,CAG
2017-09-15,27.378076553344727
2017-09-18,27.28423309326172
2017-09-19,26.721193313598633
2017-09-20,26.353652954101562
2017-09-21,26.134689331054688
2017-09-22,25.92354393005371
2017-09-25,26.17379379272461
2017-09-26,26.087770462036133
2017-09-27,26.072124481201172
2017-09-28,26.549150466918945
2017-09-29,26.384937286376953
2017-10-02,26.072124481201172
2017-10-03,26.12686538696289
2017-10-04,26.556964874267578
2017-10-05,26.666454315185547
2017-10-06,26.65081214904785
2017-10-09,26.16596031188965
2017-10-10,26.369293212890625
2017-10-11,26.42403221130371
2017-10-12,27.04963493347168
2017-10-13,26.846317291259766
2017-10-16,26.97926139831543
2017-10-17,26.752473831176758
2017-10-18,26.666454315185547
2017-10-19,26.400569915771484
2017-10-20,26.517873764038086
2017-10-23,26.752473831176758
2017-10-24,26.721193313598633
2017-10-25,26.53351402282715
2017-10-26,26.103404998779297
2017-10-27,26.3458309173584
2017-10-30,26.387540817260742
2017-10-31,26.88334083557129
2017-11-01,26.8597354888916
2017-11-02,26.64723777770996
2017-11-03,26.686594009399414
2017-11-06,26.22227668762207
2017-11-07,26.568546295166016
2017-11-08,27.00139045715332
2017-11-09,26.725936889648438
2017-11-10,27.387004852294922
2017-11-13,27.418489456176758
2017-11-14,28.22907829284668
2017-11-15,27.686058044433594
2017-11-16,28.032337188720703
2017-11-17,28.10315704345703
2017-11-20,28.150379180908203
2017-11-21,27.969371795654297
2017-11-22,27.945764541625977
2017-11-24,27.906414031982422
2017-11-27,28.28416633605957
2017-11-28,28.67765998840332
2017-11-29,29.27577018737793
2017-11-30,29.378074645996094
2017-12-01,29.488248825073242
2017-12-04,29.850263595581055
2017-12-05,29.252159118652344
2017-12-06,29.181325912475586
2017-12-07,29.31511688232422
2017-12-08,29.31511688232422
2017-12-11,29.307252883911133
2017-12-12,29.551210403442383
2017-12-13,29.385948181152344
2017-12-14,29.12624168395996
2017-12-15,29.716476440429688
2017-12-18,29.724346160888672
2017-12-19,29.889616012573242
2017-12-20,30.015533447265625
2017-12-21,29.787302017211914
2017-12-22,29.96830940246582
2017-12-26,30.07061195373535
2017-12-27,29.960451126098633
2017-12-28,29.944705963134766
2017-12-29,29.645654678344727
2018-01-02,29.52760124206543
2018-01-03,29.378074645996094
2018-01-04,29.858139038085938
2018-01-05,29.95257568359375
2018-01-08,29.52760124206543
2018-01-09,29.425289154052734
2018-01-10,28.98458480834961
2018-01-11,28.929494857788086
2018-01-12,28.8901424407959
2018-01-16,28.937366485595703
2018-01-17,29.322988510131836
2018-01-18,29.24428939819336
2018-01-19,29.724346160888672
2018-01-22,29.724346160888672
2018-01-23,29.68499755859375
2018-01-24,29.59055519104004
2018-01-25,29.936840057373047
2018-01-26,30.298847198486328
2018-01-29,30.237899780273438
2018-01-30,29.960933685302734
2018-01-31,30.071720123291016
2018-02-01,29.763093948364258
2018-02-02,29.050865173339844
2018-02-05,28.212032318115234
2018-02-06,28.25950050354004
2018-02-07,28.40195083618164
2018-02-08,28.08540916442871
2018-02-09,28.14080047607422
2018-02-12,28.251590728759766
2018-02-13,28.0695743560791
2018-02-14,28.124971389770508
2018-02-15,28.773889541625977
2018-02-16,28.68684196472168
2018-02-20,28.552309036254883
2018-02-21,28.243684768676758
2018-02-22,28.441516876220703
2018-02-23,28.710580825805664
2018-02-26,28.90842056274414
2018-02-27,28.64727210998535
2018-02-28,28.59187889099121
2018-03-01,28.8055477142334
2018-03-02,29.177486419677734
2018-03-05,29.905542373657227
2018-03-06,30.301212310791016
2018-03-07,29.889713287353516
2018-03-08,30.055896759033203
2018-03-09,30.11920928955078
2018-03-12,30.11129379272461
2018-03-13,30.095462799072266
2018-03-14,29.644384384155273
2018-03-15,28.789722442626953
2018-03-16,28.97173500061035
2018-03-19,28.758071899414062
2018-03-20,28.813467025756836
2018-03-21,27.96670150756836
2018-03-22,28.053754806518555
2018-03-23,28.09331703186035
2018-03-26,28.773889541625977
2018-03-27,28.72641372680664
2018-03-28,28.74223518371582
2018-03-29,29.185394287109375
2018-04-02,28.40195083618164
2018-04-03,28.631452560424805
2018-04-04,29.288278579711914
2018-04-05,29.130008697509766
2018-04-06,29.074609756469727
2018-04-09,29.098352432250977
2018-04-10,29.161651611328125
2018-04-11,29.074609756469727
2018-04-12,29.10626792907715
2018-04-13,29.122085571289062
2018-04-16,29.446550369262695
2018-04-17,29.683950424194336
2018-04-18,29.41489601135254
2018-04-19,29.011302947998047
2018-04-20,28.82928466796875
2018-04-23,28.88468360900879
2018-04-24,29.137920379638672
2018-04-25,29.399065017700195
2018-04-26,29.604814529418945
2018-04-27,29.718631744384766
2018-04-30,29.503742218017578
2018-05-01,29.09783363342285
2018-05-02,28.604381561279297
2018-05-03,28.508872985839844
2018-05-04,29.384357452392578
2018-05-07,29.74251365661621
2018-05-08,29.766382217407227
2018-05-09,29.981292724609375
2018-05-10,30.052906036376953
2018-05-11,30.12453842163086
2018-05-14,30.044954299926758
2018-05-15,30.021074295043945
2018-05-16,30.068822860717773
2018-05-17,30.021074295043945
2018-05-18,29.782304763793945
2018-05-21,29.37639808654785
2018-05-22,29.344558715820312
2018-05-23,29.408239364624023
2018-05-24,29.49578857421875
2018-05-25,29.774341583251953
2018-05-29,29.73455047607422
2018-05-30,30.044954299926758
2018-05-31,29.49578857421875
2018-06-01,29.400278091430664
2018-06-04,29.909645080566406
2018-06-05,29.74251365661621
2018-06-06,29.487817764282227
2018-06-07,29.59128761291504
2018-06-08,30.036991119384766
2018-06-11,29.973316192626953
2018-06-12,30.005159378051758
2018-06-13,30.204126358032227
2018-06-14,30.403091430664062
2018-06-15,30.641870498657227
2018-06-18,30.196168899536133
2018-06-19,30.48268699645996
2018-06-20,30.602079391479492
2018-06-21,30.466772079467773
2018-06-22,30.68166160583496
2018-06-25,30.9920597076416
2018-06-26,30.426977157592773
2018-06-27,28.214401245117188
2018-06-28,28.5168399810791
2018-06-29,28.43724822998047
2018-07-02,27.8801212310791
2018-07-03,27.56972312927246
2018-07-05,28.588457107543945
2018-07-06,28.43724822998047
2018-07-09,29.002330780029297
2018-07-10,29.145591735839844
2018-07-11,29.08192253112793
2018-07-12,28.69989776611328
2018-07-13,28.707849502563477
2018-07-16,28.405412673950195
2018-07-17,28.73969078063965
2018-07-18,28.405412673950195
2018-07-19,28.874984741210938
2018-07-20,28.771528244018555
2018-07-23,28.57254981994629
2018-07-24,28.33378028869629
2018-07-25,28.827238082885742
2018-07-26,29.5196533203125
2018-07-27,29.678836822509766
2018-07-30,29.22496795654297
2018-07-31,29.385068893432617
2018-08-01,29.10490608215332
2018-08-02,29.505136489868164
2018-08-03,30.097476959228516
2018-08-06,29.985414505004883
2018-08-07,29.545156478881836
2018-08-08,29.32103729248047
2018-08-09,29.441097259521484
2018-08-10,29.337038040161133
2018-08-13,29.264997482299805
2018-08-14,29.513141632080078
2018-08-15,29.665231704711914
2018-08-16,29.76128387451172
2018-08-17,30.001422882080078
2018-08-20,30.025432586669922
2018-08-21,30.0334415435791
2018-08-22,29.793302536010742
2018-08-23,29.385068893432617
2018-08-24,29.497129440307617
2018-08-27,29.20096206665039
2018-08-28,29.080888748168945
2018-08-29,29.345046997070312
2018-08-30,29.216964721679688
2018-08-31,29.417089462280273
2018-09-04,28.91278648376465
2018-09-05,28.89678382873535
2018-09-06,29.0168514251709
2018-09-07,29.080888748168945
2018-09-10,29.31302833557129
2018-09-11,29.577186584472656
2018-09-12,30.089468002319336
2018-09-13,30.40165901184082
2018-09-14,30.6177921295166
2018-09-17,30.56974983215332
2018-09-18,30.217559814453125
2018-09-19,29.63321304321289
2018-09-20,29.76128387451172
2018-09-21,29.977415084838867
2018-09-24,29.43309783935547
2018-09-25,28.976831436157227
2018-09-26,28.864763259887695
2018-09-27,26.399328231811523
2018-09-28,27.191791534423828
2018-10-01,26.775554656982422
2018-10-02,26.743532180786133
2018-10-03,26.75954246520996
2018-10-04,26.847597122192383
2018-10-05,26.887617111206055
2018-10-08,27.736120223999023
2018-10-09,28.47254180908203
2018-10-10,28.232402801513672
2018-10-11,27.912212371826172
2018-10-12,28.28843116760254
2018-10-15,28.856765747070312
2018-10-16,28.714237213134766
2018-10-17,28.42435073852539
2018-10-18,28.529041290283203
2018-10-19,28.859182357788086
2018-10-22,29.173206329345703
2018-10-23,29.318157196044922
2018-10-24,29.914020538330078
2018-10-25,29.285934448242188
2018-10-26,28.52098846435547
2018-10-29,28.955799102783203
2018-10-30,29.29400062561035
2018-10-31,28.665922164916992
2018-11-01,28.682039260864258
2018-11-02,28.18279266357422
2018-11-05,28.18279266357422
2018-11-06,28.231109619140625
2018-11-07,28.005640029907227
2018-11-08,27.747966766357422
2018-11-09,27.691600799560547
2018-11-12,28.384096145629883
2018-11-13,28.335784912109375
2018-11-14,26.282461166381836
2018-11-15,26.105308532714844
2018-11-16,26.628711700439453
2018-11-19,26.910539627075195
2018-11-20,26.757545471191406
2018-11-21,26.483768463134766
2018-11-23,26.725337982177734
2018-11-26,26.25025177001953
2018-11-27,25.984535217285156
2018-11-28,26.113367080688477
2018-11-29,25.984535217285156
2018-11-30,26.04090118408203
2018-12-03,26.113367080688477
2018-12-04,25.831544876098633
2018-12-06,25.461137771606445
2018-12-07,24.833065032958984
2018-12-10,24.486814498901367
2018-12-11,24.647863388061523
2018-12-12,24.631759643554688
2018-12-13,24.462663650512695
2018-12-14,24.06810188293457
2018-12-17,23.359506607055664
2018-12-18,22.997159957885742
2018-12-19,23.42392921447754
2018-12-20,19.55080795288086
2018-12-21,17.83568000793457
2018-12-24,16.87746238708496
2018-12-26,17.255922317504883
2018-12-27,17.08682632446289
2018-12-28,17.05461311340332
2018-12-31,17.199556350708008
2019-01-02,17.175397872924805
2019-01-03,17.360597610473633
2019-01-04,17.60216522216797
2019-01-07,17.96451759338379
2019-01-08,17.263975143432617
2019-01-09,17.215656280517578
2019-01-10,17.28812599182129
2019-01-11,17.400859832763672
2019-01-14,16.788888931274414
2019-01-15,17.006298065185547
2019-01-16,17.04656410217285
2019-01-17,17.102922439575195
2019-01-18,17.368648529052734
2019-01-22,17.272024154663086
2019-01-23,17.28812599182129
2019-01-24,17.03045654296875
2019-01-25,16.917724609375
2019-01-28,17.143186569213867
2019-01-29,17.397769927978516
2019-01-30,17.438438415527344
2019-01-31,17.601110458374023
2019-02-01,17.40590476989746
2019-02-04,17.625511169433594
2019-02-05,17.967126846313477
2019-02-06,17.8288516998291
2019-02-07,18.072858810424805
2019-02-08,18.0484619140625
2019-02-11,18.552738189697266
2019-02-12,19.30103302001953
2019-02-13,19.154626846313477
2019-02-14,19.29290008544922
2019-02-15,19.92732048034668
2019-02-19,19.528776168823242
2019-02-20,19.545042037963867
2019-02-21,19.577573776245117
2019-02-22,19.016357421875
2019-02-25,18.959421157836914
2019-02-26,19.000089645385742
2019-02-27,18.780481338500977
2019-02-28,19.008222579956055
2019-03-01,18.91875457763672
2019-03-04,18.84555435180664
2019-03-05,18.601545333862305
2019-03-06,18.617813110351562
2019-03-07,18.194866180419922
2019-03-08,18.27619743347168
2019-03-11,18.62594223022461
2019-03-12,18.536476135253906
2019-03-13,18.73981285095215
2019-03-14,18.780481338500977
2019-03-15,18.780481338500977
2019-03-18,18.764217376708984
2019-03-19,18.552738189697266
2019-03-20,18.62594223022461
2019-03-21,21.00095558166504
2019-03-22,21.51337432861328
2019-03-25,22.253528594970703
2019-03-26,22.058326721191406
2019-03-27,22.058326721191406
2019-03-28,22.562602996826172
2019-03-29,22.562602996826172
2019-04-01,22.473134994506836
2019-04-02,22.277929306030273
2019-04-03,22.342998504638672
2019-04-04,22.603273391723633
2019-04-05,23.009958267211914
2019-04-08,23.01808738708496
2019-04-09,22.399938583374023
2019-04-10,23.90464973449707
2019-04-11,24.221864700317383
2019-04-12,24.19745635986328
2019-04-15,24.465869903564453
2019-04-16,24.4740047454834
2019-04-17,24.498409271240234
2019-04-18,24.823749542236328
2019-04-22,25.116552352905273
2019-04-23,25.12469482421875
2019-04-24,25.4419002532959
2019-04-25,25.17348861694336
2019-04-26,25.206022262573242
2019-04-29,24.8645076751709
2019-04-30,25.208484649658203
2019-05-01,24.684328079223633
2019-05-02,24.528722763061523
2019-05-03,24.577863693237305
2019-05-06,24.40587615966797
2019-05-07,23.914480209350586
2019-05-08,24.233888626098633
2019-05-09,23.939048767089844
2019-05-10,23.521364212036133
2019-05-13,23.021787643432617
2019-05-14,23.423086166381836
2019-05-15,23.75068473815918
2019-05-16,23.832582473754883
2019-05-17,23.816200256347656
2019-05-20,23.32480812072754
2019-05-21,23.39032745361328
2019-05-22,23.30024528503418
2019-05-23,23.660593032836914
2019-05-24,23.6114559173584
2019-05-28,23.308425903320312
2019-05-29,22.317453384399414
2019-05-30,21.998046875
2019-05-31,21.924339294433594
2019-06-03,22.538578033447266
2019-06-04,23.439470291137695
2019-06-05,23.955432891845703
2019-06-06,24.283023834228516
2019-06-07,24.266647338867188
2019-06-10,24.037330627441406
2019-06-11,24.40587615966797
2019-06-12,24.20112419128418
2019-06-13,24.40587615966797
2019-06-14,24.471397399902344
2019-06-17,24.029142379760742
2019-06-18,23.734296798706055
2019-06-19,23.947240829467773
2019-06-20,23.914480209350586
2019-06-21,23.521364212036133
2019-06-24,23.013593673706055
2019-06-25,23.660593032836914
2019-06-26,23.69335174560547
2019-06-27,20.826894760131836
2019-06-28,21.719589233398438
2019-07-01,22.030805587768555
2019-07-02,21.84244155883789
2019-07-03,23.144630432128906
2019-07-05,22.980833053588867
2019-07-08,23.316614151000977
2019-07-09,22.93169593811035
2019-07-10,23.21015167236328
2019-07-11,22.505823135375977
2019-07-12,22.612293243408203
2019-07-15,22.538578033447266
2019-07-16,23.046350479125977
2019-07-17,23.717918395996094
2019-07-18,23.840770721435547
2019-07-19,23.668781280517578
2019-07-22,23.136442184448242
2019-07-23,23.914480209350586
2019-07-24,23.447654724121094
2019-07-25,23.37394905090332
2019-07-26,23.881723403930664
2019-07-29,23.94194793701172
2019-07-30,24.007951736450195
2019-07-31,23.818199157714844
2019-08-01,24.04094886779785
2019-08-02,23.323190689086914
2019-08-05,23.100433349609375
2019-08-06,22.803428649902344
2019-08-07,23.075681686401367
2019-08-08,23.26543617248535
2019-08-09,23.63669204711914
2019-08-12,23.661441802978516
2019-08-13,23.8511962890625
2019-08-14,23.182931900024414
2019-08-15,23.801698684692383
2019-08-16,24.31320571899414
2019-08-19,24.783466339111328
2019-08-20,23.661441802978516
2019-08-21,23.430442810058594
2019-08-22,23.760448455810547
2019-08-23,23.042682647705078
2019-08-26,23.60369110107422
2019-08-27,23.02618408203125
2019-08-28,23.47168731689453
2019-08-29,23.58719253540039
2019-08-30,23.397438049316406
2019-09-03,23.512941360473633
2019-09-04,23.834701538085938
2019-09-05,23.47168731689453
2019-09-06,23.644943237304688
2019-09-09,24.01620101928711
2019-09-10,24.296707153320312
2019-09-11,24.33795166015625
2019-09-12,24.552457809448242
2019-09-13,24.643211364746094
2019-09-16,25.113468170166016
2019-09-17,24.725711822509766
2019-09-18,24.33795166015625
2019-09-19,24.469961166381836
2019-09-20,24.59371566772461
2019-09-23,23.842947006225586
2019-09-24,24.387453079223633
2019-09-25,24.667959213256836
2019-09-26,25.575477600097656
2019-09-27,24.981470108032227
2019-09-30,25.311471939086914
2019-10-01,24.321453094482422
2019-10-02,23.356182098388672
2019-10-03,23.075681686401367
2019-10-04,23.8099422454834
2019-10-07,23.62019157409668
2019-10-08,23.00968360900879
2019-10-09,23.1746826171875
2019-10-10,23.389190673828125
2019-10-11,23.43868637084961
2019-10-14,22.918926239013672
2019-10-15,22.341419219970703
2019-10-16,22.20941734313965
2019-10-17,22.5971736907959
2019-10-18,22.399171829223633
2019-10-21,22.654926300048828
2019-10-22,22.580671310424805
2019-10-23,22.778675079345703
2019-10-24,22.349668502807617
2019-10-25,22.20941734313965
2019-10-28,22.52292251586914
2019-10-29,22.679672241210938
2019-10-30,22.92717742919922
2019-10-31,22.48903465270996
2019-11-01,22.838218688964844
2019-11-04,23.079326629638672
2019-11-05,22.95461654663086
2019-11-06,23.145832061767578
2019-11-07,23.112579345703125
2019-11-08,22.813282012939453
2019-11-11,22.90472984313965
2019-11-12,22.929676055908203
2019-11-13,23.536584854125977
2019-11-14,23.644668579101562
2019-11-15,23.952280044555664
2019-11-18,24.15181541442871
2019-11-19,24.37628746032715
2019-11-20,24.517620086669922
2019-11-21,23.461761474609375
2019-11-22,23.88576316833496
2019-11-25,23.985536575317383
2019-11-26,24.160127639770508
2019-11-27,24.259891510009766
2019-11-29,24.002164840698242
2019-12-02,23.91071128845215
2019-12-03,23.777692794799805
2019-12-04,24.434486389160156
2019-12-05,23.927331924438477
2019-12-06,24.027103424072266
2019-12-09,24.359661102294922
2019-12-10,24.293148040771484
2019-12-11,23.802631378173828
2019-12-12,23.470075607299805
2019-12-13,23.594783782958984
2019-12-16,23.943967819213867
2019-12-17,24.26820945739746
2019-12-18,24.15181541442871
2019-12-19,27.984506607055664
2019-12-20,29.15676498413086
2019-12-23,28.283811569213867
2019-12-24,28.308748245239258
2019-12-26,28.009456634521484
2019-12-27,28.416837692260742
2019-12-30,28.30044174194336
2019-12-31,28.466724395751953
2020-01-02,27.95956802368164
2020-01-03,27.718463897705078
2020-01-06,27.868118286132812
2020-01-07,26.87044906616211
2020-01-08,26.49632453918457
2020-01-09,26.77899742126465
2020-01-10,26.463069915771484
2020-01-13,26.629348754882812
2020-01-14,26.72911834716797
2020-01-15,26.54620933532715
2020-01-16,26.853822708129883
2020-01-17,27.71015739440918
2020-01-21,27.23626136779785
2020-01-22,26.845510482788086
2020-01-23,27.178058624267578
2020-01-24,26.837196350097656
2020-01-27,27.0450382232666
2020-01-28,27.70183753967285
2020-01-29,27.602067947387695
2020-01-30,27.822139739990234
2020-01-31,27.546009063720703
2020-02-03,27.5627384185791
2020-02-04,26.709253311157227
2020-02-05,27.336822509765625
2020-02-06,26.851505279541016
2020-02-07,26.734359741210938
2020-02-10,26.977014541625977
2020-02-11,27.445598602294922
2020-02-12,27.303348541259766
2020-02-13,27.261510848999023
2020-02-14,27.353553771972656
2020-02-18,25.67167854309082
2020-02-19,24.935331344604492
2020-02-20,25.002267837524414
2020-02-21,24.759611129760742
2020-02-24,24.45838165283203
2020-02-25,23.74713706970215
2020-02-26,22.54220962524414
2020-02-27,22.065258026123047
2020-02-28,22.333023071289062
2020-03-02,23.62999153137207
2020-03-03,23.15304183959961
2020-03-04,24.090211868286133
2020-03-05,23.822444915771484
2020-03-06,23.63836097717285
2020-03-09,23.02752685546875
2020-03-10,23.312026977539062
2020-03-11,22.433429718017578
2020-03-12,20.19928741455078
2020-03-13,20.743183135986328
2020-03-16,22.768131256103516
2020-03-17,24.935331344604492
2020-03-18,22.809972763061523
2020-03-19,22.015052795410156
2020-03-20,21.797496795654297
2020-03-23,21.554834365844727
2020-03-24,22.199140548706055
2020-03-25,21.822603225708008
2020-03-26,23.30365753173828
2020-03-27,23.362228393554688
2020-03-30,23.621623992919922
2020-03-31,24.550424575805664
2020-04-01,24.901866912841797
2020-04-02,25.044109344482422
2020-04-03,26.115154266357422
2020-04-06,26.190462112426758
2020-04-07,25.479225158691406
2020-04-08,26.198833465576172
2020-04-09,27.16109848022461
2020-04-13,26.74272346496582
2020-04-14,27.89744758605957
2020-04-15,27.50417137145996
2020-04-16,28.0062313079834
2020-04-17,28.0982723236084
2020-04-20,28.34929847717285
2020-04-21,28.307458877563477
2020-04-22,28.70073127746582
2020-04-23,28.432966232299805
2020-04-24,28.600326538085938
2020-04-27,28.951753616333008
2020-04-28,28.960126876831055
2020-04-29,28.802684783935547
2020-04-30,28.154394149780273
2020-05-01,28.019685745239258
2020-05-04,28.137554168701172
2020-05-05,28.112295150756836
2020-05-06,28.12912940979004
2020-05-07,27.92706871032715
2020-05-08,28.22174835205078
2020-05-11,28.12912940979004
2020-05-12,28.718490600585938
2020-05-13,28.6679744720459
2020-05-14,28.482751846313477
2020-05-15,28.768999099731445
2020-05-18,28.634296417236328
2020-05-19,27.8176212310791
2020-05-20,27.556612014770508
2020-05-21,27.15248680114746
2020-05-22,27.51451873779297
2020-05-26,27.741849899291992
2020-05-27,28.3985538482666
2020-05-28,28.55010223388672
2020-05-29,29.2910099029541
2020-06-01,29.23207664489746
2020-06-02,29.021587371826172
2020-06-03,28.331201553344727
2020-06-04,28.044944763183594
2020-06-05,28.137554168701172
2020-06-08,28.56694793701172
2020-06-09,28.26384925842285
2020-06-10,27.952329635620117
2020-06-11,26.79045295715332
2020-06-12,27.287195205688477
2020-06-15,28.061784744262695
2020-06-16,28.836360931396484
2020-06-17,28.878459930419922
2020-06-18,28.827939987182617
2020-06-19,28.24700164794922
2020-06-22,28.962656021118164
2020-06-23,28.811107635498047
2020-06-24,28.449073791503906
2020-06-25,28.36488151550293
2020-06-26,27.48084259033203
2020-06-29,28.3732967376709
2020-06-30,29.610942840576172
2020-07-01,30.03191375732422
2020-07-02,29.813011169433594
2020-07-06,29.922454833984375
2020-07-07,30.208723068237305
2020-07-08,30.057174682617188
2020-07-09,29.972972869873047
2020-07-10,30.570756912231445
2020-07-13,30.00665855407715
2020-07-14,30.958040237426758
2020-07-15,30.81492042541504
2020-07-16,30.81492042541504
2020-07-17,30.798072814941406
2020-07-20,30.478145599365234
2020-07-21,30.596012115478516
2020-07-22,30.73914337158203
2020-07-23,31.00014877319336
2020-07-24,30.823347091674805
2020-07-27,31.12643051147461
2020-07-28,31.395854949951172
2020-07-29,31.682113647460938
2020-07-30,31.463211059570312
2020-07-31,31.530561447143555
2020-08-03,31.804058074951172
2020-08-04,32.22744369506836
2020-08-05,31.821001052856445
2020-08-06,31.72785758972168
2020-08-07,32.04115676879883
2020-08-10,31.95648193359375
2020-08-11,31.54157066345215
2020-08-12,32.04115676879883
2020-08-13,31.922616958618164
2020-08-14,31.99036407470703
2020-08-17,32.21896743774414
2020-08-18,32.32905197143555
2020-08-19,32.12582778930664
2020-08-20,32.15122985839844
2020-08-21,32.02421951293945
2020-08-24,32.396785736083984
2020-08-25,32.8032341003418
2020-08-26,32.79477310180664
2020-08-27,32.82863998413086
2020-08-28,32.31211471557617
2020-08-31,32.48146438598633
2020-09-01,32.03269577026367
2020-09-02,32.388328552246094
2020-09-03,31.67704200744629
2020-09-04,31.439960479736328
2020-09-08,29.763389587402344
2020-09-09,30.322246551513672
2020-09-10,29.382349014282227
2020-09-11,29.18759536743164
2020-09-14,29.289213180541992
2020-09-15,29.272274017333984
2020-09-16,29.458555221557617
2020-09-17,29.467021942138672
2020-09-18,29.25533676147461
2020-09-21,29.670246124267578
2020-09-22,29.763389587402344
2020-09-23,28.671072006225586
2020-09-24,29.32307243347168
2020-09-25,29.737985610961914
2020-09-28,30.025882720947266
2020-09-29,30.04281997680664
2020-09-30,30.23756980895996
2020-10-01,30.373058319091797
2020-10-02,31.228271484375
2020-10-05,31.41455078125
2020-10-06,31.20286750793457
2020-10-07,31.651641845703125
2020-10-08,31.54157066345215
2020-10-09,31.60084342956543
2020-10-12,32.18510818481445
2020-10-13,32.12582778930664
2020-10-14,31.914138793945312
2020-10-15,31.99881935119629
2020-10-16,32.100425720214844
2020-10-19,31.72785758972168
2020-10-20,31.431495666503906
2020-10-21,31.40608787536621
2020-10-22,31.88027572631836
2020-10-23,32.176639556884766
2020-10-26,31.795595169067383
2020-10-27,31.296018600463867
2020-10-28,30.364582061767578
2020-10-29,30.059751510620117
2020-10-30,29.944551467895508
2020-11-02,30.379758834838867
2020-11-03,30.9344482421875
2020-11-04,30.968584060668945
2020-11-05,30.857648849487305
2020-11-06,30.780839920043945
2020-11-09,29.338655471801758
2020-11-10,29.850679397583008
2020-11-11,30.30295753479004
2020-11-12,30.21762466430664
2020-11-13,30.74671173095703
2020-11-16,31.181934356689453
2020-11-17,30.499235153198242
2020-11-18,30.277359008789062
2020-11-19,30.883251190185547
2020-11-20,30.601640701293945
2020-11-23,30.465099334716797
2020-11-24,30.17495346069336
2020-11-25,30.516300201416016
2020-11-27,30.66990852355957
2020-11-30,31.198989868164062
2020-12-01,30.968584060668945
2020-12-02,30.0128173828125
2020-12-03,30.192028045654297
2020-12-04,30.2858943939209
2020-12-07,30.183488845825195
2020-12-08,30.465099334716797
2020-12-09,30.4736270904541
2020-12-10,30.183488845825195
2020-12-11,30.166419982910156
2020-12-14,30.40536880493164
2020-12-15,30.439502716064453
2020-12-16,30.362699508666992
2020-12-17,30.866180419921875
2020-12-18,30.82351303100586
2020-12-21,30.695507049560547
2020-12-22,30.712575912475586
2020-12-23,31.07099151611328
2020-12-24,31.045385360717773
2020-12-28,31.25019645690918
2020-12-29,31.079519271850586
2020-12-30,30.832046508789062
2020-12-31,30.94298553466797
2021-01-04,30.712575912475586
2021-01-05,30.34563446044922
2021-01-06,30.49070167541504
2021-01-07,28.826641082763672
2021-01-08,29.074111938476562
2021-01-11,28.246353149414062
2021-01-12,28.084217071533203
2021-01-13,28.48529815673828
2021-01-14,29.057050704956055
2021-01-15,28.894906997680664
2021-01-19,28.698637008666992
2021-01-20,28.809572219848633
2021-01-21,29.065580368041992
2021-01-22,29.338655471801758
2021-01-25,29.8336124420166
2021-01-26,30.2858943939209
2021-01-27,30.524839401245117
2021-01-28,29.84114646911621
2021-01-29,29.755157470703125
2021-02-01,29.411161422729492
2021-02-02,29.815353393554688
2021-02-03,29.77235221862793
2021-02-04,29.74655532836914
2021-02-05,29.77235221862793
2021-02-08,29.92715072631836
2021-02-09,29.90995216369629
2021-02-10,30.37434196472168
2021-02-11,29.608963012695312
2021-02-12,29.712158203125
2021-02-16,29.153175354003906
2021-02-17,29.2133731842041
2021-02-18,29.84114646911621
2021-02-19,29.325164794921875
2021-02-22,29.651962280273438
2021-02-23,30.073348999023438
2021-02-24,30.305540084838867
2021-02-25,29.72936248779297
2021-02-26,29.178974151611328
2021-03-01,29.3681697845459
2021-03-02,29.50575828552246
2021-03-03,29.91855239868164
2021-03-04,29.815353393554688
2021-03-05,30.529130935668945
2021-03-08,31.4149112701416
2021-03-09,30.993518829345703
2021-03-10,31.655704498291016
2021-03-11,31.389108657836914
2021-03-12,31.887895584106445
2021-03-15,32.10289001464844
2021-03-16,32.09429168701172
2021-03-17,31.86209487915039
2021-03-18,31.922290802001953
2021-03-19,32.55007553100586
2021-03-22,32.91127014160156
2021-03-23,32.6790771484375
2021-03-24,31.73310661315918
2021-03-25,32.57587814331055
2021-03-26,33.10906219482422
2021-03-29,33.272457122802734
2021-03-30,32.95426559448242
2021-03-31,32.3350830078125
2021-04-01,32.06849670410156
2021-04-05,32.2404899597168
2021-04-06,32.35227584838867
2021-04-07,32.02549743652344
2021-04-08,32.07709503173828
2021-04-09,31.122520446777344
2021-04-12,32.27488327026367
2021-04-13,32.00829315185547
2021-04-14,32.034095764160156
2021-04-15,32.31787872314453
2021-04-16,32.292083740234375
2021-04-19,32.55007553100586
2021-04-20,32.91127014160156
2021-04-21,33.15205764770508
2021-04-22,32.82526779174805
2021-04-23,32.34368133544922
2021-04-26,31.991090774536133
2021-04-27,31.870697021484375
2021-04-28,31.810501098632812
2021-04-29,32.022769927978516
2021-04-30,32.13540267944336
2021-05-03,32.490638732910156
2021-05-04,32.56861114501953
2021-05-05,32.72456741333008
2021-05-06,33.05380630493164
2021-05-07,32.880523681640625
2021-05-10,33.14044189453125
2021-05-11,32.880523681640625
2021-05-12,32.490638732910156
2021-05-13,33.03647994995117
2021-05-14,32.5426139831543
2021-05-17,32.68124771118164
2021-05-18,32.5946044921875
2021-05-19,32.60327911376953
2021-05-20,32.9498405456543
2021-05-21,33.07112503051758
2021-05-24,33.12311935424805
2021-05-25,33.0191535949707
2021-05-26,32.84586715698242
2021-05-27,32.85452651977539
2021-05-28,33.0104866027832
2021-06-01,33.07980728149414
