,UNH
2019-03-05,220.59307861328125
2019-03-06,218.43679809570312
2019-03-07,216.2712860107422
2019-03-08,217.63787841796875
2019-03-11,223.01263427734375
2019-03-12,225.51649475097656
2019-03-13,231.3590087890625
2019-03-14,232.2945098876953
2019-03-15,230.57937622070312
2019-03-18,233.88121032714844
2019-03-19,235.8347930908203
2019-03-20,229.75390625
2019-03-21,231.14797973632812
2019-03-22,226.62632751464844
2019-03-25,226.41534423828125
2019-03-26,223.2327423095703
2019-03-27,221.69189453125
2019-03-28,222.16879272460938
2019-03-29,226.78219604492188
2019-04-01,225.20462036132812
2019-04-02,224.1682891845703
2019-04-03,225.4798583984375
2019-04-04,226.90145874023438
2019-04-05,228.17636108398438
2019-04-08,228.14883422851562
2019-04-09,228.18548583984375
2019-04-10,225.65406799316406
2019-04-11,215.9227752685547
2019-04-12,204.7332000732422
2019-04-15,211.1351318359375
2019-04-16,202.66033935546875
2019-04-17,198.88157653808594
2019-04-18,203.3849334716797
2019-04-22,208.30099487304688
2019-04-23,211.48365783691406
2019-04-24,211.27268981933594
2019-04-25,211.67623901367188
2019-04-26,217.3719482421875
2019-04-29,217.78466796875
2019-04-30,213.76744079589844
2019-05-01,212.7401580810547
2019-05-02,213.19876098632812
2019-05-03,212.7401580810547
2019-05-06,220.58209228515625
2019-05-07,218.33494567871094
2019-05-08,219.34390258789062
2019-05-09,218.26158142089844
2019-05-10,220.6646270751953
2019-05-13,219.7107391357422
2019-05-14,216.84915161132812
2019-05-15,216.5281219482422
2019-05-16,217.17930603027344
2019-05-17,221.38919067382812
2019-05-20,225.61741638183594
2019-05-21,229.24026489257812
2019-05-22,228.68994140625
2019-05-23,226.085205078125
2019-05-24,227.12159729003906
2019-05-28,222.0128936767578
2019-05-29,222.32473754882812
2019-05-30,223.33364868164062
2019-05-31,221.77439880371094
2019-06-03,216.96836853027344
2019-06-04,220.82052612304688
2019-06-05,222.66409301757812
2019-06-06,221.792724609375
2019-06-07,226.3328094482422
2019-06-10,227.58938598632812
2019-06-11,225.50735473632812
2019-06-12,224.2508087158203
2019-06-13,224.6727294921875
2019-06-14,226.04539489746094
2019-06-17,226.59812927246094
2019-06-18,226.349365234375
2019-06-19,230.4857940673828
2019-06-20,228.24713134765625
2019-06-21,232.41114807128906
2019-06-24,229.9790496826172
2019-06-25,228.15501403808594
2019-06-26,224.2950439453125
2019-06-27,226.93893432617188
2019-06-28,224.79248046875
2019-07-01,223.53036499023438
2019-07-02,224.75564575195312
2019-07-03,225.89793395996094
2019-07-05,227.5377655029297
2019-07-08,228.32083129882812
2019-07-09,226.625732421875
2019-07-10,227.9891815185547
2019-07-11,240.59178161621094
2019-07-12,244.95851135253906
2019-07-15,245.01373291015625
2019-07-16,243.816162109375
2019-07-17,245.6494140625
2019-07-18,240.07589721679688
2019-07-19,236.43701171875
2019-07-22,235.21173095703125
2019-07-23,234.92616271972656
2019-07-24,231.3517303466797
2019-07-25,229.11309814453125
2019-07-26,233.01914978027344
2019-07-29,233.8299102783203
2019-07-30,234.8524169921875
2019-07-31,229.39866638183594
2019-08-01,229.61978149414062
2019-08-02,230.35678100585938
2019-08-05,225.75979614257812
2019-08-06,228.72616577148438
2019-08-07,227.040283203125
2019-08-08,228.11819458007812
2019-08-09,229.04864501953125
2019-08-12,224.04627990722656
2019-08-13,229.5921630859375
2019-08-14,224.04627990722656
2019-08-15,225.0135955810547
2019-08-16,226.34017944335938
2019-08-19,225.43736267089844
2019-08-20,221.24571228027344
2019-08-21,221.4207305908203
2019-08-22,214.59432983398438
2019-08-23,212.49388122558594
2019-08-26,212.88079833984375
2019-08-27,205.3726806640625
2019-08-28,209.44454956054688
2019-08-29,212.45703125
2019-08-30,215.5708465576172
2019-09-03,212.45703125
2019-09-04,208.8734130859375
2019-09-05,211.5081329345703
2019-09-06,210.96463012695312
2019-09-09,212.5123291015625
2019-09-10,214.152099609375
2019-09-11,215.7642822265625
2019-09-12,211.97799682617188
2019-09-13,216.2264404296875
2019-09-16,216.98544311523438
2019-09-17,215.21754455566406
2019-09-18,213.4496612548828
2019-09-19,215.5229949951172
2019-09-20,215.56002807617188
2019-09-23,211.74659729003906
2019-09-24,208.2571563720703
2019-09-25,205.63771057128906
2019-09-26,199.44552612304688
2019-09-27,199.2418975830078
2019-09-30,201.1486358642578
2019-10-01,201.04684448242188
2019-10-02,200.62106323242188
2019-10-03,199.33445739746094
2019-10-04,203.444091796875
2019-10-07,204.77691650390625
2019-10-08,203.73101806640625
2019-10-09,205.55438232421875
2019-10-10,207.08163452148438
2019-10-11,205.54515075683594
2019-10-14,204.17530822753906
2019-10-15,220.8358612060547
2019-10-16,219.35488891601562
2019-10-17,225.53782653808594
2019-10-18,227.08355712890625
2019-10-21,225.7692413330078
2019-10-22,230.9154815673828
2019-10-23,229.36050415039062
2019-10-24,226.31533813476562
2019-10-25,226.68556213378906
2019-10-28,228.66635131835938
2019-10-29,233.51638793945312
2019-10-30,235.83963012695312
2019-10-31,233.8958740234375
2019-11-01,233.4423828125
2019-11-04,232.5538330078125
2019-11-05,231.67449951171875
2019-11-06,231.8780975341797
2019-11-07,237.37612915039062
2019-11-08,237.84814453125
2019-11-11,235.1824493408203
2019-11-12,236.2561492919922
2019-11-13,234.70115661621094
2019-11-14,236.79298400878906
2019-11-15,249.35321044921875
2019-11-18,252.62054443359375
2019-11-19,253.82383728027344
2019-11-20,255.0548095703125
2019-11-21,255.9711456298828
2019-11-22,256.2396240234375
2019-11-25,261.6357727050781
2019-11-26,260.46026611328125
2019-11-27,259.7845764160156
2019-11-29,259.044189453125
2019-12-02,258.849853515625
2019-12-03,256.2950439453125
2019-12-04,258.5350646972656
2019-12-05,261.015625
2019-12-06,260.3373107910156
2019-12-09,257.8751220703125
2019-12-10,259.7147521972656
2019-12-11,260.6253356933594
2019-12-12,263.5150146484375
2019-12-13,265.25250244140625
2019-12-16,271.3384094238281
2019-12-17,269.888916015625
2019-12-18,272.1466979980469
2019-12-19,273.74481201171875
2019-12-20,271.8587341308594
2019-12-23,274.1815185546875
2019-12-24,273.6706237792969
2019-12-26,274.7018737792969
2019-12-27,274.9992370605469
2019-12-30,273.02947998046875
2019-12-31,273.15020751953125
2020-01-02,271.775146484375
2020-01-03,269.0248107910156
2020-01-06,270.8924560546875
2020-01-07,269.2571716308594
2020-01-08,274.9341735839844
2020-01-09,273.37322998046875
2020-01-10,274.2187194824219
2020-01-13,265.59625244140625
2020-01-14,267.8169250488281
2020-01-15,275.4080505371094
2020-01-16,279.4312438964844
2020-01-17,277.32208251953125
2020-01-21,279.2361145019531
2020-01-22,279.2918395996094
2020-01-23,278.2419738769531
2020-01-24,272.06317138671875
2020-01-27,263.9609680175781
2020-01-28,265.6148681640625
2020-01-29,262.85528564453125
2020-01-30,261.0714111328125
2020-01-31,253.145751953125
2020-02-03,254.60446166992188
2020-02-04,260.9412841796875
2020-02-05,274.7762756347656
2020-02-06,271.7379150390625
2020-02-07,268.72747802734375
2020-02-10,266.692626953125
2020-02-11,270.1863708496094
2020-02-12,281.9771423339844
2020-02-13,280.78778076171875
2020-02-14,277.610107421875
2020-02-18,280.73211669921875
2020-02-19,283.67742919921875
2020-02-20,280.7228088378906
2020-02-21,280.0724182128906
2020-02-24,258.1074523925781
2020-02-25,244.7276611328125
2020-02-26,244.36529541015625
2020-02-27,235.9286651611328
2020-02-28,236.8949737548828
2020-03-02,253.7589111328125
2020-03-03,242.87872314453125
2020-03-04,268.9132995605469
2020-03-05,262.91107177734375
2020-03-06,263.756591796875
2020-03-09,254.06553649902344
2020-03-10,260.1607360839844
2020-03-11,258.09808349609375
2020-03-12,232.6673583984375
2020-03-13,253.85968017578125
2020-03-16,210.00067138671875
2020-03-17,227.8988494873047
2020-03-18,202.55393981933594
2020-03-19,205.11083984375
2020-03-20,192.78367614746094
2020-03-23,181.83758544921875
2020-03-24,205.11083984375
2020-03-25,218.81910705566406
2020-03-26,238.32240295410156
2020-03-27,226.2471466064453
2020-03-30,234.48703002929688
2020-03-31,232.71405029296875
2020-04-01,221.45999145507812
2020-04-02,224.37149047851562
2020-04-03,214.15325927734375
2020-04-06,231.74351501464844
2020-04-07,231.46359252929688
2020-04-08,249.93099975585938
2020-04-09,246.478271484375
2020-04-13,245.8997344970703
2020-04-14,252.4225616455078
2020-04-15,262.85540771484375
2020-04-16,278.4859619140625
2020-04-17,271.1419677734375
2020-04-20,263.28472900390625
2020-04-21,255.86598205566406
2020-04-22,258.50677490234375
2020-04-23,266.26153564453125
2020-04-24,271.82318115234375
2020-04-27,274.3334045410156
2020-04-28,269.0889587402344
2020-04-29,268.4264221191406
2020-04-30,272.9242858886719
2020-05-01,265.4963684082031
2020-05-04,268.3238220214844
2020-05-05,273.4562683105469
2020-05-06,269.47161865234375
2020-05-07,265.95355224609375
2020-05-08,267.8198547363281
2020-05-11,269.39691162109375
2020-05-12,268.47308349609375
2020-05-13,259.42138671875
2020-05-14,271.1885986328125
2020-05-15,271.5152587890625
2020-05-18,273.7547912597656
2020-05-19,269.7328796386719
2020-05-20,268.7437438964844
2020-05-21,267.7359313964844
2020-05-22,270.5633850097656
2020-05-26,275.1826171875
2020-05-27,283.4691162109375
2020-05-28,283.65576171875
2020-05-29,284.47698974609375
2020-06-01,285.48480224609375
2020-06-02,285.83941650390625
2020-06-03,284.9435729980469
2020-06-04,278.15936279296875
2020-06-05,291.0091552734375
2020-06-08,288.7975769042969
2020-06-09,288.5455627441406
2020-06-10,285.3167724609375
2020-06-11,264.7684020996094
2020-06-12,266.0935363769531
2020-06-15,267.1480407714844
2020-06-16,273.41888427734375
2020-06-17,273.045654296875
2020-06-18,272.0004577636719
2020-06-19,272.9469909667969
2020-06-22,274.2872619628906
2020-06-23,278.9075622558594
2020-06-24,271.0164489746094
2020-06-25,277.61431884765625
2020-06-26,268.8609313964844
2020-06-29,271.55999755859375
2020-06-30,276.4241027832031
2020-07-01,279.0294494628906
2020-07-02,279.52618408203125
2020-07-06,283.790283203125
2020-07-07,278.0172119140625
2020-07-08,279.6197509765625
2020-07-09,272.8720397949219
2020-07-10,272.9377136230469
2020-07-13,280.8850402832031
2020-07-14,289.14166259765625
2020-07-15,284.9711608886719
2020-07-16,287.8577575683594
2020-07-17,287.2766418457031
2020-07-20,284.3995056152344
2020-07-21,285.9458312988281
2020-07-22,287.4453430175781
2020-07-23,283.9402160644531
2020-07-24,281.897216796875
2020-07-27,279.8447570800781
2020-07-28,281.0911560058594
2020-07-29,287.4173278808594
2020-07-30,286.0583190917969
2020-07-31,283.7622375488281
2020-08-03,284.5401306152344
2020-08-04,285.3741455078125
2020-08-05,292.8435974121094
2020-08-06,294.333740234375
2020-08-07,297.1171569824219
2020-08-10,299.05712890625
2020-08-11,295.7301025390625
2020-08-12,302.0279846191406
2020-08-13,301.3251953125
2020-08-14,303.36822509765625
2020-08-17,300.37860107421875
2020-08-18,296.91094970703125
2020-08-19,295.5895690917969
2020-08-20,293.6495361328125
2020-08-21,294.40875244140625
2020-08-24,289.4415588378906
2020-08-25,292.6092834472656
2020-08-26,289.4228210449219
2020-08-27,292.0938720703125
2020-08-28,294.624267578125
2020-08-31,292.9185485839844
2020-09-01,293.180908203125
2020-09-02,300.1255798339844
2020-09-03,296.3673400878906
2020-09-04,292.403076171875
2020-09-08,287.9514465332031
2020-09-09,292.4218444824219
2020-09-10,285.4678649902344
2020-09-11,283.7081298828125
2020-09-14,290.3802490234375
2020-09-15,289.1191711425781
2020-09-16,288.4510498046875
2020-09-17,287.0018615722656
2020-09-18,289.862548828125
2020-09-21,281.5531311035156
2020-09-22,276.9137268066406
2020-09-23,274.9187316894531
2020-09-24,275.4080810546875
2020-09-25,284.66802978515625
2020-09-28,285.35504150390625
2020-09-29,286.2207946777344
2020-09-30,293.39154052734375
2020-10-01,294.6148681640625
2020-10-02,293.5892028808594
2020-10-05,299.3955078125
2020-10-06,295.91357421875
2020-10-07,304.1195373535156
2020-10-08,303.40435791015625
2020-10-09,308.5142517089844
2020-10-12,310.5186767578125
2020-10-13,311.8831787109375
2020-10-14,302.8773193359375
2020-10-15,305.43701171875
2020-10-16,310.4527893066406
2020-10-19,305.1075744628906
2020-10-20,304.3453674316406
2020-10-21,303.7619323730469
2020-10-22,306.5286560058594
2020-10-23,311.1115417480469
2020-10-26,304.0159912109375
2020-10-27,301.6163635253906
2020-10-28,289.84381103515625
2020-10-29,285.7784423828125
2020-10-30,287.15234375
2020-11-02,293.7021179199219
2020-11-03,302.4068298339844
2020-11-04,333.6591491699219
2020-11-05,333.508544921875
2020-11-06,326.97760009765625
2020-11-09,329.367919921875
2020-11-10,332.8404846191406
2020-11-11,330.96771240234375
2020-11-12,333.51800537109375
2020-11-13,334.7037658691406
2020-11-16,335.78582763671875
2020-11-17,331.3441467285156
2020-11-18,324.2015686035156
2020-11-19,317.1342468261719
2020-11-20,314.9698791503906
2020-11-23,315.3086853027344
2020-11-24,316.20263671875
2020-11-25,313.5488586425781
2020-11-27,318.0188293457031
2020-11-30,316.5130920410156
2020-12-01,321.0772705078125
2020-12-02,327.0718078613281
2020-12-03,328.1257629394531
2020-12-04,330.4490051269531
2020-12-07,328.5318298339844
2020-12-08,328.5318298339844
2020-12-09,325.2735290527344
2020-12-10,320.7779846191406
2020-12-11,318.3414001464844
2020-12-14,317.4536437988281
2020-12-15,320.79693603515625
2020-12-16,320.4852600097656
2020-12-17,322.6857604980469
2020-12-18,319.57861328125
2020-12-21,317.4063720703125
2020-12-22,316.3958435058594
2020-12-23,318.83245849609375
2020-12-24,321.854736328125
2020-12-28,326.7279968261719
2020-12-29,328.0501708984375
2020-12-30,325.8211975097656
2020-12-31,331.1952209472656
2021-01-04,330.0807189941406
2021-01-05,325.641845703125
2021-01-06,339.307861328125
2021-01-07,344.7478332519531
2021-01-08,343.1990051269531
2021-01-11,340.7056579589844
2021-01-12,337.5134582519531
2021-01-13,335.3128967285156
2021-01-14,331.0534973144531
2021-01-15,331.78076171875
2021-01-19,332.6212463378906
2021-01-20,331.34619140625
2021-01-21,335.275146484375
2021-01-22,328.2390441894531
2021-01-25,328.484619140625
2021-01-26,324.0458068847656
2021-01-27,314.48809814453125
2021-01-28,319.3613586425781
2021-01-29,315.0452575683594
2021-02-01,315.4419860839844
2021-02-02,319.8997497558594
2021-02-03,319.1158447265625
2021-02-04,311.0220031738281
2021-02-05,306.479248046875
2021-02-08,306.3187255859375
2021-02-09,311.3148193359375
2021-02-10,314.875244140625
2021-02-11,314.5636291503906
2021-02-12,310.0019226074219
2021-02-16,306.5831298828125
2021-02-17,308.69866943359375
2021-02-18,310.16259765625
2021-02-19,306.5453186035156
2021-02-22,309.4352722167969
2021-02-23,311.2015075683594
2021-02-24,313.7513427734375
2021-02-25,310.59698486328125
2021-02-26,313.7608642578125
2021-03-01,316.0558166503906
2021-03-02,316.04638671875
2021-03-03,314.37469482421875
2021-03-04,315.26251220703125
2021-03-05,327.8141174316406
2021-03-08,330.7135009765625
2021-03-09,332.42291259765625
2021-03-10,330.1752624511719
2021-03-11,333.4806823730469
2021-03-12,337.43304443359375
2021-03-15,335.4046936035156
2021-03-16,336.0871276855469
2021-03-17,333.79339599609375
2021-03-18,343.148193359375
2021-03-19,346.493896484375
2021-03-22,347.7070617675781
2021-03-23,349.26141357421875
2021-03-24,351.2518615722656
2021-03-25,351.7162170410156
2021-03-26,356.8248291015625
2021-03-29,359.2701416015625
2021-03-30,354.05731201171875
2021-03-31,352.64501953125
2021-04-01,347.9060974121094
2021-04-05,350.85369873046875
2021-04-06,345.3470764160156
2021-04-07,346.5507507324219
2021-04-08,345.8398742675781
2021-04-09,356.6541442871094
2021-04-12,356.6352844238281
2021-04-13,354.9482116699219
2021-04-14,356.0192565917969
2021-04-15,369.6484680175781
2021-04-16,370.59625244140625
2021-04-19,369.4872741699219
2021-04-20,375.82806396484375
2021-04-21,377.989013671875
2021-04-22,375.8375244140625
2021-04-23,379.41070556640625
2021-04-26,375.19305419921875
2021-04-27,373.904052734375
2021-04-28,373.9893798828125
2021-04-29,380.5859375
2021-04-30,377.9795227050781
2021-05-03,384.7088928222656
2021-05-04,389.8648986816406
2021-05-05,390.96429443359375
2021-05-06,393.30535888671875
2021-05-07,395.84539794921875
2021-05-10,398.91632080078125
2021-05-11,390.2060852050781
2021-05-12,384.20648193359375
2021-05-13,387.23004150390625
2021-05-14,388.4052734375
2021-05-17,387.29632568359375
2021-05-18,388.9549255371094
2021-05-19,388.1209411621094
2021-05-20,387.30584716796875
2021-05-21,390.13970947265625
2021-05-24,389.4952697753906
2021-05-25,391.4855651855469
2021-05-26,391.63726806640625
2021-05-27,391.1538391113281
2021-05-28,390.41461181640625
2021-06-01,385.4861145019531
2021-06-02,384.6614990234375
2021-06-03,386.661376953125
2021-06-04,384.4624328613281
2021-06-07,379.3537902832031
2021-06-08,380.7660827636719
2021-06-09,380.1594543457031
2021-06-10,380.52911376953125
2021-06-11,377.1170349121094
2021-06-14,378.32073974609375
2021-06-15,379.3822326660156
2021-06-16,376.51043701171875
2021-06-17,376.60528564453125
2021-06-18,370.3934631347656
2021-06-21,378.66949462890625
2021-06-22,379.25933837890625
2021-06-23,376.2818603515625
2021-06-24,379.4304504394531
2021-06-25,385.21417236328125
2021-06-28,381.8942565917969
2021-06-29,378.6980895996094
2021-06-30,380.9239501953125
2021-07-01,385.1570739746094
2021-07-02,389.4092102050781
2021-07-06,390.2654113769531
2021-07-07,391.5971984863281
2021-07-08,389.97052001953125
2021-07-09,392.02520751953125
2021-07-12,395.76373291015625
2021-07-13,398.1418762207031
2021-07-14,394.52703857421875
2021-07-15,399.5782165527344
2021-07-16,399.24530029296875
2021-07-19,389.1238098144531
2021-07-20,392.8432922363281
2021-07-21,394.4319763183594
2021-07-22,395.5068664550781
2021-07-23,397.34283447265625
2021-07-26,393.3854675292969
2021-07-27,394.8695068359375
2021-07-28,389.22857666015625
2021-07-29,391.9966735839844
2021-07-30,392.1298522949219
2021-08-02,395.31658935546875
2021-08-03,401.3381042480469
2021-08-04,400.99566650390625
2021-08-05,391.15008544921875
2021-08-06,394.8885192871094
2021-08-09,390.8456115722656
2021-08-10,391.7113037109375
2021-08-11,387.8681945800781
2021-08-12,386.1749572753906
2021-08-13,389.7041320800781
2021-08-16,396.87664794921875
2021-08-17,401.2239990234375
2021-08-18,396.9813537597656
2021-08-19,407.03619384765625
2021-08-20,408.7674560546875
2021-08-23,404.62945556640625
2021-08-24,402.7745361328125
2021-08-25,399.2834167480469
2021-08-26,396.53424072265625
2021-08-27,398.3511657714844
2021-08-30,397.91357421875
2021-08-31,395.9825134277344
2021-09-01,397.0098876953125
2021-09-02,403.0599060058594
2021-09-03,402.2513732910156
2021-09-07,400.71026611328125
2021-09-08,395.1453552246094
2021-09-09,394.3463134765625
2021-09-10,385.573486328125
2021-09-13,395.7018737792969
2021-09-14,393.8117370605469
2021-09-15,398.56561279296875
2021-09-16,397.9164733886719
2021-09-17,401.08587646484375
2021-09-20,393.9644775390625
2021-09-21,393.6208190917969
2021-09-22,390.1460876464844
2021-09-23,389.5065002441406
2021-09-24,388.599609375
2021-09-27,386.87176513671875
2021-09-28,380.523681640625
2021-09-29,382.2323913574219
2021-09-30,373.0014343261719
2021-10-01,374.6146240234375
2021-10-04,369.4407653808594
2021-10-05,375.56927490234375
2021-10-06,376.3520812988281
2021-10-07,386.32769775390625
2021-10-08,389.91693115234375
2021-10-11,386.60443115234375
2021-10-12,384.93389892578125
2021-10-13,385.22979736328125
2021-10-14,401.2767333984375
2021-10-15,408.6367492675781
2021-10-18,405.3433532714844
2021-10-19,405.1142272949219
2021-10-20,415.3380126953125
2021-10-21,422.20166015625
2021-10-22,428.769287109375
2021-10-25,429.0843200683594
2021-10-26,434.0005798339844
2021-10-27,432.8931884765625
2021-10-28,434.76416015625
2021-10-29,439.56585693359375
2021-11-01,433.4945068359375
2021-11-02,431.5185241699219
2021-11-03,436.568359375
2021-11-04,436.02435302734375
2021-11-05,435.1174011230469
2021-11-08,441.6182556152344
2021-11-09,443.2696838378906
2021-11-10,439.021728515625
2021-11-11,436.6256103515625
2021-11-12,438.1529846191406
2021-11-15,430.3348388671875
2021-11-16,429.2084045410156
2021-11-17,428.5688781738281
2021-11-18,429.06524658203125
2021-11-19,420.0251770019531
2021-11-22,417.6767272949219
2021-11-23,426.8315124511719
2021-11-24,429.723876953125
2021-11-26,419.9391784667969
2021-11-29,431.4803161621094
2021-11-30,424.0535583496094
2021-12-01,424.1680908203125
2021-12-02,425.7718200683594
2021-12-03,430.32098388671875
2021-12-06,440.65472412109375
2021-12-07,445.07940673828125
2021-12-08,449.0346984863281
2021-12-09,453.30615234375
2021-12-10,458.0085754394531
2021-12-13,457.9223937988281
2021-12-14,459.1865234375
2021-12-15,473.47564697265625
2021-12-16,472.0199279785156
2021-12-17,466.5226745605469
2021-12-20,463.2759704589844
2021-12-21,466.60888671875
2021-12-22,473.23626708984375
2021-12-23,474.43341064453125
2021-12-27,478.3791809082031
2021-12-28,481.6736755371094
2021-12-29,484.2021179199219
2021-12-30,483.10064697265625
2021-12-31,480.90753173828125
2022-01-03,481.0415954589844
2022-01-04,470.142822265625
2022-01-05,468.98394775390625
2022-01-06,449.7913513183594
2022-01-07,439.2085876464844
2022-01-10,445.3380126953125
2022-01-11,449.1687927246094
2022-01-12,453.6893310546875
2022-01-13,447.6652526855469
2022-01-14,448.8719482421875
2022-01-18,441.49749755859375
2022-01-19,442.9627990722656
2022-01-20,443.4224853515625
2022-01-21,441.66986083984375
2022-01-24,442.7234191894531
2022-01-25,437.52294921875
2022-01-26,439.0457763671875
2022-01-27,442.081787109375
2022-01-28,446.3531188964844
2022-01-31,452.587890625
2022-02-01,448.6037902832031
2022-02-02,459.49298095703125
2022-02-03,468.1029052734375
2022-02-04,462.7397155761719
2022-02-07,463.2472839355469
2022-02-08,472.5466613769531
2022-02-09,477.03839111328125
2022-02-10,466.1395263671875
2022-02-11,457.91278076171875
2022-02-14,454.3404541015625
2022-02-15,458.0085754394531
2022-02-16,459.7515869140625
2022-02-17,450.4521789550781
2022-02-18,448.0291442871094
2022-02-22,442.9532470703125
2022-02-23,440.1854553222656
2022-02-24,436.6131896972656
2022-02-25,455.6333312988281
2022-02-28,455.74835205078125
2022-03-01,456.11224365234375
2022-03-02,464.8562316894531
2022-03-03,466.0150451660156
2022-03-04,477.56512451171875
2022-03-07,466.2832336425781
2022-03-08,453.44024658203125
2022-03-09,465.0382080078125
2022-03-10,470.65997314453125
2022-03-11,463.8208312988281
2022-03-14,468.6716613769531
2022-03-15,478.26751708984375
2022-03-16,478.603759765625
2022-03-17,487.0180969238281
2022-03-18,486.1536560058594
2022-03-21,487.6329040527344
2022-03-22,485.38519287109375
2022-03-23,483.3776550292969
2022-03-24,493.2041015625
2022-03-25,492.7911376953125
2022-03-28,492.9543151855469
2022-03-29,490.581787109375
2022-03-30,500.27374267578125
2022-03-31,489.85174560546875
2022-04-01,492.368408203125
2022-04-04,489.8998107910156
2022-04-05,497.3345031738281
2022-04-06,510.7726135253906
2022-04-07,515.7673950195312
2022-04-08,524.4218139648438
2022-04-11,516.2380981445312
2022-04-12,512.6551513671875
2022-04-13,515.8154296875
2022-04-14,513.7214965820312
2022-04-18,513.0105590820312
2022-04-19,516.4878540039062
2022-04-20,524.4700317382812
2022-04-21,516.2380981445312
2022-04-22,500.3890075683594
2022-04-25,503.58770751953125
2022-04-26,493.511474609375
2022-04-27,493.5402526855469
2022-04-28,503.73175048828125
2022-04-29,488.48779296875
2022-05-02,481.37969970703125
2022-05-03,479.9100341796875
2022-05-04,487.594482421875
2022-05-05,475.203369140625
2022-05-06,479.9100341796875
2022-05-09,467.2308349609375
2022-05-10,468.75811767578125
2022-05-11,466.971435546875
2022-05-12,459.9114074707031
2022-05-13,466.2510681152344
2022-05-16,469.9203186035156
2022-05-17,473.09979248046875
2022-05-18,452.7841491699219
2022-05-19,459.6712646484375
2022-05-20,466.5680236816406
2022-05-23,472.66748046875
2022-05-24,477.9313049316406
2022-05-25,478.4403991699219
2022-05-26,482.4171142578125
2022-05-27,487.10455322265625
2022-05-31,477.18212890625
2022-06-01,473.1189880371094
2022-06-02,472.8404235839844
2022-06-03,466.4527282714844
2022-06-06,470.8424377441406
2022-06-07,477.4894714355469
2022-06-08,474.06036376953125
2022-06-09,470.1220703125
2022-06-10,465.5114440917969
2022-06-13,451.17041015625
2022-06-14,443.5340270996094
2022-06-15,446.0122985839844
2022-06-16,439.6596374511719
2022-06-17,435.77484130859375
2022-06-21,463.0167541503906
2022-06-22,472.0395812988281
2022-06-23,481.8046569824219
2022-06-24,477.7848815917969
2022-06-27,487.4439697265625
2022-06-28,490.1237487792969
2022-06-29,497.13189697265625
2022-06-30,495.1268310546875
2022-07-01,498.7610168457031
2022-07-05,487.0390930175781
2022-07-06,496.7270202636719
2022-07-07,495.8498229980469
2022-07-08,499.9467468261719
2022-07-11,498.32720947265625
2022-07-12,495.8883361816406
2022-07-13,483.18316650390625
2022-07-14,484.3302917480469
2022-07-15,510.6660461425781
2022-07-18,500.6600341796875
2022-07-19,514.2327880859375
2022-07-20,500.75640869140625
2022-07-21,503.6387023925781
2022-07-22,502.62652587890625
2022-07-25,510.3960266113281
2022-07-26,512.4398803710938
2022-07-27,515.3510131835938
2022-07-28,521.983154296875
2022-07-29,522.8026123046875
2022-08-01,516.09326171875
2022-08-02,516.1704711914062
2022-08-03,521.1735229492188
2022-08-04,514.52197265625
2022-08-05,515.7847900390625
2022-08-08,517.2692260742188
2022-08-09,517.9056396484375
2022-08-10,518.348876953125
2022-08-11,513.6640014648438
2022-08-12,524.1134643554688
2022-08-15,525.0197143554688
2022-08-16,526.4463500976562
2022-08-17,525.3667602539062
2022-08-18,525.5787963867188
2022-08-19,528.5672607421875
2022-08-22,524.9522705078125
2022-08-23,516.4981079101562
2022-08-24,517.1344604492188
2022-08-25,522.060302734375
2022-08-26,510.1842041015625
2022-08-29,510.6854248046875
2022-08-30,504.0050354003906
2022-08-31,500.62152099609375
2022-09-01,505.1231689453125
2022-09-02,497.7488098144531
2022-09-06,499.0309143066406
2022-09-07,502.8868408203125
2022-09-08,508.5067443847656
2022-09-09,507.0369873046875
2022-09-12,513.718994140625
2022-09-13,496.99951171875
2022-09-14,492.9477844238281
2022-09-15,505.65411376953125
2022-09-16,503.8265686035156
2022-09-19,506.27301025390625
2022-09-20,505.5477600097656
2022-09-21,495.1815490722656
2022-09-22,500.384033203125
2022-09-23,496.6610107421875
2022-09-26,491.58428955078125
2022-09-27,491.5939636230469
2022-09-28,496.9801330566406
2022-09-29,492.0387878417969
2022-09-30,488.3738708496094
2022-10-03,498.4984130859375
2022-10-04,505.90557861328125
2022-10-05,509.6768493652344
2022-10-06,501.9989013671875
2022-10-07,488.19012451171875
2022-10-10,482.3978271484375
2022-10-11,483.3164367675781
2022-10-12,483.4615478515625
2022-10-13,493.0831604003906
2022-10-14,496.1968994140625
2022-10-17,504.65814208984375
2022-10-18,504.97723388671875
2022-10-19,503.149658203125
2022-10-20,503.6911926269531
2022-10-21,516.1171875
2022-10-24,523.7273559570312
2022-10-25,522.3929443359375
2022-10-26,525.2455444335938
2022-10-27,523.9207763671875
2022-10-28,533.04931640625
2022-10-31,536.8302001953125
2022-11-01,529.2489013671875
2022-11-02,525.4970092773438
2022-11-03,525.6710815429688
2022-11-04,520.4105834960938
2022-11-07,527.0344848632812
2022-11-08,534.799560546875
2022-11-09,522.8184204101562
2022-11-10,526.2125244140625
2022-11-11,504.8515319824219
2022-11-14,496.7964172363281
2022-11-15,486.4108581542969
2022-11-16,494.6400451660156
2022-11-17,498.304931640625
2022-11-18,512.5101928710938
2022-11-21,500.1229553222656
2022-11-22,505.8282470703125
2022-11-23,512.2297973632812
