,PEG
2019-11-15,50.8581657409668
2019-11-18,50.95003890991211
2019-11-19,50.53241729736328
2019-11-20,51.125450134277344
2019-11-21,50.71617889404297
2019-11-22,50.448890686035156
2019-11-25,49.74728775024414
2019-11-26,49.722225189208984
2019-11-27,49.71388244628906
2019-11-29,49.53847885131836
2019-12-02,48.97050857543945
2019-12-03,48.853572845458984
2019-12-04,49.22108459472656
2019-12-05,49.06239318847656
2019-12-06,48.95380401611328
2019-12-09,48.74330139160156
2019-12-10,48.57490921020508
2019-12-11,49.06325912475586
2019-12-12,49.256919860839844
2019-12-13,49.29901885986328
2019-12-16,49.97262191772461
2019-12-17,49.88842010498047
2019-12-18,49.88842010498047
2019-12-19,49.383235931396484
2019-12-20,49.40005111694336
2019-12-23,49.34111785888672
2019-12-24,49.265342712402344
2019-12-26,49.36638259887695
2019-12-27,49.324283599853516
2019-12-30,49.40005111694336
2019-12-31,49.720027923583984
2020-01-02,49.43374252319336
2020-01-03,49.425323486328125
2020-01-06,48.94538116455078
2020-01-07,48.49911880493164
2020-01-08,48.8022346496582
2020-01-09,49.18955993652344
2020-01-10,49.088523864746094
2020-01-13,49.04642868041992
2020-01-14,49.1558837890625
2020-01-15,49.75369644165039
2020-01-16,49.69475555419922
2020-01-17,49.81263732910156
2020-01-21,50.14101791381836
2020-01-22,50.77252197265625
2020-01-23,51.98499298095703
2020-01-24,51.91764450073242
2020-01-27,50.87355422973633
2020-01-28,50.2420539855957
2020-01-29,50.60411071777344
2020-01-30,50.51991653442383
2020-01-31,49.846317291259766
2020-02-03,49.95578384399414
2020-02-04,49.73685836791992
2020-02-05,49.9136848449707
2020-02-06,49.113792419433594
2020-02-07,48.58332061767578
2020-02-10,48.364402770996094
2020-02-11,48.684364318847656
2020-02-12,49.01274108886719
2020-02-13,49.139041900634766
2020-02-14,49.240081787109375
2020-02-18,49.69475555419922
2020-02-19,49.593727111816406
2020-02-20,49.829490661621094
2020-02-21,50.486236572265625
2020-02-24,49.77054214477539
2020-02-25,48.33915328979492
2020-02-26,46.78986740112305
2020-02-27,44.51646423339844
2020-02-28,43.20294952392578
2020-03-02,45.223751068115234
2020-03-03,44.66802978515625
2020-03-04,46.80670928955078
2020-03-05,45.45951461791992
2020-03-06,46.082584381103516
2020-03-09,43.12596130371094
2020-03-10,44.97809600830078
2020-03-11,41.41825866699219
2020-03-12,37.8838996887207
2020-03-13,37.50157928466797
2020-03-16,34.22209167480469
2020-03-17,36.60099792480469
2020-03-18,32.50589370727539
2020-03-19,33.2535514831543
2020-03-20,32.132076263427734
2020-03-23,31.316450119018555
2020-03-24,34.64690399169922
2020-03-25,34.7403564453125
2020-03-26,37.39112091064453
2020-03-27,37.790443420410156
2020-03-30,37.815921783447266
2020-03-31,38.15576934814453
2020-04-01,36.35460662841797
2020-04-02,38.47012710571289
2020-04-03,37.68849563598633
2020-04-06,39.80400466918945
2020-04-07,40.381736755371094
2020-04-08,43.21091842651367
2020-04-09,44.98659896850586
2020-04-13,43.89060592651367
2020-04-14,45.43688201904297
2020-04-15,44.187957763671875
2020-04-16,44.323909759521484
2020-04-17,46.405433654785156
2020-04-20,44.04353713989258
2020-04-21,42.48876190185547
2020-04-22,43.41482162475586
2020-04-23,42.79460906982422
2020-04-24,43.64421463012695
2020-04-27,44.187957763671875
2020-04-28,44.07752227783203
2020-04-29,44.434349060058594
2020-04-30,43.0834846496582
2020-05-01,41.979007720947266
2020-05-04,41.74959945678711
2020-05-05,42.34432601928711
2020-05-06,40.82352828979492
2020-05-07,40.62812042236328
2020-05-08,41.43524932861328
2020-05-11,40.95096969604492
2020-05-12,39.76152801513672
2020-05-13,38.1982536315918
2020-05-14,39.574607849121094
2020-05-15,38.623043060302734
2020-05-18,41.928009033203125
2020-05-19,41.20585250854492
2020-05-20,41.41825866699219
2020-05-21,40.84053039550781
2020-05-22,40.88299560546875
2020-05-26,41.970497131347656
2020-05-27,42.4037971496582
2020-05-28,43.35536193847656
2020-05-29,43.363853454589844
2020-06-01,44.36638259887695
2020-06-02,44.40886688232422
2020-06-03,44.81667709350586
2020-06-04,44.12849807739258
2020-06-05,45.43688201904297
2020-06-08,47.589111328125
2020-06-09,46.019954681396484
2020-06-10,44.75948715209961
2020-06-11,42.87308120727539
2020-06-12,42.624420166015625
2020-06-15,42.78732681274414
2020-06-16,43.49045181274414
2020-06-17,43.267513275146484
2020-06-18,43.190330505371094
2020-06-19,41.76695251464844
2020-06-22,42.12709045410156
2020-06-23,42.04991912841797
2020-06-24,41.295345306396484
2020-06-25,41.13243103027344
2020-06-26,40.729427337646484
2020-06-29,42.1956901550293
2020-06-30,42.15280532836914
2020-07-01,42.65871047973633
2020-07-02,42.96739959716797
2020-07-06,43.404701232910156
2020-07-07,43.12173843383789
2020-07-08,43.61906814575195
2020-07-09,42.69301223754883
2020-07-10,43.37897872924805
2020-07-13,44.42508316040039
2020-07-14,44.17642593383789
2020-07-15,44.93097686767578
2020-07-16,45.36829376220703
2020-07-17,47.22898483276367
2020-07-20,45.29112243652344
2020-07-21,44.81951904296875
2020-07-22,45.436893463134766
2020-07-23,45.196800231933594
2020-07-24,44.81951904296875
2020-07-27,44.57942581176758
2020-07-28,44.93955993652344
2020-07-29,45.093902587890625
2020-07-30,44.92240905761719
2020-07-31,47.96639633178711
2020-08-03,46.7059326171875
2020-08-04,47.71773147583008
2020-08-05,46.800254821777344
2020-08-06,46.84312438964844
2020-08-07,47.71773147583008
2020-08-10,47.46049499511719
2020-08-11,46.7059326171875
2020-08-12,47.614837646484375
2020-08-13,47.55482482910156
2020-08-14,47.30615234375
2020-08-17,46.92030334472656
