,URI
2017-09-15,125.41134643554688
2017-09-18,126.71340942382812
2017-09-19,127.16375732421875
2017-09-20,127.99593353271484
2017-09-21,127.38893127441406
2017-09-22,129.532958984375
2017-09-25,129.43507385253906
2017-09-26,131.12876892089844
2017-09-27,132.842041015625
2017-09-28,135.07418823242188
2017-09-29,135.8280487060547
2017-10-02,136.2783660888672
2017-10-03,139.71470642089844
2017-10-04,137.7958221435547
2017-10-05,139.0
2017-10-06,139.2545623779297
2017-10-09,139.4993133544922
2017-10-10,138.5790252685547
2017-10-11,139.17625427246094
2017-10-12,140.98739624023438
2017-10-13,141.18321228027344
2017-10-16,142.7300567626953
2017-10-17,140.33145141601562
2017-10-18,141.29090881347656
2017-10-19,141.36923217773438
2017-10-20,141.36923217773438
2017-10-23,138.510498046875
2017-10-24,140.91888427734375
2017-10-25,135.99444580078125
2017-10-26,138.27554321289062
2017-10-27,142.8769073486328
2017-10-30,140.57623291015625
2017-10-31,138.510498046875
2017-11-01,140.654541015625
2017-11-02,142.52444458007812
2017-11-03,141.67274475097656
2017-11-06,145.28526306152344
2017-11-07,144.45310974121094
2017-11-08,145.61813354492188
2017-11-09,142.04473876953125
2017-11-10,143.2391357421875
2017-11-13,141.57481384277344
2017-11-14,141.82936096191406
2017-11-15,140.37062072753906
2017-11-16,145.24610900878906
2017-11-17,146.93978881835938
2017-11-20,148.3201904296875
2017-11-21,150.4642333984375
2017-11-22,150.05307006835938
2017-11-24,149.9453582763672
2017-11-27,150.1411590576172
2017-11-28,153.3131561279297
2017-11-29,154.52713012695312
2017-11-30,156.13272094726562
2017-12-01,153.79286193847656
2017-12-04,156.39703369140625
2017-12-05,155.84881591796875
2017-12-06,154.95791625976562
2017-12-07,158.9718475341797
2017-12-08,160.55784606933594
2017-12-11,160.3816375732422
2017-12-12,160.21517944335938
2017-12-13,160.371826171875
2017-12-14,157.78726196289062
2017-12-15,160.84176635742188
2017-12-18,165.03192138671875
2017-12-19,162.88787841796875
2017-12-20,164.76759338378906
2017-12-21,166.8920440673828
2017-12-22,165.9326171875
2017-12-26,167.02911376953125
2017-12-27,167.87106323242188
2017-12-28,169.6920166015625
2017-12-29,168.3018341064453
2018-01-02,169.936767578125
2018-01-03,171.5129852294922
2018-01-04,168.38990783691406
2018-01-05,167.782958984375
2018-01-08,168.83050537109375
2018-01-09,168.81089782714844
2018-01-10,169.5647430419922
2018-01-11,176.2122344970703
2018-01-12,177.0933380126953
2018-01-16,175.21363830566406
2018-01-17,176.38844299316406
2018-01-18,177.43601989746094
2018-01-19,179.81497192382812
2018-01-22,183.19256591796875
2018-01-23,181.96881103515625
2018-01-24,181.6261444091797
2018-01-25,178.09194946289062
2018-01-26,181.4792938232422
2018-01-29,176.68215942382812
2018-01-30,178.31710815429688
2018-01-31,177.30874633789062
2018-02-01,175.87936401367188
2018-02-02,169.66262817382812
2018-02-05,163.2109832763672
2018-02-06,167.7437744140625
2018-02-07,169.936767578125
2018-02-08,158.59002685546875
2018-02-09,160.81236267089844
2018-02-12,162.57460021972656
2018-02-13,162.8389129638672
2018-02-14,163.53404235839844
2018-02-15,163.72982788085938
2018-02-16,164.49346923828125
2018-02-20,168.63467407226562
2018-02-21,168.2920379638672
2018-02-22,171.48362731933594
2018-02-23,175.33111572265625
2018-02-26,176.8388214111328
2018-02-27,174.6751708984375
2018-02-28,171.4150390625
2018-03-01,169.60389709472656
2018-03-02,172.8933868408203
2018-03-05,176.91712951660156
2018-03-06,181.10726928710938
2018-03-07,177.54367065429688
2018-03-08,179.51150512695312
2018-03-09,185.4247283935547
2018-03-12,182.712890625
2018-03-13,182.73243713378906
2018-03-14,180.9408721923828
2018-03-15,179.07093811035156
2018-03-16,182.38002014160156
2018-03-19,181.5086669921875
2018-03-20,181.2737274169922
2018-03-21,183.33944702148438
2018-03-22,176.47657775878906
2018-03-23,170.52415466308594
2018-03-26,176.78009033203125
2018-03-27,173.4318084716797
2018-03-28,165.56060791015625
2018-03-29,169.10459899902344
2018-04-02,163.103271484375
2018-04-03,165.94239807128906
2018-04-04,170.03468322753906
2018-04-05,174.2052764892578
2018-04-06,168.52699279785156
2018-04-09,168.33120727539062
2018-04-10,174.234619140625
2018-04-11,170.31858825683594
2018-04-12,172.61927795410156
2018-04-13,169.31996154785156
2018-04-16,170.47523498535156
2018-04-17,173.8136444091797
2018-04-18,176.22201538085938
2018-04-19,164.68927001953125
2018-04-20,159.794189453125
2018-04-23,160.17601013183594
2018-04-24,153.14669799804688
2018-04-25,154.5662841796875
2018-04-26,152.0894012451172
2018-04-27,152.05023193359375
2018-04-30,146.85166931152344
2018-05-01,145.52023315429688
2018-05-02,146.1565704345703
2018-05-03,146.6558837890625
2018-05-04,150.01388549804688
2018-05-07,156.1425018310547
2018-05-08,155.98587036132812
2018-05-09,158.91311645507812
2018-05-10,162.86830139160156
2018-05-11,163.38719177246094
2018-05-14,162.08511352539062
2018-05-15,162.0753173828125
2018-05-16,165.92282104492188
2018-05-17,166.7843475341797
2018-05-18,166.25570678710938
2018-05-21,170.13258361816406
2018-05-22,163.27947998046875
2018-05-23,164.24871826171875
2018-05-24,163.89627075195312
2018-05-25,158.54107666015625
2018-05-29,157.09217834472656
2018-05-30,158.96205139160156
2018-05-31,156.2208251953125
2018-06-01,159.84315490722656
2018-06-04,157.96347045898438
2018-06-05,160.4795379638672
2018-06-06,161.3900146484375
2018-06-07,162.7312469482422
2018-06-08,163.29908752441406
2018-06-11,164.4053497314453
2018-06-12,166.23611450195312
2018-06-13,163.14244079589844
2018-06-14,161.00819396972656
2018-06-15,157.47396850585938
2018-06-18,159.89210510253906
2018-06-19,156.04458618164062
2018-06-20,158.2963409423828
2018-06-21,149.96493530273438
2018-06-22,151.69778442382812
2018-06-25,145.04051208496094
2018-06-26,144.3845977783203
2018-06-27,143.49368286132812
2018-06-28,144.37478637695312
2018-06-29,144.52163696289062
2018-07-02,141.7118682861328
2018-07-03,142.10348510742188
2018-07-05,145.3831787109375
2018-07-06,146.39154052734375
2018-07-09,151.85443115234375
2018-07-10,151.05162048339844
2018-07-11,148.50619506835938
2018-07-12,149.11318969726562
2018-07-13,151.58030700683594
2018-07-16,148.56494140625
2018-07-17,149.01528930664062
2018-07-18,151.6586151123047
2018-07-19,153.28379821777344
2018-07-20,147.9384002685547
2018-07-23,146.18597412109375
2018-07-24,144.8349151611328
2018-07-25,143.2880859375
2018-07-26,147.80133056640625
2018-07-27,144.2181396484375
2018-07-30,142.39718627929688
2018-07-31,145.6768798828125
2018-08-01,143.77760314941406
2018-08-02,144.0419158935547
2018-08-03,145.29505920410156
2018-08-06,148.14398193359375
2018-08-07,150.7873077392578
2018-08-08,148.66285705566406
2018-08-09,147.59571838378906
2018-08-10,145.4712677001953
2018-08-13,145.0698699951172
2018-08-14,148.0363006591797
2018-08-15,143.78738403320312
2018-08-16,145.86288452148438
2018-08-17,147.35098266601562
2018-08-20,151.198486328125
2018-08-21,154.62501525878906
2018-08-22,154.01805114746094
2018-08-23,150.89501953125
2018-08-24,152.89218139648438
2018-08-27,155.96629333496094
2018-08-28,155.1536865234375
2018-08-29,156.41664123535156
2018-08-30,153.3914794921875
2018-08-31,152.59849548339844
2018-09-04,154.7816925048828
2018-09-05,153.3327178955078
2018-09-06,150.59152221679688
2018-09-07,149.10342407226562
2018-09-10,156.63201904296875
2018-09-11,164.84591674804688
2018-09-12,163.59278869628906
2018-09-13,163.34800720214844
2018-09-14,165.40394592285156
2018-09-17,161.47811889648438
2018-09-18,163.5438232421875
2018-09-19,165.4137420654297
2018-09-20,168.15496826171875
2018-09-21,165.49203491210938
2018-09-24,164.5424346923828
2018-09-25,165.05152893066406
2018-09-26,164.33680725097656
2018-09-27,165.53118896484375
2018-09-28,160.16622924804688
2018-10-01,159.25575256347656
2018-10-02,157.0334014892578
2018-10-03,162.05572509765625
2018-10-04,159.7648468017578
2018-10-05,155.87815856933594
2018-10-08,152.79429626464844
2018-10-09,149.53419494628906
2018-10-10,141.7999725341797
2018-10-11,136.90492248535156
2018-10-12,134.986083984375
2018-10-15,134.7315216064453
2018-10-16,138.25596618652344
2018-10-17,136.1217041015625
2018-10-18,115.65059661865234
2018-10-19,114.66180419921875
2018-10-22,112.49817657470703
2018-10-23,112.00867462158203
2018-10-24,104.7444076538086
2018-10-25,108.99332427978516
2018-10-26,106.93739318847656
2018-10-29,106.99613952636719
2018-10-30,113.19327545166016
2018-10-31,117.54987335205078
2018-11-01,123.07150268554688
2018-11-02,122.51347351074219
2018-11-05,124.04071044921875
2018-11-06,127.0364990234375
2018-11-07,128.56378173828125
2018-11-08,124.06031036376953
2018-11-09,124.01133728027344
2018-11-12,118.61701202392578
2018-11-13,117.06037139892578
2018-11-14,117.17786407470703
2018-11-15,116.01283264160156
2018-11-16,112.55692291259766
2018-11-19,110.17792510986328
2018-11-20,107.54439544677734
2018-11-21,110.62826538085938
2018-11-23,107.5737533569336
2018-11-26,112.89958190917969
2018-11-27,110.17792510986328
2018-11-28,114.7890625
2018-11-29,113.48698425292969
2018-11-30,114.67157745361328
2018-12-03,116.75688171386719
2018-12-04,104.0591049194336
2018-12-06,102.62975311279297
2018-12-07,101.7584228515625
2018-12-10,99.72208404541016
2018-12-11,99.72208404541016
2018-12-12,106.02690887451172
2018-12-13,106.59474182128906
2018-12-14,103.57939147949219
2018-12-17,103.19757843017578
2018-12-18,102.34583282470703
2018-12-19,98.78223419189453
2018-12-20,99.23258209228516
2018-12-21,97.42141723632812
2018-12-24,93.88716888427734
2018-12-26,100.95563507080078
2018-12-27,102.59058380126953
2018-12-28,99.36963653564453
2018-12-31,100.37802124023438
2019-01-02,103.4031753540039
2019-01-03,99.83956146240234
2019-01-04,107.8185043334961
2019-01-07,111.72476959228516
2019-01-08,113.81983947753906
2019-01-09,115.98346710205078
2019-01-10,116.28694152832031
2019-01-11,114.98487091064453
2019-01-14,114.2897720336914
2019-01-15,113.71215057373047
2019-01-16,115.03382110595703
2019-01-17,116.87435913085938
2019-01-18,120.73165893554688
2019-01-22,115.75828552246094
2019-01-23,113.58488464355469
2019-01-24,120.73165893554688
2019-01-25,124.58897399902344
2019-01-28,122.17081451416016
2019-01-29,121.71068572998047
2019-01-30,125.2840576171875
2019-01-31,122.63094329833984
2019-02-01,123.68827819824219
2019-02-04,126.67427062988281
2019-02-05,126.42951202392578
2019-02-06,126.19454193115234
2019-02-07,123.3358383178711
2019-02-08,123.63932800292969
2019-02-11,125.20574951171875
2019-02-12,128.65187072753906
2019-02-13,129.3665313720703
2019-02-14,128.93576049804688
2019-02-15,132.02944946289062
2019-02-19,131.47140502929688
2019-02-20,133.40005493164062
2019-02-21,132.21548461914062
2019-02-22,133.9678955078125
2019-02-25,133.42942810058594
2019-02-26,132.00985717773438
2019-02-27,132.8126678466797
2019-02-28,131.76512145996094
2019-03-01,132.842041015625
2019-03-04,129.70921325683594
2019-03-05,127.70222473144531
2019-03-06,125.36238861083984
2019-03-07,123.9232406616211
2019-03-08,120.65335083007812
2019-03-11,121.40718841552734
2019-03-12,122.67010498046875
2019-03-13,121.7302474975586
2019-03-14,119.15544128417969
2019-03-15,117.618408203125
2019-03-18,120.4085922241211
2019-03-19,118.1470718383789
2019-03-20,113.67298889160156
2019-03-21,116.56108093261719
2019-03-22,108.63108825683594
2019-03-25,108.78772735595703
2019-03-26,109.25765228271484
2019-03-27,108.39612579345703
2019-03-28,110.2072982788086
2019-03-29,111.85203552246094
2019-04-01,115.63101196289062
2019-04-02,116.04220581054688
2019-04-03,118.4407730102539
2019-04-04,119.9680404663086
2019-04-05,120.75123596191406
2019-04-08,121.47571563720703
2019-04-09,117.06037139892578
2019-04-10,118.6463623046875
2019-04-11,122.13166046142578
2019-04-12,124.07988739013672
2019-04-15,122.73863983154297
2019-04-16,123.40437316894531
2019-04-17,123.1204605102539
2019-04-18,133.14553833007812
2019-04-22,132.61688232421875
2019-04-23,135.47557067871094
2019-04-24,136.95388793945312
2019-04-25,134.64341735839844
2019-04-26,137.45314025878906
2019-04-29,137.98184204101562
2019-04-30,137.96224975585938
2019-05-01,135.73011779785156
2019-05-02,134.12451171875
2019-05-03,137.29653930664062
2019-05-06,134.6630096435547
2019-05-07,131.45184326171875
2019-05-08,131.17771911621094
2019-05-09,130.98190307617188
2019-05-10,129.72879028320312
2019-05-13,123.54143524169922
2019-05-14,124.42253875732422
2019-05-15,125.96937561035156
2019-05-16,125.76378631591797
2019-05-17,123.67850494384766
2019-05-20,121.44635009765625
2019-05-21,124.07009887695312
2019-05-22,119.8211898803711
2019-05-23,116.00303649902344
2019-05-24,116.05198669433594
2019-05-28,112.58628845214844
2019-05-29,113.39887237548828
2019-05-30,112.77229309082031
2019-05-31,107.78913116455078
2019-06-03,111.4604263305664
2019-06-04,118.79322052001953
2019-06-05,116.87435913085938
2019-06-06,116.2575912475586
2019-06-07,119.66453552246094
2019-06-10,120.9959945678711
2019-06-11,119.68411254882812
2019-06-12,118.99882507324219
2019-06-13,121.18201446533203
2019-06-14,120.29109954833984
2019-06-17,118.79322052001953
2019-06-18,125.07847595214844
2019-06-19,123.62954711914062
2019-06-20,128.00570678710938
2019-06-21,127.14419555664062
2019-06-24,126.8896484375
2019-06-25,125.92041778564453
2019-06-26,127.82952880859375
2019-06-27,129.20010375976562
2019-06-28,129.8462677001953
2019-07-01,131.48121643066406
2019-07-02,129.03369140625
2019-07-03,130.13015747070312
2019-07-05,130.13015747070312
2019-07-08,129.15115356445312
2019-07-09,128.65187072753906
2019-07-10,127.74136352539062
2019-07-11,128.5735321044922
2019-07-12,133.4783935546875
2019-07-15,131.91197204589844
2019-07-16,134.7021484375
2019-07-17,128.73020935058594
2019-07-18,118.56804656982422
2019-07-19,116.48274993896484
2019-07-22,115.63101196289062
2019-07-23,119.30229949951172
2019-07-24,123.97218322753906
2019-07-25,125.05888366699219
2019-07-26,124.93163299560547
2019-07-29,126.28266906738281
2019-07-30,127.2225112915039
2019-07-31,123.89386749267578
2019-08-01,118.3428726196289
2019-08-02,114.81843566894531
2019-08-05,110.97091674804688
2019-08-06,111.97930908203125
2019-08-07,111.0296630859375
2019-08-08,115.37646484375
2019-08-09,113.14432525634766
2019-08-12,108.51361083984375
2019-08-13,110.15834045410156
2019-08-14,103.14862823486328
2019-08-15,102.37519836425781
2019-08-16,105.7234115600586
2019-08-19,108.31780242919922
2019-08-20,106.8688735961914
2019-08-21,108.92478942871094
2019-08-22,107.54439544677734
2019-08-23,102.75702667236328
2019-08-26,104.02973937988281
2019-08-27,101.62137603759766
2019-08-28,104.08847045898438
2019-08-29,108.98352813720703
2019-08-30,110.197509765625
2019-09-03,107.36814880371094
2019-09-04,110.43246459960938
2019-09-05,114.04501342773438
2019-09-06,114.4366226196289
2019-09-09,118.18624114990234
2019-09-10,121.44635009765625
2019-09-11,124.94141387939453
2019-09-12,125.31343841552734
2019-09-13,126.1651840209961
2019-09-16,125.65608978271484
2019-09-17,124.23652648925781
2019-09-18,122.09248352050781
2019-09-19,122.47431182861328
2019-09-20,123.78618621826172
2019-09-23,125.70503234863281
2019-09-24,122.11206817626953
2019-09-25,125.20574951171875
2019-09-26,124.89246368408203
2019-09-27,122.17081451416016
2019-09-30,122.02396392822266
2019-10-01,117.06037139892578
2019-10-02,113.54573059082031
2019-10-03,113.9471206665039
2019-10-04,114.7499008178711
2019-10-07,113.2324447631836
2019-10-08,106.90802764892578
2019-10-09,109.14017486572266
2019-10-10,110.94155883789062
2019-10-11,115.9149169921875
2019-10-14,116.18905639648438
2019-10-15,118.1470718383789
2019-10-16,119.11629486083984
2019-10-17,125.21553802490234
2019-10-18,125.9595947265625
2019-10-21,126.94837951660156
2019-10-22,129.62109375
2019-10-23,130.86444091796875
2019-10-24,129.22947692871094
2019-10-25,132.53854370117188
2019-10-28,133.14553833007812
2019-10-29,134.1636962890625
2019-10-30,133.08677673339844
2019-10-31,130.7665557861328
2019-11-01,138.88253784179688
2019-11-04,143.65029907226562
2019-11-05,143.8950653076172
2019-11-06,144.0517120361328
2019-11-07,147.01812744140625
2019-11-08,152.06002807617188
2019-11-11,153.0782012939453
2019-11-12,151.2180633544922
2019-11-13,147.56637573242188
2019-11-14,149.12298583984375
2019-11-15,151.1005859375
2019-11-18,150.05307006835938
2019-11-19,149.0740509033203
2019-11-20,145.4027557373047
2019-11-21,149.26983642578125
2019-11-22,151.26702880859375
2019-11-25,153.72433471679688
2019-11-26,153.00965881347656
2019-11-27,153.17611694335938
2019-11-29,149.83767700195312
2019-12-02,148.9957275390625
2019-12-03,146.2349090576172
2019-12-04,147.3705596923828
2019-12-05,149.91600036621094
2019-12-06,153.9593048095703
2019-12-09,152.58868408203125
2019-12-10,150.55233764648438
2019-12-11,153.67538452148438
2019-12-12,159.7648468017578
2019-12-13,159.32427978515625
2019-12-16,161.6934814453125
2019-12-17,161.05712890625
2019-12-18,162.711669921875
2019-12-19,162.21237182617188
2019-12-20,163.8179473876953
2019-12-23,165.37457275390625
2019-12-24,164.9046630859375
2019-12-26,166.25570678710938
2019-12-27,164.99276733398438
2019-12-30,164.82635498046875
2019-12-31,163.26971435546875
2020-01-02,165.11024475097656
2020-01-03,162.2319793701172
2020-01-06,161.90887451171875
2020-01-07,161.61517333984375
2020-01-08,161.35084533691406
2020-01-09,159.80401611328125
2020-01-10,156.1229248046875
2020-01-13,154.1355438232422
2020-01-14,151.1005859375
2020-01-15,151.63905334472656
2020-01-16,154.34112548828125
2020-01-17,155.38865661621094
2020-01-21,151.7369842529297
2020-01-22,152.01107788085938
2020-01-23,151.89356994628906
2020-01-24,148.46705627441406
2020-01-27,143.19996643066406
2020-01-28,147.34120178222656
2020-01-29,149.06423950195312
2020-01-30,138.6083984375
2020-01-31,132.842041015625
2020-02-03,136.59164428710938
2020-02-04,144.43353271484375
2020-02-05,151.13975524902344
2020-02-06,149.4069061279297
2020-02-07,146.60693359375
2020-02-10,147.5859375
2020-02-11,150.81666564941406
2020-02-12,155.53550720214844
2020-02-13,156.72012329101562
2020-02-14,153.56768798828125
2020-02-18,150.74815368652344
2020-02-19,150.32717895507812
2020-02-20,152.4516143798828
2020-02-21,148.23208618164062
2020-02-24,138.9706268310547
2020-02-25,131.81405639648438
2020-02-26,128.95535278320312
2020-02-27,126.91902160644531
2020-02-28,129.69940185546875
2020-03-02,132.94973754882812
2020-03-03,125.93999481201172
2020-03-04,127.4281005859375
2020-03-05,117.30513000488281
2020-03-06,113.24222564697266
2020-03-09,96.8829574584961
2020-03-10,105.16537475585938
2020-03-11,97.62699127197266
2020-03-12,81.48310852050781
2020-03-13,89.09981536865234
2020-03-16,81.48310852050781
2020-03-17,79.72089385986328
2020-03-18,68.12937927246094
2020-03-19,76.0789566040039
2020-03-20,68.62869262695312
2020-03-23,69.402099609375
2020-03-24,84.79216766357422
2020-03-25,91.23404693603516
2020-03-26,97.09832763671875
2020-03-27,88.25787353515625
2020-03-30,93.16271209716797
2020-03-31,100.74024963378906
2020-04-01,93.96549224853516
2020-04-02,94.14173126220703
2020-04-03,89.15855407714844
2020-04-06,101.0143814086914
2020-04-07,105.66468048095703
2020-04-08,109.29681396484375
2020-04-09,105.44929504394531
2020-04-13,101.58220672607422
2020-04-14,106.35978698730469
2020-04-15,101.611572265625
2020-04-16,96.48155975341797
2020-04-17,102.84513092041016
2020-04-20,98.48853302001953
2020-04-21,95.6200180053711
2020-04-22,98.50810241699219
2020-04-23,101.55284881591797
2020-04-24,103.82414245605469
2020-04-27,108.69962310791016
2020-04-28,114.103759765625
2020-04-29,125.29386138916016
2020-04-30,125.80294036865234
2020-05-01,116.77645874023438
2020-05-04,114.29955291748047
2020-05-05,111.4800033569336
2020-05-06,108.48422241210938
2020-05-07,110.36395263671875
2020-05-08,117.07015228271484
2020-05-11,114.07438659667969
2020-05-12,107.86746215820312
2020-05-13,106.48704528808594
2020-05-14,113.6240463256836
2020-05-15,116.08135986328125
2020-05-18,126.61553192138672
2020-05-19,122.13166046142578
2020-05-20,125.33301544189453
2020-05-21,125.03931427001953
2020-05-22,127.8197250366211
2020-05-26,134.2909698486328
2020-05-27,137.531494140625
2020-05-28,134.7315216064453
2020-05-29,135.974853515625
2020-06-01,137.02243041992188
2020-06-02,140.12588500976562
2020-06-03,146.6460723876953
2020-06-04,148.20272827148438
2020-06-05,157.97323608398438
2020-06-08,154.95791625976562
2020-06-09,154.9285430908203
2020-06-10,152.33416748046875
2020-06-11,139.0685577392578
2020-06-12,140.4783172607422
2020-06-15,143.95379638671875
2020-06-16,154.96768188476562
2020-06-17,152.2949981689453
2020-06-18,150.58172607421875
2020-06-19,152.2460479736328
2020-06-22,153.8124542236328
2020-06-23,150.74815368652344
2020-06-24,139.44056701660156
2020-06-25,141.3104705810547
2020-06-26,137.45314025878906
2020-06-29,144.61953735351562
2020-06-30,145.91183471679688
2020-07-01,142.7398223876953
2020-07-02,144.80555725097656
2020-07-06,147.576171875
2020-07-07,144.4727020263672
2020-07-08,145.530029296875
2020-07-09,140.64474487304688
2020-07-10,144.72723388671875
2020-07-13,149.00550842285156
2020-07-14,153.85162353515625
2020-07-15,157.4250030517578
2020-07-16,155.11453247070312
2020-07-17,155.74110412597656
2020-07-20,153.93972778320312
2020-07-21,156.93548583984375
2020-07-22,159.3340606689453
2020-07-23,160.05856323242188
2020-07-24,157.50332641601562
2020-07-27,159.8627471923828
2020-07-28,155.00685119628906
2020-07-29,159.99000549316406
2020-07-30,153.61666870117188
2020-07-31,152.1089630126953
2020-08-03,156.27955627441406
2020-08-04,157.4641571044922
2020-08-05,166.0011444091797
2020-08-06,165.11024475097656
2020-08-07,169.94654846191406
2020-08-10,177.45556640625
2020-08-11,171.9339599609375
2020-08-12,174.8513946533203
2020-08-13,174.626220703125
2020-08-14,175.5660858154297
2020-08-17,175.3213653564453
2020-08-18,172.8542022705078
2020-08-19,171.74794006347656
2020-08-20,170.8863983154297
2020-08-21,171.38571166992188
2020-08-24,173.255615234375
2020-08-25,173.1087646484375
2020-08-26,173.86260986328125
2020-08-27,175.26260375976562
2020-08-28,178.6988983154297
2020-08-31,173.3339385986328
2020-09-01,178.70870971679688
2020-09-02,180.70590209960938
2020-09-03,170.7297821044922
2020-09-04,172.72695922851562
2020-09-08,168.7521514892578
2020-09-09,172.19827270507812
2020-09-10,168.35076904296875
2020-09-11,170.9647216796875
2020-09-14,172.873779296875
2020-09-15,172.8542022705078
2020-09-16,177.739501953125
2020-09-17,176.9856414794922
2020-09-18,172.5017852783203
2020-09-21,163.96478271484375
2020-09-22,164.4445343017578
2020-09-23,158.5802459716797
2020-09-24,163.1326446533203
2020-09-25,164.61094665527344
2020-09-28,172.04164123535156
2020-09-29,170.55355834960938
2020-09-30,170.8374481201172
2020-10-01,171.6696319580078
2020-10-02,181.13665771484375
2020-10-05,193.550537109375
2020-10-06,189.8009033203125
2020-10-07,194.7841033935547
2020-10-08,195.30294799804688
2020-10-09,192.8064727783203
2020-10-12,194.921142578125
2020-10-13,190.1925048828125
2020-10-14,184.181396484375
2020-10-15,184.47509765625
2020-10-16,188.8904266357422
2020-10-19,183.50587463378906
2020-10-20,185.34640502929688
2020-10-21,182.9478302001953
2020-10-22,181.5086669921875
2020-10-23,184.28907775878906
2020-10-26,178.29751586914062
2020-10-27,171.14096069335938
2020-10-28,167.14657592773438
2020-10-29,169.58433532714844
2020-10-30,174.5478973388672
2020-11-02,188.6260986328125
2020-11-03,197.22181701660156
2020-11-04,175.42901611328125
2020-11-05,184.51426696777344
2020-11-06,187.44149780273438
2020-11-09,201.50009155273438
2020-11-10,204.877685546875
2020-11-11,202.9000701904297
2020-11-12,197.68194580078125
2020-11-13,202.91966247558594
2020-11-16,213.25799560546875
2020-11-17,210.11538696289062
2020-11-18,211.711181640625
2020-11-19,212.44544982910156
2020-11-20,215.18666076660156
2020-11-23,221.56002807617188
2020-11-24,232.9165802001953
2020-11-25,225.62294006347656
2020-11-27,228.021484375
2020-11-30,222.21595764160156
2020-12-01,228.7361602783203
2020-12-02,226.54319763183594
2020-12-03,231.97669982910156
2020-12-04,240.46473693847656
2020-12-07,241.30670166015625
2020-12-08,237.8997344970703
2020-12-09,241.57101440429688
2020-12-10,236.90113830566406
2020-12-11,235.7067413330078
2020-12-14,233.87599182128906
2020-12-15,233.96409606933594
2020-12-16,227.61033630371094
2020-12-17,224.3502197265625
2020-12-18,222.76422119140625
2020-12-21,224.7320098876953
2020-12-22,222.6173553466797
2020-12-23,226.0830535888672
2020-12-24,227.7375946044922
2020-12-28,222.22576904296875
2020-12-29,221.677490234375
2020-12-30,225.23130798339844
2020-12-31,227.04248046875
2021-01-04,224.82992553710938
2021-01-05,230.6256866455078
2021-01-06,251.16529846191406
2021-01-07,259.12469482421875
2021-01-08,254.6897735595703
2021-01-11,252.04647827148438
2021-01-12,256.6380310058594
2021-01-13,249.1094207763672
2021-01-14,254.9051513671875
2021-01-15,249.78492736816406
2021-01-19,255.3555145263672
2021-01-20,254.73876953125
2021-01-21,253.779296875
2021-01-22,253.1625213623047
2021-01-25,248.19894409179688
2021-01-26,243.0003662109375
2021-01-27,231.3109893798828
2021-01-28,248.2380828857422
2021-01-29,237.9095001220703
2021-02-01,247.96395874023438
2021-02-02,245.4087371826172
2021-02-03,245.53602600097656
2021-02-04,254.37644958496094
2021-02-05,260.1526794433594
2021-02-08,266.5162353515625
2021-02-09,271.4602355957031
2021-02-10,271.0196533203125
2021-02-11,273.94696044921875
2021-02-12,280.2125549316406
2021-02-16,282.0335388183594
2021-02-17,271.9790954589844
2021-02-18,269.0224609375
2021-02-19,283.923095703125
2021-02-22,292.2250671386719
2021-02-23,299.92987060546875
2021-02-24,305.9606018066406
2021-02-25,288.916015625
2021-02-26,291.13836669921875
2021-03-01,296.1410827636719
2021-03-02,287.2615051269531
2021-03-03,288.73980712890625
2021-03-04,282.54266357421875
2021-03-05,294.6431884765625
2021-03-08,296.248779296875
2021-03-09,289.05303955078125
2021-03-10,296.69915771484375
2021-03-11,304.257080078125
2021-03-12,311.1885070800781
2021-03-15,316.6905822753906
2021-03-16,308.25146484375
2021-03-17,315.1436767578125
2021-03-18,311.4430236816406
2021-03-19,309.3675537109375
2021-03-22,304.94244384765625
2021-03-23,293.6348571777344
2021-03-24,298.99981689453125
2021-03-25,307.6445007324219
2021-03-26,322.9366149902344
2021-03-29,317.6597900390625
2021-03-30,326.21630859375
2021-03-31,322.3982238769531
2021-04-01,324.7478332519531
2021-04-05,324.5715637207031
2021-04-06,318.599609375
2021-04-07,315.24163818359375
2021-04-08,314.50732421875
2021-04-09,317.89471435546875
2021-04-12,320.9883728027344
2021-04-13,318.7367248535156
2021-04-14,318.23736572265625
2021-04-15,318.5604553222656
2021-04-16,321.25274658203125
2021-04-19,317.77728271484375
2021-04-20,304.2179260253906
2021-04-21,310.101806640625
2021-04-22,303.4836730957031
2021-04-23,312.245849609375
2021-04-26,318.1492919921875
2021-04-27,318.0024108886719
2021-04-28,318.03179931640625
2021-04-29,320.459716796875
2021-04-30,313.2346496582031
2021-05-03,315.0457763671875
2021-05-04,323.0247497558594
2021-05-05,325.726806640625
2021-05-06,335.3896179199219
2021-05-07,340.0399475097656
2021-05-10,340.8330383300781
2021-05-11,333.18682861328125
2021-05-12,322.3786315917969
2021-05-13,326.0694580078125
2021-05-14,334.61627197265625
2021-05-17,333.88201904296875
2021-05-18,324.3757629394531
2021-05-19,314.5954284667969
2021-05-20,312.60809326171875
2021-05-21,314.70318603515625
2021-05-24,319.079345703125
2021-05-25,317.5716857910156
2021-05-26,319.9604797363281
2021-05-27,326.6275329589844
2021-05-28,326.95062255859375
2021-06-01,332.32537841796875
2021-06-02,331.3658752441406
2021-06-03,329.06524658203125
2021-06-04,325.10028076171875
2021-06-07,309.38714599609375
2021-06-08,317.4345703125
2021-06-09,308.1046142578125
