,TFX
2014-06-10,100.21378326416016
2014-06-11,99.7546615600586
2014-06-12,99.61409759521484
2014-06-13,98.21797180175781
2014-06-16,97.5714111328125
2014-06-17,97.84315490722656
2014-06-18,98.7332992553711
2014-06-19,98.63958740234375
2014-06-20,98.6583480834961
2014-06-23,98.55526733398438
2014-06-24,98.15238189697266
2014-06-25,98.57401275634766
2014-06-26,98.55526733398438
2014-06-27,98.54590606689453
2014-06-30,98.94880676269531
2014-07-01,100.92591857910156
2014-07-02,100.69168853759766
2014-07-03,100.57923889160156
2014-07-07,99.27679443359375
2014-07-08,99.15497589111328
2014-07-09,99.52043914794922
2014-07-10,99.93269348144531
2014-07-11,100.23251342773438
2014-07-14,100.43869018554688
2014-07-15,100.34498596191406
2014-07-16,99.5672607421875
2014-07-17,98.66771697998047
2014-07-18,99.05189514160156
2014-07-21,98.77079772949219
2014-07-22,99.58599853515625
2014-07-23,99.77339172363281
2014-07-24,99.6609878540039
2014-07-25,99.2861328125
2014-07-28,100.05450439453125
2014-07-29,99.10810089111328
2014-07-30,102.04096221923828
2014-07-31,100.95405578613281
2014-08-01,99.46419525146484
2014-08-04,100.15758514404297
2014-08-05,99.6609878540039
2014-08-06,98.5084228515625
2014-08-07,97.54329681396484
2014-08-08,98.71459197998047
2014-08-11,98.56465911865234
2014-08-12,97.92745971679688
2014-08-13,99.30940246582031
2014-08-14,99.73239135742188
2014-08-15,99.87345123291016
2014-08-18,100.5408935546875
2014-08-19,100.88871002197266
2014-08-20,101.03912353515625
2014-08-21,101.74417877197266
2014-08-22,101.87580871582031
2014-08-25,102.43985748291016
2014-08-26,102.59964752197266
2014-08-27,102.64668273925781
2014-08-28,102.31761932373047
2014-08-29,102.91929626464844
2014-09-02,103.33292388916016
2014-09-03,103.37989044189453
2014-09-04,103.03205108642578
2014-09-05,103.11669921875
2014-09-08,103.173095703125
2014-09-09,103.11669921875
2014-09-10,102.93806457519531
2014-09-11,103.60552215576172
2014-09-12,103.03205108642578
2014-09-15,102.17664337158203
2014-09-16,102.93806457519531
2014-09-17,102.45864868164062
2014-09-18,102.75946044921875
2014-09-19,101.85697174072266
2014-09-22,101.07673645019531
2014-09-23,99.79822540283203
2014-09-24,100.32466888427734
2014-09-25,99.89225006103516
2014-09-26,99.826416015625
2014-09-29,100.1460189819336
2014-09-30,98.74535369873047
2014-10-01,98.88639068603516
2014-10-02,99.40338897705078
2014-10-03,100.38105773925781
2014-10-06,102.63723754882812
2014-10-07,101.46217346191406
2014-10-08,103.36111450195312
2014-10-09,101.87580871582031
2014-10-10,100.587890625
2014-10-13,99.08375549316406
2014-10-14,99.05558776855469
2014-10-15,98.27529907226562
2014-10-16,97.77706146240234
2014-10-17,99.87345123291016
2014-10-20,100.71009826660156
2014-10-21,102.72185516357422
2014-10-22,102.37401580810547
2014-10-23,103.48332214355469
2014-10-24,104.25416564941406
2014-10-27,104.32939910888672
2014-10-28,105.32588195800781
2014-10-29,105.5044937133789
2014-10-30,106.10613250732422
2014-10-31,107.2812271118164
2014-11-03,106.9239730834961
2014-11-04,106.7359848022461
2014-11-05,106.44456481933594
2014-11-06,107.38462829589844
2014-11-07,107.07438659667969
2014-11-10,107.29060363769531
2014-11-11,107.47864532470703
2014-11-12,107.93122100830078
2014-11-13,108.09150695800781
2014-11-14,108.27064514160156
2014-11-17,108.69493865966797
2014-11-18,108.57237243652344
2014-11-19,108.54407501220703
2014-11-20,108.7704086303711
2014-11-21,109.70380401611328
2014-11-24,111.56128692626953
2014-11-25,111.62731170654297
2014-11-26,112.15531158447266
2014-11-28,112.34388732910156
2014-12-01,111.29730987548828
2014-12-02,111.86300659179688
2014-12-03,111.82530212402344
2014-12-04,112.07042694091797
2014-12-05,111.84415435791016
2014-12-08,111.19356536865234
2014-12-09,110.74098205566406
2014-12-10,108.4969253540039
2014-12-11,108.69493865966797
2014-12-12,108.18578338623047
2014-12-15,105.92286682128906
2014-12-16,105.64002227783203
2014-12-17,107.76148986816406
2014-12-18,109.60010528564453
2014-12-19,110.83529663085938
2014-12-22,110.6467056274414
2014-12-23,109.8829574584961
2014-12-24,110.14697265625
2014-12-26,110.11869812011719
2014-12-29,109.93013763427734
2014-12-30,109.58123779296875
2014-12-31,108.2612075805664
2015-01-02,108.10093688964844
2015-01-05,105.72489166259766
2015-01-06,104.25396728515625
2015-01-07,105.0743179321289
2015-01-08,105.62117004394531
2015-01-09,105.26284790039062
2015-01-12,104.51799011230469
2015-01-13,104.70660400390625
2015-01-14,104.67829132080078
2015-01-15,104.19742584228516
2015-01-16,103.96172332763672
2015-01-20,104.4237060546875
2015-01-21,104.12200164794922
2015-01-22,104.84798431396484
2015-01-23,105.32887268066406
2015-01-26,106.38490295410156
2015-01-27,105.36656951904297
2015-01-28,104.60287475585938
2015-01-29,105.479736328125
2015-01-30,103.30169677734375
2015-02-02,103.29224395751953
2015-02-03,104.11256408691406
2015-02-04,103.65999603271484
2015-02-05,104.48028564453125
2015-02-06,104.18797302246094
2015-02-09,103.16026306152344
2015-02-10,103.83911895751953
2015-02-11,104.94230651855469
2015-02-12,105.22513580322266
2015-02-13,105.66831970214844
2015-02-17,107.96891784667969
2015-02-18,109.61898040771484
2015-02-19,109.52469635009766
2015-02-20,113.29621124267578
2015-02-23,114.60679626464844
2015-02-24,115.96452331542969
2015-02-25,114.08820343017578
2015-02-26,114.29563903808594
2015-02-27,115.06151580810547
2015-03-02,116.2150650024414
2015-03-03,115.74227905273438
2015-03-04,114.56983947753906
2015-03-05,115.31680297851562
2015-03-06,114.08761596679688
2015-03-09,114.25782012939453
2015-03-10,113.35955810546875
2015-03-11,112.84898376464844
2015-03-12,113.46356964111328
2015-03-13,112.44243621826172
2015-03-16,113.54866790771484
2015-03-17,113.3500747680664
2015-03-18,113.25556182861328
2015-03-19,113.37848663330078
2015-03-20,113.44466400146484
2015-03-23,113.17989349365234
2015-03-24,114.40911102294922
2015-03-25,113.62432861328125
2015-03-26,112.65988159179688
2015-03-27,113.35955810546875
2015-03-30,114.4374771118164
2015-03-31,114.24835968017578
2015-04-01,113.08535766601562
2015-04-02,114.17272186279297
2015-04-06,115.08987426757812
2015-04-07,114.35237121582031
2015-04-08,114.39965057373047
2015-04-09,114.85350036621094
2015-04-10,114.55094146728516
2015-04-13,114.37125396728516
2015-04-14,113.25556182861328
2015-04-15,112.98136138916016
2015-04-16,113.47301483154297
2015-04-17,113.6337661743164
2015-04-20,114.9007797241211
2015-04-21,116.06375122070312
2015-04-22,116.3190689086914
2015-04-23,117.0849380493164
2015-04-24,118.17232513427734
2015-04-27,116.56491088867188
2015-04-28,116.5838394165039
2015-04-29,115.28843688964844
2015-04-30,116.26233673095703
2015-05-01,115.93141174316406
2015-05-04,117.82247924804688
2015-05-05,116.33796691894531
2015-05-06,116.02593231201172
2015-05-07,116.0921630859375
2015-05-08,117.52934265136719
2015-05-11,118.44652557373047
2015-05-12,119.5842514038086
2015-05-13,120.02983856201172
2015-05-14,122.5613021850586
2015-05-15,121.71746063232422
2015-05-18,121.9639663696289
2015-05-19,121.35719299316406
2015-05-20,121.04430389404297
2015-05-21,122.21997833251953
2015-05-22,122.9879379272461
2015-05-26,120.83572387695312
2015-05-27,122.3052749633789
2015-05-28,122.11567687988281
2015-05-29,122.05878448486328
2015-06-01,122.66558837890625
2015-06-02,122.3242416381836
2015-06-03,122.39060974121094
2015-06-04,122.8172607421875
2015-06-05,124.39112854003906
2015-06-08,123.91707611083984
2015-06-09,124.2962875366211
2015-06-10,124.87468719482422
2015-06-11,124.90308380126953
2015-06-12,124.1161880493164
2015-06-15,124.1920394897461
2015-06-16,124.75141906738281
2015-06-17,125.57624053955078
2015-06-18,126.3442153930664
2015-06-19,127.41553497314453
2015-06-22,128.62916564941406
2015-06-23,128.92303466796875
2015-06-24,127.90859985351562
2015-06-25,127.58621978759766
2015-06-26,129.6625518798828
2015-06-29,128.0886993408203
2015-06-30,128.42051696777344
2015-07-01,129.2074432373047
2015-07-02,128.80931091308594
2015-07-06,130.44004821777344
2015-07-07,129.79530334472656
2015-07-08,127.94649505615234
2015-07-09,127.50090789794922
2015-07-10,128.8946075439453
2015-07-13,130.98992919921875
2015-07-14,130.71493530273438
2015-07-15,129.8048095703125
2015-07-16,129.3970947265625
2015-07-17,129.74790954589844
2015-07-20,130.2314910888672
2015-07-21,130.77182006835938
2015-07-22,131.4734649658203
2015-07-23,131.33120727539062
2015-07-24,130.809814453125
2015-07-27,130.4115753173828
2015-07-28,131.5777587890625
2015-07-29,132.98097229003906
2015-07-30,126.4769515991211
2015-07-31,127.036376953125
2015-08-03,126.31576538085938
2015-08-04,126.14509582519531
2015-08-05,127.017333984375
2015-08-06,126.78981018066406
2015-08-07,127.26383209228516
2015-08-10,127.43452453613281
2015-08-11,125.6710205078125
2015-08-12,125.49994659423828
2015-08-13,125.6330795288086
2015-08-14,127.20144653320312
2015-08-17,128.36105346679688
2015-08-18,128.50363159179688
2015-08-19,127.96183013916016
2015-08-20,124.8345718383789
2015-08-21,121.52671813964844
2015-08-24,119.1218032836914
2015-08-25,119.38799285888672
2015-08-26,121.4981689453125
2015-08-27,126.51705169677734
2015-08-28,125.93722534179688
2015-08-31,124.3307876586914
2015-09-01,120.291015625
2015-09-02,121.76433563232422
2015-09-03,122.78142547607422
2015-09-04,122.54377746582031
2015-09-08,125.67106628417969
2015-09-09,126.21286010742188
2015-09-10,127.79076385498047
2015-09-11,130.842041015625
2015-09-14,129.53973388671875
2015-09-15,130.842041015625
2015-09-16,131.2507781982422
2015-09-17,131.18423461914062
2015-09-18,129.93898010253906
2015-09-21,128.43711853027344
2015-09-22,126.67864227294922
2015-09-23,126.35547637939453
2015-09-24,124.37833404541016
2015-09-25,123.50381469726562
2015-09-28,118.75110626220703
2015-09-29,117.62950134277344
2015-09-30,118.06669616699219
2015-10-01,118.32335662841797
2015-10-02,121.07994842529297
2015-10-05,121.84988403320312
2015-10-06,117.14469909667969
2015-10-07,118.75110626220703
2015-10-08,118.96024322509766
2015-10-09,119.56859588623047
2015-10-12,120.35755157470703
2015-10-13,119.21688842773438
2015-10-14,118.7416000366211
2015-10-15,118.70358276367188
2015-10-16,120.4811019897461
2015-10-19,121.53621673583984
2015-10-20,120.57615661621094
2015-10-21,121.25101470947266
2015-10-22,118.54200744628906
2015-10-23,119.94879913330078
2015-10-26,120.03434753417969
2015-10-27,121.0704345703125
2015-10-28,123.48484802246094
2015-10-29,125.97522735595703
2015-10-30,126.4219970703125
2015-11-02,126.67864227294922
2015-11-03,126.773681640625
2015-11-04,126.65010070800781
2015-11-05,126.64060974121094
2015-11-06,126.41249084472656
2015-11-09,126.48855590820312
2015-11-10,125.621337890625
2015-11-11,125.2591781616211
2015-11-12,122.39073181152344
2015-11-13,122.43836975097656
2015-11-16,124.64930725097656
2015-11-17,124.58259582519531
2015-11-18,125.23062896728516
2015-11-19,124.86846923828125
2015-11-20,125.75474548339844
2015-11-23,126.29790496826172
2015-11-24,125.01138305664062
2015-11-25,124.50634765625
2015-11-27,125.2210464477539
2015-11-30,125.50694274902344
2015-12-01,127.7369384765625
2015-12-02,127.24140167236328
2015-12-03,123.64867401123047
2015-12-04,127.3176498413086
2015-12-07,125.66900634765625
2015-12-08,125.12576293945312
2015-12-09,123.54383087158203
2015-12-10,123.41992950439453
2015-12-11,122.61943054199219
2015-12-14,122.73377227783203
2015-12-15,124.56351470947266
2015-12-16,125.79289245605469
2015-12-17,125.65943908691406
2015-12-18,124.52543640136719
2015-12-21,124.80175018310547
2015-12-22,125.56414794921875
2015-12-23,125.82146453857422
2015-12-24,126.55525207519531
2015-12-28,126.96499633789062
2015-12-29,127.97518920898438
2015-12-30,126.88876342773438
2015-12-31,125.26870727539062
2016-01-04,121.97142791748047
2016-01-05,122.28591918945312
2016-01-06,125.2210464477539
2016-01-07,122.65756225585938
2016-01-08,122.37166595458984
2016-01-11,120.07498931884766
2016-01-12,123.30559539794922
2016-01-13,123.26747131347656
2016-01-14,123.09595489501953
2016-01-15,123.68678283691406
2016-01-19,126.29790496826172
2016-01-20,126.28841400146484
2016-01-21,126.44088745117188
2016-01-22,129.5285186767578
2016-01-25,128.42311096191406
2016-01-26,130.73880004882812
2016-01-27,128.57559204101562
2016-01-28,127.13658142089844
2016-01-29,129.30931091308594
2016-02-01,131.53929138183594
2016-02-02,130.75787353515625
2016-02-03,131.00563049316406
2016-02-04,130.35763549804688
2016-02-05,128.48028564453125
2016-02-08,127.0126724243164
2016-02-09,127.72742462158203
2016-02-10,127.87992095947266
2016-02-11,125.45932006835938
2016-02-12,126.40278625488281
2016-02-16,126.99363708496094
2016-02-17,128.8804931640625
2016-02-18,128.21343994140625
2016-02-19,128.17530822753906
2016-02-22,126.5171127319336
2016-02-23,125.621337890625
2016-02-24,126.23123168945312
2016-02-25,136.2660675048828
2016-02-26,138.30548095703125
2016-02-29,136.10406494140625
2016-03-01,137.98141479492188
2016-03-02,139.48117065429688
2016-03-03,140.22618103027344
2016-03-04,140.4076690673828
2016-03-07,139.4716033935547
2016-03-08,140.26441955566406
2016-03-09,141.2291717529297
2016-03-10,140.64649963378906
2016-03-11,141.84051513671875
2016-03-14,140.27394104003906
2016-03-15,141.18142700195312
2016-03-16,140.14974975585938
2016-03-17,139.07992553710938
2016-03-18,142.93902587890625
2016-03-21,144.88763427734375
2016-03-22,145.28883361816406
2016-03-23,147.81060791015625
2016-03-24,147.69598388671875
2016-03-28,148.1640625
2016-03-29,151.41180419921875
2016-03-30,148.95687866210938
2016-03-31,149.9789276123047
2016-04-01,151.5264434814453
2016-04-04,149.64463806152344
2016-04-05,148.52706909179688
2016-04-06,150.7622833251953
2016-04-07,150.41839599609375
2016-04-08,149.9980926513672
2016-04-11,148.67987060546875
2016-04-12,149.5491485595703
2016-04-13,150.20822143554688
2016-04-14,148.5652313232422
2016-04-15,149.8834686279297
2016-04-18,150.74317932128906
2016-04-19,149.51087951660156
2016-04-20,151.38314819335938
2016-04-21,151.5264434814453
2016-04-22,151.4787139892578
2016-04-25,150.8768768310547
2016-04-26,151.4787139892578
2016-04-27,153.07388305664062
2016-04-28,150.69540405273438
2016-04-29,148.8040771484375
2016-05-02,151.57418823242188
2016-05-03,150.40884399414062
2016-05-04,149.55870056152344
2016-05-05,152.8828582763672
2016-05-06,153.91452026367188
2016-05-09,154.69773864746094
2016-05-10,155.32821655273438
2016-05-11,153.31265258789062
2016-05-12,155.04530334472656
2016-05-13,152.3937225341797
2016-05-16,155.0070343017578
2016-05-17,151.15892028808594
2016-05-18,151.07272338867188
2016-05-19,151.32162475585938
2016-05-20,152.35543823242188
2016-05-23,151.59927368164062
2016-05-24,153.08299255371094
2016-05-25,153.78173828125
2016-05-26,153.07339477539062
2016-05-27,154.43270874023438
2016-05-31,154.21250915527344
2016-06-01,156.20361328125
2016-06-02,159.0753173828125
2016-06-03,158.63499450683594
2016-06-06,160.38677978515625
2016-06-07,161.10472106933594
2016-06-08,163.85202026367188
2016-06-09,165.32614135742188
2016-06-10,167.3172149658203
2016-06-13,165.83348083496094
2016-06-14,166.2642364501953
2016-06-15,163.9285888671875
2016-06-16,164.1104278564453
2016-06-17,163.7371063232422
2016-06-20,165.0581512451172
2016-06-21,166.30252075195312
2016-06-22,167.38426208496094
2016-06-23,169.09776306152344
2016-06-24,163.9285888671875
2016-06-27,161.7939453125
2016-06-28,164.07212829589844
2016-06-29,166.2738494873047
2016-06-30,169.7294921875
2016-07-01,171.49087524414062
2016-07-05,171.06005859375
2016-07-06,170.43792724609375
2016-07-07,171.481201171875
2016-07-08,174.31472778320312
2016-07-11,175.13790893554688
2016-07-12,173.9605255126953
2016-07-13,172.96499633789062
2016-07-14,172.37152099609375
2016-07-15,171.33763122558594
2016-07-18,171.1366729736328
2016-07-19,171.17489624023438
2016-07-20,171.38552856445312
2016-07-21,170.4665985107422
2016-07-22,170.22726440429688
2016-07-25,168.619140625
2016-07-26,169.95921325683594
2016-07-27,167.26942443847656
2016-07-28,172.85011291503906
2016-07-29,172.60125732421875
2016-08-01,172.62037658691406
2016-08-02,172.25660705566406
2016-08-03,172.33322143554688
2016-08-04,172.18002319335938
2016-08-05,172.54379272460938
2016-08-08,171.6152801513672
2016-08-09,172.17047119140625
2016-08-10,173.4149169921875
2016-08-11,174.08624267578125
2016-08-12,174.06703186035156
2016-08-15,174.47943115234375
2016-08-16,172.34075927734375
2016-08-17,174.24925231933594
2016-08-18,176.23451232910156
2016-08-19,175.1411895751953
2016-08-22,174.96852111816406
2016-08-23,174.6904296875
2016-08-24,173.0888214111328
2016-08-25,173.50120544433594
2016-08-26,174.92054748535156
2016-08-29,176.896240234375
2016-08-30,176.9537353515625
2016-08-31,175.5918731689453
2016-09-01,176.56056213378906
2016-09-02,177.98953247070312
2016-09-06,178.9102020263672
2016-09-07,180.48306274414062
2016-09-08,180.6365203857422
2016-09-09,173.12718200683594
2016-09-12,175.18911743164062
2016-09-13,171.9954833984375
2016-09-14,169.68417358398438
2016-09-15,169.28140258789062
2016-09-16,165.73292541503906
2016-09-19,168.1688995361328
2016-09-20,167.2194061279297
2016-09-21,166.97006225585938
2016-09-22,169.8568115234375
2016-09-23,164.52450561523438
2016-09-26,160.40066528320312
2016-09-27,161.3788604736328
2016-09-28,161.13906860351562
2016-09-29,157.7728729248047
2016-09-30,161.1679229736328
2016-10-03,160.34310913085938
2016-10-04,158.5113067626953
2016-10-05,160.97608947753906
2016-10-06,162.136474609375
2016-10-07,160.95684814453125
2016-10-10,162.12693786621094
2016-10-11,158.0413818359375
2016-10-12,158.59762573242188
2016-10-13,160.83213806152344
2016-10-14,161.89675903320312
2016-10-17,161.77203369140625
2016-10-18,160.72669982910156
2016-10-19,161.22537231445312
2016-10-20,162.16526794433594
2016-10-21,160.92808532714844
2016-10-24,161.13906860351562
2016-10-25,156.1424102783203
2016-10-26,151.0403594970703
2016-10-27,133.7007293701172
2016-10-28,136.4244384765625
2016-10-31,137.26840209960938
2016-11-01,134.18026733398438
2016-11-02,135.3694610595703
2016-11-03,136.16555786132812
2016-11-04,137.07662963867188
2016-11-07,140.32777404785156
2016-11-08,139.0618438720703
2016-11-09,139.93455505371094
2016-11-10,137.45443725585938
2016-11-11,137.53135681152344
2016-11-14,136.57008361816406
2016-11-15,142.26084899902344
2016-11-16,144.03921508789062
2016-11-17,142.63575744628906
2016-11-18,145.21205139160156
2016-11-21,144.55831909179688
2016-11-22,144.0296173095703
2016-11-23,145.44273376464844
2016-11-25,147.2595977783203
2016-11-28,144.279541015625
2016-11-29,143.84695434570312
2016-11-30,142.20321655273438
2016-12-01,140.37672424316406
2016-12-02,146.62506103515625
2016-12-05,148.24008178710938
2016-12-06,147.46141052246094
2016-12-07,148.4515380859375
2016-12-08,150.54718017578125
2016-12-09,149.9895782470703
2016-12-12,152.31593322753906
2016-12-13,150.26844787597656
2016-12-14,150.55679321289062
2016-12-15,150.12417602539062
2016-12-16,151.20082092285156
2016-12-19,153.92127990722656
2016-12-20,153.38294982910156
2016-12-21,154.1808319091797
2016-12-22,153.5559844970703
2016-12-23,155.18060302734375
2016-12-27,155.2767333984375
2016-12-28,153.7963104248047
2016-12-29,155.32476806640625
2016-12-30,154.911376953125
2017-01-03,152.71005249023438
2017-01-04,156.5456085205078
2017-01-05,155.7862091064453
2017-01-06,158.919921875
2017-01-09,158.5835723876953
2017-01-10,161.38087463378906
2017-01-11,161.48658752441406
2017-01-12,161.1885986328125
2017-01-13,162.8131866455078
2017-01-17,160.6886749267578
2017-01-18,159.9773406982422
2017-01-19,159.6024932861328
2017-01-20,158.99685668945312
2017-01-23,157.38189697265625
2017-01-24,158.16058349609375
2017-01-25,160.06387329101562
2017-01-26,158.26626586914062
2017-01-27,159.75636291503906
2017-01-30,159.14108276367188
2017-01-31,161.23666381835938
2017-02-01,161.27511596679688
2017-02-02,162.54405212402344
2017-02-03,164.2262725830078
2017-02-06,163.53414916992188
2017-02-07,165.5624237060547
2017-02-08,165.37017822265625
2017-02-09,166.19692993164062
2017-02-10,166.20652770996094
2017-02-13,168.99429321289062
2017-02-14,170.04205322265625
2017-02-15,170.16702270507812
2017-02-16,171.15713500976562
2017-02-17,172.9451446533203
2017-02-21,177.37667846679688
2017-02-22,176.88641357421875
2017-02-23,176.7998504638672
2017-02-24,182.44265747070312
2017-02-27,185.34571838378906
2017-02-28,183.7788543701172
2017-03-01,187.75604248046875
2017-03-02,186.8123016357422
2017-03-03,187.15896606445312
2017-03-06,185.8685760498047
2017-03-07,185.0211181640625
2017-03-08,184.60704040527344
2017-03-09,186.6486053466797
2017-03-10,186.42709350585938
2017-03-13,188.36276245117188
2017-03-14,186.92787170410156
2017-03-15,189.80728149414062
2017-03-16,188.04493713378906
2017-03-17,188.86346435546875
2017-03-20,188.22793579101562
2017-03-21,186.31155395507812
2017-03-22,187.544189453125
2017-03-23,187.5826873779297
2017-03-24,187.65977478027344
2017-03-27,187.91015625
2017-03-28,187.66937255859375
2017-03-29,187.45753479003906
2017-03-30,187.38043212890625
2017-03-31,186.56195068359375
2017-04-03,186.56195068359375
2017-04-04,185.79151916503906
2017-04-05,185.37741088867188
2017-04-06,186.82188415527344
2017-04-07,186.74484252929688
2017-04-10,186.8316192626953
2017-04-11,189.5760955810547
2017-04-12,188.9597625732422
2017-04-13,187.95831298828125
2017-04-17,189.94204711914062
2017-04-18,189.9517059326172
2017-04-19,191.27096557617188
2017-04-20,192.205078125
2017-04-21,192.1376953125
2017-04-24,194.23703002929688
2017-04-25,194.33335876464844
2017-04-26,195.67189025878906
2017-04-27,198.82093811035156
2017-04-28,199.23501586914062
2017-05-01,202.52841186523438
2017-05-02,202.58619689941406
2017-05-03,201.71951293945312
2017-05-04,195.32521057128906
2017-05-05,192.9273681640625
2017-05-08,187.77529907226562
2017-05-09,187.20713806152344
2017-05-10,187.9293670654297
2017-05-11,186.70639038085938
2017-05-12,186.3019256591797
2017-05-15,187.56344604492188
2017-05-16,187.1003875732422
2017-05-17,186.24185180664062
2017-05-18,186.66629028320312
2017-05-19,189.6471405029297
2017-05-22,191.7790985107422
2017-05-23,192.6087188720703
2017-05-24,193.10072326660156
2017-05-25,194.21978759765625
2017-05-26,194.10403442382812
2017-05-30,193.66021728515625
2017-05-31,192.95599365234375
2017-06-01,196.9304962158203
2017-06-02,199.70884704589844
2017-06-05,197.82766723632812
2017-06-06,196.29380798339844
2017-06-07,198.7923583984375
2017-06-08,196.80508422851562
2017-06-09,192.93667602539062
2017-06-12,193.2261199951172
2017-06-13,194.779296875
2017-06-14,194.3258819580078
2017-06-15,192.80166625976562
2017-06-16,193.73739624023438
2017-06-19,196.2262725830078
2017-06-20,196.33238220214844
2017-06-21,196.264892578125
2017-06-22,197.1331024169922
2017-06-23,198.83094787597656
2017-06-26,200.14295959472656
2017-06-27,198.46437072753906
2017-06-28,199.9982147216797
2017-06-29,198.48370361328125
2017-06-30,200.42266845703125
2017-07-03,199.62196350097656
2017-07-05,200.45159912109375
2017-07-06,197.50929260253906
2017-07-07,203.93411254882812
2017-07-10,201.11724853515625
2017-07-11,200.24900817871094
2017-07-12,201.339111328125
2017-07-13,201.84075927734375
2017-07-14,203.63507080078125
2017-07-17,203.5579071044922
2017-07-18,203.3263702392578
2017-07-19,204.40682983398438
2017-07-20,205.06277465820312
2017-07-21,203.71224975585938
2017-07-24,206.66412353515625
2017-07-25,207.9761505126953
2017-07-26,204.54185485839844
2017-07-27,202.98870849609375
2017-07-28,202.6800537109375
2017-07-31,199.90170288085938
2017-08-01,197.2006072998047
2017-08-02,195.84042358398438
2017-08-03,209.2205810546875
2017-08-04,206.69313049316406
2017-08-07,207.02110290527344
2017-08-08,205.4776153564453
2017-08-09,203.16238403320312
2017-08-10,196.7954559326172
2017-08-11,198.41888427734375
2017-08-14,201.8491668701172
2017-08-15,201.8588104248047
2017-08-16,207.55030822753906
2017-08-17,204.75770568847656
2017-08-18,203.5594940185547
2017-08-21,204.63214111328125
2017-08-22,205.82066345214844
2017-08-23,200.63160705566406
2017-08-24,200.6703338623047
2017-08-25,200.0325164794922
2017-08-28,200.39010620117188
2017-08-29,198.67977905273438
2017-08-30,200.58331298828125
2017-08-31,204.61276245117188
2017-09-01,203.41461181640625
2017-09-05,203.83006286621094
2017-09-06,217.8123779296875
2017-09-07,219.48403930664062
2017-09-08,224.9049835205078
2017-09-11,225.9678955078125
2017-09-12,227.5912628173828
2017-09-13,226.0838623046875
2017-09-14,226.40274047851562
2017-09-15,227.30142211914062
2017-09-18,231.64967346191406
2017-09-19,231.66903686523438
2017-09-20,228.87644958496094
2017-09-21,229.0696563720703
2017-09-22,233.6208953857422
2017-09-25,234.38424682617188
2017-09-26,232.664306640625
2017-09-27,233.09910583496094
2017-09-28,232.38406372070312
2017-09-29,233.8141632080078
2017-10-02,236.47149658203125
2017-10-03,236.01731872558594
2017-10-04,237.78565979003906
2017-10-05,238.1142120361328
2017-10-06,237.75668334960938
2017-10-09,235.4085693359375
2017-10-10,232.31646728515625
2017-10-11,231.80430603027344
2017-10-12,231.93959045410156
2017-10-13,230.66409301757812
2017-10-16,230.9732666015625
2017-10-17,232.64498901367188
2017-10-18,232.52903747558594
2017-10-19,233.83351135253906
2017-10-20,234.86744689941406
2017-10-23,234.79983520507812
2017-10-24,233.12814331054688
2017-10-25,234.25872802734375
2017-10-26,233.16677856445312
2017-10-27,234.60655212402344
2017-10-30,228.77980041503906
2017-10-31,228.99237060546875
2017-11-01,233.5629425048828
2017-11-02,246.2117156982422
2017-11-03,247.76748657226562
2017-11-06,247.93174743652344
2017-11-07,251.53604125976562
2017-11-08,250.84034729003906
2017-11-09,248.47286987304688
2017-11-10,244.36611938476562
2017-11-13,248.27964782714844
2017-11-14,248.2312774658203
2017-11-15,247.1572265625
2017-11-16,254.89776611328125
2017-11-17,257.5780029296875
2017-11-20,257.994140625
2017-11-21,258.9230041503906
2017-11-22,257.906982421875
2017-11-24,259.0294189453125
2017-11-27,259.251953125
2017-11-28,261.428955078125
2017-11-29,255.83633422851562
2017-11-30,256.910400390625
2017-12-01,256.9684143066406
2017-12-04,244.77700805664062
2017-12-05,243.58689880371094
2017-12-06,241.99041748046875
2017-12-07,243.04505920410156
2017-12-08,244.5640869140625
2017-12-11,244.00289916992188
2017-12-12,241.7581329345703
2017-12-13,243.74169921875
2017-12-14,241.26470947265625
2017-12-15,243.9932403564453
2017-12-18,243.74169921875
2017-12-19,245.98646545410156
2017-12-20,247.47653198242188
2017-12-21,241.8162384033203
2017-12-22,241.3517608642578
2017-12-26,239.85203552246094
2017-12-27,241.5549774169922
2017-12-28,243.35462951660156
2017-12-29,240.75189208984375
2018-01-02,246.47021484375
2018-01-03,248.31832885742188
2018-01-04,245.7736053466797
2018-01-05,249.37303161621094
2018-01-08,250.29217529296875
2018-01-09,253.64002990722656
2018-01-10,249.55679321289062
2018-01-11,252.20797729492188
2018-01-12,254.6462860107422
2018-01-16,254.40438842773438
2018-01-17,263.48016357421875
2018-01-18,266.3732604980469
2018-01-19,267.4569396972656
2018-01-22,265.8410949707031
2018-01-23,265.0185546875
2018-01-24,266.160400390625
2018-01-25,269.13079833984375
2018-01-26,275.362060546875
2018-01-29,278.32281494140625
2018-01-30,272.4302978515625
2018-01-31,268.7438659667969
2018-02-01,269.64361572265625
2018-02-02,263.528564453125
2018-02-05,252.97230529785156
2018-02-06,253.45614624023438
2018-02-07,254.55917358398438
2018-02-08,241.06155395507812
2018-02-09,244.55442810058594
2018-02-12,246.92498779296875
2018-02-13,246.68312072753906
2018-02-14,252.4982147216797
2018-02-15,256.9975280761719
2018-02-16,259.2035827636719
2018-02-20,260.34527587890625
2018-02-21,261.2450256347656
2018-02-22,241.3517608642578
2018-02-23,246.9927215576172
2018-02-26,247.95062255859375
2018-02-27,245.4929962158203
