,AEE
2017-09-15,48.64690399169922
2017-09-18,48.19142532348633
2017-09-19,48.19142532348633
2017-09-20,47.776615142822266
2017-09-21,47.83354187011719
2017-09-22,47.589542388916016
2017-09-25,48.29716491699219
2017-09-26,48.101959228515625
2017-09-27,47.10966110229492
2017-09-28,47.46753692626953
2017-09-29,47.04459762573242
2017-10-02,47.49192810058594
2017-10-03,47.1177978515625
2017-10-04,47.6220703125
2017-10-05,47.85794448852539
2017-10-06,47.809139251708984
2017-10-09,48.11008071899414
2017-10-10,48.687564849853516
2017-10-11,48.62248992919922
2017-10-12,49.077980041503906
2017-10-13,49.13491439819336
2017-10-16,49.321983337402344
2017-10-17,49.574127197265625
2017-10-18,49.622928619384766
2017-10-19,50.070274353027344
2017-10-20,50.070274353027344
2017-10-23,50.20042419433594
2017-10-24,50.208553314208984
2017-10-25,49.696128845214844
2017-10-26,49.92387390136719
2017-10-27,50.26547622680664
2017-10-30,50.289878845214844
2017-10-31,50.42001724243164
2017-11-01,50.26547622680664
2017-11-02,50.688419342041016
2017-11-03,50.582679748535156
2017-11-06,50.525753021240234
2017-11-07,51.135772705078125
2017-11-08,50.96497344970703
2017-11-09,51.095115661621094
2017-11-10,50.81856155395508
2017-11-13,51.558719635009766
2017-11-14,52.49407958984375
2017-11-15,52.09553146362305
2017-11-16,51.76206588745117
2017-11-17,51.48551940917969
2017-11-20,51.37165451049805
2017-11-21,51.37165451049805
2017-11-22,51.17643737792969
2017-11-24,51.225250244140625
2017-11-27,51.558719635009766
2017-11-28,51.93286895751953
2017-11-29,51.79459762573242
2017-11-30,52.02233123779297
2017-12-01,51.851524353027344
2017-12-04,51.3147087097168
2017-12-05,50.81856155395508
2017-12-06,51.00563430786133
2017-12-07,50.97311019897461
2017-12-08,51.396053314208984
2017-12-11,51.7783203125
2017-12-12,50.269264221191406
2017-12-13,50.17915344238281
2017-12-14,49.83506774902344
2017-12-15,49.925174713134766
2017-12-18,49.4909782409668
2017-12-19,48.73726272583008
2017-12-20,48.08185958862305
2017-12-21,47.81970977783203
2017-12-22,48.08185958862305
2017-12-26,47.76235580444336
2017-12-27,48.090057373046875
2017-12-28,48.4587287902832
2017-12-29,48.327640533447266
2018-01-02,47.83608627319336
2018-01-03,47.59031677246094
2018-01-04,47.04960250854492
2018-01-05,47.01683807373047
2018-01-08,47.57392883300781
2018-01-09,46.95949172973633
2018-01-10,46.27131271362305
2018-01-11,46.0009765625
2018-01-12,45.484832763671875
2018-01-16,45.4356803894043
2018-01-17,45.706031799316406
2018-01-18,45.37833786010742
2018-01-19,45.18989944458008
2018-01-22,45.30460739135742
2018-01-23,45.9354248046875
2018-01-24,45.66507339477539
2018-01-25,46.48433303833008
2018-01-26,46.63178634643555
2018-01-29,45.77976608276367
2018-01-30,45.95181655883789
2018-01-31,46.39420700073242
2018-02-01,45.23087692260742
2018-02-02,44.96870803833008
2018-02-05,44.36246109008789
2018-02-06,43.42033386230469
2018-02-07,43.57598114013672
2018-02-08,43.08442687988281
2018-02-09,45.40290451049805
2018-02-12,45.11616897583008
2018-02-13,45.26364517211914
2018-02-14,44.796661376953125
2018-02-15,46.09108352661133
2018-02-16,46.14023971557617
2018-02-20,45.12437057495117
2018-02-21,44.56727600097656
2018-02-22,44.722930908203125
2018-02-23,46.16482162475586
2018-02-26,45.67326354980469
2018-02-27,44.96870803833008
2018-02-28,44.48534393310547
2018-03-01,44.20680236816406
2018-03-02,44.264163970947266
2018-03-05,45.15713882446289
2018-03-06,44.19041442871094
2018-03-07,43.89549255371094
2018-03-08,44.124881744384766
2018-03-09,44.23137664794922
2018-03-12,44.575469970703125
2018-03-13,44.68948745727539
2018-03-14,45.13563537597656
2018-03-15,45.25130844116211
2018-03-16,45.84617614746094
2018-03-19,45.6065788269043
2018-03-20,45.548736572265625
2018-03-21,45.35870361328125
2018-03-22,45.3752326965332
2018-03-23,44.623382568359375
2018-03-26,45.31739044189453
2018-03-27,46.168392181396484
2018-03-28,46.21796798706055
2018-03-29,46.78805160522461
2018-04-02,46.837615966796875
2018-04-03,47.209407806396484
2018-04-04,46.93675994873047
2018-04-05,47.457271575927734
2018-04-06,47.20114517211914
2018-04-09,47.06070327758789
2018-04-10,46.432777404785156
2018-04-11,46.27579879760742
2018-04-12,45.71397018432617
2018-04-13,45.86270523071289
2018-04-16,46.564979553222656
2018-04-17,47.00285720825195
2018-04-18,46.730220794677734
2018-04-19,46.969810485839844
2018-04-20,46.49060821533203
2018-04-23,46.78805160522461
2018-04-24,47.25897979736328
2018-04-25,47.26723098754883
2018-04-26,47.812538146972656
2018-04-27,48.41566467285156
2018-04-30,48.432193756103516
2018-05-01,48.192588806152344
2018-05-02,48.233909606933594
2018-05-03,48.531341552734375
2018-05-04,48.66352844238281
2018-05-07,48.36610412597656
2018-05-08,47.019386291503906
2018-05-09,46.44929504394531
2018-05-10,46.54844665527344
2018-05-11,46.98633575439453
2018-05-14,46.75499725341797
2018-05-15,46.61453628540039
2018-05-16,46.21796798706055
2018-05-17,46.13534164428711
2018-05-18,46.48235321044922
2018-05-21,46.54844665527344
2018-05-22,46.84587860107422
2018-05-23,47.829063415527344
2018-05-24,48.56438446044922
2018-05-25,48.63875198364258
2018-05-29,48.6057014465332
2018-05-30,49.06837844848633
2018-05-31,48.90313720703125
2018-06-01,48.01082992553711
2018-06-04,47.90342330932617
2018-06-05,47.432491302490234
2018-06-06,46.73848342895508
2018-06-07,47.01112365722656
2018-06-08,46.837615966796875
2018-06-11,46.060977935791016
2018-06-12,46.70075988769531
2018-06-13,46.45084762573242
2018-06-14,46.959007263183594
2018-06-15,47.45884704589844
2018-06-18,48.01697540283203
2018-06-19,48.55013656616211
2018-06-20,48.575130462646484
2018-06-21,48.741756439208984
2018-06-22,48.88336181640625
2018-06-25,49.69142150878906
2018-06-26,49.93300247192383
2018-06-27,50.39118957519531
2018-06-28,50.6827392578125
2018-06-29,50.69107437133789
2018-07-02,50.99930953979492
2018-07-03,51.007625579833984
2018-07-05,51.274208068847656
2018-07-06,51.674076080322266
2018-07-09,49.95798873901367
2018-07-10,50.39950942993164
2018-07-11,51.13259506225586
2018-07-12,51.12425994873047
2018-07-13,51.140926361083984
2018-07-16,51.09926223754883
2018-07-17,51.040950775146484
2018-07-18,50.87435531616211
2018-07-19,51.40749740600586
2018-07-20,51.09926223754883
2018-07-23,50.75771713256836
2018-07-24,50.816036224365234
2018-07-25,51.115928649902344
2018-07-26,51.77404022216797
2018-07-27,51.59908676147461
2018-07-30,51.165916442871094
2018-07-31,51.69906234741211
2018-08-01,51.115928649902344
2018-08-02,51.457481384277344
2018-08-03,52.02394485473633
2018-08-06,52.12392044067383
2018-08-07,52.14057922363281
2018-08-08,52.14891815185547
2018-08-09,52.340518951416016
2018-08-10,52.29886245727539
2018-08-13,52.47380447387695
2018-08-14,52.5654411315918
2018-08-15,52.990299224853516
2018-08-16,53.69004821777344
2018-08-17,53.948307037353516
2018-08-20,53.79003143310547
2018-08-21,53.49012756347656
2018-08-22,52.948638916015625
2018-08-23,53.023616790771484
2018-08-24,53.30685806274414
2018-08-27,52.79035186767578
2018-08-28,52.665401458740234
2018-08-29,52.865333557128906
2018-08-30,52.94029998779297
2018-08-31,52.673736572265625
2018-09-04,53.1069221496582
2018-09-05,54.106571197509766
2018-09-06,54.66472244262695
2018-09-07,54.43145751953125
2018-09-10,54.89798355102539
2018-09-11,54.82080078125
2018-09-12,54.83758544921875
2018-09-13,55.122798919677734
2018-09-14,54.871124267578125
2018-09-17,54.728519439697266
2018-09-18,54.5775260925293
2018-09-19,53.612815856933594
2018-09-20,53.79736328125
2018-09-21,54.04063034057617
2018-09-24,53.486976623535156
2018-09-25,52.866207122802734
2018-09-26,52.127994537353516
2018-09-27,52.48871612548828
2018-09-28,53.03398513793945
2018-10-01,53.09270477294922
2018-10-02,53.98191833496094
2018-10-03,53.428260803222656
2018-10-04,53.60443878173828
2018-10-05,54.61107635498047
2018-10-08,55.07246398925781
2018-10-09,55.64290237426758
2018-10-10,55.31574249267578
2018-10-11,53.72187042236328
2018-10-12,53.52052688598633
2018-10-15,53.53730773925781
2018-10-16,54.34263229370117
2018-10-17,54.32586669921875
2018-10-18,54.476863861083984
2018-10-19,55.40802001953125
2018-10-22,55.07246398925781
2018-10-23,54.93824005126953
2018-10-24,56.028785705566406
2018-10-25,55.10601043701172
2018-10-26,54.023860931396484
2018-10-29,54.69497299194336
2018-10-30,54.527198791503906
2018-10-31,54.17486572265625
2018-11-01,53.98191833496094
2018-11-02,53.36114501953125
2018-11-05,54.233585357666016
2018-11-06,54.585906982421875
2018-11-07,55.399627685546875
2018-11-08,55.61774826049805
2018-11-09,56.473392486572266
2018-11-12,57.370994567871094
2018-11-13,57.74009323120117
2018-11-14,57.664608001708984
2018-11-15,58.20988082885742
2018-11-16,58.13435363769531
2018-11-19,58.50347900390625
2018-11-20,57.88270950317383
2018-11-21,56.64116287231445
2018-11-23,56.83409881591797
2018-11-26,56.8928337097168
2018-11-27,57.614253997802734
2018-11-28,57.13611602783203
2018-11-29,56.8928337097168
2018-11-30,57.563934326171875
2018-12-03,58.55381774902344
2018-12-04,58.75515365600586
2018-12-06,58.85580825805664
2018-12-07,59.073917388916016
2018-12-10,59.317195892333984
2018-12-11,59.3636474609375
2018-12-12,58.98360061645508
2018-12-13,59.490333557128906
2018-12-14,58.958248138427734
2018-12-17,56.84688186645508
2018-12-18,56.90598678588867
2018-12-19,56.762428283691406
2018-12-20,56.61039352416992
2018-12-21,56.534385681152344
2018-12-24,53.409549713134766
2018-12-26,54.34699630737305
2018-12-27,55.149330139160156
2018-12-28,54.84529113769531
2018-12-31,55.090213775634766
2019-01-02,53.65446472167969
2019-01-03,53.789588928222656
2019-01-04,54.549686431884766
2019-01-07,53.92471694946289
2019-01-08,54.777713775634766
2019-01-09,54.37233352661133
2019-01-10,55.580039978027344
2019-01-11,55.3604736328125
2019-01-14,54.86216354370117
2019-01-15,55.774288177490234
2019-01-16,56.30635452270508
2019-01-17,56.635738372802734
2019-01-18,56.78774642944336
2019-01-22,57.07490158081055
2019-01-23,57.514068603515625
2019-01-24,58.063026428222656
2019-01-25,57.37894821166992
2019-01-28,57.14247512817383
2019-01-29,56.98200988769531
2019-01-30,57.37894821166992
2019-01-31,58.56133270263672
2019-02-01,58.14748001098633
2019-02-04,58.265716552734375
2019-02-05,58.139034271240234
2019-02-06,58.1812744140625
2019-02-07,58.88224411010742
2019-02-08,59.51565933227539
2019-02-11,59.760581970214844
2019-02-12,59.27919006347656
2019-02-13,59.169410705566406
2019-02-14,58.299495697021484
2019-02-15,58.84846496582031
2019-02-19,59.19474411010742
2019-02-20,59.45653533935547
2019-02-21,60.132171630859375
2019-02-22,60.9598388671875
2019-02-25,59.8619384765625
2019-02-26,59.304527282714844
2019-02-27,59.47343826293945
2019-02-28,60.16597366333008
2019-03-01,59.90416717529297
2019-03-04,60.21664810180664
2019-03-05,60.02239990234375
2019-03-06,60.02239990234375
2019-03-07,60.149085998535156
2019-03-08,60.554447174072266
2019-03-11,61.289207458496094
2019-03-12,61.52301025390625
2019-03-13,62.007572174072266
2019-03-14,61.7270393371582
2019-03-15,62.09257888793945
2019-03-18,61.64201354980469
2019-03-19,61.208465576171875
2019-03-20,61.403987884521484
2019-03-21,62.279624938964844
2019-03-22,62.69615936279297
2019-03-25,63.163726806640625
2019-03-26,63.546287536621094
2019-03-27,63.24026107788086
2019-03-28,62.44962692260742
2019-03-29,62.52615737915039
2019-04-01,61.88006591796875
2019-04-02,61.68454360961914
2019-04-03,61.41248321533203
2019-04-04,60.83440399169922
2019-04-05,61.54001235961914
2019-04-08,60.92792510986328
2019-04-09,61.22545623779297
2019-04-10,60.783416748046875
2019-04-11,61.07242965698242
2019-04-12,61.19147491455078
2019-04-15,61.23397445678711
2019-04-16,60.23082733154297
2019-04-17,60.02680587768555
2019-04-18,59.91628646850586
2019-04-22,59.950286865234375
2019-04-23,60.485870361328125
2019-04-24,61.199954986572266
2019-04-25,61.42950439453125
2019-04-26,61.36146926879883
2019-04-29,60.664390563964844
2019-04-30,61.8630485534668
2019-05-01,61.41248321533203
2019-05-02,61.49750900268555
2019-05-03,62.01605987548828
2019-05-06,61.84605026245117
2019-05-07,61.80355453491211
2019-05-08,60.664390563964844
2019-05-09,61.12345504760742
2019-05-10,62.30512619018555
2019-05-13,63.41877365112305
2019-05-14,62.78119659423828
2019-05-15,62.6706657409668
2019-05-16,63.11270523071289
2019-05-17,63.51227951049805
2019-05-20,63.49528121948242
2019-05-21,63.155235290527344
2019-05-22,63.648311614990234
2019-05-23,64.3624038696289
2019-05-24,64.08186340332031
2019-05-28,63.18074035644531
2019-05-29,62.220088958740234
2019-05-30,61.99055862426758
2019-05-31,62.347618103027344
2019-06-03,63.31675720214844
2019-06-04,63.29124069213867
2019-06-05,64.72795867919922
2019-06-06,65.05949401855469
2019-06-07,64.50691223144531
2019-06-10,64.5409164428711
2019-06-11,64.10035705566406
2019-06-12,65.22100830078125
2019-06-13,65.19534301757812
2019-06-14,65.62310028076172
2019-06-17,65.18680572509766
2019-06-18,65.38355255126953
2019-06-19,65.78562927246094
2019-06-20,66.17913818359375
2019-06-21,66.25615692138672
2019-06-24,65.78562927246094
2019-06-25,65.51189422607422
2019-06-26,63.92926788330078
2019-06-27,63.86082458496094
2019-06-28,64.25434875488281
2019-07-01,64.33988952636719
2019-07-02,64.93017578125
2019-07-03,65.4605484008789
2019-07-05,65.4006576538086
2019-07-08,65.41779327392578
2019-07-09,65.53753662109375
2019-07-10,65.57176971435547
2019-07-11,65.59741973876953
2019-07-12,65.15259552001953
2019-07-15,65.26380157470703
2019-07-16,65.21247863769531
2019-07-17,65.64875030517578
2019-07-18,66.008056640625
2019-07-19,64.99859619140625
2019-07-22,65.2552490234375
2019-07-23,65.21247863769531
2019-07-24,65.38355255126953
2019-07-25,65.22956085205078
2019-07-26,65.52042388916016
2019-07-29,65.74285125732422
2019-07-30,65.19534301757812
2019-07-31,64.75050354003906
2019-08-01,65.56322479248047
2019-08-02,64.79328155517578
2019-08-05,64.20301818847656
2019-08-06,64.16024780273438
2019-08-07,64.34843444824219
2019-08-08,65.28944396972656
2019-08-09,65.60601043701172
2019-08-12,65.56322479248047
2019-08-13,65.45199584960938
2019-08-14,64.3741226196289
2019-08-15,64.8531723022461
2019-08-16,65.56322479248047
2019-08-19,65.84549713134766
2019-08-20,65.58035278320312
2019-08-21,65.80274963378906
2019-08-22,65.71720123291016
2019-08-23,64.44254302978516
2019-08-26,64.88739013671875
2019-08-27,64.80184936523438
2019-08-28,64.80184936523438
2019-08-29,65.99950408935547
2019-08-30,65.99950408935547
2019-09-03,67.14583587646484
2019-09-04,67.14583587646484
2019-09-05,65.99095153808594
2019-09-06,65.17825317382812
2019-09-09,64.31423950195312
2019-09-10,63.888065338134766
2019-09-11,64.37017822265625
2019-09-12,65.85957336425781
2019-09-13,65.94564819335938
2019-09-16,66.4363784790039
2019-09-17,66.75491333007812
2019-09-18,67.56417083740234
2019-09-19,67.71913146972656
2019-09-20,68.04624938964844
2019-09-23,67.98600769042969
2019-09-24,68.49393463134766
2019-09-25,69.09657287597656
2019-09-26,69.19989013671875
2019-09-27,68.87274932861328
2019-09-30,68.915771484375
2019-10-01,68.58002471923828
2019-10-02,67.79659271240234
2019-10-03,67.58138275146484
2019-10-04,68.4681167602539
2019-10-07,67.9601821899414
2019-10-08,66.65158081054688
2019-10-09,66.58272552490234
2019-10-10,66.16087341308594
2019-10-11,66.33306121826172
2019-10-14,65.67877197265625
2019-10-15,65.25691986083984
2019-10-16,65.18804931640625
2019-10-17,65.25691986083984
2019-10-18,65.96287536621094
2019-10-21,65.99730682373047
2019-10-22,66.33306121826172
2019-10-23,66.34168243408203
2019-10-24,66.71185302734375
2019-10-25,65.93704223632812
2019-10-28,65.2913589477539
2019-10-29,65.84232330322266
2019-10-30,66.7893295288086
2019-10-31,66.89263916015625
2019-11-01,66.59992980957031
2019-11-04,65.50658416748047
2019-11-05,64.53376770019531
2019-11-06,65.05030059814453
2019-11-07,64.24964904785156
2019-11-08,63.543697357177734
2019-11-11,63.784759521484375
2019-11-12,63.87945556640625
2019-11-13,65.06752014160156
2019-11-14,65.88538360595703
2019-11-15,65.96287536621094
2019-11-18,65.19664764404297
2019-11-19,64.95560455322266
2019-11-20,64.97280883789062
2019-11-21,64.73175811767578
2019-11-22,64.52515411376953
2019-11-25,63.8536376953125
2019-11-26,63.81919860839844
2019-11-27,63.862247467041016
2019-11-29,63.991390228271484
2019-12-02,63.431785583496094
2019-12-03,63.543697357177734
2019-12-04,64.01720428466797
2019-12-05,64.64568328857422
2019-12-06,64.73175811767578
2019-12-09,64.52515411376953
2019-12-10,64.64214324951172
2019-12-11,64.9541244506836
2019-12-12,64.74613952636719
2019-12-13,65.01480102539062
2019-12-16,65.65611267089844
2019-12-17,65.52611541748047
2019-12-18,65.89009094238281
2019-12-19,65.38743591308594
2019-12-20,66.35807800292969
2019-12-23,65.55210876464844
2019-12-24,65.64743041992188
2019-12-26,65.55210876464844
2019-12-27,66.12409973144531
2019-12-30,66.34940338134766
2019-12-31,66.55741119384766
2020-01-02,65.9074478149414
2020-01-03,65.93342590332031
2020-01-06,65.99411010742188
2020-01-07,66.23674774169922
2020-01-08,66.12409973144531
2020-01-09,66.37542724609375
2020-01-10,66.73941040039062
2020-01-13,67.27671813964844
2020-01-14,67.25938415527344
2020-01-15,67.77067565917969
2020-01-16,68.64598083496094
2020-01-17,69.11397552490234
2020-01-21,69.35662841796875
2020-01-22,69.25261688232422
2020-01-23,69.59062194824219
2020-01-24,69.66861724853516
2020-01-27,69.42596435546875
2020-01-28,69.60795593261719
2020-01-29,70.21459197998047
2020-01-30,70.97724151611328
2020-01-31,71.10723876953125
2020-02-03,71.60987854003906
2020-02-04,71.29788208007812
2020-02-05,71.65319061279297
2020-02-06,72.07785034179688
2020-02-07,72.45049285888672
2020-02-10,72.77983856201172
2020-02-11,73.03113555908203
2020-02-12,73.29113006591797
2020-02-13,74.3137435913086
2020-02-14,75.2150650024414
2020-02-18,75.18041229248047
2020-02-19,74.42642974853516
2020-02-20,74.23577117919922
2020-02-21,73.95845794677734
2020-02-24,73.50779724121094
2020-02-25,72.41581726074219
2020-02-26,73.84577941894531
2020-02-27,70.69123077392578
2020-02-28,68.46399688720703
2020-03-02,73.1611328125
2020-03-03,72.06917572021484
2020-03-04,75.45771789550781
2020-03-05,74.57377624511719
2020-03-06,73.96710205078125
2020-03-09,70.71723937988281
2020-03-10,72.01203918457031
2020-03-11,70.5123519897461
2020-03-12,63.127174377441406
2020-03-13,66.39688110351562
2020-03-16,57.503273010253906
2020-03-17,67.7396240234375
2020-03-18,66.39688110351562
2020-03-19,62.67376708984375
2020-03-20,54.870059967041016
2020-03-23,53.509864807128906
2020-03-24,56.92780303955078
2020-03-25,58.88962936401367
2020-03-26,63.46720504760742
2020-03-27,64.73150634765625
2020-03-30,68.15814971923828
2020-03-31,63.50209045410156
2020-04-01,59.05528259277344
2020-04-02,62.49064636230469
2020-04-03,59.944637298583984
2020-04-06,64.77510070800781
2020-04-07,62.36859893798828
2020-04-08,66.27481079101562
2020-04-09,68.88185119628906
2020-04-13,66.10914611816406
2020-04-14,67.28623962402344
2020-04-15,65.83011627197266
2020-04-16,67.36471557617188
2020-04-17,67.8616943359375
2020-04-20,63.85956573486328
2020-04-21,64.53966522216797
2020-04-22,66.9461669921875
2020-04-23,64.68790435791016
2020-04-24,64.20834350585938
2020-04-27,64.01651000976562
2020-04-28,64.74020385742188
2020-04-29,65.06283569335938
2020-04-30,63.43232727050781
2020-05-01,62.29883575439453
2020-05-04,62.290122985839844
2020-05-05,62.9091796875
2020-05-06,60.89503860473633
2020-05-07,60.7293701171875
2020-05-08,61.784393310546875
2020-05-11,61.75825500488281
2020-05-12,60.13645553588867
2020-05-13,59.59587478637695
2020-05-14,59.91848373413086
2020-05-15,59.953365325927734
2020-05-18,62.978946685791016
2020-05-19,61.60130310058594
2020-05-20,61.32228469848633
2020-05-21,60.4242057800293
2020-05-22,60.87761688232422
2020-05-26,61.69720458984375
2020-05-27,61.479225158691406
2020-05-28,64.46994018554688
2020-05-29,65.15875244140625
2020-06-01,64.8448486328125
2020-06-02,65.31568145751953
2020-06-03,66.3358383178711
2020-06-04,64.5135269165039
2020-06-05,65.89987182617188
2020-06-08,67.32982635498047
2020-06-09,66.05298614501953
2020-06-10,65.69319152832031
2020-06-11,63.042991638183594
2020-06-12,62.96403121948242
2020-06-15,63.48176574707031
2020-06-16,63.66605758666992
2020-06-17,63.58708953857422
2020-06-18,63.58708953857422
2020-06-19,61.2528076171875
2020-06-22,61.97240447998047
2020-06-23,61.428321838378906
2020-06-24,60.95444107055664
2020-06-25,60.38404083251953
2020-06-26,60.463016510009766
2020-06-29,61.19138717651367
2020-06-30,61.74424362182617
2020-07-01,63.61341094970703
2020-07-02,64.26280975341797
2020-07-06,64.35933685302734
2020-07-07,64.35933685302734
2020-07-08,64.88587188720703
2020-07-09,64.63137817382812
2020-07-10,65.41238403320312
2020-07-13,66.30747985839844
2020-07-14,67.19380187988281
2020-07-15,66.6321792602539
2020-07-16,67.3868637084961
2020-07-17,69.09807586669922
2020-07-20,68.26441192626953
2020-07-21,68.44871520996094
2020-07-22,70.38807678222656
2020-07-23,70.66011810302734
2020-07-24,69.78257751464844
2020-07-27,69.33503723144531
2020-07-28,69.91419219970703
2020-07-29,70.3354263305664
2020-07-30,69.80889129638672
2020-07-31,70.41439819335938
2020-08-03,69.57196044921875
2020-08-04,72.1256332397461
2020-08-05,70.59870147705078
2020-08-06,71.13397979736328
2020-08-07,72.11685943603516
2020-08-10,73.05583190917969
2020-08-11,71.22175598144531
2020-08-12,71.94134521484375
2020-08-13,71.4060287475586
2020-08-14,71.31827545166016
2020-08-17,71.45868682861328
2020-08-18,71.23929595947266
2020-08-19,71.21298217773438
2020-08-20,70.6162338256836
2020-08-21,70.83563995361328
2020-08-24,71.30072784423828
2020-08-25,69.85276794433594
2020-08-26,68.83480834960938
2020-08-27,69.26483154296875
2020-08-28,69.02789306640625
2020-08-31,69.42277526855469
2020-09-01,68.86991882324219
2020-09-02,70.40563201904297
2020-09-03,69.41398620605469
2020-09-04,69.29114532470703
2020-09-08,68.35065460205078
2020-09-09,69.216064453125
2020-09-10,67.52057647705078
2020-09-11,67.64418029785156
2020-09-14,67.9797592163086
2020-09-15,68.43896484375
2020-09-16,68.8275146484375
2020-09-17,68.5449447631836
2020-09-18,67.87378692626953
2020-09-21,67.6618423461914
2020-09-22,68.05040740966797
2020-09-23,66.76994323730469
2020-09-24,67.73249816894531
2020-09-25,69.06596374511719
2020-09-28,69.25139617919922
2020-09-29,69.78124237060547
2020-09-30,69.83424377441406
2020-10-01,70.5230484008789
2020-10-02,70.4788818359375
2020-10-05,71.28250885009766
2020-10-06,71.79469299316406
2020-10-07,71.25601196289062
2020-10-08,72.17442321777344
2020-10-09,72.4570083618164
2020-10-12,72.88970947265625
2020-10-13,71.6622314453125
2020-10-14,71.83882141113281
2020-10-15,71.6622314453125
2020-10-16,72.7572250366211
2020-10-19,72.09492492675781
2020-10-20,72.53646850585938
2020-10-21,72.66893768310547
2020-10-22,73.3224105834961
2020-10-23,73.6403579711914
2020-10-26,74.23198699951172
2020-10-27,74.3467788696289
2020-10-28,71.85649871826172
2020-10-29,71.83000183105469
2020-10-30,71.63573455810547
2020-11-02,73.48137664794922
2020-11-03,74.46159362792969
2020-11-04,73.69330596923828
2020-11-05,72.82787322998047
2020-11-06,72.28038024902344
2020-11-09,73.33124542236328
2020-11-10,72.81905364990234
2020-11-11,72.73959350585938
2020-11-12,71.83000183105469
2020-11-13,72.51881408691406
2020-11-16,74.47042846679688
2020-11-17,71.17652893066406
2020-11-18,69.81656646728516
2020-11-19,69.18958282470703
2020-11-20,69.27789306640625
2020-11-23,70.02851867675781
2020-11-24,69.82542419433594
2020-11-25,71.15887451171875
2020-11-27,69.75475311279297
2020-11-30,68.68621063232422
2020-12-01,69.33088684082031
2020-12-02,69.31321716308594
2020-12-03,68.80103302001953
2020-12-04,68.06807708740234
2020-12-07,69.0571060180664
2020-12-08,68.67932891845703
2020-12-09,69.15937042236328
2020-12-10,68.75044250488281
2020-12-11,68.86602020263672
2020-12-14,68.66153717041016
2020-12-15,69.98606872558594
2020-12-16,69.33715057373047
2020-12-17,69.99494934082031
2020-12-18,70.10163879394531
2020-12-21,68.51931762695312
2020-12-22,68.0481948852539
2020-12-23,67.31035614013672
2020-12-24,67.97708129882812
2020-12-28,68.2259521484375
2020-12-29,68.06596374511719
2020-12-30,68.42153930664062
2020-12-31,69.3904800415039
2021-01-04,67.67481994628906
2021-01-05,67.3459243774414
2021-01-06,67.90594482421875
2021-01-07,65.99473571777344
2021-01-08,66.67031860351562
2021-01-11,66.70586395263672
2021-01-12,65.99473571777344
2021-01-13,67.11479949951172
2021-01-14,65.77250671386719
2021-01-15,66.1280746459961
2021-01-19,64.88356018066406
2021-01-20,64.4835205078125
2021-01-21,63.77238845825195
2021-01-22,64.78578186035156
2021-01-25,66.7414321899414
2021-01-26,66.85700225830078
2021-01-27,66.75032043457031
2021-01-28,65.7013931274414
2021-01-29,64.64353942871094
2021-02-01,64.75019836425781
2021-02-02,64.68798828125
2021-02-03,64.66132354736328
2021-02-04,65.71915435791016
2021-02-05,65.95918273925781
2021-02-08,64.52798461914062
2021-02-09,65.12358093261719
2021-02-10,65.2835922241211
2021-02-11,64.5013198852539
2021-02-12,65.14136505126953
2021-02-16,64.59022521972656
2021-02-17,65.15913391113281
2021-02-18,65.86139678955078
2021-02-19,64.29686737060547
2021-02-22,63.11457824707031
2021-02-23,63.879066467285156
2021-02-24,63.470149993896484
2021-02-25,63.47903823852539
2021-02-26,62.465641021728516
2021-03-01,63.55016326904297
2021-03-02,63.923500061035156
2021-03-03,63.23012924194336
2021-03-04,63.27458572387695
2021-03-05,64.76800537109375
2021-03-08,65.95028686523438
2021-03-09,66.91751861572266
2021-03-10,68.23400115966797
2021-03-11,68.12653350830078
2021-03-12,69.22809600830078
2021-03-15,70.5893783569336
2021-03-16,70.29383087158203
2021-03-17,69.9535140991211
2021-03-18,70.338623046875
2021-03-19,70.57147216796875
2021-03-22,69.82811737060547
2021-03-23,71.62824249267578
2021-03-24,72.53276824951172
2021-03-25,73.07010650634766
2021-03-26,72.95368957519531
2021-03-29,74.03734588623047
2021-03-30,72.8372802734375
2021-03-31,72.8641357421875
2021-04-01,72.56861114501953
2021-04-05,72.9805679321289
2021-04-06,72.98951721191406
2021-04-07,72.81039428710938
2021-04-08,72.64025115966797
2021-04-09,72.12081146240234
2021-04-12,72.29097747802734
2021-04-13,73.68807983398438
2021-04-14,73.99256134033203
2021-04-15,74.85232543945312
2021-04-16,75.44339752197266
2021-04-19,75.04039764404297
2021-04-20,76.92109680175781
2021-04-21,76.19569396972656
2021-04-22,75.9538803100586
2021-04-23,75.92700958251953
2021-04-26,75.40757751464844
2021-04-27,74.73589324951172
2021-04-28,74.91502380371094
2021-04-29,75.35383605957031
2021-04-30,75.98074340820312
2021-05-03,76.26731872558594
2021-05-04,76.294189453125
2021-05-05,75.54191589355469
2021-05-06,76.25836181640625
2021-05-07,76.10613250732422
2021-05-10,76.87632751464844
2021-05-11,74.68216705322266
2021-05-12,73.8223876953125
2021-05-13,74.78962707519531
2021-05-14,74.95977020263672
2021-05-17,74.69111633300781
2021-05-18,75.165771484375
2021-05-19,75.41654205322266
2021-05-20,75.67625427246094
2021-05-21,76.2225570678711
2021-05-24,75.8195571899414
2021-05-25,74.97771453857422
2021-05-26,75.17474365234375
2021-05-27,74.93292236328125
2021-05-28,75.40757751464844
2021-06-01,75.3896713256836
2021-06-02,76.32107543945312
