,CBOE
2018-07-24,95.51085662841797
2018-07-25,96.61153411865234
2018-07-26,95.31826782226562
2018-07-27,93.71309661865234
2018-07-30,88.67752838134766
2018-07-31,89.09026336669922
2018-08-01,88.38402557373047
2018-08-02,87.87036895751953
2018-08-03,86.79721069335938
2018-08-06,85.26544189453125
2018-08-07,85.87081146240234
2018-08-08,85.02696228027344
2018-08-09,84.47663879394531
2018-08-10,84.83433532714844
2018-08-13,85.10033416748047
2018-08-14,85.72406005859375
2018-08-15,86.8155746459961
2018-08-16,87.23748779296875
2018-08-17,87.84286499023438
2018-08-20,90.60371398925781
2018-08-21,89.74150848388672
2018-08-22,90.91555786132812
2018-08-23,91.79609680175781
2018-08-24,94.11669921875
2018-08-27,92.76837158203125
2018-08-28,91.93367767333984
2018-08-29,92.4289779663086
2018-08-30,92.8820571899414
2018-08-31,93.02971649169922
2018-09-04,95.99227142333984
2018-09-05,95.34622955322266
2018-09-06,94.96784973144531
2018-09-07,96.28759765625
2018-09-10,95.43852996826172
2018-09-11,96.01997375488281
2018-09-12,95.5215835571289
2018-09-13,96.04765319824219
2018-09-14,96.16763305664062
2018-09-17,96.70292663574219
2018-09-18,98.00422668457031
2018-09-19,98.69642639160156
2018-09-20,98.91790771484375
2018-09-21,98.89021301269531
2018-09-24,97.17357635498047
2018-09-25,94.12799835205078
2018-09-26,91.24848937988281
2018-09-27,90.22405242919922
2018-09-28,88.56280517578125
2018-10-01,89.55033111572266
2018-10-02,89.17195129394531
2018-10-03,88.26747131347656
2018-10-04,88.07367706298828
2018-10-05,89.71647644042969
2018-10-08,92.21755981445312
2018-10-09,93.5834732055664
2018-10-10,94.10029602050781
2018-10-11,93.02971649169922
2018-10-12,92.39290618896484
2018-10-15,91.60842895507812
2018-10-16,94.8663330078125
2018-10-17,94.7278823852539
2018-10-18,95.3370132446289
2018-10-19,96.82289123535156
2018-10-22,96.3799057006836
2018-10-23,98.5487289428711
2018-10-24,97.644287109375
2018-10-25,98.47491455078125
2018-10-26,98.68717193603516
2018-10-29,100.51455688476562
2018-10-30,103.32020568847656
2018-10-31,104.15083312988281
2018-11-01,101.98197937011719
2018-11-02,103.59708404541016
2018-11-05,103.49555206298828
2018-11-06,103.77245330810547
2018-11-07,102.65570068359375
2018-11-08,101.33594512939453
2018-11-09,100.50532531738281
2018-11-12,99.30554962158203
2018-11-13,101.04984283447266
2018-11-14,101.15138244628906
2018-11-15,101.25287628173828
2018-11-16,101.62205505371094
2018-11-19,102.36961364746094
2018-11-20,101.5205307006836
2018-11-21,99.64701843261719
2018-11-23,99.11172485351562
2018-11-26,99.00096130371094
2018-11-27,99.610107421875
2018-11-28,98.05036926269531
2018-11-29,99.17366027832031
2018-11-30,99.90703582763672
2018-12-03,97.59548950195312
2018-12-04,96.45362854003906
2018-12-06,96.1937026977539
2018-12-07,96.86210632324219
2018-12-10,97.90184783935547
2018-12-11,95.97089385986328
2018-12-12,97.00135040283203
2018-12-13,95.48818969726562
2018-12-14,93.65934753417969
2018-12-17,93.08379364013672
2018-12-18,92.04407501220703
2018-12-19,91.0507583618164
2018-12-20,89.8160629272461
2018-12-21,89.194091796875
2018-12-24,84.69169616699219
2018-12-26,87.37456512451172
2018-12-27,88.7670669555664
2018-12-28,89.31477355957031
2018-12-31,90.81867218017578
2019-01-02,89.01771545410156
2019-01-03,88.73920440673828
2019-01-04,91.31067657470703
2019-01-07,89.63040924072266
2019-01-08,86.81755828857422
2019-01-09,86.149169921875
2019-01-10,84.98875427246094
2019-01-11,84.8402099609375
2019-01-14,85.5921630859375
2019-01-15,86.07489013671875
2019-01-16,86.3069839477539
2019-01-17,86.82687377929688
2019-01-18,88.27503967285156
2019-01-22,90.28953552246094
2019-01-23,91.17144012451172
2019-01-24,89.20337677001953
2019-01-25,89.14766693115234
2019-01-28,89.79751586914062
2019-01-29,88.69277954101562
2019-01-30,86.81755828857422
2019-01-31,86.58547973632812
2019-02-01,87.30958557128906
2019-02-04,86.99395751953125
2019-02-05,88.2843246459961
2019-02-06,88.22863006591797
2019-02-07,88.19149780273438
2019-02-08,87.8665771484375
2019-02-11,87.37456512451172
2019-02-12,87.26316833496094
2019-02-13,88.19149780273438
2019-02-14,86.00062561035156
2019-02-15,86.83613586425781
2019-02-19,87.41168975830078
2019-02-20,88.33075714111328
2019-02-21,88.04296112060547
2019-02-22,89.67682647705078
2019-02-25,88.56282043457031
2019-02-26,88.09864807128906
2019-02-27,87.40241241455078
2019-02-28,89.33041381835938
2019-03-01,89.60050964355469
2019-03-04,90.84857940673828
2019-03-05,90.26181030273438
2019-03-06,88.29655456542969
2019-03-07,86.3685531616211
2019-03-08,85.99600219726562
2019-03-11,88.0171127319336
2019-03-12,89.09757232666016
2019-03-13,89.2558822631836
2019-03-14,88.73430633544922
2019-03-15,90.40150451660156
2019-03-18,89.2558822631836
2019-03-19,88.95784759521484
2019-03-20,88.194091796875
2019-03-21,88.21273040771484
2019-03-22,88.89263916015625
2019-03-25,88.71566772460938
2019-03-26,88.26862335205078
2019-03-27,87.81222534179688
2019-03-28,87.7004623413086
2019-03-29,88.89263916015625
2019-04-01,90.18730163574219
2019-04-02,89.87992858886719
2019-04-03,89.13481140136719
2019-04-04,89.18135833740234
2019-04-05,89.27452087402344
2019-04-08,89.03235626220703
2019-04-09,88.3990249633789
2019-04-10,89.54463195800781
2019-04-11,89.33041381835938
2019-04-12,89.55394744873047
2019-04-15,90.98828887939453
2019-04-16,92.14323425292969
2019-04-17,93.88495635986328
2019-04-18,94.31338500976562
2019-04-22,94.13641357421875
2019-04-23,94.1829833984375
2019-04-24,94.397216796875
2019-04-25,94.76045227050781
2019-04-26,94.58349609375
2019-04-29,94.07122802734375
2019-04-30,94.6393814086914
2019-05-01,94.10847473144531
2019-05-02,93.04669952392578
2019-05-03,94.0525894165039
2019-05-06,95.99922180175781
2019-05-07,94.79771423339844
2019-05-08,95.58941650390625
2019-05-09,96.49286651611328
2019-05-10,96.32520294189453
2019-05-13,96.06439971923828
2019-05-14,97.86202239990234
2019-05-15,96.75363159179688
2019-05-16,98.02967834472656
2019-05-17,98.53260803222656
2019-05-20,100.25569915771484
2019-05-21,99.97628021240234
2019-05-22,100.39542388916016
2019-05-23,98.9238052368164
2019-05-24,99.61304473876953
2019-05-28,98.26250457763672
2019-05-29,99.91106414794922
2019-05-30,99.57481384277344
2019-05-31,101.38697814941406
2019-06-03,101.94742584228516
2019-06-04,102.6947021484375
2019-06-05,103.61012268066406
2019-06-06,103.75023651123047
2019-06-07,103.97441101074219
2019-06-10,103.80628204345703
2019-06-11,100.91057586669922
2019-06-12,100.6023178100586
2019-06-13,100.19132232666016
2019-06-14,100.63968658447266
2019-06-17,99.668212890625
2019-06-18,99.33195495605469
2019-06-19,99.2385482788086
2019-06-20,100.023193359375
2019-06-21,99.42536926269531
2019-06-24,100.27537536621094
2019-06-25,100.41549682617188
2019-06-26,98.87422943115234
2019-06-27,99.0704116821289
2019-06-28,96.80055236816406
2019-07-01,99.668212890625
2019-07-02,101.32157897949219
2019-07-03,102.75074768066406
2019-07-05,103.1243896484375
2019-07-08,103.32990264892578
2019-07-09,103.66617584228516
2019-07-10,104.33870697021484
2019-07-11,105.55305480957031
2019-07-12,106.54316711425781
2019-07-15,106.5525131225586
2019-07-16,106.56188201904297
2019-07-17,106.67395782470703
2019-07-18,106.9822006225586
2019-07-19,107.3371810913086
2019-07-22,106.97286987304688
2019-07-23,107.20637512207031
2019-07-24,104.29203033447266
2019-07-25,103.88098907470703
2019-07-26,103.82496643066406
2019-07-29,103.17108917236328
2019-07-30,103.27384185791016
2019-07-31,102.1062240600586
2019-08-01,107.48661041259766
2019-08-02,108.80370330810547
2019-08-05,107.20637512207031
2019-08-06,110.6718978881836
2019-08-07,110.23286437988281
2019-08-08,111.02687072753906
2019-08-09,111.1669692993164
2019-08-12,111.51258087158203
2019-08-13,112.76427459716797
2019-08-14,111.54060363769531
2019-08-15,113.83848571777344
2019-08-16,113.37144470214844
2019-08-19,112.39998626708984
2019-08-20,111.57795715332031
2019-08-21,111.3164291381836
2019-08-22,111.98897552490234
2019-08-23,111.95162200927734
2019-08-26,112.74559783935547
2019-08-27,112.14777374267578
2019-08-28,112.05437469482422
2019-08-29,111.43599700927734
2019-08-30,111.64212799072266
2019-09-03,111.5765151977539
2019-09-04,111.6608657836914
2019-09-05,111.68896484375
2019-09-06,111.21114349365234
2019-09-09,111.21114349365234
2019-09-10,107.9600601196289
2019-09-11,107.73519134521484
2019-09-12,107.80077362060547
2019-09-13,104.05316162109375
2019-09-16,103.99693298339844
2019-09-17,106.32048034667969
2019-09-18,108.36294555664062
2019-09-19,109.09374237060547
2019-09-20,108.26923370361328
2019-09-23,108.60652923583984
2019-09-24,110.77080535888672
2019-09-25,110.48973083496094
2019-09-26,110.33981323242188
2019-09-27,108.15682220458984
2019-09-30,107.66026306152344
2019-10-01,108.28797149658203
2019-10-02,105.68338775634766
2019-10-03,108.83139038085938
2019-10-04,108.9438247680664
2019-10-07,110.78953552246094
2019-10-08,109.13121032714844
2019-10-09,109.75894165039062
2019-10-10,109.69334411621094
2019-10-11,108.30673217773438
2019-10-14,107.9132080078125
2019-10-15,107.79142761230469
2019-10-16,108.19430541992188
2019-10-17,109.10308074951172
2019-10-18,109.40291595458984
2019-10-21,107.99755859375
2019-10-22,107.44476318359375
2019-10-23,106.83578491210938
2019-10-24,108.40042114257812
2019-10-25,106.90135955810547
2019-10-28,106.07687377929688
2019-10-29,106.65776062011719
2019-10-30,109.28109741210938
2019-10-31,107.88509368896484
2019-11-01,107.60403442382812
2019-11-04,106.35797119140625
2019-11-05,107.98816680908203
2019-11-06,107.2292709350586
2019-11-07,108.11934661865234
2019-11-08,107.63212585449219
2019-11-11,107.8382568359375
2019-11-12,108.5690689086914
2019-11-13,109.9931640625
2019-11-14,110.10557556152344
2019-11-15,111.95128631591797
2019-11-18,112.8694839477539
2019-11-19,114.77139282226562
2019-11-20,115.53965759277344
2019-11-21,115.38038635253906
2019-11-22,115.96127319335938
2019-11-25,115.95191192626953
2019-11-26,112.30609130859375
2019-11-27,111.2912826538086
2019-11-29,111.72351837158203
2019-12-02,112.08057403564453
2019-12-03,112.8228988647461
2019-12-04,112.98262786865234
2019-12-05,112.63496398925781
2019-12-06,113.31150817871094
2019-12-09,112.43765258789062
2019-12-10,108.67908477783203
2019-12-11,108.71665954589844
2019-12-12,108.45355987548828
2019-12-13,108.52872467041016
2019-12-16,110.02276611328125
2019-12-17,109.66567993164062
2019-12-18,109.40259552001953
2019-12-19,110.46440124511719
2019-12-20,111.83627319335938
2019-12-23,111.15972900390625
2019-12-24,111.789306640625
2019-12-26,111.86445617675781
2019-12-27,111.6671371459961
2019-12-30,112.05237579345703
2019-12-31,112.75712585449219
2020-01-02,112.30609130859375
2020-01-03,114.00685119628906
2020-01-06,112.9356460571289
2020-01-07,111.08454132080078
2020-01-08,109.94761657714844
2020-01-09,109.00794219970703
2020-01-10,108.85759735107422
2020-01-13,108.14347839355469
2020-01-14,108.51933288574219
2020-01-15,109.81603240966797
2020-01-16,110.43619537353516
2020-01-17,109.4965591430664
2020-01-21,110.30464935302734
2020-01-22,111.55436706542969
2020-01-23,112.40007019042969
2020-01-24,112.57858276367188
2020-01-27,112.50342559814453
2020-01-28,113.88468933105469
2020-01-29,114.16658020019531
2020-01-30,115.74520111083984
2020-01-31,115.78275299072266
2020-02-03,116.3841323852539
2020-02-04,115.07804870605469
2020-02-05,116.299560546875
2020-02-06,120.20848083496094
2020-02-07,115.1438217163086
2020-02-10,116.22438049316406
2020-02-11,115.86732482910156
2020-02-12,116.0740737915039
2020-02-13,116.7694091796875
2020-02-14,118.04731750488281
2020-02-18,116.0834732055664
2020-02-19,113.17057037353516
2020-02-20,115.41632080078125
2020-02-21,115.20958709716797
2020-02-24,114.62699127197266
2020-02-25,114.7303695678711
2020-02-26,116.33715057373047
2020-02-27,113.91288757324219
2020-02-28,107.43831634521484
2020-03-02,111.37771606445312
2020-03-03,110.46354675292969
2020-03-04,111.76409912109375
2020-03-05,109.27606201171875
2020-03-06,110.04888153076172
2020-03-09,105.33665466308594
2020-03-10,104.51675415039062
2020-03-11,100.2286148071289
2020-03-12,88.0899887084961
2020-03-13,89.34343719482422
2020-03-16,77.93988800048828
2020-03-17,83.44375610351562
2020-03-18,71.48417663574219
2020-03-19,78.1377944946289
2020-03-20,75.10313415527344
2020-03-23,72.13445281982422
2020-03-24,73.65178680419922
2020-03-25,75.39530944824219
2020-03-26,85.592529296875
2020-03-27,85.65850067138672
2020-03-30,87.67533111572266
2020-03-31,84.1128921508789
2020-04-01,83.10447692871094
2020-04-02,87.05331420898438
2020-04-03,84.46158599853516
2020-04-06,89.4282455444336
2020-04-07,88.11827087402344
2020-04-08,90.1916275024414
2020-04-09,88.04287719726562
2020-04-13,87.93920135498047
2020-04-14,94.72476959228516
2020-04-15,92.4440689086914
2020-04-16,92.3027114868164
2020-04-17,96.12899780273438
2020-04-20,97.03375244140625
2020-04-21,94.61167907714844
2020-04-22,94.43260955810547
2020-04-23,93.34881591796875
2020-04-24,90.96443176269531
2020-04-27,91.54875183105469
2020-04-28,92.83045196533203
2020-04-29,93.60326385498047
2020-04-30,93.6598129272461
2020-05-01,88.59892272949219
2020-05-04,89.01358032226562
2020-05-05,93.24514770507812
2020-05-06,91.86917877197266
2020-05-07,93.73521423339844
2020-05-08,94.41376495361328
2020-05-11,94.13101959228516
2020-05-12,92.26500701904297
2020-05-13,92.4157943725586
2020-05-14,93.62211608886719
2020-05-15,94.13101959228516
2020-05-18,96.84526062011719
2020-05-19,93.24514770507812
2020-05-20,94.70592498779297
2020-05-21,92.34039306640625
2020-05-22,93.59383392333984
2020-05-26,95.58238983154297
2020-05-27,96.75102996826172
2020-05-28,97.06311798095703
2020-05-29,100.68535614013672
2020-06-01,99.3802490234375
2020-06-02,97.11041259765625
2020-06-03,98.35881805419922
2020-06-04,95.54991149902344
2020-06-05,92.53294372558594
2020-06-08,97.81973266601562
2020-06-09,97.46035766601562
2020-06-10,95.87146759033203
2020-06-11,91.73851013183594
2020-06-12,94.48123168945312
2020-06-15,95.61609649658203
2020-06-16,95.94711303710938
2020-06-17,95.55937194824219
2020-06-18,94.81221771240234
2020-06-19,93.39358520507812
2020-06-22,94.62307739257812
2020-06-23,90.56578063964844
2020-06-24,88.67425537109375
2020-06-25,89.93211364746094
2020-06-26,86.54630279541016
2020-06-29,87.7757797241211
2020-06-30,88.22029113769531
2020-07-01,91.22779083251953
2020-07-02,89.93211364746094
2020-07-06,89.84699249267578
2020-07-07,88.6269760131836
2020-07-08,87.96492767333984
2020-07-09,85.29789733886719
2020-07-10,86.5841293334961
2020-07-13,86.52738189697266
2020-07-14,85.69511413574219
2020-07-15,88.93907165527344
2020-07-16,87.87036895751953
2020-07-17,87.63391876220703
2020-07-20,88.25811767578125
2020-07-21,88.06898498535156
2020-07-22,86.67870330810547
2020-07-23,86.26256561279297
2020-07-24,84.60748291015625
2020-07-27,82.59303283691406
2020-07-28,82.68761444091797
2020-07-29,84.30484008789062
2020-07-30,82.1769027709961
2020-07-31,82.94295501708984
2020-08-03,81.64728546142578
2020-08-04,80.93795776367188
2020-08-05,81.96881866455078
2020-08-06,80.38941192626953
2020-08-07,83.28343200683594
2020-08-10,80.90013122558594
2020-08-11,84.00220489501953
2020-08-12,82.11068725585938
2020-08-13,81.56214904785156
2020-08-14,83.47260284423828
2020-08-17,84.94795989990234
2020-08-18,85.28843688964844
2020-08-19,84.19135284423828
2020-08-20,84.75881958007812
2020-08-21,86.66926574707031
2020-08-24,87.66230010986328
2020-08-25,85.6856689453125
2020-08-26,86.28150177001953
2020-08-27,87.80171203613281
2020-08-28,87.17460632324219
2020-08-31,87.21261596679688
2020-09-01,85.57839965820312
2020-09-02,84.05817413330078
2020-09-03,85.32185363769531
2020-09-04,86.49050903320312
2020-09-08,85.19833374023438
2020-09-09,85.46436309814453
2020-09-10,82.74699401855469
2020-09-11,84.41921997070312
2020-09-14,85.45488739013672
2020-09-15,85.1413345336914
2020-09-16,86.04395294189453
2020-09-17,84.50473022460938
2020-09-18,86.3194808959961
2020-09-21,85.5118637084961
2020-09-22,85.35985565185547
2020-09-23,84.6282730102539
2020-09-24,84.84678649902344
2020-09-25,85.22683715820312
2020-09-28,84.56175231933594
2020-09-29,82.55696868896484
2020-09-30,83.36457824707031
2020-10-01,84.17218017578125
2020-10-02,83.12704467773438
2020-10-05,83.45008087158203
2020-10-06,82.50945281982422
2020-10-07,80.65670013427734
2020-10-08,80.78972625732422
2020-10-09,81.10326385498047
2020-10-12,80.26715087890625
2020-10-13,80.01060485839844
2020-10-14,80.3621597290039
2020-10-15,79.57355499267578
2020-10-16,79.71607971191406
2020-10-19,77.90130615234375
2020-10-20,77.65430450439453
2020-10-21,76.1055679321289
2020-10-22,76.71366119384766
2020-10-23,77.64479064941406
2020-10-26,76.60914611816406
2020-10-27,77.2457275390625
2020-10-28,74.5568618774414
2020-10-29,75.26945495605469
2020-10-30,77.23622131347656
2020-11-02,79.2125015258789
2020-11-03,82.41443634033203
2020-11-04,82.6614761352539
2020-11-05,78.90846252441406
2020-11-06,80.42868041992188
2020-11-09,82.85150146484375
2020-11-10,81.7493667602539
2020-11-11,83.6781234741211
2020-11-12,81.88238525390625
2020-11-13,83.27906036376953
2020-11-16,83.83015441894531
2020-11-17,82.47146606445312
2020-11-18,84.23870849609375
2020-11-19,85.42637634277344
2020-11-20,85.45488739013672
2020-11-23,87.97270965576172
2020-11-24,87.43113708496094
2020-11-25,87.23161315917969
2020-11-27,87.53704833984375
2020-11-30,87.164794921875
2020-12-01,89.19789123535156
2020-12-02,89.46514892578125
2020-12-03,88.94971466064453
2020-12-04,88.92108917236328
2020-12-07,89.26469421386719
2020-12-08,87.2029800415039
2020-12-09,84.83583068847656
2020-12-10,82.98410034179688
2020-12-11,82.05821228027344
2020-12-14,84.23448944091797
2020-12-15,86.64938354492188
2020-12-16,86.31529998779297
2020-12-17,85.4657974243164
2020-12-18,86.64938354492188
2020-12-21,86.15303802490234
2020-12-22,86.58257293701172
2020-12-23,86.95481872558594
2020-12-24,87.86160278320312
2020-12-28,89.05470275878906
2020-12-29,87.48931884765625
2020-12-30,88.40565490722656
2020-12-31,88.88289642333984
2021-01-04,88.39610290527344
2021-01-05,88.33883666992188
2021-01-06,91.12596130371094
2021-01-07,92.38590240478516
2021-01-08,94.31399536132812
2021-01-11,95.25895690917969
2021-01-12,96.42343139648438
2021-01-13,92.94905090332031
2021-01-14,91.42188262939453
2021-01-15,92.214111328125
2021-01-19,93.01587677001953
2021-01-20,93.06360626220703
2021-01-21,91.70821380615234
2021-01-22,90.86825561523438
2021-01-25,91.24050903320312
2021-01-26,91.37413787841797
2021-01-27,87.39386749267578
2021-01-28,88.3102035522461
2021-01-29,87.55613708496094
2021-02-01,90.6296157836914
2021-02-02,93.05406188964844
2021-02-03,91.01142120361328
2021-02-04,90.7918930053711
2021-02-05,85.4848861694336
2021-02-08,87.82341766357422
2021-02-09,87.94750213623047
2021-02-10,86.1816635131836
2021-02-11,83.99585723876953
2021-02-12,85.32261657714844
2021-02-16,92.43362426757812
2021-02-17,91.65093231201172
2021-02-18,95.0584945678711
2021-02-19,91.84182739257812
2021-02-22,91.73685455322266
2021-02-23,93.07315063476562
2021-02-24,95.81256103515625
2021-02-25,95.85090637207031
2021-02-26,94.85405731201172
2021-03-01,96.1576156616211
2021-03-02,93.56965637207031
2021-03-03,92.03602600097656
2021-03-04,94.1447525024414
2021-03-05,100.29838562011719
2021-03-08,101.00768280029297
2021-03-09,99.4453125
2021-03-10,99.19608306884766
2021-03-11,98.40054321289062
2021-03-12,100.01082611083984
2021-03-15,100.4517593383789
2021-03-16,98.90853881835938
2021-03-17,99.48365020751953
2021-03-18,98.15131378173828
2021-03-19,97.83501434326172
2021-03-22,96.79983520507812
2021-03-23,97.43245697021484
2021-03-24,98.783935546875
2021-03-25,94.8444595336914
2021-03-26,93.66549682617188
2021-03-29,95.04576110839844
2021-03-30,93.16706085205078
2021-03-31,94.59525299072266
2021-04-01,96.67522430419922
2021-04-05,97.29824829101562
2021-04-06,95.6975326538086
2021-04-07,96.1001205444336
2021-04-08,95.23745727539062
2021-04-09,95.93717193603516
2021-04-12,97.21199035644531
2021-04-13,96.79983520507812
2021-04-14,97.63372802734375
2021-04-15,99.20569610595703
2021-04-16,100.37507629394531
2021-04-19,99.39736938476562
2021-04-20,99.95333099365234
2021-04-21,100.63385009765625
2021-04-22,99.97250366210938
2021-04-23,100.03958892822266
2021-04-26,100.58594512939453
2021-04-27,99.66575622558594
2021-04-28,98.44845581054688
2021-04-29,99.05232238769531
2021-04-30,100.03958892822266
2021-05-03,102.3304214477539
2021-05-04,103.43270111083984
2021-05-05,105.0909194946289
2021-05-06,102.79051208496094
2021-05-07,103.61483001708984
2021-05-10,106.03985595703125
2021-05-11,104.98548126220703
2021-05-12,106.54786682128906
2021-05-13,108.94413757324219
2021-05-14,109.10706329345703
2021-05-17,107.96646118164062
2021-05-18,105.34972381591797
2021-05-19,106.96959686279297
2021-05-20,107.14212799072266
2021-05-21,106.77790069580078
2021-05-24,105.50308990478516
2021-05-25,105.21552276611328
2021-05-26,105.88648223876953
2021-05-27,106.05970001220703
2021-05-28,107.08920288085938
2021-06-01,106.44454193115234
2021-06-02,108.60942840576172
2021-06-03,107.95514678955078
2021-06-04,107.71460723876953
2021-06-07,107.7627182006836
2021-06-08,108.19568634033203
2021-06-09,109.79288482666016
2021-06-10,109.12899780273438
2021-06-11,109.61007690429688
2021-06-14,110.41829681396484
2021-06-15,110.23548126220703
2021-06-16,111.92890930175781
2021-06-17,112.93917083740234
2021-06-18,109.12899780273438
2021-06-21,113.57420349121094
2021-06-22,115.45043182373047
2021-06-23,114.19962310791016
2021-06-24,116.54730224609375
2021-06-25,117.1630859375
2021-06-28,114.88275146484375
2021-06-29,115.43119812011719
2021-06-30,114.5459976196289
2021-07-01,114.01679992675781
2021-07-02,113.53570556640625
2021-07-06,112.93917083740234
2021-07-07,112.78521728515625
2021-07-08,111.8423080444336
2021-07-09,114.29583740234375
2021-07-12,113.76663970947266
2021-07-13,111.957763671875
2021-07-14,111.81343078613281
2021-07-15,112.708251953125
2021-07-16,112.2175521850586
2021-07-19,111.18803405761719
2021-07-20,111.18803405761719
2021-07-21,113.82437133789062
2021-07-22,112.59280395507812
2021-07-23,115.65248107910156
2021-07-26,113.5549545288086
2021-07-27,111.20726776123047
2021-07-28,112.38111877441406
2021-07-29,111.56326293945312
2021-07-30,113.9879379272461
2021-08-02,116.11432647705078
2021-08-03,117.79812622070312
2021-08-04,118.74104309082031
2021-08-05,116.4222183227539
2021-08-06,118.18299102783203
2021-08-09,116.4607162475586
2021-08-10,117.65377807617188
2021-08-11,120.2323989868164
2021-08-12,122.07975769042969
2021-08-13,122.1952133178711
2021-08-16,120.99250793457031
2021-08-17,119.41455841064453
2021-08-18,117.99055480957031
2021-08-19,122.79176330566406
2021-08-20,124.85079193115234
2021-08-23,121.5794448852539
2021-08-24,120.84819030761719
2021-08-25,120.85780334472656
2021-08-26,120.36710357666016
2021-08-27,120.65576171875
2021-08-30,119.78646850585938
2021-08-31,121.8437728881836
2021-09-01,122.94485473632812
2021-09-02,123.44710540771484
2021-09-03,121.94034576416016
2021-09-07,119.17798614501953
2021-09-08,120.70404815673828
2021-09-09,120.0472640991211
2021-09-10,121.8341064453125
2021-09-13,120.15349578857422
2021-09-14,119.98931884765625
2021-09-15,119.60296630859375
2021-09-16,119.48705291748047
2021-09-17,119.39046478271484
2021-09-20,117.59396362304688
2021-09-21,119.65126037597656
2021-09-22,119.75749969482422
2021-09-23,119.62227630615234
2021-09-24,121.54435729980469
2021-09-27,119.38082122802734
2021-09-28,118.51152801513672
2021-09-29,120.9068832397461
2021-09-30,119.63194274902344
2021-10-01,119.22627258300781
2021-10-04,119.19730377197266
2021-10-05,116.71502685546875
2021-10-06,117.53601837158203
2021-10-07,120.74268341064453
2021-10-08,122.05625915527344
2021-10-11,120.8779067993164
2021-10-12,120.92619323730469
2021-10-13,120.69438934326172
2021-10-14,122.26874542236328
2021-10-15,121.25458526611328
2021-10-18,122.90621948242188
2021-10-19,121.58297729492188
2021-10-20,122.69371795654297
2021-10-21,122.75166320800781
2021-10-22,124.92485046386719
2021-10-25,124.98281860351562
2021-10-26,126.77933502197266
2021-10-27,125.69757080078125
2021-10-28,126.69239044189453
2021-10-29,127.43614196777344
2021-11-01,129.10704040527344
2021-11-02,130.4593048095703
2021-11-03,130.08258056640625
2021-11-04,127.996337890625
2021-11-05,128.72071838378906
2021-11-08,129.20367431640625
2021-11-09,126.74069213867188
2021-11-10,123.49539184570312
2021-11-11,124.78964233398438
2021-11-12,126.48957824707031
2021-11-15,126.52820587158203
2021-11-16,127.50372314453125
2021-11-17,125.06977081298828
2021-11-18,125.08905792236328
2021-11-19,125.06008911132812
2021-11-22,122.53919982910156
2021-11-23,124.58683776855469
2021-11-24,126.48957824707031
2021-11-26,124.4805908203125
2021-11-29,125.74089813232422
2021-11-30,125.00408935546875
2021-12-01,123.21055603027344
2021-12-02,125.81844329833984
2021-12-03,125.13982391357422
2021-12-06,127.19507598876953
2021-12-07,126.9721450805664
2021-12-08,127.35020446777344
2021-12-09,125.10104370117188
2021-12-10,128.01914978027344
2021-12-13,126.7006607055664
2021-12-14,124.50965881347656
2021-12-15,125.89599609375
2021-12-16,128.01914978027344
2021-12-17,124.33515930175781
2021-12-20,122.12474060058594
2021-12-21,122.07628631591797
2021-12-22,125.24646759033203
2021-12-23,125.062255859375
2021-12-27,125.83784484863281
2021-12-28,126.19654846191406
2021-12-29,125.062255859375
2021-12-30,125.3143310546875
2021-12-31,126.41952514648438
2022-01-03,124.53874969482422
2022-01-04,121.89207458496094
2022-01-05,120.68992614746094
2022-01-06,121.64971923828125
2022-01-07,120.37969970703125
2022-01-10,118.92548370361328
2022-01-11,122.09566497802734
2022-01-12,120.77717590332031
2022-01-13,116.68600463867188
2022-01-14,114.55315399169922
2022-01-18,115.65836334228516
2022-01-19,116.6181411743164
2022-01-20,116.67630004882812
2022-01-21,114.48529052734375
2022-01-24,114.4949951171875
2022-01-25,112.08099365234375
2022-01-26,111.34418487548828
2022-01-27,111.24724578857422
2022-01-28,112.76931762695312
2022-01-31,114.91185760498047
2022-02-01,115.2608642578125
2022-02-02,116.33699035644531
2022-02-03,113.11833190917969
2022-02-04,116.57935333251953
2022-02-07,116.28850555419922
2022-02-08,118.84791564941406
2022-02-09,117.5973129272461
2022-02-10,117.40341186523438
2022-02-11,116.6181411743164
2022-02-14,116.89927673339844
2022-02-15,118.09173583984375
2022-02-16,117.5197525024414
2022-02-17,114.81491088867188
2022-02-18,115.18331909179688
2022-02-22,112.91474151611328
2022-02-23,111.04365539550781
2022-02-24,113.69031524658203
2022-02-25,114.32306671142578
2022-02-28,114.17704772949219
2022-03-01,114.08943939208984
2022-03-02,115.4912109375
2022-03-03,114.22572326660156
2022-03-04,117.32132720947266
2022-03-07,113.33013916015625
2022-03-08,110.672607421875
2022-03-09,112.02570343017578
2022-03-10,111.0911865234375
2022-03-11,110.974365234375
2022-03-14,110.70179748535156
2022-03-15,111.29562377929688
2022-03-16,112.17173767089844
2022-03-17,114.51776123046875
2022-03-18,113.70005798339844
2022-03-21,112.94075012207031
2022-03-22,116.28945922851562
2022-03-23,112.23013305664062
2022-03-24,110.68233489990234
2022-03-25,111.68500518798828
2022-03-28,109.94249725341797
2022-03-29,111.7336654663086
2022-03-30,111.64605712890625
2022-03-31,111.38320922851562
2022-04-01,113.74871826171875
2022-04-04,109.92301940917969
2022-04-05,110.17613983154297
2022-04-06,111.86994934082031
2022-04-07,114.80979919433594
