,LOW
2021-06-04,177.82757568359375
2021-06-07,178.14590454101562
2021-06-08,179.22274780273438
2021-06-09,178.47364807128906
2021-06-10,176.76943969726562
2021-06-11,178.6702880859375
2021-06-14,177.5934600830078
2021-06-15,175.92672729492188
2021-06-16,174.35357666015625
2021-06-17,174.95286560058594
2021-06-18,174.99032592773438
2021-06-21,176.8630828857422
2021-06-22,179.52239990234375
2021-06-23,178.97930908203125
2021-06-24,179.55047607421875
2021-06-25,180.40257263183594
2021-06-28,180.9176025390625
2021-06-29,181.84461975097656
2021-06-30,181.62925720214844
2021-07-01,183.361572265625
2021-07-02,183.25852966308594
2021-07-06,182.35960388183594
2021-07-07,183.41770935058594
2021-07-08,180.53366088867188
2021-07-09,182.90272521972656
2021-07-12,183.12747192382812
2021-07-13,181.91954040527344
2021-07-14,180.47750854492188
2021-07-15,183.29598999023438
2021-07-16,183.66119384765625
2021-07-19,180.62733459472656
2021-07-20,182.5172882080078
2021-07-21,183.47637939453125
2021-07-22,185.0184326171875
2021-07-23,188.84535217285156
2021-07-26,185.9304962158203
2021-07-27,181.95310974121094
2021-07-28,180.90000915527344
2021-07-29,182.05653381347656
2021-07-30,181.1820831298828
2021-08-02,179.555419921875
2021-08-03,182.36685180664062
2021-08-04,178.55870056152344
2021-08-05,179.29212951660156
2021-08-06,178.80319213867188
2021-08-09,176.7627716064453
2021-08-10,178.3988494873047
2021-08-11,182.90280151367188
2021-08-12,180.5332794189453
2021-08-13,179.13229370117188
2021-08-16,181.92489624023438
2021-08-17,171.37501525878906
2021-08-18,187.80165100097656
2021-08-19,190.49082946777344
2021-08-20,195.77520751953125
2021-08-23,193.7535858154297
2021-08-24,191.24305725097656
2021-08-25,193.8664093017578
2021-08-26,193.3680419921875
2021-08-27,193.6031494140625
2021-08-30,192.74749755859375
2021-08-31,191.71322631835938
2021-09-01,191.2806396484375
2021-09-02,193.8382110595703
2021-09-03,193.67837524414062
2021-09-07,192.89793395996094
2021-09-08,191.90121459960938
2021-09-09,190.88575744628906
2021-09-10,192.12692260742188
2021-09-13,193.74420166015625
2021-09-14,191.97645568847656
2021-09-15,193.3304901123047
2021-09-16,196.02906799316406
2021-09-17,196.5462188720703
2021-09-20,193.0107879638672
2021-09-21,193.95106506347656
2021-09-22,196.4145965576172
2021-09-23,195.55892944335938
2021-09-24,195.4554901123047
2021-09-27,198.05067443847656
2021-09-28,193.16122436523438
2021-09-29,194.7314910888672
2021-09-30,190.74473571777344
2021-10-01,191.53453063964844
2021-10-04,192.29617309570312
2021-10-05,192.0705108642578
2021-10-06,191.81663513183594
2021-10-07,195.4836883544922
2021-10-08,193.84762573242188
2021-10-11,196.37696838378906
2021-10-12,197.2702178955078
2021-10-13,199.45167541503906
2021-10-14,203.5230712890625
2021-10-15,206.07122802734375
2021-10-18,208.4971466064453
2021-10-19,210.356201171875
2021-10-20,212.3379364013672
2021-10-21,214.61221313476562
2021-10-22,215.88616943359375
2021-10-25,218.76443481445312
2021-10-26,218.056640625
2021-10-27,218.71719360351562
2021-10-28,218.70777893066406
2021-10-29,220.65179443359375
2021-11-01,218.69833374023438
2021-11-02,219.90621948242188
2021-11-03,221.104736328125
2021-11-04,224.38876342773438
2021-11-05,222.27487182617188
2021-11-08,221.56715393066406
2021-11-09,220.73670959472656
2021-11-10,219.4532928466797
2021-11-11,219.2362518310547
2021-11-12,223.01097106933594
2021-11-15,221.6898193359375
2021-11-16,230.99452209472656
2021-11-17,231.89102172851562
2021-11-18,233.4481201171875
2021-11-19,235.46755981445312
2021-11-22,238.1382293701172
2021-11-23,237.72299194335938
2021-11-24,238.40243530273438
2021-11-26,233.74063110351562
2021-11-29,234.58055114746094
2021-11-30,230.8152313232422
2021-12-01,231.52297973632812
2021-12-02,236.28858947753906
2021-12-03,234.68434143066406
2021-12-06,237.0341033935547
2021-12-07,242.44137573242188
2021-12-08,242.2809600830078
2021-12-09,243.611572265625
2021-12-10,246.65966796875
2021-12-13,242.7528076171875
2021-12-14,238.24203491210938
2021-12-15,243.0359344482422
2021-12-16,238.9781036376953
2021-12-17,234.1181182861328
2021-12-20,231.78721618652344
2021-12-21,233.0706329345703
2021-12-22,235.63746643066406
2021-12-23,236.00547790527344
2021-12-27,239.4121551513672
2021-12-28,239.7141876220703
2021-12-29,243.064208984375
2021-12-30,241.95069885253906
2021-12-31,243.9229736328125
2022-01-03,241.12025451660156
2022-01-04,245.1780548095703
2022-01-05,240.4030303955078
2022-01-06,243.27183532714844
2022-01-07,236.9491729736328
2022-01-10,233.74063110351562
2022-01-11,235.44871520996094
2022-01-12,236.59999084472656
2022-01-13,236.5811309814453
2022-01-14,229.6922149658203
2022-01-18,225.7251739501953
2022-01-19,222.2125701904297
2022-01-20,212.01560974121094
2022-01-21,213.047607421875
2022-01-24,219.98760986328125
2022-01-25,217.77210998535156
2022-01-26,215.9637451171875
2022-01-27,213.9091796875
2022-01-28,222.48715209960938
2022-01-31,224.7215576171875
2022-02-01,225.66836547851562
2022-02-02,226.387939453125
2022-02-03,221.6539764404297
2022-02-04,216.88214111328125
2022-02-07,214.94122314453125
2022-02-08,219.4290008544922
2022-02-09,221.22792053222656
2022-02-10,215.30096435546875
2022-02-11,213.8902587890625
2022-02-14,213.92813110351562
2022-02-15,215.9637451171875
2022-02-16,214.93173217773438
2022-02-17,211.88308715820312
2022-02-18,210.84158325195312
2022-02-22,203.17251586914062
2022-02-23,203.6459197998047
2022-02-24,202.0553436279297
2022-02-25,207.51832580566406
2022-02-28,209.29830932617188
2022-03-01,209.71490478515625
2022-03-02,216.49392700195312
2022-03-03,214.24057006835938
2022-03-04,212.14816284179688
2022-03-07,210.4344482421875
2022-03-08,211.38125610351562
2022-03-09,213.86187744140625
2022-03-10,212.24282836914062
2022-03-11,210.3871307373047
2022-03-14,214.4583282470703
2022-03-15,218.77572631835938
2022-03-16,219.0218963623047
2022-03-17,221.9095916748047
2022-03-18,223.13095092773438
2022-03-21,215.49034118652344
2022-03-22,216.31405639648438
2022-03-23,209.165771484375
2022-03-24,207.5088653564453
2022-03-25,201.5913848876953
2022-03-28,202.40565490722656
2022-03-29,207.8875732421875
2022-03-30,198.34388732910156
2022-03-31,191.4322967529297
2022-04-01,191.631103515625
2022-04-04,193.2595977783203
2022-04-05,193.9696807861328
2022-04-06,189.97422790527344
2022-04-07,191.8583526611328
2022-04-08,195.66448974609375
2022-04-11,193.70462036132812
2022-04-12,193.278564453125
2022-04-13,194.57565307617188
2022-04-14,190.57070922851562
2022-04-18,187.95755004882812
2022-04-19,193.01487731933594
2022-04-20,198.43345642089844
2022-04-21,194.90663146972656
2022-04-22,187.33013916015625
2022-04-25,190.4862518310547
2022-04-26,189.73524475097656
2022-04-27,189.71624755859375
2022-04-28,195.0111846923828
2022-04-29,187.96705627441406
2022-05-02,193.10997009277344
2022-05-03,191.6745147705078
2022-05-04,196.9314727783203
2022-05-05,186.24642944335938
2022-05-06,182.79568481445312
2022-05-09,186.38902282714844
2022-05-10,182.64358520507812
2022-05-11,178.4988250732422
2022-05-12,182.2347869873047
2022-05-13,184.42124938964844
2022-05-16,185.1151885986328
2022-05-17,184.44973754882812
2022-05-18,174.743896484375
2022-05-19,178.5844268798828
2022-05-20,175.57095336914062
2022-05-23,177.0539093017578
2022-05-24,175.50437927246094
2022-05-25,179.24032592773438
2022-05-26,185.87570190429688
2022-05-27,189.77325439453125
2022-05-31,185.6570587158203
2022-06-01,182.25381469726562
2022-06-02,186.44607543945312
2022-06-03,185.79966735839844
2022-06-06,187.05447387695312
2022-06-07,185.98976135253906
2022-06-08,182.94776916503906
2022-06-09,184.6874237060547
2022-06-10,177.12994384765625
2022-06-13,172.31024169921875
2022-06-14,169.15419006347656
2022-06-15,170.17137145996094
2022-06-16,163.13674926757812
2022-06-17,163.95428466796875
2022-06-21,163.86874389648438
2022-06-22,165.02850341796875
2022-06-23,167.62368774414062
2022-06-24,173.812255859375
2022-06-27,175.12413024902344
2022-06-28,166.0931854248047
2022-06-29,167.40505981445312
2022-06-30,166.04566955566406
2022-07-01,168.60284423828125
2022-07-05,170.99842834472656
2022-07-06,170.21888732910156
2022-07-07,172.60498046875
2022-07-08,172.66200256347656
2022-07-11,171.21707153320312
2022-07-12,172.06309509277344
2022-07-13,173.36546325683594
2022-07-14,173.6411590576172
2022-07-15,175.86561584472656
2022-07-18,176.61660766601562
2022-07-19,180.47894287109375
2022-07-20,182.63002014160156
2022-07-21,185.04876708984375
2022-07-22,186.97994995117188
2022-07-25,186.23423767089844
2022-07-26,180.30686950683594
2022-07-27,181.56883239746094
2022-07-28,182.41015625
2022-07-29,183.10804748535156
2022-08-01,185.5554656982422
2022-08-02,179.68544006347656
2022-08-03,186.82699584960938
2022-08-04,188.490478515625
2022-08-05,190.32603454589844
2022-08-08,192.9646759033203
2022-08-09,186.61663818359375
2022-08-10,192.5727081298828
2022-08-11,193.28970336914062
2022-08-12,197.39108276367188
2022-08-15,198.89202880859375
2022-08-16,204.7047119140625
2022-08-17,205.8997344970703
2022-08-18,206.95135498046875
2022-08-19,202.06607055664062
2022-08-22,200.7563018798828
2022-08-23,198.3471221923828
2022-08-24,199.2458038330078
2022-08-25,201.68365478515625
2022-08-26,192.15206909179688
2022-08-29,192.22853088378906
2022-08-30,188.54783630371094
2022-08-31,185.60325622558594
2022-09-01,187.15203857421875
2022-09-02,186.9130096435547
2022-09-06,184.47512817382812
2022-09-07,192.44842529296875
2022-09-08,195.3929901123047
2022-09-09,196.6071319580078
2022-09-12,197.32415771484375
2022-09-13,185.11569213867188
2022-09-14,183.9302215576172
2022-09-15,182.63958740234375
2022-09-16,183.375732421875
2022-09-19,186.52108764648438
2022-09-20,182.03729248046875
2022-09-21,180.07742309570312
2022-09-22,179.8479766845703
2022-09-23,179.85752868652344
2022-09-26,177.84033203125
2022-09-27,179.4177703857422
2022-09-28,185.9761199951172
2022-09-29,182.08509826660156
2022-09-30,179.55160522460938
2022-10-03,185.3929443359375
2022-10-04,188.73904418945312
2022-10-05,190.27825927734375
2022-10-06,191.18649291992188
2022-10-07,188.5382843017578
2022-10-10,186.32984924316406
2022-10-11,187.79258728027344
2022-10-12,185.3451385498047
2022-10-13,184.6663360595703
2022-10-14,180.65106201171875
2022-10-17,185.5554656982422
2022-10-18,185.7092742919922
2022-10-19,176.80828857421875
2022-10-20,171.38694763183594
2022-10-21,175.2991485595703
2022-10-24,180.3359832763672
2022-10-25,186.3340606689453
2022-10-26,186.0457305908203
2022-10-27,186.1514434814453
2022-10-28,191.0248565673828
2022-10-31,187.39138793945312
2022-11-01,186.0457305908203
2022-11-02,178.50967407226562
2022-11-03,172.84803771972656
2022-11-04,175.0876922607422
2022-11-07,179.3267059326172
2022-11-08,181.05691528320312
2022-11-09,179.39401245117188
2022-11-10,196.3981170654297
2022-11-11,200.9158935546875
2022-11-14,196.7249298095703
2022-11-15,200.7428741455078
2022-11-16,206.7889862060547
2022-11-17,200.31993103027344
2022-11-18,201.79058837890625
2022-11-21,202.11741638183594
2022-11-22,206.15457153320312
2022-11-23,202.83834838867188
2022-11-25,202.79029846191406
2022-11-28,200.9351043701172
2022-11-29,199.42596435546875
2022-11-30,204.3090362548828
2022-12-01,207.1254119873047
2022-12-02,206.51023864746094
2022-12-05,198.18600463867188
2022-12-06,194.08154296875
2022-12-07,198.8684844970703
2022-12-08,195.66758728027344
2022-12-09,193.94699096679688
2022-12-12,197.12864685058594
2022-12-13,203.03057861328125
2022-12-14,203.8861083984375
2022-12-15,199.9546661376953
2022-12-16,198.14756774902344
2022-12-19,195.29269409179688
2022-12-20,193.07228088378906
2022-12-21,194.58139038085938
2022-12-22,191.42855834960938
2022-12-23,194.052734375
2022-12-27,193.88934326171875
2022-12-28,192.30328369140625
2022-12-29,194.41798400878906
2022-12-30,191.5150909423828
2023-01-03,191.32284545898438
2023-01-04,193.5817108154297
2023-01-05,192.9857635498047
2023-01-06,193.17799377441406
2023-01-09,191.7073516845703
2023-01-10,193.59133911132812
2023-01-11,200.5025634765625
2023-01-12,202.10780334472656
2023-01-13,203.9341583251953
2023-01-17,201.39649963378906
2023-01-18,200.41604614257812
2023-01-19,194.29302978515625
2023-01-20,196.5999755859375
2023-01-23,197.15748596191406
2023-01-24,199.42800903320312
2023-01-25,199.1381378173828
2023-01-26,194.98358154296875
2023-01-27,195.64060974121094
2023-01-30,195.0802001953125
2023-01-31,201.20574951171875
2023-02-01,206.3361358642578
2023-02-02,214.06553649902344
2023-02-03,208.6646270751953
2023-02-06,208.5679931640625
2023-02-07,207.46656799316406
2023-02-08,205.5631866455078
2023-02-09,201.58258056640625
2023-02-10,201.71780395507812
2023-02-13,206.896484375
2023-02-14,206.5293731689453
2023-02-15,207.75640869140625
2023-02-16,206.77090454101562
2023-02-17,205.55352783203125
2023-02-21,195.02223205566406
2023-02-22,195.77586364746094
2023-02-23,195.37005615234375
2023-02-24,194.72271728515625
2023-02-27,197.33140563964844
2023-02-28,198.79031372070312
2023-03-01,187.73728942871094
2023-03-02,188.50059509277344
2023-03-03,192.97393798828125
2023-03-06,194.75173950195312
2023-03-07,190.73243713378906
2023-03-08,194.33627319335938
2023-03-09,192.31695556640625
2023-03-10,190.00779724121094
2023-03-13,190.86770629882812
2023-03-14,190.17205810546875
2023-03-15,191.8724822998047
2023-03-16,192.91598510742188
2023-03-17,190.68414306640625
2023-03-20,190.13340759277344
2023-03-21,190.13340759277344
2023-03-22,185.08998107910156
2023-03-23,183.2735595703125
2023-03-24,183.05133056640625
2023-03-27,184.0851593017578
2023-03-28,183.71800231933594
2023-03-29,185.4474639892578
2023-03-30,186.13343811035156
2023-03-31,193.20582580566406
2023-04-03,197.08984375
2023-04-04,196.1333465576172
2023-04-05,192.68409729003906
2023-04-06,191.85321044921875
2023-04-10,193.02227783203125
2023-04-11,194.52947998046875
2023-04-12,193.0126190185547
2023-04-13,194.65509033203125
2023-04-14,195.341064453125
2023-04-17,198.06570434570312
2023-04-18,201.06085205078125
2023-04-19,201.76614379882812
2023-04-20,202.66468811035156
2023-04-21,203.9013671875
2023-04-24,203.9013671875
2023-04-25,199.9105682373047
2023-04-26,194.97784423828125
2023-04-27,198.5996856689453
2023-04-28,201.8040313720703
2023-05-01,202.18270874023438
2023-05-02,199.99794006347656
2023-05-03,199.35707092285156
2023-05-04,196.91986083984375
2023-05-05,199.84259033203125
2023-05-08,198.1336212158203
2023-05-09,201.11459350585938
2023-05-10,198.3957977294922
2023-05-11,197.4053497314453
2023-05-12,197.3665313720703
2023-05-15,195.7061004638672
2023-05-16,193.44366455078125
2023-05-17,201.19227600097656
2023-05-18,203.095458984375
2023-05-19,200.2892608642578
2023-05-22,197.2596893310547
2023-05-23,200.658203125
2023-05-24,197.7257843017578
2023-05-25,195.2108917236328
2023-05-26,200.53199768066406
2023-05-30,199.7357635498047
2023-05-31,195.2982940673828
2023-06-01,198.0074005126953
2023-06-02,203.7266082763672
2023-06-05,200.78445434570312
2023-06-06,201.15345764160156
2023-06-07,205.08602905273438
2023-06-08,204.3577423095703
2023-06-09,203.0565948486328
2023-06-12,207.1736602783203
2023-06-13,211.04800415039062
2023-06-14,208.63018798828125
2023-06-15,212.58216857910156
2023-06-16,210.78582763671875
2023-06-20,209.21279907226562
2023-06-21,208.03785705566406
2023-06-22,208.59133911132812
2023-06-23,208.979736328125
2023-06-26,211.6403045654297
2023-06-27,217.07791137695312
2023-06-28,216.0680694580078
2023-06-29,216.35939025878906
2023-06-30,219.1558837890625
2023-07-03,218.07806396484375
2023-07-05,218.9519805908203
2023-07-06,214.99998474121094
2023-07-07,215.5049285888672
2023-07-10,222.47671508789062
2023-07-11,222.77772521972656
2023-07-12,225.38002014160156
2023-07-13,222.88455200195312
2023-07-14,222.1077423095703
2023-07-17,221.3600616455078
2023-07-18,223.24378967285156
2023-07-19,224.19540405273438
2023-07-20,224.29251098632812
2023-07-21,227.00160217285156
2023-07-24,227.21524047851562
2023-07-25,228.22982788085938
2023-07-26,228.35665893554688
2023-07-27,229.16641235351562
2023-07-28,229.3517608642578
2023-07-31,228.55177307128906
2023-08-01,226.67864990234375
2023-08-02,223.88845825195312
2023-08-03,221.18605041503906
2023-08-04,217.67393493652344
2023-08-07,217.8495330810547
2023-08-08,215.5178680419922
2023-08-09,214.2788848876953
2023-08-10,215.46908569335938
2023-08-11,218.2300262451172
2023-08-14,220.37631225585938
2023-08-15,218.37635803222656
2023-08-16,216.7276153564453
2023-08-17,212.8252410888672
2023-08-18,213.9959716796875
2023-08-21,212.27890014648438
2023-08-22,220.22999572753906
2023-08-23,221.64459228515625
2023-08-24,217.52760314941406
2023-08-25,217.62515258789062
2023-08-28,217.28369140625
2023-08-29,220.8836212158203
2023-08-30,224.6884307861328
2023-08-31,224.85427856445312
2023-09-01,226.834716796875
2023-09-05,224.8054962158203
2023-09-06,224.00552368164062
2023-09-07,227.9078826904297
2023-09-08,225.64451599121094
2023-09-11,226.2493896484375
2023-09-12,224.8152618408203
2023-09-13,223.23480224609375
2023-09-14,225.23475646972656
2023-09-15,214.6496124267578
2023-09-18,212.40573120117188
2023-09-19,212.19110107421875
2023-09-20,209.66432189941406
2023-09-21,205.46929931640625
2023-09-22,205.3522186279297
2023-09-25,207.31314086914062
2023-09-26,203.44979858398438
2023-09-27,201.90838623046875
2023-09-28,202.70835876464844
2023-09-29,202.7668914794922
2023-10-02,200.71817016601562
2023-10-03,195.27435302734375
2023-10-04,194.71829223632812
2023-10-05,194.9231414794922
2023-10-06,194.6694793701172
2023-10-09,195.84019470214844
2023-10-10,197.80113220214844
2023-10-11,198.3279266357422
2023-10-12,192.0939178466797
2023-10-13,190.9720001220703
2023-10-16,193.41099548339844
2023-10-17,193.3134002685547
2023-10-18,188.73789978027344
2023-10-19,185.81112670898438
2023-10-20,185.8501434326172
2023-10-23,183.7819061279297
2023-10-24,182.76133728027344
2023-10-25,182.61410522460938
2023-10-26,181.27952575683594
2023-10-27,180.1902618408203
2023-10-30,184.21368408203125
2023-10-31,187.0104522705078
2023-11-01,187.7169952392578
2023-11-02,190.69041442871094
2023-11-03,191.298828125
2023-11-06,190.60208129882812
2023-11-07,190.94554138183594
2023-11-08,191.04368591308594
2023-11-09,186.93194580078125
2023-11-10,190.9651641845703
2023-11-13,190.2193603515625
2023-11-14,198.4624786376953
2023-11-15,201.0237274169922
2023-11-16,198.50172424316406
2023-11-17,199.89520263671875
2023-11-20,200.62136840820312
2023-11-21,194.36053466796875
2023-11-22,194.772705078125
2023-11-24,195.3516845703125
2023-11-27,196.08767700195312
2023-11-28,196.31336975097656
2023-11-29,196.18580627441406
2023-11-30,195.1161651611328
2023-12-01,200.11109924316406
2023-12-04,203.6732940673828
2023-12-05,202.07373046875
2023-12-06,204.8018035888672
2023-12-07,204.40928649902344
2023-12-08,203.94805908203125
2023-12-11,202.4858856201172
2023-12-12,204.8018035888672
2023-12-13,211.4257354736328
2023-12-14,221.32723999023438
2023-12-15,221.37632751464844
2023-12-18,219.8749237060547
2023-12-19,221.20948791503906
2023-12-20,217.86318969726562
2023-12-21,219.37442016601562
2023-12-22,218.83468627929688
2023-12-26,218.6580810546875
2023-12-27,218.7267608642578
2023-12-28,218.736572265625
2023-12-29,218.3931121826172
2024-01-02,214.56594848632812
2024-01-03,208.30511474609375
2024-01-04,207.2747344970703
2024-01-05,208.5406494140625
2024-01-08,213.0841522216797
2024-01-09,212.9565887451172
2024-01-10,216.09683227539062
2024-01-11,216.04776000976562
2024-01-12,214.82110595703125
2024-01-16,216.3126983642578
2024-01-17,213.97715759277344
2024-01-18,214.15379333496094
2024-01-19,215.90054321289062
2024-01-22,215.75335693359375
2024-01-23,211.52232360839844
2024-01-24,207.65618896484375
2024-01-25,209.16517639160156
2024-01-26,209.06654357910156
2024-01-29,208.928466796875
2024-01-30,211.57164001464844
2024-01-31,209.9147186279297
2024-02-01,217.20315551757812
2024-02-02,216.47332763671875
2024-02-05,215.013671875
2024-02-06,215.1221466064453
2024-02-07,218.64309692382812
2024-02-08,217.36094665527344
2024-02-09,219.2052459716797
2024-02-12,226.7008056640625
2024-02-13,222.33168029785156
2024-02-14,223.81106567382812
2024-02-15,225.19183349609375
2024-02-16,223.732177734375
2024-02-20,222.41058349609375
2024-02-21,224.65924072265625
2024-02-22,227.34185791015625
2024-02-23,229.3636932373047
2024-02-26,228.1407470703125
2024-02-27,232.15478515625
2024-02-28,235.5179443359375
2024-02-29,237.3622283935547
2024-03-01,241.3269805908203
2024-03-04,238.77256774902344
2024-03-05,237.5101776123047
2024-03-06,237.80604553222656
2024-03-07,238.39779663085938
2024-03-08,238.6246337890625
2024-03-11,237.6482391357422
2024-03-12,239.9166259765625
2024-03-13,244.0095977783203
2024-03-14,241.26780700683594
2024-03-15,241.36642456054688
2024-03-18,240.13360595703125
2024-03-19,244.6112060546875
2024-03-20,248.4970703125
2024-03-21,257.4128112792969
2024-03-22,254.94717407226562
2024-03-25,250.509033203125
2024-03-26,247.9644775390625
2024-03-27,249.84823608398438
2024-03-28,251.22898864746094
2024-04-01,245.8538818359375
2024-04-02,241.09027099609375
2024-04-03,237.39181518554688
2024-04-04,234.73878479003906
2024-04-05,236.03079223632812
2024-04-08,239.25584411621094
2024-04-09,241.03109741210938
2024-04-10,233.9004669189453
2024-04-11,232.20411682128906
2024-04-12,228.86070251464844
2024-04-15,226.84873962402344
2024-04-16,225.21156311035156
2024-04-17,225.7145538330078
2024-04-18,225.64549255371094
2024-04-19,227.07557678222656
2024-04-22,228.05197143554688
2024-04-23,231.4510040283203
2024-04-24,228.2105255126953
2024-04-25,227.8834991455078
2024-04-26,227.7943115234375
2024-04-29,228.8546600341797
2024-04-30,225.93130493164062
2024-05-01,225.46554565429688
2024-05-02,227.50694274902344
2024-05-03,230.03392028808594
2024-05-06,229.60780334472656
2024-05-07,229.36996459960938
2024-05-08,229.97445678710938
2024-05-09,233.99778747558594
2024-05-10,232.90773010253906
2024-05-13,230.876220703125
2024-05-14,229.48887634277344
2024-05-15,233.9482421875
2024-05-16,230.16273498535156
2024-05-17,229.0231170654297
2024-05-20,227.1006317138672
2024-05-21,222.82955932617188
2024-05-22,219.13323974609375
2024-05-23,215.51620483398438
2024-05-24,213.26670837402344
2024-05-28,213.4252471923828
2024-05-29,212.33518981933594
2024-05-30,213.5144500732422
2024-05-31,219.2917938232422
2024-06-03,214.77296447753906
2024-06-04,214.5747833251953
2024-06-05,217.4882354736328
2024-06-06,216.47743225097656
2024-06-07,214.71351623535156
2024-06-10,216.13059997558594
2024-06-11,216.37835693359375
2024-06-12,222.9881134033203
2024-06-13,224.81150817871094
2024-06-14,221.33319091796875
2024-06-17,224.72232055664062
2024-06-18,225.71328735351562
2024-06-20,225.47544860839844
2024-06-21,226.52587890625
2024-06-24,226.3276824951172
2024-06-25,215.28826904296875
2024-06-26,216.80445861816406
2024-06-27,217.81524658203125
2024-06-28,218.46929931640625
2024-07-01,211.631591796875
2024-07-02,211.77032470703125
2024-07-03,211.3739471435547
2024-07-05,211.9586181640625
2024-07-08,215.18917846679688
2024-07-09,214.3765869140625
2024-07-10,218.74676513671875
2024-07-11,227.6754150390625
2024-07-12,231.96630859375
2024-07-15,230.0735626220703
2024-07-16,238.79408264160156
2024-07-17,240.8453826904297
2024-07-18,237.20852661132812
2024-07-19,236.36622619628906
2024-07-22,238.1004180908203
2024-07-23,236.15811157226562
2024-07-24,230.69129943847656
2024-07-25,233.77821350097656
2024-07-26,237.8608856201172
2024-07-29,238.78695678710938
2024-07-30,240.38018798828125
2024-07-31,244.4728240966797
2024-08-01,240.34036254882812
2024-08-02,239.40432739257812
2024-08-05,236.01870727539062
2024-08-06,239.63336181640625
2024-08-07,230.61163330078125
2024-08-08,235.3316192626953
2024-08-09,234.83372497558594
2024-08-12,230.09384155273438
2024-08-13,235.1922149658203
2024-08-14,236.63607788085938
2024-08-15,239.0458526611328
2024-08-16,240.13124084472656
2024-08-19,242.18255615234375
2024-08-20,239.31471252441406
2024-08-21,241.34609985351562
2024-08-22,239.2947998046875
2024-08-23,249.01358032226562
2024-08-26,249.44175720214844
2024-08-27,247.51991271972656
2024-08-28,247.8883514404297
2024-08-29,245.72750854492188
2024-08-30,247.4501953125
2024-09-03,244.4230499267578
2024-09-04,244.4130859375
2024-09-05,243.07875061035156
2024-09-06,242.78001403808594
2024-09-09,243.6961212158203
2024-09-10,246.33494567871094
2024-09-11,246.33494567871094
2024-09-12,250.98521423339844
2024-09-13,254.3310089111328
2024-09-16,255.5558319091797
2024-09-17,255.63548278808594
2024-09-18,255.54586791992188
2024-09-19,259.89739990234375
2024-09-20,259.0410461425781
2024-09-23,261.18194580078125
2024-09-24,264.9161071777344
2024-09-25,263.8506164550781
2024-09-26,264.4879150390625
2024-09-27,266.011474609375
2024-09-30,269.7057800292969
2024-10-01,271.4882507324219
2024-10-02,270.7115173339844
2024-10-03,269.0684814453125
2024-10-04,266.62884521484375
2024-10-07,267.4055480957031
2024-10-08,272.11553955078125
2024-10-09,276.009033203125
2024-10-10,272.0558166503906
2024-10-11,274.5950622558594
2024-10-14,279.5440673828125
2024-10-15,280.6393737792969
2024-10-16,282.8500061035156
2024-10-17,280.12158203125
2024-10-18,280.4502258300781
2024-10-21,275.67047119140625
2024-10-22,271.07000732421875
2024-10-23,270.1099853515625
2024-10-24,271.3599853515625
2024-10-25,267.6400146484375
2024-10-28,267.9700012207031
2024-10-29,262.9700012207031
2024-10-30,261.3900146484375
2024-10-31,261.8299865722656
2024-11-01,261.94000244140625
2024-11-04,264.9800109863281
2024-11-05,269.17999267578125
2024-11-06,261.7300109863281
2024-11-07,266.29998779296875
2024-11-08,271.1000061035156
2024-11-11,274.510009765625
2024-11-12,269.8999938964844
2024-11-13,272.32000732421875
2024-11-14,270.3500061035156
2024-11-15,269.3999938964844
2024-11-18,271.7699890136719
2024-11-19,259.260009765625
2024-11-20,263.0299987792969
2024-11-21,265.2200012207031
2024-11-22,264.67999267578125
2024-11-25,275.32000732421875
2024-11-26,274.4700012207031
2024-11-27,273.19000244140625
2024-11-29,272.42999267578125
2024-12-02,272.04998779296875
2024-12-03,274.3900146484375
2024-12-04,272.2699890136719
2024-12-05,270.07000732421875
2024-12-06,273.42999267578125
2024-12-09,274.1499938964844
2024-12-10,270.1099853515625
2024-12-11,267.8999938964844
2024-12-12,263.5
2024-12-13,262.3900146484375
2024-12-16,260.1000061035156
2024-12-17,257.75
