,POOL
2021-06-10,414.17633056640625
2021-06-11,416.7058410644531
2021-06-14,416.068603515625
2021-06-15,419.3994140625
2021-06-16,417.5747375488281
2021-06-17,421.4461669921875
2021-06-18,426.7464294433594
2021-06-21,437.25054931640625
2021-06-22,443.87347412109375
2021-06-23,439.18145751953125
2021-06-24,443.16876220703125
2021-06-25,440.0213317871094
2021-06-28,440.7647705078125
2021-06-29,448.9710693359375
2021-06-30,442.8114318847656
2021-07-01,446.0843811035156
2021-07-02,450.69921875
2021-07-06,448.4786682128906
2021-07-07,454.068603515625
2021-07-08,452.57220458984375
2021-07-09,459.78399658203125
2021-07-12,459.07928466796875
2021-07-13,454.6092834472656
2021-07-14,452.57220458984375
2021-07-15,443.9314270019531
2021-07-16,443.0335693359375
2021-07-19,437.8490905761719
2021-07-20,436.8740539550781
2021-07-21,441.87506103515625
2021-07-22,434.9527587890625
2021-07-23,446.3933410644531
2021-07-26,450.8247375488281
2021-07-27,455.5650329589844
2021-07-28,451.4715576171875
2021-07-29,461.2901306152344
2021-07-30,461.30938720703125
2021-08-02,460.0447082519531
2021-08-03,463.83892822265625
2021-08-04,470.1432800292969
2021-08-05,469.9888000488281
2021-08-06,464.4664306640625
2021-08-09,468.62750244140625
2021-08-10,467.44964599609375
2021-08-11,467.24658203125
2021-08-12,468.7552185058594
2021-08-13,469.2193603515625
2021-08-16,477.13946533203125
2021-08-17,464.1713562011719
2021-08-18,460.93182373046875
2021-08-19,468.4070129394531
2021-08-20,470.399169921875
2021-08-23,459.2491455078125
2021-08-24,461.8504943847656
2021-08-25,469.0356140136719
2021-08-26,461.73443603515625
2021-08-27,465.0611267089844
2021-08-30,475.2344055175781
2021-08-31,478.00982666015625
2021-09-01,475.041015625
2021-09-02,480.8722839355469
2021-09-03,480.51446533203125
2021-09-07,474.866943359375
2021-09-08,480.9980163574219
2021-09-09,475.4375
2021-09-10,477.16845703125
2021-09-13,463.13671875
2021-09-14,459.0364074707031
2021-09-15,461.4250183105469
2021-09-16,455.1778869628906
2021-09-17,448.7471008300781
2021-09-20,447.2771301269531
2021-09-21,444.5790710449219
2021-09-22,440.9720153808594
2021-09-23,451.0002746582031
2021-09-24,450.1492614746094
2021-09-27,440.73992919921875
2021-09-28,429.4448547363281
2021-09-29,432.1041564941406
2021-09-30,420.0935363769531
2021-10-01,422.9849853515625
2021-10-04,421.5538330078125
2021-10-05,425.895751953125
2021-10-06,426.41802978515625
2021-10-07,437.6260986328125
2021-10-08,431.81414794921875
2021-10-11,430.83740234375
2021-10-12,426.3309326171875
2021-10-13,425.857177734375
2021-10-14,437.94512939453125
2021-10-15,438.2836608886719
2021-10-18,445.2850341796875
2021-10-19,449.2015686035156
2021-10-20,448.5536193847656
2021-10-21,482.8740234375
2021-10-22,486.50048828125
2021-10-25,491.8578796386719
2021-10-26,487.022705078125
2021-10-27,483.3091735839844
2021-10-28,489.94317626953125
2021-10-29,498.1822814941406
2021-11-01,497.97930908203125
2021-11-02,498.424072265625
2021-11-03,499.4104309082031
2021-11-04,504.9613342285156
2021-11-05,500.8997802734375
2021-11-08,503.4237060546875
2021-11-09,509.748291015625
2021-11-10,509.95172119140625
2021-11-11,536.4893188476562
2021-11-12,553.3031005859375
2021-11-15,551.947265625
2021-11-16,555.6760864257812
2021-11-17,554.9689331054688
2021-11-18,559.6663818359375
2021-11-19,558.8430786132812
2021-11-22,541.6224975585938
2021-11-23,543.898681640625
2021-11-24,550.5719604492188
2021-11-26,541.5935668945312
2021-11-29,542.474853515625
2021-11-30,536.68310546875
2021-12-01,534.8429565429688
2021-12-02,539.1819458007812
2021-12-03,527.6951293945312
2021-12-06,530.707275390625
2021-12-07,545.4484252929688
2021-12-08,546.9979248046875
2021-12-09,532.1019897460938
2021-12-10,544.964111328125
2021-12-13,544.5088500976562
2021-12-14,541.119140625
2021-12-15,549.6905517578125
2021-12-16,534.2037353515625
2021-12-17,523.6273193359375
2021-12-20,521.3319091796875
2021-12-21,524.4214477539062
2021-12-22,531.8500366210938
2021-12-23,532.3538208007812
2021-12-27,543.2594604492188
2021-12-28,543.5501708984375
2021-12-29,549.7680053710938
2021-12-30,543.1625366210938
2021-12-31,548.1892700195312
2022-01-03,532.934814453125
2022-01-04,532.5862426757812
2022-01-05,512.7216186523438
2022-01-06,504.1404113769531
2022-01-07,487.3363952636719
2022-01-10,480.6922302246094
2022-01-11,486.2613220214844
2022-01-12,496.6730651855469
2022-01-13,491.2686767578125
2022-01-14,478.55181884765625
2022-01-18,478.3677673339844
2022-01-19,475.2200622558594
2022-01-20,461.4377746582031
2022-01-21,456.0624694824219
2022-01-24,462.5904235839844
2022-01-25,445.5151062011719
2022-01-26,437.0599060058594
2022-01-27,437.53448486328125
2022-01-28,445.253662109375
2022-01-31,461.2635192871094
2022-02-01,458.8227844238281
2022-02-02,456.44024658203125
2022-02-03,443.63623046875
2022-02-04,434.5029602050781
2022-02-07,434.96783447265625
2022-02-08,437.9412841796875
2022-02-09,450.40625
2022-02-10,439.40374755859375
2022-02-11,432.49810791015625
2022-02-14,436.7499694824219
2022-02-15,445.1084289550781
2022-02-16,445.69921875
2022-02-17,431.88787841796875
2022-02-18,440.5174865722656
2022-02-22,416.5850830078125
2022-02-23,402.34771728515625
2022-02-24,422.34783935546875
2022-02-25,435.2486877441406
2022-02-28,444.1495361328125
2022-03-01,447.9558410644531
2022-03-02,460.51776123046875
2022-03-03,454.677490234375
2022-03-04,451.1520080566406
2022-03-07,437.3407897949219
2022-03-08,423.2485656738281
2022-03-09,443.1787414550781
2022-03-10,438.6571044921875
2022-03-11,428.97344970703125
2022-03-14,427.98370361328125
2022-03-15,439.36541748046875
2022-03-16,453.822998046875
2022-03-17,461.0421142578125
2022-03-18,472.9381103515625
2022-03-21,461.6922912597656
2022-03-22,462.72076416015625
2022-03-23,446.4681091308594
2022-03-24,437.14337158203125
2022-03-25,418.4358825683594
2022-03-28,427.1783447265625
2022-03-29,440.99554443359375
2022-03-30,436.09552001953125
2022-03-31,410.29498291015625
2022-04-01,412.4102478027344
2022-04-04,417.9506530761719
2022-04-05,420.6675720214844
2022-04-06,407.4422912597656
2022-04-07,413.04095458984375
2022-04-08,409.5575866699219
2022-04-11,402.71685791015625
2022-04-12,398.7677307128906
2022-04-13,408.9268493652344
2022-04-14,401.7658996582031
2022-04-18,398.3019714355469
2022-04-19,417.0289306640625
2022-04-20,418.9986267089844
2022-04-21,414.5061340332031
2022-04-22,403.3961181640625
2022-04-25,414.9427185058594
2022-04-26,403.143798828125
2022-04-27,392.9264831542969
2022-04-28,405.2591247558594
2022-04-29,393.1884460449219
2022-05-02,399.8447570800781
2022-05-03,394.1004943847656
2022-05-04,404.54107666015625
2022-05-05,388.6667785644531
2022-05-06,382.5926513671875
2022-05-09,387.96820068359375
2022-05-10,384.1839904785156
2022-05-11,370.08538818359375
2022-05-12,391.7620849609375
2022-05-13,399.9426574707031
2022-05-16,390.2348937988281
2022-05-17,394.1549377441406
2022-05-18,376.7433166503906
2022-05-19,382.7255554199219
2022-05-20,394.51483154296875
2022-05-23,393.7172546386719
2022-05-24,378.581787109375
2022-05-25,382.75469970703125
2022-05-26,389.9236145019531
2022-05-27,394.9234313964844
2022-05-31,387.7447509765625
2022-06-01,382.31695556640625
2022-06-02,403.2012634277344
2022-06-03,396.15875244140625
2022-06-06,400.38037109375
2022-06-07,399.5924377441406
2022-06-08,395.7696838378906
2022-06-09,405.02996826171875
2022-06-10,374.5254821777344
2022-06-13,358.8063659667969
2022-06-14,339.9064636230469
2022-06-15,344.1669921875
2022-06-16,323.1173400878906
2022-06-17,323.846923828125
2022-06-21,323.6815185546875
2022-06-22,326.619140625
2022-06-23,343.3985595703125
2022-06-24,347.2018737792969
2022-06-27,346.6960754394531
2022-06-28,343.4471435546875
2022-06-29,340.4317321777344
2022-06-30,341.64764404296875
2022-07-01,342.31878662109375
2022-07-05,353.5245056152344
2022-07-06,362.56109619140625
2022-07-07,377.0545654296875
2022-07-08,367.8916015625
2022-07-11,360.9560852050781
2022-07-12,363.54351806640625
2022-07-13,357.8823547363281
2022-07-14,358.9425964355469
2022-07-15,363.65057373046875
2022-07-18,362.5416259765625
2022-07-19,375.9456481933594
2022-07-20,385.92578125
2022-07-21,346.84197998046875
2022-07-22,353.2035217285156
2022-07-25,345.3148193359375
2022-07-26,333.7880554199219
2022-07-27,345.4217834472656
2022-07-28,350.07147216796875
2022-07-29,347.941162109375
2022-08-01,353.4078063964844
2022-08-02,350.11029052734375
2022-08-03,353.2035217285156
2022-08-04,360.60595703125
2022-08-05,363.4462585449219
2022-08-08,371.2572326660156
2022-08-09,359.7986145019531
2022-08-10,373.05364990234375
2022-08-11,366.06036376953125
2022-08-12,379.2081298828125
2022-08-15,379.2568664550781
2022-08-16,382.9925231933594
2022-08-17,377.101318359375
2022-08-18,381.78302001953125
2022-08-19,371.0151672363281
2022-08-22,365.3288269042969
2022-08-23,351.74212646484375
2022-08-24,354.8144836425781
2022-08-25,361.0372619628906
2022-08-26,344.0563049316406
2022-08-29,335.7268371582031
2022-08-30,334.7320251464844
2022-08-31,330.8305358886719
2022-09-01,328.5676574707031
2022-09-02,331.52301025390625
2022-09-06,327.20220947265625
2022-09-07,337.0240173339844
2022-09-08,344.5050048828125
2022-09-09,347.1872253417969
2022-09-12,348.58197021484375
2022-09-13,326.9291076660156
2022-09-14,322.0523681640625
2022-09-15,320.335693359375
2022-09-16,323.4568176269531
2022-09-19,330.1282653808594
2022-09-20,318.91168212890625
2022-09-21,316.3562927246094
2022-09-22,307.1878967285156
2022-09-23,304.81781005859375
2022-09-26,304.2423400878906
2022-09-27,309.8409118652344
2022-09-28,321.02825927734375
2022-09-29,307.9974670410156
2022-09-30,310.3675842285156
2022-10-03,319.6724548339844
2022-10-04,324.6077880859375
2022-10-05,322.7058410644531
2022-10-06,320.7648620605469
2022-10-07,313.6740417480469
2022-10-10,314.7956848144531
2022-10-11,311.5477600097656
2022-10-12,309.3044738769531
2022-10-13,313.78131103515625
2022-10-14,299.4631042480469
2022-10-17,310.62115478515625
2022-10-18,311.0405578613281
2022-10-19,290.7727355957031
2022-10-20,276.9227294921875
2022-10-21,277.81024169921875
2022-10-24,285.61309814453125
2022-10-25,291.1824035644531
2022-10-26,298.34149169921875
2022-10-27,296.732177734375
2022-10-28,310.9137878417969
2022-10-31,296.732177734375
2022-11-01,298.1951904296875
2022-11-02,288.022216796875
2022-11-03,284.4134216308594
2022-11-04,285.4082336425781
2022-11-07,296.6638488769531
2022-11-08,300.20440673828125
2022-11-09,293.95159912109375
2022-11-10,332.0263366699219
2022-11-11,343.8176574707031
2022-11-14,333.5724182128906
2022-11-15,338.8173828125
2022-11-16,330.20623779296875
2022-11-17,312.7394104003906
2022-11-18,315.068359375
2022-11-21,313.36566162109375
2022-11-22,319.42279052734375
2022-11-23,325.2548828125
2022-11-25,321.761474609375
2022-11-28,308.4632873535156
2022-11-29,313.86474609375
2022-11-30,322.3388366699219
2022-12-01,330.8716735839844
2022-12-02,323.3369445800781
2022-12-05,313.2384948730469
2022-12-06,311.1639404296875
2022-12-07,314.1876525878906
2022-12-08,322.1627502441406
2022-12-09,323.90447998046875
2022-12-12,324.0121154785156
2022-12-13,328.26873779296875
2022-12-14,327.6229248046875
2022-12-15,313.16998291015625
2022-12-16,306.3006286621094
2022-12-19,301.52545166015625
2022-12-20,297.24920654296875
2022-12-21,304.98944091796875
2022-12-22,298.5310974121094
2022-12-23,299.0399169921875
2022-12-27,299.4411926269531
2022-12-28,290.11572265625
2022-12-29,300.3315734863281
2022-12-30,295.84014892578125
2023-01-03,294.37237548828125
2023-01-04,297.8950500488281
2023-01-05,296.4957580566406
2023-01-06,308.54150390625
2023-01-09,310.98785400390625
2023-01-10,318.0822448730469
2023-01-11,335.4512023925781
2023-01-12,339.34576416015625
2023-01-13,341.5963439941406
2023-01-17,346.3716125488281
2023-01-18,351.9297180175781
2023-01-19,337.3788757324219
2023-01-20,345.16802978515625
2023-01-23,351.567626953125
2023-01-24,356.44073486328125
2023-01-25,355.6970520019531
2023-01-26,356.5875244140625
2023-01-27,371.2459716796875
2023-01-30,368.3984375
2023-01-31,377.3323974609375
2023-02-01,389.5934753417969
2023-02-02,413.1076354980469
2023-02-03,394.90692138671875
2023-02-06,383.62445068359375
2023-02-07,383.41888427734375
2023-02-08,376.86273193359375
2023-02-09,368.8583679199219
2023-02-10,361.3138427734375
2023-02-13,366.8034362792969
2023-02-14,367.2731018066406
2023-02-15,376.3147888183594
2023-02-16,381.33465576171875
2023-02-17,368.4963073730469
2023-02-21,349.8747253417969
2023-02-22,350.01177978515625
2023-02-23,352.8299865722656
2023-02-24,348.6614074707031
2023-02-27,348.44610595703125
2023-02-28,349.1995544433594
2023-03-01,341.0679626464844
2023-03-02,345.22674560546875
2023-03-03,353.78887939453125
2023-03-06,349.55181884765625
2023-03-07,347.2816467285156
2023-03-08,348.9158020019531
2023-03-09,341.5474853515625
2023-03-10,340.9309997558594
2023-03-13,338.8369140625
2023-03-14,344.10687255859375
2023-03-15,339.54351806640625
2023-03-16,342.99798583984375
2023-03-17,335.4609680175781
2023-03-20,336.5601501464844
2023-03-21,340.2598876953125
2023-03-22,328.1792907714844
2023-03-23,319.2095642089844
2023-03-24,319.1702880859375
2023-03-27,321.94757080078125
2023-03-28,321.34893798828125
2023-03-29,331.0939025878906
2023-03-30,328.8760070800781
2023-03-31,336.05963134765625
2023-04-03,332.9290466308594
2023-04-04,321.37835693359375
2023-04-05,315.8238830566406
2023-04-06,320.1811218261719
2023-04-10,328.9251403808594
2023-04-11,339.376708984375
2023-04-12,327.67877197265625
2023-04-13,333.99871826171875
2023-04-14,324.0967712402344
2023-04-17,331.14300537109375
2023-04-18,332.6248779296875
2023-04-19,332.35992431640625
2023-04-20,326.1969299316406
2023-04-21,336.8447265625
2023-04-24,343.70452880859375
2023-04-25,330.6424865722656
2023-04-26,326.0595397949219
2023-04-27,335.7161560058594
2023-04-28,344.7742004394531
2023-05-01,340.3188171386719
2023-05-02,340.4267578125
2023-05-03,345.1667175292969
2023-05-04,338.4443664550781
2023-05-05,347.3650207519531
2023-05-08,346.59954833984375
2023-05-09,344.4405212402344
2023-05-10,344.6760559082031
2023-05-11,341.5552978515625
2023-05-12,332.34027099609375
2023-05-15,335.7848815917969
2023-05-16,335.2630615234375
2023-05-17,337.9803771972656
2023-05-18,347.7568054199219
2023-05-19,339.7131652832031
2023-05-22,337.39947509765625
2023-05-23,332.8509521484375
2023-05-24,328.6864013671875
2023-05-25,322.0210876464844
2023-05-26,322.9367370605469
2023-05-30,317.7777404785156
2023-05-31,311.3389587402344
2023-06-01,308.17852783203125
2023-06-02,321.31219482421875
2023-06-05,322.3262939453125
2023-06-06,331.1181640625
2023-06-07,333.5007019042969
2023-06-08,319.61883544921875
2023-06-09,321.371337890625
2023-06-12,328.5583801269531
2023-06-13,331.6990661621094
2023-06-14,340.0577392578125
2023-06-15,351.9804382324219
2023-06-16,352.4136657714844
2023-06-20,348.0423278808594
2023-06-21,351.22235107421875
2023-06-22,344.86224365234375
2023-06-23,346.8903503417969
2023-06-26,348.6527099609375
2023-06-27,360.5360412597656
2023-06-28,364.3954162597656
2023-06-29,364.8876953125
2023-06-30,368.84552001953125
2023-07-03,365.734375
2023-07-05,365.48822021484375
2023-07-06,358.6162109375
2023-07-07,360.0634460449219
2023-07-10,370.6077880859375
2023-07-11,375.9735107421875
2023-07-12,382.36309814453125
2023-07-13,376.741455078125
2023-07-14,358.37994384765625
2023-07-17,354.45159912109375
2023-07-18,352.3348388671875
2023-07-19,360.3096008300781
2023-07-20,355.66259765625
2023-07-21,364.0311279296875
2023-07-24,359.5120849609375
2023-07-25,372.5965881347656
2023-07-26,381.7822570800781
2023-07-27,375.9931945800781
2023-07-28,378.8877258300781
2023-07-31,378.7892761230469
2023-08-01,381.1718444824219
2023-08-02,374.03399658203125
2023-08-03,372.54730224609375
2023-08-04,375.58953857421875
2023-08-07,380.118408203125
2023-08-08,380.2956237792969
2023-08-09,379.3379211425781
2023-08-10,380.2660217285156
2023-08-11,370.25433349609375
2023-08-14,367.95379638671875
2023-08-15,363.4317321777344
2023-08-16,362.6122741699219
2023-08-17,347.1602783203125
2023-08-18,345.067138671875
2023-08-21,345.7385559082031
2023-08-22,347.15045166015625
2023-08-23,352.12664794921875
2023-08-24,347.8613586425781
2023-08-25,349.50030517578125
2023-08-28,349.8162536621094
2023-08-29,363.4909973144531
2023-08-30,365.1102294921875
2023-08-31,360.9732971191406
2023-09-01,363.5205993652344
2023-09-05,353.6175231933594
2023-09-06,345.5706787109375
2023-09-07,344.8005676269531
2023-09-08,339.9033508300781
2023-09-11,343.85272216796875
2023-09-12,343.7835998535156
2023-09-13,344.3464050292969
2023-09-14,349.26336669921875
2023-09-15,345.6694030761719
2023-09-18,342.1939392089844
2023-09-19,343.191162109375
2023-09-20,343.2208251953125
2023-09-21,341.98663330078125
2023-09-22,339.35040283203125
2023-09-25,342.5198059082031
2023-09-26,333.9989929199219
2023-09-27,339.35040283203125
2023-09-28,348.53271484375
2023-09-29,351.593505859375
2023-10-02,344.5833435058594
2023-10-03,334.56182861328125
2023-10-04,334.2655944824219
2023-10-05,329.55596923828125
2023-10-06,331.8663330078125
2023-10-09,337.2177429199219
2023-10-10,346.11370849609375
2023-10-11,346.92333984375
2023-10-12,341.7496643066406
2023-10-13,339.8934326171875
2023-10-16,344.44512939453125
2023-10-17,347.7626037597656
2023-10-18,332.47845458984375
2023-10-19,321.0845642089844
2023-10-20,318.0928955078125
2023-10-23,317.95465087890625
2023-10-24,317.7374572753906
2023-10-25,315.0321044921875
2023-10-26,311.8429870605469
2023-10-27,305.5832214355469
2023-10-30,312.63287353515625
2023-10-31,311.77386474609375
2023-11-01,315.23944091796875
2023-11-02,322.10150146484375
2023-11-03,332.3995056152344
2023-11-06,325.83367919921875
2023-11-07,331.1138000488281
2023-11-08,332.3520812988281
2023-11-09,325.9525146484375
2023-11-10,327.44842529296875
2023-11-13,325.26898193359375
2023-11-14,346.0428466796875
2023-11-15,347.31085205078125
2023-11-16,344.1210021972656
2023-11-17,346.9443359375
2023-11-20,345.81500244140625
2023-11-21,349.10394287109375
2023-11-22,352.9278564453125
2023-11-24,351.4320068359375
2023-11-27,348.31146240234375
2023-11-28,347.0334777832031
2023-11-29,342.0901794433594
2023-11-30,344.07147216796875
2023-12-01,354.2949523925781
2023-12-04,350.3323669433594
2023-12-05,350.2927551269531
2023-12-06,359.119384765625
2023-12-07,360.3378601074219
2023-12-08,350.807861328125
2023-12-11,352.5513916015625
2023-12-12,348.4996643066406
2023-12-13,361.6257019042969
2023-12-14,392.59332275390625
2023-12-15,388.72979736328125
2023-12-18,386.1640319824219
2023-12-19,387.8679504394531
2023-12-20,386.97637939453125
2023-12-21,391.92962646484375
2023-12-22,392.40509033203125
2023-12-26,397.1404113769531
2023-12-27,399.9637451171875
2023-12-28,398.62640380859375
2023-12-29,394.9808044433594
2024-01-02,384.5195617675781
2024-01-03,370.28399658203125
2024-01-04,369.38250732421875
2024-01-05,374.1970520019531
2024-01-08,377.8723449707031
2024-01-09,377.96148681640625
2024-01-10,386.20367431640625
2024-01-11,381.2801818847656
2024-01-12,378.248779296875
2024-01-16,378.0407409667969
2024-01-17,373.5332946777344
2024-01-18,383.3803405761719
2024-01-19,383.2218322753906
2024-01-22,396.05072021484375
2024-01-23,387.0060729980469
2024-01-24,377.33740234375
2024-01-25,375.0192565917969
2024-01-26,373.8602294921875
2024-01-29,379.8437194824219
2024-01-30,376.0990905761719
2024-01-31,367.77764892578125
2024-02-01,373.5531005859375
2024-02-02,370.35333251953125
2024-02-05,363.2503967285156
2024-02-06,370.0759582519531
2024-02-07,377.2878723144531
2024-02-08,383.7171630859375
2024-02-09,383.0335998535156
2024-02-12,389.2251281738281
2024-02-13,372.3643493652344
2024-02-14,379.1997985839844
2024-02-15,385.49041748046875
2024-02-16,383.677490234375
2024-02-20,381.1711730957031
2024-02-21,385.4607238769531
2024-02-22,375.5343933105469
2024-02-23,383.984619140625
2024-02-26,382.7859191894531
2024-02-27,387.4023742675781
2024-02-28,389.41339111328125
2024-02-29,394.3963317871094
2024-03-01,399.6368408203125
2024-03-04,398.37872314453125
2024-03-05,405.174560546875
2024-03-06,402.7078857421875
2024-03-07,410.2763977050781
2024-03-08,411.1778869628906
2024-03-11,398.43817138671875
2024-03-12,401.2912292480469
2024-03-13,402.88055419921875
2024-03-14,392.7087097167969
2024-03-15,396.6523132324219
2024-03-18,394.6556701660156
2024-03-19,402.4335632324219
2024-03-20,406.7347717285156
2024-03-21,416.1814880371094
2024-03-22,413.60870361328125
2024-03-25,405.453369140625
2024-03-26,399.88067626953125
2024-03-27,411.86041259765625
2024-03-28,400.8144226074219
2024-04-01,398.6290588378906
2024-04-02,389.0730895996094
2024-04-03,389.4009094238281
2024-04-04,392.5498046875
2024-04-05,393.6126708984375
2024-04-08,394.1888122558594
2024-04-09,397.41717529296875
2024-04-10,378.8118591308594
2024-04-11,376.6165771484375
2024-04-12,377.6695251464844
2024-04-15,371.1134338378906
2024-04-16,367.5175476074219
2024-04-17,361.726318359375
2024-04-18,360.4945983886719
2024-04-19,358.7264099121094
2024-04-22,363.4447937011719
2024-04-23,372.4941711425781
2024-04-24,374.87823486328125
2024-04-25,367.53741455078125
2024-04-26,368.6996154785156
2024-04-29,367.14996337890625
2024-04-30,360.1170959472656
2024-05-01,357.1072998046875
2024-05-02,357.71319580078125
2024-05-03,362.2229919433594
2024-05-06,368.3022766113281
2024-05-07,370.1995544433594
2024-05-08,363.3852233886719
2024-05-09,370.5174255371094
2024-05-10,371.7193603515625
2024-05-13,370.6068115234375
2024-05-14,374.9874572753906
2024-05-15,381.73388671875
2024-05-16,367.9421691894531
2024-05-17,365.6202697753906
2024-05-20,367.00543212890625
2024-05-21,369.8454895019531
2024-05-22,366.3178405761719
2024-05-23,363.81658935546875
2024-05-24,361.19573974609375
2024-05-28,356.40252685546875
2024-05-29,349.9152526855469
2024-05-30,354.8878479003906
2024-05-31,362.2819519042969
2024-06-03,359.8703918457031
2024-06-04,352.8549499511719
2024-06-05,354.75830078125
2024-06-06,345.769775390625
2024-06-07,339.67108154296875
2024-06-10,341.2057189941406
2024-06-11,341.41497802734375
2024-06-12,345.5206298828125
2024-06-13,341.80364990234375
2024-06-14,340.1195373535156
2024-06-17,341.9830017089844
2024-06-18,336.71148681640625
2024-06-20,332.3267822265625
2024-06-21,336.7413635253906
2024-06-24,336.73138427734375
2024-06-25,309.6561584472656
2024-06-26,311.1907958984375
2024-06-27,306.4972229003906
2024-06-28,306.2580261230469
2024-07-01,306.6167907714844
2024-07-02,300.3487243652344
2024-07-03,300.0398254394531
2024-07-05,298.734375
2024-07-08,303.4179992675781
2024-07-09,295.1369934082031
2024-07-10,297.8275451660156
2024-07-11,316.2530517578125
2024-07-12,327.2545471191406
2024-07-15,325.8993225097656
2024-07-16,335.72491455078125
2024-07-17,335.25653076171875
2024-07-18,329.48675537109375
2024-07-19,327.3741149902344
2024-07-22,330.41351318359375
2024-07-23,336.880859375
2024-07-24,326.04876708984375
2024-07-25,358.6845397949219
2024-07-26,370.52313232421875
2024-07-29,367.8424987792969
2024-07-30,371.20074462890625
2024-07-31,372.7353820800781
2024-08-01,364.2849426269531
2024-08-02,352.15740966796875
2024-08-05,348.60980224609375
2024-08-06,353.2934265136719
2024-08-07,348.04180908203125
2024-08-08,349.5066833496094
2024-08-09,347.9919738769531
2024-08-12,342.8699035644531
2024-08-13,346.6865234375
2024-08-14,342.84002685546875
2024-08-15,347.0899963378906
2024-08-16,345.2799987792969
2024-08-19,345.5899963378906
2024-08-20,346.1000061035156
2024-08-21,351.0
2024-08-22,348.0799865722656
2024-08-23,358.5199890136719
2024-08-26,356.6199951171875
2024-08-27,351.9200134277344
2024-08-28,349.6300048828125
2024-08-29,350.82000732421875
2024-08-30,351.6199951171875
2024-09-03,340.0
2024-09-04,344.5299987792969
2024-09-05,341.9700012207031
2024-09-06,341.3699951171875
2024-09-09,346.4800109863281
2024-09-10,346.3999938964844
2024-09-11,345.9100036621094
2024-09-12,346.489990234375
2024-09-13,356.0199890136719
2024-09-16,358.489990234375
2024-09-17,371.8599853515625
2024-09-18,368.92999267578125
2024-09-19,372.0899963378906
2024-09-20,364.3699951171875
2024-09-23,368.29998779296875
2024-09-24,371.9100036621094
2024-09-25,366.07000732421875
2024-09-26,370.3299865722656
2024-09-27,372.5400085449219
2024-09-30,376.79998779296875
2024-10-01,375.6099853515625
2024-10-02,372.7699890136719
2024-10-03,371.45001220703125
2024-10-04,363.9100036621094
2024-10-07,363.0199890136719
2024-10-08,364.94000244140625
2024-10-09,365.739990234375
2024-10-10,362.5
2024-10-11,365.2799987792969
2024-10-14,368.30999755859375
2024-10-15,364.67999267578125
2024-10-16,371.9800109863281
2024-10-17,369.42999267578125
2024-10-18,370.4100036621094
2024-10-21,358.9800109863281
2024-10-22,350.7799987792969
2024-10-23,350.67999267578125
2024-10-24,377.3299865722656
2024-10-25,366.0
2024-10-28,369.8900146484375
2024-10-29,362.3599853515625
2024-10-30,364.45001220703125
2024-10-31,361.6400146484375
2024-11-01,363.05999755859375
2024-11-04,360.0899963378906
2024-11-05,369.2900085449219
2024-11-06,370.6300048828125
2024-11-07,371.2799987792969
2024-11-08,372.5799865722656
2024-11-11,374.989990234375
2024-11-12,356.4800109863281
2024-11-13,351.19000244140625
2024-11-14,357.489990234375
2024-11-15,359.4200134277344
2024-11-18,360.8399963378906
2024-11-19,362.7099914550781
2024-11-20,360.9800109863281
2024-11-21,364.3599853515625
2024-11-22,366.489990234375
2024-11-25,390.0299987792969
2024-11-26,378.5400085449219
2024-11-27,376.8299865722656
2024-11-29,377.0899963378906
2024-12-02,375.9700012207031
2024-12-03,376.3399963378906
2024-12-04,373.9599914550781
2024-12-05,374.3500061035156
2024-12-06,372.92999267578125
2024-12-09,380.32000732421875
2024-12-10,375.1000061035156
2024-12-11,375.6600036621094
2024-12-12,369.5400085449219
2024-12-13,362.95001220703125
2024-12-16,362.3500061035156
2024-12-17,358.54998779296875
