,LIN
2018-02-26,139.2662811279297
2018-02-27,137.6307830810547
2018-02-28,133.83251953125
2018-03-01,132.1970672607422
2018-03-02,133.54653930664062
2018-03-05,136.50469970703125
2018-03-06,138.06369018554688
2018-03-07,139.3666229248047
2018-03-08,141.86460876464844
2018-03-09,143.85040283203125
2018-03-12,144.76698303222656
2018-03-13,144.1020050048828
2018-03-14,141.55908203125
2018-03-15,139.8787841796875
2018-03-16,138.66575622558594
2018-03-19,134.40658569335938
2018-03-20,134.98167419433594
2018-03-21,136.32054138183594
2018-03-22,131.27056884765625
2018-03-23,128.08969116210938
2018-03-26,131.28855895996094
2018-03-27,129.491455078125
2018-03-28,127.73921203613281
2018-03-29,129.66220092773438
2018-04-02,127.68535614013672
2018-04-03,129.06912231445312
2018-04-04,130.3091278076172
2018-04-05,131.8277587890625
2018-04-06,128.6558074951172
2018-04-09,129.34768676757812
2018-04-10,131.8097381591797
2018-04-11,129.93174743652344
2018-04-12,132.01637268066406
2018-04-13,131.66595458984375
2018-04-16,135.8622283935547
2018-04-17,139.20486450195312
2018-04-18,137.7042999267578
2018-04-19,136.18569946289062
2018-04-20,135.3949432373047
2018-04-23,135.10745239257812
2018-04-24,131.89060974121094
2018-04-25,134.55931091308594
2018-04-26,140.1663360595703
2018-04-27,137.68629455566406
2018-04-30,137.04832458496094
2018-05-01,137.74923706054688
2018-05-02,135.8981475830078
2018-05-03,137.33583068847656
2018-05-04,138.89039611816406
2018-05-07,139.51036071777344
2018-05-08,138.37820434570312
2018-05-09,139.7350311279297
2018-05-10,141.11883544921875
2018-05-11,141.63995361328125
2018-05-14,142.37677001953125
2018-05-15,142.49363708496094
2018-05-16,142.8709716796875
2018-05-17,143.64378356933594
2018-05-18,143.35623168945312
2018-05-21,144.19190979003906
2018-05-22,143.05972290039062
2018-05-23,142.574462890625
2018-05-24,141.5231475830078
2018-05-25,141.1367950439453
2018-05-29,137.7581787109375
2018-05-30,140.61563110351562
2018-05-31,140.408935546875
2018-06-01,141.792724609375
2018-06-04,141.5500946044922
2018-06-05,143.3292694091797
2018-06-06,146.56736755371094
2018-06-07,144.3092498779297
2018-06-08,144.3634796142578
2018-06-11,145.03189086914062
2018-06-12,145.72735595703125
2018-06-13,144.9415740966797
2018-06-14,145.91700744628906
2018-06-15,144.7518768310547
2018-06-18,143.1350860595703
2018-06-19,140.2808380126953
2018-06-20,140.01890563964844
2018-06-21,140.78671264648438
2018-06-22,142.83700561523438
2018-06-25,139.82020568847656
2018-06-26,139.2692413330078
2018-06-27,140.4886016845703
2018-06-28,141.51824951171875
2018-06-29,142.8460235595703
2018-07-02,142.96347045898438
2018-07-03,141.96987915039062
2018-07-05,146.21511840820312
2018-07-06,148.16604614257812
2018-07-09,148.86155700683594
2018-07-10,150.36093139648438
2018-07-11,148.18414306640625
2018-07-12,149.8370361328125
2018-07-13,150.6589813232422
2018-07-16,150.8757781982422
2018-07-17,150.71316528320312
2018-07-18,149.06028747558594
2018-07-19,149.2680206298828
2018-07-20,149.55703735351562
2018-07-23,146.233154296875
2018-07-24,147.5337677001953
2018-07-25,149.76478576660156
2018-07-26,150.3428955078125
2018-07-27,150.32479858398438
2018-07-30,149.3402862548828
2018-07-31,151.29124450683594
2018-08-01,149.46669006347656
2018-08-02,148.05764770507812
2018-08-03,149.06993103027344
2018-08-06,143.39614868164062
2018-08-07,142.5518798828125
2018-08-08,142.57008361816406
2018-08-09,142.6608123779297
2018-08-10,140.51837158203125
2018-08-13,140.09173583984375
2018-08-14,141.01766967773438
2018-08-15,140.37315368652344
2018-08-16,140.28236389160156
2018-08-17,141.6531219482422
2018-08-20,143.69569396972656
2018-08-21,143.7229461669922
2018-08-22,140.72718811035156
2018-08-23,140.61825561523438
2018-08-24,141.8074951171875
2018-08-27,143.4778289794922
2018-08-28,143.75018310546875
2018-08-29,144.79412841796875
2018-08-30,143.33255004882812
2018-08-31,143.6049346923828
2018-09-04,141.78024291992188
2018-09-05,141.74392700195312
2018-09-06,142.22509765625
2018-09-07,140.7362518310547
2018-09-10,141.49884033203125
2018-09-11,142.59727478027344
2018-09-12,142.16152954101562
2018-09-13,144.5127410888672
2018-09-14,142.51556396484375
2018-09-17,143.4505615234375
2018-09-18,143.5867919921875
2018-09-19,149.21511840820312
2018-09-20,150.88548278808594
2018-09-21,151.1487579345703
2018-09-24,148.87925720214844
2018-09-25,148.02587890625
2018-09-26,147.59014892578125
2018-09-27,147.3632049560547
2018-09-28,145.91070556640625
2018-10-01,153.3002471923828
2018-10-02,153.44546508789062
2018-10-03,152.12013244628906
2018-10-04,150.54046630859375
2018-10-05,149.09713745117188
2018-10-08,149.16067504882812
2018-10-09,146.31922912597656
2018-10-10,143.44154357910156
2018-10-11,140.03726196289062
2018-10-12,141.83473205566406
2018-10-15,142.333984375
2018-10-16,145.85623168945312
2018-10-17,145.05740356445312
2018-10-18,146.48265075683594
2018-10-19,145.1118927001953
2018-10-22,151.49371337890625
2018-10-23,149.03358459472656
2018-10-24,146.3646240234375
2018-10-25,149.7870330810547
2018-10-26,149.73257446289062
2018-10-29,150.2318878173828
2018-10-30,149.33314514160156
2018-10-31,150.2136688232422
2018-11-01,147.06365966796875
2018-11-02,145.1028289794922
2018-11-05,147.05455017089844
2018-11-06,150.26815795898438
2018-11-07,151.46649169921875
2018-11-08,150.0593719482422
2018-11-09,146.6279296875
2018-11-12,144.53993225097656
2018-11-13,142.4611053466797
2018-11-14,139.2202606201172
2018-11-15,140.87246704101562
2018-11-16,143.5050811767578
2018-11-19,144.79412841796875
2018-11-20,143.3144073486328
2018-11-21,144.39471435546875
2018-11-23,141.78933715820312
2018-11-26,142.8151397705078
2018-11-27,138.48492431640625
2018-11-28,141.88009643554688
2018-11-29,144.62167358398438
2018-11-30,144.38558959960938
2018-12-03,149.19699096679688
2018-12-04,146.00149536132812
2018-12-06,141.59866333007812
2018-12-07,138.63926696777344
2018-12-10,142.4429473876953
2018-12-11,142.9422607421875
2018-12-12,145.747314453125
2018-12-13,143.51412963867188
2018-12-14,142.4611053466797
2018-12-17,143.5790252685547
2018-12-18,143.8345489501953
2018-12-19,142.21014404296875
2018-12-20,140.58572387695312
2018-12-21,139.72784423828125
2018-12-24,135.18310546875
2018-12-26,139.39019775390625
2018-12-27,142.73944091796875
2018-12-28,142.64816284179688
2018-12-31,142.4017333984375
2019-01-02,143.4603729248047
2019-01-03,138.97955322265625
2019-01-04,142.94020080566406
2019-01-07,142.81248474121094
2019-01-08,144.3273162841797
2019-01-09,144.61024475097656
2019-01-10,147.7039794921875
2019-01-11,146.20729064941406
2019-01-14,144.2086944580078
2019-01-15,143.48779296875
2019-01-16,143.49691772460938
2019-01-17,143.51515197753906
2019-01-18,146.73663330078125
2019-01-22,146.78225708007812
2019-01-23,145.03915405273438
2019-01-24,143.61550903320312
2019-01-25,144.95703125
2019-01-28,144.38211059570312
2019-01-29,147.1290283203125
2019-01-30,148.68043518066406
2019-01-31,148.76258850097656
2019-02-01,151.27218627929688
2019-02-04,149.20977783203125
2019-02-05,150.56954956054688
2019-02-06,149.13674926757812
2019-02-07,146.6453857421875
2019-02-08,147.1290283203125
2019-02-11,147.2476806640625
2019-02-12,152.8875274658203
2019-02-13,152.75062561035156
2019-02-14,151.9475555419922
2019-02-15,153.8092041015625
2019-02-19,153.1886749267578
2019-02-20,155.41542053222656
2019-02-21,156.41932678222656
2019-02-22,158.33575439453125
2019-02-25,159.35784912109375
2019-02-26,158.70989990234375
2019-02-27,159.2483367919922
2019-02-28,158.09848022460938
2019-03-01,153.66323852539062
2019-03-04,153.95529174804688
2019-03-05,153.71798706054688
2019-03-06,154.34764099121094
2019-03-07,153.62757873535156
2019-03-08,155.4530792236328
2019-03-11,157.12266540527344
2019-03-12,158.07669067382812
2019-03-13,159.97555541992188
2019-03-14,159.81044006347656
2019-03-15,161.8469696044922
2019-03-18,160.1223602294922
2019-03-19,159.2325439453125
2019-03-20,162.0304412841797
2019-03-21,160.62692260742188
2019-03-22,155.8199920654297
2019-03-25,155.948486328125
2019-03-26,156.847412109375
2019-03-27,155.47145080566406
2019-03-28,159.3426055908203
2019-03-29,161.3883056640625
2019-04-01,161.98460388183594
2019-04-02,163.30555725097656
2019-04-03,167.6354522705078
2019-04-04,168.6995391845703
2019-04-05,169.36001586914062
2019-04-08,169.56182861328125
2019-04-09,167.7821807861328
2019-04-10,166.05760192871094
2019-04-11,164.98428344726562
2019-04-12,165.44296264648438
2019-04-15,165.2502899169922
2019-04-16,165.69065856933594
2019-04-17,165.03932189941406
2019-04-18,165.48886108398438
2019-04-22,164.11282348632812
2019-04-23,164.50730895996094
2019-04-24,162.9385986328125
2019-04-25,161.7093505859375
2019-04-26,163.52572631835938
2019-04-29,162.4615936279297
2019-04-30,165.36038208007812
2019-05-01,163.55319213867188
2019-05-02,165.57139587402344
2019-05-03,166.00254821777344
2019-05-06,163.86514282226562
2019-05-07,160.14073181152344
2019-05-08,161.94786071777344
2019-05-09,159.02151489257812
2019-05-10,166.58045959472656
2019-05-13,165.74569702148438
2019-05-14,165.96585083007812
2019-05-15,165.91078186035156
2019-05-16,172.13955688476562
2019-05-17,173.37799072265625
2019-05-20,169.94711303710938
2019-05-21,171.79095458984375
2019-05-22,172.68080139160156
2019-05-23,169.781982421875
2019-05-24,172.3321990966797
2019-05-28,169.07562255859375
2019-05-29,167.88308715820312
2019-05-30,168.2500457763672
2019-05-31,166.42041015625
2019-06-03,172.62368774414062
2019-06-04,176.37518310546875
2019-06-05,177.66561889648438
2019-06-06,181.90562438964844
2019-06-07,184.3943328857422
2019-06-10,184.7353515625
2019-06-11,185.076416015625
2019-06-12,185.90597534179688
2019-06-13,186.8738555908203
2019-06-14,186.8461456298828
2019-06-17,185.50965881347656
2019-06-18,188.0536651611328
2019-06-19,184.89202880859375
2019-06-20,186.50511169433594
2019-06-21,186.3115692138672
2019-06-24,187.46371459960938
2019-06-25,186.92909240722656
2019-06-26,184.9012908935547
2019-06-27,183.91502380371094
2019-06-28,185.0856475830078
2019-07-01,187.11346435546875
2019-07-02,187.61119079589844
2019-07-03,187.67575073242188
2019-07-05,186.58810424804688
2019-07-08,185.88754272460938
2019-07-09,185.24234008789062
2019-07-10,185.979736328125
2019-07-11,186.93832397460938
2019-07-12,188.0167694091797
2019-07-15,188.0997314453125
2019-07-16,186.73558044433594
2019-07-17,186.02578735351562
2019-07-18,187.7034149169922
2019-07-19,187.46371459960938
2019-07-22,187.64808654785156
2019-07-23,190.63450622558594
2019-07-24,186.88302612304688
2019-07-25,184.246826171875
2019-07-26,185.23313903808594
2019-07-29,184.13626098632812
2019-07-30,181.1221466064453
2019-07-31,176.31063842773438
2019-08-01,175.51792907714844
2019-08-02,173.0200653076172
2019-08-05,175.7115020751953
2019-08-06,173.98785400390625
2019-08-07,175.84974670410156
2019-08-08,177.53660583496094
2019-08-09,176.94662475585938
2019-08-12,177.1586456298828
2019-08-13,177.80386352539062
2019-08-14,171.11204528808594
2019-08-15,172.03375244140625
2019-08-16,174.01551818847656
2019-08-19,174.31053161621094
2019-08-20,173.00161743164062
2019-08-21,173.96945190429688
2019-08-22,172.48544311523438
2019-08-23,169.84002685546875
2019-08-26,170.44837951660156
2019-08-27,170.28248596191406
2019-08-28,170.4944610595703
2019-08-29,172.9739532470703
2019-08-30,174.94187927246094
2019-09-03,173.3860321044922
2019-09-04,173.691650390625
2019-09-05,173.2656707763672
2019-09-06,175.5067138671875
2019-09-09,171.51539611816406
2019-09-10,171.98776245117188
2019-09-11,173.7379913330078
2019-09-12,177.4051971435547
2019-09-13,177.95150756835938
2019-09-16,174.58065795898438
2019-09-17,178.02561950683594
2019-09-18,178.41453552246094
2019-09-19,179.8777618408203
2019-09-20,179.75733947753906
2019-09-23,179.21095275878906
2019-09-24,177.35887145996094
2019-09-25,178.03488159179688
2019-09-26,178.0812225341797
2019-09-27,177.38661193847656
2019-09-30,179.39620971679688
2019-10-01,174.6084442138672
2019-10-02,170.49673461914062
2019-10-03,170.98753356933594
2019-10-04,172.4136962890625
2019-10-07,174.63624572753906
2019-10-08,170.49673461914062
2019-10-09,173.5341796875
2019-10-10,177.09030151367188
2019-10-11,179.8870086669922
2019-10-14,178.29415893554688
2019-10-15,180.7482452392578
2019-10-16,182.2947540283203
2019-10-17,182.1002655029297
2019-10-18,181.31314086914062
2019-10-21,180.5537872314453
2019-10-22,177.31253051757812
2019-10-23,179.377685546875
2019-10-24,178.72015380859375
2019-10-25,180.58154296875
2019-10-28,182.2206573486328
2019-10-29,184.3876190185547
2019-10-30,184.46170043945312
2019-10-31,183.68385314941406
2019-11-01,184.1005859375
2019-11-04,185.91561889648438
2019-11-05,185.49891662597656
2019-11-06,186.24899291992188
2019-11-07,187.61961364746094
2019-11-08,187.99000549316406
2019-11-11,187.3324737548828
2019-11-12,190.54592895507812
2019-11-13,192.45359802246094
2019-11-14,193.21295166015625
2019-11-15,194.203857421875
2019-11-18,193.64825439453125
2019-11-19,192.09242248535156
2019-11-20,190.93482971191406
2019-11-21,191.00894165039062
2019-11-22,189.75877380371094
2019-11-25,190.71263122558594
2019-11-26,189.9718017578125
2019-11-27,190.76815795898438
2019-11-29,190.96266174316406
2019-12-02,186.58702087402344
2019-12-03,187.8982696533203
2019-12-04,188.55859375
2019-12-05,189.4886016845703
2019-12-06,191.14398193359375
2019-12-09,190.9580078125
2019-12-10,189.67459106445312
2019-12-11,191.24632263183594
2019-12-12,195.2267608642578
2019-12-13,194.41766357421875
2019-12-16,195.31973266601562
2019-12-17,194.98492431640625
2019-12-18,193.748046875
2019-12-19,194.74314880371094
2019-12-20,197.26345825195312
2019-12-23,196.94725036621094
2019-12-24,196.8077392578125
2019-12-26,197.858642578125
2019-12-27,197.40293884277344
2019-12-30,196.6868438720703
2019-12-31,197.99813842773438
2020-01-02,195.98934936523438
2020-01-03,190.8928985595703
2020-01-06,190.0838165283203
2020-01-07,190.49301147460938
2020-01-08,192.8738250732422
2020-01-09,194.2316131591797
2020-01-10,194.44552612304688
2020-01-13,196.9751434326172
2020-01-14,195.26393127441406
2020-01-15,196.64035034179688
2020-01-16,198.1469268798828
2020-01-17,199.1141815185547
2020-01-21,196.9100341796875
2020-01-22,196.30552673339844
2020-01-23,194.94773864746094
2020-01-24,195.29188537597656
2020-01-27,190.5395050048828
2020-01-28,193.32952880859375
2020-01-29,193.65501403808594
2020-01-30,193.65501403808594
2020-01-31,188.91201782226562
2020-02-03,194.7803497314453
2020-02-04,198.55618286132812
2020-02-05,201.56936645507812
2020-02-06,201.57864379882812
2020-02-07,199.1699676513672
2020-02-10,200.36036682128906
2020-02-11,201.0857696533203
2020-02-12,201.99716186523438
2020-02-13,205.77296447753906
2020-02-14,207.05638122558594
2020-02-18,207.90267944335938
2020-02-19,206.90757751464844
2020-02-20,205.71722412109375
2020-02-21,203.0574188232422
2020-02-24,195.81263732910156
2020-02-25,187.53558349609375
2020-02-26,189.17245483398438
2020-02-27,181.30455017089844
2020-02-28,177.6403045654297
2020-03-02,184.28057861328125
2020-03-03,181.71377563476562
2020-03-04,191.14398193359375
2020-03-05,183.6156768798828
