,GIS
2021-05-18,56.317745208740234
2021-05-19,56.02241134643555
2021-05-20,56.2908935546875
2021-05-21,56.496726989746094
2021-05-24,56.425132751464844
2021-05-25,56.24614715576172
2021-05-26,56.22825622558594
2021-05-27,55.73604202270508
2021-05-28,56.255104064941406
2021-06-01,56.076114654541016
2021-06-02,56.81889724731445
2021-06-03,57.0963249206543
2021-06-04,57.30216598510742
2021-06-07,57.02473831176758
2021-06-08,56.5504264831543
2021-06-09,55.59284591674805
2021-06-10,55.995567321777344
2021-06-11,55.95082092285156
2021-06-14,56.067161560058594
2021-06-15,55.61074447631836
2021-06-16,54.72477340698242
2021-06-17,54.68002700805664
2021-06-18,53.48081970214844
2021-06-21,53.820892333984375
2021-06-22,53.8835334777832
2021-06-23,52.98861312866211
2021-06-24,52.93491744995117
2021-06-25,53.3644905090332
2021-06-28,54.18781280517578
2021-06-29,53.72245788574219
2021-06-30,54.52789306640625
2021-07-01,53.892494201660156
2021-07-02,53.892494201660156
2021-07-06,53.55241394042969
2021-07-07,54.04462432861328
2021-07-08,53.84606170654297
2021-07-09,53.88216781616211
2021-07-12,53.49407196044922
2021-07-13,53.36771774291992
2021-07-14,53.49407196044922
2021-07-15,53.954368591308594
2021-07-16,54.198062896728516
2021-07-19,54.811790466308594
2021-07-20,54.08073043823242
2021-07-21,53.241363525390625
2021-07-22,53.06987380981445
2021-07-23,53.61140823364258
2021-07-26,53.5391960144043
2021-07-27,53.74678421020508
2021-07-28,53.087928771972656
2021-07-29,53.169151306152344
2021-07-30,53.1240234375
2021-08-02,53.584320068359375
2021-08-03,53.60237503051758
2021-08-04,52.013893127441406
2021-08-05,51.96876907348633
2021-08-06,52.230499267578125
2021-08-09,52.66371536254883
2021-08-10,52.79008483886719
2021-08-11,53.29551315307617
2021-08-12,53.205257415771484
2021-08-13,54.0085334777832
2021-08-16,54.270267486572266
2021-08-17,54.92912673950195
2021-08-18,53.50309371948242
2021-08-19,54.270267486572266
2021-08-20,54.42369079589844
2021-08-23,53.79191207885742
2021-08-24,52.72690200805664
2021-08-25,52.492244720458984
2021-08-26,51.71604919433594
2021-08-27,52.10414505004883
2021-08-30,51.96876907348633
2021-08-31,52.176353454589844
2021-09-01,52.077064514160156
2021-09-02,52.275634765625
2021-09-03,52.1402473449707
2021-09-07,51.25575637817383
2021-09-08,53.59334945678711
2021-09-09,52.75398254394531
2021-09-10,52.735923767089844
2021-09-13,52.916439056396484
2021-09-14,53.04279708862305
2021-09-15,52.9976692199707
2021-09-16,52.9976692199707
2021-09-17,53.17817687988281
2021-09-20,53.024749755859375
2021-09-21,52.35686111450195
2021-09-22,54.08073043823242
2021-09-23,54.405643463134766
2021-09-24,54.64030838012695
2021-09-27,53.8370361328125
2021-09-28,53.54823303222656
2021-09-29,54.847904205322266
2021-09-30,53.99047088623047
2021-10-01,54.71251678466797
2021-10-04,55.461631774902344
2021-10-05,55.542850494384766
2021-10-06,56.07536697387695
2021-10-07,55.8023567199707
2021-10-08,55.92975616455078
2021-10-11,56.13906478881836
2021-10-12,56.5485725402832
2021-10-13,56.29376220703125
2021-10-14,56.74877166748047
2021-10-15,56.566768646240234
2021-10-18,55.98436737060547
2021-10-19,56.13906478881836
2021-10-20,57.06727600097656
2021-10-21,56.8670768737793
2021-10-22,57.03997802734375
2021-10-25,56.32107162475586
2021-10-26,56.50307083129883
2021-10-27,55.784156799316406
2021-10-28,56.45756912231445
2021-10-29,56.239166259765625
2021-11-01,56.6850700378418
2021-11-02,56.99448013305664
2021-11-03,57.458587646484375
2021-11-04,57.06727600097656
2021-11-05,57.01268005371094
2021-11-08,57.003578186035156
2021-11-09,57.48588943481445
2021-11-10,57.8134880065918
2021-11-11,57.24018478393555
2021-11-12,57.54958724975586
2021-11-15,57.96820068359375
2021-11-16,57.56778335571289
2021-11-17,57.44038391113281
2021-11-18,57.24018478393555
2021-11-19,56.45756912231445
2021-11-22,57.221988677978516
2021-11-23,57.731590270996094
2021-11-24,57.604183197021484
2021-11-26,57.11277770996094
2021-11-29,57.80440139770508
2021-11-30,56.21186447143555
2021-12-01,55.90245056152344
2021-12-02,57.20378494262695
2021-12-03,58.45050811767578
2021-12-06,58.64160919189453
2021-12-07,58.75991439819336
2021-12-08,58.43230056762695
2021-12-09,58.21390914916992
2021-12-10,58.93281555175781
2021-12-13,59.997535705566406
2021-12-14,59.979339599609375
2021-12-15,61.28066635131836
2021-12-16,62.66389465332031
2021-12-17,61.56277084350586
2021-12-20,61.690185546875
2021-12-21,59.20582580566406
2021-12-22,59.78824234008789
2021-12-23,60.05213928222656
2021-12-27,60.11583709716797
2021-12-28,60.87116241455078
2021-12-29,60.98945236206055
2021-12-30,61.01677322387695
2021-12-31,61.31707763671875
2022-01-03,61.2078742980957
2022-01-04,61.78118133544922
2022-01-05,62.60928726196289
2022-01-06,62.32719802856445
2022-01-07,62.86813735961914
2022-01-10,63.05149841308594
2022-01-11,62.831443786621094
2022-01-12,62.64809036254883
2022-01-13,63.17070007324219
2022-01-14,64.08753204345703
2022-01-18,63.50074768066406
2022-01-19,63.399898529052734
2022-01-20,62.78561782836914
2022-01-21,63.28987503051758
2022-01-24,62.84978485107422
2022-01-25,62.65725326538086
2022-01-26,62.16216278076172
2022-01-27,62.66642761230469
2022-01-28,63.61076736450195
2022-01-31,62.968971252441406
2022-02-01,62.57473373413086
2022-02-02,63.05149841308594
2022-02-03,63.3082160949707
2022-02-04,62.27217102050781
2022-02-07,62.473873138427734
2022-02-08,62.73977279663086
2022-02-09,62.50139236450195
2022-02-10,61.50202178955078
2022-02-11,62.40052795410156
2022-02-14,62.00629806518555
2022-02-15,61.42868423461914
2022-02-16,61.208641052246094
2022-02-17,62.15298080444336
2022-02-18,62.48305130004883
2022-02-22,61.74040222167969
2022-02-23,61.52953338623047
2022-02-24,60.10841751098633
2022-02-25,62.336360931396484
2022-02-28,61.82292938232422
2022-03-01,61.26365661621094
2022-03-02,61.85043716430664
2022-03-03,62.593074798583984
2022-03-04,62.45553970336914
2022-03-07,62.04296875
2022-03-08,58.45809555053711
2022-03-09,58.778995513916016
2022-03-10,57.85298538208008
2022-03-11,57.09199905395508
2022-03-14,57.36705017089844
2022-03-15,58.01802062988281
2022-03-16,57.44040298461914
2022-03-17,57.96300506591797
2022-03-18,57.22035598754883
2022-03-21,57.59626388549805
2022-03-22,57.4679069519043
2022-03-23,58.889015197753906
2022-03-24,60.84189987182617
2022-03-25,61.78624725341797
2022-03-28,61.300323486328125
2022-03-29,62.0338020324707
2022-03-30,62.29051208496094
2022-03-31,62.088802337646484
2022-04-01,63.12482833862305
2022-04-04,62.794776916503906
2022-04-05,63.40906524658203
2022-04-06,63.931671142578125
2022-04-07,64.42118835449219
2022-04-08,64.8091049194336
2022-04-11,65.12311553955078
2022-04-12,65.0492172241211
2022-04-13,65.28012084960938
2022-04-14,65.50178527832031
2022-04-18,65.42789459228516
2022-04-19,66.24066925048828
2022-04-20,67.26587677001953
2022-04-21,67.5983657836914
2022-04-22,66.9610824584961
2022-04-25,66.68399810791016
2022-04-26,65.60340118408203
2022-04-27,65.9081802368164
2022-04-28,66.74864196777344
2022-04-29,65.32630920410156
2022-05-02,64.17179870605469
2022-05-03,64.32880401611328
2022-05-04,65.40019989013672
2022-05-05,65.34478759765625
2022-05-06,65.94512176513672
2022-05-09,67.88468933105469
2022-05-10,66.2591323852539
2022-05-11,66.31455993652344
2022-05-12,66.69322204589844
2022-05-13,67.51522827148438
2022-05-16,67.84773254394531
2022-05-17,67.33975982666016
2022-05-18,62.40773010253906
2022-05-19,61.077735900878906
2022-05-20,61.89051055908203
2022-05-23,62.32460021972656
2022-05-24,63.8577880859375
2022-05-25,63.96860885620117
2022-05-26,64.15332794189453
2022-05-27,64.55047607421875
2022-05-31,64.5135269165039
2022-06-01,63.839317321777344
2022-06-02,63.43291473388672
2022-06-03,63.165077209472656
2022-06-06,63.516048431396484
2022-06-07,63.87625503540039
2022-06-08,63.63612747192383
2022-06-09,62.7402229309082
2022-06-10,63.15583419799805
2022-06-13,61.93668746948242
2022-06-14,61.37328338623047
2022-06-15,61.271697998046875
2022-06-16,61.65037536621094
2022-06-17,61.17010498046875
2022-06-21,62.66633987426758
2022-06-22,62.7125129699707
2022-06-23,63.709991455078125
2022-06-24,65.23395538330078
2022-06-27,65.61262512207031
2022-06-28,64.89220428466797
2022-06-29,69.01146697998047
2022-06-30,69.6856918334961
2022-07-01,69.99972534179688
2022-07-05,69.40862274169922
2022-07-06,70.3968734741211
2022-07-07,70.23875427246094
2022-07-08,70.26663970947266
2022-07-11,70.47129821777344
2022-07-12,70.62012481689453
2022-07-13,71.09452819824219
2022-07-14,69.48528289794922
2022-07-15,69.68992614746094
2022-07-18,68.78763580322266
2022-07-19,69.17832946777344
2022-07-20,68.27604675292969
2022-07-21,67.9969711303711
2022-07-22,68.48997497558594
2022-07-25,69.06670379638672
2022-07-26,69.21553802490234
2022-07-27,68.6667251586914
2022-07-28,69.39228057861328
2022-07-29,69.56900787353516
2022-08-01,70.41547393798828
2022-08-02,70.3968734741211
2022-08-03,70.32246398925781
2022-08-04,70.248046875
2022-08-05,70.8526611328125
2022-08-08,71.02940368652344
2022-08-09,71.65262603759766
2022-08-10,72.16424560546875
2022-08-11,71.58750915527344
2022-08-12,71.62472534179688
2022-08-15,71.28985595703125
2022-08-16,72.03400421142578
2022-08-17,71.75495147705078
2022-08-18,72.0898208618164
2022-08-19,72.5270004272461
2022-08-22,72.0898208618164
2022-08-23,72.43399047851562
2022-08-24,72.97349548339844
2022-08-25,72.46189880371094
2022-08-26,70.99219512939453
2022-08-29,71.82937622070312
2022-08-30,71.60612487792969
2022-08-31,71.43870544433594
2022-09-01,71.7735595703125
2022-09-02,71.3642807006836
2022-09-06,70.04341125488281
2022-09-07,70.9549789428711
2022-09-08,70.3503646850586
2022-09-09,70.61080932617188
2022-09-12,70.83406066894531
2022-09-13,69.15972137451172
2022-09-14,69.2248306274414
2022-09-15,69.82945251464844
2022-09-16,69.99688720703125
2022-09-19,70.53641510009766
2022-09-20,70.1457290649414
2022-09-21,74.15486145019531
2022-09-22,75.1408462524414
2022-09-23,73.64324188232422
2022-09-26,73.16883850097656
2022-09-27,72.5270004272461
2022-09-28,73.2897720336914
2022-09-29,72.28516387939453
2022-09-30,71.26195526123047
2022-10-03,73.00141143798828
2022-10-04,73.02001953125
2022-10-05,72.26655578613281
2022-10-06,70.22456359863281
2022-10-07,70.58049011230469
2022-10-10,71.57340240478516
2022-10-11,72.49136352539062
2022-10-12,72.46326446533203
2022-10-13,73.83085632324219
2022-10-14,72.7911148071289
2022-10-17,72.51010131835938
2022-10-18,73.31565856933594
2022-10-19,73.18452453613281
2022-10-20,71.81694793701172
2022-10-21,72.16352844238281
2022-10-24,72.70680236816406
2022-10-25,73.3437728881836
2022-10-26,73.39997100830078
2022-10-27,74.81439971923828
2022-10-28,76.40677642822266
2022-10-31,76.41614532470703
2022-11-01,75.20780181884766
2022-11-02,74.75818634033203
2022-11-03,73.9151611328125
2022-11-04,74.05564880371094
2022-11-07,74.17743682861328
2022-11-08,74.52400207519531
2022-11-09,75.25462341308594
2022-11-10,74.5427474975586
2022-11-11,72.3602294921875
2022-11-14,72.09795379638672
2022-11-15,72.53820037841797
2022-11-16,74.05564880371094
2022-11-17,74.72071075439453
2022-11-18,75.90095520019531
2022-11-21,76.79084014892578
2022-11-22,76.96880340576172
2022-11-23,77.5401840209961
2022-11-25,77.7181625366211
2022-11-28,77.68070220947266
2022-11-29,77.59638214111328
2022-11-30,79.90068817138672
2022-12-01,80.0130844116211
2022-12-02,81.04344940185547
2022-12-05,80.8373794555664
2022-12-06,79.97560119628906
2022-12-07,81.69915771484375
2022-12-08,82.00826263427734
2022-12-09,80.40648651123047
2022-12-12,81.34320068359375
2022-12-13,81.4649658203125
2022-12-14,81.80217742919922
2022-12-15,81.44622802734375
2022-12-16,81.42750549316406
2022-12-19,81.6054916381836
2022-12-20,77.86803436279297
2022-12-21,79.95689392089844
2022-12-22,79.7789077758789
2022-12-23,80.00370788574219
2022-12-27,80.50016784667969
2022-12-28,79.39485931396484
2022-12-29,79.03890228271484
2022-12-30,78.5424575805664
2023-01-03,77.95233917236328
2023-01-04,78.57994079589844
2023-01-05,79.06700897216797
2023-01-06,80.5188980102539
2023-01-09,79.82136535644531
2023-01-10,79.2275161743164
2023-01-11,79.13323974609375
2023-01-12,77.79472351074219
2023-01-13,77.77586364746094
2023-01-17,77.16316223144531
2023-01-18,73.91112518310547
2023-01-19,73.00618743896484
2023-01-20,73.01560974121094
2023-01-23,72.95904541015625
2023-01-24,72.59143829345703
2023-01-25,73.40209197998047
2023-01-26,72.39347839355469
2023-01-27,73.42093658447266
2023-01-30,73.72258758544922
2023-01-31,73.86398315429688
2023-02-01,73.51520538330078
2023-02-02,71.54511260986328
2023-02-03,71.14921569824219
2023-02-06,72.75167846679688
2023-02-07,71.93160247802734
2023-02-08,71.39430236816406
2023-02-09,70.90414428710938
2023-02-10,71.7242202758789
2023-02-13,72.20494842529297
2023-02-14,71.02667999267578
2023-02-15,70.80045318603516
2023-02-16,70.80045318603516
2023-02-17,72.36519622802734
2023-02-21,75.56069946289062
2023-02-22,75.673828125
2023-02-23,75.69268035888672
2023-02-24,76.01316833496094
2023-02-27,76.33364868164062
2023-02-28,74.947998046875
2023-03-01,74.32585906982422
2023-03-02,74.42012786865234
2023-03-03,75.0328369140625
2023-03-06,74.57095336914062
2023-03-07,74.50497436523438
2023-03-08,74.62751007080078
2023-03-09,74.12791442871094
2023-03-10,74.01480102539062
2023-03-13,75.2119369506836
2023-03-14,75.56069946289062
2023-03-15,76.30536651611328
2023-03-16,75.85292053222656
2023-03-17,75.2119369506836
2023-03-20,76.02259063720703
2023-03-21,76.1168441772461
2023-03-22,75.28734588623047
2023-03-23,77.43653106689453
2023-03-24,79.93447875976562
2023-03-27,80.0098876953125
2023-03-28,79.90619659423828
2023-03-29,80.1512680053711
2023-03-30,80.08528900146484
2023-03-31,80.55660247802734
2023-04-03,80.99020385742188
2023-04-04,81.13160705566406
2023-04-05,82.0647964477539
2023-04-06,82.42522430419922
2023-04-10,81.90355682373047
2023-04-11,82.57699584960938
2023-04-12,82.52957916259766
2023-04-13,82.47266387939453
2023-04-14,82.10274505615234
2023-04-17,82.60545349121094
2023-04-18,82.9753646850586
2023-04-19,82.64339447021484
2023-04-20,83.06072998046875
2023-04-21,82.94691467285156
2023-04-24,83.10816192626953
2023-04-25,83.9428482055664
2023-04-26,83.35478210449219
2023-04-27,84.21791076660156
2023-04-28,84.06615447998047
2023-05-01,84.7680435180664
2023-05-02,84.4170913696289
2023-05-03,84.25586700439453
2023-05-04,84.79650115966797
2023-05-05,85.18538665771484
2023-05-08,85.24230194091797
2023-05-09,84.9767074584961
2023-05-10,84.95775604248047
2023-05-11,85.61222076416016
2023-05-12,85.9441909790039
2023-05-15,85.64067840576172
2023-05-16,85.61222076416016
2023-05-17,85.22333526611328
2023-05-18,83.9428482055664
2023-05-19,83.11764526367188
2023-05-22,81.28702545166016
2023-05-23,81.0688705444336
2023-05-24,80.6894760131836
2023-05-25,80.15831756591797
2023-05-26,79.84529876708984
2023-05-30,78.98214721679688
2023-05-31,79.82633209228516
2023-06-01,79.57022857666016
2023-06-02,80.23418426513672
2023-06-05,80.85071563720703
2023-06-06,79.46588897705078
2023-06-07,77.30330657958984
2023-06-08,78.39408111572266
2023-06-09,78.0621109008789
2023-06-12,77.37918853759766
2023-06-13,76.57295227050781
2023-06-14,76.4970703125
2023-06-15,76.55398559570312
2023-06-16,76.55398559570312
2023-06-20,76.48758697509766
2023-06-21,77.1894760131836
2023-06-22,77.11360931396484
2023-06-23,77.13257598876953
2023-06-26,77.64476013183594
2023-06-27,76.73419952392578
2023-06-28,72.76943969726562
2023-06-29,72.3710708618164
2023-06-30,72.7504653930664
2023-07-03,73.14884948730469
2023-07-05,73.32904815673828
2023-07-06,72.49437713623047
2023-07-07,71.85392761230469
2023-07-10,71.49068450927734
2023-07-11,71.76789093017578
2023-07-12,71.64363098144531
2023-07-13,71.49068450927734
2023-07-14,71.70098876953125
2023-07-17,71.0318603515625
2023-07-18,71.0318603515625
2023-07-19,71.89215850830078
2023-07-20,72.99142456054688
2023-07-21,73.60319519042969
2023-07-24,73.84217071533203
2023-07-25,73.51717376708984
2023-07-26,72.39877319335938
2023-07-27,71.69142150878906
2023-07-28,72.12157440185547
2023-07-31,71.4428939819336
2023-08-01,71.06053924560547
2023-08-02,72.12157440185547
2023-08-03,71.23259735107422
2023-08-04,70.34362030029297
2023-08-07,70.21935272216797
2023-08-08,68.21200561523438
2023-08-09,68.9767074584961
2023-08-10,69.18699645996094
2023-08-11,69.4642105102539
2023-08-14,69.08185577392578
2023-08-15,68.53699493408203
2023-08-16,68.19287872314453
2023-08-17,67.18920135498047
2023-08-18,67.11273956298828
2023-08-21,65.7171401977539
2023-08-22,65.42081451416016
2023-08-23,65.13404083251953
2023-08-24,65.00978088378906
2023-08-25,65.35389709472656
2023-08-28,65.52596282958984
2023-08-29,65.46861267089844
2023-08-30,65.26787567138672
2023-08-31,64.67523193359375
2023-09-01,63.32741928100586
2023-09-05,63.18403625488281
2023-09-06,62.96419143676758
2023-09-07,62.123008728027344
2023-09-08,63.231842041015625
2023-09-11,62.98330307006836
2023-09-12,62.600948333740234
2023-09-13,62.381103515625
2023-09-14,63.43257522583008
2023-09-15,62.945068359375
2023-09-18,63.18403625488281
2023-09-19,62.9737434387207
2023-09-20,62.96419143676758
2023-09-21,62.591400146484375
2023-09-22,61.960506439208984
2023-09-25,61.922271728515625
2023-09-26,62.34286117553711
2023-09-27,61.22447967529297
2023-09-28,61.28183364868164
2023-09-29,61.1671257019043
2023-10-02,59.8193244934082
2023-10-03,60.1634407043457
2023-10-04,60.31638717651367
2023-10-05,59.60903549194336
2023-10-06,60.303836822509766
2023-10-09,61.722412109375
2023-10-10,61.046897888183594
2023-10-11,60.53544616699219
2023-10-12,59.37742233276367
2023-10-13,60.834598541259766
2023-10-16,61.037254333496094
2023-10-17,60.776702880859375
2023-10-18,60.98900604248047
2023-10-19,60.66089630126953
2023-10-20,61.02760314941406
2023-10-23,61.017948150634766
2023-10-24,61.42325973510742
2023-10-25,63.35329055786133
2023-10-26,63.44978713989258
2023-10-27,63.01553726196289
2023-10-30,62.56197738647461
2023-10-31,62.9576301574707
2023-11-01,62.822532653808594
2023-11-02,63.92264175415039
2023-11-03,63.44013977050781
2023-11-06,62.938331604003906
2023-11-07,62.822532653808594
2023-11-08,63.00588607788086
2023-11-09,63.23748779296875
2023-11-10,62.99623489379883
2023-11-13,62.880428314208984
2023-11-14,62.870784759521484
2023-11-15,62.4268798828125
2023-11-16,62.74532699584961
2023-11-17,62.49442672729492
2023-11-20,61.8864631652832
2023-11-21,62.39793014526367
2023-11-22,62.600582122802734
2023-11-24,62.89973449707031
2023-11-27,61.355709075927734
2023-11-28,61.2013053894043
2023-11-29,60.40034103393555
2023-11-30,61.43290328979492
2023-12-01,61.8864631652832
2023-12-04,62.677772521972656
2023-12-05,62.2628173828125
2023-12-06,63.58488845825195
2023-12-07,64.06739807128906
2023-12-08,63.17959213256836
2023-12-11,63.76824951171875
2023-12-12,64.4051513671875
2023-12-13,65.4666748046875
2023-12-14,63.999847412109375
2023-12-15,62.938331604003906
2023-12-18,64.0191421508789
2023-12-19,64.37620544433594
2023-12-20,62.079471588134766
2023-12-21,61.96366500854492
2023-12-22,62.253173828125
2023-12-26,62.4365234375
2023-12-27,62.475120544433594
2023-12-28,62.69707489013672
2023-12-29,62.86113357543945
2024-01-02,64.41480255126953
2024-01-03,64.39551544189453
2024-01-04,63.44013977050781
2024-01-05,62.71637725830078
2024-01-08,62.378623962402344
2024-01-09,62.700008392333984
2024-01-10,61.502113342285156
2024-01-11,61.414459228515625
2024-01-12,61.73584747314453
2024-01-16,61.190460205078125
2024-01-17,61.44367599487305
2024-01-18,61.657936096191406
2024-01-19,61.502113342285156
2024-01-22,61.53133010864258
2024-01-23,63.06035614013672
2024-01-24,61.97932052612305
2024-01-25,62.78766632080078
2024-01-26,62.82662582397461
2024-01-29,62.58314895629883
2024-01-30,63.64470291137695
2024-01-31,63.216190338134766
2024-02-01,63.13827133178711
2024-02-02,63.10905456542969
2024-02-05,61.872188568115234
2024-02-06,63.13827133178711
2024-02-07,62.0474967956543
2024-02-08,62.38835906982422
2024-02-09,60.71324920654297
2024-02-12,61.43394088745117
2024-02-13,61.2878532409668
2024-02-14,60.742462158203125
2024-02-15,61.63846206665039
2024-02-16,62.42731857299805
2024-02-20,64.06348419189453
2024-02-21,63.897918701171875
2024-02-22,63.37200927734375
2024-02-23,63.615482330322266
2024-02-26,63.3038330078125
2024-02-27,62.53445053100586
2024-02-28,62.62210464477539
2024-02-29,62.50523376464844
2024-03-01,62.2714958190918
2024-03-04,62.690277099609375
2024-03-05,62.78766632080078
2024-03-06,63.53757095336914
2024-03-07,62.60261917114258
2024-03-08,63.55704879760742
2024-03-11,63.94661331176758
2024-03-12,64.00505065917969
2024-03-13,64.30695343017578
2024-03-14,63.83949279785156
2024-03-15,65.01790618896484
2024-03-18,65.97233581542969
2024-03-19,66.839111328125
2024-03-20,67.61823272705078
2024-03-21,66.96571350097656
2024-03-22,67.29684448242188
2024-03-25,67.33580780029297
2024-03-26,66.55667114257812
2024-03-27,67.84223175048828
2024-03-28,68.14414978027344
2024-04-01,68.29996490478516
2024-04-02,68.71875
2024-04-03,67.18971252441406
2024-04-04,68.54344177246094
2024-04-05,67.96884155273438
2024-04-08,68.17337036132812
2024-04-09,68.92964172363281
2024-04-10,67.62333679199219
2024-04-11,65.8062973022461
2024-04-12,65.02054595947266
2024-04-15,66.12059783935547
2024-04-16,66.63133239746094
2024-04-17,67.28939819335938
2024-04-18,67.85906219482422
2024-04-19,69.16535949707031
2024-04-22,69.9020004272461
2024-04-23,69.55824279785156
2024-04-24,70.33416748046875
2024-04-25,70.10826110839844
2024-04-26,69.56806182861328
2024-04-29,68.978759765625
2024-04-30,69.20465087890625
2024-05-01,68.74302673339844
2024-05-02,69.39126586914062
2024-05-03,68.66445922851562
2024-05-06,67.90817260742188
2024-05-07,68.66445922851562
2024-05-08,68.29122161865234
2024-05-09,69.00821685791016
2024-05-10,69.44037628173828
2024-05-13,69.3814468383789
2024-05-14,69.58769989013672
2024-05-15,68.58587646484375
2024-05-16,70.1279067993164
2024-05-17,69.97075653076172
2024-05-20,70.1573715209961
2024-05-21,69.37162017822266
2024-05-22,69.09661102294922
2024-05-23,67.85906219482422
2024-05-24,67.08314514160156
2024-05-28,65.49200439453125
2024-05-29,65.30538177490234
2024-05-30,65.46253204345703
2024-05-31,67.5251235961914
2024-06-03,66.54293823242188
2024-06-04,66.92598724365234
2024-06-05,66.25810241699219
2024-06-06,66.1893539428711
2024-06-07,66.25810241699219
2024-06-10,65.70808410644531
2024-06-11,65.78665924072266
2024-06-12,64.12676239013672
2024-06-13,64.4410629272461
2024-06-14,64.33302307128906
2024-06-17,65.10894775390625
2024-06-18,65.47235870361328
2024-06-20,65.50182342529297
2024-06-21,65.88487243652344
2024-06-24,66.85723876953125
2024-06-25,66.0616683959961
2024-06-26,63.02671813964844
2024-06-27,62.574913024902344
2024-06-28,62.132930755615234
2024-07-01,62.172218322753906
2024-07-02,62.044532775878906
2024-07-03,61.95614242553711
2024-07-05,61.759700775146484
2024-07-08,61.386474609375
2024-07-09,61.57308578491211
2024-07-10,62.13833999633789
2024-07-11,62.64409255981445
2024-07-12,62.5052604675293
2024-07-15,62.33667755126953
2024-07-16,62.376346588134766
2024-07-17,64.79602813720703
2024-07-18,64.97452545166016
2024-07-19,63.84402084350586
2024-07-22,64.06218719482422
2024-07-23,63.457271575927734
2024-07-24,64.96461486816406
2024-07-25,65.28195190429688
2024-07-26,65.76786804199219
2024-07-29,66.42237854003906
2024-07-30,67.48347473144531
2024-07-31,66.58104705810547
2024-08-01,67.10662841796875
2024-08-02,68.7032241821289
2024-08-05,67.71155548095703
2024-08-06,67.36447143554688
2024-08-07,68.27680969238281
2024-08-08,68.46522521972656
2024-08-09,68.54456329345703
2024-08-12,67.73139190673828
2024-08-13,68.62389373779297
2024-08-14,69.81390380859375
2024-08-15,68.17764282226562
2024-08-16,68.45530700683594
2024-08-19,69.23873138427734
2024-08-20,69.36764526367188
2024-08-21,70.04198455810547
2024-08-22,70.08165740966797
2024-08-23,70.24032592773438
2024-08-26,70.39898681640625
2024-08-27,70.43865966796875
2024-08-28,70.96424865722656
2024-08-29,70.76591491699219
2024-08-30,71.68817138671875
2024-09-03,72.02533721923828
2024-09-04,72.9674301147461
2024-09-05,73.88968658447266
2024-09-06,74.43510437011719
2024-09-09,74.52436065673828
2024-09-10,74.20702362060547
2024-09-11,72.51126098632812
2024-09-12,72.40217590332031
2024-09-13,73.09634399414062
2024-09-16,74.0086898803711
2024-09-17,73.87976837158203
2024-09-18,74.38552856445312
2024-09-19,74.27644348144531
2024-09-20,73.88968658447266
2024-09-23,73.57235717773438
2024-09-24,73.15584564208984
2024-09-25,73.14593505859375
2024-09-26,73.37401580810547
2024-09-27,73.7607650756836
2024-09-30,73.23518371582031
2024-10-01,73.99877166748047
2024-10-02,72.68976593017578
2024-10-03,72.43193054199219
2024-10-04,72.99718475341797
2024-10-07,72.1344223022461
2024-10-08,71.88650512695312
2024-10-09,71.47000122070312
2024-10-10,71.30000305175781
2024-10-11,70.80999755859375
2024-10-14,70.83000183105469
2024-10-15,71.2300033569336
2024-10-16,71.0
2024-10-17,70.68000030517578
2024-10-18,69.93000030517578
2024-10-21,68.7699966430664
2024-10-22,69.08000183105469
2024-10-23,68.58000183105469
2024-10-24,68.61000061035156
2024-10-25,68.30000305175781
2024-10-28,68.2699966430664
2024-10-29,67.94999694824219
2024-10-30,68.22000122070312
2024-10-31,68.0199966430664
2024-11-01,68.23999786376953
2024-11-04,68.08999633789062
2024-11-05,68.30999755859375
2024-11-06,65.98999786376953
2024-11-07,64.94000244140625
2024-11-08,65.5199966430664
2024-11-11,64.0999984741211
2024-11-12,64.26000213623047
2024-11-13,65.2300033569336
2024-11-14,64.70999908447266
2024-11-15,63.209999084472656
2024-11-18,62.880001068115234
2024-11-19,62.779998779296875
2024-11-20,63.79999923706055
2024-11-21,64.12000274658203
2024-11-22,65.0
2024-11-25,65.52999877929688
2024-11-26,65.98999786376953
2024-11-27,66.2300033569336
2024-11-29,66.26000213623047
2024-12-02,67.01000213623047
2024-12-03,66.23999786376953
2024-12-04,65.33999633789062
2024-12-05,65.55000305175781
2024-12-06,65.05999755859375
2024-12-09,65.88999938964844
2024-12-10,66.13999938964844
2024-12-11,65.5
2024-12-12,66.08000183105469
2024-12-13,66.69000244140625
2024-12-16,65.5999984741211
2024-12-17,65.93000030517578
