,SO
2017-12-21,36.81598663330078
2017-12-22,36.07952880859375
2017-12-26,35.7447624206543
2017-12-27,35.7447624206543
2017-12-28,35.91585922241211
2017-12-29,35.77451705932617
2018-01-02,35.090118408203125
2018-01-03,34.889278411865234
2018-01-04,34.74049377441406
2018-01-05,34.79999923706055
2018-01-08,35.11244201660156
2018-01-09,34.673545837402344
2018-01-10,34.18999481201172
2018-01-11,33.661827087402344
2018-01-12,33.356815338134766
2018-01-16,33.2229118347168
2018-01-17,33.51304244995117
2018-01-18,33.401458740234375
2018-01-19,33.05925369262695
2018-01-22,32.76169967651367
2018-01-23,33.081581115722656
2018-01-24,32.79145812988281
2018-01-25,33.19316101074219
2018-01-26,32.96254348754883
2018-01-29,32.72450637817383
2018-01-30,33.32706069946289
2018-01-31,33.55767059326172
2018-02-01,33.01462173461914
2018-02-02,32.858402252197266
2018-02-05,32.52364730834961
2018-02-06,32.35254669189453
2018-02-07,32.24095153808594
2018-02-08,32.28559494018555
2018-02-09,32.97744369506836
2018-02-12,33.23780059814453
2018-02-13,33.19316101074219
2018-02-14,32.41950607299805
2018-02-15,33.14852523803711
2018-02-16,33.11084747314453
2018-02-20,32.764122009277344
2018-02-21,32.349578857421875
2018-02-22,32.424964904785156
2018-02-23,33.21636199951172
2018-02-26,33.18621063232422
2018-02-27,32.711368560791016
2018-02-28,32.45510482788086
2018-03-01,33.14852523803711
2018-03-02,33.31435775756836
2018-03-05,33.796730041503906
2018-03-06,33.23897171020508
2018-03-07,32.91487121582031
2018-03-08,32.718902587890625
2018-03-09,32.98270034790039
2018-03-12,33.02793502807617
2018-03-13,32.854576110839844
2018-03-14,33.2012825012207
2018-03-15,33.11084747314453
2018-03-16,33.30681228637695
2018-03-19,33.291744232177734
2018-03-20,33.05054473876953
2018-03-21,33.088226318359375
2018-03-22,33.02040100097656
2018-03-23,32.4927978515625
2018-03-26,33.02793502807617
2018-03-27,33.56307601928711
2018-03-28,33.64597702026367
2018-03-29,33.661048889160156
2018-04-02,33.3218879699707
2018-04-03,33.291744232177734
2018-04-04,33.75904083251953
2018-04-05,33.92486572265625
2018-04-06,33.75904083251953
2018-04-09,33.743961334228516
2018-04-10,33.38970947265625
2018-04-11,33.51784896850586
2018-04-12,33.02793502807617
2018-04-13,33.11838912963867
2018-04-16,33.9700813293457
2018-04-17,34.53537368774414
2018-04-18,34.24141311645508
2018-04-19,34.36955261230469
2018-04-20,34.0831413269043
2018-04-23,34.09822463989258
2018-04-24,34.4449348449707
2018-04-25,34.69364547729492
2018-04-26,34.73887634277344
2018-04-27,34.9725341796875
2018-04-30,34.761474609375
2018-05-01,34.527835845947266
2018-05-02,34.85947036743164
2018-05-03,34.867000579833984
2018-05-04,34.69364547729492
2018-05-07,34.256492614746094
2018-05-08,33.27666473388672
2018-05-09,33.00531768798828
2018-05-10,33.6987419128418
2018-05-11,33.86456298828125
2018-05-14,33.57814407348633
2018-05-15,33.3218879699707
2018-05-16,33.0806999206543
2018-05-17,32.8771858215332
2018-05-18,32.65556716918945
2018-05-21,33.19816589355469
2018-05-22,33.28223419189453
2018-05-23,33.61849594116211
2018-05-24,33.81719207763672
2018-05-25,34.02353286743164
2018-05-29,33.85539245605469
2018-05-30,34.19166564941406
2018-05-31,34.313941955566406
2018-06-01,33.77899169921875
2018-06-04,33.5726432800293
2018-06-05,33.45036315917969
2018-06-06,32.77784729003906
2018-06-07,32.99946975708008
2018-06-08,33.07588577270508
2018-06-11,32.73963165283203
2018-06-12,33.19816589355469
2018-06-13,33.45800018310547
2018-06-14,33.786624908447266
2018-06-15,33.95476531982422
2018-06-18,34.06174850463867
2018-06-19,34.436222076416016
2018-06-20,34.42856979370117
2018-06-21,34.61198043823242
2018-06-22,35.0093879699707
2018-06-25,35.61314010620117
2018-06-26,35.22338104248047
2018-06-27,35.406803131103516
2018-06-28,35.414432525634766
2018-06-29,35.39150619506836
2018-07-02,35.842403411865234
2018-07-03,35.91883087158203
2018-07-05,36.3467903137207
2018-07-06,36.499637603759766
2018-07-09,35.43735122680664
2018-07-10,36.17866516113281
2018-07-11,36.50727844238281
2018-07-12,36.66777420043945
2018-07-13,36.6524772644043
2018-07-16,36.46142578125
2018-07-17,36.41558074951172
2018-07-18,36.339141845703125
2018-07-19,36.62192153930664
2018-07-20,36.31623458862305
2018-07-23,36.19394302368164
2018-07-24,36.331512451171875
2018-07-25,36.339141845703125
2018-07-26,36.744197845458984
2018-07-27,36.660133361816406
2018-07-30,36.61428451538086
2018-07-31,37.1415901184082
2018-08-01,36.744197845458984
2018-08-02,37.04224395751953
2018-08-03,37.393795013427734
2018-08-06,37.43965148925781
2018-08-07,37.5084342956543
2018-08-08,35.827117919921875
2018-08-09,35.773616790771484
2018-08-10,35.25394821166992
2018-08-13,35.460296630859375
2018-08-14,35.70484161376953
2018-08-15,36.03346252441406
2018-08-16,36.30093765258789
2018-08-17,36.35511779785156
2018-08-20,36.07648849487305
2018-08-21,35.60432815551758
2018-08-22,35.03156661987305
2018-08-23,34.938690185546875
2018-08-24,34.853538513183594
2018-08-27,34.5439453125
2018-08-28,34.31174850463867
2018-08-29,34.47428894042969
2018-08-30,34.20338439941406
2018-08-31,33.88602828979492
2018-09-04,33.97118377685547
2018-09-05,34.567161560058594
2018-09-06,35.41857147216797
2018-09-07,34.31174850463867
2018-09-10,34.33496856689453
2018-09-11,34.187904357910156
2018-09-12,34.14919662475586
2018-09-13,34.28078079223633
2018-09-14,33.97891616821289
2018-09-17,34.35817337036133
2018-09-18,34.66778564453125
2018-09-19,33.824119567871094
2018-09-20,33.506778717041016
2018-09-21,34.06405258178711
2018-09-24,33.92473602294922
2018-09-25,33.07333755493164
2018-09-26,33.0191535949707
2018-09-27,33.46806716918945
2018-09-28,33.74671173095703
2018-10-01,33.421634674072266
2018-10-02,33.615142822265625
2018-10-03,33.11977767944336
2018-10-04,33.26682662963867
2018-10-05,33.831851959228516
2018-10-08,33.9943962097168
2018-10-09,34.14919662475586
2018-10-10,34.009883880615234
2018-10-11,33.70027542114258
2018-10-12,33.73123550415039
2018-10-15,34.22658920288086
2018-10-16,34.4510612487793
2018-10-17,34.29625701904297
2018-10-18,34.288516998291016
2018-10-19,34.884517669677734
2018-10-22,34.80711364746094
2018-10-23,34.62133026123047
2018-10-24,35.61982345581055
2018-10-25,35.039306640625
2018-10-26,34.721961975097656
2018-10-29,35.519203186035156
2018-10-30,35.46501541137695
2018-10-31,34.853538513183594
2018-11-01,34.752925872802734
2018-11-02,34.629085540771484
2018-11-05,35.02382278442383
2018-11-06,35.34891891479492
2018-11-07,36.386077880859375
2018-11-08,36.053260803222656
2018-11-09,36.231285095214844
2018-11-12,36.29320526123047
2018-11-13,36.58732604980469
2018-11-14,36.68795394897461
2018-11-15,36.51765823364258
2018-11-16,36.76070022583008
2018-11-19,36.878299713134766
2018-11-20,36.58038330078125
2018-11-21,35.77287673950195
2018-11-23,35.84343719482422
2018-11-26,35.7885627746582
2018-11-27,36.133514404296875
2018-11-28,36.15702438354492
2018-11-29,36.4863166809082
2018-11-30,37.105648040771484
2018-12-03,37.2310905456543
2018-12-04,37.03508758544922
2018-12-06,36.47062683105469
2018-12-07,36.83125305175781
2018-12-10,37.0194091796875
2018-12-11,37.285972595214844
2018-12-12,36.85477066040039
2018-12-13,37.278114318847656
2018-12-14,37.105648040771484
2018-12-17,36.06295394897461
2018-12-18,35.69447708129883
2018-12-19,35.49848937988281
2018-12-20,35.34952926635742
2018-12-21,35.34952926635742
2018-12-24,33.72670364379883
2018-12-26,34.2127685546875
2018-12-27,34.45579528808594
2018-12-28,34.45579528808594
2018-12-31,34.432281494140625
2019-01-02,34.27548599243164
2019-01-03,34.761558532714844
2019-01-04,35.05162811279297
2019-01-07,34.97323226928711
2019-01-08,35.9688720703125
2019-01-09,35.66313171386719
2019-01-10,36.329505920410156
2019-01-11,36.541194915771484
2019-01-14,36.18838882446289
2019-01-15,36.68230056762695
2019-01-16,36.74502182006836
2019-01-17,36.90180969238281
2019-01-18,37.0194091796875
2019-01-22,36.90180969238281
2019-01-23,37.3016471862793
2019-01-24,37.599552154541016
2019-01-25,37.23892593383789
2019-01-28,37.184051513671875
2019-01-29,37.3016471862793
2019-01-30,37.528995513916016
2019-01-31,38.10129928588867
2019-02-01,38.01506042480469
2019-02-04,38.1091423034668
2019-02-05,38.203216552734375
2019-02-06,38.05426025390625
2019-02-07,38.54033660888672
2019-02-08,38.50896453857422
2019-02-11,38.60303497314453
2019-02-12,38.704952239990234
2019-02-13,38.587371826171875
2019-02-14,38.57168197631836
2019-02-15,38.539939880371094
2019-02-19,38.825653076171875
2019-02-20,39.47645568847656
2019-02-21,39.85740661621094
2019-02-22,39.97645568847656
2019-02-25,39.333587646484375
2019-02-26,39.06375503540039
2019-02-27,39.190738677978516
2019-02-28,39.436771392822266
2019-03-01,39.666927337646484
2019-03-04,39.76216125488281
2019-03-05,39.73836135864258
