,MOS
2021-06-02,34.77483367919922
2021-06-03,34.85873794555664
2021-06-04,33.600128173828125
2021-06-07,33.488250732421875
2021-06-08,33.357730865478516
2021-06-09,32.58392333984375
2021-06-10,32.108455657958984
2021-06-11,32.248291015625
2021-06-14,30.88713836669922
2021-06-15,30.82187271118164
2021-06-16,30.43962860107422
2021-06-17,28.295333862304688
2021-06-18,27.89444923400879
2021-06-21,28.752164840698242
2021-06-22,28.97591781616211
2021-06-23,28.892009735107422
2021-06-24,29.115758895874023
2021-06-25,29.087791442871094
2021-06-28,28.369918823242188
2021-06-29,28.714872360229492
2021-06-30,29.74972915649414
2021-07-01,29.637849807739258
2021-07-02,29.311546325683594
2021-07-06,28.23940086364746
2021-07-07,28.491119384765625
2021-07-08,28.668254852294922
2021-07-09,29.637849807739258
2021-07-12,29.70311164855957
2021-07-13,29.17169952392578
2021-07-14,28.97591781616211
2021-07-15,28.463150024414062
2021-07-16,27.5867862701416
2021-07-19,26.840946197509766
2021-07-20,27.689340591430664
2021-07-21,28.388566970825195
2021-07-22,28.108877182006836
2021-07-23,27.829185485839844
2021-07-26,28.313982009887695
2021-07-27,27.92241668701172
2021-07-28,28.425861358642578
2021-07-29,29.02252769470215
2021-07-30,29.115758895874023
2021-08-02,27.89444923400879
2021-08-03,29.218313217163086
2021-08-04,28.537736892700195
2021-08-05,28.62164878845215
2021-08-06,29.35816192626953
2021-08-09,30.35572052001953
2021-08-10,31.371932983398438
2021-08-11,31.819435119628906
2021-08-12,31.61432647705078
2021-08-13,31.28801918029785
2021-08-16,30.271818161010742
2021-08-17,29.087791442871094
2021-08-18,28.81742286682129
2021-08-19,27.56814193725586
2021-08-20,28.640289306640625
2021-08-23,29.14373207092285
2021-08-24,30.104000091552734
2021-08-25,30.150615692138672
2021-08-26,29.600561141967773
2021-08-27,30.43962860107422
2021-08-30,30.113325119018555
2021-08-31,30.001449584960938
2021-09-01,29.725778579711914
2021-09-02,30.305158615112305
2021-09-03,30.043500900268555
2021-09-07,30.043500900268555
2021-09-08,29.0903263092041
2021-09-09,29.50149917602539
2021-09-10,29.69774055480957
2021-09-13,30.024812698364258
2021-09-14,29.94070816040039
2021-09-15,31.43586540222168
2021-09-16,31.538673400878906
2021-09-17,31.4078426361084
2021-09-20,30.052845001220703
2021-09-21,30.295808792114258
2021-09-22,31.00601577758789
2021-09-23,32.6787223815918
2021-09-24,33.51042175292969
2021-09-27,34.426212310791016
2021-09-28,34.16455078125
2021-09-29,34.09914016723633
2021-09-30,33.37959289550781
2021-10-01,35.323307037353516
2021-10-04,35.76250457763672
2021-10-05,35.99612808227539
2021-10-06,35.846614837646484
2021-10-07,36.94929885864258
2021-10-08,37.752952575683594
2021-10-11,39.17335891723633
2021-10-12,38.73414611816406
2021-10-13,38.06132888793945
2021-10-14,38.67808532714844
2021-10-15,38.75284194946289
2021-10-18,39.12664031982422
2021-10-19,39.07991027832031
2021-10-20,39.68732452392578
2021-10-21,39.40697479248047
2021-10-22,39.25745391845703
2021-10-25,39.64994430541992
2021-10-26,39.12664031982422
2021-10-27,38.46315383911133
2021-10-28,39.12664031982422
2021-10-29,38.84629440307617
2021-11-01,38.743499755859375
2021-11-02,35.17378616333008
2021-11-03,36.893226623535156
2021-11-04,36.257789611816406
2021-11-05,34.902793884277344
2021-11-08,35.24854278564453
2021-11-09,35.05229949951172
2021-11-10,33.71600341796875
2021-11-11,34.39817428588867
2021-11-12,34.94017791748047
2021-11-15,35.40740203857422
2021-11-16,34.6691780090332
2021-11-17,34.00568771362305
2021-11-18,34.40751647949219
2021-11-19,33.87486267089844
2021-11-22,34.02438735961914
2021-11-23,34.34210205078125
2021-11-24,33.96830368041992
2021-11-26,33.005794525146484
2021-11-29,33.669281005859375
2021-11-30,31.977869033813477
2021-12-01,31.486188888549805
2021-12-02,32.44145584106445
2021-12-03,32.22604751586914
2021-12-06,32.28224563598633
2021-12-07,33.593387603759766
2021-12-08,33.73387145996094
2021-12-09,33.46227264404297
2021-12-10,34.408172607421875
2021-12-13,33.593387603759766
2021-12-14,33.537193298339844
2021-12-15,34.07102584838867
2021-12-16,34.155311584472656
2021-12-17,34.14594650268555
2021-12-20,33.28433609008789
2021-12-21,34.960723876953125
2021-12-22,36.262508392333984
2021-12-23,36.69330978393555
2021-12-27,37.46126937866211
2021-12-28,37.33015060424805
2021-12-29,37.42380142211914
2021-12-30,36.72140121459961
2021-12-31,36.79632568359375
2022-01-03,37.63920211791992
2022-01-04,37.929534912109375
2022-01-05,36.52473449707031
2022-01-06,36.90871047973633
2022-01-07,37.62984085083008
2022-01-10,37.49871826171875
2022-01-11,37.79841232299805
2022-01-12,39.25004577636719
2022-01-13,38.96908187866211
2022-01-14,40.48625946044922
2022-01-18,40.84214782714844
2022-01-19,39.27813720703125
2022-01-20,37.95762634277344
2022-01-21,36.815059661865234
2022-01-24,36.62775421142578
2022-01-25,37.86397171020508
2022-01-26,37.339515686035156
2022-01-27,36.9836311340332
2022-01-28,37.24586486816406
2022-01-31,37.4144401550293
2022-02-01,40.82341384887695
2022-02-02,41.366600036621094
2022-02-03,40.21466064453125
2022-02-04,41.04819107055664
2022-02-07,41.6381950378418
2022-02-08,42.078365325927734
2022-02-09,41.92852783203125
2022-02-10,43.005531311035156
2022-02-11,43.89523696899414
2022-02-14,41.788028717041016
2022-02-15,42.687110900878906
2022-02-16,43.352046966552734
2022-02-17,43.09918975830078
2022-02-18,42.1439208984375
2022-02-22,41.38533020019531
2022-02-23,42.33123016357422
2022-02-24,42.47170639038086
2022-02-25,46.38640594482422
2022-02-28,49.10236358642578
2022-03-01,48.5778923034668
2022-03-02,50.457862854003906
2022-03-03,52.24116134643555
2022-03-04,56.15501403808594
2022-03-07,57.384559631347656
2022-03-08,54.615753173828125
2022-03-09,54.174625396728516
2022-03-10,58.370059967041016
2022-03-11,58.116641998291016
2022-03-14,54.53128433227539
2022-03-15,54.84101486206055
2022-03-16,54.033843994140625
2022-03-17,57.347015380859375
2022-03-18,58.26681900024414
2022-03-21,63.072330474853516
2022-03-22,61.645694732666016
2022-03-23,63.75750732421875
2022-03-24,64.35818481445312
2022-03-25,66.9580307006836
2022-03-28,63.79503631591797
2022-03-29,60.49124526977539
2022-03-30,61.49551010131836
2022-03-31,62.41532516479492
2022-04-01,61.83340835571289
2022-04-04,62.884613037109375
2022-04-05,63.58855056762695
2022-04-06,64.94011688232422
2022-04-07,67.12698364257812
2022-04-08,69.32325744628906
2022-04-11,69.37018585205078
2022-04-12,70.84375762939453
2022-04-13,70.4401626586914
2022-04-14,71.37873077392578
2022-04-18,73.34973907470703
2022-04-19,73.190185546875
2022-04-20,71.11591339111328
2022-04-21,64.44264221191406
2022-04-22,62.66874313354492
2022-04-25,59.70283889770508
2022-04-26,59.759151458740234
2022-04-27,60.86668014526367
2022-04-28,61.307796478271484
2022-04-29,58.585933685302734
2022-05-02,58.56717300415039
2022-05-03,63.66362380981445
2022-05-04,62.99725341796875
2022-05-05,60.75404357910156
2022-05-06,60.115814208984375
2022-05-09,52.42887878417969
2022-05-10,54.09954833984375
2022-05-11,55.80774688720703
2022-05-12,55.13197326660156
2022-05-13,58.46392059326172
2022-05-16,59.20539474487305
2022-05-17,61.60814666748047
2022-05-18,57.67551803588867
2022-05-19,57.41271209716797
2022-05-20,54.3905029296875
2022-05-23,57.2531623840332
2022-05-24,54.62514877319336
2022-05-25,56.14563751220703
2022-05-26,55.33845901489258
2022-05-27,56.17379379272461
2022-05-31,58.80180740356445
2022-06-01,55.217247009277344
2022-06-02,56.54381561279297
2022-06-03,56.158077239990234
2022-06-06,56.03577423095703
2022-06-07,53.79659652709961
2022-06-08,53.439083099365234
2022-06-09,50.48488235473633
2022-06-10,50.202632904052734
2022-06-13,48.386837005615234
2022-06-14,49.60990905761719
2022-06-15,50.43783950805664
2022-06-16,47.92582702636719
2022-06-17,47.60594177246094
2022-06-21,48.527957916259766
2022-06-22,47.069671630859375
2022-06-23,42.56310272216797
2022-06-24,43.85203552246094
2022-06-27,45.85600280761719
2022-06-28,46.36405563354492
2022-06-29,45.29151153564453
2022-06-30,44.43535232543945
2022-07-01,44.14368438720703
2022-07-05,41.88570022583008
2022-07-06,41.829254150390625
2022-07-07,42.45960998535156
2022-07-08,42.54428482055664
2022-07-11,42.26203155517578
2022-07-12,42.21499252319336
2022-07-13,43.569793701171875
2022-07-14,41.085994720458984
2022-07-15,42.35611343383789
2022-07-18,43.00529098510742
2022-07-19,45.225643157958984
2022-07-20,45.18800735473633
2022-07-21,45.329139709472656
2022-07-22,44.82109069824219
2022-07-25,47.521263122558594
2022-07-26,46.72156524658203
2022-07-27,48.09517288208008
2022-07-28,47.79410934448242
2022-07-29,49.54404830932617
2022-08-01,48.34919738769531
2022-08-02,49.13008499145508
2022-08-03,49.79808044433594
2022-08-04,48.650264739990234
2022-08-05,49.13008499145508
2022-08-08,49.21476745605469
2022-08-09,50.81416702270508
2022-08-10,50.79535675048828
2022-08-11,51.51979446411133
2022-08-12,51.604461669921875
2022-08-15,50.01446533203125
2022-08-16,51.17168426513672
2022-08-17,51.00233459472656
2022-08-18,51.4915657043457
2022-08-19,50.353172302246094
2022-08-22,52.08429718017578
2022-08-23,53.862464904785156
2022-08-24,57.098899841308594
2022-08-25,58.27494812011719
2022-08-26,58.1150016784668
2022-08-29,56.769622802734375
2022-08-30,53.94712448120117
2022-08-31,50.81538772583008
2022-09-01,49.84379577636719
2022-09-02,51.73039627075195
2022-09-06,50.947444915771484
2022-09-07,50.107913970947266
2022-09-08,51.08893966674805
2022-09-09,53.051002502441406
2022-09-12,49.46647644042969
2022-09-13,49.626834869384766
2022-09-14,50.84368896484375
2022-09-15,50.57012939453125
2022-09-16,49.240081787109375
2022-09-19,51.75868225097656
2022-09-20,51.23044204711914
2022-09-21,50.46636962890625
2022-09-22,49.541934967041016
2022-09-23,45.77818298339844
2022-09-26,43.87272262573242
2022-09-27,45.69328308105469
2022-09-28,46.82524108886719
2022-09-29,45.64612579345703
2022-09-30,45.58952713012695
2022-10-03,46.63657760620117
2022-10-04,49.13631820678711
2022-10-05,48.19301986694336
2022-10-06,48.400550842285156
2022-10-07,48.16471862792969
2022-10-10,49.70229721069336
2022-10-11,46.749778747558594
2022-10-12,47.27802658081055
2022-10-13,49.051422119140625
2022-10-14,44.202884674072266
2022-10-17,45.514060974121094
2022-10-18,47.92890548706055
2022-10-19,47.84400177001953
2022-10-20,48.60807418823242
2022-10-21,50.08905029296875
2022-10-24,49.51363754272461
2022-10-25,50.588993072509766
2022-10-26,50.3154411315918
2022-10-27,50.50410079956055
2022-10-28,50.12678146362305
2022-10-31,50.70219421386719
2022-11-01,51.36250305175781
2022-11-02,48.94765853881836
2022-11-03,46.07061004638672
2022-11-04,46.495086669921875
2022-11-07,47.08936309814453
2022-11-08,49.89095687866211
2022-11-09,46.815818786621094
2022-11-10,50.46636962890625
2022-11-11,49.796627044677734
2022-11-14,50.107913970947266
2022-11-15,49.60796356201172
2022-11-16,47.32518768310547
2022-11-17,47.145957946777344
2022-11-18,46.193233489990234
2022-11-21,45.900814056396484
2022-11-22,47.60817337036133
2022-11-23,47.73080825805664
2022-11-25,48.83447265625
2022-11-28,47.41007995605469
2022-11-29,47.85343551635742
2022-11-30,48.53462219238281
2022-12-01,46.453216552734375
2022-12-02,46.651893615722656
2022-12-05,45.59226989746094
2022-12-06,45.13814163208008
2022-12-07,44.77863311767578
2022-12-08,44.46642303466797
2022-12-09,44.28666305541992
2022-12-12,44.71240234375
2022-12-13,44.49480438232422
2022-12-14,42.962127685546875
2022-12-15,42.85805892944336
2022-12-16,42.914825439453125
2022-12-19,42.13903045654297
2022-12-20,42.89590835571289
2022-12-21,43.3784065246582
2022-12-22,42.318782806396484
2022-12-23,42.70668411254883
2022-12-27,42.19579315185547
2022-12-28,41.098323822021484
2022-12-29,41.0699348449707
2022-12-30,41.50514602661133
2023-01-03,40.33198928833008
2023-01-04,40.9374885559082
2023-01-05,42.28093719482422
2023-01-06,44.210975646972656
2023-01-09,44.65563201904297
2023-01-10,42.413394927978516
2023-01-11,42.78237533569336
2023-01-12,44.4474983215332
2023-01-13,43.82307052612305
2023-01-17,44.70294189453125
2023-01-18,44.5231819152832
2023-01-19,44.20151138305664
2023-01-20,45.421974182128906
2023-01-23,45.7436408996582
2023-01-24,45.847713470458984
2023-01-25,45.507118225097656
2023-01-26,46.528900146484375
2023-01-27,46.84111785888672
2023-01-30,45.885555267333984
2023-01-31,46.8694953918457
2023-02-01,47.17224884033203
2023-02-02,48.10887908935547
2023-02-03,47.72098159790039
2023-02-06,47.43715286254883
2023-02-07,47.35200881958008
2023-02-08,47.31416320800781
2023-02-09,47.30470275878906
2023-02-10,48.53462219238281
2023-02-13,47.522300720214844
2023-02-14,47.27632141113281
2023-02-15,46.945186614990234
2023-02-16,47.683143615722656
2023-02-17,47.162784576416016
2023-02-21,46.22615051269531
2023-02-22,47.493919372558594
2023-02-23,48.723846435546875
2023-02-24,48.73330307006836
2023-02-27,50.15243911743164
2023-02-28,50.32273864746094
2023-03-01,51.528812408447266
2023-03-02,54.130897521972656
2023-03-03,54.263851165771484
2023-03-06,53.390159606933594
2023-03-07,51.424354553222656
2023-03-08,51.60478591918945
2023-03-09,49.89539337158203
2023-03-10,46.60954666137695
2023-03-13,45.18505859375
2023-03-14,44.46904754638672
2023-03-15,42.71242904663086
2023-03-16,42.531044006347656
2023-03-17,41.137203216552734
2023-03-20,41.63364028930664
2023-03-21,43.31387710571289
2023-03-22,41.97732925415039
2023-03-23,41.03219223022461
2023-03-24,40.46893310546875
2023-03-27,41.31859588623047
2023-03-28,41.67182922363281
2023-03-29,43.14204025268555
2023-03-30,43.2088623046875
2023-03-31,43.8007698059082
2023-04-03,44.449954986572266
2023-04-04,44.096717834472656
2023-04-05,44.19218826293945
2023-04-06,41.69091796875
2023-04-10,42.87472152709961
2023-04-11,44.77454376220703
2023-04-12,44.64088439941406
2023-04-13,44.63134002685547
2023-04-14,44.8604621887207
2023-04-17,45.30916213989258
2023-04-18,44.14445114135742
2023-04-19,43.38071060180664
2023-04-20,42.7888069152832
2023-04-21,42.05369567871094
2023-04-24,42.416473388671875
2023-04-25,40.73624038696289
2023-04-26,40.26845169067383
2023-04-27,40.1729850769043
2023-04-28,40.908084869384766
2023-05-01,41.61454391479492
2023-05-02,41.3663330078125
2023-05-03,40.92717742919922
2023-05-04,36.84114074707031
2023-05-05,37.33757781982422
2023-05-08,36.10603713989258
2023-05-09,35.48549270629883
2023-05-10,35.22772979736328
2023-05-11,34.32078170776367
2023-05-12,33.74797821044922
2023-05-15,34.94132614135742
2023-05-16,33.662052154541016
2023-05-17,33.63341522216797
2023-05-18,34.16803741455078
2023-05-19,34.1393928527832
2023-05-22,34.34942626953125
2023-05-23,34.06302261352539
2023-05-24,33.56658172607422
2023-05-25,32.62145233154297
2023-05-26,32.35414123535156
2023-05-30,31.838613510131836
2023-05-31,30.695688247680664
2023-06-01,30.45557975769043
2023-06-02,31.77138328552246
2023-06-05,31.925052642822266
2023-06-06,33.23125076293945
2023-06-07,34.84479522705078
2023-06-08,33.54820251464844
2023-06-09,33.69226837158203
2023-06-12,34.1148567199707
2023-06-13,34.82558059692383
2023-06-14,33.6058235168457
2023-06-15,33.88435363769531
2023-06-16,34.402992248535156
2023-06-20,33.39453125
2023-06-21,34.09564971923828
2023-06-22,33.70186233520508
2023-06-23,32.85667419433594
2023-06-26,32.99114227294922
2023-06-27,33.36571502685547
2023-06-28,32.5877571105957
2023-06-29,33.40413284301758
2023-06-30,33.61542892456055
2023-07-03,34.32615661621094
2023-07-05,33.81711959838867
2023-07-06,33.500179290771484
2023-07-07,35.29620361328125
2023-07-10,34.402992248535156
2023-07-11,35.123321533203125
2023-07-12,34.46062088012695
2023-07-13,34.748748779296875
2023-07-14,34.32615661621094
2023-07-17,34.34536361694336
2023-07-18,36.04534149169922
2023-07-19,36.52556228637695
2023-07-20,37.11143112182617
2023-07-21,37.034603118896484
2023-07-24,37.966224670410156
2023-07-25,38.2159423828125
2023-07-26,38.85943603515625
2023-07-27,38.36000442504883
2023-07-28,38.62893295288086
2023-07-31,39.14756774902344
2023-08-01,38.63853454589844
2023-08-02,39.118751525878906
2023-08-03,39.18598556518555
2023-08-04,39.608585357666016
2023-08-07,40.050384521484375
2023-08-08,40.10800552368164
2023-08-09,40.732295989990234
2023-08-10,39.887107849121094
2023-08-11,40.04077911376953
2023-08-14,39.00350570678711
2023-08-15,37.65888214111328
2023-08-16,37.620460510253906
2023-08-17,37.735721588134766
2023-08-18,37.947017669677734
2023-08-21,37.975826263427734
2023-08-22,37.322731018066406
2023-08-23,36.69844055175781
2023-08-24,37.015384674072266
2023-08-25,37.44758605957031
2023-08-28,36.76567077636719
2023-08-29,37.38035202026367
2023-08-30,37.29391860961914
2023-08-31,37.31312561035156
2023-09-01,38.27356719970703
2023-09-05,37.879783630371094
2023-09-06,36.86618423461914
2023-09-07,35.40852737426758
2023-09-08,36.344905853271484
2023-09-11,35.8236198425293
2023-09-12,36.06494903564453
2023-09-13,35.900848388671875
2023-09-14,37.493648529052734
2023-09-15,37.05924987792969
2023-09-18,36.7599983215332
2023-09-19,37.995628356933594
2023-09-20,35.76569747924805
2023-09-21,35.8236198425293
2023-09-22,34.55902862548828
2023-09-25,34.8582878112793
2023-09-26,34.17289733886719
2023-09-27,33.979827880859375
2023-09-28,34.59764099121094
2023-09-29,34.365962982177734
2023-10-02,33.80606460571289
2023-10-03,32.8117790222168
2023-10-04,32.43528747558594
2023-10-05,32.82142639160156
2023-10-06,32.52216720581055
2023-10-09,34.732791900634766
2023-10-10,35.215457916259766
2023-10-11,34.877593994140625
2023-10-12,34.887245178222656
2023-10-13,35.0996208190918
2023-10-16,35.128578186035156
2023-10-17,35.84292984008789
2023-10-18,35.40852737426758
2023-10-19,35.17684555053711
2023-10-20,34.18254852294922
2023-10-23,32.51251983642578
2023-10-24,32.97587585449219
2023-10-25,32.20361328125
2023-10-26,32.49320602416992
2023-10-27,31.942970275878906
2023-10-30,32.3194465637207
2023-10-31,31.354114532470703
2023-11-01,31.17070198059082
2023-11-02,32.49320602416992
2023-11-03,32.20361328125
2023-11-06,31.354114532470703
2023-11-07,30.823177337646484
2023-11-08,31.634061813354492
2023-11-09,32.454593658447266
2023-11-10,32.47390365600586
2023-11-13,33.30409240722656
2023-11-14,34.665218353271484
2023-11-15,36.01668930053711
2023-11-16,35.50505828857422
2023-11-17,34.89690017700195
2023-11-20,34.95481872558594
2023-11-21,34.674869537353516
2023-11-22,34.76174545288086
2023-11-24,35.147884368896484
2023-11-27,34.75209426879883
2023-11-28,35.02239227294922
2023-11-29,35.157535552978516
2023-11-30,34.64590835571289
2023-12-01,35.62090301513672
2023-12-04,34.8582878112793
2023-12-05,33.93156433105469
2023-12-06,34.057777404785156
2023-12-07,34.863590240478516
2023-12-08,34.64029312133789
2023-12-11,34.84416961669922
2023-12-12,33.75680923461914
2023-12-13,35.397560119628906
2023-12-14,36.0189094543457
2023-12-15,35.552894592285156
2023-12-18,35.92182159423828
2023-12-19,37.03831481933594
2023-12-20,34.931549072265625
2023-12-21,35.2713508605957
2023-12-22,35.15484619140625
2023-12-26,35.34901809692383
2023-12-27,35.48493957519531
2023-12-28,35.057762145996094
2023-12-29,34.6888313293457
2024-01-02,35.41697692871094
2024-01-03,35.58202362060547
2024-01-04,34.67912292480469
2024-01-05,34.484954833984375
2024-01-08,34.358741760253906
2024-01-09,33.19371032714844
2024-01-10,32.68885803222656
2024-01-11,32.39760208129883
2024-01-12,31.824792861938477
2024-01-16,31.426742553710938
2024-01-17,30.698598861694336
2024-01-18,31.18402862548828
2024-01-19,31.164609909057617
2024-01-22,31.067523956298828
2024-01-23,31.271404266357422
2024-01-24,31.028690338134766
2024-01-25,31.11606788635254
2024-01-26,31.290821075439453
2024-01-29,31.18402862548828
2024-01-30,30.85393714904785
2024-01-31,29.815113067626953
2024-02-01,29.9704532623291
2024-02-02,29.960744857788086
2024-02-05,29.057842254638672
2024-02-06,29.465606689453125
2024-02-07,29.485023498535156
2024-02-08,29.213180541992188
2024-02-09,29.048133850097656
2024-02-12,29.698612213134766
2024-02-13,28.650081634521484
2024-02-14,28.688915252685547
2024-02-15,29.2617244720459
2024-02-16,29.65977668762207
2024-02-20,29.475317001342773
2024-02-21,29.34910011291504
2024-02-22,31.281112670898438
2024-02-23,30.56267738342285
2024-02-26,30.718013763427734
2024-02-27,30.310253143310547
2024-02-28,29.989870071411133
2024-02-29,30.252002716064453
2024-03-01,30.70830535888672
2024-03-04,30.37821388244629
2024-03-05,30.32967185974121
2024-03-06,30.740192413330078
2024-03-07,31.20935821533203
2024-03-08,30.877031326293945
2024-03-11,30.93567657470703
2024-03-12,30.652223587036133
2024-03-13,31.22890853881836
2024-03-14,30.916128158569336
2024-03-15,31.375520706176758
2024-03-18,31.492815017700195
2024-03-19,31.434167861938477
2024-03-20,31.541685104370117
2024-03-21,31.316875457763672
2024-03-22,30.476285934448242
2024-03-25,30.583805084228516
2024-03-26,29.811634063720703
2024-03-27,31.287551879882812
2024-03-28,31.727397918701172
2024-04-01,31.698074340820312
2024-04-02,31.385297775268555
2024-04-03,31.81536293029785
2024-04-04,32.0401725769043
2024-04-05,32.20634078979492
2024-04-08,31.82514190673828
2024-04-09,32.5582160949707
2024-04-10,31.942434310913086
2024-04-11,31.355974197387695
2024-04-12,30.417638778686523
2024-04-15,30.261249542236328
2024-04-16,29.733436584472656
2024-04-17,29.606372833251953
2024-04-18,29.78230857849121
2024-04-19,30.300350189208984
2024-04-22,30.04621696472168
2024-04-23,29.723663330078125
2024-04-24,29.80185890197754
2024-04-25,29.59659767150879
2024-04-26,29.567276000976562
2024-04-29,30.163509368896484
2024-04-30,30.68154525756836
2024-05-01,29.254497528076172
2024-05-02,27.768802642822266
2024-05-03,28.0327091217041
2024-05-06,28.384586334228516
2024-05-07,29.205625534057617
2024-05-08,28.90262222290039
2024-05-09,29.21539878845215
2024-05-10,28.765783309936523
2024-05-13,28.795103073120117
2024-05-14,29.401111602783203
2024-05-15,29.52817726135254
2024-05-16,30.075538635253906
2024-05-17,29.919153213500977
2024-05-20,30.08531379699707
2024-05-21,30.163509368896484
2024-05-22,31.03342056274414
2024-05-23,30.339447021484375
2024-05-24,30.280797958374023
2024-05-28,30.427413940429688
2024-05-29,29.10788345336914
2024-05-30,29.381563186645508
2024-05-31,30.2319278717041
2024-06-03,29.899600982666016
2024-06-04,29.07855987548828
2024-06-05,28.482328414916992
2024-06-06,28.610313415527344
2024-06-07,27.842384338378906
2024-06-10,28.314958572387695
2024-06-11,27.852230072021484
2024-06-12,27.645479202270508
2024-06-13,27.153217315673828
2024-06-14,26.739715576171875
2024-06-17,26.483739852905273
2024-06-18,26.739715576171875
2024-06-20,27.29104995727539
2024-06-21,27.36981201171875
2024-06-24,28.6595401763916
2024-06-25,28.905672073364258
2024-06-26,29.141958236694336
2024-06-27,29.063196182250977
2024-06-28,28.452791213989258
2024-07-01,27.52733612060547
2024-07-02,27.34027671813965
2024-07-03,27.123680114746094
2024-07-05,26.75940704345703
2024-07-08,26.64126205444336
2024-07-09,26.49358558654785
2024-07-10,26.41482162475586
2024-07-11,27.655324935913086
2024-07-12,27.950681686401367
2024-07-15,28.403564453125
2024-07-16,29.31917381286621
2024-07-17,30.13633155822754
2024-07-18,29.36840057373047
2024-07-19,29.181337356567383
2024-07-22,28.93520736694336
2024-07-23,28.226348876953125
2024-07-24,28.118051528930664
2024-07-25,28.846599578857422
2024-07-26,29.112422943115234
2024-07-29,28.757991790771484
2024-07-30,29.112422943115234
2024-07-31,29.309328079223633
2024-08-01,28.413410186767578
2024-08-02,26.956310272216797
2024-08-05,26.109621047973633
2024-08-06,26.572345733642578
2024-08-07,26.188383102416992
2024-08-08,26.40497589111328
2024-08-09,26.631418228149414
2024-08-12,26.936620712280273
2024-08-13,27.665170669555664
2024-08-14,27.21228790283203
2024-08-15,27.271360397338867
2024-08-16,27.29104995727539
2024-08-19,27.517492294311523
2024-08-20,26.838167190551758
2024-08-21,27.48795509338379
2024-08-22,27.36981201171875
2024-08-23,28.078670501708984
2024-08-26,28.2066593170166
2024-08-27,28.44294548034668
2024-08-28,28.21650505065918
2024-08-29,28.167280197143555
2024-08-30,28.12789535522461
2024-09-03,27.02522850036621
2024-09-04,26.936620712280273
2024-09-05,26.34133529663086
2024-09-06,25.37895965576172
2024-09-09,24.86304473876953
2024-09-10,24.34713363647461
2024-09-11,24.694381713867188
2024-09-12,24.98210334777832
2024-09-13,26.182592391967773
2024-09-16,25.230138778686523
2024-09-17,25.448408126831055
2024-09-18,25.67660140991211
2024-09-19,26.519920349121094
2024-09-20,25.359115600585938
2024-09-23,25.140846252441406
2024-09-24,25.398801803588867
2024-09-25,25.150768280029297
2024-09-26,26.32149314880371
2024-09-27,26.807641983032227
2024-09-30,26.569528579711914
2024-10-01,26.837406158447266
2024-10-02,26.887014389038086
2024-10-03,26.579450607299805
2024-10-04,26.71834945678711
2024-10-07,25.537702560424805
2024-10-08,25.60715103149414
2024-10-09,25.071395874023438
2024-10-10,26.182592391967773
2024-10-11,25.95440101623535
2024-10-14,25.94447898864746
2024-10-15,25.32935333251953
2024-10-16,25.855186462402344
2024-10-17,25.765893936157227
2024-10-18,26.05361557006836
2024-10-21,25.815502166748047
2024-10-22,26.232200622558594
2024-10-23,26.261964797973633
2024-10-24,26.500078201293945
2024-10-25,26.728271484375
2024-10-28,27.03583526611328
2024-10-29,26.480236053466797
2024-10-30,26.956462860107422
2024-10-31,26.549686431884766
2024-11-01,26.67866325378418
2024-11-04,28.107345581054688
2024-11-05,27.859310150146484
2024-11-06,27.3731632232666
2024-11-07,28.117267608642578
2024-11-08,27.512062072753906
2024-11-11,27.80970573425293
2024-11-12,25.65675926208496
2024-11-13,25.914716720581055
2024-11-14,26.113143920898438
2024-11-15,26.172670364379883
2024-11-18,25.60715103149414
2024-11-19,25.190452575683594
2024-11-20,25.240060806274414
2024-11-21,25.845264434814453
2024-11-22,25.825424194335938
2024-11-25,26.023849487304688
2024-11-26,25.200374603271484
2024-11-27,25.527780532836914
2024-11-29,26.252042770385742
2024-12-02,27.36324119567871
2024-12-03,27.36324119567871
2024-12-04,26.509998321533203
2024-12-05,25.610000610351562
2024-12-06,25.579999923706055
2024-12-09,26.010000228881836
2024-12-10,25.81999969482422
2024-12-11,26.770000457763672
2024-12-12,26.65999984741211
2024-12-13,26.790000915527344
2024-12-16,25.84000015258789
2024-12-17,25.440000534057617
