,LLY
2021-05-25,192.42446899414062
2021-05-26,194.13406372070312
2021-05-27,192.4051513671875
2021-05-28,192.92669677734375
2021-06-01,191.65174865722656
2021-06-02,192.3375244140625
2021-06-03,195.78573608398438
2021-06-04,195.12896728515625
2021-06-07,214.9296417236328
2021-06-08,213.17172241210938
2021-06-09,218.29095458984375
2021-06-10,225.5738067626953
2021-06-11,216.4461212158203
2021-06-14,218.38755798339844
2021-06-15,215.8955841064453
2021-06-16,213.22972106933594
2021-06-17,214.63023376464844
2021-06-18,211.09510803222656
2021-06-21,215.07456970214844
2021-06-22,213.88650512695312
2021-06-23,209.69454956054688
2021-06-24,225.02322387695312
2021-06-25,222.36703491210938
2021-06-28,220.43524169921875
2021-06-29,221.5460205078125
2021-06-30,221.6908721923828
2021-07-01,223.24600219726562
2021-07-02,225.9794464111328
2021-07-06,227.38966369628906
2021-07-07,227.77601623535156
2021-07-08,229.0316619873047
2021-07-09,226.97430419921875
2021-07-12,227.9595184326172
2021-07-13,227.27374267578125
2021-07-14,228.2879180908203
2021-07-15,223.57440185546875
2021-07-16,224.53062438964844
2021-07-19,226.15330505371094
2021-07-20,227.00332641601562
2021-07-21,229.1958465576172
2021-07-22,230.3549346923828
2021-07-23,235.82186889648438
2021-07-26,234.9139404296875
2021-07-27,235.27130126953125
2021-07-28,238.10134887695312
2021-07-29,236.9616241455078
2021-07-30,235.1940460205078
2021-08-02,238.1883087158203
2021-08-03,247.2580108642578
2021-08-04,253.5169219970703
2021-08-05,255.17828369140625
2021-08-06,254.453857421875
2021-08-09,258.0469970703125
2021-08-10,260.2589111328125
2021-08-11,255.09133911132812
2021-08-12,255.30453491210938
2021-08-13,256.0216064453125
2021-08-16,261.5740051269531
2021-08-17,264.2581481933594
2021-08-18,260.197998046875
2021-08-19,262.01971435546875
2021-08-20,262.513916015625
2021-08-23,259.5196838378906
2021-08-24,254.62623596191406
2021-08-25,255.692138671875
2021-08-26,253.22117614746094
2021-08-27,251.69981384277344
2021-08-30,254.18052673339844
2021-08-31,250.2850799560547
2021-09-01,249.42263793945312
2021-09-02,251.52537536621094
2021-09-03,251.48663330078125
2021-09-07,246.90322875976562
2021-09-08,246.94200134277344
2021-09-09,232.56190490722656
2021-09-10,232.07740783691406
2021-09-13,230.5851593017578
2021-09-14,225.8660430908203
2021-09-15,226.48622131347656
2021-09-16,223.87960815429688
2021-09-17,222.96875
2021-09-20,224.46102905273438
2021-09-21,223.03659057617188
2021-09-22,221.22451782226562
2021-09-23,224.98423767089844
2021-09-24,224.49974060058594
2021-09-27,219.38339233398438
2021-09-28,214.73216247558594
2021-09-29,223.22067260742188
2021-09-30,223.88929748535156
2021-10-01,222.47454833984375
2021-10-04,217.8814239501953
2021-10-05,223.77301025390625
2021-10-06,220.78846740722656
2021-10-07,225.9532928466797
2021-10-08,226.68971252441406
2021-10-11,226.4281005859375
2021-10-12,225.56568908691406
2021-10-13,229.11224365234375
2021-10-14,229.35450744628906
2021-10-15,230.50759887695312
2021-10-18,231.5735321044922
2021-10-19,234.80029296875
2021-10-20,236.16661071777344
2021-10-21,233.69564819335938
2021-10-22,236.19569396972656
2021-10-25,237.45538330078125
2021-10-26,240.7403564453125
2021-10-27,242.41671752929688
2021-10-28,245.4981689453125
2021-10-29,246.86447143554688
2021-11-01,241.58338928222656
2021-11-02,248.88970947265625
2021-11-03,258.0080261230469
2021-11-04,262.6011962890625
2021-11-05,256.7870788574219
2021-11-08,252.45567321777344
2021-11-09,253.89947509765625
2021-11-10,256.44793701171875
2021-11-11,254.4906005859375
2021-11-12,252.41986083984375
2021-11-15,251.2338409423828
2021-11-16,250.54360961914062
2021-11-17,253.9073028564453
2021-11-18,254.05307006835938
2021-11-19,253.4405975341797
2021-11-22,253.18783569335938
2021-11-23,254.66554260253906
2021-11-24,254.7044219970703
2021-11-26,253.11978149414062
2021-11-29,247.73410034179688
2021-11-30,241.13314819335938
2021-12-01,242.19281005859375
2021-12-02,240.97763061523438
2021-12-03,238.74168395996094
2021-12-06,239.47076416015625
2021-12-07,238.28475952148438
2021-12-08,237.5167694091797
2021-12-09,236.1362762451172
2021-12-10,237.34176635742188
2021-12-13,241.6094970703125
2021-12-14,242.43585205078125
2021-12-15,267.6146545410156
2021-12-16,271.26995849609375
2021-12-17,259.9735107421875
2021-12-20,256.1432189941406
2021-12-21,257.5042419433594
2021-12-22,259.0791320800781
2021-12-23,265.4953308105469
2021-12-27,270.6575012207031
2021-12-28,268.7326354980469
2021-12-29,270.6672058105469
2021-12-30,269.52978515625
2021-12-31,268.52850341796875
2022-01-03,264.1635437011719
2022-01-04,259.3804931640625
2022-01-05,253.39202880859375
2022-01-06,252.10873413085938
2022-01-07,252.27403259277344
2022-01-10,252.86703491210938
2022-01-11,255.0155487060547
2022-01-12,248.7937469482422
2022-01-13,242.71775817871094
2022-01-14,237.3223114013672
2022-01-18,240.19020080566406
2022-01-19,238.22640991210938
2022-01-20,236.35989379882812
2022-01-21,236.2918701171875
2022-01-24,233.72532653808594
2022-01-25,232.79208374023438
2022-01-26,231.2366485595703
2022-01-27,230.12835693359375
2022-01-28,238.27503967285156
2022-01-31,238.5569305419922
2022-02-01,241.36647033691406
2022-02-02,243.84544372558594
2022-02-03,237.9931182861328
2022-02-04,235.5238494873047
2022-02-07,236.76817321777344
2022-02-08,233.2295379638672
2022-02-09,236.49600219726562
2022-02-10,232.96705627441406
2022-02-11,229.17567443847656
2022-02-14,229.10731506347656
2022-02-15,238.03968811035156
2022-02-16,239.73828125
2022-02-17,235.23793029785156
2022-02-18,234.5936279296875
2022-02-22,233.44171142578125
2022-02-23,232.64122009277344
2022-02-24,237.29774475097656
2022-02-25,244.88291931152344
2022-02-28,244.00430297851562
2022-03-01,243.56503295898438
2022-03-02,248.1239471435547
2022-03-03,252.48764038085938
2022-03-04,256.61700439453125
2022-03-07,255.41624450683594
2022-03-08,253.74696350097656
2022-03-09,256.5389099121094
2022-03-10,259.6920166015625
2022-03-11,259.9654235839844
2022-03-14,262.6011962890625
2022-03-15,268.9075012207031
2022-03-16,269.8642272949219
2022-03-17,278.7184753417969
2022-03-18,280.7978210449219
2022-03-21,282.75018310546875
2022-03-22,278.2400207519531
2022-03-23,277.4299011230469
2022-03-24,280.8465881347656
2022-03-25,282.1449279785156
2022-03-28,284.7221984863281
2022-03-29,281.5299377441406
2022-03-30,282.9942626953125
2022-03-31,279.5579833984375
2022-04-01,285.7081604003906
2022-04-04,284.4878234863281
2022-04-05,285.53240966796875
2022-04-06,298.5648498535156
2022-04-07,301.0932312011719
2022-04-08,304.2756652832031
2022-04-11,301.6105651855469
2022-04-12,300.7515869140625
2022-04-13,295.4702453613281
2022-04-14,294.6795349121094
2022-04-18,291.71185302734375
2022-04-19,289.9449157714844
2022-04-20,285.9522399902344
2022-04-21,282.72088623046875
2022-04-22,272.0997314453125
2022-04-25,278.41583251953125
2022-04-26,276.1021728515625
2022-04-27,278.3084411621094
2022-04-28,290.1986999511719
2022-04-29,285.1809387207031
2022-05-02,282.672119140625
2022-05-03,281.2175598144531
2022-05-04,287.8851013183594
2022-05-05,285.4152526855469
2022-05-06,289.8375244140625
2022-05-09,282.34991455078125
2022-05-10,278.90399169921875
2022-05-11,279.87042236328125
2022-05-12,284.8587646484375
2022-05-13,285.6522216796875
2022-05-16,293.2433776855469
2022-05-17,295.2219543457031
2022-05-18,289.1392517089844
2022-05-19,280.4021301269531
2022-05-20,292.7242431640625
2022-05-23,296.3973388671875
2022-05-24,299.6885070800781
2022-05-25,300.7169494628906
2022-05-26,307.03472900390625
2022-05-27,316.8493957519531
2022-05-31,307.0151062011719
2022-06-01,304.7035217285156
2022-06-02,296.2308654785156
2022-06-03,295.466796875
2022-06-06,297.1417541503906
2022-06-07,305.70263671875
2022-06-08,307.06414794921875
2022-06-09,297.0340881347656
2022-06-10,290.9219665527344
2022-06-13,285.3094177246094
2022-06-14,284.8294372558594
2022-06-15,286.9843444824219
2022-06-16,282.1651916503906
2022-06-17,284.9371643066406
2022-06-21,291.24517822265625
2022-06-22,300.403564453125
2022-06-23,306.3099365234375
2022-06-24,318.9455261230469
2022-06-27,320.5616455078125
2022-06-28,311.1094665527344
2022-06-29,316.37921142578125
2022-06-30,317.583984375
2022-07-01,318.05413818359375
2022-07-05,320.47357177734375
2022-07-06,323.3826599121094
2022-07-07,321.2277526855469
2022-07-08,323.6961364746094
2022-07-11,324.2838439941406
2022-07-12,316.9571228027344
2022-07-13,315.8502502441406
2022-07-14,320.18951416015625
2022-07-15,324.802978515625
2022-07-18,315.1744384765625
2022-07-19,319.51361083984375
2022-07-20,315.4290771484375
2022-07-21,320.2188720703125
2022-07-22,322.0113830566406
2022-07-25,324.7539367675781
2022-07-26,324.7637023925781
2022-07-27,322.1974182128906
2022-07-28,324.0193176269531
2022-07-29,322.93206787109375
2022-08-01,317.5056457519531
2022-08-02,313.6366271972656
2022-08-03,307.39715576171875
2022-08-04,299.52203369140625
2022-08-05,295.1435852050781
2022-08-08,296.29937744140625
2022-08-09,296.8087463378906
2022-08-10,298.3661193847656
2022-08-11,294.9967041015625
2022-08-12,302.75018310546875
2022-08-15,308.5088195800781
2022-08-16,304.9415588378906
2022-08-17,311.3390197753906
2022-08-18,311.2406921386719
2022-08-19,317.18603515625
2022-08-22,317.51031494140625
2022-08-23,309.64874267578125
2022-08-24,313.353515625
2022-08-25,317.5496520996094
2022-08-26,310.10076904296875
2022-08-29,304.78436279296875
2022-08-30,301.7281799316406
2022-08-31,296.0186767578125
2022-09-01,303.78204345703125
2022-09-02,296.116943359375
2022-09-06,301.5119934082031
2022-09-07,306.209228515625
2022-09-08,310.0418395996094
2022-09-09,312.2038269042969
2022-09-12,309.7666931152344
2022-09-13,301.1778259277344
2022-09-14,304.2536926269531
2022-09-15,304.11614990234375
2022-09-16,303.5461730957031
2022-09-19,299.81195068359375
2022-09-20,296.5100402832031
2022-09-21,291.3508605957031
2022-09-22,305.49188232421875
2022-09-23,306.0716857910156
2022-09-26,302.18017578125
2022-09-27,305.71795654296875
2022-09-28,328.5951843261719
2022-09-29,324.30084228515625
2022-09-30,317.75604248046875
2022-10-03,315.98712158203125
2022-10-04,324.1828308105469
2022-10-05,326.0401611328125
2022-10-06,327.18994140625
2022-10-07,321.0087890625
2022-10-10,318.2867126464844
2022-10-11,321.9325256347656
2022-10-12,318.9549255371094
2022-10-13,326.35467529296875
2022-10-14,325.6569519042969
2022-10-17,327.0032043457031
2022-10-18,329.23394775390625
2022-10-19,323.59326171875
2022-10-20,323.3770446777344
2022-10-21,334.8746337890625
2022-10-24,341.88128662109375
2022-10-25,345.2322692871094
2022-10-26,351.6689758300781
2022-10-27,350.1654357910156
2022-10-28,353.6737060546875
2022-10-31,355.8258056640625
2022-11-01,346.4803161621094
2022-11-02,348.8191223144531
2022-11-03,355.42291259765625
2022-11-04,351.22674560546875
2022-11-07,358.7542724609375
2022-11-08,360.31671142578125
2022-11-09,356.9853515625
2022-11-10,362.3410949707031
2022-11-11,346.2051696777344
2022-11-14,350.876220703125
2022-11-15,344.8551330566406
2022-11-16,347.791748046875
2022-11-17,355.517578125
2022-11-18,356.404541015625
2022-11-21,355.9117736816406
2022-11-22,355.6260070800781
2022-11-23,356.4537658691406
2022-11-25,359.9324035644531
2022-11-28,360.4447937011719
2022-11-29,358.65130615234375
2022-11-30,365.677490234375
2022-12-01,364.93841552734375
2022-12-02,369.30389404296875
2022-12-05,363.9135437011719
2022-12-06,363.17449951171875
2022-12-07,366.5545654296875
2022-12-08,366.377197265625
2022-12-09,355.7344055175781
2022-12-12,361.9032897949219
2022-12-13,353.43829345703125
2022-12-14,358.2078857421875
2022-12-15,354.7686767578125
2022-12-16,354.6307067871094
2022-12-19,352.5711669921875
2022-12-20,354.4040832519531
2022-12-21,362.6522216796875
2022-12-22,359.9914855957031
2022-12-23,362.54376220703125
2022-12-27,359.56781005859375
2022-12-28,359.9028015136719
2022-12-29,361.6766052246094
2022-12-30,360.5137634277344
2023-01-03,359.6761169433594
2023-01-04,357.8136901855469
2023-01-05,353.6945495605469
2023-01-06,357.656005859375
2023-01-09,344.7368469238281
2023-01-10,347.6143798828125
2023-01-11,355.162841796875
2023-01-12,353.8916015625
2023-01-13,356.3551940917969
2023-01-17,352.53167724609375
2023-01-18,346.8851318359375
2023-01-19,345.9686279296875
2023-01-20,341.0315856933594
2023-01-23,337.2278137207031
2023-01-24,341.3470153808594
2023-01-25,344.6383361816406
2023-01-26,342.943359375
2023-01-27,337.11944580078125
2023-01-30,335.542724609375
2023-01-31,339.1395568847656
2023-02-01,337.58258056640625
2023-02-02,325.8853759765625
2023-02-03,334.14337158203125
2023-02-06,332.74407958984375
2023-02-07,334.734619140625
2023-02-08,335.7693786621094
2023-02-09,336.8139343261719
2023-02-10,340.095458984375
2023-02-13,345.2985534667969
2023-02-14,343.6080627441406
2023-02-15,331.20074462890625
2023-02-16,322.3623962402344
2023-02-17,324.6658630371094
2023-02-21,323.7860412597656
2023-02-22,325.3282470703125
2023-02-23,323.7958984375
2023-02-24,317.9827880859375
2023-02-27,313.0198669433594
2023-02-28,307.6812744140625
2023-03-01,310.5976867675781
2023-03-02,311.46771240234375
2023-03-03,314.80926513671875
2023-03-06,315.333251953125
2023-03-07,307.0979309082031
2023-03-08,308.98626708984375
2023-03-09,313.2472229003906
2023-03-10,311.4380187988281
2023-03-13,320.80035400390625
2023-03-14,323.35101318359375
2023-03-15,325.7237243652344
2023-03-16,325.78302001953125
2023-03-17,325.43701171875
2023-03-20,329.8067626953125
2023-03-21,327.3154296875
2023-03-22,327.2066650390625
2023-03-23,328.8576965332031
2023-03-24,332.3079833984375
2023-03-27,330.79541015625
2023-03-28,333.81072998046875
2023-03-29,332.05096435546875
2023-03-30,336.816162109375
2023-03-31,339.5151062011719
2023-04-03,346.7518615722656
2023-04-04,350.5877380371094
2023-04-05,358.1211242675781
2023-04-06,364.1023254394531
2023-04-10,362.8269958496094
2023-04-11,359.9006652832031
2023-04-12,364.8536682128906
2023-04-13,370.8843078613281
2023-04-14,370.4691162109375
2023-04-17,368.1161804199219
2023-04-18,365.7038879394531
2023-04-19,366.25750732421875
2023-04-20,370.5481872558594
2023-04-21,380.85955810546875
2023-04-24,378.9910583496094
2023-04-25,380.4641418457031
2023-04-26,371.9915771484375
2023-04-27,385.9114990234375
2023-04-28,391.3587646484375
2023-05-01,401.1956481933594
2023-05-02,399.60400390625
2023-05-03,426.287109375
2023-05-04,423.568359375
2023-05-05,422.9455261230469
2023-05-08,427.79974365234375
2023-05-09,423.50909423828125
2023-05-10,430.96331787109375
2023-05-11,430.5975341796875
2023-05-12,430.607421875
2023-05-15,430.6867370605469
2023-05-16,432.8078918457031
2023-05-17,433.6206970214844
2023-05-18,434.0370178222656
2023-05-19,438.4875183105469
2023-05-22,430.17132568359375
2023-05-23,419.4861755371094
2023-05-24,422.02362060546875
2023-05-25,423.5500793457031
2023-05-26,422.0434875488281
2023-05-30,423.4806823730469
2023-05-31,425.68115234375
2023-06-01,432.6493225097656
2023-06-02,438.43792724609375
2023-06-05,440.3509521484375
2023-06-06,439.1714172363281
2023-06-07,432.5303649902344
2023-06-08,441.7386474609375
2023-06-09,442.11529541015625
2023-06-12,441.3916931152344
2023-06-13,441.798095703125
2023-06-14,443.7805480957031
2023-06-15,449.93585205078125
2023-06-16,443.77056884765625
2023-06-20,447.9732666015625
2023-06-21,449.0140075683594
2023-06-22,453.65283203125
2023-06-23,454.8026428222656
2023-06-26,448.77618408203125
2023-06-27,460.412841796875
2023-06-28,454.66387939453125
2023-06-29,460.4029235839844
2023-06-30,464.8534240722656
2023-07-03,457.3599548339844
2023-07-05,461.602294921875
2023-07-06,459.1341857910156
2023-07-07,448.1021423339844
2023-07-10,449.172607421875
2023-07-11,435.5238037109375
2023-07-12,436.7231750488281
2023-07-13,430.87506103515625
2023-07-14,445.50518798828125
2023-07-17,443.20562744140625
2023-07-18,447.22991943359375
2023-07-19,449.569091796875
2023-07-20,459.73883056640625
2023-07-21,457.9745178222656
2023-07-24,455.2784118652344
2023-07-25,453.5140686035156
2023-07-26,449.598876953125
2023-07-27,450.98651123046875
2023-07-28,454.4458312988281
2023-07-31,450.5503845214844
2023-08-01,449.1032409667969
2023-08-02,450.4810485839844
2023-08-03,445.2078552246094
2023-08-04,445.534912109375
2023-08-07,450.08453369140625
2023-08-08,517.0104370117188
2023-08-09,521.5997314453125
2023-08-10,516.752685546875
2023-08-11,523.6317138671875
2023-08-14,534.4092407226562
2023-08-15,542.9717407226562
2023-08-16,542.5941772460938
2023-08-17,534.0714721679688
2023-08-18,542.7830200195312
2023-08-21,546.3787841796875
2023-08-22,549.9646606445312
2023-08-23,549.666748046875
2023-08-24,544.3424682617188
2023-08-25,549.9547729492188
2023-08-28,550.2229614257812
2023-08-29,550.203125
2023-08-30,544.33251953125
2023-08-31,550.5011596679688
2023-09-01,553.3916625976562
2023-09-05,554.4645385742188
2023-09-06,556.2127075195312
2023-09-07,569.4041137695312
2023-09-08,582.5458374023438
2023-09-11,591.5850830078125
2023-09-12,595.300048828125
2023-09-13,594.8829345703125
2023-09-14,587.6614379882812
2023-09-15,571.8178100585938
2023-09-18,567.4672241210938
2023-09-19,571.1226196289062
2023-09-20,565.8380126953125
2023-09-21,546.458251953125
2023-09-22,546.865478515625
2023-09-25,548.6038208007812
2023-09-26,546.3390502929688
2023-09-27,546.0908203125
2023-09-28,540.816162109375
2023-09-29,533.5450439453125
2023-10-02,534.6973266601562
2023-10-03,521.6847534179688
2023-10-04,527.9129028320312
2023-10-05,537.865966796875
2023-10-06,561.4475708007812
2023-10-09,567.9439086914062
2023-10-10,575.4435424804688
2023-10-11,601.240234375
2023-10-12,606.4254150390625
2023-10-13,605.1340942382812
2023-10-16,612.5243530273438
2023-10-17,604.2499389648438
2023-10-18,603.1870727539062
2023-10-19,586.8568115234375
2023-10-20,580.7379760742188
2023-10-23,572.80126953125
2023-10-24,588.4759521484375
2023-10-25,582.5458374023438
2023-10-26,564.3082885742188
2023-10-27,556.4908447265625
2023-10-30,561.934326171875
2023-10-31,550.23291015625
2023-11-01,550.7593994140625
2023-11-02,576.4169311523438
2023-11-03,564.0203247070312
2023-11-06,591.2174682617188
2023-11-07,595.9259033203125
2023-11-08,614.9977416992188
2023-11-09,587.3734130859375
2023-11-10,593.7207641601562
2023-11-13,608.62060546875
2023-11-14,607.8643188476562
2023-11-15,585.6920776367188
2023-11-16,585.9010620117188
2023-11-17,588.8468627929688
2023-11-20,594.708251953125
2023-11-21,589.732421875
2023-11-22,592.21044921875
2023-11-24,598.1913452148438
2023-11-27,588.667724609375
2023-11-28,588.7373046875
2023-11-29,588.9959716796875
2023-11-30,588.1799926757812
2023-12-01,581.2138671875
2023-12-04,582.845947265625
2023-12-05,585.3040161132812
2023-12-06,586.398681640625
2023-12-07,585.4234008789062
2023-12-08,595.1560668945312
2023-12-11,581.2138671875
2023-12-12,581.9304809570312
2023-12-13,594.6087646484375
2023-12-14,570.89404296875
2023-12-15,569.2719116210938
2023-12-18,576.9546508789062
2023-12-19,577.0043334960938
2023-12-20,567.4508056640625
2023-12-21,569.2321166992188
2023-12-22,567.6299438476562
2023-12-26,567.9085693359375
2023-12-27,578.6961669921875
2023-12-28,578.0392456054688
2023-12-29,580.0993041992188
2024-01-02,589.33447265625
2024-01-03,614.7110595703125
2024-01-04,611.5264892578125
2024-01-05,615.556884765625
2024-01-08,623.000732421875
2024-01-09,622.453369140625
2024-01-10,627.1405639648438
2024-01-11,632.6438598632812
2024-01-12,639.8089599609375
2024-01-16,631.4993896484375
2024-01-17,625.8667602539062
2024-01-18,620.3336181640625
2024-01-19,625.5383911132812
2024-01-22,627.8272094726562
2024-01-23,626.633056640625
2024-01-24,630.6336059570312
2024-01-25,624.5830688476562
2024-01-26,636.15673828125
2024-01-29,641.87890625
2024-01-30,641.8590087890625
2024-01-31,642.4859008789062
2024-02-01,657.2342529296875
2024-02-02,664.4193725585938
2024-02-05,702.7827758789062
2024-02-06,701.618408203125
2024-02-07,721.8699951171875
2024-02-08,732.1201171875
2024-02-09,736.5784301757812
2024-02-12,733.6925048828125
2024-02-13,739.3748168945312
2024-02-14,754.9664306640625
2024-02-15,755.4349975585938
2024-02-16,779.6398315429688
2024-02-20,753.321533203125
2024-02-21,743.6017456054688
2024-02-22,767.25830078125
2024-02-23,767.1585693359375
2024-02-26,769.53125
2024-02-27,762.6326293945312
2024-02-28,755.29541015625
2024-02-29,751.3477172851562
2024-03-01,779.69970703125
2024-03-04,789.8282470703125
2024-03-05,775.1837158203125
2024-03-06,777.35693359375
2024-03-07,777.7457275390625
2024-03-08,759.781494140625
2024-03-11,732.097412109375
2024-03-12,752.61376953125
2024-03-13,755.494873046875
2024-03-14,758.3758544921875
2024-03-15,751.836181640625
2024-03-18,760.2999267578125
2024-03-19,770.3886108398438
2024-03-20,770.4683227539062
2024-03-21,767.8764038085938
2024-03-22,768.2252807617188
2024-03-25,770.7474975585938
2024-03-26,772.5020751953125
2024-03-27,775.7718505859375
2024-03-28,775.5526123046875
2024-04-01,758.1964111328125
2024-04-02,761.5958862304688
2024-04-03,773.588623046875
2024-04-04,765.7031860351562
2024-04-05,781.7832641601562
2024-04-08,774.8845825195312
2024-04-09,754.8966064453125
2024-04-10,759.6219482421875
2024-04-11,757.2394409179688
2024-04-12,749.3140258789062
2024-04-15,748.4467163085938
2024-04-16,744.42919921875
2024-04-17,748.4467163085938
2024-04-18,743.6416625976562
2024-04-19,724.0624389648438
2024-04-22,729.06689453125
2024-04-23,743.3824462890625
2024-04-24,729.9342041015625
2024-04-25,722.6268920898438
2024-04-26,731.2401123046875
2024-04-29,734.918701171875
2024-04-30,778.6828002929688
2024-05-01,774.3462524414062
2024-05-02,753.5707397460938
2024-05-03,732.695556640625
2024-05-06,764.3074951171875
2024-05-07,775.3631591796875
2024-05-08,772.6016845703125
2024-05-09,769.162353515625
2024-05-10,757.6481323242188
2024-05-13,755.3552856445312
2024-05-14,761.6157836914062
2024-05-15,785.921875
2024-05-16,770.0440063476562
2024-05-17,768.9255981445312
2024-05-20,782.087158203125
2024-05-21,802.0492553710938
2024-05-22,801.7896118164062
2024-05-23,807.3219604492188
2024-05-24,806.3033447265625
2024-05-28,806.7327270507812
2024-05-29,810.3976440429688
2024-05-30,813.9227294921875
2024-05-31,819.1953735351562
2024-06-03,830.10009765625
2024-06-04,831.4282836914062
2024-06-05,830.5994262695312
2024-06-06,836.1216430664062
2024-06-07,848.803955078125
2024-06-10,863.7930297851562
2024-06-11,864.6118774414062
2024-06-12,866.0897827148438
2024-06-13,882.0974731445312
2024-06-14,877.2242431640625
2024-06-17,883.7750854492188
2024-06-18,890.2161254882812
2024-06-20,884.7537231445312
2024-06-21,882.6466674804688
2024-06-24,888.8679809570312
2024-06-25,903.3477172851562
2024-06-26,900.00244140625
2024-06-27,907.7715454101562
2024-06-28,904.11669921875
2024-07-01,913.0941162109375
2024-07-02,905.44482421875
2024-07-03,896.8468017578125
2024-07-05,913.2938842773438
2024-07-08,916.7190551757812
2024-07-09,931.1988525390625
2024-07-10,938.4686889648438
2024-07-11,932.8365478515625
2024-07-12,947.07666015625
2024-07-15,949.1337890625
2024-07-16,940.2861328125
2024-07-17,904.326416015625
2024-07-18,847.7155151367188
2024-07-19,856.2734985351562
2024-07-22,864.7616577148438
2024-07-23,877.064453125
2024-07-24,858.68017578125
2024-07-25,820.044189453125
2024-07-26,803.4972534179688
2024-07-29,806.662841796875
2024-07-30,789.107421875
2024-07-31,803.1477661132812
2024-08-01,831.2784423828125
2024-08-02,803.3375244140625
2024-08-05,774.1782836914062
2024-08-06,792.0732421875
2024-08-07,771.0626220703125
2024-08-08,844.1304931640625
2024-08-09,890.435791015625
2024-08-12,883.14599609375
2024-08-13,906.782958984375
2024-08-14,930.3800048828125
2024-08-15,931.5800170898438
2024-08-16,922.1199951171875
2024-08-19,921.8099975585938
2024-08-20,949.969970703125
2024-08-21,951.969970703125
2024-08-22,954.1699829101562
2024-08-23,952.739990234375
2024-08-26,950.530029296875
2024-08-27,954.47998046875
2024-08-28,948.9400024414062
2024-08-29,940.2000122070312
2024-08-30,960.02001953125
2024-09-03,956.530029296875
2024-09-04,946.3099975585938
2024-09-05,912.75
2024-09-06,902.7100219726562
2024-09-09,908.27001953125
2024-09-10,901.25
2024-09-11,920.8900146484375
2024-09-12,935.02001953125
2024-09-13,923.7100219726562
2024-09-16,923.5399780273438
2024-09-17,906.1799926757812
2024-09-18,904.969970703125
2024-09-19,915.0399780273438
2024-09-20,921.489990234375
2024-09-23,918.52001953125
2024-09-24,924.4299926757812
2024-09-25,924.5599975585938
2024-09-26,909.3200073242188
2024-09-27,877.7899780273438
2024-09-30,885.9400024414062
2024-10-01,884.47998046875
2024-10-02,891.0700073242188
2024-10-03,885.5499877929688
2024-10-04,887.1599731445312
2024-10-07,898.4000244140625
2024-10-08,913.719970703125
2024-10-09,919.739990234375
2024-10-10,910.6900024414062
2024-10-11,932.0599975585938
2024-10-14,929.510009765625
2024-10-15,913.3200073242188
2024-10-16,916.4199829101562
2024-10-17,917.1199951171875
2024-10-18,917.969970703125
2024-10-21,906.1300048828125
2024-10-22,909.1500244140625
2024-10-23,903.25
2024-10-24,891.3200073242188
2024-10-25,892.7000122070312
2024-10-28,895.5900268554688
2024-10-29,903.5800170898438
2024-10-30,846.8300170898438
2024-10-31,829.739990234375
2024-11-01,818.9299926757812
2024-11-04,806.1400146484375
2024-11-05,806.0599975585938
2024-11-06,776.3800048828125
2024-11-07,797.4500122070312
2024-11-08,831.5399780273438
2024-11-11,832.4400024414062
2024-11-12,818.8599853515625
2024-11-13,811.8099975585938
2024-11-14,786.22998046875
2024-11-15,746.2000122070312
2024-11-18,727.2000122070312
2024-11-19,729.72998046875
2024-11-20,753.4099731445312
2024-11-21,749.9199829101562
2024-11-22,748.010009765625
2024-11-25,755.0
2024-11-26,789.3200073242188
2024-11-27,788.1900024414062
2024-11-29,795.3499755859375
2024-12-02,799.7999877929688
2024-12-03,813.3300170898438
2024-12-04,829.8400268554688
2024-12-05,825.6199951171875
2024-12-06,826.7100219726562
2024-12-09,803.5800170898438
2024-12-10,799.5800170898438
2024-12-11,796.030029296875
2024-12-12,782.3499755859375
2024-12-13,789.1199951171875
2024-12-16,779.0
2024-12-17,778.6199951171875
