,T
2021-05-17,18.515398025512695
2021-05-18,17.44118309020996
2021-05-19,17.092952728271484
2021-05-20,17.494306564331055
2021-05-21,17.712690353393555
2021-05-24,17.55923080444336
2021-05-25,17.423480987548828
2021-05-26,17.44118309020996
2021-05-27,17.53561782836914
2021-05-28,17.370359420776367
2021-06-01,17.305431365966797
2021-06-02,17.476600646972656
2021-06-03,17.2523136138916
2021-06-04,17.275922775268555
2021-06-07,17.16377830505371
2021-06-08,17.104759216308594
2021-06-09,17.122461318969727
2021-06-10,17.22279930114746
2021-06-11,17.305431365966797
2021-06-14,17.169679641723633
2021-06-15,17.281822204589844
2021-06-16,17.151975631713867
2021-06-17,16.963102340698242
2021-06-18,16.90997886657715
2021-06-21,17.07524299621582
2021-06-22,16.986709594726562
2021-06-23,16.90997886657715
2021-06-24,16.992612838745117
2021-06-25,17.0516357421875
2021-06-28,16.986709594726562
2021-06-29,16.91588592529297
2021-06-30,16.986709594726562
2021-07-01,17.18148422241211
2021-07-02,17.2523136138916
2021-07-06,17.12836265563965
2021-07-07,17.07524299621582
2021-07-08,17.038049697875977
2021-07-09,17.201295852661133
2021-07-12,17.219432830810547
2021-07-13,17.09246253967285
2021-07-14,17.086416244506836
2021-07-15,17.1892032623291
2021-07-16,17.13478660583496
2021-07-19,16.802249908447266
2021-07-20,16.874801635742188
2021-07-21,16.868755340576172
2021-07-22,16.93526268005371
2021-07-23,17.019912719726562
2021-07-26,17.038049697875977
2021-07-27,17.050140380859375
2021-07-28,16.93526268005371
2021-07-29,17.104557037353516
2021-07-30,16.959447860717773
2021-08-02,16.995729446411133
2021-08-03,17.04409408569336
2021-08-04,16.838525772094727
2021-08-05,16.892940521240234
2021-08-06,16.905031204223633
2021-08-09,16.838525772094727
2021-08-10,16.983633041381836
2021-08-11,17.025957107543945
2021-08-12,16.941307067871094
2021-08-13,17.04409408569336
2021-08-16,17.050140380859375
2021-08-17,17.04409408569336
2021-08-18,16.826433181762695
2021-08-19,16.645051956176758
2021-08-20,16.66923713684082
2021-08-23,16.638999938964844
2021-08-24,16.5966796875
2021-08-25,16.58458709716797
2021-08-26,16.336694717407227
2021-08-27,16.4032039642334
2021-08-30,16.463665008544922
2021-08-31,16.578540802001953
2021-09-01,16.43947982788086
2021-09-02,16.7115535736084
2021-09-03,16.663188934326172
2021-09-07,16.578540802001953
2021-09-08,16.687368392944336
2021-09-09,16.578540802001953
2021-09-10,16.433435440063477
2021-09-13,16.638999938964844
2021-09-14,16.524126052856445
2021-09-15,16.66923713684082
2021-09-16,16.687368392944336
2021-09-17,16.645051956176758
2021-09-20,16.451574325561523
2021-09-21,16.3004150390625
2021-09-22,16.330652236938477
2021-09-23,16.43947982788086
2021-09-24,16.4032039642334
2021-09-27,16.566450119018555
2021-09-28,16.469707489013672
2021-09-29,16.566450119018555
2021-09-30,16.330652236938477
2021-10-01,16.421344757080078
2021-10-04,16.475751876831055
2021-10-05,16.536218643188477
2021-10-06,16.51203155517578
2021-10-07,16.802608489990234
2021-10-08,16.6041259765625
2021-10-11,16.145145416259766
2021-10-12,15.772994041442871
2021-10-13,15.692360877990723
2021-10-14,15.890837669372559
2021-10-15,15.940457344055176
2021-10-18,15.710967063903809
2021-10-19,15.872233390808105
2021-10-20,16.07071304321289
2021-10-21,15.97767448425293
2021-10-22,15.810205459594727
2021-10-25,15.903244018554688
2021-10-26,15.735774040222168
2021-10-27,15.543499946594238
2021-10-28,15.847418785095215
2021-10-29,15.667548179626465
2021-11-01,15.735774040222168
2021-11-02,15.648940086364746
2021-11-03,15.617927551269531
2021-11-04,15.382230758666992
2021-11-05,15.56830883026123
2021-11-08,15.43185043334961
2021-11-09,15.326407432556152
2021-11-10,15.475272178649902
2021-11-11,15.456663131713867
2021-11-12,15.469066619873047
2021-11-15,15.382230758666992
2021-11-16,15.29539966583252
2021-11-17,15.29539966583252
2021-11-18,15.127928733825684
2021-11-19,14.966665267944336
2021-11-22,15.320205688476562
2021-11-23,15.357423782348633
2021-11-24,15.177549362182617
2021-11-26,15.02248764038086
2021-11-29,14.817805290222168
2021-11-30,14.160337448120117
2021-12-01,13.788186073303223
2021-12-02,14.296794891357422
2021-12-03,14.551095008850098
2021-12-06,14.439455032348633
2021-12-07,14.315400123596191
2021-12-08,14.371221542358398
2021-12-09,14.228565216064453
2021-12-10,14.166543006896973
2021-12-13,13.918440818786621
2021-12-14,13.825401306152344
2021-12-15,13.750971794128418
2021-12-16,14.706157684326172
2021-12-17,14.749576568603516
2021-12-20,15.003881454467773
2021-12-21,15.177549362182617
2021-12-22,15.369830131530762
2021-12-23,15.42564868927002
2021-12-27,15.369830131530762
2021-12-28,15.394638061523438
2021-12-29,15.28299331665039
2021-12-30,15.369830131530762
2021-12-31,15.2581787109375
2022-01-03,15.772994041442871
2022-01-04,15.903244018554688
2022-01-05,16.256784439086914
2022-01-06,16.19476318359375
2022-01-07,16.748023986816406
2022-01-10,16.856327056884766
2022-01-11,16.77988052368164
2022-01-12,16.84995460510254
2022-01-13,17.072919845581055
2022-01-14,17.315000534057617
2022-01-18,17.397815704345703
2022-01-19,17.378705978393555
2022-01-20,17.213071823120117
2022-01-21,16.95188331604004
2022-01-24,16.77988052368164
2022-01-25,16.869064331054688
2022-01-26,15.448444366455078
2022-01-27,15.365631103515625
2022-01-28,16.060014724731445
2022-01-31,16.244760513305664
2022-02-01,15.556744575500488
2022-02-02,15.633187294006348
2022-02-03,15.6459321975708
2022-02-04,15.3401460647583
2022-02-07,15.244589805603027
2022-02-08,15.250964164733887
2022-02-09,15.607708930969238
2022-02-10,15.448444366455078
2022-02-11,15.372002601623535
2022-02-14,15.321037292480469
2022-02-15,15.505779266357422
2022-02-16,15.250964164733887
2022-02-17,15.136289596557617
2022-02-18,15.206369400024414
2022-02-22,15.129924774169922
2022-02-23,14.977029800415039
2022-02-24,14.798654556274414
2022-02-25,15.231850624084473
2022-02-28,15.091697692871094
2022-03-01,14.98976993560791
2022-03-02,15.17451286315918
2022-03-03,15.231850624084473
2022-03-04,15.206369400024414
2022-03-07,15.015253067016602
2022-03-08,14.652134895324707
2022-03-09,14.817768096923828
2022-03-10,14.773175239562988
2022-03-11,14.773175239562988
2022-03-14,14.582059860229492
2022-03-15,14.709470748901367
2022-03-16,14.773175239562988
2022-03-17,14.773175239562988
2022-03-18,14.792282104492188
2022-03-21,14.754060745239258
2022-03-22,14.78591251373291
2022-03-23,14.78591251373291
2022-03-24,14.8623628616333
2022-03-25,15.187254905700684
2022-03-28,15.206369400024414
2022-03-29,15.282811164855957
2022-03-30,15.37837028503418
2022-03-31,15.053474426269531
2022-04-01,15.27644157409668
2022-04-04,15.403855323791504
2022-04-05,15.219108581542969
2022-04-06,15.308297157287598
2022-04-07,15.117178916931152
2022-04-08,15.37837028503418
2022-04-11,16.556987762451172
2022-04-12,16.497947692871094
2022-04-13,16.61602210998535
2022-04-14,16.718692779541016
2022-04-18,16.650245666503906
2022-04-19,16.675912857055664
2022-04-20,16.624574661254883
2022-04-21,17.291954040527344
2022-04-22,16.70158576965332
2022-04-25,16.69302749633789
2022-04-26,16.51334571838379
2022-04-27,16.31655502319336
2022-04-28,16.61602210998535
2022-04-29,16.136877059936523
2022-05-02,16.359338760375977
2022-05-03,16.539016723632812
2022-05-04,17.06949806213379
2022-05-05,17.06949806213379
2022-05-06,17.137948989868164
2022-05-09,16.727251052856445
2022-05-10,16.564685821533203
2022-05-11,16.624574661254883
2022-05-12,16.87270164489746
2022-05-13,16.97538185119629
2022-05-16,17.351850509643555
2022-05-17,17.599977493286133
2022-05-18,17.30906867980957
2022-05-19,17.291954040527344
2022-05-20,17.45452308654785
2022-05-23,17.745431900024414
2022-05-24,18.10478973388672
2022-05-25,18.224576950073242
2022-05-26,18.24168586730957
2022-05-27,18.216020584106445
2022-05-31,18.216020584106445
2022-06-01,18.156126022338867
2022-06-02,18.130456924438477
2022-06-03,17.8823299407959
2022-06-06,17.91655158996582
2022-06-07,18.087678909301758
2022-06-08,18.010669708251953
2022-06-09,17.865217208862305
2022-06-10,17.702651977539062
2022-06-13,16.906932830810547
2022-06-14,16.64168930053711
2022-06-15,16.633134841918945
2022-06-16,16.222440719604492
2022-06-17,16.581798553466797
2022-06-21,17.078054428100586
2022-06-22,17.386075973510742
2022-06-23,17.634199142456055
2022-06-24,17.959335327148438
2022-06-27,17.7796573638916
2022-06-28,17.634199142456055
2022-06-29,17.925111770629883
2022-06-30,17.933666229248047
2022-07-01,18.23312759399414
2022-07-05,18.11334800720215
2022-07-06,18.04489517211914
2022-07-07,18.096233367919922
2022-07-08,18.0338077545166
2022-07-11,17.91242790222168
2022-07-12,17.86040687561035
2022-07-13,17.73035430908203
2022-07-14,17.62631607055664
2022-07-15,17.834396362304688
2022-07-18,17.799715042114258
2022-07-19,18.0338077545166
2022-07-20,17.756362915039062
2022-07-21,16.403831481933594
2022-07-22,15.952983856201172
2022-07-25,16.06569480895996
2022-07-26,15.866284370422363
2022-07-27,15.944315910339355
2022-07-28,16.10904884338379
2022-07-29,16.282447814941406
2022-08-01,16.23909568786621
2022-08-02,15.918301582336426
2022-08-03,15.926973342895508
2022-08-04,15.84027099609375
2022-08-05,15.909631729125977
2022-08-08,15.606179237365723
2022-08-09,15.692880630493164
2022-08-10,15.614850044250488
2022-08-11,15.640857696533203
2022-08-12,15.84027099609375
2022-08-15,15.944315910339355
2022-08-16,16.100378036499023
2022-08-17,15.970321655273438
2022-08-18,15.97899341583252
2022-08-19,15.97899341583252
2022-08-22,15.718891143798828
2022-08-23,15.658202171325684
2022-08-24,15.614850044250488
2022-08-25,15.684211730957031
2022-08-26,15.510807037353516
2022-08-29,15.415436744689941
2022-08-30,15.45012092590332
2022-08-31,15.207354545593262
2022-09-01,15.172674179077148
2022-09-02,14.903903007507324
2022-09-06,14.557100296020508
2022-09-07,14.626461029052734
2022-09-08,14.53975772857666
2022-09-09,14.765180587768555
2022-09-12,15.068634986877441
2022-09-13,14.591776847839355
2022-09-14,14.53975772857666
2022-09-15,14.531086921691895
2022-09-16,14.513748168945312
2022-09-19,14.531086921691895
2022-09-20,14.357686042785645
2022-09-21,14.088912963867188
2022-09-22,14.080243110656738
2022-09-23,13.880830764770508
2022-09-26,13.586047172546387
2022-09-27,13.638066291809082
2022-09-28,13.724769592285156
2022-09-29,13.464665412902832
2022-09-30,13.299933433532715
2022-10-03,13.785459518432617
2022-10-04,13.950191497802734
2022-10-05,13.811470031738281
2022-10-06,13.518507957458496
2022-10-07,13.18319320678711
2022-10-10,13.147897720336914
2022-10-11,13.0684814453125
2022-10-12,12.909646987915039
2022-10-13,13.34202766418457
2022-10-14,13.227313995361328
2022-10-17,13.509685516357422
2022-10-18,13.765584945678711
2022-10-19,13.712638854980469
2022-10-20,14.771531105041504
2022-10-21,15.089197158813477
2022-10-24,15.4509859085083
2022-10-25,15.609820365905762
2022-10-26,16.00690460205078
2022-10-27,15.909838676452637
2022-10-28,16.306921005249023
2022-10-31,16.086318969726562
2022-11-01,16.19220733642578
2022-11-02,16.262800216674805
2022-11-03,16.033374786376953
2022-11-04,16.165739059448242
2022-11-07,16.201032638549805
2022-11-08,16.38633918762207
2022-11-09,16.21868133544922
2022-11-10,16.624589920043945
2022-11-11,16.809894561767578
2022-11-14,16.818721771240234
2022-11-15,16.783424377441406
2022-11-16,16.704008102416992
2022-11-17,16.72165870666504
2022-11-18,16.739301681518555
2022-11-21,16.624589920043945
2022-11-22,16.765775680541992
2022-11-23,16.845195770263672
2022-11-25,16.871665954589844
2022-11-28,16.606943130493164
2022-11-29,16.77460289001465
2022-11-30,17.012849807739258
2022-12-01,16.933435440063477
2022-12-02,16.783424377441406
2022-12-05,16.5451717376709
2022-12-06,16.91578483581543
2022-12-07,17.03049659729004
2022-12-08,16.871665954589844
2022-12-09,16.845195770263672
2022-12-12,17.03049659729004
2022-12-13,16.871665954589844
2022-12-14,16.677534103393555
2022-12-15,16.298095703125
2022-12-16,16.315750122070312
2022-12-19,15.759827613830566
2022-12-20,15.945136070251465
2022-12-21,16.015727996826172
2022-12-22,16.12161636352539
2022-12-23,16.15691375732422
2022-12-27,16.28927230834961
2022-12-28,16.077499389648438
2022-12-29,16.28045082092285
2022-12-30,16.245153427124023
2023-01-03,16.536348342895508
2023-01-04,16.889312744140625
2023-01-05,16.951080322265625
2023-01-06,17.23345375061035
2023-01-09,17.04368019104004
2023-01-10,17.4285945892334
2023-01-11,17.374887466430664
2023-01-12,17.374887466430664
2023-01-13,17.500207901000977
2023-01-17,17.303274154663086
2023-01-18,17.02577781677246
2023-01-19,16.954166412353516
2023-01-20,17.21375846862793
2023-01-23,17.097387313842773
2023-01-24,17.151098251342773
2023-01-25,18.278989791870117
2023-01-26,17.903024673461914
2023-01-27,17.8582706451416
2023-01-30,18.046247482299805
2023-01-31,18.234230041503906
2023-02-01,18.064151763916016
2023-02-02,18.153669357299805
2023-02-03,17.750850677490234
2023-02-06,17.527061462402344
2023-02-07,17.23166275024414
2023-02-08,17.151098251342773
2023-02-09,16.98101806640625
2023-02-10,17.07053565979004
2023-02-13,17.24061393737793
2023-02-14,17.142147064208984
2023-02-15,17.23166275024414
2023-02-16,17.24061393737793
2023-02-17,17.40174102783203
2023-02-21,17.19585418701172
2023-02-22,17.348031997680664
2023-02-23,17.321178436279297
2023-02-24,17.222707748413086
2023-02-27,17.034730911254883
2023-02-28,16.927310943603516
2023-03-01,16.703521728515625
2023-03-02,16.703521728515625
2023-03-03,16.837793350219727
2023-03-06,16.80198860168457
2023-03-07,16.748279571533203
2023-03-08,16.65876579284668
2023-03-09,16.399171829223633
2023-03-10,16.497634887695312
2023-03-13,16.381269454956055
2023-03-14,16.506591796875
2023-03-15,16.39021873474121
2023-03-16,16.46183204650879
2023-03-17,16.22909164428711
2023-03-20,16.551349639892578
2023-03-21,16.596105575561523
2023-03-22,16.46183204650879
2023-03-23,16.524490356445312
2023-03-24,16.65876579284668
2023-03-27,16.891504287719727
2023-03-28,16.757230758666992
2023-03-29,17.00787353515625
2023-03-30,17.079486846923828
2023-03-31,17.23166275024414
2023-04-03,17.356985092163086
2023-04-04,17.580768585205078
2023-04-05,17.795608520507812
2023-04-06,17.839183807373047
2023-04-10,17.766555786132812
2023-04-11,17.875499725341797
2023-04-12,17.9481258392334
2023-04-13,18.120616912841797
2023-04-14,18.093381881713867
2023-04-17,17.966283798217773
2023-04-18,17.993518829345703
2023-04-19,17.88457489013672
2023-04-20,16.023488998413086
2023-04-21,16.540964126586914
2023-04-24,15.914548873901367
2023-04-25,15.896392822265625
2023-04-26,15.614960670471191
2023-04-27,15.987178802490234
2023-04-28,16.04164695739746
2023-05-01,15.88731575012207
2023-05-02,15.496939659118652
2023-05-03,15.515096664428711
2023-05-04,15.351682662963867
2023-05-05,15.551407814025879
2023-05-08,15.542332649230957
2023-05-09,15.451546669006348
2023-05-10,15.469705581665039
2023-05-11,15.397074699401855
2023-05-12,15.460626602172852
2023-05-15,15.387998580932617
2023-05-16,15.00670337677002
2023-05-17,15.124722480773926
2023-05-18,15.024858474731445
2023-05-19,14.806975364685059
2023-05-22,14.870525360107422
2023-05-23,14.616329193115234
2023-05-24,14.480151176452637
2023-05-25,13.753873825073242
2023-05-26,14.071619987487793
2023-05-30,14.198719024658203
2023-05-31,14.280424118041992
2023-06-01,14.353053092956543
2023-06-02,13.808345794677734
2023-06-05,13.971757888793945
2023-06-06,14.225954055786133
2023-06-07,14.616329193115234
2023-06-08,14.589092254638672
2023-06-09,14.480151176452637
2023-06-12,14.461995124816895
2023-06-13,14.362131118774414
2023-06-14,14.380289077758789
2023-06-15,14.552780151367188
2023-06-16,14.5800142288208
2023-06-20,14.325817108154297
2023-06-21,14.171483993530273
2023-06-22,14.144248962402344
2023-06-23,14.026227951049805
2023-06-26,14.189640998840332
2023-06-27,14.380289077758789
2023-06-28,14.325817108154297
2023-06-29,14.507387161254883
2023-06-30,14.480151176452637
2023-07-03,14.63448715209961
2023-07-05,14.589092254638672
2023-07-06,14.407523155212402
2023-07-07,14.424155235290527
2023-07-10,14.109986305236816
2023-07-11,14.073023796081543
2023-07-12,13.971380233764648
2023-07-13,13.971380233764648
2023-07-14,13.398479461669922
2023-07-17,12.502166748046875
2023-07-18,12.428244590759277
2023-07-19,13.481642723083496
2023-07-20,13.54632568359375
2023-07-21,13.638729095458984
2023-07-24,13.81429386138916
2023-07-25,13.675690650939941
2023-07-26,13.7588529586792
2023-07-27,13.407719612121582
2023-07-28,13.352276802062988
2023-07-31,13.416959762573242
2023-08-01,13.21367359161377
2023-08-02,13.259875297546387
2023-08-03,13.01962661743164
2023-08-04,12.93646240234375
2023-08-07,12.945703506469727
2023-08-08,13.102789878845215
2023-08-09,13.185951232910156
2023-08-10,13.093548774719238
2023-08-11,13.278355598449707
2023-08-14,13.176712036132812
2023-08-15,13.065828323364258
2023-08-16,13.0288667678833
2023-08-17,12.945703506469727
2023-08-18,12.982664108276367
2023-08-21,13.0288667678833
2023-08-22,13.176712036132812
2023-08-23,13.084307670593262
2023-08-24,13.075067520141602
2023-08-25,13.038106918334961
2023-08-28,13.130509376525879
2023-08-29,13.647970199584961
2023-08-30,13.611005783081055
2023-08-31,13.666448593139648
2023-09-01,13.537084579467773
2023-09-05,13.379998207092285
2023-09-06,13.500123977661133
2023-09-07,13.500123977661133
2023-09-08,13.306076049804688
2023-09-11,13.416959762573242
2023-09-12,13.361517906188965
2023-09-13,13.509363174438477
2023-09-14,13.915939331054688
2023-09-15,14.073023796081543
2023-09-18,13.943658828735352
2023-09-19,14.054542541503906
2023-09-20,14.368714332580566
2023-09-21,14.146946907043457
2023-09-22,13.971380233764648
2023-09-25,13.915939331054688
2023-09-26,13.87897777557373
2023-09-27,13.740372657775879
2023-09-28,13.869738578796387
2023-09-29,13.87897777557373
2023-10-02,13.555564880371094
2023-10-03,13.657209396362305
2023-10-04,13.537084579467773
2023-10-05,13.703411102294922
2023-10-06,13.6073579788208
2023-10-09,13.8710298538208
2023-10-10,14.087618827819824
2023-10-11,13.908699035644531
2023-10-12,13.6073579788208
2023-10-13,13.52260684967041
2023-10-16,13.569690704345703
2023-10-17,13.729777336120605
2023-10-18,13.484939575195312
2023-10-19,14.370122909545898
2023-10-20,14.483125686645508
2023-10-23,14.078201293945312
2023-10-24,14.624378204345703
2023-10-25,14.304205894470215
2023-10-26,14.238287925720215
2023-10-27,13.955781936645508
2023-10-30,14.370122909545898
2023-10-31,14.501959800720215
2023-11-01,14.671463966369629
2023-11-02,14.812716484069824
2023-11-03,14.95396900177002
2023-11-06,14.831549644470215
2023-11-07,14.916301727294922
2023-11-08,14.737380981445312
2023-11-09,14.718547821044922
2023-11-10,14.727964401245117
2023-11-13,14.671463966369629
2023-11-14,14.718547821044922
2023-11-15,14.840967178344727
2023-11-16,14.95396900177002
2023-11-17,14.97280216217041
2023-11-20,15.161140441894531
2023-11-21,15.245890617370605
2023-11-22,15.227058410644531
2023-11-24,15.264723777770996
2023-11-27,15.264723777770996
2023-11-28,15.236474990844727
2023-11-29,15.34947681427002
2023-11-30,15.603732109069824
2023-12-01,15.782652854919434
2023-12-04,15.688483238220215
2023-12-05,16.21582794189453
2023-12-06,15.952157974243164
2023-12-07,16.093408584594727
2023-12-08,15.933321952819824
2023-12-11,15.65081787109375
2023-12-12,15.453063011169434
2023-12-13,15.490730285644531
2023-12-14,15.679065704345703
2023-12-15,15.556648254394531
2023-12-18,15.50014591217041
2023-12-19,15.641401290893555
2023-12-20,15.443646430969238
2023-12-21,15.528397560119629
2023-12-22,15.584898948669434
2023-12-26,15.603732109069824
2023-12-27,15.613149642944336
2023-12-28,15.76381778717041
2023-12-29,15.80148696899414
2024-01-02,16.244077682495117
2024-01-03,16.225244522094727
2024-01-04,16.14990997314453
2024-01-05,16.451248168945312
2024-01-08,16.30999755859375
2024-01-09,16.221948623657227
2024-01-10,16.145387649536133
2024-01-11,15.532873153686523
2024-01-12,15.772136688232422
2024-01-16,15.733855247497559
2024-01-17,15.705142974853516
2024-01-18,15.695572853088379
2024-01-19,15.953974723815918
2024-01-22,16.07839012145996
2024-01-23,16.45163917541504
2024-01-24,15.963546752929688
2024-01-25,16.44207000732422
2024-01-26,16.547346115112305
2024-01-29,16.509061813354492
2024-01-30,16.777036666870117
2024-01-31,16.930164337158203
2024-02-01,17.2651309967041
2024-02-02,17.06414794921875
2024-02-05,16.96844482421875
2024-02-06,16.853601455688477
2024-02-07,16.58562469482422
2024-02-08,16.097532272338867
2024-02-09,16.11667251586914
2024-02-12,16.288942337036133
2024-02-13,16.174095153808594
2024-02-14,16.183666229248047
2024-02-15,16.35593605041504
2024-02-16,16.2410888671875
2024-02-20,16.183666229248047
2024-02-21,16.269800186157227
2024-02-22,15.877412796020508
2024-02-23,16.07839012145996
2024-02-26,15.886981010437012
2024-02-27,16.10710334777832
2024-02-28,16.23151969909668
2024-02-29,16.20280647277832
2024-03-01,16.250659942626953
2024-03-04,16.07839012145996
2024-03-05,16.432498931884766
2024-03-06,16.44207000732422
2024-03-07,16.317651748657227
2024-03-08,16.461210250854492
2024-03-11,16.58562469482422
2024-03-12,16.461210250854492
2024-03-13,16.45163917541504
2024-03-14,16.27937126159668
2024-03-15,16.317651748657227
2024-03-18,16.556913375854492
2024-03-19,16.432498931884766
2024-03-20,16.470779418945312
2024-03-21,16.422927856445312
2024-03-22,16.250659942626953
2024-03-25,16.384647369384766
2024-03-26,16.44207000732422
2024-03-27,16.79617691040039
2024-03-28,16.844030380249023
2024-04-01,16.74832534790039
2024-04-02,16.767465591430664
2024-04-03,16.853601455688477
2024-04-04,16.81531524658203
2024-04-05,16.67176055908203
2024-04-08,16.509061813354492
2024-04-09,16.43902587890625
2024-04-10,16.273662567138672
2024-04-11,15.97212028503418
2024-04-12,15.865119934082031
2024-04-15,15.797029495239258
2024-04-16,15.651121139526367
2024-04-17,15.680303573608398
2024-04-18,15.884574890136719
2024-04-19,16.059663772583008
2024-04-22,15.865119934082031
2024-04-23,16.049938201904297
2024-04-24,16.351482391357422
2024-04-25,16.12775421142578
2024-04-26,16.29311752319336
2024-04-29,16.555753707885742
2024-04-30,16.429298400878906
2024-05-01,16.458480834960938
2024-05-02,16.361207962036133
2024-05-03,16.390392303466797
2024-05-06,16.52657127380371
2024-05-07,16.614116668701172
2024-05-08,16.643299102783203
2024-05-09,16.711389541625977
2024-05-10,16.701662063598633
2024-05-13,16.789207458496094
2024-05-14,16.828115463256836
2024-05-15,16.857295989990234
2024-05-16,16.828115463256836
2024-05-17,16.92538833618164
2024-05-20,17.042116165161133
2024-05-21,16.798934936523438
2024-05-22,17.022661209106445
2024-05-23,16.993478775024414
2024-05-24,17.022661209106445
2024-05-28,16.798934936523438
2024-05-29,16.653026580810547
2024-05-30,17.139389038085938
2024-05-31,17.723020553588867
2024-06-03,17.518749237060547
2024-06-04,17.849475860595703
2024-06-05,17.800840377807617
2024-06-06,17.781387329101562
2024-06-07,17.60629653930664
2024-06-10,17.37284278869629
2024-06-11,17.37284278869629
2024-06-12,17.129661560058594
2024-06-13,17.188024520874023
2024-06-14,17.158842086791992
2024-06-17,17.188024520874023
2024-06-18,17.55765724182129
2024-06-20,17.61602210998535
2024-06-21,17.89811134338379
2024-06-24,18.141292572021484
2024-06-25,18.18020248413086
2024-06-26,18.248292922973633
2024-06-27,18.23856544494629
2024-06-28,18.5887451171875
2024-07-01,18.462291717529297
2024-07-02,18.306655883789062
2024-07-03,18.170475006103516
2024-07-05,18.258020401000977
2024-07-08,18.29692840576172
2024-07-09,18.287200927734375
2024-07-10,18.502437591552734
2024-07-11,18.62091827392578
2024-07-12,18.571550369262695
2024-07-15,18.344467163085938
2024-07-16,18.61104393005371
2024-07-17,18.9171142578125
2024-07-18,18.90723991394043
2024-07-19,18.877622604370117
2024-07-22,18.31484603881836
2024-07-23,17.979156494140625
2024-07-24,18.9171142578125
2024-07-25,18.946733474731445
2024-07-26,18.76901626586914
2024-07-29,18.660409927368164
2024-07-30,18.739395141601562
2024-07-31,19.00597381591797
2024-08-01,19.22318458557129
2024-08-02,19.124452590942383
2024-08-05,18.6702823638916
2024-08-06,18.946733474731445
2024-08-07,19.00597381591797
2024-08-08,19.154071807861328
2024-08-09,19.242931365966797
2024-08-12,19.183691024780273
2024-08-13,19.272550582885742
2024-08-14,19.381155014038086
2024-08-15,18.84800148010254
2024-08-16,19.094833374023438
2024-08-19,19.242931365966797
2024-08-20,19.242931365966797
2024-08-21,19.29229736328125
2024-08-22,19.262678146362305
2024-08-23,19.479887008666992
2024-08-26,19.50950813293457
2024-08-27,19.400901794433594
2024-08-28,19.56874656677246
2024-08-29,19.50950813293457
2024-08-30,19.647733688354492
2024-09-03,20.1710147857666
2024-09-04,20.309240341186523
2024-09-05,20.388225555419922
2024-09-06,20.70416831970215
2024-09-09,21.22745132446289
2024-09-10,21.43478775024414
2024-09-11,21.178085327148438
2024-09-12,21.316308975219727
2024-09-13,21.36567497253418
2024-09-16,21.987689971923828
2024-09-17,21.503902435302734
2024-09-18,21.45453453063965
2024-09-19,21.08922576904297
2024-09-20,21.266944885253906
2024-09-23,21.21757698059082
2024-09-24,21.316308975219727
2024-09-25,21.28668975830078
2024-09-26,21.37554931640625
2024-09-27,21.622379302978516
2024-09-30,21.721111297607422
2024-10-01,21.849462509155273
2024-10-02,21.90870475769043
2024-10-03,21.770477294921875
2024-10-04,21.632253646850586
2024-10-07,21.503902435302734
2024-10-08,21.582887649536133
2024-10-09,21.652000427246094
2024-10-10,21.219999313354492
2024-10-11,21.3700008392334
2024-10-14,21.260000228881836
2024-10-15,21.510000228881836
2024-10-16,21.709999084472656
2024-10-17,21.729999542236328
2024-10-18,21.850000381469727
2024-10-21,21.65999984741211
2024-10-22,21.5
2024-10-23,22.489999771118164
2024-10-24,22.200000762939453
2024-10-25,21.829999923706055
2024-10-28,22.110000610351562
2024-10-29,22.18000030517578
2024-10-30,22.020000457763672
2024-10-31,22.540000915527344
2024-11-01,22.1200008392334
2024-11-04,21.920000076293945
2024-11-05,22.049999237060547
2024-11-06,22.31999969482422
2024-11-07,22.040000915527344
2024-11-08,22.34000015258789
2024-11-11,22.309999465942383
2024-11-12,22.149999618530273
2024-11-13,22.299999237060547
2024-11-14,22.25
2024-11-15,22.68000030517578
2024-11-18,22.989999771118164
2024-11-19,22.729999542236328
2024-11-20,22.829999923706055
2024-11-21,22.979999542236328
2024-11-22,23.18000030517578
2024-11-25,23.100000381469727
2024-11-26,23.09000015258789
2024-11-27,23.270000457763672
2024-11-29,23.15999984741211
2024-12-02,22.700000762939453
2024-12-03,23.739999771118164
2024-12-04,23.530000686645508
2024-12-05,23.829999923706055
2024-12-06,23.8799991607666
2024-12-09,23.3700008392334
2024-12-10,23.510000228881836
2024-12-11,23.479999542236328
2024-12-12,23.360000610351562
2024-12-13,23.6299991607666
2024-12-16,22.84000015258789
2024-12-17,22.829999923706055
