,HON
2021-06-10,211.62496948242188
2021-06-11,210.62413024902344
2021-06-14,208.7440643310547
2021-06-15,208.1173858642578
2021-06-16,204.83424377441406
2021-06-17,202.30877685546875
2021-06-18,198.76376342773438
2021-06-21,202.03753662109375
2021-06-22,201.56053161621094
2021-06-23,200.78414916992188
2021-06-24,203.6183319091797
2021-06-25,204.6004180908203
2021-06-28,202.77645874023438
2021-06-29,201.9907684326172
2021-06-30,205.1709747314453
2021-07-01,206.35888671875
2021-07-02,207.01365661621094
2021-07-06,204.4320526123047
2021-07-07,206.47116088867188
2021-07-08,205.14292907714844
2021-07-09,209.8384246826172
2021-07-12,210.47450256347656
2021-07-13,209.59523010253906
2021-07-14,213.04669189453125
2021-07-15,217.7609405517578
2021-07-16,215.44122314453125
2021-07-19,206.39630126953125
2021-07-20,214.81454467773438
2021-07-21,216.86300659179688
2021-07-22,217.69544982910156
2021-07-23,214.4965362548828
2021-07-26,214.4310302734375
2021-07-27,215.4692840576172
2021-07-28,215.5908966064453
2021-07-29,217.82640075683594
2021-07-30,218.6775665283203
2021-08-02,217.3961181640625
2021-08-03,217.6112823486328
2021-08-04,214.74905395507812
2021-08-05,215.0203094482422
2021-08-06,214.8332061767578
2021-08-09,213.47694396972656
2021-08-10,216.8910369873047
2021-08-11,219.0423583984375
2021-08-12,217.8121337890625
2021-08-13,217.6431121826172
2021-08-16,219.5024871826172
2021-08-17,217.35198974609375
2021-08-18,214.50656127929688
2021-08-19,213.85861206054688
2021-08-20,213.83041381835938
2021-08-23,215.15451049804688
2021-08-24,216.4035186767578
2021-08-25,216.61012268066406
2021-08-26,216.8167266845703
2021-08-27,217.0608673095703
2021-08-30,217.74639892578125
2021-08-31,217.7839813232422
2021-09-01,215.80247497558594
2021-09-02,216.90121459960938
2021-09-03,214.45022583007812
2021-09-07,209.35093688964844
2021-09-08,210.73141479492188
2021-09-09,209.35093688964844
2021-09-10,208.82505798339844
2021-09-13,209.98016357421875
2021-09-14,206.77786254882812
2021-09-15,208.18649291992188
2021-09-16,206.270751953125
2021-09-17,205.1814422607422
2021-09-20,202.58953857421875
2021-09-21,201.81005859375
2021-09-22,203.8009796142578
2021-09-23,206.3177032470703
2021-09-24,205.83877563476562
2021-09-27,204.6273193359375
2021-09-28,201.8758087158203
2021-09-29,201.828857421875
2021-09-30,199.3496551513672
2021-10-01,202.51441955566406
2021-10-04,201.16212463378906
2021-10-05,202.58013916015625
2021-10-06,203.6507110595703
2021-10-07,205.06871032714844
2021-10-08,204.4395294189453
2021-10-11,202.1763153076172
2021-10-12,201.27481079101562
2021-10-13,202.44862365722656
2021-10-14,205.27532958984375
2021-10-15,207.2755889892578
2021-10-18,207.19107055664062
2021-10-19,208.27101135253906
2021-10-20,210.01768493652344
2021-10-21,210.8441162109375
2021-10-22,204.1577911376953
2021-10-25,204.289306640625
2021-10-26,205.02175903320312
2021-10-27,202.58013916015625
2021-10-28,205.17201232910156
2021-10-29,205.30349731445312
2021-11-01,206.3740234375
2021-11-02,207.71694946289062
2021-11-03,209.2288818359375
2021-11-04,208.937744140625
2021-11-05,212.29029846191406
2021-11-08,211.9803924560547
2021-11-09,213.8773651123047
2021-11-10,212.5947265625
2021-11-11,208.44483947753906
2021-11-12,209.7464141845703
2021-11-15,209.82183837890625
2021-11-16,208.78439331054688
2021-11-17,207.9544219970703
2021-11-18,208.15248107910156
2021-11-19,206.06814575195312
2021-11-22,205.73802185058594
2021-11-23,203.7196807861328
2021-11-24,200.14515686035156
2021-11-26,196.37257385253906
2021-11-29,195.85382080078125
2021-11-30,190.74195861816406
2021-12-01,188.0823211669922
2021-12-02,192.40191650390625
2021-12-03,191.93035888671875
2021-12-06,194.52401733398438
2021-12-07,195.3728485107422
2021-12-08,193.01495361328125
2021-12-09,194.28822326660156
2021-12-10,197.88160705566406
2021-12-13,197.3345489501953
2021-12-14,194.92955017089844
2021-12-15,197.83444213867188
2021-12-16,197.69296264648438
2021-12-17,193.50538635253906
2021-12-20,188.48785400390625
2021-12-21,190.2043914794922
2021-12-22,190.36471557617188
2021-12-23,193.55255126953125
2021-12-27,194.69375610351562
2021-12-28,195.27853393554688
2021-12-29,195.73123168945312
2021-12-30,195.33509826660156
2021-12-31,196.65553283691406
2022-01-03,195.04273986816406
2022-01-04,197.11764526367188
2022-01-05,199.060546875
2022-01-06,198.83419799804688
2022-01-07,203.48390197753906
2022-01-10,201.32411193847656
2022-01-11,204.01205444335938
2022-01-12,205.8417510986328
2022-01-13,206.9546356201172
2022-01-14,205.27587890625
2022-01-18,201.4467010498047
2022-01-19,198.7493133544922
2022-01-20,197.04220581054688
2022-01-21,193.43939208984375
2022-01-24,192.8263397216797
2022-01-25,190.79855346679688
2022-01-26,189.24237060546875
2022-01-27,189.24237060546875
2022-01-28,190.50619506835938
2022-01-31,192.85462951660156
2022-02-01,193.66574096679688
2022-02-02,195.75010681152344
2022-02-03,180.83892822265625
2022-02-04,180.6125946044922
2022-02-07,181.53684997558594
2022-02-08,183.4986114501953
2022-02-09,185.44151306152344
2022-02-10,180.84837341308594
2022-02-11,176.3590087890625
2022-02-14,176.0760498046875
2022-02-15,178.7545623779297
2022-02-16,178.3113250732422
2022-02-17,174.09544372558594
2022-02-18,171.7753143310547
2022-02-22,172.18084716796875
2022-02-23,168.78553771972656
2022-02-24,172.92030334472656
2022-02-25,178.81895446777344
2022-02-28,179.94749450683594
2022-03-01,174.11521911621094
2022-03-02,176.8084716796875
2022-03-03,177.8326873779297
2022-03-04,177.74732971191406
2022-03-07,172.74957275390625
2022-03-08,173.77378845214844
2022-03-09,175.82220458984375
2022-03-10,174.8359375
2022-03-11,172.8254852294922
2022-03-14,173.73587036132812
2022-03-15,178.08872985839844
2022-03-16,181.161376953125
2022-03-17,182.01486206054688
2022-03-18,184.6607208251953
2022-03-21,183.04856872558594
2022-03-22,184.95472717285156
2022-03-23,182.40370178222656
2022-03-24,184.63229370117188
2022-03-25,187.57212829589844
2022-03-28,186.92727661132812
2022-03-29,187.33502197265625
2022-03-30,186.38670349121094
2022-03-31,184.52796936035156
2022-04-01,185.90306091308594
2022-04-04,185.94100952148438
2022-04-05,183.62705993652344
2022-04-06,183.6175537109375
2022-04-07,182.7450714111328
2022-04-08,180.33631896972656
2022-04-11,179.49227905273438
2022-04-12,181.12344360351562
2022-04-13,184.7840118408203
2022-04-14,185.10646057128906
2022-04-18,182.14761352539062
2022-04-19,187.0126190185547
2022-04-20,186.1970672607422
2022-04-21,185.81773376464844
2022-04-22,180.7820281982422
2022-04-25,181.91053771972656
2022-04-26,177.97494506835938
2022-04-27,176.72311401367188
2022-04-28,180.1087188720703
2022-04-29,183.51324462890625
2022-05-02,186.69964599609375
2022-05-03,186.86090087890625
2022-05-04,195.2157745361328
2022-05-05,187.6479949951172
2022-05-06,185.3340606689453
2022-05-09,183.9400177001953
2022-05-10,184.70814514160156
2022-05-11,182.1002197265625
2022-05-12,183.89222717285156
2022-05-13,184.4737091064453
2022-05-16,184.88357543945312
2022-05-17,189.74493408203125
2022-05-18,184.79779052734375
2022-05-19,183.6348876953125
2022-05-20,180.87057495117188
2022-05-23,180.70855712890625
2022-05-24,181.0707550048828
2022-05-25,181.5283203125
2022-05-26,184.06385803222656
2022-05-27,187.16172790527344
2022-05-31,184.55946350097656
2022-06-01,182.92950439453125
2022-06-02,187.81944274902344
2022-06-03,185.703369140625
2022-06-06,186.0560302734375
2022-06-07,188.37229919433594
2022-06-08,185.4174041748047
2022-06-09,183.0248260498047
2022-06-10,177.56295776367188
2022-06-13,175.7899932861328
2022-06-14,174.70335388183594
2022-06-15,176.3142547607422
2022-06-16,171.4624786376953
2022-06-17,171.29087829589844
2022-06-21,172.0629425048828
2022-06-22,169.41305541992188
2022-06-23,166.4009246826172
2022-06-24,171.59591674804688
2022-06-27,169.94688415527344
2022-06-28,167.7163848876953
2022-06-29,165.09506225585938
2022-06-30,165.67649841308594
2022-07-01,166.91567993164062
2022-07-05,164.03700256347656
2022-07-06,165.10458374023438
2022-07-07,165.6574249267578
2022-07-08,165.22848510742188
2022-07-11,164.7518768310547
2022-07-12,165.4858856201172
2022-07-13,162.8740692138672
2022-07-14,161.5777130126953
2022-07-15,164.7137908935547
2022-07-18,162.95033264160156
2022-07-19,168.9364471435547
2022-07-20,169.91827392578125
2022-07-21,171.6054229736328
2022-07-22,172.97805786132812
2022-07-25,172.7778778076172
2022-07-26,172.93038940429688
2022-07-27,175.06556701660156
2022-07-28,181.5283203125
2022-07-29,183.45376586914062
2022-08-01,183.0057830810547
2022-08-02,180.27008056640625
2022-08-03,182.53871154785156
2022-08-04,183.43472290039062
2022-08-05,183.27268981933594
2022-08-08,184.8931121826172
2022-08-09,185.0074920654297
2022-08-10,188.0005340576172
2022-08-11,190.16555786132812
2022-08-12,192.4263458251953
2022-08-15,193.7483367919922
2022-08-16,195.10865783691406
2022-08-17,194.2560577392578
2022-08-18,195.1565704345703
2022-08-19,193.08734130859375
2022-08-22,189.52371215820312
2022-08-23,189.24591064453125
2022-08-24,189.47581481933594
2022-08-25,192.00485229492188
2022-08-26,184.94464111328125
2022-08-29,184.33155822753906
2022-08-30,182.683837890625
2022-08-31,181.39060974121094
2022-09-01,182.71258544921875
2022-09-02,179.0340118408203
2022-09-06,177.79823303222656
2022-09-07,181.14151000976562
2022-09-08,179.92494201660156
2022-09-09,183.63221740722656
2022-09-12,183.95791625976562
2022-09-13,177.20431518554688
2022-09-14,172.40492248535156
2022-09-15,169.4256134033203
2022-09-16,169.89505004882812
2022-09-19,171.1212158203125
2022-09-20,169.56930541992188
2022-09-21,166.9732666015625
2022-09-22,165.96737670898438
2022-09-23,164.1759796142578
2022-09-26,162.9210662841797
2022-09-27,162.9210662841797
2022-09-28,166.5229949951172
2022-09-29,162.9210662841797
2022-09-30,159.95135498046875
2022-10-03,165.76620483398438
2022-10-04,170.69970703125
2022-10-05,170.335693359375
2022-10-06,167.68211364746094
2022-10-07,164.20472717285156
2022-10-10,164.66453552246094
2022-10-11,166.32180786132812
2022-10-12,165.52670288085938
2022-10-13,170.08660888671875
2022-10-14,166.83912658691406
2022-10-17,169.59803771972656
2022-10-18,172.31869506835938
2022-10-19,171.743896484375
2022-10-20,170.1728057861328
2022-10-21,175.12551879882812
2022-10-24,179.04356384277344
2022-10-25,181.67799377441406
2022-10-26,182.2719268798828
2022-10-27,188.23046875
2022-10-28,196.31565856933594
2022-10-31,195.44395446777344
2022-11-01,194.56263732910156
2022-11-02,192.0431671142578
2022-11-03,195.7983856201172
2022-11-04,199.11297607421875
2022-11-07,200.95225524902344
2022-11-08,202.47540283203125
2022-11-09,200.8389129638672
2022-11-10,206.77850341796875
2022-11-11,204.7857666015625
2022-11-14,205.04568481445312
2022-11-15,207.3849334716797
2022-11-16,206.0083465576172
2022-11-17,206.4993133544922
2022-11-18,206.51853942871094
2022-11-21,208.47274780273438
2022-11-22,210.590576171875
2022-11-23,210.7349853515625
2022-11-25,211.83242797851562
2022-11-28,207.71224975585938
2022-11-29,208.6267852783203
2022-11-30,211.3511199951172
2022-12-01,209.2717742919922
2022-12-02,210.8986358642578
2022-12-05,207.54861450195312
2022-12-06,205.22862243652344
2022-12-07,205.4788818359375
2022-12-08,205.3826141357422
2022-12-09,203.7268524169922
2022-12-12,206.4896697998047
2022-12-13,206.93251037597656
2022-12-14,206.7014617919922
2022-12-15,201.16619873046875
2022-12-16,201.90745544433594
2022-12-19,201.5897674560547
2022-12-20,203.5920867919922
2022-12-21,207.06727600097656
2022-12-22,204.38143920898438
2022-12-23,205.88320922851562
2022-12-27,206.8651123046875
2022-12-28,204.26596069335938
2022-12-29,206.73036193847656
2022-12-30,206.29713439941406
2023-01-03,206.29713439941406
2023-01-04,202.1962127685547
2023-01-05,196.834228515625
2023-01-06,202.41766357421875
2023-01-09,202.80270385742188
2023-01-10,203.44766235351562
2023-01-11,204.37185668945312
2023-01-12,207.91441345214844
2023-01-13,208.52088928222656
2023-01-17,204.3140869140625
2023-01-18,196.61282348632812
2023-01-19,193.16651916503906
2023-01-20,194.48536682128906
2023-01-23,196.82460021972656
2023-01-24,199.20237731933594
2023-01-25,198.95208740234375
2023-01-26,201.53199768066406
2023-01-27,200.35755920410156
2023-01-30,198.0953369140625
2023-01-31,200.69451904296875
2023-02-01,199.00021362304688
2023-02-02,199.63555908203125
2023-02-03,195.1207275390625
2023-02-06,196.4202880859375
2023-02-07,197.79690551757812
2023-02-08,194.6682586669922
2023-02-09,191.78030395507812
2023-02-10,192.98361206054688
2023-02-13,195.7753143310547
2023-02-14,193.4938507080078
2023-02-15,194.17733764648438
2023-02-16,191.91506958007812
2023-02-17,193.89813232421875
2023-02-21,189.4121551513672
2023-02-22,188.18959045410156
2023-02-23,188.73153686523438
2023-02-24,185.84762573242188
2023-02-27,186.24440002441406
2023-02-28,185.30567932128906
2023-03-01,186.66053771972656
2023-03-02,188.17991638183594
2023-03-03,190.4735107421875
2023-03-06,190.68638610839844
2023-03-07,189.3121795654297
2023-03-08,189.26382446289062
2023-03-09,186.66053771972656
2023-03-10,187.0960235595703
2023-03-13,186.87347412109375
2023-03-14,186.7476348876953
2023-03-15,182.0540313720703
2023-03-16,183.0411376953125
2023-03-17,178.6862335205078
2023-03-20,183.7572784423828
2023-03-21,184.99600219726562
2023-03-22,181.12498474121094
2023-03-23,180.89271545410156
2023-03-24,182.0927276611328
2023-03-27,181.92822265625
2023-03-28,181.8604736328125
2023-03-29,182.97340393066406
2023-03-30,183.02178955078125
2023-03-31,184.95729064941406
2023-04-03,187.04763793945312
2023-04-04,184.7830810546875
2023-04-05,183.32177734375
2023-04-06,184.31857299804688
2023-04-10,185.49920654296875
2023-04-11,185.99278259277344
2023-04-12,186.99925231933594
2023-04-13,189.5831756591797
2023-04-14,190.2122039794922
2023-04-17,191.47994995117188
2023-04-18,190.57994079589844
2023-04-19,191.4315643310547
2023-04-20,190.40576171875
2023-04-21,189.75735473632812
2023-04-24,190.43478393554688
2023-04-25,189.64122009277344
2023-04-26,184.744384765625
2023-04-27,192.20579528808594
2023-04-28,193.3961181640625
2023-05-01,194.01547241210938
2023-05-02,191.86705017089844
2023-05-03,191.57675170898438
2023-05-04,189.89285278320312
2023-05-05,192.0218963623047
2023-05-08,190.5992889404297
2023-05-09,190.77349853515625
2023-05-10,190.9767303466797
2023-05-11,188.7100067138672
2023-05-12,188.3597869873047
2023-05-15,189.03106689453125
2023-05-16,186.40438842773438
2023-05-17,190.69461059570312
2023-05-18,192.864013671875
2023-05-19,191.98846435546875
2023-05-22,191.5798797607422
2023-05-23,189.6731414794922
2023-05-24,186.6476287841797
2023-05-25,187.04647827148438
2023-05-26,188.48626708984375
2023-05-30,189.26454162597656
2023-05-31,186.39468383789062
2023-06-01,188.59327697753906
2023-06-02,193.44772338867188
2023-06-05,191.82308959960938
2023-06-06,191.00592041015625
2023-06-07,193.00022888183594
2023-06-08,192.7667236328125
2023-06-09,192.51380920410156
2023-06-12,193.10720825195312
2023-06-13,195.6463165283203
2023-06-14,195.0723419189453
2023-06-15,198.19515991210938
2023-06-16,197.45579528808594
2023-06-20,194.95558166503906
2023-06-21,196.3175811767578
2023-06-22,195.1988067626953
2023-06-23,194.65403747558594
2023-06-26,197.07638549804688
2023-06-27,197.81573486328125
2023-06-28,196.99855041503906
2023-06-29,200.86070251464844
2023-06-30,201.86273193359375
2023-07-03,202.6409912109375
2023-07-05,200.82177734375
2023-07-06,198.467529296875
2023-07-07,197.7379150390625
2023-07-10,202.09620666503906
2023-07-11,203.05931091308594
2023-07-12,202.8550262451172
2023-07-13,203.0398406982422
2023-07-14,200.5396728515625
2023-07-17,202.5145263671875
2023-07-18,199.67385864257812
2023-07-19,199.59600830078125
2023-07-20,202.31021118164062
2023-07-21,202.93284606933594
2023-07-24,203.63328552246094
2023-07-25,203.9834747314453
2023-07-26,202.60208129882812
2023-07-27,191.0740203857422
2023-07-28,189.88714599609375
2023-07-31,188.85597229003906
2023-08-01,188.22361755371094
2023-08-02,187.65936279296875
2023-08-03,185.3343048095703
2023-08-04,184.0696258544922
2023-08-07,184.4490509033203
2023-08-08,182.55197143554688
2023-08-09,184.09881591796875
2023-08-10,184.6172332763672
2023-08-11,186.5050506591797
2023-08-14,185.37039184570312
2023-08-15,183.69773864746094
2023-08-16,182.4163818359375
2023-08-17,181.91749572753906
2023-08-18,182.50439453125
2023-08-21,182.86631774902344
2023-08-22,181.9468536376953
2023-08-23,182.99346923828125
2023-08-24,181.11541748046875
2023-08-25,182.23052978515625
2023-08-28,183.77601623535156
2023-08-29,185.38018798828125
2023-08-30,184.44114685058594
2023-08-31,183.83468627929688
2023-09-01,184.2748565673828
2023-09-05,181.64361572265625
2023-09-06,180.4796142578125
2023-09-07,180.09814453125
2023-09-08,180.48939514160156
2023-09-11,182.14248657226562
2023-09-12,185.0769500732422
2023-09-13,187.4049530029297
2023-09-14,189.33192443847656
2023-09-15,188.82327270507812
2023-09-18,190.21226501464844
2023-09-19,191.0828399658203
2023-09-20,190.1927032470703
2023-09-21,187.24844360351562
2023-09-22,185.63450622558594
2023-09-25,187.6690673828125
2023-09-26,183.78578186035156
2023-09-27,183.77601623535156
2023-09-28,183.0228271484375
2023-09-29,180.70460510253906
2023-10-02,178.62112426757812
2023-10-03,177.1832275390625
2023-10-04,178.51351928710938
2023-10-05,176.08770751953125
2023-10-06,180.6263427734375
2023-10-09,182.44570922851562
2023-10-10,182.26963806152344
2023-10-11,183.30650329589844
2023-10-12,179.92205810546875
2023-10-13,179.5503692626953
2023-10-16,182.1620330810547
2023-10-17,182.25009155273438
2023-10-18,179.46234130859375
2023-10-19,178.28854370117188
2023-10-20,177.35931396484375
2023-10-23,176.57676696777344
2023-10-24,177.49624633789062
2023-10-25,174.19984436035156
2023-10-26,172.2141876220703
2023-10-27,173.1336669921875
2023-10-30,175.82359313964844
2023-10-31,179.25692749023438
2023-11-01,179.97097778320312
2023-11-02,182.357666015625
2023-11-03,184.8617706298828
2023-11-06,183.40431213378906
2023-11-07,182.53375244140625
2023-11-08,180.58721923828125
2023-11-09,180.72494506835938
2023-11-10,183.70620727539062
2023-11-13,183.50942993164062
2023-11-14,187.17942810058594
2023-11-15,186.50051879882812
2023-11-16,187.64186096191406
2023-11-17,188.1338348388672
2023-11-20,188.71432495117188
2023-11-21,188.163330078125
2023-11-22,189.21612548828125
2023-11-24,190.2984161376953
2023-11-27,189.86550903320312
2023-11-28,191.14459228515625
2023-11-29,191.13475036621094
2023-11-30,192.76803588867188
2023-12-01,194.59811401367188
2023-12-04,195.1687774658203
2023-12-05,193.78146362304688
2023-12-06,194.6079559326172
2023-12-07,194.6079559326172
2023-12-08,191.4791259765625
2023-12-11,197.16612243652344
2023-12-12,198.2681121826172
2023-12-13,199.81285095214844
2023-12-14,200.13754272460938
2023-12-15,200.12770080566406
2023-12-18,201.8003692626953
2023-12-19,201.3083953857422
2023-12-20,199.6357421875
2023-12-21,201.7511749267578
2023-12-22,202.33164978027344
2023-12-26,204.6930389404297
2023-12-27,205.65728759765625
2023-12-28,205.8048858642578
2023-12-29,206.336181640625
2024-01-02,205.6376190185547
2024-01-03,201.23951721191406
2024-01-04,201.6035614013672
2024-01-05,200.255615234375
2024-01-08,199.3996124267578
2024-01-09,198.3861846923828
2024-01-10,199.14378356933594
2024-01-11,198.425537109375
2024-01-12,197.86471557617188
2024-01-16,194.58828735351562
2024-01-17,194.765380859375
2024-01-18,196.9103240966797
2024-01-19,197.5498504638672
2024-01-22,197.80564880371094
2024-01-23,199.67510986328125
2024-01-24,196.65447998046875
2024-01-25,199.3012237548828
2024-01-26,198.55343627929688
2024-01-29,199.7833251953125
2024-01-30,202.5874786376953
2024-01-31,199.00604248046875
2024-02-01,194.1356658935547
2024-02-02,192.95498657226562
2024-02-05,189.9048614501953
2024-02-06,190.52471923828125
2024-02-07,190.97732543945312
2024-02-08,190.34762573242188
2024-02-09,191.70541381835938
2024-02-12,194.17503356933594
2024-02-13,190.88877868652344
2024-02-14,191.73492431640625
2024-02-15,194.765380859375
2024-02-16,193.99794006347656
2024-02-20,195.7394561767578
2024-02-21,196.31996154785156
2024-02-22,197.57937622070312
2024-02-23,197.4022674560547
2024-02-26,195.9854278564453
2024-02-27,194.99168395996094
2024-02-28,194.39149475097656
2024-02-29,196.60755920410156
2024-03-01,196.54820251464844
2024-03-04,197.11212158203125
2024-03-05,195.24232482910156
2024-03-06,198.35865783691406
2024-03-07,200.44613647460938
2024-03-08,198.60598754882812
2024-03-11,198.15090942382812
2024-03-12,197.0032958984375
2024-03-13,197.5968780517578
2024-03-14,194.25299072265625
2024-03-15,195.57867431640625
2024-03-18,194.65859985351562
2024-03-19,196.91424560546875
2024-03-20,199.03140258789062
2024-03-21,199.22927856445312
2024-03-22,198.58621215820312
2024-03-25,196.36024475097656
2024-03-26,198.85333251953125
2024-03-27,202.93922424316406
2024-03-28,203.0579376220703
2024-04-01,199.85252380371094
2024-04-02,198.091552734375
2024-04-03,195.85569763183594
2024-04-04,193.95619201660156
2024-04-05,195.04444885253906
2024-04-08,195.64791870117188
2024-04-09,196.29100036621094
2024-04-10,193.56045532226562
2024-04-11,194.76742553710938
2024-04-12,194.0650177001953
2024-04-15,191.9676513671875
2024-04-16,188.68312072753906
2024-04-17,188.3269500732422
2024-04-18,189.03927612304688
2024-04-19,192.185302734375
2024-04-22,193.49122619628906
2024-04-23,194.0650177001953
2024-04-24,192.7096405029297
2024-04-25,190.95855712890625
2024-04-26,191.3839569091797
2024-04-29,191.70054626464844
2024-04-30,190.67164611816406
2024-05-01,193.21420288085938
2024-05-02,191.57192993164062
2024-05-03,193.71875
2024-05-06,192.9174041748047
2024-05-07,194.74765014648438
2024-05-08,195.93482971191406
2024-05-09,198.48728942871094
2024-05-10,200.75282287597656
2024-05-13,201.6234130859375
2024-05-14,201.03973388671875
2024-05-15,202.8699493408203
2024-05-16,205.49559020996094
2024-05-17,204.84913635253906
2024-05-20,203.5064697265625
2024-05-21,202.4025115966797
2024-05-22,201.69638061523438
2024-05-23,198.304931640625
2024-05-24,198.60330200195312
2024-05-28,198.0960693359375
2024-05-29,195.99757385253906
2024-05-30,199.81666564941406
2024-05-31,201.08970642089844
2024-06-03,201.35824584960938
2024-06-04,206.10226440429688
2024-06-05,208.1311798095703
2024-06-06,207.3156280517578
2024-06-07,207.6438446044922
2024-06-10,209.5931854248047
2024-06-11,208.34002685546875
2024-06-12,207.3653564453125
2024-06-13,207.49465942382812
2024-06-14,207.39520263671875
2024-06-17,210.7965850830078
2024-06-18,211.71157836914062
2024-06-20,212.97467041015625
2024-06-21,213.91949462890625
2024-06-24,214.71514892578125
2024-06-25,213.28297424316406
2024-06-26,212.26852416992188
2024-06-27,213.21336364746094
2024-06-28,212.3779296875
2024-07-01,209.80203247070312
2024-07-02,212.0696258544922
2024-07-03,211.30381774902344
2024-07-05,211.08502197265625
2024-07-08,210.47833251953125
2024-07-09,209.4539337158203
2024-07-10,213.32276916503906
2024-07-11,213.68081665039062
2024-07-12,213.93939208984375
2024-07-15,214.5460662841797
2024-07-16,217.28111267089844
2024-07-17,219.0116424560547
2024-07-18,216.48545837402344
2024-07-19,213.44210815429688
2024-07-22,215.78927612304688
2024-07-23,216.19703674316406
2024-07-24,212.48733520507812
2024-07-25,201.34828186035156
2024-07-26,201.63671875
2024-07-29,200.3040008544922
2024-07-30,201.53724670410156
2024-07-31,203.63577270507812
2024-08-01,203.46669006347656
2024-08-02,202.58154296875
2024-08-05,198.62319946289062
2024-08-06,197.71815490722656
2024-08-07,196.8429412841797
2024-08-08,198.73260498046875
2024-08-09,197.1512451171875
2024-08-12,195.71908569335938
2024-08-13,195.65940856933594
2024-08-14,196.52468872070312
2024-08-15,197.3800048828125
2024-08-16,198.5
2024-08-19,199.0399932861328
2024-08-20,200.07000732421875
2024-08-21,201.4199981689453
2024-08-22,200.13999938964844
2024-08-23,202.47999572753906
2024-08-26,203.85000610351562
2024-08-27,206.11000061035156
2024-08-28,205.0
2024-08-29,207.50999450683594
2024-08-30,207.91000366210938
2024-09-03,204.86000061035156
2024-09-04,205.5399932861328
2024-09-05,202.97999572753906
2024-09-06,198.1300048828125
2024-09-09,201.16000366210938
2024-09-10,200.9499969482422
2024-09-11,204.0399932861328
2024-09-12,204.6699981689453
2024-09-13,204.14999389648438
2024-09-16,204.67999267578125
2024-09-17,204.24000549316406
2024-09-18,201.63999938964844
2024-09-19,203.6999969482422
2024-09-20,203.35000610351562
2024-09-23,203.77000427246094
2024-09-24,205.27000427246094
2024-09-25,206.77999877929688
2024-09-26,207.02999877929688
2024-09-27,207.6300048828125
2024-09-30,206.7100067138672
2024-10-01,206.07000732421875
2024-10-02,203.8800048828125
2024-10-03,202.8800048828125
2024-10-04,203.77999877929688
2024-10-07,203.3300018310547
2024-10-08,207.0
2024-10-09,213.6999969482422
2024-10-10,213.60000610351562
2024-10-11,215.99000549316406
2024-10-14,217.60000610351562
2024-10-15,217.27000427246094
2024-10-16,218.9600067138672
2024-10-17,219.5500030517578
2024-10-18,222.02000427246094
2024-10-21,221.5
2024-10-22,222.35000610351562
2024-10-23,220.33999633789062
2024-10-24,209.10000610351562
2024-10-25,208.0
2024-10-28,206.10000610351562
2024-10-29,205.97999572753906
2024-10-30,204.1999969482422
2024-10-31,205.67999267578125
2024-11-01,209.19000244140625
2024-11-04,207.5399932861328
2024-11-05,208.77999877929688
2024-11-06,216.39999389648438
2024-11-07,217.5
2024-11-08,219.49000549316406
2024-11-11,225.24000549316406
2024-11-12,233.91000366210938
2024-11-13,233.07000732421875
2024-11-14,230.6699981689453
2024-11-15,228.99000549316406
2024-11-18,228.85000610351562
2024-11-19,228.1999969482422
2024-11-20,226.6699981689453
2024-11-21,226.08999633789062
2024-11-22,229.11000061035156
2024-11-25,230.60000610351562
2024-11-26,230.39999389648438
2024-11-27,229.63999938964844
2024-11-29,232.92999267578125
2024-12-02,229.9499969482422
2024-12-03,226.9600067138672
2024-12-04,229.7899932861328
2024-12-05,226.2899932861328
2024-12-06,226.3800048828125
2024-12-09,225.08999633789062
2024-12-10,229.0800018310547
2024-12-11,229.05999755859375
2024-12-12,227.69000244140625
2024-12-13,227.6199951171875
2024-12-16,236.0
2024-12-17,233.1300048828125
