,DLR
2017-09-18,90.67091369628906
2017-09-19,90.79479217529297
2017-09-20,89.00614929199219
2017-09-21,89.99726867675781
2017-09-22,88.66545867919922
2017-09-25,88.44093322753906
2017-09-26,87.72080993652344
2017-09-27,89.23844909667969
2017-09-28,89.94306945800781
2017-09-29,91.62332153320312
2017-10-02,91.72394561767578
2017-10-03,90.2063217163086
2017-10-04,90.63220977783203
2017-10-05,91.68524169921875
2017-10-06,91.53812408447266
2017-10-09,92.11109924316406
2017-10-10,92.7305679321289
2017-10-11,93.39644622802734
2017-10-12,95.04572296142578
2017-10-13,94.29463958740234
2017-10-16,94.26368713378906
2017-10-17,95.02249908447266
2017-10-18,95.89745330810547
2017-10-19,95.92072296142578
2017-10-20,95.54126739501953
2017-10-23,93.08674621582031
2017-10-24,93.83781433105469
2017-10-25,95.22382354736328
2017-10-26,89.67205047607422
2017-10-27,90.24504089355469
2017-10-30,91.05033111572266
2017-10-31,91.70848083496094
2017-11-01,90.54703521728516
2017-11-02,91.9640121459961
2017-11-03,92.18854522705078
2017-11-06,94.33336639404297
2017-11-07,94.47272491455078
2017-11-08,95.62644958496094
2017-11-09,94.65084075927734
2017-11-10,93.5745620727539
2017-11-13,95.00700378417969
2017-11-14,95.02249908447266
2017-11-15,93.03253936767578
2017-11-16,93.12544250488281
2017-11-17,91.45295715332031
2017-11-20,90.91094207763672
2017-11-21,91.5845718383789
2017-11-22,90.75609588623047
2017-11-24,91.01160430908203
2017-11-27,91.41421508789062
2017-11-28,91.77816009521484
2017-11-29,90.58572387695312
2017-11-30,90.36121368408203
2017-12-01,91.99496459960938
2017-12-04,85.63018035888672
2017-12-05,87.51176452636719
2017-12-06,87.217529296875
2017-12-07,88.37897491455078
2017-12-08,88.89775085449219
2017-12-11,89.00614929199219
2017-12-12,88.96746826171875
2017-12-13,89.284912109375
2017-12-14,89.9796371459961
2017-12-15,89.34735870361328
2017-12-18,89.06635284423828
2017-12-19,87.25535583496094
2017-12-20,86.19374084472656
2017-12-21,85.3272705078125
2017-12-22,86.630859375
2017-12-26,87.1070327758789
2017-12-27,87.8173828125
2017-12-28,89.01170349121094
2017-12-29,88.91024017333984
2018-01-02,87.94227600097656
2018-01-03,88.74629211425781
2018-01-04,87.6456298828125
2018-01-05,88.20767974853516
2018-01-08,89.1053695678711
2018-01-09,87.89542388916016
2018-01-10,85.50682830810547
2018-01-11,84.25785827636719
2018-01-12,82.5717544555664
2018-01-16,83.89878845214844
2018-01-17,83.53190612792969
2018-01-18,83.4928970336914
2018-01-19,83.7582778930664
2018-01-22,85.35067749023438
2018-01-23,86.73235321044922
2018-01-24,86.5293960571289
2018-01-25,86.9665298461914
2018-01-26,87.15388488769531
2018-01-29,83.81291198730469
2018-01-30,83.18059539794922
2018-01-31,87.3880615234375
2018-02-01,84.2890853881836
2018-02-02,84.07832336425781
2018-02-05,81.43989562988281
2018-02-06,81.57259368896484
2018-02-07,81.31501007080078
2018-02-08,77.24807739257812
2018-02-09,79.78500366210938
2018-02-12,82.00192260742188
2018-02-13,82.05656433105469
2018-02-14,82.17364501953125
2018-02-15,82.31414794921875
2018-02-16,79.77720642089844
2018-02-20,77.73204040527344
2018-02-21,76.45966339111328
2018-02-22,78.70777893066406
2018-02-23,79.77720642089844
2018-02-26,79.29325103759766
2018-02-27,78.2940673828125
2018-02-28,78.55948638916016
2018-03-01,77.20124053955078
2018-03-02,76.67042541503906
2018-03-05,78.34089660644531
2018-03-06,78.98101043701172
2018-03-07,80.44853210449219
2018-03-08,80.9637222290039
2018-03-09,80.51097106933594
2018-03-12,81.45550537109375
2018-03-13,82.47806549072266
2018-03-14,83.1243667602539
2018-03-15,83.01402282714844
2018-03-16,83.83366394042969
2018-03-19,82.55689239501953
2018-03-20,82.73030090332031
2018-03-21,81.46927642822266
2018-03-22,81.10674285888672
2018-03-23,80.62596130371094
2018-03-26,80.46834564208984
2018-03-27,80.94911193847656
2018-03-28,82.78545379638672
2018-03-29,83.0534439086914
2018-04-02,81.12248992919922
2018-04-03,81.19342041015625
2018-04-04,82.43867492675781
2018-04-05,82.91943359375
2018-04-06,82.20225524902344
2018-04-09,82.26528930664062
2018-04-10,81.55597686767578
2018-04-11,82.3992919921875
2018-04-12,79.59352111816406
2018-04-13,80.73629760742188
2018-04-16,81.3274154663086
2018-04-17,82.36775970458984
2018-04-18,82.06038665771484
2018-04-19,81.31166076660156
2018-04-20,80.64173889160156
2018-04-23,80.22402954101562
2018-04-24,79.92455291748047
2018-04-25,79.97183227539062
2018-04-26,81.57173156738281
2018-04-27,84.96070861816406
2018-04-30,83.29773712158203
2018-05-01,82.7618408203125
2018-05-02,83.02189636230469
2018-05-03,82.73030090332031
2018-05-04,83.84944152832031
2018-05-07,84.062255859375
2018-05-08,82.39139556884766
2018-05-09,83.47901916503906
2018-05-10,85.3941879272461
2018-05-11,85.74095916748047
2018-05-14,85.29962921142578
2018-05-15,84.511474609375
2018-05-16,84.25138854980469
2018-05-17,83.14800262451172
2018-05-18,82.94308471679688
2018-05-21,84.00707244873047
2018-05-22,83.81002044677734
2018-05-23,84.02284240722656
2018-05-24,83.7706527709961
2018-05-25,83.98340606689453
2018-05-29,84.34596252441406
2018-05-30,85.13409423828125
2018-05-31,84.70850372314453
2018-06-01,85.52027893066406
2018-06-04,85.79612731933594
2018-06-05,85.28384399414062
2018-06-06,85.40204620361328
2018-06-07,85.19712829589844
2018-06-08,86.35568237304688
2018-06-11,86.13501739501953
2018-06-12,85.71731567382812
2018-06-13,83.39231872558594
2018-06-14,84.84849548339844
2018-06-15,84.53022003173828
2018-06-18,84.29946899414062
2018-06-19,84.5540771484375
2018-06-20,84.99968719482422
2018-06-21,85.34979248046875
2018-06-22,85.85111999511719
2018-06-25,85.97842407226562
2018-06-26,86.91739654541016
2018-06-27,87.24365234375
2018-06-28,87.84043884277344
2018-06-29,88.787353515625
2018-07-02,89.06586456298828
2018-07-03,89.511474609375
2018-07-05,91.1904525756836
2018-07-06,91.7474594116211
2018-07-09,91.094970703125
2018-07-10,92.16920471191406
2018-07-11,92.49544525146484
2018-07-12,92.5113754272461
2018-07-13,92.49544525146484
2018-07-16,92.033935546875
2018-07-17,92.24878692626953
2018-07-18,91.72358703613281
2018-07-19,92.84556579589844
2018-07-20,92.30447387695312
2018-07-23,92.16920471191406
2018-07-24,91.71563720703125
2018-07-25,93.11611938476562
2018-07-26,93.1001968383789
2018-07-27,96.37065124511719
2018-07-30,96.08419799804688
2018-07-31,96.61732482910156
2018-08-01,96.70487213134766
2018-08-02,96.31494140625
2018-08-03,97.54036712646484
2018-08-06,97.14250183105469
2018-08-07,97.18229675292969
2018-08-08,96.71282196044922
2018-08-09,96.93561553955078
2018-08-10,96.25128936767578
2018-08-13,96.68096160888672
2018-08-14,96.41840362548828
2018-08-15,96.65711212158203
2018-08-16,97.37324523925781
2018-08-17,98.69416046142578
2018-08-20,98.51117706298828
2018-08-21,97.75521850585938
2018-08-22,97.10270690917969
2018-08-23,97.33346557617188
2018-08-24,98.38384246826172
2018-08-27,98.04166412353516
2018-08-28,98.90902709960938
2018-08-29,98.7578125
2018-08-30,98.43159484863281
2018-08-31,98.89310455322266
2018-09-04,98.24857330322266
2018-09-05,98.24061584472656
2018-09-06,98.8374252319336
2018-09-07,97.59607696533203
2018-09-10,98.16899108886719
2018-09-11,97.90638732910156
2018-09-12,97.80296325683594
2018-09-13,98.41273498535156
2018-09-14,97.7949447631836
2018-09-17,98.19609069824219
2018-09-18,98.53306579589844
2018-09-19,97.62645721435547
2018-09-20,97.75479888916016
2018-09-21,97.0167007446289
2018-09-24,93.00507354736328
2018-09-25,91.10357666015625
2018-09-26,89.47486114501953
2018-09-27,89.53904724121094
2018-09-28,90.24508666992188
2018-10-01,89.29834747314453
2018-10-02,89.16999053955078
2018-10-03,87.93441772460938
2018-10-04,87.87023162841797
2018-10-05,88.08685302734375
2018-10-08,88.85706329345703
2018-10-09,89.6272964477539
2018-10-10,88.16707611083984
2018-10-11,86.24952697753906
2018-10-12,86.193359375
2018-10-15,86.07303619384766
2018-10-16,88.24730682373047
2018-10-17,89.00150299072266
2018-10-18,89.6594009399414
2018-10-19,90.3253173828125
2018-10-22,90.29324340820312
2018-10-23,90.7986831665039
2018-10-24,92.8125228881836
2018-10-25,93.71111297607422
2018-10-26,85.05408477783203
2018-10-29,85.19046783447266
2018-10-30,83.41732788085938
2018-10-31,82.84768676757812
2018-11-01,84.8214111328125
2018-11-02,86.27359771728516
2018-11-05,88.64045715332031
2018-11-06,89.2181167602539
2018-11-07,89.79578399658203
2018-11-08,89.85997772216797
2018-11-09,88.75279235839844
2018-11-12,89.5069580078125
2018-11-13,89.9722900390625
2018-11-14,89.55509948730469
2018-11-15,89.24220275878906
2018-11-16,89.38662719726562
2018-11-19,89.884033203125
2018-11-20,86.65068054199219
2018-11-21,87.62149810791016
2018-11-23,87.75788879394531
2018-11-26,88.81694793701172
2018-11-27,89.5069580078125
2018-11-28,90.83880615234375
2018-11-29,91.21591186523438
2018-11-30,92.29902648925781
2018-12-03,92.98099517822266
2018-12-04,91.14366912841797
2018-12-06,93.79134368896484
2018-12-07,92.84461212158203
2018-12-10,93.3500747680664
2018-12-11,93.7031021118164
2018-12-12,92.74834442138672
2018-12-13,93.37157440185547
2018-12-14,92.52977752685547
2018-12-17,87.01783752441406
2018-12-18,88.22381591796875
2018-12-19,87.82721710205078
2018-12-20,85.8765640258789
2018-12-21,85.8765640258789
2018-12-24,82.88993835449219
2018-12-26,84.72723388671875
2018-12-27,84.83248138427734
2018-12-28,85.85230255126953
2018-12-31,86.24081420898438
2019-01-02,83.5212631225586
2019-01-03,83.10037994384766
2019-01-04,84.83248138427734
2019-01-07,85.95753479003906
2019-01-08,86.88024139404297
2019-01-09,82.42048645019531
2019-01-10,85.05101013183594
2019-01-11,86.31365203857422
2019-01-14,86.20843505859375
2019-01-15,86.83976745605469
2019-01-16,86.55647277832031
2019-01-17,86.29747009277344
2019-01-18,86.80738830566406
2019-01-22,85.06719970703125
2019-01-23,84.20114135742188
2019-01-24,84.24971008300781
2019-01-25,84.31446075439453
2019-01-28,85.55284118652344
2019-01-29,86.32174682617188
2019-01-30,86.95307159423828
2019-01-31,87.68962860107422
2019-02-01,87.86769104003906
2019-02-04,88.4504623413086
2019-02-05,89.70502471923828
2019-02-06,87.33351135253906
2019-02-07,89.07369232177734
2019-02-08,90.91099548339844
2019-02-11,91.64754486083984
2019-02-12,90.33634948730469
2019-02-13,90.80580139160156
2019-02-14,92.11699676513672
2019-02-15,93.10446166992188
2019-02-19,94.221435546875
2019-02-20,95.90496063232422
2019-02-21,94.1890640258789
2019-02-22,95.90496063232422
2019-02-25,94.78799438476562
2019-02-26,93.11255645751953
2019-02-27,92.39220428466797
2019-02-28,91.55852508544922
2019-03-01,92.7968978881836
2019-03-04,91.78515625
2019-03-05,91.57470703125
2019-03-06,91.10526275634766
2019-03-07,91.17810821533203
2019-03-08,90.6438980102539
2019-03-11,92.22223663330078
2019-03-12,92.91829681396484
2019-03-13,93.86531066894531
2019-03-14,94.2574462890625
2019-03-15,94.14305877685547
2019-03-18,94.46988677978516
2019-03-19,94.46988677978516
2019-03-20,95.23786163330078
2019-03-21,97.55816650390625
2019-03-22,97.32121276855469
2019-03-25,96.16106414794922
2019-03-26,97.13329315185547
2019-03-27,97.03526306152344
2019-03-28,97.74604797363281
2019-03-29,97.22315979003906
2019-04-01,98.06468963623047
2019-04-02,99.43724060058594
2019-04-03,99.39639282226562
2019-04-04,99.61698913574219
2019-04-05,100.00914764404297
2019-04-08,99.19215393066406
2019-04-09,98.47318267822266
2019-04-10,99.65785217285156
2019-04-11,99.44542694091797
2019-04-12,100.27059173583984
2019-04-15,99.59246826171875
2019-04-16,97.28036499023438
2019-04-17,97.32121276855469
2019-04-18,98.40782928466797
2019-04-22,97.53363037109375
2019-04-23,95.83428192138672
2019-04-24,97.43558502197266
2019-04-25,97.88493347167969
2019-04-26,95.41761016845703
2019-04-29,95.68721008300781
2019-04-30,96.16921997070312
2019-05-01,96.11205291748047
2019-05-02,97.05976867675781
2019-05-03,98.61207580566406
2019-05-06,97.54180908203125
2019-05-07,95.93231964111328
2019-05-08,96.14472198486328
2019-05-09,96.07935333251953
2019-05-10,96.06303405761719
2019-05-13,95.35225677490234
2019-05-14,95.49931335449219
2019-05-15,96.11205291748047
2019-05-16,96.69210815429688
2019-05-17,96.38983917236328
2019-05-20,94.91105651855469
2019-05-21,95.58916473388672
2019-05-22,96.69210815429688
2019-05-23,97.47642517089844
2019-05-24,98.02383422851562
2019-05-28,97.28853607177734
2019-05-29,95.9813461303711
2019-05-30,96.17741394042969
2019-05-31,96.17741394042969
2019-06-03,93.84076690673828
2019-06-04,92.15776824951172
2019-06-05,93.83260345458984
2019-06-06,94.3636703491211
2019-06-07,94.77214813232422
2019-06-10,95.45028686523438
2019-06-11,97.40291595458984
2019-06-12,97.54180908203125
2019-06-13,98.06944274902344
2019-06-14,98.73726654052734
2019-06-17,100.98804473876953
2019-06-18,100.9385757446289
2019-06-19,102.23297882080078
2019-06-20,102.95850372314453
2019-06-21,101.53218078613281
2019-06-24,101.5816421508789
2019-06-25,99.75960540771484
2019-06-26,96.66786193847656
2019-06-27,96.95641326904297
2019-06-28,97.11307525634766
2019-07-01,96.51946258544922
2019-07-02,98.21785736083984
2019-07-03,99.71013641357422
2019-07-05,99.79257202148438
2019-07-08,99.2896499633789
2019-07-09,100.32023620605469
2019-07-10,100.6830062866211
2019-07-11,99.78433990478516
2019-07-12,98.9928207397461
2019-07-15,98.6383285522461
2019-07-16,98.60536193847656
2019-07-17,98.41572570800781
2019-07-18,99.1577377319336
2019-07-19,97.0635986328125
2019-07-22,96.93170928955078
2019-07-23,96.71733856201172
2019-07-24,96.8904800415039
2019-07-25,93.02375030517578
2019-07-26,91.95196533203125
2019-07-29,91.68814086914062
2019-07-30,93.9883804321289
2019-07-31,94.28520965576172
2019-08-01,95.24980926513672
2019-08-02,96.63490295410156
2019-08-05,95.23329162597656
2019-08-06,96.53595733642578
2019-08-07,97.72319030761719
2019-08-08,98.72076416015625
2019-08-09,99.18247985839844
2019-08-12,98.7290267944336
2019-08-13,99.091796875
2019-08-14,97.28622436523438
2019-08-15,99.39682006835938
2019-08-16,101.96089172363281
2019-08-19,102.50504302978516
2019-08-20,101.48271942138672
2019-08-21,101.64762115478516
2019-08-22,101.30133819580078
2019-08-23,99.52872467041016
2019-08-26,99.91624450683594
2019-08-27,99.21544647216797
2019-08-28,99.9904556274414
2019-08-29,101.90318298339844
2019-08-30,101.92791748046875
2019-09-03,103.49440002441406
2019-09-04,104.2529067993164
2019-09-05,104.43428039550781
2019-09-06,106.04197692871094
2019-09-09,105.60501098632812
2019-09-10,105.24226379394531
2019-09-11,105.94303131103516
2019-09-12,105.20304870605469
2019-09-13,103.36554718017578
2019-09-16,105.08663177490234
2019-09-17,106.49180603027344
2019-09-18,104.18036651611328
2019-09-19,102.95813751220703
2019-09-20,103.95588684082031
2019-09-23,105.02013397216797
2019-09-24,106.05945587158203
2019-09-25,106.1509017944336
2019-09-26,106.86597442626953
2019-09-27,107.13203430175781
2019-09-30,107.93020629882812
2019-10-01,107.30661010742188
2019-10-02,106.14258575439453
2019-10-03,107.79715728759766
2019-10-04,108.31266021728516
2019-10-07,106.64146423339844
2019-10-08,107.2567138671875
2019-10-09,108.63692474365234
2019-10-10,108.62860870361328
2019-10-11,107.51448059082031
2019-10-14,107.9634780883789
2019-10-15,107.91357421875
2019-10-16,108.58705139160156
2019-10-17,109.55987548828125
2019-10-18,110.56591033935547
2019-10-21,111.68833923339844
2019-10-22,112.08744812011719
2019-10-23,112.8606948852539
2019-10-24,111.70496368408203
2019-10-25,110.43287658691406
2019-10-28,109.98387145996094
2019-10-29,108.5787353515625
2019-10-30,107.5976333618164
2019-10-31,105.62709045410156
2019-11-01,105.42754364013672
2019-11-04,103.15769958496094
2019-11-05,102.54241943359375
2019-11-06,102.01863098144531
2019-11-07,98.67617797851562
2019-11-08,96.9218521118164
2019-11-11,96.99667358398438
2019-11-12,96.53104400634766
2019-11-13,96.5560073852539
2019-11-14,97.37913513183594
2019-11-15,98.83418273925781
2019-11-18,100.16447448730469
2019-11-19,101.42826843261719
2019-11-20,100.88784790039062
2019-11-21,99.64066314697266
2019-11-22,99.44113159179688
2019-11-25,98.36024475097656
2019-11-26,100.2892074584961
2019-11-27,100.77143096923828
2019-11-29,100.56356811523438
2019-12-02,99.1584243774414
2019-12-03,98.1939697265625
2019-12-04,99.0254135131836
2019-12-05,97.71171569824219
2019-12-06,98.41845703125
2019-12-09,98.7094497680664
2019-12-10,97.76990509033203
2019-12-11,97.29598999023438
2019-12-12,96.230224609375
2019-12-13,95.4245834350586
2019-12-16,96.91834259033203
2019-12-17,95.50850677490234
2019-12-18,97.69878387451172
2019-12-19,99.86390686035156
2019-12-20,99.04150390625
2019-12-23,97.86663055419922
2019-12-24,97.96733856201172
2019-12-26,99.11705780029297
2019-12-27,99.17576599121094
2019-12-30,99.28485870361328
2019-12-31,100.48490905761719
2020-01-02,99.02471923828125
2020-01-03,100.65275573730469
2020-01-06,99.74642944335938
2020-01-07,98.76457214355469
2020-01-08,99.62055206298828
2020-01-09,99.62894439697266
2020-01-10,101.01360321044922
2020-01-13,102.3563232421875
2020-01-14,101.3324966430664
2020-01-15,101.53389739990234
2020-01-16,103.7829360961914
2020-01-17,104.42912292480469
2020-01-21,105.51168060302734
2020-01-22,105.97322082519531
2020-01-23,106.66976165771484
2020-01-24,107.63485717773438
2020-01-27,108.27262878417969
2020-01-28,108.94398498535156
2020-01-29,107.10614013671875
2020-01-30,105.52008819580078
2020-01-31,103.21228790283203
2020-02-03,103.33817291259766
2020-02-04,104.89067077636719
2020-02-05,103.94239044189453
2020-02-06,104.07666015625
2020-02-07,103.45567321777344
2020-02-10,105.80541229248047
2020-02-11,105.33545684814453
2020-02-12,106.61941528320312
2020-02-13,106.18302917480469
2020-02-14,110.35383605957031
2020-02-18,111.78046417236328
2020-02-19,111.11749267578125
2020-02-20,114.38195037841797
2020-02-21,115.91767883300781
2020-02-24,113.51759338378906
2020-02-25,112.06575775146484
2020-02-26,109.4139404296875
2020-02-27,103.38015747070312
2020-02-28,100.79542541503906
2020-03-02,109.50624084472656
2020-03-03,108.75096130371094
2020-03-04,113.27420806884766
2020-03-05,108.98593139648438
2020-03-06,107.6180648803711
2020-03-09,101.2653579711914
2020-03-10,112.82942962646484
2020-03-11,114.96939086914062
2020-03-12,107.72715759277344
2020-03-13,120.28985595703125
2020-03-16,108.52476501464844
2020-03-17,116.92359161376953
2020-03-18,116.16234588623047
2020-03-19,105.95352172851562
2020-03-20,102.5111083984375
2020-03-23,91.261962890625
2020-03-24,98.721923828125
2020-03-25,102.70565795898438
2020-03-26,113.44734191894531
2020-03-27,112.36470031738281
2020-03-30,118.25147247314453
2020-03-31,117.49024963378906
2020-04-01,113.74335479736328
2020-04-02,114.19161224365234
2020-04-03,115.44343566894531
2020-04-06,117.98927307128906
2020-04-07,118.83509063720703
2020-04-08,123.32630920410156
2020-04-09,125.42383575439453
2020-04-13,119.0126953125
2020-04-14,122.53968811035156
2020-04-15,119.17339324951172
2020-04-16,120.0615005493164
2020-04-17,126.19354248046875
2020-04-20,121.55855560302734
2020-04-21,122.38743591308594
2020-04-22,126.17666625976562
2020-04-23,125.62687683105469
2020-04-24,126.89562225341797
2020-04-27,130.4479217529297
2020-04-28,130.38026428222656
2020-04-29,125.69451141357422
2020-04-30,126.43883514404297
2020-05-01,123.41934204101562
2020-05-04,123.2924575805664
2020-05-05,125.17859649658203
2020-05-06,126.6164321899414
2020-05-07,126.04975891113281
2020-05-08,122.69189453125
2020-05-11,122.09990692138672
2020-05-12,112.43238830566406
2020-05-13,112.8468017578125
2020-05-14,112.2547607421875
2020-05-15,110.60543060302734
2020-05-18,111.16365814208984
2020-05-19,111.14676666259766
2020-05-20,112.28013610839844
2020-05-21,110.5885238647461
2020-05-22,114.86824798583984
2020-05-26,117.00814819335938
2020-05-27,117.8370361328125
2020-05-28,123.52926635742188
2020-05-29,121.42322540283203
2020-06-01,120.47592163085938
2020-06-02,118.41219329833984
2020-06-03,117.98081970214844
2020-06-04,115.84095764160156
2020-06-05,119.49478912353516
2020-06-08,119.76546478271484
2020-06-09,119.6639633178711
2020-06-10,116.9573974609375
2020-06-11,113.27816009521484
2020-06-12,115.99900817871094
2020-06-15,119.0013427734375
2020-06-16,121.55162048339844
2020-06-17,124.10189056396484
2020-06-18,122.10603332519531
2020-06-19,119.2828369140625
2020-06-22,121.21044158935547
2020-06-23,121.03986358642578
2020-06-24,119.42781829833984
2020-06-25,122.02926635742188
2020-06-26,119.91400146484375
2020-06-29,119.52164459228516
2020-06-30,121.21044158935547
2020-07-01,125.71393585205078
2020-07-02,126.73745727539062
2020-07-06,126.07218170166016
2020-07-07,125.79927825927734
2020-07-08,125.47515869140625
2020-07-09,125.40689086914062
2020-07-10,125.71393585205078
2020-07-13,121.7051773071289
2020-07-14,125.19366455078125
2020-07-15,122.96749114990234
2020-07-16,119.8031234741211
2020-07-17,122.6092529296875
2020-07-20,123.02722930908203
2020-07-21,122.22544860839844
2020-07-22,123.5645523071289
2020-07-23,124.34927368164062
2020-07-24,125.37275695800781
2020-07-27,128.8015899658203
2020-07-28,131.32626342773438
2020-07-29,134.0812225341797
2020-07-30,135.38623046875
2020-07-31,136.93002319335938
2020-08-03,137.03237915039062
2020-08-04,137.40769958496094
2020-08-05,136.13682556152344
2020-08-06,133.91064453125
2020-08-07,135.28387451171875
2020-08-10,134.96829223632812
2020-08-11,129.3303680419922
2020-08-12,131.72714233398438
2020-08-13,129.76539611816406
2020-08-14,130.77186584472656
2020-08-17,133.5012664794922
2020-08-18,133.4500732421875
2020-08-19,129.62893676757812
2020-08-20,132.3327178955078
2020-08-21,131.82949829101562
2020-08-24,130.37098693847656
2020-08-25,131.99154663085938
2020-08-26,131.31771850585938
2020-08-27,131.0959930419922
2020-08-28,131.5991973876953
2020-08-31,132.75914001464844
2020-09-01,130.97654724121094
2020-09-02,132.20480346679688
2020-09-03,126.37071990966797
2020-09-04,123.8289566040039
2020-09-08,123.0868911743164
2020-09-09,125.87602233886719
2020-09-10,124.21277618408203
2020-09-11,124.1872329711914
2020-09-14,124.01531219482422
2020-09-15,126.59392547607422
2020-09-16,129.30149841308594
2020-09-17,126.12113952636719
2020-09-18,124.53103637695312
2020-09-21,121.93518829345703
2020-09-22,123.26749420166016
2020-09-23,119.64019775390625
2020-09-24,121.41085052490234
2020-09-25,122.07271575927734
2020-09-28,125.442138671875
2020-09-29,126.80020141601562
2020-09-30,126.14697265625
2020-10-01,126.56814575195312
2020-10-02,128.3731689453125
2020-10-05,130.6337890625
2020-10-06,131.5363006591797
2020-10-07,131.14950561523438
2020-10-08,134.81979370117188
2020-10-09,136.1005096435547
2020-10-12,136.71932983398438
2020-10-13,135.79107666015625
2020-10-14,134.3986053466797
2020-10-15,134.66506958007812
2020-10-16,135.5504150390625
2020-10-19,133.38433837890625
2020-10-20,133.7453155517578
2020-10-21,133.11785888671875
2020-10-22,130.90884399414062
2020-10-23,131.16673278808594
2020-10-26,131.22689819335938
2020-10-27,129.49916076660156
2020-10-28,128.82875061035156
2020-10-29,127.83169555664062
2020-10-30,124.032470703125
2020-11-02,125.45075988769531
2020-11-03,125.399169921875
2020-11-04,127.22136688232422
2020-11-05,126.79161834716797
2020-11-06,126.07820892333984
2020-11-09,118.80643463134766
2020-11-10,116.74353790283203
2020-11-11,121.18739318847656
2020-11-12,121.53977966308594
2020-11-13,124.33331298828125
2020-11-16,122.05553436279297
2020-11-17,122.41653442382812
2020-11-18,122.39934539794922
2020-11-19,122.9150619506836
2020-11-20,122.65721893310547
2020-11-23,120.31062316894531
2020-11-24,113.97579193115234
2020-11-25,116.68335723876953
2020-11-27,117.52571868896484
2020-11-30,115.8238296508789
2020-12-01,116.15044403076172
2020-12-02,113.59760284423828
2020-12-03,114.87831115722656
2020-12-04,116.44267272949219
2020-12-07,116.23639678955078
2020-12-08,114.63764953613281
2020-12-09,111.52608489990234
2020-12-10,111.44873809814453
2020-12-11,111.9730453491211
2020-12-14,111.05403137207031
2020-12-15,111.66961669921875
2020-12-16,112.34587097167969
2020-12-17,116.11731719970703
2020-12-18,116.19535827636719
2020-12-21,116.74153900146484
2020-12-22,120.11418151855469
2020-12-23,118.5969467163086
2020-12-24,119.15180206298828
2020-12-28,120.1749038696289
2020-12-29,119.64600372314453
2020-12-30,119.94945526123047
2020-12-31,120.95516204833984
2021-01-04,117.29642486572266
2021-01-05,115.27632904052734
2021-01-06,114.53937530517578
2021-01-07,115.83988189697266
2021-01-08,115.83122253417969
2021-01-11,113.81111145019531
2021-01-12,114.01917266845703
2021-01-13,115.4410400390625
2021-01-14,115.7011489868164
2021-01-15,118.32817840576172
2021-01-19,119.63734436035156
2021-01-20,122.00423431396484
2021-01-21,122.43772888183594
2021-01-22,121.77885437011719
2021-01-25,123.66022491455078
2021-01-26,126.45196533203125
2021-01-27,129.3303680419922
2021-01-28,125.602294921875
2021-01-29,124.80461883544922
2021-02-01,128.49807739257812
2021-02-02,128.84486389160156
2021-02-03,127.7264404296875
2021-02-04,125.75836944580078
2021-02-05,126.20051574707031
2021-02-08,126.9028091430664
2021-02-09,128.5240936279297
2021-02-10,127.90850067138672
2021-02-11,125.55892944335938
2021-02-12,121.43202209472656
2021-02-16,118.95242309570312
2021-02-17,119.88876342773438
2021-02-18,119.593994140625
2021-02-19,118.30215454101562
2021-02-22,119.29923248291016
2021-02-23,119.03911590576172
2021-02-24,117.17505645751953
2021-02-25,116.49878692626953
2021-02-26,116.81090545654297
2021-03-01,115.27632904052734
2021-03-02,113.68104553222656
2021-03-03,108.94721221923828
2021-03-04,111.84298706054688
2021-03-05,114.4439926147461
2021-03-08,114.60006713867188
2021-03-09,117.1143569946289
2021-03-10,117.34844207763672
2021-03-11,116.91496276855469
2021-03-12,117.35222625732422
2021-03-15,118.121826171875
2021-03-16,118.65525817871094
2021-03-17,117.78070831298828
2021-03-18,117.32598114013672
2021-03-19,116.7575454711914
2021-03-22,119.41609191894531
2021-03-23,122.43317413330078
2021-03-24,122.51190948486328
2021-03-25,120.99896240234375
2021-03-26,124.9780502319336
2021-03-29,126.41229248046875
2021-03-30,123.517578125
2021-03-31,123.16780090332031
2021-04-01,125.27540588378906
2021-04-05,127.47920227050781
2021-04-06,126.5172119140625
2021-04-07,124.96931457519531
2021-04-08,124.07730865478516
2021-04-09,123.53508758544922
2021-04-12,125.51150512695312
2021-04-13,127.84648895263672
2021-04-14,125.5989761352539
2021-04-15,128.76473999023438
2021-04-16,127.64534759521484
2021-04-19,129.21945190429688
2021-04-20,132.00048828125
2021-04-21,131.89552307128906
2021-04-22,130.34762573242188
2021-04-23,130.33889770507812
2021-04-26,129.63050842285156
2021-04-27,129.36813354492188
2021-04-28,128.70352172851562
2021-04-29,130.33889770507812
2021-04-30,134.94760131835938
2021-05-03,132.6388702392578
2021-05-04,133.8107452392578
2021-05-05,131.31834411621094
2021-05-06,130.76739501953125
2021-05-07,132.21034240722656
2021-05-10,132.0791778564453
2021-05-11,129.997802734375
2021-05-12,128.6597900390625
2021-05-13,130.25140380859375
2021-05-14,130.19894409179688
2021-05-17,129.6217498779297
2021-05-18,131.09971618652344
2021-05-19,131.18714904785156
2021-05-20,132.27154541015625
2021-05-21,131.96548461914062
2021-05-24,132.24533081054688
2021-05-25,133.312255859375
2021-05-26,132.01797485351562
2021-05-27,131.32713317871094
2021-05-28,132.54266357421875
2021-06-01,133.9331512451172
2021-06-02,135.3411407470703
2021-06-03,135.9270782470703
2021-06-04,135.7084503173828
2021-06-07,138.6118621826172
