,MAR
2017-09-15,99.30756378173828
2017-09-18,99.44890594482422
2017-09-19,101.1544418334961
2017-09-20,101.47481536865234
2017-09-21,101.36175537109375
2017-09-22,101.65385437011719
2017-09-25,102.5866928100586
2017-09-26,101.83287811279297
2017-09-27,102.10617065429688
2017-09-28,103.65149688720703
2017-09-29,103.89649200439453
2017-10-02,104.15090942382812
2017-10-03,103.08613586425781
2017-10-04,102.53961944580078
2017-10-05,104.84822082519531
2017-10-06,105.30992889404297
2017-10-09,106.25222778320312
2017-10-10,107.49604797363281
2017-10-11,107.54315948486328
2017-10-12,107.8541030883789
2017-10-13,108.46659851074219
2017-10-16,108.12737274169922
2017-10-17,108.400634765625
2017-10-18,109.0885009765625
2017-10-19,108.55138397216797
2017-10-20,108.38179016113281
2017-10-23,108.6550521850586
2017-10-24,110.0684814453125
2017-10-25,109.6161880493164
2017-10-26,111.95305633544922
2017-10-27,112.00959014892578
2017-10-30,111.67979431152344
2017-10-31,112.58439636230469
2017-11-01,113.22515106201172
2017-11-02,112.73514556884766
2017-11-03,114.534912109375
2017-11-06,114.94010162353516
2017-11-07,113.91300964355469
2017-11-08,113.0555419921875
2017-11-09,111.95305633544922
2017-11-10,113.17801666259766
2017-11-13,113.44189453125
2017-11-14,115.95777130126953
2017-11-15,115.20393371582031
2017-11-16,117.20159149169922
2017-11-17,118.23809814453125
2017-11-20,118.64327239990234
2017-11-21,120.57059478759766
2017-11-22,119.4085464477539
2017-11-24,119.51246643066406
2017-11-27,119.91870880126953
2017-11-28,119.89038848876953
2017-11-29,119.5030288696289
2017-11-30,119.9848403930664
2017-12-01,119.85259246826172
2017-12-04,120.67452239990234
2017-12-05,120.48558044433594
2017-12-06,120.26827239990234
2017-12-07,120.78789520263672
2017-12-08,122.17671203613281
2017-12-11,121.46812438964844
2017-12-12,121.64762878417969
2017-12-13,121.3736572265625
2017-12-14,120.66509246826172
2017-12-15,122.64907836914062
2017-12-18,125.97465515136719
2017-12-19,125.78571319580078
2017-12-20,126.44705963134766
2017-12-21,126.55094146728516
2017-12-22,126.5698471069336
2017-12-26,125.93683624267578
2017-12-27,128.72390747070312
2017-12-28,129.0262451171875
2017-12-29,128.23260498046875
2018-01-02,126.36197662353516
2018-01-03,128.91285705566406
2018-01-04,128.20428466796875
2018-01-05,126.97607421875
2018-01-08,128.80892944335938
2018-01-09,130.10328674316406
2018-01-10,130.0937957763672
2018-01-11,131.72824096679688
2018-01-12,132.0588836669922
2018-01-16,131.43536376953125
2018-01-17,134.15626525878906
2018-01-18,133.33436584472656
2018-01-19,136.1119384765625
2018-01-22,135.8663330078125
2018-01-23,137.74642944335938
2018-01-24,136.4142608642578
2018-01-25,137.4629669189453
2018-01-26,139.01239013671875
2018-01-29,139.8154296875
2018-01-30,139.1351776123047
2018-01-31,139.20130920410156
2018-02-01,139.3713836669922
2018-02-02,133.37213134765625
2018-02-05,128.80892944335938
2018-02-06,132.29510498046875
2018-02-07,131.9266815185547
2018-02-08,126.48479461669922
2018-02-09,128.7616729736328
2018-02-12,131.41650390625
2018-02-13,132.8430633544922
2018-02-14,137.21734619140625
2018-02-15,133.4855194091797
2018-02-16,130.84962463378906
2018-02-20,132.6824493408203
2018-02-21,134.11851501464844
2018-02-22,133.14312744140625
2018-02-23,134.62985229492188
2018-02-26,133.85336303710938
2018-02-27,130.7946319580078
2018-02-28,133.72079467773438
2018-03-01,130.2454071044922
2018-03-02,132.1772003173828
2018-03-05,128.53138732910156
2018-03-06,130.31167602539062
2018-03-07,131.6090087890625
2018-03-08,131.9594268798828
2018-03-09,135.6904754638672
2018-03-12,134.28892517089844
2018-03-13,134.23216247558594
2018-03-14,133.9290771484375
2018-03-15,134.21319580078125
2018-03-16,133.5787353515625
2018-03-19,132.4044952392578
2018-03-20,133.09579467773438
2018-03-21,132.97268676757812
2018-03-22,129.97079467773438
2018-03-23,126.66588592529297
2018-03-26,131.55221557617188
2018-03-27,128.3988037109375
2018-03-28,126.79845428466797
2018-03-29,128.7681427001953
2018-04-02,125.06551361083984
2018-04-03,125.47273254394531
2018-04-04,128.60716247558594
2018-04-05,127.30982208251953
2018-04-06,123.98597717285156
2018-04-09,123.78712463378906
2018-04-10,122.95378112792969
2018-04-11,125.02764892578125
2018-04-12,125.95567321777344
2018-04-13,124.10908508300781
2018-04-16,126.39127349853516
2018-04-17,129.55413818359375
2018-04-18,130.9745330810547
2018-04-19,130.32115173339844
2018-04-20,130.1885986328125
2018-04-23,130.33065795898438
2018-04-24,129.6393280029297
2018-04-25,129.96136474609375
2018-04-26,130.4537353515625
2018-04-27,130.1317596435547
2018-04-30,129.4310302734375
2018-05-01,130.30223083496094
2018-05-02,127.04469299316406
2018-05-03,127.49920654296875
2018-05-04,128.6450653076172
2018-05-07,129.39312744140625
2018-05-08,131.92153930664062
2018-05-09,130.5863037109375
2018-05-10,131.2207794189453
2018-05-11,132.4044952392578
2018-05-14,131.9594268798828
2018-05-15,131.49542236328125
2018-05-16,132.99160766601562
2018-05-17,131.33905029296875
2018-05-18,131.55751037597656
2018-05-21,131.82345581054688
2018-05-22,130.8546905517578
2018-05-23,130.6742401123047
2018-05-24,130.94017028808594
2018-05-25,131.03515625
2018-05-29,127.78707122802734
2018-05-30,129.4206085205078
2018-05-31,128.5563507080078
2018-06-01,131.3865509033203
2018-06-04,131.71897888183594
2018-06-05,131.2725830078125
2018-06-06,134.4542236328125
2018-06-07,132.4312744140625
2018-06-08,131.42454528808594
2018-06-11,132.14634704589844
2018-06-12,132.83016967773438
2018-06-13,131.39602661132812
2018-06-14,131.7759246826172
2018-06-15,131.8519287109375
2018-06-18,131.69998168945312
2018-06-19,129.71502685546875
2018-06-20,129.1546630859375
2018-06-21,127.0082778930664
2018-06-22,125.944580078125
2018-06-25,122.6109848022461
2018-06-26,122.92438507080078
2018-06-27,120.5595703125
2018-06-28,118.96400451660156
2018-06-29,120.23663330078125
2018-07-02,120.13216400146484
2018-07-03,118.26119995117188
2018-07-05,120.13216400146484
2018-07-06,121.24337005615234
2018-07-09,123.61770629882812
2018-07-10,124.1590576171875
2018-07-11,123.32329559326172
2018-07-12,124.19707489013672
2018-07-13,124.42497253417969
2018-07-16,124.21601104736328
2018-07-17,123.89311218261719
2018-07-18,126.43844604492188
2018-07-19,126.5049057006836
2018-07-20,126.3624496459961
2018-07-23,125.39372253417969
2018-07-24,123.48475646972656
2018-07-25,124.89033508300781
2018-07-26,124.3869857788086
2018-07-27,122.08863830566406
2018-07-30,119.58133697509766
2018-07-31,121.414306640625
2018-08-01,121.44281768798828
2018-08-02,122.63948059082031
2018-08-03,121.74671173095703
2018-08-06,122.78195190429688
2018-08-07,118.17572021484375
2018-08-08,115.51644897460938
2018-08-09,114.71866607666016
2018-08-10,114.12034606933594
2018-08-13,114.40526580810547
2018-08-14,115.4974594116211
2018-08-15,114.37678527832031
2018-08-16,116.01033782958984
2018-08-17,117.62486267089844
2018-08-20,118.147216796875
2018-08-21,118.86903381347656
2018-08-22,117.8780517578125
2018-08-23,116.4201889038086
2018-08-24,117.30633544921875
2018-08-27,118.43070220947266
2018-08-28,118.80233764648438
2018-08-29,120.96530151367188
2018-08-30,120.26019287109375
2018-08-31,120.50792694091797
2018-09-04,120.58416748046875
2018-09-05,119.11676788330078
2018-09-06,119.08818817138672
2018-09-07,120.64134216308594
2018-09-10,121.66088104248047
2018-09-11,121.34644317626953
2018-09-12,121.55608367919922
2018-09-13,123.43319702148438
2018-09-14,124.28121948242188
2018-09-17,123.6523666381836
2018-09-18,123.69048309326172
2018-09-19,125.04354095458984
2018-09-20,125.94876098632812
2018-09-21,124.7291030883789
2018-09-24,124.10020446777344
2018-09-25,123.17593383789062
2018-09-26,124.80534362792969
2018-09-27,127.13032531738281
2018-09-28,125.80583190917969
2018-10-01,122.29930877685547
2018-10-02,120.03152465820312
2018-10-03,118.7165756225586
2018-10-04,116.4392318725586
2018-10-05,115.72460174560547
2018-10-08,114.88609313964844
2018-10-09,114.12379455566406
2018-10-10,110.98889923095703
2018-10-11,109.2260971069336
2018-10-12,111.9512710571289
2018-10-15,110.06461334228516
2018-10-16,112.38958740234375
2018-10-17,112.39911651611328
2018-10-18,109.85497283935547
2018-10-19,106.75820922851562
2018-10-22,106.23412322998047
2018-10-23,107.0535888671875
2018-10-24,102.07967376708984
2018-10-25,106.28177642822266
2018-10-26,107.41567993164062
2018-10-29,107.46331787109375
2018-10-30,109.8359375
2018-10-31,111.37957000732422
2018-11-01,115.38155364990234
2018-11-02,115.22911071777344
2018-11-05,114.99089813232422
2018-11-06,109.14986419677734
2018-11-07,110.66490936279297
2018-11-08,111.39861297607422
2018-11-09,111.52249145507812
2018-11-12,109.6453628540039
2018-11-13,111.05558776855469
2018-11-14,110.81737518310547
2018-11-15,112.73260498046875
2018-11-16,113.05658721923828
2018-11-19,111.00794982910156
2018-11-20,110.50113677978516
2018-11-21,112.04065704345703
2018-11-23,112.12671661376953
2018-11-26,114.65115356445312
2018-11-27,114.71808624267578
2018-11-28,116.84090423583984
2018-11-29,116.50621795654297
2018-11-30,109.99435424804688
2018-12-03,114.2973403930664
2018-12-04,108.53133392333984
2018-12-06,110.27164459228516
2018-12-07,106.37982177734375
2018-12-10,105.9590835571289
2018-12-11,105.2132339477539
2018-12-12,105.25148010253906
2018-12-13,104.08487701416016
2018-12-14,102.94697570800781
2018-12-17,102.94697570800781
2018-12-18,103.5016098022461
2018-12-19,101.73257446289062
2018-12-20,99.62889862060547
2018-12-21,98.37623596191406
2018-12-24,96.56897735595703
2018-12-26,100.95803833007812
2018-12-27,101.96208190917969
2018-12-28,102.54536437988281
2018-12-31,103.80757904052734
2019-01-02,102.75572967529297
2019-01-03,97.28612518310547
2019-01-04,103.09040832519531
2019-01-07,103.28166961669922
2019-01-08,104.9550552368164
2019-01-09,104.41957092285156
2019-01-10,105.23236846923828
2019-01-11,104.62993621826172
2019-01-14,103.39641571044922
2019-01-15,105.35667419433594
2019-01-16,104.49606323242188
2019-01-17,103.72152709960938
2019-01-18,104.27613067626953
2019-01-22,102.56450653076172
2019-01-23,103.358154296875
2019-01-24,103.5016098022461
2019-01-25,105.04109954833984
2019-01-28,105.69135284423828
2019-01-29,106.25552368164062
2019-01-30,108.6651840209961
2019-01-31,109.51622009277344
2019-02-01,109.55448913574219
2019-02-04,110.58721923828125
2019-02-05,111.79204559326172
2019-02-06,112.13629150390625
2019-02-07,110.46289825439453
2019-02-08,110.42465209960938
2019-02-11,110.58721923828125
2019-02-12,109.71702575683594
2019-02-13,113.65666961669922
2019-02-14,113.42720031738281
2019-02-15,115.75080108642578
2019-02-19,116.68791198730469
2019-02-20,121.4116439819336
2019-02-21,121.79413604736328
2019-02-22,123.19978332519531
2019-02-25,122.85553741455078
2019-02-26,122.9416275024414
2019-02-27,121.37340545654297
2019-02-28,120.17424774169922
2019-03-01,119.38761138916016
2019-03-04,118.89834594726562
2019-03-05,120.12628173828125
2019-03-06,120.03034973144531
2019-03-07,117.24830627441406
2019-03-08,115.79016876220703
2019-03-11,115.35846710205078
2019-03-12,115.78056335449219
2019-03-13,115.30091094970703
2019-03-14,114.75408172607422
2019-03-15,117.34424591064453
2019-03-18,119.8768539428711
2019-03-19,120.63472747802734
2019-03-20,118.63934326171875
2019-03-21,119.9728012084961
2019-03-22,119.43558502197266
2019-03-25,118.62973022460938
2019-03-26,118.53380584716797
2019-03-27,117.20035552978516
2019-03-28,119.03266143798828
2019-03-29,120.00157928466797
2019-04-01,122.26557159423828
2019-04-02,123.27286529541016
2019-04-03,126.2371826171875
2019-04-04,126.82232666015625
2019-04-05,128.606689453125
2019-04-08,129.42214965820312
2019-04-09,127.25403594970703
2019-04-10,127.34998321533203
2019-04-11,127.82967376708984
2019-04-12,129.17271423339844
2019-04-15,128.90408325195312
2019-04-16,130.27590942382812
2019-04-17,130.400634765625
2019-04-18,128.94241333007812
2019-04-22,130.33346557617188
2019-04-23,130.73638916015625
2019-04-24,129.96890258789062
2019-04-25,130.16079711914062
2019-04-26,130.8994598388672
2019-04-29,130.43899536132812
2019-04-30,130.87069702148438
2019-05-01,133.21145629882812
2019-05-02,131.32156372070312
2019-05-03,134.43936157226562
2019-05-06,132.14659118652344
2019-05-07,129.65234375
2019-05-08,129.28785705566406
2019-05-09,129.9593048095703
2019-05-10,126.35226440429688
2019-05-13,120.8841552734375
2019-05-14,124.58712768554688
2019-05-15,126.46739196777344
2019-05-16,127.11975860595703
2019-05-17,125.58483123779297
2019-05-20,122.65889739990234
2019-05-21,124.16503143310547
2019-05-22,122.57256317138672
2019-05-23,119.31782531738281
2019-05-24,120.36742401123047
2019-05-28,119.11560821533203
2019-05-29,119.8089370727539
2019-05-30,120.03041076660156
2019-05-31,120.21336364746094
2019-06-03,119.75114440917969
2019-06-04,123.42955780029297
2019-06-05,122.82292175292969
2019-06-06,123.83401489257812
2019-06-07,127.6087417602539
2019-06-10,127.83025360107422
2019-06-11,129.5346221923828
2019-06-12,127.78206634521484
2019-06-13,128.66796875
2019-06-14,128.72572326660156
2019-06-17,127.92650604248047
2019-06-18,129.9583282470703
2019-06-19,130.65164184570312
2019-06-20,132.1056365966797
2019-06-21,131.99012756347656
2019-06-24,131.69158935546875
2019-06-25,128.34056091308594
2019-06-26,130.6227264404297
2019-06-27,133.16488647460938
2019-06-28,135.09075927734375
2019-07-01,135.9958953857422
2019-07-02,136.0248260498047
2019-07-03,136.49668884277344
2019-07-05,136.74705505371094
2019-07-08,136.06333923339844
2019-07-09,134.3492889404297
2019-07-10,136.32334899902344
2019-07-11,136.64109802246094
2019-07-12,137.26702880859375
2019-07-15,137.48849487304688
2019-07-16,138.624755859375
2019-07-17,136.00555419921875
2019-07-18,134.61895751953125
2019-07-19,132.62562561035156
2019-07-22,131.01756286621094
2019-07-23,135.47593688964844
2019-07-24,134.60926818847656
2019-07-25,135.50485229492188
2019-07-26,135.07151794433594
2019-07-29,135.9958953857422
2019-07-30,135.5915069580078
2019-07-31,133.90635681152344
2019-08-01,131.7974853515625
2019-08-02,130.94052124023438
2019-08-05,125.509521484375
2019-08-06,123.72809600830078
2019-08-07,123.08292388916016
2019-08-08,125.509521484375
2019-08-09,127.55093383789062
2019-08-12,125.19174194335938
2019-08-13,127.50282287597656
2019-08-14,122.14888000488281
2019-08-15,122.00444030761719
2019-08-16,124.04585266113281
2019-08-19,125.73101806640625
2019-08-20,125.83694458007812
2019-08-21,124.04891204833984
2019-08-22,123.82661437988281
2019-08-23,120.9078140258789
2019-08-26,121.99995422363281
2019-08-27,121.14944458007812
2019-08-28,121.13978576660156
2019-08-29,121.51671600341797
2019-08-30,121.83565521240234
2019-09-03,120.10562896728516
2019-09-04,121.47807312011719
2019-09-05,124.15523529052734
2019-09-06,125.09272003173828
2019-09-09,125.55665588378906
2019-09-10,127.27699279785156
2019-09-11,128.6300811767578
2019-09-12,128.06951904296875
2019-09-13,129.49993896484375
2019-09-16,126.10753631591797
2019-09-17,126.18486022949219
2019-09-18,125.82726287841797
2019-09-19,125.20870208740234
2019-09-20,122.71516418457031
2019-09-23,121.63269805908203
2019-09-24,118.17266845703125
2019-09-25,118.90718841552734
2019-09-26,117.59275817871094
2019-09-27,116.72290802001953
2019-09-30,120.20228576660156
2019-10-01,119.26480102539062
2019-10-02,116.29766845703125
2019-10-03,115.03156280517578
2019-10-04,116.80990600585938
2019-10-07,115.20553588867188
2019-10-08,113.72681427001953
2019-10-09,114.51933288574219
2019-10-10,114.22937774658203
2019-10-11,117.11917877197266
2019-10-14,116.07537841796875
2019-10-15,117.0515365600586
2019-10-16,117.0322036743164
2019-10-17,116.52963256835938
2019-10-18,116.99353790283203
2019-10-21,118.8781967163086
2019-10-22,117.96003723144531
2019-10-23,119.35176849365234
2019-10-24,120.1346435546875
2019-10-25,121.95162200927734
2019-10-28,122.35755157470703
2019-10-29,122.28990936279297
2019-10-30,122.20291137695312
2019-10-31,122.30923461914062
2019-11-01,123.7879638671875
2019-11-04,125.79827117919922
2019-11-05,129.20997619628906
2019-11-06,128.13719177246094
2019-11-07,128.60108947753906
2019-11-08,128.7363739013672
2019-11-11,127.33496856689453
2019-11-12,128.08883666992188
2019-11-13,129.17129516601562
2019-11-14,130.04116821289062
2019-11-15,130.9786376953125
2019-11-18,131.13328552246094
2019-11-19,130.93031311035156
2019-11-20,128.7189178466797
2019-11-21,128.98074340820312
2019-11-22,132.15245056152344
2019-11-25,133.83041381835938
2019-11-26,135.8672637939453
2019-11-27,137.08934020996094
2019-11-29,136.13882446289062
2019-12-02,136.20668029785156
2019-12-03,134.39295959472656
2019-12-04,135.07191467285156
2019-12-05,136.0806121826172
2019-12-06,138.0107879638672
2019-12-09,137.0990447998047
2019-12-10,136.34251403808594
2019-12-11,138.45697021484375
2019-12-12,140.7362823486328
2019-12-13,141.764404296875
2019-12-16,143.4520721435547
2019-12-17,144.4316864013672
2019-12-18,145.0524444580078
2019-12-19,145.52769470214844
2019-12-20,146.2648468017578
2019-12-23,146.69158935546875
2019-12-24,146.9438018798828
2019-12-26,148.52476501464844
2019-12-27,148.13681030273438
2019-12-30,147.3026885986328
2019-12-31,146.87591552734375
2020-01-02,146.93409729003906
2020-01-03,144.7808837890625
2020-01-06,142.90892028808594
2020-01-07,140.5811004638672
2020-01-08,142.3172607421875
2020-01-09,142.04563903808594
2020-01-10,141.01754760742188
2020-01-13,142.3851318359375
2020-01-14,142.72462463378906
2020-01-15,142.8701171875
2020-01-16,144.5383758544922
2020-01-17,145.7410888671875
2020-01-21,140.0282440185547
2020-01-22,139.78573608398438
2020-01-23,140.60049438476562
2020-01-24,136.77899169921875
2020-01-27,133.8497772216797
2020-01-28,137.00205993652344
2020-01-29,138.32113647460938
2020-01-30,139.0001220703125
2020-01-31,135.8478546142578
2020-02-03,137.22511291503906
2020-02-04,142.9670867919922
2020-02-05,143.26779174804688
2020-02-06,141.82260131835938
2020-02-07,139.73724365234375
2020-02-10,141.34732055664062
2020-02-11,142.76341247558594
2020-02-12,146.2454833984375
2020-02-13,142.3075408935547
2020-02-14,140.5422821044922
2020-02-18,140.5811004638672
2020-02-19,143.19020080566406
2020-02-20,142.42391967773438
2020-02-21,138.93222045898438
2020-02-24,130.77511596679688
2020-02-25,120.34842681884766
2020-02-26,116.57540893554688
2020-02-27,116.50724029541016
2020-02-28,120.75308227539062
2020-03-02,119.74032592773438
2020-03-03,111.28759765625
2020-03-04,115.23155975341797
2020-03-05,107.33390045166016
2020-03-06,107.76239776611328
2020-03-09,101.46180725097656
2020-03-10,107.10018920898438
2020-03-11,97.48863983154297
2020-03-12,91.2562255859375
2020-03-13,93.10647583007812
2020-03-16,84.15709686279297
2020-03-17,73.26986694335938
2020-03-18,62.1391487121582
2020-03-19,65.05084991455078
2020-03-20,72.62713623046875
2020-03-23,68.29366302490234
2020-03-24,77.06773376464844
2020-03-25,83.01774597167969
2020-03-26,80.64163970947266
2020-03-27,76.78531646728516
2020-03-30,74.16576385498047
2020-03-31,72.85111236572266
2020-04-01,67.33931732177734
2020-04-02,61.35036087036133
2020-04-03,57.532997131347656
2020-04-06,68.74161529541016
2020-04-07,71.88703155517578
2020-04-08,80.36898040771484
2020-04-09,79.180908203125
2020-04-13,76.04521179199219
2020-04-14,80.5150375366211
2020-04-15,78.61609649658203
2020-04-16,78.28499603271484
2020-04-17,82.05367279052734
2020-04-20,77.68121337890625
2020-04-21,77.80783081054688
2020-04-22,77.92469024658203
2020-04-23,78.97640991210938
2020-04-24,78.59661865234375
2020-04-27,83.03721618652344
2020-04-28,85.13092041015625
2020-04-29,93.47650909423828
2020-04-30,88.55875396728516
2020-05-01,82.53083038330078
2020-05-04,80.41764831542969
2020-05-05,81.4693832397461
2020-05-06,78.98615264892578
2020-05-07,83.72863006591797
2020-05-08,84.88746643066406
2020-05-11,80.15472412109375
2020-05-12,77.25276184082031
2020-05-13,73.28933715820312
2020-05-14,77.17485809326172
2020-05-15,77.6715087890625
2020-05-18,91.1685791015625
2020-05-19,88.29582214355469
2020-05-20,90.2531967163086
2020-05-21,88.95801544189453
2020-05-22,88.66587829589844
2020-05-26,92.4345474243164
2020-05-27,95.39493560791016
2020-05-28,89.24042510986328
2020-05-29,86.1826400756836
2020-06-01,92.54164123535156
2020-06-02,93.10647583007812
2020-06-03,97.28413391113281
2020-06-04,102.07530975341797
2020-06-05,105.13309478759766
2020-06-08,110.17745208740234
2020-06-09,104.50984954833984
2020-06-10,99.93292236328125
2020-06-11,89.045654296875
2020-06-12,89.84419250488281
2020-06-15,88.41267395019531
2020-06-16,91.52887725830078
2020-06-17,88.74376678466797
2020-06-18,90.32135009765625
2020-06-19,87.33174896240234
2020-06-22,87.81865692138672
2020-06-23,88.24713897705078
2020-06-24,82.7742919921875
2020-06-25,81.83942413330078
2020-06-26,78.82060241699219
2020-06-29,84.33238983154297
2020-06-30,83.48517608642578
2020-07-01,84.35188293457031
2020-07-02,85.50098419189453
2020-07-06,87.47781372070312
2020-07-07,85.1406478881836
2020-07-08,87.63361358642578
2020-07-09,83.9915542602539
2020-07-10,86.19237518310547
2020-07-13,85.20882415771484
2020-07-14,84.83878326416016
2020-07-15,91.56783294677734
2020-07-16,90.67192077636719
2020-07-17,89.0846176147461
2020-07-20,86.16316986083984
2020-07-21,87.60441589355469
2020-07-22,88.4321517944336
2020-07-23,86.64033508300781
2020-07-24,85.20882415771484
2020-07-27,84.01102447509766
2020-07-28,84.28370666503906
2020-07-29,84.85824584960938
2020-07-30,83.27094268798828
2020-07-31,81.63491821289062
2020-08-03,81.3330307006836
2020-08-04,83.8454818725586
2020-08-05,84.98484802246094
2020-08-06,88.02315521240234
2020-08-07,91.32438659667969
2020-08-10,94.58666229248047
2020-08-11,94.46981048583984
2020-08-12,93.51546478271484
2020-08-13,93.97315216064453
2020-08-14,93.4959945678711
2020-08-17,93.21357727050781
2020-08-18,91.96710205078125
2020-08-19,91.53861999511719
2020-08-20,91.55809020996094
2020-08-21,92.77536010742188
2020-08-24,95.32676696777344
2020-08-25,96.1837158203125
2020-08-26,94.83011627197266
2020-08-27,99.12464904785156
2020-08-28,103.47760009765625
2020-08-31,100.21532440185547
2020-09-01,100.3906021118164
2020-09-02,101.65657043457031
2020-09-03,100.3906021118164
2020-09-04,102.07530975341797
2020-09-08,101.2573013305664
2020-09-09,99.3388900756836
2020-09-10,97.7515640258789
2020-09-11,96.660888671875
2020-09-14,101.93898010253906
2020-09-15,102.6303939819336
2020-09-16,104.93832397460938
2020-09-17,101.67603302001953
2020-09-18,97.2646484375
2020-09-21,90.58429718017578
2020-09-22,92.99934387207031
2020-09-23,90.50639343261719
2020-09-24,88.95801544189453
2020-09-25,90.55506896972656
2020-09-28,93.48624420166016
2020-09-29,90.779052734375
2020-09-30,90.15582275390625
2020-10-01,91.87945556640625
2020-10-02,92.75589752197266
2020-10-05,94.24583435058594
2020-10-06,94.38216400146484
2020-10-07,96.41744232177734
2020-10-08,97.68341064453125
2020-10-09,96.7387924194336
2020-10-12,98.07292938232422
2020-10-13,95.66758728027344
2020-10-14,94.52822875976562
2020-10-15,94.52822875976562
2020-10-16,95.2001724243164
2020-10-19,91.48020935058594
2020-10-20,93.57389068603516
2020-10-21,92.65850830078125
2020-10-22,98.18004608154297
2020-10-23,99.09542846679688
2020-10-26,93.5057373046875
2020-10-27,91.01275634765625
2020-10-28,87.61415100097656
2020-10-29,90.88616943359375
2020-10-30,90.44795989990234
2020-11-02,90.46743774414062
2020-11-03,93.57389068603516
2020-11-04,95.47283935546875
2020-11-05,98.26769256591797
2020-11-06,101.16964721679688
2020-11-09,115.20232391357422
2020-11-10,115.37762451171875
2020-11-11,113.34234619140625
2020-11-12,112.31983947753906
2020-11-13,116.85782623291016
2020-11-16,120.51936340332031
2020-11-17,119.56502532958984
2020-11-18,117.18891143798828
2020-11-19,117.93876647949219
2020-11-20,116.15667724609375
2020-11-23,119.8669204711914
2020-11-24,127.48213195800781
2020-11-25,125.83641052246094
2020-11-27,124.98919677734375
2020-11-30,123.54792785644531
2020-12-01,125.15474700927734
2020-12-02,125.3494873046875
2020-12-03,128.85523986816406
2020-12-04,132.05905151367188
2020-12-07,129.47845458984375
2020-12-08,129.07920837402344
2020-12-09,127.0536880493164
2020-12-10,128.3196258544922
2020-12-11,125.1449966430664
2020-12-14,123.3044662475586
2020-12-15,126.94656372070312
2020-12-16,127.02447509765625
2020-12-17,126.87837982177734
2020-12-18,125.44686889648438
2020-12-21,123.98613739013672
2020-12-22,122.95391082763672
2020-12-23,125.24237823486328
2020-12-24,125.37870025634766
2020-12-28,124.9599609375
2020-12-29,125.6221694946289
2020-12-30,127.0536880493164
2020-12-31,128.4656982421875
2021-01-04,121.50291442871094
2021-01-05,122.7883529663086
2021-01-06,126.00193786621094
2021-01-07,126.93681335449219
2021-01-08,126.29411315917969
2021-01-11,125.29106140136719
2021-01-12,124.0543212890625
2021-01-13,123.19735717773438
2021-01-14,125.5539779663086
2021-01-15,123.47977447509766
2021-01-19,123.53819274902344
2021-01-20,123.4115982055664
2021-01-21,123.3044662475586
2021-01-22,119.681884765625
2021-01-25,116.4877700805664
2021-01-26,117.28630828857422
2021-01-27,114.39407348632812
2021-01-28,117.54920959472656
2021-01-29,113.26444244384766
2021-02-01,114.66673278808594
2021-02-02,118.90283203125
2021-02-03,120.12010192871094
2021-02-04,122.16510772705078
2021-02-05,126.089599609375
2021-02-08,125.70978546142578
2021-02-09,123.72322082519531
2021-02-10,123.43106842041016
2021-02-11,123.33368682861328
2021-02-12,126.089599609375
2021-02-16,126.98550415039062
2021-02-17,127.90086364746094
2021-02-18,128.5241241455078
2021-02-19,132.71151733398438
2021-02-22,138.82708740234375
2021-02-23,145.6340789794922
2021-02-24,153.37588500976562
2021-02-25,146.15994262695312
2021-02-26,144.19281005859375
2021-03-01,144.5823516845703
2021-03-02,145.04977416992188
2021-03-03,142.47889709472656
2021-03-04,140.9792022705078
2021-03-05,143.0729217529297
2021-03-08,146.50076293945312
2021-03-09,143.15084838867188
2021-03-10,143.2871551513672
2021-03-11,144.93292236328125
2021-03-12,146.26702880859375
2021-03-15,149.5390625
2021-03-16,146.68577575683594
2021-03-17,151.86643981933594
2021-03-18,150.2499542236328
2021-03-19,148.29257202148438
2021-03-22,147.5330047607422
2021-03-23,138.69076538085938
2021-03-24,139.52821350097656
2021-03-25,142.7321014404297
2021-03-26,142.9755401611328
2021-03-29,140.8136749267578
2021-03-30,144.34864807128906
2021-03-31,144.2317657470703
2021-04-01,144.38760375976562
2021-04-05,146.97792053222656
2021-04-06,147.64987182617188
2021-04-07,144.91343688964844
2021-04-08,145.5269317626953
2021-04-09,144.59207153320312
2021-04-12,145.43930053710938
2021-04-13,144.91343688964844
2021-04-14,145.67300415039062
2021-04-15,145.2737274169922
2021-04-16,144.73814392089844
2021-04-19,144.02728271484375
2021-04-20,138.2525177001953
2021-04-21,140.96946716308594
2021-04-22,142.8002166748047
2021-04-23,144.4752197265625
2021-04-26,144.59207153320312
2021-04-27,145.81910705566406
2021-04-28,145.5366668701172
2021-04-29,147.0753173828125
2021-04-30,144.63101196289062
2021-05-03,144.99134826660156
2021-05-04,143.74484252929688
2021-05-05,140.7260284423828
2021-05-06,138.85630798339844
2021-05-07,142.84893798828125
2021-05-10,136.9768524169922
2021-05-11,137.99932861328125
2021-05-12,132.38043212890625
2021-05-13,135.6232452392578
2021-05-14,139.53797912597656
2021-05-17,136.19776916503906
2021-05-18,136.11016845703125
2021-05-19,135.779052734375
2021-05-20,135.34083557128906
2021-05-21,135.3700408935547
2021-05-24,138.1746063232422
2021-05-25,139.05104064941406
2021-05-26,140.68707275390625
2021-05-27,142.0211944580078
2021-05-28,139.82037353515625
2021-06-01,141.3784942626953
2021-06-02,138.89524841308594
2021-06-03,136.72364807128906
