,C
2021-06-03,69.5197525024414
2021-06-04,69.39752197265625
2021-06-07,69.2403793334961
2021-06-08,69.03958129882812
2021-06-09,68.21892547607422
2021-06-10,67.12763977050781
2021-06-11,66.76969909667969
2021-06-14,65.61730194091797
2021-06-15,64.44741821289062
2021-06-16,62.387062072753906
2021-06-17,60.11716842651367
2021-06-18,59.02587127685547
2021-06-21,59.75921630859375
2021-06-22,60.204471588134766
2021-06-23,60.80686569213867
2021-06-24,62.26483917236328
2021-06-25,62.465641021728516
2021-06-28,62.43070983886719
2021-06-29,60.83306121826172
2021-06-30,61.7672004699707
2021-07-01,61.99419021606445
2021-07-02,61.47037887573242
2021-07-06,59.5496940612793
2021-07-07,59.30524444580078
2021-07-08,58.25761032104492
2021-07-09,59.75921630859375
2021-07-12,60.623538970947266
2021-07-13,59.68938446044922
2021-07-14,59.5147705078125
2021-07-15,59.75921630859375
2021-07-16,58.40603256225586
2021-07-19,56.817100524902344
2021-07-20,57.87348175048828
2021-07-21,59.270320892333984
2021-07-22,58.432220458984375
2021-07-23,58.24013900756836
2021-07-26,59.16556167602539
2021-07-27,59.348899841308594
2021-07-28,59.45365524291992
2021-07-29,60.07352828979492
2021-07-30,59.475425720214844
2021-08-02,59.572181701660156
2021-08-03,60.58366394042969
2021-08-04,60.26701354980469
2021-08-05,61.29609298706055
2021-08-06,62.509864807128906
2021-08-09,62.905670166015625
2021-08-10,64.1898422241211
2021-08-11,65.35083770751953
2021-08-12,65.20130920410156
2021-08-13,64.3041763305664
2021-08-16,63.41581726074219
2021-08-17,62.993648529052734
2021-08-18,62.553855895996094
2021-08-19,61.42802429199219
2021-08-20,61.788639068603516
2021-08-23,62.35154724121094
2021-08-24,63.36305618286133
2021-08-25,64.36575317382812
2021-08-26,63.714866638183594
2021-08-27,64.19862365722656
2021-08-30,63.03761291503906
2021-08-31,63.24871063232422
2021-09-01,62.720977783203125
2021-09-02,62.88807678222656
2021-09-03,62.59783935546875
2021-09-07,62.29000473022461
2021-09-08,61.60394287109375
2021-09-09,61.97336196899414
2021-09-10,61.190555572509766
2021-09-13,62.02610778808594
2021-09-14,60.495689392089844
2021-09-15,61.96456527709961
2021-09-16,61.56876754760742
2021-09-17,61.533573150634766
2021-09-20,59.1939697265625
2021-09-21,58.87733840942383
2021-09-22,60.0207405090332
2021-09-23,62.34276580810547
2021-09-24,62.60662841796875
2021-09-27,63.556556701660156
2021-09-28,62.77375030517578
2021-09-29,62.914485931396484
2021-09-30,61.72708511352539
2021-10-01,62.60662841796875
2021-10-04,62.70336151123047
2021-10-05,63.79402542114258
2021-10-06,63.69727325439453
2021-10-07,63.49498748779297
2021-10-08,63.635711669921875
2021-10-11,63.04640579223633
2021-10-12,62.13169479370117
2021-10-13,61.797447204589844
2021-10-14,62.27240753173828
2021-10-15,63.58293151855469
2021-10-18,62.984832763671875
2021-10-19,63.11677551269531
2021-10-20,63.16954803466797
2021-10-21,62.017330169677734
2021-10-22,62.77375030517578
2021-10-25,62.29878616333008
2021-10-26,62.140472412109375
2021-10-27,61.84142303466797
2021-10-28,62.34276580810547
2021-10-29,61.27079772949219
2021-11-01,61.669456481933594
2021-11-02,60.77466583251953
2021-11-03,61.1290397644043
2021-11-04,59.357181549072266
2021-11-05,59.34832763671875
2021-11-08,60.64178466796875
2021-11-09,60.234256744384766
2021-11-10,60.42916488647461
2021-11-11,61.01387023925781
2021-11-12,61.27079772949219
2021-11-15,60.89869689941406
2021-11-16,60.012779235839844
2021-11-17,59.22430419921875
2021-11-18,59.454647064208984
2021-11-19,58.7724723815918
2021-11-22,59.39262008666992
2021-11-23,60.30513381958008
2021-11-24,59.6052360534668
2021-11-26,58.02829360961914
2021-11-29,57.620765686035156
2021-11-30,56.43362808227539
2021-12-01,55.38822937011719
2021-12-02,56.53107452392578
2021-12-03,55.600852966308594
2021-12-06,55.38822937011719
2021-12-07,55.724876403808594
2021-12-08,55.3350715637207
2021-12-09,55.05156707763672
2021-12-10,53.78470230102539
2021-12-13,53.31515121459961
2021-12-14,53.72268295288086
2021-12-15,53.36832046508789
2021-12-16,54.10363006591797
2021-12-17,52.748165130615234
2021-12-20,51.631893157958984
2021-12-21,52.60641860961914
2021-12-22,52.80131912231445
2021-12-23,53.341732025146484
2021-12-27,53.73154067993164
2021-12-28,53.70496368408203
2021-12-29,53.63410186767578
2021-12-30,53.53664016723633
2021-12-31,53.50120544433594
2022-01-03,55.90205764770508
2022-01-04,56.33617401123047
2022-01-05,55.68058395385742
2022-01-06,57.50559616088867
2022-01-07,58.27635192871094
2022-01-10,58.49783706665039
2022-01-11,59.454647064208984
2022-01-12,59.6052360534668
2022-01-13,60.048213958740234
2022-01-14,59.29517364501953
2022-01-18,57.85111618041992
2022-01-19,56.912025451660156
2022-01-20,57.1069221496582
2022-01-21,56.05267333984375
2022-01-24,55.547698974609375
2022-01-25,56.79684829711914
2022-01-26,57.36384963989258
2022-01-27,56.83229064941406
2022-01-28,57.310699462890625
2022-01-31,57.691650390625
2022-02-01,58.967384338378906
2022-02-02,58.67501449584961
2022-02-03,57.815673828125
2022-02-04,59.003231048583984
2022-02-07,59.25325012207031
2022-02-08,59.93186569213867
2022-02-09,60.57474899291992
2022-02-10,60.27116012573242
2022-02-11,59.95864486694336
2022-02-14,59.34253692626953
2022-02-15,59.82470703125
2022-02-16,59.78005599975586
2022-02-17,57.77994918823242
2022-02-18,57.27099609375
2022-02-22,57.04777908325195
2022-02-23,56.44952392578125
2022-02-24,54.172611236572266
2022-02-25,55.34231948852539
2022-02-28,52.8868293762207
2022-03-01,52.31536865234375
2022-03-02,53.18149185180664
2022-03-03,51.44925308227539
2022-03-04,50.529563903808594
2022-03-07,49.60093688964844
2022-03-08,48.99375915527344
2022-03-09,49.95809555053711
2022-03-10,49.002689361572266
2022-03-11,48.359798431396484
2022-03-14,48.42230224609375
2022-03-15,49.20805740356445
2022-03-16,50.717063903808594
2022-03-17,51.15458679199219
2022-03-18,51.20816421508789
2022-03-21,50.87778854370117
2022-03-22,51.342105865478516
2022-03-23,50.31525802612305
2022-03-24,50.377750396728516
2022-03-25,50.66349411010742
2022-03-28,49.931304931640625
2022-03-29,50.42240905761719
2022-03-30,49.08305740356445
2022-03-31,47.681190490722656
2022-04-01,46.72577667236328
2022-04-04,47.145442962646484
2022-04-05,46.05609893798828
2022-04-06,45.1185417175293
2022-04-07,44.67209243774414
2022-04-08,45.431060791015625
2022-04-11,45.13640594482422
2022-04-12,44.948890686035156
2022-04-13,44.77924728393555
2022-04-14,45.475711822509766
2022-04-18,46.70792770385742
2022-04-19,47.25259017944336
2022-04-20,47.4133186340332
2022-04-21,46.993656158447266
2022-04-22,45.74358367919922
2022-04-25,45.654293060302734
2022-04-26,44.85067367553711
2022-04-27,44.28813934326172
2022-04-28,44.66315841674805
2022-04-29,43.49042892456055
2022-05-02,43.94147872924805
2022-05-03,45.19540023803711
2022-05-04,47.116886138916016
2022-05-05,46.28695297241211
2022-05-06,46.56660079956055
2022-05-09,45.005958557128906
2022-05-10,43.97756576538086
2022-05-11,42.99427032470703
2022-05-12,42.001956939697266
2022-05-13,42.976226806640625
2022-05-16,42.81385803222656
2022-05-17,46.052398681640625
2022-05-18,44.49176025390625
2022-05-19,44.90673065185547
2022-05-20,44.879669189453125
2022-05-23,47.604026794433594
2022-05-24,47.5228385925293
2022-05-25,47.54087829589844
2022-05-26,48.794795989990234
2022-05-27,48.370811462402344
2022-05-31,48.181365966796875
2022-06-01,47.261226654052734
2022-06-02,47.29731369018555
2022-06-03,46.30499267578125
2022-06-06,46.368141174316406
2022-06-07,46.999610900878906
2022-06-08,46.377159118652344
2022-06-09,45.07813262939453
2022-06-10,43.03937911987305
2022-06-13,41.217124938964844
2022-06-14,41.460689544677734
2022-06-15,42.9221076965332
2022-06-16,42.299652099609375
2022-06-17,41.96587371826172
2022-06-21,43.264896392822266
2022-06-22,42.57930374145508
2022-06-23,41.8125114440918
2022-06-24,43.17469024658203
2022-06-27,43.14763259887695
2022-06-28,42.58832550048828
2022-06-29,42.48908615112305
2022-06-30,41.487762451171875
2022-07-01,42.28160858154297
2022-07-05,42.047061920166016
2022-07-06,41.63209915161133
2022-07-07,42.33573532104492
2022-07-08,42.236507415771484
2022-07-11,41.668174743652344
2022-07-12,41.61405563354492
2022-07-13,41.04573059082031
2022-07-14,39.81886672973633
2022-07-15,45.08715057373047
2022-07-18,45.16834259033203
2022-07-19,47.026676177978516
2022-07-20,47.31535339355469
2022-07-21,47.441646575927734
2022-07-22,46.82821273803711
2022-07-25,47.053741455078125
2022-07-26,46.368141174316406
2022-07-27,47.22513961791992
2022-07-28,47.116886138916016
2022-07-29,47.28086853027344
2022-08-01,47.29908752441406
2022-08-02,46.23321533203125
2022-08-03,47.01667022705078
2022-08-04,46.69782638549805
2022-08-05,47.062225341796875
2022-08-08,46.88913345336914
2022-08-09,47.453956604003906
2022-08-10,48.4560546875
2022-08-11,49.1939697265625
2022-08-12,49.54014587402344
2022-08-15,49.25773620605469
2022-08-16,49.357948303222656
2022-08-17,48.97532653808594
2022-08-18,48.78401184082031
2022-08-19,47.927677154541016
2022-08-22,46.688720703125
2022-08-23,46.41542053222656
2022-08-24,46.47007369995117
2022-08-25,47.4266242980957
2022-08-26,45.349544525146484
2022-08-29,44.97603988647461
2022-08-30,44.711849212646484
2022-08-31,44.465877532958984
2022-09-01,44.41122055053711
2022-09-02,44.49320983886719
2022-09-06,43.92839050292969
2022-09-07,44.30189895629883
2022-09-08,45.458866119384766
2022-09-09,46.160335540771484
2022-09-12,46.342533111572266
2022-09-13,44.63896560668945
2022-09-14,44.11969757080078
2022-09-15,44.128807067871094
2022-09-16,43.82817840576172
2022-09-19,43.94660949707031
2022-09-20,43.04472351074219
2022-09-21,42.206600189208984
2022-09-22,41.523345947265625
2022-09-23,40.320831298828125
2022-09-26,39.16386413574219
2022-09-27,38.799461364746094
2022-09-28,39.53736877441406
2022-09-29,38.61725997924805
2022-09-30,37.961334228515625
2022-10-03,38.77213668823242
2022-10-04,40.45747756958008
2022-10-05,39.93821716308594
2022-10-06,39.227630615234375
2022-10-07,38.435062408447266
2022-10-10,37.89756774902344
2022-10-11,36.84992599487305
2022-10-12,37.20521545410156
2022-10-13,39.12742233276367
2022-10-14,39.382503509521484
2022-10-17,39.71045684814453
2022-10-18,40.22062301635742
2022-10-19,39.48271179199219
2022-10-20,39.100093841552734
2022-10-21,40.320831298828125
2022-10-24,40.45747756958008
2022-10-25,41.2864875793457
2022-10-26,41.36847686767578
2022-10-27,41.395809173583984
2022-10-28,42.02440643310547
2022-10-31,41.77842712402344
2022-11-01,42.106388092041016
2022-11-02,41.49602127075195
2022-11-03,40.61235427856445
2022-11-04,41.58918762207031
2022-11-07,42.142112731933594
2022-11-08,42.50150680541992
2022-11-09,41.801143646240234
2022-11-10,44.62105178833008
2022-11-11,46.25217819213867
2022-11-14,45.173980712890625
2022-11-15,45.18320083618164
2022-11-16,44.57497787475586
2022-11-17,44.464393615722656
2022-11-18,44.842227935791016
2022-11-21,45.04496765136719
2022-11-22,45.45966339111328
2022-11-23,44.455177307128906
2022-11-25,44.50125503540039
2022-11-28,43.52442169189453
2022-11-29,43.83774948120117
2022-11-30,44.61184310913086
2022-12-01,44.03126907348633
2022-12-02,43.53364181518555
2022-12-05,42.059173583984375
2022-12-06,41.450950622558594
2022-12-07,41.16526794433594
2022-12-08,41.1837043762207
2022-12-09,41.340362548828125
2022-12-12,42.1789665222168
2022-12-13,42.93463897705078
2022-12-14,42.37249755859375
2022-12-15,41.119197845458984
2022-12-16,40.87037658691406
2022-12-19,40.48333740234375
2022-12-20,40.372745513916016
2022-12-21,41.29429626464844
2022-12-22,40.53862380981445
2022-12-23,40.787445068359375
2022-12-27,40.90724563598633
2022-12-28,41.119197845458984
2022-12-29,41.61682891845703
2022-12-30,41.681331634521484
2023-01-03,42.18819046020508
2023-01-04,43.275604248046875
2023-01-05,43.08207702636719
2023-01-06,43.598148345947266
2023-01-09,43.810096740722656
2023-01-10,44.40910339355469
2023-01-11,44.8883056640625
2023-01-12,45.23849105834961
2023-01-13,46.00337219238281
2023-01-17,46.362770080566406
2023-01-18,45.55181121826172
2023-01-19,45.496524810791016
2023-01-20,47.08157730102539
2023-01-23,47.9017448425293
2023-01-24,47.385677337646484
2023-01-25,47.828025817871094
2023-01-26,48.095272064208984
2023-01-27,47.791168212890625
2023-01-30,47.68979263305664
2023-01-31,48.122920989990234
2023-02-01,48.058406829833984
2023-02-02,48.122920989990234
2023-02-03,47.4156379699707
2023-02-06,47.331886291503906
2023-02-07,47.583152770996094
2023-02-08,47.60176467895508
2023-02-09,46.5129280090332
2023-02-10,46.633907318115234
2023-02-13,47.4621696472168
2023-02-14,48.029850006103516
2023-02-15,48.22528839111328
2023-02-16,47.8902587890625
2023-02-17,47.853031158447266
2023-02-21,46.38263702392578
2023-02-22,46.56876754760742
2023-02-23,46.88518142700195
2023-02-24,46.699058532714844
2023-02-27,46.968936920166016
2023-02-28,47.173675537109375
2023-03-01,47.927486419677734
2023-03-02,47.83441925048828
2023-03-03,48.7185173034668
2023-03-06,48.5603141784668
2023-03-07,47.53662109375
2023-03-08,47.164371490478516
2023-03-09,45.22865295410156
2023-03-10,44.986690521240234
2023-03-13,41.63642501831055
2023-03-14,44.111900329589844
2023-03-15,41.710872650146484
2023-03-16,42.45537567138672
2023-03-17,41.18041229248047
2023-03-20,41.03150939941406
2023-03-21,41.94353103637695
2023-03-22,40.67786407470703
2023-03-23,40.43590545654297
2023-03-24,40.1194953918457
2023-03-27,41.67364501953125
2023-03-28,42.08312225341797
2023-03-29,42.762481689453125
2023-03-30,42.8741569519043
2023-03-31,43.63727951049805
2023-04-03,43.469764709472656
2023-04-04,42.89276885986328
2023-04-05,42.594966888427734
2023-04-06,42.67872619628906
2023-04-10,43.292945861816406
2023-04-11,43.92577362060547
2023-04-12,43.66519546508789
2023-04-13,44.018836975097656
2023-04-14,46.122066497802734
2023-04-17,46.243045806884766
2023-04-18,46.60599136352539
2023-04-19,46.90379333496094
2023-04-20,45.97315979003906
2023-04-21,45.62882995605469
2023-04-24,45.62882995605469
2023-04-25,44.577213287353516
2023-04-26,43.60935592651367
2023-04-27,43.76756286621094
2023-04-28,44.28502655029297
2023-05-01,44.454376220703125
2023-05-02,43.27833557128906
2023-05-03,42.96786117553711
2023-05-04,42.2434196472168
2023-05-05,43.57939910888672
2023-05-08,43.617034912109375
2023-05-09,43.7675666809082
2023-05-10,43.62643814086914
2023-05-11,43.306556701660156
2023-05-12,42.7608757019043
2023-05-15,43.325374603271484
2023-05-16,42.600929260253906
2023-05-17,44.29443359375
2023-05-18,43.645259857177734
2023-05-19,43.005489349365234
2023-05-22,43.08076477050781
2023-05-23,43.193660736083984
2023-05-24,41.8576774597168
2023-05-25,41.61305618286133
2023-05-26,41.96116256713867
2023-05-30,42.05525588989258
2023-05-31,41.69773483276367
2023-06-01,42.186973571777344
2023-06-02,43.57939910888672
2023-06-05,43.50413513183594
2023-06-06,44.42615509033203
2023-06-07,45.169403076171875
2023-06-08,45.25407791137695
2023-06-09,45.4422492980957
2023-06-12,45.5833740234375
2023-06-13,45.80917739868164
2023-06-14,45.38580322265625
2023-06-15,45.68687057495117
2023-06-16,45.33876037597656
2023-06-20,44.79307556152344
2023-06-21,44.60490417480469
2023-06-22,43.87105941772461
2023-06-23,43.29715347290039
2023-06-26,43.50413513183594
2023-06-27,43.654666900634766
2023-06-28,43.494720458984375
2023-06-29,43.551177978515625
2023-06-30,43.31597137451172
2023-07-03,43.974552154541016
2023-07-05,44.031002044677734
2023-07-06,42.69501876831055
2023-07-07,43.033721923828125
2023-07-10,42.96786117553711
2023-07-11,43.77696990966797
2023-07-12,44.576683044433594
2023-07-13,44.85892868041992
2023-07-14,43.043121337890625
2023-07-17,43.522945404052734
2023-07-18,44.23798370361328
2023-07-19,44.708404541015625
2023-07-20,44.60490417480469
2023-07-21,44.26620864868164
2023-07-24,44.840118408203125
2023-07-25,44.3038444519043
2023-07-26,44.680179595947266
2023-07-27,45.04710006713867
2023-07-28,44.60490417480469
2023-07-31,44.840118408203125
2023-08-01,44.28502655029297
2023-08-02,43.56999206542969
2023-08-03,43.47590637207031
2023-08-04,43.504459381103516
2023-08-07,43.61867141723633
2023-08-08,42.980995178222656
2023-08-09,42.295738220214844
2023-08-10,42.200565338134766
2023-08-11,42.41946792602539
2023-08-14,41.972145080566406
2023-08-15,41.12508773803711
2023-08-16,40.58258819580078
2023-08-17,40.41127014160156
2023-08-18,40.21140670776367
2023-08-21,40.04009246826172
2023-08-22,39.04075622558594
2023-08-23,39.097862243652344
2023-08-24,39.097862243652344
2023-08-25,39.250144958496094
2023-08-28,39.3262825012207
2023-08-29,39.70698165893555
2023-08-30,39.373870849609375
2023-08-31,39.2977294921875
2023-09-01,39.583255767822266
2023-09-05,39.364349365234375
2023-09-06,39.373870849609375
2023-09-07,38.764747619628906
2023-09-08,38.63150405883789
2023-09-11,38.63150405883789
2023-09-12,39.668907165527344
2023-09-13,40.32561492919922
2023-09-14,41.05846405029297
2023-09-15,40.64921188354492
2023-09-18,40.58258819580078
2023-09-19,40.62065887451172
2023-09-20,40.258995056152344
2023-09-21,39.69746017456055
2023-09-22,38.945579528808594
2023-09-25,39.04075622558594
2023-09-26,38.27935791015625
2023-09-27,38.507774353027344
2023-09-28,39.21207046508789
2023-09-29,39.14544677734375
2023-10-02,38.54584503173828
2023-10-03,37.93672561645508
2023-10-04,37.889137268066406
2023-10-05,37.95576477050781
2023-10-06,38.61247253417969
2023-10-09,38.774269104003906
2023-10-10,39.44049072265625
2023-10-11,39.526145935058594
2023-10-12,39.526145935058594
2023-10-13,39.430973052978516
2023-10-16,38.97413635253906
2023-10-17,39.21207046508789
2023-10-18,38.517295837402344
2023-10-19,38.127071380615234
2023-10-20,37.765411376953125
2023-10-23,37.01353073120117
2023-10-24,37.051597595214844
2023-10-25,36.747039794921875
2023-10-26,37.44182205200195
2023-10-27,36.3948974609375
2023-10-30,37.051597595214844
2023-10-31,37.5845832824707
2023-11-01,37.689273834228516
2023-11-02,39.35483169555664
2023-11-03,40.74314498901367
2023-11-06,40.531044006347656
2023-11-07,40.453914642333984
2023-11-08,40.31894302368164
2023-11-09,40.01042556762695
2023-11-10,40.56960678100586
2023-11-13,41.16735076904297
2023-11-14,42.76777267456055
2023-11-15,43.269107818603516
2023-11-16,43.0666389465332
2023-11-17,43.73188018798828
2023-11-20,43.635459899902344
2023-11-21,43.47156524658203
2023-11-22,43.40407943725586
2023-11-24,43.60654067993164
2023-11-27,43.46192932128906
2023-11-28,43.24982452392578
2023-11-29,44.107879638671875
2023-11-30,44.445316314697266
2023-12-01,45.53475570678711
2023-12-04,45.66972732543945
2023-12-05,45.023780822753906
2023-12-06,46.14214324951172
2023-12-07,46.75917053222656
2023-12-08,47.13517379760742
2023-12-11,46.42173385620117
2023-12-12,46.334964752197266
2023-12-13,47.56901931762695
2023-12-14,48.43671798706055
2023-12-15,48.04143142700195
2023-12-18,47.87753677368164
2023-12-19,49.10194778442383
2023-12-20,48.2728157043457
2023-12-21,48.783790588378906
2023-12-22,49.03446578979492
2023-12-26,49.49723815917969
2023-12-27,49.6129264831543
2023-12-28,49.670772552490234
2023-12-29,49.59364318847656
2024-01-02,51.13621520996094
2024-01-03,51.71467971801758
2024-01-04,51.84001541137695
2024-01-05,52.379920959472656
2024-01-08,52.07139587402344
2024-01-09,51.560420989990234
2024-01-10,51.11693572998047
2024-01-11,50.21067428588867
2024-01-12,50.73128890991211
2024-01-16,50.00821304321289
2024-01-17,49.516517639160156
2024-01-18,49.275489807128906
2024-01-19,49.670772552490234
2024-01-22,50.94339370727539
2024-01-23,51.38688278198242
2024-01-24,51.34832000732422
2024-01-25,51.801448822021484
2024-01-26,51.74360275268555
2024-01-29,52.16780471801758
2024-01-30,55.04084777832031
2024-01-31,54.153865814208984
2024-02-01,54.04781723022461
2024-02-02,54.057552337646484
2024-02-05,53.04530715942383
2024-02-06,52.89931106567383
2024-02-07,53.0842399597168
2024-02-08,52.84091567993164
2024-02-09,52.54892349243164
2024-02-12,52.48078536987305
2024-02-13,51.351749420166016
2024-02-14,52.5391845703125
2024-02-15,53.736358642578125
2024-02-16,53.38596725463867
2024-02-20,53.94075012207031
2024-02-21,53.853153228759766
2024-02-22,54.40793991088867
2024-02-23,54.437137603759766
2024-02-26,53.88235092163086
2024-02-27,54.2230110168457
2024-02-28,53.58062744140625
2024-02-29,54.008888244628906
2024-03-01,54.11594772338867
2024-03-04,54.64153289794922
2024-03-05,54.758331298828125
2024-03-06,55.760841369628906
2024-03-07,56.179359436035156
2024-03-08,55.97496795654297
2024-03-11,55.87763595581055
2024-03-12,55.916568756103516
2024-03-13,56.218292236328125
2024-03-14,55.56617736816406
2024-03-15,56.072296142578125
2024-03-18,57.06507110595703
2024-03-19,57.28893280029297
2024-03-20,58.5250358581543
2024-03-21,59.6930046081543
2024-03-22,59.196617126464844
2024-03-25,59.32314682006836
2024-03-26,60.014198303222656
2024-03-27,61.075103759765625
2024-03-28,61.552024841308594
2024-04-01,61.766151428222656
2024-04-02,61.16270065307617
2024-04-03,60.04339599609375
2024-04-04,59.284217834472656
2024-04-05,59.9557991027832
2024-04-08,60.08232498168945
2024-04-09,60.014198303222656
2024-04-10,58.573699951171875
2024-04-11,59.08955001831055
2024-04-12,58.0870475769043
2024-04-15,56.996944427490234
2024-04-16,55.498043060302734
2024-04-17,56.617347717285156
2024-04-18,56.763343811035156
2024-04-19,57.56146240234375
2024-04-22,59.32314682006836
2024-04-23,60.99723815917969
2024-04-24,60.802574157714844
2024-04-25,60.14072799682617
2024-04-26,60.98750305175781
2024-04-29,60.59817886352539
2024-04-30,59.6930046081543
2024-05-01,59.71247100830078
2024-05-02,59.89739990234375
2024-05-03,60.39809799194336
2024-05-06,61.664573669433594
2024-05-07,60.869346618652344
2024-05-08,61.60566711425781
2024-05-09,62.1652717590332
2024-05-10,62.37144088745117
2024-05-13,62.24381637573242
2024-05-14,62.43034744262695
2024-05-15,63.0684928894043
2024-05-16,62.97031784057617
2024-05-17,62.90159606933594
2024-05-20,62.00819396972656
2024-05-21,63.55937957763672
2024-05-22,62.65615463256836
2024-05-23,61.87074279785156
2024-05-24,62.4205322265625
2024-05-28,61.31113815307617
2024-05-29,60.8791618347168
2024-05-30,60.80062484741211
2024-05-31,61.17369079589844
2024-06-03,60.79079818725586
2024-06-04,59.91703414916992
2024-06-05,60.64353942871094
2024-06-06,60.81044006347656
2024-06-07,60.65335464477539
2024-06-10,60.30974197387695
2024-06-11,58.061500549316406
2024-06-12,58.91563415527344
2024-06-13,59.131622314453125
2024-06-14,58.2480354309082
2024-06-17,58.9647216796875
2024-06-18,59.671592712402344
2024-06-20,59.51450729370117
2024-06-21,58.895999908447266
2024-06-24,60.22138214111328
2024-06-25,60.45700454711914
2024-06-26,60.13302230834961
2024-06-27,60.42755126953125
2024-06-28,62.30271911621094
2024-07-01,62.27326583862305
2024-07-02,63.50047302246094
2024-07-03,63.28448486328125
2024-07-05,62.86232376098633
2024-07-08,63.55937957763672
2024-07-09,65.33637237548828
2024-07-10,65.75853729248047
2024-07-11,64.51168823242188
2024-07-12,63.343387603759766
2024-07-15,63.952083587646484
2024-07-16,66.0432357788086
2024-07-17,66.37704467773438
2024-07-18,63.70663833618164
2024-07-19,63.952083587646484
2024-07-22,63.323753356933594
2024-07-23,63.48084259033203
2024-07-24,62.49906921386719
2024-07-25,63.196128845214844
2024-07-26,63.99135208129883
2024-07-29,63.127403259277344
2024-07-30,64.66876983642578
2024-07-31,63.69682312011719
2024-08-01,62.12600326538086
2024-08-02,57.68842697143555
2024-08-05,55.71592330932617
2024-08-06,56.06284713745117
2024-08-07,55.61680221557617
2024-08-08,57.49018859863281
2024-08-09,57.33159637451172
2024-08-12,57.33159637451172
2024-08-13,57.63887405395508
2024-08-14,58.75893783569336
2024-08-15,59.988040924072266
2024-08-16,60.86030578613281
2024-08-19,61.484764099121094
2024-08-20,60.771095275878906
2024-08-21,59.99795150756836
2024-08-22,59.888916015625
2024-08-23,61.59379959106445
2024-08-26,61.24687576293945
2024-08-27,61.13784408569336
2024-08-28,61.03872299194336
2024-08-29,61.33608627319336
2024-08-30,62.08940505981445
2024-09-03,60.919776916503906
2024-09-04,60.424171447753906
2024-09-05,60.09707260131836
2024-09-06,58.57061004638672
2024-09-09,59.01665496826172
2024-09-10,57.44062805175781
2024-09-11,56.79634094238281
2024-09-12,56.826080322265625
2024-09-13,57.163089752197266
2024-09-16,57.87676239013672
2024-09-17,58.76885223388672
2024-09-18,59.37348937988281
2024-09-19,62.466064453125
2024-09-20,61.59379959106445
2024-09-23,62.02993392944336
2024-09-24,60.83056640625
2024-09-25,59.84926986694336
2024-09-26,61.167579650878906
2024-09-27,61.326171875
2024-09-30,62.04975509643555
2024-10-01,61.266700744628906
2024-10-02,61.484764099121094
2024-10-03,60.771095275878906
2024-10-04,62.08940505981445
2024-10-07,62.04975509643555
2024-10-08,62.68413162231445
2024-10-09,63.556396484375
2024-10-10,62.922019958496094
2024-10-11,65.16215515136719
2024-10-14,65.4297866821289
2024-10-15,62.08940505981445
2024-10-16,63.68525314331055
2024-10-17,63.40771484375
2024-10-18,62.29755783081055
2024-10-21,61.28652572631836
2024-10-22,63.001319885253906
2024-10-23,62.54536056518555
2024-10-24,62.44623947143555
2024-10-25,61.21713638305664
2024-10-28,63.596046447753906
2024-10-29,64.12139129638672
2024-10-30,63.93305587768555
2024-10-31,63.605953216552734
2024-11-01,63.14999771118164
2024-11-04,62.349998474121094
2024-11-05,63.66999816894531
2024-11-06,69.02999877929688
2024-11-07,68.11000061035156
2024-11-08,68.62999725341797
2024-11-11,69.80000305175781
2024-11-12,69.0199966430664
2024-11-13,68.88999938964844
2024-11-14,68.1500015258789
2024-11-15,68.76000213623047
2024-11-18,69.0
2024-11-19,68.5999984741211
2024-11-20,68.27999877929688
2024-11-21,68.94999694824219
2024-11-22,69.83999633789062
2024-11-25,70.75
2024-11-26,69.75
2024-11-27,70.16000366210938
2024-11-29,70.87000274658203
2024-12-02,71.38999938964844
2024-12-03,71.41999816894531
2024-12-04,71.5
2024-12-05,72.2300033569336
2024-12-06,72.1500015258789
2024-12-09,71.86000061035156
2024-12-10,72.5
2024-12-11,71.95999908447266
2024-12-12,71.43000030517578
2024-12-13,71.01000213623047
2024-12-16,71.48999786376953
2024-12-17,71.12000274658203
