,L
2019-01-30,46.80631637573242
2019-01-31,46.60200500488281
2019-02-01,46.74794387817383
2019-02-04,46.70902633666992
2019-02-05,46.77714157104492
2019-02-06,46.718753814697266
2019-02-07,46.54363250732422
2019-02-08,46.183658599853516
2019-02-11,43.352516174316406
2019-02-12,44.67565155029297
2019-02-13,45.50263214111328
2019-02-14,44.63675308227539
2019-02-15,45.43452072143555
2019-02-19,45.78477096557617
2019-02-20,46.154476165771484
2019-02-21,46.24203872680664
2019-02-22,46.4949836730957
2019-02-25,46.679832458496094
2019-02-26,46.35154724121094
2019-02-27,46.341800689697266
2019-02-28,46.3905029296875
2019-03-01,46.663272857666016
2019-03-04,46.867855072021484
2019-03-05,46.69248962402344
2019-03-06,46.21515655517578
2019-03-07,45.61115264892578
2019-03-08,45.669612884521484
2019-03-11,45.981353759765625
2019-03-12,46.36128234863281
2019-03-13,46.47817611694336
2019-03-14,46.653533935546875
2019-03-15,46.5463752746582
2019-03-18,47.160099029541016
2019-03-19,46.79966735839844
2019-03-20,46.28335189819336
2019-03-21,46.69248962402344
2019-03-22,46.10800552368164
2019-03-25,45.8839225769043
2019-03-26,46.341800689697266
2019-03-27,46.49767303466797
2019-03-28,46.62431335449219
2019-03-29,46.69248962402344
2019-04-01,47.42313766479492
2019-04-02,46.94578552246094
2019-04-03,46.95553207397461
2019-04-04,47.23804473876953
2019-04-05,47.34520721435547
2019-04-08,47.3354606628418
2019-04-09,47.0919303894043
2019-04-10,47.42313766479492
2019-04-11,47.8322868347168
2019-04-12,48.00764846801758
2019-04-15,47.900482177734375
2019-04-16,48.37783432006836
2019-04-17,47.968685150146484
2019-04-18,47.55952453613281
2019-04-22,47.94919204711914
2019-04-23,48.16352081298828
2019-04-24,48.21223068237305
2019-04-25,48.3973274230957
2019-04-26,48.88440704345703
2019-04-29,49.61505126953125
2019-04-30,49.96575927734375
2019-05-01,49.00130844116211
2019-05-02,48.9428596496582
2019-05-03,49.527374267578125
2019-05-06,49.47865295410156
2019-05-07,48.864925384521484
2019-05-08,49.108463287353516
2019-05-09,49.22537612915039
2019-05-10,50.04369354248047
2019-05-13,48.874671936035156
2019-05-14,49.654014587402344
2019-05-15,49.89755630493164
2019-05-16,50.579490661621094
2019-05-17,50.44309616088867
2019-05-20,50.59897232055664
2019-05-21,51.14451217651367
2019-05-22,51.06657409667969
2019-05-23,50.53077697753906
2019-05-24,50.871742248535156
2019-05-28,50.04561233520508
2019-05-29,49.987083435058594
2019-05-30,50.065120697021484
2019-05-31,50.09439468383789
2019-06-03,50.98195266723633
2019-06-04,51.63544464111328
2019-06-05,52.12311553955078
2019-06-06,52.37671661376953
2019-06-07,52.51326370239258
2019-06-10,52.69858169555664
2019-06-11,52.2694206237793
2019-06-12,51.98657989501953
2019-06-13,52.05485534667969
2019-06-14,52.22066116333008
2019-06-17,51.63544464111328
2019-06-18,52.07435989379883
2019-06-19,52.29868698120117
2019-06-20,52.727848052978516
2019-06-21,52.73759841918945
2019-06-24,52.81562805175781
2019-06-25,53.205772399902344
2019-06-26,52.11337661743164
2019-06-27,52.44499206542969
2019-06-28,53.32281494140625
2019-07-01,54.229896545410156
2019-07-02,53.87877655029297
2019-07-03,54.776100158691406
2019-07-05,54.31767654418945
2019-07-08,54.288414001464844
2019-07-09,54.12261962890625
2019-07-10,54.18113327026367
2019-07-11,53.93729782104492
2019-07-12,54.015316009521484
2019-07-15,53.82024002075195
2019-07-16,53.449607849121094
2019-07-17,52.80587387084961
2019-07-18,53.01070022583008
2019-07-19,52.51326370239258
2019-07-22,52.62055969238281
2019-07-23,52.68883514404297
2019-07-24,53.391090393066406
2019-07-25,53.42035675048828
2019-07-26,53.48863220214844
2019-07-29,52.58155059814453
2019-07-30,52.34746170043945
2019-07-31,52.22066116333008
2019-08-01,51.56717300415039
2019-08-02,51.21603775024414
2019-08-05,49.47015380859375
2019-08-06,50.27970504760742
2019-08-07,49.35310745239258
2019-08-08,50.386993408203125
2019-08-09,49.713993072509766
2019-08-12,48.87519073486328
2019-08-13,49.18730545043945
2019-08-14,46.95372772216797
2019-08-15,47.2365837097168
2019-08-16,47.64623260498047
2019-08-19,47.97785568237305
2019-08-20,47.48041915893555
2019-08-21,47.63646697998047
2019-08-22,47.42190170288086
2019-08-23,46.07590866088867
2019-08-26,46.76841735839844
2019-08-27,46.341617584228516
2019-08-28,46.58576583862305
2019-08-29,46.95690155029297
2019-08-30,46.947139739990234
2019-09-03,46.859230041503906
2019-09-04,47.51358413696289
2019-09-05,47.81634521484375
2019-09-06,48.12887191772461
2019-09-09,48.45116424560547
2019-09-10,48.744144439697266
2019-09-11,48.861351013183594
2019-09-12,49.21294021606445
2019-09-13,49.613365173339844
2019-09-16,49.81845474243164
2019-09-17,50.17005157470703
2019-09-18,50.0821533203125
2019-09-19,49.85752868652344
2019-09-20,49.779396057128906
2019-09-23,50.37515640258789
2019-09-24,50.443511962890625
2019-09-25,49.82822036743164
2019-09-26,49.955196380615234
2019-09-27,50.3067741394043
2019-09-30,50.27748107910156
2019-10-01,48.949249267578125
2019-10-02,47.72844696044922
2019-10-03,48.02144241333008
2019-10-04,48.822288513183594
2019-10-07,48.4218635559082
2019-10-08,47.552650451660156
2019-10-09,47.95307540893555
2019-10-10,48.38279724121094
2019-10-11,49.30084991455078
2019-10-14,49.23247146606445
2019-10-15,49.87705993652344
2019-10-16,49.759864807128906
2019-10-17,49.66219711303711
2019-10-18,49.76962661743164
2019-10-21,50.2579460144043
2019-10-22,49.701263427734375
2019-10-23,49.90635681152344
2019-10-24,49.65243911743164
2019-10-25,49.80870056152344
2019-10-28,48.265602111816406
2019-10-29,48.236305236816406
2019-10-30,48.05074691772461
2019-10-31,47.85541534423828
2019-11-01,48.626956939697266
2019-11-04,48.63672637939453
2019-11-05,49.310604095458984
2019-11-06,49.68173599243164
2019-11-07,49.837989807128906
2019-11-08,49.80870056152344
2019-11-11,49.33991622924805
2019-11-12,49.46686935424805
2019-11-13,49.18364334106445
2019-11-14,48.91994094848633
2019-11-15,48.988311767578125
2019-11-18,49.09575271606445
2019-11-19,49.007835388183594
2019-11-20,49.17387390136719
2019-11-21,49.27154541015625
2019-11-22,49.46686935424805
2019-11-25,49.613365173339844
2019-11-26,49.43050765991211
2019-11-27,49.890098571777344
2019-11-29,49.77275466918945
2019-12-02,49.05891799926758
2019-12-03,47.4259033203125
2019-12-04,47.79750061035156
2019-12-05,48.0615119934082
2019-12-06,49.04914093017578
2019-12-09,49.21537780761719
2019-12-10,48.961143493652344
2019-12-11,48.882911682128906
2019-12-12,49.95855712890625
2019-12-13,49.48918533325195
2019-12-16,49.938987731933594
2019-12-17,50.26168441772461
2019-12-18,50.18346405029297
2019-12-19,50.03678512573242
2019-12-20,50.51592254638672
2019-12-23,50.26168441772461
2019-12-24,50.310569763183594
2019-12-26,50.78971862792969
2019-12-27,50.740840911865234
2019-12-30,50.85817337036133
2019-12-31,51.327552795410156
2020-01-02,51.787139892578125
2020-01-03,51.59156036376953
2020-01-06,50.9266242980957
2020-01-07,50.69194030761719
2020-01-08,50.70170974731445
2020-01-09,51.542667388916016
2020-01-10,50.916839599609375
2020-01-13,50.94617462158203
2020-01-14,50.87772750854492
2020-01-15,50.535484313964844
2020-01-16,50.985294342041016
2020-01-17,51.2297477722168
2020-01-21,50.35947036743164
2020-01-22,50.731048583984375
2020-01-23,50.32034683227539
2020-01-24,50.212791442871094
2020-01-27,49.665184020996094
2020-01-28,50.34968566894531
2020-01-29,50.525699615478516
2020-01-30,51.21998596191406
2020-01-31,50.310569763183594
2020-02-03,51.239532470703125
2020-02-04,51.56222152709961
2020-02-05,52.39339828491211
2020-02-06,52.129390716552734
2020-02-07,52.07070541381836
2020-02-10,54.574012756347656
2020-02-11,53.50815963745117
2020-02-12,52.735652923583984
2020-02-13,52.86277389526367
2020-02-14,52.989898681640625
2020-02-18,52.510746002197266
2020-02-19,52.5205192565918
2020-02-20,52.6965446472168
2020-02-21,52.442298889160156
2020-02-24,51.17108154296875
2020-02-25,49.3040657043457
2020-02-26,47.92363739013672
2020-02-27,45.241085052490234
2020-02-28,44.67324447631836
2020-03-02,47.669090270996094
2020-03-03,46.09284210205078
2020-03-04,47.483070373535156
2020-03-05,44.575347900390625
2020-03-06,43.253665924072266
2020-03-09,38.5640869140625
2020-03-10,42.27461624145508
2020-03-11,38.8969612121582
2020-03-12,32.49409103393555
2020-03-13,36.23398208618164
2020-03-16,32.719261169433594
2020-03-17,35.950077056884766
2020-03-18,33.8647346496582
2020-03-19,36.52770233154297
2020-03-20,30.604549407958984
2020-03-23,29.11642074584961
2020-03-24,33.03255844116211
2020-03-25,32.59199523925781
2020-03-26,34.667537689208984
2020-03-27,32.993385314941406
2020-03-30,34.68711471557617
2020-03-31,34.099700927734375
2020-04-01,31.945829391479492
2020-04-02,32.48429870605469
2020-04-03,32.01435470581055
2020-04-06,34.95146179199219
2020-04-07,35.5095100402832
2020-04-08,37.173866271972656
2020-04-09,38.593448638916016
2020-04-13,36.63538360595703
2020-04-14,36.63538360595703
2020-04-15,33.83536148071289
2020-04-16,33.2870979309082
2020-04-17,35.38222885131836
2020-04-20,34.23676300048828
2020-04-21,33.00318145751953
2020-04-22,33.06193161010742
2020-04-23,32.22975158691406
2020-04-24,31.720643997192383
2020-04-27,31.877294540405273
2020-04-28,33.39480209350586
2020-04-29,35.93048858642578
2020-04-30,33.93326187133789
2020-05-01,30.95700454711914
2020-05-04,31.094070434570312
2020-05-05,30.1444091796875
2020-05-06,29.05768394470215
2020-05-07,29.703845977783203
2020-05-08,30.369583129882812
2020-05-11,29.380762100219727
2020-05-12,28.97936248779297
2020-05-13,28.196130752563477
2020-05-14,28.480052947998047
2020-05-15,29.184955596923828
2020-05-18,30.986377716064453
2020-05-19,30.40874671936035
2020-05-20,31.51505470275879
2020-05-21,31.41714859008789
2020-05-22,31.240922927856445
2020-05-26,32.41122055053711
2020-05-27,33.5883903503418
2020-05-28,33.13713455200195
2020-05-29,32.607418060302734
2020-06-01,33.127323150634766
2020-06-02,33.98076629638672
2020-06-03,34.804779052734375
2020-06-04,35.80537033081055
2020-06-05,38.336280822753906
2020-06-08,39.18972396850586
2020-06-09,37.5318717956543
2020-06-10,35.481651306152344
2020-06-11,31.577396392822266
2020-06-12,32.3916015625
2020-06-15,32.940940856933594
2020-06-16,33.27446746826172
2020-06-17,32.764366149902344
2020-06-18,33.235225677490234
2020-06-19,34.06906509399414
2020-06-22,33.41181182861328
2020-06-23,33.68648147583008
2020-06-24,32.53874588012695
2020-06-25,33.19599151611328
2020-06-26,32.18559646606445
2020-06-29,33.048851013183594
2020-06-30,33.63743591308594
2020-07-01,32.90170669555664
2020-07-02,33.048851013183594
2020-07-06,33.86305236816406
2020-07-07,33.029232025146484
2020-07-08,33.27446746826172
2020-07-09,32.195404052734375
2020-07-10,33.84343719482422
2020-07-13,34.010196685791016
2020-07-14,34.84401321411133
2020-07-15,35.36394500732422
2020-07-16,35.55032730102539
2020-07-17,35.481651306152344
2020-07-20,34.76554489135742
2020-07-21,35.756324768066406
2020-07-22,35.97213363647461
2020-07-23,36.354713439941406
2020-07-24,36.16832733154297
2020-07-27,35.58955764770508
2020-07-28,35.687660217285156
2020-07-29,36.6588134765625
2020-07-30,35.83479690551758
2020-07-31,35.71708297729492
2020-08-03,34.9224967956543
2020-08-04,34.706687927246094
2020-08-05,35.785743713378906
2020-08-06,35.81517791748047
2020-08-07,37.04138946533203
2020-08-10,37.86540985107422
2020-08-11,37.87521743774414
2020-08-12,37.414161682128906
2020-08-13,37.139488220214844
2020-08-14,36.89424514770508
2020-08-17,36.09965896606445
2020-08-18,35.73902893066406
2020-08-19,35.58180236816406
2020-08-20,34.992218017578125
2020-08-21,34.70724105834961
2020-08-24,35.9748649597168
2020-08-25,35.84712600708008
2020-08-26,35.27717971801758
2020-08-27,36.14191818237305
2020-08-28,36.27948760986328
2020-08-31,35.237884521484375
2020-09-01,35.54249954223633
2020-09-02,35.96503829956055
2020-09-03,35.98469161987305
2020-09-04,36.2303581237793
2020-09-08,35.01186752319336
2020-09-09,35.188751220703125
2020-09-10,34.55002212524414
2020-09-11,34.658119201660156
2020-09-14,35.47370910644531
2020-09-15,34.776031494140625
2020-09-16,36.42688751220703
2020-09-17,36.34828567504883
2020-09-18,36.0534782409668
2020-09-21,34.21592330932617
2020-09-22,34.1176643371582
2020-09-23,32.9581298828125
2020-09-24,32.9581298828125
2020-09-25,33.095699310302734
2020-09-28,34.12747573852539
2020-09-29,33.606685638427734
2020-09-30,34.147132873535156
2020-10-01,34.255226135253906
2020-10-02,34.884124755859375
2020-10-05,35.52285385131836
2020-10-06,34.884124755859375
2020-10-07,35.47370910644531
2020-10-08,36.34828567504883
2020-10-09,36.33845520019531
2020-10-12,36.71186065673828
2020-10-13,35.257530212402344
2020-10-14,34.73672103881836
2020-10-15,35.021697998046875
2020-10-16,35.11996841430664
2020-10-19,34.333839416503906
2020-10-20,34.628639221191406
2020-10-21,34.98238754272461
2020-10-22,35.306663513183594
2020-10-23,35.6014518737793
2020-10-26,34.52054214477539
2020-10-27,33.55754470825195
2020-10-28,32.68297576904297
2020-10-29,33.62633514404297
2020-10-30,34.07835388183594
2020-11-02,36.68238067626953
2020-11-03,37.232666015625
2020-11-04,35.77833557128906
2020-11-05,37.232666015625
2020-11-06,37.03612518310547
2020-11-09,41.811805725097656
2020-11-10,41.62511444091797
2020-11-11,40.63263702392578
2020-11-12,40.33784103393555
2020-11-13,41.566162109375
2020-11-16,42.873077392578125
2020-11-17,42.912384033203125
2020-11-18,42.32279586791992
2020-11-19,42.077125549316406
2020-11-20,41.67424774169922
2020-11-23,42.77480697631836
2020-11-24,44.17515182495117
2020-11-25,43.663429260253906
2020-11-27,42.71872329711914
2020-11-30,41.24259948730469
2020-12-01,41.88226318359375
2020-12-02,41.892093658447266
2020-12-03,41.9412956237793
2020-12-04,42.65967559814453
2020-12-07,42.07907485961914
2020-12-08,42.679351806640625
2020-12-09,42.47270584106445
2020-12-10,42.96472930908203
2020-12-11,42.96472930908203
2020-12-14,42.187320709228516
2020-12-15,43.62407302856445
2020-12-16,43.65359115600586
2020-12-17,43.70279312133789
2020-12-18,43.10251235961914
2020-12-21,43.07299041748047
2020-12-22,42.364444732666016
2020-12-23,43.397727966308594
2020-12-24,43.29931640625
2020-12-28,43.71263885498047
2020-12-29,43.35836410522461
2020-12-30,43.71263885498047
2020-12-31,44.30308151245117
2021-01-04,43.69295883178711
2021-01-05,44.00786590576172
2021-01-06,46.123619079589844
2021-01-07,46.00553512573242
2021-01-08,45.83824157714844
2021-01-11,45.808719635009766
2021-01-12,46.17282485961914
2021-01-13,46.389320373535156
2021-01-14,46.64518737792969
2021-01-15,46.43852615356445
2021-01-19,46.802635192871094
2021-01-20,46.59598159790039
2021-01-21,45.78903579711914
2021-01-22,45.749671936035156
2021-01-25,45.98585891723633
2021-01-26,45.48396682739258
2021-01-27,44.627830505371094
2021-01-28,45.30684280395508
2021-01-29,44.568782806396484
2021-02-01,45.14937973022461
2021-02-02,45.43476486206055
2021-02-03,46.15314483642578
2021-02-04,47.04866027832031
2021-02-05,47.03881072998047
2021-02-08,47.64894104003906
2021-02-09,47.33403396606445
2021-02-10,47.22578811645508
2021-02-11,47.45212936401367
2021-02-12,47.84574890136719
2021-02-16,47.993370056152344
2021-02-17,47.74734878540039
2021-02-18,46.60581588745117
2021-02-19,47.294677734375
2021-02-22,48.69206619262695
2021-02-23,49.70991134643555
2021-02-24,49.64093780517578
2021-02-25,48.01512908935547
2021-02-26,47.10863494873047
2021-03-01,48.793548583984375
2021-03-02,48.65559387207031
2021-03-03,48.86251449584961
2021-03-04,48.241756439208984
2021-03-05,49.31577682495117
2021-03-08,49.46357345581055
2021-03-09,48.44868469238281
2021-03-10,49.75917053222656
2021-03-11,49.47342300415039
2021-03-12,50.813472747802734
2021-03-15,51.266727447509766
2021-03-16,50.626258850097656
2021-03-17,51.35540008544922
2021-03-18,52.08455276489258
2021-03-19,51.63129806518555
2021-03-22,50.941566467285156
2021-03-23,50.27153778076172
2021-03-24,50.15330505371094
2021-03-25,51.23716735839844
2021-03-26,51.887489318847656
2021-03-29,51.3751106262207
2021-03-30,51.8973274230957
2021-03-31,50.52772521972656
2021-04-01,51.483497619628906
2021-04-05,51.96631622314453
2021-04-06,52.28162384033203
2021-04-07,52.56736755371094
2021-04-08,52.23234558105469
2021-04-09,52.823543548583984
2021-04-12,53.38518524169922
2021-04-13,52.70531463623047
2021-04-14,53.2275390625
2021-04-15,53.237388610839844
2021-04-16,53.57239532470703
2021-04-19,53.46400833129883
2021-04-20,53.138858795166016
2021-04-21,54.00593948364258
2021-04-22,53.48371505737305
2021-04-23,54.40007019042969
2021-04-26,54.41978073120117
2021-04-27,54.74494171142578
2021-04-28,54.57743453979492
2021-04-29,55.32628631591797
2021-04-30,54.93215560913086
2021-05-03,56.20323181152344
2021-05-04,56.636775970458984
2021-05-05,56.43971633911133
2021-05-06,57.326507568359375
2021-05-07,57.58268737792969
2021-05-10,57.57284164428711
2021-05-11,56.863399505615234
2021-05-12,55.82880783081055
2021-05-13,57.29694366455078
2021-05-14,58.06550216674805
2021-05-17,57.59254455566406
2021-05-18,57.28709411621094
2021-05-19,57.35606002807617
2021-05-20,56.91266632080078
2021-05-21,56.892967224121094
2021-05-24,57.72063446044922
2021-05-25,56.57938003540039
2021-05-26,56.7470703125
2021-05-27,57.38822937011719
2021-05-28,57.58550262451172
2021-06-01,57.70387649536133
2021-06-02,57.4967155456543
2021-06-03,57.39808654785156
2021-06-04,57.26985549926758
2021-06-07,56.530067443847656
2021-06-08,56.56951904296875
2021-06-09,55.681766510009766
2021-06-10,55.15898132324219
2021-06-11,55.484493255615234
2021-06-14,55.06033706665039
2021-06-15,55.74095153808594
2021-06-16,55.366119384765625
2021-06-17,53.718849182128906
2021-06-18,52.28858184814453
2021-06-21,53.81748580932617
2021-06-22,53.67938995361328
2021-06-23,53.491981506347656
2021-06-24,54.369869232177734
2021-06-25,54.86307144165039
2021-06-28,53.76816177368164
2021-06-29,53.66952896118164
2021-06-30,53.906253814697266
2021-07-01,54.44878005981445
2021-07-02,54.241634368896484
2021-07-06,53.17633819580078
2021-07-07,53.36375045776367
2021-07-08,52.16035079956055
2021-07-09,53.965450286865234
2021-07-12,54.30082321166992
2021-07-13,53.521568298339844
2021-07-14,53.659671783447266
2021-07-15,53.84708023071289
2021-07-16,53.28484344482422
2021-07-19,51.05559158325195
2021-07-20,52.60422897338867
2021-07-21,53.37361526489258
2021-07-22,52.79164123535156
2021-07-23,52.84096145629883
2021-07-26,53.23551940917969
2021-07-27,53.01851272583008
2021-07-28,52.52531433105469
2021-07-29,53.12702178955078
2021-07-30,52.900146484375
2021-08-02,52.91987991333008
2021-08-03,52.850830078125
2021-08-04,52.28858184814453
2021-08-05,53.28484344482422
2021-08-06,54.18244171142578
2021-08-09,54.350135803222656
2021-08-10,54.833473205566406
2021-08-11,55.415443420410156
2021-08-12,55.3858528137207
2021-08-13,54.882789611816406
2021-08-16,54.69538116455078
2021-08-17,54.68846893310547
2021-08-18,54.01694869995117
2021-08-19,53.96757888793945
2021-08-20,54.33295440673828
2021-08-23,54.77735137939453
2021-08-24,54.8859748840332
2021-08-25,55.55747604370117
2021-08-26,54.90571594238281
2021-08-27,55.82410430908203
2021-08-30,55.13284683227539
2021-08-31,55.1723518371582
2021-09-01,54.9649658203125
2021-09-02,54.77735137939453
2021-09-03,54.076210021972656
2021-09-07,54.23419952392578
2021-09-08,54.54033279418945
2021-09-09,53.89845657348633
2021-09-10,52.82207107543945
2021-09-13,53.37507247924805
2021-09-14,52.51594543457031
2021-09-15,53.296077728271484
2021-09-16,52.980072021484375
2021-09-17,52.41718292236328
2021-09-20,51.607421875
2021-09-21,51.05442428588867
2021-09-22,51.71604919433594
2021-09-23,52.278926849365234
2021-09-24,52.298683166503906
2021-09-27,53.246700286865234
2021-09-28,52.713436126708984
2021-09-29,53.66145324707031
2021-09-30,53.256568908691406
2021-10-01,54.57984161376953
2021-10-04,54.342838287353516
2021-10-05,55.57722473144531
2021-10-06,55.87348556518555
2021-10-07,56.2191047668457
2021-10-08,56.70298767089844
2021-10-11,56.08085632324219
2021-10-12,56.17961502075195
2021-10-13,55.45872497558594
2021-10-14,56.377113342285156
2021-10-15,56.90049362182617
2021-10-18,56.35736083984375
2021-10-19,56.75236892700195
2021-10-20,57.3547477722168
2021-10-21,56.78199005126953
2021-10-22,56.841243743896484
2021-10-25,56.93999481201172
2021-10-26,56.594364166259766
2021-10-27,54.89583969116211
2021-10-28,55.70560836791992
2021-10-29,55.369850158691406
2021-11-01,56.38698196411133
2021-11-02,56.673370361328125
2021-11-03,56.673370361328125
2021-11-04,55.95248031616211
2021-11-05,56.505489349365234
2021-11-08,57.295509338378906
2021-11-09,56.93999481201172
2021-11-10,56.505489349365234
2021-11-11,56.841243743896484
2021-11-12,56.32774353027344
2021-11-15,55.52784729003906
2021-11-16,55.77472686767578
2021-11-17,56.456119537353516
2021-11-18,55.98210525512695
2021-11-19,54.935340881347656
2021-11-22,55.99198913574219
2021-11-23,56.746299743652344
2021-11-24,56.202552795410156
2021-11-26,54.44282531738281
2021-11-29,54.48236846923828
2021-11-30,52.85115432739258
2021-12-01,52.82150650024414
2021-12-02,54.44282531738281
2021-12-03,54.24510192871094
2021-12-06,55.57973098754883
2021-12-07,56.202552795410156
2021-12-08,56.14324188232422
2021-12-09,55.99495315551758
2021-12-10,56.44970703125
2021-12-13,56.12346267700195
2021-12-14,56.064151763916016
2021-12-15,56.429935455322266
2021-12-16,57.250484466552734
2021-12-17,56.13335037231445
2021-12-20,54.947025299072266
2021-12-21,56.11357879638672
2021-12-22,56.11357879638672
2021-12-23,56.37062072753906
2021-12-27,57.06264877319336
2021-12-28,57.52729415893555
2021-12-29,57.50751876831055
2021-12-30,57.1219596862793
2021-12-31,57.102195739746094
2022-01-03,57.438323974609375
2022-01-04,58.713626861572266
2022-01-05,58.11057662963867
2022-01-06,58.6839714050293
2022-01-07,60.08779525756836
2022-01-10,60.038368225097656
2022-01-11,60.43382263183594
2022-01-12,60.48324203491211
2022-01-13,60.78971481323242
2022-01-14,60.928123474121094
2022-01-18,60.2163200378418
2022-01-19,58.911354064941406
2022-01-20,58.41704177856445
2022-01-21,57.48775863647461
2022-01-24,58.28852081298828
2022-01-25,57.65580749511719
2022-01-26,57.98206329345703
2022-01-27,57.60637664794922
2022-01-28,58.21931457519531
2022-01-31,58.98055648803711
2022-02-01,59.890079498291016
2022-02-02,60.69084548950195
2022-02-03,60.404151916503906
2022-02-04,60.57221984863281
2022-02-07,60.13722610473633
2022-02-08,61.046749114990234
2022-02-09,60.87868881225586
2022-02-10,61.39276123046875
2022-02-11,60.93800354003906
2022-02-14,60.43382263183594
2022-02-15,60.75016784667969
2022-02-16,61.35321807861328
2022-02-17,60.305294036865234
2022-02-18,60.89845657348633
2022-02-22,60.376930236816406
2022-02-23,59.525856018066406
2022-02-24,58.387794494628906
2022-02-25,61.18842315673828
2022-02-28,60.70351028442383
2022-03-01,59.09041976928711
2022-03-02,60.85194778442383
2022-03-03,60.90143585205078
2022-03-04,60.248287200927734
2022-03-07,59.06072998046875
2022-03-08,59.43679428100586
2022-03-09,60.39672088623047
2022-03-10,60.26806640625
2022-03-11,60.248287200927734
2022-03-14,61.03008270263672
2022-03-15,62.01970291137695
2022-03-16,62.6530647277832
2022-03-17,63.137977600097656
2022-03-18,62.603580474853516
2022-03-21,63.326011657714844
2022-03-22,63.86039733886719
2022-03-23,63.236942291259766
2022-03-24,63.93956756591797
2022-03-25,64.8203353881836
2022-03-28,64.66200256347656
2022-03-29,64.93909454345703
2022-03-30,64.85001373291016
2022-03-31,64.14739227294922
2022-04-01,64.58283233642578
2022-04-04,63.19736099243164
2022-04-05,62.643165588378906
2022-04-06,62.70254898071289
2022-04-07,62.90046691894531
2022-04-08,63.76144790649414
2022-04-11,63.98906326293945
2022-04-12,63.840614318847656
2022-04-13,64.08802032470703
2022-04-14,64.4739761352539
2022-04-18,64.8203353881836
2022-04-19,64.99847412109375
2022-04-20,66.66104125976562
2022-04-21,65.96830749511719
2022-04-22,64.03852844238281
2022-04-25,64.00886535644531
2022-04-26,62.781707763671875
2022-04-27,63.44475173950195
2022-04-28,63.909889221191406
2022-04-29,62.18794250488281
2022-05-02,60.93111801147461
2022-05-03,62.13846206665039
2022-05-04,64.17708587646484
2022-05-05,63.098392486572266
2022-05-06,63.771339416503906
2022-05-09,62.42545700073242
2022-05-10,62.0790901184082
2022-05-11,61.73271560668945
2022-05-12,61.29728698730469
2022-05-13,62.494728088378906
2022-05-16,62.44524002075195
2022-05-17,64.12760162353516
2022-05-18,62.8015022277832
2022-05-19,62.286903381347656
2022-05-20,62.13846206665039
2022-05-23,63.43486404418945
2022-05-24,63.3288688659668
2022-05-25,63.59633255004883
2022-05-26,64.17089080810547
2022-05-27,65.31005096435547
2022-05-31,64.87420654296875
2022-06-01,64.14116668701172
2022-06-02,64.75534057617188
2022-06-03,64.13126373291016
2022-06-06,63.883602142333984
2022-06-07,64.24022674560547
2022-06-08,62.81376266479492
2022-06-09,60.99106216430664
2022-06-10,59.77263259887695
2022-06-13,57.76171875
2022-06-14,57.98955535888672
2022-06-15,58.35607147216797
2022-06-16,56.36497497558594
2022-06-17,56.99895477294922
2022-06-21,57.94002914428711
2022-06-22,57.86077880859375
2022-06-23,57.47444152832031
2022-06-24,59.2079963684082
2022-06-27,59.2277946472168
2022-06-28,58.970237731933594
2022-06-29,58.48484802246094
2022-06-30,58.702789306640625
2022-07-01,59.58441925048828
2022-07-05,57.930118560791016
2022-07-06,57.97964096069336
2022-07-07,58.078704833984375
2022-07-08,57.385292053222656
2022-07-11,57.40510177612305
2022-07-12,57.18716812133789
2022-07-13,56.74140167236328
2022-07-14,55.087100982666016
2022-07-15,55.91920471191406
2022-07-18,55.71117401123047
2022-07-19,57.18716812133789
2022-07-20,57.15745162963867
2022-07-21,56.86027526855469
2022-07-22,56.51356506347656
2022-07-25,57.27632141113281
2022-07-26,57.32584762573242
2022-07-27,57.464534759521484
2022-07-28,57.197078704833984
2022-07-29,57.702274322509766
2022-08-01,55.126731872558594
2022-08-02,54.81964111328125
2022-08-03,54.81964111328125
2022-08-04,53.86867141723633
2022-08-05,54.601707458496094
2022-08-08,54.849361419677734
2022-08-09,55.53287124633789
2022-08-10,56.454124450683594
2022-08-11,56.96923065185547
2022-08-12,58.157955169677734
2022-08-15,57.930118560791016
2022-08-16,58.30992889404297
2022-08-17,57.98268127441406
2022-08-18,58.458675384521484
2022-08-19,57.75459289550781
2022-08-22,56.48526382446289
2022-08-23,56.52492904663086
2022-08-24,56.713348388671875
2022-08-25,57.46700668334961
2022-08-26,56.32659912109375
2022-08-29,56.00926208496094
2022-08-30,55.27543640136719
2022-08-31,54.84901809692383
2022-09-01,55.04734420776367
2022-09-02,54.968013763427734
2022-09-06,54.86884689331055
2022-09-07,55.761348724365234
2022-09-08,56.19767761230469
2022-09-09,56.3860969543457
2022-09-12,56.97117614746094
2022-09-13,55.38450622558594
2022-09-14,54.90850830078125
2022-09-15,54.95809555053711
2022-09-16,53.51026153564453
2022-09-19,54.65068054199219
2022-09-20,53.351600646972656
2022-09-21,52.43927001953125
2022-09-22,51.38810348510742
2022-09-23,50.5749397277832
2022-09-26,49.25602340698242
2022-09-27,49.7022705078125
2022-09-28,50.495601654052734
2022-09-29,50.34685516357422
2022-09-30,49.424598693847656
2022-10-03,51.09060287475586
2022-10-04,52.74667739868164
2022-10-05,52.359928131103516
2022-10-06,51.71535110473633
2022-10-07,50.92201614379883
2022-10-10,51.00135040283203
2022-10-11,51.48727035522461
2022-10-12,51.050933837890625
