,BRO
2018-10-22,27.76082420349121
2018-10-23,26.68393898010254
2018-10-24,26.312267303466797
2018-10-25,26.83794403076172
2018-10-26,26.704132080078125
2018-10-29,26.685014724731445
2018-10-30,26.81882667541504
2018-10-31,26.933513641357422
2018-11-01,26.981307983398438
2018-11-02,26.933513641357422
2018-11-05,27.162900924682617
2018-11-06,27.554767608642578
2018-11-07,27.745920181274414
2018-11-08,27.946630477905273
2018-11-09,27.994422912597656
2018-11-12,27.516538619995117
2018-11-13,27.61211395263672
2018-11-14,27.277599334716797
2018-11-15,27.545209884643555
2018-11-16,27.592998504638672
2018-11-19,27.64078712463379
2018-11-20,27.172462463378906
2018-11-21,27.02909278869629
2018-11-23,27.201129913330078
2018-11-26,27.325380325317383
2018-11-27,27.02909278869629
2018-11-28,27.573883056640625
2018-11-29,27.75548553466797
2018-11-30,27.736366271972656
2018-12-03,27.793712615966797
2018-12-04,27.325380325317383
2018-12-06,26.685014724731445
2018-12-07,26.369619369506836
2018-12-10,26.31226348876953
2018-12-11,26.14023208618164
2018-12-12,26.27404022216797
2018-12-13,26.474750518798828
2018-12-14,26.39828872680664
2018-12-17,25.99686622619629
2018-12-18,26.111560821533203
2018-12-19,25.863056182861328
2018-12-20,25.8248291015625
2018-12-21,25.35649871826172
2018-12-24,24.916851043701172
2018-12-26,25.671905517578125
2018-12-27,25.786598205566406
2018-12-28,25.977750778198242
2018-12-31,26.3409423828125
2019-01-02,25.872615814208984
2019-01-03,25.547653198242188
2019-01-04,26.17845916748047
2019-01-07,26.15934944152832
2019-01-08,26.503427505493164
2019-01-09,26.560773849487305
2019-01-10,26.751920700073242
2019-01-11,26.55120849609375
2019-01-14,26.62767791748047
2019-01-15,26.685014724731445
2019-01-16,27.06732177734375
2019-01-17,26.933513641357422
2019-01-18,27.3731746673584
2019-01-22,27.06732177734375
2019-01-23,27.172462463378906
2019-01-24,27.057769775390625
2019-01-25,26.952634811401367
2019-01-28,26.72325325012207
2019-01-29,25.566774368286133
2019-01-30,25.576330184936523
2019-01-31,25.958637237548828
2019-02-01,26.637229919433594
2019-02-04,26.64678382873535
2019-02-05,26.886415481567383
2019-02-06,26.78097915649414
2019-02-07,26.6563720703125
2019-02-08,26.675546646118164
2019-02-11,26.963098526000977
2019-02-12,27.28899383544922
2019-02-13,27.26982879638672
2019-02-14,27.29857635498047
2019-02-15,27.854522705078125
2019-02-19,27.91202735900879
2019-02-20,28.218759536743164
2019-02-21,28.218759536743164
2019-02-22,28.285852432250977
2019-02-25,28.285852432250977
2019-02-26,27.98871421813965
2019-02-27,28.122907638549805
2019-02-28,28.39129066467285
2019-03-01,28.630922317504883
2019-03-04,28.630922317504883
2019-03-05,28.218759536743164
2019-03-06,28.074981689453125
2019-03-07,27.86410140991211
2019-03-08,27.67240333557129
2019-03-11,27.959957122802734
2019-03-12,27.92161750793457
2019-03-13,27.959957122802734
2019-03-14,27.95037078857422
2019-03-15,28.23792266845703
2019-03-18,28.247509002685547
2019-03-19,27.873693466186523
2019-03-20,27.51903533935547
2019-03-21,27.902446746826172
2019-03-22,27.681987762451172
2019-03-25,27.80659294128418
2019-03-26,27.99829864501953
2019-03-27,28.074981689453125
2019-03-28,28.18999671936035
2019-03-29,28.285852432250977
2019-04-01,28.56382179260254
2019-04-02,28.429628372192383
2019-04-03,28.515899658203125
2019-04-04,28.698017120361328
2019-04-05,28.688430786132812
2019-04-08,28.6596736907959
2019-04-09,28.467967987060547
2019-04-10,28.726770401000977
2019-04-11,29.014326095581055
2019-04-12,29.24437141418457
2019-04-15,29.40732192993164
2019-04-16,29.455244064331055
2019-04-17,29.148521423339844
2019-04-18,29.3018798828125
2019-04-22,29.24437141418457
2019-04-23,30.260398864746094
2019-04-24,30.154964447021484
2019-04-25,30.193302154541016
2019-04-26,30.36583137512207
2019-04-29,30.241228103637695
2019-04-30,30.432933807373047
2019-05-01,30.030357360839844
2019-05-02,30.490440368652344
2019-05-03,30.99845314025879
2019-05-06,31.113473892211914
2019-05-07,30.786779403686523
2019-05-08,30.700294494628906
2019-05-09,30.431249618530273
2019-05-10,30.9309139251709
2019-05-13,30.171810150146484
2019-05-14,30.13337516784668
2019-05-15,30.47929573059082
2019-05-16,30.74834442138672
2019-05-17,30.450471878051758
2019-05-20,30.25829315185547
2019-05-21,30.661861419677734
2019-05-22,30.777172088623047
2019-05-23,30.565776824951172
2019-05-24,30.60421371459961
2019-05-28,30.354381561279297
2019-05-29,30.412036895751953
2019-05-30,30.42164421081543
2019-05-31,30.335159301757812
2019-06-03,30.690692901611328
2019-06-04,30.805997848510742
2019-06-05,31.305654525756836
2019-06-06,31.248003005981445
2019-06-07,31.584306716918945
2019-06-10,31.41135597229004
2019-06-11,31.315271377563477
2019-06-12,31.565093994140625
2019-06-13,31.41135597229004
2019-06-14,31.536266326904297
2019-06-17,31.40174674987793
2019-06-18,31.459396362304688
2019-06-19,31.86298370361328
2019-06-20,32.09358215332031
2019-06-21,31.613140106201172
2019-06-24,31.920625686645508
2019-06-25,31.872575759887695
2019-06-26,31.267221450805664
2019-06-27,31.853368759155273
2019-06-28,32.189674377441406
2019-07-01,32.689334869384766
2019-07-02,32.987213134765625
2019-07-03,33.371559143066406
2019-07-05,33.400390625
2019-07-08,33.179386138916016
2019-07-09,33.400390625
2019-07-10,33.41960906982422
2019-07-11,33.496463775634766
2019-07-12,33.62139129638672
2019-07-15,33.55413055419922
2019-07-16,33.65022277832031
2019-07-17,33.55413055419922
2019-07-18,33.75591278076172
2019-07-19,33.34273147583008
2019-07-22,33.2946891784668
2019-07-23,34.17870330810547
2019-07-24,34.73602294921875
2019-07-25,34.591888427734375
2019-07-26,34.96662902832031
2019-07-29,34.899375915527344
2019-07-30,34.98584747314453
2019-07-31,34.524627685546875
2019-08-01,34.48618698120117
2019-08-02,34.447750091552734
2019-08-05,33.9000358581543
2019-08-06,34.6608772277832
2019-08-07,34.805335998535156
2019-08-08,35.45059585571289
2019-08-09,35.383182525634766
2019-08-12,34.86311721801758
2019-08-13,35.15204620361328
2019-08-14,34.11191940307617
2019-08-15,34.34305953979492
2019-08-16,34.74755096435547
2019-08-19,35.04610061645508
2019-08-20,34.506797790527344
2019-08-21,34.709022521972656
2019-08-22,34.882381439208984
2019-08-23,34.11191940307617
2019-08-26,34.381591796875
2019-08-27,34.15044403076172
2019-08-28,34.32379913330078
2019-08-29,34.882381439208984
2019-08-30,35.52762985229492
2019-09-03,35.180931091308594
2019-09-04,35.34465408325195
2019-09-05,35.47948455810547
2019-09-06,35.45059585571289
2019-09-09,35.15204620361328
2019-09-10,33.58223342895508
2019-09-11,34.26601028442383
2019-09-12,34.631980895996094
2019-09-13,34.6512451171875
2019-09-16,34.506797790527344
2019-09-17,35.05574035644531
2019-09-18,35.017208099365234
2019-09-19,35.16167068481445
2019-09-20,34.892005920410156
2019-09-23,34.94015121459961
2019-09-24,34.631980895996094
2019-09-25,34.795711517333984
2019-09-26,34.75718307495117
2019-09-27,34.468257904052734
2019-09-30,34.72828674316406
2019-10-01,34.11191940307617
2019-10-02,33.82300567626953
2019-10-03,34.30454635620117
2019-10-04,35.06536102294922
2019-10-07,34.84386444091797
2019-10-08,34.00598907470703
2019-10-09,34.27564239501953
2019-10-10,34.61270523071289
2019-10-11,34.709022521972656
2019-10-14,34.766815185546875
2019-10-15,34.69939422607422
2019-10-16,34.74755096435547
2019-10-17,34.95942306518555
2019-10-18,34.978694915771484
2019-10-21,35.267601013183594
2019-10-22,35.036468505859375
2019-10-23,34.978694915771484
2019-10-24,35.47948455810547
2019-10-25,34.631980895996094
2019-10-28,34.535675048828125
2019-10-29,35.93213653564453
2019-10-30,36.2980842590332
2019-10-31,36.28846740722656
2019-11-01,36.240325927734375
2019-11-04,35.797298431396484
2019-11-05,35.72025680541992
2019-11-06,36.35587692260742
2019-11-07,36.33174133300781
2019-11-08,36.437923431396484
2019-11-11,36.563411712646484
2019-11-12,36.524784088134766
2019-11-13,36.737152099609375
2019-11-14,36.573062896728516
2019-11-15,36.55375289916992
2019-11-18,36.49584197998047
2019-11-19,36.65027618408203
2019-11-20,36.766117095947266
2019-11-21,36.41862106323242
2019-11-22,36.534446716308594
2019-11-25,36.640625
2019-11-26,36.573062896728516
2019-11-27,36.640625
2019-11-29,36.42827224731445
2019-12-02,36.322105407714844
2019-12-03,36.29313659667969
2019-12-04,36.33174133300781
2019-12-05,36.814369201660156
2019-12-06,37.036373138427734
2019-12-09,36.89158630371094
2019-12-10,36.640625
2019-12-11,36.920555114746094
2019-12-12,37.28733444213867
2019-12-13,37.50934600830078
2019-12-16,37.62516403198242
2019-12-17,38.16571044921875
2019-12-18,38.01126480102539
2019-12-19,38.14640426635742
2019-12-20,38.851036071777344
2019-12-23,37.963008880615234
2019-12-24,37.80856704711914
2019-12-26,38.001617431640625
2019-12-27,37.93405532836914
2019-12-30,37.991966247558594
2019-12-31,38.107791900634766
2020-01-02,38.2332763671875
2020-01-03,38.271888732910156
2020-01-06,38.24292755126953
2020-01-07,38.12710189819336
2020-01-08,38.40702438354492
2020-01-09,38.928253173828125
2020-01-10,38.99581527709961
2020-01-13,38.976505279541016
2020-01-14,38.812416076660156
2020-01-15,39.17921447753906
2020-01-16,39.69078826904297
2020-01-17,39.97071075439453
2020-01-21,39.76800537109375
2020-01-22,40.05758285522461
2020-01-23,40.337501525878906
2020-01-24,40.37610626220703
2020-01-27,40.212032318115234
2020-01-28,43.098106384277344
2020-01-29,43.445587158203125
2020-01-30,43.78342819213867
2020-01-31,43.33940505981445
2020-02-03,44.02473068237305
2020-02-04,44.648475646972656
2020-02-05,44.919246673583984
2020-02-06,45.1996955871582
2020-02-07,45.2093620300293
2020-02-10,45.81861114501953
2020-02-11,45.741241455078125
2020-02-12,45.27705764770508
2020-02-13,45.92497253417969
2020-02-14,46.27311706542969
2020-02-18,46.5245475769043
2020-02-19,46.86301040649414
2020-02-20,46.911346435546875
2020-02-21,46.76631164550781
2020-02-24,45.75091552734375
2020-02-25,44.638797760009766
2020-02-26,44.70650863647461
2020-02-27,42.55965805053711
2020-02-28,41.592613220214844
2020-03-02,43.942527770996094
2020-03-03,43.0528564453125
2020-03-04,45.49948501586914
2020-03-05,44.39704895019531
2020-03-06,43.6717529296875
2020-03-09,40.79963684082031
2020-03-10,42.21153259277344
2020-03-11,40.22908401489258
2020-03-12,36.35123062133789
2020-03-13,38.52708053588867
2020-03-16,35.79034423828125
2020-03-17,38.60445022583008
2020-03-18,35.57759094238281
2020-03-19,33.57581329345703
2020-03-20,32.51206588745117
2020-03-23,30.61665153503418
2020-03-24,34.3687858581543
2020-03-25,33.0052604675293
2020-03-26,34.716922760009766
2020-03-27,34.74593734741211
2020-03-30,36.07078170776367
2020-03-31,35.026371002197266
2020-04-01,33.30503463745117
2020-04-02,33.71120071411133
2020-04-03,32.308982849121094
2020-04-06,34.78461837768555
2020-04-07,34.77494812011719
2020-04-08,35.974090576171875
2020-04-09,37.743778228759766
2020-04-13,36.912113189697266
2020-04-14,38.32400131225586
2020-04-15,36.67035675048828
2020-04-16,36.21583938598633
2020-04-17,36.84442138671875
2020-04-20,36.09012222290039
2020-04-21,34.330108642578125
2020-04-22,34.52350997924805
2020-04-23,33.45009231567383
2020-04-24,33.6144905090332
2020-04-27,34.562191009521484
2020-04-28,34.42680740356445
2020-04-29,35.43253707885742
2020-04-30,34.72658920288086
2020-05-01,33.904598236083984
2020-05-04,34.39780044555664
2020-05-05,35.35518264770508
2020-05-06,34.465492248535156
2020-05-07,35.90639114379883
2020-05-08,36.4443244934082
2020-05-11,36.783565521240234
2020-05-12,36.35708999633789
2020-05-13,35.60106658935547
2020-05-14,35.775543212890625
2020-05-15,35.86277389526367
2020-05-18,37.37482833862305
2020-05-19,37.21005630493164
2020-05-20,37.1712760925293
2020-05-21,37.53959655761719
2020-05-22,37.2391242980957
2020-05-26,37.840065002441406
2020-05-27,38.7318000793457
2020-05-28,39.012882232666016
2020-05-29,38.964412689208984
2020-06-01,39.0031852722168
2020-06-02,39.64289474487305
2020-06-03,40.99987030029297
2020-06-04,40.747859954833984
2020-06-05,41.41666030883789
2020-06-08,41.717124938964844
2020-06-09,41.7268180847168
2020-06-10,41.532958984375
2020-06-11,39.39089584350586
2020-06-12,39.41997146606445
2020-06-15,40.06937789916992
2020-06-16,40.272926330566406
2020-06-17,40.689697265625
2020-06-18,40.573394775390625
2020-06-19,39.86582946777344
2020-06-22,40.156612396240234
2020-06-23,39.95306396484375
2020-06-24,38.819026947021484
2020-06-25,39.73982620239258
2020-06-26,38.848106384277344
2020-06-29,38.741485595703125
2020-06-30,39.5072021484375
2020-07-01,39.82705307006836
2020-07-02,39.59443283081055
2020-07-06,39.39089584350586
2020-07-07,39.49750518798828
2020-07-08,39.80768585205078
2020-07-09,39.64289474487305
2020-07-10,40.146915435791016
2020-07-13,39.69136047363281
2020-07-14,40.6606330871582
2020-07-15,41.00957107543945
2020-07-16,42.09513854980469
2020-07-17,42.356842041015625
2020-07-20,42.41499710083008
2020-07-21,42.92870330810547
2020-07-22,43.57810974121094
2020-07-23,43.72349548339844
2020-07-24,44.00459289550781
2020-07-27,44.091827392578125
2020-07-28,43.11286544799805
2020-07-29,43.57810974121094
2020-07-30,43.38426208496094
2020-07-31,44.07244110107422
2020-08-03,44.13059997558594
2020-08-04,44.1451530456543
2020-08-05,44.31024169921875
2020-08-06,44.300537109375
2020-08-07,44.72779846191406
2020-08-10,44.601566314697266
2020-08-11,44.33937072753906
2020-08-12,44.475318908691406
2020-08-13,44.4947509765625
2020-08-14,44.4947509765625
2020-08-17,44.66953659057617
2020-08-18,44.75693130493164
2020-08-19,44.63070297241211
2020-08-20,44.46561050415039
2020-08-21,44.20343017578125
2020-08-24,44.39763641357422
2020-08-25,44.67925262451172
2020-08-26,44.33937072753906
2020-08-27,44.72779846191406
2020-08-28,44.87346267700195
2020-08-31,45.0579719543457
2020-09-01,45.33958053588867
2020-09-02,45.8154182434082
2020-09-03,44.55301284790039
2020-09-04,43.94124221801758
2020-09-08,42.91189193725586
2020-09-09,44.08689880371094
2020-09-10,43.56251525878906
2020-09-11,43.348876953125
2020-09-14,43.86355209350586
2020-09-15,43.85383987426758
2020-09-16,43.87325668334961
2020-09-17,43.46540832519531
2020-09-18,43.504241943359375
2020-09-21,42.74680709838867
2020-09-22,43.222633361816406
2020-09-23,42.08647918701172
2020-09-24,42.300113677978516
2020-09-25,42.66911697387695
2020-09-28,43.57222366333008
2020-09-29,43.86355209350586
2020-09-30,43.960655212402344
2020-10-01,43.640201568603516
2020-10-02,44.04804992675781
2020-10-05,44.4073486328125
2020-10-06,44.4073486328125
2020-10-07,44.93172836303711
2020-10-08,45.359004974365234
2020-10-09,45.854251861572266
2020-10-12,46.912723541259766
2020-10-13,45.999908447265625
2020-10-14,45.621192932128906
2020-10-15,45.95136642456055
2020-10-16,46.07761001586914
2020-10-19,45.116241455078125
2020-10-20,45.067684173583984
2020-10-21,45.20362854003906
2020-10-22,45.29102325439453
2020-10-23,45.368717193603516
2020-10-26,45.24247741699219
2020-10-27,43.91210174560547
2020-10-28,42.89247512817383
2020-10-29,42.202999114990234
2020-10-30,42.251556396484375
2020-11-02,43.212928771972656
2020-11-03,43.12826919555664
2020-11-04,44.65605163574219
2020-11-05,44.27653503417969
2020-11-06,44.50034713745117
2020-11-09,44.68523406982422
2020-11-10,45.921085357666016
2020-11-11,45.70700454711914
2020-11-12,45.10367202758789
2020-11-13,45.89189910888672
2020-11-16,46.378456115722656
2020-11-17,46.11570739746094
2020-11-18,45.726463317871094
2020-11-19,46.164363861083984
2020-11-20,45.91136169433594
2020-11-23,45.25938034057617
2020-11-24,45.200984954833984
2020-11-25,44.62685775756836
2020-11-27,44.39330291748047
2020-11-30,43.81917190551758
2020-12-01,44.383575439453125
2020-12-02,43.85809326171875
2020-12-03,43.41046905517578
2020-12-04,43.60509490966797
2020-12-07,43.41046905517578
2020-12-08,44.111106872558594
2020-12-09,44.0137939453125
2020-12-10,43.67321014404297
2020-12-11,43.799713134765625
2020-12-14,44.22787857055664
2020-12-15,45.37614440917969
2020-12-16,44.73390197753906
2020-12-17,45.434532165527344
2020-12-18,44.73390197753906
2020-12-21,44.76308822631836
2020-12-22,44.461421966552734
2020-12-23,44.461421966552734
2020-12-24,45.06475830078125
2020-12-28,44.64631652832031
2020-12-29,44.79227828979492
2020-12-30,45.00636291503906
2020-12-31,46.13517379760742
2021-01-04,45.10367202758789
2021-01-05,45.07447814941406
2021-01-06,45.960018157958984
2021-01-07,46.5925407409668
2021-01-08,46.7287712097168
2021-01-11,45.716732025146484
2021-01-12,45.590232849121094
2021-01-13,45.03556442260742
2021-01-14,44.519813537597656
2021-01-15,45.055015563964844
2021-01-19,45.47346115112305
2021-01-20,46.329795837402344
2021-01-21,46.1838264465332
2021-01-22,46.2130241394043
2021-01-25,46.446563720703125
2021-01-26,44.441951751708984
2021-01-27,42.89472579956055
2021-01-28,42.71955871582031
2021-01-29,41.931339263916016
2021-02-01,41.804832458496094
2021-02-02,43.488319396972656
2021-02-03,42.55412673950195
2021-02-04,42.82035446166992
2021-02-05,43.65900802612305
2021-02-08,44.37089920043945
2021-02-09,44.205116271972656
2021-02-10,43.96132278442383
2021-02-11,44.17586135864258
2021-02-12,43.68826675415039
2021-02-16,43.366458892822266
2021-02-17,43.15190887451172
2021-02-18,43.220184326171875
2021-02-19,44.458656311035156
2021-02-22,45.034027099609375
2021-02-23,45.76541519165039
2021-02-24,46.604068756103516
2021-02-25,45.58012390136719
2021-02-26,44.76096725463867
2021-03-01,45.677635192871094
2021-03-02,45.229061126708984
2021-03-03,44.419654846191406
2021-03-04,43.81504440307617
2021-03-05,44.897499084472656
2021-03-08,45.199798583984375
2021-03-09,44.9267578125
2021-03-10,45.355838775634766
2021-03-11,45.2583122253418
2021-03-12,45.65814208984375
2021-03-15,45.97996139526367
2021-03-16,45.7849235534668
2021-03-17,45.21929931640625
2021-03-18,44.575687408447266
2021-03-19,43.64926528930664
2021-03-22,44.21486282348633
2021-03-23,44.4879150390625
2021-03-24,44.74147033691406
2021-03-25,44.76096725463867
2021-03-26,45.04377746582031
2021-03-29,45.1022834777832
2021-03-30,44.86824035644531
2021-03-31,44.575687408447266
2021-04-01,45.36558151245117
2021-04-05,45.521610260009766
2021-04-06,45.7849235534668
2021-04-07,45.95069122314453
2021-04-08,46.16523361206055
2021-04-09,46.6430778503418
2021-04-12,46.67232894897461
2021-04-13,47.26719665527344
2021-04-14,47.03315353393555
2021-04-15,47.75478744506836
2021-04-16,48.32038879394531
2021-04-19,48.252132415771484
2021-04-20,48.14485168457031
2021-04-21,48.56418991088867
2021-04-22,48.729984283447266
2021-04-23,49.22731399536133
2021-04-26,48.56418991088867
2021-04-27,50.58281707763672
2021-04-28,51.12892150878906
2021-04-29,51.49950408935547
2021-04-30,51.86031723022461
2021-05-03,51.78230285644531
2021-05-04,52.05533981323242
2021-05-05,51.84080505371094
2021-05-06,52.22113037109375
2021-05-07,52.4487419128418
2021-05-10,52.136146545410156
2021-05-11,50.77827835083008
2021-05-12,49.72324752807617
2021-05-13,50.9443473815918
2021-05-14,51.29602813720703
2021-05-17,51.02250289916992
2021-05-18,50.85643005371094
2021-05-19,50.81734848022461
2021-05-20,51.05180358886719
2021-05-21,50.88573455810547
2021-05-24,50.95411682128906
2021-05-25,50.62197494506836
2021-05-26,50.46567153930664
2021-05-27,51.19834518432617
2021-05-28,51.30579376220703
2021-06-01,51.335113525390625
2021-06-02,51.15924835205078
2021-06-03,51.06156921386719
2021-06-04,51.15924835205078
2021-06-07,50.51451873779297
2021-06-08,50.85643005371094
2021-06-09,50.524295806884766
2021-06-10,50.61220932006836
2021-06-11,50.9638786315918
2021-06-14,50.915035247802734
2021-06-15,51.71609115600586
2021-06-16,51.491397857666016
2021-06-17,51.41325759887695
2021-06-18,50.61220932006836
2021-06-21,51.24718475341797
2021-06-22,51.62815856933594
2021-06-23,51.696537017822266
2021-06-24,51.98961639404297
2021-06-25,52.25336837768555
2021-06-28,51.74538803100586
2021-06-29,52.28267288208008
2021-06-30,51.911460876464844
2021-07-01,52.28267288208008
2021-07-02,52.42920684814453
2021-07-06,52.321746826171875
2021-07-07,52.3608283996582
2021-07-08,51.10064697265625
2021-07-09,51.72585678100586
2021-07-12,52.0482177734375
2021-07-13,51.39371109008789
2021-07-14,51.55978775024414
2021-07-15,52.29244613647461
2021-07-16,52.49758529663086
2021-07-19,51.45232391357422
2021-07-20,52.155677795410156
2021-07-21,52.03845977783203
2021-07-22,52.33152389526367
2021-07-23,53.09348678588867
2021-07-26,53.142333984375
2021-07-27,53.51354217529297
2021-07-28,52.84926223754883
2021-07-29,53.572166442871094
2021-07-30,53.142333984375
2021-08-02,52.98603057861328
2021-08-03,52.868797302246094
2021-08-04,52.45851516723633
2021-08-05,52.94695281982422
2021-08-06,53.22048568725586
2021-08-09,53.523311614990234
2021-08-10,53.692596435546875
2021-08-11,54.1916618347168
2021-08-12,54.1916618347168
2021-08-13,54.553714752197266
2021-08-16,55.17020034790039
2021-08-17,55.356117248535156
2021-08-18,55.50290298461914
2021-08-19,55.63990020751953
2021-08-20,56.520591735839844
2021-08-23,56.481449127197266
2021-08-24,56.44230651855469
2021-08-25,56.618446350097656
2021-08-26,56.373809814453125
2021-08-27,56.902217864990234
2021-08-30,56.784786224365234
2021-08-31,56.804359436035156
2021-09-01,57.20556640625
2021-09-02,57.46976852416992
2021-09-03,57.67525863647461
2021-09-07,56.88264465332031
2021-09-08,57.313209533691406
2021-09-09,57.176204681396484
2021-09-10,56.530372619628906
2021-09-13,56.21723937988281
2021-09-14,54.896202087402344
2021-09-15,56.24659729003906
2021-09-16,56.22703170776367
2021-09-17,55.786678314208984
2021-09-20,55.13105773925781
2021-09-21,55.414833068847656
2021-09-22,56.16831970214844
2021-09-23,56.24659729003906
2021-09-24,56.85328674316406
2021-09-27,56.09001922607422
2021-09-28,54.59286117553711
2021-09-29,55.02341842651367
2021-09-30,54.26015853881836
2021-10-01,56.364017486572266
2021-10-04,55.95303726196289
2021-10-05,56.88264465332031
2021-10-06,57.538272857666016
2021-10-07,58.174320220947266
2021-10-08,58.70273971557617
2021-10-11,58.95716094970703
2021-10-12,59.44642639160156
2021-10-13,60.30754852294922
2021-10-14,61.775352478027344
2021-10-15,62.9398193359375
2021-10-18,62.636474609375
2021-10-19,62.71474838256836
2021-10-20,63.1844482421875
2021-10-21,64.22171020507812
2021-10-22,65.06324768066406
2021-10-25,65.03389739990234
2021-10-26,62.52883529663086
2021-10-27,61.3056640625
2021-10-28,61.59921646118164
2021-10-29,61.75578689575195
2021-11-01,60.542396545410156
2021-11-02,61.486305236816406
2021-11-03,60.59434509277344
2021-11-04,60.310089111328125
2021-11-05,60.741371154785156
2021-11-08,61.46670150756836
2021-11-09,61.76074981689453
2021-11-10,61.93717956542969
2021-11-11,62.42726135253906
2021-11-12,63.24081039428711
2021-11-15,63.02518081665039
2021-11-16,63.64268493652344
2021-11-17,63.43684768676758
2021-11-18,62.868343353271484
2021-11-19,63.26041793823242
2021-11-22,63.985748291015625
2021-11-23,64.5052261352539
2021-11-24,65.02472686767578
2021-11-26,63.47604751586914
2021-11-29,64.1131820678711
2021-11-30,63.132991790771484
2021-12-01,62.42726135253906
2021-12-02,64.56405639648438
2021-12-03,63.917137145996094
2021-12-06,64.58365631103516
2021-12-07,65.72064208984375
2021-12-08,66.33818054199219
2021-12-09,65.73045349121094
2021-12-10,65.87747192382812
2021-12-13,65.62263488769531
2021-12-14,65.6324234008789
2021-12-15,66.71063232421875
2021-12-16,65.9068832397461
2021-12-17,64.56405639648438
2021-12-20,64.64244842529297
2021-12-21,65.17174530029297
2021-12-22,66.2303466796875
2021-12-23,66.68122863769531
2021-12-27,68.08287048339844
2021-12-28,67.96524810791016
2021-12-29,68.4455337524414
2021-12-30,68.42593383789062
2021-12-31,68.88661193847656
2022-01-03,67.42613983154297
2022-01-04,67.74961853027344
2022-01-05,66.11272430419922
2022-01-06,67.18111419677734
2022-01-07,67.23992156982422
2022-01-10,66.73023986816406
2022-01-11,66.99488067626953
2022-01-12,68.05345916748047
2022-01-13,67.2203140258789
2022-01-14,65.72064208984375
2022-01-18,64.65225982666016
2022-01-19,63.3486328125
2022-01-20,62.96635818481445
2022-01-21,61.87836837768555
2022-01-24,63.32902908325195
2022-01-25,63.142791748046875
2022-01-26,61.995994567871094
2022-01-27,60.741371154785156
2022-01-28,63.10358810424805
2022-01-31,64.96591186523438
2022-02-01,65.34819030761719
2022-02-02,66.73023986816406
2022-02-03,65.41776275634766
2022-02-04,66.29142761230469
2022-02-07,66.36014556884766
2022-02-08,66.78226470947266
2022-02-09,68.73576354980469
2022-02-10,67.8326416015625
2022-02-11,65.68280792236328
2022-02-14,64.76986694335938
2022-02-15,65.35885620117188
2022-02-16,65.3883056640625
2022-02-17,64.42627716064453
2022-02-18,64.92692565917969
2022-02-22,64.4753646850586
2022-02-23,63.05196762084961
2022-02-24,64.93673706054688
2022-02-25,66.35032653808594
2022-02-28,66.36996459960938
2022-03-01,65.64353942871094
2022-03-02,66.46812438964844
2022-03-03,66.86080932617188
2022-03-04,67.1552963256836
2022-03-07,65.0152816772461
2022-03-08,60.008819580078125
2022-03-09,62.374610900878906
2022-03-10,62.02120590209961
2022-03-11,61.559837341308594
2022-03-14,62.39424514770508
2022-03-15,64.76986694335938
2022-03-16,65.65335083007812
2022-03-17,66.78226470947266
2022-03-18,68.31364440917969
2022-03-21,68.23511505126953
2022-03-22,67.94061279296875
2022-03-23,67.42033386230469
2022-03-24,67.72464752197266
2022-03-25,69.07936096191406
2022-03-28,70.78743743896484
2022-03-29,71.15065002441406
2022-03-30,71.37641906738281
2022-03-31,70.94449615478516
2022-04-01,71.22917175292969
2022-04-04,70.87577819824219
2022-04-05,71.03285217285156
2022-04-06,71.54329681396484
2022-04-07,72.05377960205078
2022-04-08,71.62184143066406
2022-04-11,71.18008422851562
2022-04-12,70.62054443359375
2022-04-13,70.53218841552734
2022-04-14,69.95301818847656
2022-04-18,68.63758850097656
2022-04-19,68.87320709228516
2022-04-20,69.75668334960938
2022-04-21,69.38365936279297
2022-04-22,66.48776245117188
2022-04-25,67.1945571899414
2022-04-26,64.4753646850586
2022-04-27,63.52315139770508
2022-04-28,64.56371307373047
2022-04-29,60.84322738647461
2022-05-02,58.97807312011719
2022-05-03,58.86027526855469
2022-05-04,60.381839752197266
2022-05-05,57.87861251831055
2022-05-06,57.271873474121094
2022-05-09,55.63946533203125
2022-05-10,56.59333801269531
2022-05-11,55.157615661621094
2022-05-12,55.128108978271484
2022-05-13,56.937522888183594
2022-05-16,56.50484085083008
2022-05-17,57.31119918823242
2022-05-18,54.341407775878906
2022-05-19,53.80055236816406
2022-05-20,54.08572769165039
2022-05-23,55.03960037231445
2022-05-24,55.0297737121582
2022-05-25,55.24612045288086
2022-05-26,57.13418960571289
2022-05-27,58.95344924926758
2022-05-31,58.38308334350586
2022-06-01,57.045692443847656
2022-06-02,58.61909866333008
2022-06-03,57.7635612487793
2022-06-06,57.9405632019043
2022-06-07,58.265079498291016
2022-06-08,57.46854782104492
2022-06-09,55.8951416015625
2022-06-10,54.82325744628906
2022-06-13,53.58420944213867
2022-06-14,53.751380920410156
2022-06-15,54.02672576904297
2022-06-16,52.394317626953125
2022-06-17,52.61066436767578
2022-06-21,53.957881927490234
2022-06-22,54.56759262084961
2022-06-23,56.33766174316406
2022-06-24,58.078243255615234
2022-06-27,58.038902282714844
2022-06-28,56.75068283081055
2022-06-29,57.03586196899414
2022-06-30,57.370208740234375
2022-07-01,58.343753814697266
2022-07-05,58.90427780151367
2022-07-06,59.41563034057617
2022-07-07,59.445133209228516
2022-07-08,59.08128356933594
