,EXC
2018-10-25,25.16712760925293
2018-10-26,25.035120010375977
2018-10-29,25.299135208129883
2018-10-30,25.471311569213867
2018-10-31,25.1441650390625
2018-11-01,25.05234146118164
2018-11-02,24.908859252929688
2018-11-05,25.356529235839844
2018-11-06,25.431135177612305
2018-11-07,25.637752532958984
2018-11-08,25.683670043945312
2018-11-09,25.850109100341797
2018-11-12,26.24039077758789
2018-11-13,26.349435806274414
2018-11-14,26.149930953979492
2018-11-15,26.340763092041016
2018-11-16,26.531593322753906
2018-11-19,26.65882110595703
2018-11-20,26.27715301513672
2018-11-21,25.993793487548828
2018-11-23,25.935964584350586
2018-11-26,26.138364791870117
2018-11-27,26.32920265197754
2018-11-28,26.496902465820312
2018-11-29,26.410158157348633
2018-11-30,26.82651138305664
2018-12-03,26.878572463989258
2018-12-04,27.150354385375977
2018-12-06,27.121442794799805
2018-12-07,27.156139373779297
2018-12-10,27.17927360534668
2018-12-11,27.11566162109375
2018-12-12,27.11566162109375
2018-12-13,27.150354385375977
2018-12-14,27.213977813720703
2018-12-17,26.375459671020508
2018-12-18,26.485334396362305
2018-12-19,26.439067840576172
2018-12-20,26.49111557006836
2018-12-21,26.53738021850586
2018-12-24,25.34611701965332
2018-12-26,25.72199821472168
2018-12-27,25.895484924316406
2018-12-28,25.872352600097656
2018-12-31,26.080535888671875
2019-01-02,25.484905242919922
2019-01-03,25.513818740844727
2019-01-04,25.802961349487305
2019-01-07,25.84922218322754
2019-01-08,26.24823760986328
2019-01-09,26.034273147583008
2019-01-10,26.479551315307617
2019-01-11,26.479551315307617
2019-01-14,26.04583740234375
2019-01-15,26.479551315307617
2019-01-16,26.485334396362305
2019-01-17,26.612550735473633
2019-01-18,26.647249221801758
2019-01-22,26.74555778503418
2019-01-23,27.104089736938477
2019-01-24,27.156139373779297
2019-01-25,26.849653244018555
2019-01-28,26.687728881835938
2019-01-29,26.71664810180664
2019-01-30,26.976871490478516
2019-01-31,27.618770599365234
2019-02-01,27.445283889770508
2019-02-04,27.375892639160156
2019-02-05,27.34697151184082
2019-02-06,27.364320755004883
2019-02-07,27.832733154296875
2019-02-08,27.595638275146484
2019-02-11,27.64189338684082
2019-02-12,27.71129035949707
2019-02-13,27.699724197387695
2019-02-14,27.676599502563477
2019-02-15,27.907913208007812
2019-02-19,28.05531883239746
2019-02-20,28.043670654296875
2019-02-21,28.25342559814453
2019-02-22,28.399091720581055
2019-02-25,28.212646484375
2019-02-26,28.29421615600586
2019-02-27,28.14272117614746
2019-02-28,28.311689376831055
2019-03-01,28.28255271911621
2019-03-04,28.230117797851562
2019-03-05,28.212646484375
2019-03-06,28.21846580505371
2019-03-07,28.28839111328125
2019-03-08,28.42239761352539
2019-03-11,28.59720230102539
2019-03-12,28.81861686706543
2019-03-13,28.917667388916016
2019-03-14,28.91184425354004
2019-03-15,29.133258819580078
2019-03-18,28.940975189208984
2019-03-19,28.59720230102539
2019-03-20,28.608854293823242
2019-03-21,28.93514633178711
2019-03-22,29.2963924407959
2019-03-25,29.35466766357422
2019-03-26,29.529462814331055
2019-03-27,29.442073822021484
2019-03-28,28.9934139251709
2019-03-29,29.20899772644043
2019-04-01,29.040023803710938
2019-04-02,29.30222511291504
2019-04-03,29.098289489746094
2019-04-04,28.923494338989258
2019-04-05,29.074987411499023
2019-04-08,28.91184425354004
2019-04-09,28.85357666015625
2019-04-10,28.87688636779785
2019-04-11,29.005062103271484
2019-04-12,28.95845603942871
2019-04-15,29.24395751953125
2019-04-16,28.667125701904297
2019-04-17,28.486492156982422
2019-04-18,28.783653259277344
2019-04-22,28.830263137817383
2019-04-23,28.98175621032715
2019-04-24,29.174041748046875
2019-04-25,29.360498428344727
2019-04-26,29.4071044921875
2019-04-29,29.17986488342285
2019-04-30,29.686790466308594
2019-05-01,29.30222511291504
2019-05-02,28.975927352905273
2019-05-03,29.063323974609375
2019-05-06,28.7778263092041
2019-05-07,28.59720230102539
2019-05-08,28.30586051940918
2019-05-09,28.410749435424805
2019-05-10,28.74286460876465
2019-05-13,29.028379440307617
2019-05-14,28.742528915405273
2019-05-15,28.625144958496094
2019-05-16,28.70730972290039
2019-05-17,28.74839973449707
2019-05-20,28.71904945373535
2019-05-21,28.71904945373535
2019-05-22,28.918617248535156
2019-05-23,29.14752197265625
2019-05-24,29.088834762573242
2019-05-28,28.631010055541992
2019-05-29,28.31993293762207
2019-05-30,28.19667625427246
2019-05-31,28.220149993896484
2019-06-03,28.47840690612793
2019-06-04,28.58992576599121
2019-06-05,29.182741165161133
2019-06-06,29.482072830200195
2019-06-07,29.31772804260254
2019-06-10,29.094690322875977
2019-06-11,28.883398056030273
2019-06-12,29.611207962036133
2019-06-13,29.446866989135742
2019-06-14,29.816635131835938
2019-06-17,29.611207962036133
2019-06-18,29.288389205932617
2019-06-19,29.347087860107422
2019-06-20,29.487945556640625
2019-06-21,29.581863403320312
2019-06-24,29.44099235534668
2019-06-25,28.783613204956055
2019-06-26,28.049945831298828
2019-06-27,27.914949417114258
2019-06-28,28.137983322143555
2019-07-01,28.202547073364258
2019-07-02,28.660358428955078
2019-07-03,28.777753829956055
2019-07-05,28.877532958984375
2019-07-08,28.625144958496094
2019-07-09,28.74839973449707
2019-07-10,28.97730827331543
2019-07-11,29.077089309692383
2019-07-12,28.795360565185547
2019-07-15,28.689699172973633
2019-07-16,28.407978057861328
2019-07-17,28.525362014770508
2019-07-18,28.61927604675293
2019-07-19,27.92081069946289
2019-07-22,27.75060272216797
2019-07-23,27.21061134338379
2019-07-24,26.694110870361328
2019-07-25,27.07562255859375
2019-07-26,26.89366912841797
2019-07-29,27.028663635253906
2019-07-30,27.028663635253906
2019-07-31,26.44759178161621
2019-08-01,26.060213088989258
2019-08-02,26.265642166137695
2019-08-05,26.07194709777832
2019-08-06,26.535640716552734
2019-08-07,26.418245315551758
2019-08-08,26.658891677856445
2019-08-09,26.52976417541504
2019-08-12,26.52976417541504
2019-08-13,26.717580795288086
2019-08-14,26.31702995300293
2019-08-15,26.417613983154297
2019-08-16,26.701610565185547
2019-08-19,26.79035758972168
2019-08-20,26.748947143554688
