,LMT
2021-06-15,354.8415832519531
2021-06-16,349.1976318359375
2021-06-17,348.5604248046875
2021-06-18,345.1831359863281
2021-06-21,348.1962585449219
2021-06-22,348.1781005859375
2021-06-23,343.489990234375
2021-06-24,343.8541564941406
2021-06-25,347.750244140625
2021-06-28,345.9842224121094
2021-06-29,339.9306335449219
2021-06-30,344.4184875488281
2021-07-01,346.12078857421875
2021-07-02,347.27691650390625
2021-07-06,344.7098083496094
2021-07-07,349.08843994140625
2021-07-08,345.84771728515625
2021-07-09,348.7516174316406
2021-07-12,345.0738830566406
2021-07-13,343.9541931152344
2021-07-14,343.0257263183594
2021-07-15,344.3275146484375
2021-07-16,343.3170471191406
2021-07-19,338.6561279296875
2021-07-20,345.9023132324219
2021-07-21,346.7307434082031
2021-07-22,345.85675048828125
2021-07-23,346.62139892578125
2021-07-26,335.042236328125
2021-07-27,341.1231994628906
2021-07-28,339.37530517578125
2021-07-29,339.18414306640625
2021-07-30,338.337646484375
2021-08-02,335.269775390625
2021-08-03,336.3167419433594
2021-08-04,329.2070617675781
2021-08-05,328.4242248535156
2021-08-06,329.580322265625
2021-08-09,328.6608581542969
2021-08-10,329.7532653808594
2021-08-11,330.7181701660156
2021-08-12,327.4866638183594
2021-08-13,325.8753662109375
2021-08-16,327.94171142578125
2021-08-17,329.1706848144531
2021-08-18,324.61907958984375
2021-08-19,322.279541015625
2021-08-20,325.1379699707031
2021-08-23,325.30181884765625
2021-08-24,326.80377197265625
2021-08-25,326.5762634277344
2021-08-26,329.18890380859375
2021-08-27,329.525634765625
2021-08-30,329.580322265625
2021-08-31,329.9012451171875
2021-09-01,327.0221862792969
2021-09-02,328.2966613769531
2021-09-03,326.41705322265625
2021-09-07,320.1820983886719
2021-09-08,322.2543640136719
2021-09-09,319.9344482421875
2021-09-10,317.13800048828125
2021-09-13,317.53216552734375
2021-09-14,315.7259521484375
2021-09-15,316.395263671875
2021-09-16,313.12188720703125
2021-09-17,312.6451416015625
2021-09-20,310.3345642089844
2021-09-21,308.1247863769531
2021-09-22,313.33282470703125
2021-09-23,315.5976257324219
2021-09-24,320.4754638671875
2021-09-27,323.9963684082031
2021-09-28,322.8869323730469
2021-09-29,321.1815185546875
2021-09-30,316.42279052734375
2021-10-01,318.8984375
2021-10-04,317.2388610839844
2021-10-05,318.8525695800781
2021-10-06,320.9064636230469
2021-10-07,322.5476989746094
2021-10-08,324.3539733886719
2021-10-11,327.4072570800781
2021-10-12,328.36077880859375
2021-10-13,331.6983642578125
2021-10-14,331.9825744628906
2021-10-15,335.2376403808594
2021-10-18,334.669189453125
2021-10-19,340.2347717285156
2021-10-20,340.2897644042969
2021-10-21,342.1327819824219
2021-10-22,343.47137451171875
2021-10-25,345.0576171875
2021-10-26,304.3288879394531
2021-10-27,303.439453125
2021-10-28,303.8520202636719
2021-10-29,304.7048034667969
2021-11-01,303.4303283691406
2021-11-02,299.1941833496094
2021-11-03,303.81536865234375
2021-11-04,307.6205139160156
2021-11-05,311.645751953125
2021-11-08,313.3786315917969
2021-11-09,310.0686950683594
2021-11-10,309.5736083984375
2021-11-11,307.97808837890625
2021-11-12,310.88470458984375
2021-11-15,312.5901794433594
2021-11-16,312.0858459472656
2021-11-17,313.57122802734375
2021-11-18,313.6537170410156
2021-11-19,313.06695556640625
2021-11-22,316.3127746582031
2021-11-23,316.4961853027344
2021-11-24,315.02911376953125
2021-11-26,314.24053955078125
2021-11-29,312.87432861328125
2021-11-30,308.1502685546875
2021-12-01,303.6202392578125
2021-12-02,305.5709533691406
2021-12-03,308.6032409667969
2021-12-06,314.288818359375
2021-12-07,313.5585021972656
2021-12-08,315.3243103027344
2021-12-09,317.65399169921875
2021-12-10,318.8373107910156
2021-12-13,319.45672607421875
2021-12-14,319.53997802734375
2021-12-15,318.41204833984375
2021-12-16,318.80035400390625
2021-12-17,318.1531982421875
2021-12-20,311.9406433105469
2021-12-21,315.03765869140625
2021-12-22,317.22869873046875
2021-12-23,320.81573486328125
2021-12-27,323.8295593261719
2021-12-28,327.0375061035156
2021-12-29,327.51824951171875
2021-12-30,326.88031005859375
2021-12-31,328.5721435546875
2022-01-03,327.6014404296875
2022-01-04,334.6552734375
2022-01-05,331.0960388183594
2022-01-06,330.96661376953125
2022-01-07,332.94500732421875
2022-01-10,335.8200988769531
2022-01-11,336.6429748535156
2022-01-12,334.01739501953125
2022-01-13,337.6044616699219
2022-01-14,344.4825439453125
2022-01-18,348.10662841796875
2022-01-19,348.8369140625
2022-01-20,346.8031005859375
2022-01-21,343.16986083984375
2022-01-24,345.1389465332031
2022-01-25,357.93389892578125
2022-01-26,361.696533203125
2022-01-27,359.6996154785156
2022-01-28,363.4623107910156
2022-01-31,359.74591064453125
2022-02-01,357.7859802246094
2022-02-02,358.0910339355469
2022-02-03,360.2729187011719
2022-02-04,359.9307861328125
2022-02-07,362.71356201171875
2022-02-08,366.1341247558594
2022-02-09,364.7474060058594
2022-02-10,356.3252868652344
2022-02-11,366.27276611328125
2022-02-14,357.7490234375
2022-02-15,353.357666015625
2022-02-16,357.6842956542969
2022-02-17,359.4130859375
2022-02-18,357.27752685546875
2022-02-22,357.0372009277344
2022-02-23,359.53326416015625
2022-02-24,365.8289489746094
2022-02-25,378.5684509277344
2022-02-28,403.8038635253906
2022-03-01,425.0366516113281
2022-03-02,418.8836975097656
2022-03-03,416.8544616699219
2022-03-04,426.4700927734375
2022-03-07,433.9169006347656
2022-03-08,417.94354248046875
2022-03-09,417.6922302246094
2022-03-10,413.6336975097656
2022-03-11,408.6815490722656
2022-03-14,413.71746826171875
2022-03-15,417.64569091796875
2022-03-16,392.2054443359375
2022-03-17,398.95416259765625
2022-03-18,396.7107849121094
2022-03-21,409.5751953125
2022-03-22,410.1243591308594
2022-03-23,414.462158203125
2022-03-24,418.63238525390625
2022-03-25,422.2906799316406
2022-03-28,414.21087646484375
2022-03-29,406.9222412109375
2022-03-30,415.11376953125
2022-03-31,410.87835693359375
2022-04-01,415.14166259765625
2022-04-04,413.3078918457031
2022-04-05,416.31451416015625
2022-04-06,423.14697265625
2022-04-07,433.3212585449219
2022-04-08,429.60711669921875
2022-04-11,432.1484375
2022-04-12,435.2201232910156
2022-04-13,436.74676513671875
2022-04-14,435.32257080078125
2022-04-18,435.1178283691406
2022-04-19,428.0990905761719
2022-04-20,422.48614501953125
2022-04-21,409.1470031738281
2022-04-22,414.96478271484375
2022-04-25,412.2654113769531
2022-04-26,415.24407958984375
2022-04-27,414.21087646484375
2022-04-28,411.16693115234375
2022-04-29,402.24005126953125
2022-05-02,401.0206298828125
2022-05-03,404.70684814453125
2022-05-04,414.91827392578125
2022-05-05,412.5073547363281
2022-05-06,418.3531188964844
2022-05-09,408.495361328125
2022-05-10,408.76531982421875
2022-05-11,409.9568176269531
2022-05-12,404.5392150878906
2022-05-13,405.0791320800781
2022-05-16,407.2945861816406
2022-05-17,410.5059814453125
2022-05-18,404.2972106933594
2022-05-19,396.18951416015625
2022-05-20,394.8211364746094
2022-05-23,403.0871276855469
2022-05-24,412.1629333496094
2022-05-25,416.59375
2022-05-26,417.0126953125
2022-05-27,419.40496826171875
2022-05-31,412.2393798828125
2022-06-01,411.480712890625
2022-06-02,413.1761169433594
2022-06-03,414.6560363769531
2022-06-06,415.3304443359375
2022-06-07,427.40411376953125
2022-06-08,415.3304443359375
2022-06-09,405.31744384765625
2022-06-10,402.9476623535156
2022-06-13,397.0840148925781
2022-06-14,389.8154602050781
2022-06-15,387.8765869140625
2022-06-16,379.1560974121094
2022-06-17,378.425537109375
2022-06-21,392.42877197265625
2022-06-22,389.14105224609375
2022-06-23,384.6169128417969
2022-06-24,392.5036926269531
2022-06-27,392.70037841796875
2022-06-28,394.0679016113281
2022-06-29,392.3631896972656
2022-06-30,402.7322082519531
2022-07-01,406.0668029785156
2022-07-05,388.9537048339844
2022-07-06,398.9199523925781
2022-07-07,395.4542236328125
2022-07-08,393.7307434082031
2022-07-11,392.5318298339844
2022-07-12,387.7734680175781
2022-07-13,382.162841796875
2022-07-14,374.95977783203125
2022-07-15,373.1520080566406
2022-07-18,362.7549743652344
2022-07-19,365.6586608886719
2022-07-20,370.192138671875
2022-07-21,370.1734619140625
2022-07-22,369.7425537109375
2022-07-25,374.4820861816406
2022-07-26,371.68145751953125
2022-07-27,373.3019104003906
2022-07-28,380.3643798828125
2022-07-29,387.60491943359375
2022-08-01,392.728515625
2022-08-02,401.6269226074219
2022-08-03,402.1139831542969
2022-08-04,401.0180969238281
2022-08-05,399.40704345703125
2022-08-08,397.01849365234375
2022-08-09,401.4114685058594
2022-08-10,402.76025390625
2022-08-11,401.6924743652344
2022-08-12,406.7411193847656
2022-08-15,410.2724304199219
2022-08-16,412.2862548828125
2022-08-17,413.62567138671875
2022-08-18,411.527587890625
2022-08-19,412.16448974609375
2022-08-22,404.95208740234375
2022-08-23,405.69207763671875
2022-08-24,406.2447204589844
2022-08-25,410.8625183105469
2022-08-26,403.8280944824219
2022-08-29,402.46990966796875
2022-08-30,398.1893005371094
2022-08-31,396.114990234375
2022-09-01,398.47216796875
2022-09-02,394.6629638671875
2022-09-06,393.9180908203125
2022-09-07,396.1432800292969
2022-09-08,395.6812438964844
2022-09-09,397.453857421875
2022-09-12,394.72894287109375
2022-09-13,385.9506530761719
2022-09-14,392.8337707519531
2022-09-15,389.9673767089844
2022-09-16,390.6274108886719
2022-09-19,392.7300109863281
2022-09-20,396.55810546875
2022-09-21,396.19989013671875
2022-09-22,397.9724426269531
2022-09-23,389.47705078125
2022-09-26,384.3666687011719
2022-09-27,376.9084167480469
2022-09-28,377.1535339355469
2022-09-29,367.5267639160156
2022-09-30,364.2266540527344
2022-10-03,376.9084167480469
2022-10-04,382.9145812988281
2022-10-05,379.5202331542969
2022-10-06,376.7858581542969
2022-10-07,380.88739013671875
2022-10-10,386.572998046875
2022-10-11,387.58184814453125
2022-10-12,374.720947265625
2022-10-13,382.773193359375
2022-10-14,367.16845703125
2022-10-17,374.6172180175781
2022-10-18,407.1750183105469
2022-10-19,414.8312072753906
2022-10-20,418.9610290527344
2022-10-21,428.6445007324219
2022-10-24,431.3317565917969
2022-10-25,433.8680725097656
2022-10-26,436.1403503417969
2022-10-27,444.9752197265625
2022-10-28,457.1761169433594
2022-10-31,458.8827819824219
2022-11-01,457.89276123046875
2022-11-02,454.526611328125
2022-11-03,457.12896728515625
2022-11-04,454.1589050292969
2022-11-07,460.7214050292969
2022-11-08,465.8977966308594
2022-11-09,457.46844482421875
2022-11-10,462.73919677734375
2022-11-11,437.36614990234375
2022-11-14,435.6501159667969
2022-11-15,440.5625305175781
2022-11-16,439.6101989746094
2022-11-17,445.7672424316406
2022-11-18,449.58599853515625
2022-11-21,453.4706115722656
2022-11-22,452.11285400390625
2022-11-23,453.59320068359375
2022-11-25,455.8466796875
2022-11-28,455.6109619140625
2022-11-29,456.45013427734375
2022-11-30,460.33062744140625
2022-12-01,458.907470703125
2022-12-02,470.804931640625
2022-12-05,465.5298156738281
2022-12-06,459.2015686035156
2022-12-07,456.5450744628906
2022-12-08,460.5108642578125
2022-12-09,458.8031005859375
2022-12-12,461.4027404785156
2022-12-13,455.615234375
2022-12-14,460.33062744140625
2022-12-15,454.2585144042969
2022-12-16,457.1048278808594
2022-12-19,457.1048278808594
2022-12-20,461.24139404296875
2022-12-21,462.6645202636719
2022-12-22,454.74237060546875
2022-12-23,458.5279541015625
2022-12-27,460.6247253417969
2022-12-28,458.46148681640625
2022-12-29,462.0953063964844
2022-12-30,461.56396484375
2023-01-03,453.06304931640625
2023-01-04,452.0858154296875
2023-01-05,452.62664794921875
2023-01-06,448.9928283691406
2023-01-09,435.4729919433594
2023-01-10,438.6038818359375
2023-01-11,439.2774963378906
2023-01-12,438.08203125
2023-01-13,426.7822570800781
2023-01-17,424.2491149902344
2023-01-18,418.660888671875
2023-01-19,416.80133056640625
2023-01-20,420.56787109375
2023-01-23,418.6703796386719
2023-01-24,426.21307373046875
2023-01-25,430.89044189453125
2023-01-26,436.2509765625
2023-01-27,436.0517272949219
2023-01-30,436.9909973144531
2023-01-31,439.52423095703125
2023-02-01,438.56597900390625
2023-02-02,433.76519775390625
2023-02-03,435.5583801269531
2023-02-06,445.06500244140625
2023-02-07,444.33441162109375
2023-02-08,445.5867919921875
2023-02-09,446.0042419433594
2023-02-10,456.1939697265625
2023-02-13,457.275634765625
2023-02-14,456.9055480957031
2023-02-15,455.8903503417969
2023-02-16,447.10479736328125
2023-02-17,451.2604064941406
2023-02-21,454.63800048828125
2023-02-22,454.9606018066406
2023-02-23,454.53363037109375
2023-02-24,455.7860412597656
2023-02-27,454.922607421875
2023-02-28,452.7935485839844
2023-03-01,452.8603820800781
2023-03-02,456.6602478027344
2023-03-03,456.25927734375
2023-03-06,458.43609619140625
2023-03-07,456.994384765625
2023-03-08,457.7964172363281
2023-03-09,454.31158447265625
2023-03-10,453.9774475097656
2023-03-13,455.7245788574219
2023-03-14,457.19488525390625
2023-03-15,451.8865661621094
2023-03-16,451.81976318359375
2023-03-17,444.7832946777344
2023-03-20,454.16839599609375
2023-03-21,453.27093505859375
2023-03-22,447.6761779785156
2023-03-23,446.7214660644531
2023-03-24,453.0609130859375
2023-03-27,451.9629821777344
2023-03-28,450.1012268066406
2023-03-29,452.7267150878906
2023-03-30,451.762451171875
2023-03-31,451.33282470703125
2023-04-03,464.5941162109375
2023-04-04,466.4272155761719
2023-04-05,467.81158447265625
2023-04-06,467.98345947265625
2023-04-10,474.265625
2023-04-11,465.7588806152344
2023-04-12,466.00714111328125
2023-04-13,469.86431884765625
2023-04-14,465.902099609375
2023-04-17,467.4774475097656
2023-04-18,478.7147216796875
2023-04-19,472.74755859375
2023-04-20,468.39398193359375
2023-04-21,460.7083435058594
2023-04-24,459.1521301269531
2023-04-25,454.0538024902344
2023-04-26,440.7257080078125
2023-04-27,443.9527282714844
2023-04-28,443.4276123046875
2023-05-01,448.18218994140625
2023-05-02,438.1192932128906
2023-05-03,432.562744140625
2023-05-04,431.4742736816406
2023-05-05,434.9208984375
2023-05-08,430.5481872558594
2023-05-09,431.579345703125
2023-05-10,432.6390686035156
2023-05-11,430.2904052734375
2023-05-12,430.38592529296875
2023-05-15,431.4647216796875
2023-05-16,427.4644470214844
2023-05-17,436.6012268066406
2023-05-18,435.12139892578125
2023-05-19,433.91839599609375
2023-05-22,434.13800048828125
2023-05-23,432.142578125
2023-05-24,432.2285461425781
2023-05-25,422.7861633300781
2023-05-26,428.15179443359375
2023-05-30,427.69354248046875
2023-05-31,426.77081298828125
2023-06-01,432.2110595703125
2023-06-02,436.84393310546875
2023-06-05,437.0361633300781
2023-06-06,440.8232116699219
2023-06-07,443.8220520019531
2023-06-08,446.1480712890625
2023-06-09,444.7255554199219
2023-06-12,442.0150146484375
2023-06-13,434.8062438964844
2023-06-14,434.9792175292969
2023-06-15,438.2472229003906
2023-06-16,441.34222412109375
2023-06-20,440.5828552246094
2023-06-21,447.94549560546875
2023-06-22,445.43682861328125
2023-06-23,441.5247802734375
2023-06-26,435.2195129394531
2023-06-27,435.55596923828125
2023-06-28,432.2014465332031
2023-06-29,439.6794128417969
2023-06-30,442.5052185058594
2023-07-03,444.6197814941406
2023-07-05,444.7928161621094
2023-07-06,443.71630859375
2023-07-07,440.90008544921875
2023-07-10,442.5052185058594
2023-07-11,448.1857604980469
2023-07-12,444.0238952636719
2023-07-13,448.27227783203125
2023-07-14,446.2826232910156
2023-07-17,451.7228698730469
2023-07-18,438.0069274902344
2023-07-19,433.9796142578125
2023-07-20,438.3049011230469
2023-07-21,437.1034240722656
2023-07-24,439.064208984375
2023-07-25,436.51708984375
2023-07-26,435.2291564941406
2023-07-27,431.2210388183594
2023-07-28,431.5670471191406
2023-07-31,429.0392150878906
2023-08-01,433.7585144042969
2023-08-02,431.1441650390625
2023-08-03,430.5290222167969
2023-08-04,428.4144287109375
2023-08-07,432.3168029785156
2023-08-08,432.0188293457031
2023-08-09,435.2291564941406
2023-08-10,432.5762634277344
2023-08-11,436.4209899902344
2023-08-14,432.6051330566406
2023-08-15,426.3575134277344
2023-08-16,427.8473205566406
2023-08-17,429.3371276855469
2023-08-18,432.5859069824219
2023-08-21,433.96038818359375
2023-08-22,435.3541259765625
2023-08-23,436.92083740234375
2023-08-24,434.9792175292969
2023-08-25,433.575927734375
2023-08-28,434.7581787109375
2023-08-29,430.9903259277344
2023-08-30,434.84466552734375
2023-08-31,433.8190002441406
2023-09-01,433.654541015625
2023-09-05,430.76141357421875
2023-09-06,410.20013427734375
2023-09-07,412.13531494140625
2023-09-08,409.377685546875
2023-09-11,407.0264587402344
2023-09-12,404.28814697265625
2023-09-13,407.34576416015625
2023-09-14,412.0869445800781
2023-09-15,410.30657958984375
2023-09-18,415.9282531738281
2023-09-19,411.5257263183594
2023-09-20,413.1125793457031
2023-09-21,404.007568359375
2023-09-22,400.2436218261719
2023-09-25,399.5179443359375
2023-09-26,395.50244140625
2023-09-27,395.4734191894531
2023-09-28,397.64080810546875
2023-09-29,395.7056579589844
2023-10-02,394.6025695800781
2023-10-03,390.7419128417969
2023-10-04,388.32293701171875
2023-10-05,384.4718933105469
2023-10-06,387.742431640625
2023-10-09,422.3821105957031
2023-10-10,420.99847412109375
2023-10-11,422.49822998046875
2023-10-12,420.069580078125
2023-10-13,426.7652587890625
2023-10-16,426.1363525390625
2023-10-17,426.8330078125
2023-10-18,431.6128845214844
2023-10-19,434.62213134765625
2023-10-20,429.7745056152344
2023-10-23,431.6999816894531
2023-10-24,426.6104431152344
2023-10-25,433.180419921875
2023-10-26,431.5161437988281
2023-10-27,429.019775390625
2023-10-30,431.390380859375
2023-10-31,439.9051818847656
2023-11-01,437.7184143066406
2023-11-02,443.1949768066406
2023-11-03,438.64727783203125
2023-11-06,436.5379943847656
2023-11-07,435.5606689453125
2023-11-08,430.2486267089844
2023-11-09,428.1199035644531
2023-11-10,430.4518127441406
2023-11-13,430.60662841796875
2023-11-14,429.8228759765625
2023-11-15,430.71307373046875
2023-11-16,431.1484375
2023-11-17,430.2679443359375
2023-11-20,429.4261474609375
2023-11-21,433.6255187988281
2023-11-22,435.8025817871094
2023-11-24,437.3603820800781
2023-11-27,431.05169677734375
2023-11-28,433.7415466308594
2023-11-29,430.5872802734375
2023-11-30,436.34649658203125
2023-12-01,437.94464111328125
2023-12-04,439.1919860839844
2023-12-05,434.85552978515625
2023-12-06,437.94464111328125
2023-12-07,435.7032775878906
2023-12-08,436.590087890625
2023-12-11,439.7474670410156
2023-12-12,440.1080017089844
2023-12-13,439.9228515625
2023-12-14,433.9102478027344
2023-12-15,430.5385437011719
2023-12-18,435.5084533691406
2023-12-19,436.365966796875
2023-12-20,431.30841064453125
2023-12-21,436.590087890625
2023-12-22,436.78497314453125
2023-12-26,438.6949768066406
2023-12-27,437.515869140625
2023-12-28,439.7182312011719
2023-12-29,441.6769104003906
2024-01-02,444.48345947265625
2024-01-03,447.40692138671875
2024-01-04,446.18878173828125
2024-01-05,444.8537292480469
2024-01-08,446.9001770019531
2024-01-09,444.6491394042969
2024-01-10,443.7818298339844
2024-01-11,441.5697326660156
2024-01-12,451.36334228515625
2024-01-16,446.1595764160156
2024-01-17,444.82452392578125
2024-01-18,447.845458984375
2024-01-19,446.0816345214844
2024-01-22,447.0561218261719
2024-01-23,428.4531555175781
2024-01-24,420.63775634765625
2024-01-25,420.0433349609375
2024-01-26,418.9421081542969
2024-01-29,417.09063720703125
2024-01-30,420.6669616699219
2024-01-31,418.4548645019531
2024-02-01,418.8056945800781
2024-02-02,415.1026611328125
2024-02-05,410.94158935546875
2024-02-06,416.0576477050781
2024-02-07,419.1272888183594
2024-02-08,416.10638427734375
2024-02-09,415.6191101074219
2024-02-12,417.1490783691406
2024-02-13,415.6385803222656
2024-02-14,407.5211181640625
2024-02-15,412.3253479003906
2024-02-16,413.2511291503906
2024-02-20,413.44598388671875
2024-02-21,416.642333984375
2024-02-22,417.94818115234375
2024-02-23,420.1212158203125
2024-02-26,418.230712890625
2024-02-27,419.4488525390625
2024-02-28,421.44659423828125
2024-02-29,420.3765563964844
2024-03-01,418.6292724609375
2024-03-04,424.0086669921875
2024-03-05,424.04791259765625
2024-03-06,425.5203857421875
2024-03-07,422.09442138671875
2024-03-08,424.95098876953125
2024-03-11,426.7670593261719
2024-03-12,426.9241027832031
2024-03-13,426.6197814941406
2024-03-14,427.7682800292969
2024-03-15,427.8173828125
2024-03-18,425.2455139160156
2024-03-19,429.1622314453125
2024-03-20,432.3231201171875
2024-03-21,435.0226135253906
2024-03-22,437.6926574707031
2024-03-25,438.11474609375
2024-03-26,437.8006286621094
2024-03-27,448.39251708984375
2024-03-28,446.517578125
2024-04-01,444.47576904296875
2024-04-02,444.9175109863281
2024-04-03,439.6755676269531
2024-04-04,445.7028503417969
2024-04-05,447.01824951171875
2024-04-08,444.0733337402344
2024-04-09,439.35162353515625
2024-04-10,443.41558837890625
2024-04-11,444.0144348144531
2024-04-12,442.1296691894531
2024-04-15,444.76043701171875
2024-04-16,445.9678649902344
2024-04-17,447.6759033203125
2024-04-18,447.7151794433594
2024-04-19,455.3523254394531
2024-04-22,452.8589782714844
2024-04-23,451.6319274902344
2024-04-24,450.7091979980469
2024-04-25,456.2456359863281
2024-04-26,452.8197326660156
2024-04-29,458.9647216796875
2024-04-30,456.3928527832031
2024-05-01,453.25164794921875
2024-05-02,454.69464111328125
2024-05-03,453.4283142089844
2024-05-06,454.2823486328125
2024-05-07,458.1107177734375
2024-05-08,457.60028076171875
2024-05-09,459.7893371582031
2024-05-10,460.27032470703125
2024-05-13,461.9194641113281
2024-05-14,458.6015319824219
2024-05-15,455.5584411621094
2024-05-16,456.2947082519531
2024-05-17,457.6395568847656
2024-05-20,458.50335693359375
2024-05-21,459.7108154296875
2024-05-22,461.0850830078125
2024-05-23,458.50335693359375
2024-05-24,458.7684326171875
2024-05-28,450.06134033203125
2024-05-29,444.4070739746094
2024-05-30,452.47613525390625
2024-05-31,461.7035217285156
2024-06-03,462.1087341308594
2024-06-04,463.3835754394531
2024-06-05,459.7665710449219
2024-06-06,463.11676025390625
2024-06-07,464.6090087890625
2024-06-10,461.9703369140625
2024-06-11,457.36505126953125
2024-06-12,453.7184143066406
2024-06-13,453.17486572265625
2024-06-14,452.95745849609375
2024-06-17,453.6195983886719
2024-06-18,454.59796142578125
2024-06-20,460.8634948730469
2024-06-21,462.1087341308594
2024-06-24,465.9728088378906
2024-06-25,462.5732116699219
2024-06-26,461.505859375
2024-06-27,461.6442565917969
2024-06-28,461.6145935058594
2024-07-01,460.96234130859375
2024-07-02,460.2310485839844
2024-07-03,460.5571594238281
2024-07-05,456.73260498046875
2024-07-08,456.3373107910156
2024-07-09,454.8944396972656
2024-07-10,455.59613037109375
2024-07-11,454.9735107421875
2024-07-12,458.2841491699219
2024-07-15,458.4324035644531
2024-07-16,463.07720947265625
2024-07-17,470.479248046875
2024-07-18,470.4100646972656
2024-07-19,469.3427734375
2024-07-22,469.0166320800781
2024-07-23,495.4031066894531
2024-07-24,509.14971923828125
2024-07-25,515.2769165039062
2024-07-26,518.636962890625
2024-07-29,521.4436645507812
2024-07-30,531.3458862304688
2024-07-31,535.555908203125
2024-08-01,542.4144287109375
2024-08-02,542.3255004882812
2024-08-05,538.9752807617188
2024-08-06,535.2001342773438
2024-08-07,542.0685424804688
2024-08-08,545.1420288085938
2024-08-09,545.1025390625
2024-08-12,550.3698120117188
2024-08-13,552.8504028320312
2024-08-14,556.6057739257812
2024-08-15,553.7101440429688
2024-08-16,553.5521240234375
2024-08-19,551.83251953125
2024-08-20,550.4686889648438
2024-08-21,547.2568969726562
2024-08-22,550.488525390625
2024-08-23,548.4922485351562
2024-08-26,551.5458984375
2024-08-27,553.8287963867188
2024-08-28,557.3568115234375
2024-08-29,560.193115234375
2024-08-30,561.428466796875
2024-09-03,563.684326171875
2024-09-04,571.1972045898438
2024-09-05,565.0458374023438
2024-09-06,563.0980224609375
2024-09-09,572.97607421875
2024-09-10,568.6233520507812
2024-09-11,563.4259643554688
2024-09-12,564.727783203125
2024-09-13,566.3575439453125
2024-09-16,569.3487548828125
2024-09-17,563.4756469726562
2024-09-18,561.965087890625
2024-09-19,561.6570434570312
2024-09-20,568.3550415039062
2024-09-23,576.8914794921875
2024-09-24,575.023193359375
2024-09-25,574.3375244140625
2024-09-26,573.8009033203125
2024-09-27,578.7299194335938
2024-09-30,580.916259765625
2024-10-01,602.0834350585938
2024-10-02,599.4400634765625
2024-10-03,602.043701171875
2024-10-04,601.3580322265625
2024-10-07,601.7654418945312
2024-10-08,604.2598266601562
2024-10-09,601.338134765625
2024-10-10,593.765625
2024-10-11,600.4039916992188
2024-10-14,607.062255859375
2024-10-15,601.2288208007812
2024-10-16,609.0100708007812
2024-10-17,605.8200073242188
2024-10-18,607.9963989257812
2024-10-21,610.7789306640625
2024-10-22,573.3834838867188
2024-10-23,567.5401000976562
2024-10-24,560.693115234375
2024-10-25,558.7850341796875
2024-10-28,551.7094116210938
2024-10-29,543.3916015625
2024-10-30,542.5369873046875
2024-10-31,542.6463012695312
2024-11-01,541.9506225585938
2024-11-04,539.7146606445312
2024-11-05,543.3419189453125
2024-11-06,548.3803100585938
2024-11-07,548.4002075195312
2024-11-08,561.0408935546875
2024-11-11,567.0233764648438
2024-11-12,562.4321899414062
2024-11-13,554.2534790039062
2024-11-14,535.6303100585938
2024-11-15,531.4962158203125
2024-11-18,527.650390625
2024-11-19,529.93603515625
2024-11-20,531.3968505859375
2024-11-21,538.6314697265625
2024-11-22,538.8401489257812
2024-11-25,518.6369018554688
2024-11-26,518.1996459960938
2024-11-27,522.4728393554688
2024-11-29,526.1099853515625
2024-12-02,520.3400268554688
2024-12-03,517.0
2024-12-04,517.5
2024-12-05,517.47998046875
2024-12-06,513.030029296875
2024-12-09,510.010009765625
2024-12-10,512.9400024414062
2024-12-11,504.239990234375
2024-12-12,496.5799865722656
2024-12-13,494.6499938964844
2024-12-16,491.6499938964844
2024-12-17,490.6099853515625
