,WYNN
2019-10-28,119.04057312011719
2019-10-29,116.35005950927734
2019-10-30,119.7374038696289
2019-10-31,117.43399810791016
2019-11-01,119.22444915771484
2019-11-04,122.64081573486328
2019-11-05,122.52468872070312
2019-11-06,118.61471557617188
2019-11-07,121.4504165649414
2019-11-08,122.39888000488281
2019-11-11,117.70500183105469
2019-11-12,116.85331726074219
2019-11-13,115.97502136230469
2019-11-14,115.8188705444336
2019-11-15,114.86248779296875
2019-11-18,117.25342559814453
2019-11-19,117.35102081298828
2019-11-20,114.71611785888672
2019-11-21,115.496826171875
2019-11-22,116.28730773925781
2019-11-25,120.98133850097656
2019-11-26,118.61968231201172
2019-11-27,119.02955627441406
2019-11-29,117.93656158447266
2019-12-02,116.51175689697266
2019-12-03,113.78902435302734
2019-12-04,115.87742614746094
2019-12-05,115.41875457763672
2019-12-06,118.7465591430664
2019-12-09,117.48765563964844
2019-12-10,116.5312728881836
2019-12-11,117.91704559326172
2019-12-12,129.0812530517578
2019-12-13,126.65128326416016
2019-12-16,127.78331756591797
2019-12-17,130.28160095214844
2019-12-18,135.3660125732422
2019-12-19,136.46873474121094
2019-12-20,134.72189331054688
2019-12-23,136.84933471679688
2019-12-24,136.0784149169922
2019-12-26,137.54222106933594
2019-12-27,136.43948364257812
2019-12-30,136.0198516845703
2019-12-31,135.5221405029297
2020-01-02,140.13812255859375
2020-01-03,138.0594482421875
2020-01-06,137.7862091064453
2020-01-07,138.44003295898438
2020-01-08,139.30859375
2020-01-09,138.72305297851562
2020-01-10,139.5623321533203
2020-01-13,143.6610870361328
2020-01-14,146.41310119628906
2020-01-15,146.41310119628906
2020-01-16,148.54054260253906
2020-01-17,147.96473693847656
2020-01-21,138.8792266845703
2020-01-22,136.7127227783203
2020-01-23,135.75634765625
2020-01-24,131.50146484375
2020-01-27,120.90328216552734
2020-01-28,121.95723724365234
2020-01-29,120.86424255371094
2020-01-30,123.56746673583984
2020-01-31,123.11854553222656
2020-02-03,125.4802017211914
2020-02-04,129.50086975097656
2020-02-05,129.09103393554688
2020-02-06,130.9549560546875
2020-02-07,123.85047912597656
2020-02-10,124.79708099365234
2020-02-11,128.80801391601562
2020-02-12,133.52157592773438
2020-02-13,130.398681640625
2020-02-14,128.9543914794922
2020-02-18,130.24256896972656
2020-02-19,132.88723754882812
2020-02-20,130.1156768798828
2020-02-21,124.86539459228516
2020-02-24,117.27295684814453
2020-02-25,112.0770034790039
2020-02-26,108.98698425292969
2020-02-27,109.39046478271484
2020-02-28,106.2610855102539
2020-03-02,106.22172546386719
2020-03-03,100.80928039550781
2020-03-04,103.97801971435547
2020-03-05,94.05848693847656
2020-03-06,92.53314208984375
2020-03-09,80.62577056884766
2020-03-10,88.7345962524414
2020-03-11,79.5826416015625
2020-03-12,66.93720245361328
2020-03-13,71.36556243896484
2020-03-16,53.92764663696289
2020-03-17,53.51433563232422
2020-03-18,42.335174560546875
2020-03-19,45.838497161865234
2020-03-20,51.142696380615234
2020-03-23,56.65354919433594
2020-03-24,65.50044250488281
2020-03-25,73.86512756347656
2020-03-26,70.37164306640625
2020-03-27,62.302181243896484
2020-03-30,60.127357482910156
2020-03-31,59.23183822631836
2020-04-01,53.140380859375
2020-04-02,51.83155059814453
2020-04-03,47.727935791015625
2020-04-06,55.82692337036133
2020-04-07,59.8813362121582
2020-04-08,67.97048950195312
2020-04-09,69.52534484863281
2020-04-13,68.19682312011719
2020-04-14,73.29438018798828
2020-04-15,70.70623779296875
2020-04-16,71.13922119140625
2020-04-17,77.21101379394531
2020-04-20,72.12329864501953
2020-04-21,69.2793197631836
2020-04-22,68.91519927978516
2020-04-23,74.8393783569336
2020-04-24,75.39045715332031
2020-04-27,81.452392578125
2020-04-28,80.85211944580078
2020-04-29,87.61274719238281
2020-04-30,84.16846466064453
2020-05-01,79.54327392578125
2020-05-04,79.1693344116211
2020-05-05,78.4017333984375
2020-05-06,77.9884262084961
2020-05-07,78.33284759521484
2020-05-08,85.5560073852539
2020-05-11,81.35398864746094
2020-05-12,77.4078369140625
2020-05-13,75.54790496826172
2020-05-14,77.05355834960938
2020-05-15,76.46310424804688
2020-05-18,80.173095703125
2020-05-19,80.72416687011719
2020-05-20,85.47728729248047
2020-05-21,81.82633972167969
2020-05-22,77.00434875488281
2020-05-26,83.53865051269531
2020-05-27,85.54618072509766
2020-05-28,81.87554931640625
2020-05-29,81.95427703857422
2020-06-01,85.09349822998047
2020-06-02,82.76121520996094
2020-06-03,92.0115966796875
2020-06-04,93.86165618896484
2020-06-05,99.99248504638672
2020-06-08,107.06803894042969
2020-06-09,101.12418365478516
2020-06-10,97.35516357421875
2020-06-11,88.31143951416016
2020-06-12,90.84053039550781
2020-06-15,90.53547668457031
2020-06-16,89.0691909790039
2020-06-17,87.28799438476562
2020-06-18,86.96324157714844
2020-06-19,85.40840911865234
2020-06-22,81.99364471435547
2020-06-23,83.16468811035156
2020-06-24,74.01274108886719
2020-06-25,72.38900756835938
2020-06-26,67.95081329345703
2020-06-29,73.03850555419922
2020-06-30,73.30420684814453
2020-07-01,72.6153564453125
2020-07-02,76.08914947509766
2020-07-06,75.4790267944336
2020-07-07,72.20203399658203
2020-07-08,72.99913787841797
2020-07-09,69.99769592285156
2020-07-10,72.94993591308594
2020-07-13,79.97627258300781
2020-07-14,78.03763580322266
2020-07-15,85.35919952392578
2020-07-16,83.25326538085938
2020-07-17,81.44255828857422
2020-07-20,78.69696807861328
2020-07-21,77.92938995361328
2020-07-22,74.88856506347656
2020-07-23,72.72359466552734
2020-07-24,72.24139404296875
2020-07-27,69.56470489501953
2020-07-28,72.20203399658203
2020-07-29,74.09147644042969
2020-07-30,75.20348358154297
2020-07-31,71.27699279785156
2020-08-03,71.88713073730469
2020-08-04,71.5919189453125
2020-08-05,70.14530944824219
2020-08-06,75.35110473632812
2020-08-07,72.92040252685547
2020-08-10,80.18294525146484
2020-08-11,86.88452911376953
2020-08-12,84.43416595458984
2020-08-13,85.2903060913086
2020-08-14,83.62722778320312
2020-08-17,82.17076873779297
2020-08-18,80.3305435180664
2020-08-19,79.96643829345703
2020-08-20,79.00203704833984
2020-08-21,81.47207641601562
2020-08-24,85.40840911865234
2020-08-25,84.83763122558594
2020-08-26,83.45008850097656
2020-08-27,85.14270782470703
2020-08-28,90.0926284790039
2020-08-31,86.05789947509766
2020-09-01,84.9065170288086
2020-09-02,87.90797424316406
2020-09-03,85.96932983398438
2020-09-04,86.3236083984375
2020-09-08,81.36383819580078
2020-09-09,81.62953186035156
2020-09-10,82.00348663330078
2020-09-11,80.80289459228516
2020-09-14,82.46599578857422
2020-09-15,80.9701919555664
2020-09-16,78.39190673828125
2020-09-17,78.03763580322266
2020-09-18,76.46310424804688
2020-09-21,71.1490707397461
2020-09-22,72.25123596191406
2020-09-23,69.56470489501953
2020-09-24,69.93864440917969
2020-09-25,71.20811462402344
2020-09-28,72.44806671142578
2020-09-29,69.85009002685547
2020-09-30,70.6668701171875
2020-10-01,70.9227294921875
2020-10-02,72.03473663330078
2020-10-05,72.67438507080078
2020-10-06,73.13691711425781
2020-10-07,73.86512756347656
2020-10-08,73.13691711425781
2020-10-09,71.51317596435547
2020-10-12,72.93025970458984
2020-10-13,70.59797668457031
2020-10-14,70.5586166381836
2020-10-15,71.54268646240234
2020-10-16,69.98786163330078
2020-10-19,68.5609359741211
2020-10-20,71.2868423461914
2020-10-21,71.6903076171875
2020-10-22,75.21332550048828
2020-10-23,75.34125518798828
2020-10-26,72.34964752197266
2020-10-27,70.6865463256836
2020-10-28,67.91144561767578
2020-10-29,71.04081726074219
2020-10-30,71.27699279785156
2020-11-02,74.64254760742188
2020-11-03,73.3829345703125
2020-11-04,74.90825653076172
2020-11-05,78.85441589355469
2020-11-06,78.79537963867188
2020-11-09,100.61245727539062
2020-11-10,95.12128448486328
2020-11-11,90.25007629394531
2020-11-12,85.2903060913086
2020-11-13,90.72244262695312
2020-11-16,93.23184967041016
2020-11-17,92.72996520996094
2020-11-18,94.11751556396484
2020-11-19,97.17800903320312
2020-11-20,93.7730941772461
2020-11-23,93.96006774902344
2020-11-24,101.12418365478516
2020-11-25,98.8017578125
2020-11-27,99.60869598388672
2020-11-30,98.900146484375
2020-12-01,100.73054504394531
2020-12-02,103.45645141601562
2020-12-03,106.7629623413086
2020-12-04,111.69320678710938
2020-12-07,109.54790496826172
2020-12-08,109.53807067871094
2020-12-09,109.39046478271484
2020-12-10,111.08307647705078
2020-12-11,109.21332550048828
2020-12-14,105.82809448242188
2020-12-15,112.28366088867188
2020-12-16,113.39567565917969
2020-12-17,112.98235321044922
2020-12-18,114.08451843261719
2020-12-21,110.74848937988281
2020-12-22,110.8173828125
2020-12-23,113.46456909179688
2020-12-24,112.56904602050781
2020-12-28,113.63185119628906
2020-12-29,112.49031829833984
2020-12-30,111.59480285644531
2020-12-31,111.03388977050781
2021-01-04,105.19828796386719
2021-01-05,108.43590545654297
2021-01-06,109.08540344238281
2021-01-07,108.0029067993164
2021-01-08,107.29436492919922
2021-01-11,106.31028747558594
2021-01-12,108.2489242553711
2021-01-13,106.18236541748047
2021-01-14,107.26484680175781
2021-01-15,104.5389404296875
2021-01-19,105.46398162841797
2021-01-20,108.31781005859375
2021-01-21,107.42230987548828
2021-01-22,105.73950958251953
2021-01-25,106.33981323242188
2021-01-26,104.22404479980469
2021-01-27,99.19538116455078
2021-01-28,100.42548370361328
2021-01-29,97.94559478759766
2021-02-01,100.14010620117188
2021-02-02,104.4110107421875
2021-02-03,106.69408416748047
2021-02-04,106.95978546142578
2021-02-05,115.12765502929688
2021-02-08,115.54096984863281
2021-02-09,111.57511138916016
2021-02-10,114.58641815185547
2021-02-11,112.75602722167969
2021-02-12,115.97396087646484
2021-02-16,119.48713684082031
2021-02-17,120.2251968383789
2021-02-18,117.9618148803711
2021-02-19,121.69148254394531
2021-02-22,124.73228454589844
2021-02-23,134.30738830566406
2021-02-24,132.0735321044922
2021-02-25,126.61186981201172
2021-02-26,129.63299560546875
2021-03-01,129.69203186035156
2021-03-02,130.88279724121094
2021-03-03,133.46107482910156
2021-03-04,130.7745361328125
2021-03-05,131.1977081298828
2021-03-08,131.61102294921875
2021-03-09,131.8668670654297
2021-03-10,132.69349670410156
2021-03-11,135.7244873046875
2021-03-12,134.86831665039062
2021-03-15,137.5745391845703
2021-03-16,135.38006591796875
2021-03-17,137.7713623046875
2021-03-18,133.4906005859375
2021-03-19,133.32330322265625
2021-03-22,130.75485229492188
2021-03-23,123.15775299072266
2021-03-24,123.18727111816406
2021-03-25,126.06079864501953
2021-03-26,125.40145874023438
2021-03-29,121.53401947021484
2021-03-30,123.4529800415039
2021-03-31,123.37425994873047
2021-04-01,126.06079864501953
2021-04-05,128.9835205078125
2021-04-06,134.1991424560547
2021-04-07,130.56788635253906
2021-04-08,131.36500549316406
2021-04-09,129.29843139648438
2021-04-12,127.87150573730469
2021-04-13,127.75342559814453
2021-04-14,126.99568176269531
2021-04-15,125.88365936279297
2021-04-16,125.25385284423828
2021-04-19,124.269775390625
2021-04-20,119.70362854003906
2021-04-21,123.984375
2021-04-22,122.40001678466797
2021-04-23,122.17367553710938
2021-04-26,123.01013946533203
2021-04-27,125.71636199951172
2021-04-28,128.19625854492188
2021-04-29,126.97598266601562
2021-04-30,126.35601043701172
2021-05-03,126.80870819091797
2021-05-04,122.37049865722656
2021-05-05,125.77539825439453
2021-05-06,120.82548522949219
2021-05-07,124.27961730957031
2021-05-10,123.72852325439453
2021-05-11,123.01013946533203
2021-05-12,118.9852523803711
2021-05-13,120.47122192382812
2021-05-14,124.653564453125
2021-05-17,122.74445343017578
2021-05-18,124.13200378417969
2021-05-19,124.2894515991211
2021-05-20,124.61418914794922
2021-05-21,125.33257293701172
2021-05-24,127.39916229248047
2021-05-25,126.97598266601562
2021-05-26,130.34153747558594
2021-05-27,130.5580596923828
2021-05-28,129.77078247070312
2021-06-01,133.45123291015625
2021-06-02,132.50653076171875
2021-06-03,127.02519989013672
2021-06-04,126.11984252929688
2021-06-07,127.04488372802734
2021-06-08,126.0115966796875
2021-06-09,124.653564453125
2021-06-10,124.1615219116211
2021-06-11,125.14559173583984
2021-06-14,122.96092987060547
2021-06-15,123.40377807617188
2021-06-16,123.4529800415039
2021-06-17,123.30536651611328
2021-06-18,122.45906066894531
2021-06-21,125.5785903930664
2021-06-22,124.74212646484375
2021-06-23,123.94501495361328
2021-06-24,122.17367553710938
2021-06-25,122.08509826660156
2021-06-28,118.83763885498047
2021-06-29,119.70362854003906
2021-06-30,120.35314178466797
2021-07-01,120.45153045654297
2021-07-02,119.56585693359375
2021-07-06,115.0390853881836
2021-07-07,111.11260223388672
2021-07-08,109.88249969482422
2021-07-09,112.05732727050781
2021-07-12,112.19509887695312
2021-07-13,109.77425384521484
2021-07-14,108.94762420654297
2021-07-15,106.5071029663086
2021-07-16,103.03329467773438
2021-07-19,103.07266235351562
2021-07-20,104.87352752685547
2021-07-21,107.84544372558594
2021-07-22,105.69032287597656
2021-07-23,101.92127990722656
2021-07-26,102.65933990478516
2021-07-27,98.7426986694336
2021-07-28,100.53373718261719
2021-07-29,98.17193603515625
2021-07-30,96.76470184326172
2021-08-02,96.80406188964844
2021-08-03,93.56644439697266
2021-08-04,89.63995361328125
2021-08-05,97.109130859375
2021-08-06,97.32563018798828
2021-08-09,94.60955810546875
2021-08-10,95.88887023925781
2021-08-11,96.28250122070312
2021-08-12,95.6526870727539
2021-08-13,93.99942779541016
2021-08-16,92.2182388305664
2021-08-17,90.49610137939453
2021-08-18,90.87989807128906
2021-08-19,87.26832580566406
2021-08-20,86.89437103271484
2021-08-23,91.4506607055664
2021-08-24,97.8570327758789
2021-08-25,99.2347412109375
2021-08-26,97.99480438232422
2021-08-27,99.44139862060547
2021-08-30,98.29986572265625
2021-08-31,100.07122039794922
2021-09-01,99.37252044677734
2021-09-02,100.37626647949219
2021-09-03,98.7033462524414
2021-09-07,104.24371337890625
2021-09-08,102.95457458496094
2021-09-09,102.27554321289062
2021-09-10,99.92359924316406
2021-09-13,101.83271789550781
2021-09-14,90.78148651123047
2021-09-15,85.06398010253906
2021-09-16,83.02693176269531
2021-09-17,81.96411895751953
2021-09-20,80.80289459228516
2021-09-21,77.51606750488281
2021-09-22,79.50392150878906
2021-09-23,82.49551391601562
2021-09-24,81.5606460571289
2021-09-27,84.02084350585938
2021-09-28,82.96788024902344
2021-09-29,82.2987060546875
2021-09-30,83.40088653564453
2021-10-01,85.82170867919922
2021-10-04,82.22982025146484
2021-10-05,83.69610595703125
2021-10-06,82.90884399414062
2021-10-07,84.12910461425781
2021-10-08,84.69002532958984
2021-10-11,87.56354522705078
2021-10-12,89.984375
2021-10-13,90.96846008300781
2021-10-14,90.18119812011719
2021-10-15,89.26599884033203
2021-10-18,89.35456085205078
2021-10-19,90.1615219116211
2021-10-20,89.49234771728516
2021-10-21,89.63011169433594
2021-10-22,87.68162536621094
2021-10-25,88.98062133789062
2021-10-26,90.69291687011719
2021-10-27,90.32881927490234
2021-10-28,89.33489227294922
2021-10-29,88.3704833984375
2021-11-01,92.19857025146484
2021-11-02,90.0926284790039
2021-11-03,91.99190521240234
2021-11-04,89.64979553222656
2021-11-05,95.37713623046875
2021-11-08,93.34009552001953
2021-11-09,92.62171173095703
2021-11-10,90.55514526367188
2021-11-11,92.8775863647461
2021-11-12,92.45441436767578
2021-11-15,96.4891586303711
2021-11-16,96.12505340576172
2021-11-17,93.48770141601562
2021-11-18,89.03965759277344
2021-11-19,89.26599884033203
2021-11-22,92.83821105957031
2021-11-23,90.23040008544922
2021-11-24,89.7481918334961
2021-11-26,84.32591247558594
2021-11-29,81.67874145507812
2021-11-30,79.72041320800781
2021-12-01,74.84921264648438
2021-12-02,80.98004150390625
2021-12-03,78.82490539550781
2021-12-06,83.55833435058594
2021-12-07,85.06398010253906
2021-12-08,86.76642608642578
2021-12-09,86.1366195678711
2021-12-10,86.18582916259766
2021-12-13,83.42056274414062
2021-12-14,81.99364471435547
2021-12-15,81.39334106445312
2021-12-16,79.27757263183594
2021-12-17,80.96035766601562
2021-12-20,79.50392150878906
2021-12-21,84.94588470458984
2021-12-22,84.5030517578125
2021-12-23,87.46513366699219
2021-12-27,86.18582916259766
2021-12-28,85.08364868164062
2021-12-29,83.62722778320312
2021-12-30,84.7785873413086
2021-12-31,83.68626403808594
2022-01-03,86.372802734375
2022-01-04,86.09725189208984
2022-01-05,82.90884399414062
2022-01-06,83.29263305664062
2022-01-07,83.20405578613281
2022-01-10,80.86195373535156
2022-01-11,83.94212341308594
2022-01-12,84.43416595458984
2022-01-13,82.88916778564453
2022-01-14,90.01390838623047
2022-01-18,89.63995361328125
2022-01-19,87.64226531982422
2022-01-20,85.71346282958984
2022-01-21,84.28655242919922
2022-01-24,83.45008850097656
2022-01-25,85.08364868164062
2022-01-26,84.75890350341797
2022-01-27,81.43270874023438
2022-01-28,82.7907485961914
2022-01-31,84.08973693847656
2022-02-01,86.78611755371094
2022-02-02,84.74906921386719
2022-02-03,82.88916778564453
2022-02-04,84.1389389038086
2022-02-07,86.68770599365234
2022-02-08,88.40985107421875
2022-02-09,92.29696655273438
2022-02-10,92.68077087402344
2022-02-11,90.44690704345703
2022-02-14,90.59451293945312
2022-02-15,94.72765350341797
2022-02-16,92.72996520996094
2022-02-17,92.37569427490234
2022-02-18,91.66716003417969
2022-02-22,87.140380859375
2022-02-23,85.80203247070312
2022-02-24,85.10334777832031
2022-02-25,86.372802734375
2022-02-28,85.14270782470703
2022-03-01,80.34039306640625
2022-03-02,87.21910858154297
2022-03-03,83.93228912353516
2022-03-04,79.97627258300781
2022-03-07,70.9227294921875
2022-03-08,70.59797668457031
2022-03-09,76.03995513916016
2022-03-10,75.31172180175781
2022-03-11,71.16874694824219
2022-03-14,65.81534576416016
2022-03-15,68.41331481933594
2022-03-16,73.97338104248047
2022-03-17,75.6856918334961
2022-03-18,78.38206481933594
2022-03-21,77.05355834960938
2022-03-22,78.65760803222656
2022-03-23,77.38814544677734
2022-03-24,80.0746841430664
2022-03-25,78.99219512939453
2022-03-28,78.85441589355469
2022-03-29,80.4486312866211
2022-03-30,79.87786102294922
2022-03-31,78.47063446044922
2022-04-01,79.34646606445312
2022-04-04,80.53720092773438
2022-04-05,77.81129455566406
2022-04-06,74.95745086669922
2022-04-07,72.79248046875
2022-04-08,71.08018493652344
2022-04-11,70.15514373779297
2022-04-12,70.36180114746094
2022-04-13,72.39885711669922
2022-04-14,72.79248046875
2022-04-18,72.29060363769531
2022-04-19,76.56151580810547
2022-04-20,76.51231384277344
2022-04-21,74.21939086914062
2022-04-22,72.03473663330078
2022-04-25,71.06050109863281
2022-04-26,67.13401794433594
2022-04-27,66.86831665039062
2022-04-28,69.6138916015625
2022-04-29,69.35803985595703
2022-05-02,70.56846618652344
2022-05-03,70.54878997802734
2022-05-04,70.81448364257812
2022-05-05,67.39971160888672
2022-05-06,65.24458312988281
2022-05-09,60.353702545166016
2022-05-10,60.66860580444336
2022-05-11,57.91317367553711
2022-05-12,57.62779235839844
2022-05-13,65.21504974365234
2022-05-16,62.922149658203125
2022-05-17,65.34297943115234
2022-05-18,61.81997299194336
2022-05-19,61.80030059814453
2022-05-20,62.066001892089844
2022-05-23,60.95398712158203
2022-05-24,57.26367950439453
2022-05-25,58.76932907104492
2022-05-26,63.404354095458984
2022-05-27,64.22113800048828
2022-05-31,65.04776763916016
2022-06-01,64.09320068359375
2022-06-02,65.60868072509766
2022-06-03,64.19160461425781
2022-06-06,65.7759780883789
2022-06-07,66.38612365722656
2022-06-08,69.1612319946289
2022-06-09,65.22489929199219
2022-06-10,61.29841232299805
2022-06-13,56.692909240722656
2022-06-14,57.086544036865234
2022-06-15,58.3953742980957
2022-06-16,53.62258529663086
2022-06-17,54.08509826660156
2022-06-21,53.435604095458984
2022-06-22,52.549930572509766
2022-06-23,51.191898345947266
2022-06-24,57.362091064453125
2022-06-27,56.77164077758789
2022-06-28,58.56266403198242
2022-06-29,57.07671356201172
2022-06-30,56.07294845581055
2022-07-01,57.25384521484375
2022-07-05,56.87004852294922
2022-07-06,54.951087951660156
2022-07-07,56.938934326171875
2022-07-08,55.56122589111328
2022-07-11,51.96932601928711
2022-07-12,53.8587646484375
2022-07-13,53.62258529663086
2022-07-14,53.415924072265625
2022-07-15,54.586978912353516
2022-07-18,55.64978790283203
2022-07-19,58.62171936035156
2022-07-20,60.934303283691406
2022-07-21,62.66628646850586
2022-07-22,60.7473258972168
2022-07-25,61.2393684387207
2022-07-26,60.27497100830078
2022-07-27,62.282493591308594
2022-07-28,62.63676834106445
2022-07-29,62.46947479248047
2022-08-01,62.52851486206055
2022-08-02,63.38467025756836
2022-08-03,65.23473358154297
2022-08-04,66.03185272216797
2022-08-05,65.6480484008789
2022-08-08,64.84111022949219
2022-08-09,64.97887420654297
2022-08-10,64.30970001220703
2022-08-11,66.49436950683594
2022-08-12,67.6457290649414
2022-08-15,67.24227142333984
2022-08-16,66.76007080078125
2022-08-17,64.37858581542969
2022-08-18,64.4671630859375
2022-08-19,62.65644454956055
2022-08-22,59.53691101074219
2022-08-23,60.51115798950195
2022-08-24,61.81997299194336
2022-08-25,63.91606903076172
2022-08-26,61.33777618408203
2022-08-29,61.41650390625
2022-08-30,59.25152587890625
2022-08-31,59.6254768371582
2022-09-01,58.237918853759766
2022-09-02,58.237918853759766
2022-09-06,57.27352523803711
2022-09-07,59.349937438964844
2022-09-08,60.68828582763672
2022-09-09,61.78061294555664
2022-09-12,63.48308181762695
2022-09-13,61.68220520019531
2022-09-14,59.72388458251953
2022-09-15,64.19160461425781
2022-09-16,64.37858581542969
2022-09-19,64.84111022949219
2022-09-20,66.720703125
2022-09-21,62.97135543823242
2022-09-22,59.23183822631836
2022-09-23,58.700443267822266
2022-09-26,65.73662567138672
2022-09-27,65.50044250488281
2022-09-28,65.69725036621094
2022-09-29,63.325626373291016
2022-09-30,62.02663040161133
2022-10-03,63.58148193359375
2022-10-04,69.6138916015625
2022-10-05,71.0309829711914
2022-10-06,72.98929595947266
2022-10-07,71.9264907836914
2022-10-10,63.11896896362305
2022-10-11,58.69060134887695
2022-10-12,57.77540588378906
2022-10-13,56.19103240966797
2022-10-14,55.45296859741211
2022-10-17,56.387855529785156
2022-10-18,55.689151763916016
2022-10-19,53.61273956298828
2022-10-20,55.23647689819336
2022-10-21,57.86396789550781
2022-10-24,55.63010787963867
2022-10-25,56.52561950683594
2022-10-26,56.220558166503906
2022-10-27,54.90188980102539
2022-10-28,57.37192916870117
2022-10-31,62.88278579711914
2022-11-01,66.77975463867188
2022-11-02,66.06136322021484
2022-11-03,65.42172241210938
2022-11-04,69.68279266357422
2022-11-07,71.12938690185547
2022-11-08,69.29898834228516
2022-11-09,67.19306945800781
2022-11-10,70.85384368896484
2022-11-11,76.73866271972656
2022-11-14,76.82722473144531
2022-11-15,77.1519546508789
2022-11-16,75.85297393798828
2022-11-17,76.78784942626953
2022-11-18,74.7901611328125
2022-11-21,73.15658569335938
2022-11-22,74.36701202392578
2022-11-23,74.16036224365234
2022-11-25,73.7372055053711
2022-11-28,76.95513916015625
2022-11-29,79.01187133789062
2022-11-30,82.32823181152344
2022-12-01,82.70218658447266
2022-12-02,83.79450988769531
2022-12-05,84.40463256835938
2022-12-06,84.05037689208984
2022-12-07,83.60753631591797
2022-12-08,85.05413818359375
2022-12-09,83.6370620727539
2022-12-12,85.03445434570312
2022-12-13,85.2903060913086
2022-12-14,84.94588470458984
2022-12-15,83.59769439697266
2022-12-16,84.64081573486328
2022-12-19,80.26165771484375
2022-12-20,81.25558471679688
2022-12-21,81.28509521484375
2022-12-22,79.94674682617188
2022-12-23,79.43502807617188
2022-12-27,82.98756408691406
2022-12-28,78.81507110595703
2022-12-29,79.96643829345703
2022-12-30,81.15716552734375
2023-01-03,84.24718475341797
2023-01-04,89.4529800415039
2023-01-05,89.88597106933594
2023-01-06,92.0804672241211
2023-01-09,92.828369140625
2023-01-10,95.91838073730469
2023-01-11,94.70796203613281
2023-01-12,97.04025268554688
2023-01-13,98.65412139892578
2023-01-17,96.44979095458984
2023-01-18,96.79422760009766
2023-01-19,97.35516357421875
2023-01-20,97.68973541259766
2023-01-23,98.6935043334961
2023-01-24,97.55196380615234
2023-01-25,97.02055358886719
2023-01-26,101.2127456665039
2023-01-27,101.35051727294922
2023-01-30,97.77831268310547
2023-01-31,101.99016571044922
2023-02-01,102.65933990478516
2023-02-02,101.32099151611328
2023-02-03,101.32099151611328
2023-02-06,101.30131530761719
2023-02-07,101.89176940917969
2023-02-08,101.97048950195312
2023-02-09,106.86136627197266
2023-02-10,106.91057586669922
2023-02-13,107.5403823852539
2023-02-14,107.34358215332031
2023-02-15,106.73344421386719
2023-02-16,106.7432861328125
2023-02-17,107.27468872070312
2023-02-21,105.44429016113281
2023-02-22,105.95601654052734
2023-02-23,104.15513610839844
2023-02-24,103.85008239746094
2023-02-27,103.46629333496094
2023-02-28,106.64488220214844
2023-03-01,110.43358612060547
2023-03-02,111.6046371459961
2023-03-03,113.98612213134766
2023-03-06,113.56297302246094
2023-03-07,111.35862731933594
2023-03-08,111.73257446289062
2023-03-09,107.88481140136719
2023-03-10,106.61534881591797
2023-03-13,104.5586166381836
2023-03-14,106.60551452636719
2023-03-15,103.19075012207031
2023-03-16,105.72968292236328
2023-03-17,105.33605194091797
2023-03-20,105.9264907836914
2023-03-21,106.46773529052734
2023-03-22,104.06658172607422
2023-03-23,104.50940704345703
2023-03-24,104.88337707519531
2023-03-27,104.64718627929688
2023-03-28,105.50333404541016
2023-03-29,107.31405639648438
2023-03-30,107.26484680175781
2023-03-31,110.12852478027344
2023-04-03,111.52592468261719
2023-04-04,110.31549072265625
2023-04-05,106.87120819091797
2023-04-06,107.38294219970703
2023-04-10,108.17019653320312
2023-04-11,106.2610855102539
2023-04-12,104.37164306640625
2023-04-13,108.5047836303711
2023-04-14,109.2231674194336
2023-04-17,109.56758880615234
2023-04-18,110.36470794677734
2023-04-19,110.3351821899414
2023-04-20,111.88019561767578
2023-04-21,112.29349517822266
2023-04-24,112.6576156616211
2023-04-25,109.85297393798828
2023-04-26,107.70767974853516
2023-04-27,108.4654312133789
2023-04-28,112.46080017089844
2023-05-01,113.7597885131836
2023-05-02,111.39798736572266
2023-05-03,107.58959197998047
2023-05-04,107.5108642578125
2023-05-05,109.0165023803711
2023-05-08,110.96499633789062
2023-05-09,109.92185974121094
2023-05-10,109.72504425048828
2023-05-11,105.19828796386719
2023-05-12,103.71231079101562
2023-05-15,104.02721405029297
2023-05-16,101.40956115722656
2023-05-17,107.18611145019531
2023-05-18,108.54415130615234
2023-05-19,108.52446746826172
2023-05-22,106.9266357421875
2023-05-23,100.48597717285156
2023-05-24,99.706787109375
2023-05-25,99.63775634765625
2023-05-26,99.74624633789062
2023-05-30,98.1484146118164
2023-05-31,97.34949493408203
2023-06-01,95.15988159179688
2023-06-02,98.97692108154297
2023-06-05,99.19390869140625
2023-06-06,101.33421325683594
2023-06-07,101.84710693359375
2023-06-08,101.64982604980469
2023-06-09,100.81146240234375
2023-06-12,102.1627197265625
2023-06-13,102.57697296142578
2023-06-14,102.08381652832031
2023-06-15,103.13917541503906
2023-06-16,102.31067657470703
2023-06-20,104.71727752685547
2023-06-21,104.89482116699219
2023-06-22,103.87891387939453
2023-06-23,102.77424621582031
2023-06-26,103.80987548828125
2023-06-27,104.31289672851562
2023-06-28,102.82355499267578
2023-06-29,103.07014465332031
2023-06-30,104.1649398803711
2023-07-03,105.1611328125
2023-07-05,100.35777282714844
2023-07-06,98.16812896728516
2023-07-07,99.93364715576172
2023-07-10,105.62470245361328
2023-07-11,106.77869415283203
2023-07-12,107.3803482055664
2023-07-13,108.13980102539062
2023-07-14,108.01158142089844
2023-07-17,105.5556411743164
