,LKQ
2021-05-17,47.79039764404297
2021-05-18,46.676597595214844
2021-05-19,46.56428527832031
2021-05-20,47.0697021484375
2021-05-21,47.26625442504883
2021-05-24,47.032264709472656
2021-05-25,46.816993713378906
2021-05-26,47.3317756652832
2021-05-27,47.81847381591797
2021-05-28,47.69679641723633
2021-06-01,47.87462615966797
2021-06-02,47.060333251953125
2021-06-03,46.96674346923828
2021-06-04,47.21945571899414
2021-06-07,46.35837173461914
2021-06-08,47.0697021484375
2021-06-09,46.3209342956543
2021-06-10,45.8623046875
2021-06-11,46.35837173461914
2021-06-14,45.57216262817383
2021-06-15,45.815513610839844
2021-06-16,45.56279754638672
2021-06-17,44.252445220947266
2021-06-18,43.821903228759766
2021-06-21,45.03865432739258
2021-06-22,44.935699462890625
2021-06-23,45.310089111328125
2021-06-24,46.171173095703125
2021-06-25,46.65787887573242
2021-06-28,45.47856521606445
2021-06-29,45.89975357055664
2021-06-30,46.06821823120117
2021-07-01,46.901222229003906
2021-07-02,47.16329574584961
2021-07-06,46.2928466796875
2021-07-07,47.191375732421875
2021-07-08,46.55492401123047
2021-07-09,47.706153869628906
2021-07-12,48.099266052246094
2021-07-13,47.256893157958984
2021-07-14,47.50959777832031
2021-07-15,46.770198822021484
2021-07-16,46.30221939086914
2021-07-19,45.4598388671875
2021-07-20,46.845069885253906
2021-07-21,47.659358978271484
2021-07-22,46.91059112548828
2021-07-23,47.50959777832031
2021-07-26,47.71551513671875
2021-07-27,46.854427337646484
2021-07-28,46.7234001159668
2021-07-29,48.17414474487305
2021-07-30,47.500244140625
2021-08-02,47.743595123291016
2021-08-03,48.773155212402344
2021-08-04,47.650001525878906
2021-08-05,47.29433822631836
2021-08-06,47.57512664794922
2021-08-09,47.256893157958984
2021-08-10,47.6406364440918
2021-08-11,47.902713775634766
2021-08-12,47.62192153930664
2021-08-13,47.247535705566406
2021-08-16,47.29433822631836
2021-08-17,46.854427337646484
2021-08-18,47.350494384765625
2021-08-19,47.57512664794922
2021-08-20,47.69679641723633
2021-08-23,47.453453063964844
2021-08-24,48.07118606567383
2021-08-25,49.016510009765625
2021-08-26,48.25836944580078
2021-08-27,48.71699905395508
2021-08-30,48.74508285522461
2021-08-31,49.31602096557617
2021-09-01,48.585968017578125
2021-09-02,47.97758483886719
2021-09-03,47.58448028564453
2021-09-07,47.57512664794922
2021-09-08,47.58448028564453
2021-09-09,47.537681579589844
2021-09-10,47.444087982177734
2021-09-13,47.68743896484375
2021-09-14,47.837196350097656
2021-09-15,49.28793716430664
2021-09-16,48.89484405517578
2021-09-17,47.650001525878906
2021-09-20,46.6672477722168
2021-09-21,46.36772918701172
2021-09-22,47.32241439819336
2021-09-23,48.52044677734375
2021-09-24,48.96035385131836
2021-09-27,49.138179779052734
2021-09-28,48.333255767822266
2021-09-29,48.10862731933594
2021-09-30,47.097774505615234
2021-10-01,47.96822738647461
2021-10-04,47.743595123291016
2021-10-05,47.837196350097656
2021-10-06,46.63916015625
2021-10-07,48.63276290893555
2021-10-08,49.15690612792969
2021-10-11,48.950992584228516
2021-10-12,49.40961456298828
2021-10-13,50.17710876464844
2021-10-14,51.0943603515625
2021-10-15,51.71208572387695
2021-10-18,52.00224685668945
2021-10-19,51.58106231689453
2021-10-20,51.93672180175781
2021-10-21,52.807167053222656
2021-10-22,52.74165344238281
2021-10-25,52.96628189086914
2021-10-26,51.46873474121094
2021-10-27,50.72932815551758
2021-10-28,52.74165344238281
2021-10-29,51.55297088623047
2021-11-01,52.11455535888672
2021-11-02,52.9007682800293
2021-11-03,53.06924057006836
2021-11-04,53.743133544921875
2021-11-05,53.61210250854492
2021-11-08,53.84608840942383
2021-11-09,53.902496337890625
2021-11-10,53.42306900024414
2021-11-11,54.26911544799805
2021-11-12,55.030555725097656
2021-11-15,55.34076690673828
2021-11-16,55.509979248046875
2021-11-17,56.055213928222656
2021-11-18,55.55698013305664
2021-11-19,54.73914337158203
2021-11-22,55.30317306518555
2021-11-23,56.04581069946289
2021-11-24,55.86719512939453
2021-11-26,54.10930252075195
2021-11-29,54.14690399169922
2021-11-30,52.54882049560547
2021-12-01,52.7180290222168
2021-12-02,53.97769546508789
2021-12-03,53.159854888916016
2021-12-06,53.62047576904297
2021-12-07,55.16216278076172
2021-12-08,54.26911544799805
2021-12-09,53.82728958129883
2021-12-10,54.49472427368164
2021-12-13,53.05644607543945
2021-12-14,52.97184753417969
2021-12-15,53.441864013671875
2021-12-16,53.29146194458008
2021-12-17,52.38901138305664
2021-12-20,51.94718933105469
2021-12-21,53.441864013671875
2021-12-22,53.846092224121094
2021-12-23,54.26911544799805
2021-12-27,55.115150451660156
2021-12-28,55.284366607666016
2021-12-29,55.75439453125
2021-12-30,55.7825927734375
2021-12-31,56.43123245239258
2022-01-03,55.09635543823242
2022-01-04,55.92360305786133
2022-01-05,55.19976043701172
2022-01-06,55.8013916015625
2022-01-07,54.77674102783203
2022-01-10,54.222110748291016
2022-01-11,54.16571044921875
2022-01-12,54.24091339111328
2022-01-13,54.05290222167969
2022-01-14,53.28205871582031
2022-01-18,52.078792572021484
2022-01-19,51.45836639404297
2022-01-20,50.30209732055664
2022-01-21,50.52771759033203
2022-01-24,51.97539138793945
2022-01-25,51.35495376586914
2022-01-26,50.98833465576172
2022-01-27,50.3961067199707
2022-01-28,50.92253494262695
2022-01-31,51.599369049072266
2022-02-01,52.370208740234375
2022-02-02,53.69568634033203
2022-02-03,52.342010498046875
2022-02-04,51.72157669067383
2022-02-07,51.74037551879883
2022-02-08,52.46421432495117
2022-02-09,53.55467987060547
2022-02-10,51.589969635009766
2022-02-11,50.480709075927734
2022-02-14,50.54651641845703
2022-02-15,51.589969635009766
2022-02-16,52.26680374145508
2022-02-17,44.78400421142578
2022-02-18,46.2222785949707
2022-02-22,45.216426849365234
2022-02-23,42.76289749145508
2022-02-24,43.176517486572266
2022-02-25,45.15061950683594
2022-02-28,44.135372161865234
2022-03-01,43.11071014404297
2022-03-02,44.8026237487793
2022-03-03,44.41509246826172
2022-03-04,42.486881256103516
2022-03-07,40.51140213012695
2022-03-08,40.21839141845703
2022-03-09,42.619205474853516
2022-03-10,42.014278411865234
2022-03-11,41.63619613647461
2022-03-14,42.68537139892578
2022-03-15,42.9594841003418
2022-03-16,44.48125457763672
2022-03-17,44.093727111816406
2022-03-18,44.18825149536133
2022-03-21,43.74399185180664
2022-03-22,44.11262893676758
2022-03-23,42.8933219909668
2022-03-24,42.91222381591797
2022-03-25,43.29030227661133
2022-03-28,43.035099029541016
2022-03-29,44.717567443847656
2022-03-30,44.2071533203125
2022-03-31,42.92167663574219
2022-04-01,42.723182678222656
2022-04-04,42.8933219909668
2022-04-05,41.83468246459961
2022-04-06,42.16551208496094
2022-04-07,42.458526611328125
2022-04-08,43.072906494140625
2022-04-11,42.98783493041992
2022-04-12,43.44153594970703
2022-04-13,44.08427047729492
2022-04-14,44.42454528808594
2022-04-18,45.171260833740234
2022-04-19,47.03330993652344
2022-04-20,47.9596061706543
2022-04-21,47.241249084472656
2022-04-22,46.664676666259766
2022-04-25,47.13727951049805
2022-04-26,46.3149528503418
2022-04-27,46.768653869628906
2022-04-28,48.31878662109375
2022-04-29,46.910438537597656
2022-05-02,47.534263610839844
2022-05-03,48.016319274902344
2022-05-04,49.83110809326172
2022-05-05,48.016319274902344
2022-05-06,48.08247756958008
2022-05-09,47.31686782836914
2022-05-10,47.03330993652344
2022-05-11,46.11646270751953
2022-05-12,47.37358093261719
2022-05-13,48.290435791015625
2022-05-16,48.13919448852539
2022-05-17,49.59480667114258
2022-05-18,47.590885162353516
2022-05-19,47.22998046875
2022-05-20,45.928855895996094
2022-05-23,46.812110900878906
2022-05-24,46.47020721435547
2022-05-25,47.10652160644531
2022-05-26,48.36015701293945
2022-05-27,49.70877456665039
2022-05-31,48.80653381347656
2022-06-01,48.008758544921875
2022-06-02,48.920501708984375
2022-06-03,48.13222885131836
2022-06-06,49.661285400390625
2022-06-07,50.259613037109375
2022-06-08,49.423858642578125
2022-06-09,48.71156311035156
2022-06-10,47.05902862548828
2022-06-13,45.520469665527344
2022-06-14,46.08081817626953
2022-06-15,46.299251556396484
2022-06-16,44.09587478637695
2022-06-17,44.58024215698242
2022-06-21,45.36851119995117
2022-06-22,45.767398834228516
2022-06-23,45.97634506225586
2022-06-24,47.41043472290039
2022-06-27,48.36015701293945
2022-06-28,47.42942810058594
2022-06-29,46.669647216796875
2022-06-30,46.622161865234375
2022-07-01,47.049537658691406
2022-07-05,47.125518798828125
2022-07-06,47.49591064453125
2022-07-07,48.73055648803711
2022-07-08,48.645084381103516
2022-07-11,47.75233840942383
2022-07-12,47.9517822265625
2022-07-13,47.885292053222656
2022-07-14,47.24898147583008
2022-07-15,47.438926696777344
2022-07-18,47.647865295410156
2022-07-19,50.107666015625
2022-07-20,50.40207290649414
2022-07-21,50.696495056152344
2022-07-22,50.42106628417969
2022-07-25,50.573028564453125
2022-07-26,49.54732131958008
2022-07-27,50.97191619873047
2022-07-28,51.42778778076172
2022-07-29,52.083099365234375
2022-08-01,52.49148178100586
2022-08-02,51.9691276550293
2022-08-03,51.959632873535156
2022-08-04,51.693702697753906
2022-08-05,52.31103515625
2022-08-08,51.78867721557617
2022-08-09,51.7791862487793
2022-08-10,52.427974700927734
2022-08-11,52.71419906616211
2022-08-12,53.63968276977539
2022-08-15,53.696929931640625
2022-08-16,53.72555160522461
2022-08-17,53.830501556396484
2022-08-18,53.687381744384766
2022-08-19,53.49656677246094
2022-08-22,51.91275405883789
2022-08-23,51.88413619995117
2022-08-24,51.97953796386719
2022-08-25,53.22941589355469
2022-08-26,51.51203918457031
2022-08-29,51.37845993041992
2022-08-30,50.624717712402344
2022-08-31,50.777374267578125
2022-09-01,50.930030822753906
2022-09-02,50.9968147277832
2022-09-06,48.916873931884766
2022-09-07,50.65333557128906
2022-09-08,50.68196105957031
2022-09-09,51.18763732910156
2022-09-12,51.197174072265625
2022-09-13,48.16312789916992
2022-09-14,47.30443572998047
2022-09-15,46.636566162109375
2022-09-16,46.48391342163086
2022-09-19,48.2012939453125
2022-09-20,46.93233871459961
2022-09-21,46.1118049621582
2022-09-22,45.26265335083008
2022-09-23,44.94780731201172
2022-09-26,44.79515075683594
2022-09-27,45.05275344848633
2022-09-28,45.97822952270508
2022-09-29,45.043212890625
2022-09-30,44.9859619140625
2022-10-03,46.38849639892578
2022-10-04,47.97230911254883
2022-10-05,47.92461013793945
2022-10-06,47.686073303222656
2022-10-07,47.08498764038086
2022-10-10,47.438011169433594
2022-10-11,47.92461013793945
2022-10-12,47.399845123291016
2022-10-13,48.18220901489258
2022-10-14,47.32352066040039
2022-10-17,48.277618408203125
2022-10-18,49.07906723022461
2022-10-19,48.80237579345703
2022-10-20,47.781490325927734
2022-10-21,49.126773834228516
2022-10-24,50.31940460205078
2022-10-25,51.42616653442383
2022-10-26,50.97773361206055
2022-10-27,52.38026428222656
2022-10-28,52.89548110961914
2022-10-31,53.08629608154297
2022-11-01,51.04452133178711
2022-11-02,49.74694061279297
2022-11-03,49.27943801879883
2022-11-04,49.346214294433594
2022-11-07,50.18583679199219
2022-11-08,50.25261306762695
2022-11-09,49.851890563964844
2022-11-10,51.63606262207031
2022-11-11,51.79825973510742
2022-11-14,51.168556213378906
2022-11-15,52.14173889160156
2022-11-16,52.07940673828125
2022-11-17,51.01499938964844
2022-11-18,51.80132293701172
2022-11-21,52.09859085083008
2022-11-22,52.74106979370117
2022-11-23,52.587642669677734
2022-11-25,52.60681915283203
2022-11-28,51.57117462158203
2022-11-29,50.7560920715332
2022-11-30,52.09859085083008
2022-12-01,52.817787170410156
2022-12-02,52.798606872558594
2022-12-05,51.71501159667969
2022-12-06,51.513641357421875
2022-12-07,50.487586975097656
2022-12-08,51.26431655883789
2022-12-09,51.04376983642578
2022-12-12,51.79173278808594
2022-12-13,52.204063415527344
2022-12-14,51.590354919433594
2022-12-15,51.08212661743164
2022-12-16,50.46841049194336
2022-12-19,50.564300537109375
2022-12-20,50.80403518676758
2022-12-21,52.127357482910156
2022-12-22,50.93828201293945
2022-12-23,51.436927795410156
2022-12-27,51.782142639160156
2022-12-28,50.88075256347656
2022-12-29,51.76295852661133
2022-12-30,51.216373443603516
2023-01-03,51.647891998291016
2023-01-04,52.34790802001953
2023-01-05,51.724605560302734
2023-01-06,53.057518005371094
2023-01-09,53.28765869140625
2023-01-10,53.86301040649414
2023-01-11,55.128807067871094
2023-01-12,55.61785125732422
2023-01-13,56.11650085449219
2023-01-17,55.51237487792969
2023-01-18,53.83424758911133
2023-01-19,52.75065612792969
2023-01-20,53.66164016723633
2023-01-23,54.889068603515625
2023-01-24,55.052085876464844
2023-01-25,55.23427963256836
2023-01-26,55.224693298339844
2023-01-27,55.25345993041992
2023-01-30,55.502784729003906
2023-01-31,56.538429260253906
2023-02-01,55.94388961791992
2023-02-02,56.317874908447266
2023-02-03,55.11921691894531
2023-02-06,54.07398223876953
2023-02-07,53.76712417602539
2023-02-08,53.642459869384766
2023-02-09,53.72876739501953
2023-02-10,53.86301040649414
2023-02-13,54.83153533935547
2023-02-14,55.061676025390625
2023-02-15,55.53154754638672
2023-02-16,55.5219612121582
2023-02-17,56.42335510253906
2023-02-21,54.016448974609375
2023-02-22,54.37125015258789
2023-02-23,53.97808837890625
2023-02-24,55.186336517333984
2023-02-27,55.08085250854492
2023-02-28,54.93701934814453
2023-03-01,55.061676025390625
2023-03-02,55.82882308959961
2023-03-03,55.93429946899414
2023-03-06,55.1767463684082
2023-03-07,55.21510314941406
2023-03-08,55.1767463684082
2023-03-09,53.68082046508789
2023-03-10,52.35749816894531
2023-03-13,51.216373443603516
2023-03-14,52.27119827270508
2023-03-15,51.43751525878906
2023-03-16,52.757911682128906
2023-03-17,52.08325958251953
2023-03-20,52.76755142211914
2023-03-21,53.22052764892578
2023-03-22,52.57479476928711
2023-03-23,51.63027572631836
2023-03-24,51.85194396972656
2023-03-27,52.40130615234375
2023-03-28,53.24944305419922
2023-03-29,53.79880142211914
2023-03-30,53.586769104003906
2023-03-31,54.70476531982422
2023-04-03,54.64694595336914
2023-04-04,53.721702575683594
2023-04-05,52.3049201965332
2023-04-06,52.439857482910156
2023-04-10,53.5578498840332
2023-04-11,54.42526626586914
2023-04-12,54.271060943603516
2023-04-13,53.92409896850586
2023-04-14,54.28070068359375
2023-04-17,54.13612747192383
2023-04-18,54.49273681640625
2023-04-19,53.875911712646484
2023-04-20,54.59874725341797
2023-04-21,54.550559997558594
2023-04-24,55.11919403076172
2023-04-25,54.50237274169922
2023-04-26,54.184322357177734
2023-04-27,55.18666076660156
2023-04-28,55.63964080810547
2023-05-01,56.005882263183594
2023-05-02,55.14810562133789
2023-05-03,55.061370849609375
2023-05-04,54.16504669189453
2023-05-05,55.003543853759766
2023-05-08,55.10955810546875
2023-05-09,55.12883377075195
2023-05-10,54.81078338623047
2023-05-11,54.589111328125
2023-05-12,54.521644592285156
2023-05-15,54.84933853149414
2023-05-16,53.83735275268555
2023-05-17,54.34585189819336
2023-05-18,54.89793014526367
2023-05-19,54.00685119628906
2023-05-22,53.425716400146484
2023-05-23,52.82521438598633
2023-05-24,52.147220611572266
2023-05-25,52.15690612792969
2023-05-26,51.90508270263672
2023-05-30,51.14960861206055
2023-05-31,51.09149169921875
2023-06-01,50.44255828857422
2023-06-02,52.060054779052734
2023-06-05,51.808223724365234
2023-06-06,52.31187438964844
2023-06-07,52.76709747314453
2023-06-08,52.253761291503906
2023-06-09,52.59275436401367
2023-06-12,52.854270935058594
2023-06-13,53.17389678955078
2023-06-14,52.757408142089844
2023-06-15,52.80583953857422
2023-06-16,52.524959564208984
2023-06-20,52.50558853149414
2023-06-21,53.251373291015625
2023-06-22,52.88332748413086
2023-06-23,52.708984375
2023-06-26,53.54194641113281
2023-06-27,55.20786666870117
2023-06-28,55.188499450683594
2023-06-29,55.895545959472656
2023-06-30,56.43793869018555
2023-07-03,56.42824935913086
2023-07-05,55.79868698120117
2023-07-06,55.14975357055664
2023-07-07,55.39188766479492
2023-07-10,55.72119903564453
2023-07-11,56.17642593383789
2023-07-12,57.154666900634766
2023-07-13,56.680076599121094
2023-07-14,56.36045455932617
2023-07-17,56.77693176269531
2023-07-18,56.321712493896484
2023-07-19,56.45730972290039
2023-07-20,55.372520446777344
2023-07-21,55.21754837036133
2023-07-24,55.13037872314453
2023-07-25,55.430633544921875
2023-07-26,55.64371871948242
2023-07-27,53.41603469848633
2023-07-28,52.738037109375
2023-07-31,53.067352294921875
2023-08-01,53.706600189208984
2023-08-02,53.15452194213867
2023-08-03,53.10609436035156
2023-08-04,52.57338333129883
2023-08-07,52.524959564208984
2023-08-08,51.64356994628906
2023-08-09,51.68231201171875
2023-08-10,51.97288131713867
2023-08-11,51.97288131713867
2023-08-14,51.77916717529297
2023-08-15,51.2464599609375
2023-08-16,51.19291687011719
2023-08-17,50.501644134521484
2023-08-18,51.00792694091797
2023-08-21,50.96897888183594
2023-08-22,50.55031967163086
2023-08-23,50.58926773071289
2023-08-24,50.034305572509766
2023-08-25,50.41401672363281
2023-08-28,50.7255744934082
2023-08-29,51.73814010620117
2023-08-30,52.0594367980957
2023-08-31,51.14422607421875
2023-09-01,51.475257873535156
2023-09-05,50.10245895385742
2023-09-06,49.47934341430664
2023-09-07,49.1093635559082
2023-09-08,49.12883758544922
2023-09-11,49.099632263183594
2023-09-12,48.9827995300293
2023-09-13,48.349945068359375
2023-09-14,49.00226974487305
2023-09-15,48.622554779052734
2023-09-18,48.7880744934082
2023-09-19,49.23593521118164
2023-09-20,49.05095291137695
2023-09-21,48.28178787231445
2023-09-22,48.12601089477539
2023-09-25,48.57387161254883
2023-09-26,47.6489372253418
2023-09-27,47.502891540527344
2023-09-28,48.23310852050781
2023-09-29,48.20389938354492
2023-10-02,47.833927154541016
2023-10-03,47.259490966796875
2023-10-04,47.47368621826172
2023-10-05,47.88260269165039
2023-10-06,48.22337341308594
2023-10-09,48.96332550048828
2023-10-10,49.84931564331055
2023-10-11,49.57670211791992
2023-10-12,49.0704231262207
2023-10-13,48.710182189941406
2023-10-16,49.31382751464844
2023-10-17,49.7130126953125
2023-10-18,49.08988952636719
2023-10-19,47.52236557006836
2023-10-20,47.24001693725586
2023-10-23,46.58768844604492
2023-10-24,46.02299499511719
2023-10-25,45.682228088378906
2023-10-26,42.975563049316406
2023-10-27,42.401126861572266
2023-10-30,42.2453498840332
2023-10-31,42.7613639831543
2023-11-01,41.98247146606445
2023-11-02,42.303768157958984
2023-11-03,43.754459381103516
2023-11-06,43.452640533447266
2023-11-07,43.803138732910156
2023-11-08,42.99503707885742
2023-11-09,43.238441467285156
2023-11-10,43.647361755371094
2023-11-13,43.60841751098633
2023-11-14,45.17594909667969
2023-11-15,44.75455856323242
2023-11-16,44.14699172973633
2023-11-17,44.61736297607422
2023-11-20,44.538970947265625
2023-11-21,44.62717056274414
2023-11-22,44.823158264160156
2023-11-24,44.9211540222168
2023-11-27,44.2155876159668
2023-11-28,44.0685920715332
2023-11-29,43.500221252441406
2023-11-30,43.637413024902344
2023-12-01,44.57817077636719
2023-12-04,44.793758392333984
2023-12-05,43.745208740234375
2023-12-06,44.41157531738281
2023-12-07,44.293983459472656
2023-12-08,44.48997497558594
2023-12-11,44.823158264160156
2023-12-12,44.54876708984375
2023-12-13,45.087745666503906
2023-12-14,45.705116271972656
2023-12-15,45.66592025756836
2023-12-18,46.16569519042969
2023-12-19,46.792869567871094
2023-12-20,46.49888229370117
2023-12-21,46.47928237915039
2023-12-22,46.84186935424805
2023-12-26,46.9594612121582
2023-12-27,47.10645294189453
2023-12-28,46.9300651550293
2023-12-29,46.832069396972656
2024-01-02,46.33229064941406
2024-01-03,45.69532012939453
2024-01-04,45.616920471191406
2024-01-05,46.175498962402344
2024-01-08,46.6850700378418
2024-01-09,45.92070770263672
2024-01-10,46.07749938964844
2024-01-11,46.116703033447266
2024-01-12,46.09709930419922
2024-01-16,46.469478607177734
2024-01-17,46.10689926147461
2024-01-18,46.33229064941406
2024-01-19,46.4302864074707
2024-01-22,47.322044372558594
2024-01-23,46.9594612121582
2024-01-24,46.50868225097656
2024-01-25,46.55767822265625
2024-01-26,46.69487762451172
2024-01-29,46.73406982421875
2024-01-30,46.57727813720703
2024-01-31,45.73451614379883
2024-02-01,46.7830696105957
2024-02-02,46.351890563964844
2024-02-05,45.40133285522461
2024-02-06,46.175498962402344
2024-02-07,46.61647415161133
2024-02-08,46.58708190917969
2024-02-09,46.97905731201172
2024-02-12,48.18440628051758
2024-02-13,47.12605285644531
2024-02-14,47.870819091796875
2024-02-15,48.18440628051758
2024-02-16,49.03696823120117
2024-02-20,48.86057662963867
2024-02-21,49.31135559082031
2024-02-22,50.82048797607422
2024-02-23,51.13407516479492
2024-02-26,51.388858795166016
2024-02-27,51.86903762817383
2024-02-28,51.712249755859375
2024-02-29,51.24186706542969
2024-03-01,50.938079833984375
2024-03-04,51.045875549316406
2024-03-05,50.78128433227539
2024-03-06,50.477500915527344
2024-03-07,50.44810104370117
2024-03-08,50.38930130004883
2024-03-11,50.7028923034668
2024-03-12,50.85968780517578
2024-03-13,51.086387634277344
2024-03-14,50.64284133911133
2024-03-15,50.770973205566406
2024-03-18,50.48513412475586
2024-03-19,50.93853759765625
2024-03-20,51.54964065551758
2024-03-21,52.180458068847656
2024-03-22,52.02275466918945
2024-03-25,51.48064422607422
2024-03-26,51.372222900390625
2024-03-27,52.387447357177734
2024-03-28,52.64371871948242
2024-04-01,52.417015075683594
2024-04-02,51.99318313598633
2024-04-03,51.42150115966797
2024-04-04,50.38656997680664
2024-04-05,50.73155212402344
2024-04-08,50.7611198425293
2024-04-09,51.11595153808594
2024-04-10,49.7951774597168
2024-04-11,49.27278137207031
2024-04-12,48.543399810791016
2024-04-15,48.32655334472656
2024-04-16,47.745018005371094
2024-04-17,47.222625732421875
2024-04-18,47.88301086425781
2024-04-19,48.41526412963867
2024-04-22,48.227989196777344
2024-04-23,41.05243682861328
2024-04-24,42.65904998779297
2024-04-25,42.30421447753906
2024-04-26,43.013885498046875
2024-04-29,43.132164001464844
2024-04-30,42.511207580566406
2024-05-01,42.511207580566406
2024-05-02,42.71818923950195
2024-05-03,43.22087478637695
2024-05-06,44.08824920654297
2024-05-07,43.80241012573242
2024-05-08,43.31944274902344
2024-05-09,43.68413162231445
2024-05-10,43.57571029663086
2024-05-13,43.910831451416016
2024-05-14,43.595420837402344
2024-05-15,43.8435173034668
2024-05-16,43.81374740600586
2024-05-17,44.32978439331055
2024-05-20,44.419097900390625
2024-05-21,44.16107940673828
2024-05-22,43.58549499511719
2024-05-23,42.07707595825195
2024-05-24,42.59311294555664
2024-05-28,42.65265655517578
2024-05-29,41.283164978027344
2024-05-30,41.60072708129883
2024-05-31,42.702274322509766
2024-06-03,42.74197006225586
2024-06-04,41.75951385498047
2024-06-05,41.888519287109375
2024-06-06,41.819053649902344
2024-06-07,41.888519287109375
2024-06-10,41.69997024536133
2024-06-11,41.47172164916992
2024-06-12,41.382408142089844
2024-06-13,40.92591094970703
2024-06-14,39.98314666748047
2024-06-17,40.429718017578125
2024-06-18,40.69765853881836
2024-06-20,41.174007415771484
2024-06-21,41.34271240234375
2024-06-24,41.650352478027344
2024-06-25,41.174007415771484
2024-06-26,41.32286071777344
2024-06-27,41.15415954589844
2024-06-28,41.27324295043945
2024-07-01,41.183929443359375
2024-07-02,41.67020034790039
2024-07-03,41.23354721069336
2024-07-05,41.13431167602539
2024-07-08,41.44194793701172
2024-07-09,40.93583297729492
2024-07-10,41.44194793701172
2024-07-11,42.3350944519043
2024-07-12,43.46641159057617
2024-07-15,43.47633743286133
2024-07-16,45.014530181884766
2024-07-17,45.67942810058594
2024-07-18,45.09392166137695
2024-07-19,44.746585845947266
2024-07-22,44.77635955810547
2024-07-23,45.05422592163086
2024-07-24,44.141231536865234
2024-07-25,38.653350830078125
2024-07-26,39.87398147583008
2024-07-29,39.85413360595703
2024-07-30,40.53887939453125
2024-07-31,41.183929443359375
2024-08-01,39.86405563354492
2024-08-02,39.834285736083984
2024-08-05,38.97091293334961
2024-08-06,39.288475036621094
2024-08-07,38.52434158325195
2024-08-08,39.10984802246094
2024-08-09,38.802207946777344
2024-08-12,38.177005767822266
2024-08-13,38.8121337890625
2024-08-14,39.09000015258789
2024-08-15,39.9900016784668
2024-08-16,40.290000915527344
2024-08-19,41.119998931884766
2024-08-20,41.11000061035156
2024-08-21,41.869998931884766
2024-08-22,41.790000915527344
2024-08-23,42.630001068115234
2024-08-26,42.560001373291016
2024-08-27,42.400001525878906
2024-08-28,41.880001068115234
2024-08-29,41.59000015258789
2024-08-30,41.59000015258789
2024-09-03,41.310001373291016
2024-09-04,41.59000015258789
2024-09-05,40.72999954223633
2024-09-06,39.97999954223633
2024-09-09,39.97999954223633
2024-09-10,38.97999954223633
2024-09-11,38.83000183105469
2024-09-12,39.689998626708984
2024-09-13,41.040000915527344
2024-09-16,40.43000030517578
2024-09-17,40.84000015258789
2024-09-18,40.77000045776367
2024-09-19,40.77000045776367
2024-09-20,40.0099983215332
2024-09-23,40.130001068115234
2024-09-24,40.16999816894531
2024-09-25,39.08000183105469
2024-09-26,40.099998474121094
2024-09-27,40.369998931884766
2024-09-30,39.91999816894531
2024-10-01,39.9900016784668
2024-10-02,39.369998931884766
2024-10-03,39.150001525878906
2024-10-04,39.220001220703125
2024-10-07,38.63999938964844
2024-10-08,38.220001220703125
2024-10-09,38.40999984741211
2024-10-10,38.310001373291016
2024-10-11,39.040000915527344
2024-10-14,39.290000915527344
2024-10-15,39.0
2024-10-16,39.400001525878906
2024-10-17,39.38999938964844
2024-10-18,39.310001373291016
2024-10-21,38.880001068115234
2024-10-22,37.47999954223633
2024-10-23,37.779998779296875
2024-10-24,37.66999816894531
2024-10-25,37.54999923706055
2024-10-28,37.7599983215332
2024-10-29,37.369998931884766
2024-10-30,37.310001373291016
2024-10-31,36.790000915527344
2024-11-01,36.900001525878906
2024-11-04,37.560001373291016
2024-11-05,37.65999984741211
2024-11-06,38.13999938964844
2024-11-07,38.380001068115234
2024-11-08,38.369998931884766
2024-11-11,39.36000061035156
2024-11-12,38.38999938964844
2024-11-13,38.720001220703125
2024-11-14,38.689998626708984
2024-11-15,38.20000076293945
2024-11-18,38.060001373291016
2024-11-19,37.599998474121094
2024-11-20,37.31999969482422
2024-11-21,37.880001068115234
2024-11-22,38.5
2024-11-25,39.7599983215332
2024-11-26,39.0
2024-11-27,39.130001068115234
2024-11-29,39.290000915527344
2024-12-02,39.279998779296875
2024-12-03,39.41999816894531
2024-12-04,39.47999954223633
2024-12-05,39.720001220703125
2024-12-06,38.88999938964844
2024-12-09,39.40999984741211
2024-12-10,38.689998626708984
2024-12-11,38.61000061035156
2024-12-12,38.369998931884766
2024-12-13,37.97999954223633
2024-12-16,37.119998931884766
2024-12-17,36.61000061035156
