,HAL
2018-10-31,30.798015594482422
2018-11-01,30.87793731689453
2018-11-02,30.99338150024414
2018-11-05,31.748226165771484
2018-11-06,31.7659969329834
2018-11-07,32.33436584472656
2018-11-08,31.410776138305664
2018-11-09,31.064430236816406
2018-11-12,30.336223602294922
2018-11-13,28.657785415649414
2018-11-14,28.640026092529297
2018-11-15,28.8176326751709
2018-11-16,28.826519012451172
2018-11-19,29.29718780517578
2018-11-20,27.920690536499023
2018-11-21,28.3558406829834
2018-11-23,27.263525009155273
2018-11-26,28.24039077758789
2018-11-27,28.31143569946289
2018-11-28,28.5689754486084
2018-11-29,28.3203182220459
2018-11-30,27.91180992126465
2018-12-03,29.004127502441406
2018-12-04,27.920690536499023
2018-12-06,26.607725143432617
2018-12-07,26.509471893310547
2018-12-10,26.152204513549805
2018-12-11,25.72347640991211
2018-12-12,26.44695281982422
2018-12-13,26.714906692504883
2018-12-14,25.902114868164062
2018-12-17,25.982501983642578
2018-12-18,25.884246826171875
2018-12-19,24.687393188476562
2018-12-20,24.240808486938477
2018-12-21,23.088607788085938
2018-12-24,22.454450607299805
2018-12-26,23.606647491455078
2018-12-27,23.544124603271484
2018-12-28,23.633447647094727
2018-12-31,23.740629196166992
2019-01-02,24.383712768554688
2019-01-03,24.231868743896484
2019-01-04,25.384069442749023
2019-01-07,25.741344451904297
2019-01-08,26.08074951171875
2019-01-09,26.795289993286133
2019-01-10,27.572351455688477
2019-01-11,27.420513153076172
2019-01-14,27.125764846801758
2019-01-15,27.1079044342041
2019-01-16,27.11683464050293
2019-01-17,27.59914779663086
2019-01-18,28.804941177368164
2019-01-22,27.920692443847656
2019-01-23,27.733125686645508
2019-01-24,27.876033782958984
2019-01-25,28.670957565307617
2019-01-28,27.893890380859375
2019-01-29,27.554487228393555
2019-01-30,28.19757080078125
2019-01-31,28.010011672973633
2019-02-01,28.68882179260254
2019-02-04,28.804941177368164
2019-02-05,28.849597930908203
2019-02-06,28.60843276977539
2019-02-07,27.24187660217285
2019-02-08,26.527339935302734
2019-02-11,26.973926544189453
2019-02-12,27.54555892944336
2019-02-13,28.045738220214844
2019-02-14,28.224369049072266
2019-02-15,28.447660446166992
2019-02-19,28.313690185546875
2019-02-20,28.840662002563477
2019-02-21,28.027873992919922
2019-02-22,27.97428321838379
2019-02-25,28.358348846435547
2019-02-26,28.170778274536133
2019-02-27,27.911758422851562
2019-02-28,27.411582946777344
2019-03-01,27.625940322875977
2019-03-04,27.670602798461914
2019-03-05,27.212419509887695
2019-03-06,25.909748077392578
2019-03-07,25.092206954956055
2019-03-08,24.678945541381836
2019-03-11,25.056264877319336
2019-03-12,25.235952377319336
2019-03-13,25.604291915893555
2019-03-14,25.577335357666016
2019-03-15,25.128141403198242
2019-03-18,25.936704635620117
2019-03-19,26.287073135375977
2019-03-20,27.041723251342773
2019-03-21,26.98781967163086
2019-03-22,25.810922622680664
2019-03-25,25.370710372924805
2019-03-26,25.577335357666016
2019-03-27,25.658191680908203
2019-03-28,26.224184036254883
2019-03-29,26.3230037689209
2019-04-01,27.07766342163086
2019-04-02,26.897979736328125
2019-04-03,26.888999938964844
2019-04-04,27.329208374023438
2019-04-05,27.82332420349121
2019-04-08,28.11081886291504
2019-04-09,27.679584503173828
2019-04-10,27.886215209960938
2019-04-11,28.02996253967285
2019-04-12,28.146751403808594
2019-04-15,28.11081886291504
2019-04-16,28.577983856201172
2019-04-17,28.380334854125977
2019-04-18,27.967071533203125
2019-04-22,27.931135177612305
2019-04-23,27.985042572021484
2019-04-24,27.050708770751953
2019-04-25,26.25113868713379
2019-04-26,25.918731689453125
2019-04-29,25.84685707092285
2019-04-30,25.451560974121094
2019-05-01,24.7867488861084
2019-05-02,24.921510696411133
2019-05-03,24.94845962524414
2019-05-06,24.82268524169922
2019-05-07,24.20279312133789
2019-05-08,23.807498931884766
2019-05-09,23.349321365356445
2019-05-10,22.783323287963867
2019-05-13,22.14546775817871
2019-05-14,22.846216201782227
2019-05-15,22.989957809448242
2019-05-16,23.250490188598633
2019-05-17,22.621618270874023
2019-05-20,22.531776428222656
2019-05-21,22.989957809448242
2019-05-22,22.226322174072266
2019-05-23,21.121292114257812
2019-05-24,20.636157989501953
2019-05-28,20.654129028320312
2019-05-29,20.672096252441406
2019-05-30,19.917448043823242
2019-05-31,19.12685775756836
2019-06-03,19.405353546142578
2019-06-04,19.89456558227539
2019-06-05,19.196989059448242
2019-06-06,19.523130416870117
2019-06-07,19.595600128173828
2019-06-10,19.713380813598633
2019-06-11,20.003280639648438
2019-06-12,19.08827781677246
2019-06-13,19.622783660888672
2019-06-14,19.369115829467773
2019-06-17,19.903623580932617
2019-06-18,20.130111694335938
2019-06-19,19.758678436279297
2019-06-20,20.728038787841797
2019-06-21,20.691797256469727
2019-06-24,20.392841339111328
2019-06-25,20.383777618408203
2019-06-26,21.0179443359375
2019-06-27,20.592147827148438
2019-06-28,20.60120391845703
2019-07-01,20.791458129882812
2019-07-02,20.519672393798828
2019-07-03,20.691797256469727
2019-07-05,20.863927841186523
2019-07-08,21.0632381439209
2019-07-09,21.3531436920166
2019-07-10,21.38032341003418
2019-07-11,21.606809616088867
2019-07-12,21.516210556030273
2019-07-15,21.253488540649414
2019-07-16,20.728038787841797
2019-07-17,19.731504440307617
2019-07-18,19.64090347290039
2019-07-19,19.704317092895508
2019-07-22,21.507152557373047
2019-07-23,21.597749710083008
2019-07-24,21.55245590209961
2019-07-25,21.036060333251953
2019-07-26,20.863927841186523
2019-07-29,20.0938777923584
2019-07-30,21.0179443359375
2019-07-31,20.836750030517578
2019-08-01,19.622783660888672
2019-08-02,19.02486228942871
2019-08-05,18.399755477905273
2019-08-06,18.0736141204834
2019-08-07,17.801836013793945
2019-08-08,18.055498123168945
2019-08-09,17.684062957763672
2019-08-12,17.584407806396484
2019-08-13,17.647817611694336
2019-08-14,16.605985641479492
2019-08-15,16.533510208129883
2019-08-16,17.09519386291504
2019-08-19,17.511932373046875
2019-08-20,17.26732635498047
2019-08-21,16.8505916595459
2019-08-22,16.914012908935547
2019-08-23,16.053359985351562
2019-08-26,15.854049682617188
2019-08-27,15.681920051574707
2019-08-28,16.307025909423828
2019-08-29,16.787174224853516
2019-08-30,17.068016052246094
2019-09-03,17.15948486328125
2019-09-04,17.15948486328125
2019-09-05,17.379013061523438
2019-09-06,17.461328506469727
2019-09-09,18.247962951660156
2019-09-10,18.321134567260742
2019-09-11,18.33942985534668
2019-09-12,18.065021514892578
2019-09-13,18.54065704345703
2019-09-16,20.57126235961914
2019-09-17,19.235822677612305
2019-09-18,19.034587860107422
2019-09-19,19.135210037231445
2019-09-20,18.696155548095703
2019-09-23,18.851652145385742
2019-09-24,17.827205657958984
2019-09-25,17.78147315979004
2019-09-26,17.625974655151367
2019-09-27,17.132049560546875
2019-09-30,17.241811752319336
2019-10-01,16.994844436645508
2019-10-02,16.61982536315918
2019-10-03,17.04972267150879
2019-10-04,16.967397689819336
2019-10-07,16.79361343383789
2019-10-08,16.6929988861084
2019-10-09,16.71129035949707
2019-10-10,16.857643127441406
2019-10-11,17.333282470703125
2019-10-14,17.15948486328125
2019-10-15,17.104610443115234
2019-10-16,16.738733291625977
2019-10-17,16.930818557739258
2019-10-18,16.857643127441406
2019-10-21,17.936967849731445
2019-10-22,18.202226638793945
2019-10-23,18.48577880859375
2019-10-24,18.21137237548828
2019-10-25,18.732742309570312
2019-10-28,18.568099975585938
2019-10-29,18.641277313232422
2019-10-30,17.78147315979004
2019-10-31,17.607685089111328
2019-11-01,18.376022338867188
2019-11-04,19.27240753173828
2019-11-05,19.254112243652344
2019-11-06,18.842506408691406
2019-11-07,19.17179298400879
2019-11-08,19.464496612548828
2019-11-11,19.437049865722656
2019-11-12,19.235822677612305
2019-11-13,18.860797882080078
2019-11-14,18.595539093017578
2019-11-15,18.732742309570312
2019-11-18,18.440046310424805
2019-11-19,18.202226638793945
2019-11-20,18.778478622436523
2019-11-21,19.327289581298828
2019-11-22,19.199234008789062
2019-11-25,19.519371032714844
2019-11-26,19.05288314819336
2019-11-27,19.583402633666992
2019-11-29,19.199234008789062
2019-12-02,19.473634719848633
2019-12-03,19.016298294067383
2019-12-04,19.809789657592773
2019-12-05,19.763662338256836
2019-12-06,20.603294372558594
2019-12-09,20.824735641479492
2019-12-10,21.02772331237793
2019-12-11,21.572101593017578
2019-12-12,22.42095947265625
2019-12-13,22.134933471679688
2019-12-16,22.46709632873535
2019-12-17,22.780803680419922
2019-12-18,22.64240074157715
2019-12-19,22.5870418548584
2019-12-20,22.596269607543945
2019-12-23,22.965333938598633
2019-12-24,22.937658309936523
2019-12-26,22.64240074157715
2019-12-27,22.513229370117188
2019-12-30,22.66085433959961
2019-12-31,22.57781410217285
2020-01-02,22.771577835083008
2020-01-03,22.845386505126953
2020-01-06,23.42667007446289
2020-01-07,22.76235008239746
2020-01-08,22.190296173095703
2020-01-09,22.319467544555664
2020-01-10,22.217973709106445
2020-01-13,21.913490295410156
2020-01-14,22.08880043029785
2020-01-15,21.74740982055664
2020-01-16,21.96885108947754
2020-01-17,22.107250213623047
2020-01-21,21.93194580078125
2020-01-22,22.07956886291504
2020-01-23,21.75663948059082
2020-01-24,21.313753128051758
2020-01-27,19.975872039794922
2020-01-28,20.37262725830078
2020-01-29,19.957427978515625
2020-01-30,20.252676010131836
2020-01-31,20.123504638671875
2020-02-03,19.837474822998047
2020-02-04,19.99433135986328
2020-02-05,20.833961486816406
2020-02-06,20.538707733154297
2020-02-07,20.114276885986328
2020-02-10,19.745206832885742
2020-02-11,20.0496883392334
2020-02-12,20.621747970581055
2020-02-13,20.474119186401367
2020-02-14,20.409530639648438
2020-02-18,20.16963768005371
2020-02-19,20.557161331176758
2020-02-20,20.252676010131836
2020-02-21,19.61603355407715
2020-02-24,18.296613693237305
2020-02-25,17.54001808166504
2020-02-26,16.97718620300293
2020-02-27,16.045289993286133
2020-02-28,15.648536682128906
2020-03-02,15.888433456420898
2020-03-03,14.872097969055176
2020-03-04,14.349942207336426
2020-03-05,13.743866920471191
2020-03-06,12.186726570129395
2020-03-09,7.599221706390381
2020-03-10,8.074756622314453
2020-03-11,7.30084753036499
2020-03-12,5.986135005950928
2020-03-13,6.666801929473877
2020-03-16,5.538573741912842
2020-03-17,5.725057601928711
2020-03-18,4.298455238342285
2020-03-19,4.475615978240967
2020-03-20,4.7087202072143555
2020-03-23,4.885880470275879
2020-03-24,6.181942939758301
2020-03-25,6.31248140335083
2020-03-26,6.573559284210205
2020-03-27,5.958162307739258
2020-03-30,5.939513206481934
2020-03-31,6.387076377868652
2020-04-01,6.153970241546631
2020-04-02,7.0117974281311035
2020-04-03,7.095714569091797
2020-04-06,7.375441074371338
2020-04-07,7.49665641784668
2020-04-08,8.158672332763672
2020-04-09,7.6551666259765625
2020-04-13,7.3194966316223145
2020-04-14,7.114363670349121
2020-04-15,6.48031759262085
2020-04-16,6.219239234924316
2020-04-17,7.067741394042969
2020-04-20,7.114363670349121
2020-04-21,6.9558515548706055
2020-04-22,7.673814296722412
2020-04-23,8.317185401916504
2020-04-24,8.261239051818848
2020-04-27,8.30785846710205
2020-04-28,8.87663745880127
2020-04-29,10.275266647338867
2020-04-30,9.790409088134766
2020-05-01,9.100417137145996
2020-05-04,9.35216999053955
2020-05-05,9.193657875061035
2020-05-06,8.913933753967285
2020-05-07,9.333521842956543
2020-05-08,9.97689151763916
2020-05-11,9.865001678466797
2020-05-12,9.781085014343262
2020-05-13,8.895285606384277
2020-05-14,9.277578353881836
2020-05-15,9.156362533569336
2020-05-18,10.732151985168457
2020-05-19,10.396480560302734
2020-05-20,11.142415046691895
2020-05-21,11.170389175415039
2020-05-22,10.806744575500488
2020-05-26,11.06782341003418
2020-05-27,11.366195678710938
2020-05-28,11.291603088378906
2020-05-29,10.9559326171875
2020-06-01,11.226336479187012
2020-06-02,11.87679672241211
2020-06-03,12.241805076599121
2020-06-04,12.344756126403809
2020-06-05,13.58952808380127
2020-06-08,15.349052429199219
2020-06-09,14.44121265411377
2020-06-10,13.580168724060059
2020-06-11,11.493071556091309
2020-06-12,11.961030006408691
2020-06-15,12.195008277893066
2020-06-16,12.66296672821045
2020-06-17,12.129496574401855
2020-06-18,12.344756126403809
2020-06-19,12.204368591308594
2020-06-22,12.185652732849121
2020-06-23,12.166933059692383
2020-06-24,11.09998607635498
2020-06-25,11.63346004486084
2020-06-26,11.165501594543457
2020-06-29,11.624099731445312
2020-06-30,12.148213386535645
2020-07-01,11.67089557647705
2020-07-02,11.764487266540527
2020-07-06,12.195008277893066
2020-07-07,11.614742279052734
2020-07-08,11.67089557647705
2020-07-09,11.025114059448242
2020-07-10,11.287171363830566
2020-07-13,11.03447151184082
2020-07-14,11.680255889892578
2020-07-15,12.166933059692383
2020-07-16,12.251163482666016
2020-07-17,12.241805076599121
2020-07-20,12.550660133361816
2020-07-21,13.402342796325684
2020-07-22,13.271315574645996
2020-07-23,13.804787635803223
2020-07-24,13.767354011535645
2020-07-27,13.94517707824707
2020-07-28,13.711195945739746
2020-07-29,14.104283332824707
2020-07-30,13.729915618896484
2020-07-31,13.411702156066895
2020-08-03,13.598886489868164
2020-08-04,14.141719818115234
2020-08-05,14.338261604309082
2020-08-06,13.870305061340332
2020-08-07,13.93581771850586
2020-08-10,14.609676361083984
2020-08-11,15.105714797973633
2020-08-12,15.639185905456543
2020-08-13,15.58303165435791
2020-08-14,15.564313888549805
2020-08-17,15.58303165435791
2020-08-18,15.395852088928223
2020-08-19,15.4332857131958
2020-08-20,14.98404598236084
2020-08-21,14.731345176696777
2020-08-24,15.24610424041748
2020-08-25,15.11507511138916
2020-08-26,14.79686164855957
2020-08-27,14.993403434753418
2020-08-28,15.227383613586426
2020-08-31,15.14315414428711
2020-09-01,15.23231029510498
2020-09-02,15.251082420349121
2020-09-03,15.129073143005371
2020-09-04,15.007064819335938
2020-09-08,13.899604797363281
2020-09-09,14.134233474731445
2020-09-10,13.402180671691895
2020-09-11,13.392797470092773
2020-09-14,13.449106216430664
2020-09-15,13.552345275878906
2020-09-16,14.143619537353516
2020-09-17,13.908987045288086
2020-09-18,13.56173324584961
2020-09-21,12.407341957092285
2020-09-22,12.510580062866211
2020-09-23,11.872380256652832
2020-09-24,11.750371932983398
2020-09-25,11.60959243774414
2020-09-28,11.975618362426758
2020-09-29,11.32803726196289
2020-09-30,11.309264183044434
2020-10-01,10.483358383178711
2020-10-02,10.614753723144531
2020-10-05,11.196640968322754
2020-10-06,11.12155818939209
2020-10-07,11.196640968322754
2020-10-08,12.02254581451416
2020-10-09,11.806683540344238
2020-10-12,11.947461128234863
2020-10-13,11.769142150878906
2020-10-14,11.938076972961426
2020-10-15,12.266562461853027
2020-10-16,11.496969223022461
2020-10-19,11.421887397766113
2020-10-20,11.956847190856934
2020-10-21,11.89115047454834
2020-10-22,12.238407135009766
2020-10-23,12.491811752319336
2020-10-26,12.003772735595703
2020-10-27,11.740985870361328
2020-10-28,10.717991828918457
2020-10-29,10.9056978225708
2020-10-30,11.318650245666504
2020-11-02,12.01315975189209
2020-11-03,12.19148063659668
2020-11-04,11.928692817687988
2020-11-05,11.797298431396484
2020-11-06,11.525125503540039
2020-11-09,13.496034622192383
2020-11-10,13.496034622192383
2020-11-11,13.308329582214355
2020-11-12,13.064311981201172
2020-11-13,13.449106216430664
2020-11-16,14.509644508361816
2020-11-17,14.838129997253418
2020-11-18,14.443947792053223
2020-11-19,15.016449928283691
2020-11-20,14.92259693145752
2020-11-23,16.25531005859375
2020-11-24,16.809038162231445
2020-11-25,16.762113571166992
2020-11-27,16.48055648803711
2020-11-30,15.570178985595703
2020-12-01,16.030059814453125
2020-12-02,16.571138381958008
2020-12-03,16.956951141357422
2020-12-04,18.283771514892578
2020-12-07,17.850910186767578
2020-12-08,18.594303131103516
2020-12-09,18.35905647277832
2020-12-10,18.81073570251465
2020-12-11,18.660173416137695
2020-12-14,17.841501235961914
2020-12-15,18.886014938354492
2020-12-16,18.951887130737305
2020-12-17,18.895427703857422
2020-12-18,18.519027709960938
2020-12-21,18.208494186401367
2020-12-22,17.992061614990234
2020-12-23,18.330821990966797
2020-12-24,18.076745986938477
2020-12-28,17.775630950927734
2020-12-29,17.540376663208008
2020-12-30,17.992061614990234
2020-12-31,17.785037994384766
2021-01-04,17.71917152404785
2021-01-05,19.20595932006836
2021-01-06,19.59177017211914
2021-01-07,19.149497985839844
2021-01-08,18.93307113647461
2021-01-11,19.35651969909668
2021-01-12,20.824493408203125
2021-01-13,20.297527313232422
2021-01-14,20.476320266723633
2021-01-15,19.51649284362793
2021-01-19,19.328289031982422
2021-01-20,18.895427703857422
2021-01-21,18.264951705932617
2021-01-22,18.10498046875
2021-01-25,17.530969619750977
2021-01-26,17.12633514404297
2021-01-27,16.260608673095703
2021-01-28,17.192203521728516
2021-01-29,16.589956283569336
2021-02-01,16.806392669677734
2021-02-02,16.956951141357422
2021-02-03,17.700349807739258
2021-02-04,17.98265266418457
2021-02-05,17.860319137573242
2021-02-08,18.857786178588867
2021-02-09,18.622533798217773
2021-02-10,19.064809799194336
2021-02-11,18.283771514892578
2021-02-12,18.980121612548828
2021-02-16,19.384750366210938
2021-02-17,19.33769989013672
2021-02-18,18.41551399230957
2021-02-19,19.008346557617188
2021-02-22,19.88348388671875
2021-02-23,19.704696655273438
2021-02-24,20.95623207092285
2021-02-25,20.730392456054688
2021-02-26,20.542190551757812
2021-03-01,21.652578353881836
2021-03-02,21.006729125976562
2021-03-03,21.006729125976562
2021-03-04,20.818157196044922
2021-03-05,22.477575302124023
2021-03-08,22.96786117553711
2021-03-09,22.128721237182617
2021-03-10,22.76043128967285
2021-03-11,22.477575302124023
2021-03-12,22.647289276123047
2021-03-15,22.60014533996582
2021-03-16,21.563007354736328
2021-03-17,22.01557731628418
2021-03-18,20.903011322021484
2021-03-19,20.54473114013672
2021-03-22,20.309019088745117
2021-03-23,19.6207332611084
2021-03-24,20.082727432250977
2021-03-25,19.988449096679688
2021-03-26,20.54473114013672
2021-03-29,20.02616310119629
2021-03-30,20.271303176879883
2021-03-31,20.233585357666016
2021-04-01,20.66729736328125
2021-04-05,20.10158920288086
2021-04-06,20.045019149780273
2021-04-07,20.195873260498047
2021-04-08,20.129871368408203
2021-04-09,19.865877151489258
2021-04-12,19.81873321533203
2021-04-13,19.498167037963867
2021-04-14,20.422157287597656
2021-04-15,19.875303268432617
2021-04-16,19.507591247558594
2021-04-19,19.488737106323242
2021-04-20,18.677881240844727
2021-04-21,18.008460998535156
2021-04-22,18.12159538269043
2021-04-23,17.970746994018555
2021-04-26,18.319599151611328
2021-04-27,18.21588706970215
2021-04-28,18.989025115966797
2021-04-29,19.196455001831055
2021-04-30,18.442171096801758
2021-05-03,19.479305267333984
2021-05-04,19.762163162231445
2021-05-05,20.742725372314453
2021-05-06,20.903011322021484
2021-05-07,21.638439178466797
2021-05-10,21.4404354095459
2021-05-11,21.3178653717041
2021-05-12,21.336727142333984
2021-05-13,21.091583251953125
2021-05-14,21.74214744567871
2021-05-17,22.421005249023438
2021-05-18,21.959009170532227
2021-05-19,21.251867294311523
2021-05-20,21.101009368896484
2021-05-21,21.176441192626953
2021-05-24,21.223581314086914
2021-05-25,20.686155319213867
2021-05-26,21.006729125976562
2021-05-27,21.23301124572754
2021-05-28,21.167009353637695
2021-06-01,22.05034637451172
2021-06-02,23.00453758239746
2021-06-03,23.335195541381836
2021-06-04,23.354095458984375
2021-06-07,22.957305908203125
2021-06-08,23.06122398376465
2021-06-09,22.919513702392578
2021-06-10,22.588848114013672
2021-06-11,22.702224731445312
2021-06-14,22.295982360839844
2021-06-15,22.853384017944336
2021-06-16,22.768352508544922
2021-06-17,21.46460723876953
2021-06-18,20.774940490722656
2021-06-21,22.059797286987305
2021-06-22,22.192062377929688
2021-06-23,22.210954666137695
2021-06-24,22.484926223754883
2021-06-25,22.6171932220459
2021-06-28,21.455154418945312
2021-06-29,21.417367935180664
2021-06-30,21.842506408691406
2021-07-01,22.484926223754883
2021-07-02,22.466035842895508
2021-07-06,21.001678466796875
2021-07-07,20.425386428833008
2021-07-08,20.415937423706055
2021-07-09,21.143390655517578
2021-07-12,21.181180953979492
2021-07-13,20.869415283203125
2021-07-14,20.26477813720703
2021-07-15,19.54677391052246
2021-07-16,18.951580047607422
2021-07-19,18.29026222229004
2021-07-20,18.96103286743164
2021-07-21,19.622350692749023
2021-07-22,19.414506912231445
2021-07-23,18.998821258544922
2021-07-26,19.54677391052246
2021-07-27,19.499534606933594
2021-07-28,19.924671173095703
2021-07-29,20.075828552246094
2021-07-30,19.537324905395508
2021-08-02,19.046058654785156
2021-08-03,19.244457244873047
2021-08-04,18.139101028442383
2021-08-05,18.40363121032715
2021-08-06,18.894899368286133
2021-08-09,18.60202980041504
2021-08-10,19.093294143676758
2021-08-11,19.49008560180664
2021-08-12,19.310588836669922
2021-08-13,19.017717361450195
2021-08-16,18.564237594604492
2021-08-17,18.110763549804688
2021-08-18,17.85567855834961
2021-08-19,17.147123336791992
2021-08-20,17.203805923461914
2021-08-23,18.148550033569336
2021-08-24,18.94213104248047
2021-08-25,19.055505752563477
2021-08-26,18.6776065826416
2021-08-27,19.414506912231445
2021-08-30,19.046058654785156
2021-08-31,18.918228149414062
2021-09-01,18.643644332885742
2021-09-02,19.372724533081055
2021-09-03,19.098134994506836
2021-09-07,18.851951599121094
2021-09-08,18.321712493896484
2021-09-09,18.293304443359375
2021-09-10,18.492145538330078
2021-09-13,19.353788375854492
2021-09-14,19.003450393676758
2021-09-15,19.69465446472168
2021-09-16,19.49581527709961
2021-09-17,19.192821502685547
2021-09-20,18.55842399597168
2021-09-21,18.444801330566406
2021-09-22,18.700454711914062
2021-09-23,19.70412254333496
2021-09-24,19.8840274810791
2021-09-27,20.963449478149414
2021-09-28,21.200159072875977
2021-09-29,20.982385635375977
2021-09-30,20.471080780029297
2021-10-01,21.09600830078125
2021-10-04,21.796680450439453
2021-10-05,22.165958404541016
2021-10-06,21.768278121948242
2021-10-07,22.13755226135254
2021-10-08,22.66779136657715
2021-10-11,23.368471145629883
2021-10-12,23.18856430053711
2021-10-13,23.18856430053711
2021-10-14,23.48208999633789
2021-10-15,24.627790451049805
2021-10-18,24.627790451049805
2021-10-19,24.713008880615234
2021-10-20,25.053871154785156
2021-10-21,24.002859115600586
2021-10-22,24.5141658782959
2021-10-25,24.82662582397461
2021-10-26,24.769817352294922
2021-10-27,23.785083770751953
2021-10-28,24.24904441833496
2021-10-29,23.6619930267334
2021-11-01,24.220638275146484
2021-11-02,24.031269073486328
2021-11-03,23.406343460083008
2021-11-04,23.21696662902832
2021-11-05,23.3779354095459
2021-11-08,23.785083770751953
2021-11-09,23.747209548950195
2021-11-10,22.563636779785156
2021-11-11,22.45948028564453
2021-11-12,22.317455291748047
2021-11-15,22.1564884185791
2021-11-16,22.355331420898438
2021-11-17,21.749338150024414
2021-11-18,21.550498962402344
2021-11-19,20.86876106262207
2021-11-22,21.10547637939453
2021-11-23,21.749338150024414
2021-11-24,21.986051559448242
2021-11-26,20.49948501586914
2021-11-29,21.06760025024414
2021-11-30,20.44267463684082
2021-12-01,20.026058197021484
2021-12-02,20.849822998046875
2021-12-03,20.83088493347168
2021-12-06,21.380062103271484
2021-12-07,22.1564884185791
2021-12-08,22.569168090820312
2021-12-09,22.284561157226562
2021-12-10,22.701980590820312
2021-12-13,21.544588088989258
2021-12-14,21.326391220092773
2021-12-15,21.127166748046875
2021-12-16,21.402284622192383
2021-12-17,20.975379943847656
2021-12-20,20.68128776550293
2021-12-21,21.497156143188477
2021-12-22,21.56355857849121
2021-12-23,21.544588088989258
2021-12-27,21.980979919433594
2021-12-28,21.867141723632812
2021-12-29,21.762786865234375
2021-12-30,21.592021942138672
2021-12-31,21.69637680053711
2022-01-03,22.758901596069336
2022-01-04,24.1250057220459
2022-01-05,23.887834548950195
2022-01-06,24.29576873779297
2022-01-07,24.684730529785156
2022-01-10,24.523454666137695
2022-01-11,25.84212303161621
2022-01-12,26.031856536865234
2022-01-13,26.496707916259766
2022-01-14,27.26514434814453
2022-01-18,27.13233184814453
2022-01-19,26.923620223999023
2022-01-20,26.69593620300293
2022-01-21,26.126728057861328
2022-01-24,27.12284278869629
2022-01-25,29.02020835876465
2022-01-26,29.219432830810547
2022-01-27,29.247894287109375
2022-01-28,29.75069236755371
2022-01-31,29.162511825561523
2022-02-01,29.760183334350586
2022-02-02,29.79813003540039
2022-02-03,29.617877960205078
2022-02-04,30.300931930541992
2022-02-07,30.8416748046875
2022-02-08,30.130165100097656
2022-02-09,30.97449493408203
2022-02-10,30.746807098388672
2022-02-11,31.79985237121582
2022-02-14,30.699382781982422
2022-02-15,30.85116958618164
2022-02-16,31.84728240966797
2022-02-17,31.278072357177734
2022-02-18,30.604503631591797
2022-02-22,29.845563888549805
2022-02-23,30.054275512695312
2022-02-24,29.85504913330078
2022-02-25,30.860645294189453
2022-02-28,31.80933380126953
2022-03-01,30.57162094116211
2022-03-02,31.352331161499023
2022-03-03,31.752208709716797
2022-03-04,32.49483871459961
2022-03-07,34.50375747680664
2022-03-08,34.99883270263672
2022-03-09,33.17082595825195
2022-03-10,36.13182830810547
2022-03-11,35.61769485473633
2022-03-14,34.618003845214844
2022-03-15,33.13274383544922
2022-03-16,32.37107467651367
2022-03-17,34.17051696777344
2022-03-18,34.31333541870117
2022-03-21,35.7795524597168
2022-03-22,35.31303405761719
2022-03-23,36.24607849121094
2022-03-24,35.87476348876953
2022-03-25,37.036312103271484
2022-03-28,35.53200912475586
2022-03-29,36.03662109375
2022-03-30,36.67451858520508
2022-03-31,36.055660247802734
2022-04-01,36.73163986206055
2022-04-04,36.91254425048828
2022-04-05,35.7319450378418
2022-04-06,35.560569763183594
2022-04-07,35.941410064697266
2022-04-08,38.02648162841797
2022-04-11,37.18865203857422
2022-04-12,37.63612747192383
2022-04-13,38.2645149230957
2022-04-14,38.80719757080078
2022-04-18,39.645042419433594
2022-04-19,39.33085632324219
2022-04-20,37.70277786254883
2022-04-21,37.08391189575195
2022-04-22,35.88427734375
2022-04-25,33.637351989746094
2022-04-26,33.43741226196289
2022-04-27,34.21812438964844
2022-04-28,34.960758209228516
2022-04-29,33.913455963134766
2022-05-02,34.23716735839844
2022-05-03,34.91314697265625
2022-05-04,36.25559997558594
2022-05-05,34.93219757080078
2022-05-06,35.560569763183594
2022-05-09,31.76173210144043
2022-05-10,32.656700134277344
2022-05-11,33.028011322021484
2022-05-12,32.904239654541016
2022-05-13,34.37046432495117
2022-05-16,35.77002716064453
2022-05-17,36.065181732177734
2022-05-18,34.27525329589844
2022-05-19,34.33238220214844
2022-05-20,34.941707611083984
2022-05-23,36.493629455566406
2022-05-24,36.636436462402344
2022-05-25,36.92206573486328
2022-05-26,38.2359504699707
2022-05-27,39.378448486328125
2022-05-31,38.67185974121094
2022-06-01,39.53123474121094
2022-06-02,39.18748474121094
2022-06-03,40.0564079284668
2022-06-06,39.4548454284668
2022-06-07,40.610225677490234
2022-06-08,41.030364990234375
2022-06-09,40.304664611816406
2022-06-10,38.66231155395508
2022-06-13,35.83591842651367
2022-06-14,35.01473617553711
2022-06-15,34.002593994140625
2022-06-16,31.959186553955078
2022-06-17,30.25953483581543
2022-06-21,32.03557205200195
2022-06-22,30.641481399536133
2022-06-23,28.684017181396484
2022-06-24,29.55293846130371
2022-06-27,30.77515983581543
2022-06-28,31.691829681396484
2022-06-29,30.7274169921875
2022-06-30,29.944435119628906
2022-07-01,30.011276245117188
2022-07-05,27.585927963256836
2022-07-06,27.127592086791992
2022-07-07,28.54078483581543
2022-07-08,28.493043899536133
2022-07-11,28.034713745117188
2022-07-12,27.309017181396484
2022-07-13,27.022558212280273
2022-07-14,26.105894088745117
2022-07-15,26.602418899536133
