,TRGP
2017-09-15,34.511966705322266
2017-09-18,34.73258590698242
2017-09-19,34.923789978027344
2017-09-20,35.43122100830078
2017-09-21,34.43107604980469
2017-09-22,34.534027099609375
2017-09-25,35.55622482299805
2017-09-26,35.144412994384766
2017-09-27,35.4753303527832
2017-09-28,34.938499450683594
2017-09-29,34.7840690612793
2017-10-02,34.49726104736328
2017-10-03,34.842899322509766
2017-10-04,34.460506439208984
2017-10-05,35.49739456176758
2017-10-06,35.35768127441406
2017-10-09,35.21059036254883
2017-10-10,35.04882049560547
2017-10-11,35.13705825805664
2017-10-12,34.9017333984375
2017-10-13,34.73258590698242
2017-10-16,33.6000862121582
2017-10-17,33.37211227416992
2017-10-18,32.695552825927734
2017-10-19,32.71761703491211
2017-10-20,32.19548797607422
2017-10-23,31.452741622924805
2017-10-24,31.13652801513672
2017-10-25,29.67308807373047
2017-10-26,29.923124313354492
2017-10-27,30.93060874938965
2017-10-30,31.033567428588867
2017-10-31,31.1914005279541
2017-11-01,31.57472038269043
2017-11-02,32.18351745605469
2017-11-03,32.987728118896484
2017-11-06,34.0324592590332
2017-11-07,33.28837203979492
2017-11-08,32.8223762512207
2017-11-09,33.34098434448242
2017-11-10,33.168113708496094
2017-11-13,31.785167694091797
2017-11-14,31.23650360107422
2017-11-15,31.807716369628906
2017-11-16,31.492053985595703
2017-11-17,31.597278594970703
2017-11-20,32.018165588378906
2017-11-21,31.74007225036621
2017-11-22,32.52925109863281
2017-11-24,32.611934661865234
2017-11-27,31.657398223876953
2017-11-28,31.259057998657227
2017-11-29,31.364274978637695
2017-11-30,32.619449615478516
2017-12-01,33.22072982788086
2017-12-04,33.67167282104492
2017-12-05,33.844547271728516
2017-12-06,32.807342529296875
2017-12-07,33.82950973510742
2017-12-08,34.09259033203125
2017-12-11,34.75400161743164
2017-12-12,34.87424850463867
2017-12-13,35.06965637207031
2017-12-14,35.325199127197266
2017-12-15,34.84417724609375
2017-12-18,35.34023666381836
2017-12-19,34.34060287475586
2017-12-20,34.22787857055664
2017-12-21,34.76150131225586
2017-12-22,35.46799850463867
2017-12-26,35.55820846557617
2017-12-27,35.791202545166016
2017-12-28,36.219608306884766
2017-12-29,36.39247512817383
2018-01-02,36.896053314208984
2018-01-03,37.52739334106445
2018-01-04,37.858097076416016
2018-01-05,36.41503143310547
2018-01-08,36.5202522277832
2018-01-09,36.46763610839844
2018-01-10,37.219242095947266
2018-01-11,38.19632339477539
2018-01-12,38.662315368652344
2018-01-16,38.143707275390625
2018-01-17,38.48944091796875
2018-01-18,38.09861373901367
2018-01-19,38.12868118286133
2018-01-22,38.33161163330078
2018-01-23,38.35414123535156
2018-01-24,38.17378616333008
2018-01-25,37.57999801635742
2018-01-26,37.5724983215332
2018-01-29,36.745731353759766
2018-01-30,36.016685485839844
2018-01-31,36.77516555786133
2018-02-01,37.47236251831055
2018-02-02,36.11627960205078
2018-02-05,35.11262130737305
2018-02-06,35.610626220703125
2018-02-07,36.44572448730469
2018-02-08,34.706565856933594
2018-02-09,34.606964111328125
2018-02-12,36.0319938659668
2018-02-13,36.238853454589844
2018-02-14,36.62958908081055
2018-02-15,38.192543029785156
2018-02-16,36.706214904785156
2018-02-20,36.5836296081543
2018-02-21,35.809814453125
2018-02-22,35.21221923828125
2018-02-23,35.98603439331055
2018-02-26,36.15458297729492
2018-02-27,35.18924331665039
2018-02-28,34.20857238769531
2018-03-01,34.706565856933594
2018-03-02,34.99004364013672
2018-03-05,35.66425704956055
2018-03-06,35.43440246582031
2018-03-07,34.54566955566406
2018-03-08,34.30051040649414
2018-03-09,34.98237991333008
2018-03-12,35.786834716796875
2018-03-13,36.11627960205078
2018-03-14,35.809814453125
2018-03-15,35.511009216308594
2018-03-16,36.56830596923828
2018-03-19,35.36545181274414
2018-03-20,35.57231903076172
2018-03-21,36.39208221435547
2018-03-22,35.6182861328125
2018-03-23,35.41141891479492
2018-03-26,35.54166793823242
2018-03-27,34.82913589477539
2018-03-28,33.51136779785156
2018-03-29,33.71056365966797
2018-04-02,33.266197204589844
2018-04-03,33.618629455566406
2018-04-04,33.473060607910156
2018-04-05,34.6452751159668
2018-04-06,34.43841552734375
2018-04-09,34.185577392578125
2018-04-10,35.44206237792969
2018-04-11,34.96705627441406
2018-04-12,34.538002014160156
2018-04-13,34.62995529174805
2018-04-16,35.73320770263672
2018-04-17,36.2005500793457
2018-04-18,36.79814910888672
2018-04-19,36.139259338378906
2018-04-20,36.4610481262207
2018-04-23,36.76750946044922
2018-04-24,35.4573860168457
2018-04-25,35.81747817993164
2018-04-26,35.72554397583008
2018-04-27,36.29249954223633
2018-04-30,36.69087219238281
2018-05-01,36.46434783935547
2018-05-02,37.050209045410156
2018-05-03,36.16750717163086
2018-05-04,35.95658493041992
2018-05-07,36.36280059814453
2018-05-08,37.026771545410156
2018-05-09,37.17519760131836
2018-05-10,37.55015182495117
2018-05-11,37.58920669555664
2018-05-14,38.159454345703125
2018-05-15,38.05008316040039
2018-05-16,37.956356048583984
2018-05-17,37.94072341918945
2018-05-18,37.76106643676758
2018-05-21,38.065711975097656
2018-05-22,37.90948486328125
2018-05-23,37.893856048583984
2018-05-24,36.94084930419922
2018-05-25,36.55027389526367
2018-05-29,36.40966033935547
2018-05-30,37.76887512207031
2018-05-31,37.987606048583984
2018-06-01,38.11258316040039
2018-06-04,38.05008316040039
2018-06-05,38.104774475097656
2018-06-06,38.09696578979492
2018-06-07,38.83906555175781
2018-06-08,38.51879119873047
2018-06-11,39.557716369628906
2018-06-12,38.104774475097656
2018-06-13,37.44078826904297
2018-06-14,37.90167236328125
2018-06-15,36.354976654052734
2018-06-18,37.026771545410156
2018-06-19,37.22987365722656
2018-06-20,37.90167236328125
2018-06-21,37.682952880859375
2018-06-22,38.628143310546875
2018-06-25,37.878238677978516
2018-06-26,38.2844352722168
2018-06-27,38.440670013427734
2018-06-28,39.2218132019043
2018-06-29,38.659393310546875
2018-07-02,37.70638656616211
2018-07-03,38.01102828979492
2018-07-05,37.96416091918945
2018-07-06,38.93280029296875
2018-07-09,39.5499153137207
2018-07-10,39.76082229614258
2018-07-11,39.440555572509766
2018-07-12,39.987361907958984
2018-07-13,40.823184967041016
2018-07-16,40.3701286315918
2018-07-17,40.307621002197266
2018-07-18,40.432613372802734
2018-07-19,40.85443115234375
2018-07-20,40.33106994628906
2018-07-23,40.604469299316406
2018-07-24,40.643524169921875
2018-07-25,41.08097839355469
2018-07-26,41.26063919067383
2018-07-27,40.02642059326172
2018-07-30,40.745079040527344
2018-07-31,40.60197448730469
2018-08-01,41.01538848876953
2018-08-02,41.277740478515625
2018-08-03,41.04719543457031
2018-08-06,42.048919677734375
2018-08-07,41.93761444091797
2018-08-08,42.279483795166016
2018-08-09,41.754756927490234
2018-08-10,42.91549301147461
2018-08-13,42.144317626953125
2018-08-14,42.510040283203125
2018-08-15,41.69911575317383
2018-08-16,42.072776794433594
2018-08-17,42.867794036865234
2018-08-20,43.10629653930664
2018-08-21,43.161964416503906
2018-08-22,44.2908935546875
2018-08-23,44.028533935546875
2018-08-24,44.259090423583984
2018-08-27,44.402198791503906
2018-08-28,44.10008239746094
2018-08-29,44.10803985595703
2018-08-30,43.964942932128906
2018-08-31,43.78208923339844
2018-09-04,43.241455078125
2018-09-05,43.46406555175781
2018-09-06,42.88370132446289
2018-09-07,42.91549301147461
2018-09-10,43.00294876098633
2018-09-11,43.591278076171875
2018-09-12,44.17959213256836
2018-09-13,44.13985061645508
2018-09-14,43.82978057861328
2018-09-17,43.44816970825195
2018-09-18,44.402198791503906
2018-09-19,44.521446228027344
2018-09-20,43.93313217163086
2018-09-21,43.98878860473633
2018-09-24,44.274993896484375
2018-09-25,44.61685562133789
2018-09-26,44.03648376464844
2018-09-27,44.83151626586914
2018-09-28,44.767913818359375
2018-10-01,45.78553771972656
2018-10-02,45.42777633666992
2018-10-03,46.41361618041992
2018-10-04,46.357967376708984
2018-10-05,46.516971588134766
2018-10-08,45.8968505859375
2018-10-09,46.12740707397461
2018-10-10,45.18132400512695
2018-10-11,43.95698547363281
2018-10-12,44.06032943725586
2018-10-15,44.01264190673828
2018-10-16,45.03822326660156
2018-10-17,44.9746208190918
2018-10-18,44.90306091308594
2018-10-19,44.9666633605957
2018-10-22,44.71226119995117
2018-10-23,42.93140411376953
2018-10-24,40.94383239746094
2018-10-25,41.69911575317383
2018-10-26,40.896141052246094
2018-10-29,40.562225341796875
2018-10-30,40.51365280151367
2018-10-31,41.824989318847656
2018-11-01,42.57778549194336
2018-11-02,41.525482177734375
2018-11-05,42.019256591796875
2018-11-06,41.80879592895508
2018-11-07,42.87729263305664
2018-11-08,42.28638458251953
2018-11-09,40.91838836669922
2018-11-12,40.08463668823242
2018-11-13,38.70854949951172
2018-11-14,37.785770416259766
2018-11-15,38.19048309326172
2018-11-16,38.44952392578125
2018-11-19,38.247154235839844
2018-11-20,36.304439544677734
2018-11-21,37.22723388671875
2018-11-23,35.940185546875
2018-11-26,36.442054748535156
2018-11-27,36.5149040222168
2018-11-28,36.369197845458984
2018-11-29,36.59585189819336
2018-11-30,36.12635803222656
2018-12-03,37.73719024658203
2018-12-04,36.571563720703125
2018-12-06,35.32498550415039
2018-12-07,36.06159973144531
2018-12-10,34.75837326049805
2018-12-11,34.491241455078125
2018-12-12,35.17119598388672
2018-12-13,35.80257797241211
2018-12-14,34.1674690246582
2018-12-17,33.066593170166016
2018-12-18,31.625743865966797
2018-12-19,31.609560012817383
2018-12-20,30.87293815612793
2018-12-21,29.318775177001953
2018-12-24,27.610807418823242
2018-12-26,29.513044357299805
2018-12-27,28.711671829223633
2018-12-28,28.33932113647461
2018-12-31,29.156879425048828
2019-01-02,29.73969268798828
2019-01-03,30.249652862548828
2019-01-04,31.892866134643555
2019-01-07,33.20420455932617
2019-01-08,34.56409454345703
2019-01-09,35.4464111328125
2019-01-10,34.6693229675293
2019-01-11,34.062225341796875
2019-01-14,33.91653060913086
2019-01-15,34.44268035888672
2019-01-16,34.6693229675293
2019-01-17,34.59647750854492
2019-01-18,35.211669921875
2019-01-22,34.207923889160156
2019-01-23,33.40655517578125
2019-01-24,33.39846420288086
2019-01-25,34.44268035888672
2019-01-28,34.36983108520508
2019-01-29,35.34117889404297
2019-01-30,35.696659088134766
2019-01-31,35.55611801147461
2019-02-01,36.05213928222656
2019-02-04,36.51509094238281
2019-02-05,36.30841827392578
2019-02-06,36.20921325683594
2019-02-07,35.31637954711914
2019-02-08,35.27504348754883
2019-02-11,35.13451385498047
2019-02-12,36.06867980957031
2019-02-13,36.72175598144531
2019-02-14,37.283912658691406
2019-02-15,37.62286376953125
2019-02-19,39.590389251708984
2019-02-20,37.11031723022461
2019-02-21,34.7459602355957
2019-02-22,34.62196350097656
2019-02-25,34.19208908081055
2019-02-26,33.340579986572266
2019-02-27,33.720855712890625
2019-02-28,33.26618194580078
2019-03-01,34.48969268798828
2019-03-04,34.36568069458008
2019-03-05,34.043270111083984
2019-03-06,33.299251556396484
2019-03-07,33.14216995239258
2019-03-08,32.57175827026367
2019-03-11,33.348846435546875
2019-03-12,33.563785552978516
2019-03-13,33.71259307861328
2019-03-14,33.547264099121094
2019-03-15,33.10084533691406
2019-03-18,33.68779373168945
2019-03-19,33.57206344604492
2019-03-20,34.37395095825195
2019-03-21,34.72942352294922
2019-03-22,33.671268463134766
2019-03-25,33.505924224853516
2019-03-26,33.8779296875
2019-03-27,33.71259307861328
2019-03-28,33.886207580566406
2019-03-29,34.349143981933594
2019-04-01,35.035308837890625
2019-04-02,34.9278450012207
2019-04-03,33.53899002075195
2019-04-04,33.28270721435547
2019-04-05,33.720855712890625
2019-04-08,33.340579986572266
2019-04-09,33.05951690673828
2019-04-10,32.48908233642578
2019-04-11,32.56349182128906
2019-04-12,33.15870666503906
2019-04-15,33.034706115722656
2019-04-16,32.745361328125
2019-04-17,32.546958923339844
2019-04-18,32.522151947021484
2019-04-22,33.869667053222656
2019-04-23,33.820064544677734
2019-04-24,33.62992858886719
2019-04-25,33.2579231262207
2019-04-26,33.580326080322266
2019-04-29,34.357418060302734
2019-04-30,33.934818267822266
2019-05-01,33.698158264160156
2019-05-02,33.250205993652344
2019-05-03,33.698158264160156
2019-05-06,33.765785217285156
2019-05-07,34.48420333862305
2019-05-08,33.334720611572266
2019-05-09,32.582496643066406
2019-05-10,34.17146682739258
2019-05-13,34.17991638183594
2019-05-14,34.8560905456543
2019-05-15,35.447723388671875
2019-05-16,35.718196868896484
2019-05-17,35.642112731933594
2019-05-20,34.864540100097656
2019-05-21,35.642112731933594
2019-05-22,35.22797393798828
2019-05-23,33.90101623535156
2019-05-24,34.196834564208984
2019-05-28,33.29246139526367
2019-05-29,33.05580139160156
2019-05-30,32.99664306640625
2019-05-31,32.506439208984375
2019-06-03,33.334720611572266
2019-06-04,34.45883560180664
2019-06-05,33.2586555480957
2019-06-06,33.022003173828125
2019-06-07,32.57404708862305
2019-06-10,32.5148811340332
2019-06-11,32.52333450317383
2019-06-12,31.2470760345459
2019-06-13,31.982404708862305
2019-06-14,30.9259033203125
2019-06-17,31.044218063354492
2019-06-18,31.77109718322754
2019-06-19,31.711944580078125
2019-06-20,32.590946197509766
2019-06-21,32.72618103027344
2019-06-24,31.61896324157715
2019-06-25,31.50063705444336
2019-06-26,32.34583282470703
2019-06-27,32.39654541015625
2019-06-28,33.18259048461914
2019-07-01,33.79113006591797
2019-07-02,33.07271194458008
2019-07-03,33.51221466064453
2019-07-05,34.01932907104492
2019-07-08,33.723514556884766
2019-07-09,34.24754333496094
2019-07-10,35.19416427612305
2019-07-11,35.388553619384766
2019-07-12,35.35475540161133
2019-07-15,34.79692459106445
2019-07-16,34.467288970947266
2019-07-17,33.48686218261719
2019-07-18,33.09807205200195
2019-07-19,33.56292724609375
2019-07-22,33.83338165283203
2019-07-23,33.44459915161133
2019-07-24,34.05314636230469
2019-07-25,33.99397659301758
2019-07-26,33.70660400390625
2019-07-29,33.07271194458008
2019-07-30,33.635169982910156
2019-07-31,33.669776916503906
2019-08-01,32.337181091308594
2019-08-02,32.14680862426758
2019-08-05,30.727680206298828
2019-08-06,30.762296676635742
2019-08-07,29.524879455566406
2019-08-08,31.11707305908203
2019-08-09,31.030546188354492
2019-08-12,30.649795532226562
2019-08-13,30.762296676635742
2019-08-14,29.01433753967285
2019-08-15,28.62494468688965
2019-08-16,29.490272521972656
2019-08-19,30.59787940979004
2019-08-20,30.74498748779297
2019-08-21,31.039199829101562
2019-08-22,30.476734161376953
2019-08-23,28.486492156982422
2019-08-26,28.529754638671875
2019-08-27,28.088441848754883
2019-08-28,29.490272521972656
2019-08-29,30.727680206298828
2019-08-30,31.255531311035156
2019-09-03,30.442119598388672
2019-09-04,31.41128158569336
2019-09-05,31.82663917541504
2019-09-06,32.44968032836914
2019-09-09,34.01591873168945
2019-09-10,33.86016082763672
2019-09-11,34.145721435546875
2019-09-12,33.98995590209961
2019-09-13,34.526458740234375
2019-09-16,37.442596435546875
2019-09-17,35.755218505859375
2019-09-18,36.03211975097656
2019-09-19,35.365821838378906
2019-09-20,35.859046936035156
2019-09-23,35.720611572265625
2019-09-24,34.950469970703125
2019-09-25,34.561073303222656
2019-09-26,34.413970947265625
2019-09-27,34.396663665771484
2019-09-30,34.76008987426758
2019-10-01,34.31877517700195
2019-10-02,33.6611328125
2019-10-03,34.55241394042969
2019-10-04,35.12352752685547
2019-10-07,34.1197624206543
2019-10-08,32.778499603271484
2019-10-09,33.00349044799805
2019-10-10,33.49672317504883
2019-10-11,34.145721435546875
2019-10-14,33.2717399597168
2019-10-15,33.62652587890625
2019-10-16,33.687095642089844
2019-10-17,33.7303581237793
2019-10-18,34.06783676147461
2019-10-21,34.07648849487305
2019-10-22,34.69086456298828
2019-10-23,35.09757614135742
2019-10-24,35.25333023071289
2019-10-25,35.365821838378906
2019-10-28,35.521575927734375
2019-10-29,35.547542572021484
2019-10-30,34.81201171875
2019-10-31,34.42246627807617
2019-11-01,35.511451721191406
2019-11-04,36.25514221191406
2019-11-05,35.95411682128906
2019-11-06,34.94482421875
2019-11-07,35.25469207763672
2019-11-08,35.32551956176758
2019-11-11,34.705772399902344
2019-11-12,34.36049270629883
2019-11-13,33.93551254272461
2019-11-14,33.6699104309082
2019-11-15,34.75889587402344
2019-11-18,34.55525207519531
2019-11-19,32.85538864135742
2019-11-20,33.76730728149414
2019-11-21,34.07717514038086
2019-11-22,33.227237701416016
2019-11-25,33.59907913208008
2019-11-26,32.93507766723633
2019-11-27,32.669464111328125
2019-11-29,32.34188461303711
2019-12-02,32.34188461303711
2019-12-03,31.81952476501465
2019-12-04,31.31488037109375
2019-12-05,31.182071685791016
2019-12-06,31.722137451171875
2019-12-09,32.217926025390625
2019-12-10,32.82882308959961
2019-12-11,32.634056091308594
2019-12-12,32.899658203125
2019-12-13,32.85538864135742
2019-12-16,33.209529876708984
2019-12-17,33.64335632324219
2019-12-18,34.236534118652344
2019-12-19,34.67920684814453
2019-12-20,35.16615676879883
2019-12-23,35.66196060180664
2019-12-24,35.688514709472656
2019-12-26,36.03379440307617
2019-12-27,35.95411682128906
2019-12-30,35.59111785888672
2019-12-31,36.148895263671875
2020-01-02,35.95411682128906
2020-01-03,36.52074432373047
2020-01-06,37.060813903808594
2020-01-07,37.15819549560547
2020-01-08,35.05105972290039
2020-01-09,35.7327766418457
2020-01-10,35.10417938232422
2020-01-13,35.55570983886719
2020-01-14,36.2020263671875
2020-01-15,36.148895263671875
2020-01-16,36.529598236083984
2020-01-17,36.54730987548828
2020-01-21,35.608829498291016
2020-01-22,34.83857727050781
2020-01-23,34.856285095214844
2020-01-24,34.24538803100586
2020-01-27,33.24494552612305
2020-01-28,33.873538970947266
2020-01-29,33.6876220703125
2020-01-30,33.578773498535156
2020-01-31,33.107120513916016
2020-02-03,33.16154098510742
2020-02-04,34.08671951293945
2020-02-05,34.78513717651367
2020-02-06,34.38604736328125
2020-02-07,33.81460952758789
2020-02-10,32.07307434082031
2020-02-11,32.86220932006836
2020-02-12,33.4517822265625
2020-02-13,33.11617660522461
2020-02-14,33.46086120605469
2020-02-18,33.43364715576172
2020-02-19,33.51528549194336
2020-02-20,35.78289031982422
2020-02-21,35.50170135498047
2020-02-24,34.24998474121094
2020-02-25,32.3542594909668
2020-02-26,31.510719299316406
2020-02-27,29.270309448242188
2020-02-28,29.388229370117188
2020-03-02,30.757858276367188
2020-03-03,29.995946884155273
2020-03-04,30.80321502685547
2020-03-05,29.478927612304688
2020-03-06,25.270248413085938
2020-03-09,11.90041732788086
2020-03-10,12.834672927856445
2020-03-11,13.106788635253906
2020-03-12,10.086331367492676
2020-03-13,11.319910049438477
2020-03-16,8.916243553161621
2020-03-17,6.539788246154785
2020-03-18,4.290318012237549
2020-03-19,5.796011447906494
2020-03-20,6.621422290802002
2020-03-23,6.4400129318237305
2020-03-24,7.27449369430542
2020-03-25,7.41962194442749
2020-03-26,6.938886642456055
2020-03-27,6.340238571166992
2020-03-30,5.877646446228027
2020-03-31,6.267674922943115
2020-04-01,5.342489242553711
2020-04-02,5.732518196105957
2020-04-03,5.741588592529297
2020-04-06,6.539788246154785
2020-04-07,7.129367351531982
2020-04-08,7.2472825050354
2020-04-09,7.8096489906311035
2020-04-13,7.755228519439697
2020-04-14,7.873141765594482
2020-04-15,7.2472825050354
2020-04-16,6.966098308563232
2020-04-17,7.192859172821045
2020-04-20,7.147507667541504
2020-04-21,7.111226558685303
2020-04-22,7.52846622467041
2020-04-23,8.399230003356934
2020-04-24,8.816468238830566
2020-04-27,9.10672378540039
2020-04-28,9.587455749511719
2020-04-29,11.08407974243164
2020-04-30,11.852283477783203
2020-05-01,10.800575256347656
2020-05-04,10.93775463104248
2020-05-05,11.38587474822998
2020-05-06,10.663396835327148
2020-05-07,12.272965431213379
2020-05-08,12.62048625946045
2020-05-11,12.236384391784668
2020-05-12,13.187493324279785
2020-05-13,12.876554489135742
2020-05-14,12.977151870727539
2020-05-15,13.745355606079102
2020-05-18,15.949362754821777
2020-05-19,15.29090690612793
2020-05-20,15.876203536987305
2020-05-21,15.83047866821289
2020-05-22,16.49808692932129
2020-05-26,16.717575073242188
2020-05-27,16.845611572265625
2020-05-28,16.754150390625
2020-05-29,16.36090660095215
2020-06-01,16.726720809936523
2020-06-02,17.71441078186035
2020-06-03,18.720386505126953
2020-06-04,20.037307739257812
2020-06-05,21.409099578857422
2020-06-08,23.914907455444336
2020-06-09,22.159011840820312
2020-06-10,20.960979461669922
2020-06-11,17.860733032226562
2020-06-12,17.95218276977539
2020-06-15,20.08303451538086
2020-06-16,20.878671646118164
2020-06-17,19.424571990966797
2020-06-18,19.86354637145996
2020-06-19,18.84842872619629
2020-06-22,19.077051162719727
2020-06-23,18.784406661987305
2020-06-24,17.485774993896484
2020-06-25,17.869874954223633
2020-06-26,16.626115798950195
2020-06-29,17.17483901977539
2020-06-30,18.35457420349121
2020-07-01,17.549793243408203
2020-07-02,17.440052032470703
2020-07-06,17.485774993896484
2020-07-07,17.257143020629883
2020-07-08,16.8730411529541
2020-07-09,15.793901443481445
2020-07-10,16.333471298217773
2020-07-13,15.63843059539795
2020-07-14,16.324323654174805
2020-07-15,17.440052032470703
2020-07-16,17.485774993896484
2020-07-17,16.973636627197266
2020-07-20,16.708425521850586
2020-07-21,17.97047233581543
2020-07-22,17.51321029663086
2020-07-23,17.421756744384766
2020-07-24,17.17483901977539
2020-07-27,16.58039665222168
2020-07-28,16.370054244995117
2020-07-29,17.494916915893555
2020-07-30,17.17314910888672
2020-07-31,16.8054256439209
2020-08-03,17.274282455444336
2020-08-04,18.13845443725586
2020-08-05,18.533767700195312
2020-08-06,17.79829978942871
2020-08-07,18.028139114379883
2020-08-10,18.791175842285156
2020-08-11,18.028139114379883
2020-08-12,18.405061721801758
2020-08-13,17.669593811035156
2020-08-14,18.359094619750977
2020-08-17,18.01894187927246
2020-08-18,16.970901489257812
2020-08-19,16.878963470458984
2020-08-20,17.062833786010742
2020-08-21,16.915740966796875
2020-08-24,16.823806762695312
2020-08-25,16.465267181396484
2020-08-26,15.72060775756836
2020-08-27,16.060758590698242
2020-08-28,16.336557388305664
2020-08-31,15.637866973876953
2020-09-01,15.601090431213379
2020-09-02,15.619478225708008
2020-09-03,15.132233619689941
2020-09-04,15.021913528442383
2020-09-08,14.212898254394531
2020-09-09,14.176127433776855
2020-09-10,13.698070526123047
2020-09-11,13.523398399353027
2020-09-14,14.001450538635254
2020-09-15,13.817585945129395
2020-09-16,14.847238540649414
2020-09-17,14.709338188171387
2020-09-18,14.120964050292969
2020-09-21,13.505011558532715
2020-09-22,13.413079261779785
2020-09-23,12.879864692687988
2020-09-24,12.833900451660156
2020-09-25,13.017765045166016
2020-09-28,13.468235969543457
2020-09-29,13.440657615661621
2020-09-30,12.898252487182617
2020-10-01,12.484550476074219
2020-10-02,13.155664443969727
2020-10-05,14.571438789367676
2020-10-06,14.295637130737305
2020-10-07,14.86562442779541
2020-10-08,15.72060775756836
2020-10-09,15.417227745056152
2020-10-12,15.444808959960938
2020-10-13,15.518350601196289
2020-10-14,15.932051658630371
2020-10-15,15.876895904541016
2020-10-16,15.214974403381348
2020-10-19,14.7277250289917
2020-10-20,15.417227745056152
2020-10-21,15.159811019897461
2020-10-22,15.794153213500977
2020-10-23,15.729802131652832
2020-10-26,14.764498710632324
2020-10-27,15.031105995178223
2020-10-28,14.488699913024902
2020-10-29,14.812519073486328
2020-10-30,14.849528312683105
2020-11-02,14.868030548095703
2020-11-03,15.349138259887695
2020-11-04,15.469414710998535
2020-11-05,16.413124084472656
2020-11-06,15.682212829589844
2020-11-09,18.106246948242188
2020-11-10,18.72613525390625
2020-11-11,18.72613525390625
2020-11-12,18.485576629638672
2020-11-13,18.994443893432617
2020-11-16,19.965906143188477
2020-11-17,20.955875396728516
2020-11-18,20.983631134033203
2020-11-19,21.50174903869629
2020-11-20,21.353713989257812
2020-11-23,22.908058166503906
2020-11-24,23.31514549255371
2020-11-25,23.111600875854492
2020-11-27,22.667503356933594
2020-11-30,21.742300033569336
2020-12-01,21.844072341918945
2020-12-02,22.362186431884766
2020-12-03,23.037588119506836
2020-12-04,24.536415100097656
2020-12-07,23.79625129699707
2020-12-08,24.305112838745117
2020-12-09,24.055309295654297
2020-12-10,25.961233139038086
2020-12-11,26.137020111083984
2020-12-14,25.387605667114258
2020-12-15,26.07225227355957
2020-12-16,26.164777755737305
2020-12-17,25.674421310424805
2020-12-18,24.934255599975586
2020-12-21,25.054534912109375
2020-12-22,24.66594886779785
2020-12-23,24.84173583984375
2020-12-24,24.564172744750977
2020-12-28,23.805505752563477
2020-12-29,24.166337966918945
2020-12-30,24.221845626831055
2020-12-31,24.40688705444336
2021-01-04,24.20334243774414
2021-01-05,25.702177047729492
2021-01-06,26.414583206176758
2021-01-07,28.190969467163086
2021-01-08,27.01596450805664
2021-01-11,27.02521514892578
2021-01-12,28.690582275390625
2021-01-13,28.394514083862305
2021-01-14,28.746095657348633
2021-01-15,27.783884048461914
2021-01-19,27.830142974853516
2021-01-20,27.543331146240234
2021-01-21,26.618125915527344
2021-01-22,26.618125915527344
2021-01-25,25.877960205078125
2021-01-26,25.526384353637695
2021-01-27,24.971261978149414
2021-01-28,25.95197868347168
2021-01-29,25.413440704345703
2021-02-01,25.998403549194336
2021-02-02,27.121906280517578
2021-02-03,27.883289337158203
2021-02-04,27.679018020629883
2021-02-05,28.06899070739746
2021-02-08,29.025362014770508
2021-02-09,28.14327621459961
2021-02-10,28.83036994934082
2021-02-11,28.245410919189453
2021-02-12,28.54253578186035
2021-02-16,28.821090698242188
2021-02-17,28.7746639251709
2021-02-18,27.437599182128906
2021-02-19,27.818288803100586
2021-02-22,28.198984146118164
2021-02-23,29.08107566833496
2021-02-24,30.223142623901367
2021-02-25,29.619611740112305
2021-02-26,28.718950271606445
2021-03-01,29.768177032470703
2021-03-02,29.870311737060547
2021-03-03,29.972448348999023
2021-03-04,31.01238250732422
2021-03-05,32.08017349243164
2021-03-08,31.866621017456055
2021-03-09,31.003095626831055
2021-03-10,31.940898895263672
2021-03-11,31.97803497314453
2021-03-12,32.284446716308594
2021-03-15,31.55092430114746
2021-03-16,30.585264205932617
2021-03-17,30.956674575805664
2021-03-18,30.0745792388916
2021-03-19,30.130294799804688
2021-03-22,29.72174835205078
2021-03-23,28.523962020874023
2021-03-24,28.99750518798828
2021-03-25,29.573184967041016
2021-03-26,30.130294799804688
2021-03-29,29.406051635742188
2021-03-30,29.4989070892334
2021-03-31,29.48033332824707
2021-04-01,29.805315017700195
2021-04-05,29.043933868408203
2021-04-06,28.932512283325195
2021-04-07,29.916736602783203
2021-04-08,29.257492065429688
2021-04-09,28.821090698242188
2021-04-12,29.043933868408203
2021-04-13,29.378198623657227
2021-04-14,30.492414474487305
2021-04-15,30.956674575805664
2021-04-16,30.99381446838379
2021-04-19,30.62240982055664
2021-04-20,29.926021575927734
2021-04-21,30.371706008911133
2021-04-22,30.427412033081055
2021-04-23,31.513776779174805
2021-04-26,31.745908737182617
2021-04-27,31.485919952392578
2021-04-28,32.06160354614258
2021-04-29,32.40615463256836
2021-04-30,32.3037223815918
2021-05-03,33.095245361328125
2021-05-04,33.03937530517578
2021-05-05,33.92402648925781
2021-05-06,34.60380935668945
2021-05-07,35.6002082824707
2021-05-10,35.13460159301758
2021-05-11,34.966983795166016
2021-05-12,35.15321731567383
2021-05-13,34.90179443359375
2021-05-14,35.87025833129883
2021-05-17,36.36380386352539
2021-05-18,35.87025833129883
2021-05-19,35.49776840209961
2021-05-20,35.99131774902344
2021-05-21,35.907508850097656
2021-05-24,35.99131774902344
2021-05-25,34.71555709838867
2021-05-26,35.27427673339844
2021-05-27,36.09375
2021-05-28,36.18687438964844
2021-06-01,37.1367073059082
