,ADM
2017-09-15,35.66545104980469
2017-09-18,35.868839263916016
2017-09-19,35.70612335205078
2017-09-20,35.242408752441406
2017-09-21,35.2180061340332
2017-09-22,35.29122543334961
2017-09-25,35.4457893371582
2017-09-26,35.405113220214844
2017-09-27,35.022762298583984
2017-09-28,34.77870178222656
2017-09-29,34.58344268798828
2017-10-02,34.67293930053711
2017-10-03,34.75428771972656
2017-10-04,35.00648880004883
2017-10-05,35.26681900024414
2017-10-06,34.98208236694336
2017-10-09,34.6648063659668
2017-10-10,34.99021530151367
2017-10-11,35.2180061340332
2017-10-12,35.34004211425781
2017-10-13,35.79560470581055
2017-10-16,35.55155944824219
2017-10-17,35.52714920043945
2017-10-18,35.234283447265625
2017-10-19,35.234283447265625
2017-10-20,35.38072204589844
2017-10-23,35.4457893371582
2017-10-24,35.575965881347656
2017-10-25,35.34004211425781
2017-10-26,34.99021530151367
2017-10-27,35.039031982421875
2017-10-30,34.8275032043457
2017-10-31,33.249244689941406
2017-11-01,33.04586410522461
2017-11-02,32.67163848876953
2017-11-03,32.36249542236328
2017-11-06,31.947593688964844
2017-11-07,32.16725158691406
2017-11-08,32.378753662109375
2017-11-09,32.21604919433594
2017-11-10,32.484527587890625
2017-11-13,32.3299674987793
2017-11-14,32.37062454223633
2017-11-15,31.952354431152344
2017-11-16,32.140987396240234
2017-11-17,32.32961654663086
2017-11-20,32.14919662475586
2017-11-21,32.264015197753906
2017-11-22,32.18199920654297
2017-11-24,32.09998321533203
2017-11-27,32.042579650878906
2017-11-28,32.05897903442383
2017-11-29,32.61666488647461
2017-11-30,32.70689010620117
2017-12-01,33.48602294921875
2017-12-04,33.78945541381836
2017-12-05,33.49421310424805
2017-12-06,33.80586624145508
2017-12-07,33.879669189453125
2017-12-08,34.043697357177734
2017-12-11,34.36355209350586
2017-12-12,34.25693893432617
2017-12-13,32.84629821777344
2017-12-14,32.452640533447266
2017-12-15,33.264564514160156
2017-12-18,32.98573684692383
2017-12-19,32.91191864013672
2017-12-20,32.69867706298828
2017-12-21,32.87910842895508
2017-12-22,32.961124420166016
2017-12-26,33.018531799316406
2017-12-27,33.00213623046875
2017-12-28,33.02674102783203
2017-12-29,32.870914459228516
2018-01-02,32.87910842895508
2018-01-03,32.6248664855957
2018-01-04,33.17436599731445
2018-01-05,32.95292282104492
2018-01-08,32.87910842895508
2018-01-09,32.98573684692383
2018-01-10,32.731475830078125
2018-01-11,33.264564514160156
2018-01-12,33.215370178222656
2018-01-16,33.445003509521484
2018-01-17,33.5516242980957
2018-01-18,33.19896697998047
2018-01-19,33.59263229370117
2018-01-22,35.060665130615234
2018-01-23,34.94584655761719
2018-01-24,35.13447952270508
2018-01-25,35.17547607421875
2018-01-26,35.74957275390625
2018-01-29,35.35590744018555
2018-01-30,34.83922576904297
2018-01-31,35.22469711303711
2018-02-01,34.82282638549805
2018-02-02,33.978092193603516
2018-02-05,33.29737854003906
2018-02-06,34.445560455322266
2018-02-07,34.60138702392578
2018-02-08,33.912479400634766
2018-02-09,34.02729034423828
2018-02-12,33.846866607666016
2018-02-13,33.904273986816406
2018-02-14,34.297943115234375
2018-02-15,35.42973709106445
2018-02-16,35.64875030517578
2018-02-20,35.18588638305664
2018-02-21,34.813941955566406
2018-02-22,34.51639175415039
2018-02-23,35.18588638305664
2018-02-26,34.85527801513672
2018-02-27,34.417205810546875
2018-02-28,34.318031311035156
2018-03-01,34.094844818115234
2018-03-02,34.88008117675781
2018-03-05,35.309871673583984
2018-03-06,35.64048385620117
2018-03-07,35.56610107421875
2018-03-08,35.78099822998047
2018-03-09,35.78926086425781
2018-03-12,36.805912017822266
2018-03-13,36.56621551513672
2018-03-14,36.1777458190918
2018-03-15,35.756202697753906
2018-03-16,35.9545783996582
2018-03-19,35.59090042114258
2018-03-20,35.51650619506836
2018-03-21,35.22721862792969
2018-03-22,34.6651611328125
2018-03-23,34.75608825683594
2018-03-26,35.40079879760742
2018-03-27,35.43385696411133
2018-03-28,35.376007080078125
2018-03-29,35.847129821777344
2018-04-02,34.937923431396484
2018-04-03,35.64048385620117
2018-04-04,36.28519058227539
2018-04-05,36.7232551574707
2018-04-06,36.64060974121094
2018-04-09,36.54969024658203
2018-04-10,36.483558654785156
2018-04-11,36.47529983520508
2018-04-12,37.442352294921875
2018-04-13,37.35969161987305
2018-04-16,37.58286666870117
2018-04-17,37.764705657958984
2018-04-18,37.73163986206055
2018-04-19,37.84736251831055
2018-04-20,37.607666015625
2018-04-23,37.59939956665039
2018-04-24,37.32664489746094
2018-04-25,37.88867950439453
2018-04-26,37.89695358276367
2018-04-27,38.062255859375
2018-04-30,37.50847244262695
2018-05-01,37.219181060791016
2018-05-02,36.7232551574707
2018-05-03,36.0372314453125
2018-05-04,36.25212860107422
2018-05-07,36.11161422729492
2018-05-08,36.32651138305664
2018-05-09,36.119876861572266
2018-05-10,36.28519058227539
2018-05-11,36.35131072998047
2018-05-14,36.71500015258789
2018-05-15,36.70674514770508
2018-05-16,37.07733154296875
2018-05-17,37.40213394165039
2018-05-18,37.493751525878906
2018-05-21,37.6186637878418
2018-05-22,37.40213394165039
2018-05-23,37.31052780151367
2018-05-24,37.31886672973633
2018-05-25,37.10232162475586
2018-05-29,36.46936798095703
2018-05-30,36.87746810913086
2018-05-31,36.41108322143555
2018-06-01,36.49435043334961
2018-06-04,36.71921920776367
2018-06-05,36.8358154296875
2018-06-06,37.30219650268555
2018-06-07,37.21891403198242
2018-06-08,37.3521614074707
2018-06-11,37.901824951171875
2018-06-12,37.56037139892578
2018-06-13,37.71027374267578
2018-06-14,37.67696762084961
2018-06-15,38.33489990234375
2018-06-18,38.4681510925293
2018-06-19,38.36820602416992
2018-06-20,38.45149612426758
2018-06-21,38.309913635253906
2018-06-22,38.751304626464844
2018-06-25,38.52644348144531
2018-06-26,38.50145721435547
2018-06-27,38.53477478027344
2018-06-28,38.4681510925293
2018-06-29,38.168338775634766
2018-07-02,37.66864013671875
2018-07-03,38.02675247192383
2018-07-05,38.59307098388672
2018-07-06,38.90121841430664
2018-07-09,39.36759567260742
2018-07-10,39.92559814453125
2018-07-11,39.85063171386719
2018-07-12,39.89228439331055
2018-07-13,39.61744689941406
2018-07-16,39.28431701660156
2018-07-17,39.742374420166016
2018-07-18,39.40091323852539
2018-07-19,39.3509521484375
2018-07-20,39.242679595947266
2018-07-23,39.33429718017578
2018-07-24,39.39259719848633
2018-07-25,39.34261703491211
2018-07-26,39.734046936035156
2018-07-27,39.6507568359375
2018-07-30,39.434226989746094
2018-07-31,40.19209289550781
2018-08-01,40.067176818847656
2018-08-02,41.091552734375
2018-08-03,41.59956359863281
2018-08-06,41.691184997558594
2018-08-07,41.849422454833984
2018-08-08,41.61623001098633
2018-08-09,41.84109115600586
2018-08-10,41.53294372558594
2018-08-13,41.07489013671875
2018-08-14,41.59123992919922
2018-08-15,41.4528923034668
2018-08-16,42.04821014404297
2018-08-17,42.38357925415039
2018-08-20,42.56803512573242
2018-08-21,42.54288101196289
2018-08-22,42.34164810180664
2018-08-23,42.35003662109375
2018-08-24,42.50934600830078
2018-08-27,42.5764274597168
2018-08-28,42.29973602294922
2018-08-29,42.25782012939453
2018-08-30,42.24105453491211
2018-08-31,42.25782012939453
2018-09-04,41.9895133972168
2018-09-05,41.77989196777344
2018-09-06,41.427738189697266
2018-09-07,41.343902587890625
2018-09-10,41.6708984375
2018-09-11,41.71281814575195
2018-09-12,41.830204010009766
2018-09-13,41.92243576049805
2018-09-14,41.955963134765625
2018-09-17,41.73796081542969
2018-09-18,41.603816986083984
2018-09-19,41.87211990356445
2018-09-20,42.19911575317383
2018-09-21,42.190731048583984
2018-09-24,41.603816986083984
2018-09-25,41.620582580566406
2018-09-26,41.37743377685547
2018-09-27,41.461280822753906
2018-09-28,42.1488037109375
2018-10-01,42.01466369628906
2018-10-02,42.26618957519531
2018-10-03,42.29973602294922
2018-10-04,42.30812072753906
2018-10-05,42.8195686340332
2018-10-08,43.423255920410156
2018-10-09,43.138179779052734
2018-10-10,42.039817810058594
2018-10-11,40.807289123535156
2018-10-12,40.94144821166992
2018-10-15,41.11751937866211
2018-10-16,41.335514068603516
2018-10-17,41.10913848876953
2018-10-18,41.26005172729492
2018-10-19,41.53673553466797
2018-10-22,41.008522033691406
2018-10-23,41.1342887878418
2018-10-24,40.03592300415039
2018-10-25,40.16169357299805
2018-10-26,38.95431900024414
2018-10-29,39.41546630859375
2018-10-30,40.24552917480469
2018-10-31,39.61669921875
2018-11-01,40.84922409057617
2018-11-02,40.24552917480469
2018-11-05,40.329376220703125
2018-11-06,39.683773040771484
2018-11-07,40.497066497802734
2018-11-08,40.72344970703125
2018-11-09,40.46352005004883
2018-11-12,40.195228576660156
2018-11-13,40.262298583984375
2018-11-14,39.07170867919922
2018-11-15,38.67763137817383
2018-11-16,38.887245178222656
2018-11-19,38.82855987548828
2018-11-20,38.28356170654297
2018-11-21,38.51584243774414
2018-11-23,38.17798614501953
2018-11-26,38.44826889038086
2018-11-27,38.912811279296875
2018-11-28,38.853694915771484
2018-11-29,38.887481689453125
2018-11-30,38.8705940246582
2018-12-03,39.56319808959961
2018-12-04,38.5242919921875
2018-12-06,38.456722259521484
2018-12-07,37.55293655395508
2018-12-10,37.662750244140625
2018-12-11,37.62896728515625
2018-12-12,38.16953659057617
2018-12-13,37.94993209838867
2018-12-14,37.67963409423828
2018-12-17,36.64072799682617
2018-12-18,36.18461608886719
2018-12-19,35.8129768371582
2018-12-20,34.82473373413086
2018-12-21,34.46153259277344
2018-12-24,33.46486282348633
2018-12-26,34.35173797607422
2018-12-27,34.5966796875
2018-12-28,34.44464111328125
2018-12-31,34.60512924194336
2019-01-02,34.58823776245117
2019-01-03,34.43620300292969
2019-01-04,35.23017120361328
2019-01-07,35.407535552978516
2019-01-08,36.06637191772461
2019-01-09,36.378875732421875
2019-01-10,36.63227462768555
2019-01-11,36.454898834228516
2019-01-14,36.193058013916016
2019-01-15,36.72519302368164
2019-01-16,36.573150634765625
2019-01-17,36.66606521606445
2019-01-18,37.38401794433594
2019-01-22,36.79276657104492
2019-01-23,36.91946029663086
2019-01-24,36.88567352294922
2019-01-25,36.927913665771484
2019-01-28,37.30799865722656
2019-01-29,37.34177780151367
2019-01-30,37.7472038269043
2019-01-31,37.92457962036133
2019-02-01,37.91614532470703
2019-02-04,37.57829284667969
2019-02-05,35.34842300415039
2019-02-06,35.365318298339844
2019-02-07,34.96833038330078
2019-02-08,35.272396087646484
2019-02-11,35.48356246948242
2019-02-12,35.762306213378906
2019-02-13,35.8129768371582
2019-02-14,35.677833557128906
2019-02-15,35.754486083984375
2019-02-19,35.643768310546875
2019-02-20,35.745967864990234
2019-02-21,36.256988525390625
2019-02-22,36.18885803222656
2019-02-25,36.13775634765625
2019-02-26,36.04405975341797
2019-02-27,36.2995719909668
2019-02-28,36.19736862182617
2019-03-01,36.13775634765625
2019-03-04,35.97593307495117
2019-03-05,35.98445129394531
2019-03-06,35.882240295410156
2019-03-07,35.91630172729492
2019-03-08,35.70337677001953
2019-03-11,36.4869499206543
2019-03-12,36.54656982421875
2019-03-13,36.85318374633789
2019-03-14,36.921321868896484
2019-03-15,36.776527404785156
2019-03-18,36.18034362792969
2019-03-19,36.631736755371094
2019-03-20,36.02702331542969
2019-03-21,36.521018981933594
2019-03-22,36.2995719909668
2019-03-25,36.06961441040039
2019-03-26,36.01851272583008
2019-03-27,36.18885803222656
2019-03-28,36.3847541809082
2019-03-29,36.73393630981445
2019-04-01,36.35068893432617
2019-04-02,35.99296188354492
2019-04-03,35.95888900756836
2019-04-04,36.39325714111328
2019-04-05,36.56360626220703
2019-04-08,36.69987106323242
2019-04-09,36.43585205078125
2019-04-10,36.82763671875
2019-04-11,36.870216369628906
2019-04-12,36.946868896484375
2019-04-15,36.912803649902344
2019-04-16,36.60618209838867
2019-04-17,36.65729904174805
2019-04-18,36.41881561279297
2019-04-22,36.33364486694336
2019-04-23,36.36771011352539
2019-04-24,36.43585205078125
2019-04-25,35.53303527832031
2019-04-26,34.843162536621094
2019-04-29,36.85318374633789
2019-04-30,37.98594284057617
2019-05-01,37.53453826904297
2019-05-02,37.0831298828125
2019-05-03,37.1938591003418
2019-05-06,36.69987106323242
2019-05-07,36.376220703125
2019-05-08,36.129234313964844
2019-05-09,36.24847412109375
2019-05-10,36.13775634765625
2019-05-13,34.65578079223633
2019-05-14,35.09392547607422
2019-05-15,35.20561599731445
2019-05-16,35.44614791870117
2019-05-17,34.947879791259766
2019-05-20,34.20906066894531
2019-05-21,34.51832962036133
2019-05-22,34.294979095458984
2019-05-23,33.68501663208008
2019-05-24,33.642059326171875
2019-05-28,33.14378356933594
2019-05-29,33.10942077636719
2019-05-30,33.040687561035156
2019-05-31,32.92042541503906
2019-06-03,33.4874267578125
2019-06-04,34.045841217041016
2019-06-05,33.7365608215332
2019-06-06,34.11455535888672
2019-06-07,34.00288391113281
2019-06-10,34.41524124145508
2019-06-11,34.509742736816406
2019-06-12,34.98223876953125
2019-06-13,35.23138427734375
2019-06-14,35.04237747192383
2019-06-17,34.99941635131836
2019-06-18,35.39459991455078
2019-06-19,34.97365188598633
2019-06-20,35.48051452636719
2019-06-21,35.2915153503418
2019-06-24,34.99082946777344
2019-06-25,34.72450637817383
2019-06-26,34.79325485229492
2019-06-27,34.8533821105957
2019-06-28,35.05096435546875
2019-07-01,35.56642532348633
2019-07-02,35.64374542236328
2019-07-03,35.97019958496094
2019-07-05,36.03033447265625
2019-07-08,35.944427490234375
2019-07-09,35.88429260253906
2019-07-10,35.910064697265625
2019-07-11,35.849918365478516
2019-07-12,36.013153076171875
2019-07-15,35.858516693115234
2019-07-16,35.06815719604492
2019-07-17,34.63002014160156
2019-07-18,34.50115203857422
2019-07-19,34.57846450805664
2019-07-22,34.690147399902344
2019-07-23,34.827606201171875
2019-07-24,34.8533821105957
2019-07-25,34.947879791259766
2019-07-26,34.87055969238281
2019-07-29,35.13688659667969
2019-07-30,35.17983627319336
2019-07-31,35.2915153503418
2019-08-01,35.351654052734375
2019-08-02,34.423831939697266
2019-08-05,32.45650863647461
2019-08-06,32.14723587036133
2019-08-07,32.0269660949707
2019-08-08,32.90324401855469
2019-08-09,32.95478439331055
2019-08-12,32.13005065917969
2019-08-13,32.439334869384766
2019-08-14,31.58882713317871
2019-08-15,31.580242156982422
2019-08-16,32.508060455322266
2019-08-19,32.67127990722656
2019-08-20,32.198787689208984
2019-08-21,32.68441390991211
2019-08-22,32.89254379272461
2019-08-23,32.45894241333008
2019-08-26,32.788475036621094
2019-08-27,32.45026779174805
2019-08-28,32.58034133911133
2019-08-29,32.719093322753906
2019-08-30,32.99660110473633
2019-09-03,32.944557189941406
2019-09-04,33.1613655090332
2019-09-05,33.499568939208984
2019-09-06,33.56894302368164
2019-09-09,34.40145492553711
2019-09-10,34.939109802246094
2019-09-11,35.598182678222656
2019-09-12,35.94504928588867
2019-09-13,36.10114669799805
2019-09-16,36.38731384277344
2019-09-17,36.239891052246094
2019-09-18,36.13582992553711
2019-09-19,35.46809768676758
2019-09-20,35.46809768676758
2019-09-23,35.03449630737305
2019-09-24,34.626914978027344
2019-09-25,35.10387420654297
2019-09-26,35.43340301513672
2019-09-27,35.50278091430664
2019-09-30,35.61551284790039
2019-10-01,34.97379684448242
2019-10-02,34.44481658935547
2019-10-03,34.2800407409668
2019-10-04,34.991146087646484
2019-10-07,34.496829986572266
2019-10-08,33.30011749267578
2019-10-09,33.759735107421875
2019-10-10,34.48816680908203
2019-10-11,35.08653259277344
2019-10-14,34.861061096191406
2019-10-15,34.97379684448242
2019-10-16,34.42746353149414
2019-10-17,34.55754089355469
2019-10-18,34.37543487548828
2019-10-21,35.03449630737305
2019-10-22,35.173248291015625
2019-10-23,35.3206672668457
2019-10-24,35.15589904785156
2019-10-25,35.563480377197266
2019-10-28,35.814971923828125
2019-10-29,35.9970703125
2019-10-30,35.14723205566406
2019-10-31,36.45668411254883
2019-11-01,36.794891357421875
2019-11-04,37.341224670410156
2019-11-05,37.2631721496582
2019-11-06,37.18512725830078
2019-11-07,37.75747299194336
2019-11-08,37.55801773071289
2019-11-11,37.748802185058594
2019-11-12,37.49732208251953
2019-11-13,37.133094787597656
2019-11-14,37.098411560058594
2019-11-15,37.17646026611328
2019-11-18,37.15044021606445
2019-11-19,37.35857009887695
2019-11-20,37.15747833251953
2019-11-21,37.437252044677734
2019-11-22,37.34982681274414
2019-11-25,37.66456985473633
2019-11-26,37.37604904174805
2019-11-27,37.54216766357422
2019-11-29,37.53342056274414
2019-12-02,37.848167419433594
2019-12-03,37.52467727661133
2019-12-04,37.53342056274414
2019-12-05,37.725772857666016
2019-12-06,38.39023208618164
2019-12-09,38.53011703491211
2019-12-10,38.46892547607422
2019-12-11,38.67000198364258
2019-12-12,39.2645263671875
2019-12-13,39.51806640625
2019-12-16,40.200016021728516
2019-12-17,40.4011116027832
2019-12-18,39.614253997802734
2019-12-19,39.90276336669922
2019-12-20,40.033905029296875
2019-12-23,40.2349967956543
2019-12-24,40.28745651245117
2019-12-26,40.392364501953125
2019-12-27,40.47979736328125
2019-12-30,40.32242202758789
2019-12-31,40.52350616455078
2020-01-02,40.313682556152344
2020-01-03,40.2349967956543
2020-01-06,39.92024612426758
2020-01-07,39.43938446044922
2020-01-08,39.00224304199219
2020-01-09,38.600067138671875
2020-01-10,38.42519760131836
2020-01-13,38.836116790771484
2020-01-14,38.906070709228516
2020-01-15,38.809898376464844
2020-01-16,39.64047622680664
2020-01-17,39.561790466308594
2020-01-21,39.44812774658203
2020-01-22,39.282012939453125
2020-01-23,39.31698989868164
2020-01-24,38.7312126159668
2020-01-27,38.05800247192383
2020-01-28,38.39897918701172
2020-01-29,38.189144134521484
2020-01-30,40.04265594482422
2020-01-31,39.13338088989258
2020-02-03,39.3082389831543
2020-02-04,39.66669845581055
2020-02-05,40.27870559692383
2020-02-06,40.200016021728516
2020-02-07,39.963958740234375
2020-02-10,39.9377326965332
2020-02-11,40.32242202758789
2020-02-12,40.19023895263672
2020-02-13,39.890647888183594
2020-02-14,39.4500617980957
2020-02-18,39.16808319091797
2020-02-19,38.74512481689453
2020-02-20,38.97422409057617
2020-02-21,38.68344497680664
2020-02-24,37.731773376464844
2020-02-25,35.62577819824219
2020-02-26,35.132320404052734
2020-02-27,33.149681091308594
2020-02-28,33.176116943359375
2020-03-02,34.22470474243164
2020-03-03,33.537410736083984
2020-03-04,34.69173812866211
2020-03-05,33.77532196044922
2020-03-06,33.16730880737305
2020-03-09,31.10536003112793
2020-03-10,32.7090950012207
2020-03-11,30.902694702148438
2020-03-12,27.792163848876953
2020-03-13,30.523792266845703
2020-03-16,28.796695709228516
2020-03-17,31.07012176513672
2020-03-18,29.096298217773438
2020-03-19,29.4840087890625
2020-03-20,26.972671508789062
2020-03-23,25.8271484375
2020-03-24,28.47947120666504
2020-03-25,28.814319610595703
2020-03-26,30.36518096923828
2020-03-27,29.519258499145508
2020-03-30,31.572383880615234
2020-03-31,30.99962043762207
2020-04-01,29.84528923034668
2020-04-02,30.250633239746094
2020-04-03,30.53260040283203
2020-04-06,31.5283260345459
2020-04-07,31.704559326171875
2020-04-08,32.1451416015625
2020-04-09,33.11443328857422
2020-04-13,31.78386688232422
2020-04-14,32.8148307800293
2020-04-15,31.27279281616211
2020-04-16,31.42258644104004
2020-04-17,32.77077865600586
2020-04-20,32.02177810668945
2020-04-21,30.841020584106445
2020-04-22,31.193485260009766
2020-04-23,31.49307632446289
2020-04-24,31.713369369506836
2020-04-27,32.19801712036133
2020-04-28,32.753150939941406
2020-04-29,33.84580993652344
2020-04-30,32.726715087890625
2020-05-01,30.94675064086914
2020-05-04,30.629533767700195
2020-05-05,30.805768966674805
2020-05-06,30.31230926513672
2020-05-07,30.629533767700195
2020-05-08,32.06583786010742
2020-05-11,31.21991539001465
2020-05-12,30.611915588378906
2020-05-13,29.818857192993164
2020-05-14,30.1008243560791
2020-05-15,30.065580368041992
2020-05-18,31.545944213867188
2020-05-19,30.99407386779785
2020-05-20,31.46584129333496
2020-05-21,31.261112213134766
2020-05-22,31.492542266845703
2020-05-26,33.05025100708008
2020-05-27,34.71478271484375
2020-05-28,34.71478271484375
2020-05-29,34.99073028564453
2020-06-01,34.61687088012695
2020-06-02,35.31117630004883
2020-06-03,36.05887222290039
2020-06-04,36.61964797973633
2020-06-05,37.84801483154297
2020-06-08,38.177364349365234
2020-06-09,37.72340774536133
2020-06-10,36.797672271728516
2020-06-11,34.35873031616211
2020-06-12,35.09754180908203
2020-06-15,35.159847259521484
2020-06-16,36.27250289916992
2020-06-17,36.02326583862305
2020-06-18,36.12117385864258
2020-06-19,35.818538665771484
2020-06-22,35.60491180419922
2020-06-23,35.54259490966797
2020-06-24,34.9996223449707
2020-06-25,35.56041717529297
2020-06-26,34.6524772644043
2020-06-29,35.30227279663086
2020-06-30,35.51590347290039
2020-07-01,35.07973098754883
2020-07-02,35.2132568359375
2020-07-06,35.31117630004883
2020-07-07,34.91061782836914
2020-07-08,34.429954528808594
2020-07-09,33.655540466308594
2020-07-10,35.05303192138672
2020-07-13,35.391273498535156
2020-07-14,35.99656295776367
2020-07-15,36.40602493286133
2020-07-16,36.459434509277344
2020-07-17,36.64635467529297
2020-07-20,35.800743103027344
2020-07-21,36.37041473388672
2020-07-22,36.637451171875
2020-07-23,37.616580963134766
2020-07-24,37.46527099609375
2020-07-27,37.50086975097656
2020-07-28,37.91033172607422
2020-07-29,38.204071044921875
2020-07-30,38.59572219848633
2020-07-31,38.123966217041016
2020-08-03,38.21297836303711
2020-08-04,38.02604675292969
2020-08-05,38.577919006347656
2020-08-06,38.76484680175781
2020-08-07,39.192108154296875
2020-08-10,39.6015625
2020-08-11,39.51254653930664
2020-08-12,39.56595993041992
2020-08-13,39.548152923583984
2020-08-14,39.690574645996094
2020-08-17,39.51254653930664
2020-08-18,39.763824462890625
2020-08-19,39.53947448730469
2020-08-20,39.027957916259766
2020-08-21,39.117698669433594
2020-08-24,39.889461517333984
2020-08-25,39.754852294921875
2020-08-26,39.9163818359375
2020-08-27,40.13175582885742
2020-08-28,40.29328918457031
2020-08-31,40.16765213012695
2020-09-01,40.50865936279297
2020-09-02,41.04710388183594
2020-09-03,41.109920501708984
2020-09-04,41.72014617919922
2020-09-08,40.5804557800293
2020-09-09,41.32529067993164
2020-09-10,41.298370361328125
2020-09-11,42.0791130065918
2020-09-14,42.626522064208984
2020-09-15,42.599609375
2020-09-16,42.77010726928711
2020-09-17,42.868831634521484
2020-09-18,42.752159118652344
2020-09-21,41.738094329833984
2020-09-22,42.177818298339844
2020-09-23,40.52660369873047
2020-09-24,40.8048095703125
2020-09-25,41.35221481323242
2020-09-28,41.72911834716797
2020-09-29,41.26247787475586
2020-09-30,41.72014617919922
2020-10-01,41.818870544433594
2020-10-02,41.94449996948242
2020-10-05,42.87778854370117
2020-10-06,42.71626281738281
2020-10-07,43.35342025756836
2020-10-08,43.83802032470703
2020-10-09,43.94570541381836
2020-10-12,44.861053466796875
2020-10-13,43.820068359375
2020-10-14,43.83802032470703
2020-10-15,44.816184997558594
2020-10-16,44.681575775146484
2020-10-19,45.14822006225586
2020-10-20,45.65077209472656
2020-10-21,45.596927642822266
2020-10-22,46.377662658691406
2020-10-23,46.54817199707031
2020-10-26,45.93793487548828
2020-10-27,45.19309997558594
2020-10-28,44.43928146362305
2020-10-29,44.798240661621094
2020-10-30,41.49580383300781
2020-11-02,43.577762603759766
2020-11-03,42.98549270629883
2020-11-04,41.738094329833984
2020-11-05,42.99446487426758
2020-11-06,43.317527770996094
2020-11-09,44.23287582397461
2020-11-10,45.00463104248047
2020-11-11,44.95079803466797
2020-11-12,44.26877212524414
2020-11-13,44.744388580322266
2020-11-16,45.23795700073242
2020-11-17,45.01361083984375
2020-11-18,44.5345573425293
2020-11-19,44.21818161010742
2020-11-20,43.93799591064453
2020-11-23,44.1187744140625
2020-11-24,45.7005729675293
2020-11-25,45.64634323120117
2020-11-27,45.60113525390625
2020-11-30,44.98649215698242
2020-12-01,45.29381561279297
2020-12-02,44.7334098815918
2020-12-03,45.02265548706055
2020-12-04,45.70960998535156
2020-12-07,45.23054504394531
2020-12-08,45.519798278808594
2020-12-09,45.049774169921875
2020-12-10,44.47127914428711
2020-12-11,45.02265548706055
2020-12-14,44.01029968261719
2020-12-15,44.80572509765625
2020-12-16,44.47127914428711
2020-12-17,44.63398361206055
2020-12-18,44.905147552490234
2020-12-21,44.624935150146484
2020-12-22,44.04645538330078
2020-12-23,44.60686492919922
2020-12-24,44.68821334838867
2020-12-28,44.9232292175293
2020-12-29,44.6972541809082
2020-12-30,45.113040924072266
2020-12-31,45.56498336791992
2021-01-04,45.076881408691406
2021-01-05,45.95365524291992
2021-01-06,47.81566619873047
2021-01-07,47.39084243774414
2021-01-08,47.51738357543945
2021-01-11,47.0383186340332
2021-01-12,46.4598388671875
2021-01-13,46.794273376464844
2021-01-14,47.788543701171875
2021-01-15,47.18294906616211
2021-01-19,47.996437072753906
2021-01-20,48.35799789428711
2021-01-21,47.71624755859375
2021-01-22,47.74335479736328
2021-01-25,47.98740005493164
2021-01-26,47.16486740112305
2021-01-27,44.81476593017578
2021-01-28,46.10731506347656
2021-01-29,45.20343017578125
2021-02-01,45.62826156616211
2021-02-02,46.044036865234375
2021-02-03,46.49599075317383
2021-02-04,47.47218322753906
2021-02-05,48.17721939086914
2021-02-08,48.83256912231445
2021-02-09,49.58803939819336
2021-02-10,49.56984329223633
2021-02-11,49.98853302001953
2021-02-12,50.716697692871094
2021-02-16,51.01707077026367
2021-02-17,50.898738861083984
2021-02-18,50.80772018432617
2021-02-19,51.080780029296875
2021-02-22,51.74522399902344
2021-02-23,51.899967193603516
2021-02-24,53.228858947753906
2021-02-25,52.20033645629883
2021-02-26,51.499473571777344
2021-03-01,52.15482711791992
2021-03-02,52.218544006347656
2021-03-03,51.99099349975586
2021-03-04,50.507362365722656
2021-03-05,52.418785095214844
2021-03-08,52.57352066040039
2021-03-09,52.782875061035156
2021-03-10,53.146949768066406
2021-03-11,53.3289909362793
2021-03-12,53.0195198059082
2021-03-15,53.06502914428711
2021-03-16,52.59172821044922
2021-03-17,52.51890182495117
2021-03-18,52.43699645996094
2021-03-19,51.727027893066406
2021-03-22,51.362945556640625
2021-03-23,50.57106399536133
2021-03-24,50.898738861083984
2021-03-25,51.77253723144531
2021-03-26,52.71004867553711
2021-03-29,51.96368408203125
2021-03-30,52.70094680786133
2021-03-31,51.88176727294922
2021-04-01,52.473392486572266
2021-04-05,52.355072021484375
2021-04-06,52.82837677001953
2021-04-07,52.646331787109375
2021-04-08,52.91938781738281
2021-04-09,53.28348159790039
2021-04-12,53.3289909362793
2021-04-13,52.70094680786133
2021-04-14,53.292579650878906
2021-04-15,53.40180587768555
2021-04-16,54.11176681518555
2021-04-19,53.96613311767578
2021-04-20,53.43821334838867
2021-04-21,54.457637786865234
2021-04-22,53.58384704589844
2021-04-23,54.07535934448242
2021-04-26,54.59417724609375
2021-04-27,56.268959045410156
2021-04-28,57.43401336669922
2021-04-29,57.852718353271484
2021-04-30,57.461334228515625
2021-05-03,58.82663345336914
2021-05-04,59.25442886352539
2021-05-05,60.25566101074219
2021-05-06,60.70166015625
2021-05-07,61.002017974853516
2021-05-10,61.557247161865234
2021-05-11,60.88370132446289
2021-05-12,60.52872085571289
2021-05-13,61.111244201660156
2021-05-14,61.584571838378906
2021-05-17,61.566368103027344
2021-05-18,61.34670639038086
2021-05-19,60.79759216308594
2021-05-20,60.53216552734375
2021-05-21,61.30095291137695
2021-05-24,60.971473693847656
2021-05-25,60.94400405883789
2021-05-26,60.85248947143555
2021-05-27,60.953163146972656
2021-05-28,60.88909912109375
2021-06-01,62.16123962402344
2021-06-02,62.16123962402344
