,EXR
2018-02-23,67.37399291992188
2018-02-26,67.42066955566406
2018-02-27,66.03584289550781
2018-02-28,66.16812133789062
2018-03-01,66.79827880859375
2018-03-02,66.16812133789062
2018-03-05,67.07837677001953
2018-03-06,67.1017074584961
2018-03-07,67.05501556396484
2018-03-08,67.7240982055664
2018-03-09,68.6109848022461
2018-03-12,68.12085723876953
2018-03-13,68.39317321777344
2018-03-14,67.63175964355469
2018-03-15,67.68671417236328
2018-03-16,67.49046325683594
2018-03-19,66.79969024658203
2018-03-20,67.12937927246094
2018-03-21,66.87034606933594
2018-03-22,66.1795883178711
2018-03-23,65.13560485839844
2018-03-26,66.21884155273438
2018-03-27,67.1529312133789
2018-03-28,68.57371520996094
2018-03-29,68.57371520996094
2018-04-02,67.3177719116211
2018-04-03,67.86723327636719
2018-04-04,68.84058380126953
2018-04-05,68.90337371826172
2018-04-06,68.14983367919922
2018-04-09,68.1890640258789
2018-04-10,68.74639892578125
2018-04-11,68.66790008544922
2018-04-12,67.10584259033203
2018-04-13,68.3539047241211
2018-04-16,68.56586456298828
2018-04-17,69.96305847167969
2018-04-18,70.30059814453125
2018-04-19,68.6051025390625
2018-04-20,67.57681274414062
2018-04-23,67.43550872802734
2018-04-24,68.05564880371094
2018-04-25,67.72594451904297
2018-04-26,69.44499969482422
2018-04-27,70.46544647216797
2018-04-30,70.32415771484375
2018-05-01,70.96781921386719
2018-05-02,70.30059814453125
2018-05-03,72.0118179321289
2018-05-04,72.36505126953125
2018-05-07,73.34622955322266
2018-05-08,73.41687774658203
2018-05-09,74.0291519165039
2018-05-10,74.69636535644531
2018-05-11,74.76702117919922
2018-05-14,74.05268096923828
2018-05-15,72.62407684326172
2018-05-16,72.36505126953125
2018-05-17,72.23157501220703
2018-05-18,72.20020294189453
2018-05-21,72.98513793945312
2018-05-22,72.67118072509766
2018-05-23,73.58171844482422
2018-05-24,74.64926147460938
2018-05-25,74.6884994506836
2018-05-29,75.08100891113281
2018-05-30,76.0936050415039
2018-05-31,75.5519790649414
2018-06-01,75.83453369140625
2018-06-04,77.57714080810547
2018-06-05,76.66661071777344
2018-06-06,76.52530670166016
2018-06-07,76.71369934082031
2018-06-08,76.94132995605469
2018-06-11,76.81572723388672
2018-06-12,77.26316833496094
2018-06-13,76.10929107666016
2018-06-14,77.24180603027344
2018-06-15,76.5923843383789
2018-06-18,76.9646224975586
2018-06-19,77.09133911132812
2018-06-20,77.77242279052734
2018-06-21,78.9524917602539
2018-06-22,78.6198501586914
2018-06-25,79.2059097290039
2018-06-26,79.95829010009766
2018-06-27,78.9207992553711
2018-06-28,79.27719116210938
2018-06-29,79.04752349853516
2018-07-02,78.28722381591797
2018-07-03,78.62777709960938
2018-07-05,79.72863006591797
2018-07-06,79.7999038696289
2018-07-09,78.65155792236328
2018-07-10,78.58818054199219
2018-07-11,78.31891632080078
2018-07-12,78.13675689697266
2018-07-13,76.67157745361328
2018-07-16,76.5923843383789
2018-07-17,74.98466491699219
2018-07-18,74.7550048828125
2018-07-19,75.33313751220703
2018-07-20,74.89754486083984
2018-07-23,74.4302749633789
2018-07-24,74.13725280761719
2018-07-25,74.64410400390625
2018-07-26,75.00047302246094
2018-07-27,73.57491302490234
2018-07-30,74.05803680419922
2018-07-31,74.42236328125
2018-08-01,73.36109924316406
2018-08-02,72.03056335449219
2018-08-03,73.02054595947266
2018-08-06,73.98677062988281
2018-08-07,74.1689224243164
2018-08-08,74.11349487304688
2018-08-09,73.89173889160156
2018-08-10,73.57491302490234
2018-08-13,73.4957275390625
2018-08-14,73.3056640625
2018-08-15,73.61454772949219
2018-08-16,74.65995025634766
2018-08-17,75.38066101074219
2018-08-20,75.15097045898438
2018-08-21,74.1689224243164
2018-08-22,72.60078430175781
2018-08-23,72.47408294677734
2018-08-24,73.28190612792969
2018-08-27,72.57705688476562
2018-08-28,73.15520477294922
2018-08-29,72.90176391601562
2018-08-30,72.7354507446289
2018-08-31,73.02847290039062
2018-09-04,72.782958984375
2018-09-05,73.16310119628906
2018-09-06,73.4244384765625
2018-09-07,71.38114929199219
2018-09-10,71.9989242553711
2018-09-11,71.5553970336914
2018-09-12,71.57122039794922
2018-09-13,71.98701477050781
2018-09-14,70.69168853759766
2018-09-17,71.41931915283203
2018-09-18,70.29988098144531
2018-09-19,69.43634033203125
2018-09-20,69.86810302734375
2018-09-21,70.11597442626953
2018-09-24,69.5882339477539
2018-09-25,69.48430633544922
2018-09-26,69.10848236083984
2018-09-27,68.38886260986328
2018-09-28,69.27642059326172
2018-10-01,68.55679321289062
2018-10-02,68.61273956298828
2018-10-03,67.96507263183594
2018-10-04,67.81315612792969
2018-10-05,68.21294403076172
2018-10-08,68.7966537475586
2018-10-09,69.64423370361328
2018-10-10,69.0205307006836
2018-10-11,67.65324401855469
2018-10-12,67.85314178466797
2018-10-15,68.38886260986328
2018-10-16,69.36436462402344
2018-10-17,68.8126449584961
2018-10-18,69.0605239868164
2018-10-19,69.70819091796875
2018-10-22,68.7087173461914
2018-10-23,69.1164779663086
2018-10-24,70.15593719482422
2018-10-25,70.57974243164062
2018-10-26,70.11597442626953
2018-10-29,72.44278717041016
2018-10-30,72.7386245727539
2018-10-31,72.0110092163086
2018-11-01,72.26689147949219
2018-11-02,69.74018096923828
2018-11-05,71.05950927734375
2018-11-06,70.92356872558594
2018-11-07,71.58721160888672
2018-11-08,72.18692779541016
2018-11-09,72.56271362304688
2018-11-12,73.06645202636719
2018-11-13,73.38629913330078
2018-11-14,74.36182403564453
2018-11-15,74.2498550415039
2018-11-16,75.91301727294922
2018-11-19,76.28079986572266
2018-11-20,75.5611801147461
2018-11-21,74.2738265991211
2018-11-23,74.43376159667969
2018-11-26,74.05793762207031
2018-11-27,74.5536880493164
2018-11-28,74.99346923828125
2018-11-29,75.47322845458984
2018-11-30,76.74457550048828
2018-12-03,77.56815338134766
2018-12-04,77.4802017211914
2018-12-06,79.81499481201172
2018-12-07,78.91946411132812
2018-12-10,78.10387420654297
2018-12-11,78.60762786865234
2018-12-12,77.8000259399414
2018-12-13,78.5744857788086
2018-12-14,78.50994873046875
2018-12-17,75.18624114990234
2018-12-18,75.59766387939453
2018-12-19,75.65415954589844
2018-12-20,75.05719757080078
2018-12-21,74.68609619140625
2018-12-24,71.475341796875
2018-12-26,72.85482788085938
2018-12-27,73.16947174072266
2018-12-28,72.57247161865234
2018-12-31,72.99198913574219
2019-01-02,70.53955078125
2019-01-03,71.36241912841797
2019-01-04,70.86225128173828
2019-01-07,70.74929809570312
2019-01-08,71.8706283569336
2019-01-09,71.40274047851562
2019-01-10,72.58055877685547
2019-01-11,72.38694763183594
2019-01-14,72.62895965576172
2019-01-15,73.8793716430664
2019-01-16,74.22626495361328
2019-01-17,74.33111572265625
2019-01-18,74.48442077636719
2019-01-22,74.50053405761719
2019-01-23,74.32306671142578
2019-01-24,74.2424087524414
2019-01-25,75.1458969116211
2019-01-28,76.45280456542969
2019-01-29,77.8887710571289
2019-01-30,78.67935943603516
2019-01-31,79.55059814453125
2019-02-01,78.75194549560547
2019-02-04,79.06657409667969
2019-02-05,79.08270263671875
2019-02-06,79.26019287109375
2019-02-07,80.34925079345703
2019-02-08,80.97850799560547
2019-02-11,80.63967895507812
2019-02-12,79.865234375
2019-02-13,80.12338256835938
2019-02-14,79.8490982055664
2019-02-15,80.44607543945312
2019-02-19,79.9539794921875
2019-02-20,77.4450912475586
2019-02-21,74.44407653808594
2019-02-22,76.28338623046875
2019-02-25,75.41214752197266
2019-02-26,75.42020416259766
2019-02-27,76.12205505371094
2019-02-28,77.39667510986328
2019-03-01,77.10626220703125
2019-03-04,77.68708038330078
2019-03-05,78.89716339111328
2019-03-06,78.45347595214844
2019-03-07,78.19532775878906
2019-03-08,78.30018615722656
2019-03-11,79.77648162841797
2019-03-12,80.38151550292969
2019-03-13,80.7929458618164
2019-03-14,81.411376953125
2019-03-15,81.19168090820312
2019-03-18,80.67903900146484
2019-03-19,80.50003051757812
2019-03-20,80.77669525146484
2019-03-21,81.9077377319336
2019-03-22,81.86707305908203
2019-03-25,82.46104431152344
2019-03-26,82.82720947265625
2019-03-27,82.30644226074219
2019-03-28,83.61650848388672
2019-03-29,82.92486572265625
2019-04-01,82.33087921142578
2019-04-02,83.07132720947266
2019-04-03,83.1527328491211
2019-04-04,82.11929321289062
2019-04-05,82.7051773071289
2019-04-08,81.47648620605469
2019-04-09,82.17626190185547
2019-04-10,82.98997497558594
2019-04-11,82.6726303100586
2019-04-12,83.1527328491211
2019-04-15,82.73771667480469
2019-04-16,81.39511108398438
2019-04-17,81.1998291015625
2019-04-18,81.9402847290039
2019-04-22,80.75227355957031
2019-04-23,81.44392395019531
2019-04-24,82.8434829711914
2019-04-25,83.03067779541016
2019-04-26,84.26748657226562
2019-04-29,83.52700805664062
2019-04-30,84.3732681274414
2019-05-01,86.24478149414062
2019-05-02,86.62723541259766
2019-05-03,86.48076629638672
2019-05-06,86.45635986328125
2019-05-07,84.75569915771484
2019-05-08,84.16170501708984
2019-05-09,84.45463562011719
2019-05-10,86.15528106689453
2019-05-13,87.57113647460938
2019-05-14,86.76555633544922
2019-05-15,86.6842041015625
2019-05-16,86.45635986328125
2019-05-17,86.24478149414062
2019-05-20,86.14715576171875
2019-05-21,86.66792297363281
2019-05-22,86.45635986328125
2019-05-23,86.81440734863281
2019-05-24,87.05037689208984
2019-05-28,85.68333435058594
2019-05-29,85.25206756591797
2019-05-30,85.97626495361328
2019-05-31,87.19683074951172
2019-06-03,87.10731506347656
2019-06-04,86.55400848388672
2019-06-05,89.28804779052734
2019-06-06,88.6208267211914
2019-06-07,89.08463287353516
2019-06-10,88.79170227050781
2019-06-11,88.7835464477539
2019-06-12,88.55571746826172
2019-06-13,88.65418243408203
2019-06-14,88.66236877441406
2019-06-17,89.2367172241211
2019-06-18,88.90034484863281
2019-06-19,89.50749206542969
2019-06-20,89.4992904663086
2019-06-21,88.39984893798828
2019-06-24,87.98139190673828
2019-06-25,87.29216766357422
2019-06-26,86.20092010498047
2019-06-27,86.65219116210938
2019-06-28,87.05422973632812
2019-07-01,86.73424530029297
2019-07-02,88.0470199584961
2019-07-03,89.02342224121094
2019-07-05,89.02342224121094
2019-07-08,89.77824401855469
2019-07-09,90.7136001586914
2019-07-10,91.43566131591797
2019-07-11,90.7464370727539
2019-07-12,90.95976257324219
2019-07-15,91.88690185546875
2019-07-16,91.40283966064453
2019-07-17,91.35359191894531
2019-07-18,91.14846801757812
2019-07-19,89.17930603027344
2019-07-22,89.17930603027344
2019-07-23,90.25413513183594
2019-07-24,90.1064453125
2019-07-25,90.21312713623047
2019-07-26,90.46746826171875
2019-07-29,91.41104888916016
2019-07-30,91.81306457519531
2019-07-31,92.21509552001953
2019-08-01,93.6592025756836
2019-08-02,94.20072174072266
2019-08-05,93.63458251953125
2019-08-06,94.56172943115234
2019-08-07,95.98118591308594
2019-08-08,97.40061950683594
2019-08-09,97.34320831298828
2019-08-12,97.72061920166016
2019-08-13,97.64676666259766
2019-08-14,96.7934799194336
2019-08-15,99.11547088623047
2019-08-16,98.9677734375
2019-08-19,99.86210632324219
2019-08-20,99.2467269897461
2019-08-21,99.0908432006836
2019-08-22,99.58314514160156
2019-08-23,99.27954864501953
2019-08-26,99.70621490478516
2019-08-27,99.46827697753906
2019-08-28,99.27954864501953
2019-08-29,99.45185089111328
2019-08-30,100.0344009399414
2019-09-03,100.47747802734375
2019-09-04,101.3471908569336
2019-09-05,99.44366455078125
2019-09-06,98.24574279785156
2019-09-09,97.0478286743164
2019-09-10,94.99658203125
2019-09-11,95.62017822265625
2019-09-12,95.99758911132812
2019-09-13,96.01411437988281
2019-09-16,96.84098052978516
2019-09-17,97.33709716796875
2019-09-18,96.6011962890625
2019-09-19,96.61772918701172
2019-09-20,95.89838409423828
2019-09-23,95.69994354248047
2019-09-24,96.19602966308594
2019-09-25,96.79964447021484
2019-09-26,97.55208587646484
2019-09-27,96.48542785644531
2019-09-30,96.59293365478516
2019-10-01,95.64205932617188
2019-10-02,95.25341033935547
2019-10-03,96.45235443115234
2019-10-04,97.11384582519531
2019-10-07,96.53504180908203
2019-10-08,96.75828552246094
2019-10-09,96.62601470947266
2019-10-10,96.14642333984375
2019-10-11,95.64205932617188
2019-10-14,95.28648376464844
2019-10-15,95.08806610107422
2019-10-16,95.22862243652344
2019-10-17,94.5092544555664
2019-10-18,94.45964050292969
2019-10-21,95.61723327636719
2019-10-22,95.26997375488281
2019-10-23,95.65031433105469
2019-10-24,95.5428237915039
2019-10-25,92.79768371582031
2019-10-28,92.66537475585938
2019-10-29,93.21110534667969
2019-10-30,91.6566162109375
2019-10-31,92.83073425292969
2019-11-01,91.96255493164062
2019-11-04,90.13522338867188
2019-11-05,88.56420135498047
2019-11-06,90.04425048828125
2019-11-07,89.2752685546875
2019-11-08,87.88615417480469
2019-11-11,87.36524963378906
2019-11-12,86.38128662109375
2019-11-13,87.11719512939453
2019-11-14,88.56420135498047
2019-11-15,88.63859558105469
2019-11-18,88.059814453125
2019-11-19,88.30787658691406
2019-11-20,88.44843292236328
2019-11-21,87.34870147705078
2019-11-22,87.3156509399414
2019-11-25,86.86913299560547
2019-11-26,88.4732437133789
2019-11-27,87.82002258300781
2019-11-29,87.6877212524414
2019-12-02,86.49706268310547
2019-12-03,87.84483337402344
2019-12-04,88.01847076416016
2019-12-05,88.53939819335938
2019-12-06,88.88665771484375
2019-12-09,88.16728210449219
2019-12-10,87.16679382324219
2019-12-11,86.78645324707031
2019-12-12,84.6697006225586
2019-12-13,85.32872009277344
2019-12-16,86.12117767333984
2019-12-17,85.66239166259766
2019-12-18,86.34642028808594
2019-12-19,86.63005065917969
2019-12-20,87.1472396850586
2019-12-23,86.58833312988281
2019-12-24,87.0888442993164
2019-12-26,87.25567626953125
2019-12-27,87.18060302734375
2019-12-30,87.02210235595703
2019-12-31,88.1065444946289
2020-01-02,87.36410522460938
2020-01-03,88.8573226928711
2020-01-06,88.7989273071289
2020-01-07,88.39851379394531
2020-01-08,88.57368469238281
2020-01-09,88.32342529296875
2020-01-10,89.90003967285156
2020-01-13,90.1920166015625
2020-01-14,90.38388061523438
2020-01-15,91.41824340820312
2020-01-16,92.51939392089844
2020-01-17,93.06159210205078
2020-01-21,94.05429077148438
2020-01-22,91.51836395263672
2020-01-23,92.22740936279297
2020-01-24,92.53606414794922
2020-01-27,92.59445190429688
2020-01-28,92.19403839111328
2020-01-29,91.30148315429688
2020-01-30,92.2441177368164
2020-01-31,92.32752227783203
2020-02-03,91.40992736816406
2020-02-04,91.93545532226562
2020-02-05,91.31817626953125
2020-02-06,91.77696990966797
2020-02-07,91.93545532226562
2020-02-10,92.8030014038086
2020-02-11,93.05326843261719
2020-02-12,93.56212615966797
2020-02-13,94.29621124267578
2020-02-14,96.28988647460938
2020-02-18,96.26488494873047
2020-02-19,89.65812683105469
2020-02-20,89.51630401611328
2020-02-21,91.0929183959961
2020-02-24,90.767578125
2020-02-25,89.25773620605469
2020-02-26,89.80829620361328
2020-02-27,83.9940185546875
2020-02-28,83.71873474121094
2020-03-02,87.92302703857422
2020-03-03,88.13157653808594
2020-03-04,91.58512115478516
2020-03-05,92.22740936279297
2020-03-06,91.77696990966797
2020-03-09,88.34011840820312
2020-03-10,89.7415542602539
2020-03-11,87.0888442993164
2020-03-12,80.31524658203125
2020-03-13,81.32573699951172
2020-03-16,68.74542236328125
2020-03-17,72.61046600341797
2020-03-18,75.75975799560547
2020-03-19,73.00621032714844
2020-03-20,67.12866973876953
2020-03-23,62.825782775878906
2020-03-24,65.94982147216797
2020-03-25,69.9242935180664
2020-03-26,75.6418685913086
2020-03-27,80.85417175292969
2020-03-30,81.46886444091797
2020-03-31,80.6352767944336
2020-04-01,79.15322875976562
2020-04-02,80.80366516113281
2020-04-03,80.94681549072266
2020-04-06,84.1045150756836
2020-04-07,82.07518005371094
2020-04-08,82.68144989013672
2020-04-09,86.65594482421875
2020-04-13,81.21626281738281
2020-04-14,80.51736450195312
2020-04-15,78.3111801147461
2020-04-16,76.94705200195312
2020-04-17,78.3953857421875
2020-04-20,75.24609375
2020-04-21,74.7913818359375
2020-04-22,77.048095703125
2020-04-23,74.03353881835938
2020-04-24,74.85033416748047
2020-04-27,77.18282318115234
2020-04-28,78.0333023071289
2020-04-29,75.39765167236328
2020-04-30,74.30299377441406
2020-05-01,73.39356231689453
2020-05-04,71.8273696899414
2020-05-05,72.33256530761719
2020-05-06,70.73268127441406
2020-05-07,74.24402618408203
2020-05-08,77.20807647705078
2020-05-11,77.36808013916016
2020-05-12,71.83576965332031
2020-05-13,71.0610580444336
2020-05-14,70.90108489990234
2020-05-15,68.88856506347656
2020-05-18,73.3683090209961
2020-05-19,73.63775634765625
2020-05-20,73.78092956542969
2020-05-21,73.19988250732422
2020-05-22,72.61046600341797
2020-05-26,77.62911224365234
2020-05-27,79.47320556640625
2020-05-28,81.86465454101562
2020-05-29,81.46886444091797
2020-06-01,83.21192932128906
2020-06-02,84.35713958740234
2020-06-03,86.20965576171875
2020-06-04,85.43497467041016
2020-06-05,87.0180435180664
2020-06-08,88.04532623291016
2020-06-09,86.68961334228516
2020-06-10,84.76132202148438
2020-06-11,79.25425720214844
2020-06-12,82.22142791748047
2020-06-15,82.82503509521484
2020-06-16,82.99508666992188
2020-06-17,82.45947265625
2020-06-18,81.20970153808594
2020-06-19,79.0417251586914
2020-06-22,78.91419982910156
2020-06-23,77.93649291992188
2020-06-24,76.92477416992188
2020-06-25,78.03852081298828
2020-06-26,77.3753662109375
2020-06-29,78.07252502441406
2020-06-30,78.5316390991211
2020-07-01,82.4339599609375
2020-07-02,82.68052673339844
2020-07-06,81.79633331298828
2020-07-07,80.83561706542969
2020-07-08,81.33721923828125
2020-07-09,80.94613647460938
2020-07-10,81.8303451538086
2020-07-13,81.6177978515625
2020-07-14,82.72303771972656
2020-07-15,83.38617706298828
2020-07-16,82.21292114257812
2020-07-17,83.89627838134766
2020-07-20,82.44247436523438
2020-07-21,82.27243041992188
2020-07-22,83.26715850830078
2020-07-23,82.4339599609375
2020-07-24,81.1076889038086
2020-07-27,81.24370574951172
2020-07-28,84.66995239257812
2020-07-29,85.74969482421875
2020-07-30,86.30232238769531
2020-07-31,87.85814666748047
2020-08-03,86.65089416503906
2020-08-04,89.37149047851562
2020-08-05,86.94844818115234
2020-08-06,85.95372772216797
2020-08-07,88.21522521972656
2020-08-10,89.29497528076172
2020-08-11,87.56058502197266
2020-08-12,87.98567199707031
2020-08-13,87.59459686279297
2020-08-14,88.59781646728516
2020-08-17,88.99740600585938
2020-08-18,89.3459701538086
2020-08-19,86.8889389038086
2020-08-20,88.5552978515625
2020-08-21,89.53301239013672
2020-08-24,90.32367706298828
2020-08-25,90.170654296875
2020-08-26,89.94962310791016
2020-08-27,90.57023620605469
2020-08-28,90.74879455566406
2020-08-31,90.58723449707031
2020-09-01,90.84230041503906
2020-09-02,92.21111297607422
2020-09-03,91.94755554199219
2020-09-04,92.11758422851562
2020-09-08,91.84551239013672
2020-09-09,94.21754455566406
2020-09-10,93.41837310791016
2020-09-11,94.5321044921875
2020-09-14,95.42351531982422
2020-09-15,95.26921844482422
2020-09-16,96.24635314941406
2020-09-17,95.32066345214844
2020-09-18,93.70069885253906
2020-09-21,92.19214630126953
2020-09-22,92.43215942382812
2020-09-23,89.47508239746094
2020-09-24,89.07222747802734
2020-09-25,90.38362884521484
2020-09-28,92.67215728759766
2020-09-29,91.9178695678711
2020-09-30,91.70359802246094
2020-10-01,93.63212585449219
2020-10-02,96.33204650878906
2020-10-05,96.67491912841797
2020-10-06,95.95492553710938
2020-10-07,96.45207977294922
2020-10-08,97.49776458740234
2020-10-09,97.1549072265625
2020-10-12,97.63491821289062
2020-10-13,96.98348236083984
2020-10-14,97.17205047607422
2020-10-15,98.51774597167969
2020-10-16,98.25203704833984
2020-10-19,97.4806137084961
2020-10-20,98.0291519165039
2020-10-21,98.86914825439453
2020-10-22,100.67767333984375
2020-10-23,101.70622253417969
2020-10-26,101.66336822509766
2020-10-27,100.36052703857422
2020-10-28,99.16913604736328
2020-10-29,99.70055389404297
2020-10-30,99.3834228515625
2020-11-02,99.29772186279297
2020-11-03,100.15483856201172
2020-11-04,100.58340454101562
2020-11-05,97.6263198852539
2020-11-06,96.61492919921875
2020-11-09,91.64358520507812
2020-11-10,99.00628662109375
2020-11-11,101.13195037841797
2020-11-12,99.06629943847656
2020-11-13,100.90054321289062
2020-11-16,101.06339263916016
2020-11-17,101.02910614013672
2020-11-18,96.95775604248047
2020-11-19,96.52920532226562
2020-11-20,96.58920288085938
2020-11-23,95.04637908935547
2020-11-24,94.28353118896484
2020-11-25,95.98920440673828
2020-11-27,94.28353118896484
2020-11-30,96.62348175048828
2020-12-01,97.4206314086914
2020-12-02,95.50065612792969
2020-12-03,97.2834701538086
2020-12-04,98.01202392578125
2020-12-07,98.56915283203125
2020-12-08,97.3520278930664
2020-12-09,96.42634582519531
2020-12-10,94.30067443847656
2020-12-11,94.62637329101562
2020-12-14,94.95478057861328
2020-12-15,96.4843521118164
2020-12-16,95.98314666748047
2020-12-17,98.66206359863281
2020-12-18,97.21025085449219
2020-12-21,98.70528411865234
2020-12-22,99.54350280761719
2020-12-23,97.50408172607422
2020-12-24,98.8521728515625
2020-12-28,98.34231567382812
2020-12-29,98.3509521484375
2020-12-30,99.12870025634766
2020-12-31,100.12249755859375
2021-01-04,95.30908203125
2021-01-05,94.09062194824219
2021-01-06,93.94368743896484
2021-01-07,94.16838073730469
2021-01-08,96.83003234863281
2021-01-11,96.22509765625
2021-01-12,96.70038604736328
2021-01-13,96.66582489013672
2021-01-14,95.30043029785156
2021-01-15,96.9423599243164
2021-01-19,96.49300384521484
2021-01-20,99.21512603759766
2021-01-21,99.11141967773438
2021-01-22,99.73363494873047
2021-01-25,100.20026397705078
2021-01-26,101.09037017822266
2021-01-27,99.48302459716797
2021-01-28,97.89295196533203
2021-01-29,98.33367919921875
2021-02-01,100.77925872802734
2021-02-02,101.21135711669922
2021-02-03,100.25212097167969
2021-02-04,101.05580139160156
2021-02-05,100.77925872802734
2021-02-08,101.2632064819336
2021-02-09,103.39768981933594
2021-02-10,102.23970031738281
2021-02-11,101.7385025024414
2021-02-12,101.00394439697266
2021-02-16,101.27185821533203
2021-02-17,101.78167724609375
2021-02-18,102.25700378417969
2021-02-19,103.38040924072266
2021-02-22,104.3396224975586
2021-02-23,109.3172607421875
2021-02-24,109.83576202392578
2021-02-25,111.93567657470703
2021-02-26,108.62591552734375
2021-03-01,106.97534942626953
2021-03-02,107.78767395019531
2021-03-03,106.62104797363281
2021-03-04,105.4457778930664
2021-03-05,106.98400115966797
2021-03-08,109.41230773925781
2021-03-09,110.38018798828125
2021-03-10,111.53816986083984
2021-03-11,111.78013610839844
2021-03-12,114.70635223388672
2021-03-15,116.27397918701172
2021-03-16,116.65715789794922
2021-03-17,114.38410949707031
2021-03-18,115.0459976196289
2021-03-19,110.03832244873047
2021-03-22,111.61466217041016
2021-03-23,113.56546783447266
2021-03-24,114.06187438964844
2021-03-25,114.08802795410156
2021-03-26,115.47274780273438
2021-03-29,116.0040054321289
2021-03-30,115.82982635498047
2021-03-31,115.43791961669922
2021-04-01,117.9635238647461
2021-04-05,117.5802993774414
2021-04-06,119.4527587890625
2021-04-07,119.83594512939453
2021-04-08,119.81854248046875
2021-04-09,120.51527404785156
2021-04-12,121.29036712646484
2021-04-13,122.92768096923828
2021-04-14,121.08132934570312
2021-04-15,123.82466888427734
2021-04-16,124.19917297363281
2021-04-19,125.34874725341797
2021-04-20,127.49119567871094
2021-04-21,127.48247528076172
2021-04-22,128.0224151611328
2021-04-23,128.4927215576172
2021-04-26,127.66535949707031
2021-04-27,128.24887084960938
2021-04-28,127.65666961669922
2021-04-29,127.86569213867188
2021-04-30,129.49424743652344
2021-05-03,126.8205795288086
2021-05-04,129.10235595703125
2021-05-05,127.0208969116211
2021-05-06,126.76830291748047
2021-05-07,128.23143005371094
2021-05-10,128.7539825439453
2021-05-11,126.36771392822266
2021-05-12,123.49375915527344
2021-05-13,126.27190399169922
2021-05-14,125.95838165283203
2021-05-17,126.81188201904297
2021-05-18,126.49832916259766
2021-05-19,126.21966552734375
2021-05-20,127.18635559082031
2021-05-21,127.00350952148438
2021-05-24,127.94403839111328
2021-05-25,128.69300842285156
2021-05-26,128.2749786376953
2021-05-27,128.28369140625
2021-05-28,130.46963500976562
2021-06-01,132.38568115234375
2021-06-02,134.11875915527344
2021-06-03,133.92715454101562
2021-06-04,134.2667999267578
2021-06-07,136.3656463623047
2021-06-08,138.04649353027344
2021-06-09,138.0987548828125
2021-06-10,138.61257934570312
2021-06-11,138.8651580810547
2021-06-14,140.1709747314453
2021-06-15,140.2060546875
2021-06-16,139.8116455078125
2021-06-17,141.4154510498047
2021-06-18,139.70648193359375
2021-06-21,143.43118286132812
2021-06-22,142.79139709472656
2021-06-23,144.41275024414062
2021-06-24,143.49252319335938
2021-06-25,145.82374572753906
2021-06-28,145.1226043701172
2021-06-29,144.28128051757812
2021-06-30,143.57138061523438
2021-07-01,144.5266571044922
2021-07-02,146.23561096191406
2021-07-06,149.72369384765625
2021-07-07,150.3021240234375
2021-07-08,148.5668487548828
2021-07-09,151.78321838378906
2021-07-12,153.08908081054688
2021-07-13,150.38099670410156
2021-07-14,151.05581665039062
2021-07-15,151.3800811767578
2021-07-16,150.68775939941406
2021-07-19,147.65538024902344
2021-07-20,149.5571746826172
2021-07-21,146.7527313232422
2021-07-22,147.90957641601562
2021-07-23,150.22323608398438
2021-07-26,149.65357971191406
2021-07-27,150.56500244140625
2021-07-28,151.23988342285156
2021-07-29,152.2652587890625
2021-07-30,152.6157989501953
2021-08-02,153.62364196777344
2021-08-03,154.72793579101562
2021-08-04,154.00929260253906
2021-08-05,154.1144561767578
2021-08-06,153.8164825439453
2021-08-09,153.66749572753906
2021-08-10,152.1864013671875
2021-08-11,151.98480224609375
2021-08-12,153.07156372070312
2021-08-13,153.96543884277344
2021-08-16,153.6324462890625
2021-08-17,154.5789337158203
2021-08-18,152.905029296875
2021-08-19,154.68408203125
2021-08-20,155.6130828857422
2021-08-23,155.47286987304688
2021-08-24,155.8234100341797
2021-08-25,157.9530487060547
2021-08-26,159.06610107421875
2021-08-27,160.77503967285156
2021-08-30,162.70314025878906
2021-08-31,163.80743408203125
2021-09-01,166.3226776123047
2021-09-02,167.92648315429688
2021-09-03,169.7669219970703
2021-09-07,167.30421447753906
2021-09-08,168.61880493164062
2021-09-09,164.0089874267578
2021-09-10,163.9300994873047
2021-09-13,163.40426635742188
2021-09-14,161.957275390625
2021-09-15,162.46902465820312
2021-09-16,161.41026306152344
2021-09-17,158.91329956054688
2021-09-20,158.96621704101562
2021-09-21,158.58682250976562
2021-09-22,158.0927276611328
2021-09-23,156.3457489013672
2021-09-24,152.29595947265625
2021-09-27,149.53428649902344
2021-09-28,151.17539978027344
2021-09-29,151.76657104492188
2021-09-30,148.21966552734375
2021-10-01,149.05787658691406
2021-10-04,148.4931640625
2021-10-05,148.13143920898438
2021-10-06,150.4607391357422
2021-10-07,152.1371307373047
2021-10-08,150.9371795654297
2021-10-11,152.0930633544922
2021-10-12,155.8693389892578
2021-10-13,158.60447692871094
2021-10-14,162.080810546875
2021-10-15,161.4366912841797
2021-10-18,162.49546813964844
2021-10-19,161.86904907226562
2021-10-20,163.21896362304688
2021-10-21,163.33367919921875
2021-10-22,164.04837036132812
2021-10-25,166.28941345214844
2021-10-26,165.2394561767578
2021-10-27,162.22195434570312
2021-10-28,170.815673828125
2021-10-29,174.1419677734375
2021-11-01,173.8861541748047
2021-11-02,178.26239013671875
2021-11-03,175.95071411132812
2021-11-04,175.47433471679688
2021-11-05,171.697998046875
2021-11-08,174.19493103027344
