,RF
2021-05-20,19.37538719177246
2021-05-21,19.581876754760742
2021-05-24,19.676513671875
2021-05-25,19.323766708374023
2021-05-26,19.64209747314453
2021-05-27,20.106693267822266
2021-05-28,20.141111373901367
2021-06-01,20.32179069519043
2021-06-02,20.00345230102539
2021-06-03,19.869199752807617
2021-06-04,19.600696563720703
2021-06-07,19.496763229370117
2021-06-08,19.349517822265625
2021-06-09,18.96841812133789
2021-06-10,18.44007682800293
2021-06-11,18.639286041259766
2021-06-14,18.34480094909668
2021-06-15,18.448734283447266
2021-06-16,18.535350799560547
2021-06-17,17.166847229003906
2021-06-18,16.74244499206543
2021-06-21,17.20149803161621
2021-06-22,17.218822479248047
2021-06-23,17.34008026123047
2021-06-24,17.59992218017578
2021-06-25,17.842439651489258
2021-06-28,17.61724281311035
2021-06-29,17.374727249145508
2021-06-30,17.478662490844727
2021-07-01,17.695192337036133
2021-07-02,17.547954559326172
2021-07-06,16.9589786529541
2021-07-07,16.829055786132812
2021-07-08,16.430635452270508
2021-07-09,17.210159301757812
2021-07-12,17.34874153137207
2021-07-13,17.080238342285156
2021-07-14,16.88968849182129
2021-07-15,17.08890151977539
2021-07-16,16.465280532836914
2021-07-19,15.71174144744873
2021-07-20,16.378664016723633
2021-07-21,16.664491653442383
2021-07-22,16.421974182128906
2021-07-23,16.543231964111328
2021-07-26,16.75110626220703
2021-07-27,16.794408798217773
2021-07-28,16.811737060546875
2021-07-29,16.915672302246094
2021-07-30,16.673154830932617
2021-08-02,16.551897048950195
2021-08-03,16.99362564086914
2021-08-04,16.69913673400879
2021-08-05,16.924335479736328
2021-08-06,17.288110733032227
2021-08-09,17.22747802734375
2021-08-10,17.48732566833496
2021-08-11,17.85976219177246
2021-08-12,18.007007598876953
2021-08-13,17.755826950073242
2021-08-16,17.608583450317383
2021-08-17,17.270788192749023
2021-08-18,17.15818977355957
2021-08-19,17.036930084228516
2021-08-20,17.34874153137207
2021-08-23,17.625904083251953
2021-08-24,17.85110092163086
2021-08-25,18.128265380859375
2021-08-26,17.79913330078125
2021-08-27,18.119606018066406
2021-08-30,17.61724281311035
2021-08-31,17.695192337036133
2021-09-01,17.435352325439453
2021-09-02,17.505237579345703
2021-09-03,17.21697425842285
2021-09-07,17.190767288208008
2021-09-08,17.024803161621094
2021-09-09,17.17329978942871
2021-09-10,17.033538818359375
2021-09-13,17.374204635620117
2021-09-14,16.9898624420166
2021-09-15,17.295591354370117
2021-09-16,17.33053207397461
2021-09-17,17.32179832458496
2021-09-20,16.736543655395508
2021-09-21,16.692867279052734
2021-09-22,17.05100440979004
2021-09-23,17.819700241088867
2021-09-24,18.03807830810547
2021-09-27,19.00768280029297
2021-09-28,18.850448608398438
2021-09-29,18.946537017822266
2021-09-30,18.614599227905273
2021-10-01,18.990209579467773
2021-10-04,19.060091018676758
2021-10-05,19.08629608154297
2021-10-06,18.95526885986328
2021-10-07,19.08629608154297
2021-10-08,19.23479461669922
2021-10-11,19.08629608154297
2021-10-12,19.260997772216797
2021-10-13,18.981473922729492
2021-10-14,19.322147369384766
2021-10-15,19.592933654785156
2021-10-18,19.71522331237793
2021-10-19,19.933609008789062
2021-10-20,20.545066833496094
2021-10-21,20.335424423217773
2021-10-22,21.042970657348633
2021-10-25,21.156526565551758
2021-10-26,21.034238815307617
2021-10-27,20.414037704467773
2021-10-28,20.737239837646484
2021-10-29,20.68482780456543
2021-11-01,21.095378875732422
2021-11-02,20.929412841796875
2021-11-03,21.584550857543945
2021-11-04,21.20020294189453
2021-11-05,21.23514175415039
2021-11-08,21.40110969543457
2021-11-09,21.261348724365234
2021-11-10,21.11285400390625
2021-11-11,21.069177627563477
2021-11-12,20.92068099975586
2021-11-15,21.173995971679688
2021-11-16,21.18273162841797
2021-11-17,20.99056053161621
2021-11-18,20.87700080871582
2021-11-19,20.69356346130371
2021-11-22,21.00802993774414
2021-11-23,21.479724884033203
2021-11-24,21.470993041992188
2021-11-26,20.501388549804688
2021-11-29,20.562538146972656
2021-11-30,19.872459411621094
2021-12-01,19.348350524902344
2021-12-02,19.92052459716797
2021-12-03,19.277929306030273
2021-12-06,19.753273010253906
2021-12-07,20.131793975830078
2021-12-08,19.929330825805664
2021-12-09,19.621234893798828
2021-12-10,19.56842041015625
2021-12-13,18.881811141967773
2021-12-14,19.216310501098633
2021-12-15,19.251523971557617
2021-12-16,19.330745697021484
2021-12-17,18.723358154296875
2021-12-20,18.21280288696289
2021-12-21,18.767372131347656
2021-12-22,18.78498077392578
2021-12-23,18.94342803955078
2021-12-27,19.269126892089844
2021-12-28,19.23391342163086
2021-12-29,19.23391342163086
2021-12-30,19.251523971557617
2021-12-31,19.189897537231445
2022-01-03,19.955738067626953
2022-01-04,20.844812393188477
2022-01-05,20.642351150512695
2022-01-06,21.64586067199707
2022-01-07,22.112401962280273
2022-01-10,21.88353157043457
2022-01-11,21.707477569580078
2022-01-12,21.8131103515625
2022-01-13,22.03317642211914
2022-01-14,22.367679595947266
2022-01-18,21.839515686035156
2022-01-19,20.818401336669922
2022-01-20,19.735671997070312
2022-01-21,19.4539852142334
2022-01-24,20.219818115234375
2022-01-25,20.43988800048828
2022-01-26,20.624744415283203
2022-01-27,20.167003631591797
2022-01-28,20.334253311157227
2022-01-31,20.193410873413086
2022-02-01,20.774389266967773
2022-02-02,20.9416446685791
2022-02-03,20.756786346435547
2022-02-04,21.346567153930664
2022-02-07,21.540224075317383
2022-02-08,22.08599281311035
2022-02-09,21.87472915649414
2022-02-10,21.936349868774414
2022-02-11,21.85712432861328
2022-02-14,21.584239959716797
2022-02-15,22.262046813964844
2022-02-16,22.218036651611328
2022-02-17,21.038471221923828
2022-02-18,20.862415313720703
2022-02-22,21.020862579345703
2022-02-23,20.61594009399414
2022-02-24,20.316648483276367
2022-02-25,21.381778717041016
2022-02-28,21.293750762939453
2022-03-01,19.46278190612793
2022-03-02,20.571928024291992
2022-03-03,20.624744415283203
2022-03-04,19.902921676635742
2022-03-07,18.714555740356445
2022-03-08,18.83779525756836
2022-03-09,19.76207733154297
2022-03-10,19.51371955871582
2022-03-11,19.433895111083984
2022-03-14,20.152355194091797
2022-03-15,20.214445114135742
2022-03-16,20.879682540893555
2022-03-17,20.64019775390625
2022-03-18,20.356361389160156
2022-03-21,20.2055721282959
2022-03-22,20.782114028930664
2022-03-23,20.13461685180664
2022-03-24,20.3120059967041
2022-03-25,20.79098892211914
2022-03-28,20.42732048034668
2022-03-29,20.604717254638672
2022-03-30,20.09026527404785
2022-03-31,19.744338989257812
2022-04-01,19.04361915588379
2022-04-04,19.04361915588379
2022-04-05,18.910573959350586
2022-04-06,18.467079162597656
2022-04-07,18.112281799316406
2022-04-08,18.404985427856445
2022-04-11,18.75090980529785
2022-04-12,18.467079162597656
2022-04-13,18.564647674560547
2022-04-14,18.387250900268555
2022-04-18,18.555774688720703
2022-04-19,19.229887008666992
2022-04-20,19.48711395263672
2022-04-21,19.10570526123047
2022-04-22,18.95492172241211
2022-04-25,19.15892791748047
2022-04-26,18.64447593688965
2022-04-27,18.866222381591797
2022-04-28,18.92831039428711
2022-04-29,18.378379821777344
2022-05-02,18.679954528808594
2022-05-03,19.114580154418945
2022-05-04,19.558067321777344
2022-05-05,19.025880813598633
2022-05-06,18.733177185058594
2022-05-09,18.245330810546875
2022-05-10,17.908275604248047
2022-05-11,17.757484436035156
2022-05-12,17.58009147644043
2022-05-13,17.63330841064453
2022-05-16,17.491392135620117
2022-05-17,18.30742073059082
2022-05-18,17.677658081054688
2022-05-19,17.757484436035156
2022-05-20,17.872793197631836
2022-05-23,18.378379821777344
2022-05-24,18.121150970458984
2022-05-25,18.77752113342285
2022-05-26,19.16779899597168
2022-05-27,19.407283782958984
2022-05-31,19.593549728393555
2022-06-01,19.16779899597168
2022-06-02,19.570106506347656
2022-06-03,19.444942474365234
2022-06-06,19.47176742553711
2022-06-07,19.668447494506836
2022-06-08,19.489641189575195
2022-06-09,18.854894638061523
2022-06-10,18.005571365356445
2022-06-13,17.379756927490234
2022-06-14,17.299293518066406
2022-06-15,17.32611656188965
2022-06-16,16.584075927734375
2022-06-17,16.718183517456055
2022-06-21,17.066852569580078
2022-06-22,17.048967361450195
2022-06-23,16.46785545349121
2022-06-24,17.424461364746094
2022-06-27,17.299293518066406
2022-06-28,17.370817184448242
2022-06-29,17.20095443725586
2022-06-30,16.76288604736328
2022-07-01,17.01321029663086
2022-07-05,16.85228729248047
2022-07-06,16.593017578125
2022-07-07,17.022146224975586
2022-07-08,17.004268646240234
2022-07-11,17.03108787536621
2022-07-12,16.959566116333008
2022-07-13,16.664539337158203
2022-07-14,16.30693244934082
2022-07-15,17.156253814697266
2022-07-18,17.39763641357422
2022-07-19,17.916173934936523
2022-07-20,18.121795654296875
2022-07-21,18.211200714111328
2022-07-22,18.461523056030273
2022-07-25,19.0336971282959
2022-07-26,18.434701919555664
2022-07-27,18.92641258239746
2022-07-28,18.702905654907227
2022-07-29,18.935352325439453
2022-08-01,18.881711959838867
2022-08-02,18.622446060180664
2022-08-03,18.90853500366211
2022-08-04,18.792308807373047
2022-08-05,19.087337493896484
2022-08-08,19.006872177124023
2022-08-09,19.18567657470703
2022-08-10,19.865131378173828
2022-08-11,20.240619659423828
2022-08-12,20.526708602905273
2022-08-15,20.482006072998047
2022-08-16,20.714454650878906
2022-08-17,20.4194278717041
2022-08-18,20.526708602905273
2022-08-19,20.204862594604492
2022-08-22,19.766794204711914
2022-08-23,19.713150024414062
2022-08-24,19.775733947753906
2022-08-25,20.133342742919922
2022-08-26,19.641630172729492
2022-08-29,19.436002731323242
2022-08-30,19.39130210876465
2022-08-31,19.37342071533203
2022-09-01,19.292207717895508
2022-09-02,19.201976776123047
2022-09-06,18.958343505859375
2022-09-07,19.44561195373535
2022-09-08,20.041160583496094
2022-09-09,20.041160583496094
2022-09-12,20.266746520996094
2022-09-13,19.56291389465332
2022-09-14,19.968971252441406
2022-09-15,20.248701095581055
2022-09-16,19.788503646850586
2022-09-19,20.06822967529297
2022-09-20,20.023115158081055
2022-09-21,19.73436164855957
2022-09-22,19.229047775268555
2022-09-23,18.84103775024414
2022-09-26,18.669591903686523
2022-09-27,18.416933059692383
2022-09-28,18.462051391601562
2022-09-29,17.929664611816406
2022-09-30,18.11013412475586
2022-10-03,18.516191482543945
2022-10-04,19.310256958007812
2022-10-05,19.10271644592285
2022-10-06,18.777873992919922
2022-10-07,18.453027725219727
2022-10-10,18.281578063964844
2022-10-11,17.947711944580078
2022-10-12,17.6860294342041
2022-10-13,18.84103775024414
2022-10-14,18.660568237304688
2022-10-17,19.17490577697754
2022-10-18,19.544870376586914
2022-10-19,18.859085083007812
2022-10-20,17.812360763549805
2022-10-21,17.61384391784668
2022-10-24,18.543262481689453
2022-10-25,19.156862258911133
2022-10-26,19.21099853515625
2022-10-27,19.44561195373535
2022-10-28,19.71631622314453
2022-10-31,19.806554794311523
2022-11-01,20.122371673583984
2022-11-02,19.71631622314453
2022-11-03,19.84264373779297
2022-11-04,20.266746520996094
2022-11-07,20.591590881347656
2022-11-08,20.600616455078125
2022-11-09,20.266746520996094
2022-11-10,21.00667381286621
2022-11-11,21.123981475830078
2022-11-14,20.67280387878418
2022-11-15,20.871320724487305
2022-11-16,20.47429084777832
2022-11-17,20.16748809814453
2022-11-18,20.2938175201416
2022-11-21,20.31186294555664
2022-11-22,20.44721794128418
2022-11-23,20.519405364990234
2022-11-25,20.63671112060547
2022-11-28,20.33893585205078
2022-11-29,20.67280387878418
2022-11-30,20.943506240844727
2022-12-01,20.744993209838867
2022-12-02,20.89838981628418
2022-12-05,19.833621978759766
2022-12-06,19.490726470947266
2022-12-07,19.663774490356445
2022-12-08,20.09184455871582
2022-12-09,20.0554141998291
2022-12-12,20.39240264892578
2022-12-13,19.718421936035156
2022-12-14,19.23571014404297
2022-12-15,18.96247673034668
2022-12-16,18.743886947631836
2022-12-19,18.76210594177246
2022-12-20,18.862289428710938
2022-12-21,19.162845611572266
2022-12-22,19.199277877807617
2022-12-23,19.326791763305664
2022-12-27,19.52716064453125
2022-12-28,19.354110717773438
2022-12-29,19.69110107421875
2022-12-30,19.63645362854004
2023-01-03,19.554485321044922
2023-01-04,19.955228805541992
2023-01-05,19.73663902282715
2023-01-06,20.39240264892578
2023-01-09,20.11916732788086
2023-01-10,20.06452178955078
2023-01-11,20.155597686767578
2023-01-12,20.365079879760742
2023-01-13,20.428834915161133
2023-01-17,20.428834915161133
2023-01-18,19.87325668334961
2023-01-19,19.754854202270508
2023-01-20,20.665639877319336
2023-01-23,20.911548614501953
2023-01-24,20.79314613342285
2023-01-25,20.856901168823242
2023-01-26,21.13013458251953
2023-01-27,21.312292098999023
2023-01-30,21.13013458251953
2023-01-31,21.439802169799805
2023-02-01,21.658390045166016
2023-02-02,21.813220977783203
2023-02-03,21.858760833740234
2023-02-06,21.576417922973633
2023-02-07,21.740360260009766
2023-02-08,21.722143173217773
2023-02-09,21.430692672729492
2023-02-10,21.558204650878906
2023-02-13,21.767684936523438
2023-02-14,21.722143173217773
2023-02-15,21.767684936523438
2023-02-16,21.549097061157227
2023-02-17,21.73125457763672
2023-02-21,21.121028900146484
2023-02-22,20.984411239624023
2023-02-23,20.95708465576172
2023-02-24,21.102813720703125
2023-02-27,21.193893432617188
2023-02-28,21.23942756652832
2023-03-01,21.275863647460938
2023-03-02,20.847793579101562
2023-03-03,21.266754150390625
2023-03-06,21.23031997680664
2023-03-07,20.40151023864746
2023-03-08,19.81861114501953
2023-03-09,18.991304397583008
2023-03-10,18.64199447631836
2023-03-13,17.32749366760254
2023-03-14,17.42860984802246
2023-03-15,16.224416732788086
2023-03-16,17.10688018798828
2023-03-17,16.44503402709961
2023-03-20,16.619686126708984
2023-03-21,17.44699478149414
2023-03-22,16.380687713623047
2023-03-23,16.11410903930664
2023-03-24,16.435840606689453
2023-03-27,16.7851505279541
2023-03-28,16.83111000061035
2023-03-29,17.152843475341797
2023-03-30,16.84949493408203
2023-03-31,17.060916900634766
2023-04-03,17.079301834106445
2023-04-04,16.83111000061035
2023-04-05,16.812728881835938
2023-04-06,16.877073287963867
2023-04-10,16.923036575317383
2023-04-11,17.00576400756836
2023-04-12,16.84949493408203
2023-04-13,16.90464973449707
2023-04-14,17.01495933532715
2023-04-17,17.410228729248047
2023-04-18,17.18960952758789
2023-04-19,17.66761016845703
2023-04-20,17.3642635345459
2023-04-21,16.877073287963867
2023-04-24,16.821916580200195
2023-04-25,16.371496200561523
2023-04-26,16.28876495361328
2023-04-27,16.54615020751953
2023-04-28,16.7851505279541
2023-05-01,16.399072647094727
2023-05-02,15.30518627166748
2023-05-03,14.992650032043457
2023-05-04,14.477880477905273
2023-05-05,15.204073905944824
2023-05-08,15.075380325317383
2023-05-09,14.9834566116333
2023-05-10,14.79041862487793
2023-05-11,14.266458511352539
2023-05-12,14.468688011169434
2023-05-15,14.854763984680176
2023-05-16,14.597380638122559
2023-05-17,15.498226165771484
2023-05-18,15.61772632598877
2023-05-19,15.498226165771484
2023-05-22,16.09572410583496
2023-05-23,16.242801666259766
2023-05-24,16.022188186645508
2023-05-25,15.97622299194336
2023-05-26,16.343917846679688
2023-05-30,16.44503402709961
2023-05-31,15.875110626220703
2023-06-01,16.144811630249023
2023-06-02,16.79581069946289
2023-06-05,16.55400848388672
2023-06-06,17.028310775756836
2023-06-07,17.372413635253906
2023-06-08,17.26080894470215
2023-06-09,17.177108764648438
2023-06-12,16.95391273498535
2023-06-13,17.158510208129883
2023-06-14,16.749313354492188
2023-06-15,17.037609100341797
2023-06-16,16.851612091064453
2023-06-20,16.619112014770508
2023-06-21,16.451711654663086
2023-06-22,15.949508666992188
2023-06-23,15.763509750366211
2023-06-26,16.10761260986328
2023-06-27,16.293609619140625
2023-06-28,16.154109954833984
2023-06-29,16.451711654663086
2023-06-30,16.57261085510254
2023-07-03,17.00971221923828
2023-07-05,16.860912322998047
2023-07-06,16.591211318969727
2023-07-07,17.046911239624023
2023-07-10,17.167808532714844
2023-07-11,17.400310516357422
2023-07-12,17.567710876464844
2023-07-13,17.893211364746094
2023-07-14,17.623512268066406
2023-07-17,17.85601234436035
2023-07-18,18.26521110534668
2023-07-19,18.61861228942871
2023-07-20,18.925514221191406
2023-07-21,18.339611053466797
2023-07-24,18.600013732910156
2023-07-25,18.544212341308594
2023-07-26,18.813913345336914
2023-07-27,18.56281280517578
2023-07-28,18.832515716552734
2023-07-31,18.944114685058594
2023-08-01,18.925514221191406
2023-08-02,18.841812133789062
2023-08-03,19.065013885498047
2023-08-04,19.167314529418945
2023-08-07,19.51141357421875
2023-08-08,19.437013626098633
2023-08-09,19.167314529418945
2023-08-10,19.241714477539062
2023-08-11,19.176612854003906
2023-08-14,18.869712829589844
2023-08-15,18.358213424682617
2023-08-16,18.12571144104004
2023-08-17,18.228012084960938
2023-08-18,18.172210693359375
2023-08-21,18.032711029052734
2023-08-22,17.130611419677734
2023-08-23,17.484010696411133
2023-08-24,17.456111907958984
2023-08-25,17.242212295532227
2023-08-28,17.456111907958984
2023-08-29,17.54911231994629
2023-08-30,17.27941131591797
2023-08-31,17.27941131591797
2023-09-01,17.48668670654297
2023-09-05,17.354785919189453
2023-09-06,17.062713623046875
2023-09-07,16.761219024658203
2023-09-08,16.883699417114258
2023-09-11,16.93080711364746
2023-09-12,17.138084411621094
2023-09-13,16.827171325683594
2023-09-14,16.940227508544922
2023-09-15,16.921384811401367
2023-09-18,16.77063751220703
2023-09-19,16.902544021606445
2023-09-20,16.780061721801758
2023-09-21,16.412614822387695
2023-09-22,16.073434829711914
2023-09-25,16.29955291748047
2023-09-26,15.89441967010498
2023-09-27,15.960373878479004
2023-09-28,16.054590225219727
2023-09-29,16.205339431762695
2023-10-02,15.56466007232666
2023-10-03,15.432755470275879
2023-10-04,15.470442771911621
2023-10-05,15.602348327636719
2023-10-06,15.56466007232666
2023-10-09,15.46102237701416
2023-10-10,15.61176872253418
2023-10-11,15.536395072937012
2023-10-12,15.347962379455566
2023-10-13,15.102997779846191
2023-10-16,15.583504676818848
2023-10-17,15.819046974182129
2023-10-18,15.583504676818848
2023-10-19,15.52697467803955
2023-10-20,13.604945182800293
2023-10-23,13.369401931762695
2023-10-24,13.350558280944824
2023-10-25,13.246920585632324
2023-10-26,13.595524787902832
2023-10-27,13.199811935424805
2023-10-30,13.39766788482666
2023-10-31,13.689740180969238
2023-11-01,13.699162483215332
2023-11-02,14.537693977355957
2023-11-03,14.829767227172852
2023-11-06,14.584802627563477
2023-11-07,14.471742630004883
2023-11-08,14.36810302734375
2023-11-09,14.151405334472656
2023-11-10,14.245620727539062
2023-11-13,14.123138427734375
2023-11-14,14.999358177185059
2023-11-15,15.263166427612305
2023-11-16,15.150104522705078
2023-11-17,15.46102237701416
2023-11-20,15.357381820678711
2023-11-21,15.0370454788208
2023-11-22,15.112419128417969
2023-11-24,15.121838569641113
2023-11-27,15.046466827392578
2023-11-28,15.074731826782227
2023-11-29,15.517552375793457
2023-11-30,15.715408325195312
2023-12-01,16.55394172668457
2023-12-04,16.619892120361328
2023-12-05,16.01690101623535
2023-12-06,16.11111831665039
2023-12-07,16.483795166015625
2023-12-08,16.66535758972168
2023-12-11,16.69402313232422
2023-12-12,16.49335289001465
2023-12-13,17.29604148864746
2023-12-14,18.729415893554688
2023-12-15,18.662525177001953
2023-12-18,18.280292510986328
2023-12-19,18.500076293945312
2023-12-20,18.127397537231445
2023-12-21,18.28984832763672
2023-12-22,18.414073944091797
2023-12-26,18.700746536254883
2023-12-27,18.67207908630371
2023-12-28,18.68163299560547
2023-12-29,18.519187927246094
2024-01-02,18.63385772705078
2024-01-03,17.964948654174805
2024-01-04,18.127397537231445
2024-01-05,18.528743743896484
2024-01-08,18.643415451049805
2024-01-09,18.270736694335938
2024-01-10,18.079620361328125
2024-01-11,17.74516487121582
2024-01-12,17.468050003051758
2024-01-16,17.15270233154297
2024-01-17,17.143150329589844
2024-01-18,17.15270233154297
2024-01-19,17.792945861816406
2024-01-22,18.22295570373535
2024-01-23,18.127397537231445
2024-01-24,18.394960403442383
2024-01-25,18.280292510986328
2024-01-26,18.29940414428711
2024-01-29,18.538297653198242
2024-01-30,18.61474609375
2024-01-31,17.840723037719727
2024-02-01,17.41071128845215
2024-02-02,17.487157821655273
2024-02-05,17.16225814819336
2024-02-06,17.06670379638672
2024-02-07,17.047590255737305
2024-02-08,17.095369338989258
2024-02-09,17.200483322143555
2024-02-12,17.640050888061523
2024-02-13,17.095369338989258
2024-02-14,17.47760581970215
2024-02-15,17.72605323791504
2024-02-16,17.659162521362305
2024-02-20,17.601829528808594
2024-02-21,17.515825271606445
2024-02-22,17.420269012451172
2024-02-23,17.468050003051758
2024-02-26,17.420269012451172
2024-02-27,17.754722595214844
2024-02-28,17.74516487121582
2024-02-29,18.035593032836914
2024-03-01,17.996870040893555
2024-03-04,18.413150787353516
2024-03-05,18.868154525756836
2024-03-06,18.703577041625977
2024-03-07,18.926240921020508
2024-03-08,19.0617733001709
2024-03-11,18.945602416992188
2024-03-12,18.732622146606445
2024-03-13,18.78102684020996
2024-03-14,18.28729820251465
2024-03-15,18.44219207763672
2024-03-18,18.568044662475586
2024-03-19,18.703577041625977
2024-03-20,19.139223098754883
2024-03-21,19.507097244262695
2024-03-22,19.226350784301758
2024-03-25,19.313478469848633
2024-03-26,19.27475357055664
2024-03-27,20.020187377929688
2024-03-28,20.368701934814453
2024-04-01,19.904014587402344
2024-04-02,19.710399627685547
2024-04-03,19.584545135498047
2024-04-04,19.41996955871582
2024-04-05,19.507097244262695
2024-04-08,19.749120712280273
2024-04-09,20.02986717224121
2024-04-10,19.052093505859375
2024-04-11,18.790706634521484
2024-04-12,18.577726364135742
2024-04-15,18.606769561767578
2024-04-16,18.209848403930664
2024-04-17,18.258255004882812
2024-04-18,18.393789291381836
2024-04-19,18.296979904174805
2024-04-22,18.568044662475586
2024-04-23,18.732622146606445
2024-04-24,19.139223098754883
2024-04-25,18.98432731628418
2024-04-26,18.994007110595703
2024-04-29,19.042409896850586
2024-04-30,18.655176162719727
2024-05-01,18.945602416992188
2024-05-02,19.013370513916016
2024-05-03,19.168264389038086
2024-05-06,19.19730567932129
2024-05-07,19.02305030822754
2024-05-08,19.110177993774414
2024-05-09,19.148902893066406
2024-05-10,19.19730567932129
2024-05-13,19.294116973876953
2024-05-14,19.458694458007812
2024-05-15,19.61358642578125
2024-05-16,19.458694458007812
2024-05-17,19.5361385345459
2024-05-20,19.245710372924805
2024-05-21,19.255393981933594
2024-05-22,18.858474731445312
2024-05-23,18.316343307495117
2024-05-24,18.50996208190918
2024-05-28,18.451873779296875
2024-05-29,18.04527473449707
2024-05-30,18.393789291381836
2024-05-31,18.732622146606445
2024-06-03,18.546375274658203
2024-06-04,18.291507720947266
2024-06-05,18.360124588012695
2024-06-06,18.271902084350586
2024-06-07,18.23269271850586
2024-06-10,17.83078956604004
2024-06-11,17.83078956604004
2024-06-12,18.32091522216797
2024-06-13,18.379730224609375
2024-06-14,18.281705856323242
2024-06-17,18.52676773071289
2024-06-18,18.605188369750977
2024-06-20,18.536571502685547
2024-06-21,18.556175231933594
2024-06-24,18.92867088317871
2024-06-25,18.644399642944336
2024-06-26,18.50716209411621
2024-06-27,18.820844650268555
2024-06-28,19.644256591796875
2024-07-01,19.50701904296875
2024-07-02,19.693269729614258
2024-07-03,19.49721908569336
2024-07-05,19.124723434448242
2024-07-08,19.399192810058594
2024-07-09,19.712875366210938
2024-07-10,19.79129409790039
2024-07-11,20.301025390625
2024-07-12,20.065763473510742
2024-07-15,20.585296630859375
2024-07-16,21.3400936126709
2024-07-17,21.673377990722656
2024-07-18,21.653772354125977
2024-07-19,21.653772354125977
2024-07-22,21.947847366333008
2024-07-23,21.947847366333008
2024-07-24,21.673377990722656
2024-07-25,22.10468864440918
2024-07-26,22.310543060302734
2024-07-29,21.987060546875
2024-07-30,22.2811336517334
2024-07-31,21.92824363708496
2024-08-01,21.114635467529297
2024-08-02,20.467666625976562
2024-08-05,20.006948471069336
2024-08-06,20.28141975402832
2024-08-07,20.085369110107422
2024-08-08,20.418655395507812
2024-08-09,20.32063102722168
2024-08-12,20.340234756469727
2024-08-13,20.477468490600586
2024-08-14,20.477468490600586
2024-08-15,20.712730407714844
2024-08-16,21.075424194335938
2024-08-19,21.330289840698242
2024-08-20,21.408710479736328
2024-08-21,21.359699249267578
2024-08-22,21.72239112854004
2024-08-23,22.359554290771484
2024-08-26,22.339950561523438
2024-08-27,22.310543060302734
2024-08-28,22.52619743347168
2024-08-29,22.75165367126465
2024-08-30,22.957509994506836
2024-09-03,22.7890682220459
2024-09-04,22.62062644958496
2024-09-05,22.402645111083984
2024-09-06,21.9666805267334
2024-09-09,22.34319496154785
2024-09-10,22.115304946899414
2024-09-11,21.79823875427246
2024-09-12,21.7288818359375
2024-09-13,21.768512725830078
2024-09-16,22.095487594604492
2024-09-17,22.323379516601562
2024-09-18,22.511634826660156
2024-09-19,23.145767211914062
2024-09-20,22.898059844970703
2024-09-23,22.699893951416016
2024-09-24,22.709802627563477
2024-09-25,22.333288192749023
2024-09-26,22.689985275268555
2024-09-27,22.81879425048828
2024-09-30,23.11604118347168
2024-10-01,22.333288192749023
2024-10-02,22.353103637695312
2024-10-03,22.22429656982422
2024-10-04,22.630535125732422
2024-10-07,22.600811004638672
2024-10-08,22.531452178955078
2024-10-09,22.86833381652832
2024-10-10,22.828702926635742
2024-10-11,23.472740173339844
2024-10-14,23.63127326965332
2024-10-15,23.542098999023438
2024-10-16,23.760080337524414
2024-10-17,23.760080337524414
2024-10-18,23.601547241210938
2024-10-21,23.41329002380371
2024-10-22,23.423198699951172
2024-10-23,23.423198699951172
2024-10-24,23.542098999023438
2024-10-25,23.284482955932617
2024-10-28,23.839345932006836
2024-10-29,23.651090621948242
2024-10-30,23.839345932006836
2024-10-31,23.651090621948242
2024-11-01,23.343931198120117
2024-11-04,23.175491333007812
2024-11-05,23.403383255004883
2024-11-06,26.06871223449707
2024-11-07,25.176965713500977
2024-11-08,25.385040283203125
2024-11-11,25.9597225189209
2024-11-12,25.939905166625977
2024-11-13,25.860637664794922
2024-11-14,26.02907943725586
2024-11-15,26.118253707885742
2024-11-18,26.088529586791992
2024-11-19,26.0191707611084
2024-11-20,26.0191707611084
2024-11-21,26.494768142700195
2024-11-22,27.029817581176758
2024-11-25,27.21807289123535
2024-11-26,27.059541702270508
2024-11-27,27.000091552734375
2024-11-29,27.010000228881836
2024-12-02,26.530000686645508
2024-12-03,26.34000015258789
2024-12-04,26.299999237060547
2024-12-05,26.290000915527344
2024-12-06,26.260000228881836
2024-12-09,25.729999542236328
2024-12-10,25.329999923706055
2024-12-11,25.399999618530273
2024-12-12,25.049999237060547
2024-12-13,25.110000610351562
2024-12-16,25.18000030517578
2024-12-17,24.610000610351562
