,K
2021-06-03,55.3670539855957
2021-06-04,55.28407669067383
2021-06-07,55.10155487060547
2021-06-08,54.74476623535156
2021-06-09,53.76570129394531
2021-06-10,54.18056106567383
2021-06-11,54.06439971923828
2021-06-14,54.25523376464844
2021-06-15,53.823787689208984
2021-06-16,53.749107360839844
2021-06-17,53.54167938232422
2021-06-18,52.76173782348633
2021-06-21,53.242977142333984
2021-06-22,53.03554916381836
2021-06-23,52.330291748046875
2021-06-24,52.63728713989258
2021-06-25,53.043846130371094
2021-06-28,53.442108154296875
2021-06-29,53.043846130371094
2021-06-30,53.375728607177734
2021-07-01,53.07703399658203
2021-07-02,53.11851501464844
2021-07-06,52.87790298461914
2021-07-07,53.242977142333984
2021-07-08,53.101932525634766
2021-07-09,53.33424377441406
2021-07-12,52.911094665527344
2021-07-13,52.40496826171875
2021-07-14,52.446449279785156
2021-07-15,53.010658264160156
2021-07-16,53.31765365600586
2021-07-19,53.77399826049805
2021-07-20,53.43381881713867
2021-07-21,52.52942657470703
2021-07-22,52.08137893676758
2021-07-23,52.628990173339844
2021-07-26,52.47962951660156
2021-07-27,52.86130905151367
2021-07-28,52.2307243347168
2021-07-29,52.321998596191406
2021-07-30,52.5709114074707
2021-08-02,52.62068557739258
2021-08-03,52.77833938598633
2021-08-04,51.45908737182617
2021-08-05,51.86565017700195
2021-08-06,52.454742431640625
2021-08-09,52.728553771972656
2021-08-10,53.25957107543945
2021-08-11,53.48359680175781
2021-08-12,53.442108154296875
2021-08-13,54.404579162597656
2021-08-16,54.777950286865234
2021-08-17,55.582786560058594
2021-08-18,54.346500396728516
2021-08-19,54.95219421386719
2021-08-20,54.89411926269531
2021-08-23,54.5373420715332
2021-08-24,53.92334747314453
2021-08-25,53.085323333740234
2021-08-26,52.454742431640625
2021-08-27,52.50452423095703
2021-08-30,52.40496826171875
2021-08-31,52.87391662597656
2021-09-01,52.99952697753906
2021-09-02,53.14188766479492
2021-09-03,53.12514114379883
2021-09-07,51.701541900634766
2021-09-08,52.798545837402344
2021-09-09,52.75667190551758
2021-09-10,52.53894805908203
2021-09-13,53.09164047241211
2021-09-14,53.32611846923828
2021-09-15,53.49359130859375
2021-09-16,53.20887756347656
2021-09-17,53.225624084472656
2021-09-20,53.08325958251953
2021-09-21,52.572444915771484
2021-09-22,52.94090270996094
2021-09-23,52.88228988647461
2021-09-24,53.40986251831055
2021-09-27,53.59408950805664
2021-09-28,53.59408950805664
2021-09-29,54.682716369628906
2021-09-30,53.52709197998047
2021-10-01,53.48522186279297
2021-10-04,54.03791427612305
2021-10-05,53.61082458496094
2021-10-06,53.92905044555664
2021-10-07,52.84878921508789
2021-10-08,52.497066497802734
2021-10-11,52.55569839477539
2021-10-12,52.220733642578125
2021-10-13,51.659671783447266
2021-10-14,52.053253173828125
2021-10-15,51.74341583251953
2021-10-18,51.48381423950195
2021-10-19,51.50056838989258
2021-10-20,51.92764663696289
2021-10-21,51.65129470825195
2021-10-22,52.019752502441406
2021-10-25,51.69316101074219
2021-10-26,51.58430862426758
2021-10-27,51.33307647705078
2021-10-28,51.659671783447266
2021-10-29,51.33307647705078
2021-11-01,52.053253173828125
2021-11-02,52.363094329833984
2021-11-03,53.04139709472656
2021-11-04,52.68130874633789
2021-11-05,52.38821792602539
2021-11-08,52.12861633300781
2021-11-09,52.7064323425293
2021-11-10,53.1921272277832
2021-11-11,52.97439956665039
2021-11-12,52.94090270996094
2021-11-15,53.51872253417969
2021-11-16,53.04977035522461
2021-11-17,52.72317886352539
2021-11-18,52.262611389160156
2021-11-19,51.86064529418945
2021-11-22,52.24585723876953
2021-11-23,53.074893951416016
2021-11-24,52.92415237426758
2021-11-26,53.29261779785156
2021-11-29,53.48522186279297
2021-11-30,51.70209884643555
2021-12-01,51.57533645629883
2021-12-02,52.33591079711914
2021-12-03,53.24014663696289
2021-12-06,53.73029708862305
2021-12-07,53.30775833129883
2021-12-08,52.411964416503906
2021-12-09,52.4204216003418
2021-12-10,52.91901779174805
2021-12-13,53.645782470703125
2021-12-14,53.55282974243164
2021-12-15,53.66268539428711
2021-12-16,55.58946990966797
2021-12-17,54.465518951416016
2021-12-20,54.39791488647461
2021-12-21,52.944366455078125
2021-12-22,53.054229736328125
2021-12-23,53.130287170410156
2021-12-27,53.45986557006836
2021-12-28,54.042972564697266
2021-12-29,53.99226760864258
2021-12-30,54.02607345581055
2021-12-31,54.44015884399414
2022-01-03,54.65988540649414
2022-01-04,55.19228744506836
2022-01-05,55.49650955200195
2022-01-06,55.7415885925293
2022-01-07,56.282440185546875
2022-01-10,56.60356903076172
2022-01-11,56.26553726196289
2022-01-12,56.09652328491211
2022-01-13,56.485267639160156
2022-01-14,57.0683708190918
2022-01-18,56.61202621459961
2022-01-19,56.282440185546875
2022-01-20,55.885250091552734
2022-01-21,56.2908935546875
2022-01-24,55.94440460205078
2022-01-25,55.93595886230469
2022-01-26,54.761295318603516
2022-01-27,55.073978424072266
2022-01-28,55.15003204345703
2022-01-31,53.24014663696289
2022-02-01,53.43452072143555
2022-02-02,53.56972122192383
2022-02-03,53.6373405456543
2022-02-04,52.04012680053711
2022-02-07,52.20070266723633
2022-02-08,52.141544342041016
2022-02-09,52.10773849487305
2022-02-10,53.73029708862305
2022-02-11,53.958465576171875
2022-02-14,54.71903610229492
2022-02-15,54.583831787109375
2022-02-16,54.35565948486328
2022-02-17,54.795101165771484
2022-02-18,55.83455276489258
2022-02-22,55.87679672241211
2022-02-23,56.17258071899414
2022-02-24,53.90776062011719
2022-02-25,55.504966735839844
2022-02-28,54.51593780517578
2022-03-01,54.004371643066406
2022-03-02,54.243099212646484
2022-03-03,55.18950271606445
2022-03-04,55.377071380615234
2022-03-07,56.22116470336914
2022-03-08,53.39902114868164
2022-03-09,53.023860931396484
2022-03-10,52.017791748046875
2022-03-11,51.02875900268555
2022-03-14,51.36980438232422
2022-03-15,52.28209686279297
2022-03-16,51.975162506103516
2022-03-17,52.04336166381836
2022-03-18,51.804630279541016
2022-03-21,51.96662521362305
2022-03-22,52.07746124267578
2022-03-23,52.50376892089844
2022-03-24,52.682823181152344
2022-03-25,53.56100845336914
2022-03-28,53.68037796020508
2022-03-29,54.43920135498047
2022-03-30,54.62677001953125
2022-03-31,54.984867095947266
2022-04-01,55.93980026245117
2022-04-04,55.68401336669922
2022-04-05,56.093265533447266
2022-04-06,56.741249084472656
2022-04-07,57.244293212890625
2022-04-08,57.602386474609375
2022-04-11,57.858177185058594
2022-04-12,57.93490219116211
2022-04-13,57.94342803955078
2022-04-14,57.87522888183594
2022-04-18,57.653541564941406
2022-04-19,58.23331069946289
2022-04-20,58.78751754760742
2022-04-21,59.44403076171875
2022-04-22,59.11151123046875
2022-04-25,59.05183029174805
2022-04-26,58.19921112060547
2022-04-27,58.83867645263672
2022-04-28,59.299076080322266
2022-04-29,58.40385055541992
2022-05-02,57.440391540527344
2022-05-03,57.09934997558594
2022-05-04,57.849639892578125
2022-05-05,59.87886047363281
2022-05-06,62.0103874206543
2022-05-09,63.54508972167969
2022-05-10,62.180912017822266
2022-05-11,61.71197509765625
2022-05-12,62.172386169433594
2022-05-13,62.24911880493164
2022-05-16,62.37701416015625
2022-05-17,62.6157341003418
2022-05-18,59.10298538208008
2022-05-19,57.977542877197266
2022-05-20,57.755859375
2022-05-23,58.378265380859375
2022-05-24,60.06643295288086
2022-05-25,59.79359436035156
2022-05-26,59.5804443359375
2022-05-27,59.520755767822266
2022-05-31,59.95923614501953
2022-06-01,59.323028564453125
2022-06-02,58.618019104003906
2022-06-03,58.256927490234375
2022-06-06,58.85015106201172
2022-06-07,59.33162307739258
2022-06-08,59.288631439208984
2022-06-09,59.030704498291016
2022-06-10,59.82168197631836
2022-06-13,59.20265579223633
2022-06-14,58.755584716796875
2022-06-15,58.291316986083984
2022-06-16,58.17954635620117
2022-06-17,58.06777572631836
2022-06-21,59.20265579223633
2022-06-22,58.39448547363281
2022-06-23,59.598140716552734
2022-06-24,60.80179977416992
2022-06-27,61.008140563964844
2022-06-28,60.930755615234375
2022-06-29,61.57556915283203
2022-06-30,61.334842681884766
2022-07-01,61.713138580322266
2022-07-05,62.13440704345703
2022-07-06,62.54709243774414
2022-07-07,62.62446975708008
2022-07-08,62.34935760498047
2022-07-11,62.55569839477539
2022-07-12,62.753440856933594
2022-07-13,63.527217864990234
2022-07-14,62.64167404174805
2022-07-15,62.2891731262207
2022-07-18,61.6529541015625
2022-07-19,61.859291076660156
2022-07-20,60.62125015258789
2022-07-21,60.389122009277344
2022-07-22,61.16289138793945
2022-07-25,61.98825454711914
2022-07-26,62.68465805053711
2022-07-27,62.08283615112305
2022-07-28,62.98558044433594
2022-07-29,63.55301284790039
2022-08-01,64.25801086425781
2022-08-02,63.51002502441406
2022-08-03,63.5873908996582
2022-08-04,63.467037200927734
2022-08-05,64.51593780517578
2022-08-08,64.2064208984375
2022-08-09,64.65350341796875
2022-08-10,64.9200210571289
2022-08-11,64.81685638427734
2022-08-12,65.01459503173828
2022-08-15,65.21234893798828
2022-08-16,65.25531005859375
2022-08-17,65.1091537475586
2022-08-18,65.263916015625
2022-08-19,65.9173355102539
2022-08-22,65.01459503173828
2022-08-23,65.5046615600586
2022-08-24,65.42727661132812
2022-08-25,65.20372772216797
2022-08-26,63.49281692504883
2022-08-29,63.802330017089844
2022-08-30,62.933982849121094
2022-08-31,63.046653747558594
2022-09-01,63.56671142578125
2022-09-02,63.01198196411133
2022-09-06,62.63927459716797
2022-09-07,63.41935729980469
2022-09-08,62.1885986328125
2022-09-09,62.45728302001953
2022-09-12,62.959999084472656
2022-09-13,61.38252258300781
2022-09-14,61.11383056640625
2022-09-15,60.96648025512695
2022-09-16,61.607879638671875
2022-09-19,61.95455551147461
2022-09-20,61.945899963378906
2022-09-21,63.194007873535156
2022-09-22,63.80072784423828
2022-09-23,63.30669021606445
2022-09-26,63.211341857910156
2022-09-27,62.4052734375
2022-09-28,63.046653747558594
2022-09-29,61.98924255371094
2022-09-30,60.377098083496094
2022-10-03,61.59920120239258
2022-10-04,62.509281158447266
2022-10-05,62.3099365234375
2022-10-06,60.706459045410156
2022-10-07,60.36844253540039
2022-10-10,61.408531188964844
2022-10-11,62.370609283447266
2022-10-12,62.431270599365234
2022-10-13,63.40203094482422
2022-10-14,62.387943267822266
2022-10-17,62.59596252441406
2022-10-18,63.69671630859375
2022-10-19,63.774742126464844
2022-10-20,62.19725799560547
2022-10-21,62.6132926940918
2022-10-24,63.41069412231445
2022-10-25,64.21675109863281
2022-10-26,64.00873565673828
2022-10-27,65.23950958251953
2022-10-28,66.55696105957031
2022-10-31,66.58296203613281
2022-11-01,65.86356353759766
2022-11-02,65.71621704101562
2022-11-03,60.24709701538086
2022-11-04,60.550453186035156
2022-11-07,61.789894104003906
2022-11-08,61.90256881713867
2022-11-09,61.53852844238281
2022-11-10,61.55586624145508
2022-11-11,59.7877197265625
2022-11-14,60.117088317871094
2022-11-15,60.1084098815918
2022-11-16,61.001163482666016
2022-11-17,60.69779968261719
2022-11-18,61.200504302978516
2022-11-21,62.2405891418457
2022-11-22,62.431270599365234
2022-11-23,62.84731674194336
2022-11-25,63.09866714477539
2022-11-28,63.02933120727539
2022-11-29,62.751976013183594
2022-11-30,63.74815368652344
2022-12-01,63.96662902832031
2022-12-02,64.51717376708984
2022-12-05,64.09770965576172
2022-12-06,63.85303497314453
2022-12-07,64.56959533691406
2022-12-08,64.19384765625
2022-12-09,63.215118408203125
2022-12-12,64.70068359375
2022-12-13,64.36861419677734
2022-12-14,64.4210433959961
2022-12-15,63.363677978515625
2022-12-16,62.29756546020508
2022-12-19,62.489810943603516
2022-12-20,62.026668548583984
2022-12-21,62.7519645690918
2022-12-22,62.6296272277832
2022-12-23,63.07529830932617
2022-12-27,63.50349426269531
2022-12-28,62.67332458496094
2022-12-29,62.45485305786133
2022-12-30,62.253868103027344
2023-01-03,62.28007888793945
2023-01-04,61.808204650878906
2023-01-05,61.74703598022461
2023-01-06,63.311241149902344
2023-01-09,62.37621307373047
2023-01-10,61.82566833496094
2023-01-11,61.88684844970703
2023-01-12,61.38001251220703
2023-01-13,61.1702766418457
2023-01-17,60.925601959228516
2023-01-18,58.83707046508789
2023-01-19,58.81959915161133
2023-01-20,58.985626220703125
2023-01-23,58.80211639404297
2023-01-24,59.13418197631836
2023-01-25,59.440040588378906
2023-01-26,59.00310516357422
2023-01-27,59.07301712036133
2023-01-30,59.50120162963867
2023-01-31,59.92938995361328
2023-02-01,59.649757385253906
2023-02-02,59.09922409057617
2023-02-03,59.081756591796875
2023-02-06,60.30515670776367
2023-02-07,59.42255783081055
2023-02-08,58.72346878051758
2023-02-09,58.66230010986328
2023-02-10,59.15166091918945
2023-02-13,59.7546272277832
2023-02-14,58.72346878051758
2023-02-15,58.705989837646484
2023-02-16,58.40888214111328
2023-02-17,59.7546272277832
2023-02-21,60.2177734375
2023-02-22,59.59733200073242
2023-02-23,59.6060791015625
2023-02-24,59.14292526245117
2023-02-27,58.99436569213867
2023-02-28,58.13043212890625
2023-03-01,57.53097152709961
2023-03-02,57.848331451416016
2023-03-03,57.60149383544922
2023-03-06,57.389923095703125
2023-03-07,56.896240234375
2023-03-08,57.05492401123047
2023-03-09,56.52598571777344
2023-03-10,56.323219299316406
2023-03-13,56.6494026184082
2023-03-14,56.99321365356445
2023-03-15,57.53097152709961
2023-03-16,57.27531814575195
2023-03-17,57.07255554199219
2023-03-20,57.31938934326172
2023-03-21,57.43399429321289
2023-03-22,56.8521614074707
2023-03-23,56.949134826660156
2023-03-24,57.716102600097656
2023-03-27,58.0334587097168
2023-03-28,58.4389762878418
2023-03-29,58.615291595458984
2023-03-30,58.765159606933594
2023-03-31,59.02962875366211
2023-04-03,59.161865234375
2023-04-04,59.32054138183594
2023-04-05,59.972904205322266
2023-04-06,59.937644958496094
2023-04-10,59.75251388549805
2023-04-11,60.28145980834961
2023-04-12,60.272640228271484
2023-04-13,59.81422424316406
2023-04-14,59.06489181518555
2023-04-17,59.6114616394043
2023-04-18,59.73488235473633
2023-04-19,59.37343978881836
2023-04-20,59.27647399902344
2023-04-21,59.37343978881836
2023-04-24,59.6114616394043
2023-04-25,60.43131637573242
2023-04-26,60.35198211669922
2023-04-27,61.08367919921875
2023-04-28,61.50682830810547
2023-05-01,62.40603256225586
2023-05-02,62.74982833862305
2023-05-03,63.05839538574219
2023-05-04,62.04459762573242
2023-05-05,62.018131256103516
2023-05-08,62.70576858520508
2023-05-09,62.11510467529297
2023-05-10,62.1944580078125
2023-05-11,62.326690673828125
2023-05-12,62.42366027832031
2023-05-15,61.81538391113281
2023-05-16,61.2688102722168
2023-05-17,60.96907043457031
2023-05-18,60.87209701538086
2023-05-19,61.11894989013672
2023-05-22,60.24618911743164
2023-05-23,60.413692474365234
2023-05-24,60.42251205444336
2023-05-25,59.8847541809082
2023-05-26,59.655540466308594
2023-05-30,58.544769287109375
2023-05-31,59.389766693115234
2023-06-01,58.7315559387207
2023-06-02,59.94124221801758
2023-06-05,60.0390739440918
2023-06-06,59.44313430786133
2023-06-07,59.04286575317383
2023-06-08,59.21186828613281
2023-06-09,59.73665237426758
2023-06-12,58.17118835449219
2023-06-13,58.331295013427734
2023-06-14,58.82939910888672
2023-06-15,58.6515007019043
2023-06-16,58.96281814575195
2023-06-20,58.313507080078125
2023-06-21,58.02887725830078
2023-06-22,58.30461502075195
2023-06-23,57.95771789550781
2023-06-26,58.34908676147461
2023-06-27,59.3275032043457
2023-06-28,58.30461502075195
2023-06-29,59.434234619140625
2023-06-30,59.95012664794922
2023-07-03,60.97301483154297
2023-07-05,60.839595794677734
2023-07-06,60.821807861328125
2023-07-07,59.76333999633789
2023-07-10,59.585445404052734
2023-07-11,60.00349426269531
2023-07-12,60.40375900268555
2023-07-13,60.154701232910156
2023-07-14,60.092445373535156
2023-07-17,59.34528732299805
2023-07-18,59.25634002685547
2023-07-19,59.75444030761719
2023-07-20,60.24365234375
2023-07-21,60.28812026977539
2023-07-24,60.35038757324219
2023-07-25,60.44822692871094
2023-07-26,60.07465362548828
2023-07-27,59.7099723815918
2023-07-28,60.110233306884766
2023-07-31,59.496498107910156
2023-08-01,58.87386703491211
2023-08-02,59.274131774902344
2023-08-03,58.927242279052734
2023-08-04,57.63751220703125
2023-08-07,57.64641189575195
2023-08-08,56.445621490478516
2023-08-09,56.56125259399414
2023-08-10,56.56125259399414
2023-08-11,56.90814208984375
2023-08-14,56.85477828979492
2023-08-15,56.152103424072266
2023-08-16,55.20036697387695
2023-08-17,54.64000701904297
2023-08-18,55.013580322265625
2023-08-21,54.36426544189453
2023-08-22,54.0351676940918
2023-08-23,54.12411117553711
2023-08-24,54.106327056884766
2023-08-25,54.47100830078125
2023-08-28,54.586639404296875
2023-08-29,54.6933708190918
2023-08-30,54.88905715942383
2023-08-31,54.8082160949707
2023-09-01,53.79324722290039
2023-09-05,53.416011810302734
2023-09-06,53.2633171081543
2023-09-07,53.32618713378906
2023-09-08,53.37109375
2023-09-11,53.757320404052734
2023-09-12,53.53276824951172
2023-09-13,52.9219970703125
2023-09-14,53.811214447021484
2023-09-15,53.85612487792969
2023-09-18,54.035762786865234
2023-09-19,54.152530670166016
2023-09-20,54.565704345703125
2023-09-21,54.30522537231445
2023-09-22,54.08067321777344
2023-09-25,53.4339714050293
2023-09-26,53.15552520751953
2023-09-27,53.10163497924805
2023-09-28,53.17348861694336
2023-09-29,53.45193099975586
2023-10-02,50.22065734863281
2023-10-03,50.68938446044922
2023-10-04,50.67025375366211
2023-10-05,48.441410064697266
2023-10-06,48.24052810668945
2023-10-09,48.307491302490234
2023-10-10,48.50836944580078
2023-10-11,47.37960433959961
2023-10-12,46.50911331176758
2023-10-13,47.69527816772461
2023-10-16,48.106605529785156
2023-10-17,48.42228317260742
2023-10-18,48.125732421875
2023-10-19,47.72397232055664
2023-10-20,47.94398498535156
2023-10-23,47.2265510559082
2023-10-24,48.07790756225586
2023-10-25,48.74751663208008
2023-10-26,48.66142272949219
2023-10-27,48.21183395385742
2023-10-30,48.02051544189453
2023-10-31,48.27879333496094
2023-11-01,48.40314483642578
2023-11-02,49.48408508300781
2023-11-03,49.79976272583008
2023-11-06,49.111019134521484
2023-11-07,48.69012451171875
2023-11-08,49.7327995300293
2023-11-09,49.74236297607422
2023-11-10,49.57018280029297
2023-11-13,49.9432487487793
2023-11-14,50.297183990478516
2023-11-15,50.02934265136719
2023-11-16,49.933685302734375
2023-11-17,50.50762939453125
2023-11-20,50.23978805541992
2023-11-21,50.52676010131836
2023-11-22,50.67981719970703
2023-11-24,51.1485481262207
2023-11-27,50.22065734863281
2023-11-28,50.01020812988281
2023-11-29,49.4171257019043
2023-11-30,50.80970764160156
2023-12-01,51.13850402832031
2023-12-04,51.883148193359375
2023-12-05,51.5930290222168
2023-12-06,51.9411735534668
2023-12-07,52.37635040283203
2023-12-08,51.9315071105957
2023-12-11,52.4633903503418
2023-12-12,52.26030349731445
2023-12-13,53.47880935668945
2023-12-14,53.024288177490234
2023-12-15,51.99919509887695
2023-12-18,52.153926849365234
2023-12-19,51.873477935791016
2023-12-20,51.283565521240234
2023-12-21,52.07655715942383
2023-12-22,52.68581008911133
2023-12-26,53.18868637084961
2023-12-27,53.35308837890625
2023-12-28,53.78826904296875
2023-12-29,54.068721771240234
2024-01-02,55.857791900634766
2024-01-03,55.587013244628906
2024-01-04,54.96809387207031
2024-01-05,54.79402160644531
2024-01-08,54.67797088623047
2024-01-09,54.53291320800781
2024-01-10,53.952674865722656
2024-01-11,53.43045425415039
2024-01-12,53.594852447509766
2024-01-16,52.35701370239258
2024-01-17,52.734169006347656
2024-01-18,52.763179779052734
2024-01-19,52.153926849365234
2024-01-22,51.84446334838867
2024-01-23,52.656803131103516
2024-01-24,51.70907974243164
2024-01-25,52.83087921142578
2024-01-26,52.937255859375
2024-01-29,52.98560333251953
2024-01-30,53.469139099121094
2024-01-31,52.95659255981445
2024-02-01,53.78826904296875
2024-02-02,53.2467155456543
2024-02-05,52.337669372558594
2024-02-06,52.63745880126953
2024-02-07,51.92182922363281
2024-02-08,53.13066482543945
2024-02-09,51.72841262817383
2024-02-12,52.85021209716797
2024-02-13,52.424705505371094
2024-02-14,52.21194839477539
2024-02-15,53.56584167480469
2024-02-16,53.64320755004883
2024-02-20,54.28147506713867
2024-02-21,54.590938568115234
2024-02-22,55.103477478027344
2024-02-23,54.571590423583984
2024-02-26,54.58126449584961
2024-02-27,53.797943115234375
2024-02-28,54.26213455200195
2024-02-29,53.87140655517578
2024-03-01,53.5588264465332
2024-03-04,52.47455978393555
2024-03-05,52.181514739990234
2024-03-06,52.61131286621094
2024-03-07,52.357337951660156
2024-03-08,52.95319747924805
2024-03-11,52.89459228515625
2024-03-12,52.60154342651367
2024-03-13,52.74806594848633
2024-03-14,51.712642669677734
2024-03-15,52.318267822265625
2024-03-18,53.50021743774414
2024-03-19,53.92024612426758
2024-03-20,53.861637115478516
2024-03-21,54.80915069580078
2024-03-22,54.26213073730469
2024-03-25,54.35981369018555
2024-03-26,54.5942497253418
2024-03-27,55.336631774902344
2024-03-28,55.9617919921875
2024-04-01,55.737125396728516
2024-04-02,56.33298110961914
2024-04-03,55.27802276611328
2024-04-04,56.24507141113281
2024-04-05,56.11808395385742
2024-04-08,56.14738464355469
2024-04-09,55.79573059082031
2024-04-10,55.68828201293945
2024-04-11,54.86775588989258
2024-04-12,54.1351432800293
2024-04-15,54.11560821533203
2024-04-16,54.22305679321289
2024-04-17,54.770076751708984
2024-04-18,55.22917938232422
2024-04-19,56.049705505371094
2024-04-22,56.63579177856445
2024-04-23,56.79208755493164
2024-04-24,57.387943267822266
2024-04-25,57.09489822387695
2024-04-26,56.39158630371094
2024-04-29,56.86045837402344
2024-04-30,56.518577575683594
2024-05-01,55.65898132324219
2024-05-02,59.859283447265625
2024-05-03,59.107139587402344
2024-05-06,58.648033142089844
2024-05-07,60.210941314697266
2024-05-08,60.88494873046875
2024-05-09,60.17186737060547
2024-05-10,60.425838470458984
2024-05-13,61.041236877441406
2024-05-14,61.10961151123047
2024-05-15,60.39653778076172
2024-05-16,60.69934844970703
2024-05-17,60.13279724121094
2024-05-20,60.640743255615234
2024-05-21,60.806800842285156
2024-05-22,60.210941314697266
2024-05-23,59.90813064575195
2024-05-24,59.62485122680664
2024-05-28,58.12055587768555
2024-05-29,58.21823501586914
2024-05-30,57.964263916015625
2024-05-31,58.941078186035156
2024-06-03,59.04953384399414
2024-06-04,59.631256103515625
2024-06-05,58.96079635620117
2024-06-06,59.24673080444336
2024-06-07,58.79318618774414
2024-06-10,58.26076126098633
2024-06-11,58.87206268310547
2024-06-12,57.935394287109375
2024-06-13,57.90581512451172
2024-06-14,56.712799072265625
2024-06-17,57.30437469482422
2024-06-18,57.97483444213867
2024-06-20,56.90999221801758
2024-06-21,56.67335891723633
2024-06-24,57.44240951538086
2024-06-25,57.25507736206055
2024-06-26,56.57476043701172
2024-06-27,56.87055206298828
2024-06-28,56.87055206298828
2024-07-01,55.92402648925781
2024-07-02,55.90430450439453
2024-07-03,55.87472152709961
2024-07-05,55.58879470825195
2024-07-08,55.401458740234375
2024-07-09,55.57893371582031
2024-07-10,56.091636657714844
2024-07-11,56.04233932495117
2024-07-12,55.74654769897461
2024-07-15,55.52963638305664
2024-07-16,56.249393463134766
2024-07-17,58.12273025512695
2024-07-18,58.00441360473633
2024-07-19,57.14662170410156
2024-07-22,56.801536560058594
2024-07-23,55.81556701660156
2024-07-24,56.42686462402344
2024-07-25,56.47616195678711
2024-07-26,56.66349792480469
2024-07-29,56.32827377319336
2024-07-30,56.742374420166016
2024-07-31,57.33395767211914
2024-08-01,61.17922592163086
2024-08-02,62.09617233276367
2024-08-05,72.1727523803711
2024-08-06,72.32064819335938
2024-08-07,71.93611907958984
2024-08-08,73.30661010742188
2024-08-09,73.82917785644531
2024-08-12,72.95166778564453
2024-08-13,73.45450592041016
2024-08-14,79.15339660644531
2024-08-15,79.15339660644531
2024-08-16,79.16326141357422
2024-08-19,79.13367462158203
2024-08-20,79.1731185913086
2024-08-21,79.45904541015625
2024-08-22,79.50833892822266
2024-08-23,79.53791809082031
2024-08-26,79.54778289794922
2024-08-27,79.65623474121094
2024-08-28,79.4886245727539
2024-08-29,79.39988708496094
2024-08-30,79.47876739501953
2024-09-03,79.5979232788086
2024-09-04,79.62771606445312
2024-09-05,79.62771606445312
2024-09-06,79.52841186523438
2024-09-09,79.60784912109375
2024-09-10,79.43904113769531
2024-09-11,79.35960388183594
2024-09-12,79.69721984863281
2024-09-13,80.11427307128906
2024-09-16,80.11427307128906
2024-09-17,80.07455444335938
2024-09-18,80.08448791503906
2024-09-19,80.08448791503906
2024-09-20,80.24336242675781
2024-09-23,80.05470275878906
2024-09-24,80.1043472290039
2024-09-25,80.02490234375
2024-09-26,80.07455444335938
2024-09-27,80.21357727050781
2024-09-30,80.1440658569336
2024-10-01,80.08448791503906
2024-10-02,80.02490234375
2024-10-03,80.06462097167969
2024-10-04,80.04476928710938
2024-10-07,80.05470275878906
2024-10-08,79.9951171875
2024-10-09,79.9951171875
2024-10-10,79.97525787353516
2024-10-11,79.98519134521484
2024-10-14,80.06462097167969
2024-10-15,80.3625259399414
2024-10-16,80.49160766601562
2024-10-17,80.45188903808594
2024-10-18,80.48168182373047
2024-10-21,80.60083770751953
2024-10-22,80.35259246826172
2024-10-23,80.3923110961914
2024-10-24,80.46182250976562
2024-10-25,80.31287384033203
2024-10-28,80.03483581542969
2024-10-29,80.00505065917969
2024-10-30,80.2830810546875
2024-10-31,80.08448791503906
2024-11-01,80.04476928710938
2024-11-04,80.03483581542969
2024-11-05,80.29301452636719
2024-11-06,80.37245178222656
2024-11-07,80.09442138671875
2024-11-08,80.4320297241211
2024-11-11,80.53132629394531
2024-11-12,80.46182250976562
2024-11-13,80.61077117919922
2024-11-14,80.2830810546875
2024-11-15,80.00505065917969
2024-11-18,80.03483581542969
2024-11-19,79.98519134521484
2024-11-20,80.21357727050781
2024-11-21,80.45188903808594
2024-11-22,80.60083770751953
2024-11-25,80.541259765625
2024-11-26,80.56111907958984
2024-11-27,80.58097839355469
2024-11-29,80.72000122070312
2024-12-02,80.69999694824219
2024-12-03,80.58999633789062
2024-12-04,80.48999786376953
2024-12-05,80.7699966430664
2024-12-06,80.73999786376953
2024-12-09,80.58000183105469
2024-12-10,80.69999694824219
2024-12-11,80.63999938964844
2024-12-12,80.70999908447266
2024-12-13,80.55999755859375
2024-12-16,80.66000366210938
2024-12-17,80.58999633789062
