,YUM
2018-04-24,75.36863708496094
2018-04-25,75.43942260742188
2018-04-26,76.76664733886719
2018-04-27,77.02326202392578
2018-04-30,77.0674819946289
2018-05-01,76.66046142578125
2018-05-02,70.96224212646484
2018-05-03,73.14774322509766
2018-05-04,72.93540954589844
2018-05-07,73.53705596923828
2018-05-08,73.89098358154297
2018-05-09,74.72270965576172
2018-05-10,74.92623901367188
2018-05-11,74.87313079833984
2018-05-14,73.97063446044922
2018-05-15,74.05948638916016
2018-05-16,74.2638931274414
2018-05-17,73.7573471069336
2018-05-18,73.17083740234375
2018-05-21,73.48187255859375
