,MSFT
2021-06-07,246.47023010253906
2021-06-08,245.2660675048828
2021-06-09,246.25656127929688
2021-06-10,249.8009796142578
2021-06-11,250.43223571777344
2021-06-14,252.37437438964844
2021-06-15,250.88861083984375
2021-06-16,249.9369659423828
2021-06-17,253.35513305664062
2021-06-18,251.92764282226562
2021-06-21,255.03514099121094
2021-06-22,257.8318176269531
2021-06-23,257.5987548828125
2021-06-24,258.97772216796875
2021-06-25,257.3559875488281
2021-06-28,260.94903564453125
2021-06-29,263.551513671875
2021-06-30,263.06591796875
2021-07-01,263.74578857421875
2021-07-02,269.62078857421875
2021-07-06,269.6304931640625
2021-07-07,271.8348388671875
2021-07-08,269.3974609375
2021-07-09,269.90234375
2021-07-12,269.3003234863281
2021-07-13,272.8544921875
2021-07-14,274.34027099609375
2021-07-15,272.90301513671875
2021-07-16,272.6310729980469
2021-07-19,268.99932861328125
2021-07-20,271.24249267578125
2021-07-21,273.2623291015625
2021-07-22,277.8653259277344
2021-07-23,281.29315185546875
2021-07-26,280.6911315917969
2021-07-27,278.25372314453125
2021-07-28,277.9429931640625
2021-07-29,278.2148132324219
2021-07-30,276.67083740234375
2021-08-02,276.5834655761719
2021-08-03,278.8169250488281
2021-08-04,278.224609375
2021-08-05,281.1474914550781
2021-08-06,281.08917236328125
2021-08-09,279.99188232421875
2021-08-10,278.1566162109375
2021-08-11,278.6518859863281
2021-08-12,281.4291076660156
2021-08-13,284.3812561035156
2021-08-16,286.08062744140625
2021-08-17,284.6045227050781
2021-08-18,282.863037109375
2021-08-19,288.7395935058594
2021-08-20,296.1241760253906
2021-08-23,296.4063415527344
2021-08-24,294.4313049316406
2021-08-25,293.83782958984375
2021-08-26,290.99676513671875
2021-08-27,291.6097717285156
2021-08-30,295.37506103515625
2021-08-31,293.7113037109375
2021-09-01,293.66259765625
2021-09-02,293.0010986328125
2021-09-03,292.9913330078125
2021-09-07,292.0572814941406
2021-09-08,292.0864562988281
2021-09-09,289.2066345214844
2021-09-10,287.708251953125
2021-09-13,288.9536437988281
2021-09-14,291.6778564453125
2021-09-15,296.5717468261719
2021-09-16,296.9609375
2021-09-17,291.7557067871094
2021-09-20,286.3363952636719
2021-09-21,286.8228759765625
2021-09-22,290.50054931640625
2021-09-23,291.4541015625
2021-09-24,291.249755859375
2021-09-27,286.2099304199219
2021-09-28,275.84808349609375
2021-09-29,276.3151550292969
2021-09-30,274.2914123535156
2021-10-01,281.2771301269531
2021-10-04,275.4491882324219
2021-10-05,280.9463195800781
2021-10-06,285.1785888671875
2021-10-07,286.87152099609375
2021-10-08,286.87152099609375
2021-10-11,286.2683410644531
2021-10-12,284.954833984375
2021-10-13,288.2919616699219
2021-10-14,294.5577392578125
2021-10-15,295.9782409667969
2021-10-18,298.9749450683594
2021-10-19,299.8895263671875
2021-10-20,299.0917053222656
2021-10-21,302.35107421875
2021-10-22,300.7943420410156
2021-10-25,299.7921447753906
2021-10-26,301.71856689453125
2021-10-27,314.4252014160156
2021-10-28,315.5732727050781
2021-10-29,322.6465148925781
2021-11-01,320.4573974609375
2021-11-02,324.11572265625
2021-11-03,324.9621276855469
2021-11-04,327.33612060546875
2021-11-05,326.9664306640625
2021-11-08,327.8712158203125
2021-11-09,326.8594055175781
2021-11-10,321.8487243652344
2021-11-11,323.43463134765625
2021-11-12,327.6085510253906
2021-11-15,326.97613525390625
2021-11-16,330.32305908203125
2021-11-17,330.5472717285156
2021-11-18,332.6429443359375
2021-11-19,334.4363708496094
2021-11-22,331.2392578125
2021-11-23,329.14361572265625
2021-11-24,329.3678283691406
2021-11-26,321.3459167480469
2021-11-29,328.1202087402344
2021-11-30,322.23284912109375
2021-12-01,321.73577880859375
2021-12-02,321.1606750488281
2021-12-03,314.844482421875
2021-12-06,317.9441223144531
2021-12-07,326.45343017578125
2021-12-08,326.502197265625
2021-12-09,324.6794128417969
2021-12-10,333.8808288574219
2021-12-13,330.8201599121094
2021-12-14,320.0397644042969
2021-12-15,326.19024658203125
2021-12-16,316.6867370605469
2021-12-17,315.614501953125
2021-12-20,311.8228759765625
2021-12-21,319.01629638671875
2021-12-22,324.7768859863281
2021-12-23,326.22918701171875
2021-12-27,333.7930603027344
2021-12-28,332.6233825683594
2021-12-29,333.3056945800781
2021-12-30,330.7422180175781
2021-12-31,327.81805419921875
2022-01-03,326.2876892089844
2022-01-04,320.6927795410156
2022-01-05,308.38214111328125
2022-01-06,305.94525146484375
2022-01-07,306.1012878417969
2022-01-10,306.3254089355469
2022-01-11,307.01751708984375
2022-01-12,310.2243347167969
2022-01-13,297.09478759765625
2022-01-14,302.35833740234375
2022-01-18,294.9991760253906
2022-01-19,295.6619873046875
2022-01-20,293.9757080078125
2022-01-21,288.5465393066406
2022-01-24,288.8779296875
2022-01-25,281.1971130371094
2022-01-26,289.2093505859375
2022-01-27,292.26019287109375
2022-01-28,300.4674072265625
2022-01-31,303.1186218261719
2022-02-01,300.9547424316406
2022-02-02,305.5359191894531
2022-02-03,293.6345520019531
2022-02-04,298.2060546875
2022-02-07,293.3421630859375
2022-02-08,296.8609313964844
2022-02-09,303.3427734375
2022-02-10,294.73602294921875
2022-02-11,287.5816345214844
2022-02-14,287.54254150390625
2022-02-15,292.8742980957031
2022-02-16,292.532470703125
2022-02-17,283.9664611816406
2022-02-18,281.2315673828125
2022-02-22,281.0264892578125
2022-02-23,273.74981689453125
2022-02-24,287.73663330078125
2022-02-25,290.39337158203125
2022-02-28,291.8389587402344
2022-03-01,288.08831787109375
2022-03-02,293.20648193359375
2022-03-03,289.03570556640625
2022-03-04,283.1166687011719
2022-03-07,272.4214782714844
2022-03-08,269.4326477050781
2022-03-09,281.788330078125
2022-03-10,278.9460144042969
2022-03-11,273.5544738769531
2022-03-14,270.0089416503906
2022-03-15,280.4697265625
2022-03-16,287.541259765625
2022-03-17,288.3520202636719
2022-03-18,293.4407653808594
2022-03-21,292.2003479003906
2022-03-22,296.9863586425781
2022-03-23,292.5226135253906
2022-03-24,297.0254821777344
2022-03-25,296.615234375
2022-03-28,303.4719543457031
2022-03-29,308.07232666015625
2022-03-30,306.55841064453125
2022-03-31,301.1374816894531
2022-04-01,302.2217102050781
2022-04-04,307.64251708984375
2022-04-05,303.6477355957031
2022-04-06,292.532470703125
2022-04-07,294.3589172363281
2022-04-08,290.0613098144531
2022-04-11,278.6237487792969
2022-04-12,275.4981689453125
2022-04-13,280.9288330078125
2022-04-14,273.32000732421875
2022-04-18,273.9939880371094
2022-04-19,278.6628112792969
2022-04-20,279.69818115234375
2022-04-21,274.2772216796875
2022-04-22,267.655029296875
2022-04-25,274.1893310546875
2022-04-26,263.93365478515625
2022-04-27,276.6311950683594
2022-04-28,282.8921203613281
2022-04-29,271.0638427734375
2022-05-02,277.8520812988281
2022-05-03,275.2247009277344
2022-05-04,283.2339172363281
2022-05-05,270.8977355957031
2022-05-06,268.33868408203125
2022-05-09,258.4247741699219
2022-05-10,263.2303771972656
2022-05-11,254.4885711669922
2022-05-12,249.4095458984375
2022-05-13,255.04534912109375
2022-05-16,255.41650390625
2022-05-17,260.6127624511719
2022-05-18,248.74708557128906
2022-05-19,247.82681274414062
2022-05-20,247.2589874267578
2022-05-23,255.17919921875
2022-05-24,254.1708526611328
2022-05-25,257.0099792480469
2022-05-26,260.3190002441406
2022-05-27,267.50494384765625
2022-05-31,266.1636962890625
2022-06-01,266.70220947265625
2022-06-02,268.81683349609375
2022-06-03,264.3525390625
2022-06-06,263.10919189453125
2022-06-07,266.7804870605469
2022-06-08,264.7343444824219
2022-06-09,259.2322998046875
2022-06-10,247.67996215820312
2022-06-13,237.1751708984375
2022-06-14,239.35838317871094
2022-06-15,246.47576904296875
2022-06-16,239.82830810546875
2022-06-17,242.45204162597656
2022-06-21,248.41424560546875
2022-06-22,247.81704711914062
2022-06-23,253.42672729492188
2022-06-24,262.0812683105469
2022-06-27,259.3302001953125
2022-06-28,251.0967254638672
2022-06-29,254.79739379882812
2022-06-30,251.43936157226562
2022-07-01,254.1316680908203
2022-07-05,257.3330078125
2022-07-06,260.6224670410156
2022-07-07,262.7665710449219
2022-07-08,262.04205322265625
2022-07-11,258.958251953125
2022-07-12,248.345703125
2022-07-13,247.41563415527344
2022-07-14,248.74708557128906
2022-07-15,251.3316650390625
2022-07-18,248.9135284423828
2022-07-19,254.0826873779297
2022-07-20,256.76513671875
2022-07-21,259.28125
2022-07-22,254.89523315429688
2022-07-25,253.39735412597656
2022-07-26,246.6128387451172
2022-07-27,263.0993957519531
2022-07-28,270.60845947265625
2022-07-29,274.8475341796875
2022-08-01,272.17486572265625
2022-08-02,269.0517883300781
2022-08-03,276.5412292480469
2022-08-04,277.69647216796875
2022-08-05,276.9720458984375
2022-08-08,274.4363708496094
2022-08-09,276.3747863769531
2022-08-10,283.0908203125
2022-08-11,280.9957580566406
2022-08-12,285.7830810546875
2022-08-15,287.3103332519531
2022-08-16,286.5663146972656
2022-08-17,285.8108825683594
2022-08-18,284.6826171875
2022-08-19,280.7386474609375
2022-08-22,272.4974670410156
2022-08-23,271.21221923828125
2022-08-24,270.57452392578125
2022-08-25,273.5766906738281
2022-08-26,263.0201416015625
2022-08-29,260.2142028808594
2022-08-30,257.9969787597656
2022-08-31,256.5252685546875
2022-09-01,255.4755859375
2022-09-02,251.21763610839844
2022-09-06,248.46078491210938
2022-09-07,253.2092742919922
2022-09-08,253.631103515625
2022-09-09,259.4588317871094
2022-09-12,261.60736083984375
2022-09-13,247.22462463378906
2022-09-14,247.4502716064453
2022-09-15,240.73960876464844
2022-09-16,240.11172485351562
2022-09-19,239.89590454101562
2022-09-20,237.8650360107422
2022-09-21,234.43121337890625
2022-09-22,236.42283630371094
2022-09-23,233.4207000732422
2022-09-26,232.95957946777344
2022-09-27,231.9392547607422
2022-09-28,236.51112365722656
2022-09-29,233.00863647460938
2022-09-30,228.49559020996094
2022-10-03,236.18736267089844
2022-10-04,244.17343139648438
2022-10-05,244.4873504638672
2022-10-06,242.1229705810547
2022-10-07,229.810302734375
2022-10-10,224.9146270751953
2022-10-11,221.1472625732422
2022-10-12,221.4808349609375
2022-10-13,229.810302734375
2022-10-14,224.23770141601562
2022-10-17,233.03805541992188
2022-10-18,233.98973083496094
2022-10-19,232.0079345703125
2022-10-20,231.6841583251953
2022-10-21,237.541259765625
2022-10-24,242.5742645263672
2022-10-25,245.91976928710938
2022-10-26,226.94552612304688
2022-10-27,222.4619140625
2022-10-28,231.40945434570312
2022-10-31,227.7401885986328
2022-11-01,223.8550567626953
2022-11-02,215.9376983642578
2022-11-03,210.19833374023438
2022-11-04,217.20327758789062
2022-11-07,223.5607452392578
2022-11-08,224.5418701171875
2022-11-09,220.26431274414062
2022-11-10,238.38499450683594
2022-11-11,242.43690490722656
2022-11-14,236.98204040527344
2022-11-15,237.3940887451172
2022-11-16,237.8269805908203
2022-11-17,237.77780151367188
2022-11-18,237.3252410888672
2022-11-21,238.14183044433594
2022-11-22,241.07369995117188
2022-11-23,243.58253479003906
2022-11-25,243.49398803710938
2022-11-28,237.85650634765625
2022-11-29,236.4495849609375
2022-11-30,251.02049255371094
2022-12-01,250.5777587890625
2022-12-02,250.9024200439453
2022-12-05,246.1602325439453
2022-12-06,241.1622314453125
2022-12-07,240.42434692382812
2022-12-08,243.4054412841797
2022-12-09,241.45741271972656
2022-12-12,248.4329376220703
2022-12-13,252.771728515625
2022-12-14,253.06690979003906
2022-12-15,244.98944091796875
2022-12-16,240.73919677734375
2022-12-19,236.5676727294922
2022-12-20,237.89585876464844
2022-12-21,240.48338317871094
2022-12-22,234.3441619873047
2022-12-23,234.87542724609375
2022-12-27,233.134033203125
2022-12-28,230.74325561523438
2022-12-29,237.11862182617188
2022-12-30,235.94784545898438
2023-01-03,235.7117156982422
2023-01-04,225.4009246826172
2023-01-05,218.72055053710938
2023-01-06,221.2982635498047
2023-01-09,223.45286560058594
2023-01-10,225.15493774414062
2023-01-11,231.96324157714844
2023-01-12,234.65899658203125
2023-01-13,235.3673553466797
2023-01-17,236.4692840576172
2023-01-18,232.00257873535156
2023-01-19,228.18521118164062
2023-01-20,236.34136962890625
2023-01-23,238.66326904296875
2023-01-24,238.13197326660156
2023-01-25,236.72506713867188
2023-01-26,243.99575805664062
2023-01-27,244.15316772460938
2023-01-30,238.7911834716797
2023-01-31,243.80882263183594
2023-02-01,248.6690673828125
2023-02-02,260.3277587890625
2023-02-03,254.1786651611328
2023-02-06,252.6241455078125
2023-02-07,263.23992919921875
2023-02-08,262.4233703613281
2023-02-09,259.36358642578125
2023-02-10,258.8519592285156
2023-02-13,266.93927001953125
2023-02-14,267.7755126953125
2023-02-15,265.6352233886719
2023-02-16,258.5632629394531
2023-02-17,254.5292510986328
2023-02-21,249.21299743652344
2023-02-22,248.06887817382812
2023-02-23,251.28428649902344
2023-02-24,245.81019592285156
2023-02-27,246.73736572265625
2023-02-28,246.00747680664062
2023-03-01,242.90057373046875
2023-03-02,247.67434692382812
2023-03-03,251.79713439941406
2023-03-06,253.3555450439453
2023-03-07,250.67274475097656
2023-03-08,250.22891235351562
2023-03-09,248.86781311035156
2023-03-10,245.18882751464844
2023-03-13,250.44589233398438
2023-03-14,257.2218933105469
2023-03-15,261.8082580566406
2023-03-16,272.4210510253906
2023-03-17,275.60687255859375
2023-03-20,268.5054016113281
2023-03-21,270.0341796875
2023-03-22,268.5645446777344
2023-03-23,273.8611145019531
2023-03-24,276.73126220703125
2023-03-27,272.5986022949219
2023-03-28,271.46435546875
2023-03-29,276.6720886230469
2023-03-30,280.1636047363281
2023-03-31,284.3554992675781
2023-04-03,283.3002014160156
2023-04-04,283.2508239746094
2023-04-05,280.44964599609375
2023-04-06,287.6103820800781
2023-04-10,285.4306335449219
2023-04-11,278.9603271484375
2023-04-12,279.611328125
2023-04-13,285.87445068359375
2023-04-14,282.22509765625
2023-04-17,284.8486633300781
2023-04-18,284.424560546875
2023-04-19,284.5034484863281
2023-04-20,282.1954650878906
2023-04-21,281.85028076171875
2023-04-24,277.9148254394531
2023-04-25,271.6517333984375
2023-04-26,291.32879638671875
2023-04-27,300.6593322753906
2023-04-28,303.0561218261719
2023-05-01,301.3793640136719
2023-05-02,301.2314453125
2023-05-03,300.2352294921875
2023-05-04,301.2314453125
2023-05-05,306.3996887207031
2023-05-08,304.4270935058594
2023-05-09,302.7996826171875
2023-05-10,308.03704833984375
2023-05-11,305.8670959472656
2023-05-12,304.7427062988281
2023-05-15,305.2259826660156
2023-05-16,307.4748229980469
2023-05-17,310.3808898925781
2023-05-18,314.84881591796875
2023-05-19,314.6709289550781
2023-05-22,317.4781494140625
2023-05-23,311.62640380859375
2023-05-24,310.2326354980469
2023-05-25,322.16357421875
2023-05-26,329.0531921386719
2023-05-30,327.39251708984375
2023-05-31,324.6050720214844
2023-06-01,328.7467956542969
2023-06-02,331.53424072265625
2023-06-05,332.0680847167969
2023-06-06,329.8341064453125
2023-06-07,319.6528015136719
2023-06-08,321.5111999511719
2023-06-09,323.0235290527344
2023-06-12,328.025146484375
2023-06-13,330.43707275390625
2023-06-14,333.451904296875
2023-06-15,344.08795166015625
2023-06-16,338.3843994140625
2023-06-20,334.1537170410156
2023-06-21,329.7154846191406
2023-06-22,335.7945861816406
2023-06-23,331.1586608886719
2023-06-26,324.8126220703125
2023-06-27,330.7138671875
2023-06-28,331.9790954589844
2023-06-29,331.1883239746094
2023-06-30,336.61505126953125
2023-07-03,334.09442138671875
2023-07-05,334.2525939941406
2023-07-06,337.33660888671875
2023-07-07,333.33331298828125
2023-07-10,328.00543212890625
2023-07-11,328.6380310058594
2023-07-12,333.31353759765625
2023-07-13,338.7106018066406
2023-07-14,341.2608642578125
2023-07-17,341.7452392578125
2023-07-18,355.34661865234375
2023-07-19,350.9873962402344
2023-07-20,342.8721008300781
2023-07-21,339.8077697753906
2023-07-24,341.13232421875
2023-07-25,346.9347229003906
2023-07-26,333.876953125
2023-07-27,326.908203125
2023-07-28,334.4700622558594
2023-07-31,332.04833984375
2023-08-01,332.4634704589844
2023-08-02,323.72528076171875
2023-08-03,322.89501953125
2023-08-04,324.0021057128906
2023-08-07,326.30517578125
2023-08-08,322.2919921875
2023-08-09,318.51605224609375
2023-08-10,319.20794677734375
2023-08-11,317.3101501464844
2023-08-14,320.3052062988281
2023-08-15,318.15032958984375
2023-08-16,317.377685546875
2023-08-17,313.8908996582031
2023-08-18,313.49468994140625
2023-08-21,318.84375
2023-08-22,319.41827392578125
2023-08-23,323.9154357910156
2023-08-24,316.95172119140625
2023-08-25,319.933349609375
2023-08-28,320.6465759277344
2023-08-29,325.3121643066406
2023-08-30,325.6885681152344
2023-08-31,324.6683044433594
2023-09-01,325.5597839355469
2023-09-05,330.40362548828125
2023-09-06,329.739990234375
2023-09-07,326.7980041503906
2023-09-08,331.1168518066406
2023-09-11,334.75225830078125
2023-09-12,328.64044189453125
2023-09-13,332.8899841308594
2023-09-14,335.5050964355469
2023-09-15,327.1050720214844
2023-09-18,325.9560241699219
2023-09-19,325.54986572265625
2023-09-20,317.74420166015625
2023-09-21,316.5158996582031
2023-09-22,314.0196838378906
2023-09-25,314.544677734375
2023-09-26,309.19561767578125
2023-09-27,309.8394775390625
2023-09-28,310.68145751953125
2023-09-29,312.77154541015625
2023-10-02,318.76446533203125
2023-10-03,310.433837890625
2023-10-04,315.9512634277344
2023-10-05,316.34747314453125
2023-10-06,324.1730041503906
2023-10-09,326.7088317871094
2023-10-10,325.2923278808594
2023-10-11,329.2843322753906
2023-10-12,328.0362243652344
2023-10-13,324.6385498046875
2023-10-16,329.50225830078125
2023-10-17,328.9277038574219
2023-10-18,326.9960632324219
2023-10-19,328.1946716308594
2023-10-20,323.58856201171875
2023-10-23,326.21356201171875
2023-10-24,327.41217041015625
2023-10-25,337.4565124511719
2023-10-26,324.79705810546875
2023-10-27,326.6989440917969
2023-10-30,334.128173828125
2023-10-31,334.92059326171875
2023-11-01,342.8055725097656
2023-11-02,345.0343322753906
2023-11-03,349.4720458984375
2023-11-06,353.1668701171875
2023-11-07,357.1291198730469
2023-11-08,359.7739562988281
2023-11-09,357.2876892089844
2023-11-10,366.1829833984375
2023-11-13,363.2211608886719
2023-11-14,366.7773132324219
2023-11-15,366.92620849609375
2023-11-16,373.3779296875
2023-11-17,367.1048278808594
2023-11-20,374.6384582519531
2023-11-21,370.30096435546875
2023-11-22,375.0454406738281
2023-11-24,374.6285705566406
2023-11-27,375.7998046875
2023-11-28,379.8594665527344
2023-11-29,376.03802490234375
2023-11-30,376.09759521484375
2023-12-01,371.7302551269531
2023-12-04,366.4001159667969
2023-12-05,369.7550048828125
2023-12-06,366.0626220703125
2023-12-07,368.1966552734375
2023-12-08,371.45233154296875
2023-12-11,368.5440368652344
2023-12-12,371.6011962890625
2023-12-13,371.59124755859375
2023-12-14,363.21392822265625
2023-12-15,367.9783020019531
2023-12-18,369.884033203125
2023-12-19,370.489501953125
2023-12-20,367.8691101074219
2023-12-21,370.7674255371094
2023-12-22,371.7997131347656
2023-12-26,371.8791198730469
2023-12-27,371.29351806640625
2023-12-28,372.4945373535156
2023-12-29,373.2489013671875
2024-01-02,368.11724853515625
2024-01-03,367.8492736816406
2024-01-04,365.2090148925781
2024-01-05,365.0203857421875
2024-01-08,371.9089050292969
2024-01-09,373.000732421875
2024-01-10,379.92889404296875
2024-01-11,381.775146484375
2024-01-12,385.5866394042969
2024-01-16,387.37322998046875
2024-01-17,386.5792236328125
2024-01-18,390.946533203125
2024-01-19,395.7109069824219
2024-01-22,393.5669250488281
2024-01-23,395.9391784667969
2024-01-24,399.5720520019531
2024-01-25,401.8648986816406
2024-01-26,400.9318542480469
2024-01-29,406.67889404296875
2024-01-30,405.5572509765625
2024-01-31,394.6289978027344
2024-02-01,400.782958984375
2024-02-02,408.1677551269531
2024-02-05,402.6391296386719
2024-02-06,402.48028564453125
2024-02-07,410.97674560546875
2024-02-08,411.03631591796875
2024-02-09,417.4284973144531
2024-02-12,412.17779541015625
2024-02-13,403.30413818359375
2024-02-14,407.20220947265625
2024-02-15,404.2886047363281
2024-02-16,401.8025817871094
2024-02-20,400.5397033691406
2024-02-21,399.9330749511719
2024-02-22,409.35015869140625
2024-02-23,408.0474853515625
2024-02-26,405.2631530761719
2024-02-27,405.2034606933594
2024-02-28,405.4421081542969
2024-02-29,411.3290710449219
2024-03-01,413.17864990234375
2024-03-04,412.6018981933594
2024-03-05,400.40045166015625
2024-03-06,399.8435974121094
2024-03-07,406.8542175292969
2024-03-08,403.95050048828125
2024-03-11,402.260009765625
2024-03-12,412.9598693847656
2024-03-13,412.7809143066406
2024-03-14,422.8443603515625
2024-03-15,414.0935363769531
2024-03-18,414.9884948730469
2024-03-19,419.0556335449219
2024-03-20,422.85430908203125
2024-03-21,426.97119140625
2024-03-22,426.3446960449219
2024-03-25,420.4975280761719
2024-03-26,419.2942810058594
2024-03-27,419.0755310058594
2024-03-28,418.3695068359375
2024-04-01,422.1979675292969
2024-04-02,419.0854797363281
2024-04-03,418.10101318359375
2024-04-04,415.54534912109375
2024-04-05,423.1426696777344
2024-04-08,422.2178649902344
2024-04-09,423.8984375
2024-04-10,420.8952941894531
2024-04-11,425.5391845703125
2024-04-12,419.5428771972656
2024-04-15,411.3290710449219
2024-04-16,412.2637634277344
2024-04-17,409.5390930175781
2024-04-18,402.01141357421875
2024-04-19,396.8901672363281
2024-04-22,398.7198791503906
2024-04-23,405.29296875
2024-04-24,406.77459716796875
2024-04-25,396.81060791015625
2024-04-26,404.0499572753906
2024-04-29,400.0026550292969
2024-04-30,387.15484619140625
2024-05-01,392.7335510253906
2024-05-02,395.6173095703125
2024-05-03,404.3880310058594
2024-05-06,411.2296142578125
2024-05-07,407.0530700683594
2024-05-08,408.246337890625
2024-05-09,410.0164489746094
2024-05-10,412.42291259765625
2024-05-13,411.4085998535156
2024-05-14,414.23272705078125
2024-05-15,421.47515869140625
2024-05-16,419.39306640625
2024-05-17,418.61602783203125
2024-05-20,423.7265930175781
2024-05-21,427.41253662109375
2024-05-22,428.8869323730469
2024-05-23,425.3802795410156
2024-05-24,428.5283203125
2024-05-28,428.6877136230469
2024-05-29,427.5420837402344
2024-05-30,413.0970764160156
2024-05-31,413.5553283691406
2024-06-03,411.951416015625
2024-06-04,414.49176025390625
2024-06-05,422.4016418457031
2024-06-06,422.90966796875
2024-06-07,422.24224853515625
2024-06-10,426.2469787597656
2024-06-11,431.0387268066406
2024-06-12,439.386962890625
2024-06-13,439.9049987792969
2024-06-14,440.8912353515625
2024-06-17,446.6692199707031
2024-06-18,444.6469421386719
2024-06-20,444.0093688964844
2024-06-21,448.0738830566406
2024-06-24,445.9718933105469
2024-06-25,449.23944091796875
2024-06-26,450.4448547363281
2024-06-27,451.13226318359375
2024-06-28,445.254638671875
2024-07-01,454.9975280761719
2024-07-02,457.537841796875
2024-07-03,459.0221862792969
2024-07-05,465.78643798828125
2024-07-08,464.471435546875
2024-07-09,457.796875
2024-07-10,464.4814147949219
2024-07-11,452.9752502441406
2024-07-12,451.8295593261719
2024-07-15,452.2380065917969
2024-07-16,447.8148498535156
2024-07-17,441.8376159667969
2024-07-18,438.6995849609375
2024-07-19,435.4519348144531
2024-07-22,441.2598571777344
2024-07-23,443.16259765625
2024-07-24,427.2731018066406
2024-07-25,416.8128967285156
2024-07-26,423.6568298339844
2024-07-29,425.111328125
2024-07-30,421.3157958984375
2024-07-31,416.7630920410156
2024-08-01,415.52777099609375
2024-08-02,406.9405212402344
2024-08-05,393.6510925292969
2024-08-06,398.09417724609375
2024-08-07,396.91864013671875
2024-08-08,401.1625061035156
2024-08-09,404.4798583984375
2024-08-12,405.2668762207031
2024-08-13,412.4395751953125
2024-08-14,415.27874755859375
2024-08-15,420.1889343261719
2024-08-16,417.634033203125
2024-08-19,420.68792724609375
2024-08-20,423.9513854980469
2024-08-21,423.292724609375
2024-08-22,414.7198791503906
2024-08-23,415.9573974609375
2024-08-26,412.6639709472656
2024-08-27,413.0132751464844
2024-08-28,409.77978515625
2024-08-29,412.29473876953125
2024-08-30,416.30670166015625
2024-09-03,408.6220703125
2024-09-04,408.0831604003906
2024-09-05,407.5741882324219
2024-09-06,400.8975524902344
2024-09-09,404.9095153808594
2024-09-10,413.3725891113281
2024-09-11,422.1949157714844
2024-09-12,426.1470031738281
2024-09-13,429.7298278808594
2024-09-16,430.47833251953125
2024-09-17,434.2807312011719
2024-09-18,429.94940185546875
2024-09-19,437.81365966796875
2024-09-20,434.4004821777344
2024-09-23,432.6440124511719
2024-09-24,428.31268310546875
2024-09-25,431.2467956542969
2024-09-26,430.4483947753906
2024-09-27,427.1649475097656
2024-09-30,429.4403991699219
2024-10-01,419.849609375
2024-10-02,416.2967224121094
2024-10-03,415.7079162597656
2024-10-04,415.2288513183594
2024-10-07,408.7218933105469
2024-10-08,413.8815612792969
2024-10-09,416.62603759765625
2024-10-10,415.0093078613281
2024-10-11,415.48834228515625
2024-10-14,418.302734375
2024-10-15,417.90350341796875
2024-10-16,415.2887268066406
2024-10-17,415.8875427246094
2024-10-18,417.3246765136719
2024-10-21,417.94342041015625
2024-10-22,426.656005859375
2024-10-23,423.7518005371094
2024-10-24,423.8815612792969
2024-10-25,427.2947082519531
2024-10-28,425.7378234863281
2024-10-29,431.0871276855469
2024-10-30,431.66595458984375
2024-10-31,405.53826904296875
2024-11-01,409.55023193359375
2024-11-04,407.64404296875
2024-11-05,410.6380310058594
2024-11-06,419.3406066894531
2024-11-07,424.58013916015625
2024-11-08,421.6959228515625
2024-11-11,417.1749572753906
2024-11-12,422.1849365234375
2024-11-13,424.3506164550781
2024-11-14,426.0372314453125
2024-11-15,414.1709899902344
2024-11-18,414.9294738769531
2024-11-19,416.9554138183594
2024-11-20,414.65997314453125
2024-11-21,412.8699951171875
2024-11-22,417.0
2024-11-25,418.7900085449219
2024-11-26,427.989990234375
2024-11-27,422.989990234375
2024-11-29,423.4599914550781
2024-12-02,430.9800109863281
2024-12-03,431.20001220703125
2024-12-04,437.4200134277344
2024-12-05,442.6199951171875
2024-12-06,443.57000732421875
2024-12-09,446.0199890136719
2024-12-10,443.3299865722656
2024-12-11,448.989990234375
2024-12-12,449.55999755859375
2024-12-13,447.2699890136719
2024-12-16,451.5899963378906
2024-12-17,454.4599914550781
