,GM
2021-06-02,58.14822006225586
2021-06-03,61.8623046875
2021-06-04,61.77457046508789
2021-06-07,61.63808822631836
2021-06-08,62.31071472167969
2021-06-09,61.18967056274414
2021-06-10,59.795677185058594
2021-06-11,59.94189453125
2021-06-14,59.259521484375
2021-06-15,59.27901840209961
2021-06-16,60.20509719848633
2021-06-17,58.5673942565918
2021-06-18,57.28062057495117
2021-06-21,57.807037353515625
2021-06-22,57.7485466003418
2021-06-23,58.606388092041016
2021-06-24,58.52840042114258
2021-06-25,58.781856536865234
2021-06-28,57.16365051269531
2021-06-29,57.34886932373047
2021-06-30,57.6803092956543
2021-07-01,57.6218147277832
2021-07-02,57.4755973815918
2021-07-06,56.013362884521484
2021-07-07,55.16526412963867
2021-07-08,54.64860153198242
2021-07-09,57.28062057495117
2021-07-12,57.48534393310547
2021-07-13,57.25138473510742
2021-07-14,56.53976821899414
2021-07-15,55.516197204589844
2021-07-16,54.063716888427734
2021-07-19,52.81593704223633
2021-07-20,54.73634338378906
2021-07-21,55.61368179321289
2021-07-22,54.23918151855469
2021-07-23,53.55680465698242
2021-07-26,54.36590576171875
2021-07-27,53.61529541015625
2021-07-28,54.092952728271484
2021-07-29,55.83788299560547
2021-07-30,55.40896987915039
2021-08-02,55.594181060791016
2021-08-03,56.42278289794922
2021-08-04,51.39269256591797
2021-08-05,53.069393157958984
2021-08-06,53.66403579711914
2021-08-09,52.59172821044922
2021-08-10,52.893917083740234
2021-08-11,52.90367126464844
2021-08-12,53.24485397338867
2021-08-13,52.299285888671875
2021-08-16,51.616905212402344
2021-08-17,49.199344635009766
2021-08-18,49.560028076171875
2021-08-19,47.844337463378906
2021-08-20,47.571388244628906
2021-08-23,46.96699523925781
2021-08-24,48.321998596191406
2021-08-25,48.44872283935547
2021-08-26,47.395912170410156
2021-08-27,48.546207427978516
2021-08-30,47.93207550048828
2021-08-31,47.77609634399414
2021-09-01,47.87358093261719
2021-09-02,47.71760940551758
2021-09-03,47.590885162353516
2021-09-07,47.493408203125
2021-09-08,47.73711013793945
2021-09-09,47.200950622558594
2021-09-10,48.2440185546875
2021-09-13,49.54052734375
2021-09-14,49.46254348754883
2021-09-15,50.515350341796875
2021-09-16,50.222904205322266
2021-09-17,50.03768539428711
2021-09-20,48.12703323364258
2021-09-21,48.12703323364258
2021-09-22,49.50153732299805
2021-09-23,50.61283874511719
2021-09-24,50.915035247802734
2021-09-27,51.89960479736328
2021-09-28,51.51941680908203
2021-09-29,51.597408294677734
2021-09-30,51.38294982910156
2021-10-01,51.79238510131836
2021-10-04,52.6209716796875
2021-10-05,52.97190856933594
2021-10-06,52.57223892211914
2021-10-07,55.01903533935547
2021-10-08,57.09540939331055
2021-10-11,56.62749099731445
2021-10-12,57.4755973815918
2021-10-13,56.315555572509766
2021-10-14,56.23756408691406
2021-10-15,56.53976821899414
2021-10-18,55.45771408081055
2021-10-19,55.41870880126953
2021-10-20,56.21807098388672
2021-10-21,56.93943786621094
2021-10-22,56.315555572509766
2021-10-25,56.30580520629883
2021-10-26,55.92561721801758
2021-10-27,52.893917083740234
2021-10-28,52.87442398071289
2021-10-29,53.05964279174805
2021-11-01,54.092952728271484
2021-11-02,54.19043731689453
2021-11-03,54.59011459350586
2021-11-04,57.16365051269531
2021-11-05,57.04667282104492
2021-11-08,58.0994873046875
2021-11-09,57.1441535949707
2021-11-10,57.77778625488281
2021-11-11,60.263587951660156
2021-11-12,61.803810119628906
2021-11-15,61.38463592529297
2021-11-16,61.03369903564453
2021-11-17,62.98334884643555
2021-11-18,60.76075744628906
2021-11-19,60.24409103393555
2021-11-22,62.44719696044922
2021-11-23,61.462623596191406
2021-11-24,60.624263763427734
2021-11-26,58.655128479003906
2021-11-29,58.352943420410156
2021-11-30,56.41303634643555
2021-12-01,56.5982551574707
2021-12-02,59.48373031616211
2021-12-03,58.20671463012695
2021-12-06,58.33344268798828
2021-12-07,59.980892181396484
2021-12-08,59.2497673034668
2021-12-09,58.11897659301758
2021-12-10,61.61859130859375
2021-12-13,57.64131546020508
2021-12-14,56.929691314697266
2021-12-15,57.134403228759766
2021-12-16,56.91994857788086
2021-12-17,53.771263122558594
2021-12-20,52.67947006225586
2021-12-21,53.410579681396484
2021-12-22,54.66810607910156
2021-12-23,55.47720718383789
2021-12-27,55.98411560058594
2021-12-28,55.67217254638672
2021-12-29,55.78915023803711
2021-12-30,56.66649627685547
2021-12-31,57.15390396118164
2022-01-03,59.62995147705078
2022-01-04,64.08490753173828
2022-01-05,61.160423278808594
2022-01-06,61.28715515136719
2022-01-07,60.70226287841797
2022-01-10,59.532466888427734
2022-01-11,59.912654876708984
2022-01-12,59.493473052978516
2022-01-13,60.21485137939453
2022-01-14,59.56171417236328
2022-01-18,57.30987548828125
2022-01-19,54.82407760620117
2022-01-20,53.274105072021484
2022-01-21,51.9385986328125
2022-01-24,51.31470489501953
2022-01-25,50.593345642089844
2022-01-26,51.03200912475586
2022-01-27,50.154666900634766
2022-01-28,48.975135803222656
2022-01-31,51.40243911743164
2022-02-01,52.70870590209961
2022-02-02,52.15305709838867
2022-02-03,51.77287673950195
2022-02-04,49.998695373535156
2022-02-07,49.43330383300781
2022-02-08,48.21476745605469
2022-02-09,49.44304656982422
2022-02-10,49.07261657714844
2022-02-11,47.60063171386719
2022-02-14,47.18145751953125
2022-02-15,48.41948699951172
2022-02-16,49.16035079956055
2022-02-17,47.590885162353516
2022-02-18,47.37641906738281
2022-02-22,45.59249496459961
2022-02-23,45.21231460571289
2022-02-24,45.183067321777344
2022-02-25,46.23588180541992
2022-02-28,45.54375457763672
2022-03-01,43.399147033691406
2022-03-02,45.15382766723633
2022-03-03,43.76957321166992
2022-03-04,41.33251953125
2022-03-07,38.82722854614258
2022-03-08,39.18790817260742
2022-03-09,41.215538024902344
2022-03-10,40.79636001586914
2022-03-11,40.46492385864258
2022-03-14,39.802040100097656
2022-03-15,41.069313049316406
2022-03-16,42.74601364135742
2022-03-17,42.560791015625
2022-03-18,43.69158935546875
2022-03-21,42.51205825805664
2022-03-22,43.438133239746094
2022-03-23,42.677764892578125
2022-03-24,43.233421325683594
2022-03-25,42.551048278808594
2022-03-28,43.10670471191406
2022-03-29,45.095333099365234
2022-03-30,44.081520080566406
2022-03-31,42.63877868652344
2022-04-01,41.87841796875
2022-04-04,42.09288024902344
2022-04-05,40.37718963623047
2022-04-06,38.505531311035156
2022-04-07,37.74517059326172
2022-04-08,38.35930633544922
2022-04-11,39.31462860107422
2022-04-12,39.03192901611328
2022-04-13,39.20740509033203
2022-04-14,39.119667053222656
2022-04-18,39.60708999633789
2022-04-19,41.020572662353516
2022-04-20,40.66964340209961
2022-04-21,39.685062408447266
2022-04-22,38.836971282958984
2022-04-25,38.817466735839844
2022-04-26,37.0822868347168
2022-04-27,37.68667221069336
2022-04-28,37.7744026184082
2022-04-29,36.955562591552734
2022-05-02,37.481964111328125
2022-05-03,38.934452056884766
2022-05-04,40.133480072021484
2022-05-05,38.94419860839844
2022-05-06,38.583518981933594
2022-05-09,37.296749114990234
2022-05-10,37.725669860839844
2022-05-11,36.3316764831543
2022-05-12,34.66472625732422
2022-05-13,37.24800491333008
2022-05-16,36.16595458984375
2022-05-17,37.14077377319336
2022-05-18,34.92792510986328
2022-05-19,35.210628509521484
2022-05-20,34.50875473022461
2022-05-23,35.09364318847656
2022-05-24,34.32353591918945
2022-05-25,35.07415771484375
2022-05-26,36.4778938293457
2022-05-27,37.598941802978516
2022-05-31,37.7061767578125
2022-06-01,37.30649948120117
2022-06-02,37.89139175415039
2022-06-03,36.66311264038086
2022-06-06,36.8775749206543
2022-06-07,37.40397262573242
2022-06-08,36.7411003112793
2022-06-09,35.72728729248047
2022-06-10,34.128570556640625
2022-06-13,31.46729850769043
2022-06-14,32.364139556884766
2022-06-15,33.3194694519043
2022-06-16,30.628957748413086
2022-06-17,31.07737159729004
2022-06-21,31.818235397338867
2022-06-22,32.003456115722656
2022-06-23,32.159420013427734
2022-06-24,33.9433479309082
2022-06-27,33.75813674926758
2022-06-28,33.13425827026367
2022-06-29,32.60784912109375
2022-06-30,30.96039581298828
2022-07-01,31.37957000732422
2022-07-05,31.555034637451172
2022-07-06,30.482730865478516
2022-07-07,31.837730407714844
2022-07-08,31.496549606323242
2022-07-11,30.09280014038086
2022-07-12,30.73618507385254
2022-07-13,30.921398162841797
2022-07-14,30.794675827026367
2022-07-15,32.04245376586914
2022-07-18,31.798742294311523
2022-07-19,33.53392791748047
2022-07-20,33.88487243652344
2022-07-21,34.245548248291016
2022-07-22,33.7971305847168
2022-07-25,33.65091323852539
2022-07-26,32.50061798095703
2022-07-27,33.806880950927734
2022-07-28,34.8401985168457
2022-07-29,35.34709167480469
2022-08-01,35.84425735473633
2022-08-02,35.220375061035156
2022-08-03,36.37066650390625
2022-08-04,35.31785583496094
2022-08-05,35.15213394165039
2022-08-08,36.6143798828125
2022-08-09,35.69803237915039
2022-08-10,36.99455642700195
2022-08-11,37.49171829223633
2022-08-12,38.48603439331055
2022-08-15,38.40804672241211
2022-08-16,38.00836944580078
2022-08-17,37.43321990966797
2022-08-18,37.74517059326172
2022-08-19,38.70048904418945
2022-08-22,37.57944869995117
2022-08-23,37.589195251464844
2022-08-24,38.261817932128906
2022-08-25,39.373130798339844
2022-08-26,38.24232864379883
2022-08-29,38.515281677246094
2022-08-30,38.231929779052734
2022-08-31,37.33304977416992
2022-09-01,37.675010681152344
2022-09-02,37.58708190917969
2022-09-06,37.821571350097656
2022-09-07,39.1894416809082
2022-09-08,39.570491790771484
2022-09-09,40.34236526489258
2022-09-12,41.08491897583008
2022-09-13,39.59980392456055
2022-09-14,39.68773651123047
2022-09-15,39.7268180847168
2022-09-16,39.05265426635742
2022-09-19,40.440059661865234
2022-09-20,38.16354751586914
2022-09-21,36.815216064453125
2022-09-22,36.5220947265625
2022-09-23,34.66570281982422
2022-09-26,34.235801696777344
2022-09-27,33.91337966918945
2022-09-28,34.44098663330078
2022-09-29,32.49665069580078
2022-09-30,31.353506088256836
2022-10-03,32.1156005859375
2022-10-04,34.97835159301758
2022-10-05,34.0403938293457
2022-10-06,33.835208892822266
2022-10-07,32.848388671875
2022-10-10,31.548921585083008
2022-10-11,31.353506088256836
2022-10-12,31.460983276367188
2022-10-13,32.00812530517578
2022-10-14,32.13514709472656
2022-10-17,32.799537658691406
2022-10-18,33.46393585205078
2022-10-19,32.858158111572266
2022-10-20,32.672523498535156
2022-10-21,34.196720123291016
2022-10-24,34.90019989013672
2022-10-25,36.160587310791016
2022-10-26,36.99108123779297
2022-10-27,37.28419876098633
2022-10-28,37.95835876464844
2022-10-31,38.349178314208984
2022-11-01,38.44688415527344
2022-11-02,37.63593292236328
2022-11-03,37.626163482666016
2022-11-04,38.104915618896484
2022-11-07,38.485965728759766
2022-11-08,38.15376281738281
2022-11-09,37.18648910522461
2022-11-10,38.82793426513672
2022-11-11,40.1762580871582
2022-11-14,39.01357650756836
2022-11-15,39.31645584106445
2022-11-16,37.58708190917969
2022-11-17,37.753177642822266
2022-11-18,38.85725021362305
2022-11-21,38.612979888916016
2022-11-22,39.05265426635742
2022-11-23,39.1894416809082
2022-11-25,39.53140640258789
2022-11-28,38.4761962890625
2022-11-29,38.837703704833984
2022-11-30,39.629112243652344
2022-12-01,39.589942932128906
2022-12-02,39.07095718383789
2022-12-05,37.9840202331543
2022-12-06,37.230018615722656
2022-12-07,37.1712646484375
2022-12-08,37.40628433227539
2022-12-09,37.484615325927734
2022-12-12,37.69025421142578
2022-12-13,37.96443557739258
2022-12-14,37.56295394897461
2022-12-15,36.83832931518555
2022-12-16,35.39888381958008
2022-12-19,34.68404006958008
2022-12-20,34.46861267089844
2022-12-21,35.15406799316406
2022-12-22,32.833309173583984
2022-12-23,33.12708282470703
2022-12-27,32.62767791748047
2022-12-28,31.85409164428711
2022-12-29,32.970401763916016
2022-12-30,32.9410285949707
2023-01-03,33.117286682128906
2023-01-04,33.96921157836914
2023-01-05,34.27277374267578
2023-01-06,35.16386413574219
2023-01-09,35.17365264892578
2023-01-10,36.33892822265625
2023-01-11,37.0341796875
2023-01-12,37.5335807800293
2023-01-13,35.75139617919922
2023-01-17,35.84931564331055
2023-01-18,35.68284606933594
2023-01-19,34.98760223388672
2023-01-20,34.61549377441406
2023-01-23,35.68284606933594
2023-01-24,35.447837829589844
2023-01-25,35.565338134765625
2023-01-26,35.72201919555664
2023-01-27,37.161476135253906
2023-01-30,35.53596878051758
2023-01-31,38.503013610839844
2023-02-01,38.48342514038086
2023-02-02,40.637718200683594
2023-02-03,40.2754020690918
2023-02-06,40.48103713989258
2023-02-07,40.539794921875
2023-02-08,40.70625686645508
2023-02-09,40.765018463134766
2023-02-10,40.49082565307617
2023-02-13,41.146915435791016
2023-02-14,41.54838943481445
2023-02-15,42.057586669921875
2023-02-16,42.2044677734375
2023-02-17,42.27301788330078
2023-02-21,40.2754020690918
2023-02-22,40.04038619995117
2023-02-23,38.4344596862793
2023-02-24,38.36591720581055
2023-02-27,38.49321365356445
2023-02-28,37.935062408447266
2023-03-01,37.91547775268555
2023-03-02,38.798831939697266
2023-03-03,40.25145721435547
2023-03-06,39.701812744140625
2023-03-07,39.004947662353516
2023-03-08,39.02457046508789
2023-03-09,37.120460510253906
2023-03-10,35.84450149536133
2023-03-13,35.09856033325195
2023-03-14,34.9415168762207
2023-03-15,33.695011138916016
2023-03-16,33.9698371887207
2023-03-17,32.7625846862793
2023-03-20,32.99814224243164
2023-03-21,34.45077133178711
2023-03-22,33.42019271850586
2023-03-23,33.11592483520508
2023-03-24,33.086483001708984
2023-03-27,33.81278991699219
2023-03-28,33.5870475769043
2023-03-29,35.0396728515625
2023-03-30,35.324310302734375
2023-03-31,36.00154495239258
2023-04-03,35.59912872314453
2023-04-04,35.07893371582031
2023-04-05,34.440956115722656
2023-04-06,33.95020294189453
2023-04-10,35.069114685058594
2023-04-11,34.755035400390625
2023-04-12,33.979652404785156
2023-04-13,33.89131164550781
2023-04-14,33.852046966552734
2023-04-17,34.49003219604492
2023-04-18,34.676517486572266
2023-04-19,33.940391540527344
2023-04-20,32.91962814331055
2023-04-21,32.92943572998047
2023-04-24,33.6557502746582
2023-04-25,32.30127716064453
2023-04-26,31.624038696289062
2023-04-27,32.11479568481445
2023-04-28,32.42887496948242
2023-05-01,32.86073303222656
2023-05-02,32.4681282043457
2023-05-03,31.87923240661621
2023-05-04,31.10384178161621
2023-05-05,32.64480209350586
2023-05-08,33.03740310668945
2023-05-09,32.66443634033203
2023-05-10,32.4681282043457
2023-05-11,32.507389068603516
2023-05-12,31.800710678100586
2023-05-15,31.77126121520996
2023-05-16,30.95661735534668
2023-05-17,31.839969635009766
2023-05-18,32.291465759277344
2023-05-19,32.055904388427734
2023-05-22,32.25220489501953
2023-05-23,32.80184555053711
2023-05-24,31.68292999267578
2023-05-25,31.810527801513672
2023-05-26,32.67424774169922
2023-05-30,32.74295425415039
2023-05-31,31.810527801513672
2023-06-01,32.499488830566406
2023-06-02,33.739620208740234
2023-06-05,33.59199142456055
2023-06-06,34.68449783325195
2023-06-07,35.649051666259766
2023-06-08,35.28488540649414
2023-06-09,35.65888595581055
2023-06-12,36.091957092285156
2023-06-13,37.05651092529297
2023-06-14,36.77107620239258
2023-06-15,37.43051528930664
2023-06-16,37.36161804199219
2023-06-20,36.73170852661133
2023-06-21,36.42659378051758
2023-06-22,36.08210754394531
2023-06-23,35.60968017578125
2023-06-26,36.12147521972656
2023-06-27,36.889183044433594
2023-06-28,37.58799362182617
2023-06-29,37.59783935546875
2023-06-30,37.9521598815918
2023-07-03,38.345855712890625
2023-07-05,38.798606872558594
2023-07-06,38.837974548339844
2023-07-07,38.98561477661133
2023-07-10,39.01513671875
2023-07-11,39.339935302734375
2023-07-12,39.77299880981445
2023-07-13,39.8615837097168
2023-07-14,39.36946487426758
2023-07-17,38.139163970947266
2023-07-18,38.51317596435547
2023-07-19,38.61159896850586
2023-07-20,38.6411247253418
2023-07-21,37.94232177734375
2023-07-24,38.68049621582031
2023-07-25,37.32224655151367
2023-07-26,37.68642044067383
2023-07-27,38.35569763183594
2023-07-28,37.4501953125
2023-07-31,37.76515579223633
2023-08-01,37.51909637451172
2023-08-02,36.80060958862305
2023-08-03,36.3380126953125
2023-08-04,35.9935302734375
2023-08-07,36.50533676147461
2023-08-08,36.25926971435547
2023-08-09,35.68841552734375
2023-08-10,33.62152099609375
2023-08-11,33.355777740478516
2023-08-14,33.53293991088867
2023-08-15,32.77507400512695
2023-08-16,32.302642822265625
2023-08-17,32.401065826416016
2023-08-18,32.5979118347168
2023-08-21,32.74554443359375
2023-08-22,32.41090774536133
2023-08-23,33.03097915649414
2023-08-24,32.361698150634766
2023-08-25,32.43059539794922
2023-08-28,32.5979118347168
2023-08-29,32.932552337646484
2023-08-30,32.8636589050293
2023-08-31,33.07090377807617
2023-09-01,33.10051727294922
2023-09-05,32.84392547607422
2023-09-06,32.389949798583984
2023-09-07,32.14322280883789
2023-09-08,32.518245697021484
2023-09-11,32.19256591796875
2023-09-12,33.03143310546875
2023-09-13,33.21894073486328
2023-09-14,33.21894073486328
2023-09-15,33.5051383972168
2023-09-18,32.903133392333984
2023-09-19,33.5150146484375
2023-09-20,32.76496505737305
2023-09-21,32.28139114379883
2023-09-22,32.15309524536133
2023-09-25,32.62680435180664
2023-09-26,31.837284088134766
2023-09-27,31.92610740661621
2023-09-28,32.725494384765625
2023-09-29,32.53798294067383
2023-10-02,32.044532775878906
2023-10-03,30.96881675720215
2023-10-04,30.63327407836914
2023-10-05,29.912837982177734
2023-10-06,30.495105743408203
2023-10-09,30.58392906188965
2023-10-10,31.067506790161133
2023-10-11,30.574060440063477
2023-10-12,29.922706604003906
2023-10-13,29.2713565826416
2023-10-16,29.666112899780273
2023-10-17,29.93257713317871
2023-10-18,29.093713760375977
2023-10-19,28.945680618286133
2023-10-20,29.2713565826416
2023-10-23,28.837120056152344
2023-10-24,28.18577003479004
2023-10-25,28.629873275756836
2023-10-26,28.1758975982666
2023-10-27,26.86332893371582
2023-10-30,27.001493453979492
2023-10-31,27.830486297607422
2023-11-01,27.633106231689453
2023-11-02,28.422622680664062
2023-11-03,29.379915237426758
2023-11-06,28.728561401367188
2023-11-07,28.037734985351562
2023-11-08,27.19887351989746
2023-11-09,26.30079460144043
2023-11-10,26.4981746673584
2023-11-13,26.547521591186523
2023-11-14,27.830486297607422
2023-11-15,27.771272659301758
2023-11-16,27.11992073059082
2023-11-17,27.6627140045166
2023-11-20,28.14629364013672
2023-11-21,27.53441619873047
2023-11-22,27.73179817199707
2023-11-24,27.810747146606445
2023-11-27,28.126556396484375
2023-11-28,28.511444091796875
2023-11-29,31.18593406677246
2023-11-30,31.275009155273438
2023-12-01,32.027191162109375
2023-12-04,32.72989273071289
2023-12-05,32.343902587890625
2023-12-06,32.571533203125
2023-12-07,33.16535949707031
2023-12-08,33.40290069580078
2023-12-11,33.23464584350586
2023-12-12,33.076290130615234
2023-12-13,33.64043045043945
2023-12-14,35.8771858215332
2023-12-15,35.36253356933594
2023-12-18,35.07551574707031
2023-12-19,35.50109100341797
2023-12-20,35.10520935058594
2023-12-21,35.8771858215332
2023-12-22,35.64955520629883
2023-12-26,35.7584228515625
2023-12-27,35.70893096923828
2023-12-28,35.827701568603516
2023-12-29,35.55057907104492
2024-01-02,35.67924118041992
2024-01-03,34.90726852416992
2024-01-04,35.125003814697266
2024-01-05,35.6198616027832
2024-01-08,36.32255554199219
2024-01-09,36.164207458496094
2024-01-10,35.93656921386719
2024-01-11,35.49119567871094
2024-01-12,34.897369384765625
2024-01-16,35.026031494140625
2024-01-17,34.649940490722656
2024-01-18,34.224361419677734
2024-01-19,35.14479446411133
2024-01-22,34.95675277709961
2024-01-23,34.86767578125
2024-01-24,34.3431282043457
2024-01-25,34.798397064208984
2024-01-26,34.81818771362305
2024-01-29,35.026031494140625
2024-01-30,37.75764846801758
2024-01-31,38.40095901489258
2024-02-01,38.47024154663086
2024-02-02,38.50983428955078
2024-02-05,37.40134811401367
2024-02-06,37.638877868652344
2024-02-07,38.32178497314453
2024-02-08,38.25250244140625
2024-02-09,38.163429260253906
2024-02-12,38.87602233886719
2024-02-13,37.91600036621094
2024-02-14,37.975379943847656
2024-02-15,38.58900833129883
2024-02-16,38.3019905090332
2024-02-20,38.608795166015625
2024-02-21,39.08386993408203
2024-02-22,38.93540954589844
2024-02-23,39.22242736816406
2024-02-26,39.38077926635742
2024-02-27,39.76676940917969
2024-02-28,40.21213912963867
2024-02-29,40.67868423461914
2024-03-01,40.68861389160156
2024-03-04,40.629051208496094
2024-03-05,40.351112365722656
2024-03-06,39.85478973388672
2024-03-07,39.0606689453125
2024-03-08,39.209564208984375
2024-03-11,39.23934555053711
2024-03-12,38.92169952392578
2024-03-13,39.9639778137207
2024-03-14,39.090450286865234
2024-03-15,40.39081573486328
2024-03-18,40.51986312866211
2024-03-19,41.20478439331055
2024-03-20,42.534934997558594
2024-03-21,43.10074234008789
2024-03-22,42.74338912963867
2024-03-25,43.22978591918945
2024-03-26,43.67647933959961
2024-03-27,44.262142181396484
2024-03-28,45.01654815673828
2024-04-01,45.06618881225586
2024-04-02,44.5599365234375
2024-04-03,44.83787536621094
2024-04-04,43.358829498291016
2024-04-05,43.90478515625
2024-04-08,44.01397705078125
2024-04-09,44.4011116027832
2024-04-10,43.61691665649414
2024-04-11,43.51765823364258
2024-04-12,42.763240814208984
2024-04-15,42.3761100769043
2024-04-16,42.34633255004883
2024-04-17,42.14780044555664
2024-04-18,42.12794876098633
2024-04-19,42.05846405029297
2024-04-22,42.89228439331055
2024-04-23,44.76839065551758
2024-04-24,44.748538970947266
2024-04-25,45.284568786621094
2024-04-26,45.50294876098633
2024-04-29,45.70147705078125
2024-04-30,44.202579498291016
2024-05-01,44.14302062988281
2024-05-02,44.341552734375
2024-05-03,44.5301513671875
2024-05-06,44.72868728637695
2024-05-07,44.94706344604492
2024-05-08,44.71875762939453
2024-05-09,45.0264778137207
2024-05-10,44.87758255004883
2024-05-13,44.83787536621094
2024-05-14,44.69890213012695
2024-05-15,45.15552520751953
2024-05-16,45.53273010253906
2024-05-17,45.42353439331055
2024-05-20,44.778316497802734
2024-05-21,44.5897102355957
2024-05-22,43.646697998046875
2024-05-23,43.40846252441406
2024-05-24,43.785667419433594
2024-05-28,42.773170471191406
2024-05-29,42.32647705078125
2024-05-30,43.090816497802734
2024-05-31,44.65919876098633
2024-06-03,45.403682708740234
2024-06-04,44.92721176147461
2024-06-05,45.284568786621094
2024-06-06,45.27463912963867
2024-06-07,45.50355529785156
2024-06-10,47.344791412353516
2024-06-11,47.98176193237305
2024-06-12,48.628684997558594
2024-06-13,47.424415588378906
2024-06-14,46.548583984375
2024-06-17,47.17559814453125
2024-06-18,47.21540832519531
2024-06-20,47.543846130371094
2024-06-21,47.494083404541016
2024-06-24,47.88223648071289
2024-06-25,46.190284729003906
2024-06-26,45.553314208984375
2024-06-27,45.36421585083008
2024-06-28,46.240047454833984
2024-07-01,46.459007263183594
2024-07-02,46.72772979736328
2024-07-03,46.48886489868164
2024-07-05,46.299766540527344
2024-07-08,46.329620361328125
2024-07-09,46.040992736816406
2024-07-10,46.309715270996094
2024-07-11,47.70309066772461
2024-07-12,48.77797317504883
2024-07-15,49.06660461425781
2024-07-16,49.53437805175781
2024-07-17,49.66376495361328
2024-07-18,49.414947509765625
2024-07-19,48.07133483886719
2024-07-22,49.325374603271484
2024-07-23,46.16042709350586
2024-07-24,46.2699089050293
2024-07-25,43.921077728271484
2024-07-26,43.91112518310547
2024-07-29,43.94098663330078
2024-07-30,44.02060317993164
2024-07-31,44.11017990112305
2024-08-01,43.164676666259766
2024-08-02,40.97509002685547
2024-08-05,39.760868072509766
2024-08-06,40.41774368286133
2024-08-07,40.457557678222656
2024-08-08,42.527706146240234
2024-08-09,43.27415466308594
2024-08-12,42.786476135253906
2024-08-13,43.11491394042969
2024-08-14,43.403541564941406
2024-08-15,44.647621154785156
2024-08-16,45.105445861816406
2024-08-19,45.543357849121094
2024-08-20,45.76232147216797
2024-08-21,46.339576721191406
2024-08-22,46.240047454833984
2024-08-23,48.34006118774414
2024-08-26,48.51920700073242
2024-08-27,49.01683807373047
2024-08-28,48.817787170410156
2024-08-29,49.235801696777344
2024-08-30,49.54433059692383
2024-09-03,48.180816650390625
2024-09-04,48.22062683105469
2024-09-05,47.92205047607422
2024-09-06,47.0340461730957
2024-09-09,47.29346466064453
2024-09-10,44.719261169433594
2024-09-11,44.56959533691406
2024-09-12,46.01633834838867
2024-09-13,46.1959342956543
2024-09-16,46.764652252197266
2024-09-17,47.41319274902344
2024-09-18,48.550628662109375
2024-09-19,48.510719299316406
2024-09-20,48.770137786865234
2024-09-23,47.93202590942383
2024-09-24,47.96195602416992
2024-09-25,45.62721633911133
2024-09-26,45.70703887939453
2024-09-27,46.37553024291992
2024-09-30,44.73921585083008
2024-10-01,44.77912902832031
2024-10-02,44.719261169433594
2024-10-03,44.878902435302734
2024-10-04,45.577327728271484
2024-10-07,45.876651763916016
2024-10-08,45.906585693359375
2024-10-09,47.822269439697266
2024-10-10,47.58280944824219
2024-10-11,47.76240539550781
2024-10-14,48.52069854736328
2024-10-15,47.74245071411133
2024-10-16,48.89984130859375
2024-10-17,49.269012451171875
2024-10-18,49.069461822509766
2024-10-21,48.82002258300781
2024-10-22,53.60923385620117
2024-10-23,52.80105209350586
2024-10-24,52.601505279541016
2024-10-25,51.952964782714844
2024-10-28,52.611480712890625
2024-10-29,51.424156188964844
2024-10-30,51.85319137573242
2024-10-31,50.64590835571289
2024-11-01,50.845458984375
2024-11-04,51.683570861816406
2024-11-05,53.57930374145508
2024-11-06,54.926265716552734
2024-11-07,55.2655029296875
2024-11-08,55.455078125
2024-11-11,57.53040313720703
2024-11-12,57.28096389770508
2024-11-13,57.58028793334961
2024-11-14,57.4904899597168
2024-11-15,56.91179656982422
2024-11-18,56.12356948852539
2024-11-19,54.98613357543945
2024-11-20,54.74666976928711
2024-11-21,55.55485153198242
2024-11-22,58.39844512939453
2024-11-25,60.064693450927734
2024-11-26,54.66685485839844
2024-11-27,55.3752555847168
2024-11-29,55.46505355834961
2024-12-02,54.916290283203125
2024-12-03,53.539390563964844
2024-12-04,53.24006652832031
2024-12-05,53.269996643066406
2024-12-06,53.40999984741211
2024-12-09,52.709999084472656
2024-12-10,52.7400016784668
2024-12-11,52.040000915527344
2024-12-12,52.29999923706055
2024-12-13,52.529998779296875
2024-12-16,52.2400016784668
2024-12-17,51.150001525878906
