,MDT
2018-04-19,67.79438781738281
2018-04-20,67.70964813232422
2018-04-23,67.81134033203125
2018-04-24,67.26052856445312
2018-04-25,67.33677673339844
2018-04-26,68.29435729980469
2018-04-27,68.8875732421875
2018-04-30,67.9045639038086
2018-05-01,68.65030670166016
2018-05-02,67.7265853881836
2018-05-03,67.43848419189453
2018-05-04,68.7096176147461
2018-05-07,71.87899017333984
2018-05-08,70.50617980957031
2018-05-09,71.23495483398438
2018-05-10,72.60780334472656
2018-05-11,72.50609588623047
2018-05-14,73.03150939941406
2018-05-15,71.49766540527344
2018-05-16,72.49762725830078
2018-05-17,72.124755859375
2018-05-18,71.72645568847656
2018-05-21,72.30272674560547
2018-05-22,72.00611877441406
2018-05-23,72.25187683105469
2018-05-24,73.71794128417969
2018-05-25,73.13319396972656
2018-05-29,72.362060546875
2018-05-30,72.7857437133789
2018-05-31,73.15016174316406
2018-06-01,74.42977142333984
2018-06-04,74.16706085205078
2018-06-05,73.43827056884766
2018-06-06,73.92979431152344
2018-06-07,73.412841796875
2018-06-08,73.87894439697266
2018-06-11,73.37897491455078
2018-06-12,73.46370697021484
2018-06-13,72.74337005615234
2018-06-14,73.36203002929688
2018-06-15,73.53994750976562
2018-06-18,73.09082794189453
