,TPR
2021-03-02,37.98418426513672
2021-03-03,37.31103515625
2021-03-04,36.592994689941406
2021-03-05,37.6161994934082
2021-03-08,39.44718933105469
2021-03-09,38.917640686035156
2021-03-10,38.56759262084961
2021-03-11,39.554908752441406
2021-03-12,40.03957748413086
2021-03-15,41.58335876464844
2021-03-16,40.219093322753906
2021-03-17,40.47039794921875
2021-03-18,40.712738037109375
2021-03-19,40.11137390136719
2021-03-22,39.18690490722656
2021-03-23,36.880210876464844
2021-03-24,36.4763069152832
2021-03-25,37.53541946411133
2021-03-26,37.51747131347656
2021-03-29,35.44414138793945
2021-03-30,36.754554748535156
2021-03-31,36.9879150390625
2021-04-01,36.826358795166016
2021-04-05,38.31627655029297
2021-04-06,38.468868255615234
2021-04-07,38.67530059814453
2021-04-08,38.926612854003906
2021-04-09,40.3267936706543
2021-04-12,40.85634994506836
2021-04-13,40.4434700012207
2021-04-14,40.76658630371094
2021-04-15,41.51155090332031
2021-04-16,41.789791107177734
2021-04-19,40.59605407714844
2021-04-20,39.06125259399414
2021-04-21,40.3267936706543
2021-04-22,40.533226013183594
2021-04-23,41.61028289794922
2021-04-26,41.26921844482422
2021-04-27,42.51680374145508
2021-04-28,42.633487701416016
2021-04-29,43.0014762878418
2021-04-30,42.94761657714844
2021-05-03,43.56694030761719
2021-05-04,43.0822639465332
2021-05-05,43.450260162353516
2021-05-06,42.00519561767578
2021-05-07,44.08751678466797
2021-05-10,42.202674865722656
2021-05-11,41.744911193847656
2021-05-12,40.15626525878906
2021-05-13,40.6678581237793
2021-05-14,42.023155212402344
2021-05-17,42.51680374145508
2021-05-18,41.56541061401367
2021-05-19,40.02162170410156
2021-05-20,39.142032623291016
2021-05-21,38.49580001831055
2021-05-24,38.95353698730469
2021-05-25,38.881744384765625
2021-05-26,39.7972412109375
2021-05-27,40.47039794921875
2021-05-28,40.29088592529297
2021-06-01,40.36268997192383
2021-06-02,38.33423614501953
2021-06-03,38.16370391845703
2021-06-04,38.37014389038086
2021-06-07,38.908660888671875
2021-06-08,39.4920768737793
2021-06-09,38.971492767333984
2021-06-10,38.34321594238281
2021-06-11,39.76134490966797
2021-06-14,38.83686447143555
2021-06-15,39.08817672729492
2021-06-16,38.827884674072266
2021-06-17,37.912391662597656
2021-06-18,36.95201873779297
2021-06-21,37.8405876159668
2021-06-22,37.96623992919922
2021-06-23,38.23550033569336
2021-06-24,38.6214485168457
2021-06-25,39.02534484863281
2021-06-28,38.24448013305664
2021-06-29,37.8405876159668
2021-06-30,39.02534484863281
2021-07-01,38.13677978515625
2021-07-02,38.28935623168945
2021-07-06,37.43669509887695
2021-07-07,36.709678649902344
2021-07-08,36.242950439453125
2021-07-09,37.60722351074219
2021-07-12,38.17267990112305
2021-07-13,37.29307556152344
2021-07-14,37.1943473815918
2021-07-15,36.449398040771484
2021-07-16,35.05819320678711
2021-07-19,33.936256408691406
2021-07-20,35.37233352661133
2021-07-21,36.61991882324219
2021-07-22,35.830078125
2021-07-23,35.982662200927734
2021-07-26,37.02382278442383
2021-07-27,36.8173828125
2021-07-28,36.32373809814453
2021-07-29,37.03279113769531
2021-07-30,37.96623992919922
2021-08-02,37.993167877197266
2021-08-03,38.98047637939453
2021-08-04,38.36116409301758
2021-08-05,39.00739669799805
2021-08-06,39.50104904174805
2021-08-09,38.756080627441406
2021-08-10,39.34846115112305
2021-08-11,39.572845458984375
2021-08-12,40.12035369873047
2021-08-13,39.69850158691406
2021-08-16,39.33051300048828
2021-08-17,37.72390365600586
2021-08-18,37.21229934692383
2021-08-19,36.05447006225586
2021-08-20,36.42246627807617
2021-08-23,37.975215911865234
2021-08-24,38.87276840209961
2021-08-25,38.73813247680664
2021-08-26,37.562339782714844
2021-08-27,38.28038787841797
2021-08-30,37.02382278442383
2021-08-31,36.189090728759766
2021-09-01,36.38656234741211
2021-09-02,36.4583625793457
2021-09-03,36.63897705078125
2021-09-07,36.80154037475586
2021-09-08,35.56428527832031
2021-09-09,36.59382247924805
2021-09-10,36.548675537109375
2021-09-13,36.404178619384766
2021-09-14,36.16936111450195
2021-09-15,36.07003402709961
2021-09-16,36.765419006347656
2021-09-17,36.485450744628906
2021-09-20,34.32703399658203
2021-09-21,34.72439956665039
2021-09-22,35.20304870605469
2021-09-23,36.4402961730957
2021-09-24,35.63653564453125
2021-09-27,36.21451950073242
2021-09-28,35.72684097290039
2021-09-29,34.995338439941406
2021-09-30,33.43295669555664
2021-10-01,34.3360710144043
2021-10-04,34.2999382019043
2021-10-05,34.715370178222656
2021-10-06,33.983856201171875
2021-10-07,34.480560302734375
2021-10-08,33.74001693725586
2021-10-11,33.80323791503906
2021-10-12,34.66118240356445
2021-10-13,34.688270568847656
2021-10-14,35.383670806884766
2021-10-15,35.401729583740234
2021-10-18,34.85083770751953
2021-10-19,34.66118240356445
2021-10-20,34.88695526123047
2021-10-21,34.995338439941406
2021-10-22,34.8779296875
2021-10-25,35.79908752441406
2021-10-26,35.32045364379883
2021-10-27,34.372188568115234
2021-10-28,35.221107482910156
2021-10-29,35.20304870605469
2021-11-01,35.57332229614258
2021-11-02,35.79908752441406
2021-11-03,37.76786422729492
2021-11-04,37.90332794189453
2021-11-05,38.3910026550293
2021-11-08,38.24650955200195
2021-11-09,38.354888916015625
2021-11-10,38.48131561279297
2021-11-11,41.70541000366211
2021-11-12,41.11838912963867
2021-11-15,40.54943084716797
2021-11-16,41.17258071899414
2021-11-17,40.81132125854492
2021-11-18,41.39834976196289
2021-11-19,41.5338134765625
2021-11-22,41.72346496582031
2021-11-23,41.5338134765625
2021-11-24,39.79985809326172
2021-11-26,37.74980163574219
2021-11-29,37.695613861083984
2021-11-30,36.23258590698242
2021-12-01,35.11273193359375
2021-12-02,37.221500396728516
2021-12-03,37.10333251953125
2021-12-06,38.50311279296875
2021-12-07,39.72111892700195
2021-12-08,39.5575065612793
2021-12-09,39.31208801269531
2021-12-10,39.293907165527344
2021-12-13,38.221343994140625
2021-12-14,38.59400939941406
2021-12-15,37.9577522277832
2021-12-16,37.43054962158203
2021-12-17,37.50326919555664
2021-12-20,35.74899673461914
2021-12-21,37.20331954956055
2021-12-22,37.339664459228516
2021-12-23,37.50326919555664
2021-12-27,37.37602233886719
2021-12-28,36.8942756652832
2021-12-29,36.8942756652832
2021-12-30,37.09424591064453
2021-12-31,36.90336608886719
2022-01-03,37.09424591064453
2022-01-04,37.857757568359375
2022-01-05,37.52144241333008
2022-01-06,37.67597198486328
2022-01-07,35.75809097290039
2022-01-10,34.08561706542969
2022-01-11,34.73097610473633
2022-01-12,35.04001235961914
2022-01-13,35.658103942871094
2022-01-14,34.87641143798828
2022-01-18,34.058345794677734
2022-01-19,34.04926300048828
2022-01-20,33.412994384765625
2022-01-21,33.22212219238281
2022-01-24,34.712791442871094
2022-01-25,34.04926300048828
2022-01-26,33.43117904663086
2022-01-27,33.6856803894043
2022-01-28,34.20378875732422
2022-01-31,34.494651794433594
2022-02-01,35.22181701660156
2022-02-02,35.549034118652344
2022-02-03,34.840049743652344
2022-02-04,34.96730422973633
2022-02-07,35.13092041015625
2022-02-08,35.985321044921875
2022-02-09,37.003353118896484
2022-02-10,37.0124397277832
2022-02-11,35.6126594543457
2022-02-14,35.4944953918457
2022-02-15,37.0124397277832
2022-02-16,37.20331954956055
2022-02-17,36.22165298461914
2022-02-18,35.87625503540039
2022-02-22,35.95805358886719
2022-02-23,35.594486236572266
2022-02-24,35.594486236572266
2022-02-25,37.048797607421875
2022-02-28,37.17605209350586
2022-03-01,35.27635192871094
2022-03-02,37.5850830078125
2022-03-03,36.396263122558594
2022-03-04,33.3327522277832
2022-03-07,29.373058319091797
2022-03-08,29.65654754638672
2022-03-09,32.81149673461914
2022-03-10,32.528011322021484
2022-03-11,31.412343978881836
2022-03-14,30.85451889038086
2022-03-15,32.1439208984375
2022-03-16,33.89057922363281
2022-03-17,34.228946685791016
2022-03-18,35.125125885009766
2022-03-21,34.64045715332031
2022-03-22,34.61302185058594
2022-03-23,34.32038879394531
2022-03-24,34.43013000488281
2022-03-25,35.16170883178711
2022-03-28,35.11598587036133
2022-03-29,36.7254638671875
2022-03-30,35.82012939453125
2022-03-31,33.9728889465332
2022-04-01,33.02183151245117
2022-04-04,33.11327362060547
2022-04-05,31.512935638427734
2022-04-06,30.717344284057617
2022-04-07,30.4521427154541
2022-04-08,30.406417846679688
2022-04-11,30.680763244628906
2022-04-12,31.147144317626953
2022-04-13,31.485504150390625
2022-04-14,30.85451889038086
2022-04-18,31.009977340698242
2022-04-19,32.29939270019531
2022-04-20,31.970176696777344
2022-04-21,31.586095809936523
2022-04-22,30.141218185424805
2022-04-25,30.333263397216797
2022-04-26,29.665691375732422
2022-04-27,29.9217472076416
2022-04-28,30.543594360351562
2022-04-29,30.10464096069336
2022-05-02,30.726484298706055
2022-05-03,29.940040588378906
2022-05-04,30.406417846679688
2022-05-05,28.78778839111328
2022-05-06,27.745285034179688
2022-05-09,26.373567581176758
2022-05-10,25.87060546875
2022-05-11,24.25197982788086
2022-05-12,28.010482788085938
2022-05-13,28.815227508544922
2022-05-16,29.29075813293457
2022-05-17,30.20523452758789
2022-05-18,29.126148223876953
2022-05-19,28.3214054107666
2022-05-20,28.723779678344727
2022-05-23,28.623184204101562
2022-05-24,27.470945358276367
2022-05-25,28.824371337890625
2022-05-26,30.543594360351562
2022-05-27,31.403202056884766
2022-05-31,31.549518585205078
2022-06-01,31.220304489135742
2022-06-02,32.390262603759766
2022-06-03,32.13231658935547
2022-06-06,31.892799377441406
2022-06-07,32.141536712646484
2022-06-08,32.06782913208008
2022-06-09,31.634857177734375
2022-06-10,30.124048233032227
2022-06-13,28.493480682373047
2022-06-14,29.110702514648438
2022-06-15,30.124048233032227
2022-06-16,28.11577796936035
2022-06-17,29.571313858032227
2022-06-21,29.61737632751465
2022-06-22,28.659299850463867
2022-06-23,29.562101364135742
2022-06-24,30.704421997070312
2022-06-27,29.98586082458496
2022-06-28,29.681861877441406
2022-06-29,28.751422882080078
2022-06-30,28.11577796936035
2022-07-01,28.39214324951172
2022-07-05,28.871183395385742
2022-07-06,28.226327896118164
2022-07-07,29.534465789794922
2022-07-08,29.31336784362793
2022-07-11,28.447418212890625
2022-07-12,28.7974853515625
2022-07-13,28.92645835876465
2022-07-14,28.650089263916016
2022-07-15,28.373722076416016
2022-07-18,28.963308334350586
2022-07-19,30.381994247436523
2022-07-20,31.165037155151367
2022-07-21,31.349275588989258
2022-07-22,31.275585174560547
2022-07-25,31.413759231567383
2022-07-26,29.958229064941406
2022-07-27,31.072904586791992
2022-07-28,31.349275588989258
2022-07-29,30.980783462524414
2022-08-01,31.321640014648438
2022-08-02,30.400413513183594
2022-08-03,31.165037155151367
2022-08-04,31.201879501342773
2022-08-05,31.395339965820312
2022-08-08,31.699342727661133
2022-08-09,30.667572021484375
2022-08-10,31.726978302001953
2022-08-11,32.70347213745117
2022-08-12,32.87850570678711
2022-08-15,33.099605560302734
2022-08-16,34.21428680419922
2022-08-17,34.186649322509766
2022-08-18,34.61041259765625
2022-08-19,33.92870330810547
2022-08-22,32.62056350708008
2022-08-23,33.38518142700195
2022-08-24,33.19172668457031
2022-08-25,33.873435974121094
2022-08-26,32.56529235839844
2022-08-29,32.35341262817383
2022-08-30,32.76796340942383
2022-08-31,31.994131088256836
2022-09-01,32.159950256347656
2022-09-02,31.809886932373047
2022-09-06,30.888662338256836
2022-09-07,31.76383399963379
2022-09-08,32.135555267333984
2022-09-09,33.00910568237305
2022-09-12,33.80830764770508
2022-09-13,32.00544357299805
2022-09-14,31.35492706298828
2022-09-15,30.871688842773438
2022-09-16,30.24905014038086
2022-09-19,30.778757095336914
2022-09-20,30.109655380249023
2022-09-21,29.700756072998047
2022-09-22,28.762155532836914
2022-09-23,27.563344955444336
2022-09-26,26.606151580810547
2022-09-27,26.97787857055664
2022-09-28,27.786380767822266
2022-09-29,26.847774505615234
2022-09-30,26.420291900634766
2022-10-03,27.5726375579834
2022-10-04,29.217517852783203
2022-10-05,29.60782814025879
2022-10-06,29.747222900390625
2022-10-07,29.254690170288086
2022-10-10,28.938724517822266
2022-10-11,28.46477699279785
2022-10-12,29.0037784576416
2022-10-13,28.892257690429688
2022-10-14,28.130226135253906
2022-10-17,29.152463912963867
2022-10-18,29.078121185302734
2022-10-19,28.446189880371094
2022-10-20,28.32537841796875
2022-10-21,29.059534072875977
2022-10-24,28.204570770263672
2022-10-25,29.700756072998047
2022-10-26,29.42196273803711
2022-10-27,29.468429565429688
2022-10-28,29.682172775268555
2022-10-31,29.440547943115234
2022-11-01,29.886621475219727
2022-11-02,28.427602767944336
2022-11-03,27.916484832763672
2022-11-04,30.1654109954834
2022-11-07,29.747222900390625
2022-11-08,29.998138427734375
2022-11-09,29.01306915283203
2022-11-10,30.23975944519043
2022-11-11,32.86970520019531
2022-11-14,31.828880310058594
2022-11-15,32.50727462768555
2022-11-16,31.921804428100586
2022-11-17,32.42363739013672
2022-11-18,32.516571044921875
2022-11-21,32.116966247558594
2022-11-22,33.66891098022461
2022-11-23,34.3473014831543
2022-11-25,34.44953536987305
2022-11-28,33.901241302490234
2022-11-29,34.61680603027344
2022-11-30,35.10004806518555
2022-12-01,35.759864807128906
2022-12-02,36.0665397644043
2022-12-05,34.52388381958008
2022-12-06,34.65398406982422
2022-12-07,34.15214920043945
2022-12-08,34.601898193359375
2022-12-09,34.0959358215332
2022-12-12,34.976680755615234
2022-12-13,35.941749572753906
2022-12-14,35.66065979003906
2022-12-15,34.94856643676758
2022-12-16,34.29269790649414
2022-12-19,33.67430114746094
2022-12-20,33.68367385864258
2022-12-21,34.81739807128906
2022-12-22,35.04226303100586
2022-12-23,35.061004638671875
2022-12-27,35.70750045776367
2022-12-28,34.592529296875
2022-12-29,35.34209442138672
2022-12-30,35.67939758300781
2023-01-03,36.38211441040039
2023-01-04,37.15042495727539
2023-01-05,37.21601104736328
2023-01-06,38.4621696472168
2023-01-09,38.649559020996094
2023-01-10,39.296058654785156
2023-01-11,39.68021011352539
2023-01-12,40.382930755615234
2023-01-13,40.64528274536133
2023-01-17,40.879520416259766
2023-01-18,40.9919548034668
2023-01-19,39.989410400390625
2023-01-20,40.95447540283203
2023-01-23,41.43232727050781
2023-01-24,40.813941955566406
2023-01-25,40.92637252807617
2023-01-26,41.28241729736328
2023-01-27,41.3386344909668
2023-01-30,41.3386344909668
2023-01-31,42.69722366333008
2023-02-01,43.681026458740234
2023-02-02,43.4467887878418
2023-02-03,43.20317840576172
2023-02-06,41.83522033691406
2023-02-07,42.3786506652832
2023-02-08,40.486000061035156
2023-02-09,41.89143753051758
2023-02-10,41.638458251953125
2023-02-13,42.35991668701172
2023-02-14,42.25685501098633
2023-02-15,42.50982666015625
2023-02-16,42.04134750366211
2023-02-17,41.329261779785156
2023-02-21,39.698951721191406
2023-02-22,40.223655700683594
2023-02-23,40.392303466796875
2023-02-24,39.91444396972656
2023-02-27,40.467254638671875
2023-02-28,40.76708984375
2023-03-01,40.52347946166992
2023-03-02,41.10438537597656
2023-03-03,41.66656494140625
2023-03-06,40.795196533203125
2023-03-07,40.32671356201172
2023-03-08,40.411041259765625
2023-03-09,39.250511169433594
2023-03-10,39.02406692504883
2023-03-13,38.56174087524414
2023-03-14,39.146724700927734
2023-03-15,38.25980758666992
2023-03-16,38.83536148071289
2023-03-17,38.59004592895508
2023-03-20,38.32585906982422
2023-03-21,39.108978271484375
2023-03-22,38.410770416259766
2023-03-23,38.36359786987305
2023-03-24,37.97675704956055
2023-03-27,38.439083099365234
2023-03-28,39.373172760009766
2023-03-29,39.57130432128906
2023-03-30,39.693965911865234
2023-03-31,40.675228118896484
2023-04-03,40.46765899658203
2023-04-04,39.77888870239258
2023-04-05,38.20320510864258
2023-04-06,37.8635368347168
2023-04-10,38.55230712890625
2023-04-11,38.53343200683594
2023-04-12,38.9580192565918
2023-04-13,39.561866760253906
2023-04-14,39.750579833984375
2023-04-17,39.108978271484375
2023-04-18,39.74114227294922
2023-04-19,40.65635681152344
2023-04-20,39.90153884887695
2023-04-21,39.51469421386719
2023-04-24,39.552433013916016
2023-04-25,38.052242279052734
2023-04-26,37.79749298095703
2023-04-27,38.542869567871094
2023-04-28,38.505126953125
2023-05-01,38.344730377197266
2023-05-02,37.53329849243164
2023-05-03,36.759613037109375
2023-05-04,35.91987609863281
2023-05-05,36.769046783447266
2023-05-08,36.27841567993164
2023-05-09,36.1274528503418
2023-05-10,35.04240036010742
2023-05-11,37.93901443481445
2023-05-12,38.854225158691406
2023-05-15,40.61861801147461
2023-05-16,39.54300308227539
2023-05-17,40.996028900146484
2023-05-18,41.63761901855469
2023-05-19,40.571441650390625
2023-05-22,39.797752380371094
2023-05-23,39.57130432128906
2023-05-24,38.59947967529297
2023-05-25,38.401344299316406
2023-05-26,39.335426330566406
2023-05-30,38.288124084472656
2023-05-31,37.75974655151367
2023-06-01,37.486122131347656
2023-06-02,40.005332946777344
2023-06-05,39.108978271484375
2023-06-06,39.82605743408203
2023-06-07,40.854496002197266
2023-06-08,40.41745376586914
2023-06-09,40.559959411621094
2023-06-12,41.04452133178711
2023-06-13,41.11102294921875
2023-06-14,41.4815673828125
2023-06-15,41.272544860839844
2023-06-16,41.20603561401367
2023-06-20,41.301048278808594
2023-06-21,41.06352233886719
2023-06-22,40.77848434448242
2023-06-23,40.76898956298828
2023-06-26,40.66447448730469
2023-06-27,41.23454284667969
2023-06-28,40.6359748840332
2023-06-29,40.6929817199707
2023-06-30,40.66447448730469
2023-07-03,41.358055114746094
2023-07-05,40.740482330322266
2023-07-06,40.25592803955078
2023-07-07,40.4649543762207
2023-07-10,41.23454284667969
2023-07-11,42.17514419555664
2023-07-12,42.01362609863281
2023-07-13,42.24164581298828
2023-07-14,41.4815673828125
2023-07-17,40.80699157714844
2023-07-18,41.196537017822266
2023-07-19,40.274932861328125
2023-07-20,39.73337173461914
2023-07-21,39.476844787597656
2023-07-24,39.951900482177734
2023-07-25,39.96139907836914
2023-07-26,40.3509407043457
2023-07-27,39.875892639160156
2023-07-28,40.86399459838867
2023-07-31,40.997013092041016
2023-08-01,40.711978912353516
2023-08-02,39.93289566040039
2023-08-03,40.854496002197266
2023-08-04,39.980403900146484
2023-08-07,40.274932861328125
2023-08-08,39.52435302734375
2023-08-09,39.18231201171875
2023-08-10,32.94012451171875
2023-08-11,33.367671966552734
2023-08-14,33.776214599609375
2023-08-15,33.62419891357422
2023-08-16,32.61709213256836
2023-08-17,32.87361526489258
2023-08-18,32.86412048339844
2023-08-21,32.1230354309082
2023-08-22,31.505468368530273
2023-08-23,31.752490997314453
2023-08-24,31.43896484375
2023-08-25,31.343952178955078
2023-08-28,31.543472290039062
2023-08-29,31.609975814819336
2023-08-30,31.752490997314453
2023-08-31,31.657485961914062
2023-09-01,32.01852798461914
2023-09-05,31.362953186035156
2023-09-06,30.973407745361328
2023-09-07,30.531618118286133
2023-09-08,30.62765884399414
2023-09-11,30.483598709106445
2023-09-12,30.272306442260742
2023-09-13,29.340700149536133
2023-09-14,29.801700592041016
2023-09-15,29.763286590576172
2023-09-18,29.16782569885254
2023-09-19,29.033369064331055
2023-09-20,28.82207679748535
2023-09-21,28.188201904296875
2023-09-22,27.68878746032715
2023-09-25,27.371849060058594
2023-09-26,27.026098251342773
2023-09-27,26.8436222076416
2023-09-28,27.045307159423828
2023-09-29,27.61195182800293
2023-10-02,27.448680877685547
2023-10-03,26.8436222076416
2023-10-04,26.737977981567383
2023-10-05,26.488265991210938
2023-10-06,27.074121475219727
2023-10-09,27.074121475219727
2023-10-10,26.555496215820312
2023-10-11,26.920454025268555
2023-10-12,26.3057861328125
2023-10-13,26.49786949157715
2023-10-16,27.208580017089844
2023-10-17,27.909683227539062
2023-10-18,27.467891693115234
2023-10-19,27.295015335083008
2023-10-20,27.00689125061035
2023-10-23,26.79559898376465
2023-10-24,26.814809799194336
2023-10-25,26.757184982299805
2023-10-26,26.89164161682129
2023-10-27,26.507476806640625
2023-10-30,26.94926643371582
2023-10-31,26.469057083129883
2023-11-01,25.537452697753906
2023-11-02,26.2481632232666
2023-11-03,26.834014892578125
2023-11-06,26.373018264770508
2023-11-07,26.382619857788086
2023-11-08,26.373018264770508
2023-11-09,27.16055679321289
2023-11-10,27.00689125061035
2023-11-13,27.381452560424805
2023-11-14,29.302282333374023
2023-11-15,29.657636642456055
2023-11-16,28.908512115478516
2023-11-17,29.187034606933594
2023-11-20,29.542390823364258
2023-11-21,29.16782569885254
2023-11-22,29.187034606933594
2023-11-24,29.36951446533203
2023-11-27,29.696054458618164
2023-11-28,29.792098999023438
2023-11-29,30.416366577148438
2023-11-30,30.416366577148438
2023-12-01,31.405593872070312
2023-12-04,31.712928771972656
2023-12-05,31.13667869567871
2023-12-06,31.22311782836914
2023-12-07,32.17456817626953
2023-12-08,32.55320358276367
2023-12-11,32.83475875854492
2023-12-12,32.582332611083984
2023-12-13,33.524070739746094
2023-12-14,35.44639587402344
2023-12-15,35.02892303466797
2023-12-18,34.80561447143555
2023-12-19,35.825035095214844
2023-12-20,35.504642486572266
2023-12-21,36.45609664916992
2023-12-22,35.97066116333008
2023-12-26,36.514347076416016
2023-12-27,36.31046676635742
2023-12-28,35.99979019165039
2023-12-29,35.73765563964844
2024-01-02,37.05803298950195
2024-01-03,35.7764892578125
2024-01-04,35.825035095214844
2024-01-05,36.24250411987305
2024-01-08,36.98036193847656
2024-01-09,36.368717193603516
2024-01-10,36.39784622192383
2024-01-11,36.57259750366211
2024-01-12,35.281341552734375
2024-01-16,35.407562255859375
2024-01-17,34.79591369628906
2024-01-18,34.78620529174805
2024-01-19,35.572601318359375
2024-01-22,36.3590087890625
2024-01-23,36.562889099121094
2024-01-24,36.44638442993164
2024-01-25,37.145408630371094
2024-01-26,37.8347282409668
2024-01-29,38.49492263793945
2024-01-30,38.310455322265625
2024-01-31,37.65997314453125
2024-02-01,38.8541374206543
2024-02-02,38.84442901611328
2024-02-05,39.19394302368164
2024-02-06,39.80559158325195
2024-02-07,39.17452621459961
2024-02-08,41.73761749267578
2024-02-09,40.776458740234375
2024-02-12,42.174503326416016
2024-02-13,41.44635772705078
2024-02-14,42.960914611816406
2024-02-15,44.13565444946289
2024-02-16,44.57255554199219
2024-02-20,45.38807678222656
2024-02-21,45.59196090698242
2024-02-22,46.40748977661133
2024-02-23,47.13564682006836
2024-02-26,46.23273849487305
2024-02-27,46.145355224609375
2024-02-28,46.3298225402832
2024-02-29,46.145355224609375
2024-03-01,45.84438705444336
2024-03-04,45.90264129638672
2024-03-05,46.3880729675293
2024-03-06,45.62109375
2024-03-07,45.90475082397461
2024-03-08,46.05147933959961
2024-03-11,45.6993408203125
2024-03-12,46.19820022583008
2024-03-13,46.755741119384766
2024-03-14,46.315574645996094
2024-03-15,45.81671905517578
2024-03-18,45.66999435424805
2024-03-19,45.51348876953125
2024-03-20,46.36448669433594
2024-03-21,47.03941345214844
2024-03-22,45.92431640625
2024-03-25,44.55489730834961
2024-03-26,44.41796112060547
2024-03-27,45.660213470458984
2024-03-28,46.4427375793457
2024-04-01,47.049190521240234
2024-04-02,45.0928840637207
2024-04-03,44.18320083618164
2024-04-04,42.08995056152344
2024-04-05,41.99213790893555
2024-04-08,42.197547912597656
2024-04-09,41.757381439208984
2024-04-10,40.534690856933594
2024-04-11,40.9063835144043
2024-04-12,40.241241455078125
2024-04-15,39.938018798828125
2024-04-16,39.96736145019531
2024-04-17,39.605445861816406
2024-04-18,39.6152229309082
2024-04-19,39.732601165771484
2024-04-22,39.429378509521484
2024-04-23,38.5783805847168
2024-04-24,39.15549087524414
2024-04-25,38.529476165771484
2024-04-26,39.17505645751953
2024-04-29,40.08473587036133
2024-04-30,39.04789352416992
2024-05-01,38.627288818359375
2024-05-02,37.94258499145508
2024-05-03,38.38275146484375
2024-05-06,38.61750793457031
2024-05-07,38.138214111328125
2024-05-08,38.1284294128418
2024-05-09,39.48806381225586
2024-05-10,39.194618225097656
2024-05-13,40.4466552734375
2024-05-14,41.1900520324707
2024-05-15,41.73781967163086
2024-05-16,41.591094970703125
2024-05-17,41.39546585083008
2024-05-20,41.53240966796875
2024-05-21,41.4248046875
2024-05-22,40.573814392089844
2024-05-23,40.45643615722656
2024-05-24,41.37590408325195
2024-05-28,40.50534439086914
2024-05-29,40.61294174194336
2024-05-30,41.4248046875
2024-05-31,42.5399055480957
2024-06-03,43.312644958496094
2024-06-04,42.11929702758789
2024-06-05,42.54969024658203
2024-06-06,42.59859085083008
2024-06-07,42.77608871459961
2024-06-10,43.57481002807617
2024-06-11,42.42109680175781
2024-06-12,42.23374557495117
2024-06-13,41.770286560058594
2024-06-14,41.22794723510742
2024-06-17,41.33641052246094
2024-06-18,40.43907928466797
2024-06-20,40.73490524291992
2024-06-21,41.06031036376953
2024-06-24,42.135135650634766
2024-06-25,41.287105560302734
2024-06-26,41.119476318359375
2024-06-27,41.03072738647461
2024-06-28,42.19430160522461
2024-07-01,41.40544128417969
2024-07-02,39.975624084472656
2024-07-03,39.630496978759766
2024-07-05,39.58119201660156
2024-07-08,41.3265495300293
2024-07-09,40.98142623901367
2024-07-10,41.76042175292969
2024-07-11,42.874691009521484
2024-07-12,43.288848876953125
2024-07-15,41.88861846923828
2024-07-16,42.361934661865234
2024-07-17,41.99708557128906
2024-07-18,41.10961151123047
2024-07-19,40.6560173034668
2024-07-22,41.20822525024414
2024-07-23,40.58699417114258
2024-07-24,39.285369873046875
2024-07-25,39.09801483154297
2024-07-26,40.25172805786133
2024-07-29,39.798133850097656
2024-07-30,39.21634292602539
2024-07-31,39.53188705444336
2024-08-01,38.604976654052734
2024-08-02,37.59917449951172
2024-08-05,36.34685516357422
2024-08-06,36.56379699707031
2024-08-07,35.784793853759766
2024-08-08,37.40195846557617
2024-08-09,37.697784423828125
2024-08-12,36.96808624267578
2024-08-13,37.697784423828125
2024-08-14,37.43153762817383
2024-08-15,38.65428161621094
2024-08-16,39.83757400512695
2024-08-19,40.01506805419922
2024-08-20,39.81785202026367
2024-08-21,40.57713317871094
2024-08-22,39.610774993896484
2024-08-23,41.08003234863281
2024-08-26,40.10381317138672
2024-08-27,39.699520111083984
2024-08-28,40.133399963378906
2024-08-29,39.95590591430664
2024-08-30,40.39963912963867
2024-09-03,40.99128341674805
2024-09-04,40.616573333740234
2024-09-05,40.78420639038086
2024-09-06,40.13779067993164
2024-09-09,41.06266784667969
2024-09-10,40.94332504272461
2024-09-11,41.52013397216797
2024-09-12,41.80854034423828
2024-09-13,42.524574279785156
2024-09-16,43.021820068359375
2024-09-17,43.041709899902344
2024-09-18,42.892539978027344
2024-09-19,42.58424377441406
2024-09-20,42.33562088012695
2024-09-23,43.8770866394043
2024-09-24,45.15003967285156
2024-09-25,45.47822189331055
2024-09-26,46.75117492675781
2024-09-27,47.67605209350586
2024-09-30,46.72134017944336
2024-10-01,46.055030822753906
2024-10-02,45.567726135253906
2024-10-03,45.498111724853516
2024-10-04,46.24398422241211
2024-10-07,45.428497314453125
2024-10-08,45.010807037353516
2024-10-09,44.563289642333984
2024-10-10,44.165489196777344
2024-10-11,45.020755767822266
2024-10-14,45.338993072509766
2024-10-15,44.951141357421875
2024-10-16,45.20970916748047
2024-10-17,44.931251525878906
2024-10-18,44.90141677856445
2024-10-21,44.26493835449219
2024-10-22,43.688133239746094
2024-10-23,43.3002815246582
2024-10-24,44.225162506103516
2024-10-25,50.21201705932617
2024-10-28,50.1921272277832
2024-10-29,48.76005172729492
2024-10-30,48.133522033691406
2024-10-31,47.18875503540039
2024-11-01,46.711395263671875
2024-11-04,48.29264450073242
2024-11-05,49.14790344238281
2024-11-06,49.48603439331055
2024-11-07,51.266178131103516
2024-11-08,51.932491302490234
2024-11-11,51.23634338378906
2024-11-12,50.88827133178711
2024-11-13,50.97777557373047
