,KMB
2017-09-19,94.9987564086914
2017-09-20,93.75041198730469
2017-09-21,92.15879821777344
2017-09-22,91.690673828125
2017-09-25,91.6672592163086
2017-09-26,91.81549835205078
2017-09-27,90.90264892578125
2017-09-28,91.25374603271484
2017-09-29,91.81549835205078
2017-10-02,91.26155090332031
2017-10-03,90.17705535888672
2017-10-04,91.43317413330078
2017-10-05,91.65164184570312
2017-10-06,90.02880096435547
2017-10-09,90.1068344116211
2017-10-10,90.8558349609375
2017-10-11,91.9403076171875
2017-10-12,91.72186279296875
2017-10-13,92.5020751953125
2017-10-16,92.23683166503906
2017-10-17,92.28363037109375
2017-10-18,91.51900482177734
2017-10-19,90.15364074707031
2017-10-20,88.50738525390625
2017-10-23,87.7973861694336
2017-10-24,87.41506958007812
2017-10-25,87.69595336914062
2017-10-26,88.6244125366211
2017-10-27,87.70376586914062
2017-10-30,86.81433868408203
2017-10-31,87.78177642822266
2017-11-01,87.42288970947266
2017-11-02,87.03280639648438
2017-11-03,86.43982696533203
2017-11-06,85.72203826904297
2017-11-07,87.32925415039062
2017-11-08,88.34354400634766
2017-11-09,88.39034271240234
2017-11-10,89.05354309082031
2017-11-13,90.04440307617188
2017-11-14,89.3734359741211
2017-11-15,88.49959564208984
2017-11-16,89.64651489257812
2017-11-17,89.19397735595703
2017-11-20,89.99760437011719
2017-11-21,91.2849349975586
2017-11-22,90.54374694824219
2017-11-24,90.87924194335938
2017-11-27,91.09769439697266
2017-11-28,91.58145141601562
2017-11-29,92.95458221435547
2017-11-30,93.43832397460938
2017-12-01,94.02349090576172
2017-12-04,96.05204772949219
2017-12-05,95.84918975830078
2017-12-06,95.31083679199219
2017-12-07,94.18620300292969
2017-12-08,94.46147918701172
2017-12-11,93.1874008178711
2017-12-12,91.54371643066406
2017-12-13,92.32231140136719
2017-12-14,92.21220397949219
2017-12-15,93.2031478881836
2017-12-18,94.09969329833984
2017-12-19,94.82324981689453
2017-12-20,94.7288589477539
2017-12-21,94.59516143798828
2017-12-22,94.89404296875
2017-12-26,95.40522766113281
2017-12-27,95.85350036621094
2017-12-28,94.55585479736328
2017-12-29,94.89404296875
2018-01-02,93.64356994628906
2018-01-03,92.0784912109375
2018-01-04,93.14022827148438
2018-01-05,92.93573760986328
2018-01-08,93.92668151855469
2018-01-09,91.85828399658203
2018-01-10,90.4112319946289
2018-01-11,88.63382720947266
2018-01-12,88.85401916503906
2018-01-16,89.86070251464844
2018-01-17,91.7481918334961
2018-01-18,90.7100601196289
2018-01-19,90.82804870605469
2018-01-22,91.9448013305664
2018-01-23,92.67620086669922
2018-01-24,94.14690399169922
2018-01-25,97.08039093017578
2018-01-26,96.12876892089844
2018-01-29,94.14690399169922
2018-01-30,93.19529724121094
2018-01-31,92.01557922363281
2018-02-01,92.723388671875
2018-02-02,91.39430236816406
2018-02-05,87.9889144897461
2018-02-06,89.76631927490234
2018-02-07,88.3664321899414
2018-02-08,87.83949279785156
2018-02-09,87.64288330078125
2018-02-12,89.39669799804688
2018-02-13,88.60235595703125
2018-02-14,88.65740966796875
2018-02-15,91.08757781982422
2018-02-16,91.30777740478516
2018-02-20,90.01011657714844
2018-02-21,88.03612518310547
2018-02-22,88.72032928466797
2018-02-23,89.38095092773438
2018-02-26,90.01798248291016
2018-02-27,88.3506851196289
2018-02-28,87.23394012451172
2018-03-01,87.69007110595703
2018-03-02,88.515869140625
2018-03-05,89.01133728027344
2018-03-06,88.9090805053711
2018-03-07,87.89456176757812
2018-03-08,88.9182357788086
2018-03-09,88.83094787597656
2018-03-12,89.71974182128906
2018-03-13,89.64037322998047
2018-03-14,88.14849090576172
2018-03-15,88.03738403320312
2018-03-16,88.89444732666016
2018-03-19,88.15641784667969
2018-03-20,87.38668060302734
2018-03-21,86.02175903320312
2018-03-22,85.29167175292969
2018-03-23,83.1173324584961
2018-03-26,83.7680435180664
2018-03-27,85.30754089355469
2018-03-28,86.86292266845703
2018-03-29,87.39459991455078
2018-04-02,84.98218536376953
2018-04-03,85.60909271240234
2018-04-04,86.72801971435547
2018-04-05,86.8232650756836
2018-04-06,86.18046569824219
2018-04-09,85.9900131225586
2018-04-10,86.07730865478516
2018-04-11,85.53767395019531
2018-04-12,84.24419403076172
2018-04-13,83.990234375
2018-04-16,84.760009765625
2018-04-17,84.59333801269531
2018-04-18,84.53778839111328
2018-04-19,82.00634002685547
2018-04-20,79.37965393066406
2018-04-23,78.1813735961914
2018-04-24,79.67327880859375
2018-04-25,81.1810302734375
2018-04-26,81.49055480957031
2018-04-27,82.934814453125
2018-04-30,82.16506958007812
2018-05-01,81.90316772460938
2018-05-02,80.20494842529297
2018-05-03,81.22071838378906
2018-05-04,82.31584167480469
2018-05-07,81.86351013183594
2018-05-08,80.82395935058594
2018-05-09,81.78414916992188
2018-05-10,82.39518737792969
2018-05-11,83.2442855834961
2018-05-14,83.16494750976562
2018-05-15,82.53008270263672
2018-05-16,83.2363510131836
2018-05-17,83.22046661376953
2018-05-18,82.2682113647461
2018-05-21,83.10145568847656
2018-05-22,83.1490707397461
2018-05-23,82.96656036376953
2018-05-24,82.81576538085938
2018-05-25,83.68868255615234
2018-05-29,83.1887435913086
2018-05-30,83.65692901611328
2018-05-31,80.03036499023438
2018-06-01,80.0462646484375
2018-06-04,80.42715454101562
2018-06-05,79.99862670898438
2018-06-06,79.95103454589844
2018-06-07,81.61014556884766
2018-06-08,82.77234649658203
2018-06-11,83.06890869140625
2018-06-12,82.98075866699219
2018-06-13,82.46776580810547
2018-06-14,81.78649139404297
2018-06-15,82.90861511230469
2018-06-18,80.74453735351562
2018-06-19,82.02694702148438
2018-06-20,81.47389221191406
2018-06-21,80.26360321044922
2018-06-22,80.92888641357422
2018-06-25,83.26130676269531
2018-06-26,82.81244659423828
2018-06-27,82.8765640258789
2018-06-28,83.7822494506836
2018-06-29,84.43148803710938
2018-07-02,84.13491821289062
2018-07-03,83.8383560180664
2018-07-05,85.57765197753906
2018-07-06,85.64178466796875
2018-07-09,84.27920532226562
2018-07-10,83.96662902832031
2018-07-11,84.25516510009766
2018-07-12,84.26316833496094
2018-07-13,84.6559066772461
2018-07-16,84.4795913696289
2018-07-17,85.33721160888672
2018-07-18,83.27731323242188
2018-07-19,82.99678039550781
2018-07-20,83.90248107910156
2018-07-23,84.51162719726562
2018-07-24,85.08873748779297
2018-07-25,85.24905395507812
2018-07-26,86.61158752441406
2018-07-27,86.59557342529297
2018-07-30,86.57154846191406
2018-07-31,91.26039123535156
2018-08-01,90.04206848144531
2018-08-02,92.4706802368164
2018-08-03,93.53670501708984
2018-08-06,93.45654296875
2018-08-07,91.37260437011719
2018-08-08,89.8737564086914
2018-08-09,89.1363754272461
2018-08-10,88.2386703491211
2018-08-13,88.99209594726562
2018-08-14,89.07225036621094
2018-08-15,93.34432983398438
2018-08-16,94.78704833984375
2018-08-17,95.82902526855469
2018-08-20,94.66682434082031
2018-08-21,93.72904968261719
2018-08-22,92.92755126953125
2018-08-23,93.12793731689453
2018-08-24,93.2481460571289
2018-08-27,92.35846710205078
2018-08-28,92.4225845336914
2018-08-29,92.27030181884766
2018-08-30,91.67719268798828
2018-08-31,92.60694122314453
2018-09-04,91.11611938476562
2018-09-05,93.5286865234375
2018-09-06,93.81971740722656
2018-09-07,93.35081481933594
2018-09-10,93.53673553466797
2018-09-11,93.09211730957031
2018-09-12,94.02992248535156
2018-09-13,93.81971740722656
2018-09-14,94.14310455322266
2018-09-17,94.66050720214844
2018-09-18,94.64434814453125
2018-09-19,93.90055847167969
2018-09-20,94.40179443359375
2018-09-21,94.36137390136719
2018-09-24,92.14623260498047
2018-09-25,90.95780944824219
2018-09-26,91.41053009033203
2018-09-27,91.28929901123047
2018-09-28,91.8713607788086
2018-10-01,91.83901977539062
2018-10-02,92.65555572509766
2018-10-03,90.9820556640625
2018-10-04,90.86082458496094
2018-10-05,91.7177734375
2018-10-08,92.38067626953125
2018-10-09,92.25133514404297
2018-10-10,91.30545806884766
2018-10-11,87.41685485839844
2018-10-12,88.23339080810547
2018-10-15,89.16310119628906
2018-10-16,88.98523712158203
2018-10-17,87.97468566894531
2018-10-18,88.50823211669922
2018-10-19,89.11457824707031
2018-10-22,86.01826477050781
2018-10-23,84.1911849975586
2018-10-24,85.05618286132812
2018-10-25,84.5387954711914
2018-10-26,82.71171569824219
2018-10-29,82.7036361694336
2018-10-30,85.88082122802734
2018-10-31,84.32051849365234
2018-11-01,85.71910858154297
2018-11-02,85.27449035644531
2018-11-05,86.39820861816406
2018-11-06,86.48715209960938
2018-11-07,86.8994369506836
2018-11-08,86.6730728149414
2018-11-09,88.48399353027344
2018-11-12,89.23583984375
2018-11-13,88.90437316894531
2018-11-14,89.72090911865234
2018-11-15,89.56729888916016
2018-11-16,89.95536804199219
2018-11-19,89.29241180419922
2018-11-20,90.22215270996094
2018-11-21,89.47026824951172
2018-11-23,91.20845031738281
2018-11-26,91.3701171875
2018-11-27,93.33464050292969
2018-11-28,92.18666076660156
2018-11-29,92.93042755126953
2018-11-30,93.26996612548828
2018-12-03,91.50757598876953
2018-12-04,90.95780944824219
2018-12-06,92.09980010986328
2018-12-07,92.58106231689453
2018-12-10,92.73604583740234
2018-12-11,94.42452239990234
2018-12-12,92.92364501953125
2018-12-13,96.57795715332031
2018-12-14,95.77857971191406
2018-12-17,93.13572692871094
2018-12-18,92.53211975097656
2018-12-19,92.89102172851562
2018-12-20,93.0459976196289
2018-12-21,94.57950592041016
2018-12-24,87.1567153930664
2018-12-26,90.33790588378906
2018-12-27,92.06716918945312
2018-12-28,92.3445053100586
2018-12-31,92.93997955322266
2019-01-02,91.18622589111328
2019-01-03,90.24817657470703
2019-01-04,91.25963592529297
2019-01-07,92.49131774902344
2019-01-08,93.76380157470703
2019-01-09,92.9970703125
2019-01-10,95.15863800048828
2019-01-11,95.59911346435547
2019-01-14,94.82421875
2019-01-15,95.1912841796875
2019-01-16,93.592529296875
2019-01-17,93.29071044921875
2019-01-18,95.32994079589844
2019-01-22,93.9922103881836
2019-01-23,91.47987365722656
2019-01-24,90.90071105957031
2019-01-25,88.19263458251953
2019-01-28,88.13553619384766
2019-01-29,88.21710968017578
2019-01-30,87.98872375488281
2019-01-31,90.8517837524414
2019-02-01,91.14545440673828
2019-02-04,91.98560333251953
2019-02-05,91.5369644165039
2019-02-06,93.11943054199219
2019-02-07,92.46686553955078
2019-02-08,94.36742401123047
2019-02-11,95.26467895507812
2019-02-12,94.62029266357422
2019-02-13,94.69369506835938
2019-02-14,95.31362915039062
2019-02-15,96.61058044433594
2019-02-19,97.53230285644531
2019-02-20,96.72477722167969
2019-02-21,97.66283416748047
2019-02-22,97.14895629882812
2019-02-25,96.07221984863281
2019-02-26,96.0640640258789
2019-02-27,95.16681671142578
2019-02-28,95.29730987548828
2019-03-01,94.3592529296875
2019-03-04,94.97918701171875
2019-03-05,95.17495727539062
2019-03-06,94.72632598876953
2019-03-07,94.79217529296875
2019-03-08,95.3682632446289
2019-03-11,96.77557373046875
2019-03-12,96.93194580078125
2019-03-13,97.49981689453125
2019-03-14,97.48333740234375
2019-03-15,98.91535186767578
2019-03-18,98.40509033203125
2019-03-19,98.70960235595703
2019-03-20,98.40509033203125
2019-03-21,99.96055603027344
2019-03-22,100.44611358642578
2019-03-25,100.33089447021484
2019-03-26,101.29379272460938
2019-03-27,101.51600646972656
2019-03-28,101.96041870117188
2019-03-29,101.96865844726562
2019-04-01,101.03865814208984
2019-04-02,100.9399185180664
2019-04-03,100.21568298339844
2019-04-04,100.39674377441406
2019-04-05,100.3391342163086
2019-04-08,100.10869598388672
2019-04-09,99.86177825927734
2019-04-10,100.12515258789062
2019-04-11,100.87409210205078
2019-04-12,101.37610626220703
2019-04-15,101.22795104980469
2019-04-16,101.4913101196289
2019-04-17,101.59830474853516
2019-04-18,101.68063354492188
2019-04-22,107.19464111328125
2019-04-23,103.38420104980469
2019-04-24,102.38014221191406
2019-04-25,102.0591812133789
2019-04-26,103.48295593261719
2019-04-29,103.0796890258789
2019-04-30,105.65567016601562
2019-05-01,103.26074981689453
2019-05-02,104.73388671875
2019-05-03,104.93144226074219
2019-05-06,105.2606201171875
2019-05-07,103.84506225585938
2019-05-08,104.42939758300781
2019-05-09,104.02613830566406
2019-05-10,104.88204956054688
2019-05-13,105.359375
2019-05-14,104.97256469726562
2019-05-15,105.8943099975586
2019-05-16,105.93547821044922
2019-05-17,106.1082992553711
2019-05-20,107.07943725585938
2019-05-21,107.05474090576172
2019-05-22,107.79546356201172
2019-05-23,107.73782348632812
2019-05-24,107.50738525390625
2019-05-28,105.85316467285156
2019-05-29,105.6885757446289
2019-05-30,107.16997528076172
2019-05-31,105.25239562988281
2019-06-03,107.83659362792969
2019-06-04,108.165771484375
2019-06-05,109.86940002441406
2019-06-06,110.78997802734375
2019-06-07,111.89308166503906
2019-06-10,111.72722625732422
2019-06-11,111.64427185058594
2019-06-12,113.05421447753906
2019-06-13,113.89195251464844
2019-06-14,114.16559600830078
2019-06-17,113.79238891601562
2019-06-18,112.86347198486328
2019-06-19,112.69759368896484
2019-06-20,113.05421447753906
2019-06-21,112.45706939697266
2019-06-24,114.28172302246094
2019-06-25,113.48554229736328
2019-06-26,110.64900207519531
2019-06-27,111.07200622558594
2019-06-28,110.5411605834961
2019-07-01,112.31607055664062
2019-07-02,112.85517120361328
2019-07-03,114.74620056152344
2019-07-05,113.67626190185547
2019-07-08,114.86228942871094
2019-07-09,113.51866912841797
2019-07-10,114.29003143310547
2019-07-11,113.97486114501953
2019-07-12,115.08623504638672
2019-07-15,115.49264526367188
2019-07-16,114.8871841430664
2019-07-17,114.48077392578125
2019-07-18,114.0743637084961
2019-07-19,112.58147430419922
2019-07-22,111.35397338867188
2019-07-23,112.00923156738281
2019-07-24,111.67742156982422
2019-07-25,112.29119873046875
2019-07-26,113.76748657226562
2019-07-29,114.66327667236328
2019-07-30,114.70472717285156
2019-07-31,112.50682067871094
2019-08-01,112.16678619384766
2019-08-02,112.68928527832031
2019-08-05,110.83146667480469
2019-08-06,111.56963348388672
2019-08-07,112.90493774414062
2019-08-08,114.90377044677734
2019-08-09,114.76276397705078
2019-08-12,114.56373596191406
2019-08-13,115.63362884521484
2019-08-14,113.38600158691406
2019-08-15,115.50920867919922
2019-08-16,116.71183776855469
2019-08-19,118.38721466064453
2019-08-20,116.23908233642578
2019-08-21,117.69880676269531
2019-08-22,117.59100341796875
2019-08-23,114.79595184326172
2019-08-26,116.32202911376953
2019-08-27,117.06021881103516
2019-08-28,117.73199462890625
2019-08-29,117.64075469970703
2019-08-30,117.03528594970703
2019-09-03,117.36705017089844
2019-09-04,118.33743286132812
2019-09-05,116.52457427978516
2019-09-06,115.32994079589844
2019-09-09,111.33661651611328
2019-09-10,109.56549835205078
2019-09-11,110.20044708251953
2019-09-12,111.59558868408203
2019-09-13,110.61817169189453
2019-09-16,107.58558654785156
2019-09-17,110.20878601074219
2019-09-18,111.18624877929688
2019-09-19,112.0467300415039
2019-09-20,112.8153305053711
2019-09-23,114.31073760986328
2019-09-24,115.12107849121094
2019-09-25,114.93728637695312
2019-09-26,117.0508804321289
2019-09-27,118.67997741699219
2019-09-30,118.67164611816406
2019-10-01,118.34581756591797
2019-10-02,116.78355407714844
2019-10-03,116.72509765625
2019-10-04,118.29568481445312
2019-10-07,117.09268188476562
2019-10-08,114.54463195800781
2019-10-09,114.7451400756836
2019-10-10,115.1962661743164
2019-10-11,114.97904968261719
2019-10-14,112.86544036865234
2019-10-15,111.83788299560547
2019-10-16,112.53128051757812
2019-10-17,113.29985809326172
2019-10-18,114.63654327392578
2019-10-21,116.28233337402344
2019-10-22,108.08683013916016
2019-10-23,112.188720703125
2019-10-24,112.94064331054688
2019-10-25,112.11355590820312
2019-10-28,110.17538452148438
2019-10-29,111.0609359741211
2019-10-30,111.67078399658203
2019-10-31,111.01081848144531
2019-11-01,110.30904388427734
2019-11-04,108.07009887695312
2019-11-05,108.91389465332031
2019-11-06,110.04171752929688
2019-11-07,110.07511138916016
2019-11-08,109.82450103759766
2019-11-11,109.60730743408203
2019-11-12,109.73262023925781
2019-11-13,110.62650299072266
2019-11-14,110.60144805908203
2019-11-15,109.96653747558594
2019-11-18,110.7100601196289
2019-11-19,111.0609359741211
2019-11-20,112.4477310180664
2019-11-21,111.41181182861328
2019-11-22,111.55382537841797
2019-11-25,111.4034423828125
2019-11-26,112.42265319824219
2019-11-27,113.83452606201172
2019-11-29,113.9013671875
2019-12-02,113.86793518066406
2019-12-03,113.64239501953125
2019-12-04,114.86206817626953
2019-12-05,114.91259765625
2019-12-06,115.2997817993164
2019-12-09,115.2997817993164
2019-12-10,114.57589721679688
2019-12-11,115.2324447631836
2019-12-12,114.40758514404297
2019-12-13,114.42436981201172
2019-12-16,114.3233871459961
2019-12-17,113.8099365234375
2019-12-18,113.79312133789062
2019-12-19,115.09779357910156
2019-12-20,116.16676330566406
2019-12-23,115.2913818359375
2019-12-24,115.51022338867188
2019-12-26,115.51022338867188
2019-12-27,116.21727752685547
2019-12-30,115.22402954101562
2019-12-31,115.77959442138672
2020-01-02,114.33182525634766
2020-01-03,114.29811096191406
2020-01-06,114.55065155029297
2020-01-07,114.44963836669922
2020-01-08,115.56074523925781
2020-01-09,117.38728332519531
2020-01-10,118.03540802001953
2020-01-13,118.599365234375
2020-01-14,118.67513275146484
2020-01-15,119.6599349975586
2020-01-16,120.72891998291016
2020-01-17,121.62957763671875
2020-01-21,121.7052993774414
2020-01-22,121.53697204589844
2020-01-23,121.75582885742188
2020-01-24,120.72052764892578
2020-01-27,121.175048828125
2020-01-28,121.9578628540039
2020-01-29,120.53532409667969
2020-01-30,121.73902130126953
2020-01-31,120.56903839111328
2020-02-03,121.02349853515625
2020-02-04,120.68687438964844
2020-02-05,122.10935974121094
2020-02-06,121.65483093261719
2020-02-07,121.89894104003906
2020-02-10,123.06892395019531
2020-02-11,122.2608871459961
2020-02-12,121.45281219482422
2020-02-13,121.83159637451172
2020-02-14,122.5218276977539
2020-02-18,121.07402038574219
2020-02-19,121.01512145996094
2020-02-20,119.66835021972656
2020-02-21,118.97815704345703
2020-02-24,117.94282531738281
2020-02-25,116.98323822021484
2020-02-26,116.37718200683594
2020-02-27,112.79985809326172
2020-02-28,110.42619323730469
2020-03-02,118.7677001953125
2020-03-03,118.50676727294922
2020-03-04,124.78607177734375
2020-03-05,121.5048828125
2020-03-06,124.17562866210938
2020-03-09,119.81766510009766
2020-03-10,119.56331634521484
2020-03-11,113.74710845947266
2020-03-12,103.70012664794922
2020-03-13,113.76404571533203
2020-03-16,114.21342468261719
2020-03-17,122.14923858642578
2020-03-18,113.9081802368164
2020-03-19,107.17627716064453
2020-03-20,100.28329467773438
2020-03-23,95.24708557128906
2020-03-24,99.52022552490234
2020-03-25,98.65541076660156
2020-03-26,105.14144897460938
2020-03-27,105.88756561279297
2020-03-30,112.28028869628906
2020-03-31,108.41414642333984
2020-04-01,106.5404052734375
2020-04-02,109.60961151123047
2020-04-03,110.15222930908203
2020-04-06,112.89076232910156
2020-04-07,111.39855194091797
2020-04-08,112.45838165283203
2020-04-09,111.48336029052734
2020-04-13,112.51771545410156
2020-04-14,118.77484130859375
2020-04-15,116.72308349609375
2020-04-16,118.46957397460938
2020-04-17,120.34333801269531
2020-04-20,118.46114349365234
2020-04-21,118.2491683959961
2020-04-22,121.0724868774414
2020-04-23,119.00371551513672
2020-04-24,120.10595703125
2020-04-27,119.00371551513672
2020-04-28,119.54637908935547
2020-04-29,117.81675720214844
2020-04-30,117.4097900390625
2020-05-01,115.96846008300781
2020-05-04,115.07821655273438
2020-05-05,116.26519012451172
2020-05-06,114.26431274414062
2020-05-07,115.90062713623047
2020-05-08,117.43524169921875
2020-05-11,117.48612213134766
2020-05-12,116.85023498535156
2020-05-13,116.16349029541016
2020-05-14,115.80735778808594
2020-05-15,117.54544067382812
2020-05-18,116.77391815185547
2020-05-19,114.68821716308594
2020-05-20,116.02777862548828
2020-05-21,116.54499816894531
2020-05-22,118.47808074951172
2020-05-26,115.30712127685547
2020-05-27,117.3589096069336
2020-05-28,119.3768081665039
2020-05-29,119.91943359375
2020-06-01,119.7837905883789
2020-06-02,120.4366226196289
2020-06-03,120.10595703125
2020-06-04,117.65409088134766
2020-06-05,118.98681640625
2020-06-08,118.67925262451172
2020-06-09,118.38880920410156
2020-06-10,118.32901763916016
2020-06-11,117.01338958740234
2020-06-12,116.13343048095703
2020-06-15,118.8415756225586
2020-06-16,120.14865112304688
2020-06-17,121.35324096679688
2020-06-18,121.66075897216797
2020-06-19,122.98493194580078
2020-06-22,121.36177062988281
2020-06-23,120.08031463623047
2020-06-24,117.81641387939453
2020-06-25,118.56819915771484
2020-06-26,116.94503021240234
2020-06-29,119.13201141357422
2020-06-30,120.75523376464844
2020-07-01,121.21652221679688
2020-07-02,122.33565521240234
2020-07-06,121.93415832519531
2020-07-07,121.75476837158203
2020-07-08,122.46382141113281
2020-07-09,121.49845123291016
2020-07-10,122.36985778808594
2020-07-13,121.43009948730469
2020-07-14,122.98493194580078
2020-07-15,122.40400695800781
2020-07-16,122.7457275390625
2020-07-17,123.33518981933594
2020-07-20,121.89996337890625
2020-07-21,122.84825897216797
2020-07-22,123.27538299560547
2020-07-23,125.86392211914062
2020-07-24,125.87246704101562
2020-07-27,125.90666198730469
2020-07-28,128.81124877929688
2020-07-29,129.88766479492188
2020-07-30,129.8193359375
2020-07-31,129.88766479492188
2020-08-03,129.51174926757812
2020-08-04,133.52699279785156
2020-08-05,133.1339874267578
2020-08-06,133.67222595214844
2020-08-07,134.3471221923828
2020-08-10,135.05621337890625
2020-08-11,133.09130859375
2020-08-12,135.69692993164062
2020-08-13,135.37228393554688
2020-08-14,135.1758270263672
2020-08-17,134.81698608398438
2020-08-18,134.65467834472656
2020-08-19,134.4240264892578
2020-08-20,134.61196899414062
2020-08-21,134.38128662109375
2020-08-24,134.48379516601562
2020-08-25,133.3134307861328
2020-08-26,133.27069091796875
2020-08-27,133.44154357910156
2020-08-28,133.69781494140625
2020-08-31,134.7742462158203
2020-09-01,131.7842254638672
2020-09-02,133.7063751220703
2020-09-03,130.9624481201172
2020-09-04,130.9452362060547
2020-09-08,128.14102172851562
2020-09-09,130.27426147460938
2020-09-10,127.43568420410156
2020-09-11,127.73674774169922
2020-09-14,127.73674774169922
2020-09-15,125.99918365478516
2020-09-16,127.09159088134766
2020-09-17,126.11959838867188
2020-09-18,125.56050872802734
2020-09-21,125.4744644165039
2020-09-22,126.41207122802734
2020-09-23,124.57130432128906
2020-09-24,125.99918365478516
2020-09-25,125.94754791259766
2020-09-28,126.92815399169922
2020-09-29,125.87871551513672
2020-09-30,127.01417541503906
2020-10-01,126.98841094970703
2020-10-02,126.81637573242188
2020-10-05,128.62274169921875
2020-10-06,129.0270233154297
2020-10-07,129.75819396972656
2020-10-08,129.2936553955078
2020-10-09,131.1688690185547
2020-10-12,131.9430389404297
2020-10-13,132.65695190429688
2020-10-14,131.29786682128906
2020-10-15,132.7429962158203
2020-10-16,131.8914337158203
2020-10-19,129.7237548828125
2020-10-20,127.75395202636719
2020-10-21,127.63351440429688
2020-10-22,118.78226470947266
2020-10-23,117.74144744873047
2020-10-26,116.71782684326172
2020-10-27,115.91785430908203
2020-10-28,114.39533996582031
2020-10-29,114.25769805908203
2020-10-30,114.0512924194336
2020-11-02,115.56519317626953
2020-11-03,116.42536163330078
2020-11-04,116.22754669189453
2020-11-05,115.53938293457031
2020-11-06,117.13931274414062
2020-11-09,114.11150360107422
2020-11-10,117.45760345458984
2020-11-11,118.51558685302734
2020-11-12,118.81668090820312
2020-11-13,120.7176742553711
2020-11-16,122.22297668457031
2020-11-17,123.71971130371094
2020-11-18,121.33702087402344
2020-11-19,121.92192077636719
2020-11-20,120.21875
2020-11-23,119.75426483154297
2020-11-24,119.737060546875
2020-11-25,121.02733612060547
2020-11-27,121.6036605834961
2020-11-30,119.8316879272461
2020-12-01,121.52626037597656
2020-12-02,118.997314453125
2020-12-03,119.47410583496094
2020-12-04,119.11001586914062
2020-12-07,118.69391632080078
2020-12-08,118.39048767089844
2020-12-09,117.68830871582031
2020-12-10,116.21463012695312
2020-12-11,117.8963623046875
2020-12-14,117.8963623046875
2020-12-15,117.7403335571289
2020-12-16,117.905029296875
2020-12-17,118.17377471923828
2020-12-18,117.09884643554688
2020-12-21,116.37067413330078
2020-12-22,115.0096664428711
2020-12-23,115.72917938232422
2020-12-24,116.06724548339844
2020-12-28,116.11924743652344
2020-12-29,116.2752914428711
2020-12-30,115.4084243774414
2020-12-31,116.88214111328125
2021-01-04,115.64247131347656
2021-01-05,115.76383972167969
2021-01-06,115.15702056884766
2021-01-07,114.08207702636719
2021-01-08,114.22078704833984
2021-01-11,113.9520492553711
2021-01-12,112.97248077392578
2021-01-13,114.14276123046875
2021-01-14,114.05609130859375
2021-01-15,113.8133316040039
2021-01-19,114.12542724609375
2021-01-20,113.9000244140625
2021-01-21,113.57061767578125
2021-01-22,114.61087799072266
2021-01-25,118.33848571777344
2021-01-26,118.87592315673828
2021-01-27,120.1936264038086
2021-01-28,117.1681900024414
2021-01-29,114.51553344726562
2021-02-01,115.5037841796875
2021-02-02,114.73226165771484
2021-02-03,114.76691436767578
2021-02-04,113.995361328125
2021-02-05,114.57621002197266
2021-02-08,114.59355163574219
2021-02-09,114.80156707763672
2021-02-10,115.12234497070312
2021-02-11,114.50684356689453
2021-02-12,114.5415267944336
2021-02-16,112.90311431884766
2021-02-17,113.3625717163086
2021-02-18,114.59355163574219
2021-02-19,113.2412109375
2021-02-22,113.61394500732422
2021-02-23,114.42017364501953
2021-02-24,113.39722442626953
2021-02-25,113.18051147460938
2021-02-26,111.24736785888672
2021-03-01,111.29937744140625
2021-03-02,111.94086456298828
2021-03-03,113.15451049804688
2021-03-04,112.53358459472656
2021-03-05,115.07845306396484
2021-03-08,116.44271850585938
2021-03-09,115.7256088256836
2021-03-10,117.57084655761719
2021-03-11,115.91800689697266
2021-03-12,116.72256469726562
2021-03-15,117.40470123291016
2021-03-16,117.56210327148438
2021-03-17,115.91800689697266
2021-03-18,115.78681182861328
2021-03-19,113.96782684326172
2021-03-22,116.33778381347656
2021-03-23,118.30546569824219
2021-03-24,118.65526580810547
2021-03-25,118.6465072631836
2021-03-26,119.92329406738281
2021-03-29,121.47998046875
2021-03-30,120.95525360107422
2021-03-31,121.6024169921875
2021-04-01,119.79214477539062
2021-04-05,121.06017303466797
2021-04-06,120.72786712646484
2021-04-07,119.75716400146484
2021-04-08,120.29061889648438
2021-04-09,119.53852844238281
2021-04-12,120.01077270507812
2021-04-13,119.99327850341797
2021-04-14,119.17124938964844
2021-04-15,121.4974594116211
2021-04-16,121.7510757446289
2021-04-19,121.4974594116211
2021-04-20,124.52330780029297
2021-04-21,123.71873474121094
2021-04-22,122.72179412841797
2021-04-23,115.53321075439453
2021-04-26,114.1427230834961
2021-04-27,113.20698547363281
2021-04-28,113.37313079833984
2021-04-29,115.98796844482422
2021-04-30,116.59139251708984
2021-05-03,117.83323669433594
2021-05-04,117.81571960449219
2021-05-05,118.55908203125
2021-05-06,119.04881286621094
2021-05-07,118.49785614013672
2021-05-10,119.72217559814453
2021-05-11,117.3697280883789
2021-05-12,116.29405212402344
2021-05-13,116.96744537353516
2021-05-14,117.34349060058594
2021-05-17,116.86248779296875
2021-05-18,116.25907897949219
2021-05-19,115.9442367553711
2021-05-20,116.03166961669922
2021-05-21,115.74311828613281
2021-05-24,115.54193115234375
2021-05-25,115.52449035644531
2021-05-26,114.58872985839844
2021-05-27,116.18911743164062
2021-05-28,114.23892974853516
2021-06-01,113.69671630859375
2021-06-02,114.33513641357422
2021-06-03,114.33513641357422
2021-06-04,115.19087219238281
2021-06-07,115.64080047607422
2021-06-08,114.44100189208984
