,CCL
2017-09-15,60.287193298339844
2017-09-18,59.60149002075195
2017-09-19,59.6289176940918
2017-09-20,58.95235061645508
2017-09-21,58.92491912841797
2017-09-22,58.815208435058594
2017-09-25,58.056358337402344
2017-09-26,59.72032928466797
2017-09-27,58.220924377441406
2017-09-28,58.85177993774414
2017-09-29,59.034629821777344
2017-10-02,58.9066276550293
2017-10-03,58.604923248291016
2017-10-04,59.60149002075195
2017-10-05,60.2597541809082
2017-10-06,60.00376892089844
2017-10-09,60.75345993041992
2017-10-10,61.329463958740234
2017-10-11,61.43917465209961
2017-10-12,61.12831497192383
2017-10-13,62.11573028564453
2017-10-16,62.390010833740234
2017-10-17,62.28943634033203
2017-10-18,61.676883697509766
2017-10-19,60.15003967285156
2017-10-20,60.23233413696289
2017-10-23,60.433467864990234
2017-10-24,60.726036071777344
2017-10-25,60.19574737548828
2017-10-26,60.89060592651367
2017-10-27,61.44832229614258
2017-10-30,60.36032485961914
2017-10-31,60.6986083984375
2017-11-01,59.034629821777344
2017-11-02,59.610626220703125
2017-11-03,59.82090759277344
2017-11-06,60.04032897949219
2017-11-07,60.68946838378906
2017-11-08,60.278045654296875
2017-11-09,60.506614685058594
2017-11-10,59.116920471191406
2017-11-13,60.323753356933594
2017-11-14,60.36032485961914
2017-11-15,60.140899658203125
2017-11-16,60.17747116088867
2017-11-17,60.543190002441406
2017-11-20,60.460899353027344
2017-11-21,61.256309509277344
2017-11-22,61.477230072021484
2017-11-24,61.403594970703125
2017-11-27,60.8973388671875
2017-11-28,61.219505310058594
2017-11-29,60.47393035888672
2017-11-30,60.41870880126953
2017-12-01,60.75006866455078
2017-12-04,61.900634765625
2017-12-05,60.694847106933594
2017-12-06,60.8052978515625
2017-12-07,60.91575241088867
2017-12-08,61.58768081665039
2017-12-11,61.69813919067383
2017-12-12,61.25632858276367
2017-12-13,60.20699691772461
2017-12-14,59.99528503417969
2017-12-15,60.70404052734375
2017-12-18,61.302337646484375
2017-12-19,62.710628509521484
2017-12-20,62.31483840942383
2017-12-21,61.06300735473633
2017-12-22,61.07223129272461
2017-12-26,60.46472930908203
2017-12-27,61.449607849121094
2017-12-28,61.191890716552734
2017-12-29,61.090633392333984
2018-01-02,61.44040298461914
2018-01-03,61.57847595214844
2018-01-04,61.53245544433594
2018-01-05,61.02621078491211
2018-01-08,60.79609680175781
2018-01-09,62.250404357910156
2018-01-10,62.54495620727539
2018-01-11,63.32735061645508
2018-01-12,64.14654541015625
2018-01-16,63.06961441040039
2018-01-17,63.925628662109375
2018-01-18,63.52983474731445
2018-01-19,63.106422424316406
2018-01-22,63.3825798034668
2018-01-23,63.06040954589844
2018-01-24,65.50882720947266
2018-01-25,65.13143157958984
2018-01-26,65.95064544677734
2018-01-29,66.21756744384766
2018-01-30,66.07951354980469
2018-01-31,65.913818359375
2018-02-01,65.45358276367188
2018-02-02,64.38585662841797
2018-02-05,62.6277961730957
2018-02-06,63.75995635986328
2018-02-07,63.62187957763672
2018-02-08,61.449607849121094
2018-02-09,61.734962463378906
2018-02-12,63.299739837646484
2018-02-13,63.28131866455078
2018-02-14,64.35826873779297
2018-02-15,64.06370544433594
2018-02-16,63.97166061401367
2018-02-20,63.925628662109375
2018-02-21,64.04530334472656
2018-02-22,63.1837043762207
2018-02-23,63.702518463134766
2018-02-26,63.591339111328125
2018-02-27,62.525917053222656
2018-02-28,61.98858642578125
2018-03-01,61.12698745727539
2018-03-02,60.1912841796875
2018-03-05,60.395103454589844
2018-03-06,61.28448486328125
2018-03-07,61.154781341552734
2018-03-08,61.82182312011719
2018-03-09,62.507389068603516
2018-03-12,62.40548324584961
2018-03-13,62.600040435791016
2018-03-14,62.034908294677734
2018-03-15,61.82182312011719
2018-03-16,61.98858642578125
2018-03-19,62.65562438964844
2018-03-20,62.85943603515625
2018-03-21,62.12754440307617
2018-03-22,61.33080291748047
2018-03-23,59.67247009277344
2018-03-26,60.960235595703125
2018-03-27,60.89537811279297
2018-03-28,59.88555145263672
2018-03-29,60.75641632080078
2018-04-02,59.867027282714844
2018-04-03,59.746585845947266
2018-04-04,60.20055389404297
2018-04-05,60.69156265258789
2018-04-06,59.76511764526367
2018-04-09,60.08937454223633
2018-04-10,58.45882034301758
2018-04-11,58.9591064453125
2018-04-12,59.061012268066406
2018-04-13,58.31059265136719
2018-04-16,59.36674118041992
2018-04-17,59.45011901855469
2018-04-18,60.46920394897461
2018-04-19,60.274658203125
2018-04-20,61.03434753417969
2018-04-23,61.395652770996094
2018-04-24,60.71935272216797
2018-04-25,61.210365295410156
2018-04-26,59.5798225402832
2018-04-27,59.62614440917969
2018-04-30,58.4217643737793
2018-05-01,59.394535064697266
2018-05-02,58.22720718383789
2018-05-03,58.644107818603516
2018-05-04,58.89425277709961
2018-05-07,58.301326751708984
2018-05-08,58.50514602661133
2018-05-09,59.24630355834961
2018-05-10,59.34820556640625
2018-05-11,59.311153411865234
2018-05-14,60.05231475830078
2018-05-15,60.385826110839844
2018-05-16,60.64523696899414
2018-05-17,60.05231475830078
2018-05-18,60.07083511352539
2018-05-21,60.005985260009766
2018-05-22,60.26539993286133
2018-05-23,59.922611236572266
2018-05-24,59.89459991455078
2018-05-25,59.98796463012695
2018-05-29,58.40073013305664
2018-05-30,58.70884704589844
2018-05-31,58.148643493652344
2018-06-01,58.97960662841797
2018-06-04,59.138328552246094
2018-06-05,56.57075119018555
2018-06-06,57.37370681762695
2018-06-07,57.261661529541016
2018-06-08,56.89753723144531
2018-06-11,57.084266662597656
2018-06-12,58.045936584472656
2018-06-13,59.5958251953125
2018-06-14,59.9412841796875
2018-06-15,60.85627746582031
2018-06-18,60.17469024658203
2018-06-19,59.259700775146484
2018-06-20,58.820884704589844
2018-06-21,58.26068878173828
2018-06-22,59.31571960449219
2018-06-25,54.656734466552734
2018-06-26,55.795806884765625
2018-06-27,54.21791458129883
2018-06-28,53.368282318115234
2018-06-29,53.508331298828125
2018-07-02,53.35894775390625
2018-07-03,52.99481964111328
2018-07-05,53.11619567871094
2018-07-06,53.73240661621094
2018-07-09,54.09653854370117
2018-07-10,54.91816711425781
2018-07-11,54.14322280883789
2018-07-12,54.526023864746094
2018-07-13,54.199241638183594
2018-07-16,54.526023864746094
2018-07-17,54.70342254638672
2018-07-18,55.58106231689453
2018-07-19,54.95550537109375
2018-07-20,54.28327560424805
2018-07-23,54.29261016845703
2018-07-24,53.91914749145508
2018-07-25,53.93781661987305
2018-07-26,53.844451904296875
2018-07-27,54.35796356201172
2018-07-30,54.83413314819336
2018-07-31,55.310302734375
2018-08-01,54.73143005371094
2018-08-02,54.94617462158203
2018-08-03,55.132904052734375
2018-08-06,54.535362243652344
2018-08-07,54.79678726196289
2018-08-08,54.7127571105957
2018-08-09,55.40367126464844
2018-08-10,55.64642333984375
2018-08-13,55.07688903808594
2018-08-14,55.38500213623047
2018-08-15,55.2729606628418
2018-08-16,55.86117172241211
2018-08-17,56.56141662597656
2018-08-20,56.72013473510742
2018-08-21,57.37370681762695
2018-08-22,57.765838623046875
2018-08-23,57.417572021484375
2018-08-24,57.63405990600586
2018-08-27,58.07646179199219
2018-08-28,58.114112854003906
2018-08-29,58.650634765625
2018-08-30,57.9635124206543
2018-08-31,57.8787956237793
2018-09-04,57.6058235168457
2018-09-05,57.37050247192383
2018-09-06,58.114112854003906
2018-09-07,58.415321350097656
2018-09-10,58.349430084228516
2018-09-11,58.2270622253418
2018-09-12,58.85771942138672
2018-09-13,59.017730712890625
2018-09-14,60.19432067871094
2018-09-17,61.01322937011719
2018-09-18,61.81330490112305
2018-09-19,62.32159423828125
2018-09-20,63.008724212646484
2018-09-21,63.2252197265625
2018-09-24,62.8863525390625
2018-09-25,62.688690185546875
2018-09-26,63.04637908935547
2018-09-27,59.99665451049805
2018-09-28,60.02489471435547
2018-10-01,59.81781005859375
2018-10-02,59.41306686401367
2018-10-03,58.942420959472656
2018-10-04,58.067047119140625
2018-10-05,57.022239685058594
2018-10-08,57.50228500366211
2018-10-09,56.965763092041016
2018-10-10,55.59150695800781
2018-10-11,54.45256423950195
2018-10-12,54.819664001464844
2018-10-15,54.3302001953125
2018-10-16,55.61974334716797
2018-10-17,55.5350227355957
2018-10-18,54.160770416259766
2018-10-19,53.86897659301758
2018-10-22,53.16301727294922
2018-10-23,53.86897659301758
2018-10-24,51.53462219238281
2018-10-25,52.57002258300781
2018-10-26,51.08281326293945
2018-10-29,50.894554138183594
2018-10-30,50.960445404052734
2018-10-31,52.748863220214844
2018-11-01,54.35844039916992
2018-11-02,53.7183723449707
2018-11-05,53.52070236206055
2018-11-06,53.88780212402344
2018-11-07,55.22440719604492
2018-11-08,54.70670700073242
2018-11-09,55.1020393371582
2018-11-12,54.377262115478516
2018-11-13,55.44090270996094
2018-11-14,55.76093292236328
2018-11-15,56.335105895996094
2018-11-16,56.43864822387695
2018-11-19,55.582088470458984
2018-11-20,56.36334991455078
2018-11-21,56.98981857299805
2018-11-23,57.66374969482422
2018-11-26,58.28072738647461
2018-11-27,57.473907470703125
2018-11-28,58.79328918457031
2018-11-29,57.64476013183594
2018-11-30,57.22711944580078
2018-12-03,57.976985931396484
2018-12-04,55.33821487426758
2018-12-06,55.90773391723633
2018-12-07,53.84796905517578
2018-12-10,53.487274169921875
2018-12-11,53.22149658203125
2018-12-12,53.648643493652344
2018-12-13,53.715087890625
2018-12-14,53.468292236328125
2018-12-17,53.477787017822266
2018-12-18,53.35438919067383
2018-12-19,52.21535110473633
2018-12-20,47.26054000854492
2018-12-21,45.428592681884766
2018-12-24,43.8624153137207
2018-12-26,45.086875915527344
2018-12-27,45.68487548828125
2018-12-28,46.206932067871094
2018-12-31,46.795433044433594
2019-01-02,47.31748962402344
2019-01-03,44.96348190307617
2019-01-04,47.50733184814453
2019-01-07,48.06735610961914
2019-01-08,49.26335144042969
2019-01-09,49.34877395629883
2019-01-10,49.6335334777832
2019-01-11,49.737945556640625
2019-01-14,49.5481071472168
2019-01-15,50.231529235839844
2019-01-16,50.051177978515625
2019-01-17,50.82003402709961
2019-01-18,52.091957092285156
2019-01-22,51.750240325927734
2019-01-23,51.51294708251953
2019-01-24,52.22484588623047
2019-01-25,52.689945220947266
2019-01-28,53.53473663330078
2019-01-29,53.40184783935547
2019-01-30,54.51240921020508
2019-01-31,54.65479278564453
2019-02-01,54.7781867980957
2019-02-04,55.224308013916016
2019-02-05,55.58500289916992
2019-02-06,55.34770202636719
2019-02-07,54.066287994384766
2019-02-08,53.7530517578125
2019-02-11,53.93339920043945
2019-02-12,53.69609832763672
2019-02-13,54.15171813964844
2019-02-14,54.19917297363281
2019-02-15,54.341552734375
2019-02-19,55.33821487426758
2019-02-20,55.860267639160156
2019-02-21,55.78368377685547
2019-02-22,56.31021499633789
2019-02-25,56.070884704589844
2019-02-26,55.7645378112793
2019-02-27,55.21885681152344
2019-02-28,55.295440673828125
2019-03-01,55.372032165527344
2019-03-04,54.14664840698242
2019-03-05,54.673179626464844
2019-03-06,53.7541389465332
2019-03-07,53.016998291015625
2019-03-08,52.624488830566406
2019-03-11,53.06486511230469
2019-03-12,52.90211486816406
2019-03-13,53.69670104980469
2019-03-14,54.022193908691406
2019-03-15,54.19451141357422
2019-03-18,54.90293502807617
2019-03-19,54.6827507019043
2019-03-20,54.117923736572266
2019-03-21,54.81678009033203
2019-03-22,54.01261901855469
2019-03-25,54.23280715942383
2019-03-26,49.50358963012695
2019-03-27,48.49839401245117
2019-03-28,48.19205093383789
2019-03-29,48.55583572387695
2019-04-01,49.963111877441406
2019-04-02,50.13542938232422
2019-04-03,50.92043685913086
2019-04-04,50.83427810668945
2019-04-05,50.80556106567383
2019-04-08,50.26945877075195
2019-04-09,49.68548583984375
2019-04-10,50.03969955444336
2019-04-11,50.231163024902344
2019-04-12,51.28422546386719
2019-04-15,51.44697570800781
2019-04-16,52.46174240112305
2019-04-17,52.21284103393555
2019-04-18,51.341670989990234
2019-04-22,50.80556106567383
2019-04-23,51.456546783447266
2019-04-24,51.43739700317383
2019-04-25,51.53313446044922
2019-04-26,52.097957611083984
2019-04-29,52.10752868652344
2019-04-30,52.519187927246094
2019-05-01,53.43821716308594
2019-05-02,52.011802673339844
2019-05-03,52.82552719116211
2019-05-06,52.509605407714844
2019-05-07,51.38953399658203
2019-05-08,51.71502685546875
2019-05-09,51.6384391784668
2019-05-10,52.021366119384766
2019-05-13,50.52793502807617
2019-05-14,51.5235595703125
2019-05-15,51.494842529296875
2019-05-16,51.62886428833008
2019-05-17,51.38953399658203
2019-05-20,50.14500427246094
2019-05-21,50.41305923461914
2019-05-22,50.38433837890625
2019-05-23,49.89141082763672
2019-05-24,49.881752014160156
2019-05-28,49.5338020324707
2019-05-29,49.8720817565918
2019-05-30,49.82375717163086
2019-05-31,49.47581100463867
2019-06-03,49.40815734863281
2019-06-04,50.5293083190918
2019-06-05,49.18585968017578
2019-06-06,49.44681930541992
2019-06-07,50.480987548828125
2019-06-10,51.39917755126953
2019-06-11,51.38950729370117
2019-06-12,51.60213851928711
2019-06-13,51.08022689819336
2019-06-14,51.341182708740234
2019-06-17,50.5293083190918
2019-06-18,50.6259651184082
2019-06-19,51.070560455322266
2019-06-20,47.16584396362305
2019-06-21,45.068511962890625
2019-06-24,44.45960998535156
2019-06-25,43.92802810668945
2019-06-26,43.860374450683594
2019-06-27,44.382286071777344
2019-06-28,44.991188049316406
2019-07-01,44.739898681640625
2019-07-02,44.971858978271484
2019-07-03,44.63357925415039
2019-07-05,45.33913803100586
2019-07-08,44.865543365478516
2019-07-09,44.382286071777344
2019-07-10,43.98601531982422
2019-07-11,44.29530334472656
2019-07-12,44.710899353027344
2019-07-15,45.37779998779297
2019-07-16,44.89453887939453
2019-07-17,44.111663818359375
2019-07-18,43.9666862487793
2019-07-19,43.580081939697266
2019-07-22,43.58974838256836
2019-07-23,44.65291213989258
2019-07-24,45.54210662841797
2019-07-25,45.05884552001953
2019-07-26,45.68708419799805
2019-07-29,45.764400482177734
2019-07-30,45.79339599609375
2019-07-31,45.64841842651367
2019-08-01,45.09750747680664
2019-08-02,44.42094802856445
2019-08-05,43.69606018066406
2019-08-06,43.551090240478516
2019-08-07,43.89902877807617
2019-08-08,44.89453887939453
2019-08-09,44.45960998535156
2019-08-12,44.02467727661133
2019-08-13,44.401615142822266
2019-08-14,43.212806701660156
2019-08-15,42.81653594970703
2019-08-16,43.42544174194336
2019-08-19,44.208316802978516
2019-08-20,43.83137512207031
2019-08-21,44.411285400390625
2019-08-22,44.05950927734375
2019-08-23,42.29087448120117
2019-08-26,42.486305236816406
2019-08-27,42.04658889770508
2019-08-28,42.40813446044922
2019-08-29,42.99441909790039
2019-08-30,43.072593688964844
2019-09-03,42.671958923339844
2019-09-04,42.886932373046875
2019-09-05,44.07905197143555
2019-09-06,44.675113677978516
2019-09-09,46.52191925048828
2019-09-10,48.52506637573242
2019-09-11,48.57392501831055
2019-09-12,48.48598098754883
2019-09-13,49.39472198486328
2019-09-16,47.80197525024414
2019-09-17,48.24169158935547
2019-09-18,47.72380828857422
2019-09-19,47.27431869506836
2019-09-20,47.117977142333984
2019-09-23,46.60986328125
2019-09-24,46.53168487548828
2019-09-25,46.96163558959961
2019-09-26,42.94556427001953
2019-09-27,42.58401870727539
2019-09-30,42.71104431152344
2019-10-01,41.5189323425293
2019-10-02,40.492923736572266
2019-10-03,40.06298065185547
2019-10-04,40.19978332519531
2019-10-07,39.97503662109375
2019-10-08,39.21286392211914
2019-10-09,39.60372543334961
2019-10-10,40.01412582397461
2019-10-11,40.60041427612305
2019-10-14,41.07921600341797
2019-10-15,41.5189323425293
2019-10-16,41.42121505737305
2019-10-17,41.470069885253906
2019-10-18,41.812076568603516
2019-10-21,42.1345329284668
2019-10-22,41.57755661010742
2019-10-23,42.99441909790039
2019-10-24,42.89670944213867
2019-10-25,43.5513916015625
2019-10-28,43.17030715942383
2019-10-29,43.150760650634766
2019-10-30,42.22247314453125
2019-10-31,41.909786224365234
2019-11-01,41.96841812133789
2019-11-04,43.19961929321289
2019-11-05,43.83476638793945
2019-11-06,43.355960845947266
2019-11-07,44.020423889160156
2019-11-08,44.020423889160156
2019-11-11,43.65888214111328
2019-11-12,43.46345138549805
2019-11-13,43.05305099487305
2019-11-14,43.42436599731445
2019-11-15,43.82499313354492
2019-11-18,43.67842102050781
2019-11-19,43.47322082519531
2019-11-20,42.671958923339844
2019-11-21,42.5236930847168
2019-11-22,43.17607879638672
2019-11-25,43.98661804199219
2019-11-26,44.16454315185547
2019-11-27,44.69831466674805
2019-11-29,44.55992889404297
2019-12-02,43.97673416137695
2019-12-03,43.03769302368164
2019-12-04,43.37377166748047
2019-12-05,43.69007873535156
2019-12-06,44.25350570678711
2019-12-09,44.8861198425293
2019-12-10,44.797157287597656
2019-12-11,45.26173782348633
2019-12-12,46.35893249511719
2019-12-13,46.902587890625
2019-12-16,46.44789505004883
2019-12-17,46.65547180175781
2019-12-18,46.042625427246094
2019-12-19,46.11181640625
2019-12-20,49.63074493408203
2019-12-23,50.66862869262695
2019-12-24,50.35232162475586
2019-12-26,50.737823486328125
2019-12-27,50.737823486328125
2019-12-30,50.431400299072266
2019-12-31,50.243595123291016
2020-01-02,50.718055725097656
2020-01-03,49.31443405151367
2020-01-06,47.82185745239258
2020-01-07,47.970123291015625
2020-01-08,48.197471618652344
2020-01-09,48.63239669799805
2020-01-10,48.286434173583984
2020-01-13,48.790550231933594
2020-01-14,49.63074493408203
2020-01-15,49.858089447021484
2020-01-16,50.757591247558594
2020-01-17,51.30125045776367
2020-01-21,50.10520553588867
2020-01-22,49.3045539855957
2020-01-23,48.879512786865234
2020-01-24,46.971778869628906
2020-01-27,44.74773406982422
2020-01-28,45.96354675292969
2020-01-29,45.96354675292969
2020-01-30,44.233734130859375
2020-01-31,43.027809143066406
2020-02-03,42.25680923461914
2020-02-04,43.057464599609375
2020-02-05,43.63077163696289
2020-02-06,43.274925231933594
2020-02-07,41.71315383911133
2020-02-10,41.297996520996094
2020-02-11,42.45450210571289
2020-02-12,43.55169677734375
2020-02-13,42.70161819458008
2020-02-14,42.10853576660156
2020-02-18,42.42484664916992
2020-02-19,42.84000015258789
2020-02-20,42.5
2020-02-21,41.689998626708984
2020-02-24,37.7599983215332
2020-02-25,35.84000015258789
2020-02-26,33.13999938964844
2020-02-27,31.850000381469727
2020-02-28,33.459999084472656
2020-03-02,33.060001373291016
2020-03-03,31.829999923706055
2020-03-04,32.459999084472656
2020-03-05,27.8700008392334
2020-03-06,27.149999618530273
2020-03-09,21.739999771118164
2020-03-10,24.020000457763672
2020-03-11,21.75
2020-03-12,14.970000267028809
2020-03-13,17.579999923706055
2020-03-16,14.569999694824219
2020-03-17,12.710000038146973
2020-03-18,9.300000190734863
2020-03-19,10.0
2020-03-20,12.0
2020-03-23,12.0
2020-03-24,13.680000305175781
2020-03-25,15.550000190734863
2020-03-26,17.81999969482422
2020-03-27,14.40999984741211
2020-03-30,12.800000190734863
2020-03-31,13.170000076293945
2020-04-01,8.800000190734863
2020-04-02,7.96999979019165
2020-04-03,8.489999771118164
2020-04-06,10.210000038146973
2020-04-07,11.300000190734863
2020-04-08,11.989999771118164
2020-04-09,12.420000076293945
2020-04-13,11.5
2020-04-14,12.510000228881836
2020-04-15,12.380000114440918
2020-04-16,11.850000381469727
2020-04-17,12.5600004196167
2020-04-20,12.220000267028809
2020-04-21,11.84000015258789
2020-04-22,11.640000343322754
2020-04-23,12.170000076293945
2020-04-24,11.90999984741211
2020-04-27,12.979999542236328
2020-04-28,14.460000038146973
2020-04-29,16.690000534057617
2020-04-30,15.899999618530273
2020-05-01,13.930000305175781
2020-05-04,14.34000015258789
2020-05-05,13.09000015258789
2020-05-06,12.819999694824219
2020-05-07,13.529999732971191
2020-05-08,14.210000038146973
2020-05-11,13.850000381469727
2020-05-12,13.1899995803833
2020-05-13,12.260000228881836
2020-05-14,12.270000457763672
2020-05-15,12.779999732971191
2020-05-18,14.720000267028809
2020-05-19,14.109999656677246
2020-05-20,14.149999618530273
2020-05-21,14.600000381469727
2020-05-22,14.460000038146973
2020-05-26,16.280000686645508
2020-05-27,17.239999771118164
2020-05-28,15.930000305175781
2020-05-29,15.739999771118164
2020-06-01,16.799999237060547
2020-06-02,16.8700008392334
2020-06-03,17.25
2020-06-04,18.479999542236328
2020-06-05,21.510000228881836
2020-06-08,24.90999984741211
2020-06-09,23.040000915527344
2020-06-10,20.59000015258789
2020-06-11,17.440000534057617
2020-06-12,19.979999542236328
2020-06-15,19.440000534057617
2020-06-16,20.420000076293945
2020-06-17,19.09000015258789
2020-06-18,18.81999969482422
2020-06-19,17.829999923706055
2020-06-22,17.229999542236328
2020-06-23,18.0
2020-06-24,16.0
2020-06-25,16.0
2020-06-26,15.779999732971191
2020-06-29,16.780000686645508
2020-06-30,16.420000076293945
2020-07-01,16.360000610351562
2020-07-02,15.880000114440918
2020-07-06,15.609999656677246
2020-07-07,14.569999694824219
2020-07-08,15.319999694824219
2020-07-09,14.579999923706055
2020-07-10,16.15999984741211
2020-07-13,15.279999732971191
2020-07-14,15.039999961853027
2020-07-15,17.479999542236328
2020-07-16,15.779999732971191
2020-07-17,15.470000267028809
2020-07-20,15.0
2020-07-21,15.1899995803833
2020-07-22,15.140000343322754
2020-07-23,14.800000190734863
2020-07-24,14.800000190734863
2020-07-27,13.75
2020-07-28,14.329999923706055
2020-07-29,14.649999618530273
2020-07-30,14.34000015258789
2020-07-31,13.880000114440918
2020-08-03,13.069999694824219
2020-08-04,13.739999771118164
2020-08-05,14.020000457763672
2020-08-06,13.779999732971191
2020-08-07,14.220000267028809
2020-08-10,15.4399995803833
2020-08-11,15.819999694824219
2020-08-12,15.1899995803833
2020-08-13,15.220000267028809
2020-08-14,15.470000267028809
2020-08-17,14.680000305175781
2020-08-18,14.40999984741211
2020-08-19,14.600000381469727
2020-08-20,14.539999961853027
2020-08-21,14.649999618530273
2020-08-24,16.139999389648438
2020-08-25,15.890000343322754
2020-08-26,15.279999732971191
2020-08-27,16.1200008392334
2020-08-28,17.209999084472656
2020-08-31,16.479999542236328
2020-09-01,16.510000228881836
2020-09-02,16.709999084472656
2020-09-03,17.579999923706055
2020-09-04,18.530000686645508
2020-09-08,18.290000915527344
2020-09-09,17.65999984741211
2020-09-10,17.8799991607666
2020-09-11,17.690000534057617
2020-09-14,17.850000381469727
2020-09-15,15.930000305175781
2020-09-16,16.459999084472656
2020-09-17,16.239999771118164
2020-09-18,15.3100004196167
2020-09-21,14.289999961853027
2020-09-22,14.40999984741211
2020-09-23,14.130000114440918
2020-09-24,13.739999771118164
2020-09-25,15.069999694824219
2020-09-28,15.3100004196167
2020-09-29,15.069999694824219
2020-09-30,15.180000305175781
2020-10-01,15.029999732971191
2020-10-02,15.15999984741211
2020-10-05,14.960000038146973
2020-10-06,15.1899995803833
2020-10-07,15.989999771118164
2020-10-08,15.609999656677246
2020-10-09,15.6899995803833
2020-10-12,15.210000038146973
2020-10-13,14.029999732971191
2020-10-14,13.970000267028809
2020-10-15,14.020000457763672
2020-10-16,14.079999923706055
2020-10-19,14.149999618530273
2020-10-20,14.609999656677246
2020-10-21,14.479999542236328
2020-10-22,15.1899995803833
2020-10-23,15.359999656677246
2020-10-26,14.029999732971191
2020-10-27,13.760000228881836
2020-10-28,12.300000190734863
2020-10-29,12.979999542236328
2020-10-30,13.710000038146973
2020-11-02,13.550000190734863
2020-11-03,13.710000038146973
2020-11-04,13.34000015258789
2020-11-05,14.180000305175781
2020-11-06,13.819999694824219
2020-11-09,19.25
2020-11-10,16.729999542236328
2020-11-11,16.209999084472656
2020-11-12,14.930000305175781
2020-11-13,16.010000228881836
2020-11-16,17.56999969482422
2020-11-17,18.049999237060547
2020-11-18,17.59000015258789
2020-11-19,18.190000534057617
2020-11-20,17.3700008392334
2020-11-23,18.18000030517578
2020-11-24,20.229999542236328
2020-11-25,20.649999618530273
2020-11-27,21.579999923706055
2020-11-30,19.979999542236328
2020-12-01,20.149999618530273
2020-12-02,21.15999984741211
2020-12-03,22.8799991607666
2020-12-04,23.450000762939453
2020-12-07,23.200000762939453
2020-12-08,23.56999969482422
2020-12-09,22.690000534057617
2020-12-10,22.31999969482422
2020-12-11,21.31999969482422
2020-12-14,20.93000030517578
2020-12-15,21.530000686645508
2020-12-16,21.760000228881836
2020-12-17,21.6299991607666
2020-12-18,21.459999084472656
2020-12-21,21.059999465942383
2020-12-22,19.809999465942383
2020-12-23,20.940000534057617
2020-12-24,20.84000015258789
2020-12-28,21.709999084472656
2020-12-29,21.43000030517578
2020-12-30,21.790000915527344
2020-12-31,21.65999984741211
2021-01-04,20.3799991607666
2021-01-05,20.600000381469727
2021-01-06,20.399999618530273
2021-01-07,20.739999771118164
2021-01-08,20.469999313354492
2021-01-11,20.139999389648438
2021-01-12,20.1299991607666
2021-01-13,20.100000381469727
2021-01-14,20.920000076293945
2021-01-15,20.790000915527344
2021-01-19,20.8700008392334
2021-01-20,20.780000686645508
2021-01-21,20.739999771118164
2021-01-22,20.219999313354492
2021-01-25,19.219999313354492
2021-01-26,18.719999313354492
2021-01-27,18.979999542236328
2021-01-28,19.739999771118164
2021-01-29,18.670000076293945
2021-02-01,18.799999237060547
2021-02-02,19.450000762939453
2021-02-03,20.440000534057617
2021-02-04,21.049999237060547
2021-02-05,21.309999465942383
2021-02-08,21.610000610351562
2021-02-09,21.049999237060547
2021-02-10,20.93000030517578
2021-02-11,20.719999313354492
2021-02-12,20.600000381469727
2021-02-16,22.469999313354492
2021-02-17,23.200000762939453
2021-02-18,22.889999389648438
2021-02-19,24.59000015258789
2021-02-22,25.969999313354492
2021-02-23,26.459999084472656
2021-02-24,27.010000228881836
2021-02-25,25.469999313354492
2021-02-26,26.75
2021-03-01,26.309999465942383
2021-03-02,27.59000015258789
2021-03-03,28.670000076293945
2021-03-04,27.399999618530273
2021-03-05,26.09000015258789
2021-03-08,26.690000534057617
2021-03-09,27.579999923706055
2021-03-10,26.700000762939453
2021-03-11,27.469999313354492
2021-03-12,28.459999084472656
2021-03-15,29.790000915527344
2021-03-16,28.25
2021-03-17,28.93000030517578
2021-03-18,28.270000457763672
2021-03-19,28.959999084472656
2021-03-22,27.479999542236328
2021-03-23,25.329999923706055
2021-03-24,24.850000381469727
2021-03-25,25.850000381469727
2021-03-26,26.059999465942383
2021-03-29,25.6299991607666
2021-03-30,26.649999618530273
2021-03-31,26.540000915527344
2021-04-01,26.860000610351562
2021-04-05,28.110000610351562
2021-04-06,28.600000381469727
2021-04-07,29.0
2021-04-08,28.559999465942383
2021-04-09,29.299999237060547
2021-04-12,27.75
2021-04-13,27.81999969482422
2021-04-14,27.940000534057617
2021-04-15,27.31999969482422
2021-04-16,27.030000686645508
2021-04-19,26.889999389648438
2021-04-20,25.719999313354492
2021-04-21,27.329999923706055
2021-04-22,26.90999984741211
2021-04-23,27.270000457763672
2021-04-26,27.549999237060547
2021-04-27,27.809999465942383
2021-04-28,27.799999237060547
2021-04-29,27.209999084472656
2021-04-30,27.959999084472656
2021-05-03,27.93000030517578
2021-05-04,26.68000030517578
2021-05-05,26.520000457763672
2021-05-06,25.950000762939453
2021-05-07,26.760000228881836
2021-05-10,26.270000457763672
2021-05-11,25.8799991607666
2021-05-12,24.780000686645508
2021-05-13,25.1200008392334
2021-05-14,27.200000762939453
2021-05-17,27.520000457763672
2021-05-18,28.0
2021-05-19,27.68000030517578
2021-05-20,27.530000686645508
2021-05-21,27.170000076293945
2021-05-24,27.899999618530273
2021-05-25,28.579999923706055
2021-05-26,29.3700008392334
2021-05-27,30.0
2021-05-28,29.559999465942383
2021-06-01,30.149999618530273
2021-06-02,31.309999465942383
2021-06-03,30.670000076293945
2021-06-04,30.540000915527344
2021-06-07,30.889999389648438
2021-06-08,31.079999923706055
