,KIM
2018-03-06,10.601116180419922
2018-03-07,10.778275489807129
2018-03-08,10.728671073913574
2018-03-09,10.260974884033203
2018-03-12,10.409785270690918
2018-03-13,10.40269660949707
2018-03-14,10.338923454284668
2018-03-15,10.232627868652344
2018-03-16,10.303489685058594
2018-03-19,10.097990989685059
2018-03-20,10.041296005249023
2018-03-21,10.020037651062012
2018-03-22,10.062557220458984
2018-03-23,9.92791748046875
2018-03-26,10.05547046661377
2018-03-27,10.012950897216797
2018-03-28,10.296405792236328
2018-03-29,10.204282760620117
2018-04-02,10.110334396362305
2018-04-03,10.312685012817383
2018-04-04,10.52949047088623
2018-04-05,10.594532012939453
2018-04-06,10.356046676635742
2018-04-09,10.312685012817383
2018-04-10,10.341593742370605
2018-04-11,10.356046676635742
2018-04-12,10.124787330627441
2018-04-13,10.110334396362305
2018-04-16,10.081426620483398
2018-04-17,10.1320161819458
2018-04-18,10.081426620483398
2018-04-19,9.82848834991455
2018-04-20,9.6333646774292
2018-04-23,9.655043601989746
2018-04-24,9.618910789489746
2018-04-25,9.568323135375977
2018-04-26,10.168149948120117
2018-04-27,10.616211891174316
2018-04-30,10.486130714416504
2018-05-01,10.681253433227539
2018-05-02,10.428317070007324
2018-05-03,10.377728462219238
2018-05-04,10.60175895690918
2018-05-07,10.572854042053223
2018-05-08,10.442768096923828
2018-05-09,10.457221984863281
2018-05-10,10.522265434265137
2018-05-11,10.428317070007324
2018-05-14,10.319913864135742
2018-05-15,10.103104591369629
2018-05-16,10.117563247680664
2018-05-17,10.117563247680664
2018-05-18,10.15369701385498
2018-05-21,10.580078125
2018-05-22,10.91251277923584
2018-05-23,10.955875396728516
2018-05-24,10.818564414978027
2018-05-25,10.83301830291748
2018-05-29,10.926965713500977
2018-05-30,11.122090339660645
2018-05-31,11.17267894744873
2018-06-01,11.122090339660645
2018-06-04,11.353348731994629
2018-06-05,11.534019470214844
2018-06-06,11.714690208435059
2018-06-07,11.765278816223145
2018-06-08,11.837545394897461
2018-06-11,11.924270629882812
2018-06-12,12.090483665466309
2018-06-13,11.779730796813965
2018-06-14,11.94594955444336
2018-06-15,11.917040824890137
2018-06-18,11.823092460632324
2018-06-19,11.89536190032959
2018-06-20,12.220572471618652
2018-06-21,12.574685096740723
2018-06-22,12.93602466583252
2018-06-25,12.690312385559082
2018-06-26,12.610816955566406
2018-06-27,12.394011497497559
2018-06-28,12.336196899414062
2018-06-29,12.278385162353516
2018-07-02,11.991813659667969
2018-07-03,12.2416410446167
2018-07-05,12.373905181884766
2018-07-06,12.42534351348877
2018-07-09,12.322471618652344
2018-07-10,12.285730361938477
2018-07-11,12.07264232635498
2018-07-12,12.153470993041992
2018-07-13,12.153470993041992
2018-07-16,12.124076843261719
2018-07-17,12.204906463623047
2018-07-18,12.182857513427734
2018-07-19,12.373905181884766
2018-07-20,12.234294891357422
2018-07-23,12.351861953735352
2018-07-24,12.248991012573242
2018-07-25,12.271035194396973
2018-07-26,12.248991012573242
2018-07-27,11.771376609802246
2018-07-30,11.999160766601562
2018-07-31,12.263689041137695
2018-08-01,12.2416410446167
2018-08-02,12.293078422546387
2018-08-03,12.557605743408203
2018-08-06,12.315123558044434
2018-08-07,12.094684600830078
2018-08-08,12.109381675720215
2018-08-09,12.079988479614258
2018-08-10,11.955074310302734
2018-08-13,11.837507247924805
2018-08-14,12.05059814453125
2018-08-15,12.263689041137695
2018-08-16,12.34451675415039
2018-08-17,12.484126091003418
2018-08-20,12.667823791503906
2018-08-21,12.535561561584473
2018-08-22,12.498820304870605
2018-08-23,12.520866394042969
2018-08-24,12.586997032165527
2018-08-27,12.491474151611328
2018-08-28,12.68986701965332
2018-08-29,12.645782470703125
2018-08-30,12.506168365478516
2018-08-31,12.572301864624023
2018-09-04,12.462081909179688
2018-09-05,12.653125762939453
2018-09-06,12.844172477722168
2018-09-07,12.836823463439941
2018-09-10,12.778040885925293
2018-09-11,12.660473823547363
2018-09-12,12.55025577545166
2018-09-13,12.557605743408203
2018-09-14,12.263689041137695
2018-09-17,12.469427108764648
2018-09-18,12.476776123046875
2018-09-19,12.219599723815918
2018-09-20,12.34451675415039
2018-09-21,12.366559982299805
2018-09-24,12.079988479614258
2018-09-25,12.190211296081543
2018-09-26,12.065295219421387
2018-09-27,12.079988479614258
2018-09-28,12.30042552947998
2018-10-01,12.195805549621582
2018-10-02,12.0911865234375
2018-10-03,11.837104797363281
2018-10-04,11.76237678527832
2018-10-05,11.866996765136719
2018-10-08,12.008984565734863
2018-10-09,11.784795761108398
2018-10-10,11.568079948425293
2018-10-11,11.209379196166992
2018-10-12,11.067394256591797
2018-10-15,11.201906204223633
2018-10-16,11.314000129699707
2018-10-17,11.366312026977539
2018-10-18,11.314000129699707
2018-10-19,11.30652904510498
2018-10-22,11.142125129699707
2018-10-23,11.216853141784668
2018-10-24,11.149598121643066
2018-10-25,11.84457778930664
2018-10-26,11.627861976623535
2018-10-29,11.896888732910156
2018-10-30,12.188334465026855
2018-10-31,12.023927688598633
2018-11-01,11.852051734924316
2018-11-02,11.687649726867676
2018-11-05,11.85952377319336
2018-11-06,11.964144706726074
2018-11-07,12.113601684570312
2018-11-08,12.173386573791504
2018-11-09,12.165914535522461
2018-11-12,12.046348571777344
2018-11-13,12.068766593933105
2018-11-14,11.81468677520752
2018-11-15,11.620391845703125
2018-11-16,11.739956855773926
2018-11-19,11.612915992736816
2018-11-20,11.530714988708496
2018-11-21,11.590497970581055
2018-11-23,11.530714988708496
2018-11-26,11.642809867858887
2018-11-27,11.702592849731445
2018-11-28,11.904359817504883
2018-11-29,11.904359817504883
2018-11-30,12.218223571777344
2018-12-03,12.412521362304688
2018-12-04,12.113601684570312
2018-12-06,12.756274223327637
2018-12-07,12.651655197143555
2018-12-10,12.53956413269043
2018-12-11,12.50966739654541
2018-12-12,12.165914535522461
2018-12-13,12.218223571777344
2018-12-14,12.292953491210938
2018-12-17,11.575555801391602
2018-12-18,11.575555801391602
2018-12-19,11.239273071289062
2018-12-20,11.022557258605957
2018-12-21,11.000138282775879
2018-12-24,10.69374942779541
2018-12-26,11.22432804107666
2018-12-27,11.239273071289062
2018-12-28,11.209379196166992
2018-12-31,11.156075477600098
2019-01-02,11.102768898010254
2019-01-03,11.079925537109375
2019-01-04,11.285531997680664
2019-01-07,11.68151569366455
2019-01-08,11.925195693969727
2019-01-09,11.986116409301758
2019-01-10,12.031807899475098
2019-01-11,12.085114479064941
2019-01-14,12.092728614807129
2019-01-15,12.305950164794922
2019-01-16,12.44301986694336
2019-01-17,12.610553741455078
2019-01-18,12.602937698364258
2019-01-22,12.526788711547852
2019-01-23,12.397331237792969
2019-01-24,12.4887113571167
2019-01-25,12.717164993286133
2019-01-28,12.960845947265625
2019-01-29,13.128379821777344
2019-01-30,13.204529762268066
2019-01-31,12.953229904174805
2019-02-01,13.067455291748047
2019-02-04,13.151223182678223
2019-02-05,13.273064613342285
2019-02-06,13.234987258911133
2019-02-07,13.41775131225586
2019-02-08,13.577666282653809
2019-02-11,13.562435150146484
2019-02-12,13.501513481140137
2019-02-13,13.562435150146484
2019-02-14,13.4634428024292
2019-02-15,13.524361610412598
2019-02-19,13.539591789245605
2019-02-20,13.37205982208252
2019-02-21,13.42536449432373
2019-02-22,13.501513481140137
2019-02-25,13.471057891845703
2019-02-26,13.440596580505371
2019-02-27,13.311138153076172
2019-02-28,13.394906997680664
2019-03-01,13.196913719177246
2019-03-04,13.128379821777344
2019-03-05,13.364442825317383
2019-03-06,13.128379821777344
2019-03-07,13.24260425567627
2019-03-08,13.189298629760742
2019-03-11,13.364442825317383
2019-03-12,13.4634428024292
2019-03-13,13.562435150146484
2019-03-14,13.6233549118042
2019-03-15,13.448210716247559
2019-03-18,13.349215507507324
2019-03-19,13.410134315490723
2019-03-20,13.478669166564941
2019-03-21,13.836578369140625
2019-03-22,13.806117057800293
2019-03-25,13.821349143981934
2019-03-26,14.141183853149414
2019-03-27,14.026955604553223
2019-03-28,14.194486618041992
2019-03-29,14.087874412536621
2019-04-01,14.056950569152832
2019-04-02,14.165196418762207
2019-04-03,14.056950569152832
2019-04-04,14.049215316772461
2019-04-05,14.265714645385742
2019-04-08,14.149733543395996
2019-04-09,14.041482925415039
2019-04-10,14.27344799041748
2019-04-11,14.126535415649414
2019-04-12,14.103340148925781
2019-04-15,13.832718849182129
2019-04-16,13.422916412353516
2019-04-17,13.314666748046875
2019-04-18,13.554360389709473
2019-04-22,13.206418991088867
2019-04-23,13.523432731628418
2019-04-24,13.724469184875488
2019-04-25,13.716734886169434
2019-04-26,13.770858764648438
2019-04-29,13.391989707946777
2019-04-30,13.446113586425781
2019-05-01,13.45384407043457
2019-05-02,13.910037994384766
2019-05-03,14.07241439819336
2019-05-06,14.134269714355469
2019-05-07,13.886842727661133
2019-05-08,13.910037994384766
2019-05-09,13.925500869750977
2019-05-10,14.180663108825684
2019-05-13,13.987360000610352
2019-05-14,14.080144882202148
2019-05-15,14.002825736999512
2019-05-16,14.026019096374512
2019-05-17,13.987360000610352
2019-05-20,13.886842727661133
2019-05-21,14.103340148925781
2019-05-22,14.026019096374512
2019-05-23,13.925500869750977
2019-05-24,14.056950569152832
2019-05-28,13.747665405273438
2019-05-29,13.3765230178833
2019-05-30,13.469310760498047
2019-05-31,13.45384407043457
2019-06-03,13.523432731628418
2019-06-04,13.62395191192627
2019-06-05,14.180663108825684
2019-06-06,14.188393592834473
2019-06-07,14.172928810119629
2019-06-10,14.095610618591309
2019-06-11,14.157464981079102
2019-06-12,14.211590766906738
2019-06-13,14.482213020324707
2019-06-14,14.482213020324707
2019-06-17,14.698709487915039
2019-06-18,14.683245658874512
2019-06-19,14.752832412719727
2019-06-20,14.791494369506836
2019-06-21,14.613656044006348
2019-06-24,14.420356750488281
2019-06-25,14.389426231384277
2019-06-26,14.033754348754883
2019-06-27,14.22705364227295
2019-06-28,14.288909912109375
2019-07-01,14.092637062072754
2019-07-02,14.304610252380371
2019-07-03,14.438077926635742
2019-07-05,14.485186576843262
2019-07-08,14.634355545043945
2019-07-09,14.634355545043945
2019-07-10,14.673612594604492
2019-07-11,14.422377586364746
2019-07-12,14.445930480957031
2019-07-15,14.422377586364746
2019-07-16,14.367422103881836
2019-07-17,14.288911819458008
2019-07-18,14.31246566772461
2019-07-19,14.045527458190918
2019-07-22,14.257503509521484
2019-07-23,14.642206192016602
2019-07-24,14.759973526000977
2019-07-25,14.634355545043945
2019-07-26,14.712871551513672
2019-07-29,14.862035751342773
2019-07-30,15.207486152648926
2019-07-31,15.081866264343262
2019-08-01,14.916994094848633
2019-08-02,14.964099884033203
2019-08-05,14.720719337463379
2019-08-06,14.752120971679688
2019-08-07,14.807080268859863
2019-08-08,14.979802131652832
2019-08-09,14.877739906311035
2019-08-12,14.893442153930664
2019-08-13,14.838481903076172
2019-08-14,14.453782081604004
