,REG
2014-12-01,42.25202178955078
2014-12-02,42.57539367675781
2014-12-03,42.75428771972656
2014-12-04,43.036373138427734
2014-12-05,43.10518264770508
2014-12-08,43.23591613769531
2014-12-09,43.42855453491211
2014-12-10,43.3803825378418
2014-12-11,43.47672653198242
2014-12-12,43.008853912353516
2014-12-15,42.34147262573242
2014-12-16,42.35523986816406
2014-12-17,43.59368896484375
2014-12-18,44.32987594604492
2014-12-19,44.01338195800781
2014-12-22,44.66014099121094
2014-12-23,44.26795196533203
2014-12-24,44.24043273925781
2014-12-26,44.33676528930664
2014-12-29,44.60509490966797
2014-12-30,44.69453811645508
2014-12-31,43.88267135620117
2015-01-02,44.5913200378418
2015-01-05,45.09359359741211
2015-01-06,45.41696548461914
2015-01-07,46.5934944152832
2015-01-08,46.42838668823242
2015-01-09,46.3320426940918
2015-01-12,47.02696228027344
2015-01-13,46.77239990234375
2015-01-14,47.56362533569336
2015-01-15,46.82743453979492
2015-01-16,47.64618682861328
2015-01-20,46.88935470581055
2015-01-21,46.76551055908203
2015-01-22,47.79755783081055
2015-01-23,47.24024963378906
2015-01-26,48.03837966918945
2015-01-27,48.07277297973633
2015-01-28,47.962684631347656
2015-01-29,48.07966232299805
2015-01-30,47.17145538330078
2015-02-02,47.123291015625
2015-02-03,47.83885192871094
2015-02-04,47.45354461669922
2015-02-05,47.68059539794922
2015-02-06,46.35269546508789
2015-02-09,45.93986892700195
2015-02-10,45.953636169433594
2015-02-11,45.85730743408203
2015-02-12,46.25637435913086
2015-02-13,45.93986892700195
2015-02-17,45.70594787597656
2015-02-18,46.283897399902344
2015-02-19,45.30325698852539
2015-02-20,45.80915451049805
2015-02-23,46.32200622558594
2015-02-24,45.43492126464844
2015-02-25,45.462650299072266
2015-02-26,44.87358474731445
2015-02-27,45.48344802856445
2015-03-02,45.89231872558594
2015-03-03,45.71907424926758
2015-03-04,45.24088668823242
2015-03-05,45.41414260864258
2015-03-06,44.05580520629883
2015-03-09,44.284507751464844
2015-03-10,44.27757263183594
2015-03-11,44.547855377197266
2015-03-12,45.136932373046875
2015-03-13,45.275535583496094
2015-03-16,45.989356994628906
2015-03-17,46.06559753417969
2015-03-18,47.17443084716797
2015-03-19,46.93879699707031
2015-03-20,48.442665100097656
2015-03-23,48.241703033447266
2015-03-24,47.55559539794922
2015-03-25,46.73090362548828
2015-03-26,46.34280776977539
2015-03-27,46.751678466796875
2015-03-30,47.5694580078125
2015-03-31,47.15364456176758
2015-04-01,46.924949645996094
2015-04-02,47.41006851196289
2015-04-06,47.943687438964844
2015-04-07,46.897216796875
2015-04-08,46.93879699707031
2015-04-09,45.85075378417969
2015-04-10,45.982421875
2015-04-13,45.71907424926758
2015-04-14,45.87846374511719
2015-04-15,45.538883209228516
2015-04-16,45.69828414916992
2015-04-17,45.26167297363281
2015-04-20,45.14385986328125
2015-04-21,45.4973030090332
2015-04-22,45.49037551879883
2015-04-23,45.6151123046875
2015-04-24,45.7398567199707
2015-04-27,46.01015853881836
2015-04-28,45.71907424926758
2015-04-29,44.58250045776367
2015-04-30,43.50830841064453
2015-05-01,43.79245376586914
2015-05-04,44.229061126708984
2015-05-05,43.10634994506836
2015-05-06,43.25881576538086
2015-05-07,44.09739685058594
2015-05-08,45.01911163330078
2015-05-11,44.38153076171875
2015-05-12,44.65180206298828
2015-05-13,44.29835891723633
2015-05-14,45.34483337402344
2015-05-15,45.66363525390625
2015-05-18,45.65315628051758
2015-05-19,45.429744720458984
2015-05-20,45.24821853637695
2015-05-21,45.07368087768555
2015-05-22,45.241241455078125
2015-05-26,44.71063995361328
2015-05-27,45.16444778442383
2015-05-28,44.71063995361328
2015-05-29,44.0822868347168
2015-06-01,44.85724639892578
2015-06-02,44.333621978759766
2015-06-03,43.63546371459961
2015-06-04,43.45393753051758
2015-06-05,43.118804931640625
2015-06-08,43.0350341796875
2015-06-09,42.62312698364258
2015-06-10,43.00012969970703
2015-06-11,43.25146484375
2015-06-12,43.02804946899414
2015-06-15,42.76972198486328
2015-06-16,42.8884162902832
2015-06-17,43.118804931640625
2015-06-18,43.99150848388672
2015-06-19,43.46091079711914
2015-06-22,43.01408004760742
2015-06-23,42.748779296875
2015-06-24,42.25308609008789
2015-06-25,41.820220947265625
2015-06-26,42.07154846191406
2015-06-29,41.26169204711914
2015-06-30,41.17790222167969
2015-07-01,42.05061721801758
2015-07-02,42.2460823059082
2015-07-06,42.62312698364258
2015-07-07,43.70526123046875
2015-07-08,43.56563949584961
2015-07-09,43.22352600097656
2015-07-10,43.55865478515625
2015-07-13,43.502803802490234
2015-07-14,43.579593658447266
2015-07-15,43.63546371459961
2015-07-16,43.96358871459961
2015-07-17,43.62847900390625
2015-07-20,43.77510070800781
2015-07-21,43.62847900390625
2015-07-22,43.85887145996094
2015-07-23,43.27241134643555
2015-07-24,43.33525085449219
2015-07-27,43.405059814453125
2015-07-28,43.586585998535156
2015-07-29,44.2288932800293
2015-07-30,44.22191619873047
2015-07-31,44.66176223754883
2015-08-03,44.9759407043457
2015-08-04,44.63383865356445
2015-08-05,44.20795440673828
2015-08-06,44.15907669067383
2015-08-07,44.333621978759766
2015-08-10,43.78205871582031
2015-08-11,44.249839782714844
2015-08-12,44.410423278808594
2015-08-13,44.529117584228516
2015-08-14,44.766502380371094
2015-08-17,45.02325439453125
2015-08-18,45.058433532714844
2015-08-19,44.75592803955078
2015-08-20,44.453426361083984
2015-08-21,43.59518814086914
2015-08-24,41.13297653198242
2015-08-25,40.16213607788086
2015-08-26,41.716854095458984
2015-08-27,42.75802993774414
2015-08-28,42.82837677001953
2015-08-31,41.72389221191406
2015-09-01,41.06966018676758
2015-09-02,41.64651870727539
2015-09-03,41.9349479675293
2015-09-04,40.87971115112305
2015-09-08,41.470645904541016
2015-09-09,40.851566314697266
2015-09-10,40.97117233276367
2015-09-11,41.787208557128906
2015-09-14,41.74501419067383
2015-09-15,42.29372787475586
2015-09-16,42.85652160644531
2015-09-17,43.16604995727539
2015-09-18,43.47557830810547
2015-09-21,43.918785095214844
2015-09-22,43.285640716552734
2015-09-23,43.67255401611328
2015-09-24,43.011287689208984
2015-09-25,43.06755447387695
2015-09-28,42.70174789428711
2015-09-29,43.46854782104492
2015-09-30,43.7218132019043
2015-10-01,43.89064025878906
2015-10-02,44.122806549072266
2015-10-05,44.79814910888672
2015-10-06,44.56598663330078
2015-10-07,45.466461181640625
2015-10-08,45.81117630004883
2015-10-09,45.719703674316406
2015-10-12,46.11368179321289
2015-10-13,45.67047119140625
2015-10-14,45.48052215576172
2015-10-15,46.057395935058594
2015-10-16,46.17698669433594
2015-10-19,46.99301528930664
2015-10-20,46.87342834472656
2015-10-21,46.732730865478516
2015-10-22,47.4854621887207
2015-10-23,47.18999481201172
2015-10-26,47.21815490722656
2015-10-27,47.66837692260742
2015-10-28,48.02012634277344
2015-10-29,48.160823822021484
2015-10-30,47.80908966064453
2015-11-02,48.74471664428711
2015-11-03,48.04825973510742
2015-11-04,47.703556060791016
2015-11-05,48.04825973510742
2015-11-06,46.430233001708984
2015-11-09,45.628257751464844
2015-11-10,46.17698669433594
2015-11-11,46.66238784790039
2015-11-12,46.22623062133789
2015-11-13,45.740806579589844
2015-11-16,46.37517166137695
2015-11-17,46.80752944946289
2015-11-18,47.38871383666992
2015-11-19,47.75727081298828
2015-11-20,47.884864807128906
2015-11-23,47.71475601196289
2015-11-24,47.50211715698242
2015-11-25,47.736019134521484
2015-11-27,48.274688720703125
2015-11-30,47.75727081298828
2015-12-01,48.28178024291992
2015-12-02,47.07685852050781
2015-12-03,46.04204177856445
2015-12-04,46.5523681640625
2015-12-07,46.538177490234375
2015-12-08,46.431880950927734
2015-12-09,46.481502532958984
2015-12-10,46.077484130859375
2015-12-11,46.2334098815918
2015-12-14,46.5523681640625
2015-12-15,47.147743225097656
2015-12-16,48.132930755615234
2015-12-17,48.0053596496582
2015-12-18,47.52338790893555
2015-12-21,47.771446228027344
2015-12-22,47.94155502319336
2015-12-23,48.140018463134766
2015-12-24,48.33140182495117
2015-12-28,48.5723762512207
2015-12-29,48.94801330566406
2015-12-30,48.82754135131836
2015-12-31,48.28178024291992
2016-01-04,47.87067794799805
2016-01-05,48.8062744140625
2016-01-06,49.08979034423828
2016-01-07,48.63616180419922
2016-01-08,48.21799087524414
2016-01-11,48.501495361328125
2016-01-12,48.2605094909668
2016-01-13,47.79271697998047
2016-01-14,47.64388656616211
2016-01-15,47.984092712402344
2016-01-19,49.181922912597656
2016-01-20,48.65741729736328
2016-01-21,48.487327575683594
2016-01-22,49.564659118652344
2016-01-25,49.30242156982422
2016-01-26,50.59238052368164
2016-01-27,49.8269157409668
2016-01-28,50.01117706298828
2016-01-29,51.30826950073242
2016-02-01,51.89653015136719
2016-02-02,51.30115509033203
2016-02-03,51.77603530883789
2016-02-04,51.209014892578125
2016-02-05,50.51441192626953
2016-02-08,49.9615592956543
2016-02-09,50.358482360839844
2016-02-10,50.23091125488281
2016-02-11,49.493797302246094
2016-02-12,49.444156646728516
2016-02-16,50.08915328979492
2016-02-17,50.15293884277344
2016-02-18,50.12437438964844
2016-02-19,50.22433090209961
2016-02-22,50.317108154296875
2016-02-23,50.16008758544922
2016-02-24,50.231468200683594
2016-02-25,51.059478759765625
2016-02-26,50.359947204589844
2016-02-29,50.38135528564453
2016-03-01,51.773311614990234
2016-03-02,52.47999572753906
2016-03-03,52.579917907714844
2016-03-04,52.7155647277832
2016-03-07,52.030296325683594
2016-03-08,51.673397064208984
2016-03-09,51.9517707824707
2016-03-10,52.030296325683594
2016-03-11,52.87259292602539
2016-03-14,53.02963638305664
2016-03-15,53.35798645019531
2016-03-16,53.90763473510742
2016-03-17,55.04974365234375
2016-03-18,53.18667984008789
2016-03-21,52.794071197509766
2016-03-22,52.56565475463867
2016-03-23,52.24443054199219
2016-03-24,52.33720779418945
2016-03-28,53.10100555419922
2016-03-29,53.80770492553711
2016-03-30,53.58641052246094
2016-03-31,53.42936706542969
2016-04-01,53.77201461791992
2016-04-04,53.821964263916016
2016-04-05,53.1652717590332
2016-04-06,53.158119201660156
2016-04-07,52.97967529296875
2016-04-08,53.322296142578125
2016-04-11,53.03676986694336
2016-04-12,53.59355545043945
2016-04-13,53.35798645019531
2016-04-14,52.92969512939453
2016-04-15,53.46506881713867
2016-04-18,53.64352798461914
2016-04-19,53.59355545043945
2016-04-20,52.73695755004883
2016-04-21,51.75189208984375
2016-04-22,52.35862731933594
2016-04-25,52.844051361083984
2016-04-26,53.04390335083008
2016-04-27,53.37226867675781
2016-04-28,53.05105209350586
2016-04-29,52.60847473144531
2016-05-02,53.60069274902344
2016-05-03,53.64352798461914
2016-05-04,55.14969253540039
2016-05-05,55.463748931884766
2016-05-06,56.013404846191406
2016-05-09,56.64155578613281
2016-05-10,56.491668701171875
2016-05-11,55.65648651123047
2016-05-12,56.17044448852539
2016-05-13,55.456607818603516
2016-05-16,56.232521057128906
2016-05-17,55.00398635864258
2016-05-18,54.16342544555664
2016-05-19,54.1490592956543
2016-05-20,54.730987548828125
2016-05-23,54.565738677978516
2016-05-24,55.24108123779297
2016-05-25,54.8387565612793
2016-05-26,55.23389434814453
2016-05-27,55.46379470825195
2016-05-31,55.032752990722656
2016-06-01,55.305747985839844
2016-06-02,55.65058898925781
2016-06-03,56.196617126464844
2016-06-06,55.75118637084961
2016-06-07,55.82302474975586
2016-06-08,56.52710723876953
2016-06-09,57.18089294433594
2016-06-10,57.18806838989258
2016-06-13,57.00127029418945
2016-06-14,56.92224884033203
2016-06-15,57.22399139404297
2016-06-16,57.13058090209961
2016-06-17,56.74980163574219
2016-06-20,56.771358489990234
2016-06-21,56.850399017333984
2016-06-22,56.412147521972656
2016-06-23,56.74262619018555
2016-06-24,56.39777374267578
2016-06-27,56.75699996948242
2016-06-28,58.488433837890625
2016-06-29,59.558921813964844
2016-06-30,60.15523147583008
2016-07-01,60.16242599487305
2016-07-05,61.13230895996094
2016-07-06,60.70843505859375
2016-07-07,60.025909423828125
2016-07-08,60.32048797607422
2016-07-11,60.46416091918945
2016-07-12,58.68242645263672
2016-07-13,59.27154541015625
2016-07-14,58.739898681640625
2016-07-15,58.538734436035156
2016-07-18,58.53154754638672
2016-07-19,58.88359451293945
2016-07-20,58.840476989746094
2016-07-21,58.98417663574219
2016-07-22,59.32184600830078
2016-07-25,59.25718307495117
2016-07-26,58.83329391479492
2016-07-27,58.78302001953125
2016-07-28,59.90377426147461
2016-07-29,61.017356872558594
2016-08-01,61.28318405151367
2016-08-02,60.41386032104492
2016-08-03,59.767276763916016
2016-08-04,59.65231704711914
2016-08-05,59.4942741394043
2016-08-08,59.26436996459961
2016-08-09,59.45835494995117
2016-08-10,59.530174255371094
2016-08-11,58.25853729248047
2016-08-12,57.906497955322266
2016-08-15,57.97880935668945
2016-08-16,57.16911697387695
2016-08-17,57.75468444824219
2016-08-18,57.77638244628906
2016-08-19,57.385986328125
2016-08-22,57.87758255004883
2016-08-23,57.631805419921875
2016-08-24,57.68963623046875
2016-08-25,57.97880935668945
2016-08-26,57.5450553894043
2016-08-29,58.07278060913086
2016-08-30,57.96435546875
2016-08-31,58.224609375
2016-09-01,57.92821502685547
2016-09-02,58.614959716796875
2016-09-06,58.925838470458984
2016-09-07,59.2366943359375
2016-09-08,58.376426696777344
2016-09-09,55.94013977050781
2016-09-12,56.77151107788086
2016-09-13,55.1376953125
2016-09-14,55.0147819519043
2016-09-15,55.340126037597656
2016-09-16,55.296730041503906
2016-09-19,55.74494934082031
2016-09-20,55.593135833740234
2016-09-21,56.21486282348633
2016-09-22,57.36431884765625
2016-09-23,57.33539962768555
2016-09-26,57.46552276611328
2016-09-27,56.829345703125
2016-09-28,57.349857330322266
2016-09-29,56.28715515136719
2016-09-30,56.01964569091797
2016-10-03,54.58103561401367
2016-10-04,54.15450668334961
2016-10-05,53.062889099121094
2016-10-06,53.265316009521484
2016-10-07,53.43880844116211
2016-10-10,53.98823547363281
2016-10-11,53.3520622253418
2016-10-12,53.47494125366211
2016-10-13,53.959327697753906
2016-10-14,53.821956634521484
2016-10-17,53.61231994628906
2016-10-18,53.66292953491211
2016-10-19,53.53279113769531
2016-10-20,53.52556610107422
2016-10-21,53.32314682006836
2016-10-24,53.59785842895508
2016-10-25,53.243621826171875
2016-10-26,52.60022735595703
2016-10-27,51.139896392822266
2016-10-28,51.35677719116211
2016-10-31,52.10139083862305
2016-11-01,50.84349822998047
2016-11-02,49.74465560913086
2016-11-03,50.23625183105469
2016-11-04,50.11336135864258
2016-11-07,50.62662887573242
2016-11-08,50.81459045410156
2016-11-09,49.63621520996094
2016-11-10,49.27475357055664
2016-11-11,49.621761322021484
2016-11-14,50.87432098388672
2016-11-15,48.72603988647461
2016-11-16,48.67506790161133
2016-11-17,47.61183547973633
2016-11-18,48.056060791015625
2016-11-21,48.1434440612793
2016-11-22,48.740604400634766
2016-11-23,48.55854415893555
2016-11-25,48.55125045776367
2016-11-28,48.565818786621094
2016-11-29,48.71875
2016-11-30,48.67506790161133
2016-12-01,47.706504821777344
2016-12-02,47.92497253417969
2016-12-05,48.07789611816406
2016-12-06,48.07061767578125
2016-12-07,48.90081787109375
2016-12-08,49.2066650390625
2016-12-09,49.29405975341797
2016-12-12,50.277164459228516
2016-12-13,49.869354248046875
2016-12-14,48.77701187133789
2016-12-15,48.4201774597168
2016-12-16,49.323184967041016
2016-12-19,49.68729782104492
2016-12-20,49.67272186279297
2016-12-21,48.80613327026367
2016-12-22,49.03190231323242
2016-12-23,49.1192741394043
2016-12-27,49.082855224609375
2016-12-28,48.62407684326172
2016-12-29,49.519798278808594
2016-12-30,50.21162414550781
2017-01-03,50.16793441772461
2017-01-04,50.968990325927734
2017-01-05,51.08549880981445
2017-01-06,51.194740295410156
2017-01-09,50.48836135864258
2017-01-10,50.029563903808594
2017-01-11,49.6508903503418
2017-01-12,50.24803924560547
2017-01-13,50.16065979003906
2017-01-17,50.76508331298828
2017-01-18,50.983558654785156
2017-01-19,50.18251037597656
2017-01-20,50.8015022277832
2017-01-23,51.711795806884766
2017-01-24,51.80645751953125
2017-01-25,51.08549880981445
2017-01-26,50.888893127441406
2017-01-27,50.575748443603516
2017-01-30,50.21162414550781
2017-01-31,50.77964401245117
2017-02-01,50.022300720214844
2017-02-02,50.60487747192383
2017-02-03,50.867034912109375
2017-02-06,50.89616394042969
2017-02-07,50.46650695800781
2017-02-08,51.00539779663086
2017-02-09,51.63897705078125
2017-02-10,51.922977447509766
2017-02-13,51.879276275634766
2017-02-14,51.063655853271484
2017-02-15,50.42281723022461
2017-02-16,50.626731872558594
2017-02-17,50.794219970703125
2017-02-21,51.34767532348633
2017-02-22,51.35501480102539
2017-02-23,52.04452896118164
2017-02-24,52.2205810546875
2017-02-27,52.59466552734375
2017-02-28,51.604408264160156
2017-03-01,50.174007415771484
2017-03-02,50.70949935913086
2017-03-03,49.68988037109375
2017-03-06,48.87564468383789
2017-03-07,48.2081298828125
2017-03-08,47.51858901977539
2017-03-09,46.17623519897461
2017-03-10,45.90481185913086
2017-03-13,46.74104309082031
2017-03-14,47.569942474365234
2017-03-15,48.978336334228516
2017-03-16,48.765621185302734
2017-03-17,49.08104705810547
2017-03-20,48.978336334228516
2017-03-21,48.92698287963867
2017-03-22,48.655582427978516
2017-03-23,49.34511184692383
2017-03-24,49.227745056152344
2017-03-27,48.74360656738281
2017-03-28,48.868309020996094
2017-03-29,48.7582893371582
2017-03-30,48.78028106689453
2017-03-31,48.69960021972656
2017-04-03,48.74360656738281
2017-04-04,48.67025375366211
2017-04-05,48.508872985839844
2017-04-06,48.43551254272461
2017-04-07,48.4648551940918
2017-04-10,48.919654846191406
2017-04-11,49.30110168457031
2017-04-12,49.40379333496094
2017-04-13,49.374446868896484
2017-04-17,49.755897521972656
2017-04-18,50.108001708984375
2017-04-19,50.24001693725586
2017-04-20,50.2033576965332
2017-04-21,49.49181365966797
2017-04-24,47.85602569580078
2017-04-25,47.7973518371582
2017-04-26,46.99778747558594
2017-04-27,46.85841751098633
2017-04-28,46.34494400024414
2017-05-01,46.587005615234375
2017-05-02,47.12248611450195
2017-05-03,46.29359436035156
2017-05-04,45.882816314697266
2017-05-05,45.97083282470703
2017-05-08,45.105262756347656
2017-05-09,45.13459777832031
2017-05-10,46.16155242919922
2017-05-11,45.65542221069336
2017-05-12,44.540435791015625
2017-05-15,44.71648025512695
2017-05-16,43.249412536621094
2017-05-17,44.18833541870117
2017-05-18,44.580562591552734
2017-05-19,44.86918640136719
2017-05-22,44.965389251708984
2017-05-23,44.965389251708984
2017-05-24,45.8608512878418
2017-05-25,46.238277435302734
2017-05-26,45.88304901123047
2017-05-30,44.91358947753906
2017-05-31,45.03939437866211
2017-06-01,45.09859085083008
2017-06-02,45.07640075683594
2017-06-05,44.550960540771484
2017-06-06,45.261409759521484
2017-06-07,46.00145721435547
2017-06-08,45.7424430847168
2017-06-09,46.15686798095703
2017-06-12,47.25954055786133
2017-06-13,47.28174591064453
2017-06-14,46.985721588134766
2017-06-15,47.40754318237305
2017-06-16,45.47602081298828
2017-06-19,44.57316207885742
2017-06-20,44.22533416748047
2017-06-21,44.38074493408203
2017-06-22,44.610172271728516
2017-06-23,45.19479751586914
2017-06-26,46.2160758972168
2017-06-27,46.112464904785156
2017-06-28,46.734107971191406
2017-06-29,46.608306884765625
2017-06-30,46.35667419433594
2017-07-03,47.22254180908203
2017-07-05,46.36408233642578
2017-07-06,45.668434143066406
2017-07-07,46.164268493652344
2017-07-10,45.46862030029297
2017-07-11,45.43901824951172
2017-07-12,46.00145721435547
2017-07-13,46.2160758972168
2017-07-14,47.030128479003906
2017-07-17,47.333553314208984
2017-07-18,47.05232620239258
2017-07-19,47.7183723449707
2017-07-20,47.73316955566406
2017-07-21,47.533363342285156
2017-07-24,47.592552185058594
2017-07-25,48.021785736083984
2017-07-26,48.59901809692383
2017-07-27,49.723907470703125
2017-07-28,48.96165466308594
2017-07-31,49.006046295166016
2017-08-01,49.80530548095703
2017-08-02,48.91725158691406
2017-08-03,48.939456939697266
2017-08-04,49.38348388671875
2017-08-07,49.390892028808594
2017-08-08,49.24287796020508
2017-08-09,49.47969055175781
2017-08-10,49.146671295166016
2017-08-11,48.184600830078125
2017-08-14,49.18440246582031
2017-08-15,48.54273223876953
2017-08-16,48.88595962524414
2017-08-17,48.74419021606445
2017-08-18,48.259212493896484
2017-08-21,48.89341354370117
2017-08-22,48.71434783935547
2017-08-23,49.07248306274414
2017-08-24,48.69196701049805
2017-08-25,49.05757522583008
2017-08-28,48.00552749633789
2017-08-29,47.28926086425781
2017-08-30,47.47578811645508
2017-08-31,47.99060821533203
2017-09-01,48.259212493896484
2017-09-05,48.13983917236328
2017-09-06,48.289058685302734
2017-09-07,48.3487548828125
2017-09-08,47.88616180419922
2017-09-11,48.49797821044922
2017-09-12,47.692169189453125
2017-09-13,47.483245849609375
2017-09-14,48.848655700683594
2017-09-15,48.49797821044922
2017-09-18,47.714542388916016
2017-09-19,47.35639572143555
2017-09-20,46.71474075317383
2017-09-21,46.572975158691406
2017-09-22,46.349151611328125
2017-09-25,46.79682540893555
2017-09-26,47.07288360595703
2017-09-27,46.155147552490234
2017-09-28,46.36405944824219
2017-09-29,46.289466857910156
2017-10-02,46.33420944213867
2017-10-03,46.54313278198242
2017-10-04,46.90874099731445
2017-10-05,47.080345153808594
2017-10-06,46.48344039916992
2017-10-09,46.72966384887695
2017-10-10,47.431026458740234
2017-10-11,47.684696197509766
2017-10-12,47.78169631958008
2017-10-13,48.25175857543945
2017-10-16,47.9234619140625
2017-10-17,48.54273223876953
2017-10-18,48.318904876708984
2017-10-19,48.0353889465332
2017-10-20,47.49071502685547
2017-10-23,47.557861328125
2017-10-24,47.27433776855469
2017-10-25,46.95349884033203
2017-10-26,46.54313278198242
2017-10-27,46.64759063720703
2017-10-30,46.43867874145508
2017-10-31,45.92385482788086
2017-11-01,46.349151611328125
2017-11-02,48.70689010620117
2017-11-03,47.82646179199219
2017-11-06,47.9309196472168
2017-11-07,48.69196701049805
2017-11-08,49.065032958984375
2017-11-09,49.48286056518555
2017-11-10,49.57985305786133
2017-11-13,50.14690017700195
2017-11-14,50.31989288330078
2017-11-15,50.28980255126953
2017-11-16,50.583106994628906
2017-11-17,50.688377380371094
2017-11-20,50.53045654296875
2017-11-21,50.996726989746094
2017-11-22,50.891441345214844
2017-11-24,50.996726989746094
2017-11-27,50.70343017578125
2017-11-28,51.13209915161133
2017-11-29,51.139610290527344
2017-11-30,50.996726989746094
2017-12-01,51.18474197387695
2017-12-04,51.590850830078125
2017-12-05,50.981685638427734
2017-12-06,50.64326095581055
2017-12-07,50.725990295410156
2017-12-08,50.823753356933594
2017-12-11,50.89896774291992
2017-12-12,51.58332061767578
2017-12-13,51.711177825927734
2017-12-14,52.04207992553711
2017-12-15,52.64372253417969
2017-12-18,52.92198944091797
2017-12-19,51.89167404174805
2017-12-20,51.14714050292969
2017-12-21,50.913997650146484
2017-12-22,51.20729446411133
2017-12-26,51.65854263305664
2017-12-27,51.90670394897461
2017-12-28,52.207523345947266
2017-12-29,52.02703094482422
2018-01-02,52.29777908325195
2018-01-03,51.92927169799805
2018-01-04,50.229637145996094
2018-01-05,50.21458435058594
2018-01-08,50.62821578979492
2018-01-09,49.56031036376953
2018-01-10,49.13915252685547
2018-01-11,48.409664154052734
2018-01-12,48.17652130126953
2018-01-16,47.875709533691406
2018-01-17,48.289337158203125
2018-01-18,47.86066436767578
2018-01-19,47.95842742919922
2018-01-22,48.36454391479492
2018-01-23,48.575111389160156
2018-01-24,48.357017517089844
2018-01-25,48.221641540527344
2018-01-26,47.49968338012695
2018-01-29,47.05596923828125
2018-01-30,46.499454498291016
2018-01-31,47.311668395996094
2018-02-01,45.64211654663086
2018-02-02,45.213436126708984
2018-02-05,43.83717346191406
2018-02-06,43.46114730834961
2018-02-07,43.26561737060547
2018-02-08,41.79911804199219
2018-02-09,42.64141845703125
2018-02-12,43.07008361816406
2018-02-13,43.273136138916016
2018-02-14,43.36338424682617
2018-02-15,43.498756408691406
2018-02-16,44.072059631347656
2018-02-20,44.087249755859375
2018-02-21,43.08490753173828
2018-02-22,44.25429153442383
2018-02-23,44.80862045288086
2018-02-26,45.051612854003906
2018-02-27,43.97334289550781
2018-02-28,44.12521743774414
2018-03-01,44.292266845703125
2018-03-02,44.74788284301758
2018-03-05,44.58840560913086
2018-03-06,44.763057708740234
2018-03-07,44.6871223449707
2018-03-08,44.77064895629883
2018-03-09,44.876953125
2018-03-12,44.89215850830078
2018-03-13,44.95289611816406
2018-03-14,44.664337158203125
2018-03-15,44.23911666870117
2018-03-16,44.2467041015625
2018-03-19,43.525333404541016
2018-03-20,43.25196838378906
2018-03-21,42.91027069091797
2018-03-22,43.00898742675781
2018-03-23,42.40909957885742
2018-03-26,42.99379348754883
2018-03-27,43.35068130493164
2018-03-28,44.81620407104492
2018-03-29,44.78584289550781
2018-04-02,43.81388854980469
2018-04-03,44.504878997802734
2018-04-04,45.10475540161133
2018-04-05,45.30978775024414
2018-04-06,44.57322311401367
2018-04-09,44.48210525512695
2018-04-10,44.78584289550781
2018-04-11,44.702301025390625
2018-04-12,44.18595886230469
2018-04-13,44.337833404541016
2018-04-16,44.44413757324219
2018-04-17,44.48210525512695
2018-04-18,44.22393035888672
2018-04-19,43.35828399658203
2018-04-20,42.61412048339844
2018-04-23,42.60653305053711
2018-04-24,42.65967559814453
2018-04-25,42.52301025390625
2018-04-26,43.46459197998047
2018-04-27,44.633975982666016
2018-04-30,44.6871223449707
2018-05-01,44.99844741821289
2018-05-02,44.12521743774414
2018-05-03,43.85184860229492
2018-05-04,44.61878204345703
2018-05-07,44.7250862121582
2018-05-08,44.110023498535156
2018-05-09,44.53526306152344
2018-05-10,44.52765655517578
2018-05-11,44.459327697753906
2018-05-14,43.81388854980469
2018-05-15,43.24268341064453
2018-05-16,43.158348083496094
2018-05-17,43.143009185791016
2018-05-18,42.70598602294922
2018-05-21,43.442020416259766
2018-05-22,43.85604476928711
2018-05-23,44.16273880004883
2018-05-24,43.99406433105469
2018-05-25,44.31608581542969
2018-05-29,44.46942138671875
2018-05-30,44.78378677368164
2018-05-31,44.530757904052734
2018-06-01,44.2854118347168
2018-06-04,44.82211685180664
2018-06-05,45.09812927246094
2018-06-06,45.36648178100586
2018-06-07,45.35880661010742
2018-06-08,45.59649658203125
2018-06-11,45.48147964477539
2018-06-12,46.32487487792969
2018-06-13,45.51982116699219
2018-06-14,46.01051712036133
2018-06-15,45.78050231933594
2018-06-18,45.726837158203125
2018-06-19,45.282142639160156
2018-06-20,46.0565299987793
2018-06-21,46.991912841796875
2018-06-22,48.05765151977539
2018-06-25,47.980979919433594
2018-06-26,47.827632904052734
2018-06-27,47.68962097167969
2018-06-28,47.88896560668945
2018-06-29,47.59762191772461
2018-07-02,47.191261291503906
2018-07-03,47.26026153564453
2018-07-05,47.64362335205078
2018-07-06,47.81229019165039
2018-07-09,47.47493362426758
2018-07-10,47.2985954284668
2018-07-11,47.01490783691406
2018-07-12,46.991912841796875
2018-07-13,46.9382438659668
2018-07-16,46.792564392089844
2018-07-17,46.59321975708008
2018-07-18,46.53189468383789
2018-07-19,47.1375846862793
2018-07-20,47.1069221496582
2018-07-23,47.36759948730469
2018-07-24,46.746559143066406
2018-07-25,48.17264938354492
2018-07-26,48.2263298034668
2018-07-27,47.436607360839844
2018-07-30,48.07298278808594
2018-07-31,48.7860221862793
2018-08-01,48.7860221862793
2018-08-02,48.76301956176758
2018-08-03,49.7137451171875
2018-08-06,48.83202362060547
2018-08-07,48.579010009765625
2018-08-08,48.44866943359375
2018-08-09,48.54834747314453
2018-08-10,48.49467468261719
2018-08-13,48.18798828125
2018-08-14,49.02728271484375
2018-08-15,49.35991287231445
