,MCK
2019-02-12,127.71866607666016
2019-02-13,127.88059997558594
2019-02-14,128.09033203125
2019-02-15,129.2054901123047
2019-02-19,129.9108123779297
2019-02-20,127.75672149658203
2019-02-21,125.76470947265625
2019-02-22,125.32628631591797
2019-02-25,124.07764434814453
2019-02-26,121.18971252441406
2019-02-27,121.44705963134766
2019-02-28,121.57134246826172
2019-03-01,119.05695343017578
2019-03-04,114.82162475585938
2019-03-05,112.01083374023438
2019-03-06,108.5212631225586
2019-03-07,107.3453140258789
2019-03-08,106.94378662109375
2019-03-11,108.49259185791016
2019-03-12,110.52896881103516
2019-03-13,112.30722045898438
2019-03-14,112.5462417602539
2019-03-15,114.0185546875
2019-03-18,116.03584289550781
2019-03-19,117.13526153564453
2019-03-20,115.34744262695312
2019-03-21,116.8580322265625
2019-03-22,113.33018493652344
2019-03-25,110.56719970703125
2019-03-26,110.75841522216797
2019-03-27,110.62455749511719
2019-03-28,110.2230453491211
2019-03-29,111.91522979736328
2019-04-01,113.61699676513672
2019-04-02,109.74501037597656
2019-04-03,110.02226257324219
2019-04-04,109.95533752441406
2019-04-05,111.57105255126953
2019-04-08,111.685791015625
2019-04-09,110.71062469482422
2019-04-10,110.20390319824219
2019-04-11,109.17137908935547
2019-04-12,110.94965362548828
2019-04-15,112.05862426757812
2019-04-16,111.48502349853516
2019-04-17,107.54606628417969
2019-04-18,109.08533477783203
2019-04-22,107.52696990966797
2019-04-23,110.13697052001953
2019-04-24,110.26127624511719
2019-04-25,110.14654541015625
2019-04-26,112.4123764038086
2019-04-29,113.16767120361328
2019-04-30,114.00898742675781
2019-05-01,113.77955627441406
2019-05-02,117.24040985107422
2019-05-03,118.05308532714844
2019-05-06,119.42979431152344
2019-05-07,120.15640258789062
2019-05-08,125.91179656982422
2019-05-09,128.6843719482422
2019-05-10,125.10873413085938
2019-05-13,120.8925552368164
2019-05-14,120.0894775390625
2019-05-15,120.75870513916016
2019-05-16,120.06078338623047
2019-05-17,119.50627136230469
2019-05-20,120.84473419189453
2019-05-21,122.68993377685547
2019-05-22,123.93278503417969
2019-05-23,123.41651153564453
2019-05-24,124.21005249023438
2019-05-28,124.38212585449219
2019-05-29,119.87914276123047
2019-05-30,118.40682983398438
2019-05-31,117.14085388183594
2019-06-03,119.46178436279297
2019-06-04,122.33902740478516
2019-06-05,122.15678405761719
2019-06-06,122.90483093261719
2019-06-07,124.94768524169922
2019-06-10,127.31659698486328
2019-06-11,127.17273712158203
2019-06-12,128.53460693359375
2019-06-13,129.32101440429688
2019-06-14,127.68103790283203
2019-06-17,128.3523712158203
2019-06-18,128.00714111328125
2019-06-19,129.4073944091797
2019-06-20,128.94699096679688
2019-06-21,127.6139144897461
2019-06-24,125.76287078857422
2019-06-25,126.40545654296875
2019-06-26,124.86138916015625
2019-06-27,128.43869018554688
2019-06-28,128.88943481445312
2019-07-01,128.74562072753906
2019-07-02,130.29928588867188
2019-07-03,134.97959899902344
2019-07-05,134.2986297607422
2019-07-08,134.73019409179688
2019-07-09,133.54095458984375
2019-07-10,135.23851013183594
2019-07-11,137.9335174560547
2019-07-12,138.6815643310547
2019-07-15,136.8785400390625
2019-07-16,137.10870361328125
2019-07-17,132.9559326171875
2019-07-18,133.96290588378906
2019-07-19,133.21482849121094
2019-07-22,133.08059692382812
2019-07-23,132.4571990966797
2019-07-24,134.62469482421875
2019-07-25,132.4667510986328
2019-07-26,133.26284790039062
2019-07-29,135.4974365234375
2019-07-30,136.68670654296875
2019-07-31,133.26284790039062
2019-08-01,142.1821746826172
2019-08-02,142.06710815429688
2019-08-05,138.7391357421875
2019-08-06,133.31072998046875
2019-08-07,133.51220703125
2019-08-08,134.74940490722656
2019-08-09,134.4520721435547
2019-08-12,136.8689422607422
2019-08-13,140.32154846191406
2019-08-14,136.0537109375
2019-08-15,135.4878692626953
2019-08-16,139.34332275390625
2019-08-19,139.98594665527344
2019-08-20,138.8541717529297
2019-08-21,140.4942169189453
2019-08-22,141.71221923828125
2019-08-23,138.92135620117188
2019-08-26,141.06007385253906
2019-08-27,133.0709991455078
2019-08-28,132.44761657714844
2019-08-29,132.3133544921875
2019-08-30,133.00595092773438
2019-09-03,133.8524169921875
2019-09-04,135.1894989013672
2019-09-05,135.98793029785156
2019-09-06,138.13304138183594
2019-09-09,138.31578063964844
2019-09-10,137.40191650390625
2019-09-11,142.87530517578125
2019-09-12,140.53785705566406
2019-09-13,138.065673828125
2019-09-16,138.67169189453125
2019-09-17,138.2772979736328
2019-09-18,138.2484588623047
2019-09-19,140.153076171875
2019-09-20,141.23040771484375
2019-09-23,137.48851013183594
2019-09-24,134.96829223632812
2019-09-25,136.88250732421875
2019-09-26,133.8717041015625
2019-09-27,130.37022399902344
2019-09-30,131.45721435546875
2019-10-01,130.6299591064453
2019-10-02,126.09925079345703
2019-10-03,126.10890197753906
2019-10-04,125.70488739013672
2019-10-07,125.27201843261719
2019-10-08,125.31050872802734
2019-10-09,127.19588470458984
2019-10-10,127.75379180908203
2019-10-11,129.6103057861328
2019-10-14,128.9947052001953
2019-10-15,132.9097442626953
2019-10-16,139.3258056640625
2019-10-17,144.77992248535156
2019-10-18,146.4633026123047
2019-10-21,141.74026489257812
2019-10-22,141.32656860351562
2019-10-23,140.49937438964844
2019-10-24,140.05685424804688
2019-10-25,140.40318298339844
2019-10-28,139.9414520263672
2019-10-29,143.71218872070312
2019-10-30,131.58226013183594
2019-10-31,127.93657684326172
2019-11-01,131.89007568359375
2019-11-04,132.36143493652344
2019-11-05,132.5249481201172
2019-11-06,130.4856719970703
2019-11-07,132.08251953125
2019-11-08,134.8624267578125
2019-11-11,134.99713134765625
2019-11-12,139.31617736816406
2019-11-13,140.153076171875
2019-11-14,139.14305114746094
2019-11-15,142.67332458496094
2019-11-18,143.89495849609375
2019-11-19,144.5298614501953
2019-11-20,144.9627227783203
2019-11-21,146.4633026123047
2019-11-22,146.7999725341797
2019-11-25,147.4348602294922
2019-11-26,140.24928283691406
2019-11-27,140.7205810546875
2019-11-29,139.52442932128906
2019-12-02,138.43443298339844
2019-12-03,136.77523803710938
2019-12-04,137.90386962890625
2019-12-05,135.63702392578125
2019-12-06,137.23828125
2019-12-09,137.8267059326172
2019-12-10,137.7012939453125
2019-12-11,138.28973388671875
2019-12-12,138.83958435058594
2019-12-13,135.6273651123047
2019-12-16,137.1707305908203
2019-12-17,133.02284240722656
2019-12-18,132.14501953125
2019-12-19,130.81385803222656
2019-12-20,132.77203369140625
2019-12-23,132.7334442138672
2019-12-24,133.9006805419922
2019-12-26,134.3829345703125
2019-12-27,134.50836181640625
2019-12-30,132.3186492919922
2019-12-31,133.42800903320312
2020-01-02,133.784912109375
2020-01-03,131.88455200195312
2020-01-06,133.27365112304688
2020-01-07,132.974609375
2020-01-08,135.58877563476562
2020-01-09,136.30259704589844
2020-01-10,138.72384643554688
2020-01-13,138.56947326660156
2020-01-14,145.34121704101562
2020-01-15,148.5823516845703
2020-01-16,150.7334442138672
2020-01-17,150.80105590820312
2020-01-21,149.77850341796875
2020-01-22,150.2318878173828
2020-01-23,149.6241912841797
2020-01-24,147.22225952148438
2020-01-27,145.30259704589844
2020-01-28,146.73997497558594
2020-01-29,144.05821228027344
2020-01-30,141.993896484375
2020-01-31,137.5662384033203
2020-02-03,138.81060791015625
2020-02-04,143.9713897705078
2020-02-05,146.76885986328125
2020-02-06,152.72061157226562
2020-02-07,150.79141235351562
2020-02-10,156.40550231933594
2020-02-11,158.82679748535156
2020-02-12,162.07757568359375
2020-02-13,161.97149658203125
2020-02-14,162.0872039794922
2020-02-18,161.7013702392578
2020-02-19,162.06790161132812
2020-02-20,164.73989868164062
2020-02-21,164.91358947753906
2020-02-24,159.70460510253906
2020-02-25,155.16116333007812
2020-02-26,153.35728454589844
2020-02-27,142.48587036132812
2020-02-28,135.2890625
2020-03-02,145.49423217773438
2020-03-03,142.96957397460938
2020-03-04,147.28375244140625
2020-03-05,140.3771209716797
2020-03-06,136.8657989501953
2020-03-09,127.65690612792969
2020-03-10,133.4898223876953
2020-03-11,130.7523193359375
2020-03-12,119.97640991210938
2020-03-13,128.23731994628906
2020-03-16,117.31629180908203
2020-03-17,134.91177368164062
2020-03-18,131.45843505859375
2020-03-19,123.23627471923828
2020-03-20,120.88568115234375
2020-03-23,111.96702575683594
2020-03-24,122.181884765625
2020-03-25,117.27760314941406
2020-03-26,127.35702514648438
2020-03-27,121.5918197631836
2020-03-30,133.50917053222656
2020-03-31,130.83937072753906
2020-04-01,128.71128845214844
2020-04-02,124.97740173339844
2020-04-03,121.38868713378906
2020-04-06,130.7813262939453
2020-04-07,127.76331329345703
2020-04-08,127.26029205322266
2020-04-09,128.9628143310547
2020-04-13,126.73797607421875
2020-04-14,133.16094970703125
2020-04-15,133.47048950195312
2020-04-16,133.59620666503906
2020-04-17,136.98182678222656
2020-04-20,135.89849853515625
2020-04-21,128.111572265625
2020-04-22,130.80068969726562
2020-04-23,132.10655212402344
2020-04-24,135.366455078125
2020-04-27,138.59727478027344
2020-04-28,135.772705078125
2020-04-29,135.67596435546875
2020-04-30,136.63363647460938
2020-05-01,130.29766845703125
2020-05-04,131.24563598632812
2020-05-05,129.18527221679688
2020-05-06,127.55052947998047
2020-05-07,130.1815948486328
2020-05-08,131.5261688232422
2020-05-11,135.67596435546875
2020-05-12,130.3654327392578
2020-05-13,125.39338684082031
2020-05-14,125.19025421142578
2020-05-15,131.99046325683594
2020-05-18,138.01690673828125
2020-05-19,139.9031524658203
2020-05-20,141.57662963867188
2020-05-21,141.0542755126953
2020-05-22,144.53659057617188
2020-05-26,144.3141326904297
2020-05-27,150.26312255859375
2020-05-28,151.73342895507812
2020-05-29,153.88650512695312
2020-06-01,154.14840698242188
2020-06-02,158.27023315429688
2020-06-03,156.84457397460938
2020-06-04,154.71092224121094
2020-06-05,156.7476043701172
2020-06-08,159.71536254882812
2020-06-09,156.33055114746094
2020-06-10,149.73553466796875
2020-06-11,142.14158630371094
2020-06-12,143.7806396484375
2020-06-15,147.14602661132812
2020-06-16,151.6073455810547
2020-06-17,149.79376220703125
2020-06-18,148.79476928710938
2020-06-19,151.97589111328125
2020-06-22,150.220458984375
2020-06-23,149.03721618652344
2020-06-24,146.0210418701172
2020-06-25,146.72900390625
2020-06-26,143.74185180664062
2020-06-29,147.19454956054688
2020-06-30,148.79476928710938
2020-07-01,146.36045837402344
2020-07-02,148.1256103515625
2020-07-06,146.9423828125
2020-07-07,141.40452575683594
2020-07-08,140.21157836914062
2020-07-09,136.64251708984375
2020-07-10,138.70834350585938
2020-07-13,140.60923767089844
2020-07-14,143.38299560546875
2020-07-15,148.8723907470703
2020-07-16,148.7462921142578
2020-07-17,150.14288330078125
2020-07-20,148.8723907470703
2020-07-21,151.27760314941406
2020-07-22,151.5394744873047
2020-07-23,151.93710327148438
2020-07-24,150.6569061279297
2020-07-27,152.4123077392578
2020-07-28,149.25062561035156
2020-07-29,151.0060577392578
2020-07-30,148.9790496826172
2020-07-31,145.633056640625
2020-08-03,155.07945251464844
2020-08-04,152.2862548828125
2020-08-05,149.03721618652344
2020-08-06,147.17514038085938
2020-08-07,147.4176025390625
2020-08-10,147.79586791992188
2020-08-11,146.74838256835938
2020-08-12,148.38746643066406
2020-08-13,147.60186767578125
2020-08-14,153.88650512695312
2020-08-17,151.09335327148438
2020-08-18,150.85086059570312
2020-08-19,148.7171630859375
2020-08-20,147.31092834472656
2020-08-21,146.41867065429688
2020-08-24,145.1481475830078
2020-08-25,147.4176025390625
2020-08-26,147.49517822265625
2020-08-27,149.60948181152344
2020-08-28,149.23123168945312
2020-08-31,149.2215118408203
2020-09-01,146.0900421142578
2020-09-02,151.9542694091797
2020-09-03,150.07730102539062
2020-09-04,148.23927307128906
2020-09-08,145.80799865722656
2020-09-09,148.12258911132812
2020-09-10,146.58602905273438
2020-09-11,146.2358856201172
2020-09-14,146.75131225585938
2020-09-15,146.72215270996094
2020-09-16,148.5504608154297
2020-09-17,147.33482360839844
2020-09-18,147.94752502441406
2020-09-21,144.15472412109375
2020-09-22,145.49679565429688
2020-09-23,143.04605102539062
2020-09-24,142.53062438964844
2020-09-25,144.42701721191406
2020-09-28,145.96363830566406
2020-09-29,142.53062438964844
2020-09-30,144.83547973632812
2020-10-01,142.91966247558594
2020-10-02,142.93911743164062
2020-10-05,145.07859802246094
2020-10-06,142.20973205566406
2020-10-07,144.05751037597656
2020-10-08,149.75637817382812
2020-10-09,147.130615234375
2020-10-12,146.53736877441406
2020-10-13,147.47100830078125
2020-10-14,149.77584838867188
2020-10-15,152.24600219726562
2020-10-16,152.36270141601562
2020-10-19,148.22955322265625
2020-10-20,148.83251953125
2020-10-21,148.42405700683594
2020-10-22,149.98980712890625
2020-10-23,152.10983276367188
2020-10-26,148.0836944580078
2020-10-27,145.10780334472656
2020-10-28,140.13829040527344
2020-10-29,139.8367919921875
2020-10-30,143.43507385253906
2020-11-02,147.85025024414062
2020-11-03,155.6108856201172
2020-11-04,161.47511291503906
2020-11-05,166.2500762939453
2020-11-06,166.22093200683594
2020-11-09,173.6022186279297
2020-11-10,178.396728515625
2020-11-11,172.92149353027344
2020-11-12,173.04791259765625
2020-11-13,177.95909118652344
2020-11-16,178.61065673828125
2020-11-17,168.8661346435547
2020-11-18,171.6766815185547
2020-11-19,167.21287536621094
2020-11-20,165.1998291015625
2020-11-23,168.71055603027344
2020-11-24,174.80812072753906
2020-11-25,174.56504821777344
2020-11-27,175.0513153076172
2020-11-30,175.3729705810547
2020-12-01,174.4858856201172
2020-12-02,176.28929138183594
2020-12-03,174.6418914794922
2020-12-04,176.2014923095703
2020-12-07,173.7646026611328
2020-12-08,175.87010192871094
2020-12-09,174.17401123046875
2020-12-10,173.19915771484375
2020-12-11,170.25537109375
2020-12-14,167.984130859375
2020-12-15,168.71519470214844
2020-12-16,168.0036163330078
2020-12-17,168.5494842529297
2020-12-18,169.17335510253906
2020-12-21,167.09707641601562
2020-12-22,165.72262573242188
2020-12-23,165.78111267089844
2020-12-24,166.4731903076172
2020-12-28,169.9239501953125
2020-12-29,169.7874755859375
2020-12-30,169.04664611816406
2020-12-31,169.5340118408203
2021-01-04,170.03115844726562
2021-01-05,171.17166137695312
2021-01-06,174.417724609375
2021-01-07,178.40455627441406
2021-01-08,178.92117309570312
2021-01-11,178.7749481201172
2021-01-12,178.6482391357422
2021-01-13,178.7749481201172
2021-01-14,178.2095947265625
2021-01-15,179.76922607421875
2021-01-19,177.86837768554688
2021-01-20,179.5158233642578
2021-01-21,178.18032836914062
2021-01-22,180.34432983398438
2021-01-25,178.53126525878906
2021-01-26,179.76922607421875
2021-01-27,173.69635009765625
2021-01-28,175.58743286132812
2021-01-29,170.07017517089844
