,FRT
2017-09-18,96.2897720336914
2017-09-19,94.6812973022461
2017-09-20,94.11495971679688
2017-09-21,94.28241729736328
2017-09-22,93.74191284179688
2017-09-25,95.00562286376953
2017-09-26,95.21874237060547
2017-09-27,94.38138580322266
2017-09-28,94.73917388916016
2017-09-29,94.55646514892578
2017-10-02,94.4194564819336
2017-10-03,94.86096954345703
2017-10-04,95.25684356689453
2017-10-05,95.98763275146484
2017-10-06,95.67552185058594
2017-10-09,96.00286865234375
2017-10-10,96.49008178710938
2017-10-11,97.30462646484375
2017-10-12,97.82987976074219
2017-10-13,98.72056579589844
2017-10-16,98.05828857421875
2017-10-17,98.68251037597656
2017-10-18,97.84513092041016
2017-10-19,96.8554916381836
2017-10-20,95.76687622070312
2017-10-23,96.38349151611328
2017-10-24,95.08174133300781
2017-10-25,93.84085845947266
2017-10-26,92.66853332519531
2017-10-27,92.45536041259766
2017-10-30,92.09760284423828
2017-10-31,91.74740600585938
2017-11-01,92.64569854736328
2017-11-02,97.51777648925781
2017-11-03,96.34542083740234
2017-11-06,96.61949157714844
2017-11-07,97.90602111816406
2017-11-08,98.10395812988281
2017-11-09,100.0604019165039
2017-11-10,100.49430084228516
2017-11-13,99.64171600341797
2017-11-14,100.34207153320312
2017-11-15,100.17459106445312
2017-11-16,100.41056823730469
2017-11-17,100.86731719970703
2017-11-20,99.90814971923828
2017-11-21,100.18221282958984
2017-11-22,100.29638671875
2017-11-24,100.42578887939453
2017-11-27,99.48945617675781
2017-11-28,99.8167953491211
2017-11-29,100.56285095214844
2017-11-30,100.64657592773438
2017-12-01,100.89778137207031
2017-12-04,101.68190002441406
2017-12-05,100.13650512695312
2017-12-06,99.03269958496094
2017-12-07,98.84236907958984
2017-12-08,99.18492889404297
2017-12-11,98.8042984008789
2017-12-12,99.34481811523438
2017-12-13,100.0071029663086
2017-12-14,99.5198745727539
2017-12-15,100.48670196533203
2017-12-18,101.91787719726562
2017-12-19,100.5095443725586
2017-12-20,99.36005401611328
2017-12-21,98.44654846191406
2017-12-22,99.26107788085938
2017-12-26,100.5019302368164
2017-12-27,101.4687271118164
2017-12-28,101.71233367919922
2017-12-29,101.86573791503906
2018-01-02,102.58671569824219
2018-01-03,102.2032241821289
2018-01-04,98.59064483642578
2018-01-05,98.45258331298828
2018-01-08,99.64143371582031
2018-01-09,96.21292877197266
2018-01-10,94.9857177734375
2018-01-11,94.50248718261719
2018-01-12,94.19568634033203
2018-01-16,93.61278533935547
2018-01-17,94.18804931640625
2018-01-18,93.61278533935547
2018-01-19,94.04230499267578
2018-01-22,95.39225769042969
2018-01-23,95.67601013183594
2018-01-24,94.51016998291016
2018-01-25,94.46414947509766
2018-01-26,93.86588287353516
2018-01-29,92.90711975097656
2018-01-30,91.66460418701172
2018-01-31,92.65404510498047
2018-02-01,90.31465911865234
2018-02-02,88.61956787109375
2018-02-05,86.3032455444336
2018-02-06,86.0731430053711
2018-02-07,85.398193359375
2018-02-08,82.92076110839844
2018-02-09,84.30137634277344
2018-02-12,84.55448150634766
2018-02-13,84.56982421875
2018-02-14,84.99933624267578
2018-02-15,85.9811019897461
2018-02-16,87.7835464477539
2018-02-20,87.86790466308594
2018-02-21,85.2217788696289
2018-02-22,87.49977111816406
2018-02-23,88.9187240600586
2018-02-26,89.70872497558594
2018-02-27,87.0395736694336
2018-02-28,87.39237213134766
2018-03-01,88.93405151367188
2018-03-02,89.24852752685547
2018-03-05,89.36357116699219
2018-03-06,89.70872497558594
2018-03-07,89.95415496826172
2018-03-08,89.8851547241211
2018-03-09,89.21784210205078
2018-03-12,89.98486328125
2018-03-13,91.13751220703125
2018-03-14,91.23807525634766
2018-03-15,90.64241027832031
2018-03-16,91.19939422607422
2018-03-19,90.1163558959961
2018-03-20,89.14937591552734
2018-03-21,88.70841217041016
2018-03-22,88.21329498291016
2018-03-23,87.0374526977539
2018-03-26,87.60992431640625
2018-03-27,87.787841796875
2018-03-28,90.24787902832031
2018-03-29,89.8223876953125
2018-04-02,89.46656036376953
2018-04-03,90.52638244628906
2018-04-04,91.73320007324219
2018-04-05,91.50111389160156
2018-04-06,89.56710815429688
2018-04-09,89.34275817871094
2018-04-10,89.55164337158203
2018-04-11,89.97709655761719
2018-04-12,88.9327392578125
2018-04-13,89.1184310913086
2018-04-16,89.52070617675781
2018-04-17,90.13958740234375
2018-04-18,89.84561157226562
2018-04-19,87.91162109375
2018-04-20,86.0240249633789
2018-04-23,86.2793197631836
2018-04-24,86.34895324707031
2018-04-25,86.7667007446289
2018-04-26,88.0818099975586
2018-04-27,90.03901672363281
2018-04-30,89.62128448486328
2018-05-01,90.85127258300781
2018-05-02,89.36598205566406
2018-05-03,90.81260681152344
2018-05-04,91.84923553466797
2018-05-07,91.94205474853516
2018-05-08,91.11429595947266
2018-05-09,91.75640106201172
2018-05-10,92.08905792236328
2018-05-11,91.73320007324219
2018-05-14,90.82809448242188
2018-05-15,89.04878997802734
2018-05-16,88.25973510742188
2018-05-17,88.35255432128906
2018-05-18,88.76255798339844
2018-05-21,90.13958740234375
2018-05-22,90.20919799804688
2018-05-23,90.6965560913086
2018-05-24,90.30204010009766
2018-05-25,90.4644775390625
2018-05-29,90.5495834350586
2018-05-30,92.35206604003906
2018-05-31,91.9730224609375
2018-06-01,91.72545623779297
2018-06-04,92.05034637451172
2018-06-05,92.41395568847656
2018-06-06,94.17000579833984
2018-06-07,93.47380828857422
2018-06-08,93.49698638916016
2018-06-11,93.4428482055664
2018-06-12,94.6109848022461
2018-06-13,92.83169555664062
2018-06-14,93.67491912841797
2018-06-15,92.56866455078125
2018-06-18,91.98845672607422
2018-06-19,91.43921661376953
2018-06-20,93.17982482910156
2018-06-21,96.4873275756836
2018-06-22,97.98506164550781
2018-06-25,98.07868194580078
2018-06-26,97.4780044555664
2018-06-27,97.47020721435547
2018-06-28,98.4218978881836
2018-06-29,98.7183609008789
2018-07-02,97.30641174316406
2018-07-03,97.50921630859375
2018-07-05,98.5077133178711
2018-07-06,98.98355102539062
2018-07-09,98.69493103027344
2018-07-10,98.5077133178711
2018-07-11,97.42342376708984
2018-07-12,97.9772720336914
2018-07-13,97.57942962646484
2018-07-16,97.29859924316406
2018-07-17,96.71356201171875
2018-07-18,96.07390594482422
2018-07-19,97.34540557861328
2018-07-20,96.93196105957031
2018-07-23,97.10359191894531
2018-07-24,96.6745376586914
2018-07-25,97.54823303222656
2018-07-26,95.86328125
2018-07-27,94.13932037353516
2018-07-30,95.51224517822266
2018-07-31,97.8992691040039
2018-08-01,97.49363708496094
2018-08-02,98.32050323486328
2018-08-03,100.02106475830078
2018-08-06,98.47650909423828
2018-08-07,97.6262435913086
2018-08-08,98.01627349853516
2018-08-09,98.26589965820312
2018-08-10,97.5404281616211
2018-08-13,97.4078140258789
2018-08-14,98.00846862792969
2018-08-15,98.60913848876953
2018-08-16,99.13957977294922
2018-08-17,100.91036224365234
2018-08-20,101.79962158203125
2018-08-21,100.59053039550781
2018-08-22,100.77772521972656
2018-08-23,101.2847900390625
2018-08-24,101.47978973388672
2018-08-27,100.92595672607422
2018-08-28,102.04926300048828
2018-08-29,102.04926300048828
2018-08-30,101.47978973388672
2018-08-31,101.88545227050781
2018-09-04,100.84793090820312
2018-09-05,101.51101684570312
2018-09-06,102.37689208984375
2018-09-07,101.17556762695312
2018-09-10,101.49539947509766
2018-09-11,101.65140533447266
2018-09-12,102.14286804199219
2018-09-13,102.51730346679688
2018-09-14,101.1053695678711
2018-09-17,101.854248046875
2018-09-18,101.41739654541016
2018-09-19,99.70122528076172
2018-09-20,100.55048370361328
2018-09-21,100.55048370361328
2018-09-24,98.60035705566406
2018-09-25,99.02498626708984
2018-09-26,97.7196273803711
2018-09-27,97.67243957519531
2018-09-28,99.4496078491211
2018-10-01,98.38803100585938
2018-10-02,98.04204559326172
2018-10-03,96.38285827636719
2018-10-04,96.52437591552734
2018-10-05,96.50079345703125
2018-10-08,98.27794647216797
2018-10-09,97.58595275878906
2018-10-10,95.8481216430664
2018-10-11,93.74070739746094
2018-10-12,93.10377502441406
2018-10-15,93.7564468383789
2018-10-16,95.82450866699219
2018-10-17,95.93461608886719
2018-10-18,95.78520965576172
2018-10-19,96.64234161376953
2018-10-22,94.36978149414062
2018-10-23,94.51131439208984
2018-10-24,95.14826202392578
2018-10-25,96.88611602783203
2018-10-26,96.34352111816406
2018-10-29,98.53742980957031
2018-10-30,99.79559326171875
2018-10-31,97.54663848876953
2018-11-01,97.7353515625
2018-11-02,96.54011535644531
2018-11-05,98.19143676757812
2018-11-06,98.40377044677734
2018-11-07,99.79559326171875
2018-11-08,100.76278686523438
2018-11-09,101.17171478271484
2018-11-12,101.01444244384766
2018-11-13,101.43120574951172
2018-11-14,101.32113647460938
2018-11-15,100.15731048583984
2018-11-16,101.44693756103516
2018-11-19,101.65137481689453
2018-11-20,101.71430206298828
2018-11-21,101.52556610107422
2018-11-23,100.99872589111328
2018-11-26,101.26605224609375
2018-11-27,101.74573516845703
2018-11-28,103.0589370727539
2018-11-29,102.92525482177734
2018-11-30,103.86888122558594
2018-12-03,105.18994903564453
2018-12-04,103.22409057617188
2018-12-06,106.58965301513672
2018-12-07,105.38652038574219
2018-12-10,104.42719268798828
2018-12-11,104.83609771728516
2018-12-12,102.53209686279297
2018-12-13,103.45211791992188
2018-12-14,102.94099426269531
2018-12-17,99.46529388427734
2018-12-18,98.58460235595703
2018-12-19,96.681640625
2018-12-20,95.50212097167969
2018-12-21,94.13388061523438
2018-12-24,90.68966674804688
2018-12-26,94.23609161376953
2018-12-27,94.54278564453125
2018-12-28,94.62142181396484
2018-12-31,93.61420440673828
2019-01-02,91.84566497802734
2019-01-03,92.4642562866211
2019-01-04,93.50318145751953
2019-01-07,94.70865631103516
2019-01-08,96.73098754882812
2019-01-09,96.72306060791016
2019-01-10,98.10298156738281
2019-01-11,97.87301635742188
2019-01-14,97.54783630371094
2019-01-15,98.578857421875
2019-01-16,99.15778350830078
2019-01-17,99.60982513427734
2019-01-18,99.85566711425781
2019-01-22,100.16498565673828
2019-01-23,100.00636291503906
2019-01-24,100.47427368164062
2019-01-25,101.87803649902344
2019-01-28,102.69487762451172
2019-01-29,103.38484954833984
2019-01-30,104.24137878417969
2019-01-31,105.13754272460938
2019-02-01,104.82034301757812
2019-02-04,106.52542114257812
2019-02-05,106.45405578613281
2019-02-06,105.8116683959961
2019-02-07,107.53260803222656
2019-02-08,108.27017211914062
2019-02-11,108.23846435546875
2019-02-12,107.1281509399414
2019-02-13,107.52471923828125
2019-02-14,106.44612121582031
2019-02-15,107.44538116455078
2019-02-19,107.32644653320312
2019-02-20,105.97821807861328
2019-02-21,106.63645935058594
2019-02-22,107.19161224365234
2019-02-25,106.44612121582031
2019-02-26,106.06543731689453
2019-02-27,105.57371520996094
2019-02-28,105.94648742675781
2019-03-01,105.05030822753906
2019-03-04,105.53409576416016
2019-03-05,106.50957489013672
2019-03-06,105.2961654663086
2019-03-07,104.97100830078125
2019-03-08,104.5506591796875
2019-03-11,105.39926147460938
2019-03-12,106.27165222167969
2019-03-13,106.97489929199219
2019-03-14,106.67120361328125
2019-03-15,106.0318832397461
2019-03-18,105.80013275146484
2019-03-19,104.91307067871094
2019-03-20,105.24873352050781
2019-03-21,107.13471984863281
2019-03-22,107.50234985351562
2019-03-25,108.03779602050781
2019-03-26,109.73997497558594
2019-03-27,109.5162124633789
2019-03-28,110.88274383544922
2019-03-29,110.16352081298828
2019-04-01,109.66804504394531
2019-04-02,109.97174072265625
2019-04-03,109.7879409790039
2019-04-04,109.98772430419922
2019-04-05,111.01862335205078
2019-04-08,110.21149444580078
2019-04-09,109.46826171875
2019-04-10,110.71492004394531
2019-04-11,109.42828369140625
2019-04-12,110.37129974365234
2019-04-15,109.10063934326172
2019-04-16,105.88007354736328
2019-04-17,104.6972885131836
2019-04-18,105.6483154296875
2019-04-22,103.56249237060547
2019-04-23,105.04893493652344
2019-04-24,106.38350677490234
2019-04-25,106.8630142211914
2019-04-26,107.0068588256836
2019-04-29,105.98393249511719
2019-04-30,106.96691131591797
2019-05-01,106.95890045166016
2019-05-02,107.15869140625
2019-05-03,106.25567626953125
2019-05-06,106.14379119873047
2019-05-07,103.69835662841797
2019-05-08,103.50656127929688
2019-05-09,103.13095092773438
2019-05-10,103.37869262695312
2019-05-13,103.24284362792969
2019-05-14,102.81129455566406
2019-05-15,103.96206665039062
2019-05-16,104.27373504638672
2019-05-17,104.77721405029297
2019-05-20,104.0420150756836
2019-05-21,105.33662414550781
2019-05-22,105.58435821533203
2019-05-23,105.66426849365234
2019-05-24,105.84807586669922
2019-05-28,105.9599838256836
2019-05-29,103.85018920898438
2019-05-30,104.39363861083984
2019-05-31,104.4735336303711
2019-06-03,104.56944274902344
2019-06-04,103.63442993164062
2019-06-05,106.07185363769531
2019-06-06,105.66426849365234
2019-06-07,105.40853881835938
2019-06-10,104.80120086669922
2019-06-11,104.54545593261719
2019-06-12,104.92107391357422
2019-06-13,106.09583282470703
2019-06-14,106.39948272705078
2019-06-17,107.8060073852539
2019-06-18,107.4863510131836
2019-06-19,108.19760131835938
2019-06-20,108.19760131835938
2019-06-21,107.75474548339844
2019-06-24,106.77235412597656
2019-06-25,105.73363494873047
2019-06-26,101.86051940917969
2019-06-27,103.48705291748047
2019-06-28,103.68030548095703
2019-07-01,103.12471008300781
2019-07-02,104.67878723144531
2019-07-03,106.128173828125
2019-07-05,105.42761993408203
2019-07-08,106.08795928955078
2019-07-09,106.84483337402344
2019-07-10,107.39237213134766
2019-07-11,106.05571746826172
2019-07-12,105.76585388183594
2019-07-15,106.05571746826172
2019-07-16,105.51619720458984
2019-07-17,105.08946228027344
2019-07-18,104.93647003173828
2019-07-19,102.96366119384766
2019-07-22,102.53690338134766
2019-07-23,104.69487762451172
2019-07-24,105.19413757324219
2019-07-25,104.75930786132812
2019-07-26,105.30686950683594
2019-07-29,106.24897766113281
2019-07-30,105.87052154541016
2019-07-31,106.29728698730469
2019-08-01,105.15386962890625
2019-08-02,106.51470184326172
2019-08-05,102.48858642578125
2019-08-06,103.66423034667969
2019-08-07,103.97018432617188
2019-08-08,105.87052154541016
2019-08-09,106.44222259521484
2019-08-12,106.77235412597656
2019-08-13,107.046142578125
2019-08-14,104.3567123413086
2019-08-15,104.68681335449219
2019-08-16,105.20216369628906
2019-08-19,105.76585388183594
2019-08-20,105.12969970703125
2019-08-21,105.42761993408203
2019-08-22,105.22633361816406
2019-08-23,103.62393188476562
2019-08-26,103.6964111328125
2019-08-27,102.23895263671875
2019-08-28,103.11664581298828
2019-08-29,104.28422546386719
2019-08-30,104.04267120361328
2019-09-03,106.00740051269531
2019-09-04,107.09443664550781
2019-09-05,107.42459869384766
2019-09-06,108.08486938476562
2019-09-09,108.6485366821289
2019-09-10,109.65503692626953
2019-09-11,109.57453918457031
2019-09-12,109.31685638427734
2019-09-13,108.7451400756836
2019-09-16,108.3989028930664
2019-09-17,109.2363510131836
2019-09-18,109.0672607421875
2019-09-19,108.92230224609375
2019-09-20,108.94662475585938
2019-09-23,109.23880767822266
2019-09-24,109.29560089111328
2019-09-25,109.10894012451172
2019-09-26,110.4723129272461
2019-09-27,110.82125854492188
2019-09-30,110.48042297363281
2019-10-01,110.12334442138672
2019-10-02,109.87987518310547
2019-10-03,109.75816345214844
2019-10-04,110.30998992919922
2019-10-07,110.24507141113281
2019-10-08,109.52284240722656
2019-10-09,109.39297485351562
2019-10-10,109.09271240234375
2019-10-11,110.52909088134766
2019-10-14,110.35868835449219
2019-10-15,110.74824523925781
2019-10-16,111.33253479003906
2019-10-17,111.7869873046875
2019-10-18,112.02230834960938
2019-10-21,113.38565826416016
2019-10-22,113.9862060546875
2019-10-23,113.65347290039062
2019-10-24,113.22335052490234
2019-10-25,112.83381652832031
2019-10-28,112.54167175292969
2019-10-29,112.78512573242188
2019-10-30,114.55426788330078
2019-10-31,110.37493133544922
2019-11-01,110.07465362548828
2019-11-04,108.62203979492188
2019-11-05,108.4597396850586
2019-11-06,109.14142608642578
2019-11-07,107.1856689453125
2019-11-08,106.69874572753906
2019-11-11,106.60948181152344
2019-11-12,105.62753295898438
2019-11-13,105.88722229003906
2019-11-14,106.89350891113281
2019-11-15,107.00712585449219
2019-11-18,107.08016967773438
2019-11-19,106.94219207763672
2019-11-20,106.27676391601562
2019-11-21,105.54637908935547
2019-11-22,105.77359008789062
2019-11-25,105.79793548583984
2019-11-26,106.4309310913086
2019-11-27,107.4453125
2019-11-29,107.17754364013672
2019-12-02,105.30290222167969
2019-12-03,105.93589782714844
2019-12-04,106.26863098144531
2019-12-05,106.4471664428711
2019-12-06,106.93408203125
2019-12-09,107.87541961669922
2019-12-10,106.81234741210938
2019-12-11,105.32726287841797
2019-12-12,103.54191589355469
2019-12-13,103.68798828125
2019-12-16,104.23983764648438
2019-12-17,103.1929702758789
2019-12-18,104.02070617675781
2019-12-19,103.7691421508789
2019-12-20,103.24166107177734
2019-12-23,103.0955810546875
2019-12-24,102.9981918334961
2019-12-26,103.4445571899414
2019-12-27,103.99635314941406
2019-12-30,104.2479476928711
2019-12-31,105.32796478271484
2020-01-02,102.50515747070312
2020-01-03,103.20882415771484
2020-01-06,104.42794799804688
2020-01-07,102.56243133544922
2020-01-08,102.90607452392578
2020-01-09,102.10424041748047
2020-01-10,103.02880859375
2020-01-13,103.77337646484375
2020-01-14,104.46067810058594
2020-01-15,104.88615417480469
2020-01-16,105.76161193847656
2020-01-17,105.98253631591797
2020-01-21,107.08714294433594
2020-01-22,106.84166717529297
2020-01-23,107.24259948730469
2020-01-24,106.2116470336914
2020-01-27,104.10066986083984
2020-01-28,104.10066986083984
2020-01-29,103.13519287109375
2020-01-30,102.63606262207031
2020-01-31,102.29243469238281
2020-02-03,102.33334350585938
2020-02-04,104.1333999633789
2020-02-05,104.81251525878906
2020-02-06,105.27070617675781
2020-02-07,104.7470474243164
2020-02-10,104.70613861083984
2020-02-11,101.45785522460938
2020-02-12,101.32695007324219
2020-02-13,102.15333557128906
2020-02-14,104.10066986083984
2020-02-18,103.81430053710938
2020-02-19,102.80789184570312
2020-02-20,104.44430541992188
2020-02-21,105.54889678955078
2020-02-24,104.63251495361328
2020-02-25,101.66240692138672
2020-02-26,100.56600952148438
2020-02-27,95.66492462158203
2020-02-28,95.19037628173828
2020-03-02,98.12774658203125
2020-03-03,95.9676742553711
2020-03-04,99.87871551513672
2020-03-05,98.86414337158203
2020-03-06,99.30596923828125
2020-03-09,92.22028350830078
2020-03-10,97.1786117553711
2020-03-11,92.72756958007812
2020-03-12,85.39643096923828
2020-03-13,87.363525390625
2020-03-16,70.37022399902344
2020-03-17,76.17241668701172
2020-03-18,59.90644073486328
2020-03-19,62.42732238769531
2020-03-20,59.146034240722656
2020-03-23,55.10432815551758
2020-03-24,62.881919860839844
2020-03-25,64.890380859375
2020-03-26,65.03914642333984
2020-03-27,62.857139587402344
2020-03-30,61.98927688598633
2020-03-31,61.666934967041016
2020-04-01,57.3690185546875
2020-04-02,54.881160736083984
2020-04-03,54.39352035522461
2020-04-06,60.05521774291992
2020-04-07,62.3281364440918
2020-04-08,66.34505462646484
2020-04-09,71.08102416992188
2020-04-13,69.08084869384766
2020-04-14,69.92389678955078
2020-04-15,64.43579864501953
2020-04-16,60.2039680480957
2020-04-17,62.28683090209961
2020-04-20,59.16256332397461
2020-04-21,58.19552993774414
2020-04-22,56.16228485107422
2020-04-23,58.013694763183594
2020-04-24,57.24501419067383
2020-04-27,60.6833610534668
2020-04-28,63.832420349121094
2020-04-29,69.42798614501953
2020-04-30,68.82462310791016
2020-05-01,64.81597900390625
2020-05-04,64.08866119384766
2020-05-05,63.8406867980957
2020-05-06,60.59243392944336
2020-05-07,61.98099136352539
2020-05-08,64.56803131103516
2020-05-11,62.19591522216797
2020-05-12,59.96428680419922
2020-05-13,56.37717056274414
2020-05-14,57.87317657470703
2020-05-15,59.52622985839844
2020-05-18,65.14659881591797
2020-05-19,64.27873992919922
2020-05-20,65.41934967041016
2020-05-21,66.09709930419922
2020-05-22,64.87384796142578
2020-05-26,68.99817657470703
2020-05-27,69.2544174194336
2020-05-28,66.48554992675781
2020-05-29,66.04750061035156
2020-06-01,70.14705657958984
2020-06-02,73.01510620117188
2020-06-03,77.36260223388672
2020-06-04,78.3379135131836
2020-06-05,82.61930084228516
2020-06-08,84.7517318725586
2020-06-09,80.96624755859375
2020-06-10,78.22221374511719
2020-06-11,72.4448013305664
2020-06-12,74.77558135986328
2020-06-15,74.42843627929688
2020-06-16,76.71793365478516
2020-06-17,73.87467193603516
2020-06-18,72.8580551147461
2020-06-19,70.89230346679688
2020-06-22,70.86721801757812
2020-06-23,71.03450775146484
2020-06-24,68.98512268066406
2020-06-25,70.84211730957031
2020-06-26,69.23606872558594
2020-06-29,70.90068054199219
2020-06-30,71.277099609375
2020-07-01,73.15918731689453
2020-07-02,71.55314636230469
2020-07-06,72.03829193115234
2020-07-07,68.85963439941406
2020-07-08,67.13648223876953
2020-07-09,65.97376251220703
2020-07-10,66.87716674804688
2020-07-13,67.069580078125
2020-07-14,65.24603271484375
2020-07-15,67.73038482666016
2020-07-16,66.48402404785156
2020-07-17,65.605712890625
2020-07-20,62.7700309753418
2020-07-21,62.25975799560547
2020-07-22,62.88713836669922
2020-07-23,61.766239166259766
2020-07-24,61.05522155761719
2020-07-27,61.590572357177734
2020-07-28,63.68178176879883
2020-07-29,64.81941986083984
2020-07-30,64.40953826904297
2020-07-31,63.82399368286133
2020-08-03,63.2970085144043
2020-08-04,64.09166717529297
2020-08-05,63.72361373901367
2020-08-06,63.92436599731445
2020-08-07,65.92357635498047
2020-08-10,67.11138916015625
2020-08-11,68.74253845214844
2020-08-12,69.8299789428711
2020-08-13,68.76765441894531
2020-08-14,68.49158477783203
2020-08-17,68.96839904785156
2020-08-18,67.18667602539062
2020-08-19,65.36312866210938
2020-08-20,67.34561157226562
2020-08-21,67.18667602539062
2020-08-24,68.53341674804688
2020-08-25,68.3912124633789
2020-08-26,66.72659301757812
2020-08-27,68.09843444824219
2020-08-28,67.29541015625
2020-08-31,66.28327178955078
2020-09-01,66.52584075927734
2020-09-02,68.00643157958984
2020-09-03,68.88475036621094
2020-09-04,68.64215850830078
2020-09-08,67.14484405517578
2020-09-09,66.40875244140625
2020-09-10,65.27110290527344
2020-09-11,64.53500366210938
2020-09-14,67.35395812988281
2020-09-15,67.88934326171875
2020-09-16,69.91363525390625
2020-09-17,69.97217559814453
2020-09-18,68.37449645996094
2020-09-21,62.103153228759766
2020-09-22,62.560791015625
2020-09-23,60.56074142456055
2020-09-24,61.30653381347656
2020-09-25,61.97602844238281
2020-09-28,63.50994873046875
2020-09-29,61.857383728027344
2020-09-30,62.238739013671875
2020-10-01,64.45069122314453
2020-10-02,66.46765899658203
2020-10-05,66.56934356689453
2020-10-06,66.44223022460938
2020-10-07,65.80663299560547
2020-10-08,67.5609130859375
2020-10-09,66.42528533935547
2020-10-12,66.79817199707031
2020-10-13,65.19644165039062
2020-10-14,64.10319519042969
2020-10-15,64.56083679199219
2020-10-16,63.02690505981445
2020-10-19,62.21332931518555
2020-10-20,62.84892654418945
2020-10-21,62.51840591430664
2020-10-22,63.80659103393555
2020-10-23,65.01847839355469
2020-10-26,62.12009811401367
2020-10-27,59.50139236450195
2020-10-28,57.552207946777344
2020-10-29,58.738670349121094
2020-10-30,58.28950119018555
2020-11-02,60.5522575378418
2020-11-03,64.01844024658203
2020-11-04,60.9251594543457
2020-11-05,61.103126525878906
2020-11-06,58.41661834716797
2020-11-09,77.63741302490234
2020-11-10,79.73069763183594
2020-11-11,76.5441665649414
2020-11-12,72.31525421142578
2020-11-13,74.9763412475586
2020-11-16,78.59506225585938
2020-11-17,77.3831558227539
2020-11-18,76.82383728027344
2020-11-19,76.9424819946289
2020-11-20,76.0865249633789
2020-11-23,78.8747329711914
2020-11-24,79.3323745727539
2020-11-25,77.15434265136719
2020-11-27,74.89158630371094
2020-11-30,73.91698455810547
2020-12-01,74.2390365600586
2020-12-02,76.23907470703125
2020-12-03,77.80690002441406
2020-12-04,78.90015411376953
2020-12-07,76.52721405029297
2020-12-08,75.9848403930664
2020-12-09,76.87469482421875
2020-12-10,77.48486328125
2020-12-11,76.40009307861328
2020-12-14,75.31532287597656
2020-12-15,79.07810974121094
2020-12-16,76.8831558227539
2020-12-17,76.89164733886719
2020-12-18,74.84072875976562
2020-12-21,72.78984069824219
2020-12-22,72.90000915527344
2020-12-23,72.9762954711914
2020-12-24,73.3746109008789
2020-12-28,73.53562927246094
2020-12-29,72.501708984375
2020-12-30,72.78136444091797
2020-12-31,73.03878784179688
2021-01-04,70.5932846069336
2021-01-05,70.88504028320312
2021-01-06,73.81105041503906
2021-01-07,72.635498046875
2021-01-08,72.53253936767578
2021-01-11,70.85929870605469
2021-01-12,72.76420593261719
2021-01-13,74.04273223876953
2021-01-14,74.4631576538086
2021-01-15,74.88363647460938
2021-01-19,74.82355499267578
2021-01-20,75.72454833984375
2021-01-21,74.61763000488281
2021-01-22,75.96479797363281
2021-01-25,76.3337631225586
2021-01-26,76.17931365966797
2021-01-27,75.7674560546875
2021-01-28,75.14962768554688
2021-01-29,75.13247680664062
2021-02-01,74.68628692626953
2021-02-02,74.84932708740234
2021-02-03,75.40704345703125
2021-02-04,77.52648162841797
2021-02-05,78.30732727050781
2021-02-08,78.38455200195312
2021-02-09,79.81754302978516
2021-02-10,82.17720794677734
2021-02-11,84.0821304321289
2021-02-12,87.80614471435547
2021-02-16,87.09394836425781
2021-02-17,87.71175384521484
2021-02-18,86.50188446044922
2021-02-19,85.55799865722656
2021-02-22,86.3216781616211
2021-02-23,88.62989044189453
2021-02-24,90.97241973876953
2021-02-25,88.38105010986328
2021-02-26,86.81078338623047
2021-03-01,89.2391128540039
2021-03-02,87.1368408203125
2021-03-03,90.4747543334961
2021-03-04,88.96452331542969
2021-03-05,90.74933624267578
2021-03-08,93.7010726928711
2021-03-09,91.08396911621094
2021-03-10,92.259521484375
2021-03-11,93.24630737304688
2021-03-12,94.70503234863281
2021-03-15,94.95626068115234
2021-03-16,92.2098159790039
2021-03-17,90.72827911376953
2021-03-18,89.22943878173828
2021-03-19,87.4533462524414
2021-03-22,87.21076202392578
2021-03-23,85.46932983398438
2021-03-24,86.92485046386719
2021-03-25,88.88287353515625
2021-03-26,90.3904037475586
2021-03-29,88.83089447021484
2021-03-30,89.4893569946289
2021-03-31,87.89518737792969
2021-04-01,90.0611801147461
2021-04-05,89.97452545166016
2021-04-06,91.04884338378906
2021-04-07,91.01420593261719
2021-04-08,91.1268310546875
2021-04-09,91.33475494384766
2021-04-12,90.8582534790039
2021-04-13,91.76795959472656
2021-04-14,90.32107543945312
2021-04-15,91.4473876953125
2021-04-16,92.66900634765625
2021-04-19,92.74697875976562
2021-04-20,92.73831176757812
2021-04-21,94.70501708984375
2021-04-22,94.73966979980469
2021-04-23,95.15553283691406
2021-04-26,95.2161865234375
2021-04-27,96.8623275756836
2021-04-28,96.81034851074219
2021-04-29,97.9193115234375
2021-04-30,97.76337432861328
2021-05-03,97.9193115234375
2021-05-04,97.52942657470703
2021-05-05,95.2161865234375
2021-05-06,98.75105285644531
2021-05-07,100.82172393798828
2021-05-10,100.7004165649414
2021-05-11,98.95030975341797
2021-05-12,95.71868896484375
2021-05-13,96.57640838623047
2021-05-14,97.49478149414062
2021-05-17,97.88467407226562
2021-05-18,97.63341522216797
2021-05-19,97.24353790283203
2021-05-20,97.65074920654297
2021-05-21,97.47746276855469
2021-05-24,98.03195190429688
2021-05-25,97.72003936767578
2021-05-26,98.60376739501953
2021-05-27,97.83267211914062
2021-05-28,99.06294250488281
2021-06-01,101.11629486083984
2021-06-02,103.12631225585938
2021-06-03,102.71044921875
2021-06-04,101.91337585449219
