,NWSA
2017-09-14,12.01298999786377
2017-09-15,12.049811363220215
2017-09-18,12.049811363220215
2017-09-19,12.01298999786377
2017-09-20,12.123452186584473
2017-09-21,12.040606498718262
2017-09-22,11.994579315185547
2017-09-25,12.151069641113281
2017-09-26,12.068222999572754
2017-09-27,12.206304550170898
2017-09-28,12.206304550170898
2017-09-29,12.206304550170898
2017-10-02,12.224712371826172
2017-10-03,12.307560920715332
2017-10-04,12.298357009887695
2017-10-05,12.362793922424316
2017-10-06,12.233919143676758
2017-10-09,12.132661819458008
2017-10-10,12.427229881286621
2017-10-11,12.408820152282715
2017-10-12,12.464051246643066
2017-10-13,12.592926025390625
2017-10-16,12.592926025390625
2017-10-17,12.537694931030273
2017-10-18,12.638954162597656
2017-10-19,12.537694931030273
2017-10-20,12.620545387268066
2017-10-23,12.657364845275879
2017-10-24,12.54690170288086
2017-10-25,12.574518203735352
2017-10-26,12.592926025390625
2017-10-27,12.602131843566895
2017-10-30,12.712597846984863
2017-10-31,12.574518203735352
2017-11-01,12.620545387268066
2017-11-02,12.703391075134277
2017-11-03,12.767827987670898
2017-11-06,13.145248413085938
2017-11-07,13.025579452514648
2017-11-08,13.016373634338379
2017-11-09,13.218891143798828
2017-11-10,13.900087356567383
2017-11-13,14.019757270812988
2017-11-14,14.056580543518066
2017-11-15,13.98293399810791
2017-11-16,14.470821380615234
2017-11-17,14.581284523010254
2017-11-20,14.424793243408203
2017-11-21,14.535257339477539
2017-11-22,14.51684856414795
2017-11-24,14.51684856414795
2017-11-27,14.48923110961914
2017-11-28,14.866650581359863
2017-11-29,15.050758361816406
2017-11-30,14.875855445861816
2017-12-01,14.912676811218262
2017-12-04,15.22565746307373
2017-12-05,15.096785545349121
2017-12-06,15.087578773498535
2017-12-07,15.059964179992676
2017-12-08,15.234864234924316
2017-12-11,15.271689414978027
2017-12-12,14.931089401245117
2017-12-13,14.986322402954102
2017-12-14,14.931089401245117
2017-12-15,14.746980667114258
2017-12-18,15.032346725463867
2017-12-19,14.977115631103516
2017-12-20,14.949498176574707
2017-12-21,15.041550636291504
2017-12-22,15.115194320678711
2017-12-26,15.013936042785645
2017-12-27,14.958703994750977
2017-12-28,15.032346725463867
2017-12-29,14.921882629394531
2018-01-02,15.12440013885498
2018-01-03,15.179633140563965
2018-01-04,15.271689414978027
2018-01-05,15.464998245239258
2018-01-08,15.4926118850708
2018-01-09,15.538641929626465
2018-01-10,15.511029243469238
2018-01-11,15.722750663757324
2018-01-12,15.787189483642578
2018-01-16,15.621491432189941
2018-01-17,15.842418670654297
2018-01-18,15.658312797546387
2018-01-19,15.85162353515625
2018-01-22,15.814801216125488
2018-01-23,15.713544845581055
2018-01-24,15.731950759887695
2018-01-25,15.685930252075195
2018-01-26,15.777978897094727
2018-01-29,15.704337120056152
2018-01-30,15.6951265335083
2018-01-31,15.750368118286133
2018-02-01,15.48340892791748
2018-02-02,15.10599136352539
2018-02-05,14.572078704833984
2018-02-06,14.995525360107422
2018-02-07,14.783802032470703
2018-02-08,14.406381607055664
2018-02-09,14.51684856414795
2018-02-12,14.498435974121094
2018-02-13,14.931089401245117
2018-02-14,15.041550636291504
2018-02-15,15.069168090820312
2018-02-16,14.967907905578613
2018-02-20,14.682544708251953
2018-02-21,14.737774848937988
2018-02-22,14.931089401245117
2018-02-23,15.188838958740234
2018-02-26,15.31771183013916
2018-02-27,15.07837200164795
2018-02-28,14.848237991333008
2018-03-01,14.498435974121094
2018-03-02,14.608899116516113
2018-03-05,14.866650581359863
2018-03-06,15.115194320678711
2018-03-07,15.004730224609375
2018-03-08,14.931089401245117
2018-03-09,15.161219596862793
2018-03-12,15.234864234924316
2018-03-13,15.160775184631348
2018-03-14,15.123729705810547
2018-03-15,15.207080841064453
2018-03-16,15.373786926269531
2018-03-19,15.132988929748535
2018-03-20,15.151512145996094
2018-03-21,15.290432929992676
2018-03-22,15.068160057067871
2018-03-23,14.41061019897461
2018-03-26,14.52174186706543
2018-03-27,14.429130554199219
2018-03-28,14.29021167755127
2018-03-29,14.632880210876465
2018-04-02,14.271687507629395
2018-04-03,14.484699249267578
2018-04-04,14.614355087280273
2018-04-05,14.586572647094727
2018-04-06,14.355037689208984
2018-04-09,14.493958473205566
2018-04-10,14.771799087524414
2018-04-11,14.632880210876465
2018-04-12,14.734752655029297
2018-04-13,14.55879020690918
2018-04-16,14.771799087524414
2018-04-17,14.910717964172363
2018-04-18,14.8458890914917
2018-04-19,14.994071006774902
2018-04-20,14.975547790527344
2018-04-23,14.984810829162598
2018-04-24,14.725492477416992
2018-04-25,14.70697021484375
2018-04-26,14.790323257446289
2018-04-27,14.827366828918457
2018-04-30,14.799583435058594
2018-05-01,14.827366828918457
2018-05-02,14.54952621459961
2018-05-03,14.70697021484375
2018-05-04,14.947763442993164
2018-05-07,15.179295539855957
2018-05-08,15.160775184631348
2018-05-09,15.290432929992676
2018-05-10,15.364523887634277
2018-05-11,14.05867862701416
2018-05-14,14.65140151977539
2018-05-15,14.623618125915527
2018-05-16,14.716231346130371
2018-05-17,14.577311515808105
2018-05-18,14.475436210632324
2018-05-21,14.540265083312988
2018-05-22,14.456914901733398
2018-05-23,14.336515426635742
2018-05-24,14.373562812805176
2018-05-25,14.429130554199219
2018-05-29,13.966065406799316
2018-05-30,14.26242733001709
2018-05-31,13.919757843017578
2018-06-01,14.086461067199707
2018-06-04,14.160552024841309
2018-06-05,14.466175079345703
2018-06-06,14.540265083312988
2018-06-07,14.503222465515137
2018-06-08,14.65140151977539
2018-06-11,14.697708129882812
2018-06-12,14.818105697631836
2018-06-13,14.67918586730957
2018-06-14,14.836628913879395
2018-06-15,14.799583435058594
2018-06-18,14.873673439025879
2018-06-19,14.771799087524414
2018-06-20,14.827366828918457
2018-06-21,14.623618125915527
2018-06-22,14.65140151977539
2018-06-25,14.392086029052734
2018-06-26,14.373562812805176
2018-06-27,14.299471855163574
2018-06-28,14.382824897766113
2018-06-29,14.355037689208984
2018-07-02,14.030892372131348
2018-07-03,14.151288986206055
2018-07-05,14.151288986206055
2018-07-06,14.26242733001709
2018-07-09,14.355037689208984
2018-07-10,14.605096817016602
2018-07-11,14.401346206665039
2018-07-12,14.41061019897461
2018-07-13,14.43839168548584
2018-07-16,14.271687507629395
2018-07-17,14.243903160095215
2018-07-18,14.401346206665039
2018-07-19,14.34577751159668
2018-07-20,14.151288986206055
2018-07-23,14.14202880859375
2018-07-24,13.938282012939453
2018-07-25,14.04941463470459
2018-07-26,13.975326538085938
2018-07-27,13.790099143981934
2018-07-30,13.84566593170166
2018-07-31,13.956802368164062
2018-08-01,13.956802368164062
2018-08-02,13.901235580444336
2018-08-03,13.966065406799316
2018-08-06,14.003111839294434
2018-08-07,14.02163314819336
2018-08-08,14.02163314819336
2018-08-09,14.132766723632812
2018-08-10,12.224937438964844
2018-08-13,12.576866149902344
2018-08-14,12.678741455078125
2018-08-15,12.6602201461792
2018-08-16,12.873228073120117
2018-08-17,12.873228073120117
2018-08-20,12.567605018615723
2018-08-21,12.567605018615723
2018-08-22,12.64169692993164
2018-08-23,12.41942310333252
2018-08-24,12.410162925720215
2018-08-27,12.271245002746582
2018-08-28,12.234199523925781
2018-08-29,12.354596138000488
2018-08-30,12.243459701538086
2018-08-31,12.104540824890137
2018-09-04,11.965621948242188
2018-09-05,11.92857551574707
2018-09-06,11.761872291564941
2018-09-07,11.72482681274414
2018-09-10,11.687779426574707
2018-09-11,11.69711685180664
2018-09-12,11.538416862487793
2018-09-13,11.669110298156738
2018-09-14,11.613100051879883
2018-09-17,11.454398155212402
2018-09-18,11.594427108764648
2018-09-19,11.687780380249023
2018-09-20,11.781132698059082
2018-09-21,11.958505630493164
2018-09-24,11.902493476867676
2018-09-25,12.05185604095459
2018-09-26,11.99584674835205
2018-09-27,12.023853302001953
2018-09-28,12.313243865966797
2018-10-01,12.229228019714355
2018-10-02,12.201221466064453
2018-10-03,12.490615844726562
2018-10-04,12.443939208984375
2018-10-05,12.406599998474121
2018-10-08,12.43460464477539
2018-10-09,12.583968162536621
2018-10-10,11.921162605285645
2018-10-11,11.855815887451172
2018-10-12,11.967838287353516
2018-10-15,12.126540184020996
2018-10-16,12.266570091247559
2018-10-17,12.331916809082031
2018-10-18,12.266570091247559
2018-10-19,12.257234573364258
2018-10-22,12.313243865966797
2018-10-23,12.219892501831055
2018-10-24,11.99584674835205
2018-10-25,12.005179405212402
2018-10-26,11.82780933380127
2018-10-29,11.641103744506836
2018-10-30,11.967838287353516
2018-10-31,12.313243865966797
2018-11-01,12.257234573364258
2018-11-02,12.294573783874512
2018-11-05,12.28524112701416
2018-11-06,12.38792896270752
2018-11-07,12.537293434143066
2018-11-08,13.200098037719727
2018-11-09,13.293451309204102
2018-11-12,12.780010223388672
2018-11-13,12.752004623413086
2018-11-14,12.892033576965332
2018-11-15,12.667985916137695
2018-11-16,12.667985916137695
2018-11-19,12.41593074798584
2018-11-20,11.762463569641113
2018-11-21,11.753129005432129
2018-11-23,11.77180004119873
2018-11-26,12.1638822555542
2018-11-27,12.01451587677002
2018-11-28,12.257234573364258
2018-11-29,12.331916809082031
2018-11-30,12.117203712463379
2018-12-03,12.41593074798584
2018-12-04,12.033187866210938
2018-12-06,11.641103744506836
2018-12-07,11.538416862487793
2018-12-10,11.69711685180664
2018-12-11,11.631771087646484
2018-12-12,11.883822441101074
2018-12-13,11.762463569641113
2018-12-14,11.435726165771484
2018-12-17,11.267691612243652
2018-12-18,11.174339294433594
2018-12-19,11.05298137664795
2018-12-20,10.586217880249023
2018-12-21,10.306158065795898
2018-12-24,10.147459983825684
2018-12-26,10.436851501464844
2018-12-27,10.46485710144043
2018-12-28,10.50220012664795
2018-12-31,10.595553398132324
2019-01-02,10.632894515991211
2019-01-03,10.530204772949219
2019-01-04,10.98763370513916
2019-01-07,11.183673858642578
2019-01-08,11.351710319519043
2019-01-09,11.39838695526123
2019-01-10,11.370381355285645
2019-01-11,11.42639446258545
2019-01-14,11.473068237304688
2019-01-15,11.557086944580078
2019-01-16,11.557086944580078
2019-01-17,11.613100051879883
2019-01-18,11.687780380249023
2019-01-22,11.529083251953125
2019-01-23,11.361043930053711
2019-01-24,11.613100051879883
2019-01-25,11.846480369567871
2019-01-28,11.790471076965332
2019-01-29,11.87448787689209
2019-01-30,11.82780933380127
2019-01-31,11.977176666259766
2019-02-01,11.893157958984375
2019-02-04,12.01451587677002
2019-02-05,12.117203712463379
2019-02-06,12.061193466186523
2019-02-07,11.865151405334473
2019-02-08,11.631771087646484
2019-02-11,11.407722473144531
2019-02-12,11.575756072998047
2019-02-13,11.613100051879883
2019-02-14,11.669110298156738
2019-02-15,11.902493476867676
2019-02-19,11.911828994750977
2019-02-20,12.023853302001953
2019-02-21,11.94916820526123
2019-02-22,12.117203712463379
2019-02-25,12.154544830322266
2019-02-26,12.154544830322266
2019-02-27,12.17321491241455
2019-02-28,12.154544830322266
2019-03-01,12.369258880615234
2019-03-04,12.359922409057617
2019-03-05,12.303910255432129
2019-03-06,12.24789810180664
2019-03-07,12.042520523071289
2019-03-08,11.94916820526123
2019-03-11,12.17321491241455
2019-03-12,12.107364654541016
2019-03-13,11.985068321228027
2019-03-14,11.890995025634766
2019-03-15,11.890995025634766
2019-03-18,11.872177124023438
2019-03-19,11.796917915344238
2019-03-20,11.853363037109375
2019-03-21,12.088550567626953
2019-03-22,11.881586074829102
2019-03-25,11.81573486328125
2019-03-26,11.684029579162598
2019-03-27,11.580549240112305
2019-03-28,11.646400451660156
2019-03-29,11.702845573425293
2019-04-01,11.778103828430176
2019-04-02,11.702845573425293
2019-04-03,11.74988079071045
2019-04-04,11.759288787841797
2019-04-05,11.806328773498535
2019-04-08,11.778103828430176
2019-04-09,11.778103828430176
2019-04-10,11.900399208068848
2019-04-11,11.796917915344238
2019-04-12,11.900399208068848
2019-04-15,11.796917915344238
2019-04-16,11.919215202331543
2019-04-17,11.84395694732666
2019-04-18,11.778103828430176
2019-04-22,11.702845573425293
2019-04-23,11.759288787841797
2019-04-24,11.768696784973145
2019-04-25,11.618179321289062
2019-04-26,11.721661567687988
2019-04-29,11.702845573425293
2019-04-30,11.684029579162598
2019-05-01,11.636992454528809
2019-05-02,11.533512115478516
2019-05-03,11.608770370483398
2019-05-06,11.317140579223633
2019-05-07,10.884397506713867
2019-05-08,10.743285179138184
2019-05-09,10.752694129943848
2019-05-10,11.194842338562012
2019-05-13,10.780916213989258
2019-05-14,10.837362289428711
2019-05-15,10.884397506713867
2019-05-16,10.846766471862793
2019-05-17,10.733879089355469
2019-05-20,10.903214454650879
2019-05-21,11.10076904296875
2019-05-22,11.063139915466309
2019-05-23,11.091361999511719
2019-05-24,11.081953048706055
2019-05-28,11.081953048706055
2019-05-29,10.922026634216309
2019-05-30,10.771510124206543
2019-05-31,10.715065956115723
2019-06-03,10.743285179138184
2019-06-04,10.893805503845215
2019-06-05,10.93143367767334
2019-06-06,10.912620544433594
2019-06-07,11.02550983428955
2019-06-10,11.072547912597656
2019-06-11,11.10076904296875
2019-06-12,11.04432487487793
2019-06-13,11.091361999511719
2019-06-14,11.12899112701416
2019-06-17,11.514697074890137
2019-06-18,12.126179695129395
2019-06-19,12.577735900878906
2019-06-20,12.756479263305664
2019-06-21,12.728253364562988
2019-06-24,12.530699729919434
2019-06-25,12.464848518371582
2019-06-26,12.511882781982422
2019-06-27,12.634182929992676
2019-06-28,12.690624237060547
2019-07-01,12.794107437133789
2019-07-02,12.709440231323242
2019-07-03,12.652996063232422
2019-07-05,12.66240406036377
2019-07-08,12.502476692199707
2019-07-09,12.511882781982422
2019-07-10,12.511882781982422
2019-07-11,12.436623573303223
2019-07-12,12.521291732788086
2019-07-15,12.568329811096191
2019-07-16,12.775290489196777
2019-07-17,12.436623573303223
2019-07-18,12.493067741394043
2019-07-19,12.361366271972656
2019-07-22,12.474254608154297
2019-07-23,12.587142944335938
2019-07-24,12.765884399414062
2019-07-25,12.577735900878906
2019-07-26,12.634182929992676
2019-07-29,12.587142944335938
2019-07-30,12.587142944335938
2019-07-31,12.380181312561035
2019-08-01,12.25788402557373
2019-08-02,12.210845947265625
2019-08-05,12.003883361816406
2019-08-06,12.13558578491211
2019-08-07,12.032105445861816
2019-08-08,12.25788402557373
2019-08-09,12.888179779052734
2019-08-12,13.198625564575195
2019-08-13,13.20803451538086
2019-08-14,12.587142944335938
2019-08-15,12.841144561767578
2019-08-16,12.944625854492188
2019-08-19,13.160995483398438
2019-08-20,13.095144271850586
2019-08-21,13.264477729797363
2019-08-22,13.311515808105469
2019-08-23,12.737663269042969
2019-08-26,12.85055160522461
2019-08-27,12.709440231323242
2019-08-28,12.906996726989746
2019-08-29,12.982255935668945
2019-08-30,12.935218811035156
2019-09-03,12.7470703125
2019-09-04,13.066923141479492
2019-09-05,13.170405387878418
2019-09-06,13.273885726928711
2019-09-09,13.518479347229004
2019-09-10,13.74583911895752
2019-09-11,13.783734321594238
2019-09-12,13.660578727722168
2019-09-13,13.783734321594238
2019-09-16,13.338484764099121
2019-09-17,13.499531745910645
2019-09-18,13.490058898925781
2019-09-19,13.21533203125
2019-09-20,13.205859184265137
2019-09-23,13.272171974182129
2019-09-24,13.19638442993164
2019-09-25,13.300592422485352
2019-09-26,13.19638442993164
2019-09-27,13.130071640014648
2019-09-30,13.186911582946777
2019-10-01,13.149018287658691
2019-10-02,13.025864601135254
2019-10-03,12.969024658203125
2019-10-04,13.130071640014648
2019-10-07,12.987971305847168
2019-10-08,12.286942481994629
2019-10-09,12.39115047454834
2019-10-10,12.485883712768555
2019-10-11,12.789030075073242
2019-10-14,12.817451477050781
2019-10-15,12.71324348449707
2019-10-16,12.940603256225586
2019-10-17,12.950078010559082
2019-10-18,12.760610580444336
2019-10-21,12.931130409240723
2019-10-22,13.111125946044922
2019-10-23,13.120599746704102
2019-10-24,13.0827054977417
2019-10-25,13.07323169708252
2019-10-28,13.158493995666504
2019-10-29,13.22480583190918
2019-10-30,12.92165756225586
2019-10-31,12.987971305847168
2019-11-01,13.035338401794434
2019-11-04,13.0827054977417
2019-11-05,13.025864601135254
2019-11-06,12.836398124694824
2019-11-07,12.618509292602539
2019-11-08,12.220630645751953
2019-11-11,12.457462310791016
2019-11-12,12.429043769836426
2019-11-13,12.41956901550293
2019-11-14,12.2301025390625
2019-11-15,12.305890083312988
2019-11-18,12.21115493774414
2019-11-19,12.201682090759277
2019-11-20,12.05958080291748
2019-11-21,11.908008575439453
2019-11-22,12.040635108947754
2019-11-25,12.182735443115234
2019-11-26,12.353257179260254
2019-11-27,12.381675720214844
2019-11-29,12.201682090759277
2019-12-02,12.201682090759277
2019-12-03,12.002742767333984
2019-12-04,12.163787841796875
2019-12-05,12.315362930297852
2019-12-06,12.514303207397461
2019-12-09,12.533248901367188
2019-12-10,12.514303207397461
2019-12-11,12.609037399291992
2019-12-12,13.06375789642334
2019-12-13,12.874290466308594
2019-12-16,13.006917953491211
2019-12-17,13.06375789642334
2019-12-18,13.319539070129395
2019-12-19,13.186911582946777
2019-12-20,13.21533203125
2019-12-23,13.262699127197266
2019-12-24,13.243751525878906
2019-12-26,13.423745155334473
2019-12-27,13.40479850769043
2019-12-30,13.329011917114258
2019-12-31,13.395326614379883
2020-01-02,13.679527282714844
2020-01-03,13.641633033752441
2020-01-06,13.603739738464355
2020-01-07,13.736367225646973
2020-01-08,13.774259567260742
2020-01-09,13.670051574707031
2020-01-10,13.594266891479492
2020-01-13,13.802678108215332
2020-01-14,13.897414207458496
2020-01-15,14.011093139648438
2020-01-16,14.124773979187012
2020-01-17,14.124773979187012
2020-01-21,13.726892471313477
2020-01-22,13.689000129699707
2020-01-23,13.594266891479492
2020-01-24,13.205859184265137
2020-01-27,12.940603256225586
2020-01-28,12.798504829406738
2020-01-29,12.665877342224121
2020-01-30,12.931130409240723
2020-01-31,12.902711868286133
2020-02-03,12.92165756225586
2020-02-04,13.0827054977417
2020-02-05,13.347957611083984
2020-02-06,13.707945823669434
2020-02-07,13.442692756652832
2020-02-10,13.035338401794434
2020-02-11,13.385851860046387
2020-02-12,13.679527282714844
2020-02-13,13.641633033752441
2020-02-14,13.831099510192871
2020-02-18,13.736367225646973
2020-02-19,13.840572357177734
2020-02-20,13.783734321594238
2020-02-21,13.584793090820312
2020-02-24,12.893237113952637
2020-02-25,12.182735443115234
2020-02-26,11.680646896362305
2020-02-27,11.301714897155762
2020-02-28,11.443814277648926
2020-03-02,11.775382041931152
2020-03-03,11.216451644897461
2020-03-04,11.150142669677734
2020-03-05,10.487004280090332
2020-03-06,10.439638137817383
2020-03-09,9.605982780456543
2020-03-10,10.3331298828125
2020-03-11,9.65382194519043
2020-03-12,8.821430206298828
2020-03-13,10.017395973205566
2020-03-16,9.701662063598633
2020-03-17,10.40967082977295
2020-03-18,9.452899932861328
2020-03-19,9.251977920532227
2020-03-20,8.630077362060547
2020-03-23,7.874228000640869
2020-03-24,8.304773330688477
2020-03-25,8.343045234680176
2020-03-26,8.76402473449707
2020-03-27,8.161258697509766
2020-03-30,8.438721656799316
2020-03-31,8.591805458068848
2020-04-01,8.266504287719727
2020-04-02,7.845524311065674
2020-04-03,7.826389789581299
2020-04-06,8.543968200683594
2020-04-07,8.410018920898438
2020-04-08,8.563101768493652
2020-04-09,9.079758644104004
2020-04-13,8.984082221984863
2020-04-14,9.003216743469238
2020-04-15,8.543968200683594
2020-04-16,8.075148582458496
2020-04-17,8.515264511108398
2020-04-20,8.390883445739746
2020-04-21,8.075148582458496
2020-04-22,8.075148582458496
2020-04-23,8.304773330688477
2020-04-24,8.44828987121582
2020-04-27,9.051054954528809
2020-04-28,9.385927200317383
2020-04-29,10.046096801757812
2020-04-30,9.481602668762207
2020-05-01,9.070191383361816
2020-05-04,9.223275184631348
2020-05-05,9.137165069580078
2020-05-06,9.251977920532227
2020-05-07,9.232843399047852
2020-05-08,10.457509994506836
2020-05-11,10.23745346069336
2020-05-12,10.132207870483398
2020-05-13,10.151341438293457
2020-05-14,10.266155242919922
2020-05-15,10.400104522705078
2020-05-18,10.677566528320312
2020-05-19,10.620162010192871
2020-05-20,10.955029487609863
2020-05-21,10.888057708740234
2020-05-22,11.022006034851074
2020-05-26,11.366443634033203
2020-05-27,11.567365646362305
2020-05-28,11.366443634033203
2020-05-29,11.720447540283203
2020-06-01,11.663039207458496
2020-06-02,11.720447540283203
2020-06-03,12.35191535949707
2020-06-04,12.237104415893555
2020-06-05,12.399754524230957
2020-06-08,12.782463073730469
2020-06-09,12.323212623596191
2020-06-10,11.85439682006836
2020-06-11,10.916759490966797
2020-06-12,11.213359832763672
2020-06-15,11.280332565307617
2020-06-16,11.423848152160645
2020-06-17,11.768284797668457
2020-06-18,11.41428279876709
2020-06-19,11.347305297851562
2020-06-22,11.442984580993652
2020-06-23,11.481255531311035
2020-06-24,11.165520668029785
2020-06-25,11.251630783081055
2020-06-26,10.983734130859375
2020-06-29,11.146384239196777
2020-06-30,11.347305297851562
2020-07-01,11.557795524597168
2020-07-02,11.509957313537598
2020-07-06,11.64390754699707
2020-07-07,11.481255531311035
2020-07-08,11.337739944458008
2020-07-09,11.222926139831543
2020-07-10,11.442984580993652
2020-07-13,11.41428279876709
2020-07-14,11.892664909362793
2020-07-15,12.103156089782715
2020-07-16,12.208399772644043
2020-07-17,12.265807151794434
2020-07-20,12.112725257873535
2020-07-21,12.198833465576172
2020-07-22,12.294511795043945
2020-07-23,12.170130729675293
2020-07-24,12.160560607910156
2020-07-27,12.323212623596191
2020-07-28,12.160560607910156
2020-07-29,12.313645362854004
2020-07-30,12.342350006103516
2020-07-31,12.170130729675293
2020-08-03,12.43802547454834
2020-08-04,12.811166763305664
2020-08-05,12.715490341186523
2020-08-06,12.925980567932129
2020-08-07,13.720099449157715
2020-08-10,14.198485374450684
2020-08-11,14.246323585510254
2020-08-12,14.514220237731934
2020-08-13,14.62903118133545
2020-08-14,14.667302131652832
2020-08-17,14.466382026672363
2020-08-18,14.523787498474121
2020-08-19,14.562058448791504
2020-08-20,14.485518455505371
2020-08-21,13.978426933288574
2020-08-24,14.227190017700195
2020-08-25,14.342000007629395
2020-08-26,14.351568222045898
2020-08-27,14.408974647521973
2020-08-28,14.600329399108887
2020-08-31,14.466382026672363
2020-09-01,14.523787498474121
2020-09-02,14.581192970275879
2020-09-03,14.552491188049316
2020-09-04,14.303729057312012
2020-09-08,14.007131576538086
2020-09-09,14.466382026672363
2020-09-10,14.198485374450684
2020-09-11,14.408974647521973
2020-09-14,14.648170471191406
2020-09-15,14.754103660583496
2020-09-16,14.551860809326172
2020-09-17,14.648167610168457
2020-09-18,15.062283515930176
2020-09-21,14.031807899475098
2020-09-22,14.195528984069824
2020-09-23,13.713998794555664
2020-09-24,13.50212574005127
2020-09-25,13.579169273376465
2020-09-28,13.810303688049316
2020-09-29,13.376927375793457
2020-09-30,13.50212574005127
2020-10-01,13.656214714050293
2020-10-02,13.69473648071289
2020-10-05,13.810303688049316
2020-10-06,13.79104232788086
2020-10-07,13.704366683959961
2020-10-08,13.906609535217285
2020-10-09,13.723628044128418
2020-10-12,13.685105323791504
2020-10-13,13.781413078308105
2020-10-14,13.656214714050293
2020-10-15,13.453972816467285
2020-10-16,13.54064655303955
2020-10-19,13.261358261108398
2020-10-20,13.338403701782227
2020-10-21,13.434710502624512
2020-10-22,13.405818939208984
2020-10-23,13.463600158691406
2020-10-26,13.145792007446289
2020-10-27,12.933918952941895
2020-10-28,12.490910530090332
2020-10-29,12.606476783752441
2020-10-30,12.644998550415039
2020-11-02,12.799090385437012
2020-11-03,13.00133228302002
2020-11-04,13.039855003356934
2020-11-05,13.482863426208496
2020-11-06,14.600014686584473
2020-11-09,15.091175079345703
2020-11-10,15.669013977050781
2020-11-11,16.564659118652344
2020-11-12,15.784579277038574
2020-11-13,16.352787017822266
2020-11-16,16.74764060974121
2020-11-17,17.02692985534668
2020-11-18,16.901731491088867
2020-11-19,16.901731491088867
2020-11-20,16.872838973999023
2020-11-23,17.238801956176758
2020-11-24,17.498830795288086
2020-11-25,17.33510971069336
2020-11-27,17.05582046508789
2020-11-30,16.998037338256836
2020-12-01,17.402524948120117
2020-12-02,17.71070098876953
2020-12-03,17.884052276611328
2020-12-04,17.989994049072266
2020-12-07,17.816638946533203
2020-12-08,17.701068878173828
2020-12-09,17.595138549804688
2020-12-10,17.67218017578125
2020-12-11,17.296585083007812
2020-12-14,17.094343185424805
2020-12-15,17.421785354614258
2020-12-16,17.113603591918945
2020-12-17,17.05582046508789
2020-12-18,16.709117889404297
2020-12-21,16.998037338256836
2020-12-22,16.988407135009766
2020-12-23,17.02692985534668
2020-12-24,17.161758422851562
2020-12-28,17.508459091186523
2020-12-29,17.354372024536133
2020-12-30,17.364002227783203
2020-12-31,17.30621337890625
2021-01-04,17.489200592041016
2021-01-05,17.604764938354492
2021-01-06,18.5389404296875
2021-01-07,18.04777717590332
2021-01-08,17.941835403442383
2021-01-11,17.970726013183594
2021-01-12,17.720335006713867
2021-01-13,17.604764938354492
2021-01-14,17.999624252319336
2021-01-15,18.009254455566406
2021-01-19,18.057405471801758
2021-01-20,18.40410614013672
2021-01-21,18.50041389465332
2021-01-22,17.884052276611328
2021-01-25,18.057405471801758
2021-01-26,18.432998657226562
2021-01-27,18.856748580932617
2021-01-28,18.789329528808594
2021-01-29,18.683395385742188
2021-02-01,18.654502868652344
2021-02-02,19.058992385864258
2021-02-03,19.107141494750977
2021-02-04,19.55014991760254
2021-02-05,20.43616485595703
2021-02-08,20.898435592651367
2021-02-09,21.36070442199707
2021-02-10,21.784456253051758
2021-02-11,22.188941955566406
2021-02-12,22.843820571899414
2021-02-16,22.911237716674805
2021-02-17,22.32377052307129
2021-02-18,21.813344955444336
2021-02-19,21.668886184692383
2021-02-22,22.497119903564453
2021-02-23,22.564533233642578
2021-02-24,22.930496215820312
2021-02-25,22.352659225463867
2021-02-26,22.58379554748535
2021-03-01,23.460182189941406
2021-03-02,22.76677703857422
2021-03-03,22.911237716674805
2021-03-04,22.660842895507812
2021-03-05,23.46981430053711
2021-03-08,23.344614028930664
2021-03-09,23.93208122253418
2021-03-10,24.57733154296875
2021-03-11,24.77957534790039
2021-03-12,25.241846084594727
2021-03-15,25.145540237426758
2021-03-16,25.599918365478516
2021-03-17,25.474239349365234
2021-03-18,26.247652053833008
2021-03-19,26.392667770385742
2021-03-22,25.822275161743164
2021-03-23,25.242218017578125
2021-03-24,24.60415267944336
2021-03-25,25.338891983032227
2021-03-26,24.874845504760742
2021-03-29,24.19811248779297
2021-03-30,24.8361759185791
2021-03-31,24.584814071655273
2021-04-01,25.193876266479492
2021-04-05,25.541913986206055
2021-04-06,25.677257537841797
2021-04-07,25.541913986206055
2021-04-08,25.831939697265625
2021-04-09,25.793272018432617
2021-04-12,25.87061309814453
2021-04-13,25.27121925354004
2021-04-14,25.532245635986328
2021-04-15,25.725597381591797
2021-04-16,25.812610626220703
2021-04-19,25.85127830505371
2021-04-20,25.60958480834961
2021-04-21,26.411998748779297
2021-04-22,25.996294021606445
2021-04-23,25.841611862182617
2021-04-26,25.773937225341797
2021-04-27,25.667591094970703
2021-04-28,25.300222396850586
2021-04-29,25.63858985900879
2021-04-30,25.329227447509766
2021-05-03,25.483909606933594
2021-05-04,24.662158966064453
2021-05-05,25.25188446044922
2021-05-06,25.1358699798584
2021-05-07,26.528013229370117
2021-05-10,26.528013229370117
2021-05-11,26.721363067626953
2021-05-12,25.27121925354004
2021-05-13,25.3775634765625
2021-05-14,25.812610626220703
2021-05-17,26.015625
2021-05-18,25.599918365478516
2021-05-19,25.14554214477539
2021-05-20,26.15097427368164
2021-05-21,25.60958480834961
2021-05-24,25.947954177856445
2021-05-25,25.754600524902344
2021-05-26,25.889949798583984
2021-05-27,26.199310302734375
2021-05-28,26.092967987060547
