,AIZ
2019-06-06,94.28358459472656
2019-06-07,94.24747467041016
2019-06-10,93.46162414550781
2019-06-11,93.94036102294922
2019-06-12,93.93133544921875
2019-06-13,94.88880157470703
2019-06-14,95.85529327392578
2019-06-17,96.44242095947266
2019-06-18,97.00245666503906
2019-06-19,97.20117950439453
2019-06-20,97.29150390625
2019-06-21,96.55082702636719
2019-06-24,95.64755249023438
2019-06-25,95.7559585571289
2019-06-26,92.81126403808594
2019-06-27,94.26554870605469
2019-06-28,96.09015655517578
2019-07-01,98.44770812988281
2019-07-02,98.29413604736328
2019-07-03,99.30579376220703
2019-07-05,99.46839904785156
2019-07-08,99.7935791015625
2019-07-09,99.97423553466797
2019-07-10,99.36902618408203
2019-07-11,99.45032501220703
2019-07-12,100.79620361328125
2019-07-15,101.36526489257812
2019-07-16,101.22073364257812
2019-07-17,100.89556121826172
2019-07-18,101.14847564697266
2019-07-19,100.4078140258789
2019-07-22,100.75103759765625
2019-07-23,101.61817932128906
2019-07-24,102.79244232177734
2019-07-25,102.39500427246094
2019-07-26,103.35245513916016
2019-07-29,102.44918823242188
2019-07-30,103.52407836914062
2019-07-31,102.39500427246094
2019-08-01,100.94073486328125
2019-08-02,100.3355484008789
2019-08-05,97.67990112304688
2019-08-06,99.02578735351562
2019-08-07,106.48681640625
2019-08-08,107.90494537353516
2019-08-09,108.24820709228516
2019-08-12,109.07921600341797
2019-08-13,110.6780014038086
2019-08-14,108.77210235595703
2019-08-15,109.3140640258789
2019-08-16,112.48455810546875
2019-08-19,111.81613159179688
2019-08-20,110.8496322631836
2019-08-21,111.70773315429688
2019-08-22,111.78901672363281
2019-08-23,108.40340423583984
2019-08-26,110.61814880371094
2019-08-27,109.70137023925781
2019-08-28,109.87384796142578
2019-08-29,110.6816635131836
2019-08-30,111.64380645751953
2019-09-03,111.83440399169922
2019-09-04,112.36994934082031
2019-09-05,112.41531372070312
2019-09-06,112.92362976074219
2019-09-09,113.13237762451172
2019-09-10,112.32455444335938
2019-09-11,112.95085906982422
2019-09-12,114.00375366210938
2019-09-13,113.45914459228516
2019-09-16,114.00375366210938
2019-09-17,115.30171966552734
2019-09-18,115.72832489013672
2019-09-19,114.57559967041016
2019-09-20,114.94773864746094
2019-09-23,114.22158813476562
2019-09-24,114.92051696777344
2019-09-25,115.002197265625
2019-09-26,115.09296417236328
2019-09-27,113.88575744628906
2019-09-30,114.20344543457031
2019-10-01,112.37901306152344
2019-10-02,110.76335906982422
2019-10-03,112.27918243408203
2019-10-04,115.08390045166016
2019-10-07,113.78591918945312
2019-10-08,111.93426513671875
2019-10-09,113.27761840820312
2019-10-10,113.94930267333984
2019-10-11,114.16714477539062
2019-10-14,114.10359954833984
2019-10-15,113.87670135498047
2019-10-16,113.86759948730469
2019-10-17,114.31234741210938
2019-10-18,114.06729125976562
2019-10-21,115.78279876708984
2019-10-22,114.58467864990234
2019-10-23,114.8478775024414
2019-10-24,114.69359588623047
2019-10-25,113.97653198242188
2019-10-28,113.74053192138672
2019-10-29,114.7117691040039
2019-10-30,114.24882507324219
2019-10-31,114.43035888671875
2019-11-01,115.90988159179688
2019-11-04,114.93866729736328
2019-11-05,114.53020477294922
2019-11-06,115.77371978759766
2019-11-07,115.71018981933594
2019-11-08,118.06107330322266
2019-11-11,117.16248321533203
2019-11-12,118.55118560791016
2019-11-13,119.1775131225586
2019-11-14,119.83100128173828
2019-11-15,119.8945541381836
2019-11-18,120.42102813720703
2019-11-19,120.06700134277344
2019-11-20,120.23039245605469
2019-11-21,120.07606506347656
2019-11-22,120.2220230102539
2019-11-25,120.61418151855469
2019-11-26,121.7998046875
2019-11-27,121.57181549072266
2019-11-29,121.17964172363281
2019-12-02,120.1217041015625
2019-12-03,117.19412994384766
2019-12-04,117.74134063720703
2019-12-05,118.93608093261719
2019-12-06,120.0031509399414
2019-12-09,119.41030883789062
2019-12-10,118.5986328125
2019-12-11,118.80839538574219
2019-12-12,118.96341705322266
2019-12-13,118.69895935058594
2019-12-16,118.94519805908203
2019-12-17,120.09432220458984
2019-12-18,120.08518981933594
2019-12-19,120.02140045166016
2019-12-20,119.7112808227539
2019-12-23,116.68340301513672
2019-12-24,117.67750549316406
2019-12-26,117.7139663696289
2019-12-27,118.2520751953125
2019-12-30,119.29175567626953
2019-12-31,119.54711151123047
2020-01-02,120.71453857421875
2020-01-03,121.28907012939453
2020-01-06,121.39850616455078
2020-01-07,120.57772064208984
2020-01-08,121.03370666503906
2020-01-09,122.79389190673828
2020-01-10,120.78746032714844
2020-01-13,120.8148422241211
2020-01-14,118.56214141845703
2020-01-15,119.22793579101562
2020-01-16,119.9940185546875
2020-01-17,122.00044250488281
2020-01-21,119.95751953125
2020-01-22,119.7386474609375
2020-01-23,118.86310577392578
2020-01-24,117.81430053710938
2020-01-27,116.73812103271484
2020-01-28,118.0970230102539
2020-01-29,118.71717834472656
2020-01-30,119.93928527832031
2020-01-31,119.07288360595703
2020-02-03,121.07020568847656
2020-02-04,122.50206756591797
2020-02-05,124.79120635986328
2020-02-06,124.29871368408203
2020-02-07,124.3625717163086
2020-02-10,125.04657745361328
2020-02-11,127.32662963867188
2020-02-12,124.6635513305664
2020-02-13,127.99238586425781
2020-02-14,129.98060607910156
2020-02-18,129.32395935058594
2020-02-19,128.30242919921875
2020-02-20,129.11419677734375
2020-02-21,128.34466552734375
2020-02-24,125.72463989257812
2020-02-25,122.62824249267578
2020-02-26,121.3914794921875
2020-02-27,116.2430648803711
2020-02-28,110.47166442871094
2020-03-02,117.15914916992188
2020-03-03,112.90848541259766
2020-03-04,116.2064208984375
2020-03-05,110.66405487060547
2020-03-06,109.6471939086914
2020-03-09,99.89998626708984
2020-03-10,104.3338623046875
2020-03-11,99.28619384765625
2020-03-12,88.5037841796875
2020-03-13,95.75920867919922
2020-03-16,76.86021423339844
2020-03-17,84.73861694335938
2020-03-18,73.66304779052734
2020-03-19,76.43882751464844
2020-03-20,83.41029357910156
2020-03-23,85.36156463623047
2020-03-24,89.8870620727539
2020-03-25,91.27953338623047
2020-03-26,96.51041412353516
2020-03-27,95.91497802734375
2020-03-30,98.32427978515625
2020-03-31,95.35613250732422
2020-04-01,93.55142974853516
2020-04-02,91.66426849365234
2020-04-03,90.46420288085938
2020-04-06,95.2095718383789
2020-04-07,95.35613250732422
2020-04-08,97.7654800415039
2020-04-09,102.959716796875
2020-04-13,99.46025085449219
2020-04-14,98.6540756225586
2020-04-15,92.90101623535156
2020-04-16,92.14066314697266
2020-04-17,96.93181610107422
2020-04-20,94.37592315673828
2020-04-21,92.66283416748047
2020-04-22,94.35759735107422
2020-04-23,92.75444030761719
2020-04-24,95.8691635131836
2020-04-27,99.27700805664062
2020-04-28,100.385498046875
2020-04-29,100.52291870117188
2020-04-30,97.32572937011719
2020-05-01,93.73466491699219
2020-05-04,91.60930633544922
2020-05-05,93.52396392822266
2020-05-06,89.7038345336914
2020-05-07,90.3176040649414
2020-05-08,90.510009765625
2020-05-11,90.14358520507812
2020-05-12,85.28826904296875
2020-05-13,80.39634704589844
2020-05-14,81.57809448242188
2020-05-15,83.46526336669922
2020-05-18,90.04280090332031
2020-05-19,89.75883483886719
2020-05-20,92.46129608154297
2020-05-21,92.59869384765625
2020-05-22,93.44682312011719
2020-05-26,94.79267120361328
2020-05-27,96.21231842041016
2020-05-28,95.40108489990234
2020-05-29,94.56224060058594
2020-06-01,95.00469970703125
2020-06-02,96.00029754638672
2020-06-03,99.87200164794922
2020-06-04,101.76177978515625
2020-06-05,105.90084838867188
2020-06-08,108.23307800292969
2020-06-09,107.57857513427734
2020-06-10,105.49523162841797
2020-06-11,96.617919921875
2020-06-12,98.66439056396484
2020-06-15,98.74738311767578
2020-06-16,100.0379409790039
2020-06-17,97.75177764892578
2020-06-18,98.66439056396484
2020-06-19,97.97301483154297
2020-06-22,96.958984375
2020-06-23,96.66400909423828
2020-06-24,92.81072235107422
2020-06-25,92.4604263305664
2020-06-26,91.45562744140625
2020-06-29,92.73697662353516
2020-06-30,95.21673583984375
2020-07-01,93.17025756835938
2020-07-02,92.644775390625
2020-07-06,94.26724243164062
2020-07-07,91.64920806884766
2020-07-08,92.86602020263672
2020-07-09,89.9345932006836
2020-07-10,92.52496337890625
2020-07-13,92.34059143066406
2020-07-14,93.59427642822266
2020-07-15,95.73296356201172
2020-07-16,96.85759735107422
2020-07-17,96.02793884277344
2020-07-20,95.1429672241211
2020-07-21,96.51653289794922
2020-07-22,97.65037536621094
2020-07-23,98.95938110351562
2020-07-24,98.44316864013672
2020-07-27,97.41069793701172
2020-07-28,97.69647979736328
2020-07-29,99.17141723632812
2020-07-30,97.05119323730469
2020-07-31,99.07001495361328
2020-08-03,98.90406799316406
2020-08-04,98.77501678466797
2020-08-05,112.75007629394531
2020-08-06,109.57899475097656
2020-08-07,112.65790557861328
2020-08-10,114.49237060546875
2020-08-11,115.19297790527344
2020-08-12,114.74125671386719
2020-08-13,114.71360778808594
2020-08-14,115.29436492919922
2020-08-17,114.83344268798828
2020-08-18,113.94847869873047
2020-08-19,113.88395690917969
2020-08-20,112.49198913574219
2020-08-21,111.21062469482422
2020-08-24,114.01301574707031
2020-08-25,113.24788665771484
2020-08-26,112.19699096679688
2020-08-27,113.99459075927734
2020-08-28,113.67024993896484
2020-08-31,112.63253784179688
2020-09-01,114.10575103759766
2020-09-02,114.911865234375
2020-09-03,113.04022216796875
2020-09-04,113.66102600097656
2020-09-08,111.4743423461914
2020-09-09,112.43795013427734
2020-09-10,109.66752624511719
2020-09-11,109.98257446289062
2020-09-14,110.67749786376953
2020-09-15,108.6483154296875
2020-09-16,109.08381652832031
2020-09-17,110.69601440429688
2020-09-18,111.12223815917969
2020-09-21,111.251953125
2020-09-22,112.03026580810547
2020-09-23,110.01036834716797
2020-09-24,109.18572998046875
2020-09-25,109.16719818115234
2020-09-28,111.27975463867188
2020-09-29,111.73375701904297
2020-09-30,112.4009017944336
2020-10-01,113.4757080078125
2020-10-02,114.36519622802734
2020-10-05,116.15345764160156
2020-10-06,113.87413024902344
2020-10-07,114.71729278564453
2020-10-08,116.40363311767578
2020-10-09,116.3480453491211
2020-10-12,117.07075500488281
2020-10-13,113.52202606201172
2020-10-14,113.4478988647461
2020-10-15,114.07797241210938
2020-10-16,114.40225982666016
2020-10-19,112.84562683105469
2020-10-20,113.59615325927734
2020-10-21,113.91119384765625
2020-10-22,115.43999481201172
2020-10-23,116.73719024658203
2020-10-26,114.11503601074219
2020-10-27,111.826416015625
2020-10-28,113.23478698730469
2020-10-29,116.00521087646484
2020-10-30,115.23616790771484
2020-11-02,120.38783264160156
2020-11-03,117.03369140625
2020-11-04,116.64453125
2020-11-05,118.00657653808594
2020-11-06,117.75640869140625
2020-11-09,122.1205062866211
2020-11-10,124.30715942382812
2020-11-11,121.92591094970703
2020-11-12,121.21247863769531
2020-11-13,123.70491790771484
2020-11-16,127.0405044555664
2020-11-17,128.41183471679688
2020-11-18,125.65992736816406
2020-11-19,125.01136779785156
2020-11-20,124.05701446533203
2020-11-23,125.3912582397461
2020-11-24,126.08618927001953
2020-11-25,125.62289428710938
2020-11-27,124.57076263427734
2020-11-30,120.22254943847656
2020-12-01,122.30819702148438
2020-12-02,122.5130386352539
2020-12-03,123.07169342041016
2020-12-04,123.44412994384766
2020-12-07,122.28028106689453
2020-12-08,122.83892822265625
2020-12-09,122.14059448242188
2020-12-10,123.3882827758789
2020-12-11,123.10893249511719
2020-12-14,122.57820892333984
2020-12-15,123.26725006103516
2020-12-16,124.96180725097656
2020-12-17,123.24859619140625
2020-12-18,122.24302673339844
2020-12-21,121.80542755126953
2020-12-22,122.42926025390625
2020-12-23,123.31378936767578
2020-12-24,123.48139953613281
2020-12-28,124.18902587890625
2020-12-29,123.39756774902344
2020-12-30,124.79424285888672
2020-12-31,126.83326721191406
2021-01-04,123.00654602050781
2021-01-05,123.04377746582031
2021-01-06,128.44410705566406
2021-01-07,129.7383270263672
2021-01-08,129.05860900878906
2021-01-11,128.31373596191406
2021-01-12,131.44223022460938
2021-01-13,130.67869567871094
2021-01-14,129.5428009033203
2021-01-15,130.51113891601562
2021-01-19,133.12747192382812
2021-01-20,132.2242889404297
2021-01-21,128.22064208984375
2021-01-22,125.6042709350586
2021-01-25,123.58380889892578
2021-01-26,121.47953796386719
2021-01-27,121.77748107910156
2021-01-28,124.30072021484375
2021-01-29,126.1349868774414
2021-02-01,125.22252655029297
2021-02-02,124.3100814819336
2021-02-03,124.06796264648438
2021-02-04,122.7923812866211
2021-02-05,125.10148620605469
2021-02-08,126.10706329345703
2021-02-09,126.74952697753906
2021-02-10,119.58008575439453
2021-02-11,121.48885345458984
2021-02-12,119.30078125
2021-02-16,117.27100372314453
2021-02-17,117.05684661865234
2021-02-18,114.31013488769531
2021-02-19,115.4334716796875
2021-02-22,118.78479766845703
2021-02-23,119.51498413085938
2021-02-24,119.94561004638672
2021-02-25,117.17467498779297
2021-02-26,115.3492431640625
2021-03-01,118.23249816894531
2021-03-02,118.55078125
2021-03-03,119.861328125
2021-03-04,119.8987808227539
2021-03-05,123.49349212646484
2021-03-08,125.25341033935547
2021-03-09,126.30188751220703
2021-03-10,129.87789916992188
2021-03-11,127.75286102294922
2021-03-12,127.57498931884766
2021-03-15,129.3349151611328
2021-03-16,128.61407470703125
2021-03-17,129.78427124023438
2021-03-18,133.50067138671875
2021-03-19,134.53042602539062
2021-03-22,131.75950622558594
2021-03-23,131.63778686523438
2021-03-24,132.92962646484375
2021-03-25,134.37127685546875
2021-03-26,135.41036987304688
2021-03-29,134.5865936279297
2021-03-30,135.466552734375
2021-03-31,132.71434020996094
2021-04-01,133.2104949951172
2021-04-05,133.66917419433594
2021-04-06,134.24020385742188
2021-04-07,136.28099060058594
2021-04-08,136.03758239746094
2021-04-09,137.57281494140625
2021-04-12,138.46214294433594
2021-04-13,138.81785583496094
2021-04-14,139.95054626464844
2021-04-15,140.48416137695312
2021-04-16,142.7589569091797
2021-04-19,143.45166015625
2021-04-20,144.19122314453125
2021-04-21,145.7919921875
2021-04-22,144.02272033691406
2021-04-23,145.83877563476562
2021-04-26,145.25840759277344
2021-04-27,146.35369873046875
2021-04-28,144.7154541015625
2021-04-29,146.49407958984375
2021-04-30,145.66094970703125
2021-05-03,147.7110137939453
2021-05-04,147.54251098632812
2021-05-05,149.21820068359375
2021-05-06,151.53981018066406
2021-05-07,150.44456481933594
2021-05-10,149.74240112304688
2021-05-11,146.19451904296875
2021-05-12,146.34429931640625
2021-05-13,149.1245880126953
2021-05-14,150.93130493164062
2021-05-17,151.33383178710938
2021-05-18,148.59100341796875
2021-05-19,147.0464324951172
2021-05-20,146.92469787597656
2021-05-21,148.7594757080078
2021-05-24,148.9748077392578
2021-05-25,147.28977966308594
2021-05-26,147.5706329345703
2021-05-27,150.996826171875
2021-05-28,151.47621154785156
2021-06-01,151.94618225097656
2021-06-02,150.43283081054688
2021-06-03,152.53834533691406
2021-06-04,153.30918884277344
2021-06-07,152.79217529296875
2021-06-08,153.63816833496094
2021-06-09,152.9895782470703
2021-06-10,152.35040283203125
2021-06-11,153.07420349121094
2021-06-14,151.17544555664062
2021-06-15,151.24122619628906
2021-06-16,150.2730712890625
2021-06-17,145.3194122314453
2021-06-18,141.81332397460938
2021-06-21,145.4415740966797
2021-06-22,145.53561401367188
2021-06-23,145.68600463867188
2021-06-24,146.14657592773438
2021-06-25,149.01348876953125
2021-06-28,147.16175842285156
2021-06-29,146.4661865234375
2021-06-30,146.80458068847656
2021-07-01,147.43438720703125
2021-07-02,147.10537719726562
2021-07-06,147.396728515625
2021-07-07,147.54713439941406
2021-07-08,145.08441162109375
2021-07-09,147.56594848632812
2021-07-12,147.69754028320312
2021-07-13,145.88340759277344
2021-07-14,145.74237060546875
2021-07-15,146.682373046875
2021-07-16,146.4097900390625
2021-07-19,142.37730407714844
2021-07-20,144.877685546875
2021-07-21,144.7178497314453
2021-07-22,143.2609100341797
2021-07-23,145.71417236328125
2021-07-26,146.4285888671875
2021-07-27,147.3121337890625
2021-07-28,147.21812438964844
2021-07-29,148.46829223632812
2021-07-30,148.33668518066406
2021-08-02,147.8197021484375
2021-08-03,148.5529022216797
2021-08-04,146.2781982421875
2021-08-05,149.25787353515625
2021-08-06,150.4234619140625
2021-08-09,150.10386657714844
2021-08-10,152.53834533691406
2021-08-11,154.16453552246094
2021-08-12,155.97869873046875
2021-08-13,155.0950927734375
2021-08-16,156.63665771484375
2021-08-17,157.42620849609375
2021-08-18,155.12330627441406
2021-08-19,153.72274780273438
2021-08-20,155.21731567382812
2021-08-23,156.6836395263672
2021-08-24,156.7306671142578
2021-08-25,158.67637634277344
2021-08-26,157.1818389892578
2021-08-27,159.8241729736328
2021-08-30,159.1164093017578
2021-08-31,160.5319366455078
2021-09-01,160.0223846435547
2021-09-02,160.96604919433594
2021-09-03,160.77731323242188
2021-09-07,159.02203369140625
2021-09-08,161.49453735351562
2021-09-09,160.2771453857422
2021-09-10,158.4746856689453
2021-09-13,158.14442443847656
2021-09-14,156.47406005859375
2021-09-15,154.68104553222656
2021-09-16,153.7467803955078
2021-09-17,152.35012817382812
2021-09-20,149.87765502929688
2021-09-21,149.91537475585938
2021-09-22,151.07611083984375
2021-09-23,150.9156951904297
2021-09-24,152.08587646484375
2021-09-27,152.62379455566406
2021-09-28,150.4249725341797
2021-09-29,151.5668487548828
2021-09-30,148.8678741455078
2021-10-01,150.0474853515625
2021-10-04,148.44322204589844
2021-10-05,150.94400024414062
2021-10-06,152.02931213378906
2021-10-07,153.52975463867188
2021-10-08,153.07676696777344
2021-10-11,152.1708221435547
2021-10-12,152.24630737304688
2021-10-13,151.1610565185547
2021-10-14,154.08651733398438
2021-10-15,153.33155822753906
2021-10-18,153.3032684326172
2021-10-19,154.209228515625
2021-10-20,155.60585021972656
2021-10-21,155.73797607421875
2021-10-22,156.2664794921875
2021-10-25,155.31332397460938
2021-10-26,153.12396240234375
2021-10-27,151.93492126464844
2021-10-28,154.33187866210938
2021-10-29,152.2274627685547
2021-11-01,152.35955810546875
2021-11-02,152.59548950195312
2021-11-03,156.17208862304688
2021-11-04,154.98301696777344
2021-11-05,153.38819885253906
2021-11-08,152.1802520751953
2021-11-09,151.39697265625
2021-11-10,150.6797637939453
2021-11-11,151.38754272460938
2021-11-12,151.19883728027344
2021-11-15,151.09498596191406
2021-11-16,151.51966857910156
2021-11-17,151.96319580078125
2021-11-18,151.2176971435547
2021-11-19,150.50045776367188
2021-11-22,154.1431427001953
2021-11-23,155.4265594482422
2021-11-24,152.8031005859375
2021-11-26,149.07872009277344
2021-11-29,147.8751678466797
2021-11-30,144.141357421875
2021-12-01,141.45944213867188
2021-12-02,144.94688415527344
2021-12-03,144.26455688476562
2021-12-06,146.5768585205078
2021-12-07,147.81832885742188
2021-12-08,147.58140563964844
2021-12-09,147.57191467285156
2021-12-10,146.8896026611328
2021-12-13,146.04617309570312
2021-12-14,145.47756958007812
2021-12-15,145.44912719726562
2021-12-16,145.742919921875
2021-12-17,142.7008819580078
2021-12-20,139.82945251464844
2021-12-21,143.35479736328125
2021-12-22,143.76229858398438
2021-12-23,144.31192016601562
2021-12-27,145.33544921875
2021-12-28,145.7903289794922
2021-12-29,146.5958251953125
2021-12-30,146.69061279296875
2021-12-31,147.70460510253906
2022-01-03,148.09317016601562
2022-01-04,149.48623657226562
2022-01-05,148.1310577392578
2022-01-06,147.67617797851562
2022-01-07,150.43394470214844
2022-01-10,148.16897583007812
2022-01-11,149.23033142089844
2022-01-12,148.8607940673828
2022-01-13,147.7899169921875
2022-01-14,146.78536987304688
2022-01-18,144.65309143066406
2022-01-19,143.6011505126953
2022-01-20,141.30780029296875
2022-01-21,139.29872131347656
2022-01-24,141.77215576171875
2022-01-25,141.30780029296875
2022-01-26,142.95677185058594
2022-01-27,140.9192352294922
2022-01-28,143.1462860107422
2022-01-31,144.52987670898438
2022-02-01,143.3358154296875
2022-02-02,144.9847869873047
2022-02-03,143.8570556640625
2022-02-04,145.0605926513672
2022-02-07,144.74786376953125
2022-02-08,147.8751678466797
2022-02-09,157.8447265625
2022-02-10,154.06349182128906
2022-02-11,153.45700073242188
2022-02-14,153.5138397216797
2022-02-15,157.00128173828125
2022-02-16,158.4512481689453
2022-02-17,157.33297729492188
2022-02-18,156.87811279296875
2022-02-22,156.4800567626953
2022-02-23,155.0395965576172
2022-02-24,154.94483947753906
2022-02-25,160.2644805908203
2022-02-28,161.5015869140625
2022-03-01,157.13357543945312
2022-03-02,160.71176147460938
2022-03-03,162.34854125976562
2022-03-04,161.1970672607422
2022-03-07,160.11221313476562
2022-03-08,158.15185546875
2022-03-09,160.6070556640625
2022-03-10,161.2065887451172
2022-03-11,161.72998046875
2022-03-14,162.38662719726562
2022-03-15,165.11781311035156
2022-03-16,165.92669677734375
2022-03-17,167.592041015625
2022-03-18,167.88705444335938
2022-03-21,169.56190490722656
2022-03-22,170.92276000976562
2022-03-23,170.313720703125
2022-03-24,174.02508544921875
2022-03-25,175.5572052001953
2022-03-28,174.786376953125
2022-03-29,172.54055786132812
2022-03-30,173.35894775390625
2022-03-31,173.03538513183594
2022-04-01,176.4517364501953
2022-04-04,173.0068359375
2022-04-05,173.0734100341797
2022-04-06,175.63333129882812
2022-04-07,176.7562713623047
2022-04-08,177.19398498535156
2022-04-11,177.81259155273438
2022-04-12,176.98463439941406
2022-04-13,178.68807983398438
2022-04-14,180.14410400390625
2022-04-18,180.16311645507812
2022-04-19,180.3534698486328
2022-04-20,183.77928161621094
2022-04-21,181.124267578125
2022-04-22,177.54615783691406
2022-04-25,178.1075897216797
2022-04-26,175.9473876953125
2022-04-27,177.02272033691406
2022-04-28,177.21304321289062
2022-04-29,173.08299255371094
2022-05-02,172.09324645996094
2022-05-03,174.22494506835938
2022-05-04,177.8316192626953
2022-05-05,180.26779174804688
2022-05-06,179.45892333984375
2022-05-09,172.21694946289062
2022-05-10,173.0068359375
2022-05-11,171.78875732421875
2022-05-12,170.6753387451172
2022-05-13,172.83554077148438
2022-05-16,171.7506561279297
2022-05-17,175.5191650390625
2022-05-18,177.81259155273438
2022-05-19,171.7126007080078
2022-05-20,167.64913940429688
2022-05-23,169.85693359375
2022-05-24,172.00762939453125
2022-05-25,172.50247192382812
2022-05-26,171.3414764404297
2022-05-27,173.2901611328125
2022-05-31,168.7814483642578
2022-06-01,170.25250244140625
2022-06-02,171.87640380859375
2022-06-03,172.31581115722656
2022-06-06,174.98094177246094
2022-06-07,177.27352905273438
2022-06-08,174.3218231201172
2022-06-09,170.7587890625
2022-06-10,166.11630249023438
2022-06-13,164.96047973632812
2022-06-14,168.13185119628906
2022-06-15,165.48583984375
2022-06-16,161.51206970214844
2022-06-17,162.24761962890625
2022-06-21,163.99566650390625
2022-06-22,163.53712463378906
2022-06-23,161.7317352294922
2022-06-24,165.1228790283203
2022-06-27,165.26612854003906
2022-06-28,165.256591796875
2022-06-29,163.221923828125
2022-06-30,165.11329650878906
2022-07-01,167.1670684814453
2022-07-05,164.84584045410156
2022-07-06,166.86138916015625
2022-07-07,167.28170776367188
2022-07-08,167.25303649902344
2022-07-11,169.545654296875
2022-07-12,165.3807830810547
2022-07-13,166.71810913085938
2022-07-14,159.99322509765625
2022-07-15,159.41055297851562
2022-07-18,156.91737365722656
2022-07-19,160.7574005126953
2022-07-20,160.87205505371094
2022-07-21,161.22547912597656
2022-07-22,162.1425323486328
2022-07-25,164.26318359375
2022-07-26,164.24404907226562
2022-07-27,164.43511962890625
2022-07-28,164.44464111328125
2022-07-29,167.91217041015625
2022-08-01,166.7945556640625
2022-08-02,163.89060974121094
2022-08-03,147.2025604248047
2022-08-04,149.2467498779297
2022-08-05,148.3392791748047
2022-08-08,150.994873046875
2022-08-09,151.0426025390625
2022-08-10,154.66297912597656
2022-08-11,156.12451171875
2022-08-12,158.83737182617188
2022-08-15,159.77352905273438
2022-08-16,162.61058044433594
2022-08-17,163.8619384765625
2022-08-18,164.09121704101562
2022-08-19,164.15806579589844
2022-08-22,157.4618377685547
2022-08-23,156.6307830810547
2022-08-24,157.1370391845703
2022-08-25,158.35020446777344
2022-08-26,154.95472717285156
2022-08-29,154.47512817382812
2022-08-30,151.71270751953125
2022-08-31,152.0196533203125
2022-09-01,153.46800231933594
2022-09-02,152.4129180908203
2022-09-06,152.18270874023438
2022-09-07,155.5494384765625
2022-09-08,157.70758056640625
2022-09-09,157.01693725585938
2022-09-12,156.81553649902344
2022-09-13,152.0196533203125
2022-09-14,149.55458068847656
2022-09-15,149.40110778808594
2022-09-16,148.50906372070312
2022-09-19,148.68170166015625
2022-09-20,144.63400268554688
2022-09-21,141.94830322265625
2022-09-22,142.60052490234375
2022-09-23,141.8619842529297
2022-09-26,140.20262145996094
2022-09-27,141.43992614746094
2022-09-28,143.3583221435547
2022-09-29,141.71810913085938
2022-09-30,139.33937072753906
2022-10-03,143.56930541992188
2022-10-04,146.69622802734375
2022-10-05,145.7274627685547
2022-10-06,143.80911254882812
2022-10-07,141.6605682373047
2022-10-10,143.46380615234375
2022-10-11,143.9817657470703
2022-10-12,140.57666015625
2022-10-13,145.62196350097656
2022-10-14,141.33444213867188
2022-10-17,145.33421325683594
2022-10-18,148.12539672851562
2022-10-19,145.78504943847656
2022-10-20,139.36814880371094
2022-10-21,140.91241455078125
2022-10-24,144.4613494873047
2022-10-25,146.50440979003906
2022-10-26,131.16717529296875
2022-10-27,126.79336547851562
2022-10-28,129.19129943847656
2022-10-31,130.31350708007812
2022-11-01,129.2008819580078
2022-11-02,125.67111206054688
2022-11-03,118.37178802490234
2022-11-04,116.27120208740234
2022-11-07,115.80120086669922
2022-11-08,117.97853088378906
2022-11-09,117.61404418945312
2022-11-10,121.4891128540039
2022-11-11,122.91828155517578
2022-11-14,119.66667938232422
2022-11-15,119.53240203857422
2022-11-16,120.62584686279297
2022-11-17,118.41974639892578
2022-11-18,119.84892272949219
2022-11-21,121.33563232421875
2022-11-22,121.98788452148438
2022-11-23,121.85360717773438
2022-11-25,123.92726135253906
2022-11-28,120.77336120605469
2022-11-29,121.90182495117188
2022-11-30,123.66682434082031
2022-12-01,123.46427917480469
2022-12-02,123.91759490966797
2022-12-05,124.94961547851562
2022-12-06,124.71812438964844
2022-12-07,124.46736907958984
2022-12-08,125.41256713867188
2022-12-09,125.73084259033203
2022-12-12,127.4090576171875
2022-12-13,125.75011444091797
2022-12-14,121.17845916748047
2022-12-15,120.59011840820312
2022-12-16,119.23018646240234
2022-12-19,118.58396911621094
2022-12-20,117.7159423828125
2022-12-21,119.14338684082031
2022-12-22,118.60327911376953
2022-12-23,120.59011840820312
2022-12-27,120.14643859863281
2022-12-28,119.55812072753906
2022-12-29,122.13330078125
2022-12-30,120.6190414428711
2023-01-03,122.7988052368164
2023-01-04,124.5059585571289
2023-01-05,121.67999267578125
2023-01-06,124.02368927001953
2023-01-09,120.66726684570312
2023-01-10,122.02720642089844
2023-01-11,122.09471893310547
2023-01-12,121.52566528320312
2023-01-13,124.17801666259766
2023-01-17,123.45465087890625
2023-01-18,122.67340850830078
2023-01-19,121.39065551757812
2023-01-20,124.33234405517578
2023-01-23,125.22930908203125
2023-01-24,124.26481628417969
2023-01-25,126.03947448730469
2023-01-26,126.13592529296875
2023-01-27,125.72119903564453
2023-01-30,125.91410064697266
2023-01-31,127.88164520263672
2023-02-01,127.55372619628906
2023-02-02,128.8365020751953
2023-02-03,128.8847198486328
2023-02-06,128.4024658203125
2023-02-07,130.8330078125
2023-02-08,126.70497131347656
2023-02-09,127.44763946533203
2023-02-10,128.6725311279297
2023-02-13,128.82684326171875
2023-02-14,125.62477111816406
2023-02-15,127.26437377929688
2023-02-16,128.21920776367188
2023-02-17,127.70803833007812
2023-02-21,126.87859344482422
2023-02-22,125.82730102539062
