,KMI
2018-06-14,11.483790397644043
2018-06-15,11.36184024810791
2018-06-18,11.626069068908691
2018-06-19,11.754796028137207
2018-06-20,11.84964656829834
2018-06-21,11.626069068908691
2018-06-22,11.78189468383789
2018-06-25,11.632843971252441
2018-06-26,11.890295028686523
2018-06-27,11.951272964477539
2018-06-28,11.84286880493164
2018-06-29,11.97159481048584
2018-07-02,11.808996200561523
2018-07-03,11.985150337219238
2018-07-05,11.910621643066406
2018-07-06,12.147751808166504
2018-07-09,12.262925148010254
2018-07-10,12.34422779083252
2018-07-11,12.100323677062988
2018-07-12,12.215503692626953
2018-07-13,12.134201049804688
2018-07-16,12.059673309326172
2018-07-17,11.985150337219238
2018-07-18,12.046127319335938
2018-07-19,12.188398361206055
2018-07-20,11.985150337219238
2018-07-23,11.991922378540039
2018-07-24,11.95804500579834
2018-07-25,12.127423286437988
2018-07-26,12.215503692626953
2018-07-27,12.127423286437988
2018-07-30,12.16168212890625
2018-07-31,12.182239532470703
2018-08-01,12.010947227478027
2018-08-02,12.11372184753418
2018-08-03,12.072611808776855
2018-08-06,12.298714637756348
2018-08-07,12.319272994995117
2018-08-08,12.278162002563477
2018-08-09,12.291864395141602
2018-08-10,12.449454307556152
2018-08-13,12.223350524902344
2018-08-14,12.298714637756348
2018-08-15,12.147977828979492
2018-08-16,12.20964527130127
2018-08-17,12.298714637756348
2018-08-20,12.27131175994873
2018-08-21,12.305566787719727
2018-08-22,12.524822235107422
2018-08-23,12.319272994995117
2018-08-24,12.312417984008789
2018-08-27,12.312417984008789
2018-08-28,12.202792167663574
2018-08-29,12.250753402709961
2018-08-30,12.182239532470703
2018-08-31,12.127424240112305
2018-09-04,12.072611808776855
2018-09-05,12.189088821411133
2018-09-06,12.106867790222168
2018-09-07,12.20964527130127
2018-09-10,12.120573997497559
2018-09-11,12.339824676513672
2018-09-12,12.442602157592773
2018-09-13,12.53852653503418
2018-09-14,12.374085426330566
2018-09-17,12.449454307556152
2018-09-18,12.41519546508789
2018-09-19,12.51112174987793
2018-09-20,12.360382080078125
2018-09-21,12.374085426330566
2018-09-24,12.25760555267334
2018-09-25,12.250753402709961
2018-09-26,12.06576156616211
2018-09-27,12.031502723693848
2018-09-28,12.147977828979492
2018-10-01,12.456304550170898
2018-10-02,12.387785911560059
2018-10-03,12.497413635253906
2018-10-04,12.517970085144043
2018-10-05,12.374085426330566
2018-10-08,12.476860046386719
2018-10-09,12.723518371582031
2018-10-10,12.332974433898926
2018-10-11,11.935578346252441
2018-10-12,11.997244834899902
2018-10-15,12.01779842376709
2018-10-16,12.278162002563477
2018-10-17,12.298714637756348
2018-10-18,12.291864395141602
2018-10-19,12.319272994995117
2018-10-22,11.9492826461792
2018-10-23,11.675216674804688
2018-10-24,11.312079429626465
2018-10-25,11.360039710998535
2018-10-26,11.366891860961914
2018-10-29,11.277816772460938
2018-10-30,11.624614715576172
2018-10-31,11.804950714111328
2018-11-01,11.902054786682129
2018-11-02,11.693976402282715
2018-11-05,11.971414566040039
2018-11-06,12.103196144104004
2018-11-07,12.137876510620117
2018-11-08,12.179491996765137
2018-11-09,12.158683776855469
2018-11-12,12.1170654296875
2018-11-13,11.915925979614258
2018-11-14,11.749463081359863
2018-11-15,11.908991813659668
2018-11-16,11.985285758972168
2018-11-19,12.082387924194336
2018-11-20,11.763336181640625
2018-11-21,11.908991813659668
2018-11-23,11.520578384399414
2018-11-26,11.596875190734863
2018-11-27,11.603809356689453
2018-11-28,11.693976402282715
2018-11-29,11.700913429260254
2018-11-30,11.839631080627441
2018-12-03,11.999154090881348
2018-12-04,11.56912899017334
2018-12-06,11.416537284851074
2018-12-07,11.34024429321289
2018-12-10,11.125231742858887
2018-12-11,11.180716514587402
2018-12-12,11.257012367248535
2018-12-13,11.38185977935791
2018-12-14,11.215396881103516
2018-12-17,10.98651123046875
2018-12-18,10.771495819091797
2018-12-19,10.799240112304688
2018-12-20,10.785368919372559
2018-12-21,10.799240112304688
2018-12-24,10.202750205993652
2018-12-26,10.847793579101562
2018-12-27,10.7576265335083
2018-12-28,10.605035781860352
2018-12-31,10.667460441589355
2019-01-02,10.958769798278809
2019-01-03,10.896345138549805
2019-01-04,11.26395034790039
2019-01-07,11.506704330444336
2019-01-08,11.88818073272705
2019-01-09,11.971414566040039
2019-01-10,12.040772438049316
2019-01-11,11.867376327514648
2019-01-14,11.950604438781738
2019-01-15,12.013028144836426
2019-01-16,12.1170654296875
2019-01-17,12.290464401245117
2019-01-18,12.491608619689941
2019-01-22,12.228041648864746
2019-01-23,11.957540512084961
2019-01-24,12.124000549316406
2019-01-25,12.304337501525879
2019-01-28,12.408376693725586
2019-01-29,12.519350051879883
2019-01-30,12.687677383422852
2019-01-31,12.69469165802002
2019-02-01,12.870033264160156
2019-02-04,12.877046585083008
2019-02-05,12.954198837280273
2019-02-06,12.666638374328613
2019-02-07,12.5964994430542
2019-02-08,12.638583183288574
2019-02-11,12.813924789428711
2019-02-12,12.961210250854492
2019-02-13,13.143564224243164
2019-02-14,13.241753578186035
2019-02-15,13.185646057128906
2019-02-19,13.43112564086914
2019-02-20,13.445149421691895
2019-02-21,13.45918083190918
2019-02-22,13.550354957580566
2019-02-25,13.536328315734863
2019-02-26,13.480219841003418
2019-02-27,13.522303581237793
2019-02-28,13.438138961791992
2019-03-01,13.844929695129395
2019-03-04,13.922079086303711
2019-03-05,14.006243705749512
2019-03-06,14.027284622192383
2019-03-07,13.915064811706543
2019-03-08,13.837913513183594
2019-03-11,13.957147598266602
2019-03-12,13.929094314575195
2019-03-13,14.01325511932373
2019-03-14,14.01325511932373
2019-03-15,13.936107635498047
2019-03-18,14.020272254943848
2019-03-19,14.062352180480957
2019-03-20,14.09040641784668
2019-03-21,14.32185173034668
2019-03-22,13.957147598266602
2019-03-25,14.118461608886719
2019-03-26,14.09040641784668
2019-03-27,14.01325511932373
2019-03-28,13.992219924926758
2019-03-29,14.034300804138184
2019-04-01,14.055338859558105
2019-04-02,14.062352180480957
2019-04-03,13.95013427734375
2019-04-04,13.971173286437988
2019-04-05,14.062352180480957
2019-04-08,13.985200881958008
2019-04-09,13.95013427734375
2019-04-10,13.915064811706543
2019-04-11,13.971173286437988
2019-04-12,13.901034355163574
2019-04-15,13.880000114440918
2019-04-16,13.894025802612305
2019-04-17,13.80986213684082
2019-04-18,13.59945297241211
2019-04-22,14.048328399658203
2019-04-23,14.083391189575195
2019-04-24,14.083391189575195
2019-04-25,14.006243705749512
2019-04-26,14.1885986328125
2019-04-29,14.103381156921387
2019-04-30,14.11048412322998
2019-05-01,13.91164493560791
2019-05-02,13.748309135437012
2019-05-03,13.869035720825195
2019-05-06,13.805121421813965
2019-05-07,13.890338897705078
2019-05-08,13.968454360961914
2019-05-09,14.011065483093262
2019-05-10,13.989758491516113
2019-05-13,13.968454360961914
2019-05-14,14.153091430664062
2019-05-15,14.302223205566406
2019-05-16,14.501058578491211
2019-05-17,14.351926803588867
2019-05-20,14.40874195098877
2019-05-21,14.444250106811523
2019-05-22,14.444250106811523
2019-05-23,14.174396514892578
2019-05-24,14.245406150817871
2019-05-28,14.117582321166992
2019-05-29,14.13889217376709
2019-05-30,14.245406150817871
2019-05-31,14.1672945022583
2019-06-03,14.302223205566406
2019-06-04,14.444250106811523
2019-06-05,14.536568641662598
2019-06-06,14.81352424621582
2019-06-07,15.005256652832031
2019-06-10,14.827723503112793
2019-06-11,14.756709098815918
2019-06-12,14.472655296325684
2019-06-13,14.572076797485352
2019-06-14,14.57917594909668
2019-06-17,14.572076797485352
2019-06-18,14.770914077758789
2019-06-19,14.87033748626709
2019-06-20,14.983957290649414
2019-06-21,15.182791709899902
2019-06-24,15.026565551757812
2019-06-25,14.614680290222168
2019-06-26,14.6572904586792
2019-06-27,14.493958473205566
2019-06-28,14.827723503112793
2019-07-01,14.827723503112793
2019-07-02,14.905839920043945
2019-07-03,14.969751358032227
2019-07-05,14.991057395935059
2019-07-08,14.955551147460938
2019-07-09,15.083375930786133
2019-07-10,15.040764808654785
2019-07-11,15.104677200317383
2019-07-12,15.118879318237305
2019-07-15,15.083375930786133
2019-07-16,14.849027633666992
2019-07-17,14.621784210205078
2019-07-18,14.501058578491211
2019-07-19,14.55787181854248
2019-07-22,14.749608993530273
2019-07-23,14.621784210205078
2019-07-24,14.664393424987793
2019-07-25,14.614680290222168
2019-07-26,14.806419372558594
2019-07-29,14.83482551574707
2019-07-30,14.870763778686523
2019-07-31,14.820450782775879
2019-08-01,14.928261756896973
2019-08-02,14.525761604309082
2019-08-05,14.259830474853516
2019-08-06,14.396392822265625
2019-08-07,14.353267669677734
2019-08-08,14.640766143798828
2019-08-09,14.640766143798828
2019-08-12,14.619203567504883
2019-08-13,14.741388320922852
2019-08-14,14.231080055236816
2019-08-15,14.288580894470215
2019-08-16,14.468267440795898
2019-08-19,14.669514656066895
2019-08-20,14.475456237792969
2019-08-21,14.655136108398438
2019-08-22,14.51858139038086
2019-08-23,14.065770149230957
2019-08-26,14.317329406738281
2019-08-27,14.40357780456543
2019-08-28,14.5617036819458
2019-08-29,14.662325859069824
2019-08-30,14.568890571594238
2019-09-03,14.461077690124512
2019-09-04,14.61201286315918
2019-09-05,14.741388320922852
2019-09-06,14.669514656066895
2019-09-09,14.669514656066895
2019-09-10,14.540142059326172
2019-09-11,14.698263168334961
2019-09-12,14.6766996383667
2019-09-13,14.712641716003418
2019-09-16,14.8563871383667
2019-09-17,14.906702995300293
2019-09-18,14.8563871383667
2019-09-19,14.870763778686523
2019-09-20,15.03607177734375
2019-09-23,14.935447692871094
2019-09-24,14.78451156616211
2019-09-25,14.741388320922852
2019-09-26,14.748578071594238
2019-09-27,14.8563871383667
2019-09-30,14.813261032104492
2019-10-01,14.58326530456543
2019-10-02,14.497016906738281
2019-10-03,14.647953033447266
2019-10-04,14.748578071594238
2019-10-07,14.590450286865234
2019-10-08,14.38201904296875
2019-10-09,14.504201889038086
2019-10-10,14.54732894897461
2019-10-11,14.540142059326172
2019-10-14,14.475456237792969
2019-10-15,14.504201889038086
2019-10-16,14.389205932617188
2019-10-17,14.425141334533691
2019-10-18,14.389205932617188
2019-10-21,14.489827156066895
2019-10-22,14.604828834533691
2019-10-23,14.662325859069824
2019-10-24,14.691080093383789
2019-10-25,14.6766996383667
2019-10-28,14.504201889038086
2019-10-29,14.497016906738281
2019-10-30,14.555237770080566
2019-10-31,14.540681838989258
2019-11-01,14.919118881225586
2019-11-04,14.962785720825195
2019-11-05,14.933676719665527
2019-11-06,14.708063125610352
2019-11-07,14.584345817565918
2019-11-08,14.577071189880371
2019-11-11,14.511570930480957
2019-11-12,14.606180191040039
2019-11-13,14.809956550598145
2019-11-14,14.715340614318848
2019-11-15,14.875456809997559
2019-11-18,14.657126426696777
2019-11-19,14.562517166137695
2019-11-20,14.59890079498291
2019-11-21,14.671677589416504
2019-11-22,14.526127815246582
2019-11-25,14.526127815246582
2019-11-26,14.336909294128418
2019-11-27,14.358744621276855
2019-11-29,14.27141284942627
2019-12-02,14.11857795715332
2019-12-03,13.93663501739502
2019-12-04,14.04580307006836
2019-12-05,14.322356224060059
2019-12-06,14.373296737670898
2019-12-09,14.511570930480957
2019-12-10,14.64256763458252
2019-12-11,14.700791358947754
2019-12-12,14.664401054382324
2019-12-13,14.700791358947754
2019-12-16,14.977338790893555
2019-12-17,14.926396369934082
2019-12-18,15.07922077178955
2019-12-19,15.16655445098877
2019-12-20,15.261167526245117
2019-12-23,15.428552627563477
2019-12-24,15.377605438232422
2019-12-26,15.428552627563477
2019-12-27,15.341219902038574
2019-12-30,15.304832458496094
2019-12-31,15.406721115112305
2020-01-02,15.312110900878906
2020-01-03,15.428552627563477
2020-01-06,15.486773490905762
2020-01-07,15.523161888122559
2020-01-08,15.399443626403809
2020-01-09,15.683265686035156
2020-01-10,15.654158592224121
2020-01-13,15.683265686035156
2020-01-14,15.617767333984375
2020-01-15,15.581381797790527
2020-01-16,15.552270889282227
2020-01-17,15.544994354248047
2020-01-21,15.2320556640625
2020-01-22,15.253883361816406
2020-01-23,15.836098670959473
2020-01-24,15.690546989440918
2020-01-27,15.494050025939941
2020-01-28,15.617767333984375
2020-01-29,15.421274185180664
2020-01-30,15.588663101196289
2020-01-31,15.367753028869629
2020-02-03,15.323568344116211
2020-02-04,15.463480949401855
2020-02-05,15.67702579498291
2020-02-06,15.706475257873535
2020-02-07,15.55184268951416
2020-02-10,15.699110984802246
2020-02-11,15.802200317382812
2020-02-12,16.05992317199707
2020-02-13,16.155656814575195
2020-02-14,16.19983673095703
2020-02-18,16.207197189331055
2020-02-19,16.31765365600586
2020-02-20,16.376562118530273
2020-02-21,16.302927017211914
2020-02-24,16.030475616455078
2020-02-25,15.500297546386719
2020-02-26,15.110031127929688
2020-02-27,14.373673439025879
2020-02-28,14.115949630737305
2020-03-02,14.903848648071289
2020-03-03,14.61667251586914
2020-03-04,14.896485328674316
2020-03-05,14.506217002868652
2020-03-06,14.233762741088867
2020-03-09,11.855335235595703
2020-03-10,11.811153411865234
2020-03-11,11.413521766662598
2020-03-12,10.20589542388916
2020-03-13,10.883344650268555
2020-03-16,9.37381362915039
2020-03-17,9.307539939880371
2020-03-18,7.34883451461792
2020-03-19,8.247188568115234
2020-03-20,9.09399700164795
2020-03-23,8.122008323669434
2020-03-24,9.484267234802246
2020-03-25,10.110172271728516
2020-03-26,10.662435531616211
2020-03-27,10.124896049499512
2020-03-30,9.771445274353027
2020-03-31,10.250078201293945
2020-04-01,9.37381362915039
2020-04-02,9.903989791870117
2020-04-03,9.874534606933594
2020-04-06,10.301623344421387
2020-04-07,10.456256866455078
2020-04-08,10.920161247253418
2020-04-09,11.310429573059082
2020-04-13,11.008525848388672
2020-04-14,11.133705139160156
2020-04-15,10.56671142578125
2020-04-16,10.389986991882324
2020-04-17,11.023252487182617
2020-04-20,10.817072868347168
2020-04-21,10.647710800170898
2020-04-22,10.802345275878906
2020-04-23,10.46362018585205
2020-04-24,10.765528678894043
2020-04-27,11.060070991516113
2020-04-28,11.185250282287598
2020-04-29,11.568156242370605
2020-04-30,11.214703559875488
2020-05-01,10.909741401672363
2020-05-04,10.977177619934082
2020-05-05,11.201966285705566
2020-05-06,11.029627799987793
2020-05-07,11.194473266601562
2020-05-08,11.50168514251709
2020-05-11,11.509178161621094
2020-05-12,11.231939315795898
2020-05-13,11.03711986541748
2020-05-14,11.119544982910156
2020-05-15,11.119544982910156
2020-05-18,11.606583595275879
2020-05-19,11.494190216064453
2020-05-20,11.726472854614258
2020-05-21,11.509178161621094
2020-05-22,11.54664134979248
2020-05-26,11.8388671875
2020-05-27,11.966246604919434
2020-05-28,11.778923034667969
2020-05-29,11.8388671875
2020-06-01,11.816388130187988
2020-06-02,11.898812294006348
2020-06-03,12.101120948791504
2020-06-04,12.161065101623535
2020-06-05,12.528218269348145
2020-06-08,13.464837074279785
2020-06-09,12.955318450927734
2020-06-10,12.68557071685791
2020-06-11,11.62157154083252
2020-06-12,11.614080429077148
2020-06-15,11.876333236694336
2020-06-16,11.966246604919434
2020-06-17,11.748953819274902
2020-06-18,11.816388130187988
2020-06-19,11.629064559936523
2020-06-22,11.696500778198242
2020-06-23,11.569119453430176
2020-06-24,11.097064971923828
2020-06-25,11.209458351135254
2020-06-26,10.842305183410645
2020-06-29,10.984670639038086
2020-06-30,11.366812705993652
2020-07-01,11.171993255615234
2020-07-02,11.329347610473633
2020-07-06,11.381797790527344
2020-07-07,10.992164611816406
2020-07-08,10.879768371582031
2020-07-09,10.422698974609375
2020-07-10,10.669966697692871
2020-07-13,10.632502555847168
2020-07-14,10.902247428894043
2020-07-15,11.209458351135254
2020-07-16,11.231939315795898
2020-07-17,11.179486274719238
2020-07-20,10.86478328704834
2020-07-21,11.306867599487305
2020-07-22,11.15700912475586
2020-07-23,10.857291221618652
2020-07-24,10.677459716796875
2020-07-27,10.639994621276855
2020-07-28,10.580050468444824
2020-07-29,10.887261390686035
2020-07-30,10.729912757873535
2020-07-31,10.76273250579834
2020-08-03,10.70930004119873
2020-08-04,11.068058967590332
2020-08-05,11.022258758544922
2020-08-06,10.915395736694336
2020-08-07,10.930663108825684
2020-08-10,11.098590850830078
2020-08-11,11.006993293762207
2020-08-12,11.0604248046875
2020-08-13,10.892496109008789
2020-08-14,10.90776252746582
2020-08-17,11.022258758544922
2020-08-18,10.976461410522461
2020-08-19,10.777998924255371
2020-08-20,10.732200622558594
2020-08-21,10.770366668701172
2020-08-24,10.869597434997559
2020-08-25,10.655869483947754
2020-08-26,10.480306625366211
2020-08-27,10.579535484313965
2020-08-28,10.823798179626465
2020-08-31,10.549004554748535
2020-09-01,10.587170600891113
2020-09-02,10.564270973205566
2020-09-03,10.41160774230957
2020-09-04,10.320011138916016
2020-09-08,10.113914489746094
2020-09-09,10.091018676757812
2020-09-10,9.854386329650879
2020-09-11,9.785688400268555
2020-09-14,9.968884468078613
2020-09-15,9.854386329650879
2020-09-16,10.190245628356934
2020-09-17,10.14444637298584
2020-09-18,9.984151840209961
2020-09-21,9.816222190856934
2020-09-22,9.770423889160156
2020-09-23,9.335334777832031
2020-09-24,9.37350082397461
2020-09-25,9.442197799682617
2020-09-28,9.625393867492676
2020-09-29,9.503263473510742
2020-09-30,9.411665916442871
2020-10-01,9.34296989440918
2020-10-02,9.396401405334473
2020-10-05,9.61776351928711
2020-10-06,9.365866661071777
2020-10-07,9.610128402709961
2020-10-08,10.022317886352539
2020-10-09,9.785688400268555
2020-10-12,9.755158424377441
2020-10-13,9.625393867492676
2020-10-14,9.89255428314209
2020-10-15,9.915452003479004
2020-10-16,9.816222190856934
2020-10-19,9.701725006103516
2020-10-20,9.678825378417969
2020-10-21,9.56432819366455
2020-10-22,9.89255428314209
2020-10-23,9.755158424377441
2020-10-26,9.449832916259766
2020-10-27,9.289534568786621
2020-10-28,9.030007362365723
2020-10-29,9.205571174621582
2020-10-30,9.285943984985352
2020-11-02,9.278143882751465
2020-11-03,9.356176376342773
2020-11-04,9.231319427490234
2020-11-05,9.285943984985352
2020-11-06,8.958205223083496
2020-11-09,9.598078727722168
2020-11-10,10.058472633361816
2020-11-11,10.167719841003418
2020-11-12,9.918012619018555
2020-11-13,10.24575424194336
2020-11-16,10.667131423950195
2020-11-17,10.948051452636719
2020-11-18,10.7373628616333
2020-11-19,11.236773490905762
2020-11-20,11.11972427368164
2020-11-23,11.408447265625
2020-11-24,11.681565284729004
2020-11-25,11.587923049926758
2020-11-27,11.509889602661133
2020-11-30,11.22116756439209
2020-12-01,11.002674102783203
2020-12-02,11.189952850341797
2020-12-03,11.307003021240234
2020-12-04,11.650351524353027
2020-12-07,11.548906326293945
2020-12-08,11.517692565917969
2020-12-09,11.400643348693848
2020-12-10,11.54110336303711
2020-12-11,11.509889602661133
2020-12-14,11.166544914245605
2020-12-15,11.525497436523438
2020-12-16,11.392842292785645
2020-12-17,11.158740997314453
2020-12-18,11.088510513305664
2020-12-21,10.916838645935059
2020-12-22,10.752968788146973
2020-12-23,10.791984558105469
2020-12-24,10.791984558105469
2020-12-28,10.643722534179688
2020-12-29,10.589099884033203
2020-12-30,10.589099884033203
2020-12-31,10.667131423950195
2021-01-04,10.58129596710205
2021-01-05,10.84660816192627
2021-01-06,11.205560684204102
2021-01-07,11.392842292785645
2021-01-08,11.307003021240234
2021-01-11,11.50208568572998
2021-01-12,11.868843078613281
2021-01-13,11.946876525878906
2021-01-14,12.204386711120605
2021-01-15,12.087334632873535
2021-01-19,12.1341552734375
2021-01-20,12.16536808013916
2021-01-21,11.90786075592041
2021-01-22,11.954678535461426
2021-01-25,11.90786075592041
2021-01-26,11.876646995544434
2021-01-27,11.56451416015625
2021-01-28,11.4630708694458
2021-01-29,11.187359809875488
2021-02-01,11.139684677124023
2021-02-02,10.972827911376953
2021-02-03,11.31448745727539
2021-02-04,11.14763069152832
2021-02-05,11.242976188659668
2021-02-08,11.70382022857666
2021-02-09,11.576690673828125
2021-02-10,11.751494407653809
2021-02-11,11.672038078308105
2021-02-12,11.791223526000977
2021-02-16,11.950133323669434
2021-02-17,12.02164363861084
2021-02-18,11.743550300598145
2021-02-19,11.886567115783691
2021-02-22,12.053426742553711
2021-02-23,12.148772239685059
2021-02-24,12.490433692932129
2021-02-25,12.148772239685059
2021-02-26,11.679983139038086
2021-03-01,11.950133323669434
2021-03-02,11.989861488342285
2021-03-03,12.053426742553711
2021-03-04,12.466593742370605
2021-03-05,12.60961627960205
2021-03-08,12.887709617614746
2021-03-09,12.450703620910645
2021-03-10,12.903600692749023
2021-03-11,12.871820449829102
2021-03-12,12.991002082824707
2021-03-15,12.975112915039062
2021-03-16,12.649341583251953
2021-03-17,12.887709617614746
2021-03-18,12.522214889526367
2021-03-19,12.649341583251953
2021-03-22,12.538105964660645
2021-03-23,12.458650588989258
2021-03-24,12.863873481750488
2021-03-25,12.998950958251953
2021-03-26,13.348550796508789
2021-03-29,13.308825492858887
2021-03-30,13.205533981323242
2021-03-31,13.229368209838867
2021-04-01,13.380334854125977
2021-04-05,13.23731517791748
2021-04-06,13.269100189208984
2021-04-07,13.451847076416016
2021-04-08,13.37238883972168
2021-04-09,13.13402271270752
2021-04-12,13.110186576843262
2021-04-13,13.102240562438965
2021-04-14,13.229368209838867
2021-04-15,13.284988403320312
2021-04-16,13.141968727111816
2021-04-19,13.205533981323242
2021-04-20,13.149914741516113
2021-04-21,13.261152267456055
2021-04-22,12.998950958251953
2021-04-23,13.332666397094727
2021-04-26,13.435953140258789
2021-04-27,13.507465362548828
2021-04-28,13.85706901550293
2021-04-29,13.95391845703125
2021-04-30,13.760223388671875
2021-05-03,13.929705619812012
2021-05-04,13.857069969177246
2021-05-05,14.131467819213867
2021-05-06,14.244454383850098
2021-05-07,14.39779281616211
2021-05-10,14.728679656982422
2021-05-11,14.502708435058594
2021-05-12,14.607625961303711
2021-05-13,14.54306411743164
2021-05-14,14.817460060119629
2021-05-17,15.172560691833496
2021-05-18,15.099930763244629
2021-05-19,14.90623664855957
2021-05-20,15.09185791015625
2021-05-21,15.108000755310059
2021-05-24,15.196773529052734
2021-05-25,14.962733268737793
2021-05-26,14.809391021728516
2021-05-27,14.7367525100708
2021-05-28,14.801319122314453
2021-06-01,14.938519477844238
2021-06-02,15.148353576660156
2021-06-03,15.148353576660156
2021-06-04,15.156421661376953
2021-06-07,15.148353576660156
2021-06-08,15.172560691833496
2021-06-09,15.196773529052734
2021-06-10,15.333970069885254
2021-06-11,15.446961402893066
2021-06-14,15.204842567443848
2021-06-15,15.358186721801758
2021-06-16,15.212915420532227
2021-06-17,14.777106285095215
2021-06-18,14.252522468566895
2021-06-21,14.760966300964355
2021-06-22,14.688334465026855
2021-06-23,14.599556922912598
2021-06-24,14.72061538696289
2021-06-25,14.760966300964355
2021-06-28,14.502708435058594
2021-06-29,14.405864715576172
2021-06-30,14.712542533874512
2021-07-01,14.873952865600586
2021-07-02,14.98694133758545
2021-07-06,14.882026672363281
2021-07-07,14.769037246704102
2021-07-08,14.664119720458984
2021-07-09,15.067648887634277
2021-07-12,14.946588516235352
2021-07-13,14.752897262573242
2021-07-14,14.470429420471191
2021-07-15,14.413935661315918
2021-07-16,14.236381530761719
2021-07-19,13.865139961242676
2021-07-20,14.099184036254883
2021-07-21,14.405864715576172
2021-07-22,14.099184036254883
2021-07-23,14.018482208251953
2021-07-26,14.389723777770996
2021-07-27,14.32515811920166
2021-07-28,14.341300010681152
2021-07-29,14.446216583251953
2021-07-30,14.241363525390625
2021-08-02,14.192198753356934
2021-08-03,14.323307991027832
2021-08-04,14.044706344604492
2021-08-05,13.94637680053711
2021-08-06,14.028319358825684
2021-08-09,13.96276569366455
2021-08-10,14.085675239562988
2021-08-11,14.126646041870117
2021-08-12,14.175811767578125
2021-08-13,14.102062225341797
2021-08-16,13.929986953735352
2021-08-17,13.725135803222656
2021-08-18,13.34820556640625
2021-08-19,13.0204439163208
2021-08-20,13.06141185760498
2021-08-23,13.34001350402832
2021-08-24,13.50389289855957
2021-08-25,13.49570083618164
2021-08-26,13.225295066833496
2021-08-27,13.594030380249023
2021-08-30,13.389174461364746
2021-08-31,13.331816673278809
2021-09-01,13.241683006286621
2021-09-02,13.454730033874512
2021-09-03,13.389174461364746
2021-09-07,13.241683006286621
2021-09-08,13.184325218200684
2021-09-09,13.09418773651123
2021-09-10,13.085994720458984
2021-09-13,13.225295066833496
2021-09-14,13.11877155303955
2021-09-15,13.421951293945312
2021-09-16,13.241683006286621
2021-09-17,13.077799797058105
2021-09-20,12.848366737365723
2021-09-21,12.930306434631348
2021-09-22,13.217101097106934
2021-09-23,13.512088775634766
2021-09-24,13.5448637008667
2021-09-27,13.91360092163086
2021-09-28,13.839853286743164
2021-09-29,13.864435195922852
2021-09-30,13.708748817443848
2021-10-01,13.856240272521973
2021-10-04,13.88082504272461
2021-10-05,13.864435195922852
2021-10-06,13.716940879821777
2021-10-07,13.88082504272461
2021-10-08,14.31511116027832
2021-10-11,14.53635025024414
2021-10-12,14.700233459472656
2021-10-13,14.724815368652344
2021-10-14,15.060776710510254
2021-10-15,15.12632942199707
2021-10-18,15.134523391723633
2021-10-19,15.118133544921875
2021-10-20,15.28201675415039
2021-10-21,14.364276885986328
2021-10-22,14.478992462158203
2021-10-25,14.626486778259277
2021-10-26,14.438024520874023
2021-10-27,14.175811767578125
2021-10-28,14.216779708862305
2021-10-29,13.94210147857666
2021-11-01,14.191811561584473
2021-11-02,14.116896629333496
2021-11-03,14.025337219238281
2021-11-04,13.94210147857666
2021-11-05,14.108572959899902
2021-11-08,14.017013549804688
2021-11-09,14.000368118286133
2021-11-10,13.900485038757324
2021-11-11,13.975396156311035
2021-11-12,13.883834838867188
2021-11-15,14.033662796020508
2021-11-16,13.86719036102295
2021-11-17,13.742334365844727
2021-11-18,13.550891876220703
2021-11-19,13.451005935668945
2021-11-22,13.409388542175293
2021-11-23,13.592508316040039
2021-11-24,13.750657081604004
2021-11-26,13.534242630004883
2021-11-29,13.326151847839355
2021-11-30,12.868352890014648
2021-12-01,12.710204124450684
2021-12-02,13.093088150024414
2021-12-03,12.976560592651367
2021-12-06,13.1347074508667
2021-12-07,13.509271621704102
2021-12-08,13.517595291137695
2021-12-09,13.326151847839355
2021-12-10,13.451005935668945
2021-12-13,13.259562492370605
2021-12-14,13.16800308227539
2021-12-15,13.209620475769043
2021-12-16,13.20129680633545
2021-12-17,12.984882354736328
2021-12-20,12.685230255126953
2021-12-21,13.03482437133789
2021-12-22,12.959911346435547
2021-12-23,13.018177032470703
2021-12-27,13.16800308227539
2021-12-28,13.20129680633545
2021-12-29,13.176325798034668
2021-12-30,13.151355743408203
2021-12-31,13.20129680633545
2022-01-03,13.609153747558594
2022-01-04,13.800600051879883
2022-01-05,13.875513076782227
2022-01-06,14.166839599609375
2022-01-07,14.374929428100586
2022-01-10,14.508109092712402
2022-01-11,14.65793514251709
2022-01-12,14.691228866577148
2022-01-13,14.624639511108398
2022-01-14,14.890997886657715
2022-01-18,14.732847213745117
2022-01-19,14.508109092712402
2022-01-20,14.508109092712402
2022-01-21,14.458170890808105
2022-01-24,14.416549682617188
2022-01-25,14.566373825073242
2022-01-26,14.583023071289062
2022-01-27,14.54973030090332
2022-01-28,14.541274070739746
2022-01-31,14.67654037475586
2022-02-01,14.718812942504883
2022-02-02,14.718812942504883
2022-02-03,14.600451469421387
2022-02-04,14.668085098266602
2022-02-07,14.761083602905273
2022-02-08,14.617365837097168
2022-02-09,14.684998512268066
2022-02-10,14.541274070739746
2022-02-11,14.828718185424805
2022-02-14,14.532818794250488
2022-02-15,14.380643844604492
2022-02-16,14.48209285736084
2022-02-17,14.169285774230957
2022-02-18,14.034019470214844
2022-02-22,13.983295440673828
2022-02-23,14.177742958068848
2022-02-24,14.09320068359375
2022-02-25,14.431365013122559
