,AVY
2017-09-26,87.0624771118164
2017-09-27,87.75997161865234
2017-09-28,88.22791290283203
2017-09-29,86.8240966796875
2017-10-02,87.7776107788086
2017-10-03,87.6363525390625
2017-10-04,88.03365325927734
2017-10-05,88.19258880615234
2017-10-06,88.58987426757812
2017-10-09,88.91655731201172
2017-10-10,88.98719787597656
2017-10-11,89.35802459716797
2017-10-12,88.99603271484375
2017-10-13,90.00251770019531
2017-10-16,90.21438598632812
2017-10-17,89.68467712402344
2017-10-18,88.73999786376953
2017-10-19,87.2214126586914
2017-10-20,88.03365325927734
2017-10-23,87.41563415527344
2017-10-24,87.32735443115234
2017-10-25,91.86543273925781
2017-10-26,92.58058166503906
2017-10-27,93.68421173095703
2017-10-30,92.9867172241211
2017-10-31,93.73719024658203
2017-11-01,94.4964828491211
2017-11-02,95.74136352539062
2017-11-03,95.43233489990234
2017-11-06,94.53178405761719
2017-11-07,94.50530242919922
2017-11-08,95.13217163085938
2017-11-09,93.37518310546875
2017-11-10,92.8719482421875
2017-11-13,95.29991149902344
2017-11-14,95.50296783447266
2017-11-15,95.08802032470703
2017-11-16,95.57361602783203
2017-11-17,95.60893249511719
2017-11-20,97.73670196533203
2017-11-21,97.48947143554688
2017-11-22,98.08985900878906
2017-11-24,98.61959838867188
2017-11-27,98.81382751464844
2017-11-28,98.88447570800781
2017-11-29,98.77851867675781
2017-11-30,100.75621032714844
2017-12-01,99.44068908691406
2017-12-04,98.9021224975586
2017-12-05,100.35591125488281
2017-12-06,98.84893798828125
2017-12-07,99.59355926513672
2017-12-08,100.81685638427734
2017-12-11,101.9249496459961
2017-12-12,101.46400451660156
2017-12-13,101.38421630859375
2017-12-14,101.3044204711914
2017-12-15,102.74935913085938
2017-12-18,102.93549346923828
2017-12-19,103.80425262451172
2017-12-20,103.43194580078125
2017-12-21,101.07395935058594
2017-12-22,101.20691680908203
2017-12-26,101.78309631347656
2017-12-27,102.0667953491211
2017-12-28,102.4479751586914
2017-12-29,101.81858825683594
2018-01-02,102.54546356201172
2018-01-03,102.83802795410156
2018-01-04,103.52056121826172
2018-01-05,104.74388122558594
2018-01-08,105.1339340209961
2018-01-09,105.40872955322266
2018-01-10,105.12506103515625
2018-01-11,105.99378204345703
2018-01-12,105.79875946044922
2018-01-16,104.05244445800781
2018-01-17,105.38214111328125
2018-01-18,106.93344116210938
2018-01-19,107.56283569335938
2018-01-22,107.02208709716797
2018-01-23,106.14449310302734
2018-01-24,106.42814636230469
2018-01-25,107.22595977783203
2018-01-26,107.27914428710938
2018-01-29,105.19596099853516
2018-01-30,104.00814819335938
2018-01-31,108.75065612792969
2018-02-01,106.69409942626953
2018-02-02,104.27406311035156
2018-02-05,100.8877944946289
2018-02-06,101.26895141601562
2018-02-07,101.74764251708984
2018-02-08,98.19295501708984
2018-02-09,98.80461883544922
2018-02-12,102.51885223388672
2018-02-13,103.60921478271484
2018-02-14,104.70842742919922
2018-02-15,105.95832061767578
2018-02-16,105.31121826171875
2018-02-20,103.7864990234375
2018-02-21,103.6446762084961
2018-02-22,104.81480407714844
2018-02-23,105.6037368774414
2018-02-26,106.47247314453125
2018-02-27,105.40872955322266
2018-02-28,104.7350082397461
2018-03-01,102.77595520019531
2018-03-02,102.08451080322266
2018-03-05,101.75653076171875
2018-03-06,101.91670989990234
2018-03-07,103.04695129394531
2018-03-08,102.78884887695312
2018-03-09,104.41744995117188
2018-03-12,103.69658660888672
2018-03-13,103.15376281738281
2018-03-14,102.19258880615234
2018-03-15,101.58743286132812
2018-03-16,99.34477233886719
2018-03-19,98.62390899658203
2018-03-20,98.57051086425781
2018-03-21,98.01873779296875
2018-03-22,94.26314544677734
2018-03-23,91.7179183959961
2018-03-26,94.12079620361328
2018-03-27,92.95494842529297
2018-03-28,92.59896850585938
2018-03-29,94.5568618774414
2018-04-02,92.43877410888672
2018-04-03,93.05284881591797
2018-04-04,94.52125549316406
2018-04-05,94.39662170410156
2018-04-06,91.8425064086914
2018-04-09,92.46546936035156
2018-04-10,94.64583587646484
2018-04-11,93.70248413085938
2018-04-12,93.8804931640625
2018-04-13,93.26641845703125
2018-04-16,94.31657409667969
2018-04-17,95.82947540283203
2018-04-18,96.29225158691406
2018-04-19,95.83839416503906
2018-04-20,95.33110046386719
2018-04-23,95.23320770263672
2018-04-24,93.80038452148438
2018-04-25,94.9306411743164
2018-04-26,94.52125549316406
2018-04-27,93.31092834472656
2018-04-30,93.27532196044922
2018-05-01,93.8626937866211
2018-05-02,92.68795776367188
2018-05-03,92.75022888183594
2018-05-04,94.0940933227539
2018-05-07,94.02288818359375
2018-05-08,93.8893814086914
2018-05-09,94.52125549316406
2018-05-10,95.86507415771484
2018-05-11,95.82058715820312
2018-05-14,96.2833480834961
2018-05-15,94.63693237304688
2018-05-16,96.01636505126953
2018-05-17,96.2833480834961
2018-05-18,97.09318542480469
2018-05-21,98.48151397705078
2018-05-22,98.0810317993164
2018-05-23,96.42574310302734
2018-05-24,96.9864273071289
2018-05-25,96.54144287109375
2018-05-29,94.49456787109375
2018-05-30,95.12641906738281
2018-05-31,93.47111511230469
2018-06-01,94.63693237304688
2018-06-04,94.67253112792969
2018-06-05,95.83517456054688
2018-06-06,95.25386047363281
2018-06-07,95.06605529785156
2018-06-08,96.61321258544922
2018-06-11,96.3270263671875
2018-06-12,96.05873107910156
2018-06-13,95.29855346679688
2018-06-14,95.03923034667969
2018-06-15,94.74410247802734
2018-06-18,94.01969909667969
2018-06-19,91.2830810546875
2018-06-20,90.81802368164062
2018-06-21,89.62858581542969
2018-06-22,89.65541076660156
2018-06-25,91.14893341064453
2018-06-26,90.86273193359375
2018-06-27,89.71802520751953
2018-06-28,90.00419616699219
2018-06-29,91.30988311767578
2018-07-02,89.92372131347656
2018-07-03,89.61963653564453
2018-07-05,89.87899017333984
2018-07-06,90.38874816894531
2018-07-09,91.50664520263672
2018-07-10,91.85543823242188
2018-07-11,90.97901916503906
2018-07-12,91.43511199951172
2018-07-13,92.70503234863281
2018-07-16,92.11479949951172
2018-07-17,93.43838500976562
2018-07-18,93.49205017089844
2018-07-19,92.99121856689453
2018-07-20,92.96439361572266
2018-07-23,92.07903289794922
2018-07-24,102.28318786621094
2018-07-25,100.44983673095703
2018-07-26,101.17424011230469
2018-07-27,100.57504272460938
2018-07-30,100.69129943847656
2018-07-31,102.5604248046875
2018-08-01,101.42463684082031
2018-08-02,100.49455261230469
2018-08-03,101.192138671875
2018-08-06,101.58560943603516
2018-08-07,100.42301177978516
2018-08-08,99.60022735595703
2018-08-09,99.662841796875
2018-08-10,98.51813507080078
2018-08-13,97.03355407714844
2018-08-14,96.42540740966797
2018-08-15,95.69207000732422
2018-08-16,95.96929168701172
2018-08-17,95.64734649658203
2018-08-20,96.55955505371094
2018-08-21,95.89777374267578
2018-08-22,95.14652252197266
2018-08-23,94.23431396484375
2018-08-24,94.60993194580078
2018-08-27,95.29855346679688
2018-08-28,95.17335510253906
2018-08-29,95.24490356445312
2018-08-30,94.09123992919922
2018-08-31,94.06439208984375
2018-09-04,93.45325469970703
2018-09-05,94.62162780761719
2018-09-06,94.48682403564453
2018-09-07,94.71150970458984
2018-09-10,95.15190124511719
2018-09-11,94.90924072265625
2018-09-12,95.0889892578125
2018-09-13,97.50666046142578
2018-09-14,98.01895904541016
2018-09-17,98.27960205078125
2018-09-18,100.49954986572266
2018-09-19,100.31977844238281
2018-09-20,101.18260955810547
2018-09-21,101.3443832397461
2018-09-24,100.06813049316406
2018-09-25,98.92668914794922
2018-09-26,97.83021545410156
2018-09-27,96.90448760986328
2018-09-28,97.38084411621094
2018-10-01,98.08186340332031
2018-10-02,98.09085845947266
2018-10-03,96.67081451416016
2018-10-04,96.20344543457031
2018-10-05,95.86194610595703
2018-10-08,96.08663177490234
2018-10-09,94.1183090209961
2018-10-10,90.3075942993164
2018-10-11,87.35065460205078
2018-10-12,88.09662628173828
2018-10-15,88.42916870117188
2018-10-16,90.17277526855469
2018-10-17,89.47174072265625
2018-10-18,87.95281982421875
2018-10-19,87.701171875
2018-10-22,87.15293884277344
2018-10-23,83.04558563232422
2018-10-24,79.92687225341797
2018-10-25,79.98979949951172
2018-10-26,79.19889831542969
2018-10-29,80.34031677246094
2018-10-30,81.41883087158203
2018-10-31,81.53565979003906
2018-11-01,83.6567611694336
2018-11-02,83.0635757446289
2018-11-05,82.63217163085938
2018-11-06,82.65912628173828
2018-11-07,83.88143157958984
2018-11-08,84.1420669555664
2018-11-09,82.68608093261719
2018-11-12,82.19178771972656
2018-11-13,82.63217163085938
2018-11-14,82.34456634521484
2018-11-15,82.70406341552734
2018-11-16,84.40270233154297
2018-11-19,83.08154296875
2018-11-20,82.9557113647461
2018-11-21,83.0635757446289
2018-11-23,83.2163314819336
2018-11-26,84.02523803710938
2018-11-27,83.53092193603516
2018-11-28,86.31707763671875
2018-11-29,85.67893981933594
2018-11-30,86.64064025878906
2018-12-03,86.4518814086914
2018-12-04,84.64461517333984
2018-12-06,84.8072509765625
2018-12-07,83.1083984375
2018-12-10,82.3854751586914
2018-12-11,82.32223510742188
2018-12-12,82.7198257446289
2018-12-13,82.02400970458984
2018-12-14,82.41259002685547
2018-12-17,80.57820129394531
2018-12-18,80.9667739868164
2018-12-19,79.69261169433594
2018-12-20,78.33714294433594
2018-12-21,77.66844177246094
2018-12-24,75.71656799316406
2018-12-26,78.73474884033203
2018-12-27,80.71372985839844
2018-12-28,80.27091979980469
2018-12-31,81.17461395263672
2019-01-02,81.31916809082031
2019-01-03,78.6805419921875
2019-01-04,81.73484802246094
2019-01-07,82.12342834472656
2019-01-08,82.96381378173828
2019-01-09,82.89151763916016
2019-01-10,84.59940338134766
2019-01-11,85.4940185546875
2019-01-14,84.91569519042969
2019-01-15,84.70785522460938
2019-01-16,84.33734893798828
2019-01-17,85.68378448486328
2019-01-18,87.26516723632812
2019-01-22,87.2109603881836
2019-01-23,86.28020477294922
2019-01-24,86.73201751708984
2019-01-25,87.83446502685547
2019-01-28,88.41279602050781
2019-01-29,89.23512268066406
2019-01-30,92.35270690917969
2019-01-31,94.38590240478516
2019-02-01,94.40397644042969
2019-02-04,93.6810531616211
2019-02-05,94.67505645751953
2019-02-06,94.06964111328125
2019-02-07,93.10272979736328
2019-02-08,92.91297149658203
2019-02-11,92.17198181152344
2019-02-12,94.05156707763672
2019-02-13,94.34976196289062
2019-02-14,93.93409729003906
2019-02-15,94.79254913330078
2019-02-19,94.8648452758789
2019-02-20,96.17513275146484
2019-02-21,95.43415832519531
2019-02-22,96.63599395751953
2019-02-25,97.53964233398438
2019-02-26,96.55465698242188
2019-02-27,97.39505767822266
2019-02-28,97.62999725341797
2019-03-01,99.13910675048828
2019-03-04,98.84992980957031
2019-03-05,98.82269287109375
2019-03-06,98.04183959960938
2019-03-07,97.86934661865234
2019-03-08,98.42318725585938
2019-03-11,99.10416412353516
2019-03-12,100.3843765258789
2019-03-13,99.84869384765625
2019-03-14,99.98487854003906
2019-03-15,100.06659698486328
2019-03-18,101.32865905761719
2019-03-19,101.93700408935547
2019-03-20,99.8577651977539
2019-03-21,101.00179290771484
2019-03-22,98.9588851928711
2019-03-25,99.31299591064453
2019-03-26,100.65679168701172
2019-03-27,100.87470245361328
2019-03-28,102.61797332763672
2019-03-29,102.59982299804688
2019-04-01,103.22631072998047
2019-04-02,102.68152618408203
2019-04-03,102.84495544433594
2019-04-04,103.135498046875
2019-04-05,103.54409790039062
2019-04-08,103.42607879638672
2019-04-09,102.25480651855469
2019-04-10,103.28987121582031
2019-04-11,103.82555389404297
2019-04-12,105.60514831542969
2019-04-15,105.35093688964844
2019-04-16,105.65965270996094
2019-04-17,103.18091583251953
2019-04-18,102.93575286865234
2019-04-22,103.40788269042969
2019-04-23,105.32372283935547
2019-04-24,100.60231018066406
2019-04-25,98.47766876220703
2019-04-26,99.13139343261719
2019-04-29,99.52183532714844
2019-04-30,100.4660873413086
2019-05-01,98.53215026855469
2019-05-02,99.52183532714844
2019-05-03,101.16522979736328
2019-05-06,99.34930419921875
2019-05-07,96.99766540527344
2019-05-08,96.44381713867188
2019-05-09,95.82640838623047
2019-05-10,96.47106170654297
2019-05-13,94.21024322509766
2019-05-14,93.88336944580078
2019-05-15,93.54742431640625
2019-05-16,93.32952117919922
2019-05-17,92.30353546142578
2019-05-20,90.72364807128906
2019-05-21,92.149169921875
2019-05-22,91.3410873413086
2019-05-23,90.51485443115234
2019-05-24,91.94029998779297
2019-05-28,92.43061828613281
2019-05-29,93.10252380371094
2019-05-30,94.10128784179688
2019-05-31,94.48265838623047
2019-06-03,96.04434967041016
2019-06-04,98.317626953125
2019-06-05,99.63229370117188
2019-06-06,100.74610900878906
2019-06-07,102.38948059082031
2019-06-10,102.73638153076172
2019-06-11,102.49901580810547
2019-06-12,102.09732055664062
2019-06-13,101.38519287109375
2019-06-14,100.78262329101562
2019-06-17,100.5361328125
2019-06-18,100.91958618164062
2019-06-19,101.73212432861328
2019-06-20,103.01937866210938
2019-06-21,102.31640625
2019-06-24,101.98775482177734
2019-06-25,102.18860626220703
2019-06-26,100.74610900878906
2019-06-27,103.19285583496094
2019-06-28,105.61223602294922
2019-07-01,108.24158477783203
2019-07-02,109.04500579833984
2019-07-03,109.69320678710938
2019-07-05,109.9945068359375
2019-07-08,107.45643615722656
2019-07-09,105.58485412597656
2019-07-10,104.6262435913086
2019-07-11,105.26534271240234
2019-07-12,103.60369873046875
2019-07-15,103.58544158935547
2019-07-16,105.8222427368164
2019-07-17,103.40284729003906
2019-07-18,103.9415054321289
2019-07-19,103.95063018798828
2019-07-22,102.51728820800781
2019-07-23,106.89952850341797
2019-07-24,106.46129608154297
2019-07-25,105.8952407836914
2019-07-26,106.99081420898438
2019-07-29,106.26956939697266
2019-07-30,105.98655700683594
2019-07-31,104.87274932861328
2019-08-01,101.35781860351562
2019-08-02,101.22086334228516
2019-08-05,98.91104888916016
2019-08-06,100.4813461303711
2019-08-07,101.34867095947266
2019-08-08,104.69012451171875
2019-08-09,103.39372253417969
2019-08-12,102.3620834350586
2019-08-13,102.91898345947266
2019-08-14,100.33528137207031
2019-08-15,101.91472625732422
2019-08-16,104.0602035522461
2019-08-19,105.6669921875
2019-08-20,104.16061401367188
2019-08-21,104.96404266357422
2019-08-22,104.9457778930664
2019-08-23,101.08390045166016
2019-08-26,101.96949768066406
2019-08-27,103.09244537353516
2019-08-28,103.79542541503906
2019-08-29,104.99140930175781
2019-08-30,105.51180267333984
2019-09-03,103.37386322021484
2019-09-04,104.924560546875
2019-09-05,104.53919219970703
2019-09-06,104.77774810791016
2019-09-09,104.07120513916016
2019-09-10,104.31896209716797
2019-09-11,103.68585205078125
2019-09-12,103.68585205078125
2019-09-13,106.9432373046875
2019-09-16,103.63079071044922
2019-09-17,105.2457046508789
2019-09-18,104.9887924194336
2019-09-19,104.66764068603516
2019-09-20,103.52068328857422
2019-09-23,103.86936950683594
2019-09-24,103.0710678100586
2019-09-25,103.00685119628906
2019-09-26,103.28208923339844
2019-09-27,103.52068328857422
2019-09-30,104.20885467529297
2019-10-01,102.45629119873047
2019-10-02,100.3917465209961
2019-10-03,100.4284439086914
2019-10-04,102.18099975585938
2019-10-07,102.00666046142578
2019-10-08,99.92381286621094
2019-10-09,101.4011001586914
2019-10-10,102.1259765625
2019-10-11,104.02533721923828
2019-10-14,103.59407806396484
2019-10-15,104.2547607421875
2019-10-16,104.67680358886719
2019-10-17,105.84213256835938
2019-10-18,107.25520324707031
2019-10-21,108.73248291015625
2019-10-22,108.66826629638672
2019-10-23,115.74274444580078
2019-10-24,115.79781341552734
2019-10-25,116.34835815429688
2019-10-28,116.9814682006836
2019-10-29,118.53215789794922
2019-10-30,118.37619018554688
2019-10-31,117.32100677490234
2019-11-01,118.73404693603516
2019-11-04,119.88099670410156
2019-11-05,122.3217544555664
2019-11-06,121.13809967041016
2019-11-07,121.73452758789062
2019-11-08,122.79891967773438
2019-11-11,122.45940399169922
2019-11-12,122.85394287109375
2019-11-13,121.32164001464844
2019-11-14,120.98210144042969
2019-11-15,121.19315338134766
2019-11-18,120.31227111816406
2019-11-19,120.6976547241211
2019-11-20,120.9086685180664
2019-11-21,120.67928314208984
2019-11-22,118.6055908203125
2019-11-25,118.5964126586914
2019-11-26,119.96361541748047
2019-11-27,120.02783966064453
2019-11-29,119.62410736083984
2019-12-02,118.13762664794922
2019-12-03,118.6906509399414
2019-12-04,118.46944427490234
2019-12-05,119.73219299316406
2019-12-06,119.95343780517578
2019-12-09,119.90736389160156
2019-12-10,119.61238861083984
2019-12-11,119.6492691040039
2019-12-12,119.4741439819336
2019-12-13,119.815185546875
2019-12-16,120.57099151611328
2019-12-17,120.43272399902344
2019-12-18,119.99951171875
2019-12-19,121.6217269897461
2019-12-20,121.5940933227539
2019-12-23,122.46974182128906
2019-12-24,122.79235076904297
2019-12-26,122.66329956054688
2019-12-27,121.30834197998047
2019-12-30,120.72766876220703
2019-12-31,120.5802001953125
2020-01-02,119.18840789794922
2020-01-03,118.45101928710938
2020-01-06,116.95780181884766
2020-01-07,116.69973754882812
2020-01-08,117.04998779296875
2020-01-09,118.65377807617188
2020-01-10,118.45101928710938
2020-01-13,120.70002746582031
2020-01-14,121.234619140625
2020-01-15,121.63099670410156
2020-01-16,123.4652099609375
2020-01-17,124.1749496459961
2020-01-21,120.30368041992188
2020-01-22,120.03636932373047
2020-01-23,120.5802001953125
2020-01-24,119.5294189453125
2020-01-27,117.83344268798828
2020-01-28,119.0962142944336
2020-01-29,125.56674194335938
2020-01-30,125.45614624023438
2020-01-31,120.96733093261719
2020-02-03,123.49286651611328
2020-02-04,126.13821411132812
2020-02-05,129.14306640625
2020-02-06,128.0185546875
2020-02-07,125.57596588134766
2020-02-10,125.94464874267578
2020-02-11,126.8479232788086
2020-02-12,128.88497924804688
2020-02-13,127.34564971923828
2020-02-14,127.31802368164062
2020-02-18,125.33627319335938
2020-02-19,126.06446838378906
2020-02-20,126.06446838378906
2020-02-21,123.4652099609375
2020-02-24,117.45555114746094
2020-02-25,112.00814819335938
2020-02-26,110.45964813232422
2020-02-27,106.08145904541016
2020-02-28,105.5284194946289
2020-03-02,110.6163558959961
2020-03-03,109.25481414794922
2020-03-04,112.77440643310547
2020-03-05,110.3292236328125
2020-03-06,111.90376281738281
2020-03-09,106.93931579589844
2020-03-10,111.47771453857422
2020-03-11,102.75287628173828
2020-03-12,96.52880096435547
2020-03-13,98.25154876708984
2020-03-16,89.85087585449219
2020-03-17,98.83504486083984
2020-03-18,97.67729949951172
2020-03-19,95.44515991210938
2020-03-20,84.09916687011719
2020-03-23,72.93843841552734
2020-03-24,89.61934661865234
2020-03-25,90.54553985595703
2020-03-26,94.46336364746094
2020-03-27,92.9073486328125
2020-03-30,97.0382308959961
2020-03-31,94.35221862792969
2020-04-01,88.8505859375
2020-04-02,88.82279968261719
2020-04-03,86.7018051147461
2020-04-06,93.00923919677734
2020-04-07,96.47323608398438
2020-04-08,102.0767593383789
2020-04-09,106.5410385131836
2020-04-13,100.75227355957031
2020-04-14,102.37315368652344
2020-04-15,99.08512878417969
2020-04-16,96.95486450195312
2020-04-17,101.28949737548828
2020-04-20,97.15863037109375
2020-04-21,95.6396484375
2020-04-22,97.59394073486328
2020-04-23,98.85357666015625
2020-04-24,100.52999877929688
2020-04-27,105.58708953857422
2020-04-28,106.21687316894531
2020-04-29,105.73526000976562
2020-04-30,102.24346160888672
2020-05-01,100.09467315673828
2020-05-04,99.0295639038086
2020-05-05,98.63127136230469
2020-05-06,97.94589233398438
2020-05-07,96.62142181396484
2020-05-08,101.19686126708984
2020-05-11,100.78006744384766
2020-05-12,96.75109100341797
2020-05-13,94.71343994140625
2020-05-14,94.6763916015625
2020-05-15,93.0648193359375
2020-05-18,96.77887725830078
2020-05-19,95.22286987304688
2020-05-20,97.94589233398438
2020-05-21,98.09408569335938
2020-05-22,98.59423828125
2020-05-26,103.2252426147461
2020-05-27,105.04985809326172
2020-05-28,103.91064453125
2020-05-29,102.5028076171875
2020-06-01,104.6330795288086
2020-06-02,107.5936050415039
2020-06-03,111.485107421875
2020-06-04,110.54481506347656
2020-06-05,114.80870056152344
2020-06-08,116.00967407226562
2020-06-09,113.97081756591797
2020-06-10,113.07706451416016
2020-06-11,104.27928924560547
2020-06-12,105.66645812988281
2020-06-15,107.54704284667969
2020-06-16,108.31975555419922
2020-06-17,107.76118469238281
2020-06-18,108.43148040771484
2020-06-19,106.6160659790039
2020-06-22,105.91780090332031
2020-06-23,107.50982666015625
2020-06-24,104.53997039794922
2020-06-25,103.68347930908203
2020-06-26,102.24977111816406
2020-06-29,104.21414184570312
2020-06-30,106.21574401855469
2020-07-01,106.15056610107422
2020-07-02,108.92491149902344
2020-07-06,110.02345275878906
2020-07-07,107.85425567626953
2020-07-08,105.15443420410156
2020-07-09,102.9759292602539
2020-07-10,103.37622833251953
2020-07-13,104.40965270996094
2020-07-14,107.82635498046875
2020-07-15,110.7775650024414
2020-07-16,111.1778793334961
2020-07-17,112.8908920288086
2020-07-20,111.61544036865234
2020-07-21,112.17404174804688
2020-07-22,113.76600646972656
2020-07-23,112.56504821777344
2020-07-24,112.09955596923828
2020-07-27,107.86358642578125
2020-07-28,109.48348999023438
2020-07-29,109.81863403320312
2020-07-30,107.1839599609375
2020-07-31,105.51750183105469
2020-08-03,105.02408599853516
2020-08-04,105.98299407958984
2020-08-05,108.07771301269531
2020-08-06,106.55088806152344
2020-08-07,107.82635498046875
2020-08-10,108.16149139404297
2020-08-11,110.1817398071289
2020-08-12,112.1460952758789
2020-08-13,110.25621032714844
2020-08-14,108.5431900024414
2020-08-17,107.86358642578125
2020-08-18,106.44849395751953
2020-08-19,106.36470031738281
2020-08-20,105.610595703125
2020-08-21,106.67192840576172
2020-08-24,107.41670227050781
2020-08-25,107.9101333618164
2020-08-26,107.76118469238281
2020-08-27,108.26390075683594
2020-08-28,110.02345275878906
2020-08-31,107.42601776123047
2020-09-01,110.09274291992188
2020-09-02,113.36762237548828
2020-09-03,111.42140197753906
2020-09-04,111.42140197753906
2020-09-08,106.72425842285156
2020-09-09,108.86698913574219
2020-09-10,108.57691192626953
2020-09-11,112.08572387695312
2020-09-14,113.9758071899414
2020-09-15,119.78643798828125
2020-09-16,120.07649230957031
2020-09-17,120.41333770751953
2020-09-18,117.40978240966797
2020-09-21,113.4050521850586
2020-09-22,114.16295623779297
2020-09-23,111.07520294189453
2020-09-24,109.81202697753906
2020-09-25,111.62725830078125
2020-09-28,115.09864807128906
2020-09-29,116.5770263671875
2020-09-30,119.61801147460938
2020-10-01,116.6331558227539
2020-10-02,116.33373260498047
2020-10-05,119.97356414794922
2020-10-06,118.21446990966797
2020-10-07,121.22738647460938
2020-10-08,123.56657409667969
2020-10-09,122.10691833496094
2020-10-12,120.99344635009766
2020-10-13,121.11511993408203
2020-10-14,122.74317932128906
2020-10-15,124.31512451171875
2020-10-16,125.40054321289062
2020-10-19,125.1385498046875
2020-10-20,125.69993591308594
2020-10-21,133.39129638671875
2020-10-22,131.8099822998047
2020-10-23,132.62400817871094
2020-10-26,130.294189453125
2020-10-27,129.26490783691406
2020-10-28,126.45785522460938
2020-10-29,130.8181610107422
2020-10-30,129.48947143554688
2020-11-02,132.58660888671875
2020-11-03,135.87083435058594
2020-11-04,134.1585693359375
2020-11-05,137.58314514160156
2020-11-06,138.7246856689453
2020-11-09,142.55166625976562
2020-11-10,141.00779724121094
2020-11-11,142.01832580566406
2020-11-12,138.12583923339844
2020-11-13,139.95977783203125
2020-11-16,142.78555297851562
2020-11-17,139.82882690429688
2020-11-18,137.9480743408203
2020-11-19,137.5737762451172
2020-11-20,138.01356506347656
2020-11-23,137.994873046875
2020-11-24,143.2159881591797
2020-11-25,141.81246948242188
2020-11-27,140.63352966308594
2020-11-30,139.73521423339844
2020-12-01,142.58216857910156
2020-12-02,141.7271728515625
2020-12-03,140.81576538085938
2020-12-04,144.7338104248047
2020-12-07,144.86537170410156
2020-12-08,145.92710876464844
2020-12-09,144.60227966308594
2020-12-10,141.68960571289062
2020-12-11,140.94729614257812
2020-12-14,139.78219604492188
2020-12-15,141.85870361328125
2020-12-16,141.5486297607422
2020-12-17,143.03317260742188
2020-12-18,143.7190704345703
2020-12-21,142.89224243164062
2020-12-22,142.5915985107422
2020-12-23,143.48419189453125
2020-12-24,144.1324920654297
2020-12-28,144.63986206054688
2020-12-29,143.02377319335938
2020-12-30,144.87477111816406
2020-12-31,145.7391815185547
2021-01-04,142.72308349609375
2021-01-05,143.03317260742188
2021-01-06,148.5015869140625
2021-01-07,153.1337127685547
2021-01-08,147.28012084960938
2021-01-11,151.59280395507812
2021-01-12,153.55650329589844
2021-01-13,153.08673095703125
2021-01-14,152.00624084472656
2021-01-15,149.70423889160156
2021-01-19,150.11766052246094
2021-01-20,149.75125122070312
2021-01-21,150.11766052246094
2021-01-22,147.21432495117188
2021-01-25,146.5096435546875
2021-01-26,145.98345947265625
2021-01-27,139.68821716308594
2021-01-28,144.98751831054688
2021-01-29,141.7552947998047
2021-02-01,143.81301879882812
2021-02-02,146.5660400390625
2021-02-03,156.35650634765625
2021-02-04,159.5041046142578
2021-02-05,162.63294982910156
2021-02-08,164.32420349121094
2021-02-09,162.1161651611328
2021-02-10,164.0798797607422
2021-02-11,162.8866424560547
2021-02-12,166.52281188964844
2021-02-16,168.28924560546875
2021-02-17,164.8785400390625
2021-02-18,162.1443634033203
2021-02-19,164.81280517578125
2021-02-22,161.9000701904297
2021-02-23,165.1228485107422
2021-02-24,169.61407470703125
2021-02-25,168.11073303222656
2021-02-26,164.6248779296875
2021-03-01,167.6879425048828
2021-03-02,166.89588928222656
2021-03-03,168.22535705566406
2021-03-04,162.35130310058594
2021-03-05,167.14108276367188
2021-03-08,172.58135986328125
2021-03-09,171.85537719726562
2021-03-10,169.95079040527344
2021-03-11,169.03622436523438
2021-03-12,170.45989990234375
2021-03-15,173.4959259033203
2021-03-16,170.21481323242188
2021-03-17,170.78050231933594
2021-03-18,171.19541931152344
2021-03-19,169.25306701660156
2021-03-22,170.12049865722656
2021-03-23,166.7073516845703
2021-03-24,166.98077392578125
2021-03-25,171.21421813964844
2021-03-26,173.14707946777344
2021-03-29,172.06280517578125
2021-03-30,174.59910583496094
2021-03-31,173.156494140625
2021-04-01,177.32395935058594
2021-04-05,180.03939819335938
2021-04-06,181.32171630859375
2021-04-07,179.70941162109375
2021-04-08,181.00115966796875
2021-04-09,185.86630249023438
2021-04-12,185.30999755859375
2021-04-13,182.57571411132812
2021-04-14,183.52798461914062
2021-04-15,187.11085510253906
2021-04-16,187.2523193359375
2021-04-19,187.2523193359375
2021-04-20,186.72430419921875
2021-04-21,187.84629821777344
2021-04-22,188.57228088378906
2021-04-23,190.60890197753906
2021-04-26,189.31716918945312
2021-04-27,192.57003784179688
2021-04-28,199.3303680419922
2021-04-29,202.4606475830078
2021-04-30,201.93264770507812
2021-05-03,201.49896240234375
2021-05-04,202.4323272705078
2021-05-05,203.58265686035156
2021-05-06,207.75955200195312
2021-05-07,208.80609130859375
2021-05-10,208.91925048828125
2021-05-11,205.9209442138672
2021-05-12,202.66810607910156
2021-05-13,207.8444061279297
2021-05-14,206.54324340820312
2021-05-17,208.334716796875
2021-05-18,203.7146453857422
2021-05-19,203.67697143554688
2021-05-20,204.591552734375
2021-05-21,204.24267578125
2021-05-24,206.30755615234375
2021-05-25,204.5726776123047
2021-05-26,204.32748413085938
2021-05-27,206.1472625732422
2021-05-28,207.9292755126953
2021-06-01,210.4923095703125
2021-06-02,207.48472595214844
2021-06-03,207.3617706298828
2021-06-04,208.373779296875
2021-06-07,204.6852264404297
2021-06-08,206.4349365234375
2021-06-09,206.2930450439453
2021-06-10,205.3189239501953
2021-06-11,207.45635986328125
2021-06-14,201.98028564453125
