,RMD
2018-02-13,85.70343780517578
2018-02-14,87.52950286865234
2018-02-15,88.20374298095703
2018-02-16,87.84790802001953
2018-02-20,86.93019104003906
2018-02-21,87.27667999267578
2018-02-22,87.81979370117188
2018-02-23,89.35555267333984
2018-02-26,90.27326965332031
2018-02-27,89.43048095703125
2018-02-28,89.21510314941406
2018-03-01,87.98837280273438
2018-03-02,88.88735961914062
2018-03-05,89.37430572509766
2018-03-06,90.06727600097656
2018-03-07,90.50740814208984
2018-03-08,91.4063949584961
2018-03-09,93.34481811523438
2018-03-12,93.21372985839844
2018-03-13,92.60501861572266
2018-03-14,92.32408905029297
2018-03-15,91.8746109008789
2018-03-16,91.94951629638672
2018-03-19,91.53749084472656
2018-03-20,91.94014739990234
2018-03-21,92.08062744140625
2018-03-22,90.34821319580078
2018-03-23,89.4023666381836
2018-03-26,92.0244369506836
2018-03-27,91.09734344482422
2018-03-28,90.1328125
2018-03-29,92.21172332763672
2018-04-02,89.71141815185547
2018-04-03,90.76023864746094
2018-04-04,89.74887084960938
2018-04-05,89.15889739990234
2018-04-06,87.66996765136719
2018-04-09,88.63452911376953
2018-04-10,90.51676177978516
2018-04-11,90.31072235107422
2018-04-12,92.23982238769531
2018-04-13,92.56757354736328
2018-04-16,93.36354064941406
2018-04-17,94.3187026977539
2018-04-18,94.74012756347656
2018-04-19,93.99095916748047
2018-04-20,92.52074432373047
2018-04-23,91.71539306640625
2018-04-24,90.42311096191406
2018-04-25,90.32009887695312
2018-04-26,91.0224380493164
2018-04-27,88.39103698730469
2018-04-30,88.62512969970703
2018-05-01,89.07463836669922
2018-05-02,89.73013305664062
2018-05-03,90.81640625
2018-05-04,91.50939178466797
2018-05-07,91.63114166259766
2018-05-08,91.61238861083984
2018-05-09,92.25146484375
2018-05-10,94.986328125
2018-05-11,95.85093688964844
2018-05-14,96.00129699707031
2018-05-15,95.08969116210938
2018-05-16,96.22683715820312
2018-05-17,95.32463836669922
2018-05-18,95.51260375976562
2018-05-21,96.65916442871094
2018-05-22,95.89790344238281
2018-05-23,96.53697967529297
2018-05-24,96.92230224609375
2018-05-25,96.91292572021484
2018-05-29,95.01448822021484
2018-05-30,96.3960189819336
2018-05-31,96.62156677246094
2018-06-01,97.32642364501953
2018-06-04,98.80192565917969
2018-06-05,99.20604705810547
2018-06-06,100.23981475830078
2018-06-07,99.53497314453125
2018-06-08,100.36203002929688
2018-06-11,100.14585876464844
2018-06-12,100.51236724853516
2018-06-13,100.37139892578125
2018-06-14,100.33383178710938
2018-06-15,99.43160247802734
2018-06-18,99.88272094726562
2018-06-19,99.71353912353516
2018-06-20,100.38081359863281
2018-06-21,100.5875473022461
2018-06-22,101.43338775634766
2018-06-25,99.16844940185547
2018-06-26,99.97669219970703
2018-06-27,97.20426940917969
2018-06-28,97.81513977050781
2018-06-29,97.34522247314453
2018-07-02,97.53317260742188
2018-07-03,97.2888412475586
2018-07-05,98.9240951538086
2018-07-06,100.39019012451172
2018-07-09,100.77550506591797
2018-07-10,101.4991683959961
2018-07-11,101.09503936767578
2018-07-12,102.45775604248047
2018-07-13,102.5517349243164
2018-07-16,102.41079711914062
2018-07-17,102.79611206054688
2018-07-18,101.98786163330078
2018-07-19,102.26042175292969
2018-07-20,102.74911499023438
2018-07-23,102.4859848022461
2018-07-24,102.4201889038086
2018-07-25,102.74911499023438
2018-07-26,102.11943817138672
2018-07-27,100.0706558227539
2018-07-30,98.3508071899414
2018-07-31,99.41280364990234
2018-08-01,100.54057312011719
2018-08-02,102.07246398925781
2018-08-03,98.43540954589844
2018-08-06,100.37139892578125
2018-08-07,101.25482940673828
2018-08-08,101.42398834228516
2018-08-09,101.58374786376953
2018-08-10,101.29243469238281
2018-08-13,100.30561065673828
2018-08-14,101.74352264404297
2018-08-15,101.0362319946289
2018-08-16,100.75332641601562
2018-08-17,100.71561431884766
2018-08-20,100.33840942382812
2018-08-21,100.78162384033203
2018-08-22,101.13998413085938
2018-08-23,102.08300018310547
2018-08-24,102.69596099853516
2018-08-27,104.43114471435547
2018-08-28,105.1761474609375
2018-08-29,105.97769927978516
2018-08-30,105.99658966064453
2018-08-31,105.06300354003906
2018-09-04,105.47791290283203
2018-09-05,105.60052490234375
2018-09-06,105.55338287353516
2018-09-07,105.65708923339844
2018-09-10,105.62881469726562
2018-09-11,104.98754119873047
2018-09-12,105.28931427001953
2018-09-13,107.58087158203125
2018-09-14,107.72233581542969
2018-09-17,106.3360824584961
2018-09-18,106.9679183959961
2018-09-19,106.19462585449219
2018-09-20,107.01507568359375
2018-09-21,107.34513854980469
2018-09-24,107.49597930908203
2018-09-25,108.78795623779297
2018-09-26,108.96715545654297
2018-09-27,108.06185150146484
2018-09-28,108.76908874511719
2018-10-01,108.60877227783203
2018-10-02,107.38285064697266
2018-10-03,105.38360595703125
2018-10-04,103.5352783203125
2018-10-05,103.55413818359375
2018-10-08,101.72466278076172
2018-10-09,100.24411010742188
2018-10-10,97.28299713134766
2018-10-11,96.0381851196289
2018-10-12,97.36786651611328
2018-10-15,96.8397445678711
2018-10-16,99.97062683105469
2018-10-17,100.58358001708984
2018-10-18,99.04645538330078
2018-10-19,97.11323547363281
2018-10-22,96.78321075439453
2018-10-23,94.89712524414062
2018-10-24,92.47352600097656
2018-10-25,92.88846588134766
2018-10-26,98.16944122314453
2018-10-29,97.28299713134766
2018-10-30,99.19732666015625
2018-10-31,99.88574981689453
2018-11-01,99.96118927001953
2018-11-02,99.68770599365234
2018-11-05,99.0181655883789
2018-11-06,99.00870513916016
2018-11-07,101.8194351196289
2018-11-08,102.69954681396484
2018-11-09,101.20429229736328
2018-11-12,98.1759262084961
2018-11-13,96.245361328125
2018-11-14,96.1885757446289
2018-11-15,98.63964080810547
2018-11-16,98.59231567382812
2018-11-19,97.06867980957031
2018-11-20,96.16018676757812
2018-11-21,97.33366394042969
2018-11-23,98.12860107421875
2018-11-26,99.12230682373047
2018-11-27,99.92669677734375
2018-11-28,103.0307846069336
2018-11-29,104.57335662841797
2018-11-30,105.79418182373047
2018-12-03,106.96765899658203
2018-12-04,106.11592864990234
2018-12-06,106.32412719726562
2018-12-07,104.0907211303711
2018-12-10,106.84463500976562
2018-12-11,107.828857421875
2018-12-12,108.98341369628906
2018-12-13,109.14431762695312
2018-12-14,106.87303924560547
2018-12-17,104.81941986083984
2018-12-18,105.66167449951172
2018-12-19,103.65536499023438
2018-12-20,101.70588684082031
2018-12-21,100.7405776977539
2018-12-24,97.96772766113281
2018-12-26,103.04022216796875
2018-12-27,105.17904663085938
2018-12-28,106.03075408935547
2018-12-31,107.76262664794922
2019-01-02,105.77523040771484
2019-01-03,100.76896667480469
2019-01-04,104.27997589111328
2019-01-07,105.25474548339844
2019-01-08,107.42192077636719
2019-01-09,108.40614318847656
2019-01-10,109.20108795166016
2019-01-11,108.65216064453125
2019-01-14,107.48815155029297
2019-01-15,109.46607208251953
2019-01-16,110.62064361572266
2019-01-17,111.11273193359375
2019-01-18,111.51968383789062
2019-01-22,111.16951751708984
2019-01-23,110.93293762207031
2019-01-24,111.00862121582031
2019-01-25,89.48828125
2019-01-28,86.64920806884766
2019-01-29,87.10344696044922
2019-01-30,88.7122573852539
2019-01-31,90.06558990478516
2019-02-01,88.59872436523438
2019-02-04,89.27062225341797
2019-02-05,90.05610656738281
2019-02-06,90.81615447998047
2019-02-07,90.93968200683594
2019-02-08,91.97522735595703
2019-02-11,92.35523223876953
2019-02-12,93.30530548095703
2019-02-13,93.98936462402344
2019-02-14,94.47389221191406
2019-02-15,95.4334487915039
2019-02-19,94.7684097290039
2019-02-20,94.78739929199219
2019-02-21,95.10092163085938
2019-02-22,96.18399810791016
2019-02-25,96.58302307128906
2019-02-26,95.7659683227539
2019-02-27,96.73503875732422
2019-02-28,97.31456756591797
2019-03-01,97.96061706542969
2019-03-04,96.81104278564453
2019-03-05,97.31456756591797
2019-03-06,95.58545684814453
2019-03-07,95.47144317626953
2019-03-08,95.95598602294922
2019-03-11,96.33600616455078
2019-03-12,97.63758850097656
2019-03-13,97.50457763671875
2019-03-14,95.95598602294922
2019-03-15,95.35745239257812
2019-03-18,92.5357894897461
2019-03-19,93.01079559326172
2019-03-20,93.87535095214844
2019-03-21,95.927490234375
2019-03-22,95.13892364501953
2019-03-25,96.3550033569336
2019-03-26,97.21006774902344
2019-03-27,96.4310073852539
2019-03-28,97.5710678100586
2019-03-29,98.77766418457031
2019-04-01,99.44271087646484
2019-04-02,99.7657241821289
2019-04-03,97.8561019897461
2019-04-04,96.24101257324219
2019-04-05,95.87049102783203
2019-04-08,96.39301300048828
2019-04-09,96.28849029541016
2019-04-10,96.54502868652344
2019-04-11,95.80400085449219
2019-04-12,97.17205810546875
2019-04-15,97.95111846923828
2019-04-16,96.76354217529297
2019-04-17,92.50728607177734
2019-04-18,94.26486206054688
2019-04-22,95.01542663574219
2019-04-23,96.42152404785156
2019-04-24,96.6495361328125
2019-04-25,97.14356231689453
2019-04-26,98.74916076660156
2019-04-29,97.922607421875
2019-04-30,99.29068756103516
2019-05-01,99.23368072509766
2019-05-02,100.45925903320312
2019-05-03,107.05268096923828
2019-05-06,107.00516510009766
2019-05-07,106.72965240478516
2019-05-08,106.20537567138672
2019-05-09,106.805908203125
2019-05-10,106.8440170288086
2019-05-13,105.66207122802734
2019-05-14,106.8154525756836
2019-05-15,107.53987884521484
2019-05-16,108.121337890625
2019-05-17,107.50173950195312
2019-05-20,106.8154525756836
2019-05-21,107.2253189086914
2019-05-22,107.82582092285156
2019-05-23,107.46358489990234
2019-05-24,108.55979919433594
2019-05-28,108.07366943359375
2019-05-29,106.92028045654297
2019-05-30,107.99739837646484
2019-05-31,108.77902221679688
2019-06-03,107.48267364501953
2019-06-04,108.73137664794922
2019-06-05,109.74176788330078
2019-06-06,111.4194107055664
2019-06-07,111.9055404663086
2019-06-10,112.79197692871094
2019-06-11,112.65857696533203
2019-06-12,113.93583679199219
2019-06-13,113.85004425048828
2019-06-14,112.56321716308594
2019-06-17,112.95404815673828
2019-06-18,114.03116607666016
2019-06-19,114.89857482910156
2019-06-20,117.50079345703125
2019-06-21,114.4505615234375
2019-06-24,115.49908447265625
2019-06-25,114.27899169921875
2019-06-26,113.9072265625
2019-06-27,114.95575714111328
2019-06-28,116.31884002685547
2019-07-01,117.96785736083984
2019-07-02,117.59613037109375
2019-07-03,118.08226013183594
2019-07-05,118.51119995117188
2019-07-08,118.0155029296875
2019-07-09,118.21571350097656
2019-07-10,118.1966552734375
2019-07-11,118.88294219970703
2019-07-12,118.5683822631836
2019-07-15,117.95836639404297
2019-07-16,117.59613037109375
2019-07-17,117.98692321777344
2019-07-18,118.92107391357422
2019-07-19,117.6819076538086
2019-07-22,117.8534927368164
2019-07-23,118.03458404541016
2019-07-24,119.58830261230469
2019-07-25,118.04412078857422
2019-07-26,120.93232727050781
2019-07-29,123.35345458984375
2019-07-30,124.12553405761719
2019-07-31,122.6766586303711
2019-08-01,125.39328002929688
2019-08-02,124.18274688720703
2019-08-05,120.9609146118164
2019-08-06,123.37250518798828
2019-08-07,122.96263885498047
2019-08-08,125.25983428955078
2019-08-09,125.25032043457031
2019-08-12,125.45049285888672
2019-08-13,128.67230224609375
2019-08-14,125.37423706054688
2019-08-15,126.50226593017578
2019-08-16,128.51930236816406
2019-08-19,130.01063537597656
2019-08-20,129.36058044433594
2019-08-21,130.54595947265625
2019-08-22,130.0488739013672
2019-08-23,126.3588638305664
2019-08-26,129.1693878173828
2019-08-27,129.99151611328125
2019-08-28,130.99525451660156
2019-08-29,132.2858428955078
2019-08-30,133.16531372070312
2019-09-03,131.7026824951172
2019-09-04,131.76007080078125
2019-09-05,134.1499481201172
2019-09-06,134.12127685546875
2019-09-09,129.15982055664062
2019-09-10,128.4428253173828
2019-09-11,127.80235290527344
2019-09-12,128.06045532226562
2019-09-13,126.3684310913086
2019-09-16,124.95362091064453
2019-09-17,128.0317840576172
2019-09-18,126.74126434326172
2019-09-19,127.63027954101562
2019-09-20,128.60537719726562
2019-09-23,129.54222106933594
2019-09-24,129.64735412597656
2019-09-25,130.0201873779297
2019-09-26,128.6818389892578
2019-09-27,127.7163314819336
2019-09-30,129.15982055664062
2019-10-01,127.7067642211914
2019-10-02,123.20417785644531
2019-10-03,124.55205535888672
2019-10-04,126.56916046142578
2019-10-07,126.3588638305664
2019-10-08,124.49473571777344
2019-10-09,126.3588638305664
2019-10-10,124.72416687011719
2019-10-11,123.9498519897461
2019-10-14,123.52922821044922
2019-10-15,124.70504760742188
2019-10-16,125.38377380371094
2019-10-17,125.83307647705078
2019-10-18,125.43159484863281
2019-10-21,124.77198791503906
2019-10-22,120.9481201171875
2019-10-23,121.15843963623047
2019-10-24,122.1048355102539
2019-10-25,137.90689086914062
2019-10-28,139.04444885253906
2019-10-29,140.2202911376953
2019-10-30,140.7460479736328
2019-10-31,141.40565490722656
2019-11-01,140.937255859375
2019-11-04,140.99464416503906
2019-11-05,138.02157592773438
2019-11-06,137.31224060058594
2019-11-07,136.28659057617188
2019-11-08,137.8873748779297
2019-11-11,137.91612243652344
2019-11-12,138.17495727539062
2019-11-13,139.25807189941406
2019-11-14,139.39230346679688
2019-11-15,141.00265502929688
2019-11-18,141.65447998046875
2019-11-19,143.19773864746094
2019-11-20,143.43739318847656
2019-11-21,140.27418518066406
2019-11-22,139.2293243408203
2019-11-25,140.2454071044922
2019-11-26,143.37989807128906
2019-11-27,144.5780487060547
2019-11-29,143.39907836914062
2019-12-02,142.83349609375
2019-12-03,143.27444458007812
2019-12-04,143.92623901367188
2019-12-05,143.9550323486328
2019-12-06,144.34799194335938
2019-12-09,143.130615234375
2019-12-10,142.80477905273438
2019-12-11,144.2425079345703
2019-12-12,145.93922424316406
2019-12-13,147.26202392578125
2019-12-16,149.5337677001953
2019-12-17,149.993896484375
2019-12-18,149.5529327392578
2019-12-19,149.5720977783203
2019-12-20,149.46665954589844
2019-12-23,149.2366180419922
2019-12-24,150.20477294921875
2019-12-26,149.33242797851562
2019-12-27,149.72547912597656
2019-12-30,148.18218994140625
2019-12-31,148.5464630126953
2020-01-02,149.63922119140625
2020-01-03,148.85316467285156
2020-01-06,149.56248474121094
2020-01-07,148.718994140625
2020-01-08,149.79257202148438
2020-01-09,151.04827880859375
2020-01-10,150.38687133789062
2020-01-13,151.70970153808594
2020-01-14,151.7576141357422
2020-01-15,152.14100646972656
2020-01-16,154.0677490234375
2020-01-17,153.91432189941406
2020-01-21,155.22752380371094
2020-01-22,157.56642150878906
2020-01-23,154.7003631591797
2020-01-24,155.6588592529297
2020-01-27,153.96224975585938
2020-01-28,156.5312042236328
2020-01-29,158.96591186523438
2020-01-30,158.58245849609375
2020-01-31,152.3806610107422
2020-02-03,156.3778076171875
2020-02-04,159.9340362548828
2020-02-05,160.78712463378906
2020-02-06,163.4423065185547
2020-02-07,164.3529510498047
2020-02-10,166.01126098632812
2020-02-11,167.12315368652344
2020-02-12,165.9703369140625
2020-02-13,168.0070343017578
2020-02-14,169.659423828125
2020-02-18,167.93014526367188
2020-02-19,169.6786346435547
2020-02-20,169.08299255371094
2020-02-21,167.04629516601562
2020-02-24,163.1554718017578
2020-02-25,159.29348754882812
2020-02-26,159.39915466308594
2020-02-27,156.32492065429688
2020-02-28,152.71267700195312
2020-03-02,162.11793518066406
2020-03-03,158.74586486816406
2020-03-04,167.94935607910156
2020-03-05,164.039306640625
2020-03-06,159.5528564453125
2020-03-09,148.42796325683594
2020-03-10,155.35464477539062
2020-03-11,147.5729522705078
2020-03-12,130.7703094482422
2020-03-13,143.84542846679688
2020-03-16,132.5092010498047
2020-03-17,155.08560180664062
2020-03-18,145.78604125976562
2020-03-19,130.7510986328125
2020-03-20,109.84629821777344
2020-03-23,116.59039306640625
2020-03-24,129.751953125
2020-03-25,130.3764190673828
2020-03-26,140.7615509033203
2020-03-27,136.37123107910156
2020-03-30,148.1493377685547
2020-03-31,141.50131225585938
2020-04-01,136.6978302001953
2020-04-02,144.229736328125
2020-04-03,146.95809936523438
2020-04-06,152.07862854003906
2020-04-07,147.6401824951172
2020-04-08,149.06202697753906
2020-04-09,153.53887939453125
2020-04-13,151.01223754882812
2020-04-14,157.23756408691406
2020-04-15,153.8751220703125
2020-04-16,154.97998046875
2020-04-17,158.66897583007812
2020-04-20,157.8236083984375
2020-04-21,151.1659698486328
2020-04-22,154.59567260742188
2020-04-23,152.49169921875
2020-04-24,154.6724853515625
2020-04-27,156.37294006347656
2020-04-28,152.0017547607422
2020-04-29,150.1667938232422
2020-04-30,149.21575927734375
2020-05-01,152.818359375
2020-05-04,148.69692993164062
2020-05-05,153.14498901367188
2020-05-06,153.64454650878906
2020-05-07,154.38429260253906
2020-05-08,156.3537139892578
2020-05-11,162.6270751953125
2020-05-12,160.58078002929688
2020-05-13,158.27935791015625
2020-05-14,156.92160034179688
2020-05-15,158.03860473632812
2020-05-18,160.97560119628906
2020-05-19,156.5460662841797
2020-05-20,155.7660369873047
2020-05-21,154.72608947753906
2020-05-22,155.37127685546875
2020-05-26,154.5334930419922
2020-05-27,148.0143585205078
2020-05-28,152.9350128173828
2020-05-29,154.86087036132812
2020-06-01,155.1497802734375
2020-06-02,153.8401641845703
2020-06-03,155.81422424316406
2020-06-04,154.8512420654297
2020-06-05,154.88014221191406
2020-06-08,156.7964324951172
2020-06-09,155.50607299804688
2020-06-10,160.33042907714844
2020-06-11,152.33798217773438
2020-06-12,154.7357177734375
2020-06-15,157.68234252929688
2020-06-16,162.72813415527344
2020-06-17,166.0117950439453
2020-06-18,167.3021697998047
2020-06-19,166.3199462890625
2020-06-22,172.47315979003906
2020-06-23,175.20791625976562
2020-06-24,175.12124633789062
2020-06-25,179.39675903320312
2020-06-26,178.7515869140625
2020-06-29,181.3419189453125
2020-06-30,184.88552856445312
2020-07-01,183.7877960205078
2020-07-02,185.34779357910156
2020-07-06,186.4455108642578
2020-07-07,184.37518310546875
2020-07-08,185.578857421875
2020-07-09,186.512939453125
2020-07-10,184.9722137451172
2020-07-13,181.12042236328125
2020-07-14,187.8129425048828
2020-07-15,190.2299041748047
2020-07-16,188.5640106201172
2020-07-17,191.6261749267578
2020-07-20,195.48757934570312
2020-07-21,196.82606506347656
2020-07-22,197.7216339111328
2020-07-23,196.49867248535156
2020-07-24,194.93869018554688
2020-07-27,198.010498046875
2020-07-28,194.7364501953125
2020-07-29,196.53721618652344
2020-07-30,196.88388061523438
2020-07-31,195.006103515625
