,PAYX
2014-10-16,31.525827407836914
2014-10-17,31.825790405273438
2014-10-20,32.008705139160156
2014-10-21,32.68912124633789
2014-10-22,32.7110710144043
2014-10-23,32.93055725097656
2014-10-24,33.2817268371582
2014-10-27,33.48658752441406
2014-10-28,33.65486145019531
2014-10-29,33.65486145019531
2014-10-30,34.04585266113281
2014-10-31,34.62864685058594
2014-11-03,34.71718215942383
2014-11-04,34.857337951660156
2014-11-05,35.24095916748047
2014-11-06,35.093414306640625
2014-11-07,34.916358947753906
2014-11-10,35.04177474975586
2014-11-11,34.87948226928711
2014-11-12,35.03439712524414
2014-11-13,34.99013900756836
2014-11-14,34.84259033203125
2014-11-17,34.84259033203125
2014-11-18,35.03439712524414
2014-11-19,34.938499450683594
2014-11-20,34.916358947753906
2014-11-21,34.90898895263672
2014-11-24,34.99013900756836
2014-11-25,34.960628509521484
2014-11-26,34.93111801147461
2014-11-28,34.97538375854492
2014-12-01,34.894222259521484
2014-12-02,34.97538375854492
2014-12-03,34.953250885009766
2014-12-04,34.916358947753906
2014-12-05,34.96800994873047
2014-12-08,34.75407028198242
2014-12-09,34.458980560302734
2014-12-10,34.385196685791016
2014-12-11,34.57701873779297
2014-12-12,34.008968353271484
2014-12-15,34.31143569946289
2014-12-16,34.25242233276367
2014-12-17,34.80570983886719
2014-12-18,35.226200103759766
2014-12-19,34.15651321411133
2014-12-22,34.695037841796875
2014-12-23,34.94587707519531
2014-12-24,34.71718215942383
2014-12-26,34.813079833984375
2014-12-29,34.70979690551758
2014-12-30,34.56962966918945
2014-12-31,34.06060028076172
2015-01-02,34.112239837646484
2015-01-05,34.17125701904297
2015-01-06,33.927825927734375
2015-01-07,34.547508239746094
2015-01-08,35.08604431152344
2015-01-09,34.77620315551758
2015-01-12,34.73193359375
2015-01-13,34.73193359375
2015-01-14,34.77620315551758
2015-01-15,34.73193359375
2015-01-16,34.894222259521484
2015-01-20,35.0712890625
2015-01-21,34.93111801147461
2015-01-22,35.381126403808594
2015-01-23,35.69097137451172
2015-01-26,35.543434143066406
2015-01-27,35.16719436645508
2015-01-28,34.584388732910156
2015-01-29,34.495147705078125
2015-01-30,33.662139892578125
2015-02-02,34.182762145996094
2015-02-03,34.88932418823242
2015-02-04,35.008331298828125
2015-02-05,35.320701599121094
2015-02-06,35.49922180175781
2015-02-09,35.28352355957031
2015-02-10,35.64795684814453
2015-02-11,35.819026947021484
2015-02-12,36.00495147705078
2015-02-13,36.265262603759766
2015-02-17,36.265262603759766
2015-02-18,36.414031982421875
2015-02-19,36.61483383178711
2015-02-20,36.860260009765625
2015-02-23,36.83795928955078
2015-02-24,37.16518783569336
2015-02-25,37.128013610839844
2015-02-26,37.14289855957031
2015-02-27,37.06852340698242
2015-03-02,37.48501968383789
2015-03-03,36.689208984375
2015-03-04,36.28758239746094
2015-03-05,36.57764434814453
2015-03-06,36.406585693359375
2015-03-09,36.65201950073242
2015-03-10,36.44377517700195
2015-03-11,36.43633270263672
2015-03-12,37.380882263183594
2015-03-13,37.128013610839844
2015-03-16,37.93870544433594
2015-03-17,37.93870544433594
2015-03-18,38.15439987182617
2015-03-19,38.10977554321289
2015-03-20,38.392398834228516
2015-03-23,38.124637603759766
2015-03-24,38.15439987182617
2015-03-25,36.592525482177734
2015-03-26,36.45121383666992
2015-03-27,36.85282897949219
2015-03-30,37.194950103759766
2015-03-31,36.90488815307617
2015-04-01,36.815635681152344
2015-04-02,36.62971115112305
2015-04-06,36.59994125366211
2015-04-07,36.54790115356445
2015-04-08,36.69664001464844
2015-04-09,36.733829498291016
2015-04-10,36.65201950073242
2015-04-13,36.48838806152344
2015-04-14,36.36940383911133
2015-04-15,36.42888259887695
2015-04-16,36.473514556884766
2015-04-17,35.90825271606445
2015-04-20,36.42888259887695
2015-04-21,36.48838806152344
2015-04-22,36.65201950073242
2015-04-23,36.830509185791016
2015-04-24,36.61483383178711
2015-04-27,36.65201950073242
2015-04-28,36.64458084106445
2015-04-29,36.324764251708984
2015-04-30,35.99007034301758
2015-05-01,36.332191467285156
2015-05-04,36.733829498291016
2015-05-05,36.51070785522461
2015-05-06,36.44377517700195
2015-05-07,36.578678131103516
2015-05-08,36.826045989990234
2015-05-11,36.78107452392578
2015-05-12,36.73609924316406
2015-05-13,36.70612335205078
2015-05-14,37.42569351196289
2015-05-15,37.32075119018555
2015-05-18,37.568111419677734
2015-05-19,37.72553253173828
2015-05-20,37.68803787231445
2015-05-21,37.67304229736328
2015-05-22,37.37324142456055
2015-05-26,36.960968017578125
2015-05-27,37.26828384399414
2015-05-28,37.16334533691406
2015-05-29,37.035919189453125
2015-06-01,37.035919189453125
2015-06-02,36.84852981567383
2015-06-03,36.728599548339844
2015-06-04,36.12145233154297
2015-06-05,36.30134582519531
2015-06-08,36.024009704589844
2015-06-09,35.74667739868164
2015-06-10,36.05399703979492
2015-06-11,36.16642761230469
2015-06-12,35.979042053222656
2015-06-15,35.59675216674805
2015-06-16,35.76167678833008
2015-06-17,35.82912063598633
2015-06-18,36.1589241027832
2015-06-19,36.05399703979492
2015-06-22,36.57118606567383
2015-06-23,36.578678131103516
2015-06-24,36.09146499633789
2015-06-25,36.15142822265625
2015-06-26,35.9715461730957
2015-06-29,35.079566955566406
2015-06-30,35.139522552490234
2015-07-01,35.46183776855469
2015-07-02,35.71669006347656
2015-07-06,36.1064567565918
2015-07-07,35.986541748046875
2015-07-08,35.46933364868164
2015-07-09,35.55179214477539
2015-07-10,35.81413650512695
2015-07-13,36.271366119384766
2015-07-14,36.1064567565918
2015-07-15,35.79913330078125
2015-07-16,35.91158676147461
2015-07-17,35.566776275634766
2015-07-20,35.45433044433594
2015-07-21,35.431861877441406
2015-07-22,35.431861877441406
2015-07-23,34.96712112426758
2015-07-24,34.56235885620117
2015-07-27,34.689788818359375
2015-07-28,34.9371337890625
2015-07-29,35.01210021972656
2015-07-30,34.96672439575195
2015-07-31,35.09530258178711
2015-08-03,35.94242477416992
2015-08-04,36.071014404296875
2015-08-05,36.50969696044922
2015-08-06,35.972694396972656
2015-08-07,36.018070220947266
2015-08-10,36.38112258911133
2015-08-11,36.2147216796875
2015-08-12,36.161766052246094
2015-08-13,36.40380859375
2015-08-14,36.53239440917969
2015-08-17,36.5853271484375
2015-08-18,36.645843505859375
2015-08-19,36.31305694580078
2015-08-20,35.77601623535156
2015-08-21,34.55827713012695
2015-08-24,33.2724609375
2015-08-25,32.46315002441406
2015-08-26,33.74897384643555
2015-08-27,34.2254753112793
2015-08-28,33.99856948852539
2015-08-31,33.77922439575195
2015-09-01,32.8715934753418
2015-09-02,33.65064239501953
2015-09-03,33.809478759765625
2015-09-04,33.514495849609375
2015-09-08,34.47508239746094
2015-09-09,34.29356002807617
2015-09-10,34.263301849365234
2015-09-11,34.57341003417969
2015-09-14,34.2708625793457
2015-09-15,34.770057678222656
2015-09-16,35.004539489746094
2015-09-17,35.31465148925781
2015-09-18,35.19363784790039
2015-09-21,35.284385681152344
2015-09-22,34.8154411315918
2015-09-23,35.087738037109375
2015-09-24,35.049922943115234
2015-09-25,35.31465148925781
2015-09-28,34.6112174987793
2015-09-29,34.800331115722656
2015-09-30,36.0256233215332
2015-10-01,36.41136932373047
2015-10-02,36.13151931762695
2015-10-05,36.81981658935547
2015-10-06,36.70635986328125
2015-10-07,37.41735076904297
2015-10-08,37.78795623779297
2015-10-09,37.863590240478516
2015-10-12,38.05268859863281
2015-10-13,37.651817321777344
2015-10-14,37.470279693603516
2015-10-15,37.719886779785156
2015-10-16,37.99217987060547
2015-10-19,38.1661376953125
2015-10-20,38.12832260131836
2015-10-21,38.05268859863281
2015-10-22,39.028385162353516
2015-10-23,39.17210006713867
2015-10-26,39.44439697265625
2015-10-27,39.399009704589844
2015-10-28,39.51247024536133
2015-10-29,39.46672058105469
2015-10-30,39.329471588134766
2015-11-02,39.58109664916992
2015-11-03,39.45146179199219
2015-11-04,39.51246643066406
2015-11-05,40.06147384643555
2015-11-06,40.25971603393555
2015-11-09,40.206336975097656
2015-11-10,40.49607849121094
2015-11-11,40.541831970214844
2015-11-12,40.29783630371094
2015-11-13,39.924217224121094
2015-11-16,40.686710357666016
2015-11-17,40.6638298034668
2015-11-18,41.121337890625
2015-11-19,41.212825775146484
2015-11-20,41.51020431518555
2015-11-23,41.41107940673828
2015-11-24,41.31196212768555
2015-11-25,41.479705810546875
2015-11-27,41.220455169677734
2015-11-30,41.36533737182617
2015-12-01,41.289085388183594
2015-12-02,41.10608673095703
2015-12-03,40.14533996582031
2015-12-04,40.95358657836914
2015-12-07,40.80107879638672
2015-12-08,40.77820587158203
2015-12-09,40.40459060668945
2015-12-10,40.49607849121094
2015-12-11,39.840335845947266
2015-12-14,40.24446105957031
2015-12-15,40.473201751708984
2015-12-16,41.220455169677734
2015-12-17,40.6790885925293
2015-12-18,39.99284744262695
2015-12-21,40.10721969604492
2015-12-22,40.19108581542969
2015-12-23,41.13658905029297
2015-12-24,41.03746032714844
2015-12-28,41.01458740234375
2015-12-29,41.372962951660156
2015-12-30,41.006954193115234
2015-12-31,40.32833480834961
2016-01-04,39.30659103393555
2016-01-05,39.276100158691406
2016-01-06,38.71946716308594
2016-01-07,36.9276123046875
2016-01-08,36.26424026489258
2016-01-11,36.15748596191406
2016-01-12,36.187984466552734
2016-01-13,35.364501953125
2016-01-14,36.081233978271484
2016-01-15,35.60849380493164
2016-01-19,36.21849822998047
2016-01-20,35.570377349853516
2016-01-21,36.13461685180664
2016-01-22,36.74460220336914
2016-01-25,36.14986801147461
2016-01-26,36.37861251831055
2016-01-27,35.8448600769043
2016-01-28,35.721778869628906
2016-01-29,36.82196044921875
2016-02-01,37.198944091796875
2016-02-02,37.198944091796875
2016-02-03,37.006614685058594
2016-02-04,36.88351821899414
2016-02-05,36.19108581542969
2016-02-08,36.01413345336914
2016-02-09,35.89872360229492
2016-02-10,36.137229919433594
2016-02-11,36.729644775390625
2016-02-12,37.65288162231445
2016-02-16,38.46072006225586
2016-02-17,38.93772888183594
2016-02-18,39.122379302978516
2016-02-19,39.43012619018555
2016-02-22,39.94559860229492
2016-02-23,39.56092071533203
2016-02-24,39.72247314453125
2016-02-25,40.1148567199707
2016-02-26,39.760955810546875
2016-02-29,39.53783416748047
2016-03-01,40.47645950317383
2016-03-02,40.16872024536133
2016-03-03,40.353370666503906
2016-03-04,40.45338821411133
2016-03-07,40.46107864379883
2016-03-08,40.03793716430664
2016-03-09,40.0994758605957
2016-03-10,39.90713882446289
2016-03-11,40.73804473876953
2016-03-14,40.78422164916992
2016-03-15,40.87653732299805
2016-03-16,41.007328033447266
2016-03-17,41.72285079956055
2016-03-18,41.538185119628906
2016-03-21,41.73822784423828
2016-03-22,41.584354400634766
2016-03-23,41.507415771484375
2016-03-24,41.538185119628906
2016-03-28,41.676666259765625
2016-03-29,41.922882080078125
2016-03-30,40.9996337890625
2016-03-31,41.55358123779297
2016-04-01,41.676666259765625
2016-04-04,41.122745513916016
2016-04-05,40.86116027832031
2016-04-06,41.2689208984375
2016-04-07,40.67650604248047
2016-04-08,40.80729293823242
2016-04-11,40.53032302856445
2016-04-12,40.84575653076172
2016-04-13,40.822696685791016
2016-04-14,40.7226676940918
2016-04-15,40.67650604248047
2016-04-18,41.099647521972656
2016-04-19,41.20737075805664
2016-04-20,41.076568603515625
2016-04-21,40.23026657104492
2016-04-22,40.21488571166992
2016-04-25,40.44569778442383
2016-04-26,40.507240295410156
2016-04-27,40.86884307861328
2016-04-28,40.638023376464844
2016-04-29,40.0994758605957
2016-05-02,40.468780517578125
2016-05-03,40.314910888671875
2016-05-04,40.23026657104492
2016-05-05,39.70286560058594
2016-05-06,40.261287689208984
2016-05-09,40.32334518432617
2016-05-10,41.02137756347656
2016-05-11,40.49396896362305
2016-05-12,40.416404724121094
2016-05-13,40.106170654296875
2016-05-16,40.37763214111328
2016-05-17,39.92003631591797
2016-05-18,40.12168502807617
2016-05-19,40.106170654296875
2016-05-20,40.3543586730957
2016-05-23,40.12168502807617
2016-05-24,41.16874694824219
2016-05-25,41.62633514404297
2016-05-26,41.85902404785156
2016-05-27,42.13823318481445
2016-05-31,42.05292510986328
2016-06-01,42.23905563354492
2016-06-02,42.611358642578125
2016-06-03,42.43297576904297
2016-06-06,42.59583282470703
2016-06-07,42.743202209472656
2016-06-08,42.7509651184082
2016-06-09,42.820762634277344
2016-06-10,42.316627502441406
2016-06-13,42.06068420410156
2016-06-14,42.33213424682617
2016-06-15,42.28559112548828
2016-06-16,42.5803337097168
2016-06-17,42.33989334106445
2016-06-20,42.85955047607422
2016-06-21,43.05345153808594
2016-06-22,42.8983154296875
2016-06-23,43.658409118652344
2016-06-24,42.37866973876953
2016-06-27,42.09169387817383
2016-06-28,43.06895446777344
2016-06-29,43.54206466674805
2016-06-30,46.14807891845703
2016-07-01,46.10153579711914
2016-07-05,46.605674743652344
2016-07-06,47.18738555908203
2016-07-07,46.993492126464844
2016-07-08,47.56743240356445
2016-07-11,47.49762725830078
2016-07-12,47.31923294067383
2016-07-13,47.39678955078125
2016-07-14,47.404544830322266
2016-07-15,47.24943923950195
2016-07-18,47.12533187866211
2016-07-19,47.078792572021484
2016-07-20,46.93143844604492
2016-07-21,46.79958724975586
2016-07-22,47.109825134277344
2016-07-25,47.12533187866211
2016-07-26,47.4743537902832
2016-07-27,46.72978210449219
2016-07-28,46.26865768432617
2016-07-29,46.3311767578125
2016-08-01,46.315547943115234
2016-08-02,46.0185661315918
2016-08-03,45.7293701171875
2016-08-04,45.83098602294922
2016-08-05,46.393707275390625
2016-08-08,46.174869537353516
2016-08-09,46.464054107666016
2016-08-10,46.510948181152344
2016-08-11,46.81575393676758
2016-08-12,46.917354583740234
2016-08-15,46.97206497192383
2016-08-16,46.3390007019043
2016-08-17,46.47969055175781
2016-08-18,46.761043548583984
2016-08-19,47.01114273071289
2016-08-22,47.19091033935547
2016-08-23,47.40193176269531
2016-08-24,47.43319320678711
2016-08-25,47.464454650878906
2016-08-26,47.284690856933594
2016-08-29,47.40193176269531
2016-08-30,47.4879035949707
2016-08-31,47.41755676269531
2016-09-01,47.66766357421875
2016-09-02,47.769264221191406
2016-09-06,47.863059997558594
2016-09-07,48.09750747680664
2016-09-08,47.73019027709961
2016-09-09,46.3390007019043
2016-09-12,46.77667236328125
2016-09-13,45.7293701171875
2016-09-14,45.627784729003906
2016-09-15,46.12015151977539
2016-09-16,45.51054000854492
2016-09-19,45.80753707885742
2016-09-20,46.28428268432617
2016-09-21,46.6438102722168
2016-09-22,47.1830940246582
2016-09-23,46.82358169555664
2016-09-26,46.6438102722168
2016-09-27,47.10493850708008
2016-09-28,44.93999481201172
2016-09-29,44.67426681518555
2016-09-30,45.22917556762695
2016-10-03,44.908729553222656
2016-10-04,44.59611129760742
2016-10-05,44.39290237426758
2016-10-06,44.34600067138672
2016-10-07,44.1740608215332
2016-10-10,44.29128646850586
2016-10-11,43.79108810424805
2016-10-12,43.90050506591797
2016-10-13,43.955230712890625
2016-10-14,43.92396926879883
2016-10-17,43.56444549560547
2016-10-18,43.87706756591797
2016-10-19,44.017757415771484
2016-10-20,43.955230712890625
2016-10-21,43.76765060424805
2016-10-24,43.90050506591797
2016-10-25,43.64259338378906
2016-10-26,43.43159103393555
2016-10-27,43.18147659301758
2016-10-28,43.38640213012695
2016-10-31,43.50461196899414
2016-11-01,42.771644592285156
2016-11-02,42.826820373535156
2016-11-03,42.42488098144531
2016-11-04,42.28301239013672
2016-11-07,42.92927932739258
2016-11-08,42.708595275878906
2016-11-09,43.48884582519531
2016-11-10,44.135101318359375
2016-11-11,44.67103958129883
2016-11-14,44.371543884277344
2016-11-15,43.882896423339844
2016-11-16,43.945953369140625
2016-11-17,44.07205581665039
2016-11-18,44.07993698120117
2016-11-21,45.03357696533203
2016-11-22,45.31731414794922
2016-11-23,45.75077438354492
2016-11-25,45.69559860229492
2016-11-28,45.70348358154297
2016-11-29,46.862030029296875
2016-11-30,46.460079193115234
2016-12-01,46.247283935546875
2016-12-02,45.97932052612305
2016-12-05,46.36551284790039
2016-12-06,46.239410400390625
2016-12-07,47.47677230834961
2016-12-08,47.50041580200195
2016-12-09,47.41371536254883
2016-12-12,47.43736267089844
2016-12-13,47.484649658203125
2016-12-14,47.66592025756836
2016-12-15,47.870845794677734
2016-12-16,48.26490020751953
2016-12-19,48.50920486450195
2016-12-20,48.80870819091797
2016-12-21,48.383113861083984
2016-12-22,48.46980667114258
2016-12-23,48.65108108520508
2016-12-27,48.58802795410156
2016-12-28,48.34370803833008
2016-12-29,48.3910026550293
2016-12-30,47.98118209838867
2017-01-03,48.12303924560547
2017-01-04,48.30431365966797
2017-01-05,47.95752716064453
2017-01-06,48.28853988647461
2017-01-09,48.09150695800781
2017-01-10,47.92599868774414
2017-01-11,48.193965911865234
2017-01-12,48.34370803833008
2017-01-13,48.44615936279297
2017-01-17,47.95752716064453
2017-01-18,48.107276916503906
2017-01-19,47.996944427490234
2017-01-20,48.44615936279297
2017-01-23,48.16244888305664
2017-01-24,48.76141357421875
2017-01-25,48.56437301635742
2017-01-26,48.4304084777832
2017-01-27,48.20973587036133
2017-01-30,48.28913497924805
2017-01-31,47.87620544433594
2017-02-01,46.470645904541016
2017-02-02,46.49446487426758
2017-02-03,46.03389358520508
2017-02-06,45.75596618652344
2017-02-07,45.71625900268555
2017-02-08,45.77978515625
2017-02-09,46.446834564208984
2017-02-10,46.423004150390625
2017-02-13,46.88358688354492
2017-02-14,47.066226959228516
2017-02-15,47.15357208251953
2017-02-16,47.240936279296875
2017-02-17,46.95505142211914
2017-02-21,46.93122100830078
2017-02-22,47.328269958496094
2017-02-23,47.97150421142578
2017-02-24,49.08323669433594
2017-02-27,48.860897064208984
2017-02-28,48.773529052734375
2017-03-01,49.87733459472656
2017-03-02,49.519981384277344
2017-03-03,49.631168365478516
2017-03-06,49.5596923828125
2017-03-07,49.361167907714844
2017-03-08,49.48823165893555
2017-03-09,49.32940673828125
2017-03-10,49.53586959838867
2017-03-13,49.67881393432617
2017-03-14,49.48028564453125
2017-03-15,49.91703796386719
2017-03-16,49.734397888183594
2017-03-17,49.90115737915039
2017-03-20,49.48028564453125
2017-03-21,48.972068786621094
2017-03-22,49.2341194152832
2017-03-23,48.85295104980469
2017-03-24,48.932350158691406
2017-03-27,48.352657318115234
2017-03-28,48.10649490356445
2017-03-29,46.89946746826172
2017-03-30,46.95505142211914
2017-03-31,46.77241134643555
2017-04-03,46.40711975097656
2017-04-04,46.105377197265625
2017-04-05,46.29594802856445
2017-04-06,46.17683792114258
2017-04-07,46.20859146118164
2017-04-10,46.24829864501953
2017-04-11,46.629478454589844
2017-04-12,46.41506576538086
2017-04-13,45.97037887573242
2017-04-17,46.105377197265625
2017-04-18,46.23241424560547
2017-04-19,46.121246337890625
2017-04-20,46.573883056640625
2017-04-21,46.96298599243164
2017-04-24,47.18533706665039
2017-04-25,47.28857421875
2017-04-26,47.40768814086914
2017-04-27,47.518863677978516
2017-04-28,47.07416915893555
2017-05-01,46.97887420654297
2017-05-02,47.050350189208984
2017-05-03,45.978302001953125
2017-05-04,46.59770584106445
2017-05-05,46.748592376708984
2017-05-08,46.46847152709961
2017-05-09,46.43644714355469
2017-05-10,46.052276611328125
2017-05-11,45.77214813232422
2017-05-12,45.72413635253906
2017-05-15,46.108306884765625
2017-05-16,45.74815368652344
2017-05-17,45.57206344604492
2017-05-18,45.964237213134766
2017-05-19,46.02826690673828
2017-05-22,46.2763786315918
2017-05-23,46.46045684814453
2017-05-24,46.74058532714844
2017-05-25,47.308841705322266
2017-05-26,47.444881439208984
2017-05-30,47.308841705322266
2017-05-31,47.40488052368164
2017-06-01,47.757022857666016
2017-06-02,47.436885833740234
2017-06-05,47.70100784301758
2017-06-06,47.2688102722168
2017-06-07,47.468894958496094
2017-06-08,47.14875793457031
2017-06-09,46.86864471435547
2017-06-12,47.73300552368164
2017-06-13,48.4293212890625
2017-06-14,48.093170166015625
2017-06-15,48.605403900146484
2017-06-16,48.90153121948242
2017-06-19,48.92555236816406
2017-06-20,48.02914047241211
2017-06-21,47.965118408203125
2017-06-22,47.54093551635742
2017-06-23,47.41287612915039
2017-06-26,47.41287612915039
2017-06-27,46.916664123535156
2017-06-28,46.14032745361328
2017-06-29,45.37198257446289
2017-06-30,45.57206344604492
2017-07-03,45.24391555786133
2017-07-05,46.012264251708984
2017-07-06,45.596073150634766
2017-07-07,45.956233978271484
2017-07-10,46.29237747192383
2017-07-11,45.29994583129883
2017-07-12,45.81217575073242
2017-07-13,45.78015899658203
2017-07-14,45.70011520385742
2017-07-17,45.52405548095703
2017-07-18,45.44401931762695
2017-07-19,45.508033752441406
2017-07-20,45.77214813232422
2017-07-21,45.78015899658203
2017-07-24,45.57206344604492
2017-07-25,45.964237213134766
2017-07-26,46.50847625732422
2017-07-27,48.133201599121094
2017-07-28,46.61592102050781
2017-07-31,46.68854522705078
2017-08-01,45.85728073120117
2017-08-02,45.66358947753906
2017-08-03,45.316551208496094
2017-08-04,45.26811599731445
2017-08-07,45.147064208984375
2017-08-08,44.42070770263672
2017-08-09,44.315792083740234
2017-08-10,44.21086120605469
2017-08-11,43.775062561035156
2017-08-14,44.3238639831543
2017-08-15,44.86458969116211
2017-08-16,45.389183044433594
2017-08-17,44.37228012084961
2017-08-18,44.38035202026367
2017-08-21,45.009857177734375
2017-08-22,45.284263610839844
2017-08-23,45.009857177734375
2017-08-24,44.82423782348633
2017-08-25,45.373043060302734
2017-08-28,45.59095764160156
2017-08-29,45.67165756225586
2017-08-30,45.695865631103516
2017-08-31,46.02676773071289
2017-09-01,46.05904006958008
2017-09-05,45.768497467041016
2017-09-06,46.16395950317383
2017-09-07,46.0106201171875
2017-09-08,45.921844482421875
2017-09-11,46.268882751464844
2017-09-12,46.93874740600586
2017-09-13,46.841896057128906
2017-09-14,46.414154052734375
2017-09-15,46.68854522705078
2017-09-18,46.874183654785156
2017-09-19,46.86610794067383
2017-09-20,47.22120666503906
2017-09-21,46.96294403076172
2017-09-22,48.221961975097656
2017-09-25,48.44795227050781
2017-09-26,48.37532043457031
2017-09-27,48.706207275390625
2017-09-28,48.63357925415039
2017-09-29,48.391448974609375
2017-10-02,48.2703971862793
2017-10-03,50.029781341552734
2017-10-04,50.530174255371094
2017-10-05,51.04669189453125
2017-10-06,51.345314025878906
2017-10-09,51.369510650634766
2017-10-10,51.417938232421875
2017-10-11,51.232322692871094
2017-10-12,51.990943908691406
2017-10-13,51.450225830078125
2017-10-16,51.20809555053711
2017-10-17,50.76421356201172
2017-10-18,50.86912536621094
2017-10-19,51.25653076171875
2017-10-20,51.684268951416016
2017-10-23,51.92638397216797
2017-10-24,51.555137634277344
2017-10-25,51.716548919677734
2017-10-26,52.128150939941406
2017-10-27,52.78186798095703
2017-10-30,52.03131866455078
2017-10-31,51.88489532470703
2017-11-01,52.16958236694336
2017-11-02,52.49492645263672
2017-11-03,52.047569274902344
2017-11-06,52.05571746826172
2017-11-07,52.27531051635742
2017-11-08,52.5030632019043
2017-11-09,52.67387771606445
2017-11-10,52.519325256347656
2017-11-13,52.950408935546875
2017-11-14,53.170021057128906
2017-11-15,52.5274658203125
2017-11-16,53.38964080810547
2017-11-17,52.804012298583984
2017-11-20,53.01548767089844
2017-11-21,52.9666862487793
2017-11-22,52.608795166015625
2017-11-24,52.616939544677734
2017-11-27,52.608795166015625
2017-11-28,53.519779205322266
2017-11-29,54.15420150756836
2017-11-30,54.74795913696289
2017-12-01,54.39007568359375
2017-12-04,54.991973876953125
2017-12-05,55.26038360595703
2017-12-06,55.642662048339844
2017-12-07,55.74026870727539
2017-12-08,56.13069534301758
2017-12-11,56.13881301879883
2017-12-12,55.886680603027344
2017-12-13,55.97614288330078
2017-12-14,55.57759094238281
2017-12-15,56.74885559082031
2017-12-18,57.139259338378906
2017-12-19,56.33403015136719
2017-12-20,56.285221099853516
2017-12-21,55.82974624633789
2017-12-22,55.52879333496094
2017-12-26,56.00056076049805
2017-12-27,55.6345329284668
2017-12-28,55.585716247558594
2017-12-29,55.3742561340332
2018-01-02,54.74795913696289
2018-01-03,55.53694152832031
2018-01-04,56.05747985839844
2018-01-05,55.886680603027344
2018-01-08,55.53694152832031
2018-01-09,55.16278076171875
2018-01-10,54.93503952026367
2018-01-11,54.381935119628906
2018-01-12,55.03265380859375
2018-01-16,55.520652770996094
2018-01-17,56.64311599731445
2018-01-18,56.04935836791992
2018-01-19,56.521114349365234
2018-01-22,56.69191360473633
2018-01-23,56.92779541015625
2018-01-24,55.325462341308594
2018-01-25,55.82160568237305
2018-01-26,56.94405746459961
2018-01-29,55.984283447265625
2018-01-30,55.7646598815918
2018-01-31,55.92034149169922
2018-02-01,54.92074966430664
2018-02-02,54.56842803955078
2018-02-05,52.86418914794922
2018-02-06,52.62657928466797
2018-02-07,53.04444122314453
2018-02-08,50.684730529785156
2018-02-09,52.569236755371094
2018-02-12,53.00348663330078
2018-02-13,52.954307556152344
2018-02-14,53.56062698364258
2018-02-15,54.46192169189453
2018-02-16,54.7404899597168
2018-02-20,53.59341049194336
2018-02-21,53.323028564453125
2018-02-22,53.2984504699707
2018-02-23,54.46192169189453
2018-02-26,54.75687789916992
2018-02-27,54.011268615722656
2018-02-28,53.363983154296875
2018-03-01,52.06942367553711
2018-03-02,52.26607131958008
2018-03-05,53.290260314941406
2018-03-06,53.331214904785156
2018-03-07,53.10999298095703
2018-03-08,53.577030181884766
2018-03-09,54.50287628173828
2018-03-12,54.48648452758789
2018-03-13,54.666744232177734
2018-03-14,53.98668670654297
2018-03-15,54.404563903808594
2018-03-16,54.1997184753418
2018-03-19,53.527862548828125
2018-03-20,53.675350189208984
2018-03-21,53.70811080932617
2018-03-22,52.020259857177734
2018-03-23,50.57819747924805
2018-03-26,50.16034698486328
2018-03-27,49.02964782714844
2018-03-28,49.6523551940918
2018-03-29,50.4635009765625
2018-04-02,49.422943115234375
2018-04-03,49.996482849121094
2018-04-04,50.643760681152344
2018-04-05,50.914146423339844
2018-04-06,49.75067138671875
2018-04-09,49.93093490600586
2018-04-10,50.77485275268555
2018-04-11,50.52904510498047
2018-04-12,50.512664794921875
2018-04-13,50.38157653808594
2018-04-16,50.99608612060547
2018-04-17,50.08660888671875
2018-04-18,50.004669189453125
2018-04-19,49.92274475097656
2018-04-20,49.4393310546875
2018-04-23,49.037841796875
2018-04-24,49.11977767944336
2018-04-25,49.1607551574707
2018-04-26,49.77525329589844
2018-04-27,50.45531463623047
2018-04-30,49.62776565551758
2018-05-01,50.16034698486328
2018-05-02,49.83260726928711
2018-05-03,50.52904510498047
2018-05-04,51.135372161865234
2018-05-07,51.258277893066406
2018-05-08,50.91930389404297
2018-05-09,51.431888580322266
2018-05-10,52.076751708984375
2018-05-11,52.366119384765625
2018-05-14,52.523189544677734
2018-05-15,53.134986877441406
2018-05-16,53.705440521240234
2018-05-17,53.258995056152344
2018-05-18,53.58968734741211
2018-05-21,53.837730407714844
2018-05-22,54.085750579833984
2018-05-23,54.20976257324219
2018-05-24,54.457794189453125
2018-05-25,54.48258972167969
2018-05-29,54.242828369140625
2018-05-30,54.532188415527344
2018-05-31,54.218021392822266
2018-06-01,54.962093353271484
2018-06-04,55.25145721435547
2018-06-05,55.474674224853516
2018-06-06,56.27661895751953
2018-06-07,55.91286087036133
2018-06-08,56.359291076660156
2018-06-11,56.334495544433594
2018-06-12,57.417537689208984
2018-06-13,57.458892822265625
2018-06-14,57.32659149169922
2018-06-15,57.69035720825195
2018-06-18,57.417537689208984
2018-06-19,57.417537689208984
2018-06-20,57.806095123291016
2018-06-21,57.632484436035156
2018-06-22,58.05412292480469
2018-06-25,57.60768508911133
2018-06-26,57.045509338378906
2018-06-27,55.301063537597656
2018-06-28,56.1856803894043
2018-06-29,56.508113861083984
