,HSY
2018-07-18,79.12645721435547
2018-07-19,79.83628845214844
2018-07-20,79.56791687011719
2018-07-23,78.80618286132812
2018-07-24,79.68910217285156
2018-07-25,80.35562133789062
2018-07-26,86.26782989501953
2018-07-27,83.95661163330078
2018-07-30,84.65777587890625
2018-07-31,85.01268768310547
2018-08-01,83.55842590332031
2018-08-02,84.4327163696289
2018-08-03,85.83502960205078
2018-08-06,86.62274169921875
2018-08-07,85.33296966552734
2018-08-08,84.56255340576172
2018-08-09,84.25958251953125
2018-08-10,84.57120513916016
2018-08-13,84.8828353881836
2018-08-14,85.35895538330078
2018-08-15,86.94300842285156
2018-08-16,86.99495697021484
2018-08-17,87.84327697753906
2018-08-20,88.67425537109375
2018-08-21,87.50566864013672
2018-08-22,86.7352523803711
2018-08-23,86.30976104736328
2018-08-24,86.98987579345703
2018-08-27,86.57137298583984
2018-08-28,86.10924530029297
2018-08-29,86.85037231445312
2018-08-30,87.12063598632812
2018-08-31,87.64379119873047
2018-09-04,88.4982681274414
2018-09-05,89.6927719116211
2018-09-06,90.88729095458984
2018-09-07,90.36412048339844
2018-09-10,91.03550720214844
2018-09-11,90.88729095458984
2018-09-12,92.43926239013672
2018-09-13,92.94497680664062
2018-09-14,92.39566040039062
2018-09-17,90.47747802734375
2018-09-18,90.18976593017578
2018-09-19,89.5096664428711
2018-09-20,90.1984634399414
2018-09-21,90.59082794189453
2018-09-24,89.0998764038086
2018-09-25,89.18706512451172
2018-09-26,88.9342041015625
2018-09-27,88.70750427246094
2018-09-28,88.9342041015625
2018-10-01,88.62032318115234
2018-10-02,89.54454040527344
2018-10-03,89.02140045166016
2018-10-04,89.5707015991211
2018-10-05,91.01805877685547
2018-10-08,92.62236022949219
2018-10-09,91.48015594482422
2018-10-10,90.45130920410156
2018-10-11,89.01265716552734
2018-10-12,90.16358947753906
2018-10-15,91.51502990722656
2018-10-16,91.9858627319336
2018-10-17,91.7155990600586
2018-10-18,91.18372344970703
2018-10-19,92.92753601074219
2018-10-22,92.2300033569336
2018-10-23,93.91279602050781
2018-10-24,94.3138656616211
2018-10-25,89.66658782958984
2018-10-26,89.38758087158203
2018-10-29,92.42183685302734
2018-10-30,94.20050811767578
2018-10-31,93.42451477050781
2018-11-01,93.59015655517578
2018-11-02,92.28231811523438
2018-11-05,93.26759338378906
2018-11-06,93.89534759521484
2018-11-07,94.20924377441406
2018-11-08,93.35475158691406
2018-11-09,94.67134857177734
2018-11-12,94.74981689453125
2018-11-13,95.15959930419922
2018-11-14,94.12203216552734
2018-11-15,94.52312469482422
2018-11-16,95.16830444335938
2018-11-19,94.4708023071289
2018-11-20,93.46314239501953
2018-11-21,93.1822509765625
2018-11-23,93.22613525390625
2018-11-26,93.04181671142578
2018-11-27,93.57723999023438
2018-11-28,93.61235046386719
2018-11-29,94.3145523071289
2018-11-30,95.06066131591797
2018-12-03,95.61363220214844
2018-12-04,94.88508605957031
2018-12-06,94.92021179199219
2018-12-07,94.04244232177734
2018-12-10,94.03368377685547
2018-12-11,94.71833801269531
2018-12-12,95.7013931274414
2018-12-13,96.56160736083984
2018-12-14,94.68321990966797
2018-12-17,92.31331634521484
2018-12-18,91.602294921875
2018-12-19,94.209228515625
2018-12-20,93.41925048828125
2018-12-21,92.96282196044922
2018-12-24,90.73332977294922
2018-12-26,92.717041015625
2018-12-27,93.15592193603516
2018-12-28,93.30514526367188
2018-12-31,94.07755279541016
2019-01-02,92.55027770996094
2019-01-03,93.25247955322266
2019-01-04,93.11202239990234
2019-01-07,92.5239486694336
2019-01-08,93.45435333251953
2019-01-09,92.76969909667969
2019-01-10,93.7440414428711
2019-01-11,93.5596923828125
2019-01-14,93.0681381225586
2019-01-15,94.56033325195312
2019-01-16,93.6562271118164
2019-01-17,94.60420227050781
2019-01-18,94.92021179199219
2019-01-22,95.06941223144531
2019-01-23,95.28885650634766
2019-01-24,92.48882293701172
2019-01-25,91.54962921142578
2019-01-28,92.12017059326172
2019-01-29,92.17284393310547
2019-01-30,92.67316436767578
2019-01-31,93.12958526611328
2019-02-01,91.97095489501953
2019-02-04,92.80481719970703
2019-02-05,93.12958526611328
2019-02-06,93.16468811035156
2019-02-07,93.88446807861328
2019-02-08,95.16598510742188
2019-02-11,95.35031127929688
2019-02-12,96.28949737548828
2019-02-13,95.79794311523438
2019-02-14,94.97286987304688
2019-02-15,95.98230743408203
2019-02-19,96.28073120117188
2019-02-20,97.14970397949219
2019-02-21,98.24702453613281
2019-02-22,97.38117980957031
2019-02-25,96.71853637695312
2019-02-26,96.95709228515625
2019-02-27,96.81573486328125
2019-02-28,97.78760528564453
2019-03-01,99.15705871582031
2019-03-04,97.75226593017578
2019-03-05,98.73295593261719
2019-03-06,98.67111206054688
2019-03-07,98.8919906616211
2019-03-08,98.28235626220703
2019-03-11,98.41490173339844
2019-03-12,97.50486755371094
2019-03-13,97.87594604492188
2019-03-14,97.52255249023438
2019-03-15,97.88478088378906
2019-03-18,97.6462173461914
2019-03-19,96.59484100341797
2019-03-20,97.0101089477539
2019-03-21,98.5120620727539
2019-03-22,98.953857421875
2019-03-25,99.32493591308594
2019-03-26,100.05824279785156
2019-03-27,100.03173828125
2019-03-28,101.01243591308594
2019-03-29,101.45417785644531
2019-04-01,100.57951354980469
2019-04-02,101.38349914550781
2019-04-03,101.48072814941406
2019-04-04,101.52486419677734
2019-04-05,102.373046875
2019-04-08,102.72647094726562
2019-04-09,102.50557708740234
2019-04-10,102.76178741455078
2019-04-11,102.41722106933594
2019-04-12,102.5851058959961
2019-04-15,103.1417007446289
2019-04-16,103.22122955322266
2019-04-17,103.1505355834961
2019-04-18,103.3360824584961
2019-04-22,103.40675354003906
2019-04-23,103.24771881103516
2019-04-24,103.43326568603516
2019-04-25,108.17776489257812
2019-04-26,110.5897445678711
2019-04-29,109.82991790771484
2019-04-30,110.30701446533203
2019-05-01,108.60183715820312
2019-05-02,108.2660903930664
2019-05-03,107.63880157470703
2019-05-06,109.23798370361328
2019-05-07,109.82991790771484
2019-05-08,110.31585693359375
2019-05-09,110.88131713867188
2019-05-10,112.1005630493164
2019-05-13,112.26842498779297
2019-05-14,112.25960540771484
2019-05-15,112.86039733886719
2019-05-16,113.52301788330078
2019-05-17,113.88526916503906
2019-05-20,114.23867797851562
2019-05-21,115.13101196289062
2019-05-22,116.12937927246094
2019-05-23,115.68699645996094
2019-05-24,115.66031646728516
2019-05-28,113.98124694824219
2019-05-29,114.49651336669922
2019-05-30,116.21113586425781
2019-05-31,117.2327880859375
2019-06-03,117.56147766113281
2019-06-04,118.27220153808594
2019-06-05,120.83078002929688
2019-06-06,121.92355346679688
2019-06-07,122.60758209228516
2019-06-10,121.47930908203125
2019-06-11,121.5504150390625
2019-06-12,122.79412841796875
2019-06-13,122.27001190185547
2019-06-14,122.88300323486328
2019-06-17,122.33214569091797
2019-06-18,122.82081604003906
2019-06-19,122.50984954833984
2019-06-20,122.27888488769531
2019-06-21,121.82579803466797
2019-06-24,122.11007690429688
2019-06-25,121.8879623413086
2019-06-26,119.17837524414062
2019-06-27,119.82691955566406
2019-06-28,119.07176971435547
2019-07-01,119.26721954345703
2019-07-02,120.90186309814453
2019-07-03,122.59871673583984
2019-07-05,122.82965850830078
2019-07-08,123.12283325195312
2019-07-09,123.14952087402344
2019-07-10,123.10508728027344
2019-07-11,121.79025268554688
2019-07-12,121.86132049560547
2019-07-15,122.9273910522461
2019-07-16,124.75749206542969
2019-07-17,129.44822692871094
2019-07-18,131.0384521484375
2019-07-19,128.97738647460938
2019-07-22,130.64752197265625
2019-07-23,130.8519287109375
2019-07-24,130.38104248046875
2019-07-25,133.01071166992188
2019-07-26,135.90684509277344
2019-07-29,135.2228240966797
2019-07-30,135.26718139648438
2019-07-31,134.80526733398438
2019-08-01,134.76084899902344
2019-08-02,135.13400268554688
2019-08-05,132.47764587402344
2019-08-06,133.58816528320312
2019-08-07,135.5782012939453
2019-08-08,137.3193817138672
2019-08-09,138.12783813476562
2019-08-12,138.4921112060547
2019-08-13,138.02127075195312
2019-08-14,135.4093780517578
2019-08-15,138.14559936523438
2019-08-16,138.0923309326172
2019-08-19,140.1622772216797
2019-08-20,139.01625061035156
2019-08-21,141.03294372558594
2019-08-22,141.39268493652344
2019-08-23,140.18746948242188
2019-08-26,141.99082946777344
2019-08-27,142.28546142578125
2019-08-28,143.26744079589844
2019-08-29,141.04454040527344
2019-08-30,141.48194885253906
2019-09-03,142.77645874023438
2019-09-04,144.08872985839844
2019-09-05,143.1067657470703
2019-09-06,141.92831420898438
2019-09-09,139.40187072753906
2019-09-10,136.1790771484375
2019-09-11,134.93814086914062
2019-09-12,135.03636169433594
2019-09-13,132.6348876953125
2019-09-16,132.16171264648438
2019-09-17,136.3130340576172
2019-09-18,136.6343536376953
2019-09-19,136.991455078125
2019-09-20,137.4289093017578
2019-09-23,136.8665008544922
2019-09-24,138.9644317626953
2019-09-25,136.92007446289062
2019-09-26,137.732421875
2019-09-27,137.2860565185547
2019-09-30,138.3662872314453
2019-10-01,138.2770233154297
2019-10-02,137.0807342529297
2019-10-03,138.8037567138672
2019-10-04,140.61598205566406
2019-10-07,140.78561401367188
2019-10-08,139.5179443359375
2019-10-09,139.6875457763672
2019-10-10,139.5358123779297
2019-10-11,138.6519775390625
2019-10-14,138.7144775390625
2019-10-15,136.1790771484375
2019-10-16,135.27737426757812
2019-10-17,136.34869384765625
2019-10-18,136.6522216796875
2019-10-21,137.1075439453125
2019-10-22,133.6883087158203
2019-10-23,133.652587890625
2019-10-24,130.67083740234375
2019-10-25,127.9390640258789
2019-10-28,126.01074981689453
2019-10-29,128.24256896972656
2019-10-30,130.31378173828125
2019-10-31,131.11721801757812
2019-11-01,127.72480773925781
2019-11-04,125.45722198486328
2019-11-05,125.24297332763672
2019-11-06,125.71612548828125
2019-11-07,126.16252899169922
2019-11-08,125.85005950927734
2019-11-11,126.52851104736328
2019-11-12,127.52837371826172
2019-11-13,130.14413452148438
2019-11-14,130.6172637939453
2019-11-15,130.1173858642578
2019-11-18,130.95654296875
2019-11-19,131.7332000732422
2019-11-20,133.12586975097656
2019-11-21,131.51327514648438
2019-11-22,131.7735137939453
2019-11-25,131.0915069580078
2019-11-26,134.24136352539062
2019-11-27,133.31704711914062
2019-11-29,132.9580841064453
2019-12-02,133.67596435546875
2019-12-03,133.5323944091797
2019-12-04,134.7528839111328
2019-12-05,134.58233642578125
2019-12-06,133.9362335205078
2019-12-09,134.1964874267578
2019-12-10,134.07083129882812
2019-12-11,134.4028778076172
2019-12-12,131.75558471679688
2019-12-13,132.05172729492188
2019-12-16,131.7196502685547
2019-12-17,129.86209106445312
2019-12-18,130.8582000732422
2019-12-19,131.6209716796875
2019-12-20,132.31195068359375
2019-12-23,131.2978973388672
2019-12-24,131.10044860839844
2019-12-26,131.27993774414062
2019-12-27,132.4735107421875
2019-12-30,131.75558471679688
2019-12-31,131.89918518066406
2020-01-02,129.1890106201172
2020-01-03,130.35562133789062
2020-01-06,129.73646545410156
2020-01-07,129.98773193359375
2020-01-08,131.05560302734375
2020-01-09,131.53123474121094
2020-01-10,132.93115234375
2020-01-13,134.33111572265625
2020-01-14,133.55935668945312
2020-01-15,133.27220153808594
2020-01-16,133.68495178222656
2020-01-17,135.37210083007812
2020-01-21,137.14892578125
2020-01-22,136.7989501953125
2020-01-23,138.0463104248047
2020-01-24,138.80909729003906
2020-01-27,137.16685485839844
2020-01-28,136.5745849609375
2020-01-29,135.64126586914062
2020-01-30,141.9141082763672
2020-01-31,139.2488250732422
2020-02-03,138.78216552734375
2020-02-04,136.7989501953125
2020-02-05,137.19378662109375
2020-02-06,138.50399780273438
2020-02-07,140.03851318359375
2020-02-10,140.882080078125
2020-02-11,141.47433471679688
2020-02-12,141.6627960205078
2020-02-13,142.9820098876953
2020-02-14,143.88836669921875
2020-02-18,143.6370849609375
2020-02-19,144.02297973632812
2020-02-20,144.37734985351562
2020-02-21,144.5666961669922
2020-02-24,143.32229614257812
2020-02-25,141.8615264892578
2020-02-26,142.81735229492188
2020-02-27,137.02818298339844
2020-02-28,129.84133911132812
2020-03-02,137.38888549804688
2020-03-03,138.40782165527344
2020-03-04,145.13482666015625
2020-03-05,143.3764190673828
2020-03-06,140.93272399902344
2020-03-09,136.1625213623047
2020-03-10,139.36367797851562
2020-03-11,134.15162658691406
2020-03-12,119.81398010253906
2020-03-13,126.09909057617188
2020-03-16,113.55591583251953
2020-03-17,125.43184661865234
2020-03-18,104.70085144042969
2020-03-19,109.8227310180664
2020-03-20,106.16167449951172
2020-03-23,100.48069763183594
2020-03-24,109.93994903564453
2020-03-25,113.74529266357422
2020-03-26,119.4352798461914
2020-03-27,117.98345184326172
2020-03-30,124.24150848388672
2020-03-31,119.4803695678711
2020-04-01,118.72288513183594
2020-04-02,122.39295959472656
2020-04-03,126.03595733642578
2020-04-06,127.92063903808594
2020-04-07,127.24432373046875
2020-04-08,128.68707275390625
2020-04-09,129.7692108154297
2020-04-13,128.63299560546875
2020-04-14,131.7710418701172
2020-04-15,128.58790588378906
2020-04-16,131.15786743164062
2020-04-17,132.06861877441406
2020-04-20,130.37330627441406
2020-04-21,127.70418548583984
2020-04-22,129.20108032226562
2020-04-23,123.45700073242188
2020-04-24,122.4019775390625
2020-04-27,121.83390808105469
2020-04-28,121.05840301513672
2020-04-29,121.20266723632812
2020-04-30,119.41720581054688
2020-05-01,119.51641845703125
2020-05-04,118.35316467285156
2020-05-05,118.45238494873047
2020-05-06,118.78601837158203
2020-05-07,117.70391845703125
2020-05-08,120.1025619506836
2020-05-11,119.88613891601562
2020-05-12,119.45330047607422
2020-05-13,118.9122314453125
2020-05-14,118.15479278564453
2020-05-15,117.56866455078125
2020-05-18,119.27295684814453
2020-05-19,118.04657745361328
2020-05-20,118.32611083984375
2020-05-21,116.1336898803711
2020-05-22,118.15648651123047
2020-05-26,116.35140228271484
2020-05-27,120.687255859375
2020-05-28,123.34497833251953
2020-05-29,123.07288360595703
2020-06-01,123.75318145751953
2020-06-02,124.43347930908203
2020-06-03,121.74854278564453
2020-06-04,121.03194427490234
2020-06-05,122.85518646240234
2020-06-08,123.06375885009766
2020-06-09,120.95028686523438
2020-06-10,122.74635314941406
2020-06-11,117.09519958496094
2020-06-12,117.11334228515625
2020-06-15,118.0385971069336
2020-06-16,120.26091766357422
2020-06-17,119.98880767822266
2020-06-18,120.22465515136719
2020-06-19,117.42174530029297
2020-06-22,118.42861938476562
2020-06-23,118.14741516113281
2020-06-24,116.0883560180664
2020-06-25,116.71424102783203
2020-06-26,114.1562728881836
2020-06-29,115.75273895263672
2020-06-30,117.57596588134766
2020-07-01,118.02948760986328
2020-07-02,117.79367065429688
2020-07-06,117.42174530029297
2020-07-07,117.2403335571289
2020-07-08,116.57817077636719
2020-07-09,114.97264099121094
2020-07-10,115.87973022460938
2020-07-13,115.99763488769531
2020-07-14,119.55339813232422
2020-07-15,119.73482513427734
2020-07-16,121.9571533203125
2020-07-17,123.72595977783203
2020-07-20,122.91869354248047
2020-07-21,124.55142974853516
2020-07-22,125.59459686279297
2020-07-23,132.73329162597656
2020-07-24,132.1437225341797
2020-07-27,132.69703674316406
2020-07-28,132.18905639648438
2020-07-29,132.2615966796875
2020-07-30,131.78993225097656
2020-07-31,131.8988037109375
2020-08-03,131.4724578857422
2020-08-04,130.8919219970703
2020-08-05,129.05055236816406
2020-08-06,130.3204345703125
2020-08-07,130.54725646972656
2020-08-10,130.54725646972656
2020-08-11,129.26820373535156
2020-08-12,132.45211791992188
2020-08-13,132.95101928710938
2020-08-14,132.49745178222656
2020-08-17,134.5474853515625
2020-08-18,135.69039916992188
2020-08-19,134.03045654296875
2020-08-20,134.7454833984375
2020-08-21,134.4626922607422
2020-08-24,135.7487335205078
2020-08-25,135.5936737060547
2020-08-26,136.0314483642578
2020-08-27,135.6210479736328
2020-08-28,136.0770263671875
2020-08-31,135.56631469726562
2020-09-01,135.36561584472656
2020-09-02,136.27769470214844
2020-09-03,135.31092834472656
2020-09-04,135.71226501464844
2020-09-08,132.72071838378906
2020-09-09,134.72723388671875
2020-09-10,132.38327026367188
2020-09-11,132.70249938964844
2020-09-14,131.79042053222656
2020-09-15,131.64453125
2020-09-16,130.59568786621094
2020-09-17,128.14224243164062
2020-09-18,126.70125579833984
2020-09-21,124.95010375976562
2020-09-22,125.34228515625
2020-09-23,122.5240707397461
2020-09-24,125.55207061767578
2020-09-25,127.24845123291016
2020-09-28,128.06015014648438
2020-09-29,128.77159118652344
2020-09-30,130.7324676513672
2020-10-01,131.27056884765625
2020-10-02,130.3494110107422
2020-10-05,131.12466430664062
2020-10-06,129.1090545654297
2020-10-07,130.7963104248047
2020-10-08,130.88751220703125
2020-10-09,132.82107543945312
2020-10-12,135.05557250976562
2020-10-13,135.7578582763672
2020-10-14,136.32330322265625
2020-10-15,137.1897430419922
2020-10-16,136.7337188720703
2020-10-19,134.52658081054688
2020-10-20,133.96112060546875
2020-10-21,132.7754364013672
2020-10-22,132.6477508544922
2020-10-23,133.46859741210938
2020-10-26,131.5167999267578
2020-10-27,129.96633911132812
2020-10-28,126.04458618164062
2020-10-29,125.70710754394531
2020-10-30,125.36967468261719
2020-11-02,128.3976593017578
2020-11-03,130.1669921875
2020-11-04,131.27967834472656
2020-11-05,131.8816375732422
2020-11-06,136.2594451904297
2020-11-09,136.5513153076172
2020-11-10,138.86788940429688
2020-11-11,140.14480590820312
2020-11-12,140.05357360839844
2020-11-13,140.45486450195312
2020-11-16,141.47630310058594
2020-11-17,139.47897338867188
2020-11-18,137.39039611816406
2020-11-19,136.99058532714844
2020-11-20,135.50518798828125
2020-11-23,134.6341094970703
2020-11-24,135.8994903564453
2020-11-25,135.84442138671875
2020-11-27,135.7527313232422
2020-11-30,135.6060333251953
2020-12-01,137.5774383544922
2020-12-02,136.85305786132812
2020-12-03,137.38491821289062
2020-12-04,138.33853149414062
2020-12-07,137.2840118408203
2020-12-08,138.1184539794922
2020-12-09,139.50302124023438
2020-12-10,137.26568603515625
2020-12-11,136.7246856689453
2020-12-14,136.75222778320312
2020-12-15,137.7516632080078
2020-12-16,137.7975311279297
2020-12-17,139.01705932617188
2020-12-18,138.34768676757812
2020-12-21,137.22900390625
2020-12-22,136.275390625
2020-12-23,137.03646850585938
2020-12-24,137.49490356445312
2020-12-28,139.19126892089844
2020-12-29,138.8611602783203
2020-12-30,138.0267791748047
2020-12-31,139.67727661132812
2021-01-04,138.3660125732422
2021-01-05,138.2101287841797
2021-01-06,138.6961212158203
2021-01-07,138.6136016845703
2021-01-08,139.4021759033203
2021-01-11,137.6416015625
2021-01-12,136.97225952148438
2021-01-13,137.46743774414062
2021-01-14,135.17506408691406
2021-01-15,136.1287078857422
2021-01-19,136.3946075439453
2021-01-20,137.20155334472656
2021-01-21,136.60548400878906
2021-01-22,135.89028930664062
2021-01-25,135.2759552001953
2021-01-26,137.10067749023438
2021-01-27,134.0472412109375
2021-01-28,135.8994903564453
2021-01-29,133.35951232910156
2021-02-01,133.0569610595703
2021-02-02,134.89999389648438
2021-02-03,134.40489196777344
2021-02-04,134.99171447753906
2021-02-05,134.4231719970703
2021-02-08,136.9264373779297
2021-02-09,137.19236755371094
2021-02-10,137.54078674316406
2021-02-11,137.9259033203125
2021-02-12,138.80615234375
2021-02-16,138.80615234375
2021-02-17,138.72361755371094
2021-02-18,141.03189086914062
2021-02-19,137.2154998779297
2021-02-22,136.66238403320312
2021-02-23,136.41351318359375
2021-02-24,136.0355682373047
2021-02-25,136.0355682373047
2021-02-26,134.265625
2021-03-01,133.84156799316406
2021-03-02,133.98907470703125
2021-03-03,133.08566284179688
2021-03-04,134.67123413085938
2021-03-05,138.6259307861328
2021-03-08,139.92568969726562
2021-03-09,138.79183959960938
2021-03-10,140.71844482421875
2021-03-11,140.02713012695312
2021-03-12,140.52491760253906
2021-03-15,141.3361358642578
2021-03-16,141.49281311035156
2021-03-17,142.4791717529297
2021-03-18,143.8711700439453
2021-03-19,142.60824584960938
2021-03-22,144.15695190429688
2021-03-23,144.6547088623047
2021-03-24,144.96815490722656
2021-03-25,144.76531982421875
2021-03-26,146.82106018066406
2021-03-29,148.53565979003906
2021-03-30,146.44308471679688
2021-03-31,145.7978057861328
2021-04-01,146.3509063720703
2021-04-05,146.89480590820312
2021-04-06,148.19454956054688
2021-04-07,148.0194549560547
2021-04-08,147.59539794921875
2021-04-09,147.03306579589844
2021-04-12,147.12525939941406
2021-04-13,146.40618896484375
2021-04-14,145.8254852294922
2021-04-15,148.32363891601562
2021-04-16,148.40660095214844
2021-04-19,148.3973846435547
2021-04-20,149.51280212402344
2021-04-21,150.20419311523438
2021-04-22,149.5589141845703
2021-04-23,148.81222534179688
2021-04-26,146.59982299804688
2021-04-27,146.3048095703125
2021-04-28,146.44308471679688
2021-04-29,151.38412475585938
2021-04-30,151.4578857421875
2021-05-03,153.7071533203125
2021-05-04,153.86387634277344
2021-05-05,155.20053100585938
2021-05-06,155.44947814941406
2021-05-07,155.3203887939453
2021-05-10,156.99813842773438
2021-05-11,155.71678161621094
2021-05-12,154.49993896484375
2021-05-13,158.18728637695312
2021-05-14,157.73561096191406
2021-05-17,159.0077362060547
2021-05-18,159.28428649902344
2021-05-19,158.81411743164062
2021-05-20,160.30897521972656
2021-05-21,160.92950439453125
2021-05-24,161.244384765625
2021-05-25,161.818603515625
2021-05-26,161.42965698242188
2021-05-27,160.64239501953125
2021-05-28,160.27195739746094
2021-06-01,159.90145874023438
2021-06-02,160.72572326660156
2021-06-03,161.65191650390625
2021-06-04,161.9853057861328
2021-06-07,161.14251708984375
2021-06-08,160.76278686523438
2021-06-09,160.09596252441406
2021-06-10,161.5037384033203
2021-06-11,161.89268493652344
2021-06-14,161.77227783203125
2021-06-15,161.9390106201172
2021-06-16,159.91998291015625
2021-06-17,160.697998046875
2021-06-18,157.9010009765625
2021-06-21,159.521728515625
2021-06-22,159.54953002929688
2021-06-23,157.78976440429688
2021-06-24,159.66065979003906
2021-06-25,162.1890411376953
2021-06-28,161.65191650390625
2021-06-29,159.29946899414062
2021-06-30,161.3184814453125
2021-07-01,160.87393188476562
2021-07-02,161.15179443359375
2021-07-06,162.17056274414062
2021-07-07,163.5320281982422
2021-07-08,162.80958557128906
2021-07-09,163.69873046875
2021-07-12,163.7635498046875
2021-07-13,162.9392547607422
2021-07-14,164.4581756591797
2021-07-15,166.23638916015625
2021-07-16,166.699462890625
2021-07-19,166.18081665039062
2021-07-20,166.96804809570312
2021-07-21,164.87496948242188
2021-07-22,163.84689331054688
2021-07-23,166.0233612060547
2021-07-26,164.8563995361328
2021-07-27,166.00485229492188
2021-07-28,163.46717834472656
2021-07-29,165.3380126953125
2021-07-30,165.6714324951172
2021-08-02,165.2361297607422
2021-08-03,166.5697784423828
2021-08-04,165.00460815429688
2021-08-05,165.55104064941406
2021-08-06,165.40286254882812
2021-08-09,165.29173278808594
2021-08-10,165.74551391601562
2021-08-11,165.47694396972656
2021-08-12,164.52301025390625
2021-08-13,166.15304565429688
2021-08-16,167.78309631347656
2021-08-17,168.68150329589844
2021-08-18,166.25491333007812
2021-08-19,167.7824249267578
2021-08-20,167.57763671875
2021-08-23,166.3861541748047
2021-08-24,163.9567108154297
2021-08-25,163.45407104492188
2021-08-26,162.99794006347656
2021-08-27,163.4819793701172
2021-08-30,164.31973266601562
2021-08-31,165.40879821777344
2021-09-01,165.892822265625
2021-09-02,165.892822265625
2021-09-03,165.67872619628906
2021-09-07,161.71337890625
2021-09-08,164.41282653808594
2021-09-09,163.2678680419922
2021-09-10,162.95140075683594
2021-09-13,163.3423614501953
2021-09-14,162.47671508789062
2021-09-15,162.97000122070312
2021-09-16,163.41680908203125
2021-09-17,162.96072387695312
2021-09-20,161.4341278076172
2021-09-21,159.89828491210938
2021-09-22,160.46607971191406
2021-09-23,161.0990447998047
2021-09-24,162.00193786621094
2021-09-27,159.07913208007812
2021-09-28,157.01268005371094
2021-09-29,160.00994873046875
2021-09-30,157.5432586669922
2021-10-01,158.9674530029297
2021-10-04,159.69346618652344
2021-10-05,162.40220642089844
2021-10-06,166.19998168945312
2021-10-07,165.7345733642578
2021-10-08,165.45535278320312
2021-10-11,165.883544921875
2021-10-12,167.08428955078125
2021-10-13,167.68934631347656
2021-10-14,169.6068878173828
2021-10-15,167.1866912841797
2021-10-18,166.36752319335938
2021-10-19,167.27047729492188
2021-10-20,167.72654724121094
2021-10-21,167.82896423339844
2021-10-22,169.50445556640625
2021-10-25,167.76377868652344
2021-10-26,169.1414337158203
2021-10-27,167.0935821533203
2021-10-28,166.99122619628906
2021-10-29,163.22134399414062
2021-11-01,162.59767150878906
2021-11-02,163.36094665527344
2021-11-03,164.34767150878906
2021-11-04,163.23997497558594
2021-11-05,163.25856018066406
2021-11-08,162.65354919433594
2021-11-09,163.993896484375
2021-11-10,167.14013671875
2021-11-11,166.01380920410156
2021-11-12,165.39947509765625
2021-11-15,165.19471740722656
2021-11-16,165.4274139404297
2021-11-17,166.89813232421875
2021-11-18,168.49880981445312
2021-11-19,167.76910400390625
2021-11-22,169.47178649902344
2021-11-23,170.4634552001953
2021-11-24,169.3033905029297
2021-11-26,166.4500274658203
2021-11-29,167.6100616455078
2021-11-30,166.0477294921875
2021-12-01,164.1953582763672
2021-12-02,165.29928588867188
2021-12-03,168.0310516357422
2021-12-06,169.05079650878906
2021-12-07,170.2669677734375
2021-12-08,171.40835571289062
2021-12-09,171.67027282714844
2021-12-10,174.48622131347656
2021-12-13,176.48825073242188
2021-12-14,175.59014892578125
2021-12-15,177.5360565185547
2021-12-16,179.74392700195312
2021-12-17,175.52467346191406
2021-12-20,175.6836700439453
2021-12-21,175.2533721923828
2021-12-22,176.69407653808594
2021-12-23,176.310546875
2021-12-27,177.6389923095703
2021-12-28,178.6587371826172
2021-12-29,179.4539031982422
2021-12-30,178.9393768310547
2021-12-31,180.99752807617188
2022-01-03,180.75430297851562
2022-01-04,182.29795837402344
2022-01-05,184.2999725341797
2022-01-06,183.89768981933594
2022-01-07,183.22413635253906
2022-01-10,182.0921173095703
2022-01-11,181.5214385986328
2022-01-12,183.21473693847656
2022-01-13,184.05674743652344
2022-01-14,186.66688537597656
2022-01-18,185.53489685058594
2022-01-19,186.76979064941406
2022-01-20,186.32070922851562
2022-01-21,187.4340057373047
2022-01-24,187.03173828125
2022-01-25,182.21372985839844
2022-01-26,181.61500549316406
2022-01-27,181.83950805664062
2022-01-28,184.14093017578125
2022-01-31,184.36546325683594
2022-02-01,183.11184692382812
2022-02-02,185.7406768798828
2022-02-03,190.7738494873047
2022-02-04,189.70733642578125
2022-02-07,191.51290893554688
2022-02-08,193.6553192138672
2022-02-09,190.5119171142578
2022-02-10,190.30609130859375
2022-02-11,191.96200561523438
2022-02-14,190.24061584472656
2022-02-15,189.8009033203125
2022-02-16,189.58572387695312
2022-02-17,189.8498077392578
2022-02-18,190.37603759765625
2022-02-22,189.8498077392578
2022-02-23,190.3572235107422
2022-02-24,184.94448852539062
2022-02-25,192.00172424316406
2022-02-28,190.06591796875
2022-03-01,192.5092010498047
2022-03-02,195.48805236816406
2022-03-03,195.5914306640625
2022-03-04,199.98928833007812
2022-03-07,200.51551818847656
2022-03-08,191.71041870117188
2022-03-09,192.52798461914062
2022-03-10,192.77227783203125
2022-03-11,192.34942626953125
2022-03-14,194.2476348876953
2022-03-15,196.2304229736328
2022-03-16,193.29849243164062
2022-03-17,194.2476348876953
2022-03-18,194.26641845703125
2022-03-21,195.7981414794922
2022-03-22,195.74179077148438
2022-03-23,195.23434448242188
2022-03-24,198.50448608398438
2022-03-25,201.44580078125
2022-03-28,201.7089385986328
2022-03-29,201.79351806640625
2022-03-30,203.5883331298828
2022-03-31,203.56959533691406
2022-04-01,205.58056640625
2022-04-04,203.4662322998047
