,PPL
2021-06-02,25.02161979675293
2021-06-03,25.082117080688477
2021-06-04,25.05619239807129
2021-06-07,25.13397789001465
2021-06-08,24.9783992767334
2021-06-09,25.421234130859375
2021-06-10,25.50015640258789
2021-06-11,25.719377517700195
2021-06-14,25.657995223999023
2021-06-15,25.693073272705078
2021-06-16,25.149398803710938
2021-06-17,25.07924461364746
2021-06-18,24.211118698120117
2021-06-21,24.6583309173584
2021-06-22,24.54433822631836
2021-06-23,24.36895751953125
2021-06-24,24.49172019958496
2021-06-25,24.81617546081543
2021-06-28,24.772335052490234
2021-06-29,24.351421356201172
2021-06-30,24.52680015563965
2021-07-01,24.781099319458008
2021-07-02,24.772335052490234
2021-07-06,24.702178955078125
2021-07-07,24.693410873413086
2021-07-08,24.693410873413086
2021-07-09,24.938941955566406
2021-07-12,24.877559661865234
2021-07-13,24.49172019958496
2021-07-14,24.61448860168457
2021-07-15,24.737253189086914
2021-07-16,25.070478439331055
2021-07-19,24.561874389648438
2021-07-20,24.72848892211914
2021-07-21,24.632028579711914
2021-07-22,24.61448860168457
2021-07-23,24.781099319458008
2021-07-26,24.877559661865234
2021-07-27,25.202009201049805
2021-07-28,25.070478439331055
2021-07-29,25.070478439331055
2021-07-30,24.877559661865234
2021-08-02,24.956478118896484
2021-08-03,25.044164657592773
2021-08-04,24.93017578125
2021-08-05,25.30723762512207
2021-08-06,25.631690979003906
2021-08-09,25.4650821685791
2021-08-10,25.3510799407959
2021-08-11,25.614151000976562
2021-08-12,25.50015640258789
2021-08-13,25.789535522460938
2021-08-16,25.736913681030273
2021-08-17,25.728147506713867
2021-08-18,25.587846755981445
2021-08-19,25.596616744995117
2021-08-20,26.07890510559082
2021-08-23,25.596616744995117
2021-08-24,25.631690979003906
2021-08-25,25.622920989990234
2021-08-26,25.49138641357422
2021-08-27,25.622920989990234
2021-08-30,25.587846755981445
2021-08-31,25.736913681030273
2021-09-01,26.34197998046875
2021-09-02,26.675201416015625
2021-09-03,26.385822296142578
2021-09-07,26.403358459472656
2021-09-08,26.71027183532715
2021-09-09,26.474687576293945
2021-09-10,26.323551177978516
2021-09-13,26.261327743530273
2021-09-14,26.11907958984375
2021-09-15,26.190200805664062
2021-09-16,25.870161056518555
2021-09-17,25.496774673461914
2021-09-20,25.443437576293945
2021-09-21,25.265636444091797
2021-09-22,25.3189697265625
2021-09-23,25.38119888305664
2021-09-24,25.265636444091797
2021-09-27,25.21229362487793
2021-09-28,25.08782958984375
2021-09-29,25.31008529663086
2021-09-30,24.785568237304688
2021-10-01,24.8566837310791
2021-10-04,25.15006446838379
2021-10-05,25.123394012451172
2021-10-06,25.38119888305664
2021-10-07,25.24785041809082
2021-10-08,25.21229362487793
2021-10-11,25.0611629486084
2021-10-12,25.123394012451172
2021-10-13,25.3189697265625
2021-10-14,25.5234432220459
2021-10-15,25.647907257080078
2021-10-18,25.38119888305664
2021-10-19,25.68346405029297
2021-10-20,25.97684097290039
2021-10-21,25.790145874023438
2021-10-22,25.89682960510254
2021-10-25,25.781259536743164
2021-10-26,25.861268997192383
2021-10-27,25.790145874023438
2021-10-28,25.843486785888672
2021-10-29,25.603456497192383
2021-11-01,26.047958374023438
2021-11-02,25.994619369506836
2021-11-03,26.056852340698242
2021-11-04,25.68346405029297
2021-11-05,25.532337188720703
2021-11-08,25.487886428833008
2021-11-09,25.559005737304688
2021-11-10,25.585674285888672
2021-11-11,25.56789779663086
2021-11-12,25.425657272338867
2021-11-15,25.63901710510254
2021-11-16,25.51456069946289
2021-11-17,25.327863693237305
2021-11-18,25.13228416442871
2021-11-19,25.24785041809082
2021-11-22,25.345645904541016
2021-11-23,25.54122543334961
2021-11-24,25.47899627685547
2021-11-26,25.05227279663086
2021-11-29,25.283411026000977
2021-11-30,24.741119384765625
2021-12-01,24.794456481933594
2021-12-02,25.096721649169922
2021-12-03,25.47899627685547
2021-12-06,25.97684097290039
2021-12-07,26.06574249267578
2021-12-08,25.932388305664062
2021-12-09,25.79261016845703
2021-12-10,25.90984535217285
2021-12-13,26.045120239257812
2021-12-14,26.000028610229492
2021-12-15,26.396839141845703
2021-12-16,26.586223602294922
2021-12-17,26.65837287902832
2021-12-20,26.60426139831543
2021-12-21,26.532115936279297
2021-12-22,26.52309799194336
2021-12-23,26.532115936279297
2021-12-27,26.631317138671875
2021-12-28,26.847759246826172
2021-12-29,26.865795135498047
2021-12-30,27.010089874267578
2021-12-31,27.109289169311523
2022-01-03,27.181438446044922
2022-01-04,27.046161651611328
2022-01-05,27.100269317626953
2022-01-06,27.06420135498047
2022-01-07,27.280637741088867
2022-01-10,27.262603759765625
2022-01-11,27.010089874267578
2022-01-12,27.019107818603516
2022-01-13,27.055179595947266
2022-01-14,27.028125762939453
2022-01-18,26.955976486206055
2022-01-19,26.89284896850586
2022-01-20,26.79364776611328
2022-01-21,26.748554229736328
2022-01-24,26.65837287902832
2022-01-25,26.640336990356445
2022-01-26,26.414875030517578
2022-01-27,26.468984603881836
2022-01-28,26.766592025756836
2022-01-31,26.766592025756836
2022-02-01,26.622299194335938
2022-02-02,26.79364776611328
2022-02-03,26.766592025756836
2022-02-04,26.52309799194336
2022-02-07,26.414875030517578
2022-02-08,26.631317138671875
2022-02-09,26.631317138671875
2022-02-10,25.972972869873047
2022-02-11,25.84671974182129
2022-02-14,25.56714630126953
2022-02-15,25.47696304321289
2022-02-16,25.458925247192383
2022-02-17,25.377758026123047
2022-02-18,23.538009643554688
2022-02-22,24.178314208984375
2022-02-23,23.538009643554688
2022-02-24,23.393714904785156
2022-02-25,23.835615158081055
2022-02-28,23.601139068603516
2022-03-01,22.951810836791992
2022-03-02,23.1953067779541
2022-03-03,23.456846237182617
2022-03-04,23.853649139404297
2022-03-07,23.583099365234375
2022-03-08,23.7093563079834
2022-03-09,24.254608154296875
2022-03-10,24.154647827148438
2022-03-11,23.872934341430664
2022-03-14,23.76388168334961
2022-03-15,24.081945419311523
2022-03-16,24.190994262695312
2022-03-17,24.345483779907227
2022-03-18,24.236431121826172
2022-03-21,24.44544792175293
2022-03-22,24.409099578857422
2022-03-23,24.436357498168945
2022-03-24,24.836212158203125
2022-03-25,25.072484970092773
2022-03-28,25.23606300354004
2022-03-29,25.844924926757812
2022-03-30,26.08120346069336
2022-03-31,25.9539737701416
2022-04-01,26.37200164794922
2022-04-04,26.08120346069336
2022-04-05,26.090288162231445
2022-04-06,26.708240509033203
2022-04-07,26.47196388244629
2022-04-08,26.45379066467285
2022-04-11,26.272035598754883
2022-04-12,26.199337005615234
2022-04-13,26.326562881469727
2022-04-14,26.53557777404785
2022-04-18,26.55375099182129
2022-04-19,27.108091354370117
2022-04-20,27.417068481445312
2022-04-21,27.598819732666016
2022-04-22,27.162614822387695
2022-04-25,27.044477462768555
2022-04-26,26.581016540527344
2022-04-27,26.26295280456543
2022-04-28,26.48105239868164
2022-04-29,25.726787567138672
2022-05-02,25.5450382232666
2022-05-03,25.59956169128418
2022-05-04,26.253862380981445
2022-05-05,26.172077178955078
2022-05-06,26.56283950805664
2022-05-09,26.16299057006836
2022-05-10,25.699527740478516
2022-05-11,25.808574676513672
2022-05-12,25.754047393798828
2022-05-13,26.14481544494629
2022-05-16,26.335651397705078
2022-05-17,26.708240509033203
2022-05-18,26.6900691986084
2022-05-19,26.544666290283203
2022-05-20,26.53557777404785
2022-05-23,26.87181854248047
2022-05-24,27.135353088378906
2022-05-25,27.208053588867188
2022-05-26,27.48067855834961
2022-05-27,27.589733123779297
2022-05-31,27.42615509033203
2022-06-01,27.1989688873291
2022-06-02,27.208053588867188
2022-06-03,27.108091354370117
2022-06-06,27.235319137573242
2022-06-07,27.789655685424805
2022-06-08,27.46250343322754
2022-06-09,26.48105239868164
2022-06-10,25.744962692260742
2022-06-13,24.60902214050293
2022-06-14,23.654830932617188
2022-06-15,23.872934341430664
2022-06-16,23.39129066467285
2022-06-17,23.24919319152832
2022-06-21,23.698410034179688
2022-06-22,23.991775512695312
2022-06-23,24.395151138305664
2022-06-24,24.826030731201172
2022-06-27,25.082725524902344
2022-06-28,24.871870040893555
2022-06-29,24.807695388793945
2022-06-30,24.871870040893555
2022-07-01,25.449434280395508
2022-07-05,24.59684181213379
2022-07-06,24.79853057861328
2022-07-07,24.981884002685547
2022-07-08,24.917707443237305
2022-07-11,25.036890029907227
2022-07-12,24.97271728515625
2022-07-13,24.807695388793945
2022-07-14,24.86270523071289
2022-07-15,25.23858070373535
2022-07-18,24.926876068115234
2022-07-19,25.11939811706543
2022-07-20,24.881038665771484
2022-07-21,24.97271728515625
2022-07-22,25.055225372314453
2022-07-25,25.53194236755371
2022-07-26,25.70612907409668
2022-07-27,25.7427978515625
2022-07-28,26.393707275390625
2022-07-29,26.659564971923828
2022-08-01,26.586223602294922
2022-08-02,26.67790412902832
2022-08-03,26.577056884765625
2022-08-04,26.219520568847656
2022-08-05,25.733631134033203
2022-08-08,25.80697250366211
2022-08-09,26.1095027923584
2022-08-10,26.586223602294922
2022-08-11,26.980430603027344
2022-08-12,27.76885414123535
2022-08-15,28.05305290222168
2022-08-16,28.337249755859375
2022-08-17,28.26390838623047
2022-08-18,28.337249755859375
2022-08-19,28.245573043823242
2022-08-22,27.713844299316406
2022-08-23,27.713844299316406
2022-08-24,27.70467758178711
2022-08-25,27.8146915435791
2022-08-26,27.310470581054688
2022-08-29,27.39297866821289
2022-08-30,26.90709114074707
2022-08-31,26.659564971923828
2022-09-01,26.842920303344727
2022-09-02,26.53121566772461
2022-09-06,26.421207427978516
2022-09-07,27.127119064331055
2022-09-08,27.36268424987793
2022-09-09,27.575157165527344
2022-09-12,27.861530303955078
2022-09-13,27.177927017211914
2022-09-14,27.36268424987793
2022-09-15,26.6790771484375
2022-09-16,26.716032028198242
2022-09-19,27.113258361816406
2022-09-20,26.697553634643555
2022-09-21,26.263376235961914
2022-09-22,26.21718406677246
2022-09-23,26.004711151123047
2022-09-26,25.404247283935547
2022-09-27,25.04396629333496
2022-09-28,25.27491569519043
2022-09-29,23.972373962402344
2022-09-30,23.4180965423584
2022-10-03,24.07398796081543
2022-10-04,24.628263473510742
2022-10-05,24.12941551208496
2022-10-06,23.501239776611328
2022-10-07,22.799158096313477
2022-10-10,22.97467803955078
2022-10-11,22.854581832885742
2022-10-12,22.152502059936523
2022-10-13,22.789920806884766
2022-10-14,22.632875442504883
2022-10-17,22.99315071105957
2022-10-18,23.455047607421875
2022-10-19,23.399621963500977
2022-10-20,23.08553123474121
2022-10-21,23.73218536376953
2022-10-24,23.519712448120117
2022-10-25,23.981609344482422
2022-10-26,23.741424560546875
2022-10-27,23.9354190826416
2022-10-28,24.48969268798828
2022-10-31,24.471220016479492
2022-11-01,24.545124053955078
2022-11-02,24.12941551208496
2022-11-03,24.55436134338379
2022-11-04,24.942350387573242
2022-11-07,24.739118576049805
2022-11-08,25.034732818603516
2022-11-09,24.646739959716797
2022-11-10,25.616718292236328
2022-11-11,25.32110595703125
2022-11-14,25.034732818603516
2022-11-15,25.395009994506836
2022-11-16,25.77376365661621
2022-11-17,25.561290740966797
2022-11-18,25.949283599853516
2022-11-21,26.069374084472656
2022-11-22,26.549747467041016
2022-11-23,26.891551971435547
2022-11-25,27.00240707397461
2022-11-28,26.882314682006836
2022-11-29,26.808408737182617
2022-11-30,27.270307540893555
2022-12-01,27.057830810546875
2022-12-02,26.95621681213379
2022-12-05,26.86383628845215
2022-12-06,27.06707000732422
2022-12-07,26.771455764770508
2022-12-08,27.055419921875
2022-12-09,26.953006744384766
2022-12-12,27.418516159057617
2022-12-13,27.316104888916016
2022-12-14,27.390586853027344
2022-12-15,27.334726333618164
2022-12-16,27.120588302612305
2022-12-19,27.10196876525879
2022-12-20,27.14851951599121
2022-12-21,27.37196159362793
2022-12-22,27.167139053344727
2022-12-23,27.50231170654297
2022-12-27,27.64196014404297
2022-12-28,27.40920639038086
2022-12-29,27.614028930664062
2022-12-30,27.204381942749023
2023-01-03,27.185760498046875
2023-01-04,27.865406036376953
2023-01-05,27.223003387451172
2023-01-06,27.893333435058594
2023-01-09,28.088850021362305
2023-01-10,28.088850021362305
2023-01-11,28.67538833618164
2023-01-12,28.600910186767578
2023-01-13,28.498497009277344
2023-01-17,28.479877471923828
2023-01-18,27.660579681396484
2023-01-19,27.13920783996582
2023-01-20,27.297481536865234
2023-01-23,27.297481536865234
2023-01-24,27.455760955810547
2023-01-25,27.46506690979004
2023-01-26,27.63265037536621
2023-01-27,27.58609962463379
2023-01-30,27.418516159057617
2023-01-31,27.558168411254883
2023-02-01,27.56747817993164
2023-02-02,27.362653732299805
2023-02-03,26.68301010131836
2023-02-06,26.85059356689453
2023-02-07,26.76680564880371
2023-02-08,26.413015365600586
2023-02-09,26.124399185180664
2023-02-10,26.68301010131836
2023-02-13,26.82266616821289
2023-02-14,26.571290969848633
2023-02-15,26.701629638671875
2023-02-16,26.48749542236328
2023-02-17,26.82266616821289
2023-02-21,25.900955200195312
2023-02-22,25.798542022705078
2023-02-23,25.93819808959961
2023-02-24,25.779924392700195
2023-02-27,25.649578094482422
2023-02-28,25.20269012451172
2023-03-01,24.8395938873291
2023-03-02,25.249242782592773
2023-03-03,25.5006160736084
2023-03-06,25.58440589904785
2023-03-07,25.025794982910156
2023-03-08,25.13751792907715
2023-03-09,24.968435287475586
2023-03-10,24.6584415435791
2023-03-13,25.13751792907715
2023-03-14,25.353572845458984
2023-03-15,25.588415145874023
2023-03-16,25.550844192504883
2023-03-17,25.203275680541992
2023-03-20,25.61659812927246
2023-03-21,25.156309127807617
2023-03-22,24.66783332824707
2023-03-23,24.33905601501465
2023-03-24,25.156309127807617
2023-03-27,25.325393676757812
2023-03-28,25.447513580322266
2023-03-29,25.8608341217041
2023-03-30,25.879619598388672
2023-03-31,26.105070114135742
2023-04-03,25.90780258178711
2023-04-04,25.879619598388672
2023-04-05,26.659297943115234
2023-04-06,26.818986892700195
2023-04-10,26.903533935546875
2023-04-11,27.082012176513672
2023-04-12,26.92232322692871
2023-04-13,27.016258239746094
2023-04-14,26.83777618408203
2023-04-17,26.978679656982422
2023-04-18,26.76262664794922
2023-04-19,26.959896087646484
2023-04-20,26.86595916748047
2023-04-21,26.950502395629883
2023-04-24,26.931713104248047
2023-04-25,26.959896087646484
2023-04-26,26.612327575683594
2023-04-27,27.025651931762695
2023-04-28,26.978679656982422
2023-05-01,27.025651931762695
2023-05-02,26.77202033996582
2023-05-03,26.76262664794922
2023-05-04,26.959896087646484
2023-05-05,27.006864547729492
2023-05-08,26.8565673828125
2023-05-09,26.809595108032227
2023-05-10,27.016258239746094
2023-05-11,26.668689727783203
2023-05-12,26.725051879882812
2023-05-15,26.43384552001953
2023-05-16,25.898408889770508
2023-05-17,25.926589965820312
2023-05-18,25.569625854492188
2023-05-19,25.419326782226562
2023-05-22,25.391149520874023
2023-05-23,25.156309127807617
2023-05-24,24.8369197845459
2023-05-25,24.42359733581543
2023-05-26,24.43299102783203
2023-05-30,24.508142471313477
2023-05-31,24.611474990844727
2023-06-01,24.517534255981445
2023-06-02,24.91206932067871
2023-06-05,25.015403747558594
2023-06-06,24.977827072143555
2023-06-07,25.36296844482422
2023-06-08,25.438791275024414
2023-06-09,25.419836044311523
2023-06-12,25.410358428955078
2023-06-13,25.49565887451172
2023-06-14,25.45775032043457
2023-06-15,25.59991455078125
2023-06-16,25.580961227416992
2023-06-20,25.306102752685547
2023-06-21,25.486181259155273
2023-06-22,25.325054168701172
2023-06-23,25.002805709838867
2023-06-26,25.144975662231445
2023-06-27,25.239755630493164
2023-06-28,24.832204818725586
2023-06-29,24.813247680664062
2023-06-30,25.07862663269043
2023-07-03,25.277667999267578
2023-07-05,25.325054168701172
2023-07-06,25.17340850830078
2023-07-07,24.841678619384766
2023-07-10,24.604732513427734
2023-07-11,24.92698097229004
2023-07-12,25.29662322998047
2023-07-13,25.44826889038086
2023-07-14,25.36297035217285
2023-07-17,25.06915283203125
2023-07-18,24.945940017700195
2023-07-19,25.590438842773438
2023-07-20,25.9600772857666
2023-07-21,26.433977127075195
2023-07-24,26.34867286682129
2023-07-25,26.509798049926758
2023-07-26,26.5950984954834
2023-07-27,26.05485725402832
2023-07-28,26.02642250061035
2023-07-31,26.092769622802734
2023-08-01,25.903213500976562
2023-08-02,25.903213500976562
2023-08-03,25.239755630493164
2023-08-04,24.71846580505371
2023-08-07,24.746904373168945
2023-08-08,24.737422943115234
2023-08-09,24.860637664794922
2023-08-10,24.737422943115234
2023-08-11,24.813247680664062
2023-08-14,24.661598205566406
2023-08-15,24.14979362487793
2023-08-16,24.036056518554688
2023-08-17,23.837017059326172
2023-08-18,23.979188919067383
2023-08-21,23.903364181518555
2023-08-22,23.979188919067383
2023-08-23,23.89388656616211
2023-08-24,23.732763290405273
2023-08-25,23.950754165649414
2023-08-28,23.950754165649414
2023-08-29,23.950754165649414
2023-08-30,23.912843704223633
2023-08-31,23.61902618408203
2023-09-01,23.46738052368164
2023-09-05,23.02191925048828
2023-09-06,23.12617301940918
2023-09-07,23.47076988220215
2023-09-08,23.690929412841797
2023-09-11,23.958948135375977
2023-09-12,23.997234344482422
2023-09-13,24.284399032592773
2023-09-14,24.581134796142578
2023-09-15,24.561988830566406
2023-09-18,24.571561813354492
2023-09-19,24.418405532836914
2023-09-20,24.571561813354492
2023-09-21,24.169532775878906
2023-09-22,24.054668426513672
2023-09-25,23.93023109436035
2023-09-26,23.231468200683594
2023-09-27,22.915590286254883
2023-09-28,22.37955093383789
2023-09-29,22.551849365234375
2023-10-02,21.585067749023438
2023-10-03,21.996665954589844
2023-10-04,21.929664611816406
2023-10-05,21.977521896362305
2023-10-06,22.43698501586914
2023-10-09,22.733718872070312
2023-10-10,22.839012145996094
2023-10-11,23.07831382751465
2023-10-12,22.637996673583984
2023-10-13,22.867725372314453
2023-10-16,23.14531898498535
2023-10-17,23.17403221130371
2023-10-18,23.04002571105957
2023-10-19,22.80072593688965
2023-10-20,22.743288040161133
2023-10-23,22.66671371459961
2023-10-24,23.10702896118164
2023-10-25,23.336759567260742
2023-10-26,23.68135643005371
2023-10-27,23.24104118347168
2023-10-30,23.346332550048828
2023-10-31,23.518630981445312
2023-11-01,23.64306640625
2023-11-02,24.006805419921875
2023-11-03,24.284399032592773
2023-11-06,24.073808670043945
2023-11-07,24.8204345703125
2023-11-08,24.55241584777832
2023-11-09,24.121675491333008
2023-11-10,24.25568199157715
2023-11-13,23.88237190246582
2023-11-14,24.63856315612793
2023-11-15,24.69599723815918
2023-11-16,24.90658187866211
2023-11-17,24.973587036132812
2023-11-20,25.050167083740234
2023-11-21,25.184173583984375
2023-11-22,25.117170333862305
2023-11-24,25.184173583984375
2023-11-27,25.117170333862305
2023-11-28,25.260751724243164
2023-11-29,24.916154861450195
2023-11-30,25.002304077148438
2023-12-01,25.346899032592773
2023-12-04,25.232036590576172
2023-12-05,24.90658187866211
2023-12-06,25.203319549560547
2023-12-07,25.203319549560547
2023-12-08,25.17433738708496
2023-12-11,25.435161590576172
2023-12-12,25.280601501464844
2023-12-13,26.343217849731445
2023-12-14,26.121034622192383
2023-12-15,25.985790252685547
2023-12-18,25.908510208129883
2023-12-19,25.966468811035156
2023-12-20,25.51244354248047
2023-12-21,25.49312400817871
2023-12-22,25.908510208129883
2023-12-26,26.06307029724121
2023-12-27,26.121034622192383
2023-12-28,26.227293014526367
2023-12-29,26.17899513244629
2024-01-02,26.57505989074707
2024-01-03,26.71996307373047
2024-01-04,26.68132209777832
2024-01-05,26.806903839111328
2024-01-08,27.038745880126953
2024-01-09,26.87452507019043
2024-01-10,26.671663284301758
2024-01-11,26.101715087890625
2024-01-12,26.1596736907959
2024-01-16,25.898849487304688
2024-01-17,25.435161590576172
2024-01-18,25.048757553100586
2024-01-19,25.126039505004883
2024-01-22,24.93283462524414
2024-01-23,24.84589195251465
2024-01-24,24.575410842895508
2024-01-25,24.9521541595459
2024-01-26,25.010116577148438
2024-01-29,25.116376876831055
2024-01-30,25.135698318481445
2024-01-31,25.309581756591797
2024-02-01,25.66700553894043
2024-02-02,25.164676666259766
2024-02-05,24.749292373657227
2024-02-06,24.816913604736328
2024-02-07,24.807252883911133
2024-02-08,24.787933349609375
2024-02-09,24.99079704284668
2024-02-12,25.40618133544922
2024-02-13,25.164676666259766
2024-02-14,25.164676666259766
2024-02-15,25.56074333190918
2024-02-16,25.73462677001953
2024-02-20,25.541423797607422
2024-02-21,25.976131439208984
2024-02-22,25.937490463256836
2024-02-23,25.889188766479492
2024-02-26,25.319238662719727
2024-02-27,25.531763076782227
2024-02-28,25.348220825195312
2024-02-29,25.473804473876953
2024-03-01,25.25162124633789
2024-03-04,25.831228256225586
2024-03-05,25.850549697875977
2024-03-06,25.937490463256836
2024-03-07,26.218399047851562
2024-03-08,26.511016845703125
2024-03-11,26.579294204711914
2024-03-12,26.257417678833008
2024-03-13,26.296430587768555
2024-03-14,25.9257869720459
2024-03-15,25.98430824279785
2024-03-18,26.23790740966797
2024-03-19,26.354957580566406
2024-03-20,26.38421630859375
2024-03-21,26.335447311401367
2024-03-22,26.41347885131836
2024-03-25,26.39396858215332
2024-03-26,25.945293426513672
2024-03-27,26.74510955810547
2024-03-28,26.85240364074707
2024-04-01,26.823139190673828
2024-04-02,26.803634643554688
2024-04-03,26.608556747436523
2024-04-04,26.608556747436523
2024-04-05,26.550031661987305
2024-04-08,26.70609474182129
2024-04-09,26.85240364074707
2024-04-10,26.257417678833008
2024-04-11,26.081846237182617
2024-04-12,25.97455406188965
2024-04-15,25.779476165771484
2024-04-16,25.369815826416016
2024-04-17,25.769723892211914
2024-04-18,25.964799880981445
2024-04-19,26.354957580566406
2024-04-22,26.696340560913086
2024-04-23,26.56954002380371
2024-04-24,26.696340560913086
2024-04-25,26.62806510925293
2024-04-26,26.354957580566406
2024-04-29,26.85240364074707
2024-04-30,26.78412437438965
2024-05-01,27.310834884643555
2024-05-02,27.232805252075195
2024-05-03,27.398618698120117
2024-05-06,27.398618698120117
2024-05-07,27.652219772338867
2024-05-08,27.818037033081055
2024-05-09,28.198436737060547
2024-05-10,28.422775268554688
2024-05-13,28.452037811279297
2024-05-14,28.47154426574707
2024-05-15,28.842191696166992
2024-05-16,28.881208419799805
2024-05-17,28.86170196533203
2024-05-20,28.881208419799805
2024-05-21,29.105546951293945
2024-05-22,28.783668518066406
2024-05-23,28.071636199951172
2024-05-24,27.974098205566406
2024-05-28,27.866804122924805
2024-05-29,27.496158599853516
2024-05-30,27.8570499420166
2024-05-31,28.60809898376465
2024-06-03,28.539823532104492
2024-06-04,28.598344802856445
2024-06-05,28.227697372436523
2024-06-06,27.993606567382812
2024-06-07,27.710742950439453
2024-06-10,27.718618392944336
2024-06-11,27.905641555786133
2024-06-12,27.6890869140625
2024-06-13,27.6890869140625
2024-06-14,27.63987159729004
2024-06-17,27.472536087036133
2024-06-18,27.60049819946289
2024-06-20,27.610342025756836
2024-06-21,27.521751403808594
2024-06-24,27.72846031188965
2024-06-25,27.364259719848633
2024-06-26,27.26582908630371
2024-06-27,27.31504249572754
2024-06-28,27.216609954833984
2024-07-01,26.9311580657959
2024-07-02,26.990215301513672
2024-07-03,27.098493576049805
2024-07-05,26.98037338256836
2024-07-08,26.970529556274414
2024-07-09,26.98037338256836
2024-07-10,27.24614143371582
2024-07-11,27.777677536010742
2024-07-12,27.99422836303711
2024-07-15,27.53159523010254
2024-07-16,27.846580505371094
2024-07-17,28.259994506835938
2024-07-18,28.269840240478516
2024-07-19,28.171409606933594
2024-07-22,28.54545021057129
2024-07-23,28.319055557250977
2024-07-24,28.712785720825195
2024-07-25,28.76200294494629
2024-07-26,28.97855567932129
2024-07-29,29.18526268005371
2024-07-30,29.500247955322266
2024-07-31,29.254165649414062
2024-08-01,29.834918975830078
2024-08-02,30.159746170043945
2024-08-05,29.57899284362793
2024-08-06,29.75617027282715
2024-08-07,30.021940231323242
2024-08-08,30.031784057617188
2024-08-09,30.0416259765625
2024-08-12,30.346769332885742
2024-08-13,30.43535614013672
2024-08-14,30.563318252563477
2024-08-15,30.494415283203125
2024-08-16,30.681438446044922
2024-08-19,30.888145446777344
2024-08-20,30.9865779876709
2024-08-21,31.05548095703125
2024-08-22,31.05548095703125
2024-08-23,31.291723251342773
2024-08-26,31.409839630126953
2024-08-27,31.2326602935791
2024-08-28,31.262191772460938
2024-08-29,31.25234603881836
2024-08-30,31.409839630126953
2024-09-03,31.606704711914062
2024-09-04,31.705135345458984
2024-09-05,31.646080017089844
2024-09-06,31.567331314086914
2024-09-09,31.93153190612793
2024-09-10,31.909704208374023
2024-09-11,31.701339721679688
2024-09-12,31.711259841918945
2024-09-13,32.20737075805664
2024-09-16,32.4256591796875
2024-09-17,32.1478385925293
2024-09-18,31.899784088134766
2024-09-19,31.542585372924805
2024-09-20,32.20737075805664
2024-09-23,32.58441162109375
2024-09-24,32.31651306152344
2024-09-25,32.485191345214844
2024-09-26,32.34627914428711
2024-09-27,32.62410354614258
2024-09-30,32.822547912597656
2024-10-01,32.971378326416016
2024-10-02,32.80270004272461
2024-10-03,32.495113372802734
2024-10-04,32.296669006347656
2024-10-07,31.62196159362793
2024-10-08,31.870014190673828
2024-10-09,31.60211753845215
2024-10-10,31.225074768066406
2024-10-11,31.463205337524414
2024-10-14,31.83032989501953
2024-10-15,32.08830261230469
2024-10-16,32.36612319946289
2024-10-17,32.11806869506836
2024-10-18,32.40581130981445
2024-10-21,32.47526931762695
2024-10-22,32.4256591796875
2024-10-23,32.87215805053711
2024-10-24,32.61417770385742
2024-10-25,32.17760467529297
2024-10-28,32.455421447753906
2024-10-29,31.870014190673828
2024-10-30,31.989084243774414
2024-10-31,32.30659103393555
2024-11-01,31.314373016357422
2024-11-04,31.810483932495117
2024-11-05,32.33635711669922
2024-11-06,32.296669006347656
2024-11-07,32.08830261230469
2024-11-08,32.80270004272461
2024-11-11,33.1995849609375
2024-11-12,32.981300354003906
2024-11-13,33.22935485839844
2024-11-14,32.95153045654297
2024-11-15,33.437721252441406
2024-11-18,33.73538589477539
2024-11-19,33.87429428100586
2024-11-20,34.0032844543457
2024-11-21,34.578765869140625
2024-11-22,34.181880950927734
2024-11-25,34.13227081298828
2024-11-26,34.56884765625
2024-11-27,34.72760009765625
2024-11-29,34.658145904541016
2024-12-02,34.171958923339844
2024-12-03,33.98344039916992
2024-12-04,33.75522994995117
2024-12-05,33.824684143066406
2024-12-06,33.338497161865234
2024-12-09,32.89200210571289
2024-12-10,32.91999816894531
2024-12-11,32.72999954223633
2024-12-12,32.290000915527344
2024-12-13,32.290000915527344
2024-12-16,32.31999969482422
2024-12-17,32.2599983215332
