,HAS
2017-09-18,72.43008422851562
2017-09-19,73.78952026367188
2017-09-20,74.20123291015625
2017-09-21,73.6729965209961
2017-09-22,74.68284606933594
2017-09-25,75.04019165039062
2017-09-26,75.67716217041016
2017-09-27,75.47521209716797
2017-09-28,75.35868835449219
2017-09-29,75.87137603759766
2017-10-02,75.85585021972656
2017-10-03,75.79369354248047
2017-10-04,75.879150390625
2017-10-05,75.02465057373047
2017-10-06,74.77608489990234
2017-10-09,75.05573272705078
2017-10-10,74.72169494628906
2017-10-11,75.04795837402344
2017-10-12,75.04019165039062
2017-10-13,75.05573272705078
2017-10-16,75.45189666748047
2017-10-17,75.00910949707031
2017-10-18,75.1333999633789
2017-10-19,75.09455871582031
2017-10-20,76.27530670166016
2017-10-23,69.71903991699219
2017-10-24,72.21257781982422
2017-10-25,73.33119201660156
2017-10-26,73.7428970336914
2017-10-27,75.45964813232422
2017-10-30,74.16238403320312
2017-10-31,72.35716247558594
2017-11-01,70.700439453125
2017-11-02,70.02837371826172
2017-11-03,70.87235260009766
2017-11-06,71.12244415283203
2017-11-07,70.24716186523438
2017-11-08,69.5594711303711
2017-11-09,69.30938720703125
2017-11-10,71.46627807617188
2017-11-13,75.67066192626953
2017-11-14,75.00639343261719
2017-11-15,74.045166015625
2017-11-16,74.9438705444336
2017-11-17,74.93605041503906
2017-11-20,74.25616455078125
2017-11-21,74.27959442138672
2017-11-22,74.26398468017578
2017-11-24,73.9670181274414
2017-11-27,73.22460174560547
2017-11-28,73.28712463378906
2017-11-29,72.55254364013672
2017-11-30,72.69322204589844
2017-12-01,71.77106475830078
2017-12-04,72.0054931640625
2017-12-05,71.20059967041016
2017-12-06,70.96612548828125
2017-12-07,71.38814544677734
2017-12-08,71.39596557617188
2017-12-11,71.63819885253906
2017-12-12,71.91171264648438
2017-12-13,74.59220123291016
2017-12-14,74.92041778564453
2017-12-15,73.5137710571289
2017-12-18,71.5444107055664
2017-12-19,71.63819885253906
2017-12-20,71.20059967041016
2017-12-21,72.55254364013672
2017-12-22,73.10741424560547
2017-12-26,72.52128601074219
2017-12-27,71.63819885253906
2017-12-28,71.5209732055664
2017-12-29,71.02863311767578
2018-01-02,71.95861053466797
2018-01-03,71.34124755859375
2018-01-04,70.88799285888672
2018-01-05,72.21650695800781
2018-01-08,72.81043243408203
2018-01-09,73.41217041015625
2018-01-10,72.13834381103516
2018-01-11,72.21650695800781
2018-01-12,72.24777221679688
2018-01-16,71.41940307617188
2018-01-17,71.59915161132812
2018-01-18,70.73949432373047
2018-01-19,72.33373260498047
2018-01-22,71.00521087646484
2018-01-23,73.89667510986328
2018-01-24,74.84225463867188
2018-01-25,74.67034912109375
2018-01-26,72.98233795166016
2018-01-29,73.61536407470703
2018-01-30,73.67005157470703
2018-01-31,74.35406494140625
2018-02-01,75.27397918701172
2018-02-02,74.00028228759766
2018-02-05,71.80667114257812
2018-02-06,73.85088348388672
2018-02-07,80.3687744140625
2018-02-08,75.85577392578125
2018-02-09,76.83857727050781
2018-02-12,75.97370910644531
2018-02-13,75.1324462890625
2018-02-14,76.03660583496094
2018-02-15,76.54767608642578
2018-02-16,77.71916198730469
2018-02-20,76.8700180053711
2018-02-21,77.89212036132812
2018-02-22,76.50834655761719
2018-02-23,76.63417053222656
2018-02-26,77.4596939086914
2018-02-27,76.45330047607422
2018-02-28,75.14031982421875
2018-03-01,74.22042846679688
2018-03-02,75.20320129394531
2018-03-05,76.10736846923828
2018-03-06,75.37616729736328
2018-03-07,74.07889556884766
2018-03-08,73.41844940185547
2018-03-09,71.90888977050781
2018-03-12,70.81602478027344
2018-03-13,70.24994659423828
2018-03-14,69.60521697998047
2018-03-15,69.30646514892578
2018-03-16,68.98410034179688
2018-03-19,67.96985626220703
2018-03-20,67.38017272949219
2018-03-21,68.08779907226562
2018-03-22,66.56249237060547
2018-03-23,66.21656036376953
2018-03-26,66.89273834228516
2018-03-27,66.09861755371094
2018-03-28,65.9020767211914
2018-03-29,66.27946472167969
2018-04-02,65.84703063964844
2018-04-03,66.24014282226562
2018-04-04,66.96349334716797
2018-04-05,67.14431762695312
2018-04-06,66.38167572021484
2018-04-09,66.39737701416016
2018-04-10,67.68682861328125
2018-04-11,68.66175079345703
2018-04-12,68.26863098144531
2018-04-13,68.99983978271484
2018-04-16,69.21998596191406
2018-04-17,67.66323852539062
2018-04-18,67.215087890625
2018-04-19,66.0357437133789
2018-04-20,65.10797119140625
2018-04-23,67.71040344238281
2018-04-24,67.82048797607422
2018-04-25,68.37871551513672
2018-04-26,67.46669006347656
2018-04-27,68.6853256225586
2018-04-30,69.76237487792969
2018-05-01,69.2080307006836
2018-05-02,68.60613250732422
2018-05-03,68.1943359375
2018-05-04,68.79623413085938
2018-05-07,69.71487426757812
2018-05-08,69.13674926757812
2018-05-09,68.6457748413086
2018-05-10,68.87541198730469
2018-05-11,69.09716033935547
2018-05-14,68.60613250732422
2018-05-15,69.03379821777344
2018-05-16,69.9128646850586
2018-05-17,70.22171783447266
2018-05-18,70.2533950805664
2018-05-21,69.19218444824219
2018-05-22,69.34265899658203
2018-05-23,69.48521423339844
2018-05-24,69.51688385009766
2018-05-25,69.406005859375
2018-05-29,68.8833236694336
2018-05-30,68.74869537353516
2018-05-31,68.70116424560547
2018-06-01,68.97042083740234
2018-06-04,70.20587921142578
2018-06-05,68.94668579101562
2018-06-06,70.0316390991211
2018-06-07,70.33258056640625
2018-06-08,71.53633117675781
2018-06-11,71.61552429199219
2018-06-12,72.23323822021484
2018-06-13,71.86894989013672
2018-06-14,72.550048828125
2018-06-15,72.28868865966797
2018-06-18,72.15406799316406
2018-06-19,71.27499389648438
2018-06-20,72.30451202392578
2018-06-21,72.54212188720703
2018-06-22,72.60546112060547
2018-06-25,72.08280181884766
2018-06-26,72.02733612060547
2018-06-27,72.01942443847656
2018-06-28,72.8667984008789
2018-06-29,73.10437774658203
2018-07-02,73.66669464111328
2018-07-03,73.77754974365234
2018-07-05,75.48023223876953
2018-07-06,76.06626892089844
2018-07-09,76.61270141601562
2018-07-10,76.49390411376953
2018-07-11,76.60480499267578
2018-07-12,77.13539123535156
2018-07-13,76.4384765625
2018-07-16,74.71996307373047
2018-07-17,74.45860290527344
2018-07-18,74.15767669677734
2018-07-19,74.19727325439453
2018-07-20,74.3873291015625
2018-07-23,83.97777557373047
2018-07-24,80.07349395751953
2018-07-25,80.51699829101562
2018-07-26,79.87550354003906
2018-07-27,80.2319107055664
2018-07-30,78.56088256835938
2018-07-31,79.38976287841797
2018-08-01,78.76013946533203
2018-08-02,78.63262939453125
2018-08-03,79.3260269165039
2018-08-06,79.07098388671875
2018-08-07,78.8717269897461
2018-08-08,77.85154724121094
2018-08-09,78.36961364746094
2018-08-10,77.96312713623047
2018-08-13,78.05877685546875
2018-08-14,78.21019744873047
2018-08-15,78.67247009277344
2018-08-16,78.29788208007812
2018-08-17,78.52902221679688
2018-08-20,79.42164611816406
2018-08-21,79.80420684814453
2018-08-22,80.09114837646484
2018-08-23,79.6447982788086
2018-08-24,80.4896469116211
2018-08-27,81.06348419189453
2018-08-28,81.17505645751953
2018-08-29,80.3541488647461
2018-08-30,79.53324890136719
2018-08-31,79.15066528320312
2018-09-04,79.13471221923828
2018-09-05,79.77233123779297
2018-09-06,80.5215072631836
2018-09-07,80.49760437011719
2018-09-10,82.00395965576172
2018-09-11,80.95191192626953
2018-09-12,81.9959716796875
2018-09-13,82.36259460449219
2018-09-14,84.15586853027344
2018-09-17,84.3311996459961
2018-09-18,85.77378845214844
2018-09-19,86.86568450927734
2018-09-20,85.28763580322266
2018-09-21,85.64627075195312
2018-09-24,84.65000915527344
2018-09-25,84.13194274902344
2018-09-26,84.79347229003906
2018-09-27,84.46672058105469
2018-09-28,83.78128051757812
2018-10-01,84.23558044433594
2018-10-02,83.79721069335938
2018-10-03,82.5140380859375
2018-10-04,80.84829711914062
2018-10-05,81.00770568847656
2018-10-08,80.29835510253906
2018-10-09,80.25849914550781
2018-10-10,78.40147399902344
2018-10-11,77.95515441894531
2018-10-12,78.35366821289062
2018-10-15,78.75215911865234
2018-10-16,81.22288513183594
2018-10-17,80.40992736816406
2018-10-18,78.49710083007812
2018-10-19,78.13846588134766
2018-10-22,75.72354125976562
2018-10-23,74.96637725830078
2018-10-24,73.36443328857422
2018-10-25,74.52008056640625
2018-10-26,73.89042663574219
2018-10-29,73.34846496582031
2018-10-30,73.197021484375
2018-10-31,73.5982894897461
2018-11-01,78.28494262695312
2018-11-02,78.87882232666016
2018-11-05,78.541748046875
2018-11-06,79.31216430664062
2018-11-07,80.57212829589844
2018-11-08,78.96708679199219
2018-11-09,78.1003646850586
2018-11-12,76.7682113647461
2018-11-13,76.6879653930664
2018-11-14,77.59479522705078
2018-11-15,78.2929916381836
2018-11-16,78.41336822509766
2018-11-19,76.15026092529297
2018-11-20,75.40392303466797
2018-11-21,75.5965576171875
2018-11-23,77.06513977050781
2018-11-26,78.26890563964844
2018-11-27,76.72005462646484
2018-11-28,77.42625427246094
2018-11-29,77.72321319580078
2018-11-30,73.02850341796875
2018-12-03,72.1216812133789
2018-12-04,70.95001220703125
2018-12-06,70.2116928100586
2018-12-07,67.3547592163086
2018-12-10,67.41094207763672
2018-12-11,67.29857635498047
2018-12-12,68.07701873779297
2018-12-13,67.21832275390625
2018-12-14,67.4590835571289
2018-12-17,67.0819091796875
2018-12-18,66.04666137695312
2018-12-19,64.60213470458984
2018-12-20,63.47060775756836
2018-12-21,62.68415451049805
2018-12-24,62.611900329589844
2018-12-26,65.05957794189453
2018-12-27,65.31637573242188
2018-12-28,65.10773468017578
2018-12-31,65.20401000976562
2019-01-02,64.18484497070312
2019-01-03,62.515621185302734
2019-01-04,64.83487701416016
2019-01-07,66.84114074707031
2019-01-08,68.54247283935547
2019-01-09,68.3498764038086
2019-01-10,68.41405487060547
2019-01-11,69.7542495727539
2019-01-14,69.4091796875
2019-01-15,70.42036437988281
2019-01-16,69.88267517089844
2019-01-17,70.93397521972656
2019-01-18,71.3031234741211
2019-01-22,71.47164154052734
2019-01-23,70.78146362304688
2019-01-24,71.7444839477539
2019-01-25,72.33033752441406
2019-01-28,72.81183624267578
2019-01-29,72.73157501220703
2019-01-30,73.0686264038086
2019-01-31,73.18177032470703
2019-02-01,73.35953521728516
2019-02-04,73.82017517089844
2019-02-05,73.94136810302734
2019-02-06,73.53732299804688
2019-02-07,72.9312515258789
2019-02-08,72.23628234863281
2019-02-11,71.82414245605469
2019-02-12,72.38175201416016
2019-02-13,72.70499420166016
2019-02-14,72.5271987915039
2019-02-15,69.82003784179688
2019-02-19,70.6766586303711
2019-02-20,70.24026489257812
2019-02-21,69.73118591308594
2019-02-22,69.496826171875
2019-02-25,69.63420867919922
2019-02-26,68.39781188964844
2019-02-27,68.26850128173828
2019-02-28,68.60791015625
2019-03-01,71.12918853759766
2019-03-04,71.6463851928711
2019-03-05,71.525146484375
2019-03-06,71.18575286865234
2019-03-07,70.06249237060547
2019-03-08,70.34532165527344
2019-03-11,70.36957550048828
2019-03-12,70.0220947265625
2019-03-13,70.16754150390625
2019-03-14,69.90895080566406
2019-03-15,70.07865905761719
2019-03-18,70.3857192993164
2019-03-19,70.24835205078125
2019-03-20,69.34329223632812
2019-03-21,68.66445922851562
2019-03-22,67.4846420288086
2019-03-25,67.84829711914062
2019-03-26,68.43013000488281
2019-03-27,68.58366394042969
2019-03-28,69.14125061035156
2019-03-29,68.70487976074219
2019-04-01,69.23822784423828
2019-04-02,68.78569030761719
2019-04-03,68.8988265991211
2019-04-04,69.52105712890625
2019-04-05,69.94935607910156
2019-04-08,69.92511749267578
2019-04-09,68.8099365234375
2019-04-10,69.17357635498047
2019-04-11,69.37561798095703
2019-04-12,70.76554107666016
2019-04-15,71.04029083251953
2019-04-16,72.47063446044922
2019-04-17,72.87468719482422
2019-04-18,71.74334716796875
2019-04-22,71.2019271850586
2019-04-23,81.33551788330078
2019-04-24,83.38002014160156
2019-04-25,82.00625610351562
2019-04-26,82.90322875976562
2019-04-29,82.2001953125
2019-04-30,82.86730194091797
2019-05-01,83.05441284179688
2019-05-02,84.2421875
2019-05-03,85.21844482421875
2019-05-06,84.35608673095703
2019-05-07,82.32221984863281
2019-05-08,82.01306915283203
2019-05-09,81.72833251953125
2019-05-10,81.91545104980469
2019-05-13,78.07555389404297
2019-05-14,78.72638702392578
2019-05-15,79.23890686035156
2019-05-16,79.95481872558594
2019-05-17,79.0355224609375
2019-05-20,78.21383666992188
2019-05-21,78.92162322998047
2019-05-22,80.59752655029297
2019-05-23,79.67009735107422
2019-05-24,79.98738098144531
2019-05-28,79.61312866210938
2019-05-29,79.02738952636719
2019-05-30,79.74330139160156
2019-05-31,77.40029907226562
2019-06-03,78.9704360961914
2019-06-04,83.8272705078125
2019-06-05,84.1933822631836
2019-06-06,84.98250579833984
2019-06-07,86.17028045654297
2019-06-10,86.02383422851562
2019-06-11,85.97501373291016
2019-06-12,86.84551239013672
2019-06-13,87.4719467163086
2019-06-14,87.42312622070312
2019-06-17,86.7153549194336
2019-06-18,87.76480102539062
2019-06-19,87.3173599243164
2019-06-20,87.78108978271484
2019-06-21,87.26854705810547
2019-06-24,86.5526351928711
2019-06-25,85.5194320678711
2019-06-26,85.75537109375
2019-06-27,86.17028045654297
2019-06-28,85.97501373291016
2019-07-01,86.57703399658203
2019-07-02,85.16961669921875
2019-07-03,86.5526351928711
2019-07-05,86.98380279541016
2019-07-08,88.00074005126953
2019-07-09,88.04141235351562
2019-07-10,88.10649108886719
2019-07-11,87.54517364501953
2019-07-12,88.89563751220703
2019-07-15,89.19664001464844
2019-07-16,89.36748504638672
2019-07-17,88.35869598388672
2019-07-18,88.98511505126953
2019-07-19,87.58583068847656
2019-07-22,88.27734375
2019-07-23,97.0635757446289
2019-07-24,99.11371612548828
2019-07-25,99.40658569335938
2019-07-26,100.6106185913086
2019-07-29,102.56312561035156
2019-07-30,101.18824768066406
2019-07-31,99.11048126220703
2019-08-01,93.93247985839844
2019-08-02,92.85269165039062
2019-08-05,91.1348648071289
2019-08-06,92.41914367675781
2019-08-07,93.05718994140625
2019-08-08,95.4130630493164
2019-08-09,93.68705749511719
2019-08-12,92.55001068115234
2019-08-13,95.09403991699219
2019-08-14,93.58891296386719
2019-08-15,92.55001068115234
2019-08-16,93.55619812011719
2019-08-19,94.03062438964844
2019-08-20,93.57254028320312
2019-08-21,94.48053741455078
2019-08-22,93.5398178100586
2019-08-23,85.17971801757812
2019-08-26,87.6910171508789
2019-08-27,87.74009704589844
2019-08-28,88.5663070678711
2019-08-29,90.09598541259766
2019-08-30,90.36592102050781
2019-09-03,89.48247528076172
2019-09-04,89.62972259521484
2019-09-05,90.79127502441406
2019-09-06,91.94468688964844
2019-09-09,93.20442199707031
2019-09-10,95.33943939208984
2019-09-11,96.1083755493164
2019-09-12,97.86710357666016
2019-09-13,97.98163604736328
2019-09-16,97.4008560180664
2019-09-17,97.58898162841797
2019-09-18,97.87528228759766
2019-09-19,98.9141616821289
2019-09-20,96.222900390625
2019-09-23,96.59101104736328
2019-09-24,95.70755004882812
2019-09-25,97.18814086914062
2019-09-26,96.0347671508789
2019-09-27,97.19632720947266
2019-09-30,97.09000396728516
2019-10-01,95.78936004638672
2019-10-02,94.32510375976562
2019-10-03,95.38035583496094
2019-10-04,96.72187805175781
2019-10-07,96.2474594116211
2019-10-08,95.45397186279297
2019-10-09,96.65645599365234
2019-10-10,97.71168518066406
2019-10-11,99.21683502197266
2019-10-14,98.89781951904297
2019-10-15,99.76490020751953
2019-10-16,99.78944396972656
2019-10-17,100.11665344238281
2019-10-18,99.76490020751953
2019-10-21,98.29248046875
2019-10-22,81.81768798828125
2019-10-23,81.31050872802734
2019-10-24,78.66016387939453
2019-10-25,78.5374755859375
2019-10-28,79.05279541015625
2019-10-29,80.68881225585938
2019-10-30,81.22053527832031
2019-10-31,80.14977264404297
2019-11-01,79.43319702148438
2019-11-04,80.47100067138672
2019-11-05,78.89783477783203
2019-11-06,78.13182830810547
2019-11-07,78.42012786865234
2019-11-08,78.6836929321289
2019-11-11,78.6672134399414
2019-11-12,77.7529525756836
2019-11-13,77.42350006103516
2019-11-14,78.51896667480469
2019-11-15,78.5848388671875
2019-11-18,78.54367065429688
2019-11-19,78.45304870605469
2019-11-20,78.17301940917969
2019-11-21,78.59309387207031
2019-11-22,79.16963958740234
2019-11-25,81.69828796386719
2019-11-26,82.72782135009766
2019-11-27,83.955078125
2019-11-29,83.765625
2019-12-02,82.76900482177734
2019-12-03,81.73121643066406
2019-12-04,81.92063903808594
2019-12-05,82.6207504272461
2019-12-06,83.18907165527344
2019-12-09,82.94196319580078
2019-12-10,82.3077621459961
2019-12-11,82.67017364501953
2019-12-12,84.63871765136719
2019-12-13,85.59413146972656
2019-12-16,84.22688293457031
2019-12-17,84.74578094482422
2019-12-18,85.26468658447266
2019-12-19,85.97303771972656
2019-12-20,85.32234954833984
2019-12-23,86.65666198730469
2019-12-24,86.5660629272461
2019-12-26,86.45075225830078
2019-12-27,87.10968017578125
2019-12-30,86.63194274902344
2019-12-31,86.98612213134766
2020-01-02,86.75550079345703
2020-01-03,86.52485656738281
2020-01-06,86.78022003173828
2020-01-07,85.15760040283203
2020-01-08,86.44249725341797
2020-01-09,85.5776596069336
2020-01-10,83.74916076660156
2020-01-13,86.36837005615234
2020-01-14,86.68960571289062
2020-01-15,84.86109161376953
2020-01-16,85.34705352783203
2020-01-17,86.59075927734375
2020-01-21,86.24481964111328
2020-01-22,87.12613677978516
2020-01-23,86.8790512084961
2020-01-24,86.22010803222656
2020-01-27,85.36353302001953
2020-01-28,86.47544860839844
2020-01-29,85.8989028930664
2020-01-30,85.31854248046875
2020-01-31,84.45634460449219
2020-02-03,84.3734359741211
2020-02-04,86.14759826660156
2020-02-05,87.10930633544922
2020-02-06,84.9703369140625
2020-02-07,82.69043731689453
2020-02-10,83.65213775634766
2020-02-11,82.98890686035156
2020-02-12,81.4136734008789
2020-02-13,80.4105224609375
2020-02-14,81.00743103027344
2020-02-18,80.76700592041016
2020-02-19,80.98257446289062
2020-02-20,81.97744750976562
2020-02-21,74.59053039550781
2020-02-24,72.20281219482422
2020-02-25,68.82025146484375
2020-02-26,68.39744567871094
2020-02-27,65.91853332519531
2020-02-28,64.04486846923828
2020-03-02,65.73615264892578
2020-03-03,62.544273376464844
2020-03-04,64.54230499267578
2020-03-05,61.740089416503906
2020-03-06,60.31410598754883
2020-03-09,54.90863800048828
2020-03-10,55.75428009033203
2020-03-11,52.21419906616211
2020-03-12,44.59512710571289
2020-03-13,45.61487579345703
2020-03-16,37.08384704589844
2020-03-17,38.758548736572266
2020-03-18,38.81657791137695
2020-03-19,39.20624542236328
2020-03-20,38.22795104980469
2020-03-23,43.003334045410156
2020-03-24,52.32196807861328
2020-03-25,55.37291717529297
2020-03-26,56.616493225097656
2020-03-27,54.41949462890625
2020-03-30,59.26119613647461
2020-03-31,59.31923294067383
2020-04-01,58.10052490234375
2020-04-02,58.39069366455078
2020-04-03,55.49726486206055
2020-04-06,59.0290641784668
2020-04-07,61.69036102294922
2020-04-08,61.47481155395508
2020-04-09,62.73495864868164
2020-04-13,61.53281784057617
2020-04-14,61.897621154785156
2020-04-15,59.30265426635742
2020-04-16,60.529666900634766
2020-04-17,62.34529495239258
2020-04-20,62.743247985839844
2020-04-21,59.97418212890625
2020-04-22,61.47481155395508
2020-04-23,60.32240676879883
2020-04-24,62.07170867919922
2020-04-27,63.63862228393555
2020-04-28,64.55059051513672
2020-04-29,60.44675827026367
2020-04-30,60.430015563964844
2020-05-01,57.517738342285156
2020-05-04,57.80226135253906
2020-05-05,56.245697021484375
2020-05-06,55.141029357910156
2020-05-07,57.22481918334961
2020-05-08,58.32948303222656
2020-05-11,57.408935546875
2020-05-12,54.84812545776367
2020-05-13,52.58859634399414
2020-05-14,54.078208923339844
2020-05-15,54.228851318359375
2020-05-18,57.12440490722656
2020-05-19,56.88170623779297
2020-05-20,57.62651443481445
2020-05-21,57.57631301879883
2020-05-22,55.81052017211914
2020-05-26,60.72291946411133
2020-05-27,61.384033203125
2020-05-28,61.47610855102539
2020-05-29,61.5179443359375
2020-06-01,60.806617736816406
2020-06-02,61.358943939208984
2020-06-03,64.59761810302734
2020-06-04,64.48882293701172
2020-06-05,67.66889190673828
2020-06-08,70.2297134399414
2020-06-09,66.28807067871094
2020-06-10,63.702152252197266
2020-06-11,59.484371185302734
2020-06-12,62.17908477783203
2020-06-15,63.191688537597656
2020-06-16,64.5306625366211
2020-06-17,64.14569854736328
2020-06-18,62.89877700805664
2020-06-19,59.70193862915039
2020-06-22,61.20828628540039
2020-06-23,61.73551559448242
2020-06-24,59.3671989440918
2020-06-25,58.8818244934082
2020-06-26,59.09103012084961
2020-06-29,61.75227355957031
2020-06-30,62.7230339050293
2020-07-01,62.50543975830078
2020-07-02,62.43010330200195
2020-07-06,62.63096237182617
2020-07-07,61.54304122924805
2020-07-08,61.30872344970703
2020-07-09,59.835838317871094
2020-07-10,62.078636169433594
2020-07-13,61.601627349853516
2020-07-14,62.446861267089844
2020-07-15,65.5516128540039
2020-07-16,64.86540985107422
2020-07-17,64.8486557006836
2020-07-20,65.27545928955078
2020-07-21,65.97007751464844
2020-07-22,66.23787689208984
2020-07-23,66.78182220458984
2020-07-24,64.9323501586914
2020-07-27,60.12036895751953
2020-07-28,60.597412109375
2020-07-29,61.95311737060547
2020-07-30,61.342220306396484
2020-07-31,61.46046829223633
2020-08-03,63.24277877807617
2020-08-04,63.23434066772461
2020-08-05,65.34608459472656
2020-08-06,64.9490737915039
2020-08-07,64.83081817626953
2020-08-10,66.70604705810547
2020-08-11,66.49488067626953
2020-08-12,67.4240493774414
2020-08-13,66.68073272705078
2020-08-14,67.26356506347656
2020-08-17,66.21613311767578
2020-08-18,66.43575286865234
2020-08-19,66.38507843017578
2020-08-20,65.42210388183594
2020-08-21,64.88993835449219
2020-08-24,67.52542114257812
2020-08-25,67.05238342285156
2020-08-26,67.11152648925781
2020-08-27,68.15050506591797
2020-08-28,68.37013244628906
2020-08-31,66.68073272705078
2020-09-01,69.18103790283203
2020-09-02,69.73851776123047
2020-09-03,67.58454132080078
2020-09-04,66.7820816040039
2020-09-08,65.96270751953125
2020-09-09,66.1992416381836
2020-09-10,66.36817169189453
2020-09-11,66.43575286865234
2020-09-14,65.19404602050781
2020-09-15,65.38831329345703
2020-09-16,66.3174819946289
2020-09-17,67.92242431640625
2020-09-18,67.50006103515625
2020-09-21,64.25641632080078
2020-09-22,63.732696533203125
2020-09-23,64.94063568115234
2020-09-24,64.33245849609375
2020-09-25,65.01663970947266
2020-09-28,66.09786987304688
2020-09-29,68.6235122680664
2020-09-30,69.8736801147461
2020-10-01,70.06795501708984
2020-10-02,70.0848617553711
2020-10-05,70.18623352050781
2020-10-06,70.15243530273438
2020-10-07,71.74047088623047
2020-10-08,74.29993438720703
2020-10-09,75.31356048583984
2020-10-12,74.11408233642578
2020-10-13,73.3960952758789
2020-10-14,72.51758575439453
2020-10-15,73.32850646972656
2020-10-16,73.99583435058594
2020-10-19,73.10887908935547
2020-10-20,73.2018051147461
2020-10-21,73.4467544555664
2020-10-22,75.8710708618164
2020-10-23,77.71251678466797
2020-10-26,70.44808197021484
2020-10-27,71.88408660888672
2020-10-28,70.98868560791016
2020-10-29,70.84510040283203
2020-10-30,70.44483947753906
2020-11-02,70.17231750488281
2020-11-03,72.1395263671875
2020-11-04,70.15528869628906
2020-11-05,71.62004089355469
2020-11-06,71.82443237304688
2020-11-09,72.72713470458984
2020-11-10,72.9400405883789
2020-11-11,73.689453125
2020-11-12,71.72224426269531
2020-11-13,74.70287322998047
2020-11-16,77.40245056152344
2020-11-17,78.25406646728516
2020-11-18,78.41587829589844
2020-11-19,78.13482666015625
2020-11-20,79.21636962890625
2020-11-23,78.875732421875
2020-11-24,78.43289184570312
2020-11-25,78.46695709228516
2020-11-27,78.6202392578125
2020-11-30,79.22488403320312
2020-12-01,81.91596984863281
2020-12-02,79.99134063720703
2020-12-03,78.9098129272461
2020-12-04,77.55574035644531
2020-12-07,76.27832794189453
2020-12-08,76.40608978271484
2020-12-09,75.58853912353516
2020-12-10,75.52040100097656
2020-12-11,75.79290771484375
2020-12-14,76.73819732666016
2020-12-15,78.56063842773438
2020-12-16,80.69817352294922
2020-12-17,79.37818145751953
2020-12-18,79.88914489746094
2020-12-21,79.7103042602539
2020-12-22,78.67134094238281
2020-12-23,78.98643493652344
2020-12-24,79.32707977294922
2020-12-28,79.48887634277344
2020-12-29,79.52294921875
2020-12-30,80.05094909667969
2020-12-31,79.6592025756836
2021-01-04,78.31368255615234
2021-01-05,79.35263061523438
2021-01-06,80.46825408935547
2021-01-07,80.72372436523438
2021-01-08,82.82719421386719
2021-01-11,82.47803497314453
2021-01-12,84.41116333007812
2021-01-13,84.5218734741211
2021-01-14,84.48782348632812
2021-01-15,82.77607727050781
2021-01-19,82.0011215209961
2021-01-20,80.68113708496094
2021-01-21,82.60578155517578
2021-01-22,83.01454162597656
2021-01-25,81.60939025878906
2021-01-26,81.06436920166016
2021-01-27,79.44630432128906
2021-01-28,81.02178955078125
2021-01-29,79.89765167236328
2021-02-01,80.94420623779297
2021-02-02,81.91353607177734
2021-02-03,82.77995300292969
2021-02-04,83.09733581542969
2021-02-05,83.44904327392578
2021-02-08,79.90624237060547
2021-02-09,77.8388900756836
2021-02-10,79.16851806640625
2021-02-11,77.76168060302734
2021-02-12,78.47367858886719
2021-02-16,76.71513366699219
2021-02-17,77.95897674560547
2021-02-18,78.43079376220703
2021-02-19,77.2041015625
2021-02-22,78.7138671875
2021-02-23,78.38790893554688
2021-02-24,77.98472595214844
2021-02-25,78.78247833251953
2021-02-26,80.3866195678711
2021-03-01,81.54468536376953
2021-03-02,81.74198150634766
2021-03-03,79.80330657958984
2021-03-04,79.12561798095703
2021-03-05,81.31307220458984
2021-03-08,83.4576187133789
2021-03-09,82.1966323852539
2021-03-10,83.00297546386719
2021-03-11,81.39026641845703
2021-03-12,81.39884948730469
2021-03-15,83.5605697631836
2021-03-16,83.5605697631836
2021-03-17,81.46748352050781
2021-03-18,81.9478530883789
2021-03-19,82.29100036621094
2021-03-22,83.08018493652344
2021-03-23,82.99441528320312
2021-03-24,82.03363800048828
2021-03-25,84.3669204711914
2021-03-26,84.49559020996094
2021-03-29,83.98090362548828
2021-03-30,83.10591888427734
2021-03-31,82.45396423339844
2021-04-01,81.88780975341797
2021-04-05,81.96502685546875
2021-04-06,82.15373229980469
2021-04-07,83.3718490600586
2021-04-08,82.53116607666016
2021-04-09,81.69908142089844
2021-04-12,83.30323028564453
2021-04-13,84.78726196289062
2021-04-14,85.77373504638672
2021-04-15,84.93307495117188
2021-04-16,84.06668853759766
2021-04-19,84.07524871826172
2021-04-20,82.97726440429688
2021-04-21,83.80076599121094
2021-04-22,84.47843933105469
2021-04-23,83.3375244140625
2021-04-26,83.22600555419922
2021-04-27,84.3669204711914
2021-04-28,84.06668853759766
2021-04-29,85.00170135498047
2021-04-30,85.90001678466797
2021-05-03,85.8222885131836
2021-05-04,84.82032012939453
2021-05-05,85.83953094482422
2021-05-06,85.88272857666016
2021-05-07,85.64088439941406
2021-05-10,85.84817504882812
2021-05-11,84.8289566040039
2021-05-12,81.84901428222656
2021-05-13,83.18782806396484
2021-05-14,83.17919921875
2021-05-17,82.9891586303711
2021-05-18,82.0390625
2021-05-19,81.05435943603516
2021-05-20,81.8835678100586
2021-05-21,81.244384765625
2021-05-24,81.29621887207031
2021-05-25,81.22711181640625
2021-05-26,81.90946960449219
2021-05-27,82.8509750366211
2021-05-28,82.8941650390625
2021-06-01,83.17056274414062
2021-06-02,82.45364379882812
2021-06-03,82.54866027832031
2021-06-04,82.26361083984375
