,KHC
2020-05-01,23.802637100219727
2020-05-04,23.43805694580078
2020-05-05,23.4461612701416
2020-05-06,23.81883430480957
2020-05-07,23.35704231262207
2020-05-08,23.948463439941406
2020-05-11,23.762126922607425
2020-05-12,23.802637100219727
2020-05-13,23.30033302307129
2020-05-14,23.332738876342773
2020-05-15,23.656801223754883
2020-05-18,25.009777069091797
2020-05-19,24.232019424438477
2020-05-20,24.49937438964844
2020-05-21,24.06998634338379
2020-05-22,24.26443099975586
2020-05-26,24.47912216186523
2020-05-27,25.139404296875
2020-05-28,24.942426681518555
2020-05-29,25.008085250854492
2020-06-01,24.971153259277344
2020-06-02,25.796003341674805
2020-06-03,25.697507858276367
2020-06-04,25.845245361328125
2020-06-05,26.77268409729004
2020-06-08,27.880693435668945
2020-06-09,27.16663932800293
2020-06-10,26.67419815063477
2020-06-11,25.590816497802734
2020-06-12,26.099674224853516
2020-06-15,26.3623104095459
2020-06-16,26.86297035217285
2020-06-17,26.920421600341797
2020-06-18,27.232301712036133
2020-06-19,27.4785213470459
2020-06-22,27.207685470581055
2020-06-23,26.59212303161621
2020-06-24,26.370521545410156
2020-06-25,26.16533470153809
2020-06-26,25.361003875732425
2020-06-29,25.968353271484375
2020-06-30,26.17354393005371
2020-07-01,25.992979049682617
2020-07-02,26.10788345336914
2020-07-06,26.263826370239254
2020-07-07,26.30486488342285
2020-07-08,26.148923873901367
2020-07-09,25.74675750732422
2020-07-10,26.493633270263672
2020-07-13,26.682403564453125
2020-07-14,27.339006423950195
2020-07-15,27.207685470581055
2020-07-16,28.23360252380371
2020-07-17,28.73426628112793
2020-07-20,28.00380516052246
2020-07-21,28.340309143066406
2020-07-22,28.643985748291016
2020-07-23,28.61115837097168
2020-07-24,28.46341896057129
2020-07-27,28.594736099243164
2020-07-28,28.931241989135746
2020-07-29,29.19388198852539
2020-07-30,28.225404739379883
2020-07-31,28.217195510864254
2020-08-03,28.553701400756836
2020-08-04,28.79172134399414
2020-08-05,28.545494079589844
2020-08-06,28.95586585998535
2020-08-07,29.062564849853516
2020-08-10,28.553701400756836
2020-08-11,28.422382354736328
2020-08-12,28.996904373168945
2020-08-13,29.19388198852539
2020-08-14,29.21029281616211
2020-08-17,29.48935317993164
2020-08-18,29.267751693725582
2020-08-19,29.0789794921875
2020-08-20,28.602947235107425
2020-08-21,28.364933013916016
2020-08-24,28.79993057250977
2020-08-25,29.02973175048828
2020-08-26,28.980491638183594
2020-08-27,28.8559627532959
2020-08-28,28.955589294433594
2020-08-31,29.08841133117676
2020-09-01,28.341272354125977
2020-09-02,28.814456939697266
2020-09-03,27.851486206054688
2020-09-04,27.785079956054688
2020-09-08,26.36552047729492
2020-09-09,26.27420234680176
2020-09-10,26.157983779907227
2020-09-11,26.32401657104492
2020-09-14,26.45683860778809
2020-09-15,26.539854049682617
2020-09-16,26.033458709716797
2020-09-17,25.43575096130371
2020-09-18,24.68861961364746
2020-09-21,24.61391258239746
2020-09-22,24.26524353027344
2020-09-23,23.883377075195312
2020-09-24,23.94148826599121
2020-09-25,24.18222427368164
2020-09-28,24.76333236694336
2020-09-29,24.564096450805664
2020-09-30,24.862953186035156
2020-10-01,25.211612701416016
2020-10-02,25.294628143310547
2020-10-05,25.734607696533203
2020-10-06,25.46065902709961
2020-10-07,25.601783752441406
2020-10-08,25.91724395751953
2020-10-09,25.825923919677734
2020-10-12,26.27420234680176
2020-10-13,26.905115127563477
2020-10-14,26.68927764892578
2020-10-15,26.813800811767575
2020-10-16,26.697582244873047
2020-10-19,26.357215881347656
2020-10-20,26.55645179748535
2020-10-21,26.099872589111328
2020-10-22,25.925540924072266
2020-10-23,26.041765213012695
2020-10-26,25.38594436645508
2020-10-27,25.46895980834961
2020-10-28,24.256938934326172
2020-10-29,24.937664031982425
2020-10-30,25.394248962402344
2020-11-02,26.290809631347656
2020-11-03,26.38212776184082
2020-11-04,26.41533088684082
2020-11-05,26.31571388244629
2020-11-06,26.18288803100586
2020-11-09,25.419151306152344
2020-11-10,25.30292510986328
2020-11-11,26.025157928466797
2020-11-12,25.81761932373047
2020-11-13,26.240995407104492
2020-11-16,26.68927764892578
2020-11-17,26.224393844604492
2020-11-18,26.25760269165039
2020-11-19,26.46513938903809
2020-11-20,26.780595779418945
2020-11-23,27.06284523010254
2020-11-24,28.08393096923828
2020-11-25,27.33625602722168
2020-11-27,27.58827781677246
2020-11-30,27.67228889465332
2020-12-01,27.840303421020508
2020-12-02,27.537872314453125
2020-12-03,28.10072898864746
2020-12-04,28.663583755493164
2020-12-07,28.226741790771484
2020-12-08,28.84840202331543
2020-12-09,28.74759292602539
2020-12-10,28.64678192138672
2020-12-11,28.621578216552734
2020-12-14,28.915603637695312
2020-12-15,28.84000015258789
2020-12-16,28.924013137817383
2020-12-17,29.08362579345703
2020-12-18,29.209638595581055
2020-12-21,29.0416202545166
2020-12-22,28.89040756225586
2020-12-23,29.234838485717773
2020-12-24,29.386049270629883
2020-12-28,29.579269409179688
2020-12-29,29.318849563598633
2020-12-30,29.125627517700195
2020-12-31,29.11722755432129
2021-01-04,28.75599479675293
2021-01-05,28.201539993286133
2021-01-06,28.512365341186523
2021-01-07,28.306547164916992
2021-01-08,28.24353790283203
2021-01-11,27.596681594848633
2021-01-12,27.03382682800293
2021-01-13,26.891010284423828
2021-01-14,26.94982147216797
2021-01-15,26.87421417236328
2021-01-19,27.185041427612305
2021-01-20,27.605085372924805
2021-01-21,27.537872314453125
2021-01-22,27.64708709716797
2021-01-25,28.35275650024414
2021-01-26,28.89040756225586
2021-01-27,29.18444061279297
2021-01-28,28.52917098999023
2021-01-29,28.151132583618164
2021-02-01,27.93271255493164
2021-02-02,27.857105255126953
2021-02-03,27.73109436035156
2021-02-04,27.65548324584961
2021-02-05,28.394752502441406
2021-02-08,28.48716735839844
2021-02-09,28.31914710998535
2021-02-10,28.470367431640625
2021-02-11,29.85649681091309
2021-02-12,29.73048973083496
2021-02-16,29.70528793334961
2021-02-17,31.09982681274414
2021-02-18,32.72957992553711
2021-02-19,31.486263275146484
2021-02-22,31.2762393951416
2021-02-23,31.183822631835938
2021-02-24,31.587068557739254
2021-02-25,31.309837341308594
2021-02-26,30.562162399291992
2021-03-01,31.158628463745117
2021-03-02,31.351850509643555
2021-03-03,31.906299591064453
2021-03-04,31.259441375732425
2021-03-05,31.797090530395508
2021-03-08,32.485958099365234
2021-03-09,32.872398376464844
2021-03-10,33.19161605834961
2021-03-11,32.64847946166992
2021-03-12,32.34294891357422
2021-03-15,32.69938659667969
2021-03-16,32.87761688232422
2021-03-17,33.16616439819336
2021-03-18,33.04734802246094
2021-03-19,33.21708297729492
2021-03-22,33.56504440307617
2021-03-23,33.03038024902344
2021-03-24,32.44478988647461
2021-03-25,33.268001556396484
2021-03-26,33.97240447998047
2021-03-29,34.60890579223633
2021-03-30,34.184566497802734
2021-03-31,33.94694137573242
2021-04-01,33.97240447998047
2021-04-05,34.21003723144531
2021-04-06,34.541019439697266
2021-04-07,34.49009323120117
2021-04-08,34.63436508178711
2021-04-09,34.065757751464844
2021-04-12,34.541019439697266
2021-04-13,34.72772216796875
2021-04-14,34.176082611083984
2021-04-15,34.83804702758789
2021-04-16,34.795616149902344
2021-04-19,34.75319290161133
2021-04-20,34.821083068847656
2021-04-21,35.28784942626953
2021-04-22,34.770164489746094
2021-04-23,34.29489517211914
2021-04-26,34.05727005004883
2021-04-27,34.03181838989258
2021-04-28,34.048789978027344
2021-04-29,35.37696075439453
2021-04-30,35.0417366027832
2021-05-03,35.635807037353516
2021-05-04,35.94981002807617
2021-05-05,36.04317092895508
2021-05-06,36.59480667114258
2021-05-07,36.90032958984375
2021-05-10,37.01913833618164
2021-05-11,36.709373474121094
2021-05-12,36.42507553100586
2021-05-13,37.18887710571289
2021-05-14,37.11250305175781
2021-05-17,37.17190170288086
2021-05-18,37.07430267333984
2021-05-19,36.97670364379883
2021-05-20,37.2313117980957
2021-05-21,37.451961517333984
2021-05-24,37.78295135498047
2021-05-25,37.46894836425781
2021-05-26,37.4943962097168
2021-05-27,37.19465255737305
2021-05-28,37.331668853759766
2021-06-01,37.55435562133789
2021-06-02,37.7598876953125
2021-06-03,37.67424774169922
2021-06-04,37.648563385009766
2021-06-07,37.58004379272461
2021-06-08,37.49439239501953
2021-06-09,36.86064529418945
2021-06-10,36.78356170654297
2021-06-11,37.18608856201172
2021-06-14,36.67222595214844
2021-06-15,36.62084197998047
2021-06-16,35.89287567138672
2021-06-17,35.39615249633789
2021-06-18,34.6853141784668
2021-06-21,34.96792984008789
2021-06-22,34.72814178466797
2021-06-23,34.37700653076172
2021-06-24,34.57398223876953
2021-06-25,34.84803771972656
2021-06-28,35.01076126098633
2021-06-29,34.75383377075195
2021-06-30,34.925113677978516
2021-07-01,34.676753997802734
2021-07-02,34.58254623413086
2021-07-06,33.95734405517578
2021-07-07,34.128639221191406
2021-07-08,33.914527893066406
2021-07-09,34.21428680419922
2021-07-12,34.0772590637207
2021-07-13,33.537696838378906
2021-07-14,33.39211654663086
2021-07-15,33.76893997192383
2021-07-16,33.65760040283203
2021-07-19,33.691864013671875
2021-07-20,33.74325180053711
2021-07-21,33.717552185058594
2021-07-22,33.22938537597656
2021-07-23,33.58909225463867
2021-07-26,33.84601974487305
2021-07-27,33.63191604614258
2021-07-28,33.33216857910156
2021-07-29,33.38355255126953
2021-07-30,32.946773529052734
2021-08-02,33.04098129272461
2021-08-03,33.34928894042969
2021-08-04,31.636436462402344
2021-08-05,31.636436462402344
2021-08-06,31.859102249145508
2021-08-09,31.95331764221191
2021-08-10,32.09035110473633
2021-08-11,32.34727478027344
2021-08-12,31.99612617492676
2021-08-13,32.43291473388672
2021-08-16,32.55281066894531
2021-08-17,32.467159271240234
2021-08-18,31.64499855041504
2021-08-19,31.542226791381836
2021-08-20,31.34524917602539
2021-08-23,31.379505157470703
2021-08-24,31.302427291870117
2021-08-25,31.473716735839844
2021-08-26,30.891347885131836
2021-08-27,31.156829833984375
2021-08-30,30.934160232543945
2021-08-31,31.16798973083496
2021-09-01,31.263246536254883
2021-09-02,31.237274169921875
2021-09-03,31.029430389404297
2021-09-07,30.8822021484375
2021-09-08,32.09463119506836
2021-09-09,31.66162109375
2021-09-10,31.46243667602539
2021-09-13,31.73090171813965
2021-09-14,31.35851669311523
2021-09-15,31.367176055908203
2021-09-16,31.64430046081543
2021-09-17,31.65295791625977
2021-09-20,31.35851669311523
2021-09-21,31.12468910217285
2021-09-22,31.289234161376953
2021-09-23,31.445114135742188
2021-09-24,31.51439094543457
2021-09-27,31.90411376953125
2021-09-28,31.71358108520508
2021-09-29,32.50165557861328
2021-09-30,31.886789321899418
2021-10-01,31.765533447265625
2021-10-04,31.947404861450195
2021-10-05,32.10329055786133
2021-10-06,32.34577178955078
2021-10-07,32.11194610595703
2021-10-08,31.85214614868164
2021-10-11,31.85214614868164
2021-10-12,31.85214614868164
2021-10-13,31.869464874267575
2021-10-14,32.2678337097168
2021-10-15,32.025352478027344
2021-10-18,31.938745498657227
2021-10-19,31.87812232971191
2021-10-20,31.973377227783203
2021-10-21,31.5057315826416
2021-10-22,31.5057315826416
2021-10-25,31.367176055908203
2021-10-26,31.557697296142575
2021-10-27,31.523061752319336
2021-10-28,31.59233856201172
2021-10-29,31.08138656616211
2021-11-01,31.808841705322266
2021-11-02,32.11194610595703
2021-11-03,32.406394958496094
2021-11-04,32.20721435546875
2021-11-05,32.77012634277344
2021-11-08,32.21586990356445
2021-11-09,32.34577178955078
2021-11-10,32.46701431274414
2021-11-11,32.285152435302734
2021-11-12,32.233184814453125
2021-11-15,32.57959747314453
2021-11-16,32.07731628417969
2021-11-17,31.66162109375
2021-11-18,30.631057739257812
2021-11-19,30.60507583618164
2021-11-22,30.717662811279297
2021-11-23,31.02077293395996
2021-11-24,30.819324493408203
2021-11-26,30.50404357910156
2021-11-29,30.46025657653809
2021-11-30,29.435575485229492
2021-12-01,28.796241760253903
2021-12-02,29.120281219482425
2021-12-03,29.461841583251953
2021-12-06,30.013599395751953
2021-12-07,30.223791122436523
2021-12-08,29.03270721435547
2021-12-09,29.312963485717773
2021-12-10,29.908504486083984
2021-12-13,30.197513580322266
2021-12-14,30.46025657653809
2021-12-15,30.547840118408203
2021-12-16,31.528724670410156
2021-12-17,31.09958267211914
2021-12-20,30.8893985748291
2021-12-21,30.652925491333008
2021-12-22,30.749267578125
2021-12-23,30.87187957763672
2021-12-27,31.02953338623047
2021-12-28,31.40612030029297
2021-12-29,31.362323760986328
2021-12-30,31.23095703125
2021-12-31,31.44114875793457
2022-01-03,31.651338577270508
2022-01-04,32.32570266723633
2022-01-05,32.194332122802734
2022-01-06,32.25564193725586
2022-01-07,32.711055755615234
2022-01-10,32.71980667114258
2022-01-11,32.9212532043457
2022-01-12,32.667266845703125
2022-01-13,32.97379684448242
2022-01-14,33.297847747802734
2022-01-18,32.78112030029297
2022-01-19,32.597198486328125
2022-01-20,32.45707321166992
2022-01-21,32.40452575683594
2022-01-24,31.870285034179688
2022-01-25,31.712648391723633
2022-01-26,31.56376266479492
2022-01-27,31.60755157470703
2022-01-28,31.572521209716797
2022-01-31,31.35356712341309
2022-02-01,31.64258575439453
2022-02-02,31.861526489257812
2022-02-03,31.38860321044922
2022-02-04,30.43397521972656
2022-02-07,30.407711029052734
2022-02-08,30.60038185119629
2022-02-09,30.60914421081543
2022-02-10,30.03111267089844
2022-02-11,30.41646385192871
2022-02-14,30.293855667114254
2022-02-15,30.3726749420166
2022-02-16,32.07172393798828
2022-02-17,33.09641647338867
2022-02-18,33.683189392089844
2022-02-22,35.38224411010742
2022-02-23,35.119503021240234
2022-02-24,34.138614654541016
2022-02-25,34.79545211791992
2022-02-28,34.34879684448242
2022-03-01,33.8758659362793
2022-03-02,34.21742630004883
2022-03-03,34.98813247680664
2022-03-04,34.891788482666016
2022-03-07,35.16328811645508
2022-03-08,33.85834884643555
2022-03-09,33.437965393066406
2022-03-10,33.225555419921875
2022-03-11,33.06623840332031
2022-03-14,33.35831069946289
2022-03-15,33.4733772277832
2022-03-16,33.349464416503906
2022-03-17,33.41141891479492
2022-03-18,33.29635238647461
2022-03-21,33.29635238647461
2022-03-22,33.58843231201172
2022-03-23,33.8805046081543
2022-03-24,34.190277099609375
2022-03-25,34.7744255065918
2022-03-28,34.862937927246094
2022-03-29,34.84523010253906
2022-03-30,34.87178421020508
2022-03-31,34.862937927246094
2022-04-01,35.34086990356445
2022-04-04,35.30546951293945
2022-04-05,35.03994369506836
2022-04-06,35.438228607177734
2022-04-07,35.67720031738281
2022-04-08,36.23478698730469
2022-04-11,36.50916290283203
2022-04-12,36.39410400390625
2022-04-13,37.17296600341797
2022-04-14,37.42964172363281
2022-04-18,37.314571380615234
2022-04-19,37.71285629272461
2022-04-20,38.3678092956543
2022-04-21,38.943111419677734
2022-04-22,38.21735000610352
2022-04-25,38.09344482421875
2022-04-26,37.44733810424805
2022-04-27,37.95183181762695
2022-04-28,38.597930908203125
2022-04-29,37.730567932128906
2022-05-02,37.1552619934082
2022-05-03,37.50929260253906
2022-05-04,38.341251373291016
2022-05-05,38.18194961547851
2022-05-06,38.58022689819336
2022-05-09,39.111270904541016
2022-05-10,38.46516799926758
2022-05-11,38.50057601928711
2022-05-12,38.102291107177734
2022-05-13,39.19977569580078
2022-05-16,39.013919830322266
2022-05-17,38.19964218139648
2022-05-18,34.55316162109375
2022-05-19,34.128326416015625
2022-05-20,33.96016311645508
2022-05-23,34.508907318115234
2022-05-24,35.057647705078125
2022-05-25,35.29661560058594
2022-05-26,33.141990661621094
2022-05-27,33.82145690917969
2022-05-31,33.82145690917969
2022-06-01,33.302913665771484
2022-06-02,32.53403854370117
2022-06-03,32.45356750488281
2022-06-06,32.802249908447266
2022-06-07,33.15092468261719
2022-06-08,33.43702697753906
2022-06-09,33.32079315185547
2022-06-10,33.48171615600586
2022-06-13,32.22113037109375
2022-06-14,32.31052780151367
2022-06-15,32.346290588378906
2022-06-16,32.212188720703125
2022-06-17,31.80986785888672
2022-06-21,32.73073196411133
2022-06-22,33.12411117553711
2022-06-23,33.839332580566406
2022-06-24,34.33106231689453
2022-06-27,34.563507080078125
2022-06-28,33.73204803466797
2022-06-29,33.95555877685547
2022-06-30,34.09860610961914
2022-07-01,34.54562759399414
2022-07-05,34.080718994140625
2022-07-06,34.152252197265625
2022-07-07,34.04496383666992
2022-07-08,34.304237365722656
2022-07-11,34.518802642822266
2022-07-12,34.68866729736328
2022-07-13,35.02840805053711
2022-07-14,34.65291213989258
2022-07-15,33.98237991333008
2022-07-18,34.35787582397461
2022-07-19,34.63503646850586
2022-07-20,34.20588684082031
2022-07-21,33.92873764038086
2022-07-22,34.2595329284668
2022-07-25,34.313175201416016
2022-07-26,34.54562759399414
2022-07-27,32.48933410644531
2022-07-28,33.249271392822266
2022-07-29,32.92741012573242
2022-08-01,33.463836669921875
2022-08-02,33.15987014770508
2022-08-03,33.38337707519531
2022-08-04,33.10622024536133
2022-08-05,33.5890007019043
2022-08-08,33.78569793701172
2022-08-09,34.33106231689453
2022-08-10,34.536685943603516
2022-08-11,34.6260871887207
2022-08-12,34.572444915771484
2022-08-15,34.47410583496094
2022-08-16,34.71549606323242
2022-08-17,34.152252197265625
2022-08-18,34.20588684082031
2022-08-19,34.44727325439453
2022-08-22,34.34000015258789
2022-08-23,34.617149353027344
2022-08-24,34.787017822265625
2022-08-25,34.877349853515625
2022-08-26,34.425689697265625
2022-08-29,34.407623291015625
2022-08-30,33.793365478515625
2022-08-31,33.78432846069336
2022-09-01,34.055320739746094
2022-09-02,33.70302963256836
2022-09-06,33.81142044067383
2022-09-07,33.712059020996094
2022-09-08,32.57387161254883
2022-09-09,32.93519592285156
2022-09-12,33.179100036621094
2022-09-13,31.67055320739746
2022-09-14,31.580209732055664
2022-09-15,31.264049530029297
2022-09-16,31.35438537597656
2022-09-19,31.264049530029297
2022-09-20,30.658823013305664
2022-09-21,31.11048889160156
2022-09-22,30.94788932800293
2022-09-23,30.64075469970703
2022-09-26,30.76722526550293
2022-09-27,29.76453018188477
2022-09-28,30.36975860595703
2022-09-29,30.3155574798584
2022-09-30,30.12585830688477
2022-10-03,30.676889419555664
2022-10-04,31.011119842529297
2022-10-05,30.613658905029297
2022-10-06,30.18909072875977
2022-10-07,29.83679962158203
2022-10-10,30.77625846862793
2022-10-11,31.56214714050293
2022-10-12,31.88734436035156
2022-10-13,32.32093811035156
2022-10-14,32.27577590942383
2022-10-17,32.058982849121094
2022-10-18,32.58290481567383
2022-10-19,32.78163528442383
2022-10-20,31.923471450805664
2022-10-21,31.80604362487793
2022-10-24,32.989402770996094
2022-10-25,33.477195739746094
2022-10-26,33.34169387817383
2022-10-27,34.34438705444336
2022-10-28,35.17544937133789
2022-10-31,34.750877380371094
2022-11-01,34.52505111694336
2022-11-02,34.43471908569336
2022-11-03,34.317283630371094
2022-11-04,34.34438705444336
2022-11-07,34.47988510131836
2022-11-08,34.41665267944336
2022-11-09,34.08242416381836
2022-11-10,34.20888900756836
2022-11-11,33.413970947265625
2022-11-14,33.260398864746094
2022-11-15,33.459129333496094
2022-11-16,34.04629135131836
2022-11-17,34.10049057006836
2022-11-18,34.41665267944336
2022-11-21,34.72378158569336
2022-11-22,35.19350814819336
2022-11-23,35.50382614135742
2022-11-25,35.50382614135742
2022-11-28,35.476444244384766
2022-11-29,35.63160705566406
2022-11-30,35.91453552246094
2022-12-01,36.04231643676758
2022-12-02,36.352638244628906
2022-12-05,36.16096878051758
2022-12-06,35.97842788696289
2022-12-07,36.40739059448242
2022-12-08,36.63557052612305
2022-12-09,36.453033447265625
2022-12-12,36.76335144042969
2022-12-13,36.48040771484375
2022-12-14,36.65382385253906
2022-12-15,36.352638244628906
2022-12-16,36.43477249145508
2022-12-19,36.60818862915039
2022-12-20,36.316123962402344
2022-12-21,36.67208480834961
2022-12-22,36.83636093139648
2022-12-23,36.982391357421875
2022-12-27,37.38397979736328
2022-12-28,36.90937423706055
2022-12-29,37.128421783447266
2022-12-30,37.15580368041992
2023-01-03,37.21969223022461
2023-01-04,37.6395378112793
2023-01-05,37.7216796875
2023-01-06,38.87166976928711
2023-01-09,38.515724182128906
2023-01-10,38.63436508178711
2023-01-11,38.84429168701172
2023-01-12,38.72563934326172
2023-01-13,38.71651077270508
2023-01-17,38.63436508178711
2023-01-18,36.19747543334961
2023-01-19,36.5443000793457
2023-01-20,36.39826583862305
2023-01-23,36.74509048461914
2023-01-24,36.343509674072266
2023-01-25,36.462158203125
2023-01-26,36.19747543334961
2023-01-27,36.224857330322266
2023-01-30,36.84548568725586
2023-01-31,36.99151992797851
2023-02-01,37.000640869140625
2023-02-02,36.49866485595703
2023-02-03,35.941925048828125
2023-02-06,36.443904876708984
2023-02-07,36.08795166015625
2023-02-08,35.65898513793945
2023-02-09,35.49470138549805
2023-02-10,36.17010116577149
2023-02-13,36.808982849121094
2023-02-14,36.39826583862305
2023-02-15,36.62644577026367
2023-02-16,36.30699920654297
2023-02-17,36.50779342651367
2023-02-21,36.38914489746094
2023-02-22,36.12446212768555
2023-02-23,36.27962112426758
2023-02-24,36.15184020996094
2023-02-27,36.19747543334961
2023-02-28,35.54033660888672
2023-03-01,35.0474853515625
2023-03-02,35.2847785949707
2023-03-03,35.63160705566406
2023-03-06,35.585968017578125
2023-03-07,35.26652526855469
2023-03-08,34.97446060180664
2023-03-09,34.85456085205078
2023-03-10,34.99291229248047
2023-03-13,35.158931732177734
2023-03-14,35.17737579345703
2023-03-15,35.14970779418945
2023-03-16,35.21427536010742
2023-03-17,34.70699691772461
2023-03-20,34.99291229248047
2023-03-21,35.08514404296875
2023-03-22,34.65165328979492
2023-03-23,34.5133056640625
2023-03-24,35.21427536010742
2023-03-27,35.601646423339844
2023-03-28,35.407955169677734
2023-03-29,35.66620635986328
2023-03-30,35.823001861572266
2023-03-31,35.66620635986328
2023-04-03,35.83222579956055
2023-04-04,35.61087417602539
2023-04-05,35.98902130126953
2023-04-06,36.09969711303711
2023-04-10,36.062801361083984
2023-04-11,36.20115661621094
2023-04-12,36.22882461547851
2023-04-13,36.12736892700195
2023-04-14,36.062801361083984
2023-04-17,36.4686279296875
2023-04-18,36.39484405517578
2023-04-19,36.4040641784668
2023-04-20,36.348731994628906
2023-04-21,36.17348861694336
2023-04-24,36.136592864990234
2023-04-25,36.37639617919922
2023-04-26,36.3026123046875
2023-04-27,36.59775924682617
2023-04-28,36.219600677490234
2023-05-01,36.671539306640625
2023-05-02,36.3856201171875
2023-05-03,37.123477935791016
2023-05-04,37.66764831542969
2023-05-05,38.11035919189453
2023-05-08,37.889007568359375
2023-05-09,37.70453643798828
2023-05-10,37.520076751708984
2023-05-11,37.492408752441406
2023-05-12,37.50163269042969
2023-05-15,37.0496940612793
2023-05-16,35.97057342529297
2023-05-17,35.887569427490234
2023-05-18,35.887569427490234
2023-05-19,36.03514099121094
2023-05-22,35.73077392578125
2023-05-23,35.684654235839844
2023-05-24,35.71232986450195
2023-05-25,35.288055419921875
2023-05-26,35.36184310913086
2023-05-30,34.909908294677734
2023-05-31,35.251163482666016
2023-06-01,35.22349166870117
2023-06-02,35.518638610839844
2023-06-05,35.472042083740234
2023-06-06,35.22039031982422
2023-06-07,34.4375114440918
2023-06-08,34.66119384765625
2023-06-09,34.37227249145508
2023-06-12,34.09267044067383
2023-06-13,34.29771041870117
2023-06-14,34.17654800415039
2023-06-15,34.36294937133789
2023-06-16,34.474796295166016
2023-06-20,34.12995529174805
2023-06-21,33.61735153198242
2023-06-22,33.61735153198242
2023-06-23,33.46822738647461
2023-06-26,33.13270568847656
2023-06-27,33.16067123413086
2023-06-28,32.63874435424805
2023-06-29,32.63874435424805
2023-06-30,33.08610916137695
2023-07-03,33.375030517578125
2023-07-05,33.41231155395508
2023-07-06,33.2352294921875
2023-07-07,33.048828125
2023-07-10,32.99291229248047
2023-07-11,33.207271575927734
2023-07-12,33.32842254638672
2023-07-13,33.21658706665039
2023-07-14,33.41231155395508
2023-07-17,33.09543228149414
2023-07-18,33.09543228149414
2023-07-19,33.682586669921875
2023-07-20,33.92491149902344
2023-07-21,33.850345611572266
2023-07-24,33.8783073425293
2023-07-25,34.0647087097168
2023-07-26,33.887630462646484
2023-07-27,33.7385139465332
2023-07-28,33.70123291015625
2023-07-31,33.719871520996094
2023-08-01,33.440269470214844
2023-08-02,33.850345611572266
2023-08-03,33.15134811401367
2023-08-04,32.881065368652344
2023-08-07,32.62010192871094
2023-08-08,32.116825103759766
2023-08-09,32.17274475097656
2023-08-10,32.05158615112305
2023-08-11,32.200706481933594
2023-08-14,31.911787033081055
2023-08-15,31.464418411254883
2023-08-16,31.278018951416016
2023-08-17,31.21278381347656
2023-08-18,31.37121963500977
2023-08-21,31.203462600708008
2023-08-22,31.035701751708984
2023-08-23,31.21278381347656
2023-08-24,31.240747451782227
2023-08-25,31.548301696777344
2023-08-28,31.538982391357425
2023-08-29,31.464418411254883
2023-08-30,31.380538940429688
2023-08-31,31.210769653320312
2023-09-01,30.7297306060791
2023-09-05,30.701431274414062
2023-09-06,30.72029685974121
2023-09-07,30.824052810668945
2023-09-08,31.08814811706543
2023-09-11,31.72009658813477
2023-09-12,31.65407371520996
2023-09-13,31.305086135864254
2023-09-14,31.85214614868164
2023-09-15,31.55031967163086
2023-09-18,31.522022247314453
2023-09-19,32.01249313354492
2023-09-20,32.087947845458984
2023-09-21,32.53125762939453
2023-09-22,32.220001220703125
2023-09-25,32.37091064453125
2023-09-26,32.540687561035156
2023-09-27,32.09737777709961
2023-09-28,31.83328628540039
2023-09-29,31.72953224182129
2023-10-02,31.210769653320312
2023-10-03,31.22962951660156
2023-10-04,31.389972686767575
2023-10-05,30.484495162963867
2023-10-06,30.21096420288086
2023-10-09,30.64484214782715
2023-10-10,30.625974655151367
2023-10-11,30.59768295288086
2023-10-12,29.06024932861328
2023-10-13,29.645038604736328
2023-10-16,29.786521911621097
2023-10-17,29.720495223999023
2023-10-18,29.928001403808594
2023-10-19,29.663902282714844
2023-10-20,29.5318546295166
2023-10-23,29.352643966674805
2023-10-24,29.90913772583008
2023-10-25,30.25812530517578
2023-10-26,30.050621032714844
2023-10-27,29.654470443725582
2023-10-30,29.824249267578125
2023-10-31,29.673336029052734
2023-11-01,30.37131118774414
2023-11-02,31.60691261291504
2023-11-03,31.380542755126953
2023-11-06,31.399410247802734
2023-11-07,31.210769653320312
2023-11-08,31.28622055053711
2023-11-09,31.078716278076172
2023-11-10,31.02212142944336
2023-11-13,31.35224723815918
2023-11-14,31.672937393188477
2023-11-15,31.65407371520996
2023-11-16,31.88987159729004
2023-11-17,31.74839210510254
2023-11-20,31.871013641357425
2023-11-21,32.210567474365234
2023-11-22,32.71046829223633
2023-11-24,32.9556999206543
2023-11-27,32.90854263305664
2023-11-28,33.12548065185547
2023-11-29,33.0877571105957
2023-11-30,33.49800491333008
2023-12-01,33.88918685913086
2023-12-04,34.175411224365234
2023-12-05,34.194488525390625
2023-12-06,34.5379638671875
2023-12-07,34.82419204711914
2023-12-08,34.566585540771484
2023-12-11,35.091331481933594
2023-12-12,35.54929733276367
2023-12-13,35.93092727661133
2023-12-14,35.30123519897461
2023-12-15,34.910057067871094
2023-12-18,35.0245475769043
2023-12-19,34.81464767456055
2023-12-20,34.10862350463867
2023-12-21,34.30897903442383
2023-12-22,34.690616607666016
2023-12-26,34.82419204711914
2023-12-27,34.8432731628418
2023-12-28,35.05317306518555
2023-12-29,35.28215026855469
2024-01-02,36.36981201171875
2024-01-03,36.33164978027344
2024-01-04,36.0454216003418
2024-01-05,36.19807434082031
2024-01-08,36.49383544921875
2024-01-09,36.780067443847656
2024-01-10,36.150367736816406
2024-01-11,35.8546028137207
2024-01-12,35.95001220703125
2024-01-16,35.88322448730469
