,SBUX
2015-03-20,40.51689529418945
2015-03-23,40.479488372802734
2015-03-24,40.70813751220703
2015-03-25,39.81432342529297
2015-03-26,39.5274772644043
2015-03-27,39.52330780029297
2015-03-30,39.90163040161133
2015-03-31,39.36949920654297
2015-04-01,38.67105484008789
2015-04-02,39.24061584472656
2015-04-06,39.2946662902832
2015-04-07,39.107582092285156
2015-04-08,39.58981704711914
2015-04-09,39.876678466796875
2015-04-10,40.051292419433594
2015-04-13,40.3256721496582
2015-04-14,40.15938186645508
2015-04-15,40.02633285522461
2015-04-16,40.1177978515625
2015-04-17,39.59397888183594
2015-04-20,39.885005950927734
2015-04-21,40.21757507324219
2015-04-22,40.1926383972168
2015-04-23,41.09892654418945
2015-04-24,43.10274124145508
2015-04-27,42.29622268676758
2015-04-28,42.08002853393555
2015-04-29,42.11330032348633
2015-04-30,41.2236328125
2015-05-01,41.81397247314453
2015-05-04,41.946998596191406
2015-05-05,41.21298599243164
2015-05-06,40.81263732910156
2015-05-07,41.1629524230957
2015-05-08,41.52162170410156
2015-05-11,41.28806686401367
2015-05-12,41.46322250366211
2015-05-13,41.36314010620117
2015-05-14,42.17220687866211
2015-05-15,42.37240219116211
2015-05-18,42.68937301635742
2015-05-19,42.88954162597656
2015-05-20,42.56425476074219
2015-05-21,42.81447219848633
2015-05-22,42.93959426879883
2015-05-26,42.405765533447266
2015-05-27,43.031341552734375
2015-05-28,43.214847564697266
2015-05-29,43.3399658203125
2015-06-01,43.55681610107422
2015-06-02,43.14811325073242
2015-06-03,43.473426818847656
2015-06-04,43.1397819519043
2015-06-05,43.53180694580078
2015-06-08,42.98128890991211
2015-06-09,42.98963165283203
2015-06-10,43.94886016845703
2015-06-11,43.78203201293945
2015-06-12,43.89881134033203
2015-06-15,43.59852981567383
2015-06-16,44.182411193847656
2015-06-17,44.40760803222656
2015-06-18,45.13328170776367
2015-06-19,44.98314666748047
2015-06-22,44.9581298828125
2015-06-23,45.1416130065918
2015-06-24,44.79963302612305
2015-06-25,45.099910736083984
2015-06-26,45.55867004394531
2015-06-29,44.66617965698242
2015-06-30,44.72456359863281
2015-07-01,44.94977951049805
2015-07-02,45.24172592163086
2015-07-06,45.30010223388672
2015-07-07,45.358489990234375
2015-07-08,44.5327262878418
2015-07-09,45.08323287963867
2015-07-10,45.516963958740234
2015-07-13,46.45950698852539
2015-07-14,46.5012092590332
2015-07-15,46.15922927856445
2015-07-16,46.49287033081055
2015-07-17,46.45116424560547
2015-07-20,46.88488006591797
2015-07-21,46.876556396484375
2015-07-22,47.28526306152344
2015-07-23,47.17681884765625
2015-07-24,47.78571701049805
2015-07-27,47.527156829833984
2015-07-28,47.660606384277344
2015-07-29,47.96922302246094
2015-07-30,48.42798614501953
2015-07-31,48.319549560546875
2015-08-03,48.53641891479492
2015-08-04,49.09680938720703
2015-08-05,49.3560905456543
2015-08-06,47.8672981262207
2015-08-07,47.84221649169922
2015-08-10,47.06434631347656
2015-08-11,47.131263732910156
2015-08-12,47.156341552734375
2015-08-13,47.54946517944336
2015-08-14,47.75857162475586
2015-08-17,48.29386520385742
2015-08-18,48.369136810302734
2015-08-19,48.16840362548828
2015-08-20,46.67960739135742
2015-08-21,44.19548797607422
2015-08-24,42.10448455810547
2015-08-25,42.731788635253906
2015-08-26,45.13225555419922
2015-08-27,46.79670715332031
2015-08-28,46.529048919677734
2015-08-31,45.759559631347656
2015-09-01,44.74751663208008
2015-09-02,46.219581604003906
2015-09-03,45.74282455444336
