,MMM
2020-03-10,106.23208618164062
2020-03-11,102.03270721435547
2020-03-12,92.56675720214844
2020-03-13,98.1798095703125
2020-03-16,90.71650695800781
2020-03-17,93.16270446777344
2020-03-18,94.95056915283203
2020-03-19,95.29011535644531
2020-03-20,86.54486083984375
2020-03-23,81.68022155761719
2020-03-24,91.97080993652344
2020-03-25,91.1530990600586
2020-03-26,94.36846160888672
2020-03-27,92.33114624023438
2020-03-30,95.44949340820312
2020-03-31,94.59715270996094
2020-04-01,92.2618408203125
2020-04-02,95.56731414794922
2020-04-03,92.71228790283203
2020-04-06,97.50069427490234
2020-04-07,100.20325469970703
2020-04-08,103.24541473388672
2020-04-09,102.40690612792969
2020-04-13,101.45061492919922
2020-04-14,104.04230499267578
2020-04-15,100.59132385253906
2020-04-16,100.41114044189453
2020-04-17,101.49219512939453
2020-04-20,99.55880737304688
2020-04-21,98.14514923095703
2020-04-22,99.5172119140625
2020-04-23,100.01615905761719
2020-04-24,101.86640167236328
2020-04-27,106.4746322631836
2020-04-28,109.21878051757812
2020-04-29,108.28327941894531
2020-04-30,105.2757797241211
2020-05-01,102.97512817382812
2020-05-04,102.8365478515625
2020-05-05,102.16435241699219
2020-05-06,101.31201171875
2020-05-07,100.99324798583984
2020-05-08,102.91277313232422
2020-05-11,100.98632049560547
2020-05-12,98.06893157958984
2020-05-13,94.32689666748047
2020-05-14,94.23680877685547
2020-05-15,96.10781860351562
2020-05-18,103.4394302368164
2020-05-19,102.82268524169922
2020-05-20,103.72355651855469
2020-05-21,102.04393768310547
2020-05-22,102.4848403930664
2020-05-26,106.43192291259766
2020-05-27,110.67996215820312
2020-05-28,109.74918365478516
2020-05-29,109.48322296142578
2020-06-01,108.88138580322266
2020-06-02,110.32302856445312
2020-06-03,112.82148742675781
2020-06-04,113.75929260253906
2020-06-05,117.1605224609375
2020-06-08,116.78260803222656
2020-06-09,116.66362762451172
2020-06-10,114.70404052734375
2020-06-11,106.64188385009766
2020-06-12,108.38449096679688
2020-06-15,110.3860092163086
2020-06-16,111.74372100830078
2020-06-17,111.42879486083984
2020-06-18,111.42179870605469
2020-06-19,110.67996215820312
2020-06-22,109.658203125
2020-06-23,110.46302032470703
2020-06-24,106.52989959716797
2020-06-25,108.24451446533203
2020-06-26,106.7398681640625
2020-06-29,108.87438201904297
2020-06-30,109.16832733154297
2020-07-01,108.77640533447266
2020-07-02,109.90314483642578
2020-07-06,110.64496612548828
2020-07-07,108.3495101928711
2020-07-08,108.18154907226562
2020-07-09,105.99103546142578
2020-07-10,106.9708023071289
2020-07-13,108.33549499511719
2020-07-14,110.95291137695312
2020-07-15,111.50579833984375
2020-07-16,112.32459259033203
2020-07-17,111.85572052001953
2020-07-20,109.43424987792969
2020-07-21,110.43505859375
2020-07-22,111.07186126708984
2020-07-23,111.477783203125
2020-07-24,111.86270904541016
2020-07-27,114.24219512939453
2020-07-28,108.7064208984375
2020-07-29,109.35027313232422
2020-07-30,106.45992279052734
2020-07-31,105.30517578125
2020-08-03,105.26319122314453
2020-08-04,105.82305908203125
2020-08-05,108.72039031982422
2020-08-06,109.17530059814453
2020-08-07,110.80594635009766
2020-08-10,112.9824447631836
2020-08-11,114.34011840820312
2020-08-12,114.95600891113281
2020-08-13,116.07575225830078
2020-08-14,116.24371337890625
2020-08-17,115.27091979980469
2020-08-18,115.03997802734375
2020-08-19,114.7530517578125
2020-08-20,114.0531997680664
2020-08-21,114.20150756835938
2020-08-24,115.48681640625
2020-08-25,115.1831283569336
2020-08-26,115.74810028076172
2020-08-27,115.87521362304688
2020-08-28,116.99105834960938
2020-08-31,115.12667083740234
2020-09-01,116.38372802734375
2020-09-02,119.7099838256836
2020-09-03,117.45008850097656
2020-09-04,117.06871795654297
2020-09-08,115.23257446289062
2020-09-09,117.01929473876953
2020-09-10,115.21845245361328
2020-09-11,117.3512191772461
2020-09-14,118.96846008300781
2020-09-15,117.6336898803711
2020-09-16,119.7099838256836
2020-09-17,121.7367935180664
2020-09-18,119.73822784423828
2020-09-21,113.95435333251953
2020-09-22,114.64642333984375
2020-09-23,112.6478500366211
2020-09-24,113.2905044555664
2020-09-25,113.18456268310547
2020-09-28,114.16618347167969
2020-09-29,112.8597183227539
2020-09-30,113.12100982666016
2020-10-01,112.1393814086914
2020-10-02,113.24811553955078
2020-10-05,114.93597412109375
2020-10-06,114.56874084472656
2020-10-07,117.57719421386719
2020-10-08,118.43879699707031
2020-10-09,119.56168365478516
2020-10-12,119.10261535644531
2020-10-13,117.67607116699219
2020-10-14,118.92608642578125
2020-10-15,119.40628051757812
2020-10-16,120.74104309082031
2020-10-19,119.73822784423828
2020-10-20,120.72691345214844
2020-10-21,119.46985626220703
2020-10-22,120.55742645263672
2020-10-23,119.91478729248047
2020-10-26,117.34414672851562
2020-10-27,113.72130584716797
2020-10-28,111.95576477050781
2020-10-29,111.92046356201172
2020-10-30,112.96564483642578
2020-11-02,115.07015228271484
2020-11-03,116.88511657714844
2020-11-04,113.10690307617188
2020-11-05,115.25377655029297
2020-11-06,115.12667083740234
2020-11-09,115.41619110107422
2020-11-10,119.44866180419922
2020-11-11,119.49810028076172
2020-11-12,117.97269439697266
2020-11-13,119.90770721435547
2020-11-16,122.78199005126953
2020-11-17,122.62662506103516
2020-11-18,121.04473114013672
2020-11-19,122.24140930175781
2020-11-20,123.1531982421875
2020-11-23,124.04359436035156
2020-11-24,126.13780212402344
2020-11-25,126.16630554199219
2020-11-27,126.0024642944336
2020-11-30,123.03919982910156
2020-12-01,121.46495819091797
2020-12-02,122.41238403320312
2020-12-03,122.39810943603516
2020-12-04,122.84688568115234
2020-12-07,121.201416015625
2020-12-08,122.84688568115234
2020-12-09,124.86273193359375
2020-12-10,123.58060455322266
2020-12-11,123.95811462402344
2020-12-14,123.28850555419922
2020-12-15,124.42822265625
2020-12-16,124.94823455810547
2020-12-17,125.83150482177734
2020-12-18,125.66770935058594
2020-12-21,125.12630462646484
2020-12-22,124.49946594238281
2020-12-23,123.93671417236328
2020-12-24,124.31427001953125
2020-12-28,124.4496078491211
2020-12-29,123.83702087402344
2020-12-30,124.0221939086914
2020-12-31,124.50660705566406
2021-01-04,122.4266357421875
2021-01-05,122.22003936767578
2021-01-06,124.0792007446289
2021-01-07,120.89513397216797
2021-01-08,118.68693542480469
2021-01-11,117.6754150390625
2021-01-12,118.60856628417969
2021-01-13,118.44474792480469
2021-01-14,118.537353515625
2021-01-15,117.92475128173828
2021-01-19,120.46771240234375
2021-01-20,121.25125885009766
2021-01-21,121.57183074951172
2021-01-22,120.4107666015625
2021-01-25,121.37237548828125
2021-01-26,125.33289337158203
2021-01-27,132.95472717285156
2021-01-28,130.6539306640625
2021-01-29,125.12630462646484
2021-02-01,124.44247436523438
2021-02-02,124.67040252685547
2021-02-03,124.99811553955078
2021-02-04,126.15203094482422
2021-02-05,127.5125732421875
2021-02-08,128.75912475585938
2021-02-09,128.8873748779297
2021-02-10,128.98712158203125
2021-02-11,127.2706298828125
2021-02-12,128.34072875976562
2021-02-16,126.85404205322266
2021-02-17,126.8684310913086
2021-02-18,128.82192993164062
2021-02-19,126.78943634033203
2021-02-22,126.48778533935547
2021-02-23,126.5237045288086
2021-02-24,127.57227325439453
2021-02-25,128.38381958007812
2021-02-26,125.72650146484375
2021-03-01,126.69608306884766
2021-03-02,127.19879913330078
2021-03-03,127.8810806274414
2021-03-04,127.57227325439453
2021-03-05,129.8489227294922
2021-03-08,131.98193359375
2021-03-09,130.12184143066406
2021-03-10,132.51339721679688
2021-03-11,132.55650329589844
2021-03-12,132.807861328125
2021-03-15,136.0828399658203
2021-03-16,134.19395446777344
2021-03-17,135.23533630371094
2021-03-18,137.1744842529297
2021-03-19,135.5298309326172
2021-03-22,136.0756378173828
2021-03-23,135.2568817138672
2021-03-24,136.95184326171875
2021-03-25,138.6826629638672
2021-03-26,139.9610595703125
2021-03-29,140.57867431640625
2021-03-30,139.78868103027344
2021-03-31,138.38104248046875
2021-04-01,138.39541625976562
2021-04-05,140.0256805419922
2021-04-06,139.9322967529297
2021-04-07,140.01132202148438
2021-04-08,140.5643310546875
2021-04-09,142.2017822265625
2021-04-12,142.07974243164062
2021-04-13,141.10296630859375
2021-04-14,141.30404663085938
2021-04-15,141.82833862304688
2021-04-16,142.61834716796875
2021-04-19,142.62554931640625
2021-04-20,142.41725158691406
2021-04-21,144.27020263671875
2021-04-22,144.28453063964844
2021-04-23,145.21817016601562
2021-04-26,143.37242126464844
2021-04-27,139.65220642089844
2021-04-28,140.71514892578125
2021-04-29,142.95587158203125
2021-04-30,141.5841522216797
2021-05-03,142.639892578125
2021-05-04,143.1929168701172
2021-05-05,144.67239379882812
2021-05-06,145.36903381347656
2021-05-07,145.84303283691406
2021-05-10,148.9025421142578
2021-05-11,146.30984497070312
2021-05-12,142.82662963867188
2021-05-13,146.08718872070312
2021-05-14,146.7838592529297
2021-05-17,147.30813598632812
2021-05-18,145.81430053710938
2021-05-19,145.50547790527344
2021-05-20,145.88894653320312
2021-05-21,146.0408477783203
2021-05-24,146.5834503173828
2021-05-25,145.93231201171875
2021-05-26,145.83827209472656
2021-05-27,147.03921508789062
2021-05-28,146.89454650878906
2021-06-01,147.0103302001953
2021-06-02,147.075439453125
2021-06-03,147.35035705566406
2021-06-04,149.07220458984375
2021-06-07,147.39376831054688
2021-06-08,147.29244995117188
2021-06-09,146.67750549316406
2021-06-10,146.95968627929688
2021-06-11,146.7281494140625
2021-06-14,145.67910766601562
2021-06-15,145.13648986816406
2021-06-16,142.4596710205078
2021-06-17,141.17909240722656
2021-06-18,138.61801147460938
2021-06-21,141.229736328125
2021-06-22,141.17909240722656
2021-06-23,139.16783142089844
2021-06-24,139.8189239501953
2021-06-25,140.89694213867188
2021-06-28,142.16299438476562
2021-06-29,141.8229522705078
2021-06-30,143.7040252685547
2021-07-01,144.0368194580078
2021-07-02,144.6156005859375
2021-07-06,142.44517517089844
2021-07-07,144.59388732910156
2021-07-08,143.44357299804688
2021-07-09,145.4186553955078
2021-07-12,144.68072509765625
2021-07-13,144.40579223632812
2021-07-14,146.7426300048828
2021-07-15,146.56898498535156
2021-07-16,144.23939514160156
2021-07-19,142.92991638183594
2021-07-20,145.28843688964844
2021-07-21,145.2522430419922
2021-07-22,144.02235412597656
2021-07-23,145.04966735839844
2021-07-26,145.90338134765625
2021-07-27,145.0352020263672
2021-07-28,143.4508056640625
2021-07-29,143.37124633789062
2021-07-30,143.204833984375
2021-08-02,142.90093994140625
2021-08-03,145.44033813476562
2021-08-04,142.908203125
2021-08-05,143.1035614013672
2021-08-06,143.34228515625
2021-08-09,142.8358612060547
2021-08-10,144.15257263183594
2021-08-11,145.83099365234375
2021-08-12,145.7297821044922
2021-08-13,145.11477661132812
2021-08-16,146.37364196777344
2021-08-17,144.36962890625
2021-08-18,142.17025756835938
2021-08-19,141.33828735351562
2021-08-20,141.54238891601562
2021-08-23,141.92147827148438
2021-08-24,141.9724884033203
2021-08-25,141.67361450195312
2021-08-26,142.3880157470703
2021-08-27,142.19119262695312
2021-08-30,143.00765991210938
2021-08-31,141.9651641845703
2021-09-01,141.01747131347656
2021-09-02,142.07452392578125
2021-09-03,141.7100372314453
2021-09-07,135.28758239746094
2021-09-08,136.9715576171875
2021-09-09,135.41151428222656
2021-09-10,134.5366973876953
2021-09-13,135.03240966796875
2021-09-14,132.9839324951172
2021-09-15,134.27426147460938
2021-09-16,133.15890502929688
2021-09-17,132.30596923828125
2021-09-20,131.6061248779297
2021-09-21,130.06796264648438
2021-09-22,131.10313415527344
2021-09-23,132.3350830078125
2021-09-24,131.9779052734375
2021-09-27,132.524658203125
2021-09-28,131.25621032714844
2021-09-29,131.8612823486328
2021-09-30,127.8809585571289
2021-10-01,128.79946899414062
2021-10-04,128.3328857421875
2021-10-05,129.67425537109375
2021-10-06,130.05337524414062
2021-10-07,129.61595153808594
2021-10-08,128.99630737304688
2021-10-11,128.5078582763672
2021-10-12,127.96113586425781
2021-10-13,129.1566925048828
2021-10-14,131.45303344726562
2021-10-15,132.63401794433594
2021-10-18,132.4736328125
2021-10-19,132.90374755859375
2021-10-20,132.9839324951172
2021-10-21,132.7652130126953
2021-10-22,131.80294799804688
2021-10-25,132.96932983398438
2021-10-26,132.7943878173828
2021-10-27,129.9367218017578
2021-10-28,131.12496948242188
2021-10-29,130.2574920654297
2021-11-01,130.91355895996094
2021-11-02,132.65591430664062
2021-11-03,132.84544372558594
2021-11-04,131.6644287109375
2021-11-05,132.5319366455078
2021-11-08,132.34239196777344
2021-11-09,132.18931579589844
2021-11-10,132.9839324951172
2021-11-11,131.3728485107422
2021-11-12,133.88790893554688
2021-11-15,133.6327362060547
2021-11-16,133.6764678955078
2021-11-17,133.65460205078125
2021-11-18,131.38368225097656
2021-11-19,131.7217254638672
2021-11-22,132.0377655029297
2021-11-23,131.8907928466797
2021-11-24,130.5458526611328
2021-11-26,128.99517822265625
2021-11-29,129.51695251464844
2021-11-30,124.96771240234375
2021-12-01,125.47482299804688
2021-12-02,125.1294174194336
2021-12-03,126.84178924560547
2021-12-06,130.2298126220703
2021-12-07,129.7521209716797
2021-12-08,129.37728881835938
2021-12-09,129.30381774902344
2021-12-10,130.15634155273438
2021-12-13,128.30429077148438
2021-12-14,128.40721130371094
2021-12-15,129.1862335205078
2021-12-16,131.0455780029297
2021-12-17,128.4292449951172
2021-12-20,126.87853240966797
2021-12-21,127.08434295654297
2021-12-22,126.87853240966797
2021-12-23,128.59092712402344
2021-12-27,129.8623809814453
2021-12-28,130.55320739746094
2021-12-29,131.11911010742188
2021-12-30,130.55320739746094
2021-12-31,130.5458526611328
2022-01-03,130.626708984375
2022-01-04,132.4566650390625
2022-01-05,131.91282653808594
2022-01-06,130.8177947998047
2022-01-07,132.25088500976562
2022-01-10,130.3841552734375
2022-01-11,131.5380401611328
2022-01-12,131.86134338378906
2022-01-13,133.03726196289062
2022-01-14,131.3616180419922
2022-01-18,131.02352905273438
2022-01-19,131.17056274414062
2022-01-20,127.5620346069336
2022-01-21,126.8858642578125
2022-01-24,126.9961166381836
2022-01-25,127.6943130493164
2022-01-26,124.42388916015625
2022-01-27,125.05590057373047
2022-01-28,119.86730194091797
2022-01-31,122.01329803466797
2022-02-01,123.049560546875
2022-02-02,122.48365020751953
2022-02-03,120.81535339355469
2022-02-04,118.1255111694336
2022-02-07,118.44888305664062
2022-02-08,119.3602066040039
2022-02-09,120.26415252685547
2022-02-10,117.39793395996094
2022-02-11,117.25093841552734
2022-02-14,116.12649536132812
2022-02-15,115.63410949707031
2022-02-16,114.37735748291016
2022-02-17,110.2961654663086
2022-02-18,109.5392837524414
2022-02-22,108.89372253417969
2022-02-23,107.13510131835938
2022-02-24,106.6305160522461
2022-02-25,111.68377685546875
2022-02-28,110.3035888671875
2022-03-01,107.40966796875
2022-03-02,109.24246978759766
2022-03-03,110.04388427734375
2022-03-04,108.87886810302734
2022-03-07,106.31886291503906
2022-03-08,107.89198303222656
2022-03-09,108.78239440917969
2022-03-10,106.80118560791016
2022-03-11,104.59733581542969
2022-03-14,106.46725463867188
2022-03-15,107.08314514160156
2022-03-16,107.9736099243164
2022-03-17,109.59124755859375
2022-03-18,110.0587158203125
2022-03-21,110.25165557861328
2022-03-22,111.26080322265625
2022-03-23,109.58382415771484
2022-03-24,110.54847717285156
2022-03-25,111.64666748046875
2022-03-28,110.91206359863281
2022-03-29,112.84877014160156
2022-03-30,112.36644744873047
2022-03-31,110.47425842285156
2022-04-01,111.07530212402344
2022-04-04,110.95658874511719
2022-04-05,110.48909759521484
2022-04-06,111.5279312133789
2022-04-07,111.26822662353516
2022-04-08,111.16433715820312
2022-04-11,111.3943862915039
2022-04-12,110.25165557861328
2022-04-13,110.3110122680664
2022-04-14,109.36119842529297
2022-04-18,108.47075653076172
2022-04-19,111.37953186035156
2022-04-20,111.74313354492188
2022-04-21,112.61872863769531
2022-04-22,110.68944549560547
2022-04-25,110.2664794921875
2022-04-26,107.01636505126953
2022-04-27,107.00894165039062
2022-04-28,109.18312072753906
2022-04-29,107.01636505126953
2022-05-02,108.2704086303711
2022-05-03,109.88063049316406
2022-05-04,114.44412994384766
2022-05-05,110.90463256835938
2022-05-06,110.95658874511719
2022-05-09,113.07138061523438
2022-05-10,110.65233612060547
2022-05-11,108.64143371582031
2022-05-12,111.00110626220703
2022-05-13,110.7859115600586
2022-05-16,111.67634582519531
2022-05-17,113.04169464111328
2022-05-18,110.51136016845703
2022-05-19,110.1515884399414
2022-05-20,107.80553436279297
2022-05-23,108.21778106689453
2022-05-24,109.2446517944336
2022-05-25,109.27462005615234
2022-05-26,110.2115478515625
2022-05-27,112.0628890991211
2022-05-31,111.89800262451172
2022-06-01,109.746826171875
2022-06-02,111.06602478027344
2022-06-03,109.40953826904297
2022-06-06,109.58944702148438
2022-06-07,110.08412170410156
2022-06-08,108.99730682373047
2022-06-09,108.06787872314453
2022-06-10,103.17340850830078
2022-06-13,102.21400451660156
2022-06-14,101.37452697753906
2022-06-15,100.6849594116211
2022-06-16,98.14405059814453
2022-06-17,97.31954193115234
2022-06-21,97.44696807861328
2022-06-22,97.73928833007812
2022-06-23,97.55191040039062
2022-06-24,100.6849594116211
2022-06-27,99.53816986083984
2022-06-28,97.68682861328125
2022-06-29,97.26708984375
2022-06-30,96.99724578857422
2022-07-01,96.30767822265625
2022-07-05,96.84734344482422
2022-07-06,97.31954193115234
2022-07-07,97.4769515991211
2022-07-08,96.48005676269531
2022-07-11,96.69744110107422
2022-07-12,97.58938598632812
2022-07-13,96.21774291992188
2022-07-14,96.17276763916016
2022-07-15,97.53692626953125
2022-07-18,96.62248992919922
2022-07-19,99.03598022460938
2022-07-20,99.69556427001953
2022-07-21,100.40013885498047
2022-07-22,100.52754974365234
2022-07-25,100.52754974365234
2022-07-26,105.49696350097656
2022-07-27,104.08035278320312
2022-07-28,105.2121353149414
2022-07-29,107.3633041381836
2022-08-01,107.45325469970703
2022-08-02,106.24649810791016
2022-08-03,107.55069732666016
2022-08-04,111.02104187011719
2022-08-05,110.48887634277344
2022-08-08,111.29087829589844
2022-08-09,110.81117248535156
2022-08-10,111.9654541015625
2022-08-11,112.1753158569336
2022-08-12,114.10912322998047
2022-08-15,113.50199890136719
2022-08-16,112.62504577636719
2022-08-17,110.50386810302734
2022-08-18,109.94171905517578
2022-08-19,109.94927215576172
2022-08-22,107.21569061279297
2022-08-23,107.33684539794922
2022-08-24,106.79923248291016
2022-08-25,108.10165405273438
2022-08-26,97.78821563720703
2022-08-29,95.74371337890625
2022-08-30,94.54729461669922
2022-08-31,94.1611099243164
2022-09-01,95.13036346435547
2022-09-02,92.11660766601562
2022-09-06,88.2926025390625
2022-09-07,91.28365325927734
2022-09-08,90.31441497802734
2022-09-09,93.21459197998047
2022-09-12,94.08538818359375
2022-09-13,91.22307586669922
2022-09-14,88.996826171875
2022-09-15,88.15630340576172
2022-09-16,88.30017852783203
2022-09-19,88.32290649414062
2022-09-20,88.2320327758789
2022-09-21,86.93717193603516
2022-09-22,86.4298324584961
2022-09-23,85.55901336669922
2022-09-26,85.56658935546875
2022-09-27,85.11982727050781
2022-09-28,86.53584289550781
2022-09-29,85.03652954101562
2022-09-30,83.67353057861328
2022-10-03,85.73316955566406
2022-10-04,87.55052947998047
2022-10-05,87.20977783203125
2022-10-06,84.14299774169922
2022-10-07,81.41698455810547
2022-10-10,82.12877655029297
2022-10-11,82.4165267944336
2022-10-12,82.49983215332031
2022-10-13,86.52068328857422
2022-10-14,86.04363250732422
2022-10-17,86.21781158447266
2022-10-18,87.8003921508789
2022-10-19,86.47525787353516
2022-10-20,85.6498794555664
2022-10-21,88.45162963867188
2022-10-24,89.64046478271484
2022-10-25,89.7313461303711
2022-10-26,92.91168975830078
2022-10-27,92.98741912841797
2022-10-28,95.8648681640625
2022-10-31,95.25151062011719
2022-11-01,94.8804702758789
2022-11-02,93.03284454345703
2022-11-03,93.02528381347656
2022-11-04,94.53215026855469
2022-11-07,94.41099548339844
2022-11-08,94.91834259033203
2022-11-09,93.7673568725586
2022-11-10,97.79580688476562
2022-11-11,100.69597625732422
2022-11-14,99.21939086914062
2022-11-15,99.3632583618164
2022-11-16,97.48533630371094
2022-11-17,97.40873718261719
2022-11-18,97.10995483398438
2022-11-21,97.77645874023438
2022-11-22,98.51956939697266
2022-11-23,98.0599136352539
2022-11-25,98.85664367675781
2022-11-28,95.48583221435547
2022-11-29,96.62731170654297
2022-11-30,96.50473022460938
2022-12-01,96.52006530761719
2022-12-02,97.2861557006836
2022-12-05,95.4781723022461
2022-12-06,95.43987274169922
2022-12-07,96.79586029052734
2022-12-08,96.52772521972656
2022-12-09,96.34385681152344
2022-12-12,97.17889404296875
2022-12-13,97.51597595214844
2022-12-14,96.59667205810547
2022-12-15,93.75445556640625
2022-12-16,93.22586059570312
2022-12-19,93.56295013427734
2022-12-20,92.55168914794922
2022-12-21,94.58185577392578
2022-12-22,93.14924621582031
2022-12-23,92.03842163085938
2022-12-27,92.0997085571289
2022-12-28,90.62114715576172
2022-12-29,92.36784362792969
2022-12-30,91.869873046875
2023-01-03,93.82342529296875
2023-01-04,95.87654113769531
2023-01-05,94.19880676269531
2023-01-06,97.07930755615234
2023-01-09,97.1329345703125
2023-01-10,98.15950775146484
2023-01-11,98.91793823242188
2023-01-12,99.09413146972656
2023-01-13,99.21671295166016
2023-01-17,96.98736572265625
2023-01-18,94.03791046142578
2023-01-19,90.7283935546875
2023-01-20,92.42912292480469
2023-01-23,93.9383316040039
2023-01-24,88.10069274902344
2023-01-25,86.51490020751953
2023-01-26,86.9898681640625
2023-01-27,88.29222106933594
2023-01-30,86.24674987792969
2023-01-31,88.16197204589844
2023-02-01,88.75953674316406
2023-02-02,92.1533203125
2023-02-03,90.0082778930664
2023-02-06,89.24983978271484
2023-02-07,89.55628204345703
2023-02-08,88.29222106933594
2023-02-09,86.51490020751953
2023-02-10,87.24267578125
2023-02-13,88.3152084350586
2023-02-14,87.4954833984375
2023-02-15,87.93982696533203
2023-02-16,86.93846893310547
2023-02-17,87.70694732666016
2023-02-21,84.80381774902344
2023-02-22,84.56319427490234
2023-02-23,84.53990173339844
2023-02-24,83.67828369140625
2023-02-27,84.0431137084961
2023-02-28,83.6317138671875
2023-03-01,85.54901123046875
2023-03-02,85.30838012695312
2023-03-03,86.36405944824219
2023-03-06,85.33168029785156
2023-03-07,83.12715148925781
2023-03-08,83.18148040771484
2023-03-09,81.90846252441406
2023-03-10,80.77516174316406
2023-03-13,80.34046936035156
2023-03-14,79.78157806396484
2023-03-15,79.78157806396484
2023-03-16,80.89159393310547
2023-03-17,79.9678726196289
2023-03-20,80.96922302246094
2023-03-21,80.95369720458984
2023-03-22,78.81904602050781
2023-03-23,78.39987182617188
2023-03-24,78.50855255126953
2023-03-27,78.78022766113281
2023-03-28,78.97428894042969
2023-03-29,80.0998306274414
2023-03-30,79.78157806396484
2023-03-31,81.5902099609375
2023-04-03,81.17103576660156
2023-04-04,79.37017059326172
2023-04-05,79.4012222290039
2023-04-06,78.83457946777344
2023-04-10,79.76605224609375
2023-04-11,81.16326904296875
2023-04-12,81.01579284667969
2023-04-13,82.39749908447266
2023-04-14,82.10252380371094
2023-04-17,82.88652038574219
2023-04-18,82.49064636230469
2023-04-19,82.34314727783203
2023-04-20,81.29523468017578
2023-04-21,81.10118103027344
2023-04-24,81.5513916015625
2023-04-25,81.01579284667969
2023-04-26,79.89025115966797
2023-04-27,81.760986328125
2023-04-28,82.45182800292969
2023-05-01,82.16461944580078
2023-05-02,79.93682098388672
2023-05-03,79.82039642333984
2023-05-04,79.05191040039062
2023-05-05,80.22402954101562
2023-05-08,79.4400405883789
2023-05-09,78.24462890625
2023-05-10,78.32225799560547
2023-05-11,78.22909545898438
2023-05-12,77.83322143554688
2023-05-15,78.00399017333984
2023-05-16,76.07892608642578
2023-05-17,77.76335906982422
2023-05-18,78.5198745727539
2023-05-19,78.03917694091797
2023-05-22,80.15111541748047
2023-05-23,79.35519409179688
2023-05-24,76.43158721923828
2023-05-25,76.4788589477539
2023-05-26,76.39217376708984
2023-05-30,75.6987075805664
2023-05-31,73.53160858154297
2023-06-01,74.29600524902344
2023-06-02,80.79729461669922
2023-06-05,77.21173858642578
2023-06-06,77.4560317993164
2023-06-07,79.59159851074219
2023-06-08,79.40247344970703
2023-06-09,78.72476196289062
2023-06-12,79.7964859008789
2023-06-13,80.96278381347656
2023-06-14,80.3402328491211
2023-06-15,81.80598449707031
2023-06-16,82.3812484741211
2023-06-20,80.61605072021484
2023-06-21,79.96198272705078
2023-06-22,79.14242553710938
2023-06-23,79.37096405029297
2023-06-26,79.12666320800781
2023-06-27,77.43238830566406
2023-06-28,77.67667388916016
2023-06-29,78.20465850830078
2023-06-30,78.87450408935547
2023-07-03,79.7019271850586
2023-07-05,77.72396087646484
2023-07-06,75.89571380615234
2023-07-07,76.66798400878906
2023-07-10,76.58919525146484
2023-07-11,80.31659698486328
2023-07-12,80.04078674316406
2023-07-13,81.0573501586914
2023-07-14,80.61605072021484
2023-07-17,80.14324188232422
2023-07-18,81.1755599975586
2023-07-19,81.54592895507812
2023-07-20,82.18424987792969
2023-07-21,82.21576690673828
2023-07-24,82.1684799194336
2023-07-25,86.54995727539062
2023-07-26,88.76433563232422
2023-07-27,87.62167358398438
2023-07-28,88.16543579101562
2023-07-31,87.86598205566406
2023-08-01,87.1252212524414
2023-08-02,85.82496643066406
2023-08-03,84.46955108642578
2023-08-04,83.14564514160156
2023-08-07,82.92499542236328
2023-08-08,82.05027770996094
2023-08-09,81.72718811035156
2023-08-10,81.87690734863281
2023-08-11,82.38912963867188
2023-08-14,81.49864959716797
2023-08-15,79.7019271850586
2023-08-16,79.42611694335938
2023-08-17,80.22203063964844
2023-08-18,79.9900894165039
2023-08-21,79.33423614501953
2023-08-22,78.79034423828125
2023-08-23,79.7021484375
2023-08-24,78.78235626220703
2023-08-25,79.14228057861328
2023-08-28,83.27735137939453
2023-08-29,84.43709564208984
2023-08-30,83.54129791259766
2023-08-31,85.31689453125
2023-09-01,85.54084777832031
2023-09-05,85.46086120605469
2023-09-06,85.07695770263672
2023-09-07,84.74102020263672
2023-09-08,84.97296905517578
2023-09-11,86.29267883300781
2023-09-12,85.70880126953125
2023-09-13,80.82190704345703
2023-09-14,81.8376693725586
2023-09-15,80.82990264892578
2023-09-18,80.81390380859375
2023-09-19,80.16605377197266
2023-09-20,79.17426300048828
2023-09-21,77.97454071044922
2023-09-22,77.61461639404297
2023-09-25,75.81501770019531
2023-09-26,75.0871810913086
2023-09-27,74.75125885009766
2023-09-28,74.59129333496094
2023-09-29,74.87924194335938
2023-10-02,72.15984344482422
2023-10-03,71.0160903930664
2023-10-04,70.40023803710938
2023-10-05,70.2482681274414
2023-10-06,70.70416259765625
2023-10-09,71.22404479980469
2023-10-10,72.49575805664062
2023-10-11,72.29580688476562
2023-10-12,71.20005798339844
2023-10-13,70.92811584472656
2023-10-16,71.9358901977539
2023-10-17,72.42378234863281
2023-10-18,70.70416259765625
2023-10-19,69.63240814208984
2023-10-20,69.22449493408203
2023-10-23,68.46466064453125
2023-10-24,72.07986450195312
2023-10-25,71.49598693847656
2023-10-26,70.90412139892578
2023-10-27,70.00032806396484
2023-10-30,71.59996032714844
2023-10-31,72.74371337890625
2023-11-01,72.4317855834961
2023-11-02,73.83146667480469
2023-11-03,75.07119750976562
2023-11-06,74.79925537109375
2023-11-07,74.50331115722656
2023-11-08,73.83946228027344
2023-11-09,73.34358215332031
2023-11-10,74.23137664794922
2023-11-13,74.13539123535156
2023-11-14,75.95899200439453
2023-11-15,77.43865966796875
2023-11-16,77.75550079345703
2023-11-17,77.45491027832031
2023-11-20,77.16244506835938
2023-11-21,76.358154296875
2023-11-22,77.47927856445312
