,MRK
2018-01-29,47.66055679321289
2018-01-30,46.902687072753906
2018-01-31,45.82001876831055
2018-02-01,46.2917594909668
2018-02-02,45.28642654418945
2018-02-05,43.61602783203125
2018-02-06,42.88908767700195
2018-02-07,43.213897705078125
2018-02-08,42.32455062866211
2018-02-09,42.43281936645508
2018-02-12,42.86589050292969
2018-02-13,42.456016540527344
2018-02-14,42.456016540527344
2018-02-15,43.2989616394043
2018-02-16,43.530948638916016
2018-02-20,42.51789093017578
2018-02-21,42.18535614013672
2018-02-22,42.20082473754883
2018-02-23,42.43281936645508
2018-02-26,43.353092193603516
2018-02-27,42.31682586669922
2018-02-28,41.93014907836914
2018-03-01,41.52802276611328
2018-03-02,42.038429260253906
2018-03-05,42.069358825683594
2018-03-06,41.99202346801758
2018-03-07,42.12348556518555
2018-03-08,42.34775161743164
2018-03-09,42.641624450683594
2018-03-12,42.8117561340332
2018-03-13,42.81949234008789
2018-03-14,42.749290466308594
2018-03-15,43.10032653808594
2018-03-16,43.427974700927734
2018-03-19,42.61666488647461
2018-03-20,42.62446212768555
2018-03-21,42.66347122192383
2018-03-22,42.21881103515625
2018-03-23,41.664955139160156
2018-03-26,42.15639877319336
2018-03-27,41.93017578125
2018-03-28,42.97551727294922
2018-03-29,42.49184799194336
2018-04-02,41.55573654174805
2018-04-03,42.195404052734375
2018-04-04,42.54645919799805
2018-04-05,42.53865051269531
2018-04-06,41.625946044921875
2018-04-09,43.810218811035156
2018-04-10,44.06764221191406
2018-04-11,43.8414192199707
2018-04-12,44.26266860961914
2018-04-13,44.598106384277344
2018-04-16,45.752655029296875
2018-04-17,46.23631286621094
2018-04-18,45.96328353881836
2018-04-19,45.74485397338867
2018-04-20,45.89307403564453
2018-04-23,47.00080108642578
2018-04-24,46.875980377197266
2018-04-25,46.517147064208984
2018-04-26,46.345523834228516
2018-04-27,46.392337799072266
2018-04-30,45.92427444458008
2018-05-01,45.2299919128418
2018-05-02,44.69952392578125
2018-05-03,44.87894821166992
2018-05-04,45.05056381225586
2018-05-07,44.761924743652344
2018-05-08,44.27827072143555
2018-05-09,45.20657730102539
2018-05-10,45.29240036010742
2018-05-11,46.56396484375
2018-05-14,46.55614471435547
2018-05-15,46.18171691894531
2018-05-16,46.61076354980469
2018-05-17,46.08030700683594
2018-05-18,46.13490295410156
2018-05-21,45.690250396728516
2018-05-22,45.59663009643555
2018-05-23,46.158302307128906
2018-05-24,46.127098083496094
2018-05-25,46.09589767456055
2018-05-29,45.55762481689453
2018-05-30,46.58736038208008
2018-05-31,46.43913269042969
2018-06-01,47.24263381958008
2018-06-04,48.3815803527832
2018-06-05,47.89011764526367
2018-06-06,48.31135940551758
2018-06-07,48.358177185058594
2018-06-08,48.81842803955078
2018-06-11,48.62340545654297
2018-06-12,48.70921325683594
2018-06-13,48.82623291015625
2018-06-14,48.39386749267578
2018-06-15,48.763336181640625
2018-06-18,47.94576644897461
2018-06-19,47.97722625732422
2018-06-20,48.17374801635742
2018-06-21,48.09513854980469
2018-06-22,48.32311248779297
2018-06-25,48.01652526855469
2018-06-26,47.733524322509766
2018-06-27,47.07316589355469
2018-06-28,47.40334701538086
2018-06-29,47.717796325683594
2018-07-02,47.52912521362305
2018-07-03,47.72566604614258
2018-07-05,48.45676040649414
2018-07-06,48.8969841003418
2018-07-09,48.7554817199707
2018-07-10,48.975589752197266
2018-07-11,48.66115188598633
2018-07-12,49.25859451293945
2018-07-13,49.43940734863281
2018-07-16,49.203575134277344
2018-07-17,49.15640640258789
2018-07-18,49.478721618652344
2018-07-19,49.140682220458984
2018-07-20,49.14854431152344
2018-07-23,49.28218078613281
2018-07-24,49.85606002807617
2018-07-25,50.69721984863281
2018-07-26,50.31986999511719
2018-07-27,49.91108322143555
2018-07-30,50.94876480102539
2018-07-31,51.78206253051758
2018-08-01,51.48333740234375
2018-08-02,51.271080017089844
2018-08-03,51.82923126220703
2018-08-06,52.05720138549805
2018-08-07,52.340213775634766
2018-08-08,52.426692962646484
2018-08-09,51.88426208496094
2018-08-10,51.939292907714844
2018-08-13,52.450279235839844
2018-08-14,52.24587631225586
2018-08-15,52.96124267578125
2018-08-16,54.12471389770508
2018-08-17,54.28980255126953
2018-08-20,55.162410736083984
2018-08-21,54.376285552978516
2018-08-22,54.27408981323242
2018-08-23,54.219051361083984
2018-08-24,54.27408981323242
2018-08-27,54.234771728515625
2018-08-28,53.95176696777344
2018-08-29,54.09326171875
2018-08-30,53.881019592285156
2018-08-31,53.920318603515625
2018-09-04,53.41720199584961
2018-09-05,53.94390869140625
2018-09-06,54.541378021240234
2018-09-07,54.76933288574219
2018-09-10,54.682865142822266
2018-09-11,54.3055305480957
2018-09-12,54.9186897277832
2018-09-13,55.681236267089844
2018-09-14,55.38840103149414
2018-09-17,55.73666000366211
2018-09-18,55.73666000366211
2018-09-19,55.38840103149414
2018-09-20,56.02158737182617
2018-09-21,56.274864196777344
2018-09-24,56.02158737182617
2018-09-25,55.918701171875
2018-09-26,55.665428161621094
2018-09-27,55.974098205566406
2018-09-28,56.148216247558594
2018-10-01,56.61520767211914
2018-10-02,56.78932571411133
2018-10-03,56.488555908203125
2018-10-04,56.36984634399414
2018-10-05,56.21946334838867
2018-10-08,56.559791564941406
2018-10-09,57.25629806518555
2018-10-10,55.76039505004883
2018-10-11,54.114097595214844
2018-10-12,55.253841400146484
2018-10-15,54.97682571411133
2018-10-16,56.36984634399414
2018-10-17,56.84474182128906
2018-10-18,57.15340805053711
2018-10-19,57.264225006103516
2018-10-22,57.43836212158203
2018-10-23,57.06634521484375
2018-10-24,55.831634521484375
2018-10-25,55.37255859375
2018-10-26,55.7208137512207
2018-10-29,56.55189895629883
2018-10-30,57.6757926940918
2018-10-31,58.261505126953125
2018-11-01,57.8736686706543
2018-11-02,57.200897216796875
2018-11-05,57.8736686706543
2018-11-06,58.024044036865234
2018-11-07,59.42499542236328
2018-11-08,59.74159240722656
2018-11-09,59.2508659362793
2018-11-12,59.11629867553711
2018-11-13,59.05299377441406
2018-11-14,58.641422271728516
2018-11-15,59.23504638671875
2018-11-16,60.20066452026367
2018-11-19,60.43017578125
2018-11-20,59.18754577636719
2018-11-21,59.19546127319336
2018-11-23,59.10049057006836
2018-11-26,59.709922790527344
2018-11-27,60.42228698730469
2018-11-28,61.12668228149414
2018-11-29,61.6649055480957
2018-11-30,62.796749114990234
2018-12-03,62.70174789428711
2018-12-04,61.902339935302734
2018-12-06,62.028987884521484
2018-12-07,60.723026275634766
2018-12-10,61.277076721191406
2018-12-11,61.03172302246094
2018-12-12,61.74403762817383
2018-12-13,62.53553771972656
2018-12-14,60.95741271972656
2018-12-17,59.96110916137695
2018-12-18,59.2437744140625
2018-12-19,58.797428131103516
2018-12-20,58.57426071166992
2018-12-21,58.104026794433594
2018-12-24,56.709197998046875
2018-12-26,58.98076629638672
2018-12-27,60.08066177368164
2018-12-28,60.072696685791016
2018-12-31,60.901611328125
2019-01-02,60.24805450439453
2019-01-03,59.012638092041016
2019-01-04,60.79004669189453
2019-01-07,60.120521545410156
2019-01-08,60.566871643066406
2019-01-09,60.104583740234375
2019-01-10,59.36332321166992
2019-01-11,59.698097229003906
2019-01-14,58.478614807128906
2019-01-15,59.3792724609375
2019-01-16,59.46695327758789
2019-01-17,60.256011962890625
2019-01-18,60.47121810913086
2019-01-22,60.439327239990234
2019-01-23,60.12849044799805
2019-01-24,58.3192253112793
2019-01-25,58.14386749267578
2019-01-28,58.119964599609375
2019-01-29,58.367034912109375
2019-01-30,58.478614807128906
2019-01-31,59.32347106933594
2019-02-01,60.93350601196289
2019-02-04,61.26824188232422
2019-02-05,61.49142074584961
2019-02-06,61.682716369628906
2019-02-07,61.22840118408203
2019-02-08,61.786319732666016
2019-02-11,61.14073181152344
2019-02-12,62.58335494995117
2019-02-13,62.98187255859375
2019-02-14,62.918121337890625
2019-02-15,63.61154556274414
