,ERIE
2021-06-07,181.42138671875
2021-06-08,179.8956298828125
2021-06-09,178.13587951660156
2021-06-10,177.68663024902344
2021-06-11,177.56492614746094
2021-06-14,179.17486572265625
2021-06-15,179.4276123046875
2021-06-16,178.31373596191406
2021-06-17,177.19984436035156
2021-06-18,177.05946350097656
2021-06-21,177.97677612304688
2021-06-22,178.4541473388672
2021-06-23,177.97677612304688
2021-06-24,179.94241333007812
2021-06-25,181.36517333984375
2021-06-28,180.00794982910156
2021-06-29,181.234130859375
2021-06-30,180.98141479492188
2021-07-01,181.5991973876953
2021-07-02,180.7852020263672
2021-07-06,178.554931640625
2021-07-07,181.7356719970703
2021-07-08,176.38107299804688
2021-07-09,177.12451171875
2021-07-12,175.59059143066406
2021-07-13,173.78378295898438
2021-07-14,173.94374084472656
2021-07-15,172.3063507080078
2021-07-16,175.04478454589844
2021-07-19,171.6852569580078
2021-07-20,173.6708526611328
2021-07-21,174.85658264160156
2021-07-22,171.656982421875
2021-07-23,172.85214233398438
2021-07-26,173.209716796875
2021-07-27,173.2850341796875
2021-07-28,173.7649688720703
2021-07-29,174.4519500732422
2021-07-30,173.9908447265625
2021-08-02,173.9625701904297
2021-08-03,173.20033264160156
2021-08-04,173.39796447753906
2021-08-05,172.55101013183594
2021-08-06,171.16766357421875
2021-08-09,170.11366271972656
2021-08-10,167.39407348632812
2021-08-11,165.963623046875
2021-08-12,163.34751892089844
2021-08-13,162.75466918945312
2021-08-16,162.5758514404297
2021-08-17,162.6417236328125
2021-08-18,159.8656463623047
2021-08-19,162.85818481445312
2021-08-20,166.43418884277344
2021-08-23,162.66058349609375
2021-08-24,164.1380157470703
2021-08-25,164.46737670898438
2021-08-26,163.73338317871094
2021-08-27,164.57090759277344
2021-08-30,166.01071166992188
2021-08-31,166.65061950683594
2021-09-01,167.61048889160156
2021-09-02,169.58670043945312
2021-09-03,170.2078094482422
2021-09-07,167.3846435546875
2021-09-08,165.34255981445312
2021-09-09,165.5213623046875
2021-09-10,166.0953826904297
2021-09-13,168.35389709472656
2021-09-14,165.86012268066406
2021-09-15,169.83139038085938
2021-09-16,169.08792114257812
2021-09-17,172.4192352294922
2021-09-20,172.7109832763672
2021-09-21,172.12753295898438
2021-09-22,173.209716796875
2021-09-23,171.5064239501953
2021-09-24,170.29251098632812
2021-09-27,171.97694396972656
2021-09-28,166.8106231689453
2021-09-29,167.30935668945312
2021-09-30,167.90223693847656
2021-10-01,171.90167236328125
2021-10-04,171.00730895996094
2021-10-05,175.13369750976562
2021-10-06,174.85922241210938
2021-10-07,177.1968536376953
2021-10-08,180.17807006835938
2021-10-11,182.0897979736328
2021-10-12,182.203369140625
2021-10-13,186.49063110351562
2021-10-14,185.023681640625
2021-10-15,184.03939819335938
2021-10-18,184.45584106445312
2021-10-19,186.26348876953125
2021-10-20,188.0616912841797
2021-10-21,188.62005615234375
2021-10-22,191.54446411132812
2021-10-25,190.10592651367188
2021-10-26,190.427734375
2021-10-27,187.45596313476562
2021-10-28,189.50970458984375
2021-10-29,194.78118896484375
2021-11-01,195.5951385498047
2021-11-02,201.07484436035156
2021-11-03,201.8225555419922
2021-11-04,206.45993041992188
2021-11-05,212.3087615966797
2021-11-08,215.88621520996094
2021-11-09,213.8135528564453
2021-11-10,217.53297424316406
2021-11-11,218.3184814453125
2021-11-12,217.71278381347656
2021-11-15,215.49818420410156
2021-11-16,212.40341186523438
2021-11-17,213.16055297851562
2021-11-18,207.7375946044922
2021-11-19,204.2169647216797
2021-11-22,204.6522979736328
2021-11-23,201.49127197265625
2021-11-24,200.67735290527344
2021-11-26,197.98007202148438
2021-11-29,193.24801635742188
2021-11-30,175.85296630859375
2021-12-01,175.57850646972656
2021-12-02,176.40185546875
2021-12-03,173.50587463378906
2021-12-06,181.238037109375
2021-12-07,183.53782653808594
2021-12-08,184.62620544433594
2021-12-09,179.5723876953125
2021-12-10,183.49993896484375
2021-12-13,185.06155395507812
2021-12-14,182.94158935546875
2021-12-15,184.40853881835938
2021-12-16,181.34217834472656
2021-12-17,177.47132873535156
2021-12-20,177.03598022460938
2021-12-21,180.12127685546875
2021-12-22,180.3768310546875
2021-12-23,179.96983337402344
2021-12-27,182.33587646484375
2021-12-28,183.7649688720703
2021-12-29,183.38641357421875
2021-12-30,182.53463745117188
2021-12-31,182.33587646484375
2022-01-03,182.70498657226562
2022-01-04,182.33377075195312
2022-01-05,179.1925048828125
2022-01-06,181.41041564941406
2022-01-07,185.2179718017578
2022-01-10,183.45697021484375
2022-01-11,181.41041564941406
2022-01-12,176.09889221191406
2022-01-13,176.3654327392578
2022-01-14,174.27130126953125
2022-01-18,169.016845703125
2022-01-19,167.73184204101562
2022-01-20,166.89414978027344
2022-01-21,166.34205627441406
2022-01-24,170.72071838378906
2022-01-25,167.70326232910156
2022-01-26,165.76141357421875
2022-01-27,164.59060668945312
2022-01-28,168.4742889404297
2022-01-31,175.24220275878906
2022-02-01,175.404052734375
2022-02-02,176.20361328125
2022-02-03,174.1570587158203
2022-02-04,174.74720764160156
2022-02-07,174.9661407470703
2022-02-08,176.50819396972656
2022-02-09,176.1083984375
2022-02-10,178.94505310058594
2022-02-11,176.46063232421875
2022-02-14,174.74720764160156
2022-02-15,177.7837371826172
2022-02-16,175.58489990234375
2022-02-17,171.54891967773438
2022-02-18,173.06236267089844
2022-02-22,173.88101196289062
2022-02-23,166.66571044921875
2022-02-24,172.20567321777344
2022-02-25,168.96925354003906
2022-02-28,166.67523193359375
2022-03-01,162.21087646484375
2022-03-02,165.16171264648438
2022-03-03,164.1051483154297
2022-03-04,163.05804443359375
2022-03-07,162.01097106933594
2022-03-08,159.2219696044922
2022-03-09,162.41078186035156
2022-03-10,161.9158172607422
2022-03-11,162.2965545654297
2022-03-14,160.76402282714844
2022-03-15,161.8206024169922
2022-03-16,161.6873321533203
2022-03-17,164.742919921875
2022-03-18,168.3885955810547
2022-03-21,170.86351013183594
2022-03-22,171.65362548828125
2022-03-23,169.35003662109375
2022-03-24,169.21678161621094
2022-03-25,169.7402801513672
2022-03-28,169.15965270996094
2022-03-29,171.4822540283203
2022-03-30,171.05389404296875
2022-03-31,167.65565490722656
2022-04-01,172.63401794433594
2022-04-04,171.19741821289062
2022-04-05,171.78164672851562
2022-04-06,175.46896362304688
2022-04-07,177.9591064453125
2022-04-08,177.84420776367188
2022-04-11,177.61428833007812
2022-04-12,177.12586975097656
2022-04-13,178.7923583984375
2022-04-14,178.85940551757812
2022-04-18,171.12078857421875
2022-04-19,171.4368133544922
2022-04-20,171.37937927246094
2022-04-21,170.34500122070312
2022-04-22,166.1884002685547
2022-04-25,166.4661407470703
2022-04-26,159.94387817382812
2022-04-27,160.87290954589844
2022-04-28,161.4954376220703
2022-04-29,153.5078125
2022-05-02,158.15289306640625
2022-05-03,159.70443725585938
2022-05-04,166.24586486816406
2022-05-05,162.82667541503906
2022-05-06,162.98953247070312
2022-05-09,158.80418395996094
2022-05-10,157.47286987304688
2022-05-11,156.5247039794922
2022-05-12,157.82725524902344
2022-05-13,158.00924682617188
2022-05-16,156.91737365722656
2022-05-17,159.7427215576172
2022-05-18,156.7833251953125
2022-05-19,155.45204162597656
2022-05-20,156.5534210205078
2022-05-23,156.43850708007812
2022-05-24,154.38894653320312
2022-05-25,156.34275817871094
2022-05-26,156.97483825683594
2022-05-27,160.1354522705078
2022-05-31,160.66220092773438
2022-06-01,158.2773895263672
2022-06-02,164.39739990234375
2022-06-03,163.65994262695312
2022-06-06,165.8627471923828
2022-06-07,170.3067169189453
2022-06-08,170.27796936035156
2022-06-09,169.9331817626953
2022-06-10,167.43348693847656
2022-06-13,164.4644775390625
2022-06-14,165.72865295410156
2022-06-15,167.46217346191406
2022-06-16,163.08529663085938
2022-06-17,165.61375427246094
2022-06-21,170.16305541992188
2022-06-22,171.66673278808594
2022-06-23,175.58389282226562
2022-06-24,182.8915557861328
2022-06-27,182.19235229492188
2022-06-28,182.45094299316406
2022-06-29,179.34783935546875
2022-06-30,184.0695343017578
2022-07-01,186.93321228027344
2022-07-05,186.6153564453125
2022-07-06,186.4708251953125
2022-07-07,191.4411163330078
2022-07-08,188.56106567382812
2022-07-11,187.59783935546875
2022-07-12,184.89117431640625
2022-07-13,186.6345977783203
2022-07-14,183.92794799804688
2022-07-15,185.63287353515625
2022-07-18,182.7913360595703
2022-07-19,184.3228759765625
2022-07-20,185.63287353515625
2022-07-21,186.14337158203125
2022-07-22,184.75631713867188
2022-07-25,185.38243103027344
2022-07-26,184.24578857421875
2022-07-27,187.26071166992188
2022-07-28,188.01205444335938
2022-07-29,195.88157653808594
2022-08-01,196.66180419921875
2022-08-02,201.0155792236328
2022-08-03,204.801025390625
2022-08-04,203.71261596679688
2022-08-05,206.79495239257812
2022-08-08,209.5593719482422
2022-08-09,208.2397918701172
2022-08-10,209.90615844726562
2022-08-11,207.44993591308594
2022-08-12,209.96392822265625
2022-08-15,211.3317413330078
2022-08-16,211.25466918945312
2022-08-17,212.0637664794922
2022-08-18,213.5952911376953
2022-08-19,212.9306640625
2022-08-22,211.24501037597656
2022-08-23,206.23626708984375
2022-08-24,207.70037841796875
2022-08-25,210.2528839111328
2022-08-26,209.69422912597656
2022-08-29,205.7257537841797
2022-08-30,203.674072265625
2022-08-31,207.02609252929688
2022-09-01,209.809814453125
2022-09-02,207.66183471679688
2022-09-06,214.3369903564453
2022-09-07,216.86062622070312
2022-09-08,216.6487274169922
2022-09-09,214.78970336914062
2022-09-12,213.441162109375
2022-09-13,213.92279052734375
2022-09-14,215.030517578125
2022-09-15,214.01913452148438
2022-09-16,211.58218383789062
2022-09-19,216.12857055664062
2022-09-20,215.7144012451172
2022-09-21,213.8457489013672
2022-09-22,211.3413543701172
2022-09-23,210.4359130859375
2022-09-26,208.6346893310547
2022-09-27,207.32469177246094
2022-09-28,210.51296997070312
2022-09-29,211.86148071289062
2022-09-30,214.13467407226562
2022-10-03,221.00250244140625
2022-10-04,226.6841278076172
2022-10-05,228.3973388671875
2022-10-06,225.30001831054688
2022-10-07,222.33822631835938
2022-10-10,228.135986328125
2022-10-11,227.042236328125
2022-10-12,223.5965118408203
2022-10-13,228.6973876953125
2022-10-14,224.10948181152344
2022-10-17,225.1645050048828
2022-10-18,228.31021118164062
2022-10-19,231.1074676513672
2022-10-20,226.59701538085938
2022-10-21,230.70094299316406
2022-10-24,234.6306610107422
2022-10-25,228.00047302246094
2022-10-26,228.29086303710938
2022-10-27,230.92356872558594
2022-10-28,241.30921936035156
2022-10-31,248.76210021972656
2022-11-01,246.8166046142578
2022-11-02,250.2139892578125
2022-11-03,254.25013732910156
2022-11-04,255.8472137451172
2022-11-07,255.0535125732422
2022-11-08,254.04689025878906
2022-11-09,254.42431640625
2022-11-10,262.6612854003906
2022-11-11,244.5614013671875
2022-11-14,249.72035217285156
2022-11-15,251.84005737304688
2022-11-16,255.5471649169922
2022-11-17,256.863525390625
2022-11-18,259.3800354003906
2022-11-21,255.9343719482422
2022-11-22,259.31231689453125
2022-11-23,263.9776306152344
2022-11-25,260.2027587890625
2022-11-28,255.8181915283203
2022-11-29,260.599609375
2022-11-30,273.32763671875
2022-12-01,272.3113098144531
2022-12-02,271.0820617675781
2022-12-05,263.1936340332031
2022-12-06,269.0204772949219
2022-12-07,262.07086181640625
2022-12-08,265.26495361328125
2022-12-09,258.334716796875
2022-12-12,259.8543395996094
2022-12-13,260.00921630859375
2022-12-14,262.30316162109375
2022-12-15,263.1162109375
2022-12-16,260.8028869628906
2022-12-19,262.6903381347656
2022-12-20,265.6424865722656
2022-12-21,272.54364013671875
2022-12-22,267.43304443359375
2022-12-23,267.3846740722656
2022-12-27,268.84619140625
2022-12-28,243.099853515625
2022-12-29,241.8512420654297
2022-12-30,240.73814392089844
2023-01-03,236.6051788330078
2023-01-04,235.60337829589844
2023-01-05,237.11094665527344
2023-01-06,244.11399841308594
2023-01-09,247.84896850585938
2023-01-10,246.1370849609375
2023-01-11,244.14317321777344
2023-01-12,241.0015106201172
2023-01-13,243.80274963378906
2023-01-17,241.21551513671875
2023-01-18,240.62222290039062
2023-01-19,236.42039489746094
2023-01-20,236.89698791503906
2023-01-23,242.95655822753906
2023-01-24,244.35716247558594
2023-01-25,242.30487060546875
2023-01-26,243.754150390625
2023-01-27,236.2550506591797
2023-01-30,233.80398559570312
2023-01-31,237.66537475585938
2023-02-01,237.2179412841797
2023-02-02,237.1595916748047
2023-02-03,238.28787231445312
2023-02-06,237.62644958496094
2023-02-07,239.29942321777344
2023-02-08,238.88116455078125
2023-02-09,232.1699676513672
2023-02-10,234.37783813476562
2023-02-13,237.18878173828125
2023-02-14,231.64471435546875
2023-02-15,234.70851135253906
2023-02-16,234.0373992919922
2023-02-17,235.07814025878906
2023-02-21,233.54135131835938
2023-02-22,233.3662567138672
2023-02-23,234.3097381591797
2023-02-24,229.20338439941406
2023-02-27,228.80458068847656
2023-02-28,228.9504852294922
2023-03-01,227.92918395996094
2023-03-02,226.0033721923828
2023-03-03,229.2228546142578
2023-03-06,233.2301025390625
2023-03-07,231.33346557617188
2023-03-08,228.76568603515625
2023-03-09,223.3772430419922
2023-03-10,220.60520935058594
2023-03-13,217.9693603515625
2023-03-14,226.48968505859375
2023-03-15,220.64413452148438
2023-03-16,226.08119201660156
2023-03-17,222.95901489257812
2023-03-20,226.5577850341797
2023-03-21,223.38697814941406
2023-03-22,218.62103271484375
2023-03-23,217.40521240234375
2023-03-24,218.05686950683594
2023-03-27,220.67330932617188
2023-03-28,222.1322784423828
2023-03-29,222.85198974609375
2023-03-30,220.95535278320312
2023-03-31,225.32252502441406
2023-04-03,226.30490112304688
2023-04-04,223.64572143554688
2023-04-05,224.77001953125
2023-04-06,227.05770874023438
2023-04-10,228.05490112304688
2023-04-11,230.7727508544922
2023-04-12,229.638671875
2023-04-13,229.638671875
2023-04-14,225.8551788330078
2023-04-17,228.7978973388672
2023-04-18,234.80062866210938
2023-04-19,231.71127319335938
2023-04-20,226.31468200683594
2023-04-21,223.1862030029297
2023-04-24,220.31195068359375
2023-04-25,216.67510986328125
2023-04-26,213.2729034423828
2023-04-27,215.81478881835938
2023-04-28,212.4712677001953
2023-05-01,222.99069213867188
2023-05-02,222.3943328857422
2023-05-03,222.52142333984375
2023-05-04,219.83290100097656
2023-05-05,222.93202209472656
2023-05-08,227.8300018310547
2023-05-09,225.1903839111328
2023-05-10,227.57583618164062
2023-05-11,228.70013427734375
2023-05-12,227.2532196044922
2023-05-15,226.2266845703125
2023-05-16,225.94317626953125
2023-05-17,223.31332397460938
2023-05-18,223.31332397460938
2023-05-19,223.26441955566406
2023-05-22,223.8607940673828
2023-05-23,213.28269958496094
2023-05-24,212.4712677001953
2023-05-25,211.6304931640625
2023-05-26,214.10391235351562
2023-05-30,215.72679138183594
2023-05-31,209.31346130371094
2023-06-01,209.33302307128906
2023-06-02,212.8427734375
2023-06-05,210.69192504882812
2023-06-06,210.22268676757812
2023-06-07,210.34976196289062
2023-06-08,211.81622314453125
2023-06-09,213.32179260253906
2023-06-12,212.676513671875
2023-06-13,211.58160400390625
2023-06-14,212.27572631835938
2023-06-15,212.8427734375
2023-06-16,212.1388702392578
2023-06-20,206.40008544921875
2023-06-21,208.1109619140625
2023-06-22,206.71292114257812
2023-06-23,206.3805389404297
2023-06-26,205.4713134765625
2023-06-27,204.12217712402344
2023-06-28,201.6682891845703
2023-06-29,203.56491088867188
2023-06-30,205.3148956298828
2023-07-03,204.7576446533203
2023-07-05,202.4667205810547
2023-07-06,203.2041473388672
2023-07-07,201.9947509765625
2023-07-10,201.51296997070312
2023-07-11,202.65353393554688
2023-07-12,197.7471923828125
2023-07-13,198.120849609375
2023-07-14,203.2631378173828
2023-07-17,202.21107482910156
2023-07-18,202.26022338867188
2023-07-19,202.77151489257812
2023-07-20,205.70155334472656
2023-07-21,206.2128143310547
2023-07-24,204.98377990722656
2023-07-25,205.9866943359375
2023-07-26,206.47830200195312
2023-07-27,205.04278564453125
2023-07-28,215.2781982421875
2023-07-31,218.2377166748047
2023-08-01,216.67437744140625
2023-08-02,253.49635314941406
2023-08-03,262.7976989746094
2023-08-04,269.5918273925781
2023-08-07,270.3685607910156
2023-08-08,270.40789794921875
2023-08-09,280.8105163574219
2023-08-10,282.8851013183594
2023-08-11,286.10028076171875
2023-08-14,283.92730712890625
2023-08-15,280.58428955078125
2023-08-16,283.92730712890625
2023-08-17,278.7653503417969
2023-08-18,276.56292724609375
2023-08-21,275.99267578125
2023-08-22,271.96142578125
2023-08-23,274.9798889160156
2023-08-24,273.7410583496094
2023-08-25,276.169677734375
2023-08-28,274.2130432128906
2023-08-29,273.7410583496094
2023-08-30,275.95330810546875
2023-08-31,274.0556945800781
2023-09-01,277.5658264160156
2023-09-05,271.52880859375
2023-09-06,269.3656921386719
2023-09-07,269.9261169433594
2023-09-08,271.784423828125
2023-09-11,278.195068359375
2023-09-12,283.2587585449219
2023-09-13,283.8290100097656
2023-09-14,284.241943359375
2023-09-15,280.6925354003906
2023-09-18,284.1338195800781
2023-09-19,288.6861572265625
2023-09-20,287.7029113769531
2023-09-21,284.3304443359375
2023-09-22,285.27435302734375
2023-09-25,290.721435546875
2023-09-26,290.2101745605469
2023-09-27,294.6150817871094
2023-09-28,294.2709045410156
2023-09-29,288.86309814453125
2023-10-02,286.36572265625
2023-10-03,286.80816650390625
2023-10-04,297.61865234375
2023-10-05,298.79345703125
2023-10-06,299.7412109375
2023-10-09,302.9794921875
2023-10-10,300.3533630371094
2023-10-11,301.40972900390625
2023-10-12,301.89349365234375
2023-10-13,302.6141662597656
2023-10-16,307.4517517089844
2023-10-17,307.8268737792969
2023-10-18,302.7820129394531
2023-10-19,300.1954040527344
2023-10-20,296.0686950683594
2023-10-23,293.89666748046875
2023-10-24,288.6148681640625
2023-10-25,290.58935546875
2023-10-26,288.0718994140625
2023-10-27,269.77801513671875
2023-10-30,274.5859375
2023-10-31,272.670654296875
2023-11-01,272.3448181152344
2023-11-02,274.4082336425781
2023-11-03,274.7340087890625
2023-11-06,276.61968994140625
2023-11-07,278.2782897949219
2023-11-08,275.65216064453125
2023-11-09,274.5563049316406
2023-11-10,274.81298828125
2023-11-13,280.6081848144531
2023-11-14,284.49798583984375
2023-11-15,274.3292541503906
2023-11-16,277.40948486328125
2023-11-17,276.4419860839844
2023-11-20,279.7789001464844
2023-11-21,281.1709289550781
2023-11-22,285.26806640625
2023-11-24,289.0591125488281
2023-11-27,288.9307861328125
2023-11-28,284.1228332519531
2023-11-29,283.31329345703125
2023-11-30,291.872802734375
2023-12-01,294.6568603515625
2023-12-04,299.8301086425781
2023-12-05,301.09381103515625
2023-12-06,297.5594177246094
2023-12-07,302.12054443359375
2023-12-08,301.8539733886719
2023-12-11,315.0832214355469
2023-12-12,322.4876403808594
2023-12-13,318.7657165527344
2023-12-14,317.34405517578125
2023-12-15,320.0985107421875
2023-12-18,325.3902282714844
2023-12-19,324.02777099609375
2023-12-20,322.3296813964844
2023-12-21,325.4197998046875
2023-12-22,328.55926513671875
2023-12-26,326.7032470703125
2023-12-27,327.6609191894531
2023-12-28,329.822998046875
2023-12-29,330.6523132324219
2024-01-02,330.7312927246094
2024-01-03,328.4112243652344
2024-01-04,329.75390625
2024-01-05,326.8551025390625
2024-01-08,325.9928894042969
2024-01-09,324.7441711425781
2024-01-10,325.35858154296875
2024-01-11,331.5922546386719
2024-01-12,338.38092041015625
2024-01-16,334.4266662597656
2024-01-17,335.3681335449219
2024-01-18,339.62957763671875
2024-01-19,336.99346923828125
2024-01-22,339.0845031738281
2024-01-23,335.4375305175781
2024-01-24,335.51678466796875
2024-01-25,334.515869140625
2024-01-26,342.136962890625
2024-01-29,339.59991455078125
2024-01-30,341.7603454589844
2024-01-31,342.7315368652344
2024-02-01,343.8811340332031
2024-02-02,344.277587890625
2024-02-05,340.5314636230469
2024-02-06,344.3766784667969
2024-02-07,346.86419677734375
2024-02-08,347.04254150390625
2024-02-09,351.531982421875
2024-02-12,352.02752685546875
2024-02-13,346.3389587402344
2024-02-14,348.6678771972656
2024-02-15,352.29510498046875
2024-02-16,356.5863037109375
2024-02-20,352.29510498046875
2024-02-21,347.6570129394531
2024-02-22,348.6976318359375
2024-02-23,346.37860107421875
2024-02-26,351.2049560546875
2024-02-27,385.85174560546875
2024-02-28,408.76458740234375
2024-02-29,403.234619140625
2024-03-01,400.6678161621094
2024-03-04,408.46728515625
2024-03-05,404.76080322265625
2024-03-06,408.02130126953125
2024-03-07,413.61077880859375
2024-03-08,412.1440124511719
2024-03-11,399.1217956542969
2024-03-12,404.76080322265625
2024-03-13,404.18597412109375
2024-03-14,405.0283508300781
2024-03-15,413.0557861328125
2024-03-18,407.59515380859375
2024-03-19,408.3087158203125
2024-03-20,402.5408630371094
2024-03-21,403.78955078125
2024-03-22,396.62432861328125
2024-03-25,401.08404541015625
2024-03-26,402.32281494140625
2024-03-27,404.5130310058594
2024-03-28,397.9721984863281
2024-04-01,398.289306640625
2024-04-02,397.3478088378906
2024-04-03,395.6234130859375
2024-04-04,393.1854248046875
2024-04-05,396.99102783203125
2024-04-08,396.17083740234375
2024-04-09,389.8576354980469
2024-04-10,391.0804443359375
2024-04-11,382.0531005859375
2024-04-12,378.9412536621094
2024-04-15,376.6744689941406
2024-04-16,378.76226806640625
2024-04-17,375.9984130859375
2024-04-18,378.2552490234375
2024-04-19,379.3488464355469
2024-04-22,379.9950866699219
2024-04-23,383.4549255371094
2024-04-24,380.4425048828125
2024-04-25,378.056396484375
2024-04-26,379.5278015136719
2024-04-29,376.3662414550781
2024-04-30,380.4425048828125
2024-05-01,380.52203369140625
2024-05-02,382.70928955078125
2024-05-03,387.7499084472656
2024-05-06,398.20892333984375
2024-05-07,403.0904846191406
2024-05-08,402.1559143066406
2024-05-09,408.1509704589844
2024-05-10,404.21392822265625
2024-05-13,400.3962097167969
2024-05-14,391.88580322265625
2024-05-15,392.58172607421875
2024-05-16,393.9736022949219
2024-05-17,394.510498046875
2024-05-20,395.007568359375
2024-05-21,394.3315124511719
2024-05-22,386.16912841796875
2024-05-23,380.7507019042969
2024-05-24,386.70599365234375
2024-05-28,375.7001647949219
2024-05-29,365.89727783203125
2024-05-30,371.7829895019531
2024-05-31,360.3297119140625
2024-06-03,360.4589538574219
2024-06-04,359.0472106933594
2024-06-05,358.520263671875
2024-06-06,360.10107421875
2024-06-07,355.4084167480469
2024-06-10,356.4622802734375
2024-06-11,351.7298583984375
2024-06-12,351.32220458984375
2024-06-13,348.6875915527344
2024-06-14,347.7928161621094
2024-06-17,353.3802490234375
2024-06-18,354.831787109375
2024-06-20,351.3719482421875
2024-06-21,356.9295654296875
2024-06-24,360.23028564453125
2024-06-25,363.7000732421875
2024-06-26,356.9295654296875
2024-06-27,360.10107421875
2024-06-28,360.2998962402344
2024-07-01,362.1888732910156
2024-07-02,364.4158935546875
2024-07-03,363.5708312988281
2024-07-05,364.0579833984375
2024-07-08,366.9511413574219
2024-07-09,355.7225646972656
2024-07-10,357.0993347167969
2024-07-11,361.6186828613281
2024-07-12,368.38275146484375
2024-07-15,373.6902770996094
2024-07-16,379.0476379394531
2024-07-17,381.2724304199219
2024-07-18,380.3445739746094
2024-07-19,376.4537658691406
2024-07-22,383.3575134277344
2024-07-23,387.28826904296875
2024-07-24,382.62921142578125
2024-07-25,386.5998840332031
2024-07-26,420.39031982421875
2024-07-29,425.3187255859375
2024-07-30,441.5904235839844
2024-07-31,440.1138916015625
2024-08-01,438.687255859375
2024-08-02,436.87152099609375
2024-08-05,435.6344299316406
2024-08-06,438.4677734375
2024-08-07,437.29052734375
2024-08-08,444.1543884277344
2024-08-09,448.8932189941406
2024-08-12,450.4695129394531
2024-08-13,453.09332275390625
2024-08-14,464.3169250488281
2024-08-15,466.24237060546875
2024-08-16,473.05633544921875
2024-08-19,477.4060974121094
2024-08-20,466.0428466796875
2024-08-21,474.3333435058594
2024-08-22,484.4295654296875
2024-08-23,488.0909423828125
2024-08-26,484.4894104003906
2024-08-27,487.3926086425781
2024-08-28,494.3162841796875
2024-08-29,498.80572509765625
2024-08-30,507.0363464355469
2024-09-03,491.44305419921875
2024-09-04,497.55865478515625
2024-09-05,494.7851867675781
2024-09-06,505.1108703613281
2024-09-09,502.0081787109375
2024-09-10,505.5498352050781
2024-09-11,500.4019470214844
2024-09-12,509.7499694824219
2024-09-13,519.75634765625
2024-09-16,526.66015625
2024-09-17,523.6970825195312
2024-09-18,534.8908081054688
2024-09-19,525.0938720703125
2024-09-20,519.7863159179688
2024-09-23,537.0158081054688
2024-09-24,543.5603637695312
2024-09-25,537.6842041015625
2024-09-26,536.61669921875
2024-09-27,537.7340698242188
2024-09-30,538.5521240234375
2024-10-01,538.0034790039062
2024-10-02,540.1583862304688
2024-10-03,534.411865234375
2024-10-04,541.5849609375
2024-10-07,521.97998046875
2024-10-08,530.9000244140625
2024-10-09,532.5999755859375
2024-10-10,529.469970703125
2024-10-11,534.7000122070312
2024-10-14,533.27001953125
2024-10-15,525.6500244140625
2024-10-16,513.3200073242188
2024-10-17,483.04998779296875
2024-10-18,481.67999267578125
2024-10-21,477.9100036621094
2024-10-22,468.4200134277344
2024-10-23,463.7799987792969
2024-10-24,458.29998779296875
2024-10-25,444.0199890136719
2024-10-28,450.3599853515625
2024-10-29,452.8699951171875
2024-10-30,450.2300109863281
2024-10-31,448.8399963378906
2024-11-01,415.17999267578125
2024-11-04,402.5
2024-11-05,408.69000244140625
2024-11-06,428.010009765625
2024-11-07,424.4200134277344
2024-11-08,427.4200134277344
2024-11-11,421.9599914550781
2024-11-12,417.54998779296875
2024-11-13,410.5899963378906
2024-11-14,406.1099853515625
2024-11-15,405.0
2024-11-18,412.6300048828125
2024-11-19,416.45001220703125
2024-11-20,419.45001220703125
2024-11-21,425.0299987792969
2024-11-22,428.5
2024-11-25,431.29998779296875
2024-11-26,438.4800109863281
2024-11-27,438.1199951171875
2024-11-29,440.55999755859375
2024-12-02,437.25
2024-12-03,433.3699951171875
2024-12-04,426.8599853515625
2024-12-05,424.3999938964844
2024-12-06,411.8699951171875
2024-12-09,409.7099914550781
2024-12-10,401.6499938964844
2024-12-11,407.3800048828125
2024-12-12,410.7699890136719
2024-12-13,420.7799987792969
2024-12-16,423.239990234375
2024-12-17,424.3399963378906
