,AXP
2018-03-29,84.89019012451172
2018-04-02,82.81526184082031
2018-04-03,84.39876556396484
2018-04-04,85.1632080078125
2018-04-05,86.04928588867188
2018-04-06,83.95744323730469
2018-04-09,84.16751861572266
2018-04-10,84.95311737060547
2018-04-11,83.67423248291016
2018-04-12,85.27283477783203
2018-04-13,84.98049926757812
2018-04-16,85.50118255615234
2018-04-17,85.73871612548828
2018-04-18,86.91707611083984
2018-04-19,93.51237487792969
2018-04-20,92.0690689086914
2018-04-23,91.9046401977539
2018-04-24,91.74935913085938
2018-04-25,90.2330093383789
2018-04-26,91.55752563476562
2018-04-27,90.99117279052734
2018-04-30,90.2055892944336
2018-05-01,90.05029296875
2018-05-02,89.18247985839844
2018-05-03,88.7348861694336
2018-05-04,89.8401870727539
2018-05-07,90.05029296875
2018-05-08,91.10994720458984
2018-05-09,91.80416870117188
2018-05-10,92.6080093383789
2018-05-11,92.64456176757812
2018-05-14,92.52580261230469
2018-05-15,92.02339172363281
2018-05-16,91.88639068603516
2018-05-17,92.46186065673828
2018-05-18,92.25177001953125
2018-05-21,93.2109146118164
2018-05-22,93.8138198852539
2018-05-23,93.11042022705078
2018-05-24,93.18351745605469
2018-05-25,92.35224914550781
2018-05-29,89.26470947265625
2018-05-30,90.42481994628906
2018-05-31,89.79451751708984
2018-06-01,89.74884796142578
2018-06-04,90.84500122070312
2018-06-05,90.71712493896484
2018-06-06,92.23352813720703
2018-06-07,92.69937896728516
2018-06-08,92.26092529296875
2018-06-11,92.4435806274414
2018-06-12,92.01426696777344
2018-06-13,91.3656997680664
2018-06-14,91.12820434570312
2018-06-15,89.99546813964844
2018-06-18,89.9498291015625
2018-06-19,88.7348861694336
2018-06-20,88.07720184326172
2018-06-21,88.26901245117188
2018-06-22,88.81713104248047
2018-06-25,90.01374053955078
2018-06-26,89.7123031616211
2018-06-27,88.57048797607422
2018-06-28,88.57959747314453
2018-06-29,89.52050018310547
2018-07-02,90.43397521972656
2018-07-03,89.37430572509766
2018-07-05,90.3277587890625
2018-07-06,90.3185806274414
2018-07-09,91.59288787841797
2018-07-10,91.59288787841797
2018-07-11,91.9504165649414
2018-07-12,92.72966003417969
2018-07-13,92.13373565673828
2018-07-16,92.30793762207031
2018-07-17,92.72966003417969
2018-07-18,94.40730285644531
2018-07-19,91.83122253417969
2018-07-20,91.8128890991211
2018-07-23,92.7938003540039
2018-07-24,93.24303436279297
2018-07-25,94.0864486694336
2018-07-26,93.96725463867188
2018-07-27,95.20487213134766
2018-07-30,92.4546127319336
2018-07-31,91.2353286743164
2018-08-01,91.17115783691406
2018-08-02,91.4278564453125
2018-08-03,92.39962005615234
2018-08-06,92.51878356933594
2018-08-07,93.48138427734375
2018-08-08,94.22396087646484
2018-08-09,94.41645050048828
2018-08-10,93.12385559082031
2018-08-13,93.33470916748047
2018-08-14,93.67391204833984
2018-08-15,93.05970764160156
2018-08-16,94.10478973388672
2018-08-17,94.45314025878906
2018-08-20,95.18653869628906
2018-08-21,96.08496856689453
2018-08-22,97.02005004882812
2018-08-23,96.5983657836914
2018-08-24,96.95590209960938
2018-08-27,98.13849639892578
2018-08-28,98.3493423461914
2018-08-29,97.82679748535156
2018-08-30,97.38674926757812
2018-08-31,97.15758514404297
2018-09-04,98.1018295288086
2018-09-05,96.88255310058594
2018-09-06,96.62586212158203
2018-09-07,97.24923706054688
2018-09-10,98.35851287841797
2018-09-11,99.29359436035156
2018-09-12,98.89940643310547
2018-09-13,99.61447143554688
2018-09-14,100.43952941894531
2018-09-17,100.1095199584961
2018-09-18,100.51289367675781
2018-09-19,100.93458557128906
2018-09-20,101.86051940917969
2018-09-21,101.66802215576172
2018-09-24,100.70539855957031
2018-09-25,100.7237319946289
2018-09-26,99.01859283447266
2018-09-27,98.87188720703125
2018-09-28,97.62510681152344
2018-10-01,98.91773223876953
2018-10-02,99.366943359375
2018-10-03,99.42195129394531
2018-10-04,99.12754821777344
2018-10-05,98.65829467773438
2018-10-08,98.43746185302734
2018-10-09,98.13386535644531
2018-10-10,95.2908706665039
2018-10-11,93.45995330810547
2018-10-12,94.76641845703125
2018-10-15,94.41681671142578
2018-10-16,95.93490600585938
2018-10-17,95.99931335449219
2018-10-18,94.61921691894531
2018-10-19,98.19827270507812
2018-10-22,96.15573120117188
2018-10-23,96.03612518310547
2018-10-24,93.69915771484375
2018-10-25,95.31845092773438
2018-10-26,93.15632629394531
2018-10-29,93.10113525390625
2018-10-30,93.91997528076172
2018-10-31,94.51802062988281
2018-11-01,95.72329711914062
2018-11-02,95.41967010498047
2018-11-05,96.7997817993164
2018-11-06,96.58817291259766
2018-11-07,98.73190307617188
2018-11-08,99.82676696777344
2018-11-09,99.6243667602539
2018-11-12,97.9774398803711
2018-11-13,99.23794555664062
2018-11-14,99.15513610839844
2018-11-15,100.83885192871094
2018-11-16,100.71005249023438
2018-11-19,99.59675598144531
2018-11-20,97.60942077636719
2018-11-21,97.98664093017578
2018-11-23,97.28739929199219
2018-11-26,100.91246032714844
2018-11-27,101.30807495117188
2018-11-28,103.86585235595703
2018-11-29,102.41214752197266
2018-11-30,103.29541015625
2018-12-03,103.37821960449219
2018-12-04,99.03553009033203
2018-12-06,99.59675598144531
2018-12-07,98.15225982666016
2018-12-10,97.3333969116211
2018-12-11,96.97459411621094
2018-12-12,98.8883056640625
2018-12-13,98.17066955566406
2018-12-14,97.25060272216797
2018-12-17,93.09193420410156
2018-12-18,92.94471740722656
2018-12-19,90.87456512451172
2018-12-20,88.11437225341797
2018-12-21,84.02931213378906
2018-12-24,82.34561157226562
2018-12-26,86.3386459350586
2018-12-27,87.11151123046875
2018-12-28,86.87229919433594
2018-12-31,87.70034790039062
2019-01-02,88.03157043457031
2019-01-03,86.31326293945312
2019-01-04,90.20257568359375
2019-01-07,90.69219207763672
2019-01-08,91.13563537597656
2019-01-09,91.30193328857422
2019-01-10,90.77532958984375
2019-01-11,91.04325103759766
2019-01-14,90.94163513183594
2019-01-15,90.52590942382812
2019-01-16,91.8377456665039
2019-01-17,91.9116439819336
2019-01-18,92.82626342773438
2019-01-22,92.22575378417969
2019-01-23,92.11490631103516
2019-01-24,92.1241455078125
2019-01-25,93.09413146972656
2019-01-28,92.73384857177734
2019-01-29,93.26966857910156
2019-01-30,94.84941101074219
2019-01-31,94.87713623046875
2019-02-01,95.209716796875
2019-02-04,95.54228973388672
2019-02-05,95.98573303222656
2019-02-06,96.96499633789062
2019-02-07,96.43842315673828
2019-02-08,96.55852508544922
2019-02-11,97.3807144165039
2019-02-12,98.8495864868164
2019-02-13,99.366943359375
2019-02-14,98.49854278564453
2019-02-15,99.20064544677734
2019-02-19,98.38768005371094
2019-02-20,98.6463623046875
2019-02-21,98.48931121826172
2019-02-22,99.25606536865234
2019-02-25,98.7849349975586
2019-02-26,98.79417419433594
2019-02-27,99.23759460449219
2019-02-28,99.53324127197266
2019-03-01,100.60487365722656
2019-03-04,100.69727325439453
2019-03-05,100.55868530273438
2019-03-06,100.67879486083984
2019-03-07,99.64410400390625
2019-03-08,99.75495910644531
2019-03-11,101.21458435058594
2019-03-12,102.0183334350586
2019-03-13,103.59807586669922
2019-03-14,103.79208374023438
2019-03-15,104.87295532226562
2019-03-18,104.9006576538086
2019-03-19,104.08770751953125
2019-03-20,102.33243560791016
2019-03-21,103.30245208740234
2019-03-22,101.12222290039062
2019-03-25,100.73421478271484
2019-03-26,101.15916442871094
2019-03-27,100.67879486083984
2019-03-28,100.84507751464844
2019-03-29,100.97440338134766
2019-04-01,103.19159698486328
2019-04-02,102.54491424560547
2019-04-03,102.13844299316406
2019-04-04,102.0920639038086
2019-04-05,102.87083435058594
2019-04-08,102.6297836303711
2019-04-09,101.84175872802734
2019-04-10,102.129150390625
2019-04-11,101.84175872802734
2019-04-12,102.8244857788086
2019-04-15,102.47218322753906
2019-04-16,103.72376251220703
2019-04-17,103.61251068115234
2019-04-18,105.38325500488281
2019-04-22,104.14096069335938
2019-04-23,105.66139221191406
2019-04-24,105.707763671875
2019-04-25,107.43215942382812
2019-04-26,109.02677154541016
2019-04-29,108.24801635742188
2019-04-30,108.68375396728516
2019-05-01,108.48905944824219
2019-05-02,108.70228576660156
2019-05-03,110.6491928100586
2019-05-06,110.63992309570312
2019-05-07,109.6015853881836
2019-05-08,108.92478942871094
2019-05-09,108.7115707397461
2019-05-10,109.8240737915039
2019-05-13,107.45072174072266
2019-05-14,108.47978973388672
2019-05-15,109.0823974609375
2019-05-16,111.10346221923828
2019-05-17,110.38960266113281
2019-05-20,111.10346221923828
2019-05-21,111.76171875
2019-05-22,111.2610855102539
2019-05-23,109.79625701904297
2019-05-24,110.7975082397461
2019-05-28,109.55521392822266
2019-05-29,108.47978973388672
2019-05-30,108.2294692993164
2019-05-31,106.34745025634766
2019-06-03,106.26402282714844
2019-06-04,108.3314437866211
2019-06-05,109.50885009765625
2019-06-06,110.72335815429688
2019-06-07,112.28089141845703
2019-06-10,113.7178955078125
2019-06-11,114.24632263183594
2019-06-12,113.1338119506836
2019-06-13,112.97621154785156
2019-06-14,113.10599517822266
2019-06-17,112.59610748291016
2019-06-18,114.4317626953125
2019-06-19,115.59063720703125
2019-06-20,115.81311798095703
2019-06-21,115.63700866699219
2019-06-24,115.09001159667969
2019-06-25,114.18144989013672
2019-06-26,114.58008575439453
2019-06-27,114.90457153320312
2019-06-28,114.44103240966797
2019-07-01,115.81311798095703
2019-07-02,115.98001861572266
2019-07-03,117.04949188232422
2019-07-05,116.62169647216797
2019-07-08,116.11022186279297
2019-07-09,117.08670043945312
2019-07-10,118.00740814208984
2019-07-11,118.3700942993164
2019-07-12,119.00249481201172
2019-07-15,119.56981658935547
2019-07-16,119.09550476074219
2019-07-17,118.18411254882812
2019-07-18,119.41169738769531
2019-07-19,116.08230590820312
2019-07-22,117.17972564697266
2019-07-23,119.22569274902344
2019-07-24,118.99320220947266
2019-07-25,118.24920654296875
2019-07-26,117.90510559082031
2019-07-29,118.2863998413086
2019-07-30,117.6167984008789
2019-07-31,115.6637954711914
2019-08-01,115.40341186523438
2019-08-02,115.60802459716797
2019-08-05,112.26934051513672
2019-08-06,113.97122955322266
2019-08-07,114.89190673828125
2019-08-08,116.51942443847656
2019-08-09,117.33779907226562
2019-08-12,115.27322387695312
2019-08-13,117.4773178100586
2019-08-14,114.06420135498047
2019-08-15,113.81311798095703
2019-08-16,115.90560913085938
2019-08-19,115.69171142578125
2019-08-20,112.92030334472656
2019-08-21,113.92471313476562
2019-08-22,113.71080017089844
2019-08-23,109.51653289794922
2019-08-26,110.23262023925781
2019-08-27,109.5072250366211
2019-08-28,110.75342559814453
2019-08-29,112.28793334960938
2019-08-30,111.94381713867188
2019-09-03,109.36774444580078
2019-09-04,110.1117172241211
2019-09-05,112.22283935546875
2019-09-06,111.77645111083984
2019-09-09,111.52531433105469
2019-09-10,109.09800720214844
2019-09-11,109.7397232055664
2019-09-12,110.6883316040039
2019-09-13,110.85572052001953
2019-09-16,109.4049301147461
2019-09-17,110.71621704101562
2019-09-18,110.42790985107422
2019-09-19,109.54442596435547
2019-09-20,108.62372589111328
2019-09-23,109.9629135131836
2019-09-24,109.8978271484375
2019-09-25,110.78133392333984
2019-09-26,110.58601379394531
2019-09-27,110.28842163085938
2019-09-30,110.00011444091797
2019-10-01,108.5307388305664
2019-10-02,104.95954895019531
2019-10-03,105.07158660888672
2019-10-04,106.80796813964844
2019-10-07,106.09846496582031
2019-10-08,105.06222534179688
2019-10-09,106.35052490234375
2019-10-10,107.37743377685547
2019-10-11,108.6657485961914
2019-10-14,108.65641784667969
2019-10-15,109.77666473388672
2019-10-16,109.60865020751953
2019-10-17,111.18635559082031
2019-10-18,109.00182342529297
2019-10-21,111.1396713256836
2019-10-22,110.72889709472656
2019-10-23,108.74976348876953
2019-10-24,108.67508697509766
2019-10-25,110.40216827392578
2019-10-28,110.7009048461914
2019-10-29,109.61797332763672
2019-10-30,110.22479248046875
2019-10-31,109.48728942871094
2019-11-01,111.22369384765625
2019-11-04,111.67179107666016
2019-11-05,110.87828063964844
2019-11-06,111.73713684082031
2019-11-07,113.22149658203125
2019-11-08,113.39889526367188
2019-11-11,112.86673736572266
2019-11-12,112.8573989868164
2019-11-13,112.26929473876953
2019-11-14,112.89476776123047
2019-11-15,112.73604583740234
2019-11-18,111.70915222167969
2019-11-19,112.02654266357422
2019-11-20,111.37306213378906
2019-11-21,110.9062728881836
2019-11-22,111.14900970458984
2019-11-25,112.58667755126953
2019-11-26,111.83051300048828
2019-11-27,112.33462524414062
2019-11-29,112.13858032226562
2019-12-02,109.46861267089844
2019-12-03,108.824462890625
2019-12-04,110.10343170166016
2019-12-05,110.42082214355469
2019-12-06,112.59602355957031
2019-12-09,112.45596313476562
2019-12-10,112.86673736572266
2019-12-11,112.62401580810547
2019-12-12,114.49111938476562
2019-12-13,116.43292236328125
2019-12-16,115.4620361328125
2019-12-17,116.64763641357422
2019-12-18,116.00348663330078
2019-12-19,116.5356216430664
2019-12-20,117.41315460205078
2019-12-23,116.21820068359375
2019-12-24,116.45159912109375
2019-12-26,117.07708740234375
2019-12-27,116.87169647216797
2019-12-30,116.04084014892578
2019-12-31,116.21820068359375
2020-01-02,117.89506530761719
2020-01-03,116.72406768798828
2020-01-06,116.21820831298828
2020-01-07,115.60929107666016
2020-01-08,117.6046371459961
2020-01-09,119.73116302490234
2020-01-10,119.23467254638672
2020-01-13,120.41500854492188
2020-01-14,120.65858459472656
2020-01-15,121.61412048339844
2020-01-16,122.29796600341797
2020-01-17,123.2066879272461
2020-01-21,122.27925109863281
2020-01-22,123.17857360839844
2020-01-23,123.06611633300781
2020-01-24,126.56971740722656
2020-01-27,122.38228607177734
2020-01-28,124.07788848876953
2020-01-29,123.35655212402344
2020-01-30,124.79922485351562
2020-01-31,121.66096496582031
2020-02-03,122.71954345703125
2020-02-04,123.51580810546875
2020-02-05,125.15518188476562
2020-02-06,124.82730865478516
2020-02-07,123.48773193359375
2020-02-10,123.88117980957031
2020-02-11,124.24651336669922
2020-02-12,124.81793212890625
2020-02-13,125.9608383178711
2020-02-14,127.28168487548828
2020-02-18,127.0287857055664
2020-02-19,128.27468872070312
2020-02-20,127.94683074951172
2020-02-21,126.37297058105469
2020-02-24,120.087158203125
2020-02-25,113.25794219970703
2020-02-26,111.0096435546875
2020-02-27,105.67930603027344
2020-02-28,102.98137664794922
2020-03-02,106.67231750488281
2020-03-03,101.1827163696289
2020-03-04,108.38665008544922
2020-03-05,103.92752838134766
2020-03-06,101.39816284179688
2020-03-09,92.07711791992188
2020-03-10,96.77044677734375
2020-03-11,89.35103607177734
2020-03-12,78.25008392333984
2020-03-13,93.30431365966797
2020-03-16,80.44216918945312
2020-03-17,81.10731506347656
2020-03-18,69.08829498291016
2020-03-19,72.19841766357422
2020-03-20,69.43489074707031
2020-03-23,64.60105895996094
2020-03-24,78.73722839355469
2020-03-25,84.47036743164062
2020-03-26,87.39318084716797
2020-03-27,83.12140655517578
2020-03-30,84.56407928466797
2020-03-31,80.19861602783203
2020-04-01,72.91975402832031
2020-04-02,72.2132568359375
2020-04-03,69.33074951171875
2020-04-06,79.0050277709961
2020-04-07,82.49983215332031
2020-04-08,86.73881530761719
2020-04-09,89.31988525390625
2020-04-13,85.09033203125
2020-04-14,83.26284790039062
2020-04-15,78.92969512939453
2020-04-16,76.63121032714844
2020-04-17,82.32086181640625
2020-04-20,79.13691711425781
2020-04-21,76.7913589477539
2020-04-22,77.75218200683594
2020-04-23,77.67684173583984
2020-04-24,78.34564971923828
2020-04-27,80.1259994506836
2020-04-28,83.07445526123047
2020-04-29,90.54446411132812
2020-04-30,85.9569320678711
2020-05-01,83.1969223022461
2020-05-04,81.36942291259766
2020-05-05,81.70856475830078
2020-05-06,79.12749481201172
2020-05-07,81.69914245605469
2020-05-08,84.30846405029297
2020-05-11,80.38035583496094
2020-05-12,78.3173828125
2020-05-13,73.50379943847656
2020-05-14,78.94851684570312
2020-05-15,77.45074462890625
2020-05-18,83.28170776367188
2020-05-19,82.19837951660156
2020-05-20,85.46711730957031
2020-05-21,84.61933135986328
2020-05-22,84.14832305908203
2020-05-26,88.84886932373047
2020-05-27,95.35807800292969
2020-05-28,92.37194061279297
2020-05-29,89.55536651611328
2020-06-01,91.1379165649414
2020-06-02,93.32335662841797
2020-06-03,99.28616333007812
2020-06-04,100.36004638671875
2020-06-05,103.36500549316406
2020-06-08,107.07646179199219
2020-06-09,104.05267333984375
2020-06-10,100.00210571289062
2020-06-11,92.88059997558594
2020-06-12,95.78197479248047
2020-06-15,97.92029571533203
2020-06-16,99.49341583251953
2020-06-17,97.92970275878906
2020-06-18,96.234130859375
2020-06-19,95.0848617553711
2020-06-22,93.6718978881836
2020-06-23,93.65303802490234
2020-06-24,89.94159698486328
2020-06-25,92.17411804199219
2020-06-26,88.00109100341797
2020-06-29,89.03729248046875
2020-06-30,89.67781829833984
2020-07-01,88.99652099609375
2020-07-02,89.26148986816406
2020-07-06,91.39057159423828
2020-07-07,88.01239013671875
2020-07-08,87.90831756591797
2020-07-09,85.70352172851562
2020-07-10,88.22059631347656
2020-07-13,88.5328369140625
2020-07-14,89.74406433105469
2020-07-15,92.12867736816406
2020-07-16,91.14454650878906
2020-07-17,90.06578826904297
2020-07-20,88.94921112060547
2020-07-21,91.15401458740234
2020-07-22,91.35273742675781
2020-07-23,91.47575378417969
2020-07-24,90.20774841308594
2020-07-27,90.64302825927734
2020-07-28,89.34663391113281
2020-07-29,91.49468994140625
2020-07-30,89.56427764892578
2020-07-31,88.30574798583984
2020-08-03,88.51392364501953
2020-08-04,88.18272399902344
2020-08-05,90.2645263671875
2020-08-06,90.76603698730469
2020-08-07,93.83194732666016
2020-08-10,96.15974426269531
2020-08-11,97.71166229248047
2020-08-12,96.21656036376953
2020-08-13,95.02423858642578
2020-08-14,95.01480102539062
2020-08-17,92.3084487915039
2020-08-18,91.47575378417969
2020-08-19,91.68390655517578
2020-08-20,91.52305603027344
2020-08-21,90.98368835449219
2020-08-24,93.99280548095703
2020-08-25,93.72784423828125
2020-08-26,93.11279296875
2020-08-27,96.0746078491211
2020-08-28,97.03033447265625
2020-08-31,96.13137817382812
2020-09-01,96.96409606933594
2020-09-02,98.79037475585938
2020-09-03,98.84716033935547
2020-09-04,99.99214935302734
2020-09-08,98.09959411621094
2020-09-09,98.20369720458984
2020-09-10,97.24797058105469
2020-09-11,97.8062744140625
2020-09-14,101.50617218017578
2020-09-15,100.94788360595703
2020-09-16,100.28548431396484
2020-09-17,99.03643035888672
2020-09-18,97.88196563720703
2020-09-21,92.89514923095703
2020-09-22,93.1884994506836
2020-09-23,90.42537689208984
2020-09-24,90.32128143310547
2020-09-25,91.08776092529297
2020-09-28,93.51021575927734
2020-09-29,92.49771881103516
2020-09-30,94.8633804321289
2020-10-01,95.8853530883789
2020-10-02,96.15031433105469
2020-10-05,98.30780029296875
2020-10-06,96.292236328125
2020-10-07,97.82521057128906
2020-10-08,100.7803955078125
2020-10-09,101.04644775390625
2020-10-12,101.30300903320312
2020-10-13,99.78265380859375
2020-10-14,99.59258270263672
2020-10-15,99.23152923583984
2020-10-16,99.6876220703125
2020-10-19,97.36909484863281
2020-10-20,98.0057373046875
2020-10-21,96.38085174560547
2020-10-22,99.5736083984375
2020-10-23,95.95326232910156
2020-10-26,92.05735778808594
2020-10-27,90.20443725585938
2020-10-28,87.04019165039062
2020-10-29,86.53657531738281
2020-10-30,86.69811248779297
2020-11-02,88.7505874633789
2020-11-03,91.49673461914062
2020-11-04,91.60125732421875
2020-11-05,93.22615051269531
2020-11-06,91.87682342529297
2020-11-09,111.5273666381836
2020-11-10,110.17805480957031
2020-11-11,105.58850860595703
2020-11-12,105.56949615478516
2020-11-13,109.26586151123047
2020-11-16,112.76264953613281
2020-11-17,110.68169403076172
2020-11-18,108.55318450927734
2020-11-19,108.45816802978516
2020-11-20,106.9758071899414
2020-11-23,110.31108093261719
2020-11-24,114.39704132080078
2020-11-25,114.57759094238281
2020-11-27,114.58706665039062
2020-11-30,112.6866455078125
2020-12-01,113.95993041992188
2020-12-02,116.24046325683594
2020-12-03,116.99114227294922
2020-12-04,118.8155746459961
2020-12-07,117.77032470703125
2020-12-08,117.37123107910156
2020-12-09,115.63232421875
2020-12-10,115.77484893798828
2020-12-11,114.24500274658203
2020-12-14,111.51787567138672
2020-12-15,113.17124938964844
2020-12-16,113.07623291015625
2020-12-17,113.05721282958984
2020-12-18,111.660400390625
2020-12-21,110.61517333984375
2020-12-22,108.8477554321289
2020-12-23,111.12828063964844
2020-12-24,111.50835418701172
2020-12-28,112.46808624267578
2020-12-29,112.25904846191406
2020-12-30,113.48483276367188
2020-12-31,114.89116668701172
2021-01-04,112.16403198242188
2021-01-05,112.76264953613281
2021-01-06,116.93413543701172
2021-01-07,116.00920104980469
2021-01-08,116.12360382080078
2021-01-11,115.43705749511719
2021-01-12,115.9710464477539
2021-01-13,116.71480560302734
2021-01-14,118.03070831298828
2021-01-15,116.47642517089844
2021-01-19,120.86274719238281
2021-01-20,122.95104217529297
2021-01-21,121.51117706298828
2021-01-22,120.28108978271484
2021-01-25,115.52288055419922
2021-01-26,110.7551040649414
2021-01-27,108.7907943725586
2021-01-28,113.44412994384766
2021-01-29,110.86000061035156
2021-02-01,111.59423065185547
2021-02-02,115.0937728881836
2021-02-03,114.84584045410156
2021-02-04,119.09869384765625
2021-02-05,120.4145736694336
2021-02-08,122.04515838623047
2021-02-09,120.7960205078125
2021-02-10,122.27401733398438
2021-02-11,122.35028839111328
2021-02-12,123.5994644165039
2021-02-16,124.61021423339844
2021-02-17,122.58869171142578
2021-02-18,122.5219497680664
2021-02-19,125.59239959716797
2021-02-22,129.6354522705078
2021-02-23,130.57945251464844
2021-02-24,133.39242553710938
2021-02-25,130.7129669189453
2021-02-26,128.9774932861328
2021-03-01,132.26727294921875
2021-03-02,132.7821502685547
2021-03-03,135.96701049804688
2021-03-04,136.05284118652344
2021-03-05,140.48687744140625
2021-03-08,143.29029846191406
2021-03-09,138.36044311523438
2021-03-10,139.9337921142578
2021-03-11,140.88735961914062
2021-03-12,141.64065551757812
2021-03-15,140.1626739501953
2021-03-16,136.64407348632812
2021-03-17,137.95997619628906
2021-03-18,135.95748901367188
2021-03-19,134.17437744140625
2021-03-22,133.4496307373047
2021-03-23,129.75941467285156
2021-03-24,131.99072265625
2021-03-25,135.67144775390625
2021-03-26,137.05406188964844
2021-03-29,135.75726318359375
2021-03-30,136.82525634765625
2021-03-31,135.2758331298828
2021-04-01,138.26943969726562
2021-04-05,139.69444274902344
2021-04-06,139.78057861328125
2021-04-07,140.71783447265625
2021-04-08,140.63177490234375
2021-04-09,141.3395233154297
2021-04-12,141.13870239257812
2021-04-13,139.6275177001953
2021-04-14,140.99520874023438
2021-04-15,142.05682373046875
2021-04-16,143.45321655273438
2021-04-19,142.06637573242188
2021-04-20,138.7763214111328
2021-04-21,140.76565551757812
2021-04-22,140.74658203125
2021-04-23,138.03988647460938
2021-04-26,143.78794860839844
2021-04-27,143.80711364746094
2021-04-28,145.8920440673828
2021-04-29,147.8909912109375
2021-04-30,146.6667938232422
2021-05-03,148.0535888671875
2021-05-04,147.7953643798828
2021-05-05,149.5742645263672
2021-05-06,150.0429229736328
2021-05-07,152.05140686035156
2021-05-10,151.7644805908203
2021-05-11,147.69972229003906
2021-05-12,145.66256713867188
2021-05-13,147.3649444580078
2021-05-14,150.30116271972656
2021-05-17,150.02378845214844
2021-05-18,148.23532104492188
2021-05-19,147.98663330078125
2021-05-20,148.75177001953125
2021-05-21,150.03338623046875
2021-05-24,151.72625732421875
2021-05-25,151.12368774414062
2021-05-26,151.66888427734375
2021-05-27,152.7782745361328
2021-05-28,153.15130615234375
2021-06-01,156.62310791015625
2021-06-02,156.9674072265625
2021-06-03,157.34996032714844
2021-06-04,157.80908203125
2021-06-07,158.68896484375
2021-06-08,159.25323486328125
2021-06-09,156.938720703125
2021-06-10,155.1597137451172
2021-06-11,157.34042358398438
2021-06-14,156.6708984375
2021-06-15,159.02371215820312
2021-06-16,157.50302124023438
2021-06-17,155.0641326904297
2021-06-18,151.27670288085938
2021-06-21,157.71339416503906
2021-06-22,157.33084106445312
2021-06-23,158.78460693359375
2021-06-24,160.87916564941406
2021-06-25,162.06512451171875
2021-06-28,157.5986328125
2021-06-29,157.09173583984375
2021-06-30,158.02903747558594
2021-07-01,160.08111572265625
2021-07-02,161.5770263671875
2021-07-06,162.5934600830078
2021-07-07,163.9551239013672
2021-07-08,160.61807250976562
2021-07-09,164.87567138671875
2021-07-12,166.46751403808594
2021-07-13,165.52774047851562
2021-07-14,165.43185424804688
2021-07-15,165.74832153320312
2021-07-16,163.0249481201172
2021-07-19,156.12078857421875
2021-07-20,161.9318084716797
2021-07-21,165.4222869873047
2021-07-22,163.87838745117188
2021-07-23,166.06472778320312
2021-07-26,165.5181427001953
2021-07-27,165.8345947265625
2021-07-28,163.03457641601562
2021-07-29,164.88526916503906
2021-07-30,163.52362060546875
2021-08-02,162.3153839111328
2021-08-03,162.09483337402344
2021-08-04,161.15509033203125
2021-08-05,162.6605682373047
2021-08-06,164.3195037841797
2021-08-09,163.7633514404297
2021-08-10,162.52635192871094
2021-08-11,163.6578826904297
2021-08-12,161.59620666503906
2021-08-13,159.25645446777344
2021-08-16,158.9399871826172
2021-08-17,157.88519287109375
2021-08-18,155.46871948242188
2021-08-19,152.49612426757812
2021-08-20,153.1865234375
2021-08-23,153.8577423095703
2021-08-24,154.5769500732422
2021-08-25,159.35231018066406
2021-08-26,158.70986938476562
2021-08-27,161.72084045410156
2021-08-30,157.51119995117188
2021-08-31,159.14137268066406
2021-09-01,157.68382263183594
2021-09-02,155.3920135498047
2021-09-03,152.75498962402344
2021-09-07,153.15774536132812
2021-09-08,152.4001922607422
2021-09-09,152.84130859375
2021-09-10,152.19882202148438
2021-09-13,154.81668090820312
2021-09-14,152.92758178710938
2021-09-15,154.71119689941406
2021-09-16,155.9481964111328
2021-09-17,157.18519592285156
2021-09-20,153.97279357910156
2021-09-21,156.56192016601562
2021-09-22,160.60848999023438
2021-09-23,166.23733520507812
2021-09-24,168.5003662109375
2021-09-27,169.5072479248047
2021-09-28,166.02635192871094
2021-09-29,164.49209594726562
2021-09-30,160.64686584472656
2021-10-01,166.79351806640625
2021-10-04,165.5661163330078
2021-10-05,167.579833984375
2021-10-06,166.27569580078125
2021-10-07,167.54458618164062
2021-10-08,168.3712921142578
2021-10-11,166.74671936035156
2021-10-12,168.14059448242188
2021-10-13,162.19017028808594
2021-10-14,164.87220764160156
2021-10-15,169.00576782226562
2021-10-18,169.97669982910156
2021-10-19,170.44773864746094
2021-10-20,172.6490936279297
2021-10-21,170.6015167236328
2021-10-22,179.839599609375
2021-10-25,175.2542266845703
2021-10-26,173.94686889648438
2021-10-27,171.13986206054688
2021-10-28,167.8522186279297
2021-10-29,167.0543212890625
2021-11-01,167.4676971435547
2021-11-02,166.46795654296875
2021-11-03,165.9296112060547
2021-11-04,165.8527069091797
2021-11-05,169.8517303466797
2021-11-08,173.08164978027344
2021-11-09,172.89901733398438
2021-11-10,174.36981201171875
2021-11-11,174.2832794189453
2021-11-12,174.8504638671875
2021-11-15,176.04248046875
2021-11-16,173.91799926757812
2021-11-17,172.65869140625
2021-11-18,169.39031982421875
2021-11-19,166.82362365722656
2021-11-22,164.28578186035156
2021-11-23,164.23776245117188
2021-11-24,164.96829223632812
2021-11-26,150.75076293945312
2021-11-29,151.75050354003906
2021-11-30,146.40565490722656
2021-12-01,144.25233459472656
2021-12-02,150.7026824951172
2021-12-03,149.90478515625
2021-12-06,154.46133422851562
2021-12-07,160.4886474609375
2021-12-08,162.39202880859375
2021-12-09,161.51724243164062
2021-12-10,160.56558227539062
2021-12-13,156.9799346923828
