,WMB
2018-06-12,18.275239944458008
2018-06-13,18.20003890991211
2018-06-14,18.60342025756836
2018-06-15,18.234224319458008
2018-06-18,18.521377563476562
2018-06-19,18.596580505371094
2018-06-20,18.945270538330078
2018-06-21,18.931594848632812
2018-06-22,18.897411346435547
2018-06-25,18.398313522338867
2018-06-26,18.576074600219727
2018-06-27,18.500865936279297
2018-06-28,18.576074600219727
2018-06-29,18.535051345825195
2018-07-02,18.25473403930664
2018-07-03,18.487192153930664
2018-07-05,18.746992111206055
2018-07-06,18.856388092041016
2018-07-09,18.84954833984375
2018-07-10,18.808528900146484
2018-07-11,18.79485321044922
2018-07-12,18.576074600219727
2018-07-13,18.67862319946289
2018-07-16,18.630767822265625
2018-07-17,18.439329147338867
2018-07-18,18.979450225830078
2018-07-19,19.615291595458984
2018-07-20,19.690494537353516
2018-07-23,19.690494537353516
2018-07-24,19.950302124023438
2018-07-25,20.128067016601562
2018-07-26,20.141738891601562
2018-07-27,19.895606994628906
2018-07-30,20.216943740844727
2018-07-31,20.34001350402832
2018-08-01,20.558794021606445
2018-08-02,21.18096160888672
2018-08-03,21.29035186767578
2018-08-06,21.427091598510742
2018-08-07,21.58434295654297
2018-08-08,21.570667266845703
2018-08-09,21.734756469726562
2018-08-10,21.734756469726562
2018-08-13,20.982690811157227
2018-08-14,20.722881317138672
2018-08-15,20.510936737060547
2018-08-16,20.517772674560547
2018-08-17,20.832275390625
2018-08-20,20.79808807373047
2018-08-21,20.866458892822266
2018-08-22,20.845951080322266
2018-08-23,20.572467803955078
2018-08-24,20.565629959106445
