,BAC
2021-01-05,27.438600540161133
2021-01-06,29.15237808227539
2021-01-07,29.79617691040039
2021-01-08,29.496944427490234
2021-01-11,29.986602783203125
2021-01-12,30.521587371826172
2021-01-13,30.340234756469727
2021-01-14,30.82082176208496
2021-01-15,29.932193756103516
2021-01-19,29.714569091796875
2021-01-20,29.324663162231445
2021-01-21,28.807811737060547
2021-01-22,28.608320236206055
2021-01-25,28.254684448242188
2021-01-26,28.05520248413086
2021-01-27,27.04869270324707
2021-01-28,27.493009567260742
2021-01-29,26.885475158691406
2021-02-01,27.16657066345215
2021-02-02,28.13680648803711
2021-02-03,28.63552474975586
2021-02-04,29.46974754333496
2021-02-05,29.351863861083984
2021-02-08,30.00473403930664
2021-02-09,29.877788543701172
2021-02-10,29.90498924255371
2021-02-11,29.81431007385254
2021-02-12,30.258628845214844
2021-02-16,31.0747127532959
2021-02-17,31.201656341552734
2021-02-18,31.002172470092773
2021-02-19,31.31954574584961
2021-02-22,31.87265968322754
2021-02-23,32.20816421508789
2021-02-24,32.987979888916016
2021-02-25,32.579933166503906
2021-02-26,31.473676681518555
2021-03-01,32.4529914855957
2021-03-02,32.21723175048828
2021-03-03,33.02425003051758
2021-03-04,33.26118087768555
2021-03-05,33.653018951416016
2021-03-08,33.83527755737305
2021-03-09,33.09714889526367
2021-03-10,34.05398178100586
2021-03-11,33.93552017211914
2021-03-12,34.573402404785156
2021-03-15,34.40026092529297
2021-03-16,34.300025939941406
2021-03-17,34.5825080871582
2021-03-18,35.48466873168945
2021-03-19,35.111045837402344
2021-03-22,34.3182487487793
2021-03-23,33.62568664550781
2021-03-24,33.62568664550781
2021-03-25,34.3182487487793
2021-03-26,35.24773406982422
2021-03-29,34.91057586669922
2021-03-30,35.530235290527344
2021-03-31,35.25685119628906
2021-04-01,35.98586654663086
2021-04-05,36.26835632324219
2021-04-06,36.168113708496094
2021-04-07,36.49616241455078
2021-04-08,36.17723083496094
2021-04-09,36.441497802734375
2021-04-12,36.505287170410156
2021-04-13,35.83095169067383
2021-04-14,36.34125900268555
2021-04-15,35.30241775512695
2021-04-16,35.67603302001953
2021-04-19,35.69425582885742
2021-04-20,34.70098114013672
2021-04-21,35.28418731689453
2021-04-22,34.95613479614258
2021-04-23,35.70337677001953
2021-04-26,35.91295623779297
2021-04-27,36.34125900268555
2021-04-28,36.47794723510742
2021-04-29,37.46211242675781
2021-04-30,36.93357849121094
2021-05-03,36.960914611816406
2021-05-04,37.36186981201172
2021-05-05,37.717262268066406
2021-05-06,38.282249450683594
2021-05-07,38.43716812133789
2021-05-10,38.31869888305664
2021-05-11,37.88129806518555
2021-05-12,37.52589797973633
2021-05-13,38.12733459472656
2021-05-14,38.6011962890625
2021-05-17,38.947471618652344
2021-05-18,38.4189453125
2021-05-19,38.24580764770508
2021-05-20,38.15467071533203
2021-05-21,38.63764572143555
2021-05-24,38.84723663330078
2021-05-25,38.282249450683594
2021-05-26,38.30958557128906
2021-05-27,38.77432632446289
2021-05-28,38.6285285949707
2021-06-01,39.11149978637695
2021-06-02,39.129730224609375
2021-06-03,39.578125
2021-06-04,39.596431732177734
2021-06-07,39.459163665771484
2021-06-08,39.239540100097656
2021-06-09,38.72707748413086
2021-06-10,38.15056610107422
2021-06-11,38.30613327026367
2021-06-14,37.84858322143555
2021-06-15,37.87602996826172
2021-06-16,38.086509704589844
2021-06-17,36.421024322509766
2021-06-18,35.48761749267578
2021-06-21,36.37527084350586
2021-06-22,36.576595306396484
2021-06-23,36.78706359863281
2021-06-24,37.36357879638672
2021-06-25,38.086509704589844
2021-06-28,38.03160858154297
2021-06-29,37.418487548828125
2021-06-30,37.7296257019043
2021-07-01,38.013301849365234
2021-07-02,37.65641784667969
2021-07-06,36.66810989379883
2021-07-07,36.37527084350586
2021-07-08,35.48761749267578
2021-07-09,36.64065170288086
2021-07-12,37.18056106567383
2021-07-13,36.475929260253906
2021-07-14,35.560821533203125
2021-07-15,35.53337478637695
2021-07-16,34.70063781738281
2021-07-19,33.7946891784668
2021-07-20,34.49016571044922
2021-07-21,35.194786071777344
2021-07-22,34.73724365234375
2021-07-23,34.49932098388672
2021-07-26,34.89281463623047
2021-07-27,34.75554275512695
2021-07-28,34.89281463623047
2021-07-29,35.3961181640625
2021-07-30,35.10329055786133
2021-08-02,34.73724365234375
2021-08-03,35.27715301513672
2021-08-04,35.02092742919922
2021-08-05,35.707244873046875
2021-08-06,36.7413215637207
2021-08-09,37.2171630859375
2021-08-10,37.91264343261719
2021-08-11,38.38849639892578
2021-08-12,38.57151412963867
2021-08-13,38.09566116333008
2021-08-16,37.78453063964844
2021-08-17,37.60150909423828
2021-08-18,37.32697296142578
2021-08-19,36.777915954589844
2021-08-20,36.94263458251953
2021-08-23,37.436790466308594
2021-08-24,37.958396911621094
2021-08-25,38.57151412963867
2021-08-26,38.47085952758789
2021-08-27,38.88265609741211
2021-08-30,38.123111724853516
2021-08-31,38.20547103881836
2021-09-01,37.69301223754883
2021-09-02,37.72980880737305
2021-09-03,37.75740051269531
2021-09-07,38.005741119384766
2021-09-08,37.509063720703125
2021-09-09,37.647029876708984
2021-09-10,37.03997039794922
2021-09-13,37.65622329711914
2021-09-14,36.64445495605469
2021-09-15,36.92039489746094
2021-09-16,37.205535888671875
2021-09-17,37.25151062011719
2021-09-20,35.9730110168457
2021-09-21,35.99140548706055
2021-09-22,36.92039489746094
2021-09-23,38.34606170654297
2021-09-24,38.759979248046875
2021-09-27,39.79013442993164
2021-09-28,39.69816207885742
2021-09-29,39.615379333496094
2021-09-30,39.04511260986328
2021-10-01,39.62458038330078
2021-10-04,39.86372756958008
2021-10-05,40.673133850097656
2021-10-06,40.69154357910156
2021-10-07,40.58116149902344
2021-10-08,40.78351974487305
2021-10-11,40.268436431884766
2021-10-12,40.047672271728516
2021-10-13,39.67976379394531
2021-10-14,41.4549674987793
2021-10-15,42.65068817138672
2021-10-18,42.56790542602539
2021-10-19,42.75186538696289
2021-10-20,43.31293869018555
2021-10-21,43.07379150390625
2021-10-22,43.754432678222656
2021-10-25,43.699249267578125
2021-10-26,44.1131477355957
2021-10-27,43.26694869995117
2021-10-28,43.94759750366211
2021-10-29,43.94759750366211
2021-11-01,44.01197814941406
2021-11-02,44.03956985473633
2021-11-03,44.49026870727539
2021-11-04,43.533687591552734
2021-11-05,43.20256805419922
2021-11-08,43.54289245605469
2021-11-09,43.11978530883789
2021-11-10,43.44171142578125
2021-11-11,43.68085861206055
2021-11-12,43.14737319946289
2021-11-15,43.27614974975586
2021-11-16,43.303741455078125
2021-11-17,42.779457092285156
2021-11-18,42.604705810546875
2021-11-19,41.75849533081055
2021-11-22,42.56790542602539
2021-11-23,43.69005584716797
2021-11-24,43.809627532958984
2021-11-26,42.089603424072266
2021-11-29,41.933250427246094
2021-11-30,40.90309524536133
2021-12-01,40.32362365722656
2021-12-02,41.48814010620117
2021-12-03,40.54542922973633
2021-12-06,40.80421829223633
2021-12-07,41.32177734375
2021-12-08,40.813453674316406
2021-12-09,41.118446350097656
2021-12-10,41.14617156982422
2021-12-13,40.27741241455078
2021-12-14,40.785728454589844
2021-12-15,40.61012649536133
2021-12-16,41.58979415893555
2021-12-17,40.55467224121094
2021-12-20,39.88924026489258
2021-12-21,40.8411750793457
2021-12-22,40.92435836791992
2021-12-23,41.053749084472656
2021-12-27,41.257080078125
2021-12-28,41.312530517578125
2021-12-29,41.247833251953125
2021-12-30,41.15541458129883
2021-12-31,41.118446350097656
2022-01-03,42.68037796020508
2022-01-04,44.353206634521484
2022-01-05,43.60458755493164
2022-01-06,44.48259735107422
2022-01-07,45.45302200317383
2022-01-10,45.22196960449219
2022-01-11,45.48076248168945
2022-01-12,45.157283782958984
2022-01-13,45.06485366821289
2022-01-14,44.27927017211914
2022-01-18,42.754310607910156
2022-01-19,42.92066955566406
2022-01-20,42.282962799072266
2022-01-21,41.5158576965332
2022-01-24,41.17389678955078
2022-01-25,41.987213134765625
2022-01-26,42.421600341796875
2022-01-27,42.02418518066406
2022-01-28,42.393863677978516
2022-01-31,42.643402099609375
2022-02-01,43.382774353027344
2022-02-02,43.33656692504883
2022-02-03,42.91142654418945
2022-02-04,44.6212272644043
2022-02-07,44.83379364013672
2022-02-08,45.637874603271484
2022-02-09,45.54545211791992
2022-02-10,45.33287811279297
2022-02-11,44.28850555419922
2022-02-14,43.82640075683594
2022-02-15,44.168365478515625
2022-02-16,44.06669998168945
2022-02-17,42.578712463378906
2022-02-18,42.47704315185547
2022-02-22,42.107357025146484
2022-02-23,41.38646697998047
2022-02-24,40.2958984375
2022-02-25,41.60828399658203
2022-02-28,40.85041809082031
2022-03-01,39.251522064208984
2022-03-02,39.88924026489258
2022-03-03,39.46202087402344
2022-03-04,38.03175735473633
2022-03-07,35.60776138305664
2022-03-08,35.839942932128906
2022-03-09,38.115352630615234
2022-03-10,37.77170944213867
2022-03-11,37.45595169067383
2022-03-14,38.263946533203125
2022-03-15,38.542572021484375
2022-03-16,39.74992370605469
2022-03-17,39.963531494140625
2022-03-18,39.842803955078125
2022-03-21,39.78707504272461
2022-03-22,41.031585693359375
2022-03-23,40.019256591796875
2022-03-24,40.00068664550781
2022-03-25,40.613651275634766
2022-03-28,40.44647979736328
2022-03-29,40.34431076049805
2022-03-30,39.935665130615234
2022-03-31,38.28252029418945
2022-04-01,37.985328674316406
2022-04-04,37.920318603515625
2022-04-05,37.279476165771484
2022-04-06,36.870845794677734
2022-04-07,36.58293533325195
2022-04-08,36.842979431152344
2022-04-11,36.768680572509766
2022-04-12,36.37861251831055
2022-04-13,36.053558349609375
2022-04-14,34.892635345458984
2022-04-18,36.08141326904297
2022-04-19,36.75010299682617
2022-04-20,36.83368682861328
2022-04-21,36.13713455200195
2022-04-22,34.88334274291992
2022-04-25,34.63258361816406
2022-04-26,33.85245132446289
2022-04-27,33.66669464111328
2022-04-28,34.18679428100586
2022-04-29,33.13732147216797
2022-05-02,33.564537048339844
2022-05-03,34.48398971557617
2022-05-04,35.86780548095703
2022-05-05,34.864768981933594
2022-05-06,34.78118133544922
2022-05-09,33.77815246582031
2022-05-10,33.21162033081055
2022-05-11,33.035152435302734
2022-05-12,32.5707893371582
2022-05-13,32.663658142089844
2022-05-16,32.32932662963867
2022-05-17,33.42522430419922
2022-05-18,32.39433288574219
2022-05-19,31.994976043701172
2022-05-20,31.447017669677734
2022-05-23,33.31378173828125
2022-05-24,33.109458923339844
2022-05-25,33.28591537475586
2022-05-26,34.05677032470703
2022-05-27,34.3818359375
2022-05-31,34.54900360107422
2022-06-01,34.05677032470703
2022-06-02,34.280948638916016
2022-06-03,33.80455780029297
2022-06-06,33.767208099365234
2022-06-07,33.954017639160156
2022-06-08,33.52433776855469
2022-06-09,32.23530578613281
2022-06-10,30.983631134033203
2022-06-13,29.9094295501709
2022-06-14,29.386341094970703
2022-06-15,29.93745231628418
2022-06-16,29.750633239746094
2022-06-17,29.816020965576172
2022-06-21,30.68471908569336
2022-06-22,30.451200485229492
2022-06-23,29.96547508239746
2022-06-24,30.180316925048828
2022-06-27,30.217676162719727
2022-06-28,30.13360595703125
2022-06-29,29.75997543334961
2022-06-30,29.07809066772461
2022-07-01,29.479753494262695
2022-07-05,29.18084144592285
2022-07-06,28.937978744506836
2022-07-07,29.75997543334961
2022-07-08,29.69458770751953
2022-07-11,29.386341094970703
2022-07-12,29.29293441772461
2022-07-13,28.807207107543945
2022-07-14,28.14400863647461
2022-07-15,30.124269485473633
2022-07-18,30.13360595703125
2022-07-19,31.151758193969727
2022-07-20,31.16110610961914
2022-07-21,31.431989669799805
2022-07-22,31.22648811340332
2022-07-25,31.5067138671875
2022-07-26,30.871538162231445
2022-07-27,31.375944137573242
2022-07-28,31.123735427856445
2022-07-29,31.58144187927246
2022-08-01,31.488033294677734
2022-08-02,30.862192153930664
2022-08-03,31.42264747619629
2022-08-04,31.198467254638672
2022-08-05,31.72154998779297
2022-08-08,31.282533645629883
2022-08-09,31.684192657470703
2022-08-10,32.75838851928711
2022-08-11,33.543025970458984
2022-08-12,33.907318115234375
2022-08-15,33.86061477661133
2022-08-16,34.22489547729492
2022-08-17,34.010066986083984
2022-08-18,33.88863754272461
2022-08-19,33.14136505126953
2022-08-22,32.431461334228516
2022-08-23,32.14189147949219
2022-08-24,32.2446403503418
2022-08-25,32.82377624511719
2022-08-26,31.78693962097168
2022-08-29,31.665512084960938
2022-08-30,31.84299087524414
2022-08-31,31.39462661743164
2022-09-01,31.469846725463867
2022-09-02,31.432231903076172
2022-09-06,31.0843448638916
2022-09-07,31.56386375427246
2022-09-08,32.5793342590332
2022-09-09,32.85198974609375
2022-09-12,33.16228103637695
2022-09-13,31.968175888061523
2022-09-14,31.8459415435791
2022-09-15,32.447696685791016
2022-09-16,32.08100509643555
2022-09-19,32.616939544677734
2022-09-20,32.12800979614258
2022-09-21,31.168964385986328
2022-09-22,30.557809829711914
2022-09-23,29.833824157714844
2022-09-26,29.175657272338867
2022-09-27,28.743144989013672
2022-09-28,29.213266372680664
2022-09-29,28.827768325805664
2022-09-30,28.3952579498291
2022-10-03,29.232072830200195
2022-10-04,30.44498062133789
2022-10-05,30.01247215270996
2022-10-06,29.5799617767334
2022-10-07,28.912389755249023
2022-10-10,28.827768325805664
2022-10-11,27.990955352783203
2022-10-12,28.075576782226562
2022-10-13,29.79621696472168
2022-10-14,29.805620193481445
2022-10-17,31.610881805419922
2022-10-18,32.795589447021484
2022-10-19,31.89295196533203
2022-10-20,31.68609619140625
2022-10-21,32.86139678955078
2022-10-24,32.97422790527344
2022-10-25,33.27510452270508
2022-10-26,33.56657791137695
2022-10-27,33.726417541503906
2022-10-28,34.01789474487305
2022-10-31,33.886260986328125
2022-11-01,34.03670120239258
2022-11-02,33.93327713012695
2022-11-03,33.74522018432617
2022-11-04,34.59144973754883
2022-11-07,34.79829406738281
2022-11-08,34.8923225402832
2022-11-09,34.33757400512695
2022-11-10,35.85136795043945
2022-11-11,36.114627838134766
2022-11-14,35.503475189208984
2022-11-15,35.44706344604492
2022-11-16,35.127376556396484
2022-11-17,34.948734283447266
2022-11-18,34.96753692626953
2022-11-21,35.08036422729492
2022-11-22,35.24961471557617
2022-11-23,35.3624382019043
2022-11-25,35.44706344604492
2022-11-28,34.657257080078125
2022-11-29,34.78889083862305
2022-11-30,35.588096618652344
2022-12-01,34.56669998168945
2022-12-02,34.12220001220703
2022-12-05,32.59956741333008
2022-12-06,31.209331512451172
2022-12-07,30.963443756103516
2022-12-08,30.67971420288086
2022-12-09,30.622974395751953
2022-12-12,30.953981399536133
2022-12-13,30.972898483276367
2022-12-14,30.528400421142578
2022-12-15,30.046077728271484
2022-12-16,29.979873657226562
2022-12-19,30.320341110229492
2022-12-20,30.443283081054688
2022-12-21,30.906694412231445
2022-12-22,30.632434844970703
2022-12-23,30.70808982849121
2022-12-27,30.764835357666016
2022-12-28,30.991811752319336
2022-12-29,31.341733932495117
2022-12-30,31.322818756103516
2023-01-03,31.691654205322266
2023-01-04,32.287471771240234
2023-01-05,32.22126770019531
2023-01-06,32.54281997680664
2023-01-09,32.05104064941406
2023-01-10,32.26856231689453
2023-01-11,32.51445388793945
2023-01-12,32.59956741333008
2023-01-13,33.31832504272461
2023-01-17,32.646854400634766
2023-01-18,31.89026641845703
2023-01-19,31.426855087280273
2023-01-20,32.01321029663086
2023-01-23,32.457706451416016
2023-01-24,32.69414520263672
2023-01-25,32.97786331176758
2023-01-26,33.42235565185547
2023-01-27,33.52638626098633
2023-01-30,33.384525299072266
2023-01-31,33.55476379394531
2023-02-01,33.970882415771484
2023-02-02,34.169490814208984
2023-02-03,34.453216552734375
2023-02-06,34.39646530151367
2023-02-07,34.77476501464844
2023-02-08,34.5194091796875
2023-02-09,33.781742095947266
2023-02-10,33.64933776855469
2023-02-13,33.71554183959961
2023-02-14,33.687164306640625
2023-02-15,33.63042068481445
2023-02-16,33.3656120300293
2023-02-17,33.431819915771484
2023-02-21,32.646854400634766
2023-02-22,32.42933654785156
2023-02-23,32.40095901489258
2023-02-24,32.35367202758789
2023-02-27,32.35367202758789
2023-02-28,32.43879318237305
2023-03-01,32.287471771240234
2023-03-02,31.878164291381836
2023-03-03,32.51592254638672
2023-03-06,32.44929504394531
2023-03-07,31.411746978759766
2023-03-08,30.9929256439209
2023-03-09,29.070146560668945
2023-03-10,28.813142776489258
2023-03-13,27.137849807739258
2023-03-14,27.375818252563477
2023-03-15,27.118812561035156
2023-03-16,27.575708389282227
2023-03-17,26.48105812072754
2023-03-20,26.4144287109375
2023-03-21,27.21399688720703
2023-03-22,26.309720993041992
2023-03-23,25.671966552734375
2023-03-24,25.833782196044922
2023-03-27,27.118812561035156
2023-03-28,26.76662254333496
2023-03-29,27.29014778137207
2023-03-30,26.937955856323242
2023-03-31,27.22351837158203
2023-04-03,27.21399688720703
2023-04-04,26.63335609436035
2023-04-05,26.309720993041992
2023-04-06,26.500093460083008
2023-04-10,26.59528350830078
2023-04-11,27.328222274780273
2023-04-12,27.10929298400879
2023-04-13,27.185441970825195
2023-04-14,28.099241256713867
2023-04-17,28.908329010009766
2023-04-18,29.089183807373047
2023-04-19,28.613250732421875
2023-04-20,28.460948944091797
2023-04-21,28.43239402770996
2023-04-24,28.327686309814453
2023-04-25,27.451967239379883
2023-04-26,27.07121467590332
2023-04-27,27.49955940246582
2023-04-28,27.870790481567383
2023-05-01,27.642343521118164
2023-05-02,26.804697036743164
2023-05-03,26.51913070678711
2023-05-04,25.691003799438477
2023-05-05,26.37635040283203
2023-05-08,26.357315063476562
2023-05-09,26.328758239746094
2023-05-10,26.00511932373047
2023-05-11,26.071754455566406
2023-05-12,25.786191940307617
2023-05-15,26.319238662719727
2023-05-16,26.043195724487305
2023-05-17,27.19495964050293
2023-05-18,27.09977149963379
2023-05-19,26.75710105895996
2023-05-22,26.976032257080078
2023-05-23,27.204479217529297
2023-05-24,26.747581481933594
2023-05-25,26.814212799072266
2023-05-26,26.947473526000977
2023-05-30,26.89988136291504
2023-05-31,26.452503204345703
2023-06-01,26.65399169921875
2023-06-02,27.54629135131836
2023-06-05,27.3831844329834
2023-06-06,28.045215606689453
2023-06-07,28.285083770751953
2023-06-08,28.045215606689453
2023-06-09,28.083595275878906
2023-06-12,27.949270248413086
2023-06-13,28.20832633972168
2023-06-14,27.93967628479004
2023-06-15,28.17954444885254
2023-06-16,28.006837844848633
2023-06-20,27.699810028076172
2023-06-21,27.411964416503906
2023-06-22,26.826690673828125
2023-06-23,26.625205993652344
2023-06-26,26.95142364501953
2023-06-27,27.095346450805664
2023-06-28,26.932235717773438
2023-06-29,27.498319625854492
2023-06-30,27.5271053314209
2023-07-03,28.016433715820312
2023-07-05,27.901294708251953
2023-07-06,27.133724212646484
2023-07-07,27.37358856201172
2023-07-10,27.498319625854492
2023-07-11,27.84372901916504
2023-07-12,28.169946670532227
2023-07-13,28.467378616333008
2023-07-14,27.930078506469727
2023-07-17,28.20832633972168
2023-07-18,29.45563316345215
2023-07-19,30.251991271972656
2023-07-20,30.40550422668457
2023-07-21,30.68375015258789
2023-07-24,31.32659149169922
2023-07-25,30.846860885620117
2023-07-26,31.096317291259766
2023-07-27,30.654966354370117
2023-07-28,30.606990814208984
2023-07-31,30.70294189453125
2023-08-01,30.33834457397461
2023-08-02,29.925771713256836
2023-08-03,30.136852264404297
2023-08-04,30.031312942504883
2023-08-07,30.58780288696289
2023-08-08,30.00252914428711
2023-08-09,29.609149932861328
2023-08-10,29.68590545654297
2023-08-11,30.021717071533203
2023-08-14,29.676311492919922
2023-08-15,28.726438522338867
2023-08-16,28.102785110473633
2023-08-17,28.093191146850586
2023-08-18,27.930078506469727
2023-08-21,27.96845817565918
2023-08-22,27.287235260009766
2023-08-23,27.296831130981445
2023-08-24,27.459943771362305
2023-08-25,27.344804763793945
2023-08-28,27.594266891479492
2023-08-29,27.987648010253906
2023-08-30,27.862918853759766
2023-08-31,27.73714828491211
2023-09-01,28.037059783935547
2023-09-05,27.71780014038086
2023-09-06,27.466259002685547
2023-09-07,27.214717864990234
2023-09-08,27.43723487854004
2023-09-11,27.553329467773438
2023-09-12,28.027387619018555
2023-09-13,27.94031524658203
2023-09-14,28.249906539916992
2023-09-15,27.901615142822266
2023-09-18,27.824220657348633
2023-09-19,27.71780014038086
2023-09-20,27.62105369567871
2023-09-21,27.137317657470703
2023-09-22,26.740659713745117
2023-09-25,26.701961517333984
2023-09-26,26.285953521728516
2023-09-27,26.382699966430664
2023-09-28,26.66326332092285
2023-09-29,26.48912239074707
2023-10-02,25.831249237060547
2023-10-03,25.066953659057617
2023-10-04,25.095977783203125
2023-10-05,25.212068557739258
2023-10-06,25.221744537353516
2023-10-09,25.453935623168945
2023-10-10,26.131160736083984
2023-10-11,26.140836715698242
2023-10-12,26.02474021911621
2023-10-13,25.88929557800293
2023-10-16,26.11180877685547
2023-10-17,26.7213134765625
2023-10-18,26.421398162841797
2023-10-19,26.082786560058594
2023-10-20,25.453935623168945
2023-10-23,24.738014221191406
2023-10-24,24.641267776489258
2023-10-25,24.718664169311523
2023-10-26,25.270118713378906
2023-10-27,24.351030349731445
2023-10-30,24.854108810424805
2023-10-31,25.48295783996582
2023-11-01,25.54100799560547
2023-11-02,26.7213134765625
2023-11-03,27.495281219482422
2023-11-06,27.4082088470459
2023-11-07,27.243741989135742
2023-11-08,26.982526779174805
2023-11-09,26.63424301147461
2023-11-10,26.779359817504883
2023-11-13,26.7987117767334
2023-11-14,28.269250869750977
2023-11-15,28.656238555908203
2023-11-16,28.578838348388672
2023-11-17,29.00452423095703
2023-11-20,29.033546447753906
2023-11-21,28.69493865966797
2023-11-22,28.665910720825195
2023-11-24,28.762657165527344
2023-11-27,28.598188400268555
2023-11-28,28.56916618347168
2023-11-29,29.323787689208984
2023-11-30,29.73336410522461
2023-12-01,30.191701889038086
2023-12-04,30.05517578125
2023-12-05,29.821128845214844
2023-12-06,29.772371292114258
2023-12-07,29.899147033691406
2023-12-08,30.191701889038086
2023-12-11,30.084428787231445
2023-12-12,29.97715950012207
2023-12-13,31.24489974975586
2023-12-14,33.097747802734375
2023-12-15,32.76618576049805
2023-12-18,32.600406646728516
2023-12-19,32.67842102050781
2023-12-20,32.16156768798828
2023-12-21,32.3761100769043
2023-12-22,32.600406646728516
2023-12-26,33.019737243652344
2023-12-27,33.00022888183594
2023-12-28,33.03923797607422
2023-12-29,32.83444595336914
2024-01-02,33.05874252319336
2024-01-03,32.69792175292969
2024-01-04,32.96122360229492
2024-01-05,33.57558822631836
2024-01-08,33.31229019165039
2024-01-09,32.795440673828125
2024-01-10,32.76618576049805
2024-01-11,32.32735824584961
2024-01-12,31.986038208007812
2024-01-16,31.32291030883789
2024-01-17,31.010854721069336
2024-01-18,30.94259262084961
2024-01-19,31.42043113708496
2024-01-22,31.74224281311035
2024-01-23,31.956787109375
2024-01-24,32.16156768798828
2024-01-25,32.561397552490234
2024-01-26,32.600406646728516
2024-01-29,32.77593994140625
2024-01-30,33.926658630371094
2024-01-31,33.166011810302734
2024-02-01,32.71742630004883
2024-02-02,32.63941192626953
2024-02-05,32.17132568359375
2024-02-06,32.22008514404297
2024-02-07,32.35660934448242
2024-02-08,32.298095703125
2024-02-09,32.24933624267578
2024-02-12,32.78569030761719
2024-02-13,31.937280654907227
2024-02-14,32.3078498840332
2024-02-15,33.22452163696289
2024-02-16,33.24402618408203
2024-02-20,33.117252349853516
2024-02-21,32.863704681396484
2024-02-22,32.77593994140625
2024-02-23,33.078243255615234
2024-02-26,32.77593994140625
2024-02-27,33.42931365966797
2024-02-28,33.45856857299805
2024-02-29,33.90049362182617
2024-03-01,33.73353958129883
2024-03-04,34.51918411254883
2024-03-05,34.754878997802734
2024-03-06,34.784339904785156
2024-03-07,34.990570068359375
2024-03-08,34.96110534667969
2024-03-11,35.245906829833984
2024-03-12,35.31464767456055
2024-03-13,35.432498931884766
2024-03-14,35.04949188232422
2024-03-15,34.77451705932617
2024-03-18,35.36375045776367
2024-03-19,35.38338851928711
2024-03-20,36.09046936035156
2024-03-21,36.836830139160156
2024-03-22,36.38508224487305
2024-03-25,36.1984977722168
2024-03-26,36.42436599731445
2024-03-27,37.13145065307617
2024-03-28,37.23947525024414
2024-04-01,36.846649169921875
2024-04-02,36.63059997558594
2024-04-03,36.76808547973633
2024-04-04,36.25741958618164
2024-04-05,36.44401168823242
2024-04-08,36.82701110839844
2024-04-09,37.05288314819336
2024-04-10,35.99226379394531
2024-04-11,35.69764709472656
2024-04-12,35.147701263427734
2024-04-15,35.30482864379883
2024-04-16,34.0576171875
2024-04-17,34.597747802734375
2024-04-18,35.12805938720703
2024-04-19,36.306522369384766
2024-04-22,37.05288314819336
2024-04-23,37.681396484375
2024-04-24,37.63229751586914
2024-04-25,37.229652404785156
2024-04-26,37.15108871459961
2024-04-29,36.8761100769043
2024-04-30,36.345802307128906
2024-05-01,36.28688430786133
2024-05-02,36.2181396484375
2024-05-03,36.58149719238281
2024-05-06,37.01359939575195
2024-05-07,37.16090774536133
2024-05-08,37.03323745727539
2024-05-09,37.593013763427734
2024-05-10,37.75996398925781
2024-05-13,37.52426528930664
2024-05-14,37.79924392700195
2024-05-15,38.211708068847656
2024-05-16,38.516143798828125
2024-05-17,38.58488845825195
2024-05-20,38.123321533203125
2024-05-21,38.93842697143555
2024-05-22,39.046451568603516
2024-05-23,38.46703338623047
2024-05-24,38.987525939941406
2024-05-28,38.614349365234375
2024-05-29,38.025115966796875
2024-05-30,37.93673324584961
2024-05-31,39.27232360839844
2024-06-03,39.164302825927734
2024-06-04,38.9678840637207
2024-06-05,39.242862701416016
2024-06-06,38.987525939941406
2024-06-07,39.30369567871094
2024-06-10,39.195011138916016
2024-06-11,38.39471435546875
2024-06-12,38.93812942504883
2024-06-13,38.78992462158203
2024-06-14,38.77016067504883
2024-06-17,39.03692626953125
2024-06-18,39.51118469238281
2024-06-20,39.51118469238281
2024-06-21,39.01716995239258
2024-06-24,39.54082489013672
2024-06-25,38.90848922729492
2024-06-26,38.53303527832031
2024-06-27,38.78004455566406
2024-06-28,39.293819427490234
2024-07-01,39.530941009521484
2024-07-02,40.4399299621582
2024-07-03,40.4102897644043
2024-07-05,39.92615509033203
2024-07-08,40.133636474609375
2024-07-09,40.9240608215332
2024-07-10,41.240230560302734
2024-07-11,41.30939483642578
2024-07-12,41.09202575683594
2024-07-15,41.388431549072266
2024-07-16,43.60161209106445
2024-07-17,43.453407287597656
2024-07-18,42.49502182006836
2024-07-19,42.3863410949707
2024-07-22,41.79352569580078
2024-07-23,41.90220642089844
2024-07-24,41.684837341308594
2024-07-25,41.180946350097656
2024-07-26,41.17106246948242
2024-07-29,40.5980110168457
2024-07-30,40.785736083984375
2024-07-31,39.827354431152344
2024-08-01,39.02705001831055
2024-08-02,37.13003921508789
2024-08-05,36.21117401123047
2024-08-06,36.47793960571289
2024-08-07,36.8533935546875
2024-08-08,37.75249099731445
2024-08-09,37.821659088134766
2024-08-12,37.71297073364258
2024-08-13,37.9995002746582
2024-08-14,38.345314025878906
2024-08-15,38.56267547607422
2024-08-16,38.86896514892578
2024-08-19,39.195011138916016
2024-08-20,38.22674560546875
2024-08-21,38.28602600097656
2024-08-22,38.77016067504883
2024-08-23,39.293819427490234
2024-08-26,39.442020416259766
2024-08-27,39.195011138916016
2024-08-28,39.47166442871094
2024-08-29,39.68902587890625
2024-08-30,40.262081146240234
2024-09-03,40.21268081665039
2024-09-04,40.01507568359375
2024-09-05,39.659385681152344
2024-09-06,38.54558181762695
2024-09-09,39.25165557861328
2024-09-10,39.062705993652344
2024-09-11,38.78425598144531
2024-09-12,38.56547164916992
2024-09-13,38.43619155883789
2024-09-16,38.88370132446289
2024-09-17,39.33121109008789
2024-09-18,39.40082550048828
2024-09-19,40.6439094543457
