,SNA
2017-09-20,124.2118148803711
2017-09-21,123.811767578125
2017-09-22,124.42845153808594
2017-09-25,124.2118148803711
2017-09-26,124.68672943115234
2017-09-27,125.0367431640625
2017-09-28,122.8201675415039
2017-09-29,124.17009735107422
2017-10-02,123.24513244628906
2017-10-03,125.53670501708984
2017-10-04,126.1950454711914
2017-10-05,123.82015991210938
2017-10-06,124.38675689697266
2017-10-09,125.77838134765625
2017-10-10,125.20342254638672
2017-10-11,125.77838134765625
2017-10-12,126.33670806884766
2017-10-13,126.66999816894531
2017-10-16,126.67837524414062
2017-10-17,126.8699951171875
2017-10-18,127.92831420898438
2017-10-19,130.1532440185547
2017-10-20,133.42808532714844
2017-10-23,135.1196746826172
2017-10-24,135.26133728027344
2017-10-25,133.26141357421875
2017-10-26,132.88644409179688
2017-10-27,132.03646850585938
2017-10-30,130.9031982421875
2017-10-31,131.47813415527344
2017-11-01,131.96148681640625
2017-11-02,132.078125
2017-11-03,131.84481811523438
2017-11-06,132.61976623535156
2017-11-07,132.1197967529297
2017-11-08,131.1031951904297
2017-11-09,130.66983032226562
2017-11-10,129.8865203857422
2017-11-13,130.05322265625
2017-11-14,130.56153869628906
2017-11-15,130.56985473632812
2017-11-16,131.57510375976562
2017-11-17,131.533203125
2017-11-20,133.54364013671875
2017-11-21,134.96768188476562
2017-11-22,135.17715454101562
2017-11-24,133.7781982421875
2017-11-27,135.11013793945312
2017-11-28,137.4388885498047
2017-11-29,140.07762145996094
2017-11-30,141.92886352539062
2017-12-01,140.94041442871094
2017-12-04,145.18746948242188
2017-12-05,143.38645935058594
2017-12-06,141.25033569335938
2017-12-07,143.18540954589844
2017-12-08,144.24087524414062
2017-12-11,143.52047729492188
2017-12-12,143.05972290039062
2017-12-13,142.6409149169922
2017-12-14,138.6367645263672
2017-12-15,140.8985137939453
2017-12-18,144.60108947753906
2017-12-19,144.37493896484375
2017-12-20,146.54454040527344
2017-12-21,147.0554962158203
2017-12-22,146.34347534179688
2017-12-26,146.44400024414062
2017-12-27,146.93824768066406
2017-12-28,147.3319854736328
2017-12-29,146.00840759277344
2018-01-02,148.17799377441406
2018-01-03,146.75392150878906
2018-01-04,147.57485961914062
2018-01-05,149.48477172851562
2018-01-08,152.0146026611328
2018-01-09,149.7444305419922
2018-01-10,151.10987854003906
2018-01-11,153.93289184570312
2018-01-12,153.7904510498047
2018-01-16,151.34446716308594
2018-01-17,151.7633056640625
2018-01-18,150.5821533203125
2018-01-19,153.12034606933594
2018-01-22,153.03656005859375
2018-01-23,153.46376037597656
2018-01-24,153.10360717773438
2018-01-25,151.64602661132812
2018-01-26,152.6680145263672
2018-01-29,149.03245544433594
2018-01-30,144.8272247314453
2018-01-31,143.5037078857422
2018-02-01,142.30581665039062
2018-02-02,140.63885498046875
2018-02-05,137.6231689453125
2018-02-06,139.95196533203125
2018-02-07,139.58334350585938
2018-02-08,131.28189086914062
2018-02-09,133.03268432617188
2018-02-12,133.40122985839844
2018-02-13,132.05258178710938
2018-02-14,133.2169952392578
2018-02-15,135.0179443359375
2018-02-16,134.76669311523438
2018-02-20,134.81692504882812
2018-02-21,132.421142578125
2018-02-22,133.8535919189453
2018-02-23,134.21380615234375
2018-02-26,134.1634979248047
2018-02-27,132.58029174804688
2018-02-28,133.3761444091797
2018-03-01,129.0144500732422
2018-03-02,129.37649536132812
2018-03-05,131.39735412597656
2018-03-06,133.830810546875
2018-03-07,133.83920288085938
2018-03-08,130.319580078125
2018-03-09,129.14920043945312
2018-03-12,127.5408706665039
2018-03-13,127.93660736083984
2018-03-14,128.1640167236328
2018-03-15,128.1050567626953
2018-03-16,128.74501037597656
2018-03-19,125.82321166992188
2018-03-20,126.96832275390625
2018-03-21,127.73458099365234
2018-03-22,124.96434020996094
2018-03-23,123.15396118164062
2018-03-26,125.33480834960938
2018-03-27,123.25502014160156
2018-03-28,123.96231842041016
2018-03-29,124.23175811767578
2018-04-02,122.53931427001953
2018-04-03,124.62749481201172
2018-04-04,126.77465057373047
2018-04-05,125.97476196289062
2018-04-06,122.90138244628906
2018-04-09,122.4298095703125
2018-04-10,123.7096939086914
2018-04-11,121.74778747558594
2018-04-12,122.46350860595703
2018-04-13,122.56460571289062
2018-04-16,123.82759857177734
2018-04-17,121.62150573730469
2018-04-18,120.9478759765625
2018-04-19,128.48397827148438
2018-04-20,123.642333984375
2018-04-23,124.10546875
2018-04-24,123.07820129394531
2018-04-25,123.23814392089844
2018-04-26,124.48431396484375
2018-04-27,123.97077941894531
2018-04-30,122.30351257324219
2018-05-01,122.1856689453125
2018-05-02,122.25300598144531
2018-05-03,120.51849365234375
2018-05-04,122.70770263671875
2018-05-07,123.44027709960938
2018-05-08,124.53488159179688
2018-05-09,124.65276336669922
2018-05-10,124.40859985351562
2018-05-11,125.44425964355469
2018-05-14,125.96632385253906
2018-05-15,125.91580200195312
2018-05-16,126.94300842285156
2018-05-17,127.84403228759766
2018-05-18,127.26834106445312
2018-05-21,130.83250427246094
2018-05-22,129.39332580566406
2018-05-23,127.98793029785156
2018-05-24,128.47898864746094
2018-05-25,128.03030395507812
2018-05-29,126.44715118408203
2018-05-30,127.25141143798828
2018-05-31,125.14339447021484
2018-06-01,127.6832275390625
2018-06-04,129.5117950439453
2018-06-05,129.72344970703125
2018-06-06,131.57754516601562
2018-06-07,132.398681640625
2018-06-08,132.86431884765625
2018-06-11,133.6685791015625
2018-06-12,134.22735595703125
2018-06-13,134.17649841308594
2018-06-14,135.01467895507812
2018-06-15,136.44537353515625
2018-06-18,134.8961639404297
2018-06-19,134.4220733642578
2018-06-20,135.5903778076172
2018-06-21,134.3966522216797
2018-06-22,135.17555236816406
2018-06-25,135.1331787109375
2018-06-26,135.70889282226562
2018-06-27,137.0549774169922
2018-06-28,137.14810180664062
2018-06-29,136.06439208984375
2018-07-02,135.751220703125
2018-07-03,135.5226593017578
2018-07-05,138.72274780273438
2018-07-06,138.29945373535156
2018-07-09,140.1704559326172
2018-07-10,140.80540466308594
2018-07-11,138.26559448242188
2018-07-12,138.9259490966797
2018-07-13,139.90794372558594
2018-07-16,138.73121643066406
2018-07-17,135.09085083007812
2018-07-18,133.97335815429688
2018-07-19,146.70616149902344
2018-07-20,147.0870819091797
2018-07-23,144.91983032226562
2018-07-24,140.28050231933594
2018-07-25,142.4308319091797
2018-07-26,142.91342163085938
2018-07-27,142.23611450195312
2018-07-30,141.6604461669922
2018-07-31,143.57373046875
2018-08-01,141.533447265625
2018-08-02,141.5927276611328
2018-08-03,142.5916748046875
2018-08-06,142.91342163085938
2018-08-07,144.01397705078125
2018-08-08,144.2679443359375
2018-08-09,145.2330322265625
2018-08-10,144.07321166992188
2018-08-13,144.13250732421875
2018-08-14,145.47857666015625
2018-08-15,145.85108947753906
2018-08-16,147.98619079589844
2018-08-17,149.15158081054688
2018-08-20,150.9974365234375
2018-08-21,153.1750946044922
2018-08-22,150.90391540527344
2018-08-23,150.2318572998047
2018-08-24,149.78955078125
2018-08-27,150.427490234375
2018-08-28,151.2611541748047
2018-08-29,152.28195190429688
2018-08-30,151.8055419921875
2018-08-31,150.3765106201172
2018-09-04,151.6013946533203
2018-09-05,153.9746856689453
2018-09-06,154.30645751953125
2018-09-07,153.62591552734375
2018-09-10,156.30545043945312
2018-09-11,157.17311096191406
2018-09-12,158.58517456054688
2018-09-13,158.38954162597656
2018-09-14,158.57667541503906
2018-09-17,158.8318634033203
2018-09-18,159.28268432617188
2018-09-19,159.15512084960938
2018-09-20,159.57192993164062
2018-09-21,160.3119659423828
2018-09-24,158.10031127929688
2018-09-25,156.364990234375
2018-09-26,156.93495178222656
2018-09-27,156.72225952148438
2018-09-28,156.17788696289062
2018-10-01,156.4415740966797
2018-10-02,157.8280792236328
2018-10-03,157.00299072265625
2018-10-04,153.64295959472656
2018-10-05,152.6221923828125
2018-10-08,152.53712463378906
2018-10-09,151.41424560546875
2018-10-10,144.9833984375
2018-10-11,142.75474548339844
2018-10-12,143.44374084472656
2018-10-15,143.92860412597656
2018-10-16,145.96165466308594
2018-10-17,142.54209899902344
2018-10-18,128.84671020507812
2018-10-19,128.03012084960938
2018-10-22,128.25975036621094
2018-10-23,126.83924865722656
2018-10-24,125.55473327636719
2018-10-25,127.56226348876953
2018-10-26,126.4989242553711
2018-10-29,126.17573547363281
2018-10-30,128.21725463867188
2018-10-31,130.94781494140625
2018-11-01,132.45347595214844
2018-11-02,133.77197265625
2018-11-05,131.91757202148438
2018-11-06,134.24830627441406
2018-11-07,136.9618682861328
2018-11-08,137.49777221679688
2018-11-09,137.37017822265625
2018-11-12,135.26910400390625
2018-11-13,136.02615356445312
2018-11-14,136.5279998779297
2018-11-15,138.7056884765625
2018-11-16,140.4834747314453
2018-11-19,140.68031311035156
2018-11-20,138.51571655273438
2018-11-21,137.36929321289062
2018-11-23,137.74571228027344
2018-11-26,137.91685485839844
2018-11-27,137.1810302734375
2018-11-28,140.71453857421875
2018-11-29,140.31239318847656
2018-11-30,142.2288818359375
2018-12-03,140.56053161621094
2018-12-04,133.8871307373047
2018-12-06,133.44224548339844
2018-12-07,129.19009399414062
2018-12-10,127.23084259033203
2018-12-11,126.05870056152344
2018-12-12,126.95703125
2018-12-13,128.283203125
2018-12-14,126.04158020019531
2018-12-17,124.58714294433594
2018-12-18,125.45127868652344
2018-12-19,121.70386505126953
2018-12-20,119.73611450195312
2018-12-21,118.61531829833984
2018-12-24,116.46784210205078
2018-12-26,121.23335266113281
2018-12-27,123.21824645996094
2018-12-28,123.41503143310547
2018-12-31,124.3048324584961
2019-01-02,126.16139221191406
2019-01-03,124.45026397705078
2019-01-04,128.9932861328125
2019-01-07,130.64451599121094
2019-01-08,132.31289672851562
2019-01-09,134.9736785888672
2019-01-10,136.98428344726562
2019-01-11,137.1724853515625
2019-01-14,138.71250915527344
2019-01-15,138.2847137451172
2019-01-16,138.98626708984375
2019-01-17,142.22030639648438
2019-01-18,143.52931213378906
2019-01-22,139.15737915039062
2019-01-23,139.60232543945312
2019-01-24,139.7733612060547
2019-01-25,139.64505004882812
2019-01-28,139.3370361328125
2019-01-29,138.9007568359375
2019-01-30,140.31239318847656
2019-01-31,142.01502990722656
2019-02-01,141.5016326904297
2019-02-04,142.17750549316406
2019-02-05,141.9893035888672
2019-02-06,141.67276000976562
2019-02-07,129.8060760498047
2019-02-08,130.96963500976562
2019-02-11,132.81768798828125
2019-02-12,133.17701721191406
2019-02-13,132.85186767578125
2019-02-14,133.39947509765625
2019-02-15,134.9907989501953
2019-02-19,136.1457977294922
2019-02-20,136.74465942382812
2019-02-21,137.62586975097656
2019-02-22,138.8566436767578
2019-02-25,138.4005126953125
2019-02-26,137.68617248535156
2019-02-27,140.2336883544922
2019-02-28,137.70343017578125
2019-03-01,136.76527404785156
2019-03-04,137.42796325683594
2019-03-05,138.1939697265625
2019-03-06,138.4607696533203
2019-03-07,138.14230346679688
2019-03-08,135.64645385742188
2019-03-11,137.59152221679688
2019-03-12,137.9357452392578
2019-03-13,136.7738800048828
2019-03-14,134.78579711914062
2019-03-15,133.98536682128906
2019-03-18,136.79971313476562
2019-03-19,136.6361541748047
2019-03-20,133.5636749267578
2019-03-21,134.7341766357422
2019-03-22,129.0625
2019-03-25,130.02642822265625
2019-03-26,131.28297424316406
2019-03-27,132.2124481201172
2019-03-28,133.09030151367188
2019-03-29,134.70834350585938
2019-04-01,137.0664825439453
2019-04-02,136.8599853515625
2019-04-03,136.9202117919922
2019-04-04,138.73617553710938
2019-04-05,138.7447967529297
2019-04-08,137.73777770996094
2019-04-09,135.32798767089844
2019-04-10,132.3673553466797
2019-04-11,133.6239471435547
2019-04-12,134.2349853515625
2019-04-15,134.6050567626953
2019-04-16,134.9579315185547
2019-04-17,135.84437561035156
2019-04-18,144.64883422851562
2019-04-22,144.94140625
2019-04-23,147.35125732421875
2019-04-24,146.24960327148438
2019-04-25,144.7262725830078
2019-04-26,146.11190795898438
2019-04-29,145.47503662109375
2019-04-30,144.8295440673828
2019-05-01,143.50416564941406
2019-05-02,145.79347229003906
2019-05-03,147.56640625
2019-05-06,146.75738525390625
2019-05-07,145.07913208007812
2019-05-08,144.48529052734375
2019-05-09,144.33038330078125
2019-05-10,144.8295440673828
2019-05-13,138.047607421875
2019-05-14,139.63124084472656
2019-05-15,140.672607421875
2019-05-16,142.3680877685547
2019-05-17,140.4058074951172
2019-05-20,134.97796630859375
2019-05-21,137.5836944580078
2019-05-22,137.9992218017578
2019-05-23,136.18991088867188
2019-05-24,137.03829956054688
2019-05-28,134.29405212402344
2019-05-29,135.5666046142578
2019-05-30,135.9735107421875
2019-05-31,134.97796630859375
2019-06-03,135.22901916503906
2019-06-04,138.33680725097656
2019-06-05,139.90371704101562
2019-06-06,140.4144744873047
2019-06-07,140.62222290039062
2019-06-10,141.12432861328125
2019-06-11,140.66551208496094
2019-06-12,140.22402954101562
2019-06-13,142.985595703125
2019-06-14,142.05062866210938
2019-06-17,139.9383544921875
2019-06-18,143.61749267578125
2019-06-19,142.89031982421875
2019-06-20,145.42681884765625
2019-06-21,140.0855255126953
2019-06-24,140.7520751953125
2019-06-25,141.95542907714844
2019-06-26,141.56585693359375
2019-06-27,141.52255249023438
2019-06-28,143.39244079589844
2019-07-01,143.141357421875
2019-07-02,141.07241821289062
2019-07-03,140.94253540039062
2019-07-05,139.98162841796875
2019-07-08,138.4234161376953
2019-07-09,136.08604431152344
2019-07-10,135.6272430419922
2019-07-11,135.48004150390625
2019-07-12,138.30221557617188
2019-07-15,137.0902099609375
2019-07-16,138.5445556640625
2019-07-17,133.0994110107422
2019-07-18,131.00445556640625
2019-07-19,129.8531036376953
2019-07-22,130.5456085205078
2019-07-23,134.04299926757812
2019-07-24,133.97373962402344
2019-07-25,133.41970825195312
2019-07-26,134.46714782714844
2019-07-29,133.8265838623047
2019-07-30,134.88272094726562
2019-07-31,132.11256408691406
2019-08-01,129.66262817382812
2019-08-02,129.20382690429688
2019-08-05,127.81004333496094
2019-08-06,131.16896057128906
2019-08-07,131.41131591796875
2019-08-08,133.7227325439453
2019-08-09,132.45016479492188
2019-08-12,129.7405242919922
2019-08-13,131.06503295898438
2019-08-14,126.7539291381836
2019-08-15,124.67626953125
2019-08-16,127.61963653564453
2019-08-19,129.83270263671875
2019-08-20,127.9158706665039
2019-08-21,129.26637268066406
2019-08-22,130.31195068359375
2019-08-23,126.39981079101562
2019-08-26,127.24494171142578
2019-08-27,126.42593383789062
2019-08-28,127.4453353881836
2019-08-29,129.4406280517578
2019-08-30,129.5452117919922
2019-09-03,128.3689727783203
2019-09-04,129.69329833984375
2019-09-05,132.2113800048828
2019-09-06,131.62762451171875
2019-09-09,132.78643798828125
2019-09-10,137.6831512451172
2019-09-11,140.793701171875
2019-09-12,141.90025329589844
2019-09-13,141.54302978515625
2019-09-16,141.1945343017578
2019-09-17,137.52630615234375
2019-09-18,135.2173614501953
2019-09-19,135.173828125
2019-09-20,135.67047119140625
2019-09-23,135.35679626464844
2019-09-24,133.61415100097656
2019-09-25,135.56593322753906
2019-09-26,134.98211669921875
2019-09-27,135.3480682373047
2019-09-30,136.39364624023438
2019-10-01,134.86012268066406
2019-10-02,133.12620544433594
2019-10-03,132.53375244140625
2019-10-04,135.4438934326172
2019-10-07,134.59873962402344
2019-10-08,132.34207153320312
2019-10-09,132.29849243164062
2019-10-10,133.43988037109375
2019-10-11,136.32391357421875
2019-10-14,137.62216186523438
2019-10-15,137.92710876464844
2019-10-16,137.6918487548828
2019-10-17,135.62689208984375
2019-10-18,137.24752807617188
2019-10-21,138.85067749023438
2019-10-22,141.7085723876953
2019-10-23,143.703857421875
2019-10-24,144.24404907226562
2019-10-25,145.1937713623047
2019-10-28,144.92367553710938
2019-10-29,144.374755859375
2019-10-30,143.6515655517578
2019-10-31,141.73472595214844
2019-11-01,145.39419555664062
2019-11-04,146.82308959960938
2019-11-05,146.43972778320312
2019-11-06,145.34190368652344
2019-11-07,145.4813232421875
2019-11-08,145.45518493652344
2019-11-11,146.33518981933594
2019-11-12,147.19778442382812
2019-11-13,143.16366577148438
2019-11-14,143.36402893066406
2019-11-15,142.60597229003906
2019-11-18,141.1945343017578
2019-11-19,141.5804901123047
2019-11-20,139.194580078125
2019-11-21,138.5718231201172
2019-11-22,139.3700408935547
2019-11-25,142.50146484375
2019-11-26,142.8874053955078
2019-11-27,142.43128967285156
2019-11-29,140.74716186523438
2019-12-02,138.4402618408203
2019-12-03,137.33505249023438
2019-12-04,139.61561584472656
2019-12-05,142.2646026611328
2019-12-06,144.70309448242188
2019-12-09,145.37850952148438
2019-12-10,144.86972045898438
2019-12-11,147.08018493652344
2019-12-12,149.48355102539062
2019-12-13,149.44847106933594
2019-12-16,150.11512756347656
2019-12-17,150.73785400390625
2019-12-18,150.5361328125
2019-12-19,147.1415252685547
2019-12-20,148.8344268798828
2019-12-23,148.95724487304688
2019-12-24,148.16781616210938
2019-12-26,148.9221954345703
2019-12-27,148.41342163085938
2019-12-30,148.09767150878906
2019-12-31,148.5888214111328
2020-01-02,148.23800659179688
2020-01-03,146.56265258789062
2020-01-06,145.48373413085938
2020-01-07,144.54518127441406
2020-01-08,146.14163208007812
2020-01-09,146.1855010986328
2020-01-10,146.08897399902344
2020-01-13,146.9047088623047
2020-01-14,147.77308654785156
2020-01-15,146.6328582763672
2020-01-16,147.94851684570312
2020-01-17,149.11512756347656
2020-01-21,148.07130432128906
2020-01-22,147.05384826660156
2020-01-23,147.74681091308594
2020-01-24,145.58023071289062
2020-01-27,142.8874053955078
2020-01-28,144.55398559570312
2020-01-29,144.66802978515625
2020-01-30,143.27334594726562
2020-01-31,140.0191192626953
2020-02-03,141.94007873535156
2020-02-04,142.64178466796875
2020-02-05,143.6242218017578
2020-02-06,140.3962860107422
2020-02-07,136.6070556640625
2020-02-10,136.48419189453125
2020-02-11,136.4140167236328
2020-02-12,137.71226501464844
2020-02-13,136.25613403320312
2020-02-14,137.0631103515625
2020-02-18,138.18589782714844
2020-02-19,138.58935546875
2020-02-20,140.2998046875
2020-02-21,141.3595733642578
2020-02-24,140.5029296875
2020-02-25,135.67233276367188
2020-02-26,131.98089599609375
2020-02-27,129.82611083984375
2020-02-28,127.83029174804688
2020-03-02,131.3274383544922
2020-03-03,127.29161071777344
2020-03-04,132.06919860839844
2020-03-05,124.9866714477539
2020-03-06,125.19861602783203
2020-03-09,116.51764678955078
2020-03-10,123.97112274169922
2020-03-11,114.3275375366211
2020-03-12,104.93122100830078
2020-03-13,111.46623992919922
2020-03-16,102.86473846435547
2020-03-17,110.77741241455078
2020-03-18,98.04296112060547
2020-03-19,94.51934051513672
2020-03-20,88.1962661743164
2020-03-23,84.39891052246094
2020-03-24,94.13079071044922
2020-03-25,97.0892105102539
2020-03-26,100.26839447021484
2020-03-27,95.24349212646484
2020-03-30,99.8179931640625
2020-03-31,96.10011291503906
2020-04-01,92.07313537597656
2020-04-02,88.99990844726562
2020-04-03,84.35474395751953
2020-04-06,93.66273498535156
2020-04-07,96.9920425415039
2020-04-08,102.811767578125
2020-04-09,107.84548950195312
2020-04-13,100.81593322753906
2020-04-14,102.59979248046875
2020-04-15,96.85075378417969
2020-04-16,97.83985137939453
2020-04-17,104.49850463867188
2020-04-20,101.25748443603516
2020-04-21,97.61907196044922
2020-04-22,100.46269226074219
2020-04-23,100.38320922851562
2020-04-24,102.50267791748047
2020-04-27,110.42416381835938
2020-04-28,111.61636352539062
2020-04-29,119.67916870117188
2020-04-30,115.06050109863281
2020-05-01,109.54989624023438
2020-05-04,107.20965576171875
2020-05-05,107.44808197021484
2020-05-06,105.70836639404297
2020-05-07,107.92497253417969
2020-05-08,112.44649505615234
2020-05-11,110.2475357055664
2020-05-12,108.39301300048828
2020-05-13,106.01746368408203
2020-05-14,109.4085922241211
2020-05-15,108.57847595214844
2020-05-18,118.68128204345703
2020-05-19,117.33892822265625
2020-05-20,119.05729675292969
2020-05-21,118.30049896240234
2020-05-22,114.748046875
2020-05-26,121.97765350341797
2020-05-27,121.27428436279297
2020-05-28,119.0840072631836
2020-05-29,115.46920013427734
2020-06-01,115.75409698486328
2020-06-02,119.6805648803711
2020-06-03,125.52127838134766
2020-06-04,127.23960876464844
2020-06-05,135.51089477539062
2020-06-08,138.94764709472656
2020-06-09,134.83428955078125
2020-06-10,129.590087890625
2020-06-11,118.71005249023438
2020-06-12,120.20584869384766
2020-06-15,120.60650634765625
2020-06-16,122.20913696289062
2020-06-17,121.06057739257812
2020-06-18,120.74008178710938
2020-06-19,120.98933410644531
2020-06-22,120.09899139404297
2020-06-23,122.04887390136719
2020-06-24,116.4753189086914
2020-06-25,117.2499008178711
2020-06-26,118.91483306884766
2020-06-29,121.17634582519531
2020-06-30,123.32205963134766
2020-07-01,119.4134521484375
2020-07-02,121.0783920288086
2020-07-06,121.98653411865234
2020-07-07,119.44905090332031
2020-07-08,118.2738037109375
2020-07-09,114.75694274902344
2020-07-10,117.43684387207031
2020-07-13,118.75459289550781
2020-07-14,121.47907257080078
2020-07-15,125.93077850341797
2020-07-16,127.15946960449219
2020-07-17,124.60416412353516
2020-07-20,122.12010192871094
2020-07-21,124.37267303466797
2020-07-22,124.10556030273438
2020-07-23,126.72322082519531
2020-07-24,126.206787109375
2020-07-27,129.6435546875
2020-07-28,127.31974029541016
2020-07-29,130.00860595703125
2020-07-30,129.3675079345703
2020-07-31,129.87501525878906
2020-08-03,127.87177276611328
2020-08-04,127.99639892578125
2020-08-05,131.91390991210938
2020-08-06,130.19554138183594
2020-08-07,131.14825439453125
2020-08-10,133.63229370117188
2020-08-11,137.0067138671875
2020-08-12,136.56155395507812
2020-08-13,136.3122100830078
2020-08-14,136.79302978515625
2020-08-17,136.3478546142578
2020-08-18,135.12811279296875
2020-08-19,134.77838134765625
2020-08-20,133.49603271484375
2020-08-21,132.62620544433594
2020-08-24,133.8457489013672
2020-08-25,132.5634307861328
2020-08-26,132.00747680664062
2020-08-27,132.37513732910156
2020-08-28,134.81422424316406
2020-08-31,132.9580078125
2020-09-01,135.7019805908203
2020-09-02,139.13645935058594
2020-09-03,135.67510986328125
2020-09-04,135.60336303710938
2020-09-08,132.41995239257812
2020-09-09,134.91287231445312
2020-09-10,132.45582580566406
2020-09-11,132.55447387695312
2020-09-14,137.047119140625
2020-09-15,137.16366577148438
2020-09-16,133.69332885742188
2020-09-17,133.35256958007812
2020-09-18,132.29443359375
2020-09-21,126.36698913574219
2020-09-22,129.56838989257812
2020-09-23,126.51947784423828
2020-09-24,126.78852081298828
2020-09-25,127.37139129638672
2020-09-28,131.55909729003906
2020-09-29,130.3843994140625
2020-09-30,131.9357147216797
2020-10-01,130.13330078125
2020-10-02,132.82347106933594
2020-10-05,135.97103881835938
2020-10-06,139.93455505371094
2020-10-07,142.04183959960938
2020-10-08,142.0329132080078
2020-10-09,140.9747314453125
2020-10-12,141.4679412841797
2020-10-13,139.41444396972656
2020-10-14,140.63397216796875
2020-10-15,141.65626525878906
2020-10-16,142.72337341308594
2020-10-19,139.8538360595703
2020-10-20,138.93019104003906
2020-10-21,139.235107421875
2020-10-22,151.9507293701172
2020-10-23,151.8968963623047
2020-10-26,147.2877197265625
2020-10-27,142.0597686767578
2020-10-28,138.7060089111328
2020-10-29,139.80899047851562
2020-10-30,141.2616729736328
2020-11-02,146.89312744140625
2020-11-03,146.99180603027344
2020-11-04,141.3513641357422
2020-11-05,145.01004028320312
2020-11-06,145.85299682617188
2020-11-09,150.88360595703125
2020-11-10,154.8381805419922
2020-11-11,152.60533142089844
2020-11-12,150.13034057617188
2020-11-13,153.62759399414062
2020-11-16,156.57785034179688
2020-11-17,154.75747680664062
2020-11-18,153.52894592285156
2020-11-19,155.1005401611328
2020-11-20,156.1844024658203
2020-11-23,158.993408203125
2020-11-24,161.73019409179688
2020-11-25,158.02700805664062
2020-11-27,159.86953735351562
2020-11-30,158.83084106445312
2020-12-01,158.77664184570312
2020-12-02,158.9844207763672
2020-12-03,160.27597045898438
2020-12-04,163.59983825683594
2020-12-07,162.4437255859375
2020-12-08,163.41015625
2020-12-09,164.45791625976562
2020-12-10,163.28369140625
2020-12-11,163.28369140625
2020-12-14,158.22567749023438
2020-12-15,158.00892639160156
2020-12-16,155.2811737060547
2020-12-17,154.59475708007812
2020-12-18,153.42056274414062
2020-12-21,153.28509521484375
2020-12-22,151.32510375976562
2020-12-23,151.59608459472656
2020-12-24,153.33924865722656
2020-12-28,153.88121032714844
2020-12-29,152.51734924316406
2020-12-30,154.40505981445312
2020-12-31,154.57669067382812
2021-01-04,150.7650909423828
2021-01-05,150.58448791503906
2021-01-06,156.81666564941406
2021-01-07,158.8489227294922
2021-01-08,156.15731811523438
2021-01-11,154.80247497558594
2021-01-12,157.39471435546875
2021-01-13,154.9831085205078
2021-01-14,153.63735961914062
2021-01-15,152.25543212890625
2021-01-19,155.77792358398438
2021-01-20,158.50567626953125
2021-01-21,159.06565856933594
2021-01-22,160.75469970703125
2021-01-25,161.9198455810547
2021-01-26,162.29017639160156
2021-01-27,169.4436492919922
2021-01-28,164.79209899902344
2021-01-29,162.57017517089844
2021-02-01,167.29397583007812
2021-02-02,161.33277893066406
2021-02-03,160.1585693359375
2021-02-04,170.5817108154297
2021-02-05,166.52626037597656
2021-02-08,167.52883911132812
2021-02-09,171.09654235839844
2021-02-10,171.20492553710938
2021-02-11,171.5120086669922
2021-02-12,171.5662078857422
2021-02-16,170.31973266601562
2021-02-17,170.59071350097656
2021-02-18,173.02940368652344
2021-02-19,176.0913543701172
2021-02-22,176.48216247558594
2021-02-23,179.39993286132812
2021-02-24,187.9895477294922
2021-02-25,185.48989868164062
2021-02-26,184.61729431152344
2021-03-01,189.68016052246094
2021-03-02,190.79815673828125
2021-03-03,194.86119079589844
2021-03-04,191.67987060546875
2021-03-05,197.5062255859375
2021-03-08,198.36065673828125
2021-03-09,197.72439575195312
2021-03-10,198.9605712890625
2021-03-11,195.2429656982422
2021-03-12,197.56077575683594
2021-03-15,202.77816772460938
2021-03-16,200.51490783691406
2021-03-17,202.51455688476562
2021-03-18,204.9869384765625
2021-03-19,204.8778533935547
2021-03-22,200.0149383544922
2021-03-23,195.71560668945312
2021-03-24,195.87013244628906
2021-03-25,203.84164428710938
2021-03-26,208.72274780273438
2021-03-29,207.1502227783203
2021-03-30,210.9132843017578
2021-03-31,209.73165893554688
2021-04-01,210.64064025878906
2021-04-05,212.94937133789062
2021-04-06,212.4494171142578
2021-04-07,213.7855682373047
2021-04-08,213.02206420898438
2021-04-09,214.14007568359375
2021-04-12,214.8035888671875
2021-04-13,211.7041015625
2021-04-14,212.01312255859375
2021-04-15,211.00418090820312
2021-04-16,214.07643127441406
2021-04-19,214.5218505859375
2021-04-20,213.2129364013672
2021-04-21,215.41259765625
2021-04-22,218.35760498046875
2021-04-23,216.9578399658203
2021-04-26,214.50364685058594
2021-04-27,217.87583923339844
2021-04-28,215.6580047607422
2021-04-29,218.1758270263672
2021-04-30,215.96707153320312
2021-05-03,216.6669921875
2021-05-04,220.89361572265625
2021-05-05,223.1387176513672
2021-05-06,227.3471221923828
2021-05-07,228.6560516357422
2021-05-10,232.119140625
2021-05-11,228.1652069091797
2021-05-12,223.12960815429688
2021-05-13,229.94674682617188
2021-05-14,231.9555206298828
2021-05-17,230.04673767089844
2021-05-18,227.46530151367188
2021-05-19,226.4381866455078
2021-05-20,226.66656494140625
2021-05-21,228.3472900390625
2021-05-24,231.45310974121094
2021-05-25,229.92762756347656
2021-05-26,230.32955932617188
2021-05-27,231.73626708984375
2021-05-28,232.5857696533203
2021-06-01,233.51754760742188
2021-06-02,232.28433227539062
2021-06-03,231.6266632080078
2021-06-04,232.33001708984375
2021-06-07,229.36131286621094
2021-06-08,226.49301147460938
2021-06-09,223.26846313476562
2021-06-10,219.76077270507812
