,DUK
2021-05-19,88.73702239990234
2021-05-20,89.71070098876953
2021-05-21,90.22825622558594
2021-05-24,89.74579620361328
2021-05-25,88.86860656738281
2021-05-26,88.69316864013672
2021-05-27,87.7282485961914
2021-05-28,87.9124526977539
2021-06-01,87.78966522216797
2021-06-02,88.31595611572266
2021-06-03,89.18438720703125
2021-06-04,89.01773071289062
2021-06-07,89.35105895996094
2021-06-08,88.23700714111328
2021-06-09,88.93877410888672
2021-06-10,89.21949005126953
2021-06-11,89.4124526977539
2021-06-14,89.93876647949219
2021-06-15,90.5440444946289
2021-06-16,89.30718231201172
2021-06-17,89.84227752685547
2021-06-18,87.37738037109375
2021-06-21,88.86860656738281
2021-06-22,88.07034301757812
2021-06-23,87.04403686523438
2021-06-24,86.90369415283203
2021-06-25,87.4738540649414
2021-06-28,87.7282485961914
2021-06-29,86.07035827636719
2021-06-30,86.59667205810547
2021-07-01,87.32473754882812
2021-07-02,87.28965759277344
2021-07-06,87.57034301757812
2021-07-07,88.04403686523438
2021-07-08,88.210693359375
2021-07-09,88.29843139648438
2021-07-12,89.06158447265625
2021-07-13,89.06158447265625
2021-07-14,90.08790588378906
2021-07-15,91.17562866210938
2021-07-16,91.8949203491211
2021-07-19,91.13175201416016
2021-07-20,91.00018310546875
2021-07-21,90.49141693115234
2021-07-22,90.28087615966797
2021-07-23,91.64053344726562
2021-07-26,91.73702239990234
2021-07-27,93.2984390258789
2021-07-28,92.67562866210938
2021-07-29,92.70194244384766
2021-07-30,92.20193481445312
2021-08-02,93.1493148803711
2021-08-03,93.51773071289062
2021-08-04,93.62300109863281
2021-08-05,94.67562866210938
2021-08-06,93.82475280761719
2021-08-09,93.11421966552734
2021-08-10,93.77210998535156
2021-08-11,93.9826431274414
2021-08-12,93.57096862792969
2021-08-13,93.84541320800781
2021-08-16,95.44788360595703
2021-08-17,95.3593521118164
2021-08-18,94.77501678466797
2021-08-19,94.62450408935547
2021-08-20,94.91667175292969
2021-08-23,93.69491577148438
2021-08-24,93.09288787841797
2021-08-25,93.29652404785156
2021-08-26,92.82727813720703
2021-08-27,92.66792297363281
2021-08-30,92.77417755126953
2021-08-31,92.65907287597656
2021-09-01,93.95166015625
2021-09-02,94.42089080810547
2021-09-03,93.5621109008789
2021-09-07,91.36648559570312
2021-09-08,93.25224304199219
2021-09-09,92.62366485595703
2021-09-10,91.36648559570312
2021-09-13,90.95038604736328
2021-09-14,89.95878601074219
2021-09-15,90.33065032958984
2021-09-16,89.78173828125
2021-09-17,88.24125671386719
2021-09-20,88.21469116210938
2021-09-21,87.5772476196289
2021-09-22,87.24082946777344
2021-09-23,87.11687469482422
2021-09-24,87.17000579833984
2021-09-27,86.43516540527344
2021-09-28,85.92168426513672
2021-09-29,87.06375885009766
2021-09-30,86.39974975585938
2021-10-01,87.17000579833984
2021-10-04,89.20626831054688
2021-10-05,88.68391418457031
2021-10-06,90.17127990722656
2021-10-07,89.38333892822266
2021-10-08,89.00263977050781
2021-10-11,88.27667999267578
2021-10-12,88.37405395507812
2021-10-13,89.15313720703125
2021-10-14,89.99421691894531
2021-10-15,88.8432846069336
2021-10-18,88.40946197509766
2021-10-19,89.53384399414062
2021-10-20,90.5077133178711
2021-10-21,91.18939971923828
2021-10-22,91.87997436523438
2021-10-25,91.04776000976562
2021-10-26,91.44615936279297
2021-10-27,90.97693634033203
2021-10-28,90.73788452148438
2021-10-29,90.31292724609375
2021-11-01,90.57852935791016
2021-11-02,90.7024917602539
2021-11-03,90.78216552734375
2021-11-04,89.43645477294922
2021-11-05,90.0207748413086
2021-11-08,89.79058837890625
2021-11-09,90.2686767578125
2021-11-10,90.84528350830078
2021-11-11,89.62053680419922
2021-11-12,89.2897720336914
2021-11-15,89.93342590332031
2021-11-16,88.57460021972656
2021-11-17,88.49414825439453
2021-11-18,87.93986511230469
2021-11-19,87.98458099365234
2021-11-22,89.62053680419922
2021-11-23,90.05859375
2021-11-24,89.5579605102539
2021-11-26,88.75337982177734
2021-11-29,89.59371948242188
2021-11-30,86.72409057617188
2021-12-01,86.37542724609375
2021-12-02,87.29623413085938
2021-12-03,89.2897720336914
2021-12-06,90.47875213623047
2021-12-07,90.44300079345703
2021-12-08,90.15692901611328
2021-12-09,89.64735412597656
2021-12-10,90.74693298339844
2021-12-13,92.11470794677734
2021-12-14,91.87335205078125
2021-12-15,92.81201934814453
2021-12-16,93.45567321777344
2021-12-17,92.11470794677734
2021-12-20,92.67793273925781
2021-12-21,92.0968246459961
2021-12-22,92.22199249267578
2021-12-23,92.0521469116211
2021-12-27,92.33821105957031
2021-12-28,93.48249053955078
2021-12-29,93.65234375
2021-12-30,93.67918395996094
2021-12-31,93.77751922607422
2022-01-03,92.51701354980469
2022-01-04,92.44549560546875
2022-01-05,92.65110778808594
2022-01-06,92.4991226196289
2022-01-07,93.41991424560547
2022-01-10,93.47354888916016
2022-01-11,92.2845687866211
2022-01-12,92.63322448730469
2022-01-13,93.1070327758789
2022-01-14,93.00868225097656
2022-01-18,91.06877136230469
2022-01-19,91.33696746826172
2022-01-20,91.46212005615234
2022-01-21,92.06108093261719
2022-01-24,91.7034912109375
2022-01-25,91.47106170654297
2022-01-26,91.1402816772461
2022-01-27,92.30245971679688
2022-01-28,93.62552642822266
2022-01-31,93.92054748535156
2022-02-01,92.48124694824219
2022-02-02,93.86691284179688
2022-02-03,94.25130462646484
2022-02-04,93.19642639160156
2022-02-07,93.27687072753906
2022-02-08,93.33946990966797
2022-02-09,93.60765075683594
2022-02-10,89.20932006835938
2022-02-11,89.17355346679688
2022-02-14,89.35234069824219
2022-02-15,88.77127075195312
2022-02-16,88.95901489257812
2022-02-17,89.14411163330078
2022-02-18,90.11922454833984
2022-02-22,89.79420471191406
2022-02-23,88.18701171875
2022-02-24,87.61817932128906
2022-02-25,90.48942565917969
2022-02-28,90.66099548339844
2022-03-01,90.13729095458984
2022-03-02,91.00408935546875
2022-03-03,92.67446899414062
2022-03-04,95.04008483886719
2022-03-07,96.34028625488281
2022-03-08,95.22970581054688
2022-03-09,95.1032943725586
2022-03-10,95.87979888916016
2022-03-11,95.83464813232422
2022-03-14,95.97911834716797
2022-03-15,96.33124542236328
2022-03-16,95.68115997314453
2022-03-17,96.15969848632812
2022-03-18,94.8504867553711
2022-03-21,95.85271453857422
2022-03-22,95.87979888916016
2022-03-23,96.45764923095703
2022-03-24,97.03550720214844
2022-03-25,98.53433227539062
2022-03-28,99.35599517822266
2022-03-29,100.19569396972656
2022-03-30,100.65617370605469
2022-03-31,100.81869506835938
2022-04-01,101.86607360839844
2022-04-04,100.93608093261719
2022-04-05,101.59519958496094
2022-04-06,103.96984100341797
2022-04-07,103.7080078125
2022-04-08,104.15042877197266
2022-04-11,103.13917541503906
2022-04-12,104.21363830566406
2022-04-13,103.93373107910156
2022-04-14,103.69898223876953
2022-04-18,103.14820098876953
2022-04-19,103.35588073730469
2022-04-20,104.22265625
2022-04-21,104.08722686767578
2022-04-22,103.18431854248047
2022-04-25,102.72383880615234
2022-04-26,102.48005676269531
2022-04-27,102.10985565185547
2022-04-28,102.75093078613281
2022-04-29,99.46434020996094
2022-05-02,98.14608001708984
2022-05-03,97.839111328125
2022-05-04,99.78034973144531
2022-05-05,99.36502075195312
2022-05-06,100.51171112060547
2022-05-09,100.04220581054688
2022-05-10,98.33570861816406
2022-05-11,99.23861694335938
2022-05-12,99.17028045654297
2022-05-13,99.58025360107422
2022-05-16,100.24534606933594
2022-05-17,99.62580871582031
2022-05-18,99.21582794189453
2022-05-19,99.26138305664062
2022-05-20,100.0631332397461
2022-05-23,100.95597839355469
2022-05-24,102.9330062866211
2022-05-25,102.39546966552734
2022-05-26,103.16077423095703
2022-05-27,104.22672271728516
2022-05-31,102.51390838623047
2022-06-01,101.73949432373047
2022-06-02,101.84883880615234
2022-06-03,101.27486419677734
2022-06-06,101.22930145263672
2022-06-07,102.34990692138672
2022-06-08,100.66443634033203
2022-06-09,98.1498794555664
2022-06-10,98.18631744384766
2022-06-13,94.23226165771484
2022-06-14,91.96368408203125
2022-06-15,91.27127838134766
2022-06-16,90.68818664550781
2022-06-17,89.12114715576172
2022-06-21,90.38753509521484
2022-06-22,91.2530517578125
2022-06-23,94.21404266357422
2022-06-24,95.23445129394531
2022-06-27,95.8448486328125
2022-06-28,96.30039978027344
2022-06-29,96.58283233642578
2022-06-30,97.67611694335938
2022-07-01,99.8718032836914
2022-07-05,96.88348388671875
2022-07-06,98.01321411132812
2022-07-07,97.32991027832031
2022-07-08,96.49172973632812
2022-07-11,98.35940551757812
2022-07-12,98.09520721435547
2022-07-13,97.70343780517578
2022-07-14,97.43922424316406
2022-07-15,97.87655639648438
2022-07-18,96.05439758300781
2022-07-19,96.15462493896484
2022-07-20,93.83138275146484
2022-07-21,94.33248901367188
2022-07-22,95.64441680908203
2022-07-25,96.55550384521484
2022-07-26,97.50301361083984
2022-07-27,97.04747772216797
2022-07-28,99.26138305664062
2022-07-29,100.15424346923828
2022-08-01,100.08135223388672
2022-08-02,99.8718032836914
2022-08-03,100.96508026123047
2022-08-04,99.9720230102539
2022-08-05,99.45271301269531
2022-08-08,99.3433837890625
2022-08-09,100.0448989868164
2022-08-10,100.27267456054688
2022-08-11,99.77156829833984
2022-08-12,101.3714370727539
2022-08-15,102.04264831542969
2022-08-16,103.08165740966797
2022-08-17,103.00810241699219
2022-08-18,103.51380157470703
2022-08-19,104.12064361572266
2022-08-22,103.02648162841797
2022-08-23,102.08863067626953
2022-08-24,101.99668884277344
2022-08-25,101.78519439697266
2022-08-26,99.97383880615234
2022-08-29,100.40599822998047
2022-08-30,99.00841522216797
2022-08-31,98.3004150390625
2022-09-01,99.47733306884766
2022-09-02,98.38316345214844
2022-09-06,98.16249084472656
2022-09-07,101.3714370727539
2022-09-08,100.40599822998047
2022-09-09,101.03124237060547
2022-09-12,101.9507064819336
2022-09-13,99.47733306884766
2022-09-14,100.47034454345703
2022-09-15,97.72114562988281
2022-09-16,97.5648422241211
2022-09-19,98.20846557617188
2022-09-20,97.13268280029297
2022-09-21,95.89140319824219
2022-09-22,96.24999237060547
2022-09-23,95.35811614990234
2022-09-26,92.71923828125
2022-09-27,90.40218353271484
2022-09-28,91.58829498291016
2022-09-29,87.44149017333984
2022-09-30,85.52898406982422
2022-10-03,87.65296936035156
2022-10-04,89.29882049560547
2022-10-05,86.4484634399414
2022-10-06,83.4601821899414
2022-10-07,81.89708709716797
2022-10-10,81.97064971923828
2022-10-11,82.3200454711914
2022-10-12,79.04673767089844
2022-10-13,80.904052734375
2022-10-14,79.82828521728516
2022-10-17,81.92466735839844
2022-10-18,83.4969711303711
2022-10-19,82.09937286376953
2022-10-20,80.20527648925781
2022-10-21,81.3362045288086
2022-10-24,81.54769134521484
2022-10-25,82.97286987304688
2022-10-26,83.4969711303711
2022-10-27,83.70845031738281
2022-10-28,86.43006896972656
2022-10-31,85.67610931396484
2022-11-01,86.19100189208984
2022-11-02,85.40025329589844
2022-11-03,85.71288299560547
2022-11-04,86.07147979736328
2022-11-07,84.80260467529297
2022-11-08,85.69448852539062
2022-11-09,85.92435455322266
2022-11-10,89.2804183959961
2022-11-11,87.50585174560547
2022-11-14,87.7633056640625
2022-11-15,89.3080062866211
2022-11-16,90.05278015136719
2022-11-17,88.73823547363281
2022-11-18,89.9180679321289
2022-11-21,90.15032196044922
2022-11-22,90.74488067626953
2022-11-23,91.54383087158203
2022-11-25,92.54714965820312
2022-11-28,91.60884857177734
2022-11-29,90.98641967773438
2022-11-30,92.83512878417969
2022-12-01,93.18814849853516
2022-12-02,92.4542465209961
2022-12-05,92.0919418334961
2022-12-06,93.37396240234375
2022-12-07,92.5099868774414
2022-12-08,93.3182144165039
2022-12-09,93.2253189086914
2022-12-12,95.05545806884766
2022-12-13,95.78005981445312
2022-12-14,95.96587371826172
2022-12-15,95.2319564819336
2022-12-16,93.21601867675781
2022-12-19,93.11384582519531
2022-12-20,93.09526062011719
2022-12-21,94.683837890625
2022-12-22,94.71171569824219
2022-12-23,95.6778793334961
2022-12-27,96.30960083007812
2022-12-28,95.59426879882812
2022-12-29,96.46753692626953
2022-12-30,95.6778793334961
2023-01-03,96.33747100830078
2023-01-04,97.36866760253906
2023-01-05,95.92870330810547
2023-01-06,97.71239471435547
2023-01-09,97.7216796875
2023-01-10,97.94463348388672
2023-01-11,98.15831756591797
2023-01-12,97.61949920654297
2023-01-13,97.5265884399414
2023-01-17,96.820556640625
2023-01-18,94.99041748046875
2023-01-19,94.73030090332031
2023-01-20,94.5909423828125
2023-01-23,93.81986999511719
2023-01-24,94.17289733886719
2023-01-25,94.21934509277344
2023-01-26,94.14502716064453
2023-01-27,94.36799621582031
2023-01-30,94.4237289428711
2023-01-31,95.17621612548828
2023-02-01,95.25982666015625
2023-02-02,94.79532623291016
2023-02-03,93.4389877319336
2023-02-06,94.58165740966797
2023-02-07,93.66194915771484
2023-02-08,92.13838958740234
2023-02-09,90.62410736083984
2023-02-10,92.07335662841797
2023-02-13,92.93732452392578
2023-02-14,92.40779876708984
2023-02-15,92.21270751953125
2023-02-16,92.24555969238281
2023-02-17,93.37174987792969
2023-02-21,91.6730728149414
2023-02-22,91.47598266601562
2023-02-23,90.88471984863281
2023-02-24,90.95980834960938
2023-02-27,89.91805267333984
2023-02-28,88.46337127685547
2023-03-01,86.25790405273438
2023-03-02,88.00350952148438
2023-03-03,89.52389526367188
2023-03-06,90.0776138305664
2023-03-07,87.76887512207031
2023-03-08,88.8481674194336
2023-03-09,88.42584228515625
2023-03-10,87.1213150024414
2023-03-13,88.37891387939453
2023-03-14,89.24234008789062
2023-03-15,90.87533569335938
2023-03-16,91.22258758544922
2023-03-17,90.46240234375
2023-03-20,91.32581329345703
2023-03-21,88.94200897216797
2023-03-22,87.23394775390625
2023-03-23,85.92003631591797
2023-03-24,88.56661987304688
2023-03-27,88.86693572998047
2023-03-28,88.92324829101562
2023-03-29,90.34976959228516
2023-03-30,90.24654388427734
2023-03-31,90.5374755859375
2023-04-03,89.24234008789062
2023-04-04,90.3122329711914
2023-04-05,92.76171875
2023-04-06,93.60638427734375
2023-04-10,93.03388977050781
2023-04-11,93.24036407470703
2023-04-12,93.29667663574219
2023-04-13,93.04328155517578
2023-04-14,91.63552856445312
2023-04-17,92.35816955566406
2023-04-18,91.41967010498047
2023-04-19,92.34879302978516
2023-04-20,92.17986297607422
2023-04-21,92.31124877929688
2023-04-24,92.81804656982422
2023-04-25,93.60638427734375
2023-04-26,92.30186462402344
2023-04-27,93.35298156738281
2023-04-28,92.79926300048828
2023-05-01,92.99634552001953
2023-05-02,91.59798431396484
2023-05-03,91.34458923339844
2023-05-04,92.07662200927734
2023-05-05,93.24974060058594
2023-05-08,92.81804656982422
2023-05-09,92.02031707763672
2023-05-10,93.04328155517578
2023-05-11,92.28004455566406
2023-05-12,92.3938217163086
2023-05-15,91.33193969726562
2023-05-16,89.13231658935547
2023-05-17,88.19367218017578
2023-05-18,87.99456787109375
2023-05-19,87.71013641357422
2023-05-22,87.1981430053711
2023-05-23,86.04145050048828
2023-05-24,85.48207092285156
2023-05-25,84.2779541015625
2023-05-26,84.09780883789062
2023-05-30,83.4436264038086
2023-05-31,84.6572036743164
2023-06-01,83.54790496826172
2023-06-02,85.02696228027344
2023-06-05,85.48207092285156
2023-06-06,85.09333801269531
2023-06-07,86.81890869140625
2023-06-08,87.2265853881836
2023-06-09,86.77149963378906
2023-06-12,86.64824676513672
2023-06-13,86.0509262084961
2023-06-14,86.1362533569336
2023-06-15,86.93268585205078
2023-06-16,87.39726257324219
2023-06-20,86.23107147216797
2023-06-21,86.8947525024414
2023-06-22,86.18367004394531
2023-06-23,85.06489562988281
2023-06-26,86.12677764892578
2023-06-27,85.8233871459961
2023-06-28,84.47705841064453
2023-06-29,84.26847076416016
2023-06-30,85.08385467529297
2023-07-03,86.01300811767578
2023-07-05,86.85682678222656
2023-07-06,85.8613052368164
2023-07-07,85.1123046875
2023-07-10,84.59082794189453
2023-07-11,86.1646957397461
2023-07-12,87.56790924072266
2023-07-13,88.4686279296875
2023-07-14,88.1842041015625
2023-07-17,87.01800537109375
2023-07-18,86.19314575195312
2023-07-19,86.8947525024414
2023-07-20,88.36433410644531
2023-07-21,89.86235046386719
2023-07-24,89.85286712646484
2023-07-25,90.34589385986328
2023-07-26,90.60188293457031
2023-07-27,89.54000091552734
2023-07-28,88.49706268310547
2023-07-31,88.7625503540039
2023-08-01,87.36882019042969
2023-08-02,87.7291030883789
2023-08-03,85.68115997314453
2023-08-04,84.81838989257812
2023-08-07,85.00800323486328
2023-08-08,87.349853515625
2023-08-09,88.0040512084961
2023-08-10,88.08939361572266
2023-08-11,88.95216369628906
2023-08-14,87.9756088256836
2023-08-15,86.6956558227539
2023-08-16,86.9421615600586
2023-08-17,86.96613311767578
2023-08-18,87.44554901123047
2023-08-21,85.94017791748047
2023-08-22,85.90181732177734
2023-08-23,86.6209487915039
2023-08-24,86.28535461425781
2023-08-25,86.85108184814453
2023-08-28,86.31413269042969
2023-08-29,86.57301330566406
2023-08-30,86.24700164794922
2023-08-31,85.14435577392578
2023-09-01,84.31017303466797
2023-09-05,83.08287048339844
2023-09-06,83.88827514648438
2023-09-07,85.71965026855469
2023-09-08,87.27295684814453
2023-09-11,88.00166320800781
2023-09-12,88.32767486572266
2023-09-13,90.01521301269531
2023-09-14,91.52058410644531
2023-09-15,91.26170349121094
2023-09-18,91.0507583618164
2023-09-19,89.97686004638672
2023-09-20,90.48505401611328
2023-09-21,89.5645751953125
2023-09-22,89.48786163330078
2023-09-25,89.46868896484375
2023-09-26,87.36885070800781
2023-09-27,86.3812484741211
2023-09-28,85.02928924560547
2023-09-29,84.6265869140625
2023-10-02,81.92267608642578
2023-10-03,82.22950744628906
2023-10-04,82.57467651367188
2023-10-05,81.96102142333984
2023-10-06,83.34174346923828
2023-10-09,84.59782409667969
2023-10-10,85.27859497070312
2023-10-11,86.17030334472656
2023-10-12,84.40605163574219
2023-10-13,85.02928924560547
2023-10-16,85.77718353271484
2023-10-17,85.29776000976562
2023-10-18,84.5594711303711
2023-10-19,84.16633605957031
2023-10-20,83.44721221923828
2023-10-23,82.77603912353516
2023-10-24,84.14716339111328
2023-10-25,84.52111053466797
2023-10-26,85.52788543701172
2023-10-27,83.92662811279297
2023-10-30,84.28140258789062
2023-10-31,85.23064422607422
2023-11-01,85.85388946533203
2023-11-02,86.1894760131836
2023-11-03,86.56343078613281
2023-11-06,86.02647399902344
2023-11-07,85.6045913696289
2023-11-08,84.72245788574219
2023-11-09,84.33893585205078
2023-11-10,84.63616943359375
2023-11-13,83.43762969970703
2023-11-14,86.151123046875
2023-11-15,85.92100524902344
2023-11-16,87.4680404663086
2023-11-17,87.30315399169922
2023-11-20,86.61450958251953
2023-11-21,87.17705535888672
2023-11-22,87.64262390136719
2023-11-24,88.01119232177734
2023-11-27,88.19548797607422
2023-11-28,88.38946533203125
2023-11-29,87.98209381103516
2023-11-30,89.5048828125
2023-12-01,89.85405731201172
2023-12-04,89.94135284423828
2023-12-05,89.68917083740234
2023-12-06,91.1149673461914
2023-12-07,91.61932373046875
2023-12-08,91.55143737792969
2023-12-11,92.49225616455078
2023-12-12,92.46316528320312
2023-12-13,95.13046264648438
2023-12-14,95.35354614257812
2023-12-15,93.72406768798828
2023-12-18,94.2478256225586
2023-12-19,93.89865112304688
2023-12-20,92.8026351928711
2023-12-21,93.4621810913086
2023-12-22,93.94715118408203
2023-12-26,93.8210678100586
2023-12-27,93.40399932861328
2023-12-28,94.00534057617188
2023-12-29,94.12173461914062
2024-01-02,94.86857604980469
2024-01-03,95.80941772460938
2024-01-04,95.52812957763672
2024-01-05,95.57662963867188
2024-01-08,96.40106964111328
2024-01-09,96.11007690429688
2024-01-10,96.29437255859375
2024-01-11,94.22843933105469
2024-01-12,95.49903106689453
2024-01-16,95.08196258544922
2024-01-17,93.91805267333984
2024-01-18,92.97722625732422
2024-01-19,92.68624877929688
2024-01-22,92.20128631591797
2024-01-23,92.7347412109375
2024-01-24,91.69691467285156
2024-01-25,92.85113525390625
2024-01-26,92.98692321777344
2024-01-29,92.88993072509766
2024-01-30,92.65714263916016
2024-01-31,92.94812774658203
2024-02-01,94.84918975830078
2024-02-02,93.32640075683594
2024-02-05,92.38556671142578
2024-02-06,92.20128631591797
2024-02-07,92.6280517578125
2024-02-08,89.86375427246094
2024-02-09,88.93262481689453
2024-02-12,89.86375427246094
2024-02-13,88.85503387451172
2024-02-14,88.59314727783203
2024-02-15,90.59916687011719
2024-02-16,90.12831115722656
2024-02-20,90.18717956542969
2024-02-21,91.21715545654297
2024-02-22,90.37355041503906
2024-02-23,90.96211242675781
2024-02-26,88.92176818847656
2024-02-27,89.11795806884766
2024-02-28,89.01004791259766
2024-02-29,90.07927703857422
2024-03-01,89.12776947021484
2024-03-04,90.65802001953125
2024-03-05,90.9228744506836
2024-03-06,92.27656555175781
2024-03-07,92.67875671386719
2024-03-08,93.1299819946289
2024-03-11,94.0128173828125
2024-03-12,93.19864654541016
2024-03-13,93.67930603027344
2024-03-14,93.23788452148438
2024-03-15,92.90435791015625
2024-03-18,93.1299819946289
2024-03-19,93.326171875
2024-03-20,93.59102630615234
2024-03-21,93.14959716796875
2024-03-22,92.80626678466797
2024-03-25,93.0318832397461
2024-03-26,91.88419342041016
2024-03-27,94.25804901123047
2024-03-28,94.8662338256836
2024-04-01,94.23843383789062
2024-04-02,94.69947052001953
2024-04-03,94.14035034179688
2024-04-04,94.28748321533203
2024-04-05,94.08148956298828
2024-04-08,94.47386169433594
2024-04-09,95.46460723876953
2024-04-10,93.59102630615234
2024-04-11,93.47330474853516
2024-04-12,93.09074401855469
2024-04-15,92.33541870117188
2024-04-16,91.09944915771484
2024-04-17,92.69837188720703
2024-04-18,94.10110473632812
2024-04-19,96.3670654296875
2024-04-22,96.24935913085938
2024-04-23,96.32782745361328
2024-04-24,97.0733413696289
2024-04-25,97.14200592041016
2024-04-26,95.84717559814453
2024-04-29,96.84772491455078
2024-04-30,96.38668823242188
2024-05-01,97.8777084350586
2024-05-02,97.41666412353516
2024-05-03,98.34855651855469
2024-05-06,98.50550079345703
2024-05-07,100.31043243408203
2024-05-08,100.42813110351562
2024-05-09,101.0559310913086
2024-05-10,100.71260070800781
2024-05-13,100.92841339111328
2024-05-14,100.35946655273438
2024-05-15,101.37964630126953
2024-05-16,101.88987731933594
2024-05-17,102.93018341064453
2024-05-20,102.70230865478516
2024-05-21,103.41565704345703
2024-05-22,102.48434448242188
2024-05-23,100.8495864868164
2024-05-24,101.22607421875
2024-05-28,100.24522399902344
2024-05-29,99.49224090576172
2024-05-30,100.3641128540039
2024-05-31,102.6131362915039
2024-06-03,102.45462036132812
2024-06-04,103.63362121582031
2024-06-05,102.24655151367188
2024-06-06,101.90969848632812
2024-06-07,101.67192077636719
2024-06-10,101.57283782958984
2024-06-11,101.41432189941406
2024-06-12,100.38392639160156
2024-06-13,100.3244857788086
2024-06-14,101.41432189941406
2024-06-17,99.86873626708984
2024-06-18,99.10584259033203
2024-06-20,99.1751937866211
2024-06-21,98.91759490966797
2024-06-24,100.57217407226562
2024-06-25,99.2742691040039
2024-06-26,99.02658081054688
2024-06-27,99.6606674194336
2024-06-28,99.30400085449219
2024-07-01,98.43212890625
2024-07-02,98.88787841796875
2024-07-03,98.91759490966797
2024-07-05,99.63094329833984
2024-07-08,99.710205078125
2024-07-09,100.00743865966797
2024-07-10,101.87997436523438
2024-07-11,103.49491882324219
2024-07-12,104.41632080078125
2024-07-15,104.34696960449219
2024-07-16,105.54579162597656
2024-07-17,106.52664184570312
2024-07-18,105.92228698730469
2024-07-19,105.93218994140625
2024-07-22,106.54646301269531
2024-07-23,106.1303482055664
2024-07-24,107.59666442871094
2024-07-25,106.56627655029297
2024-07-26,107.03193664550781
2024-07-29,107.6759262084961
2024-07-30,108.88465881347656
2024-07-31,108.2604751586914
2024-08-01,111.5597152709961
2024-08-02,112.86751556396484
2024-08-05,109.98440551757812
2024-08-06,111.87675476074219
2024-08-07,112.46131134033203
2024-08-08,111.39128112792969
2024-08-09,111.62906646728516
2024-08-12,112.32260131835938
2024-08-13,112.66936492919922
2024-08-14,112.4117660522461
2024-08-15,112.06500244140625
2024-08-16,112.30000305175781
2024-08-19,112.72000122070312
2024-08-20,112.37999725341797
2024-08-21,112.7300033569336
2024-08-22,112.12000274658203
2024-08-23,112.36000061035156
2024-08-26,113.01000213623047
2024-08-27,111.9000015258789
2024-08-28,112.69999694824219
2024-08-29,112.98999786376953
2024-08-30,113.94999694824219
2024-09-03,115.79000091552734
2024-09-04,117.05999755859375
2024-09-05,116.8499984741211
2024-09-06,116.5999984741211
2024-09-09,117.16000366210938
2024-09-10,116.93000030517578
2024-09-11,116.19999694824219
2024-09-12,115.97000122070312
2024-09-13,117.30999755859375
2024-09-16,117.69999694824219
2024-09-17,116.7300033569336
2024-09-18,115.87999725341797
2024-09-19,115.13999938964844
2024-09-20,116.37000274658203
2024-09-23,117.30999755859375
2024-09-24,115.9800033569336
2024-09-25,116.20999908447266
2024-09-26,115.16999816894531
2024-09-27,115.97000122070312
2024-09-30,115.30000305175781
2024-10-01,116.22000122070312
2024-10-02,116.68000030517578
2024-10-03,115.76000213623047
2024-10-04,114.05000305175781
2024-10-07,110.2300033569336
2024-10-08,110.66999816894531
2024-10-09,111.31999969482422
2024-10-10,113.12000274658203
2024-10-11,114.16999816894531
2024-10-14,115.08999633789062
2024-10-15,117.12000274658203
2024-10-16,119.77999877929688
2024-10-17,120.58000183105469
2024-10-18,120.76000213623047
2024-10-21,119.88999938964844
2024-10-22,119.87999725341797
2024-10-23,120.56999969482422
2024-10-24,119.0199966430664
2024-10-25,117.20999908447266
2024-10-28,117.05999755859375
2024-10-29,114.41000366210938
2024-10-30,114.0
2024-10-31,115.2699966430664
2024-11-01,112.68000030517578
2024-11-04,112.5199966430664
2024-11-05,114.08000183105469
2024-11-06,113.62999725341797
2024-11-07,111.08000183105469
2024-11-08,113.2300033569336
2024-11-11,112.45999908447266
2024-11-12,111.87999725341797
2024-11-13,111.30999755859375
2024-11-14,110.68000030517578
2024-11-15,112.16999816894531
2024-11-18,113.54000091552734
2024-11-19,113.58000183105469
2024-11-20,113.73999786376953
2024-11-21,114.86000061035156
2024-11-22,114.69999694824219
2024-11-25,115.0
2024-11-26,117.04000091552734
2024-11-27,117.41999816894531
2024-11-29,117.05000305175781
2024-12-02,115.18000030517578
2024-12-03,113.63999938964844
2024-12-04,113.27999877929688
2024-12-05,114.01000213623047
2024-12-06,112.0999984741211
2024-12-09,111.86000061035156
2024-12-10,111.11000061035156
2024-12-11,109.58999633789062
2024-12-12,109.16000366210938
2024-12-13,108.81999969482422
2024-12-16,107.44000244140625
2024-12-17,107.88999938964844
