,CINF
2018-03-21,63.64467239379883
2018-03-22,61.8671875
2018-03-23,60.3255615234375
2018-03-26,61.61444854736328
2018-03-27,61.60601806640625
2018-03-28,62.22098159790039
2018-03-29,62.55796813964844
2018-04-02,60.96579360961914
2018-04-03,61.9093132019043
2018-04-04,62.25469970703125
2018-04-05,62.63376235961914
2018-04-06,61.49651336669922
2018-04-09,61.302738189697266
2018-04-10,61.8419189453125
2018-04-11,61.8419189453125
2018-04-12,62.32209014892578
2018-04-13,61.9430046081543
2018-04-16,62.96234130859375
2018-04-17,62.75170135498047
2018-04-18,62.81067657470703
2018-04-19,63.215065002441406
2018-04-20,63.40879821777344
2018-04-23,63.78789138793945
2018-04-24,63.13921356201172
2018-04-25,63.02973556518555
2018-04-26,60.182334899902344
2018-04-27,60.190773010253906
2018-04-30,59.25567626953125
2018-05-01,59.963321685791016
2018-05-02,58.724945068359375
2018-05-03,58.421695709228516
2018-05-04,58.9776725769043
2018-05-07,58.80077362060547
2018-05-08,59.120887756347656
2018-05-09,59.98858642578125
2018-05-10,60.56141662597656
2018-05-11,60.55299377441406
2018-05-14,59.441017150878906
2018-05-15,59.71901321411133
2018-05-16,59.609500885009766
2018-05-17,59.71901321411133
2018-05-18,59.584224700927734
2018-05-21,60.05598068237305
2018-05-22,60.190773010253906
2018-05-23,59.71059799194336
2018-05-24,59.33149719238281
2018-05-25,59.323081970214844
2018-05-29,57.71405029296875
2018-05-30,59.053504943847656
2018-05-31,58.43853759765625
2018-06-01,59.120887756347656
2018-06-04,59.171443939208984
2018-06-05,58.96925735473633
2018-06-06,59.29780960083008
2018-06-07,59.61791229248047
2018-06-08,60.04754638671875
2018-06-11,59.415748596191406
2018-06-12,59.01979446411133
2018-06-13,58.69125747680664
2018-06-14,58.059444427490234
2018-06-15,58.11841583251953
2018-06-18,58.126827239990234
2018-06-19,58.3730354309082
2018-06-20,58.1438102722168
2018-06-21,57.53258514404297
2018-06-22,58.01649475097656
2018-06-25,57.91461944580078
2018-06-26,56.997745513916016
2018-06-27,56.310115814208984
2018-06-28,57.01472473144531
2018-06-29,56.76005172729492
2018-07-02,56.8619270324707
2018-07-03,57.184505462646484
2018-07-05,57.30337142944336
2018-07-06,58.01649475097656
2018-07-09,59.247459411621094
2018-07-10,59.323848724365234
2018-07-11,59.247459411621094
2018-07-12,59.1201057434082
2018-07-13,59.094635009765625
2018-07-16,59.88414001464844
2018-07-17,59.89263153076172
2018-07-18,60.52933883666992
2018-07-19,59.646453857421875
2018-07-20,60.019962310791016
2018-07-23,60.1812744140625
2018-07-24,60.053932189941406
2018-07-25,60.52933883666992
2018-07-26,61.37826156616211
2018-07-27,63.19499206542969
2018-07-30,64.00999450683594
2018-07-31,64.2052230834961
2018-08-01,63.88264083862305
2018-08-02,63.88264083862305
2018-08-03,64.12882995605469
2018-08-06,64.48539733886719
2018-08-07,63.712860107421875
2018-08-08,63.73831558227539
2018-08-09,63.67041015625
2018-08-10,63.15256118774414
2018-08-13,62.55829620361328
2018-08-14,63.08462142944336
2018-08-15,63.19499206542969
2018-08-16,63.916603088378906
2018-08-17,64.30712890625
2018-08-20,64.63817596435547
2018-08-21,64.88439178466797
2018-08-22,64.53632354736328
2018-08-23,64.64669799804688
2018-08-24,64.93534088134766
2018-08-27,65.2409439086914
2018-08-28,65.19000244140625
2018-08-29,65.12207794189453
2018-08-30,64.79100036621094
2018-08-31,65.08811950683594
2018-09-04,65.5210952758789
2018-09-05,65.75029754638672
2018-09-06,65.91161346435547
2018-09-07,65.50410461425781
2018-09-10,65.39375305175781
2018-09-11,65.19849395751953
2018-09-12,64.49388122558594
2018-09-13,65.28340148925781
2018-09-14,66.0219497680664
2018-09-17,66.08140563964844
2018-09-18,66.65408325195312
2018-09-19,67.16693878173828
2018-09-20,67.50029754638672
2018-09-21,67.55155944824219
2018-09-24,66.16686248779297
2018-09-25,66.01302337646484
2018-09-26,65.47452545166016
2018-09-27,65.40613555908203
2018-09-28,65.65400695800781
2018-10-01,64.42316436767578
2018-10-02,65.030029296875
2018-10-03,64.83345031738281
2018-10-04,65.3890380859375
2018-10-05,65.54289245605469
2018-10-08,66.33782196044922
2018-10-09,66.69681549072266
2018-10-10,65.24373626708984
2018-10-11,62.36320877075195
2018-10-12,61.82470703125
2018-10-15,61.679386138916016
2018-10-16,63.500022888183594
2018-10-17,64.74798583984375
2018-10-18,64.68814086914062
2018-10-19,65.22662353515625
2018-10-22,64.18382263183594
2018-10-23,63.17521667480469
2018-10-24,61.02122497558594
2018-10-25,61.328948974609375
2018-10-26,65.3890380859375
2018-10-29,65.64546203613281
2018-10-30,66.98745727539062
2018-10-31,67.21822357177734
2018-11-01,67.0387191772461
2018-11-02,66.71391296386719
2018-11-05,67.6797866821289
2018-11-06,68.5174560546875
2018-11-07,69.04740142822266
2018-11-08,69.57736206054688
2018-11-09,69.50896453857422
2018-11-12,68.61148071289062
2018-11-13,69.2012710571289
2018-11-14,67.51738739013672
2018-11-15,67.91058349609375
2018-11-16,68.59439086914062
2018-11-19,68.98758697509766
2018-11-20,68.2011947631836
2018-11-21,67.98751068115234
2018-11-23,67.36351776123047
2018-11-26,68.34650421142578
2018-11-27,68.35504150390625
2018-11-28,69.7055892944336
2018-11-29,69.64574432373047
2018-11-30,69.85942840576172
2018-12-03,70.63726043701172
2018-12-04,69.67140197753906
2018-12-06,68.85081481933594
2018-12-07,68.50035858154297
2018-12-10,67.85929107666016
2018-12-11,67.6456069946289
2018-12-12,68.13284301757812
2018-12-13,68.12425994873047
2018-12-14,67.87638854980469
2018-12-17,66.03866577148438
2018-12-18,65.892333984375
2018-12-19,65.74603271484375
2018-12-20,65.27267456054688
2018-12-21,65.09192657470703
2018-12-24,62.09682083129883
2018-12-26,64.88536071777344
2018-12-27,65.87513732910156
2018-12-28,65.93537139892578
2018-12-31,66.63252258300781
2019-01-02,65.08332824707031
2019-01-03,64.0333023071289
2019-01-04,65.3156967163086
2019-01-07,65.02308654785156
2019-01-08,64.96284484863281
2019-01-09,65.616943359375
2019-01-10,66.52924346923828
2019-01-11,66.31407165527344
2019-01-14,66.78742218017578
2019-01-15,66.8218765258789
2019-01-16,67.08007049560547
2019-01-17,67.28660583496094
2019-01-18,69.15425872802734
2019-01-22,68.42269134521484
2019-01-23,68.56039428710938
2019-01-24,68.09563446044922
2019-01-25,68.29358673095703
2019-01-28,67.9837646484375
2019-01-29,68.3280258178711
2019-01-30,69.01654052734375
2019-01-31,69.81697082519531
2019-02-01,70.1956558227539
2019-02-04,70.97887420654297
2019-02-05,71.07352447509766
2019-02-06,70.44522857666016
2019-02-07,72.55387115478516
2019-02-08,72.3128890991211
2019-02-11,72.34730529785156
2019-02-12,72.91534423828125
2019-02-13,72.72600555419922
2019-02-14,72.28707885742188
2019-02-15,73.56945037841797
2019-02-19,73.68133544921875
2019-02-20,73.97396087646484
2019-02-21,73.62110137939453
2019-02-22,74.12029266357422
2019-02-25,73.89651489257812
2019-02-26,73.68133544921875
2019-02-27,74.00838470458984
2019-02-28,74.72276306152344
2019-03-01,74.86904907226562
2019-03-04,73.84489440917969
2019-03-05,73.63832092285156
2019-03-06,72.94978332519531
2019-03-07,72.803466796875
2019-03-08,72.71741485595703
2019-03-11,73.54361724853516
2019-03-12,73.75021362304688
2019-03-13,73.1907730102539
2019-03-14,73.43175506591797
2019-03-15,73.68994903564453
2019-03-18,73.94813537597656
2019-03-19,73.27241516113281
2019-03-20,72.79595184326172
2019-03-21,73.55831909179688
2019-03-22,73.32440185546875
2019-03-25,73.34175109863281
2019-03-26,73.6709213256836
2019-03-27,73.95681762695312
2019-03-28,74.01746368408203
2019-03-29,74.41594696044922
2019-04-01,74.77113342285156
2019-04-02,74.08676147460938
2019-04-03,74.04344940185547
2019-04-04,74.19937896728516
2019-04-05,74.69318389892578
2019-04-08,74.20805358886719
2019-04-09,73.7055892944336
2019-04-10,74.54591369628906
2019-04-11,75.25626373291016
2019-04-12,75.79338836669922
2019-04-15,75.48152160644531
2019-04-16,75.9926528930664
2019-04-17,74.90974426269531
2019-04-18,75.02237701416016
2019-04-22,74.47661590576172
2019-04-23,75.33423614501953
2019-04-24,75.9666519165039
2019-04-25,81.060546875
2019-04-26,81.59767150878906
2019-04-29,82.29070281982422
2019-04-30,83.32161712646484
2019-05-01,82.48995208740234
2019-05-02,83.12235260009766
2019-05-03,83.226318359375
2019-05-06,83.29561614990234
2019-05-07,82.30804443359375
2019-05-08,82.43800354003906
2019-05-09,82.37732696533203
2019-05-10,83.52088165283203
2019-05-13,82.48995208740234
2019-05-14,82.94042205810547
2019-05-15,83.5295181274414
2019-05-16,84.16194152832031
2019-05-17,84.66439819335938
2019-05-20,84.97627258300781
2019-05-21,85.96387481689453
2019-05-22,86.31905364990234
2019-05-23,85.95519256591797
2019-05-24,86.36235809326172
2019-05-28,85.63467407226562
2019-05-29,85.32279205322266
2019-05-30,85.23615264892578
2019-05-31,85.106201171875
2019-06-03,86.25840759277344
2019-06-04,86.4143295288086
2019-06-05,88.01700592041016
2019-06-06,88.1123046875
2019-06-07,88.91797637939453
2019-06-10,88.8659896850586
2019-06-11,88.36354064941406
2019-06-12,89.21251678466797
2019-06-13,88.92662811279297
2019-06-14,89.6976547241211
2019-06-17,89.974853515625
2019-06-18,90.49748992919922
2019-06-19,91.31620788574219
2019-06-20,92.2743148803711
2019-06-21,91.09846496582031
2019-06-24,91.47301483154297
2019-06-25,91.49041748046875
2019-06-26,89.06031036376953
2019-06-27,89.57421112060547
2019-06-28,90.29713439941406
2019-07-01,91.56880187988281
2019-07-02,91.81269073486328
2019-07-03,93.72891998291016
2019-07-05,93.92051696777344
2019-07-08,93.5285873413086
2019-07-09,93.63311004638672
2019-07-10,93.25855255126953
2019-07-11,93.0320816040039
2019-07-12,93.78986358642578
2019-07-15,93.91179656982422
2019-07-16,94.65216064453125
2019-07-17,93.24114990234375
2019-07-18,93.58956146240234
2019-07-19,92.97113800048828
2019-07-22,92.70111083984375
2019-07-23,92.76209259033203
2019-07-24,93.4240493774414
2019-07-25,93.36309051513672
2019-07-26,93.92051696777344
2019-07-29,92.55302429199219
2019-07-30,92.21334838867188
2019-07-31,93.48502349853516
2019-08-01,92.57918548583984
2019-08-02,92.54434204101562
2019-08-05,90.41034698486328
2019-08-06,93.18888092041016
2019-08-07,93.51115417480469
2019-08-08,95.58415985107422
2019-08-09,95.78449249267578
2019-08-12,94.64344787597656
2019-08-13,96.42902374267578
2019-08-14,93.14532470703125
2019-08-15,94.57379150390625
2019-08-16,95.54930114746094
2019-08-19,96.28964233398438
2019-08-20,95.31413269042969
2019-08-21,96.22869110107422
2019-08-22,96.70774841308594
2019-08-23,94.26892852783203
2019-08-26,96.0980224609375
2019-08-27,96.15029907226562
2019-08-28,96.76871490478516
2019-08-29,98.14488983154297
2019-08-30,97.97940826416016
2019-09-03,98.14488983154297
2019-09-04,98.99848175048828
2019-09-05,99.23367309570312
2019-09-06,100.11338806152344
2019-09-09,98.77204132080078
2019-09-10,97.36099243164062
2019-09-11,97.09970092773438
2019-09-12,98.6326675415039
2019-09-13,98.38008880615234
2019-09-16,98.23199462890625
2019-09-17,99.83389282226562
2019-09-18,100.27159118652344
2019-09-19,100.05274200439453
2019-09-20,99.62380981445312
2019-09-23,100.03522491455078
2019-09-24,100.09649658203125
2019-09-25,100.75301361083984
2019-09-26,102.05729675292969
2019-09-27,101.33074951171875
2019-09-30,102.12733459472656
2019-10-01,99.96519470214844
2019-10-02,98.9322738647461
2019-10-03,99.95647430419922
2019-10-04,102.77507781982422
2019-10-07,101.52332305908203
2019-10-08,99.632568359375
2019-10-09,100.51667785644531
2019-10-10,101.74215698242188
2019-10-11,101.65462493896484
2019-10-14,101.68087768554688
2019-10-15,101.61087036132812
2019-10-16,100.88430786132812
2019-10-17,100.77051544189453
2019-10-18,101.29573822021484
2019-10-21,101.57584381103516
2019-10-22,99.2474136352539
2019-10-23,99.755126953125
2019-10-24,100.90181732177734
2019-10-25,97.73304748535156
2019-10-28,96.92774200439453
2019-10-29,97.49669647216797
2019-10-30,98.72219848632812
2019-10-31,99.0986099243164
2019-11-01,98.12696075439453
2019-11-04,96.4462890625
2019-11-05,96.31497955322266
2019-11-06,97.06777954101562
2019-11-07,95.43962097167969
2019-11-08,95.1507797241211
2019-11-11,95.53590393066406
2019-11-12,95.03697204589844
2019-11-13,94.86190795898438
2019-11-14,94.53800964355469
2019-11-15,93.75021362304688
2019-11-18,94.41546630859375
2019-11-19,94.45050811767578
2019-11-20,94.47674560546875
2019-11-21,92.86610412597656
2019-11-22,92.56846618652344
2019-11-25,92.73478698730469
2019-11-26,93.90777587890625
2019-11-27,94.01280975341797
2019-11-29,93.70643615722656
2019-12-02,92.46342468261719
2019-12-03,91.37798309326172
2019-12-04,91.51805114746094
2019-12-05,91.64936065673828
2019-12-06,92.23583984375
2019-12-09,93.01488494873047
2019-12-10,92.53347778320312
2019-12-11,92.19207763671875
2019-12-12,92.94488525390625
2019-12-13,92.30587005615234
2019-12-16,92.52469635009766
2019-12-17,92.41968536376953
2019-12-18,91.3548355102539
2019-12-19,90.89722442626953
2019-12-20,91.63644409179688
2019-12-23,90.63323211669922
2019-12-24,90.87964630126953
2019-12-26,91.12602996826172
2019-12-27,91.43405151367188
2019-12-30,91.90926361083984
2019-12-31,92.5340576171875
2020-01-02,93.24687957763672
2020-01-03,93.72209930419922
2020-01-06,93.00050354003906
2020-01-07,91.2492446899414
2020-01-08,90.73001861572266
2020-01-09,92.34928131103516
2020-01-10,92.1380386352539
2020-01-13,92.48126220703125
2020-01-14,92.27888488769531
2020-01-15,92.75407409667969
2020-01-16,92.86847686767578
2020-01-17,94.43489837646484
2020-01-21,93.57249450683594
2020-01-22,94.2853012084961
2020-01-23,93.26446533203125
2020-01-24,93.29969024658203
2020-01-27,92.18206787109375
2020-01-28,92.71006774902344
2020-01-29,92.43729400634766
2020-01-30,93.98609161376953
2020-01-31,92.35807800292969
2020-02-03,93.55489349365234
2020-02-04,93.31729125976562
2020-02-05,95.05093383789062
2020-02-06,99.30140686035156
2020-02-07,99.2926254272461
2020-02-10,100.39264678955078
2020-02-11,101.13186645507812
2020-02-12,100.09343719482422
2020-02-13,101.07025146484375
2020-02-14,101.38706970214844
2020-02-18,100.19023895263672
2020-02-19,99.4598159790039
2020-02-20,98.66780090332031
2020-02-21,97.96379852294922
2020-02-24,94.58451080322266
2020-02-25,92.15567016601562
2020-02-26,90.75641632080078
2020-02-27,85.9427261352539
2020-02-28,82.05303192138672
