,SBAC
2018-12-07,159.25347900390625
2018-12-10,159.91636657714844
2018-12-11,162.2080841064453
2018-12-12,160.01109313964844
2018-12-13,163.08876037597656
2018-12-14,163.35389709472656
2018-12-17,155.88223266601562
2018-12-18,156.6682586669922
2018-12-19,156.34628295898438
2018-12-20,154.73641967773438
2018-12-21,153.2117919921875
2018-12-24,149.74586486816406
2018-12-26,155.56028747558594
2018-12-27,154.53753662109375
2018-12-28,153.8746795654297
2018-12-31,153.30645751953125
2019-01-02,152.22694396972656
2019-01-03,153.92202758789062
2019-01-04,154.30078125
2019-01-07,155.86329650878906
2019-01-08,158.3917694091797
2019-01-09,156.1947479248047
2019-01-10,159.13986206054688
2019-01-11,160.78759765625
2019-01-14,160.1910400390625
2019-01-15,161.45994567871094
2019-01-16,163.42019653320312
2019-01-17,164.2630157470703
2019-01-18,163.87477111816406
2019-01-22,163.9789581298828
2019-01-23,166.19485473632812
2019-01-24,167.17022705078125
2019-01-25,167.8710174560547
2019-01-28,168.20245361328125
2019-01-29,169.2820281982422
2019-01-30,169.32933044433594
2019-01-31,172.85211181640625
2019-02-01,171.5358428955078
2019-02-04,172.78582763671875
2019-02-05,174.80291748046875
2019-02-06,171.8009796142578
2019-02-07,173.9127655029297
2019-02-08,173.5055694580078
2019-02-11,174.21572875976562
2019-02-12,173.49609375
2019-02-13,174.56614685058594
2019-02-14,174.4241180419922
2019-02-15,175.6646728515625
2019-02-19,173.81805419921875
2019-02-20,173.28775024414062
2019-02-21,172.97525024414062
2019-02-22,172.87107849121094
2019-02-25,171.4884796142578
2019-02-26,171.39378356933594
2019-02-27,170.84451293945312
2019-02-28,170.98655700683594
2019-03-01,172.4543914794922
2019-03-04,172.8047637939453
2019-03-05,172.44493103027344
2019-03-06,172.63430786132812
2019-03-07,173.6570281982422
2019-03-08,173.74227905273438
2019-03-11,176.05294799804688
2019-03-12,177.19876098632812
2019-03-13,178.9412078857422
2019-03-14,179.395751953125
2019-03-15,180.82566833496094
2019-03-18,181.40335083007812
2019-03-19,181.71583557128906
2019-03-20,182.3976593017578
2019-03-21,185.67420959472656
2019-03-22,186.66854858398438
2019-03-25,185.21023559570312
2019-03-26,184.66099548339844
2019-03-27,183.4772491455078
2019-03-28,184.5946502685547
2019-03-29,189.0738525390625
2019-04-01,187.41665649414062
2019-04-02,189.05494689941406
2019-04-03,189.50949096679688
2019-04-04,187.62501525878906
2019-04-05,190.35232543945312
2019-04-08,190.8068389892578
2019-04-09,190.52276611328125
2019-04-10,191.79173278808594
2019-04-11,192.53985595703125
2019-04-12,193.41107177734375
2019-04-15,192.34095764160156
2019-04-16,188.33523559570312
2019-04-17,186.83905029296875
2019-04-18,187.67233276367188
2019-04-22,188.7991943359375
2019-04-23,189.37689208984375
2019-04-24,190.19131469726562
2019-04-25,188.9507598876953
2019-04-26,190.4091033935547
2019-04-29,189.21592712402344
2019-04-30,192.92808532714844
2019-05-01,193.00384521484375
2019-05-02,193.36370849609375
2019-05-03,195.94894409179688
2019-05-06,195.1156005859375
2019-05-07,193.5152130126953
2019-05-08,196.9148712158203
2019-05-09,196.3182830810547
2019-05-10,199.23495483398438
2019-05-13,198.17434692382812
2019-05-14,198.36375427246094
2019-05-15,199.24444580078125
2019-05-16,201.0531768798828
2019-05-17,198.84666442871094
2019-05-20,192.45458984375
2019-05-21,194.60423278808594
2019-05-22,195.87318420410156
2019-05-23,198.89405822753906
2019-05-24,197.67245483398438
2019-05-28,193.02276611328125
2019-05-29,192.9659881591797
2019-05-30,201.33724975585938
2019-05-31,204.93580627441406
2019-06-03,205.89222717285156
2019-06-04,205.9301300048828
2019-06-05,209.0172576904297
2019-06-06,209.7369384765625
2019-06-07,208.8089141845703
2019-06-10,209.7937774658203
2019-06-11,211.43209838867188
2019-06-12,214.82225036621094
2019-06-13,212.5968780517578
2019-06-14,214.49078369140625
2019-06-17,215.67454528808594
2019-06-18,217.3790740966797
2019-06-19,221.10067749023438
2019-06-20,221.29013061523438
2019-06-21,219.61395263671875
2019-06-24,220.19161987304688
2019-06-25,216.22377014160156
2019-06-26,211.64990234375
2019-06-27,212.9093780517578
2019-06-28,212.91880798339844
2019-07-01,213.06088256835938
2019-07-02,218.2029571533203
2019-07-03,221.86776733398438
2019-07-05,220.27682495117188
2019-07-08,221.0438690185547
2019-07-09,222.3033447265625
2019-07-10,223.4586639404297
2019-07-11,222.7105712890625
2019-07-12,221.56471252441406
2019-07-15,222.7958221435547
2019-07-16,219.99276733398438
2019-07-17,219.5571746826172
2019-07-18,219.50979614257812
2019-07-19,216.2900390625
2019-07-22,218.08934020996094
2019-07-23,220.80714416503906
2019-07-24,221.6688995361328
2019-07-25,221.39425659179688
2019-07-26,224.2636260986328
2019-07-29,224.41514587402344
2019-07-30,235.25802612304688
2019-07-31,232.3981475830078
2019-08-01,233.70506286621094
2019-08-02,235.43801879882812
2019-08-05,231.990966796875
2019-08-06,234.8319091796875
2019-08-07,234.5951690673828
2019-08-08,239.16908264160156
2019-08-09,240.80734252929688
2019-08-12,241.3282012939453
2019-08-13,245.996826171875
2019-08-14,241.2429656982422
2019-08-15,246.07257080078125
2019-08-16,246.48924255371094
2019-08-19,247.0100860595703
2019-08-20,246.26194763183594
2019-08-21,246.6123504638672
2019-08-22,246.71652221679688
2019-08-23,246.97216796875
2019-08-26,250.9400177001953
2019-08-27,251.14869689941406
2019-08-28,249.54605102539062
2019-08-29,248.9486083984375
2019-08-30,248.8632049560547
2019-09-03,252.1254119873047
2019-09-04,255.35910034179688
2019-09-05,249.5934295654297
2019-09-06,248.81581115722656
2019-09-09,238.97247314453125
2019-09-10,228.62644958496094
2019-09-11,229.71697998046875
2019-09-12,233.18777465820312
2019-09-13,230.93080139160156
2019-09-16,233.55764770507812
2019-09-17,239.9112548828125
2019-09-18,240.2906036376953
2019-09-19,238.2232666015625
2019-09-20,243.49586486816406
2019-09-23,242.35791015625
2019-09-24,241.5991973876953
2019-09-25,233.2921142578125
2019-09-26,233.2541961669922
2019-09-27,224.58668518066406
2019-09-30,228.68336486816406
2019-10-01,224.82374572753906
2019-10-02,221.6943359375
2019-10-03,225.01344299316406
2019-10-04,224.34962463378906
2019-10-07,224.13150024414062
2019-10-08,224.8996124267578
2019-10-09,226.30311584472656
2019-10-10,230.2670135498047
2019-10-11,228.98680114746094
2019-10-14,228.4083709716797
2019-10-15,226.65399169921875
2019-10-16,220.89781188964844
2019-10-17,227.6307373046875
2019-10-18,231.48086547851562
2019-10-21,233.1214141845703
2019-10-22,232.31536865234375
2019-10-23,235.16026306152344
2019-10-24,233.8136749267578
2019-10-25,231.5282440185547
2019-10-28,229.97303771972656
2019-10-29,226.341064453125
2019-10-30,229.38510131835938
2019-10-31,228.2091827392578
2019-11-01,227.76353454589844
2019-11-04,222.47198486328125
2019-11-05,216.93386840820312
2019-11-06,219.53224182128906
2019-11-07,215.0087890625
2019-11-08,216.64938354492188
2019-11-11,216.80108642578125
2019-11-12,214.68637084960938
2019-11-13,219.36155700683594
2019-11-14,222.83229064941406
2019-11-15,224.9944305419922
2019-11-18,223.95130920410156
2019-11-19,227.58331298828125
2019-11-20,228.6565704345703
2019-11-21,225.76927185058594
2019-11-22,220.67855834960938
2019-11-25,219.9091796875
2019-11-26,225.18040466308594
2019-11-27,225.60780334472656
2019-11-29,224.59156799316406
2019-12-02,220.47906494140625
2019-12-03,223.1669464111328
2019-12-04,223.53733825683594
2019-12-05,224.08815002441406
2019-12-06,224.61053466796875
2019-12-09,225.8072509765625
2019-12-10,223.76528930664062
2019-12-11,223.92669677734375
2019-12-12,216.59451293945312
2019-12-13,223.65130615234375
2019-12-16,222.8914337158203
2019-12-17,216.16712951660156
2019-12-18,222.15065002441406
2019-12-19,226.18716430664062
2019-12-20,229.10299682617188
2019-12-23,228.52362060546875
2019-12-24,228.08668518066406
2019-12-26,229.14093017578125
2019-12-27,229.28341674804688
2019-12-30,226.51011657714844
2019-12-31,228.884521484375
2020-01-02,226.87100219726562
2020-01-03,228.9225311279297
2020-01-06,229.13145446777344
2020-01-07,225.52235412597656
2020-01-08,227.9727325439453
2020-01-09,229.08396911621094
2020-01-10,232.53163146972656
2020-01-13,237.48939514160156
2020-01-14,236.16921997070312
2020-01-15,236.967041015625
2020-01-16,238.1352081298828
2020-01-17,239.3794403076172
2020-01-21,241.6588592529297
2020-01-22,239.9208221435547
2020-01-23,242.2002410888672
2020-01-24,240.4336700439453
2020-01-27,240.0443115234375
2020-01-28,239.10398864746094
2020-01-29,236.81504821777344
2020-01-30,240.9940643310547
2020-01-31,237.02401733398438
2020-02-03,237.04298400878906
2020-02-04,241.40245056152344
2020-02-05,241.78237915039062
2020-02-06,243.61538696289062
2020-02-07,245.81887817382812
2020-02-10,251.44149780273438
2020-02-11,269.73394775390625
2020-02-12,278.1014709472656
2020-02-13,275.22369384765625
2020-02-14,279.8110046386719
2020-02-18,277.0662841796875
2020-02-19,275.2900695800781
2020-02-20,277.4556579589844
2020-02-21,280.798828125
2020-02-24,280.6658630371094
2020-02-25,276.4678649902344
2020-02-26,273.79901123046875
2020-02-27,258.2323303222656
2020-02-28,251.77389526367188
2020-03-02,270.7313232421875
2020-03-03,272.2603454589844
2020-03-04,288.0075378417969
2020-03-05,285.2342529296875
2020-03-06,271.22515869140625
2020-03-09,251.8230438232422
2020-03-10,268.1667175292969
2020-03-11,261.3266906738281
2020-03-12,251.10952758789062
2020-03-13,268.1667175292969
2020-03-16,244.21250915527344
2020-03-17,261.0982971191406
2020-03-18,247.58016967773438
2020-03-19,233.20579528808594
2020-03-20,218.1654815673828
2020-03-23,204.970703125
2020-03-24,230.44691467285156
2020-03-25,231.3031463623047
2020-03-26,251.61375427246094
2020-03-27,248.65521240234375
2020-03-30,265.09393310546875
2020-03-31,256.8269958496094
2020-04-01,247.78944396972656
2020-04-02,261.5550231933594
2020-04-03,251.90869140625
2020-04-06,263.9523010253906
2020-04-07,263.1913146972656
2020-04-08,287.3547058105469
2020-04-09,290.9221496582031
2020-04-13,274.9305114746094
2020-04-14,287.8779602050781
2020-04-15,287.1264343261719
2020-04-16,293.6714782714844
2020-04-17,299.5030822753906
2020-04-20,285.65185546875
2020-04-21,279.7156982421875
2020-04-22,291.6355895996094
2020-04-23,291.7403564453125
2020-04-24,290.9031677246094
2020-04-27,293.7665710449219
2020-04-28,290.4465026855469
2020-04-29,277.2802734375
2020-04-30,275.80572509765625
2020-05-01,272.799560546875
2020-05-04,274.45489501953125
2020-05-05,280.1722106933594
2020-05-06,274.3121643066406
2020-05-07,272.2003173828125
2020-05-08,277.6513366699219
2020-05-11,282.1224365234375
2020-05-12,275.0922546386719
2020-05-13,270.2596130371094
2020-05-14,269.156005859375
2020-05-15,270.26904296875
2020-05-18,275.24444580078125
2020-05-19,270.4593200683594
2020-05-20,269.9361267089844
2020-05-21,267.5958557128906
2020-05-22,275.84381103515625
2020-05-26,279.2019958496094
2020-05-27,288.6015930175781
2020-05-28,296.0335998535156
2020-05-29,299.3113708496094
2020-06-01,302.69390869140625
2020-06-02,303.24658203125
2020-06-03,300.0926818847656
2020-06-04,286.41015625
2020-06-05,283.1609802246094
2020-06-08,280.74072265625
2020-06-09,293.7087707519531
2020-06-10,291.6791687011719
2020-06-11,276.3196716308594
2020-06-12,283.3419494628906
2020-06-15,285.2476806640625
2020-06-16,287.79168701171875
2020-06-17,283.8374938964844
2020-06-18,275.6430969238281
2020-06-19,288.0393981933594
2020-06-22,283.1037902832031
2020-06-23,279.9212951660156
2020-06-24,274.1948547363281
2020-06-25,275.6430969238281
2020-06-26,280.3120422363281
2020-06-29,275.5383605957031
2020-06-30,283.8660583496094
2020-07-01,287.1341857910156
2020-07-02,286.40057373046875
2020-07-06,288.1251525878906
2020-07-07,291.0789489746094
2020-07-08,288.8779602050781
2020-07-09,293.2608642578125
2020-07-10,290.0594177246094
2020-07-13,277.968017578125
2020-07-14,283.1037902832031
2020-07-15,279.0924072265625
2020-07-16,277.8060607910156
2020-07-17,283.59930419921875
2020-07-20,286.591064453125
2020-07-21,282.8465576171875
2020-07-22,284.13287353515625
2020-07-23,284.5901794433594
2020-07-24,284.5901794433594
2020-07-27,290.1260681152344
2020-07-28,297.5105285644531
2020-07-29,302.589111328125
2020-07-30,296.71966552734375
2020-07-31,296.8435363769531
2020-08-03,290.9836730957031
2020-08-04,295.6716003417969
2020-08-05,292.0222473144531
2020-08-06,292.8321533203125
2020-08-07,296.5957946777344
2020-08-10,286.6387939453125
2020-08-11,281.69366455078125
2020-08-12,290.0307922363281
2020-08-13,290.25958251953125
2020-08-14,288.8683166503906
2020-08-17,293.2227478027344
2020-08-18,292.96551513671875
2020-08-19,284.15185546875
2020-08-20,285.6668701171875
2020-08-21,291.0312805175781
2020-08-24,287.73419189453125
2020-08-25,290.5494079589844
2020-08-26,289.5855712890625
2020-08-27,291.9426574707031
2020-08-28,292.19073486328125
2020-08-31,292.0762634277344
2020-09-01,292.60107421875
2020-09-02,299.8059387207031
2020-09-03,292.7442321777344
2020-09-04,286.56060791015625
2020-09-08,291.80902099609375
2020-09-09,299.03289794921875
2020-09-10,289.50921630859375
2020-09-11,290.64483642578125
2020-09-14,295.53070068359375
2020-09-15,308.5661926269531
2020-09-16,307.4114685058594
2020-09-17,298.069091796875
2020-09-18,294.58599853515625
2020-09-21,291.1123962402344
2020-09-22,298.8802795410156
2020-09-23,291.1791687011719
2020-09-24,292.2670593261719
2020-09-25,299.66278076171875
2020-09-28,296.28466796875
2020-09-29,299.5196533203125
2020-09-30,303.9189147949219
2020-10-01,300.76971435546875
2020-10-02,303.5752868652344
2020-10-05,307.21112060546875
2020-10-06,300.6361083984375
2020-10-07,298.9852294921875
2020-10-08,300.9033203125
2020-10-09,300.2449035644531
2020-10-12,299.5768127441406
2020-10-13,294.7005310058594
2020-10-14,292.5820617675781
2020-10-15,296.3418884277344
2020-10-16,296.06512451171875
2020-10-19,293.7080078125
2020-10-20,292.5915222167969
2020-10-21,293.22137451171875
2020-10-22,280.5676574707031
2020-10-23,288.2972412109375
2020-10-26,289.4615478515625
2020-10-27,288.03009033203125
2020-10-28,281.9131774902344
2020-10-29,281.53143310546875
2020-10-30,277.09405517578125
2020-11-02,280.1000061035156
2020-11-03,277.704833984375
2020-11-04,288.2113952636719
2020-11-05,291.8376770019531
2020-11-06,292.60107421875
2020-11-09,283.86944580078125
2020-11-10,277.3516845703125
2020-11-11,284.938232421875
2020-11-12,283.3922424316406
2020-11-13,290.10089111328125
2020-11-16,281.9035339355469
2020-11-17,285.11956787109375
2020-11-18,285.3153991699219
2020-11-19,284.589111328125
2020-11-20,277.2679443359375
2020-11-23,273.60736083984375
2020-11-24,267.50958251953125
2020-11-25,270.1092224121094
2020-11-27,273.0911560058594
2020-11-30,274.4770812988281
2020-12-01,276.00628662109375
2020-12-02,271.896484375
2020-12-03,273.7315673828125
2020-12-04,273.7793884277344
2020-12-07,271.2370300292969
2020-12-08,268.42706298828125
2020-12-09,263.6769714355469
2020-12-10,263.4093322753906
2020-12-11,263.4283447265625
2020-12-14,262.0425720214844
2020-12-15,264.0687561035156
2020-12-16,263.56219482421875
2020-12-17,269.56439208984375
2020-12-18,264.68048095703125
2020-12-21,262.75933837890625
2020-12-22,263.7151794433594
2020-12-23,260.9051818847656
2020-12-24,262.8548889160156
2020-12-28,264.0305480957031
2020-12-29,263.7916259765625
2020-12-30,262.415283203125
2020-12-31,269.6504821777344
2021-01-04,263.4379577636719
2021-01-05,260.52288818359375
2021-01-06,252.9341278076172
2021-01-07,253.51707458496094
2021-01-08,255.973388671875
2021-01-11,248.84339904785156
2021-01-12,249.65579223632812
2021-01-13,253.67959594726562
2021-01-14,252.43710327148438
2021-01-15,257.19683837890625
2021-01-19,257.2350769042969
2021-01-20,260.48468017578125
2021-01-21,260.6280517578125
2021-01-22,260.64715576171875
2021-01-25,264.2981872558594
2021-01-26,265.20611572265625
2021-01-27,259.6818542480469
2021-01-28,257.9231872558594
2021-01-29,256.785888671875
2021-02-01,265.9612121582031
2021-02-02,269.4306335449219
2021-02-03,260.08319091796875
2021-02-04,262.1094665527344
2021-02-05,261.74627685546875
2021-02-08,255.19924926757812
2021-02-09,254.86476135253906
2021-02-10,254.25306701660156
2021-02-11,253.29730224609375
2021-02-12,252.26507568359375
2021-02-16,248.02142333984375
2021-02-17,248.0788116455078
2021-02-18,251.1754608154297
2021-02-19,250.19107055664062
2021-02-22,248.212646484375
2021-02-23,237.78518676757812
2021-02-24,239.4290771484375
2021-02-25,245.17327880859375
2021-02-26,243.8447265625
2021-03-01,236.97279357910156
2021-03-02,235.43402099609375
2021-03-03,228.58114624023438
2021-03-04,225.48448181152344
2021-03-05,231.4771270751953
2021-03-08,232.07928466796875
2021-03-09,237.5689239501953
2021-03-10,239.3604736328125
2021-03-11,247.7818145751953
2021-03-12,250.07154846191406
2021-03-15,254.34449768066406
2021-03-16,258.6078186035156
2021-03-17,256.4905090332031
2021-03-18,256.4425964355469
2021-03-19,254.90965270996094
2021-03-22,262.6029357910156
2021-03-23,262.6412353515625
2021-03-24,261.0316467285156
2021-03-25,260.9358215332031
2021-03-26,270.7176208496094
2021-03-29,269.5966796875
2021-03-30,264.653076171875
2021-03-31,265.9081726074219
2021-04-01,269.3860168457031
2021-04-05,273.1510925292969
2021-04-06,273.486328125
2021-04-07,272.2696533203125
2021-04-08,267.9105224609375
2021-04-09,264.1262512207031
2021-04-12,268.72491455078125
2021-04-13,270.29608154296875
2021-04-14,269.2422180175781
2021-04-15,276.3414306640625
2021-04-16,276.236083984375
2021-04-19,276.00604248046875
2021-04-20,279.771240234375
2021-04-21,279.1293640136719
2021-04-22,282.2143249511719
2021-04-23,284.0537414550781
2021-04-26,284.33154296875
2021-04-27,282.4154357910156
2021-04-28,285.38543701171875
2021-04-29,285.5770263671875
2021-04-30,287.14825439453125
2021-05-03,286.1326904296875
2021-05-04,284.44659423828125
2021-05-05,281.869384765625
2021-05-06,279.3209228515625
2021-05-07,278.707763671875
2021-05-10,279.80963134765625
2021-05-11,279.22515869140625
2021-05-12,272.32708740234375
2021-05-13,271.29248046875
2021-05-14,276.51385498046875
2021-05-17,276.39892578125
2021-05-18,279.1102294921875
2021-05-19,276.84466552734375
2021-05-20,281.375732421875
2021-05-21,279.2829895019531
2021-05-24,284.66839599609375
2021-05-25,286.78033447265625
2021-05-26,286.53076171875
2021-05-27,285.2444152832031
2021-05-28,286.1851806640625
2021-06-01,290.1689758300781
2021-06-02,297.215087890625
2021-06-03,297.0423583984375
2021-06-04,300.210205078125
2021-06-07,302.5814208984375
2021-06-08,304.7124938964844
2021-06-09,304.03094482421875
2021-06-10,305.89324951171875
2021-06-11,304.6356506347656
2021-06-14,307.1988220214844
2021-06-15,306.92999267578125
2021-06-16,304.5876770019531
2021-06-17,308.99395751953125
2021-06-18,305.691650390625
2021-06-21,308.26434326171875
2021-06-22,308.1778869628906
2021-06-23,304.5205078125
2021-06-24,303.0901794433594
2021-06-25,306.3253173828125
2021-06-28,309.9154968261719
2021-06-29,309.1188049316406
2021-06-30,305.9413146972656
2021-07-01,307.2275390625
2021-07-02,309.9154968261719
2021-07-06,313.1409606933594
2021-07-07,317.55682373046875
2021-07-08,315.74249267578125
2021-07-09,316.14569091796875
2021-07-12,317.3648986816406
2021-07-13,315.972900390625
2021-07-14,318.4976501464844
2021-07-15,319.0159912109375
2021-07-16,320.73431396484375
2021-07-19,321.13751220703125
2021-07-20,321.8766784667969
2021-07-21,318.6704406738281
2021-07-22,320.7247314453125
2021-07-23,323.54705810546875
2021-07-26,324.6510009765625
2021-07-27,327.1469421386719
2021-07-28,326.6957092285156
2021-07-29,324.8909606933594
2021-07-30,327.3388977050781
2021-08-02,328.6540222167969
2021-08-03,332.16754150390625
2021-08-04,335.0954284667969
2021-08-05,333.0411071777344
2021-08-06,333.117919921875
2021-08-09,332.7146911621094
2021-08-10,327.6364440917969
2021-08-11,332.6186828613281
2021-08-12,336.1993713378906
2021-08-13,339.6456298828125
2021-08-16,338.3401184082031
2021-08-17,345.29986572265625
2021-08-18,339.4920349121094
2021-08-19,345.4533996582031
2021-08-20,347.661376953125
2021-08-23,343.75433349609375
2021-08-24,338.52252197265625
2021-08-25,336.1378479003906
2021-08-26,337.0032653808594
2021-08-27,339.2628173828125
2021-08-30,344.8494873046875
2021-08-31,345.166748046875
2021-09-01,352.2918395996094
2021-09-02,352.60919189453125
2021-09-03,352.3880310058594
2021-09-07,351.1188049316406
2021-09-08,354.4072265625
2021-09-09,345.8207092285156
2021-09-10,339.2533264160156
2021-09-13,339.0994873046875
2021-09-14,342.8590393066406
2021-09-15,341.7917785644531
2021-09-16,341.7629089355469
2021-09-17,339.1379089355469
2021-09-20,339.83984375
2021-09-21,340.72442626953125
2021-09-22,344.6956787109375
2021-09-23,340.05133056640625
2021-09-24,331.6666564941406
2021-09-27,323.08001708984375
2021-09-28,318.8492126464844
2021-09-29,319.9838562011719
2021-09-30,317.85888671875
2021-10-01,320.7434387207031
2021-10-04,321.310791015625
2021-10-05,318.04156494140625
2021-10-06,323.8685302734375
2021-10-07,324.906982421875
2021-10-08,317.1761169433594
2021-10-11,317.1376647949219
2021-10-12,321.08001708984375
2021-10-13,314.1376647949219
2021-10-14,314.3011779785156
2021-10-15,314.3299560546875
2021-10-18,310.9644775390625
2021-10-19,319.40692138671875
2021-10-20,323.37811279296875
2021-10-21,327.08013916015625
2021-10-22,332.33013916015625
2021-10-25,335.7916564941406
2021-10-26,340.51287841796875
2021-10-27,335.91668701171875
2021-10-28,339.4456481933594
2021-10-29,332.05126953125
2021-11-01,334.0417175292969
2021-11-02,344.56103515625
2021-11-03,338.4648132324219
2021-11-04,333.1474609375
2021-11-05,330.9743957519531
2021-11-08,334.6089782714844
2021-11-09,336.0224914550781
2021-11-10,329.3493347167969
2021-11-11,329.7435302734375
2021-11-12,330.5512390136719
2021-11-15,334.6858825683594
2021-11-16,334.0224609375
2021-11-17,337.3839416503906
2021-11-18,332.5199890136719
2021-11-19,332.27911376953125
2021-11-22,331.1522521972656
2021-11-23,336.09326171875
2021-11-24,341.40020751953125
2021-11-26,338.1158142089844
2021-11-29,342.4693298339844
2021-11-30,331.13299560546875
2021-12-01,326.79876708984375
2021-12-02,335.2167663574219
2021-12-03,335.8428649902344
2021-12-06,335.33233642578125
2021-12-07,346.80352783203125
2021-12-08,345.7633361816406
2021-12-09,339.9939880371094
2021-12-10,345.70550537109375
2021-12-13,351.5711364746094
2021-12-14,350.10711669921875
2021-12-15,356.5410461425781
2021-12-16,356.8492431640625
2021-12-17,362.0310363769531
2021-12-20,360.5669860839844
2021-12-21,359.0067443847656
2021-12-22,363.67803955078125
2021-12-23,360.4899597167969
2021-12-27,369.23541259765625
2021-12-28,370.5549621582031
2021-12-29,370.7668762207031
2021-12-30,374.24383544921875
2021-12-31,374.6869201660156
2022-01-03,365.8739929199219
2022-01-04,355.84759521484375
2022-01-05,337.84619140625
2022-01-06,336.3050842285156
2022-01-07,335.091552734375
2022-01-10,329.95794677734375
2022-01-11,329.1006774902344
2022-01-12,326.0378723144531
2022-01-13,321.8674011230469
2022-01-14,314.2488708496094
2022-01-18,314.02734375
2022-01-19,309.39453125
2022-01-20,305.12774658203125
2022-01-21,300.83209228515625
2022-01-24,314.5089416503906
2022-01-25,313.5458068847656
2022-01-26,304.12615966796875
2022-01-27,294.8990478515625
2022-01-28,306.05242919921875
2022-01-31,313.4494934082031
2022-02-01,310.4925537109375
2022-02-02,311.64837646484375
2022-02-03,309.8472595214844
2022-02-04,309.7027282714844
2022-02-07,309.71240234375
2022-02-08,306.6014099121094
2022-02-09,314.2777404785156
2022-02-10,306.360595703125
2022-02-11,300.5142822265625
2022-02-14,297.9522399902344
2022-02-15,297.6730041503906
2022-02-16,292.6355895996094
2022-02-17,285.0748291015625
2022-02-18,280.1050109863281
2022-02-22,286.13433837890625
2022-02-23,280.6154479980469
2022-02-24,291.16204833984375
2022-02-25,295.5636291503906
2022-02-28,292.21185302734375
2022-03-01,305.0218200683594
2022-03-02,309.30792236328125
2022-03-03,314.0177307128906
2022-03-04,318.708251953125
2022-03-07,319.67138671875
2022-03-08,312.92938232421875
2022-03-09,314.8598327636719
2022-03-10,317.35992431640625
2022-03-11,309.7343444824219
2022-03-14,309.5605773925781
2022-03-15,311.0470886230469
2022-03-16,314.5413818359375
2022-03-17,318.6050720214844
2022-03-18,319.1456298828125
2022-03-21,316.2209167480469
2022-03-22,311.5200500488281
2022-03-23,309.3482360839844
2022-03-24,314.10699462890625
2022-03-25,317.56256103515625
2022-03-28,322.29248046875
2022-03-29,328.9237976074219
2022-03-30,331.0666809082031
2022-03-31,332.14776611328125
2022-04-01,338.4220275878906
2022-04-04,342.74639892578125
2022-04-05,348.04571533203125
2022-04-06,357.2349853515625
2022-04-07,356.4628601074219
2022-04-08,359.7736511230469
2022-04-11,348.7503356933594
2022-04-12,342.1672058105469
2022-04-13,342.2926940917969
2022-04-14,343.0359802246094
2022-04-18,343.5957946777344
2022-04-19,348.3739013671875
2022-04-20,359.146240234375
2022-04-21,357.3025817871094
2022-04-22,353.63458251953125
2022-04-25,347.43756103515625
2022-04-26,339.00115966796875
2022-04-27,336.75213623046875
2022-04-28,346.76190185546875
2022-04-29,335.05322265625
2022-05-02,326.14385986328125
2022-05-03,336.7810363769531
2022-05-04,339.52239990234375
2022-05-05,330.4778747558594
2022-05-06,330.20758056640625
2022-05-09,311.8771667480469
2022-05-10,304.38671875
2022-05-11,304.10675048828125
2022-05-12,312.1667785644531
2022-05-13,322.562744140625
2022-05-16,317.0220642089844
2022-05-17,314.0683288574219
2022-05-18,303.8431396484375
2022-05-19,308.6993713378906
2022-05-20,315.9644470214844
2022-05-23,323.2004089355469
2022-05-24,335.7472839355469
2022-05-25,335.0603942871094
2022-05-26,327.40850830078125
2022-05-27,336.2212829589844
2022-05-31,325.6284484863281
2022-06-01,320.27886962890625
2022-06-02,325.0093994140625
2022-06-03,318.8084716796875
2022-06-06,322.784423828125
2022-06-07,326.8183898925781
2022-06-08,326.8183898925781
2022-06-09,322.7650451660156
2022-06-10,314.9099426269531
2022-06-13,298.6290588378906
2022-06-14,287.36871337890625
2022-06-15,291.5574951171875
2022-06-16,281.3807373046875
2022-06-17,282.5125427246094
2022-06-21,293.3471374511719
2022-06-22,301.56982421875
2022-06-23,315.2098083496094
2022-06-24,317.0382080078125
2022-06-27,313.8362121582031
2022-06-28,304.733154296875
2022-06-29,306.8807678222656
2022-06-30,309.6087341308594
2022-07-01,319.67913818359375
2022-07-05,314.1167297363281
2022-07-06,316.45782470703125
2022-07-07,315.683837890625
2022-07-08,313.6330261230469
2022-07-11,313.7298278808594
2022-07-12,308.0415954589844
2022-07-13,309.6184387207031
2022-07-14,307.6353454589844
2022-07-15,310.2859191894531
2022-07-18,303.2821044921875
2022-07-19,312.239990234375
2022-07-20,304.5880432128906
2022-07-21,310.08282470703125
2022-07-22,310.343994140625
2022-07-25,309.98602294921875
2022-07-26,313.2944641113281
2022-07-27,310.00537109375
2022-07-28,323.7518005371094
2022-07-29,324.83526611328125
2022-08-01,321.9912109375
2022-08-02,327.13763427734375
2022-08-03,332.651611328125
2022-08-04,334.9830017089844
2022-08-05,334.1317443847656
2022-08-08,333.7254333496094
2022-08-09,334.29620361328125
2022-08-10,338.92987060546875
2022-08-11,332.2840576171875
2022-08-12,338.6203918457031
2022-08-15,343.5443420410156
2022-08-16,336.6759033203125
2022-08-17,335.4570617675781
2022-08-18,333.1352844238281
2022-08-19,333.25140380859375
2022-08-22,327.92120361328125
2022-08-23,322.8617858886719
2022-08-24,322.79388427734375
2022-08-25,328.5911865234375
2022-08-26,320.1861572265625
2022-08-29,321.29132080078125
2022-08-30,314.6991271972656
2022-08-31,315.3099060058594
