,RSG
2017-10-24,56.952091217041016
2017-10-25,56.82733154296875
2017-10-26,58.253143310546875
2017-10-27,58.26205825805664
2017-10-30,58.36898422241211
2017-10-31,57.98579788208008
2017-11-01,57.52241897583008
2017-11-02,57.745201110839844
2017-11-03,56.94318389892578
2017-11-06,56.63129425048828
2017-11-07,57.15704345703125
2017-11-08,56.92536544799805
2017-11-09,56.82733154296875
2017-11-10,56.54217529296875
2017-11-13,56.952091217041016
2017-11-14,56.96099853515625
2017-11-15,56.26592254638672
2017-11-16,56.35503387451172
2017-11-17,55.64212417602539
2017-11-20,55.838172912597656
2017-11-21,56.14116668701172
2017-11-22,55.56193161010742
2017-11-24,55.544097900390625
2017-11-27,55.82927703857422
2017-11-28,56.586727142333984
2017-11-29,57.30854034423828
2017-11-30,57.86996078491211
2017-12-01,57.22834014892578
2017-12-04,57.95014953613281
2017-12-05,57.994720458984375
2017-12-06,58.17292404174805
2017-12-07,58.13730239868164
2017-12-08,58.04818344116211
2017-12-11,58.146202087402344
2017-12-12,57.745201110839844
2017-12-13,58.04818344116211
2017-12-14,57.78975296020508
2017-12-15,58.89476013183594
2017-12-18,59.20665740966797
2017-12-19,58.36898422241211
2017-12-20,59.06406784057617
2017-12-21,59.4918212890625
2017-12-22,59.643310546875
2017-12-26,59.5007209777832
2017-12-27,59.643310546875
2017-12-28,60.071044921875
2017-12-29,60.55921936035156
2018-01-02,59.636634826660156
2018-01-03,59.923255920410156
2018-01-04,61.30266189575195
2018-01-05,61.14142990112305
2018-01-08,61.060813903808594
2018-01-09,60.89061737060547
2018-01-10,60.4875373840332
2018-01-11,61.14142990112305
2018-01-12,61.2489128112793
2018-01-16,60.98915481567383
2018-01-17,61.132476806640625
2018-01-18,60.827919006347656
2018-01-19,61.087677001953125
2018-01-22,61.159339904785156
2018-01-23,61.159339904785156
2018-01-24,61.024986267089844
2018-01-25,61.35640335083008
2018-01-26,62.072959899902344
2018-01-29,61.30266189575195
2018-01-30,61.150386810302734
2018-01-31,61.625125885009766
2018-02-01,61.61614227294922
2018-02-02,61.12350845336914
2018-02-05,58.167659759521484
2018-02-06,57.8272819519043
2018-02-07,57.86311340332031
2018-02-08,56.179168701171875
2018-02-09,55.4984245300293
2018-02-12,56.089599609375
2018-02-13,56.6807746887207
2018-02-14,57.79145812988281
2018-02-15,57.52273941040039
2018-02-16,58.34680938720703
2018-02-20,58.09600067138672
2018-02-21,58.167659759521484
2018-02-22,58.61552810668945
2018-02-23,59.47539138793945
2018-02-26,60.003875732421875
2018-02-27,60.057613372802734
2018-02-28,60.17405700683594
2018-03-01,59.74410629272461
2018-03-02,59.600791931152344
2018-03-05,60.84585952758789
2018-03-06,60.98020553588867
2018-03-07,60.79210662841797
2018-03-08,61.087677001953125
2018-03-09,61.714683532714844
2018-03-12,61.66988754272461
2018-03-13,61.80424880981445
2018-03-14,61.311614990234375
2018-03-15,61.41908645629883
2018-03-16,61.589271545410156
2018-03-19,61.454917907714844
2018-03-20,61.428062438964844
2018-03-21,60.90855407714844
2018-03-22,59.654537200927734
2018-03-23,58.61552810668945
2018-03-26,59.67245101928711
2018-03-27,59.06338119506836
2018-03-28,58.982757568359375
2018-03-29,59.63557815551758
2018-04-02,59.28440475463867
2018-04-03,60.445953369140625
2018-04-04,61.01323699951172
2018-04-05,61.3373908996582
2018-04-06,60.1938362121582
2018-04-09,60.21183395385742
2018-04-10,60.82415008544922
2018-04-11,59.0142936706543
2018-04-12,59.113311767578125
2018-04-13,58.99625015258789
2018-04-16,59.0863037109375
2018-04-17,59.383453369140625
2018-04-18,59.39244842529297
2018-04-19,59.32942199707031
2018-04-20,59.023277282714844
2018-04-23,59.1673469543457
2018-04-24,58.45600128173828
2018-04-25,58.591068267822266
2018-04-26,58.77116012573242
2018-04-27,58.9782600402832
2018-04-30,58.23989486694336
2018-05-01,58.266910552978516
2018-05-02,57.96076583862305
2018-05-03,60.545013427734375
2018-05-04,61.733551025390625
2018-05-07,61.26534652709961
2018-05-08,60.98622131347656
2018-05-09,60.89617919921875
2018-05-10,61.26534652709961
2018-05-11,61.14827346801758
2018-05-14,61.0312385559082
2018-05-15,60.761112213134766
2018-05-16,60.23885726928711
2018-05-17,59.977725982666016
2018-05-18,59.977725982666016
2018-05-21,60.63504409790039
2018-05-22,60.41895294189453
2018-05-23,60.86915969848633
2018-05-24,60.932186126708984
2018-05-25,60.968204498291016
2018-05-29,60.391937255859375
2018-05-30,61.53547668457031
2018-05-31,60.716087341308594
2018-06-01,61.21132278442383
2018-06-04,61.157310485839844
2018-06-05,61.17530822753906
2018-06-06,61.45444869995117
2018-06-07,61.3373908996582
2018-06-08,61.44544219970703
2018-06-11,61.877647399902344
2018-06-12,62.498931884765625
2018-06-13,61.88666534423828
2018-06-14,62.336856842041016
2018-06-15,62.91313552856445
2018-06-18,62.336856842041016
2018-06-19,62.273834228515625
2018-06-20,62.048736572265625
2018-06-21,62.273834228515625
2018-06-22,62.78710174560547
2018-06-25,62.54396057128906
2018-06-26,62.32786560058594
2018-06-27,61.42742919921875
2018-06-28,61.99470901489258
2018-06-29,61.86349868774414
2018-07-02,62.38837814331055
2018-07-03,61.92683410644531
2018-07-05,62.40647506713867
2018-07-06,62.2888069152832
2018-07-09,62.4336051940918
2018-07-10,62.74127197265625
2018-07-11,63.0851936340332
2018-07-12,63.51955795288086
2018-07-13,63.47430419921875
2018-07-16,62.78654098510742
2018-07-17,62.723209381103516
2018-07-18,61.9539794921875
2018-07-19,62.04445266723633
2018-07-20,61.76394271850586
2018-07-23,61.92683410644531
2018-07-24,61.908714294433594
2018-07-25,63.881553649902344
2018-07-26,64.34307861328125
2018-07-27,65.60099792480469
2018-07-30,64.75032806396484
2018-07-31,65.59193420410156
2018-08-01,65.79100799560547
2018-08-02,66.15300750732422
2018-08-03,65.74578094482422
2018-08-06,66.08060455322266
2018-08-07,65.94486236572266
2018-08-08,65.9267807006836
2018-08-09,66.22542572021484
2018-08-10,65.93582916259766
2018-08-13,66.1258773803711
2018-08-14,66.22542572021484
2018-08-15,66.5240707397461
2018-08-16,66.88604736328125
2018-08-17,67.4109115600586
2018-08-20,67.43804931640625
2018-08-21,66.75934600830078
2018-08-22,66.2978286743164
2018-08-23,66.24349212646484
2018-08-24,66.26160430908203
2018-08-27,66.19828796386719
2018-08-28,66.18016815185547
2018-08-29,66.46976470947266
2018-08-30,66.460693359375
2018-08-31,66.38831329345703
2018-09-04,66.6688461303711
2018-09-05,66.94940185546875
2018-09-06,67.32947540283203
2018-09-07,67.56478118896484
2018-09-10,68.05342864990234
2018-09-11,68.08060455322266
2018-09-12,67.41996765136719
2018-09-13,67.6462173461914
2018-09-14,67.80911254882812
2018-09-17,67.9810562133789
2018-09-18,68.27967071533203
2018-09-19,67.59192657470703
2018-09-20,67.69146728515625
2018-09-21,67.55570983886719
2018-09-24,66.72313690185547
2018-09-25,66.28874206542969
2018-09-26,65.8000717163086
2018-09-27,65.74578094482422
2018-09-28,66.09601593017578
2018-10-01,65.9504623413086
2018-10-02,65.6502685546875
2018-10-03,65.4956283569336
2018-10-04,65.1590576171875
2018-10-05,65.6502685546875
2018-10-08,66.26885986328125
2018-10-09,66.26885986328125
2018-10-10,65.0226058959961
2018-10-11,63.767250061035156
2018-10-12,64.2493896484375
2018-10-15,64.20392608642578
2018-10-16,65.48653411865234
2018-10-17,65.4592514038086
2018-10-18,65.45015716552734
2018-10-19,65.58660125732422
2018-10-22,65.23184204101562
2018-10-23,64.54045867919922
2018-10-24,62.975887298583984
2018-10-25,62.18447494506836
2018-10-26,63.62173843383789
2018-10-29,64.50410461425781
2018-10-30,65.48653411865234
2018-10-31,66.11418151855469
2018-11-01,65.4592514038086
2018-11-02,65.1590576171875
2018-11-05,65.4592514038086
2018-11-06,65.77761840820312
2018-11-07,66.74186706542969
2018-11-08,67.34223937988281
2018-11-09,67.98809051513672
2018-11-12,67.93353271484375
2018-11-13,67.86076354980469
2018-11-14,67.94261932373047
2018-11-15,68.81588745117188
2018-11-16,68.80680847167969
2018-11-19,69.59822082519531
2018-11-20,69.86199951171875
2018-11-21,69.69825744628906
2018-11-23,69.00691223144531
2018-11-26,69.49813842773438
2018-11-27,69.42536926269531
2018-11-28,70.0439453125
2018-11-29,69.85289764404297
2018-11-30,70.35321807861328
2018-12-03,70.3623046875
2018-12-04,69.17974853515625
2018-12-06,68.69762420654297
2018-12-07,68.12456512451172
2018-12-10,67.55147552490234
2018-12-11,67.44232177734375
2018-12-12,67.03297424316406
2018-12-13,68.09728240966797
2018-12-14,67.69701385498047
2018-12-17,67.11482238769531
2018-12-18,66.9056167602539
2018-12-19,66.14148712158203
2018-12-20,65.58660125732422
2018-12-21,65.09537506103516
2018-12-24,62.91218948364258
2018-12-26,64.9771499633789
2018-12-27,65.4592514038086
2018-12-28,65.43196868896484
2018-12-31,65.9211654663086
2019-01-02,65.40910339355469
2019-01-03,65.2536392211914
2019-01-04,66.57954406738281
2019-01-07,66.8447494506836
2019-01-08,67.64944458007812
2019-01-09,67.5854263305664
2019-01-10,68.17066955566406
2019-01-11,68.2621078491211
2019-01-14,67.53054809570312
2019-01-15,68.47241973876953
2019-01-16,68.05178833007812
2019-01-17,68.65532684326172
2019-01-18,69.73434448242188
2019-01-22,69.66117858886719
2019-01-23,69.74346160888672
2019-01-24,69.35028839111328
2019-01-25,69.716064453125
2019-01-28,69.24968719482422
2019-01-29,69.53317260742188
2019-01-30,70.0086669921875
2019-01-31,70.14583587646484
2019-02-01,70.36530303955078
2019-02-04,71.07855987548828
2019-02-05,71.49002075195312
2019-02-06,70.74934387207031
2019-02-07,71.07855987548828
2019-02-08,70.11839294433594
2019-02-11,70.31957244873047
2019-02-12,70.93223571777344
2019-02-13,70.61219024658203
2019-02-14,69.99952697753906
2019-02-15,70.9870834350586
2019-02-19,70.65790557861328
2019-02-20,70.62134552001953
2019-02-21,70.99624633789062
2019-02-22,70.9870834350586
2019-02-25,71.0419921875
2019-02-26,70.86821746826172
2019-02-27,71.32544708251953
2019-02-28,71.71863555908203
2019-03-01,71.80095672607422
2019-03-04,71.37114715576172
2019-03-05,71.38947296142578
2019-03-06,71.73695373535156
2019-03-07,71.76436614990234
2019-03-08,71.23402404785156
2019-03-11,71.76436614990234
2019-03-12,71.72779083251953
2019-03-13,71.96554565429688
2019-03-14,72.17587280273438
2019-03-15,71.90155029296875
2019-03-18,72.22158813476562
2019-03-19,72.07528686523438
2019-03-20,71.70037078857422
2019-03-21,72.56907653808594
2019-03-22,72.1484146118164
2019-03-25,72.63308715820312
2019-03-26,73.71210479736328
2019-03-27,73.39205169677734
2019-03-28,73.71210479736328
2019-03-29,73.8453140258789
2019-04-01,73.48701477050781
2019-04-02,73.25736236572266
2019-04-03,73.4319076538086
2019-04-04,73.08280181884766
2019-04-05,73.2757339477539
2019-04-08,73.24816131591797
2019-04-09,72.84393310546875
2019-04-10,73.17466735839844
2019-04-11,71.13514709472656
2019-04-12,71.86090850830078
2019-04-15,72.65101623535156
2019-04-16,72.35702514648438
2019-04-17,72.21001434326172
2019-04-18,72.6142578125
2019-04-22,72.5132064819336
2019-04-23,73.09198760986328
2019-04-24,72.8714828491211
2019-04-25,73.00928497314453
2019-04-26,74.00148010253906
2019-04-29,75.43467712402344
2019-04-30,76.08695220947266
2019-05-01,75.35198974609375
2019-05-02,75.50816345214844
2019-05-03,76.49119567871094
2019-05-06,76.48198699951172
2019-05-07,75.93994140625
2019-05-08,75.82970428466797
2019-05-09,75.94916534423828
2019-05-10,77.24451446533203
2019-05-13,76.8954086303711
2019-05-14,76.95053100585938
2019-05-15,77.19857788085938
2019-05-16,78.17240905761719
2019-05-17,77.93353271484375
2019-05-20,77.92436218261719
2019-05-21,78.2367172241211
2019-05-22,78.06214904785156
2019-05-23,77.91517639160156
2019-05-24,77.68547821044922
2019-05-28,77.21695709228516
2019-05-29,76.86783599853516
2019-05-30,77.17102813720703
2019-05-31,77.71304321289062
2019-06-03,78.52153015136719
2019-06-04,77.65792083740234
2019-06-05,79.18296813964844
2019-06-06,79.34835052490234
2019-06-07,79.73420715332031
2019-06-10,79.5321044921875
2019-06-11,79.1554183959961
2019-06-12,79.76174926757812
2019-06-13,79.19217681884766
2019-06-14,79.91793060302734
2019-06-17,79.73420715332031
2019-06-18,79.29320526123047
2019-06-19,79.63314056396484
2019-06-20,80.20274353027344
2019-06-21,79.66069793701172
2019-06-24,80.16597747802734
2019-06-25,79.789306640625
2019-06-26,78.53987884521484
2019-06-27,79.54126739501953
2019-06-28,79.94263458251953
2019-07-01,79.92418670654297
2019-07-02,80.3670654296875
2019-07-03,80.91146087646484
2019-07-05,80.73616027832031
2019-07-08,80.27481079101562
2019-07-09,80.46859741210938
2019-07-10,80.74539184570312
2019-07-11,80.64390563964844
2019-07-12,80.24713134765625
2019-07-15,80.55164337158203
2019-07-16,80.90225982666016
2019-07-17,81.0406494140625
2019-07-18,81.23442077636719
2019-07-19,80.3763198852539
2019-07-22,80.53317260742188
2019-07-23,80.48703002929688
2019-07-24,79.99800872802734
2019-07-25,80.35785675048828
2019-07-26,83.31048583984375
2019-07-29,83.1259536743164
2019-07-30,82.5446548461914
2019-07-31,81.79727172851562
2019-08-01,81.41895294189453
2019-08-02,81.57583618164062
2019-08-05,80.15486145019531
2019-08-06,81.22520446777344
2019-08-07,81.40049743652344
2019-08-08,82.8491439819336
2019-08-09,82.99676513671875
2019-08-12,82.65536499023438
2019-08-13,83.29205322265625
2019-08-14,81.82494354248047
2019-08-15,82.6277084350586
2019-08-16,82.96908569335938
2019-08-19,83.3658676147461
2019-08-20,82.12022399902344
2019-08-21,82.39700317382812
2019-08-22,82.13866424560547
2019-08-23,80.66234588623047
2019-08-26,81.42819213867188
2019-08-27,81.75112915039062
2019-08-28,82.04638671875
2019-08-29,82.48929595947266
2019-08-30,82.35088348388672
2019-09-03,82.73841857910156
2019-09-04,82.88604736328125
2019-09-05,81.94488525390625
2019-09-06,82.00947570800781
2019-09-09,80.84687805175781
2019-09-10,79.2137222290039
2019-09-11,78.51246643066406
2019-09-12,79.27830505371094
2019-09-13,78.55857849121094
2019-09-16,78.32791137695312
2019-09-17,78.97383117675781
2019-09-18,79.48129272460938
2019-09-19,79.38904571533203
2019-09-20,80.71771240234375
2019-09-23,80.34862518310547
2019-09-24,80.2194595336914
2019-09-25,79.44437408447266
2019-09-26,80.12715911865234
2019-09-27,79.55511474609375
2019-09-30,80.23649597167969
2019-10-01,79.86566162109375
2019-10-02,78.87372589111328
2019-10-03,78.84591674804688
2019-10-04,80.4126205444336
2019-10-07,80.2642822265625
2019-10-08,79.35578918457031
2019-10-09,79.89350128173828
2019-10-10,80.53315734863281
2019-10-11,80.07889556884766
2019-10-14,79.82858276367188
2019-10-15,79.8100357055664
2019-10-16,79.43921661376953
2019-10-17,79.82858276367188
2019-10-18,81.80323028564453
2019-10-21,81.3026123046875
2019-10-22,80.88542938232422
2019-10-23,80.43115997314453
2019-10-24,80.55171203613281
2019-10-25,79.75442504882812
2019-10-28,79.7636947631836
2019-10-29,81.4787368774414
2019-10-30,82.3038101196289
2019-10-31,81.12645721435547
2019-11-01,80.35700988769531
2019-11-04,79.93055725097656
2019-11-05,79.46705627441406
2019-11-06,79.84712982177734
2019-11-07,79.26306915283203
2019-11-08,79.89350128173828
2019-11-11,79.73588562011719
2019-11-12,79.74514770507812
2019-11-13,80.4867935180664
2019-11-14,80.77418518066406
2019-11-15,80.57023620605469
2019-11-18,80.87615203857422
2019-11-19,81.20064544677734
2019-11-20,81.31185913085938
2019-11-21,80.42189025878906
2019-11-22,80.88542938232422
2019-11-25,80.70928192138672
2019-11-26,82.09061431884766
2019-11-27,82.1554946899414
2019-11-29,82.18328857421875
2019-12-02,81.29332733154297
2019-12-03,81.56218719482422
2019-12-04,81.58999633789062
2019-12-05,81.8124771118164
2019-12-06,82.2945556640625
2019-12-09,82.21113586425781
2019-12-10,82.08131408691406
2019-12-11,82.3501968383789
2019-12-12,82.11841583251953
2019-12-13,82.64681243896484
2019-12-16,82.7766342163086
2019-12-17,83.14745330810547
2019-12-18,82.58197021484375
2019-12-19,82.33162689208984
2019-12-20,82.72101593017578
2019-12-23,82.88787078857422
2019-12-24,83.04545593261719
2019-12-26,83.02692413330078
2019-12-27,83.62023162841797
2019-12-30,83.434814453125
2019-12-31,83.46741485595703
2020-01-02,83.6536636352539
2020-01-03,84.00753021240234
2020-01-06,84.3707275390625
2020-01-07,83.93305206298828
2020-01-08,84.00753021240234
2020-01-09,84.70599365234375
2020-01-10,84.64079284667969
2020-01-13,85.51614379882812
2020-01-14,85.80484008789062
2020-01-15,86.19596099853516
2020-01-16,87.08995056152344
2020-01-17,87.0340805053711
2020-01-21,87.3600082397461
2020-01-22,87.84427642822266
2020-01-23,87.91876983642578
2020-01-24,88.13294982910156
2020-01-27,88.13294982910156
2020-01-28,87.87220001220703
2020-01-29,87.97464752197266
2020-01-30,89.14801025390625
2020-01-31,88.51476287841797
2020-02-03,89.25044250488281
2020-02-04,89.6136474609375
2020-02-05,90.2282485961914
2020-02-06,89.95817565917969
2020-02-07,90.46107482910156
2020-02-10,91.10363006591797
2020-02-11,91.30850982666016
2020-02-12,91.69961547851562
2020-02-13,92.20248413085938
2020-02-14,93.52484130859375
2020-02-18,93.3758544921875
2020-02-19,93.16168212890625
2020-02-20,92.30492401123047
2020-02-21,92.59361267089844
2020-02-24,92.12799072265625
2020-02-25,90.37725830078125
2020-02-26,90.23755645751953
2020-02-27,85.05984497070312
2020-02-28,84.05410766601562
2020-03-02,87.61145782470703
2020-03-03,85.03190612792969
2020-03-04,89.92095184326172
2020-03-05,88.3936996459961
2020-03-06,88.95243835449219
2020-03-09,85.71172332763672
2020-03-10,86.9223403930664
2020-03-11,85.00396728515625
2020-03-12,74.11772918701172
2020-03-13,79.13712310791016
2020-03-16,70.88632202148438
2020-03-17,76.02679443359375
2020-03-18,70.67211151123047
2020-03-19,68.9120864868164
2020-03-20,66.62120819091797
2020-03-23,61.7042236328125
2020-03-24,66.57466125488281
2020-03-25,66.80744934082031
2020-03-26,72.07830810546875
2020-03-27,70.40205383300781
2020-03-30,71.3798828125
2020-03-31,70.2704849243164
2020-04-01,68.0704345703125
2020-04-02,70.42963409423828
2020-04-03,67.90190124511719
2020-04-06,69.38109588623047
2020-04-07,70.17684936523438
2020-04-08,73.24754333496094
2020-04-09,76.59912872314453
2020-04-13,73.8561019897461
2020-04-14,74.1275863647461
2020-04-15,72.08668518066406
2020-04-16,72.42371368408203
2020-04-17,75.15740203857422
2020-04-20,73.29438018798828
2020-04-21,71.68412780761719
2020-04-22,72.90118408203125
2020-04-23,71.61859893798828
2020-04-24,71.244140625
2020-04-27,73.60332489013672
2020-04-28,73.94036102294922
2020-04-29,74.67992401123047
2020-04-30,73.34120178222656
2020-05-01,72.2083969116211
2020-05-04,72.27393341064453
2020-05-05,72.53607177734375
2020-05-06,73.53779602050781
2020-05-07,76.02804565429688
2020-05-08,76.1216812133789
2020-05-11,76.81446075439453
2020-05-12,75.12931823730469
2020-05-13,74.11823272705078
2020-05-14,74.88590240478516
2020-05-15,74.39907836914062
2020-05-18,76.96424865722656
2020-05-19,75.8408203125
2020-05-20,76.49615478515625
2020-05-21,75.65357208251953
2020-05-22,75.94378662109375
2020-05-26,77.48851013183594
2020-05-27,78.61194610595703
2020-05-28,79.4732437133789
2020-05-29,80.00686645507812
2020-06-01,79.623046875
2020-06-02,81.10220336914062
2020-06-03,81.70137786865234
2020-06-04,81.2988052368164
2020-06-05,84.17289733886719
2020-06-08,84.07929992675781
2020-06-09,82.21627044677734
2020-06-10,81.12095642089844
2020-06-11,76.4493408203125
2020-06-12,76.514892578125
2020-06-15,76.4493408203125
2020-06-16,77.48851013183594
2020-06-17,77.34809112548828
2020-06-18,77.25446319580078
2020-06-19,74.83909606933594
2020-06-22,76.04679107666016
2020-06-23,76.1404037475586
2020-06-24,74.31483459472656
2020-06-25,75.02632904052734
2020-06-26,75.38209533691406
2020-06-29,75.91571044921875
2020-06-30,77.20003509521484
2020-07-01,76.57903289794922
2020-07-02,76.42851257324219
2020-07-06,76.74840545654297
2020-07-07,76.08978271484375
2020-07-08,75.27120208740234
2020-07-09,75.74164581298828
2020-07-10,76.94598388671875
2020-07-13,76.89892578125
2020-07-14,78.13150787353516
2020-07-15,79.31702423095703
2020-07-16,79.59931182861328
2020-07-17,81.838623046875
2020-07-20,79.97566223144531
2020-07-21,80.00386810302734
2020-07-22,80.59664154052734
2020-07-23,80.77540588378906
2020-07-24,80.00386810302734
2020-07-27,80.022705078125
2020-07-28,80.29554748535156
2020-07-29,81.73512268066406
2020-07-30,81.91387176513672
2020-07-31,82.09265899658203
2020-08-03,82.26201629638672
2020-08-04,81.49049377441406
2020-08-05,81.3869857788086
2020-08-06,82.70425415039062
2020-08-07,85.2352294921875
2020-08-10,85.51748657226562
2020-08-11,85.5080795288086
2020-08-12,85.84678649902344
2020-08-13,85.34812927246094
2020-08-14,85.02825164794922
2020-08-17,84.4919204711914
2020-08-18,83.85212707519531
2020-08-19,83.8803482055664
2020-08-20,83.72979736328125
2020-08-21,84.50131225585938
2020-08-24,85.69627380371094
2020-08-25,86.09143829345703
2020-08-26,86.59952545166016
2020-08-27,87.2016830444336
2020-08-28,87.42750549316406
2020-08-31,87.23934173583984
2020-09-01,87.77564239501953
2020-09-02,89.1116943359375
2020-09-03,87.94499206542969
2020-09-04,87.97322082519531
2020-09-08,87.77564239501953
2020-09-09,89.53508758544922
2020-09-10,89.36572265625
2020-09-11,90.08080291748047
2020-09-14,91.04051208496094
2020-09-15,91.09699249267578
2020-09-16,90.69239044189453
2020-09-17,90.73944091796875
2020-09-18,90.1184310913086
2020-09-21,88.4813003540039
2020-09-22,89.4598159790039
2020-09-23,86.693603515625
2020-09-24,86.9288330078125
2020-09-25,88.50953674316406
2020-09-28,88.87648010253906
2020-09-29,88.3683853149414
2020-09-30,88.2313461303711
2020-10-01,87.87218475341797
2020-10-02,88.20296478271484
2020-10-05,88.40145874023438
2020-10-06,87.40904235839844
2020-10-07,87.8249282836914
2020-10-08,88.37312316894531
2020-10-09,88.03285217285156
2020-10-12,89.31829833984375
2020-10-13,88.48654174804688
2020-10-14,88.32585144042969
2020-10-15,88.29751586914062
2020-10-16,88.43927764892578
2020-10-19,87.04986572265625
2020-10-20,87.22001647949219
2020-10-21,86.64347076416016
2020-10-22,86.73799133300781
2020-10-23,87.77766418457031
2020-10-26,85.87787628173828
2020-10-27,84.51683807373047
2020-10-28,81.95542907714844
2020-10-29,82.60759735107422
2020-10-30,83.33536529541016
2020-11-02,84.9327163696289
2020-11-03,87.33342742919922
2020-11-04,88.72283172607422
2020-11-05,90.27291107177734
2020-11-06,91.75680541992188
2020-11-09,94.90422058105469
2020-11-10,96.48265075683594
2020-11-11,96.94578552246094
2020-11-12,95.40516662597656
2020-11-13,95.51859283447266
2020-11-16,96.1707534790039
2020-11-17,95.7076187133789
2020-11-18,94.49779510498047
2020-11-19,94.43163299560547
2020-11-20,93.4392318725586
2020-11-23,92.41842651367188
2020-11-24,92.41842651367188
2020-11-25,92.09707641601562
2020-11-27,91.71900177001953
2020-11-30,91.41654968261719
2020-12-01,91.82298278808594
2020-12-02,90.499755859375
2020-12-03,89.55457305908203
2020-12-04,90.42413330078125
2020-12-07,89.64909362792969
2020-12-08,89.4884262084961
2020-12-09,89.14816284179688
2020-12-10,88.36367797851562
2020-12-11,89.7719497680664
2020-12-14,89.69635009765625
2020-12-15,90.92508697509766
2020-12-16,90.1689453125
2020-12-17,91.57723999023438
2020-12-18,91.47325897216797
2020-12-21,90.01770782470703
2020-12-22,90.56590270996094
2020-12-23,89.80033111572266
2020-12-24,90.38632202148438
2020-12-28,91.13300323486328
2020-12-29,90.37688446044922
2020-12-30,90.46192932128906
2020-12-31,91.42556762695312
2021-01-04,88.80525970458984
2021-01-05,88.90021514892578
2021-01-06,91.0268325805664
2021-01-07,91.87175750732422
2021-01-08,92.0616455078125
2021-01-11,90.90341186523438
2021-01-12,90.42870330810547
2021-01-13,89.65972900390625
2021-01-14,88.95718383789062
2021-01-15,89.06159210205078
2021-01-19,89.87808227539062
2021-01-20,89.88755798339844
2021-01-21,89.2135009765625
2021-01-22,89.62174224853516
2021-01-25,89.3749008178711
2021-01-26,88.62488555908203
2021-01-27,85.82421875
2021-01-28,87.22927856445312
2021-01-29,85.93812561035156
2021-02-01,86.3653564453125
2021-02-02,87.21978759765625
2021-02-03,86.8685302734375
2021-02-04,87.38119506835938
2021-02-05,86.32737731933594
2021-02-08,87.13435363769531
2021-02-09,86.90650177001953
2021-02-10,85.93812561035156
2021-02-11,86.66914367675781
2021-02-12,86.64067077636719
2021-02-16,85.80521392822266
2021-02-17,85.52040100097656
2021-02-18,87.07738494873047
2021-02-19,86.00459289550781
2021-02-22,84.49508666992188
2021-02-23,84.45709991455078
2021-02-24,85.05519104003906
2021-02-25,85.86219024658203
2021-02-26,84.58051300048828
2021-03-01,86.15647888183594
2021-03-02,86.97295379638672
2021-03-03,86.7356185913086
2021-03-04,86.76409149169922
2021-03-05,89.66918182373047
2021-03-08,90.79895782470703
2021-03-09,89.840087890625
2021-03-10,90.99834442138672
2021-03-11,90.38123321533203
2021-03-12,91.31163787841797
2021-03-15,91.68189239501953
2021-03-16,91.71037292480469
2021-03-17,89.4603500366211
2021-03-18,91.82430267333984
2021-03-19,91.15023040771484
2021-03-22,91.76734161376953
2021-03-23,91.91925811767578
2021-03-24,93.24838256835938
2021-03-25,94.07434844970703
2021-03-26,96.1629867553711
2021-03-29,96.0015869140625
2021-03-30,95.34651947021484
2021-03-31,94.72200012207031
2021-04-01,95.07479095458984
2021-04-05,96.34284973144531
2021-04-06,96.84815216064453
2021-04-07,97.61088562011719
2021-04-08,97.58228302001953
2021-04-09,98.72637939453125
2021-04-12,98.4784927368164
2021-04-13,98.80264282226562
2021-04-14,98.64058685302734
2021-04-15,99.35563659667969
2021-04-16,99.46050262451172
2021-04-19,99.7942123413086
2021-04-20,100.11837005615234
2021-04-21,100.9573745727539
2021-04-22,100.69041442871094
2021-04-23,101.43408966064453
2021-04-26,99.75605773925781
2021-04-27,100.01349639892578
2021-04-28,99.7942123413086
2021-04-29,101.13851928710938
2021-04-30,101.34827423095703
2021-05-03,102.95955657958984
2021-05-04,103.636474609375
2021-05-05,104.2657470703125
2021-05-06,105.61006927490234
2021-05-07,105.71493530273438
2021-05-10,106.83042907714844
2021-05-11,104.78057861328125
2021-05-12,102.82608032226562
2021-05-13,105.12381744384766
2021-05-14,105.92466735839844
2021-05-17,104.9045181274414
2021-05-18,104.13225555419922
2021-05-19,103.15022277832031
2021-05-20,104.33247375488281
2021-05-21,104.39920043945312
2021-05-24,104.29434204101562
2021-05-25,103.56973266601562
2021-05-26,102.93094635009766
2021-05-27,103.92249298095703
2021-05-28,104.09410858154297
2021-06-01,103.32185363769531
2021-06-02,103.88436889648438
2021-06-03,103.81763458251953
2021-06-04,104.14178466796875
2021-06-07,103.50298309326172
2021-06-08,103.93204498291016
2021-06-09,104.14178466796875
2021-06-10,104.01783752441406
2021-06-11,104.46595001220703
2021-06-14,104.53266906738281
2021-06-15,105.467041015625
2021-06-16,104.1131820678711
2021-06-17,103.56019592285156
2021-06-18,101.55803680419922
2021-06-21,103.37905883789062
2021-06-22,103.70320892333984
2021-06-23,102.82608032226562
2021-06-24,103.2837142944336
2021-06-25,103.73181915283203
2021-06-28,103.7127456665039
2021-06-29,104.5708236694336
2021-06-30,105.29346466064453
2021-07-01,105.86773681640625
2021-07-02,106.63343811035156
2021-07-06,107.40870666503906
2021-07-07,109.1124038696289
2021-07-08,107.58099365234375
2021-07-09,107.83940887451172
2021-07-12,107.82027435302734
2021-07-13,107.781982421875
